,Putamen_R,Vermis_3,Thal_VA_R,Cerebellum_Crus1_L,Thal_VPL_R,Temporal_Pole_Sup_R,Parietal_Inf_L,N_Acc_R,Thal_LP_R,Rolandic_Oper_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Parietal_Sup_L,Rectus_L,Rolandic_Oper_R,Thal_PuM_L,Cuneus_L,Frontal_Inf_Orb_2_R,OFClat_L,OFCpost_R,Frontal_Inf_Tri_L,Vermis_1_2,Thal_VPL_L,Frontal_Med_Orb_R,Raphe_M,Cuneus_R,Cerebellum_6_L,SN_pr_R,SupraMarginal_R,Thal_IL_L,Calcarine_R,ACC_sup_R,Caudate_R,ACC_sub_L,Thal_AV_L,Frontal_Med_Orb_L,Cerebellum_8_R,ACC_sup_L,Temporal_Inf_L,Temporal_Mid_R,Cerebellum_8_L,SN_pc_L,ACC_pre_L,Red_N_R,Occipital_Inf_L,Thal_PuA_L,Insula_R,OFCant_L,Frontal_Sup_2_R,Paracentral_Lobule_L,Thal_MDl_R,SN_pr_L,Occipital_Sup_R,SN_pc_R,Insula_L,Hippocampus_R,Vermis_7,Cerebellum_10_L,Cerebellum_3_R,Thal_PuL_L,Thal_VL_R,Vermis_8,Olfactory_L,Occipital_Inf_R,Cerebellum_9_R
Vermis_1_2,0.35690788813127056,0.6550551520670033,0.379120788273135,0.32599916564400877,0.7427370578527182,0.1902856968363964,0.2333425960093265,0.5875916317331763,-0.009134453893155332,0.5536980100010473,0.4586334397725458,0.2291818941970771,-0.024438594822415078,-0.1030564150640326,0.3006704422588113,0.4455414071021386,0.39452800984062436,0.09831218009747061,0.20287555138214722,0.1779978911672518,0.5049763914390903,1.0,0.5295481585911848,-0.37164468788116684,0.3062923493291519,0.31842598108961667,0.3481575061655242,0.6366480213240662,0.18802124196465997,0.19511334294361588,0.4701394682676885,0.6149105728739175,0.38657784177248955,-0.15778881122650057,0.5658426192744072,-0.15488334872523968,0.48793481768601743,0.5644107848632166,0.30676989243984454,0.17319315610253583,0.3369073107810295,0.5723123294877711,0.32523565075273675,0.40593185155080147,0.22493253900921925,0.2215866744909046,0.3662301408560812,-0.08021422964622042,0.6224433184236662,0.2874249895223646,0.5227964245880953,0.6289000565376254,0.19913721569641477,0.538245677433037,0.6706517468331713,0.3941018276527397,0.029672380798666825,0.015669233028066522,0.6454659841259323,0.5304027478000298,0.3356829618237398,0.38891816060618206,0.030270789069806348,0.1420941462597839,0.37781964319696915
Thal_VPL_L,0.39530308525038665,0.5934535278128559,0.448548017322627,0.1981645988914452,0.7086807076433984,0.2519515020314751,0.15499408256667324,0.24904766481790672,0.3057002921354094,0.6052804190004805,0.335859423095842,0.42000877482739796,-0.03278483457815402,0.048390889371619186,0.49864537715059093,0.535749115630103,0.21554244391835986,0.2979061126205789,0.1249709202601224,0.035030982109254295,0.6163575076105295,0.5295481585911848,1.0,-0.12395295037025456,0.21705302333049356,0.21263075530127468,0.28457243561319673,0.6170203810234645,0.5211551418439083,0.4401860097861644,0.41518040095296344,0.49333392483615607,0.4385195880088005,-0.2207699197946402,0.499630901613628,-0.10062823511085496,0.16906015530205878,0.6402465940533346,0.25501025402238153,0.3479447633793505,0.26514627782760625,0.5482916820609859,0.1999188998090805,0.6269353584698013,0.0737571697827593,0.05038402588467737,0.2948224714300811,-0.14595083850924265,0.7840086349788064,0.40572658557346153,0.2772914726554207,0.44100631216823266,0.2939846164594181,0.5483418850323952,0.6313027648757996,0.6018209282010019,0.12999502630828674,0.18922924323257717,0.7525945323908394,0.8176859598007397,0.5776430594190738,0.1658984124742386,0.34855227455621435,0.13611065802215377,0.3422769874400368
Frontal_Med_Orb_R,0.2709663334721346,-0.27673059518077353,-0.014928432747763443,-0.23932676303140146,-0.289208872008167,0.07998743989234972,0.06502257164580909,-0.1581140827587475,0.29735109537101484,-0.24103015759614047,-0.6401762337250907,0.30482518795448166,0.36102545777935996,0.32714322730134365,0.3270430828118962,-0.09597458023929695,0.024092035596802307,0.49278657109849705,0.18356470293088697,0.1685160914529263,-0.09404911948947292,-0.37164468788116684,-0.12395295037025456,1.0,-0.3517680972239329,0.15001245479413744,-0.4915674971427811,-0.07950552136084113,0.17806131302801984,0.0029848157158740116,0.20624274541656476,-0.3966430008003794,-0.018552954226897483,0.09892225716456425,-0.32344078743888033,-0.04071877105711465,-0.20476889394864756,0.061898407646816936,-0.4855926896312145,0.2823195946408465,-0.5396284353255005,-0.3142329937595916,-0.10709635056821934,-0.35566376210524586,-0.5168327577519882,-0.2840258940643683,0.18996268413194697,-0.03230725856008387,-0.11854368560719958,0.12178729158279576,0.06202485498774986,-0.3346551959846441,0.19967061015448084,-0.10859521606857302,-0.3825455040919331,0.2049080132028337,-0.26261309533246785,0.23852542505111285,-0.21107368930014828,-0.13411385342960644,0.028662979725343367,-0.5409158529535263,-0.0657497865075042,-0.2262118547098895,-0.16283066865962809
Raphe_M,-0.09584040894345548,0.3047722661348986,0.27763811104160574,0.31703647207985475,0.36922307298817225,-0.1110396662247456,0.21762051844058392,0.35341601171567094,-0.11266650610877213,0.46742174269849607,0.32609702441025684,-0.18585920835284367,-0.05258981753712134,0.1571034555736486,-0.04809337867180002,0.2432348238142311,0.16633794201124014,-0.1347550816955461,0.14816358868762292,-0.10135539508411508,0.39937374374345774,0.3062923493291519,0.21705302333049356,-0.3517680972239329,1.0,0.149991033672237,0.36993409128278604,0.1967028628609722,-0.16020506615445962,0.2166528765427753,0.06663074857267338,0.29330853482460345,0.45358261009071865,0.21628118551373743,0.30577259152274827,0.1428393379219705,0.12466376073960217,0.1218576853915772,0.41253972086882484,-0.2562992365567184,0.2936558810295547,0.5377270466680716,0.17872375251977016,0.20144499051356354,0.26135159189440316,0.48461811399799604,0.06332046231110579,0.0568825628522825,0.27759234083004797,0.23945457123586672,0.11361220089534646,0.26305431964249654,-0.0731129893855931,0.3978514683145456,0.33368584467051216,0.15311478922637786,0.0060838488323990015,-0.12027275588503823,0.3295455739229055,0.027561048919351034,0.24312794840530633,0.24849760683466166,0.2907384746886605,0.037825083954923434,0.32363691667405226
Cuneus_R,0.6548594043877579,0.4192653588540975,0.28688677788978395,0.15441333128560758,0.08351122235339767,0.2410254636860906,0.6383958276590554,0.10650166094698771,0.35469808647329404,0.3501024838065656,-0.2541760171379569,0.424560029183605,0.7011360741038484,0.3054363674036129,0.5374370257272619,0.428162189214745,0.5444092890278737,0.46988827542522327,0.46371576081951654,0.24804586745394422,0.3482687891468946,0.31842598108961667,0.21263075530127468,0.15001245479413744,0.149991033672237,1.0,-0.2955533407069169,0.4794835573723823,0.5320144691448677,0.32572546455461604,0.43666969963260654,0.2630526775054358,0.20641105770557766,-0.05094414365724982,0.2505385246590917,-0.023754863987122014,0.11029355100955336,0.5236713353181828,-0.2744705602799228,0.4159313889662268,-0.35232524701044926,0.15521054254881875,0.05992468466557994,0.14547498355257943,-0.3464177993047074,0.39190122070286515,0.4479876824003457,0.03667232043718714,0.4226961576453518,0.6829446986676923,0.23927019333406682,0.07535173437986036,0.7487969573241212,0.19974663995207162,0.13036199590133865,0.41934527583894593,-0.17733696893374368,-0.0574395236077823,0.5134778150167637,0.2926925214360722,0.34105119839063053,-0.09748974023344874,0.0891985645874158,0.003982958763474452,-0.22123586628472264
Cerebellum_6_L,-0.4986897104902883,0.23095677187372113,-0.008550653174523738,0.37341279290791346,0.43935368059363794,-0.16461010612910568,-0.30956939511843745,0.31768384156612495,-0.4317214630992284,0.36811611449226767,0.7789200172368563,-0.595680242731142,-0.7156079702688928,-0.10294615494991763,-0.46512380222223026,-0.1612574491152856,0.07753342745827255,-0.6646280341247763,-0.0517790388331708,-0.5104518338322303,0.25028438369063194,0.3481575061655242,0.28457243561319673,-0.4915674971427811,0.36993409128278604,-0.2955533407069169,1.0,-0.07327824835590041,-0.35162558111727515,-0.1454021279146717,0.14932727116773936,0.41735924715712014,0.29755513301331526,-0.057932176695177584,0.25553761080953535,0.0933676348194976,0.0916113466129053,-0.12446412543307583,0.9633899485712589,-0.6137995713513638,0.8609895141594788,0.5513486705301645,0.18953650409307818,0.2701889250335932,0.7971037898177354,-0.15086724618044456,-0.4553668700215073,-0.007123649612020233,0.2080045489105784,-0.322570133188081,-0.22389256700673885,0.48039639493459163,-0.5490079087823442,0.3674773500104912,0.6364489858664404,-0.12575657144012756,0.15749517167607394,0.29973703700421594,0.2277873546105271,0.02443548289815149,-0.1725148097899508,0.4913859924799396,0.1709375540277799,0.39922055231389997,0.5540101408329218
SN_pr_R,0.6345434623222819,0.5918791325095771,0.5484380355159303,0.07115027539262839,0.6017765277264353,0.35220713375430907,0.47269370854340226,0.24772992892330145,0.4066176431849329,0.5319788453402958,0.04116624124301776,0.6311821790952074,0.3281561789804746,0.05797790421971051,0.6893078496674405,0.6134951926778225,0.2841125878819232,0.48733840438724474,0.13696709132759755,0.36588472542564987,0.5539660693452009,0.6366480213240662,0.6170203810234645,-0.07950552136084113,0.1967028628609722,0.4794835573723823,-0.07327824835590041,1.0,0.45495185860248544,0.4561996928979331,0.5121908798940582,0.45245186993204745,0.36671813872611625,-0.14778253222702728,0.4543642243411375,-0.14044831602889243,0.29105396703621383,0.6621069377690519,-0.11678106540230926,0.5922841455810884,-0.04272763442145239,0.4879272331899183,0.12572654069168748,0.49950099003915877,-0.20697781758809614,0.27974209148337836,0.6460010665025057,-0.07913815051091118,0.6678455737957634,0.6109299800493113,0.5589209431583674,0.388002882848583,0.5037734395307115,0.5403651373774127,0.3585746196942705,0.6185555230148093,0.010495068741777957,-0.020582444519033297,0.6329127687679413,0.6410882058003535,0.6130413455272166,0.10064862925224788,0.21849933486615514,-0.04858242786467479,0.24233010824102777
SupraMarginal_R,0.6142342092114949,0.47188553380066106,0.27140032572953954,-0.060782320382830934,0.058786670281989827,0.30869267609829154,0.20930527182987682,-0.16124644581943368,0.5347241848235127,0.24791043798587273,-0.23973991307057113,0.7145012152933701,0.45462834274050135,0.1552476113228284,0.6548708549998684,0.4644838455180331,0.2666175444855257,0.5086238878091192,0.24560219652690596,0.10591498737325727,0.2459702451970499,0.18802124196465997,0.5211551418439083,0.17806131302801984,-0.16020506615445962,0.5320144691448677,-0.35162558111727515,0.45495185860248544,1.0,0.3231527273986917,0.28816691284969553,0.14398870246077114,0.017810726519466615,-0.21568919098592892,0.20598766032668875,0.017296120054357118,-0.08180860687474933,0.542792883863853,-0.40648798691070004,0.6923656505353813,-0.4127706013495004,-0.04411556334347265,-0.14667078263245129,0.38242936348140005,-0.37403783306365646,0.20882137106045248,0.310408404171165,-0.039501205117302575,0.5050725388337928,0.5651085464723694,0.1870785089394595,-0.08140926043628913,0.7574763759097535,-0.027217644787145008,0.11619873452878576,0.5174714440522387,-0.042077046167361604,0.039656713152275334,0.5299677592522338,0.6620731629055329,0.46212374650212124,-0.2869256493919474,0.17008775654610403,0.07623001947819295,-0.3247150380614847
Thal_IL_L,0.28178106555722726,0.1948911610307334,0.7005096560380911,-0.07496564212156619,0.34918748917000414,0.2277661750037899,0.49377076906470885,0.18724800073246836,0.25564128084988036,0.3565240011422486,-0.17941572783341603,0.41106743615010255,0.4102217721092826,0.35433918676900755,0.46195646614560176,0.6753174814522691,0.1680889076762533,0.36286638900564167,-0.10988476886193692,-0.003381430089814511,0.4984184681739376,0.19511334294361588,0.4401860097861644,0.0029848157158740116,0.2166528765427753,0.32572546455461604,-0.1454021279146717,0.4561996928979331,0.3231527273986917,1.0,0.1966696229141714,0.16040696059930218,0.38289861195705355,-0.23664795435344063,0.23854997635880731,0.13190504047525972,0.008533682481982123,0.3477859445723048,-0.1804604133662817,0.3814515953492148,-0.12989727108485508,0.24682878380299111,-0.005135433772725612,0.3286768444139558,-0.19446292673836021,0.3149109091507423,0.27936090385191237,-0.22015245722076796,0.490782505185748,0.5824865850110168,0.1760220451774264,0.22831482864106814,0.39475900395447655,0.2834408829123255,0.039400953116382746,0.5681690738449604,0.037660602839988594,0.15813205936121555,0.43435282746882403,0.44971180693932106,0.5589737532674147,-0.12918718859339895,0.09526410401115469,0.0043289364552041186,0.008938918586877441
Calcarine_R,0.3670945178516259,0.4346647455711965,0.24357942829527873,0.009619606674624276,0.421104724069173,0.2478493836506352,0.30663680101536506,0.26123693101704953,0.28642094106214094,0.4729638140516613,-0.0951249940733981,0.38155976445765766,0.17304987222312646,0.3139383356332131,0.5109031998362283,0.2719018888745736,0.5334706404422319,0.2603922516150047,0.06865147151127332,0.13326880347324932,0.3945582297947936,0.4701394682676885,0.41518040095296344,0.20624274541656476,0.06663074857267338,0.43666969963260654,0.14932727116773936,0.5121908798940582,0.28816691284969553,0.1966696229141714,1.0,0.3138968124522606,0.39793836138842464,-0.1990596757147884,0.3005700126171481,-0.11745520168084132,0.23692252043570725,0.42294205793709766,0.07759647808168202,0.326974195273534,0.023455591874338055,0.35497564841682655,0.017804028208959072,0.20183771487398192,-0.0823068500999207,-0.02941054794808317,0.4051846916544508,-0.1354826646828905,0.5154762240647827,0.4127349665577026,0.4183684659267927,0.2670236340165794,0.1937941733252348,0.4710778853002073,0.293669393515949,0.5244612522526677,-0.06718210000269478,0.20010325556530426,0.4775066291313547,0.3458504016101959,0.3799592149878513,-0.027530805578718134,0.1164931976677914,0.0141722746312173,0.371402817757333
ACC_sup_R,0.2685370158325608,0.6176322157928984,0.31737314938128125,0.47246976927955636,0.5800901663866345,0.1338639814258097,0.18610428403248758,0.5357491696510515,-0.003329209508418299,0.5895467434804174,0.5427725962667556,0.07925079599477439,-0.090168488770644,-0.057593958728308296,0.21860968020520066,0.3339607714392989,0.19405998640074348,0.014414175082831394,0.27621993210340967,0.08068033173891409,0.5323252348624888,0.6149105728739175,0.49333392483615607,-0.3966430008003794,0.29330853482460345,0.2630526775054358,0.41735924715712014,0.45245186993204745,0.14398870246077114,0.16040696059930218,0.3138968124522606,1.0,0.5427164777893722,-0.061173615941753946,0.4954619720937231,-0.2933228578589401,0.24285735095945732,0.5052121229032678,0.44338894538974155,0.04753811655117368,0.419875157045574,0.6016693135045277,0.4972511926139617,0.3537726031144618,0.2855159401593126,0.10520293288492695,0.26194763009143446,-0.003504171972240743,0.586858049626609,0.22601813715973693,0.3222993514747715,0.5318753181715624,0.13406053725777844,0.5330301617547005,0.7534335839633828,0.316383383430806,0.188122735268346,0.04156740259687909,0.6271610995598514,0.42623622448246035,0.2778825941529367,0.439102477114877,0.21995858864051207,0.15899191355520884,0.28481958091623594
Caudate_R,0.22429508278790214,0.531654080460727,0.5245794233207429,0.37925016694383934,0.611294956751463,-0.02244383347876673,0.35296182636894247,0.6101031188788861,0.14337306760775248,0.7633693598093761,0.1873955391990143,0.11204268644643606,0.06489076835547315,0.492772010884867,0.3087967217460814,0.3558129616991443,0.09626828429743008,0.2316049546636608,0.2440649148729173,0.09599879360352279,0.7444815159822972,0.38657784177248955,0.4385195880088005,-0.018552954226897483,0.45358261009071865,0.20641105770557766,0.29755513301331526,0.36671813872611625,0.017810726519466615,0.38289861195705355,0.39793836138842464,0.5427164777893722,1.0,0.08021872457605775,0.3499196137784729,-0.17775540051639488,0.07366207939058189,0.5237307717464303,0.3406074146907718,0.07408152584632427,0.31296880955450107,0.5991701797014702,0.5041482998754631,0.27198411270746237,0.15732798571840867,0.11957101733606973,0.3021011153744446,-0.04872021873802482,0.6655825036631083,0.4280079413356836,0.3694797454238738,0.35551847960892174,0.06982813764029,0.7064433958174756,0.5429195142592899,0.6264562005860318,0.1105233220951888,0.24753169185454438,0.619209392047427,0.2627203342273185,0.48334214527624925,0.07003825685803186,0.5017259754413741,-0.04292363266354579,0.32311194968529916
ACC_sub_L,-0.03566089542762154,0.019128719467667137,-0.138661708267454,0.15195455091755464,-0.10820099424933609,-0.2560588128674367,0.09286524260445937,0.008022233346516755,-0.11185396537878427,0.08013648660982371,-0.11378379602191138,-0.191169995785456,0.08662744132459366,0.1812559048592145,-0.05883339407937293,-0.1681159375595508,-0.2153321344783558,0.10375244257828334,0.2983041882937168,0.0393130822204773,0.11386146997990582,-0.15778881122650057,-0.2207699197946402,0.09892225716456425,0.21628118551373743,-0.05094414365724982,-0.057932176695177584,-0.14778253222702728,-0.21568919098592892,-0.23664795435344063,-0.1990596757147884,-0.061173615941753946,0.08021872457605775,1.0,-0.13292673595952134,0.006307098979814409,-0.05528852598228548,-0.12021114105130502,0.018715132338597073,-0.22208237949145004,-0.023489369373642745,0.053336092737504386,0.07387668340010585,-0.2313129874973526,-0.0995262846168694,0.14138430155998916,0.018534692686674067,0.23138863684123817,-0.13568453890480248,0.024017133151815126,-0.11748457227965804,-0.166302627095128,-0.16661831218613146,-0.11265290544447028,-0.09494319423421022,-0.06468031397272714,-0.11158238784642491,-0.008409553421908317,-0.1593286696245158,-0.3264876807811843,-0.1718683182065824,0.01868940531078608,0.2887615231840306,-0.029825492230021018,-0.023133252972977244
Thal_AV_L,0.3010826003380292,0.5234447538269925,0.2266302772336056,0.3659488983954238,0.5003903336399498,0.0525957683121127,0.24983708825690307,0.295207334582293,0.06764001185925395,0.5371943517390166,0.3860203588346404,0.183280869571931,0.028817269967208382,-0.08663741144788573,0.28329563609062186,0.2731555195954537,0.1611886873953179,0.07621030777413448,0.12238469096581822,0.15174986163409418,0.4993169483487928,0.5658426192744072,0.499630901613628,-0.32344078743888033,0.30577259152274827,0.2505385246590917,0.25553761080953535,0.4543642243411375,0.20598766032668875,0.23854997635880731,0.3005700126171481,0.4954619720937231,0.3499196137784729,-0.13292673595952134,1.0,-0.16881405477654407,0.38092009116839814,0.5252335120966672,0.23902485665376322,0.16009627805351964,0.2843779623574624,0.5388127565795098,0.3266412471140756,0.4205942501429514,0.1556917034651311,0.2740388733723665,0.34593404340024725,-0.03375169051427506,0.5021224829203046,0.21508931139920134,0.2895141361004305,0.3953490739954868,0.18519480236621394,0.4355903112765637,0.521214355019295,0.3081240516278657,0.12780549784658612,-0.12054824567285825,0.5891837929743488,0.5285514157289268,0.3492559032117209,0.33341402637216544,0.08994033018296954,0.125641791611862,0.2776503959522437
Frontal_Med_Orb_L,-0.2753571672930959,-0.13179160277660432,0.03606971128620029,-0.2833961420861177,-0.17633766310050836,-0.08261203380877352,0.06258283645070108,-0.25074250424473543,-0.16639979585120304,-0.03777951619556025,-0.13418101199822638,-0.20692013780736004,0.05512722460656318,0.21307396795093947,-0.1645816485635116,-0.04733761510919753,0.029859822308435615,-0.2560649800726456,-0.2517196616582931,-0.47305963559289566,-0.1580830065198252,-0.15488334872523968,-0.10062823511085496,-0.04071877105711465,0.1428393379219705,-0.023754863987122014,0.0933676348194976,-0.14044831602889243,0.017296120054357118,0.13190504047525972,-0.11745520168084132,-0.2933228578589401,-0.17775540051639488,0.006307098979814409,-0.16881405477654407,1.0,-0.25751546452235813,-0.3369095982746411,0.0031473180381854276,-0.19315367470695832,0.03955926609989948,-0.016155434791662846,-0.4766610296638911,0.09896607529818824,0.15722215623460806,0.3361627448324856,-0.35372413590755375,0.05156547866151303,-0.12851476224812866,0.06487705369611332,-0.3312431340077744,-0.1483818171648669,-0.023299308033220473,-0.2675933052510436,-0.3400567349888529,-0.0397086057966348,-0.09826649242692781,0.1549821482598639,-0.09755235868341557,-0.19852586192608315,-0.10318602820194389,-0.2887835034333383,0.07392142214602201,0.13410890176069643,-0.20704205933438433
Cerebellum_8_R,0.2496389658735816,0.2738400053737527,0.008462476839291291,0.17249210152234443,0.40957214228902344,0.02668543041103775,0.1455860488741881,0.18925333115206633,-0.0025610299831999093,0.2440585367992655,0.2343673261303124,0.13362922363365676,-0.04632495631091159,-0.3002930942300527,0.20506263493262764,0.08684148848507069,0.20280167989221304,0.05454914877733229,0.07137851832016454,0.4104836409039722,0.20518095718476484,0.48793481768601743,0.16906015530205878,-0.20476889394864756,0.12466376073960217,0.11029355100955336,0.0916113466129053,0.29105396703621383,-0.08180860687474933,0.008533682481982123,0.23692252043570725,0.24285735095945732,0.07366207939058189,-0.05528852598228548,0.38092009116839814,-0.25751546452235813,1.0,0.36297602359887227,0.06929320632693552,0.08720168223579393,0.16231192051200402,0.2570817505950692,0.20886285875774696,0.18839327442151332,0.00788099358554754,0.22006624680756268,0.4473140979152268,-0.07619025767412223,0.15459602217193466,0.031868849051349846,0.3140486636204659,0.22531316886228556,-0.04775361143805736,0.2669706447677677,0.2672963663824638,-0.02260245916789687,0.07820084719349593,-0.3737848368467344,0.19000527070142265,0.2692411469397781,0.10108911532176551,0.5496788608913225,-0.10852446468762232,-0.02341258487967633,0.3590645569516358
ACC_sup_L,0.7859653161524287,0.6422627691595187,0.39027784768442647,0.2996407938848762,0.5675732698280397,0.19370662861909266,0.37218482069698017,0.37465244250864976,0.47516118993719514,0.5389543010813157,0.0510006307391055,0.6156926078910578,0.3185735606982543,0.14661453035828353,0.6961026439210585,0.4941274111863568,0.27844703694751033,0.6062628525630521,0.48566557006318956,0.5012082309648604,0.5854674991698953,0.5644107848632166,0.6402465940533346,0.061898407646816936,0.1218576853915772,0.5236713353181828,-0.12446412543307583,0.6621069377690519,0.542792883863853,0.3477859445723048,0.42294205793709766,0.5052121229032678,0.5237307717464303,-0.12021114105130502,0.5252335120966672,-0.3369095982746411,0.36297602359887227,1.0,-0.09871356616043714,0.5603465394106316,-0.07041455545644476,0.40445093158052103,0.49299878661389607,0.4103067978716575,-0.24295756461495016,0.19984454748951766,0.6988091175386195,0.028887505019500243,0.6963613200561639,0.5515315749139937,0.5744559684406316,0.2669091561179774,0.5169272093503856,0.5468626957027725,0.5392054434300715,0.593986443657503,0.04345754250081877,-0.07813372486039558,0.7196930081613645,0.6701544745254414,0.6351413817060001,0.1304002968110539,0.2706534892220211,-0.09918140079608848,0.14613194399162582
Temporal_Inf_L,-0.4952652098242346,0.21930025951280016,-0.05556769784593874,0.4501399330717591,0.41693172473875295,-0.24157593683515524,-0.31189827593259484,0.37464486068454894,-0.4548344625143742,0.34816563649310217,0.7991109132688693,-0.6533422391251941,-0.7091619628638423,-0.09338205231352943,-0.5097709772724144,-0.19447789000299262,0.0602362769604294,-0.6441393343129952,0.044228826698106224,-0.47007849842959515,0.27337737043267196,0.30676989243984454,0.25501025402238153,-0.4855926896312145,0.41253972086882484,-0.2744705602799228,0.9633899485712589,-0.11678106540230926,-0.40648798691070004,-0.1804604133662817,0.07759647808168202,0.44338894538974155,0.3406074146907718,0.018715132338597073,0.23902485665376322,0.0031473180381854276,0.06929320632693552,-0.09871356616043714,1.0,-0.6818620776398973,0.8409110120158677,0.5708976687670143,0.2976995227060699,0.21913903571722015,0.7542018610985091,-0.18738089977264677,-0.45117398295092287,0.017901972112952174,0.1888247212076055,-0.35098788341201176,-0.23098733797939533,0.46282557060337837,-0.5558383681867746,0.3898100342808987,0.6874475542595532,-0.1421778929855305,0.15685549382561456,0.2260717674871001,0.22317685205907145,-0.031061466938455295,-0.19387085551776795,0.5322101468446997,0.2017073606787401,0.3734642910617905,0.5531161519595335
Temporal_Mid_R,0.7625393284896617,0.2996484005644547,0.42171380690632004,-0.27259193515264396,0.14380642345315742,0.481703024368153,0.3414944118050496,-0.06995175538753685,0.6222257444731526,0.16037454863580844,-0.41636494731547924,0.9409468822410912,0.5279034189687576,0.11749071771249446,0.7988113371319022,0.5586678078549734,0.08718445222380923,0.723117752580597,0.012429767200111007,0.5521332527402708,0.1579574621674859,0.17319315610253583,0.3479447633793505,0.2823195946408465,-0.2562992365567184,0.4159313889662268,-0.6137995713513638,0.5922841455810884,0.6923656505353813,0.3814515953492148,0.326974195273534,0.04753811655117368,0.07408152584632427,-0.22208237949145004,0.16009627805351964,-0.19315367470695832,0.08720168223579393,0.5603465394106316,-0.6818620776398973,1.0,-0.4765360703095099,-0.1564242732046446,-0.03600243119489512,0.2284185527402792,-0.5577032954875654,0.13276169576321512,0.6742550522300097,-0.07555590278578661,0.3920390194477414,0.6071554842322849,0.5343625524173657,-0.09074457187394987,0.7528196142549893,0.10558098084581172,-0.10708848657355198,0.5009483018407631,0.011523368347059627,-0.03155262152728693,0.34293557856968354,0.5867312067126096,0.632919067199765,-0.2744935768303754,0.07179183224753631,-0.2752290677274221,-0.22958966179541998
Cerebellum_8_L,-0.3938080902761018,0.23026005073864236,0.010191322862676069,0.315634641441785,0.49382871419645097,-0.10380041546734468,-0.18617025618237304,0.2830548604414391,-0.3576716021028071,0.4010536711720842,0.8020709924853197,-0.48764536971305616,-0.6410758908089789,-0.21192852439295407,-0.3892622400006423,-0.13510171673490856,-0.012752080251720487,-0.5527558012632536,-0.1335123917439919,-0.30459123479346123,0.2288183254491721,0.3369073107810295,0.26514627782760625,-0.5396284353255005,0.2936558810295547,-0.35232524701044926,0.8609895141594788,-0.04272763442145239,-0.4127706013495004,-0.12989727108485508,0.023455591874338055,0.419875157045574,0.31296880955450107,-0.023489369373642745,0.2843779623574624,0.03955926609989948,0.16231192051200402,-0.07041455545644476,0.8409110120158677,-0.4765360703095099,1.0,0.4859476807298177,0.25435423077678715,0.28346378631971353,0.7114697279307206,-0.10216131680224812,-0.3085447623392574,0.06442714063542432,0.21454494704637075,-0.27971817301955565,-0.13394296393050703,0.40613557881802126,-0.5024393175186512,0.3623459583601886,0.5709295148631981,-0.11878818874816849,0.18082800376201263,0.23733418753241178,0.20593316042154397,0.05549486477248135,-0.11182706042436452,0.5643958132974779,0.22246973804432296,0.26605131742527555,0.4928709777564953
SN_pc_L,0.05387846762781191,0.5656362767966538,0.336552932495832,0.3907254240664821,0.694596487696546,-0.1308604052564685,0.2330197142313855,0.46224801905363117,-0.06532605160847932,0.6190042881030324,0.5018636903419342,-0.05439632808540433,-0.14483625853564608,0.09125473855193028,0.15780887388863246,0.26679850329934973,0.18341671182897695,-0.03363074949819708,0.1578171764390077,-0.06084313104282562,0.6458389238586729,0.5723123294877711,0.5482916820609859,-0.3142329937595916,0.5377270466680716,0.15521054254881875,0.5513486705301645,0.4879272331899183,-0.04411556334347265,0.24682878380299111,0.35497564841682655,0.6016693135045277,0.5991701797014702,0.053336092737504386,0.5388127565795098,-0.016155434791662846,0.2570817505950692,0.40445093158052103,0.5708976687670143,-0.1564242732046446,0.4859476807298177,1.0,0.39143673163754317,0.4242474109559774,0.3389379994282849,0.21334117552072274,0.19852077902227375,-0.08589730241504993,0.5725147460525494,0.25112738120368405,0.23526913076007608,0.5935823744425456,-0.06824830808847279,0.654346312696415,0.648877718897442,0.38879544938954325,0.10376838359468439,0.0760329835881049,0.5891276281868844,0.341580946002384,0.3063314006014044,0.3819858670754322,0.3374880276615632,0.160131576867328,0.5867988487373988
ACC_pre_L,0.2619137220208858,0.24628119493298192,0.13387646820726623,0.5616560833541493,0.38280600912900464,-0.08648130785002661,-0.03920434125961866,0.5322891491949174,0.02594446125145385,0.24943414021836732,0.34568631994342375,-0.0028704282782077697,-0.1631823148368491,-0.048190681070194544,0.023278991741628303,0.07794810963917506,-0.033280562939598315,0.11405754559184686,0.4165527221650746,0.36343614636269733,0.3538075988792842,0.32523565075273675,0.1999188998090805,-0.10709635056821934,0.17872375251977016,0.05992468466557994,0.18953650409307818,0.12572654069168748,-0.14667078263245129,-0.005135433772725612,0.017804028208959072,0.4972511926139617,0.5041482998754631,0.07387668340010585,0.3266412471140756,-0.4766610296638911,0.20886285875774696,0.49299878661389607,0.2976995227060699,-0.03600243119489512,0.25435423077678715,0.39143673163754317,1.0,0.10541305671386744,0.11319117698349065,-0.09972000168823777,0.2993063428002376,0.11781728426412777,0.2174634772947882,-0.048666574080794923,0.3600340908358599,0.3299229501507874,-0.039426587049198984,0.41723263054496285,0.5879238216287654,0.07990573084037245,0.08011819413982517,-0.06656801601929489,0.300143916178555,0.11951248802215847,0.2587316994991775,0.3622330606569256,0.155265612417593,-0.11486705698548458,0.2588766657495776
