,Cuneus_L,Temporal_Sup_L,Temporal_Pole_Mid_L,OFCpost_R,Hippocampus_R,Rolandic_Oper_L,Cerebellum_9_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Temporal_Mid_R,Frontal_Sup_2_L,Cingulate_Mid_R,SN_pr_L,Frontal_Inf_Tri_L,Thal_LP_R,Thal_PuM_L,Cuneus_R,Cerebellum_7b_R,Lingual_L,Putamen_R,Thal_PuA_R,Rolandic_Oper_R,Amygdala_L,Parietal_Inf_R,Thal_MGN_R,Parietal_Inf_L,ACC_sub_R,Frontal_Inf_Tri_R,ACC_pre_R,Putamen_L,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_L,Cerebellum_4_5_L,Cerebellum_10_R,Angular_L,Hippocampus_L,Frontal_Sup_Medial_L,Caudate_R,SN_pc_L,Temporal_Pole_Sup_R,Amygdala_R,Frontal_Mid_2_L,Cerebellum_7b_L,Thal_PuL_R,Vermis_8,Thal_VPL_R,Frontal_Mid_2_R,Cingulate_Post_L,Olfactory_R,VTA_L,Parietal_Sup_R,Occipital_Inf_L,N_Acc_L,LC_R,Precuneus_R,Cerebellum_9_R,Red_N_L,Cerebellum_8_L,Cerebellum_3_R,Frontal_Inf_Oper_R,Rectus_R,Thal_AV_R,Temporal_Mid_L,Precentral_L,Thal_MDl_L,Thal_VA_R,N_Acc_R,Thal_LP_L,Thal_PuI_R,Paracentral_Lobule_L,Thal_VPL_L,Fusiform_R,OFCant_L,Temporal_Pole_Mid_R,Thal_VL_R,Paracentral_Lobule_R,Frontal_Med_Orb_L,Temporal_Inf_R,OFCant_R,OFCmed_R,Precuneus_L,Temporal_Sup_R,Vermis_3,SN_pr_R,Vermis_10,Frontal_Sup_2_R,Lingual_R,ACC_sup_L,Cingulate_Post_R,Thal_MDl_R,Pallidum_R,ACC_pre_L,Cerebellum_6_L,OFClat_R,Thal_IL_L,Rectus_L,Cerebellum_10_L,Thal_MDm_R,Thal_Re_R,Occipital_Mid_R,Cerebellum_Crus1_R,Thal_VA_L,Occipital_Inf_R,ACC_sup_R,Thal_LGN_R,Parietal_Sup_L,Vermis_4_5,Angular_R,Occipital_Sup_R,Cerebellum_8_R,OFCmed_L,Precentral_R,Postcentral_R,Thal_MDm_L,Cerebellum_4_5_R,Vermis_7,SupraMarginal_R,Thal_IL_R,Pallidum_L,Thal_PuL_L,Temporal_Inf_L,Cingulate_Mid_L,Vermis_6,SN_pc_R,Frontal_Inf_Orb_2_R,Raphe_D,Caudate_L,ACC_sub_L,Calcarine_R,OFClat_L
Thal_VL_R,0.3201060408080657,0.6306257642945629,-0.31511601608700923,0.6627821574052906,0.4529198849723174,0.41776152262091243,0.22304116416146264,-0.07248109607885285,0.5969487484346653,0.43072407550137704,0.46194124903631745,0.5364025045427577,-0.0007126228770657707,0.48160550919491496,-0.10612983019746917,0.012097251236458596,0.47075171739251587,-0.007894021472749283,0.5007836798846697,0.5614968762399842,0.7649073885294367,0.7318692528331258,0.510801898245507,-0.0831029593369394,0.6857081577413867,0.4816128553425222,0.33265154545025943,0.5420293650598812,0.5305941380478185,0.11465056593311646,-0.099586428142257,0.31747900126556317,0.34943447931152694,0.22660471842645508,0.32056213121118793,0.7210505225602827,0.5657764469145855,0.5209678223514261,-0.31385482473103515,0.38954151450301183,0.3067430000319137,0.4887504939515279,0.01761788574453124,0.26641553971388804,0.29757777039595806,0.9116189784739076,0.535197597124501,0.6516893688803703,-0.013379583269448096,0.01257354811408332,0.034112162334698104,0.28590302177726673,0.03260756799397079,0.30949824644845775,0.6842929039470383,0.13124572451104613,0.5576914460836073,6.021928417315388e-05,0.14565382456519696,0.7883993419208917,-0.3464308179812083,0.739202101094309,0.29447809588014573,0.5828634985043338,-0.02630090134059492,0.9175517448843158,-0.23130964526092024,0.4892073326342082,0.0878383019152884,0.34655749199117136,0.809481177839197,0.5538023298325396,0.2466052458641106,-0.18706451503822713,1.0,0.3694452182674453,-0.11531258074194499,0.1386375445966802,-0.04428580283065505,-0.16781679549101303,0.601629213840257,0.6125812141331076,0.2557797091827344,-0.014356256223076397,0.7104961630938141,0.5485252766314782,0.529131437349474,0.49968454121325906,0.571757210224993,0.5667454015939445,0.22605944135360703,0.30051957763661236,0.4352446708630113,-0.06554789557549237,0.5928005657478647,-0.23245814743379453,0.23319471821738402,0.7175628405602869,-0.0857127729686788,0.04260790166348407,-0.03591975634187124,0.9082380697284461,-0.01569067309334724,0.3676583460372207,0.6816099666417267,0.1950252101256307,0.41419815061058296,0.12839797202721556,0.16396557653106617,-0.02080533669433361,-0.2874007541791824,0.566343500324778,0.4429987648286565,0.6162108886836063,0.4438491456119231,0.30853194535400646,0.535033032131104,0.6299055328690915,-0.16933237686155,0.42149938577911594,0.11430520851655308,0.5438879174565795,0.31160821233240804,0.29578231568971364,0.25973557572371114,0.07637751515819592,0.6884341948519108,0.13470234011036716,0.446612054075912,0.3642703517366324
Paracentral_Lobule_R,0.3565043477246983,0.19460669370327116,-0.38865719217089006,0.29847822130915697,0.08634982686346318,-0.030874632722038133,-0.2030489815574863,-0.12616697957233794,0.3516485227466109,0.19290585798052126,0.3294762971395061,0.07460648118919577,-0.3927324840498814,0.01766771530687955,-0.20083861678116144,-0.28600908732169456,0.5633846031494042,-0.017129218945917752,0.35558995989985864,0.21917588505168634,0.3419263631726942,0.39408920495087696,0.08632958204509796,-0.09438550344778496,0.19018316064851926,0.5600362452672053,0.02461679757289949,0.18003991519128093,0.2128151059205941,-0.032483030519477096,-0.15028671935039245,0.02131330962591288,-0.029797287569537093,-0.14841296183025016,0.6584524070207949,0.27435509578994416,0.13732243501202407,0.09665856837199399,-0.3819652892753251,0.086019983916962,0.03629235574642667,0.33972336666382735,-0.1510187490213174,9.881900250030765e-05,-0.0460752934993259,0.4222667189849313,0.4267092440540271,0.09668446547221049,-0.047303175504081175,-0.13792098364794256,0.37584976707463014,0.1341961783351721,-0.10134754001622659,0.10625109625056522,0.5083933391182854,-0.2268577056876731,0.35970156829085537,-0.33966974975544717,-0.10293206909079156,0.39738132314234054,-0.34132657376909864,0.43975862501077984,-0.050559816366457344,0.6192882634796798,-0.11452609139261291,0.27378663222515964,-0.2393501426190974,0.12753258727431172,-0.04744219736778008,0.7514403594044867,0.3359767205054184,0.09591073959953465,0.057310575742187356,-0.2969092992294676,0.3694452182674453,1.0,-0.11806656888335273,-0.17935129706799077,-0.13730950822327911,-0.20719874008257383,0.5209717563911861,0.23313643167575634,-0.2100403391083479,-0.26147759749155175,0.24911722710029846,0.3744258378874282,0.35971987151324547,-0.02295597194395449,0.021960101547873447,0.6534693588765227,0.04197477753893941,-0.0626640836550237,-0.0188074466199202,-0.11298134571288279,0.5995185061277707,-0.22291995618036203,0.08356977300126976,0.434318493484333,-0.07945940265871208,0.09970801507716959,-0.22698816148451312,0.48315695841967565,-0.04269207399434509,0.12062246645720483,0.6601735420682532,0.18365184492420863,-0.03518154522356067,0.49677000880783606,0.17049561715873707,-0.17781974781904164,-0.27396694854222836,0.6644475262881541,0.604296603477882,0.2966271787271631,-0.15382748937093585,0.004733431744124439,0.6922658658246443,0.24953380760842783,-0.34640547979599706,0.18349580312586447,-0.37173731259045695,0.1584139474185326,0.25109128343783893,0.26404031744614126,0.1123141061200348,0.1266824109940739,0.1496892976812059,-0.05991324355678694,0.11852408290544249,0.03855308650920193
Frontal_Med_Orb_L,-0.1824334851363262,0.3771664294970161,0.6621321904670233,0.29322318138987,0.4962030966708701,0.5782394000369405,0.35245385213059044,-0.163349020678542,0.03809437953123491,0.20986774216620804,-0.062306331996161264,0.5020563581192765,0.3924039476315434,0.43241936336866166,0.4970103418673233,0.5609183459474786,-0.1749607311853875,0.028351973173441455,0.2941219301567648,0.4054712742239912,-0.32483933206832954,0.3088607658258654,0.15814833027601663,0.11623912184211814,0.2783199665820564,-0.13797472541302766,0.7520702184810605,0.47054307060476636,0.4277988979161164,0.6354102304967272,0.906098605590879,0.5991063636489439,0.39946573318666756,0.24334425621336614,0.01542831409570367,0.22809171690013028,0.2410036914475348,0.5487392910989555,0.4555313639015451,0.5451711638591794,0.3734750563285762,-0.24670865617181487,0.013028672478988609,-0.0716200520461522,0.25866955167661576,-0.22287735214897228,-0.27277386717473384,0.3700739837264869,0.7751023353607701,0.15218105738773133,-0.07874385306195392,0.03476213641481277,0.5325466487510148,0.1519015935702139,0.13885995224315031,0.3000145672681664,-0.10557867221528888,0.08801962347852028,0.4461362183741055,0.07573259774041925,0.802105519712865,-0.4438123493165932,0.479742507036854,-0.293069456262095,0.5000298961500068,0.11378598740368574,0.5432745803127698,0.18745592382004958,0.08883122770375235,-0.15188270699310838,-0.14782031427420217,0.33484519099191895,0.8199742491595632,0.7383840894877616,-0.11531258074194499,-0.11806656888335273,1.0,0.3131763754907006,0.8465041926381216,0.8127161784665163,0.11166780161971125,0.3409448771548215,0.42484611290230967,0.48467994627036554,0.2018040636092027,-0.03423360175331411,0.25123088014155887,0.529424160382989,0.38874707002867587,-0.34405139470666907,0.4028428914139724,0.6117066086725228,0.3678746299215085,0.6332268267094425,-0.19891780659799735,0.7526572336996592,0.46393086422123486,0.06270146017749531,0.331049245219031,-0.15705991197627384,-0.14425670878188424,-0.22366096362547247,-0.2184896271766834,0.6399917222719553,-0.012518519540557762,-0.16579751914342972,0.43778363427040684,-0.009121834082259202,-0.18191343438566462,-0.010313508112238967,0.7713190671909358,-0.3283621361245705,-0.2768627057474157,0.24547411552331058,0.4369101706313542,0.08426301357137807,-0.3116458779422179,0.4310615437230933,0.7268198425965959,0.13338687181837738,0.4484652705344721,0.3802865062751619,0.24117902075167713,0.3075382947316657,0.606526754153058,0.020349116175558513,0.41129649281644737,0.8351714585283935,0.041295172696697864,0.4966049149094453
Temporal_Inf_R,0.48602495798939327,0.4231491284564929,0.29047666552778206,0.34197706389781307,0.6070927655383168,0.38667839798755715,0.5923969108458602,0.07110520998870934,0.26975416556020854,0.8462445170940674,0.14042590852810805,0.5780508748670659,0.47014137421694774,0.35458341447538516,0.5865580156264836,0.30320425339078955,0.29606289859181356,0.43652389279529935,0.4566264281040775,0.23052269684446566,-0.008598154038344814,0.38897117271333265,0.30482868329651286,0.221890919594752,0.3582602269929665,0.013135803510664599,0.33886143981416106,0.4299568981133448,0.29499798525606913,0.254755963899281,0.4249320532223523,0.33077222332625944,0.4415864201843284,0.7764936249982581,-0.016511685220596324,0.12807770814712163,0.4180768670051202,0.4973664533791363,0.5252904532908924,0.6110263939813184,0.15530542438356476,0.10010978046717711,0.11374382687357719,0.2916386097268594,0.5853385478947944,0.04714661614659768,-0.0065301658108119455,0.4156204427467768,0.5935846055292721,0.3988496046700988,-0.05655996988201107,0.05873540566827497,0.4781692082149615,0.2161937058409075,0.420032760452556,0.5798498846778614,0.2628556630886586,0.23401785200828112,0.5148270493104063,0.40591490169541133,0.40236672289866315,-0.03932841109317027,0.3012161029744021,-0.08761787254776356,0.29149079515769455,0.19035006087875933,0.6072834629522255,0.043321738519811546,-0.13914216376403737,0.1760449643872375,0.029023591124396234,0.7649573337975227,0.3549457126770642,0.704231208656701,0.1386375445966802,-0.17935129706799077,0.3131763754907006,1.0,0.5158315719560412,0.447542122306103,0.42562698747565314,0.6611096579425587,0.5059395073991878,0.49912772923520704,0.4318310041871547,0.13471839387183465,0.5694646049110084,0.4833314329680669,0.4318302377229134,-0.10194326312593485,0.5100262849655032,0.39659621465656547,0.4179709149870929,0.5088238728766342,0.09713707524371452,0.28834663852387943,0.5925317330121147,0.32603049417807173,0.2272194817821109,0.40644489891910435,0.5634951283231033,-0.0034406998216970565,0.6019634722832768,0.37406261424326825,-0.01299263192721106,0.23849417326908154,0.6041288401724881,0.1628064263347699,0.4167532137263272,0.6109763900444247,0.3028773756942929,-0.15337474811763105,0.008376969660048944,0.3085786112024507,0.6797653060406319,0.40725032531264266,-0.1134157722524403,0.36650844873304,0.40358810985725074,0.27162281601032456,0.2913076686794721,0.5929286508873127,0.4956729836573325,0.5069578171556469,0.7022892749762425,-0.025674084378171987,0.2340267167836878,0.40279569900238904,0.7262165464245465,0.37741119021355113
OFCant_R,0.0808014820499773,0.36818666907096476,0.6528187896548918,0.3373866394973652,0.632554982400121,0.4870372961114906,0.416002895397393,-0.3184137901300717,-0.031132583186302673,0.3692409475073769,-0.1542553858415398,0.5880408484647576,0.4783669867811625,0.40598520919883474,0.5445124404500341,0.484795883807564,0.08640213010714755,0.031132817044066823,0.3938506991330221,0.49513359206856944,-0.19410021304396974,0.39236795422122783,0.2604577582189889,0.1746538834600017,0.388250377876632,-0.07116003795025658,0.7239374057121659,0.5257824246619887,0.44434278138902444,0.593786798280129,0.928453611443323,0.6157740498635563,0.34665125259647334,0.4340221462102368,0.12651886828213904,0.256316417575237,0.238533466040033,0.6287420978116832,0.4419465388610105,0.6701729599601516,0.48138778429335216,-0.32743491858687185,-0.047055512500398154,-0.04526631928917555,0.26551091367706764,-0.1492075506174775,-0.33441523714452603,0.38910687050849646,0.847555223264748,0.2931011090663218,0.029638654467635757,0.03255240585459342,0.5687767816998306,0.11972362299342157,0.2752345852202337,0.36595840203083807,-0.05654538277637276,-0.029723661876793407,0.43258120855409504,0.1629554904831403,0.8378854507153634,-0.36788343214141433,0.44769963073545427,-0.3526253288814017,0.45532355004725544,0.16020174263426107,0.6760151794444551,0.2731703601035117,0.0583884271092443,-0.07748988553094846,-0.1553531370899862,0.5172457063072842,0.7858221884016081,0.824936563061485,-0.04428580283065505,-0.13730950822327911,0.8465041926381216,0.5158315719560412,1.0,0.8780679698163233,0.2675629566298246,0.4824997724154918,0.441923190929804,0.6148169847219777,0.364065384810678,-0.08566220986967422,0.4368208902300139,0.6297702638458292,0.3615517350432542,-0.3540459389378094,0.5457961212005725,0.6994096372898218,0.33486564497392446,0.7926080043289137,-0.2622541799166244,0.7922193095754291,0.5614462295961851,0.143227151643669,0.24196428745365328,0.13386402021140167,-0.15601893140222603,-0.1923023233027037,0.03042855594380434,0.6246434338332044,0.007192936098309414,0.0748278501807364,0.49999821357585694,0.13321738408759626,0.1279146207448956,0.03177591207271717,0.790794982216488,-0.3693209037368934,-0.11958943991500572,0.3134846930641422,0.5047229721220184,0.08732813087441478,-0.2215633735701112,0.4102777355634355,0.7509549847913217,0.1451926605624088,0.4041447890349917,0.471683915353653,0.32878929421285863,0.33883264027703147,0.737376589368589,-0.07797667086190108,0.4348252464317855,0.8432476748344244,0.26400752847773556,0.5880771961090374
OFCmed_R,-0.037464783676280464,0.3552645465645962,0.7137409081509977,0.27524679551280273,0.5759452004684642,0.5133492301455307,0.45739774293634883,-0.1995978887409104,-0.15614069666674843,0.28917828433376924,-0.28570478237784264,0.5473876346289448,0.5805585887186101,0.3041866870254566,0.5486164916382184,0.5448719009020394,-0.060163138363117596,0.0025102547822813703,0.3497009459875049,0.40909050620142123,-0.25959898349300464,0.26649923045173396,0.19724970375868553,0.21619172724971356,0.24995293609033434,-0.21523001075664483,0.5901703041562119,0.3773916370278244,0.33201485924572155,0.6581883059955492,0.8921911995421428,0.6548522864462897,0.4167223938549308,0.41421332425378615,-0.0030872072213599068,0.23281825764257955,0.09433058448562504,0.48439404026932575,0.5386659430119989,0.5894837005491733,0.42498163337676487,-0.4307885935825119,0.03792803870783334,0.002637861586778794,0.2528249729005661,-0.23892617151326548,-0.4349115478728893,0.38690363269183786,0.7994498833704968,0.31792668739064883,-0.06344165805356282,0.026880911566794723,0.6827300773382565,0.014872484499943425,0.19020566961574747,0.41353509311534437,-0.1515968703639986,0.12528856305471767,0.4626504661958682,0.0655523985406026,0.8783650105090742,-0.44743049610880137,0.49802573008629647,-0.45710546237749805,0.4851795885659777,0.03004564137615208,0.7729997021410308,0.20467321831099827,0.15316099381423642,-0.16870940301997128,-0.17913185405107218,0.4340740999700484,0.6914909063770572,0.7916895291247078,-0.16781679549101303,-0.20719874008257383,0.8127161784665163,0.447542122306103,0.8780679698163233,1.0,0.19619633143020748,0.42223873977124177,0.4582922286411595,0.6445265281587768,0.1509070255782799,-0.2134144659538252,0.3537234821768063,0.5293579880468672,0.39105102619184984,-0.48678092730754496,0.5364739701647445,0.6094911135613176,0.3724201810033995,0.7216934049099374,-0.2720956211770253,0.7759299879766196,0.5249866288017756,0.04715854404888572,0.30495835482369277,-0.025478756979430396,-0.13385814183089725,-0.3269655880799432,-0.062062895668805164,0.571032413399446,-0.16469165077845768,-0.0280527278502787,0.5129244495430871,0.10883764655157172,-0.02059920872298104,0.10577806465260858,0.8858322812980716,-0.4183794471987896,-0.23006642019930207,0.2499911674821104,0.4732111226933953,0.10109492324102394,-0.32955452600767626,0.3118504425979092,0.8045363305306373,0.13183867086975393,0.5243386533253112,0.4452507778072282,0.35377174952889223,0.3473228546516749,0.636515604393439,-0.06954865301617315,0.28487379538682656,0.7564499996073941,0.20671183838825866,0.4907436863818932
Precuneus_L,0.6055141402705354,0.6910880429982131,-0.19527127519006432,0.5848720511705544,0.6128915480070426,0.4614975116402671,0.330506757724898,-0.25600300434232803,0.4334873436277218,0.7401966083151293,0.14827520132072325,0.7322435926065368,0.16111191380896686,0.27969841208489093,0.16224763607445195,0.014419987801920308,0.7502238009519111,-0.11501960752182806,0.7188659098414943,0.5610111667663232,0.4694998173795854,0.7164128997268177,0.49394049016659086,0.10992786115146896,0.6098967790237998,0.504773634600969,0.3017844693521769,0.4872353273783388,0.47396484119361487,0.21593650150765745,0.2164330495981482,0.3974270445214831,0.35859829275266963,0.4509298514454985,0.6183370614445632,0.5924764104659914,0.3675824642428406,0.5167514116367967,-0.05545612501314441,0.6008329096697113,0.4142282922333351,0.17221185732398026,-0.14281850839468707,0.2856697362418158,0.19501017755956515,0.5834510231731685,0.2214346643997975,0.6810496614724478,0.34693137346477354,0.3876615840221595,0.07797941611221018,0.2217133526012093,0.26720948178967924,0.30751242733149237,0.9558876059224003,0.2073535418690002,0.4018941633788456,-0.1331121658870421,0.3001040280278324,0.7840290831139481,0.043026167354412205,0.47879420687844293,0.3764531331247215,0.4403423058939703,0.06743628405977217,0.5687550966665182,0.2074632092079633,0.310565640969226,0.14540620715031913,0.6622248496969133,0.5100681355191843,0.6876659928773832,0.3529369798273067,0.14477579006224467,0.601629213840257,0.5209717563911861,0.11166780161971125,0.42562698747565314,0.2675629566298246,0.19619633143020748,1.0,0.7969239079083101,0.3514642479867107,0.22495890308525718,0.577692730823077,0.2656625432317356,0.7810464942795006,0.45283742029605145,0.6287459369423667,0.3643595066397462,0.47523891185843514,0.24279429211818965,0.3592605317679184,0.40714418592517354,0.49695944578295115,0.1464901965647112,0.5372006290478114,0.7265560095302253,-0.07575936467690723,0.2532024349057063,-0.13736113191101562,0.5724969794484721,0.16864329302196598,0.48755164542866974,0.5534765796378283,0.26670522270151437,0.5532678538715367,0.44623965757199285,0.36673456271681,0.01684689071504207,0.09475128621955575,0.5520954807577164,0.47278462449082465,0.6294887057468138,0.38061761973856983,0.25207455104972815,0.5523602663886754,0.5052371830766509,0.044299499060092465,0.5007120525625273,0.14080605661128004,0.7967760483742776,0.5359381860946845,0.4214488029115959,0.5864900551852653,-0.07932655532087798,0.450378645017486,0.2897691252500629,0.7294992223854984,0.43597133458553516
Temporal_Sup_R,0.4674446553710086,0.7485846365121742,0.14669118265613162,0.7216558785690198,0.8410818946964722,0.6637411770878753,0.6087507333146435,-0.0854745785138779,0.5180961116355013,0.8379547977500565,0.19473427311894445,0.8833118762580707,0.4335390032637676,0.4898133617667573,0.3785034409620856,0.29065903175726243,0.5024874429589208,0.06230374536280625,0.7015923990413999,0.6591779710234478,0.38719839868138645,0.8381369675317867,0.5424962434986642,0.10347432270295248,0.6701948812824867,0.19461094865886924,0.5469552324968993,0.7632843504440243,0.6166391765191814,0.4552603222337412,0.4322405776019982,0.614905225040825,0.5504582220670015,0.6268135071808943,0.2461862990457003,0.6483542392547454,0.5281631295427475,0.7174707242107793,0.23383360903276323,0.8267634105184334,0.5084836864001372,0.1500827316216622,0.08383660300122585,0.2623326880825174,0.5218517563833492,0.5069851849132794,0.25559776685297353,0.7535714116661983,0.566553195539114,0.3983372798635118,-0.04658535443652691,0.21803279530768285,0.5147002365698062,0.3431856319543051,0.8145779301391114,0.4542134236599523,0.37932703458215855,0.1393462853454696,0.5052783693217167,0.8364299916807377,0.2382178967544365,0.31514750173814815,0.522124026948532,0.16833130824511605,0.25531703613083445,0.6599318261551418,0.4474665843238173,0.334575860025727,0.2011628366634585,0.3657056283721429,0.4826195376596984,0.872026312047234,0.5270228873820095,0.42938916377775843,0.6125812141331076,0.23313643167575634,0.3409448771548215,0.6611096579425587,0.4824997724154918,0.42223873977124177,0.7969239079083101,1.0,0.5457549700471797,0.475173475926129,0.6727322234949364,0.3745435748019355,0.7869871866438577,0.7062370135093496,0.7978168565010523,0.11871466534771913,0.6186012560538638,0.5672120865396888,0.5925111057863299,0.5596554716253688,0.3887236710889846,0.2740952991574599,0.7051791209964429,0.6596065424602162,0.13582028875852725,0.19128179672656342,0.08649940508069584,0.4746818484306207,0.16831174830809037,0.7049403110560212,0.4264295281616518,0.20811203061140168,0.735670171197369,0.3264558621925513,0.28306530809140673,0.20617669727000754,0.2977276956360342,0.30515267453178374,0.29124226832327854,0.618084757090068,0.7093366275444215,0.39180931537440394,0.25018488784750037,0.6360105900336201,0.3347958331529393,0.41366973918989614,0.3560377528943596,0.895394503243365,0.6135365774267953,0.5622447015768822,0.7934183719096293,0.03386443891301452,0.6377282538544049,0.5405626129668997,0.7355318822857195,0.6458939894236764
Vermis_3,-0.00463762179899888,0.6326684959137654,0.2534220262604719,0.4854199319238989,0.6626341133169034,0.7452143816248984,0.5400095806337963,-0.04624446946239285,0.331110287048704,0.4429988776441594,0.11714080404959287,0.7039313336781619,0.6240060832120025,0.588556054828028,0.48947975646030883,0.6912005472373453,-0.07354463681004786,-0.11386202306127903,0.3717622734653811,0.5209679742413589,-0.0038132099622907724,0.4194017881952356,0.5418129051945748,0.1928249903031373,0.3644094854848656,-0.08601519347103466,0.5115376741063731,0.49247717415490444,0.6725443464807456,0.6124824573697515,0.46120581168786673,0.6549162499503994,0.6896541568019599,0.5246966917156859,-0.12838431893690597,0.5427826299213734,0.5241150190150953,0.6085615101154607,0.42651973780024854,0.5556443011439383,0.45274508746473197,0.057040065525693816,0.11657491544632612,0.23991424505952033,0.4434012470784253,0.02426850689197491,-0.014893529355280943,0.6529400649525648,0.5542047936985174,0.4654958609510879,-0.09561669115961399,-0.11697517899731857,0.5449630995553035,0.17332913470518757,0.3338073457913641,0.4233713761339195,-0.10370635397970497,0.26400228196797765,0.6002523195278832,0.43012938300284853,0.4100745883309776,0.04397517620895493,0.5549012668524771,-0.045740115840523274,0.5491625319976469,0.43176233594103536,0.5676139111842304,0.2167611127111915,0.1947357967345574,0.06377196954708286,0.09262738512263417,0.5713363545281868,0.5231954801768213,0.38744512755704374,0.2557797091827344,-0.2100403391083479,0.42484611290230967,0.5059395073991878,0.441923190929804,0.4582922286411595,0.3514642479867107,0.5457549700471797,1.0,0.7213246114476505,0.2959629606562197,0.14815391359476568,0.33589046712521586,0.6846584876104072,0.6555480192749898,-0.2501813153006807,0.6194851637384791,0.6415327305807208,0.5487499737915338,0.5001455767550319,-0.10490243272723938,0.45299171994907284,0.5547088389413605,0.32236301680174395,0.17283517013095467,-0.10387844104582594,0.0810103870339286,0.09748480137792438,0.011209100079355624,0.6475818044376858,-0.0696017062577153,0.02652438212551361,0.7907961191446629,-0.09857605839504881,-0.05994821713341837,0.2024447916740258,0.37718523044392493,-0.17095626492149096,-0.21853645681473177,0.5449225113400574,0.6155386774275186,0.19267949718970068,-0.2793563898994558,0.4380907575979637,0.6439982989916248,0.3419492456269351,0.6053266791113306,0.664678013192837,0.31384602713738,0.38068221745069686,0.5592768570487976,0.06169317905637774,0.563791338826761,0.5597325631964576,0.35667387717600363,0.6661566332732765
SN_pr_R,0.08915987344049815,0.33065831650863486,0.39848617317526824,0.35342472281181003,0.6552139578003036,0.5157442380583988,0.4737226225261815,-0.22065564724411163,0.09404926781321497,0.3670115860142447,-0.14306165120149172,0.5814512615102255,0.6962615540367578,0.37798422535146625,0.5419009670500057,0.6200052805284981,-0.0576189547946281,-0.1680079033472989,0.15548150738461705,0.5297256780913298,-0.22087792973012418,0.34716973353055186,0.3807429649099301,0.2621606685642735,0.24867493288362083,-0.3177190295647081,0.5340896745888115,0.47608840516295214,0.49040609521653794,0.6601815909008114,0.6080238984564182,0.6563023593224787,0.3844596572848628,0.5044273678902889,-0.18152401168568758,0.3347087080206866,0.30844755751185815,0.5797727899183809,0.5487472825768108,0.5967191400567143,0.5654912632564466,-0.23918226469915171,-0.027784427225737336,0.07302238059597088,0.27787344904607414,-0.24058802199277604,-0.195732120567944,0.39130340990681695,0.7155011637948046,0.520093604708847,-0.13825930466347058,-0.3215766362977527,0.557102228159838,-0.04445451998550368,0.18642567585342262,0.4270036273420444,-0.31698705251302534,0.13111576886647125,0.5360777265511483,0.26615241123934547,0.650946457311584,-0.21230661222763458,0.36330318776606424,-0.38060340075324933,0.522396436336824,0.1911025455349226,0.7270736240394273,0.08813002151873643,0.17929317777766904,0.004249696346292251,-0.21299293366607666,0.49403015594964583,0.4898976101572038,0.5306061510600671,-0.014356256223076397,-0.26147759749155175,0.48467994627036554,0.49912772923520704,0.6148169847219777,0.6445265281587768,0.22495890308525718,0.475173475926129,0.7213246114476505,1.0,0.09971768470359499,-0.04220987827582646,0.20981722851359397,0.5897530495207889,0.4460798263117697,-0.4443890985705161,0.6952580481428657,0.608124749978623,0.2988550062041921,0.7277967109492138,-0.3030133149089703,0.6633227890619023,0.5053987485554404,0.09077770606413992,0.36286684726948254,0.14149891880226168,-0.02167589802024787,-0.18555437933455754,0.1318661494338933,0.5665802233293926,-0.18047970879269903,0.17174189033664636,0.5739698456566888,-0.0472848983868713,0.13061929715672613,0.14708509670061937,0.6271871659888396,-0.3233659671511426,-0.20231140766178568,0.3526213203730334,0.47307691651585515,0.03142194978483447,-0.3649350549964068,0.3272933862118204,0.7936237861344936,0.11521877958293396,0.4936495452341563,0.529102499986707,0.22797875018366456,0.3770197528172374,0.6596633799437662,-0.00010714965586122202,0.39318010525881386,0.6693547519926637,0.3063221847957722,0.5742889012620259
