,Parietal_Inf_L,Precuneus_R,Insula_R,Vermis_3,ParaHippocampal_R,Frontal_Inf_Tri_R,Lingual_R,Rectus_R,Cerebellum_Crus1_L,Occipital_Mid_L,Thal_MGN_R,Vermis_1_2,Cerebellum_4_5_R,Thal_PuM_L,Thal_VA_R,Thal_VA_L,OFCpost_R,Red_N_L,Temporal_Pole_Mid_L,Lingual_L,Rolandic_Oper_L,Temporal_Sup_L,LC_R,Paracentral_Lobule_L,SN_pr_R,OFCmed_L,Postcentral_R,Cerebellum_Crus2_R,Precentral_L,Heschl_R,Vermis_7,Angular_L,Putamen_L,Precentral_R,ParaHippocampal_L,ACC_sub_R,Thal_PuA_R,Vermis_8,Cerebellum_Crus1_R,Hippocampus_R,ACC_sub_L,Supp_Motor_Area_L,Parietal_Inf_R,Frontal_Med_Orb_L,ACC_sup_L,Cerebellum_10_L,Thal_PuM_R,Cerebellum_Crus2_L,Thal_LP_L,Frontal_Inf_Oper_R,Thal_LP_R,Thal_MDm_R,VTA_L,Temporal_Mid_L,Thal_VPL_L,SN_pc_L,Thal_PuI_L,Frontal_Sup_Medial_R,Cerebellum_7b_L,Olfactory_R,Temporal_Pole_Mid_R,Hippocampus_L,Thal_VL_L,Temporal_Sup_R,Frontal_Inf_Oper_L,Thal_Re_R,LC_L,Frontal_Sup_Medial_L,Cuneus_R,Heschl_L,Supp_Motor_Area_R,Vermis_6,SN_pr_L,Cerebellum_9_L,Thal_PuL_L,Rolandic_Oper_R,Cingulate_Mid_L,Thal_VL_R,Cerebellum_3_R,OFClat_R,Amygdala_R,Thal_IL_R,Frontal_Inf_Orb_2_R,Angular_R,Caudate_L,ACC_pre_L,Parietal_Sup_L,Red_N_R,Temporal_Pole_Sup_R,Occipital_Sup_R,Vermis_4_5,Vermis_10,OFCant_R,Frontal_Sup_2_L,OFClat_L,OFCant_L,Cingulate_Post_R,Raphe_D,Thal_PuL_R,Occipital_Inf_R,OFCmed_R,OFCpost_L,Frontal_Mid_2_R,Fusiform_R,Cerebellum_10_R,SupraMarginal_R,Thal_LGN_L,ACC_sup_R,Thal_IL_L,Frontal_Inf_Tri_L,Cingulate_Post_L,Thal_PuI_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Orb_2_L
Thal_VL_L,0.6121992857712263,0.7296726586518509,0.4728252809552894,0.23691614589624907,0.6617729181912462,0.5285008848918943,0.5603393506997882,-0.3169790527315091,0.012812195735011897,-0.02968919314545207,0.6827993086410894,-0.0568187687421045,0.40697869147566296,0.019062403266855887,0.8754364887429862,0.9039622383680458,0.6798458703358388,0.611700340651809,-0.3151924285530915,0.5790534650140211,0.4457697536412825,0.6954986617341429,0.29292647396670746,0.4401953364297293,-0.05642717660231301,-0.2632038312399241,0.4572945744501568,-0.059048968548157686,0.660543817980321,0.49380517649041034,0.31241581609120833,0.4444804357841706,0.1631890770238536,0.6044895946567246,0.28802842622661634,0.3958057448970481,0.7012817576654835,0.2870857445626653,-0.07603033781371671,0.43882662600495603,0.19637436588879123,0.6429316367778344,-0.09568553534536173,-0.01234154216215637,0.4814066401104048,0.2841244500115991,0.04053148008757212,-0.0734302439379644,0.47870668589878423,0.7692973574543629,-0.13094329759154635,0.816446157388988,-0.056480691501510825,0.3310348597893318,0.8065733201490393,-0.3306393151413777,0.385350633845319,0.6325273440969816,-0.008714475507907443,0.05554226016920213,-0.15167805742979898,0.7314505584638179,1.0,0.6053833241826448,0.5641799417643693,-0.12235019116487304,-0.2097655006529486,0.5669941938344139,0.4815367063376287,0.4473842600586403,0.6129557113216916,0.37310576607765444,-0.09669925421926046,0.16442364611543933,0.4911023253226737,0.7239403787530848,0.5578096264604606,0.9281360774461153,0.19414546165848068,-0.06185803939041155,0.25189269105620893,0.6724071480734403,0.28919655423503626,0.16656246838912464,0.6921927491213541,0.26116910999749765,0.14068941896176682,0.2510376972508543,0.38317720230912344,0.11215773860847492,0.3939133754270038,0.6993044302066187,0.0010190363680717938,0.4908391764888299,0.32921479631518674,0.2923569288767837,0.5969758056018107,0.14358974641440242,0.2480529897481023,-0.07781624031168426,-0.13379602273540925,0.7344960823381328,0.5138003720750659,0.534560298701567,0.17242480909963254,0.5661087552817117,0.6966451554247802,0.42084418754061503,0.6623748862974671,0.4985108950840192,0.6611380674292615,0.06990878157090265,-0.00821497349782678,-0.048328965550060395,0.2979457014753445
Temporal_Sup_R,0.19461094865886924,0.8145779301391114,0.7839622527662845,0.5457549700471797,0.8313605050098686,0.7632843504440243,0.7869871866438577,0.2382178967544365,0.009477825568802513,0.2502458335655251,0.6701948812824867,0.4094509733402291,0.7093366275444215,0.29065903175726243,0.6599318261551418,0.4746818484306207,0.7216558785690198,0.37932703458215855,0.14669118265613162,0.7015923990413999,0.6637411770878753,0.7485846365121742,0.3431856319543051,0.3657056283721429,0.475173475926129,0.2977276956360342,0.29124226832327854,0.0817089708803542,0.16833130824511605,0.7552630881847098,0.39180931537440394,0.2461862990457003,0.4552603222337412,0.30515267453178374,0.5905923426560309,0.5469552324968993,0.38719839868138645,0.5218517563833492,0.08649940508069584,0.8410818946964722,0.5405626129668997,0.39139936606187503,0.10347432270295248,0.3409448771548215,0.7062370135093496,0.7051791209964429,0.5126730326132226,-0.0854745785138779,0.334575860025727,0.8364299916807377,0.3785034409620856,0.6596065424602162,0.3983372798635118,0.522124026948532,0.4826195376596984,0.23383360903276323,0.2824627971177163,0.5180961116355013,0.08383660300122585,0.566553195539114,0.42938916377775843,0.6483542392547454,0.6053833241826448,1.0,0.5181392337288863,0.13582028875852725,0.15531304854913178,0.5281631295427475,0.5024874429589208,0.5818092255109192,0.3864980707701876,0.6135365774267953,0.4335390032637676,0.6087507333146435,0.41366973918989614,0.8381369675317867,0.895394503243365,0.6125812141331076,0.5052783693217167,0.5596554716253688,0.5084836864001372,0.6360105900336201,0.7934183719096293,0.3264558621925513,0.6377282538544049,0.5672120865396888,0.20811203061140168,0.5459970256350255,0.8267634105184334,0.28306530809140673,0.735670171197369,0.6727322234949364,0.4824997724154918,0.19473427311894445,0.6458939894236764,0.5270228873820095,0.7978168565010523,0.03386443891301452,0.2623326880825174,0.16831174830809037,0.42223873977124177,0.5476649140952256,0.25559776685297353,0.872026312047234,0.6268135071808943,0.25018488784750037,0.31043064196467246,0.7049403110560212,0.3887236710889846,0.4898133617667573,0.7535714116661983,0.2011628366634585,0.06230374536280625,0.1393462853454696,0.614905225040825
Frontal_Inf_Oper_L,0.19259318852241583,0.5310157523054337,0.4740362317887404,0.5406664324282748,0.6105380089190747,0.6176011854111305,0.38765161841450035,0.07300604371662704,0.10559391946256111,-0.19244692080894737,0.564315371079605,0.3341378365559495,0.5263919268947322,0.4015823919008016,0.6524016215375137,0.47544350077821207,0.5881702908919021,0.2344019774022143,-0.04647217018688298,0.4329684733667127,0.7919408169539537,0.7129980896527116,0.11183864693722032,0.3022637238003114,0.31218504438169314,0.1036051493676783,-0.10980020573767821,-0.012977380957898247,0.4829568320723178,0.4585390441758724,0.3092333572923243,0.14953991278375695,0.4324095730988941,0.36068824571065494,0.5803251099976168,0.6125455620501405,0.1557311212194783,0.4439766145205795,0.008062733028909837,0.5137508451394392,0.48845257346538173,0.3742668515895371,-0.10130544906325793,0.33439055805120077,0.6629369892261942,0.5091851811651836,0.258818154307222,0.013423514392448856,0.34000310322136773,0.6319508784336452,0.3685572734596188,0.478525805797907,0.13959094603149538,0.5951778838659305,0.3692526226730404,0.05906193412415126,0.11880041123741494,0.6296926663503354,0.11296452103431696,0.38682781169168884,0.17957352646100647,0.6423609892164879,0.5641799417643693,0.5181392337288863,1.0,0.1684564145298675,0.28788908731510066,0.7162251176745236,0.07579048458847529,0.6996144052447948,0.45996111563002984,0.4310207016199181,0.26664481072559554,0.4609646455014394,0.37049289580554423,0.683711406679423,0.7069966439039879,0.5336658229662088,0.4844800839878305,0.24627056722453838,0.5404845830972466,0.6770289888973194,0.3505344282763287,0.033497665455769696,0.6883345181715426,0.5137747666463562,-0.09815298221132672,0.5311320143459765,0.5525325078009816,-0.10928798429274798,0.6154311191644879,0.4399024820989796,0.26933316476863123,0.486309232571522,0.48124543147129273,0.5679813920188507,0.6945334702134318,-0.05238817155345136,0.11716723607140285,-0.078091620654408,0.22204200378969965,0.5051092953706684,0.38702846771525756,0.5507515291605479,0.24386999456924602,-0.03367324317186912,0.40426635103917796,0.62457647719491,0.24539208631791426,0.7151588783911752,0.7209550261865885,0.1738624981664075,-0.10904338342212336,0.25961137129404094,0.5010592661088356
Thal_Re_R,-0.2666175142725689,-0.032268304207295845,0.2519870835522815,0.17283517013095467,0.12372535061454344,0.19841740689991047,0.02582123815687691,0.31109505913582736,0.1003786442387164,0.028713972361292174,-0.053781338834905594,0.18422190609261763,0.34779832797729204,0.27621600174436667,0.06021357471242226,-0.07847945524150766,0.1707491492092604,-0.07437330092112218,0.298780723337118,0.02152886122906198,0.2736489248766452,0.11741649567892024,-0.012542988678513521,0.004270930392777785,0.36286684726948254,0.27818104892697726,-0.12074013139270964,0.11861632483569254,-0.15416160384285932,0.10832289609249186,0.07970311674431049,-0.16023230138893957,0.33354248096414796,-0.22735519166713755,0.2803711169288078,0.318679232734983,-0.20392326056410018,0.343770944665274,0.22866605583011868,0.28944647551643715,0.3855887023198592,-0.09510438212404741,0.18523894130396992,0.331049245219031,0.2557578087503912,0.18778178867472925,0.2834312561374885,0.12159712419611203,-0.14774242539511614,0.017530317775201535,0.3231110542330966,-0.13162954118705594,0.033087333065646506,0.1571754908293721,-0.1525967178471612,0.39465489164244527,0.09253347825564655,0.11701547002656021,0.09999296212197949,0.4025606117375473,0.3261224554824568,0.03431774562316904,-0.12235019116487304,0.13582028875852725,0.1684564145298675,1.0,0.24842906456978783,0.24354794439948999,-0.21379059409112294,0.26556021030075944,-0.03947773687206413,0.1994709204866347,0.22793629525567072,0.1615971825939669,0.06454647037459793,0.0952309122779284,0.1660376588127456,-0.0857127729686788,0.3870835206293299,0.22467951867095423,0.0808438493778605,0.45974549390059444,0.33874260605257206,-0.054703537253081164,0.20545202932812545,0.3150479907117293,-0.00973967725172986,0.2930058679946134,0.287953045269971,-0.07325789018023825,0.20378486519216937,-0.055651442606296606,0.24196428745365328,0.14201886750748768,0.2043024694161792,0.28507362795280217,0.15303878027563014,0.1960750818356348,-0.019833706169445155,0.05447317807926456,0.30495835482369277,0.08307711485157306,-0.009038976386705097,0.1843567680743218,0.14556831070822654,-0.255210576525338,-0.07478531854592749,0.2459518779388357,0.14401637636743816,0.28390844120553926,0.13386299316175904,-0.0801084616134052,0.16713985499377534,0.12407540704892006,0.29585665891901103
LC_L,-0.5438053553142255,-0.1737089224737263,0.2362750595479511,0.4701776841048044,0.23757809561436097,0.3052527175028937,-0.06267868997122084,0.3788238841732554,0.4962314799010446,-0.3586854919428042,0.027122414251257308,0.4304576591026563,0.4723395493120007,0.6041116706825191,0.014145635255357388,-0.28161842110456403,0.18082291980569895,-0.18129445575120234,0.6021708311140801,-0.004941513674757649,0.5282321897270242,0.21327244796977712,-0.011718371095074977,-0.46814915115978806,0.457636597303082,0.5152927332791051,-0.5227281372889887,0.16819485145679894,-0.4148477700281819,0.25781609120363796,0.24381895808635323,-0.5450350836253103,0.49680884038095235,-0.30525371803787443,0.6992384706018089,0.35195791968550694,-0.2227272312477305,0.39630578844367176,0.1724608470425483,0.2904939645606889,0.42250013518308843,-0.32889960040243105,-0.01812460080383147,0.4272148925969193,0.3857250247127073,0.33206224322315026,0.6372536326056193,0.36830883626616256,0.04519180000911202,0.05557883527025742,0.3084516676705206,-0.17764560596573575,0.259579042712198,0.5993883217498366,-0.04296570833499048,0.6350899970998432,-0.009575747161248878,0.08543912210348382,0.4988890583987377,0.34593851677087806,0.3805067829356856,0.16851942978195036,-0.2097655006529486,0.15531304854913178,0.28788908731510066,0.24842906456978783,1.0,0.19779114767158795,-0.5833768583830296,0.3660121477701456,-0.29339981629305295,0.13010666522114023,0.6745572769579343,0.5955180247263705,-0.05058684558109459,0.03832646017172453,0.2878148858518418,-0.16156552318359832,0.44087240673951833,0.24796705826176932,0.3266906495659584,0.08831002931981852,0.16707626666445047,-0.16313408644590022,0.2431393613280913,0.4891030082368237,-0.37171647497659505,0.5693942781188683,0.31076484748599276,-0.484120689921152,0.45468275872729763,-0.13136125062879925,0.3041191813436267,-0.06050694962285533,0.34431464881870166,0.3653416536019899,0.4213990318047674,0.009736442876296254,-0.023574478206177404,-0.30644466503086,0.45484473311322365,-0.08144534930384631,-0.056116233344016886,0.17831201412815656,0.2808113512773848,-0.6365181687492484,-0.4076052118875188,0.4361179805840621,-0.3042926232135926,0.3510006052207411,0.30182683070126204,0.4096209452530488,-0.028963028401544248,0.6847167803185723,0.49169840059276776
Frontal_Sup_Medial_L,0.2460900255545731,0.43687646215121556,0.670737007835796,0.5241150190150953,0.6221160934584719,0.7059029426919047,0.42079707007523987,-0.08326645479464462,0.2298105697370426,0.14505614926007226,0.567238081356582,0.28110559120358336,0.6604341266271936,0.4399876979015225,0.7026762919291981,0.4868261388195683,0.7187342341813726,0.27028562069564993,0.01276924609004252,0.42028793395534436,0.6137185714159565,0.6347802104826109,0.1404071576729528,0.26189709661445953,0.30844755751185815,-0.10229283481688076,0.17343580250747626,0.31287154122622346,0.48037150343009977,0.5819493479945939,0.3639829769162865,0.047897057789101624,0.38260396067681435,0.20348661160138629,0.4706947370111081,0.6300261865559725,0.26997470066314005,0.6311505816262091,0.2990156612746523,0.6071805343067885,0.4619912470931545,0.43222112882976865,-0.010233918841752782,0.2410036914475348,0.7462141628412482,0.42654598779400676,0.2903438204252366,0.15579232895374773,0.33432489514786046,0.6381366584547473,0.23728850737695575,0.5285923988546957,0.015269583492665391,0.47750803326218827,0.3409045773998056,0.10177160861165,0.2410190751299131,0.8089164997047706,0.23603765526531165,0.3393935516185759,0.17250311581655045,0.5900635183532419,0.5669941938344139,0.5281631295427475,0.7162251176745236,0.24354794439948999,0.19779114767158795,1.0,0.12921778441581158,0.5786032148681363,0.5476106629053793,0.42095091730970535,0.2063598236111803,0.41735912995367697,0.3387577364227211,0.6748402841026405,0.6093850556112645,0.5657764469145855,0.5255932593430002,0.12144283386373118,0.3099118654078341,0.7106473254523857,0.45120033426247613,0.08626534255582101,0.7338369527813756,0.5813724181385579,0.14781764279493126,0.5878752869459121,0.47764415769924295,0.11518092635609226,0.6182085963191744,0.5290100648537703,0.238533466040033,0.8068421020989931,0.5808761627151813,0.41532587065960536,0.5316116516600038,0.14326155411909447,0.21055019557872182,0.16933280658282251,0.09433058448562504,0.5701067240248716,0.6233909067915974,0.6198880423039761,0.36771312648421145,0.0998134410834049,0.38215173194548835,0.5478393286462409,0.2566346758416756,0.8700904311200799,0.6419148452807307,0.027397431620167036,0.17190052230386502,0.24508109866928696,0.46522012867791135
Cuneus_R,0.578979237669119,0.7609768997389569,0.33580212256533915,-0.07354463681004786,0.3260699951596826,0.20519579922828515,0.6315541879793847,-0.13604018665469605,-0.4122839264260589,0.6460054474787087,0.4355669473584981,-0.005197512498258038,0.10650495274434574,-0.3682840182554569,0.3546936981264937,0.4813580477770781,0.3001845872084603,0.4242667784057141,-0.37685467780440873,0.47227634401292573,-0.0357505003692472,0.23799774677581875,0.1982949220920217,0.6012679620321232,-0.0576189547946281,-0.15774496474672892,0.6929699364246954,-0.08336010729887186,0.39993476045224724,0.3304296244450988,0.07770966281480013,0.6773142522101071,-0.19150972451383225,0.4930267156330017,-0.2204346353567549,0.04227466900260707,0.49099269103616755,-0.033570824882821225,-0.08145149379557998,0.3352852022654623,0.01276583326782781,0.44124610242884954,0.12527802964526938,-0.1749607311853875,0.1048857557894487,0.17678626472359782,-0.20915548054136404,-0.3727523201323143,0.22957606230569366,0.5192001162089128,-0.04598423770437891,0.5820983505182571,0.08593497183735506,-0.11683181773377163,0.30738943499314436,-0.3029025742040572,0.1087994687507449,0.18161216410108247,-0.33612947231071144,0.11702069930137284,-0.02452631605271817,0.1976159190760384,0.4815367063376287,0.5024874429589208,0.07579048458847529,-0.21379059409112294,-0.5833768583830296,0.12921778441581158,1.0,-0.030328862831402553,0.44070095008636245,0.3000264045974964,-0.19286968116900435,-0.0891725132690887,0.3147898073989804,0.5129097121868786,0.3613108907159629,0.47075171739251587,-0.0007487388740564513,0.14691168096996163,0.12688630327723793,0.2805903748564995,0.34681127407128165,0.4784733262775872,0.16614633847065985,-0.05044694254713696,0.5568183054429107,-0.047892428221257506,0.2983263847478284,0.7714683419937995,0.11598681206381585,0.48264860632296946,0.08640213010714755,0.06414978547986161,0.07440695678447513,0.027876745934473604,0.11385527496789401,-0.07302175285344933,0.13893550179678713,0.4980083900969676,-0.060163138363117596,0.24557627879305208,0.14336054740430296,0.4670601225438376,0.23776523109663797,0.7298143005408366,0.3826523828275976,-0.0032508754404135397,0.4332178136380066,-0.03966681223556551,0.23559669986940984,-0.09893877098637623,-0.005715185081694539,-0.45850290833728413,-0.029248093625509414
Heschl_L,0.047769127100267074,0.4589303470017935,0.5986975607165512,0.6669317384119348,0.7361208511726782,0.6520553314144587,0.43217052151618,0.3711986320548043,0.05964702624526495,-0.16147358323532426,0.6176204986107944,0.31918556376575175,0.6553879278762252,0.5911556001375691,0.5753089237796892,0.25958521290614567,0.529360029993826,0.08112103332347582,0.23990522608128037,0.4654978198607601,0.8086549884927966,0.6784952776138579,0.14501311888222088,0.08330886146665117,0.5364903728851905,0.39925316554805307,-0.08011737061143977,-0.03274403831856175,0.14611234648777477,0.6086549528566352,0.3099761194839034,-0.007588552866899247,0.598425009211824,0.04072854208263384,0.7046980903520172,0.6806833371649685,0.02263533823773039,0.44812451727340596,-0.033390974577579294,0.6751620071593903,0.6680054233015373,0.12520953773361537,0.09102672538825832,0.5267193104950258,0.7283255069333804,0.5338340285401408,0.5468204874890343,-0.05852124249779763,0.4477076946943063,0.5104294854978644,0.4233703897139207,0.32703338375251,0.12072978779267317,0.49799370719097513,0.23233743271458712,0.23963526816553618,0.21313722765265236,0.43163576088755695,0.10460156703339796,0.5788221346485061,0.38306815852053927,0.6888096922351742,0.4473842600586403,0.5818092255109192,0.6996144052447948,0.26556021030075944,0.3660121477701456,0.5786032148681363,-0.030328862831402553,1.0,0.1675486675803564,0.480831969757716,0.41349504869186093,0.46586582265632775,0.3264325518193073,0.6607877698557727,0.6561184215299961,0.4243179003150662,0.6089956263618054,0.4056325802413401,0.442055207713561,0.6393530529611908,0.5020798177610591,0.029786627700866816,0.6853509714595055,0.6512766945264705,-0.0034434827098191274,0.7018030023346563,0.5643674199601597,-0.12979710713089349,0.6931921412255224,0.43302198046922885,0.4780162738553287,0.2949654576388921,0.5362200924322956,0.6392729496710272,0.7559665086489342,0.22074519014033742,0.11590368383899932,-0.15708501374778183,0.49362972609324385,0.37776109574454003,0.1505725189104639,0.6459269571229199,0.290178041971027,-0.1299672629161929,0.409338473466788,0.7084321681702398,0.03925555100855555,0.6585926059473172,0.7713810803892686,0.18990024209624842,-0.06856144146461289,0.2248717604907438,0.5975060155149479
Supp_Motor_Area_R,0.5149378272754288,0.5774366146510976,0.17298113372494167,0.032546985076035956,0.27206156407670296,0.357577647152776,0.3829185484861174,-0.5268355424677779,0.09375641850551185,0.14688640720705537,0.34586088928322406,-0.03293200880564526,0.11601910653382853,-0.08332717669222088,0.48305275866976893,0.6181739694801505,0.522696552684709,0.4196796458572771,-0.48143468504352427,0.377676489874369,0.19015154661046885,0.42549105327720366,0.08822268855680959,0.781160320342761,-0.18326155044350315,-0.47647435591419124,0.4908249842091292,0.16347966087423638,0.80264879332997,0.17660412182301152,0.2395787614859229,0.4166534478375211,-0.02990519059055672,0.7769977920303872,0.08373068647451395,0.07105104649711451,0.4008218647754237,0.2723741691831731,0.13601573857470559,0.21863789594992797,-0.11223829499644919,0.9311309132754768,-0.1451107816857487,-0.2497547287481492,0.18148475439889752,0.20747150656230764,-0.17953085428367502,0.15587691514038363,0.11481432441442677,0.6355197015316437,-0.08799135786971052,0.5473063739171746,-0.04200380297061575,0.14759459378050363,0.46466171222380936,-0.28506597775781983,0.374106963999376,0.7340406398177589,0.08112759050904719,-0.1098900507183225,-0.3135668114244133,0.4167522052820423,0.6129557113216916,0.3864980707701876,0.45996111563002984,-0.03947773687206413,-0.29339981629305295,0.5476106629053793,0.44070095008636245,0.1675486675803564,1.0,0.3796419494087336,-0.25497044024737425,0.11717305347086422,0.2604550578840395,0.5302870780110581,0.4177741213735385,0.5555824939486409,0.1443065709758147,-0.1788593417553004,0.09006761336018597,0.3909872865569735,0.13705033952745874,0.3975916007400132,0.2938496108815234,-0.012282810239880463,0.1633926400275973,-0.053880874386324405,0.1800705985756888,0.14665601065029127,0.22191701101773867,0.34535694917483634,-0.27925921635454837,0.7084806867738132,0.18002099808287494,-0.005417818243960244,0.2811485645645381,0.0717069905273456,0.17669653623976012,0.13484187200412265,-0.360660990597481,0.5908400253140939,0.7783238196089869,0.3213943132168067,0.08216763790227884,0.5486555721446635,0.5206077669845264,0.21012484709647622,0.6497193434853373,0.31609995546622066,0.34434824865214636,-0.0068581078927148565,0.08213768001764683,0.03612269076253357,0.048838904209050446
Vermis_6,0.147893281463056,0.5576786093988906,0.4769160831908857,0.31384602713738,0.4983049850714821,0.4484063809782069,0.7965594479529554,0.1240940504447906,0.31398386938868306,0.20017381725462638,0.46931707036631615,0.23274158586576826,0.6359089854542309,0.2873316312188287,0.2910933385444503,0.1854704226106408,0.5189837292632032,0.44492297116236734,0.2820519044758411,0.8081536413076275,0.5126067014851148,0.5338625770553109,0.2906570101803037,0.23068346236116952,0.22797875018366456,0.24895124533994875,0.2545383358987755,0.2526230927290425,0.17417247934371435,0.4909211354814083,0.6489130719406522,0.19848443568160049,0.40400869814392076,0.17588618287400867,0.43529731548045386,0.3614926030409401,0.27160197267604974,0.6775523516145802,0.2572620072111055,0.6155268007782067,0.3909730778756528,0.31265257371928623,-0.0020592612389155004,0.24117902075167713,0.47222206690593466,0.7062730221055368,0.3353968026099758,0.3110554690805382,0.29467523294308806,0.45466535294196697,0.287507441191391,0.430650190442477,0.23437810724917804,0.5456478372176935,0.3549496845548523,0.35547160523095256,0.5574357886560117,0.31122039529635026,0.4299969848296633,0.407525993918042,0.357697435264617,0.4775620996778796,0.37310576607765444,0.6135365774267953,0.4310207016199181,0.1994709204866347,0.13010666522114023,0.42095091730970535,0.3000264045974964,0.480831969757716,0.3796419494087336,1.0,0.25810354732535806,0.5638583756254962,0.326370443671402,0.5621742823789797,0.6077431825878474,0.31160821233240804,0.6000764713841428,0.2295004577887733,0.13216213652689496,0.44121185757110903,0.460883961698308,0.3480828613130183,0.35616676781999296,0.38419407628332874,0.043155966019187704,0.4333855639377477,0.5043587475404425,0.11203391176721966,0.6994190565291981,0.5610962057001885,0.32878929421285863,0.3029930340666009,0.32541498865887997,0.34714245781862346,0.5276842746032266,0.19237578052960191,0.1554140360323132,0.1361194995454902,0.35377174952889223,0.29863922002188165,0.23572258022369477,0.7263953761106168,0.4323306629878583,0.16417762870175842,0.35191584716555135,0.4711633294331716,0.39231513312881056,0.42562814924801123,0.5836445348761471,0.18194118358721093,0.33595527207007286,0.31859188365450414,0.41691429586192275
SN_pr_L,-0.4126640379256849,0.12225922002799752,0.48398656437498905,0.6240060832120025,0.4175997493765991,0.3733112293379568,0.2841516822754801,0.49109217518805925,0.2583534398144785,-0.08443091156523622,0.16973139894824193,0.6204374051732028,0.5204116232215901,0.5622536507935396,0.11847257910759755,-0.18752764033325922,0.24471151781912037,-0.041081472958058876,0.5563302392208338,0.24661096132726817,0.5116680278699393,0.35464630355311666,0.23940754184548824,-0.20516449839007517,0.6962615540367578,0.5833542642073031,-0.27968220523601256,0.16239945517744636,-0.44597187937199845,0.5206317557963778,0.3397443712962686,-0.3125580639719262,0.6432197168978425,-0.3202620713138343,0.6355746604046933,0.3610864008615956,-0.030177361304561227,0.4174766037900908,0.16581766397450687,0.5115241281860268,0.515507845731691,-0.2615742726254231,0.10272478081509187,0.3924039476315434,0.5183773939948224,0.5240850878431196,0.6748898480411386,0.12386478023583032,0.09499577053977022,0.21966448081346018,0.452812199054846,0.008268991085677642,0.6985337112854698,0.5605898700398683,0.01544848828902472,0.7691363810317067,-0.02699833002811761,0.01899135404818996,0.32561887265075273,0.5436188307345501,0.5224774198234148,0.2736754191386939,-0.09669925421926046,0.4335390032637676,0.26664481072559554,0.22793629525567072,0.6745572769579343,0.2063598236111803,-0.19286968116900435,0.41349504869186093,-0.25497044024737425,0.25810354732535806,1.0,0.7472425069010816,0.060242959423111586,0.2047382919016018,0.49956955601219805,-0.0007126228770657707,0.34221351018463714,0.5333466487849606,0.4033463454078731,0.16312652284809043,0.4755112630962047,0.009060325756778488,0.280773750398766,0.6003105686187977,-0.0846421322039977,0.625103014351014,0.4685352935649999,-0.12627797037138563,0.6042167303956384,0.1504167184846899,0.4783669867811625,-0.16616300258291036,0.4996510734869664,0.4156868482175592,0.46262658372722104,-0.08243236337846267,0.11029034466636198,-0.022699502657451357,0.5805585887186101,-0.004055933954136963,-0.14690817185320992,0.4160349475916088,0.6866040861168147,-0.36571413905972067,-0.33220425560864925,0.5077427447717752,-0.2247433960390503,0.34572945267053756,0.4099577110536576,0.2565824628276126,0.06179156007183161,0.49755038885345076,0.6418641505374849
Cerebellum_9_L,-0.25700363492675365,0.30514265072384156,0.4874967254711242,0.5400095806337963,0.5100261508208707,0.5575975329738698,0.5315133109905296,0.30818525904781213,0.5616359111492515,-0.06522696584756,0.40442403053603687,0.5092713576711502,0.6887586083925459,0.5492497639209302,0.26781679614897613,0.008525093031052184,0.4670516411480524,0.2659807818137798,0.5199345069913259,0.5036628776389115,0.5669946505544576,0.5142387488722894,0.3327521279391597,-0.033614905661772554,0.4737226225261815,0.43095477977697466,-0.17697708370568854,0.40020766849585054,-0.19921474439677914,0.5445253783735797,0.6690362236783431,-0.24424950453688793,0.565567316180885,-0.013405412102937529,0.6780009238414101,0.4088754578496608,0.12263453322432137,0.6840760681182952,0.38299658386431074,0.5588975726616926,0.45806628715558945,0.07627861960420679,-0.04805367570619509,0.35245385213059044,0.5650593536515396,0.6897335956464684,0.6084105790756018,0.38710747228811454,0.1813400606472972,0.4610583613887875,0.4783267096181768,0.2512218721797024,0.5993959869072488,0.7332529823917739,0.2568320914400889,0.6820217212985227,0.2371825316209845,0.31449937508567766,0.5746144197489316,0.46375838892866567,0.5341163607739057,0.37380305666744906,0.16442364611543933,0.6087507333146435,0.4609646455014394,0.1615971825939669,0.5955180247263705,0.41735912995367697,-0.0891725132690887,0.46586582265632775,0.11717305347086422,0.5638583756254962,0.7472425069010816,1.0,0.1171556250784356,0.41113091368583055,0.6568084030109905,0.22304116416146264,0.49448580544772613,0.4000287329507364,0.332700414235795,0.31744586446248124,0.5049404110297053,0.13102438363268934,0.35989672456320915,0.5468074166584515,-0.13590039567707815,0.6176662270181948,0.5526845822403879,-0.15281168083260457,0.7548491975334267,0.423006742065772,0.416002895397393,0.1417586913815584,0.4902234574601589,0.45753958897492425,0.5932157191010715,-0.09670971406972524,0.24377904368482056,0.0476503316883994,0.45739774293634883,0.2044548721862293,0.19207238926465384,0.6415767109155619,0.7563580765879244,-0.2300273540341726,-0.08906504613414575,0.6025811264198511,0.0741381543450857,0.47029853256558424,0.5534385585321978,0.2926130993378642,0.3082124664938781,0.7483476537450501,0.5972710883294406
