,Thal_LGN_R,Paracentral_Lobule_L,SN_pc_L,Thal_AV_R,Cerebellum_6_L,Frontal_Inf_Oper_R,Temporal_Mid_R,Vermis_8,Thal_Re_R,Rolandic_Oper_R,Precentral_R,Frontal_Sup_Medial_L,Precuneus_R,Postcentral_L,Amygdala_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,SN_pr_L,ACC_sub_L,Vermis_10,Parietal_Sup_R,Olfactory_R,Heschl_R,Fusiform_L,Thal_MDm_R,SupraMarginal_L,Thal_PuI_R,Angular_R,Precentral_L,SupraMarginal_R,Frontal_Mid_2_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Supp_Motor_Area_L,Cerebellum_7b_R,Thal_PuI_L,Thal_LP_R,Caudate_R,Thal_IL_R,OFCpost_R,Frontal_Mid_2_L,Cuneus_L,Thal_VPL_R,OFCmed_L,Thal_VL_L,Red_N_L,Vermis_1_2,Thal_MDl_R,Temporal_Inf_R,OFCant_R,Thal_PuM_R,LC_L,Precuneus_L,Angular_L,Cerebellum_Crus2_R,Olfactory_L,Thal_VL_R,Cuneus_R,Calcarine_R,SN_pc_R,Putamen_R,Cerebellum_Crus1_L,Hippocampus_L,Thal_PuA_L,Cerebellum_8_R,Parietal_Inf_R,Cerebellum_3_L,Lingual_L,SN_pr_R,Raphe_D,Cerebellum_10_R,VTA_L,Insula_R,Thal_MDm_L,Vermis_4_5,Putamen_L,Cingulate_Mid_R,Temporal_Mid_L,Thal_VPL_L,Temporal_Pole_Mid_L,Temporal_Pole_Sup_L,Thal_PuL_L,Occipital_Mid_R,ACC_pre_R,Cerebellum_4_5_L,OFClat_R,Cerebellum_3_R,Cerebellum_9_L,Thal_LP_L,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Thal_VA_L,Vermis_6,Thal_VA_R
Thal_MDm_R,0.54130680254427,0.45587739829141244,-0.1754125700360799,0.6111729821980186,0.4213773198148086,0.7274055450072684,0.5952684667342785,0.32008029255006154,-0.13162954118705594,0.649216146557946,0.46982150592064736,0.5285923988546957,0.7450653341605425,0.6549116653006669,0.2663339122499202,0.4848328029021737,0.35436972618980256,0.6728858754076893,0.008268991085677642,0.2704037152341387,0.65852655304359,0.06360735154024608,0.2141353653660586,0.4706994865315333,0.4291645250277336,1.0,0.5193485828263916,0.08101697242541182,0.27999534416545246,0.5319607757399061,0.5334435737509764,0.38063772498831605,0.43662171587708304,0.48985497451845605,0.5570623752728788,0.05255063948377903,0.3056753715836278,0.006238693444814276,0.528405390578722,0.6118773387279847,0.7082620092242298,0.39550205725390253,0.47475890797583264,0.6811150759114825,-0.1344709675083933,0.816446157388988,0.5777056713191402,0.13408883745726013,0.5180034580692287,0.32603049417807173,0.143227151643669,0.07061342240364214,-0.17764560596573575,0.7265560095302253,0.5035885125505247,-0.008996489711386347,0.3570794044839534,0.7175628405602869,0.5820983505182571,0.5570261005817294,0.4758639751527168,0.5655598014466033,-0.020398265342551042,0.5861530506327474,0.0005214961969298056,0.08901783262914222,-0.001100303852968748,0.4383764065840082,0.6747640826152187,0.09077770606413992,-0.033627251982834665,0.38602554258460514,0.11481890593189084,0.5575082517969,0.7878881047597249,0.4830387582178314,0.23899389281813532,0.5868619259869448,0.3843654472044787,0.6228944325250927,-0.23973089229950562,0.371876089810575,0.5214709603977609,0.14789586054598974,0.5339077915171083,0.428981695073715,0.0826387382165481,0.27643648450107533,0.2512218721797024,0.33646341329045143,0.43234730226928164,0.5474018526151467,0.7310744593600786,0.430650190442477,0.692173059666738
SupraMarginal_L,0.32538240307545,0.4609036642416004,-0.24871103401784062,0.41071990120225077,0.2735139568799164,0.46799110077115674,0.35490110944478276,0.08730916119503454,-0.1935300801866112,0.3944054769630247,0.5532266182226853,0.2834823523603748,0.5602913314331806,0.6840459397951701,0.258026158104209,0.1858514914676854,0.12553721657011666,0.3503957683720929,-0.06889758604211405,0.0024600080368014495,0.3321774859916701,-0.05223987858441202,-0.03932915383744919,0.12950098001650096,0.2912079081039555,0.5193485828263916,1.0,-0.01289809028629773,0.24232680252741337,0.6973491337703762,0.3167415664936959,0.29180754620119503,0.0696981852191519,0.34229632797015797,0.5630690989073661,-0.03275308398277409,0.07548543301193406,0.06289356992316779,0.19835105261723587,0.2799481336681474,0.33546921593288354,0.38594290261734626,0.2015801933979861,0.47554761719005756,-0.17944026749021064,0.5279975460617574,0.4277875938806932,0.0899354195313147,0.3287556967393857,0.07956300605073399,-0.05832517059703613,-0.20404846533942295,-0.11947085291568753,0.6049844830302343,0.46921291168142004,-0.06761398381037655,0.08507517949948834,0.44430465136704844,0.34641847040890983,0.3046889593906221,0.11047307866872902,0.22559957720925164,0.00032153209753812837,0.34849828419021206,-0.1106151550558061,-0.0032913272729550923,-0.13764713042623714,0.1031265023011917,0.4362332224959098,-0.18502311699142793,-0.29155131681504637,0.10312033825222251,0.13621211236513317,0.03680978805666269,0.3181331565727436,0.23560216163152253,-0.062122870478629966,0.385823195795984,0.2993687526481316,0.48686145810937287,-0.36801540089741613,0.21437654012686713,0.38624077691415687,-0.0373098958628561,0.2874234618065044,0.258024423737801,0.015369947729903176,-0.0004969656878532996,0.16833909227843621,0.16178015258188227,0.25459681258880185,0.41226796348098027,0.5452657499564821,0.3052726171075092,0.3904703478095176
Thal_PuI_R,-0.026543191912095015,-0.1497245924969022,0.14203975571323685,-0.05247058983067976,0.29794871308890963,0.1955465912677083,-0.04665848278487287,0.07384834226433545,-0.0801084616134052,0.18077113634831327,0.09873066820719707,0.027397431620167036,0.1315356113139889,-0.20942284870217515,0.30899398567924063,0.21360830156377486,0.315296917460352,-0.036651214308913334,0.2565824628276126,0.16900637168920382,0.06018710933632547,-0.11202036273245741,0.06987082024591541,0.2254811537207646,0.37887500992551426,0.08101697242541182,-0.01289809028629773,1.0,-0.003327883198174932,-0.16635194157798902,-0.053134274463078314,0.023361118160793514,0.0486473651659504,-0.01104074087186178,0.023237824934433368,-0.31877649433534483,0.09474454837434979,-0.12160594702125996,0.0992341844751292,0.03409968093177187,0.19724396442037578,-0.18353745881500316,-0.2011931219572938,0.07981250167708039,0.28175281826745546,0.06990878157090265,-0.07289927167249827,0.22609522024846088,-0.1813483863548859,-0.13914216376403737,0.0583884271092443,0.4283806111527504,0.4096209452530488,0.14540620715031913,-0.11277030687115198,-0.20587201891739232,0.17669529932479866,0.0878383019152884,-0.09893877098637623,0.048788286561754164,0.024702627281944667,0.2966266669908851,0.15534314149608738,0.33633299697193164,0.20283998731871536,-0.12939120392655726,-0.06502953461600221,0.18156570192118165,0.17396619701650962,0.17929317777766904,0.10280184769934647,0.0435730638500725,0.1871244467772227,0.17088137461704334,0.2490755136100248,0.3133544516724059,0.2938742323080696,0.27856855989252954,0.4344811789274154,0.20724907490353775,0.2181735051003897,0.23563121380268498,0.04136898720422343,-0.2858703560383472,0.15716773880689813,0.265608349233685,0.13638881316600185,0.25978091461459824,0.2926130993378642,0.24239248450216241,0.06871953358214863,0.02846644310718945,0.003879153451192037,0.18194118358721093,0.126322399409957
Angular_R,0.2541985592227115,0.3876470653649104,0.002251695974173115,0.1409249942892638,0.12289332213724549,0.2969428971140668,0.29647726047370876,0.1251879601518738,-0.054703537253081164,0.2863649585822149,0.3333544733119931,0.08626534255582101,0.4226632981631842,0.2343980870360684,0.09198642641364203,0.19360120467826153,0.12718255895923872,0.3094461798138482,0.009060325756778488,0.08698203132534099,0.24611802886776465,0.20349538659366626,0.15993868631369737,0.22546066393562444,0.07483514217709891,0.27999534416545246,0.24232680252741337,-0.003327883198174932,1.0,0.22578193002217423,0.3819274198035272,0.2273197730841516,0.22959365531268497,0.20680017963027658,0.3275027975357117,0.12610910469324282,0.2643542316775732,-0.046887223342668795,0.05994357361563876,0.1381793404151904,0.21718907589511272,0.133738560522118,0.3766144670593363,0.2335516317155188,0.036580571773309076,0.16656246838912464,0.32217915470820074,0.04234483477115584,0.2707731585668264,0.1628064263347699,0.13321738408759626,-0.006528529740384542,-0.16313408644590022,0.44623965757199285,0.3907557000492692,0.02432630620502095,0.1297206654524524,0.12839797202721556,0.4784733262775872,0.4008667200339144,0.298997800859604,0.1318150040343304,-0.0285879158580414,0.16925806681954922,-0.1518967490061783,0.11189842034392539,0.05938859486359396,0.06639325372449041,0.40598098312211134,-0.0472848983868713,-0.03935749920420199,0.22848180451684566,0.11463384205782022,0.14286100231980495,0.1535657362212035,0.1753608028287849,0.01890916525414661,0.18605547082994087,0.13075202582681547,0.14362008777994192,-0.009327835264172987,0.02850772936035429,0.054001787900377365,0.24693925830985855,0.06940616520398303,0.020126975678865427,0.08571950234004796,0.03287703381974972,0.13102438363268934,0.12448533970036783,0.23862372466470524,0.109651061377338,0.1404029233904404,0.3480828613130183,0.08581043351400555
Precentral_L,0.541849616096251,0.5836117808117935,-0.5731743875058107,0.6948406843123376,0.13484920111998389,0.4582468828171463,0.1876412862932584,0.0919203032612314,-0.15416160384285932,0.40020283253998734,0.6428907896650486,0.48037150343009977,0.4562673386725231,0.8801727847251617,0.016441495592025672,0.1860027274804483,-0.10484030722792685,0.5209738678767413,-0.44597187937199845,-0.19590333678391744,0.3353811290922857,0.1749948490611272,-0.2769781540799144,0.06567919286826618,0.032069684516007474,0.5319607757399061,0.6973491337703762,-0.16635194157798902,0.22578193002217423,1.0,0.5427533368428409,0.6486632397854386,-0.08411731185353628,0.5683920619757217,0.7840012521565566,0.03621177721146889,0.18148886747093612,-0.23699027409722423,0.14410809948878106,0.3407205330422209,0.3495497010912816,0.7934824525330084,0.2947072268183552,0.5739867033423466,-0.6345148525909214,0.660543817980321,0.41024812159332935,-0.19763702820814535,0.7108393162479022,-0.08761787254776356,-0.3526253288814017,-0.3888357960471928,-0.4148477700281819,0.4403423058939703,0.5095709900932335,0.025545403620807722,-0.09072361661660898,0.5828634985043338,0.39993476045224724,0.1398790606102066,0.12182715606660621,0.15524786164165813,-0.07127111154183458,0.38372169250813537,-0.34955056276803675,-0.050303811964434494,-0.16899831976526178,0.003887822470013396,0.2868625986682043,-0.38060340075324933,0.05834359095161628,-0.1551463448980091,-0.287410849858721,0.03027379457909751,0.295963849045571,0.04180436962796007,-0.2529822942267482,0.13122561536953622,-0.03476485608873694,0.5137840152121202,-0.6796499140396975,-0.09517506457859032,0.33853727868963357,0.07104659252602274,0.24195714393418233,0.13289829033232026,-0.32654124642485377,-0.07573448545514587,-0.19921474439677914,0.17346373249673874,0.5931892192846939,0.6338541975903421,0.741133148715399,0.17417247934371435,0.5103626702874745
SupraMarginal_R,0.6554115806784044,0.5171142022349193,-0.4569334864703645,0.6259316409463123,-0.05321219795900673,0.402183169993095,0.2117419012618968,-0.1130788194200769,-0.255210576525338,0.36601806828384026,0.6126499757053897,0.0998134410834049,0.5560840169164579,0.6460455922289763,-0.13465924527265263,0.07426828559071084,-0.08472308186293283,0.49204131365794307,-0.36571413905972067,-0.18887176168758998,0.41557785041496353,0.23523130293879685,-0.21750184260550434,0.13429487148444585,-0.1344940804765197,0.5334435737509764,0.3167415664936959,-0.053134274463078314,0.3819274198035272,0.5427533368428409,1.0,0.3894253248966882,0.030167264335368055,0.4399483599620049,0.590806932767115,0.05917382112856594,0.23080101957350502,-0.4009214536672321,0.027845290272186102,0.1886904936928481,0.2539107879001437,0.3155540067388725,0.4778826699517486,0.6912003283752401,-0.41449036441350784,0.5661087552817117,0.4781329272496602,-0.24951480974652465,0.7077700566333552,-0.1134157722524403,-0.2215633735701112,-0.33131119613229276,-0.6365181687492484,0.5523602663886754,0.5937138014491512,-0.11186559187327086,-0.09506886266879773,0.535033032131104,0.7298143005408366,0.2681027410423804,0.14926993557393595,0.1300207507050292,-0.20292206942964341,0.22388407375985403,-0.518184744611392,-0.14612479359170344,-0.03440928868280565,0.07198975633412126,0.4096713821664438,-0.3649350549964068,0.0037765372872539107,0.007687397465642958,-0.06216266641740247,0.07478529446133692,0.28886850281068166,-0.06465946068150034,-0.2130599151373601,0.03892691462172674,-0.1330137731242864,0.4888653259470456,-0.44664812842333235,-0.1958555044793578,0.2903048783811124,0.22303823196096534,0.04114757628450766,-0.1072093800140981,-0.21069197009241578,-0.2160904429242227,-0.2300273540341726,0.22592537269319618,0.3188973080430988,0.23314280556431016,0.6090730235915829,0.16417762870175842,0.3512117386329356
Frontal_Mid_2_R,0.41207228518065253,0.3494374410175292,-0.19962754577248967,0.5436997926936309,0.3178769262030304,0.5701582189327582,0.203259869018188,0.4034190661865624,-0.009038976386705097,0.46303640922312145,0.6228772728535917,0.6233909067915974,0.24964043552924373,0.4140291093663455,0.03891680861332764,0.4937455080630437,0.05517993167700344,0.30307729831767605,-0.14690817185320992,-0.08189689242824964,0.3145994381462222,0.03868333413804598,-0.20378395402099322,0.21253478386845967,0.1439751470200082,0.38063772498831605,0.29180754620119503,0.023361118160793514,0.2273197730841516,0.6486632397854386,0.3894253248966882,1.0,0.031106955742132313,0.2938016505648971,0.742418713876333,0.22195132962201275,0.296654081965036,-0.1354038113667951,0.2278391353122721,0.3047649333491298,0.4723157707770711,0.8150478442247288,0.1370292222196213,0.5144333546119386,-0.5375193744082766,0.5138003720750659,0.37958454747943426,-0.11707462734471102,0.5443740219333729,-0.0065301658108119455,-0.33441523714452603,-0.004565186902148648,-0.056116233344016886,0.2214346643997975,0.06210322740767138,0.33828569592363505,-0.035434402237246615,0.535197597124501,0.14336054740430296,0.21535344471707926,0.22195284770005444,0.23268394653475652,0.3801913537844891,0.3639423273727686,-0.13475478323955994,0.2419194434320233,-0.30869599414455623,0.09378904546110686,0.2097777370828057,-0.195732120567944,0.11219732217867655,0.07700438243148756,-0.15602802674250915,0.13755706912727464,0.2899734330734836,0.1736365838110608,-0.008349298112528167,0.11745220182222675,0.12532739410410415,0.44909698300753753,-0.3377559526910765,-0.03576578921829217,0.10647406949553469,-0.013989051585067294,0.3331326090800337,0.22345542004447777,-0.29746029670775603,0.06739328748763652,0.19207238926465384,0.1467170746106832,0.9194988046083846,0.8140605405808883,0.5803876733182373,0.23572258022369477,0.4857760346424314
Frontal_Inf_Orb_2_R,0.20068108176257593,0.2882623772253614,0.40359536325488254,0.02429811882118926,0.41610345762861145,0.5662781201014784,0.7494979890129454,0.43112564063742825,0.33874260605257206,0.6147713496565022,-0.03125461188972511,0.45120033426247613,0.5766294876730639,0.053582932291786636,0.47632296303064187,0.6956031783778375,0.6818024049577803,0.32393484660094657,0.4755112630962047,0.7152989540792454,0.4791728372389735,-0.008223544290022278,0.7870794214442098,0.5669018669459492,0.5113668833772669,0.43662171587708304,0.0696981852191519,0.0486473651659504,0.22959365531268497,-0.08411731185353628,0.030167264335368055,0.031106955742132313,1.0,0.15764690771442366,0.09708010155454955,0.08276116616374393,0.15807588311691836,0.55272680525694,0.7482405894904509,0.5847570146409173,0.6229138847221595,-0.012474914008676183,0.4455891364689176,0.1296496370835749,0.5066361023347401,0.28919655423503626,0.09261763982010442,0.5228278336550585,-0.06782473206839316,0.7022892749762425,0.737376589368589,0.5448873083212082,0.16707626666445047,0.5864900551852653,0.20936174538758362,0.03711479280798679,0.6610415681189233,0.25973557572371114,0.34681127407128165,0.577684257574572,0.5449516363403288,0.6180567594043981,-0.1414118299364103,0.44657385663453636,0.41644790057621595,0.2050061488348348,0.22611204108720265,0.6028166792605709,0.5439591083929092,0.6596633799437662,0.06923919580914686,0.6553482288044373,0.39589220965795047,0.8011961498171862,0.4877590137698009,0.6565304914177154,0.5784251717481357,0.7462538448047731,0.42036830735094033,0.11583452936563753,0.3309325487030192,0.6628663537349402,0.335494157149786,0.28570297155563623,0.6078744817313415,0.4591357850382273,0.7711182474171202,0.5222328848533013,0.5049404110297053,0.233152921990441,0.20302988843571385,0.3634621311794573,0.13611610025182197,0.460883961698308,0.4091160914814195
Thal_LGN_L,0.8030115460345808,0.4821131702230355,-0.3915914431955339,0.3786200751291088,0.290078381231041,0.4076293611257335,0.15199964179120537,0.12373115509321578,-0.07478531854592749,0.5172500490444499,0.42132163517843013,0.38215173194548835,0.5396337468473249,0.5747487377481052,0.07471346447697043,0.3042345216078167,0.13625267032961022,0.8018931331769842,-0.33220425560864925,0.17436753540991695,0.5232975793600603,0.23210292217085352,0.06015532671594953,0.24731025275351612,0.2581978534216981,0.48985497451845605,0.34229632797015797,-0.01104074087186178,0.20680017963027658,0.5683920619757217,0.4399483599620049,0.2938016505648971,0.15764690771442366,1.0,0.47794082639126756,-0.09709728879670053,0.48438258916551435,-0.13184361346492168,0.35870981481613645,0.5454794080160532,0.3859786896809504,0.38955945205659137,0.19291656183920822,0.5499391581199646,-0.15358252752894241,0.6966451554247802,0.3155538913205487,-0.1352663454535889,0.6832070028462623,-0.06487147048043551,0.04225031631268981,-0.10355976313279239,-0.4076052118875188,0.4668226034758046,0.4997093937326907,-0.2367891800901343,0.25676058696034215,0.6011752701276823,0.3826523828275976,0.1867731985050678,0.30399423861460473,0.38168433010904596,-0.18462692113278592,0.6160246359340112,-0.05150517743052405,-0.2102782919198972,-0.04769735981351115,0.13855542951673824,0.4762057383822323,-0.11555991774295217,0.33549294306339844,-0.1470124502131647,-0.23160524872110705,0.26858737400557187,0.506753049218122,0.24813877331974551,0.12731229555701828,0.33576973257929227,0.1603120130510731,0.42113584679002125,-0.2693471447772083,0.19792428224873024,0.3556501454199162,-0.042839247319161305,0.3082503575805639,0.26036741810071196,-0.08088685000788527,0.19997659212513144,-0.08906504613414575,0.44582318063597415,0.3683196371559946,0.3618504255578127,0.5403471619093431,0.35191584716555135,0.5694164073551072
Supp_Motor_Area_L,0.5901436279582962,0.7319713035887152,-0.3439384837482836,0.6525578435617805,0.19669074947130755,0.6591369538827294,0.4017733823889791,0.18400568554849156,-0.09510438212404741,0.4880896141657197,0.7856944985740969,0.43222112882976865,0.5590679342007792,0.656276845093386,0.09686804902571702,0.3255003754502174,0.025790564978169808,0.5063595081466267,-0.2615742726254231,-0.19575852378255917,0.3323656510877536,0.13923605582977153,-0.1870279699667683,0.1376953455086014,0.17125557207636544,0.5570623752728788,0.5630690989073661,0.023237824934433368,0.3275027975357117,0.7840012521565566,0.590806932767115,0.742418713876333,0.09708010155454955,0.47794082639126756,1.0,0.025071678518027555,0.32609156616039586,-0.16867408141635132,0.16009064806305062,0.2781107369318377,0.44517507233860093,0.6462191840648381,0.3528625040518851,0.5812043326703078,-0.510271802669311,0.6429316367778344,0.4023114923436078,-0.062100389913650196,0.618881578364235,0.030843532771205412,-0.3602598660267626,-0.16102285278299017,-0.32889960040243105,0.5954027598369876,0.42718112790938373,0.08549385144380932,-0.05079544199356933,0.59268864850549,0.44124610242884954,0.31545553667542686,0.2845227887759711,0.23455572031044625,0.061969856696505,0.42309065263799284,-0.2623382739638787,0.07241501471478115,-0.17260433860314922,0.11469720261807469,0.34734537103601626,-0.19127097893070316,0.07454123730499969,0.03935334179906787,0.015108222048640438,0.09927057992657962,0.40672812819516696,0.16313696312056858,-0.08759630450588675,0.24350777443227126,0.06921076638140713,0.5468000404922355,-0.5485179023839206,-0.01653391984182334,0.24550197565006782,0.01991812504986995,0.3035449916327006,0.18750069475840764,-0.16381915863241267,0.04664405522972729,0.07627861960420679,0.07338348025393886,0.6598612348791507,0.7296369128030242,0.6910440313797165,0.31265257371928623,0.47083152219974017
Cerebellum_7b_R,-0.031486195337639786,-0.08603206956014901,0.37953125102273644,-0.023943726660524835,0.27148160526712417,-0.08921368623879297,0.29463697590216015,0.5922235907729435,0.16713985499377534,-0.06681343937293353,-0.17642225865493336,0.17190052230386502,-0.11317435350290582,0.02804261883970946,-0.4355144357778308,0.0177166797488685,-0.015213260531653896,0.07343121738890758,0.06179156007183161,-0.025653128016671214,0.31606568851984623,0.07382492735588565,0.04045320568683013,0.012551798444025826,-0.014449165805441777,0.05255063948377903,-0.03275308398277409,-0.31877649433534483,0.12610910469324282,0.03621177721146889,0.05917382112856594,0.22195132962201275,0.08276116616374393,-0.09709728879670053,0.025071678518027555,1.0,0.3365066155234662,0.10804731318950567,-0.07573926252854804,0.049909877261196944,0.03686658008689349,0.35426232486523485,0.0891452391560048,0.11189429505732199,-0.10435440979823456,-0.00821497349782678,0.49143864875595095,-0.18834526980519348,0.15141842088020602,0.43652389279529935,0.031132817044066823,-0.061613005820257666,-0.028963028401544248,-0.11501960752182806,-0.12238475805114238,0.7066654496389276,-0.058129346440790465,-0.007894021472749283,-0.005715185081694539,0.2106302180683814,0.3854822585608749,-0.2902195569978571,0.5680648717592127,-0.23296090033590866,-0.0716563787140294,0.7341836651996458,-0.07067973101124662,0.002407074624773086,0.29340781197129945,-0.1680079033472989,0.08423711309081784,0.4032156033348434,-0.018414343588503062,-3.161575881777701e-05,-0.08270946019599419,0.12164171994631696,-0.05314767565973655,-0.13842016425052459,0.046938702786180675,0.10400393422459761,0.261710138229882,-0.024771783868169625,-0.002140143449583317,0.08502285299046107,-0.12196130300689245,0.18204520047920794,-0.2175942270767743,0.04121722188161254,0.3082124664938781,-0.0706482834091119,0.2798665400789667,0.07787738409047071,-0.06053281572426972,0.33595527207007286,-0.12506336975611765
Thal_PuI_L,0.4496811271717358,0.21749671069659723,0.19566779820345453,0.08772089137879695,0.4503805927594469,0.2456978497225982,0.20622420283926463,0.4553682754370402,0.09253347825564655,0.2852358573210181,0.2570372307690425,0.2410190751299131,0.27728120535385903,0.13853272755613044,-0.1996565504113535,0.23599051962645176,0.17591666501865408,0.5571052030467446,-0.02699833002811761,0.1699978483500549,0.35383911677509094,0.12476305170033454,0.1591418484821153,0.09697189410383182,0.35051169548115196,0.3056753715836278,0.07548543301193406,0.09474454837434979,0.2643542316775732,0.18148886747093612,0.23080101957350502,0.296654081965036,0.15807588311691836,0.48438258916551435,0.32609156616039586,0.3365066155234662,1.0,-0.06738636212310783,0.17441083045226577,0.33034289856721333,0.322857988641063,0.26625650419923763,0.0033970827370991548,0.32392349377105545,0.025703596427880403,0.385350633845319,0.4993545676611457,-0.18062147650243504,0.37800661001873637,0.10411430880600187,0.03405493575391179,0.13911783561291874,-0.009575747161248878,0.21835765877459679,0.1551870723223015,0.1488739045270405,0.19984604631507025,0.26127313245984524,0.1087994687507449,0.17766304368725713,0.5363521693402801,0.15779753412787492,0.3769130286583726,0.32890400826874683,0.12594209130441208,0.2430148245126366,-0.08142231373459442,0.09550694158287212,0.5091754890577278,-0.12558960062294794,0.45138446681240696,0.1087390964681898,-0.06353412150264151,0.14499794383381262,0.3093833453703229,0.2872716590958089,0.27524245065662206,0.18744005227729174,0.34340543966445414,0.36400494455860105,0.20130481908817524,0.2293982065636724,0.1813087695480523,-0.2675727900310593,0.17649123360283347,0.3886840509245885,-0.18372210977186443,0.3167173382755195,0.2371825316209845,0.15185477608215706,0.3961016058397645,0.2715143217969529,0.19487457409448708,0.5574357886560117,0.19298296741885101
Thal_LP_R,-0.16840065486528427,0.06735471885179649,0.4901657902463317,-0.2936630091714043,0.2818922615159218,0.2156323602759626,0.4664510299837115,0.3631541789005457,0.3231110542330966,0.24952774595704988,-0.1844121294599022,0.23728850737695575,0.15600700248539712,-0.2132957550965725,0.33505557726631335,0.3722011767801265,0.3452276193078032,-0.04085695417878575,0.452812199054846,0.4709000521036471,0.08182753659358229,-0.09164904667376994,0.6406054831445165,0.24659254578736076,0.3796759652217995,0.006238693444814276,0.06289356992316779,-0.12160594702125996,-0.046887223342668795,-0.23699027409722423,-0.4009214536672321,-0.1354038113667951,0.55272680525694,-0.13184361346492168,-0.16867408141635132,0.10804731318950567,-0.06738636212310783,1.0,0.4821886492769571,0.2309745843610769,0.19856566159062478,-0.1445149926054347,0.09233109843742542,-0.2599658009966119,0.4720376640065133,-0.13094329759154635,-0.09079769238015,0.4698564144410448,-0.32654110012618764,0.5865580156264836,0.5445124404500341,0.3775387522052414,0.3084516676705206,0.16224763607445195,-0.13496913702204788,0.16745502874717874,0.47265518594688855,-0.10612983019746917,-0.04598423770437891,0.35012218913990556,0.24897053079942733,0.2516268701814189,0.028296850231852435,0.007399901758122329,0.5716375291354142,0.35516665910688916,0.027369204577375544,0.25519440175890545,0.15173901170354678,0.5419009670500057,-0.15943435225821917,0.42274052553151364,0.32819709667725194,0.35842503780248347,0.12629328343253962,0.44491715616834665,0.3884965160553272,0.46802865153664613,0.28644994413505037,-0.26195928971232735,0.35601602082152234,0.5149554450319765,0.05632348208905171,0.18777168184261978,0.3547672827462835,0.3627520108399889,0.5640516072127727,0.4364380864979874,0.4783267096181768,0.030139426305761288,-0.03615016481101951,0.15248093156738013,-0.2404685311010716,0.287507441191391,0.028072890105234293
Caudate_R,0.3576638685429238,0.23920137713299153,0.19893710786266136,0.18621378088426666,0.5135675740586013,0.6865872403842912,0.5488300206468979,0.4300167408202802,0.29277439374136593,0.8062448571675166,0.13169005226367836,0.699773964652904,0.6098928492138397,0.19856801953991432,0.5809322892461496,0.829285756910766,0.61489226714128,0.44510748700247366,0.3819562804395692,0.7922399187642952,0.5547832507724254,-0.024787741477133845,0.7102459222978424,0.6587959130316219,0.5938244444599711,0.528405390578722,0.19835105261723587,0.0992341844751292,0.05994357361563876,0.14410809948878106,0.027845290272186102,0.2278391353122721,0.7482405894904509,0.35870981481613645,0.16009064806305062,-0.07573926252854804,0.17441083045226577,0.4821886492769571,1.0,0.7865910085297891,0.7271705956156687,0.18035682444512022,0.2754805500819222,0.30093945516601806,0.34838257673001755,0.5341576934227339,0.17671374514668328,0.37452208899424355,0.093893284653658,0.4973664533791363,0.6287420978116832,0.4860362067765348,0.20356132032013496,0.5167514116367967,0.19531910097319005,-0.05310297070493892,0.7766530466008595,0.5209678223514261,0.2718030740538059,0.4923667325560021,0.4701704315753854,0.8266937910591996,-0.10397869232767853,0.6231692348136431,0.485141665618405,0.08763733510081223,0.10504099500118004,0.5641929740752978,0.4712135199160876,0.5797727899183809,0.07205320334208183,0.44131508679712717,0.20481383223580277,0.8114635037035053,0.629552292502566,0.6486746498131468,0.6031742575885956,0.8101422796033945,0.4592583641887576,0.22504392248391977,0.18547741189769104,0.6696294802657582,0.3553684659188891,0.19546015615117643,0.7979406721478535,0.5219462103601312,0.549862132084279,0.5758854286098621,0.46244523888548456,0.4277388715463362,0.40943862532517644,0.5477351851126273,0.3854617089631112,0.42387264734090374,0.7129657932210154
