,OFCmed_R,ACC_sub_L,Putamen_R,Cerebellum_7b_L,Parietal_Sup_L,Cerebellum_9_R,Occipital_Sup_R,SupraMarginal_L,Cerebellum_6_R,Thal_PuM_R,Thal_LP_R,Temporal_Mid_L,Temporal_Pole_Mid_R,Cuneus_R,Cerebellum_3_L,Vermis_10,Thal_PuL_R,Pallidum_R,Occipital_Sup_L,Occipital_Mid_R,Parietal_Inf_R,ACC_pre_L,Thal_PuA_R,Rolandic_Oper_L,Frontal_Mid_2_L,Caudate_R,Frontal_Inf_Oper_R,Thal_MGN_R,SN_pr_R,Amygdala_L,Cerebellum_8_R,Temporal_Sup_R,Thal_PuM_L,Thal_LGN_L,Insula_L,Thal_VPL_L,Frontal_Mid_2_R,Cerebellum_Crus1_R,Supp_Motor_Area_L,Vermis_8,Temporal_Inf_L,Thal_IL_L,Cerebellum_10_L,Vermis_7,Cingulate_Mid_R,Olfactory_R,Frontal_Inf_Tri_R,Frontal_Inf_Tri_L,Thal_MDl_L,Postcentral_R,Thal_AV_R,ACC_sub_R,Vermis_1_2,Cerebellum_4_5_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Fusiform_L,OFClat_R,N_Acc_R,Thal_PuI_L,Thal_MDm_R,Calcarine_L,Cerebellum_10_R,Parietal_Sup_R,Fusiform_R,Heschl_L,Thal_PuL_L,Frontal_Med_Orb_L,Frontal_Inf_Oper_L,Vermis_6,Temporal_Sup_L,Thal_VA_L,ACC_pre_R,Cingulate_Post_R,Raphe_D,Temporal_Inf_R,Cerebellum_4_5_R,Cuneus_L,Thal_Re_R,Cingulate_Mid_L,Thal_VA_R,ParaHippocampal_L,Thal_VPL_R,Thal_LGN_R,ACC_sup_L,Occipital_Inf_L,Pallidum_L,Frontal_Inf_Orb_2_L,Vermis_9,Amygdala_R
Caudate_R,0.48439404026932575,0.7922399187642952,0.8266937910591996,-0.03677567371294612,0.22278102763409016,0.44129173508966796,0.23003681104170398,0.19835105261723587,0.6484601749902523,0.4860362067765348,0.4821886492769571,0.4592583641887576,0.44612343802941556,0.2718030740538059,0.5641929740752978,0.5547832507724254,0.1495525156655047,0.6559687083446555,0.23267968701560687,0.19546015615117643,0.10504099500118004,0.7500864195391896,0.1449368202256963,0.6961597707988869,0.18035682444512022,1.0,0.6865872403842912,0.695469262155192,0.5797727899183809,0.49789665890779256,0.08763733510081223,0.7174707242107793,0.47829559059239074,0.35870981481613645,0.6047197474825485,0.22504392248391977,0.2278391353122721,-0.033013758156767666,0.16009064806305062,0.4300167408202802,0.3909730381248472,0.10671039403183463,0.5467640383769247,0.21045453597244998,0.8101422796033945,0.7102459222978424,0.829285756910766,0.679054765540508,0.4195507906616492,0.10146180794112385,0.18621378088426666,0.8626282702879732,0.37452208899424355,0.5219462103601312,-0.07573926252854804,0.7440598982135919,0.5938244444599711,0.549862132084279,0.36760637881664987,0.17441083045226577,0.528405390578722,0.46500319496025305,0.44131508679712717,-0.024787741477133845,0.730280929377978,0.7162331425911389,0.3553684659188891,0.5487392910989555,0.6857724599840908,0.42387264734090374,0.6312491128311765,0.3854617089631112,0.7979406721478535,0.6596768107277674,0.07205320334208183,0.4973664533791363,0.665158524747089,0.2754805500819222,0.29277439374136593,0.7543254701288665,0.7129657932210154,0.5727163757033191,0.30093945516601806,0.3576638685429238,0.8311504703126903,0.012681082697275232,0.5538338956463954,0.61489226714128,0.6224573425259895,0.5809322892461496
Frontal_Inf_Oper_R,0.0655523985406026,0.3385919075361104,0.6868414672487084,0.07217304003404218,0.20880467450318949,0.33352170063812153,0.22910135815369936,0.46799110077115674,0.6422111127277903,0.32455072878920954,0.2156323602759626,0.420005591016703,0.07131872537195613,0.5192001162089128,0.5098066514233435,0.6127604360825857,0.23912547214747235,0.49108242791588524,0.20665378905687737,0.14754162550996933,-0.031722591348883306,0.4200141686916012,0.5062543102386001,0.5815539902814559,0.38551452022150473,0.6865872403842912,1.0,0.6745692798826488,0.26615241123934547,0.5621245218554676,0.10301286743069737,0.8364299916807377,0.1574195113954865,0.4076293611257335,0.6499477658134056,0.6062907736527198,0.5701582189327582,0.03294133793405887,0.6591369538827294,0.39810888652950405,0.25794737764616266,0.4926244000484713,0.4922942452378106,0.3298226080388185,0.7630884077755584,0.31831405919594014,0.7738017286909354,0.4844876903096262,0.09632273052090114,0.3769124667415011,0.5577093636814636,0.45111681862636266,0.2933744423920374,0.4702745473813008,-0.08921368623879297,0.6563621818629128,0.5681818674174347,0.27254225970264295,0.11581166166593958,0.2456978497225982,0.7274055450072684,0.6727292771227151,0.43008375712848124,-0.05790673889176368,0.7271426750674834,0.5104294854978644,0.37841850408546995,0.07573259774041925,0.6319508784336452,0.45466535294196697,0.6747044390329185,0.722286591434704,0.6768462519359121,0.7395752785302273,-0.005213847788699021,0.40591490169541133,0.5501578856236812,0.45312258426052576,0.017530317775201535,0.8221406952413193,0.7940501702482204,0.48835922251691083,0.6615598699222186,0.5536836579153285,0.6145866850584097,0.1969107293764954,0.06214341196056455,0.45433895558142345,0.5923152125247766,0.4996715784238729
Thal_MGN_R,0.24995293609033434,0.48447279729571946,0.655425392260531,0.05610310479594571,0.2088178856799057,0.3596773736456684,0.23630562506031505,0.26056173834997604,0.6815278056003246,0.24825623935289184,0.17256914091691927,0.47415414687459645,0.22279299485095333,0.4355669473584981,0.4448603163807294,0.7045976932389231,0.22124715462047526,0.34953346368114335,0.24097540053455532,0.14315908278088096,0.003051063771834845,0.45096393541575225,0.3421124216676366,0.539707746781443,0.21111577134029663,0.695469262155192,0.6745692798826488,1.0,0.24867493288362083,0.34679705834602165,0.03656034264532705,0.6701948812824867,0.30359125889988925,0.6301076161080388,0.40160488234520736,0.416230270737757,0.23292907344673516,-0.08143458779696253,0.27029894516218245,0.36410669694320963,0.374702986985961,0.228074058383365,0.4055464533522036,0.37297766315227027,0.7274798483046732,0.40656658386008043,0.6151530012839337,0.5523109291785269,0.2988914834157403,0.3307212469576578,0.2400779002071348,0.5750448771133029,0.18784029783679312,0.46766379192166424,-0.07337459211720548,0.5315932611481271,0.5732652490699416,0.2403356231693135,0.0646146809516092,0.3074994133624473,0.5941291381991101,0.5716607667935463,0.3327960141323961,0.0769561537204484,0.7707989290891972,0.6176204986107944,0.32316786939292935,0.2783199665820564,0.564315371079605,0.46931707036631615,0.6356555520197287,0.4688312682257656,0.47506883021148294,0.6541710753622674,0.12561582648680805,0.3582602269929665,0.6259880962735693,0.3280786260914279,-0.053781338834905594,0.7036732474395428,0.7192706353130516,0.45333988694773,0.567691416542446,0.6135401466284992,0.6996514855838297,0.26943860985905804,0.2758168132578071,0.4273945444010698,0.4129763448051973,0.4077375259713559
SN_pr_R,0.6445265281587768,0.6693547519926637,0.5297256780913298,-0.027784427225737336,0.17174189033664636,0.4270036273420444,0.13061929715672613,-0.18502311699142793,0.4098171319404723,0.6538050443779502,0.5419009670500057,0.36330318776606424,0.5306061510600671,-0.0576189547946281,0.5045701534231208,0.09971768470359499,0.07302238059597088,0.6952580481428657,0.13877884771630994,0.14149891880226168,0.2621606685642735,0.608124749978623,-0.22087792973012418,0.5157442380583988,-0.23918226469915171,0.5797727899183809,0.26615241123934547,0.24867493288362083,1.0,0.3807429649099301,0.14708509670061937,0.475173475926129,0.6200052805284981,-0.11555991774295217,0.36111983428780814,-0.21299293366607666,-0.195732120567944,-0.02167589802024787,-0.19127097893070316,0.27787344904607414,0.4936495452341563,-0.3030133149089703,0.5053987485554404,0.03142194978483447,0.5814512615102255,0.7155011637948046,0.47608840516295214,0.37798422535146625,0.522396436336824,-0.20231140766178568,-0.21230661222763458,0.5340896745888115,0.645461259536819,0.3844596572848628,-0.1680079033472989,0.5967191400567143,0.501797186954474,0.7277967109492138,0.7270736240394273,-0.12558960062294794,0.09077770606413992,0.2213526448009669,0.5044273678902889,-0.13825930466347058,0.49403015594964583,0.5364903728851905,0.11521877958293396,0.48467994627036554,0.31218504438169314,0.22797875018366456,0.33065831650863486,-0.18555437933455754,0.49040609521653794,0.4460798263117697,-0.00010714965586122202,0.49912772923520704,0.47307691651585515,0.08915987344049815,0.36286684726948254,0.529102499986707,0.1911025455349226,0.618117892625266,-0.24058802199277604,-0.18047970879269903,0.5897530495207889,-0.3215766362977527,0.7936237861344936,0.6563023593224787,0.6554033111651038,0.5654912632564466
Amygdala_L,0.19724970375868553,0.34136745170394794,0.4959147426686357,-0.049432041295466335,-0.010285918773522695,0.3393673495579402,0.0024723487549492317,0.36443550354292037,0.405674434377746,0.3008900755393184,0.22284673567697602,0.4028413996808979,0.1109662940274145,0.18974978163666967,0.4193001524390835,0.43430521455666743,0.27088270901150935,0.5399847485594519,-0.038607468126189926,-0.04138205221499901,-0.019950601428213983,0.45254225927753206,0.4022866467409273,0.49141775982658464,0.18186979276035173,0.49789665890779256,0.5621245218554676,0.34679705834602165,0.3807429649099301,1.0,0.09121027448976465,0.5424962434986642,0.2844167316386432,0.13165864145547262,0.6443596101478108,0.4288862476342037,0.22876864320052087,-0.05716006753049436,0.2748356621529545,0.23527621011447067,0.3159393196829963,0.18564169309195888,0.41930932890864975,0.17479868391317605,0.5486071982574984,0.2995054755331391,0.4981567411341237,0.4239372359707139,0.20450825002021045,0.015504578729033075,0.34980125223586483,0.38951426610327633,0.369021970621272,0.38204736671614536,-0.07552510956222291,0.4796545005851232,0.45552246720920636,0.33282065944933664,0.2548202307470213,-0.05309916643851846,0.5603770144427809,0.4282748673544235,0.46477229891634836,-0.07242934571382326,0.43353154550616707,0.4356797455469901,0.3300016025383145,0.15814833027601663,0.5080183078458855,0.18200113436926996,0.595517865401307,0.47050326687573607,0.6649364124534775,0.5123241874590642,-0.2130310868742762,0.30482868329651286,0.3266244672469071,0.1179249843617049,-0.11275050340265094,0.5579745498717783,0.5563985727320961,0.42065634623945924,0.4099734289207427,0.16193329425976832,0.5264708290817152,0.098003327156146,0.2283648054230209,0.5371855544448896,0.5159259715649906,0.47450178458198805
Cerebellum_8_R,0.10577806465260858,0.041296956120145854,-0.1228221637295452,0.5638797374576178,0.028590047495506317,0.7391529187690019,0.08158178662061594,-0.0032913272729550923,0.5273710529863712,0.1805533101881658,0.35516665910688916,0.2704727404614812,0.3075421792015612,-0.05685013655284307,0.14519580932229353,0.15169486617522346,0.29447173638964835,0.1906094376639693,0.09931464482322946,0.09137750721988985,-0.02317751441798188,0.12623901981834346,0.029190379886509073,0.09505724956121635,0.33314553977858147,0.08763733510081223,0.10301286743069737,0.03656034264532705,0.14708509670061937,0.09121027448976465,1.0,0.20617669727000754,0.27381460386869844,-0.2102782919198972,0.23023919606394944,0.036769768159640205,0.2419194434320233,0.8905625445970239,0.07241501471478115,0.7167698914454652,0.3571743089357365,0.2058041599433806,0.3343917067911393,0.6576503673167555,0.10755341585524543,0.18911874069795773,0.09755296294846298,0.283012341924723,0.2721894566902391,-0.07745294854533265,-0.05474043422915944,0.026350605912483838,0.1552112155451058,0.4006226889987159,0.7341836651996458,0.08528579980922424,0.31956983145130097,-0.09120244307134233,0.3871334459266983,0.2430148245126366,0.08901783262914222,0.2923489904891762,0.6202104148693472,-0.0737588689592561,0.3938603180427864,0.1308248031532748,0.033407867733012846,-0.010313508112238967,0.1245163404117283,0.4315079151783218,0.17959758340051526,-0.13141348417951423,0.042009129433198546,0.08866949181670962,0.02583341196172111,0.6109763900444247,0.48759278019457936,0.15303436719523686,0.26562520352282387,0.18127256631740832,-0.0674742866222848,0.22293372240659798,0.00907800794933201,-0.25080683438397944,0.13567854927426176,0.2611967712765795,0.2012606775634229,0.13487119908213402,0.2163680479272938,-0.25551284486664255
Temporal_Sup_R,0.42223873977124177,0.5405626129668997,0.6591779710234478,0.08383660300122585,0.20811203061140168,0.4542134236599523,0.28306530809140673,0.34959757601637625,0.8172346420070624,0.5126730326132226,0.3785034409620856,0.522124026948532,0.42938916377775843,0.5024874429589208,0.6037099752131484,0.6727322234949364,0.2623326880825174,0.6186012560538638,0.277616282664896,0.19128179672656342,0.10347432270295248,0.5672120865396888,0.38719839868138645,0.6637411770878753,0.1500827316216622,0.7174707242107793,0.8364299916807377,0.6701948812824867,0.475173475926129,0.5424962434986642,0.20617669727000754,1.0,0.29065903175726243,0.31043064196467246,0.6405922015684964,0.4826195376596984,0.25559776685297353,0.08649940508069584,0.39139936606187503,0.5218517563833492,0.3560377528943596,0.3887236710889846,0.7051791209964429,0.39180931537440394,0.8833118762580707,0.566553195539114,0.7632843504440243,0.4898133617667573,0.25531703613083445,0.29124226832327854,0.31514750173814815,0.5469552324968993,0.4094509733402291,0.5504582220670015,0.06230374536280625,0.8267634105184334,0.6588543710017162,0.5596554716253688,0.4474665843238173,0.2824627971177163,0.6596065424602162,0.7322784190663112,0.6268135071808943,-0.04658535443652691,0.872026312047234,0.5818092255109192,0.41366973918989614,0.3409448771548215,0.5181392337288863,0.6135365774267953,0.7485846365121742,0.4746818484306207,0.6166391765191814,0.7978168565010523,0.03386443891301452,0.6611096579425587,0.7093366275444215,0.4674446553710086,0.13582028875852725,0.895394503243365,0.6599318261551418,0.5905923426560309,0.5069851849132794,0.4264295281616518,0.7062370135093496,0.21803279530768285,0.3347958331529393,0.614905225040825,0.720606361998514,0.5084836864001372
Thal_PuM_L,0.5448719009020394,0.6010765148737718,0.43347099481812257,0.3586537828436196,-0.13901439506617677,0.5175617164740248,-0.3018877825058764,-0.14947406303556166,0.412303516966164,0.6554216524035065,0.4441880521590376,0.640013272642967,0.39969865028237134,-0.3682840182554569,0.39354212816113704,0.12146402663332237,0.13884539870829962,0.4215964082738812,-0.2578169875521295,-0.3103596827154555,0.0594228925669349,0.6109508332544091,-0.19322695714909083,0.5774191907320587,0.0032180872936745236,0.47829559059239074,0.1574195113954865,0.30359125889988925,0.6200052805284981,0.2844167316386432,0.27381460386869844,0.29065903175726243,1.0,0.0518087234076276,0.31751828461817166,-0.05581634002842513,-0.024393087587897905,0.10554249280394284,-0.19008147777860263,0.4635945144815237,0.718806360922355,-0.21624499499787275,0.4385462370820655,0.24967256949966204,0.493657757897694,0.5644527623390024,0.41366180275665215,0.6115971793514687,0.7401662927445909,-0.30482395130789164,-0.2824106928495461,0.5565918932054856,0.4875540464657201,0.5971144172608497,-0.012688763107981787,0.3367747483716783,0.6493797107048795,0.32748268568936295,0.5278245703057943,0.21042402596066231,0.07211142920776836,0.014802235514243423,0.3594905502275993,-0.09953819914081023,0.41099975766739194,0.5911556001375691,0.16334476946925894,0.5609183459474786,0.4015823919008016,0.2873316312188287,0.45362679307099274,-0.21043056894788484,0.477734893798447,0.47035948462777,0.2011867768383061,0.30320425339078955,0.5417297724832107,-0.2766239115458665,0.27621600174436667,0.4482935331593301,0.21404569502096646,0.6757043849144397,-0.1530205957655649,-0.17689720829368097,0.6162193046160837,0.008008655777484055,0.7697104871093748,0.6130358787345631,0.505727017095183,0.2911964409806073
Thal_LGN_L,-0.09945089854633452,0.17436753540991695,0.38168433010904596,-0.11367139436284078,0.1617319989801652,-0.1068964596831925,0.05666018735082589,0.34229632797015797,0.3373673215009469,-0.10355976313279239,-0.13184361346492168,0.1603120130510731,-0.16216599028809692,0.3826523828275976,0.13855542951673824,0.5232975793600603,0.05826623682061698,0.0505009278922801,0.07757989474517646,-0.042839247319161305,-0.04769735981351115,0.14191644058562142,0.3479383784127196,0.2641750336228988,0.38955945205659137,0.35870981481613645,0.4076293611257335,0.6301076161080388,-0.11555991774295217,0.13165864145547262,-0.2102782919198972,0.31043064196467246,0.0518087234076276,1.0,0.2527239291628372,0.42113584679002125,0.2938016505648971,-0.25137970206680943,0.47794082639126756,0.12373115509321578,-0.08774115568748338,0.4394721700482759,0.13249917540959888,0.1690301890132417,0.33576973257929227,0.06015532671594953,0.3042345216078167,0.37366259279230196,0.176732576340561,0.43868843299781984,0.3786200751291088,0.3078357533107622,-0.1352663454535889,0.26036741810071196,-0.09709728879670053,0.14852743287780587,0.2581978534216981,-0.08088685000788527,-0.30796153976955065,0.48438258916551435,0.48985497451845605,0.26899833901054604,-0.1470124502131647,0.23210292217085352,0.35587267280417845,0.409338473466788,0.3556501454199162,0.05997792041880933,0.40426635103917796,0.35191584716555135,0.47560213149136843,0.5403471619093431,0.3082503575805639,0.31899338967898927,0.33549294306339844,-0.06487147048043551,0.18283349948348393,0.19291656183920822,-0.07478531854592749,0.3195372985661196,0.5694164073551072,0.08210681374851425,0.5499391581199646,0.8030115460345808,0.3182264729703598,0.1865962669484588,-0.09553016453729841,0.13625267032961022,0.12081311296928521,0.07471346447697043
Insula_L,0.2063088651288839,0.35207048653218204,0.4741877594404259,-0.04134147220967567,0.07680263159805685,0.2994413999522566,0.06097884025996548,0.43602125773648825,0.5124718482274311,0.26913085934996095,0.35221321464052274,0.41183233436753136,0.20848430134352194,0.2101125363932999,0.5419374118844266,0.4632272836675007,0.4304690866178522,0.5893907061560872,0.023299378166511977,-0.030228206746165793,0.11705392160262862,0.4045598947968561,0.3105006231473127,0.637328243065125,0.3949407059641665,0.6047197474825485,0.6499477658134056,0.40160488234520736,0.36111983428780814,0.6443596101478108,0.23023919606394944,0.6405922015684964,0.31751828461817166,0.2527239291628372,1.0,0.4196249956896656,0.27959500672996124,0.17401492127140147,0.4097776901433513,0.40701273357620527,0.29651695917740345,0.3955360226898281,0.4967514697564733,0.1896235144477861,0.6697707364392906,0.36814488833616404,0.5074930125522962,0.571101836837051,0.2957045098977494,0.0515352431506453,0.4335083869471016,0.42391460452380686,0.43546642420631176,0.5945065735999892,0.058351745446007186,0.5546283381882346,0.5591487390778958,0.31216386748888075,0.2813514993040461,0.09118817034108033,0.6396486751873931,0.5291391361421559,0.5127329414216124,-0.10537571803412957,0.5507486535890878,0.5313833793420158,0.5071942419449624,0.24612742152698397,0.5784635093885606,0.3178646081412245,0.7770605105732882,0.525297473294922,0.6652960871694296,0.6504866468578672,-0.018756681360387144,0.5116727742983623,0.5111515855021532,0.2793490480437416,0.1625295499256596,0.691262774065712,0.6284816778840695,0.46569413039000285,0.4046998631990841,0.23358652031876861,0.6011464970186045,0.0658275570664454,0.2460317254920133,0.5050881681964816,0.6147854779928474,0.3099738652759627
Thal_VPL_L,-0.17913185405107218,-0.006272039371568722,0.35511943664619455,0.18631445747812045,-0.009319172729253106,0.11342370862065906,-0.09575138740670804,0.48686145810937287,0.4170427627595663,0.11811607574071922,-0.26195928971232735,0.3857625770465033,-0.19035929929663054,0.30738943499314436,0.34798923245109703,0.5886169985021916,0.197651531809707,0.006828210642870039,-0.11157475828362877,-0.22014118314410125,-0.11811975276088688,0.16104008387708535,0.8289210842984631,0.33327049851742263,0.40538520254723776,0.22504392248391977,0.6062907736527198,0.416230270737757,-0.21299293366607666,0.4288862476342037,0.036769768159640205,0.4826195376596984,-0.05581634002842513,0.42113584679002125,0.4196249956896656,1.0,0.44909698300753753,0.0031268869672150864,0.5468000404922355,0.28204996633895874,0.15452914224757722,0.6872361196861388,0.22501369824419618,0.4012730723310106,0.38689026444069835,-0.17024224547561492,0.35774364522240354,0.3529407995603759,-0.13438362395250406,0.35278283257802584,0.6366977720382697,0.16444980774588347,-0.03979317452599357,0.34361276442102645,0.10400393422459761,0.24772676906338756,0.37752315303157796,-0.19559122231667533,-0.1932076706703397,0.36400494455860105,0.6228944325250927,0.4703627475411544,0.20872151598810168,-0.044184606910759455,0.3554165338727636,0.23233743271458712,0.39920598680671987,-0.14782031427420217,0.3692526226730404,0.3549496845548523,0.5755828064298276,0.7951263530524825,0.35707662580532684,0.5102325821132443,0.05450647041353449,0.029023591124396234,0.337492078506574,0.13736320577938624,-0.1525967178471612,0.4043514192536897,0.6804238691464276,0.23923203632442247,0.8773727484001348,0.4797028282253674,0.2959038370790593,0.5297523098422676,-0.28546702399534285,0.27197548210668093,0.2369086601391345,0.1041770140028461
Frontal_Mid_2_R,-0.4349115478728893,-0.08189689242824964,0.23268394653475652,0.32303043198799414,0.043520826442033755,0.17055997007332407,0.004233237632170439,0.29180754620119503,0.27657610361320134,-0.004565186902148648,-0.1354038113667951,0.12532739410410415,-0.32489006496176814,0.14336054740430296,0.09378904546110686,0.3145994381462222,0.07020668157516892,0.018503997050117085,0.012444495461837922,-0.013989051585067294,-0.30869599414455623,0.09608736209127199,0.40855538550313436,0.1388242265331406,0.8150478442247288,0.2278391353122721,0.5701582189327582,0.23292907344673516,-0.195732120567944,0.22876864320052087,0.2419194434320233,0.25559776685297353,-0.024393087587897905,0.2938016505648971,0.27959500672996124,0.44909698300753753,1.0,0.29739944893874193,0.742418713876333,0.4034190661865624,-0.022882324703978607,0.47937788949664745,0.11404320747042791,0.33155913969692924,0.11745220182222675,-0.20378395402099322,0.4937455080630437,0.4032982177671962,-0.048344677503436045,0.37259461461494164,0.5436997926936309,0.12655436595017433,-0.11707462734471102,0.22345542004447777,0.22195132962201275,0.08583131014968905,0.1439751470200082,-0.29746029670775603,-0.32441362622800163,0.296654081965036,0.38063772498831605,0.18850078005407897,0.07700438243148756,0.03868333413804598,0.21026920088714643,0.1505725189104639,0.10647406949553469,-0.27277386717473384,0.38702846771525756,0.23572258022369477,0.2424020184983467,0.5803876733182373,0.3331326090800337,0.17891975691727988,0.11219732217867655,-0.0065301658108119455,0.18004609736154678,0.1370292222196213,-0.009038976386705097,0.21195972629175586,0.4857760346424314,0.10541269212428231,0.5144333546119386,0.41207228518065253,0.17358457162664315,0.22090945148082491,-0.2864353683519451,0.05517993167700344,0.1373605251210026,0.03891680861332764
Cerebellum_Crus1_R,-0.13385814183089725,-0.13391282786121075,-0.2726328144176371,0.5035672773830323,0.05603918454484428,0.49706368187326616,0.14122884937133642,-0.05819176462165383,0.3939865630653,0.03149335207447661,0.2581135749371119,0.05851840846832305,0.21477580589492676,-0.08145149379557998,0.04916370511661832,0.0936105040046249,0.2369625800369147,-0.000462879943984289,0.16234947982048567,0.1784210267444434,-0.01996644604250964,-0.02955582853596509,0.021790844143739295,-0.026333330918263675,0.43872872631187326,-0.033013758156767666,0.03294133793405887,-0.08143458779696253,-0.02167589802024787,-0.05716006753049436,0.8905625445970239,0.08649940508069584,0.10554249280394284,-0.25137970206680943,0.17401492127140147,0.0031268869672150864,0.29739944893874193,1.0,0.06415550703033475,0.6624069698700124,0.1328307058314919,0.21298098365631615,0.16125970340964896,0.5668824981697521,-0.04537057136276656,0.012205725358615601,0.009168200646800418,0.19231162423105466,0.0907954307022687,-0.09090037577606061,-0.002516803090112789,-0.09900099182454702,0.03697618905664085,0.2439097994222019,0.7691945585748684,-0.02232532229607373,0.1051276673062692,-0.24902878544988805,0.1724794405610442,0.17183140610176775,0.011782254333927366,0.17254460328109483,0.46022947189779473,-0.1001231846891874,0.2611003970620277,-0.033390974577579294,-0.011380952977691136,-0.14425670878188424,0.008062733028909837,0.2572620072111055,0.03792146287205308,-0.10085627219088855,-0.0906232660890234,-0.037757575921361246,0.1072406227800185,0.5634951283231033,0.40993472210503334,0.1962234463223179,0.22866605583011868,0.02197712772239097,-0.0989492514224702,0.056951397689676074,-0.017115084654088196,-0.2687069459405021,-0.012876996900486956,0.1617111946218865,-0.011483002142243775,-0.10667217002482156,0.07968674543528134,-0.3787923296963591
Supp_Motor_Area_L,-0.4181946338112845,-0.19575852378255917,0.23455572031044625,0.046520102475547706,0.13960059117355808,-0.01660466010417333,0.09812984287060228,0.5630690989073661,0.24213419449879323,-0.16102285278299017,-0.16867408141635132,0.06921076638140713,-0.364745509395798,0.44124610242884954,0.11469720261807469,0.3323656510877536,0.16918881722752488,0.07577754185263816,0.07466557420607402,0.01991812504986995,-0.17260433860314922,-0.08280545009434719,0.46755014680297863,0.14892652971859602,0.6462191840648381,0.16009064806305062,0.6591369538827294,0.27029894516218245,-0.19127097893070316,0.2748356621529545,0.07241501471478115,0.39139936606187503,-0.19008147777860263,0.47794082639126756,0.4097776901433513,0.5468000404922355,0.742418713876333,0.06415550703033475,1.0,0.18400568554849156,-0.17314786468283347,0.6866895502219356,0.1865071337162475,0.20005344014225968,0.24350777443227126,-0.1870279699667683,0.3255003754502174,0.1786428568011069,-0.11890199546978987,0.49594958542525996,0.6525578435617805,-0.03986245037316009,-0.062100389913650196,0.18750069475840764,0.025071678518027555,0.17375764792403608,0.17125557207636544,-0.16381915863241267,-0.3105083615111881,0.32609156616039586,0.5570623752728788,0.40056603054799533,0.03935334179906787,0.13923605582977153,0.25882414390703784,0.12520953773361537,0.24550197565006782,-0.34420554683374904,0.3742668515895371,0.31265257371928623,0.379543770819868,0.6910440313797165,0.3035449916327006,0.3077981051076024,0.07454123730499969,0.030843532771205412,0.04439058129579576,0.3528625040518851,-0.09510438212404741,0.37867313364784383,0.47083152219974017,0.07535690611685758,0.5812043326703078,0.5901436279582962,0.10543853982657127,0.16970456370590792,-0.415391106962337,0.025790564978169808,0.2271410810074158,0.09686804902571702
Vermis_8,0.2528249729005661,0.3968674024279384,0.2833402270218901,0.7071341462283464,-0.03325168029342123,0.6252913531057404,-0.03985845650330236,0.08730916119503454,0.7854193702125072,0.43034324507879484,0.3631541789005457,0.5880126950486589,0.4228371955068342,-0.033570824882821225,0.4270826229949436,0.5163830319739718,0.1556065115872519,0.35595506576400066,0.013806327561659226,-0.05876528472974987,-0.0818794021438662,0.5154667108594517,0.2093844634913011,0.5418941510223987,0.4367517601597168,0.4300167408202802,0.39810888652950405,0.36410669694320963,0.27787344904607414,0.23527621011447067,0.7167698914454652,0.5218517563833492,0.4635945144815237,0.12373115509321578,0.40701273357620527,0.28204996633895874,0.4034190661865624,0.6624069698700124,0.18400568554849156,1.0,0.5044572946885051,0.3087833463754138,0.6353674594123672,0.7455835250510512,0.49219384089906454,0.411858334056312,0.5225441389558284,0.639764169121648,0.4018163900036378,0.00488555105413943,0.09942721310266331,0.40566689720915194,0.285453381146731,0.7130454922245983,0.5922235907729435,0.45553085627972634,0.6474909906182872,0.08005615715878006,0.38924248730537714,0.4553682754370402,0.32008029255006154,0.3583302980765605,0.5407195699269202,-0.06129161566697401,0.6452526532583134,0.44812451727340596,0.1903434336418746,0.25866955167661576,0.4439766145205795,0.6775523516145802,0.504300675279506,0.14210072161069714,0.3917196606737335,0.46525234536292853,0.23698355086514614,0.5853385478947944,0.8013504009478882,0.09534259521270425,0.343770944665274,0.496670306655838,0.33316146423555726,0.5337795074156357,0.21902512571575172,0.015773224173881457,0.5351327089636047,0.3696450041364849,0.3858163726568639,0.4619290660626833,0.5366376587770497,0.0899126084376514
