,Pallidum_R,Parietal_Sup_L,Heschl_L,Cerebellum_3_R,Thal_LGN_L,Vermis_1_2,Thal_PuI_L,Rectus_R,Thal_LGN_R,Caudate_L,ParaHippocampal_R,Temporal_Sup_R,Cerebellum_6_R,Lingual_L,Cerebellum_6_L,ACC_sup_R,Amygdala_R,Vermis_3,Occipital_Inf_L,Red_N_R,Calcarine_R,Cingulate_Mid_R,Olfactory_L,Rolandic_Oper_R,Rectus_L,Temporal_Sup_L,Amygdala_L,Thal_IL_R,Lingual_R,Thal_PuM_L,Cerebellum_4_5_R,ACC_sup_L,Thal_PuL_L,Cerebellum_7b_R,Thal_Re_R,Frontal_Inf_Oper_L,Thal_MDm_L,Fusiform_R,Cerebellum_9_L,LC_L,Cerebellum_8_R,SupraMarginal_L,Fusiform_L,Thal_IL_L,Frontal_Med_Orb_R,Precuneus_R,Thal_MGN_L,Frontal_Mid_2_R,Thal_VPL_R,Caudate_R,Cerebellum_4_5_L,Occipital_Inf_R,Cuneus_R,ACC_sub_R,Frontal_Sup_2_L,Temporal_Pole_Mid_R,Heschl_R,Insula_R,OFCpost_R,Cerebellum_8_L,OFCmed_R,Angular_L,LC_R,SupraMarginal_R,Frontal_Med_Orb_L,ParaHippocampal_L,Temporal_Mid_L,Occipital_Sup_L,Thal_MGN_R,Thal_VA_R
ACC_sup_L,0.5936362099677109,0.07236967779724783,0.7283255069333804,0.616121600975257,0.3182264729703598,0.45615611968126235,0.18962130723043938,0.3575896837334002,0.20373943666851313,0.8601636613456831,0.8355818928240267,0.7062370135093496,0.6958501372625598,0.5069228857905553,0.6562570424179751,0.8270402238085997,0.5645335192939942,0.6846584876104072,0.13160179116785373,0.7908656392649759,0.4335434567820008,0.8520086052846739,0.8134166730533341,0.7206869511984315,0.39896265206505793,0.7415198630338122,0.5264708290817152,0.7233823985680574,0.5352969148296397,0.6162193046160837,0.7428376493643959,1.0,0.3237397985313266,-0.05747178158706199,0.2557578087503912,0.6629369892261942,0.6641224410148402,0.7444128348766003,0.5650593536515396,0.3857250247127073,0.13567854927426176,0.17241638160584397,0.7157562975031118,0.05144358171884086,0.59436001094448,0.5296136763623703,0.3077352360566047,0.17358457162664315,0.29182761437309895,0.8311504703126903,0.6441554065411299,-0.03940459072549498,0.1048857557894487,0.7823729510467038,0.3223791584089913,0.44049440259374484,0.7652356469244903,0.8453358501696628,0.7229429941311034,0.21163392476030551,0.5293579880468672,0.06470681009762282,0.17965621354834674,-0.05959789768444753,0.529424160382989,0.6982653025797666,0.6691690634016657,0.04903642152961681,0.6996514855838297,0.6982059406886008
Thal_PuL_L,0.28313935142071067,0.08406701694266895,0.3264325518193073,0.2142156345368965,0.3556501454199162,0.18098052339331713,0.1813087695480523,0.010407231934887705,0.2806797431435281,0.3671010291488735,0.4051145680991364,0.41366973918989614,0.3850181327958075,0.46013483807383054,0.3239790526700524,0.2846498259580337,0.0819963645784178,0.3419492456269351,0.09644350340523777,0.24487871510682752,0.3479863313621013,0.4355123789703541,0.2552405961355792,0.36363418477281007,0.062375417292543006,0.5628208376560307,0.3300016025383145,0.448864760776323,0.43786372403727913,0.16334476946925894,0.32604905145445257,0.3237397985313266,1.0,-0.002140143449583317,0.06454647037459793,0.37049289580554423,0.4389568628479052,0.4035283998971291,0.1171556250784356,-0.05058684558109459,0.033407867733012846,0.38624077691415687,0.3504310972837149,0.39802316154436257,0.14453097311694316,0.5016249625375764,0.3945220804628027,0.10647406949553469,0.41620341037814784,0.3553684659188891,0.3180599657068169,0.09278709354484388,0.3147898073989804,0.2879754879152458,0.21866644553080034,0.06555107353994485,0.3458225895648175,0.3906510837250407,0.40402970528587784,-0.06327488964980721,0.13183867086975393,0.33073583862534056,0.1850841734375782,0.2903048783811124,0.13338687181837738,0.18986055117327724,0.3046632239759024,0.11594507151567947,0.32316786939292935,0.457695308843977
Cerebellum_7b_R,-0.03562732261370115,0.0040544139864446705,-0.06856144146461289,0.04121722188161254,-0.09709728879670053,-0.18834526980519348,0.3365066155234662,-0.09116610467487651,-0.031486195337639786,-0.1710944612870933,-0.1784835338756838,0.06230374536280625,0.4015929515472253,0.29340781197129945,0.27148160526712417,-0.11766263822860541,-0.4355144357778308,-0.11386202306127903,0.3615798243144675,0.08509305816836357,0.2106302180683814,-0.13842016425052459,-0.058129346440790465,-0.06681343937293353,-0.2190459313028637,0.02503521257690712,-0.07552510956222291,0.049909877261196944,0.304127250568459,-0.012688763107981787,0.31276816944512076,-0.05747178158706199,-0.002140143449583317,1.0,0.16713985499377534,-0.10904338342212336,-0.08270946019599419,0.20428876948766236,0.3082124664938781,-0.028963028401544248,0.7341836651996458,-0.03275308398277409,-0.014449165805441777,0.3169710879782112,-0.022372184686758466,-0.11317435350290582,0.07343121738890758,0.22195132962201275,0.11189429505732199,-0.07573926252854804,0.18204520047920794,0.350415837012655,-0.005715185081694539,-0.021230104253546413,0.38641602112509965,0.3169612435619269,0.012551798444025826,-3.161575881777701e-05,0.03686658008689349,0.34302884276536466,0.0025102547822813703,-0.12238475805114238,0.3769088256901073,0.05917382112856594,0.028351973173441455,-0.08675657854288084,0.046938702786180675,0.0975122168632865,-0.07337459211720548,-0.12506336975611765
Thal_Re_R,0.239386627927562,-0.00973967725172986,0.26556021030075944,0.3870835206293299,-0.07478531854592749,0.18422190609261763,0.09253347825564655,0.31109505913582736,-0.1640986545590295,0.20545202932812545,0.12372535061454344,0.13582028875852725,0.21103219601312273,0.02152886122906198,0.1558368898229659,0.2459518779388357,0.0808438493778605,0.17283517013095467,-0.18323075326335464,0.2930058679946134,0.01193444135194842,0.2045880530324793,0.2604123677388,0.0952309122779284,0.288367997052165,0.11741649567892024,-0.11275050340265094,0.45974549390059444,0.02582123815687691,0.27621600174436667,0.34779832797729204,0.2557578087503912,0.06454647037459793,0.16713985499377534,1.0,0.1684564145298675,-0.06653236149828771,0.1843567680743218,0.1615971825939669,0.24842906456978783,0.26562520352282387,-0.1935300801866112,0.2212320335455873,0.14401637636743816,0.35340330088649563,-0.032268304207295845,-0.1036122506106458,-0.009038976386705097,-0.20908667260057795,0.29277439374136593,0.20781439289192075,0.05447317807926456,-0.21379059409112294,0.318679232734983,0.14201886750748768,0.3261224554824568,0.10832289609249186,0.2519870835522815,0.1707491492092604,0.12407540704892006,0.30495835482369277,-0.16023230138893957,-0.012542988678513521,-0.255210576525338,0.331049245219031,0.2803711169288078,0.1571754908293721,-0.01503309087214147,-0.053781338834905594,0.06021357471242226
Frontal_Inf_Oper_L,0.403257740183082,-0.09815298221132672,0.6996144052447948,0.4844800839878305,0.40426635103917796,0.3341378365559495,0.11880041123741494,0.07300604371662704,0.29249309055676637,0.6883345181715426,0.6105380089190747,0.5181392337288863,0.49985615986729387,0.4329684733667127,0.6076681917745091,0.62457647719491,0.5404845830972466,0.5406664324282748,0.1340270019723125,0.5311320143459765,0.37748358892978773,0.7112412987883039,0.5424183188169851,0.683711406679423,0.09015667420030266,0.7129980896527116,0.5080183078458855,0.6770289888973194,0.38765161841450035,0.4015823919008016,0.5263919268947322,0.6629369892261942,0.37049289580554423,-0.10904338342212336,0.1684564145298675,1.0,0.556696840082317,0.5507515291605479,0.4609646455014394,0.28788908731510066,0.1245163404117283,0.6170911235375149,0.6681085530946925,0.24539208631791426,0.30437436193390816,0.5310157523054337,0.38502075160504157,0.38702846771525756,0.3418482838158677,0.6857724599840908,0.621568115973358,-0.078091620654408,0.07579048458847529,0.6125455620501405,0.486309232571522,0.17957352646100647,0.4585390441758724,0.4740362317887404,0.5881702908919021,0.25961137129404094,0.22204200378969965,0.14953991278375695,0.11183864693722032,-0.03367324317186912,0.33439055805120077,0.5803251099976168,0.5951778838659305,-0.1439421005800608,0.564315371079605,0.6524016215375137
Thal_MDm_L,0.5278925028677268,0.10283512747624526,0.53122816018163,0.4647456968494569,0.506753049218122,0.29703689514410103,0.3093833453703229,0.05405832367937951,0.44710146319104294,0.6944598591831782,0.7347616872390107,0.618084757090068,0.5799798251367067,0.6271460774012302,0.5576979390433559,0.6321255803843835,0.38392423954894195,0.5449225113400574,0.2748181725391197,0.5363985321750425,0.49764961064226726,0.6708810499855367,0.5374761180792109,0.6365592359995114,0.15012840449051884,0.7137790872464588,0.5885478315196846,0.6346066942209211,0.5954465201689739,0.4298121285102603,0.5083678088155278,0.6641224410148402,0.4389568628479052,-0.08270946019599419,-0.06653236149828771,0.556696840082317,1.0,0.6354662500693598,0.4144660577897772,0.0887684942552251,0.0984617386916634,0.3181331565727436,0.6100779817086823,0.35944900790510464,0.27041908145821353,0.6549055298976962,0.559322755710772,0.2899734330734836,0.5019934573790722,0.629552292502566,0.5851283261397447,-0.055268169881958325,0.3352402074156408,0.5239716043666249,0.3081168548709242,0.11025071547400107,0.5475614608501116,0.6604451197083332,0.7382919239236307,0.11517966895723204,0.2499911674821104,0.33954318834309427,0.12260521463476733,0.28886850281068166,0.24547411552331058,0.5106816635734285,0.5908753940624428,0.07486269243875932,0.7014108311573388,0.6631003214695621
Fusiform_R,0.5725896367364587,0.26909293170372367,0.6459269571229199,0.6798579054106291,0.35587267280417845,0.40204153752081556,0.32647315966700036,0.2794716238301328,0.37966675236556924,0.6192126919687605,0.8256779739416233,0.872026312047234,0.9346121692839079,0.7306787570254578,0.688117314618873,0.6029080413341652,0.3948248677388982,0.5713363545281868,0.2284958550959513,0.6921779796903501,0.821290310463871,0.8473113766134283,0.6774674304218022,0.7822522191709264,0.2970721162719428,0.7034808147941061,0.43353154550616707,0.6848108074800028,0.8330993854644391,0.41099975766739194,0.8436143015672668,0.7444128348766003,0.4035283998971291,0.20428876948766236,0.1843567680743218,0.5507515291605479,0.6354662500693598,1.0,0.6415767109155619,0.17831201412815656,0.3938603180427864,0.2371870846540783,0.7146018727146868,0.2794870369519753,0.45118304020074484,0.7487027462878099,0.5226681247559956,0.21026920088714643,0.4338233238808452,0.730280929377978,0.6372257636985206,0.3334168452030965,0.4670601225438376,0.5698998121820765,0.2841188406140993,0.4992602976255529,0.7722021420886318,0.8016770016997197,0.674673116127659,0.2291236681251034,0.4340740999700484,0.15534358907534093,0.2872616359012961,0.15272735400198953,0.33484519099191895,0.5717523423325928,0.5543436014182971,0.36859059706440517,0.7707989290891972,0.5991537718510296
Cerebellum_9_L,0.4311640170275871,-0.13590039567707815,0.46586582265632775,0.49448580544772613,-0.08906504613414575,0.5092713576711502,0.2371825316209845,0.30818525904781213,-0.08437599477850291,0.35989672456320915,0.5100261508208707,0.6087507333146435,0.6920256392446401,0.5036628776389115,0.7201742544074038,0.6025811264198511,0.332700414235795,0.5400095806337963,0.3402553229832931,0.6176662270181948,0.5913677268208893,0.6276960226596914,0.4859261962528433,0.41113091368583055,0.28194202216489417,0.5142387488722894,0.40230126378447956,0.31744586446248124,0.5315133109905296,0.5492497639209302,0.6887586083925459,0.5650593536515396,0.1171556250784356,0.3082124664938781,0.1615971825939669,0.4609646455014394,0.4144660577897772,0.6415767109155619,1.0,0.5955180247263705,0.5912047893223545,0.16833909227843621,0.7291854623404518,0.0741381543450857,0.37133451943883883,0.30514265072384156,0.012178635287311767,0.19207238926465384,0.1684427052566437,0.46244523888548456,0.6375209543320964,0.0476503316883994,-0.0891725132690887,0.4088754578496608,0.1417586913815584,0.5341163607739057,0.5445253783735797,0.4874967254711242,0.4670516411480524,0.7483476537450501,0.45739774293634883,-0.24424950453688793,0.3327521279391597,-0.2300273540341726,0.35245385213059044,0.6780009238414101,0.7332529823917739,-0.15165529792516824,0.40442403053603687,0.26781679614897613
LC_L,0.17769946960927405,-0.37171647497659505,0.3660121477701456,0.44087240673951833,-0.4076052118875188,0.4304576591026563,-0.009575747161248878,0.3788238841732554,-0.506791085334228,0.2431393613280913,0.23757809561436097,0.15531304854913178,0.19219156546831584,-0.004941513674757649,0.4632427961750546,0.4361179805840621,0.3266906495659584,0.4701776841048044,0.025297302340485894,0.5693942781188683,0.005143087966179245,0.33121824127783,0.37107039110390116,0.03832646017172453,0.29811019871369526,0.21327244796977712,0.14749901360601853,0.08831002931981852,-0.06267868997122084,0.6041116706825191,0.4723395493120007,0.3857250247127073,-0.05058684558109459,-0.028963028401544248,0.24842906456978783,0.28788908731510066,0.0887684942552251,0.17831201412815656,0.5955180247263705,1.0,0.257404990479861,-0.11947085291568753,0.5578427113269673,-0.3042926232135926,0.37675524165224455,-0.1737089224737263,-0.38360059212843883,-0.056116233344016886,-0.27616148358206305,0.20356132032013496,0.4626625759074255,-0.30644466503086,-0.5833768583830296,0.35195791968550694,-0.06050694962285533,0.3805067829356856,0.25781609120363796,0.2362750595479511,0.18082291980569895,0.6847167803185723,0.45484473311322365,-0.5450350836253103,-0.011718371095074977,-0.6365181687492484,0.4272148925969193,0.6992384706018089,0.5993883217498366,-0.46489482233608825,0.027122414251257308,0.014145635255357388
Cerebellum_8_R,0.1906094376639693,0.028590047495506317,0.1308248031532748,0.36113216087702393,-0.2102782919198972,0.1552112155451058,0.2430148245126366,-0.012677836526309147,-0.25080683438397944,-0.07612678778827574,0.028246805996168408,0.20617669727000754,0.5273710529863712,0.2738371884811791,0.4260725324916711,0.0401059870703298,-0.25551284486664255,0.2024447916740258,0.2611967712765795,0.3619418656729153,0.5074664694807856,0.10755341585524543,0.07770751740717612,-0.0012647518441463142,-0.1549033679034546,0.17959758340051526,0.09121027448976465,0.13443873368275858,0.3168229189000581,0.27381460386869844,0.48759278019457936,0.13567854927426176,0.033407867733012846,0.7341836651996458,0.26562520352282387,0.1245163404117283,0.0984617386916634,0.3938603180427864,0.5912047893223545,0.257404990479861,1.0,-0.0032913272729550923,0.31956983145130097,0.2058041599433806,-0.01721481332179601,0.013961131143930553,-0.028094703956112195,0.2419194434320233,0.00907800794933201,0.08763733510081223,0.4006226889987159,0.4809728518624399,-0.05685013655284307,0.026350605912483838,0.3463246994133539,0.3075421792015612,0.1927152136229261,0.18122112385614877,0.19719009183590522,0.6353424723305805,0.10577806465260858,-0.28866446974890875,0.18054446001634172,-0.14612479359170344,-0.010313508112238967,0.22293372240659798,0.2704727404614812,0.09931464482322946,0.03656034264532705,-0.0674742866222848
SupraMarginal_L,0.07591279925499635,-0.12028768646550685,0.2388685860758083,-0.0004969656878532996,0.34229632797015797,0.0899354195313147,0.07548543301193406,-0.2184731215880324,0.32538240307545,0.22473213213315466,0.20947870715144712,0.34959757601637625,0.2167756612597937,0.4362332224959098,0.2735139568799164,0.24332572652801845,0.258026158104209,0.10483908638955948,0.27742927260061306,-0.03639160755231093,0.3046889593906221,0.385823195795984,0.08507517949948834,0.3944054769630247,-0.2137965298374847,0.579519451741962,0.36443550354292037,0.2799481336681474,0.37071170331114794,-0.14947406303556166,0.06760195845595558,0.17241638160584397,0.38624077691415687,-0.03275308398277409,-0.1935300801866112,0.6170911235375149,0.3181331565727436,0.2371870846540783,0.16833909227843621,-0.11947085291568753,-0.0032913272729550923,1.0,0.2912079081039555,0.4926781733651156,-0.04536564213133108,0.5602913314331806,0.3503957683720929,0.29180754620119503,0.47554761719005756,0.19835105261723587,0.258024423737801,-0.05213458847056723,0.34641847040890983,0.1126530056838723,0.30294769670550237,-0.0709442215855725,0.12950098001650096,0.03680978805666269,0.33546921593288354,0.023945114598327516,-0.06021124975364049,0.46921291168142004,0.19726645005096735,0.3167415664936959,0.014545945494040424,0.11086200229908783,0.2993687526481316,-0.1081491073568811,0.26056173834997604,0.3904703478095176
Fusiform_L,0.5028598479684523,-0.13584667184081903,0.7465962612491506,0.7453507641155479,0.2581978534216981,0.5024758856068275,0.35051169548115196,0.3035674781825063,0.1025972695732268,0.6081884033241746,0.7365795071902436,0.6588543710017162,0.704931586715653,0.6324239696924213,0.8628893694347616,0.7339688962337347,0.44978463354221954,0.7081662487233684,0.29044933059953193,0.7243797266697115,0.5071381287556187,0.8095825079217969,0.6483323273804973,0.5652049551708291,0.31934242327760326,0.774891015706623,0.45552246720920636,0.5747416047128182,0.575072483841213,0.6493797107048795,0.7608796719358549,0.7157562975031118,0.3504310972837149,-0.014449165805441777,0.2212320335455873,0.6681085530946925,0.6100779817086823,0.7146018727146868,0.7291854623404518,0.5578427113269673,0.31956983145130097,0.2912079081039555,1.0,0.1756670701977414,0.44556955372640794,0.5161165656691411,0.2978866504689681,0.1439751470200082,0.2668870668925612,0.5938244444599711,0.8528315171735029,-0.18786510810123097,-0.037660711252631804,0.5510481277615651,0.18766472025272757,0.3568696655542117,0.5872685817675289,0.6189816238310308,0.645257846505485,0.5497310816939347,0.4933855261924336,-0.058120172837193236,0.18808197261806958,-0.1344940804765197,0.42452539378079013,0.8531632461245034,0.8239978994426814,-0.24267577497381473,0.5732652490699416,0.4997761446602755
Thal_IL_L,0.045663917351377106,0.053020838716728594,0.03925555100855555,0.02382515348169866,0.4394721700482759,-0.17377263664985235,0.4858473398969512,-0.4462198623639696,0.5279837699305611,0.2101563811435041,0.193886668523682,0.3887236710889846,0.34982347281498455,0.50281549578151,0.2606633389315616,0.11271156239682928,-0.10533528319795261,-0.10490243272723938,0.3955592026394785,-0.11483287065960103,0.3233184843873326,0.19042249889572552,-0.0445457178945674,0.34868630337016915,-0.39712683502991203,0.42695385690034177,0.18564169309195888,0.4456022050244374,0.4622661205003268,-0.21624499499787275,0.18094026719696252,0.05144358171884086,0.39802316154436257,0.3169710879782112,0.14401637636743816,0.24539208631791426,0.35944900790510464,0.2794870369519753,0.0741381543450857,-0.3042926232135926,0.2058041599433806,0.4926781733651156,0.1756670701977414,1.0,-0.26052371600276203,0.5127930232934168,0.5200901623685743,0.47937788949664745,0.66476796446655,0.10671039403183463,0.20793369773866124,0.05224492589494334,0.4332178136380066,-0.014196727849525812,0.4134145289477831,-0.21603785822108118,0.11385906783221601,0.11266324254918629,0.42385527580292354,0.009434990659953738,-0.2720956211770253,0.4589164765960403,0.2938012720547759,0.5862064602577238,-0.19891780659799735,0.03235435993358622,0.17209634513311292,0.06895298737237512,0.228074058383365,0.4329059855134442
Frontal_Med_Orb_R,0.5287303313089383,-0.028775576880005323,0.5339065490544159,0.4674150293525857,0.0348658384541515,0.37880663662732666,0.04883837912765533,0.8629933595786164,-0.036500988755769806,0.4324759362092578,0.4281381830536818,0.4322405776019982,0.4035632476301509,0.365917248565631,0.3509045931447128,0.6362281965399174,0.46697758615257073,0.46120581168786673,0.018759308620023025,0.623642548699482,0.17047419544198247,0.5767317106682691,0.7403155625669352,0.35977464765908707,0.8180660692663839,0.35760120829580083,0.1906662216639961,0.4238029264475397,0.3741232578648337,0.5203954496172255,0.4802970127850175,0.59436001094448,0.14453097311694316,-0.022372184686758466,0.35340330088649563,0.30437436193390816,0.27041908145821353,0.45118304020074484,0.37133451943883883,0.37675524165224455,-0.01721481332179601,-0.04536564213133108,0.44556955372640794,-0.26052371600276203,1.0,0.23314073001237823,0.12254502143888925,-0.3660498618853095,-0.21099294707593083,0.6113888690909874,0.35985781619352014,-0.10017827572658361,-0.012705793753487384,0.7371854269686328,-0.1799314976884723,0.7957411656803556,0.34484887078508975,0.5342490166692139,0.2654670305153439,0.003308249865531548,0.8921911995421428,0.08879885749158348,0.1313002633631075,-0.2752641625763354,0.906098605590879,0.46300053506374134,0.44944717621984775,0.03023498882961505,0.3338574408783033,0.12654178954822487
Precuneus_R,0.43687857641393746,0.31259152811173363,0.4589303470017935,0.3697593524449756,0.5396337468473249,0.25129617956522665,0.27728120535385903,0.033843822896552495,0.6197319047181634,0.5655013496900217,0.7186398486074288,0.8145779301391114,0.658875518744734,0.7148529680903083,0.41517255735779485,0.5029735216452541,0.39020002781390517,0.3338073457913641,0.24183793840631185,0.3396136745231387,0.7427158122611545,0.7657534561762932,0.49439627690738935,0.7952813540324531,0.11686644328927616,0.7142444963474388,0.45851368263015096,0.627677051386433,0.7915018240524883,0.044945565552397565,0.4725127860496154,0.5296136763623703,0.5016249625375764,-0.11317435350290582,-0.032268304207295845,0.5310157523054337,0.6549055298976962,0.7487027462878099,0.30514265072384156,-0.1737089224737263,0.013961131143930553,0.5602913314331806,0.5161165656691411,0.5127930232934168,0.23314073001237823,1.0,0.656540818029852,0.24964043552924373,0.641659036343972,0.6098928492138397,0.3856521911059794,0.17784388303026882,0.7609768997389569,0.3905930014939805,0.20583834184671498,0.1333394441239888,0.5743785863173543,0.6101907093076805,0.6410278953341481,-0.11364672907135433,0.19020566961574747,0.588081076147251,0.2979946729945868,0.5560840169164579,0.13885995224315031,0.3242490633159957,0.37452193449273125,0.37465516147799294,0.7230008166422719,0.6676774413085014
Thal_MGN_L,0.2081015647808914,0.20912724818791278,0.3841890248473663,0.34973173430951565,0.8018931331769842,-0.19892738370850596,0.5571052030467446,-0.0970138441357079,0.800944354088886,0.45958328920878866,0.4545636961642922,0.47892790669785523,0.4678627992125169,0.595124135647162,0.32531950594153974,0.32160741841526685,0.0546319431807837,0.08119090583899749,0.296587606084962,0.23203706304798147,0.40425429200119417,0.4119284253186008,0.326013230647496,0.605586973132263,-0.03906887325719682,0.47726012257762707,0.15542702915850842,0.5687968064719082,0.5927458247745091,0.014222898347408043,0.3000016319439399,0.3077352360566047,0.3945220804628027,0.07343121738890758,-0.1036122506106458,0.38502075160504157,0.559322755710772,0.5226681247559956,0.012178635287311767,-0.38360059212843883,-0.028094703956112195,0.3503957683720929,0.2978866504689681,0.5200901623685743,0.12254502143888925,0.656540818029852,1.0,0.30307729831767605,0.49878840194193075,0.44510748700247366,0.3059339100867133,0.07948933971029526,0.5502683408274441,0.3613275251904531,0.3889034280674001,0.02569650805264735,0.2144910541307812,0.34252844922757153,0.4531660124894796,-0.20102556649719572,0.003003381336912204,0.5448216776646764,0.18014467336946438,0.49204131365794307,0.13729673401140538,0.1339154846680829,0.16106290320135117,0.2650470628967541,0.638066489425502,0.5000992093319305
Frontal_Mid_2_R,0.018503997050117085,0.043520826442033755,0.1505725189104639,0.06739328748763652,0.2938016505648971,-0.11707462734471102,0.296654081965036,-0.6232580694825167,0.41207228518065253,0.30596112996651215,0.19858973478098857,0.25559776685297353,0.27657610361320134,0.2097777370828057,0.3178769262030304,0.16334194708714134,0.03891680861332764,-0.014893529355280943,0.22090945148082491,0.030050252213851665,0.21535344471707926,0.11745220182222675,-0.035434402237246615,0.46303640922312145,-0.5541852881227632,0.2424020184983467,0.22876864320052087,0.3047649333491298,0.2106131292204694,-0.024393087587897905,0.18004609736154678,0.17358457162664315,0.10647406949553469,0.22195132962201275,-0.009038976386705097,0.38702846771525756,0.2899734330734836,0.21026920088714643,0.19207238926465384,-0.056116233344016886,0.2419194434320233,0.29180754620119503,0.1439751470200082,0.47937788949664745,-0.3660498618853095,0.24964043552924373,0.30307729831767605,1.0,0.5144333546119386,0.2278391353122721,0.22345542004447777,0.05375867879002515,0.14336054740430296,0.12655436595017433,0.8233281594800956,-0.32489006496176814,0.21253478386845967,0.13755706912727464,0.4723157707770711,0.25961867813898,-0.4349115478728893,0.06210322740767138,0.11000620100798966,0.3894253248966882,-0.27277386717473384,0.10541269212428231,0.12532739410410415,0.012444495461837922,0.23292907344673516,0.4857760346424314
Thal_VPL_R,0.055079041820523846,0.16581905627513305,0.22127873177681118,-0.04021474123930403,0.5499391581199646,-0.10253258839957817,0.32392349377105545,-0.4541671092788675,0.6731982984400378,0.47193202147612723,0.5018759285233277,0.5069851849132794,0.46699220241140155,0.5585983526879901,0.3818501158150506,0.19272751478284558,0.09705286171904275,0.02426850689197491,0.4807087370919871,0.06278936498242077,0.4387268236458106,0.3615279655750996,0.11266395398599575,0.5807179851807976,-0.3411365503609513,0.5366212587722637,0.4099734289207427,0.4630742947558542,0.5809280617961697,-0.1530205957655649,0.30911576576604693,0.29182761437309895,0.41620341037814784,0.11189429505732199,-0.20908667260057795,0.3418482838158677,0.5019934573790722,0.4338233238808452,0.1684427052566437,-0.27616148358206305,0.00907800794933201,0.47554761719005756,0.2668870668925612,0.66476796446655,-0.21099294707593083,0.641659036343972,0.49878840194193075,0.5144333546119386,1.0,0.30093945516601806,0.22667263442497096,-0.03292830315533686,0.5322222953277919,0.14849176772864178,0.40722692899665297,-0.25287419078337453,0.49391859850400893,0.31777683740880375,0.529401672452994,-0.009647317043404153,-0.23892617151326548,0.3842014739864041,0.3936625419221493,0.6912003283752401,-0.22287735214897228,0.07997991094860285,0.2462737442823911,0.12765614729846003,0.567691416542446,0.7558308774018332
Caudate_R,0.6559687083446555,0.22278102763409016,0.7162331425911389,0.5758854286098621,0.35870981481613645,0.37452208899424355,0.17441083045226577,0.3897828576607611,0.3576638685429238,0.8477423847542006,0.7880779971373122,0.7174707242107793,0.6484601749902523,0.4712135199160876,0.5135675740586013,0.762100663141357,0.5809322892461496,0.6085615101154607,0.012681082697275232,0.722297416955971,0.4923667325560021,0.8101422796033945,0.7766530466008595,0.8062448571675166,0.4028445718381509,0.6312491128311765,0.49789665890779256,0.7865910085297891,0.5235277623037358,0.47829559059239074,0.665158524747089,0.8311504703126903,0.3553684659188891,-0.07573926252854804,0.29277439374136593,0.6857724599840908,0.629552292502566,0.730280929377978,0.46244523888548456,0.20356132032013496,0.08763733510081223,0.19835105261723587,0.5938244444599711,0.10671039403183463,0.6113888690909874,0.6098928492138397,0.44510748700247366,0.2278391353122721,0.30093945516601806,1.0,0.5219462103601312,0.12326924242751643,0.2718030740538059,0.8626282702879732,0.3082831329154533,0.44612343802941556,0.6587959130316219,0.8114635037035053,0.7271705956156687,0.0642860042670472,0.48439404026932575,0.19531910097319005,0.16161730068861144,0.027845290272186102,0.5487392910989555,0.5727163757033191,0.4592583641887576,0.23267968701560687,0.695469262155192,0.7129657932210154
Cerebellum_4_5_L,0.4455197407188274,-0.11196830471677063,0.6590758699214659,0.7463515248862574,0.26036741810071196,0.4902108801858158,0.3886840509245885,0.20867776388776157,0.09098034813825172,0.5163256942378744,0.6190709904254786,0.5504582220670015,0.6813216556502807,0.652857541614822,0.8510268036285372,0.6332391153809923,0.24810887230330517,0.6896541568019599,0.2649280687809455,0.6252644204461851,0.3916405559669162,0.6852021214071082,0.4583925173029577,0.5033299036952974,0.1805921100513219,0.7151695582375435,0.38204736671614536,0.5332649981175162,0.5221411960593125,0.5971144172608497,0.7596986081747483,0.6441554065411299,0.3180599657068169,0.18204520047920794,0.20781439289192075,0.621568115973358,0.5851283261397447,0.6372257636985206,0.6375209543320964,0.4626625759074255,0.4006226889987159,0.258024423737801,0.8528315171735029,0.20793369773866124,0.35985781619352014,0.3856521911059794,0.3059339100867133,0.22345542004447777,0.22667263442497096,0.5219462103601312,1.0,-0.10468492266872005,-0.08844397225626817,0.49138786810980983,0.37042189163791406,0.3513770007650264,0.5174842184941343,0.5989430942657861,0.6511413248774155,0.503854525255802,0.4167223938549308,-0.09828626942385715,0.22493158539813285,-0.1072093800140981,0.39946573318666756,0.7148550931050335,0.7467529617168864,-0.19647392836069924,0.46766379192166424,0.4286170228867946
