,Thal_IL_R,Occipital_Sup_L,Putamen_R,Thal_PuL_R,Cerebellum_4_5_L,Cuneus_L,Cingulate_Mid_L,Thal_PuL_L,Cerebellum_3_L,Calcarine_L,Red_N_R,Postcentral_L,Thal_PuM_R,ParaHippocampal_L,Thal_VL_L,Frontal_Mid_2_R,Putamen_L,Temporal_Inf_L,Rolandic_Oper_R,Thal_MGN_R,Thal_LP_L,ACC_pre_L,Cerebellum_3_R,Paracentral_Lobule_R,ACC_sup_L,Temporal_Inf_R,Cerebellum_4_5_R,Parietal_Inf_L,Lingual_L,Temporal_Mid_L,Occipital_Mid_R,Fusiform_R,Frontal_Sup_2_L,Amygdala_L,Cerebellum_9_L,ACC_sup_R,Cerebellum_6_R,Temporal_Mid_R,Cerebellum_10_L,Thal_PuA_R,VTA_L,Angular_R,Angular_L,Occipital_Inf_R,Rolandic_Oper_L,Amygdala_R,Cerebellum_8_R,OFCmed_R,Vermis_3,Occipital_Mid_L,Parietal_Sup_L,SN_pc_L,OFCant_L,Frontal_Inf_Orb_2_L,Vermis_10,Temporal_Pole_Sup_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Thal_Re_R,OFCpost_R,OFClat_L,Calcarine_R,Vermis_6,Precuneus_L,Insula_L,Thal_PuI_R,Thal_AV_R,SN_pr_L,SN_pr_R,Frontal_Inf_Oper_R,ACC_sub_R,SN_pc_R,SupraMarginal_L,Temporal_Pole_Mid_R,Vermis_9,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Thal_VL_R,Vermis_1_2,Precentral_L,Temporal_Pole_Sup_L,Cingulate_Mid_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Pallidum_L,OFClat_R,Cingulate_Post_L,Cerebellum_7b_R,Rectus_L,Temporal_Sup_L,Thal_LGN_L,Thal_PuM_L,Vermis_8,Thal_PuI_L,Thal_MDl_L,Supp_Motor_Area_R,Parietal_Inf_R,Frontal_Inf_Orb_2_R,Thal_MDm_L,Heschl_R,N_Acc_R,Cerebellum_Crus2_L,Fusiform_L,Hippocampus_R,Thal_LP_R,Pallidum_R,Cuneus_R,Frontal_Sup_2_R,Hippocampus_L,Thal_VPL_R
Cerebellum_3_R,0.5472460249572025,0.06716710992644154,0.49550998803650603,0.13265444711223887,0.7463515248862574,0.14125729872002127,0.645347514034329,0.2142156345368965,0.49593739848011315,0.3496445819722748,0.7232657703221271,-0.03142064288392653,0.4874413546146346,0.6721931518392977,0.19414546165848068,0.06739328748763652,0.577328008958149,0.6040368270777323,0.47387018596900976,0.5116335350796647,0.18565392950400908,0.475248037164169,1.0,-0.10293206909079156,0.616121600975257,0.5148270493104063,0.7511054967405759,-0.08554896426719624,0.42741463935193696,0.5886528349640003,-0.014511280457595543,0.6798579054106291,0.21826042287751252,0.12730617940222133,0.49448580544772613,0.5634245042895599,0.610641142530192,0.4338393310919212,0.5853766688953835,-0.11113295613237698,0.1364376108739795,0.03287703381974972,-0.12315439540994721,0.10199868160738738,0.6794638124607486,0.29688638351555063,0.36113216087702393,0.4626504661958682,0.6002523195278832,0.10587215720169589,0.048051017869643865,0.4621223082651706,0.45747583656979224,0.49753208672901267,0.300002952353369,0.5469929210536242,0.25885136191007047,0.2505398812143835,0.3870835206293299,0.5536844850107633,0.48911661166165177,0.45040943625982655,0.6000764713841428,0.3001040280278324,0.4045567766643275,0.25978091461459824,-0.09567915932283517,0.34221351018463714,0.5360777265511483,0.3941750585842448,0.5306331231282481,0.4973685056429345,-0.0004969656878532996,0.4381980906570129,0.5983501744322741,0.5431582729648163,0.4461362183741055,0.14565382456519696,0.474908967435663,-0.07573448545514587,0.7197358394901046,0.6686405227089725,0.05389567275104597,0.4844800839878305,0.6220211031156678,0.3149904479050297,0.6405917032874239,0.04121722188161254,0.3930693632818521,0.5188982075569357,0.19997659212513144,0.627297529053639,0.635250176730219,0.3167173382755195,0.5629486746833963,0.1443065709758147,0.13441090656729862,0.5222328848533013,0.4647456968494569,0.44373298597973687,0.4377595345186624,0.25356293669392216,0.7453507641155479,0.710464715571463,0.4364380864979874,0.4415966128271824,-0.0007487388740564513,0.28216724604713705,0.4027892239512526,-0.04021474123930403
Paracentral_Lobule_R,0.24953380760842783,0.1980195760294216,0.21917588505168634,9.881900250030765e-05,-0.029797287569537093,0.3565043477246983,0.1584139474185326,0.18349580312586447,-0.05487418320612536,0.26531017804046586,-0.2720294337780907,0.5250031932019305,-0.28427783472014073,-0.13873562496843972,0.4801175451471098,0.4267092440540271,-0.032483030519477096,-0.37173731259045695,0.39408920495087696,0.19018316064851926,0.12753258727431172,-0.0626640836550237,-0.10293206909079156,1.0,-0.02295597194395449,-0.17935129706799077,-0.15382748937093585,0.5600362452672053,0.35558995989985864,-0.050559816366457344,0.09970801507716959,0.09591073959953465,0.3294762971395061,0.08632958204509796,-0.2030489815574863,0.12062246645720483,0.11139101044201075,0.19290585798052126,0.08356977300126976,0.3419263631726942,-0.13792098364794256,0.49677000880783606,0.6584524070207949,-0.04269207399434509,-0.030874632722038133,0.03629235574642667,-0.17781974781904164,-0.20719874008257383,-0.2100403391083479,0.1715572699684261,0.18365184492420863,-0.3819652892753251,0.057310575742187356,0.02131330962591288,0.24911722710029846,0.086019983916962,-0.22698816148451312,-0.24797332072556125,-0.07945940265871208,0.29847822130915697,0.03855308650920193,0.11852408290544249,0.25109128343783893,0.5209717563911861,0.10545960166400382,-0.04744219736778008,0.43975862501077984,-0.3927324840498814,-0.26147759749155175,0.39738132314234054,0.02461679757289949,0.26404031744614126,0.4213335713353421,-0.2969092992294676,0.016196703835308926,0.01766771530687955,-0.11806656888335273,0.3694452182674453,-0.21825750209602227,0.6192882634796798,-0.07397953540410228,0.07460648118919577,0.7514403594044867,0.14834962726808873,-0.34640547979599706,-0.11298134571288279,0.09668446547221049,-0.017129218945917752,-0.22291995618036203,0.19460669370327116,0.5581426372168862,-0.28600908732169456,-0.0460752934993259,0.39780920654431046,-0.11452609139261291,0.722403169129692,-0.09438550344778496,0.1123141061200348,0.2966271787271631,-0.02943932478268813,-0.2393501426190974,-0.12616697957233794,-0.05456866423212152,0.08634982686346318,-0.20083861678116144,0.04197477753893941,0.5633846031494042,0.3744258378874282,0.27435509578994416,0.4222667189849313
ACC_sup_L,0.7233823985680574,0.04903642152961681,0.7468236585911667,0.13862470229564672,0.6441554065411299,0.08344052836682188,0.7909926967394145,0.3237397985313266,0.6034921056649777,0.3936489381389353,0.7908656392649759,0.1384570562166865,0.5836781688901348,0.6982653025797666,0.4814066401104048,0.17358457162664315,0.6670407381729321,0.57119945575173,0.7206869511984315,0.6996514855838297,0.4769534064449706,0.8619491839437748,0.616121600975257,-0.02295597194395449,1.0,0.4833314329680669,0.7428376493643959,0.05640936056116654,0.5069228857905553,0.6691690634016657,-0.0412923101446503,0.7444128348766003,0.3223791584089913,0.5264708290817152,0.5650593536515396,0.8270402238085997,0.6958501372625598,0.4610361124782326,0.6067083998734313,0.21436281120406764,0.25236310944586726,0.07901570521319269,0.06470681009762282,-0.03940459072549498,0.7812594449307456,0.5645335192939942,0.13567854927426176,0.5293579880468672,0.6846584876104072,0.021475737530096628,0.07236967779724783,0.29929606166285555,0.6931329572083732,0.7535682310438021,0.5809097909471795,0.7169133576047645,-0.012876996900486956,0.005859324195578898,0.2557578087503912,0.7229429941311034,0.776507202898916,0.4335434567820008,0.47222206690593466,0.45283742029605145,0.6011464970186045,0.20573424115433991,0.1207935091547107,0.5183773939948224,0.5897530495207889,0.6145866850584097,0.7823729510467038,0.4806599187087909,0.17241638160584397,0.44049440259374484,0.7302464291826501,0.8037338775501048,0.529424160382989,0.49968454121325906,0.45615611968126235,0.07455100000156405,0.7375473763510502,0.8520086052846739,0.1045043627236288,0.6629369892261942,0.6308026971245619,0.49162794419355355,0.7971017532287005,-0.05747178158706199,0.39896265206505793,0.7415198630338122,0.3182264729703598,0.6162193046160837,0.5351327089636047,0.18962130723043938,0.5437275146473136,0.18148475439889752,0.1087057746568859,0.6615951959092548,0.6641224410148402,0.7652356469244903,0.44068398690633165,-0.07558658987884687,0.7157562975031118,0.8114185268474374,0.4149133562546946,0.5936362099677109,0.1048857557894487,0.4331219100191578,0.6917600475056782,0.29182761437309895
Temporal_Inf_R,0.36650844873304,0.41258216338712406,0.23052269684446566,0.2916386097268594,0.4415864201843284,0.48602495798939327,0.5929286508873127,0.27162281601032456,0.4635366778992674,0.5964789664543353,0.5516551212786426,0.06569394160801516,0.34115509866238625,0.36283129158405225,0.1336677854875356,-0.0065301658108119455,0.254755963899281,0.2913076686794721,0.38897117271333265,0.3582602269929665,0.043321738519811546,0.39659621465656547,0.5148270493104063,-0.17935129706799077,0.4833314329680669,1.0,0.6797653060406319,0.013135803510664599,0.4566264281040775,0.3012161029744021,0.40644489891910435,0.7649573337975227,0.14042590852810805,0.30482868329651286,0.5923969108458602,0.37406261424326825,0.7217561170781511,0.8462445170940674,0.5925317330121147,-0.008598154038344814,0.3988496046700988,0.1628064263347699,-0.016511685220596324,0.6019634722832768,0.38667839798755715,0.15530542438356476,0.6109763900444247,0.447542122306103,0.5059395073991878,0.4359250103748786,0.23849417326908154,0.5252904532908924,0.3549457126770642,0.33077222332625944,0.4318310041871547,0.6110263939813184,0.5634951283231033,0.5092369569552025,0.2272194817821109,0.34197706389781307,0.37741119021355113,0.7262165464245465,0.4956729836573325,0.42562698747565314,0.5116727742983623,-0.13914216376403737,-0.03932841109317027,0.47014137421694774,0.49912772923520704,0.40591490169541133,0.33886143981416106,0.5069578171556469,0.07956300605073399,0.704231208656701,0.5412345017871887,0.35458341447538516,0.3131763754907006,0.1386375445966802,0.38694642895694786,-0.08761787254776356,0.46090318185247003,0.5780508748670659,0.1760449643872375,0.27066927677063946,0.40358810985725074,0.5088238728766342,0.4156204427467768,0.43652389279529935,0.28834663852387943,0.4231491284564929,-0.06487147048043551,0.30320425339078955,0.5853385478947944,0.10411430880600187,0.29149079515769455,0.0754634908475009,0.221890919594752,0.7022892749762425,0.3085786112024507,0.48046671111832545,0.6072834629522255,0.07110520998870934,0.4225771514724994,0.6070927655383168,0.5865580156264836,0.5100262849655032,0.29606289859181356,0.13471839387183465,0.12807770814712163,0.04714661614659768
Cerebellum_4_5_R,0.6726386587387168,0.14349524305690536,0.533675772993279,0.2389860971556374,0.7596986081747483,0.2061416069456093,0.7109401300666217,0.32604905145445257,0.6735751202761734,0.5210380714585894,0.802548158406447,0.07014451638738674,0.5972588716532143,0.6593826785490513,0.40697869147566296,0.18004609736154678,0.5299478500189554,0.6432016767132454,0.6185332393707333,0.6259880962735693,0.35320885817450315,0.6451605414366139,0.7511054967405759,-0.15382748937093585,0.7428376493643959,0.6797653060406319,1.0,-0.03535441640336392,0.6185484622967209,0.6620045741369387,0.039040105823876334,0.8436143015672668,0.339228833967734,0.3266244672469071,0.6887586083925459,0.581267215036897,0.87015219865145,0.61031284526112,0.6238653178405023,0.23097390098037818,0.21017892582019007,0.10823190425492873,-0.14098830849967317,0.17276950581819006,0.7264136186249937,0.2967683741627612,0.48759278019457936,0.4732111226933953,0.6155386774275186,0.18281922269740486,0.11836316044692334,0.493248617921802,0.5291080752259834,0.606346248222945,0.6298712365261285,0.6566319805245855,0.40993472210503334,0.39779229792966414,0.34779832797729204,0.6292311158227595,0.5667650710512453,0.6163393657129971,0.6359089854542309,0.38061761973856983,0.5111515855021532,0.1952117623868789,0.09168593153101155,0.5204116232215901,0.47307691651585515,0.5501578856236812,0.6226470829239531,0.5673825939552966,0.06760195845595558,0.5622534603092633,0.6391978520640067,0.7198844812139351,0.4369101706313542,0.4438491456119231,0.43091501338307536,-0.014970889398384746,0.6637262194040069,0.7595572332788498,-0.0576085267257356,0.5263919268947322,0.5441617331725576,0.3103034438976785,0.7553364315354124,0.31276816944512076,0.2917854674746654,0.6546726040982915,0.18283349948348393,0.5417297724832107,0.8013504009478882,0.31528938810532003,0.4211727944426775,0.11601910653382853,0.11014211052090558,0.6195938219367613,0.5083678088155278,0.7348185901708021,0.48341788537450087,0.25254605215296494,0.7608796719358549,0.8089089577876267,0.40039513685962885,0.45940906860353087,0.10650495274434574,0.4166597337089476,0.533514718281324,0.30911576576604693
Parietal_Inf_L,0.28261348849133006,0.25295778800095825,0.13879772683563757,0.15005144666469214,0.012305304603830005,0.4046490083814438,0.1452804826600481,0.406398448638556,0.02031557321203902,0.37211152210152104,-0.10456963876473728,0.795927232893875,-0.4067313842096903,-0.2104287322263934,0.6121992857712263,0.28974496147657175,-0.18184858480321012,-0.34234895936665344,0.3091440004071132,0.295816278593156,0.2287866468839654,-0.08464225239726994,-0.08554896426719624,0.5600362452672053,0.05640936056116654,0.013135803510664599,-0.03535441640336392,1.0,0.36474649055893327,-0.060602806968054444,0.17887218087253612,0.154004481910693,0.36884718534761085,0.2345782976336217,-0.25700363492675365,-2.9471160124643118e-05,0.13526791544085118,0.23811331271470632,0.04858077336562112,0.47266711172022335,-0.19050480564252273,0.27615229884967524,0.6798053246486726,0.10806967393206367,-0.00697642504236912,-0.0207891978994673,-0.13751936168573828,-0.21523001075664483,-0.08601519347103466,0.14153292329040346,0.2818395911433159,-0.5050164377358872,0.03742595086358893,-0.08144384943070827,0.37600194312993795,0.03901584475529531,-0.11358280856203862,-0.12458649247464404,-0.2666175142725689,0.2860206266489775,0.013472487733237691,0.20271002292534546,0.147893281463056,0.504773634600969,0.3474132710188425,-0.1961580303329565,0.5485707736678914,-0.4126640379256849,-0.3177190295647081,0.33509532921211344,0.06215107910486138,0.12082948174556077,0.49102156304572403,-0.2084313743204178,-0.016180220021719937,0.1348661851695307,-0.13797472541302766,0.4816128553425222,-0.24582034654437307,0.706522011233632,-0.04212355742710408,0.12224669127847594,0.5047999557055766,0.19259318852241583,-0.377633101135594,-0.1566334506257712,0.21793590164322046,0.062447901461736434,-0.2579241726802475,0.34946930211148536,0.5383609813202199,-0.2862646550610805,-0.05196993366727558,0.21387358744746013,-0.15591704000962875,0.5149378272754288,-0.04851431740063628,0.04464051407921598,0.36060313280285056,0.05715916971542728,-0.3241005508077032,-0.19614177877225647,-0.03816082450742082,0.04746094944745292,-0.23531185074244967,0.058760381713540547,0.578979237669119,0.27879683685855844,0.2554902451975914,0.5332003714606238
Lingual_L,0.5187851193371462,0.149811875764753,0.4793507105799554,0.24425579457976382,0.652857541614822,0.3270681324350876,0.6516788002687638,0.46013483807383054,0.5330557903583242,0.7376947706953584,0.407445180922522,0.4175902774272982,0.2740618393033343,0.33271785553706074,0.5790534650140211,0.2097777370828057,0.4112282418419134,0.35933064706116014,0.622409656557291,0.5793362607371086,0.4115082193138021,0.40312508221755416,0.42741463935193696,0.35558995989985864,0.5069228857905553,0.4566264281040775,0.6185484622967209,0.36474649055893327,1.0,0.6086044171263145,0.014165332677002474,0.7306787570254578,0.280532445688543,0.38640781531108753,0.5036628776389115,0.5212883695745723,0.8027866320837201,0.6029680317019068,0.6796268444772673,0.49690394376065367,0.29213026220300387,0.40598098312211134,0.4159221411260779,0.018728793827935186,0.5415050006651184,0.1697363302012174,0.2738371884811791,0.3497009459875049,0.3717622734653811,0.15098280489769136,0.08021006949927391,0.2081683568035731,0.4531044447405878,0.5200059034242077,0.7715510886480833,0.5141386299238516,0.08667711563589786,0.08300969614376741,0.02152886122906198,0.5744208878999106,0.4156812688037074,0.6309069997276984,0.8081536413076275,0.7188659098414943,0.4704453167607028,0.17396619701650962,0.3096228103834185,0.24661096132726817,0.15548150738461705,0.5629746407526791,0.4059563035642674,0.5698924601215707,0.4362332224959098,0.34716860299777214,0.5173538204971393,0.48258080440183204,0.2941219301567648,0.5007836798846697,0.2732735464138921,0.2868625986682043,0.4953684087680567,0.6521568302904981,0.2783978311764968,0.4329684733667127,0.2263126361630541,0.2493228732473188,0.694449329874178,0.29340781197129945,0.1617390377147522,0.7089832393005648,0.4762057383822323,0.21481276912547453,0.5577112642485146,0.5091754890577278,0.26597385100477716,0.377676489874369,0.036129263909445104,0.5439591083929092,0.6271460774012302,0.5477895374419652,0.33828083523307617,0.10082282865098197,0.6324239696924213,0.6365143949587697,0.15173901170354678,0.4166493393478958,0.47227634401292573,0.3624485840365353,0.5992333251514201,0.5585983526879901
Temporal_Mid_L,0.4965033299875972,-0.3271157385782596,0.5155399983206936,0.17200122118955385,0.7467529617168864,-0.14510873819866166,0.6792283606445668,0.3046632239759024,0.538380040194101,0.38690850355219053,0.6510951998109635,0.005155868781829379,0.5129281658186436,0.7135304182983535,0.3310348597893318,0.12532739410410415,0.6692822560258451,0.85243877638365,0.4205466869244187,0.47415414687459645,0.336494257097686,0.586034509250671,0.5886528349640003,-0.050559816366457344,0.6691690634016657,0.3012161029744021,0.6620045741369387,-0.060602806968054444,0.6086044171263145,1.0,-0.41034072306384045,0.5543436014182971,0.18216221394435075,0.4028413996808979,0.7332529823917739,0.6877079864628005,0.5835545724445462,0.3375743442673188,0.6350182656481856,0.2183880586372192,0.3672609288391591,0.13075202582681547,-0.027120798863101987,-0.30935427283386274,0.7305623237202767,0.4147774464493469,0.2704727404614812,0.49802573008629647,0.5549012668524771,-0.2721076207311686,-0.26983228185838204,0.4678651879707118,0.5734369869280116,0.7386774740034584,0.42911708655756403,0.518202833029597,0.05851840846832305,0.07365135776694275,0.1571754908293721,0.5959753658269789,0.6042667974503642,0.3740187104007078,0.5456478372176935,0.3764531331247215,0.41183233436753136,0.4344811789274154,-0.022440773361901527,0.5605898700398683,0.36330318776606424,0.420005591016703,0.5263624340959897,0.4039338000614441,0.2993687526481316,0.3829471982741006,0.5780939375244623,0.6526724859079637,0.479742507036854,0.29447809588014573,0.48704375768229036,-0.03476485608873694,0.7516849090117966,0.6821262254596487,-0.008073848789605416,0.5951778838659305,0.5735300422547736,0.26893676647346426,0.7244570226951705,0.046938702786180675,0.32741885911761887,0.7226850546936818,0.1603120130510731,0.640013272642967,0.5880126950486589,0.34340543966445414,0.5219594140166436,0.14759459378050363,-0.05158834070943521,0.42036830735094033,0.5908753940624428,0.47878831470759947,0.45855206863493164,0.3077761423573327,0.8239978994426814,0.5971767433824811,0.28644994413505037,0.3447644567823254,-0.11683181773377163,0.3039522762249761,0.5791993627147574,0.2462737442823911
Occipital_Mid_R,0.0434679435447861,0.9287888722341301,0.12805308873105395,-0.03182391518314377,-0.28215268069529165,0.8111203032688131,0.056361348582392175,0.04329134569382157,0.08286117054035405,0.424505745080624,-0.03133676064723712,0.18401699213939152,-0.18088900626279264,-0.3370229886596236,-0.021970445522723724,-0.013989051585067294,-0.2992210025688679,-0.4175362037283297,0.22213072019889646,0.14315908278088096,-0.020076000606384068,-0.0857176983396885,-0.014511280457595543,0.09970801507716959,-0.0412923101446503,0.40644489891910435,0.039040105823876334,0.17887218087253612,0.014165332677002474,-0.41034072306384045,1.0,0.2850233466120268,-0.014591794452163083,-0.04138205221499901,-0.1421657845548408,-0.27075517861019716,0.21273147403113277,0.3905015669342286,0.0034623780895727263,0.040170268784969335,0.03532358338615161,0.24693925830985855,0.2551172910682322,0.8463972696431238,-0.24589240974248544,0.08577534262347059,0.09137750721988985,-0.025478756979430396,-0.10387844104582594,0.8537127598374417,0.6314024922498509,-0.12386451396223747,-0.09957157505418257,-0.22071941680410703,0.15327740889727776,0.19835886646073717,0.1784210267444434,0.14687224535430796,-0.05271064683014258,0.028335058043424056,-0.05499241661898634,0.46052228497778075,0.04739964300799387,0.2532024349057063,-0.030228206746165793,-0.2858703560383472,0.15602234900401746,-0.12321574595541188,0.14149891880226168,0.14754162550996933,0.0023274225264128564,0.04185170485877757,-0.0373098958628561,0.140857878774327,0.04628923297934007,-0.14085503703960942,-0.15705991197627384,0.04260790166348407,0.06235526856960875,0.07104659252602274,-0.2108512086009579,0.048496582943570066,0.2660796067036571,-0.08816153918069566,-0.11074002494311835,0.22614007203546116,-0.15719255140692834,0.08502285299046107,-0.005073510182999407,-0.1867485234438604,-0.042839247319161305,-0.3103596827154555,-0.05876528472974987,-0.2675727900310593,-0.22725870111086796,0.0827258106005312,0.17955046707538266,0.28570297155563623,-0.058230364353055404,0.2072800670975847,0.043758336936083636,-0.37152657340811307,-0.3103859220017665,0.18648431420687395,0.18777168184261978,0.23288719205520866,0.6746256284897914,-0.044717524231886206,-0.21611179679964157,0.013963513363306332
Fusiform_R,0.6848108074800028,0.36859059706440517,0.6248911137342746,0.2912134718156731,0.6372257636985206,0.4845173652760941,0.8397173958478195,0.4035283998971291,0.6240784364609995,0.7360197367461357,0.6921779796903501,0.24749637375511427,0.4863127914922043,0.5717523423325928,0.534560298701567,0.21026920088714643,0.4344693864260538,0.46778525322693726,0.7822522191709264,0.7707989290891972,0.4108826333525483,0.5671214478351412,0.6798579054106291,0.09591073959953465,0.7444128348766003,0.7649573337975227,0.8436143015672668,0.154004481910693,0.7306787570254578,0.5543436014182971,0.2850233466120268,1.0,0.2841188406140993,0.43353154550616707,0.6415767109155619,0.6029080413341652,0.9346121692839079,0.7900103740698051,0.6936423973795439,0.31220397854882487,0.3004642306474711,0.2999560253368047,0.15534358907534093,0.3334168452030965,0.6404322515144973,0.3948248677388982,0.3938603180427864,0.4340740999700484,0.5713363545281868,0.35358333348413035,0.26909293170372367,0.33077735667134656,0.5077476290096058,0.5500440422084162,0.7124093720467615,0.7408578207221418,0.2611003970620277,0.2546311635824327,0.1843567680743218,0.674673116127659,0.5574098850665735,0.821290310463871,0.7263953761106168,0.6876659928773832,0.5507486535890878,0.1560779721769024,0.2148907054489926,0.4160349475916088,0.49403015594964583,0.7271426750674834,0.5698998121820765,0.624269433354409,0.2371870846540783,0.4992602976255529,0.6850702904418075,0.5978019367235192,0.33484519099191895,0.5538023298325396,0.40204153752081556,0.12011830115305039,0.6224420322795391,0.8473113766134283,0.2780484701747505,0.5507515291605479,0.4197641178872135,0.4414524317247244,0.7878865335020285,0.20428876948766236,0.2970721162719428,0.7034808147941061,0.35587267280417845,0.41099975766739194,0.6452526532583134,0.32647315966700036,0.3701175851376461,0.3213943132168067,0.1233263650591884,0.7315632778315865,0.6354662500693598,0.7722021420886318,0.44145760808731366,0.020036195220805113,0.7146018727146868,0.8612456715096103,0.4312841251282374,0.5725896367364587,0.4670601225438376,0.3917164231618041,0.5891989980868028,0.4338233238808452
Frontal_Sup_2_L,0.4735803646539013,0.045515900877629245,0.19002150126488201,0.12655083724187732,0.37042189163791406,0.11596049055193408,0.20838475609447502,0.21866644553080034,0.17587135233591025,0.1726292716002596,0.19639841462219132,0.5340589396173204,-0.04391122054293177,0.10336069256874525,0.4908391764888299,0.8233281594800956,0.046427809907694934,0.007938950891967781,0.4184291260185069,0.28517136289092826,0.18240887235286435,0.2042829260222289,0.21826042287751252,0.3294762971395061,0.3223791584089913,0.14042590852810805,0.339228833967734,0.36884718534761085,0.280532445688543,0.18216221394435075,-0.014591794452163083,0.2841188406140993,1.0,0.1736355071658086,0.1417586913815584,0.18286796562657123,0.37520777600576016,0.19021910691426855,0.15434458569775672,0.3015246504884248,-0.2650268473619053,0.13008506930513122,0.06605655939536642,0.13404129336678175,0.25828712565739476,-0.07200158608196826,0.3463246994133539,-0.28570478237784264,0.11714080404959287,0.12022325034314202,0.0768850036086729,-0.12785143049923056,0.06824124916614119,0.10640233223823228,0.393970162012822,0.09528581143413395,0.41287304155554244,0.44014648338994544,0.14201886750748768,0.48091881805110676,0.20610245062320412,0.17271583978022598,0.3029930340666009,0.14827520132072325,0.37154091113346743,-0.129689017334721,0.4352477444654881,-0.16616300258291036,-0.14306165120149172,0.3918708403685564,0.28781259235637996,0.3254023115431037,0.30294769670550237,-0.12193640007743863,0.1761567895449711,0.6631561109632975,-0.062306331996161264,0.46194124903631745,-0.08606186645465802,0.7073268227009963,0.10026401871739542,0.16657099239509257,0.3119654500779629,0.486309232571522,-0.1135213665027253,-0.2864410377875886,0.30971934906685555,0.38641602112509965,-0.4373054763221398,0.3890738618857287,0.41321725551227656,0.13408753120144426,0.5231591463224131,0.33009213858460806,0.1490661906357432,0.7084806867738132,-0.15708157863767477,0.08688101295356167,0.3081168548709242,0.24141101795952222,-0.26133120439961804,0.3429076186723114,0.18766472025272757,0.20826287020582668,-0.06619186070369182,0.028562267509412417,0.06414978547986161,0.9005224511896007,0.3667723926699873,0.40722692899665297
Amygdala_L,0.3813050954439846,-0.038607468126189926,0.4959147426686357,0.27088270901150935,0.38204736671614536,0.1179249843617049,0.5579745498717783,0.3300016025383145,0.4193001524390835,0.4282748673544235,0.3575364295377609,0.2947796684868474,0.3008900755393184,0.42065634623945924,0.49105556227732866,0.22876864320052087,0.3989662994110387,0.3159393196829963,0.4913955510570509,0.34679705834602165,0.2666699239623241,0.45254225927753206,0.12730617940222133,0.08632958204509796,0.5264708290817152,0.30482868329651286,0.3266244672469071,0.2345782976336217,0.38640781531108753,0.4028413996808979,-0.04138205221499901,0.43353154550616707,0.1736355071658086,1.0,0.40230126378447956,0.5224399795521608,0.405674434377746,0.43052994732390354,0.41930932890864975,0.4022866467409273,0.3895219380135384,0.05565016937557653,0.17124930455973292,-0.029171002777440336,0.49141775982658464,0.47450178458198805,0.09121027448976465,0.19724970375868553,0.5418129051945748,-0.1050516142224195,-0.010285918773522695,0.04903543561200656,0.42660120000861795,0.5371855544448896,0.43430521455666743,0.4796545005851232,-0.05716006753049436,-0.06377492762415099,-0.11275050340265094,0.5577830431792083,0.5435833190293602,0.3730920356460685,0.18200113436926996,0.49394049016659086,0.6443596101478108,0.1243385763400704,0.34980125223586483,0.39007054234911237,0.3807429649099301,0.5621245218554676,0.38951426610327633,0.27526228171997963,0.36443550354292037,0.1109662940274145,0.5159259715649906,0.4239372359707139,0.15814833027601663,0.510801898245507,0.369021970621272,0.24151233642499348,0.3713444190653764,0.5486071982574984,0.23123595216769816,0.5080183078458855,0.2283648054230209,0.33282065944933664,0.5307686930152513,-0.07552510956222291,0.08118351971064491,0.595517865401307,0.13165864145547262,0.2844167316386432,0.23527621011447067,-0.05309916643851846,0.20450825002021045,0.24118426709248364,-0.019950601428213983,0.42250697076498817,0.5885478315196846,0.48945178320777194,0.2548202307470213,-0.19038000746915892,0.45552246720920636,0.41068786838611737,0.22284673567697602,0.5399847485594519,0.18974978163666967,0.2500363049808087,0.5343134380396237,0.4099734289207427
