,Calcarine_L,Frontal_Inf_Tri_R,Parietal_Sup_L,Thal_MDl_R,Frontal_Inf_Tri_L,Temporal_Pole_Sup_L,Thal_PuL_L,OFCmed_L,OFCpost_L,Thal_IL_R,Thal_PuM_R,Parietal_Sup_R,Cerebellum_10_L,Thal_VPL_L,Pallidum_L,OFCant_L,Occipital_Inf_L,Cerebellum_Crus2_R,Insula_R,N_Acc_L,ParaHippocampal_R,Cerebellum_4_5_R,Thal_MDl_L,Amygdala_R,Hippocampus_R,Thal_PuM_L,OFClat_R,Caudate_R,Frontal_Inf_Orb_2_R,Cerebellum_9_L,Lingual_R,ACC_pre_R,Thal_MGN_R,Thal_VA_L,Thal_Re_R,Temporal_Sup_L,OFCmed_R,Cerebellum_7b_L,Cingulate_Mid_R,Thal_PuA_L,Thal_LGN_L,Thal_LP_R,Frontal_Sup_Medial_R,Temporal_Mid_R,Vermis_8,SupraMarginal_R,Temporal_Pole_Sup_R,SN_pr_L,Occipital_Mid_L,Temporal_Inf_L,Cerebellum_8_L,Cerebellum_10_R,Occipital_Sup_L,SN_pr_R,Parietal_Inf_L
Thal_PuM_L,0.014802235514243423,0.41366180275665215,-0.13901439506617677,-0.28517294049772335,0.6115971793514687,0.6270008409987392,0.16334476946925894,0.5159308183561901,0.1196849502213297,0.3987499924228399,0.6554216524035065,-0.09953819914081023,0.4385462370820655,-0.05581634002842513,0.7697104871093748,0.49597586415049477,0.008008655777484055,0.11758723920038143,0.4989668945785977,0.5524072226949044,0.449469269292675,0.5417297724832107,0.7401662927445909,0.2911964409806073,0.5473578217253029,1.0,0.32748268568936295,0.47829559059239074,0.4151247789338869,0.5492497639209302,0.175479043362516,0.477734893798447,0.30359125889988925,-0.21043056894788484,0.27621600174436667,0.45362679307099274,0.5448719009020394,0.3586537828436196,0.493657757897694,0.7529992672690118,0.0518087234076276,0.4441880521590376,0.17394740084326435,0.12711310551676794,0.4635945144815237,-0.4181055960361769,0.3367747483716783,0.5622536507935396,-0.18888044671614843,0.718806360922355,0.4716464438380064,0.3594905502275993,-0.2578169875521295,0.6200052805284981,-0.2862646550610805
OFClat_R,0.32266381032834174,0.5016294978411191,0.11035709874106898,-0.4472704509108701,0.16701068972758157,0.5538129341360437,0.11671971071952407,0.6960404907968644,0.04244380392596811,0.232501434524973,0.5061901319492536,-0.10515145685952494,0.5556363380961292,-0.19559122231667533,0.6460626439827756,0.595294493396593,-0.21055796082133707,-0.2670223332822515,0.5279602449056394,0.4409935192168421,0.46279571585888846,0.3103034438976785,0.29774050393310497,0.6281977363508042,0.589670217675116,0.32748268568936295,1.0,0.549862132084279,0.7711182474171202,0.4000287329507364,0.3283689287165861,0.4183988965422934,0.2403356231693135,-0.15500997935394686,0.22467951867095423,0.29352303689189285,0.7216934049099374,-0.24019529592678426,0.6093620311764122,0.403365492691416,-0.08088685000788527,0.5640516072127727,0.0364084451251832,0.4812427626402381,0.08005615715878006,-0.21069197009241578,0.7377988188740937,0.5333466487849606,0.16257680791767645,0.27062244453986567,-0.10924016441161698,0.43526013991487333,0.18395845984186984,0.7277967109492138,-0.1566334506257712
Caudate_R,0.46500319496025305,0.829285756910766,0.22278102763409016,0.093893284653658,0.679054765540508,0.6696294802657582,0.3553684659188891,0.34838257673001755,0.4958146958228387,0.7865910085297891,0.4860362067765348,-0.024787741477133845,0.5467640383769247,0.22504392248391977,0.5538338956463954,0.7330128865671148,0.012681082697275232,-0.05310297070493892,0.8114635037035053,0.43651108794921,0.7880779971373122,0.665158524747089,0.4195507906616492,0.5809322892461496,0.7891710544839247,0.47829559059239074,0.549862132084279,1.0,0.7482405894904509,0.46244523888548456,0.5235277623037358,0.7979406721478535,0.695469262155192,0.3854617089631112,0.29277439374136593,0.6312491128311765,0.48439404026932575,-0.03677567371294612,0.8101422796033945,0.485141665618405,0.35870981481613645,0.4821886492769571,0.5477351851126273,0.5488300206468979,0.4300167408202802,0.027845290272186102,0.7440598982135919,0.3819562804395692,0.16305478595676892,0.3909730381248472,0.0642860042670472,0.44131508679712717,0.23267968701560687,0.5797727899183809,0.14337745884009212
Frontal_Inf_Orb_2_R,0.5898329011041641,0.6956031783778375,0.2756718159927849,-0.06782473206839316,0.47145641302195684,0.6628663537349402,0.335494157149786,0.5066361023347401,0.3852571808725753,0.5847570146409173,0.5448873083212082,-0.008223544290022278,0.6494099757806595,0.11583452936563753,0.5898421971811992,0.638811925785851,-0.011328050501692367,0.03711479280798679,0.8011961498171862,0.5345861443073635,0.6515969676895116,0.6195938219367613,0.3860671194351759,0.47632296303064187,0.8227443504897002,0.4151247789338869,0.7711182474171202,0.7482405894904509,1.0,0.5049404110297053,0.6210428660741041,0.6078744817313415,0.477933608356053,0.13611610025182197,0.33874260605257206,0.5691267838845736,0.636515604393439,-0.06020762001636485,0.7462538448047731,0.41644790057621595,0.15764690771442366,0.55272680525694,0.3634621311794573,0.7494979890129454,0.43112564063742825,0.030167264335368055,0.8193819217965512,0.4755112630962047,0.34721844982869093,0.3212397443909894,-0.0008838647883825255,0.6553482288044373,0.3525882275093881,0.6596633799437662,0.04464051407921598
Cerebellum_9_L,0.4385673773273914,0.5575975329738698,-0.13590039567707815,-0.24895968996024864,0.47029853256558424,0.5743313845308013,0.1171556250784356,0.43095477977697466,0.2044548721862293,0.31744586446248124,0.6084105790756018,-0.1873457706089777,0.6897335956464684,0.2568320914400889,0.542853990798775,0.45753958897492425,0.3402553229832931,0.40020766849585054,0.4874967254711242,0.685525321035529,0.5100261508208707,0.6887586083925459,0.4248985115042061,0.332700414235795,0.5588975726616926,0.5492497639209302,0.4000287329507364,0.46244523888548456,0.5049404110297053,1.0,0.5315133109905296,0.44691188172771057,0.40442403053603687,0.008525093031052184,0.1615971825939669,0.5142387488722894,0.45739774293634883,0.5746144197489316,0.6276960226596914,0.48854094609718046,-0.08906504613414575,0.4783267096181768,0.31449937508567766,0.5555185557912163,0.6840760681182952,-0.2300273540341726,0.5526845822403879,0.7472425069010816,-0.06522696584756,0.7677486561503226,0.7483476537450501,0.7563580765879244,-0.15165529792516824,0.4737226225261815,-0.25700363492675365
Lingual_R,0.8147852108368858,0.5408597531010537,0.23019612090450475,0.3303476566559385,0.44108669798081807,0.44150406233252054,0.43786372403727913,0.23523635781184576,0.350331208154824,0.5439146237964664,0.294080216148336,0.14351748767390488,0.675160466584758,0.49048220489380623,0.21730461898815548,0.4244368802936129,0.4928161661707382,0.14166814984130277,0.6248394377822586,0.46684178932321224,0.6176213481425121,0.6446169887370305,0.21743185362824013,0.2108885850563899,0.7021580983832557,0.175479043362516,0.3283689287165861,0.5235277623037358,0.6210428660741041,0.5315133109905296,1.0,0.41127398167943613,0.657202705261705,0.39432243675318734,0.02582123815687691,0.6589820123303546,0.3537234821768063,0.22235792581690894,0.6855763780987815,0.08445927714232072,0.45034651752456845,0.21706133097596297,0.3161566441361199,0.7087856654878872,0.5571907644941937,0.45292093664432964,0.5735933737419321,0.2841516822754801,0.3633269878496281,0.30196602882328744,0.09047308076603329,0.6149378655018068,0.3629106654637148,0.20981722851359397,0.34956776610533175
ACC_pre_R,0.308175477236169,0.7625119990226973,0.08612609580617911,0.03685880243703457,0.6599589604269208,0.523863348921323,0.35471649226238705,0.2095611654858818,0.6135308125713739,0.6101995435470625,0.4839361491169573,0.024633263427161534,0.519734387703477,0.35707662580532684,0.4281013468453945,0.694083741298699,0.037915962801454615,-0.1324608372620293,0.6628815290031354,0.4723775956408745,0.6587504349810855,0.48919616568690594,0.3894084772893229,0.5766592894320464,0.6108783397561077,0.477734893798447,0.4183988965422934,0.7979406721478535,0.6078744817313415,0.44691188172771057,0.41127398167943613,1.0,0.47506883021148294,0.4769518649333743,0.15740845372948004,0.6687386031811717,0.33201485924572155,0.08134956597312244,0.6981187857093466,0.3670452587773987,0.3082503575805639,0.3547672827462835,0.616739413173817,0.42310837578250243,0.3917196606737335,0.04114757628450766,0.607255959482762,0.41946435373341057,-0.11456732737090806,0.40721643182865713,0.13511692517698692,0.38230450240073227,-0.057528942577540564,0.49040609521653794,0.19267016828380132
Thal_MGN_R,0.5716607667935463,0.6151530012839337,0.2088178856799057,0.3850431508266258,0.5523109291785269,0.5427246961013407,0.32316786939292935,0.19250902338341044,0.3875824140740775,0.6951920702062484,0.24825623935289184,0.0769561537204484,0.4055464533522036,0.416230270737757,0.2758168132578071,0.4538408918033359,0.26943860985905804,-0.01269212868365545,0.6685947927401903,0.23994921172366598,0.808178705632079,0.6259880962735693,0.2988914834157403,0.4077375259713559,0.7024353583600658,0.30359125889988925,0.2403356231693135,0.695469262155192,0.477933608356053,0.40442403053603687,0.657202705261705,0.47506883021148294,1.0,0.4688312682257656,-0.053781338834905594,0.6356555520197287,0.24995293609033434,0.05610310479594571,0.7274798483046732,0.21730550394206216,0.6301076161080388,0.17256914091691927,0.41392017182520974,0.47035659051166,0.36410669694320963,0.27831216738433434,0.5315932611481271,0.16973139894824193,0.15685213126090425,0.374702986985961,0.07737593849213818,0.3327960141323961,0.24097540053455532,0.24867493288362083,0.295816278593156
Thal_VA_L,0.4501051302980183,0.424154008682784,0.14906017520120055,0.6125450035536781,0.3539726573552559,0.07440153430133833,0.42369415591531523,-0.4567798922158641,0.713335622940437,0.5443316143291802,-0.08591798942047162,0.04534112095487635,0.1259240667017823,0.7951263530524825,-0.37191168164772764,0.14688228036206002,0.26354562451382746,-0.10457862379983406,0.31346247394752097,-0.09842299982493491,0.5020369401457629,0.2205543362672278,-0.19390630501135026,0.23529765752131415,0.24786970126824218,-0.21043056894788484,-0.15500997935394686,0.3854617089631112,0.13611610025182197,0.008525093031052184,0.39432243675318734,0.4769518649333743,0.4688312682257656,1.0,-0.07847945524150766,0.5329700591407766,-0.3269655880799432,-0.09620798106416427,0.3795538735256792,-0.2840306449909969,0.5403471619093431,-0.2404685311010716,0.6293389472025017,0.35262284471649874,0.14210072161069714,0.6090730235915829,0.27708540148327393,-0.18752764033325922,-0.04000043257010658,-0.10803935003684782,-0.15405929810560023,0.062243978120751074,0.09299314505954434,-0.18555437933455754,0.6017657807752214
Thal_Re_R,-0.048836990588477756,0.19841740689991047,-0.00973967725172986,-0.1365932799371271,0.28390844120553926,0.33300303288574684,0.06454647037459793,0.27818104892697726,0.08307711485157306,0.45974549390059444,0.2834312561374885,-0.08831409191485513,0.18778178867472925,-0.1525967178471612,0.4269336796755491,0.28507362795280217,-0.18323075326335464,0.11861632483569254,0.2519870835522815,0.15425234723727582,0.12372535061454344,0.34779832797729204,0.26657762348786357,0.0808438493778605,0.28944647551643715,0.27621600174436667,0.22467951867095423,0.29277439374136593,0.33874260605257206,0.1615971825939669,0.02582123815687691,0.15740845372948004,-0.053781338834905594,-0.07847945524150766,1.0,0.11741649567892024,0.30495835482369277,0.09999296212197949,0.2045880530324793,0.38533793856252085,-0.07478531854592749,0.3231110542330966,0.11701547002656021,0.16635646221551953,0.343770944665274,-0.255210576525338,0.287953045269971,0.22793629525567072,0.028713972361292174,0.18757338591767905,0.12407540704892006,0.14556831070822654,-0.01503309087214147,0.36286684726948254,-0.2666175142725689
Temporal_Sup_L,0.5954986570153968,0.5707450346518257,0.01653146709241744,0.21256600957723454,0.732911693378093,0.6998888497374258,0.5628208376560307,0.17422988933282618,0.664506317488243,0.7355389788101151,0.37640221849603783,-0.062287267891426114,0.6151983306782411,0.5755828064298276,0.3525475988331601,0.5688986834300438,0.30614588879211485,0.046756818620081894,0.6912751284560056,0.4783000620744533,0.7544859139038851,0.6546726040982915,0.413593860150261,0.3975961881492013,0.70026531593501,0.45362679307099274,0.29352303689189285,0.6312491128311765,0.5691267838845736,0.5142387488722894,0.6589820123303546,0.6687386031811717,0.6356555520197287,0.5329700591407766,0.11741649567892024,1.0,0.3552645465645962,0.15359347454183458,0.8219059345665976,0.29077750762301996,0.47560213149136843,0.23108632472045212,0.5239606996926109,0.573767760902826,0.504300675279506,0.18847771516449613,0.6068721550071238,0.35464630355311666,-0.1208153743002733,0.5168555388326713,0.20666144512727294,0.501868713422605,-0.0731854880488882,0.33065831650863486,0.34946930211148536
OFCmed_R,0.16954314161659303,0.3773916370278244,-0.0280527278502787,-0.48678092730754496,0.3041866870254566,0.7032623166028601,0.13183867086975393,0.8858322812980716,-0.04878576005488399,0.3118504425979092,0.549311625608449,-0.06344165805356282,0.5249866288017756,-0.17913185405107218,0.8045363305306373,0.6914909063770572,0.026880911566794723,-0.17360587218421214,0.49761426350474175,0.6827300773382565,0.40078506164310645,0.4732111226933953,0.4851795885659777,0.42498163337676487,0.5759452004684642,0.5448719009020394,0.7216934049099374,0.48439404026932575,0.636515604393439,0.45739774293634883,0.3537234821768063,0.33201485924572155,0.24995293609033434,-0.3269655880799432,0.30495835482369277,0.3552645465645962,1.0,0.03792803870783334,0.5473876346289448,0.6224387366335241,-0.09945089854633452,0.5486164916382184,-0.15614069666674843,0.28917828433376924,0.2528249729005661,-0.32955452600767626,0.5894837005491733,0.5805585887186101,0.009711444628245499,0.5243386533253112,0.12528856305471767,0.41421332425378615,-0.0024610001550133143,0.6445265281587768,-0.21523001075664483
Cerebellum_7b_L,-0.009677435198486333,0.17665011321662677,-0.29191475701710373,-0.09744762535103771,0.28590389802334776,0.19885528837663088,-0.09990622589757832,0.05404163675732403,0.02830227830873244,0.009121638147454827,0.3133669635382186,-0.14906649869711974,0.38259363690373016,0.18631445747812045,0.1862124613032927,0.06205163880357936,0.5295907956840279,0.5190587358609997,0.055357930468742864,0.42034365712716176,0.02480509528304903,0.41091683803317836,0.26349323811356223,-0.08591010159121745,0.12673069537844997,0.3586537828436196,-0.24019529592678426,-0.03677567371294612,-0.06020762001636485,0.5746144197489316,0.22235792581690894,0.08134956597312244,0.05610310479594571,-0.09620798106416427,0.09999296212197949,0.15359347454183458,0.03792803870783334,1.0,0.09400970309812852,0.19431016599709078,-0.11367139436284078,0.04636501072097094,0.22067600341198212,0.04149241163833159,0.7071341462283464,-0.199862215325345,0.010494227074524897,0.32561887265075273,-0.17149789309005542,0.542751792138424,0.8332973027736518,0.22978697754915375,-0.342810721140201,-0.027784427225737336,-0.24784874559941947
Cingulate_Mid_R,0.6419805204924631,0.7505151465207572,0.09541230052947457,-0.010455540437383714,0.6225696363605552,0.7763981072237399,0.4355123789703541,0.4379794605319025,0.49901416336818627,0.6997134132734733,0.5673234328277373,-0.11196128382829852,0.7260125431421154,0.38689026444069835,0.5458523879747178,0.6745508925243764,0.15128066465229972,-0.03370499095457618,0.8253176741139594,0.5531074565713453,0.8883316069479141,0.7595572332788498,0.41885241059825246,0.627584057442928,0.8770526111272569,0.493657757897694,0.6093620311764122,0.8101422796033945,0.7462538448047731,0.6276960226596914,0.6855763780987815,0.6981187857093466,0.7274798483046732,0.3795538735256792,0.2045880530324793,0.8219059345665976,0.5473876346289448,0.09400970309812852,1.0,0.4552502269366994,0.33576973257929227,0.46802865153664613,0.48616246624630366,0.6876235747482311,0.49219384089906454,0.03892691462172674,0.8388760244419727,0.5148193058504204,0.057220772858448433,0.5612056128397397,0.19915414269957676,0.5339785331778608,0.11041946513760452,0.5814512615102255,0.12224669127847594
Thal_PuA_L,-0.020106193075808305,0.36986097142764107,-0.15335263959383977,-0.3502073235004987,0.4397370894965854,0.6227812064276178,0.07969382404179999,0.6006471095270359,0.027475507254999795,0.37425868118247513,0.5897355098102913,-0.1595104358662961,0.4063957975097008,-0.1776594989828432,0.7512630660214492,0.545072130961316,-0.09328219413209064,0.010687809890201159,0.39384821624058713,0.49603706947094295,0.36483475186484043,0.48510020662748293,0.6753389124565038,0.33382746318330725,0.4719141708133373,0.7529992672690118,0.403365492691416,0.485141665618405,0.41644790057621595,0.48854094609718046,0.08445927714232072,0.3670452587773987,0.21730550394206216,-0.2840306449909969,0.38533793856252085,0.29077750762301996,0.6224387366335241,0.19431016599709078,0.4552502269366994,1.0,-0.05150517743052405,0.5716375291354142,0.08487652308548932,0.1388913245963053,0.33926863115826505,-0.518184744611392,0.39289543112383,0.46527813752997793,-0.16884484935757932,0.6331359908916847,0.37002179548728664,0.29953983891237523,-0.20271017561084478,0.6178076254051789,-0.37048336616989874
Thal_LGN_L,0.26899833901054604,0.3042345216078167,0.1617319989801652,0.6832070028462623,0.37366259279230196,0.19792428224873024,0.3556501454199162,-0.15358252752894241,0.41895854415820194,0.5454794080160532,-0.10355976313279239,0.23210292217085352,0.13249917540959888,0.42113584679002125,-0.09553016453729841,0.20716346029714203,0.1865962669484588,-0.2367891800901343,0.26858737400557187,-0.16412454248744135,0.4282807381737752,0.18283349948348393,0.176732576340561,0.07471346447697043,0.34033811566688255,0.0518087234076276,-0.08088685000788527,0.35870981481613645,0.15764690771442366,-0.08906504613414575,0.45034651752456845,0.3082503575805639,0.6301076161080388,0.5403471619093431,-0.07478531854592749,0.47560213149136843,-0.09945089854633452,-0.11367139436284078,0.33576973257929227,-0.05150517743052405,1.0,-0.13184361346492168,0.3618504255578127,0.15199964179120537,0.12373115509321578,0.4399483599620049,0.14852743287780587,-0.33220425560864925,-0.0011693068593315898,-0.08774115568748338,-0.2744397111881081,-0.1470124502131647,0.07757989474517646,-0.11555991774295217,0.5383609813202199
Thal_LP_R,0.1777640563272985,0.3722011767801265,-0.048351351407892304,-0.32654110012618764,0.23065690843237455,0.5149554450319765,0.05632348208905171,0.4720376640065133,0.0912088141436275,0.2309745843610769,0.3775387522052414,-0.09164904667376994,0.4607990095250925,-0.26195928971232735,0.57362588334472,0.5089777715244425,-0.13521633815486522,0.16745502874717874,0.35842503780248347,0.4546030235428346,0.24476443955596017,0.40039513685962885,0.4304756504646286,0.33505557726631335,0.4053165589940305,0.4441880521590376,0.5640516072127727,0.4821886492769571,0.55272680525694,0.4783267096181768,0.21706133097596297,0.3547672827462835,0.17256914091691927,-0.2404685311010716,0.3231110542330966,0.23108632472045212,0.5486164916382184,0.04636501072097094,0.46802865153664613,0.5716375291354142,-0.13184361346492168,1.0,0.15248093156738013,0.4664510299837115,0.3631541789005457,-0.4009214536672321,0.53518876671337,0.452812199054846,0.11856233030184422,0.35929080180763623,0.24446151130813065,0.42274052553151364,0.07431583971555233,0.5419009670500057,-0.23531185074244967
Frontal_Sup_Medial_R,0.33566926184846596,0.706796891462562,0.04962304281717579,0.3905828244811623,0.574459225863383,0.31012485714534005,0.26425593184244395,-0.3048341842793776,0.7213636494832031,0.5293809275604432,0.16835474047123503,-0.06085272983080171,0.3663820475167265,0.4338491201626397,-0.02897690339171627,0.2737039744912113,0.16312375981847818,0.2512594302445822,0.426872387202447,0.1333035702366394,0.48229514236280185,0.41683415474109137,0.14126113667709955,0.28998749895512765,0.39986637454228585,0.17394740084326435,0.0364084451251832,0.5477351851126273,0.3634621311794573,0.31449937508567766,0.3161566441361199,0.616739413173817,0.41392017182520974,0.6293389472025017,0.11701547002656021,0.5239606996926109,-0.15614069666674843,0.22067600341198212,0.48616246624630366,0.08487652308548932,0.3618504255578127,0.15248093156738013,1.0,0.4754159841321392,0.49664304743510335,0.23314280556431016,0.43105094470534505,0.01899135404818996,0.02914998753748669,0.14805153219801429,0.24161557180748072,0.19885269671612935,0.009237049536604985,0.09404926781321497,0.3148216431758585
Temporal_Mid_R,0.7911212670126012,0.5357714127197051,0.2693321765833528,0.159152106575488,0.3038216393419143,0.4633392135444864,0.3804376614573627,0.15672945591172552,0.511370849083407,0.4893934585218104,0.2466477221223342,-0.034829082067600846,0.6259151152014247,0.3295538872355857,0.18849684274825193,0.3869522168748255,0.14749570323180827,0.32616705597005047,0.6132275883480978,0.40892186271392633,0.5653399844423037,0.61031284526112,0.13597971823082325,0.28791785426369104,0.6532652909808421,0.12711310551676794,0.4812427626402381,0.5488300206468979,0.7494979890129454,0.5555185557912163,0.7087856654878872,0.42310837578250243,0.47035659051166,0.35262284471649874,0.16635646221551953,0.573767760902826,0.28917828433376924,0.04149241163833159,0.6876235747482311,0.1388913245963053,0.15199964179120537,0.4664510299837115,0.4754159841321392,1.0,0.5219180167417334,0.2117419012618968,0.7133287148706852,0.3395463863562186,0.39884447812694185,0.19316522940903053,0.13281808049155436,0.7260159824984456,0.421622869453468,0.3670115860142447,0.23811331271470632
Vermis_8,0.3583302980765605,0.5225441389558284,-0.03325168029342123,0.06323947769980512,0.639764169121648,0.4852483425165628,0.1903434336418746,0.1226651751716878,0.3677449388639362,0.48072957855646864,0.43034324507879484,-0.06129161566697401,0.6353674594123672,0.28204996633895874,0.3858163726568639,0.35129932817026377,0.3696450041364849,0.6156456094650238,0.5284744105772011,0.5585283647036339,0.42019510808668287,0.8013504009478882,0.4018163900036378,0.0899126084376514,0.5658926861609268,0.4635945144815237,0.08005615715878006,0.4300167408202802,0.43112564063742825,0.6840760681182952,0.5571907644941937,0.3917196606737335,0.36410669694320963,0.14210072161069714,0.343770944665274,0.504300675279506,0.2528249729005661,0.7071341462283464,0.49219384089906454,0.33926863115826505,0.12373115509321578,0.3631541789005457,0.49664304743510335,0.5219180167417334,1.0,-0.1130788194200769,0.45553085627972634,0.4174766037900908,0.1368397196274864,0.5044572946885051,0.618085234776473,0.5407195699269202,0.013806327561659226,0.27787344904607414,-0.05196993366727558
SupraMarginal_R,0.4639312529213631,0.07426828559071084,0.2975643027478801,0.7077700566333552,-0.02909477793849128,-0.1958555044793578,0.2903048783811124,-0.41449036441350784,0.35954320244941224,0.1886904936928481,-0.33131119613229276,0.23523130293879685,-0.04304630449909966,0.4888653259470456,-0.48822361271703196,-0.13596585971645037,0.30906056554816524,-0.11186559187327086,0.07478529446133692,-0.22218143824770586,0.15480649102897423,-0.10330273616548796,-0.3279979717675873,-0.13465924527265263,0.051211493446013216,-0.4181055960361769,-0.21069197009241578,0.027845290272186102,0.030167264335368055,-0.2300273540341726,0.45292093664432964,0.04114757628450766,0.27831216738433434,0.6090730235915829,-0.255210576525338,0.18847771516449613,-0.32955452600767626,-0.199862215325345,0.03892691462172674,-0.518184744611392,0.4399483599620049,-0.4009214536672321,0.23314280556431016,0.2117419012618968,-0.1130788194200769,1.0,-0.05152374297897136,-0.36571413905972067,0.29150338140872634,-0.3558320294055726,-0.37838678710857937,0.007687397465642958,0.3680962402583213,-0.3649350549964068,0.6671532364256204
Temporal_Pole_Sup_R,0.5431109518092185,0.764284251947554,0.09200906683213733,-0.14930949763081536,0.47146596027063936,0.7611426253409216,0.2888776164980423,0.4683218222764207,0.4534820970203106,0.5847623798542448,0.5149193951193156,-0.0415719796939482,0.6997115949216822,0.24772676906338756,0.5096136511086375,0.6802225299883625,0.028529394355362177,-0.07325773528124385,0.7462820503442986,0.524881591262698,0.7465079628051418,0.6566319805245855,0.27135624441461903,0.7223530181135644,0.7902478728245353,0.3367747483716783,0.7377988188740937,0.7440598982135919,0.8193819217965512,0.5526845822403879,0.5735933737419321,0.607255959482762,0.5315932611481271,0.27708540148327393,0.287953045269971,0.6068721550071238,0.5894837005491733,0.010494227074524897,0.8388760244419727,0.39289543112383,0.14852743287780587,0.53518876671337,0.43105094470534505,0.7133287148706852,0.45553085627972634,-0.05152374297897136,1.0,0.4685352935649999,0.19655525640905938,0.3690907925109396,0.0829955029925037,0.5184921514473377,0.2029545326819369,0.5967191400567143,0.03901584475529531
SN_pr_L,0.24373164964223534,0.3733112293379568,-0.0846421322039977,-0.5337743056849177,0.34572945267053756,0.4343182904891451,0.060242959423111586,0.5833542642073031,-0.004055933954136963,0.16312652284809043,0.6748898480411386,-0.21034380001556852,0.5240850878431196,0.01544848828902472,0.697697348512999,0.4156868482175592,0.05440478799476689,0.16239945517744636,0.48398656437498905,0.7648494866612421,0.4175997493765991,0.5204116232215901,0.35884959371072983,0.4033463454078731,0.5115241281860268,0.5622536507935396,0.5333466487849606,0.3819562804395692,0.4755112630962047,0.7472425069010816,0.2841516822754801,0.41946435373341057,0.16973139894824193,-0.18752764033325922,0.22793629525567072,0.35464630355311666,0.5805585887186101,0.32561887265075273,0.5148193058504204,0.46527813752997793,-0.33220425560864925,0.452812199054846,0.01899135404818996,0.3395463863562186,0.4174766037900908,-0.36571413905972067,0.4685352935649999,1.0,-0.08443091156523622,0.6944381631114231,0.49755038885345076,0.6866040861168147,-0.11154558959087645,0.6962615540367578,-0.4126640379256849
Occipital_Mid_L,0.43293462538823707,0.13871498504827115,0.6240201495869093,0.25365942911960776,-0.008664718098634798,-0.14518744819974247,0.06783601354261205,-0.09510081398682213,-0.09694194401878609,0.09499306882489335,-0.04088397665191438,0.2555123346237042,0.07846331235024627,-0.1604230880521343,-0.042575248066973555,-0.1325031057922812,-0.1385179541654911,0.28713797152610526,0.34700664771375095,-0.02188712712690284,0.09548957150914456,0.18281922269740486,-0.1446063644992641,-0.05501035167321994,0.3093986757029313,-0.18888044671614843,0.16257680791767645,0.16305478595676892,0.34721844982869093,-0.06522696584756,0.3633269878496281,-0.11456732737090806,0.15685213126090425,-0.04000043257010658,0.028713972361292174,-0.1208153743002733,0.009711444628245499,-0.17149789309005542,0.057220772858448433,-0.16884484935757932,-0.0011693068593315898,0.11856233030184422,0.02914998753748669,0.39884447812694185,0.1368397196274864,0.29150338140872634,0.19655525640905938,-0.08443091156523622,1.0,-0.32238649272750003,-0.2937346945515196,0.3005838166840936,0.9277063625470169,0.11127251775379997,0.14153292329040346
Temporal_Inf_L,0.21912760543597545,0.37920508675743714,-0.2774984575335189,-0.3735210693748039,0.5153928081473773,0.6550207234030457,0.13455609242275082,0.5343199863471072,0.09476905364189209,0.3270746944651492,0.616607566362814,-0.278727927368565,0.46508927469692063,0.15452914224757722,0.6710747719726615,0.47551347345656236,0.29167763306276523,0.17420156050474483,0.43805283358612257,0.6350592696107197,0.49130454385270284,0.6432016767132454,0.5507883237484155,0.34552523689358217,0.48308151717517367,0.718806360922355,0.27062244453986567,0.3909730381248472,0.3212397443909894,0.7677486561503226,0.30196602882328744,0.40721643182865713,0.374702986985961,-0.10803935003684782,0.18757338591767905,0.5168555388326713,0.5243386533253112,0.542751792138424,0.5612056128397397,0.6331359908916847,-0.08774115568748338,0.35929080180763623,0.14805153219801429,0.19316522940903053,0.5044572946885051,-0.3558320294055726,0.3690907925109396,0.6944381631114231,-0.32238649272750003,1.0,0.7135731532152852,0.5073331118517465,-0.379903390849796,0.4936495452341563,-0.34234895936665344
Cerebellum_8_L,-0.0013422619495142116,0.20157870204301703,-0.36278272041837456,-0.27184962766347986,0.2803295504468908,0.297823766239828,-0.06327488964980721,0.15885398243057045,0.051763760645082,0.03285666566619634,0.3853708131414823,-0.31380347371231965,0.3251024662344626,0.14405789256090426,0.2933245702073504,0.12270507023548247,0.3609183160655558,0.5749165916440038,0.06430187391558152,0.47613997799558316,0.11071721875625724,0.4445484147709793,0.3189327230188759,-0.005456583460433219,0.12797363215546864,0.4716464438380064,-0.10924016441161698,0.0642860042670472,-0.0008838647883825255,0.7483476537450501,0.09047308076603329,0.13511692517698692,0.07737593849213818,-0.15405929810560023,0.12407540704892006,0.20666144512727294,0.12528856305471767,0.8332973027736518,0.19915414269957676,0.37002179548728664,-0.2744397111881081,0.24446151130813065,0.24161557180748072,0.13281808049155436,0.618085234776473,-0.37838678710857937,0.0829955029925037,0.49755038885345076,-0.2937346945515196,0.7135731532152852,1.0,0.36084075924890574,-0.44988596273089004,0.13111576886647125,-0.3894250443154841
