,Thal_PuM_R,Thal_PuI_L,Rolandic_Oper_L,Frontal_Mid_2_L,Cerebellum_10_R,Thal_VL_R,Thal_IL_L,Vermis_9,Thal_PuM_L,Cerebellum_9_R,Cerebellum_4_5_R,Postcentral_L,Thal_MDl_R,Occipital_Inf_L,Rolandic_Oper_R,Olfactory_L,Pallidum_L,Putamen_R,Vermis_4_5,Thal_LGN_R,Thal_MDm_R,N_Acc_L,Precentral_R,Fusiform_R,Frontal_Sup_Medial_L,Thal_VPL_L,Vermis_6,Caudate_L,Thal_LGN_L,Pallidum_R,Lingual_R,Hippocampus_L,Cerebellum_9_L,Vermis_7,Temporal_Pole_Sup_L,ACC_sup_L,VTA_L,Calcarine_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Thal_LP_R,OFCpost_R,Cerebellum_Crus1_L,Thal_PuL_L,Frontal_Sup_Medial_R,Thal_VL_L,Thal_PuL_R,Raphe_D,Cuneus_R,Vermis_10,SN_pr_R,Paracentral_Lobule_R,Thal_VPL_R,Olfactory_R,Rectus_R,Temporal_Pole_Mid_L,Thal_MGN_L,OFCant_L
Fusiform_R,0.4863127914922043,0.32647315966700036,0.6404322515144973,0.21269409495067462,0.6709987977337099,0.5538023298325396,0.2794870369519753,0.6850702904418075,0.41099975766739194,0.5708094769042986,0.8436143015672668,0.24749637375511427,0.17439193077645465,0.2284958550959513,0.7822522191709264,0.6774674304218022,0.4197641178872135,0.6248911137342746,0.8205646435542191,0.37966675236556924,0.596857246238197,0.5033921677541929,0.1758222921765517,1.0,0.6198880423039761,0.3554165338727636,0.7263953761106168,0.6192126919687605,0.35587267280417845,0.5725896367364587,0.8330993854644391,0.5891989980868028,0.6415767109155619,0.5286286128670841,0.6224420322795391,0.7444128348766003,0.3004642306474711,0.7360197367461357,0.4992602976255529,0.5978019367235192,0.688117314618873,0.5507515291605479,0.4312841251282374,0.674673116127659,0.11804944242893864,0.4035283998971291,0.4553513775116181,0.534560298701567,0.2912134718156731,0.1292338055216693,0.4670601225438376,0.7124093720467615,0.49403015594964583,0.09591073959953465,0.4338233238808452,0.6097184517797293,0.2794716238301328,0.24154266114504064,0.5226681247559956,0.5077476290096058
Frontal_Sup_Medial_L,0.2903438204252366,0.2410190751299131,0.6137185714159565,0.7189213783993069,0.36771312648421145,0.5657764469145855,0.2566346758416756,0.5493760726676412,0.4399876979015225,0.38764093565561886,0.6604341266271936,0.41746259519155665,0.32547063358250633,0.11936192758654224,0.6748402841026405,0.5035150216051035,0.3003141097325381,0.5755416364850541,0.6182085963191744,0.2879090367571401,0.5285923988546957,0.2797257496293727,0.20348661160138629,0.6198880423039761,1.0,0.3409045773998056,0.42095091730970535,0.7338369527813756,0.38215173194548835,0.3919217092530371,0.42079707007523987,0.5900635183532419,0.41735912995367697,0.3639829769162865,0.46025988332565726,0.7462141628412482,0.015269583492665391,0.3777614458995387,0.17250311581655045,0.8700904311200799,0.5873187266822955,0.7162251176745236,0.23728850737695575,0.7187342341813726,0.2298105697370426,0.3387577364227211,0.8089164997047706,0.5669941938344139,0.21055019557872182,0.14326155411909447,0.12921778441581158,0.5290100648537703,0.30844755751185815,0.13732243501202407,0.38200152841734364,0.3393935516185759,-0.08326645479464462,0.01276924609004252,0.39539765571257734,0.41532587065960536
Thal_VPL_L,0.11811607574071922,0.36400494455860105,0.33327049851742263,0.40538520254723776,0.20872151598810168,0.809481177839197,0.6872361196861388,0.2369086601391345,-0.05581634002842513,0.11342370862065906,0.337492078506574,0.5266635812261419,0.42742321668555966,0.5297523098422676,0.47872826034561056,0.09160449963976258,-0.28546702399534285,0.35511943664619455,0.34248614726309223,0.4797028282253674,0.6228944325250927,0.12496857370192348,0.4880940590398253,0.3554165338727636,0.3409045773998056,1.0,0.3549496845548523,0.45012603537197987,0.42113584679002125,0.006828210642870039,0.49048220489380623,0.6298912079935458,0.2568320914400889,0.4012730723310106,0.13873590958116214,0.2959038370790593,0.07777234782117806,0.4703627475411544,-0.19035929929663054,0.3529407995603759,0.48637998746400474,0.3692526226730404,-0.26195928971232735,0.5150006492188194,0.24140724076137385,0.39920598680671987,0.4338491201626397,0.8065733201490393,0.197651531809707,0.05450647041353449,0.30738943499314436,0.5886169985021916,-0.21299293366607666,0.3359767205054184,0.8773727484001348,-0.17024224547561492,-0.42047478885250095,-0.1892614072336422,0.3725670065263177,0.13990918328423732
Vermis_6,0.3353968026099758,0.5574357886560117,0.5126067014851148,0.22213832203995398,0.4323306629878583,0.31160821233240804,0.39231513312881056,0.5934558767543795,0.2873316312188287,0.45642957776016235,0.6359089854542309,0.19769296594658697,0.20973107450283704,0.3785322918934061,0.5621742823789797,0.4329224137045802,0.3066840086880098,0.43292515504457774,0.6994190565291981,0.29412803428491663,0.430650190442477,0.46147452604021655,0.17588618287400867,0.7263953761106168,0.42095091730970535,0.3549496845548523,1.0,0.35616676781999296,0.35191584716555135,0.3451187553638265,0.7965594479529554,0.4775620996778796,0.5638583756254962,0.6489130719406522,0.48538745842706116,0.47222206690593466,0.23437810724917804,0.5507163169151219,0.357697435264617,0.42562814924801123,0.7829053045220432,0.4310207016199181,0.287507441191391,0.5189837292632032,0.31398386938868306,0.326370443671402,0.31122039529635026,0.37310576607765444,0.1554140360323132,0.19237578052960191,0.3000264045974964,0.5610962057001885,0.22797875018366456,0.25109128343783893,0.3235399904178484,0.407525993918042,0.1240940504447906,0.2820519044758411,0.4874400436858594,0.34714245781862346
Caudate_L,0.42932510839801497,0.24652909678569068,0.7304518159432701,0.28350916876324406,0.23390982555783751,0.6884341948519108,0.2101563811435041,0.552949646321334,0.45480965950942775,0.24691452252733076,0.633084941503388,0.2716829304311161,0.19714107162320668,0.12978244903876648,0.7738678778441874,0.756057212979294,0.40407135997191407,0.8067420221167111,0.5972956760495158,0.42023313080819147,0.5701517628847621,0.33408596868594786,0.1900527132450119,0.6192126919687605,0.7338369527813756,0.45012603537197987,0.35616676781999296,1.0,0.5030856704633062,0.4417888394454848,0.45073849014356493,0.7622528427545092,0.35989672456320915,0.21118604185638137,0.6101328078222015,0.8601636613456831,0.052799777142041864,0.33160122992433977,0.186399817490698,0.7546836533949668,0.5511134492150015,0.6883345181715426,0.20747976714990418,0.7489433253079929,-0.012484668303665073,0.3671010291488735,0.573009572147726,0.6921927491213541,0.08576921199588654,0.15559264904683778,0.16614633847065985,0.5985521711923656,0.39318010525881386,0.1496892976812059,0.47193202147612723,0.4835108096876423,0.1313001784307164,0.1336962236363345,0.45958328920878866,0.644702938667323
Thal_LGN_L,-0.10355976313279239,0.48438258916551435,0.2641750336228988,0.38955945205659137,-0.1470124502131647,0.6011752701276823,0.4394721700482759,0.12081311296928521,0.0518087234076276,-0.1068964596831925,0.18283349948348393,0.5747487377481052,0.6832070028462623,0.1865962669484588,0.5172500490444499,0.25676058696034215,-0.09553016453729841,0.38168433010904596,0.24813877331974551,0.8030115460345808,0.48985497451845605,-0.16412454248744135,0.42132163517843013,0.35587267280417845,0.38215173194548835,0.42113584679002125,0.35191584716555135,0.5030856704633062,1.0,0.0505009278922801,0.45034651752456845,0.6160246359340112,-0.08906504613414575,0.1690301890132417,0.19792428224873024,0.3182264729703598,-0.23160524872110705,0.26899833901054604,-0.16216599028809692,0.37366259279230196,0.290078381231041,0.40426635103917796,-0.13184361346492168,0.3859786896809504,-0.18462692113278592,0.3556501454199162,0.3618504255578127,0.6966451554247802,0.05826623682061698,0.33549294306339844,0.3826523828275976,0.5232975793600603,-0.11555991774295217,0.5581426372168862,0.5499391581199646,0.06015532671594953,-0.1715126609173129,-0.2693471447772083,0.8018931331769842,0.20716346029714203
Pallidum_R,0.4845477572119221,-0.03405825324969326,0.5122400057322974,-0.0348252047673273,0.5546799927194688,0.22605944135360703,0.045663917351377106,0.6387866866632802,0.4215964082738812,0.40546756262694794,0.45940906860353087,0.04520118092276015,-0.12905676833848395,-0.07891643662313176,0.5143253115497929,0.5828169133908182,0.5937076523524951,0.58517927611489,0.5761093851036156,0.05998794530166808,0.44212648983859854,0.5737194752849066,-0.05105892009578426,0.5725896367364587,0.3919217092530371,0.006828210642870039,0.3451187553638265,0.4417888394454848,0.0505009278922801,1.0,0.46000442934464586,0.4128942635573732,0.4311640170275871,0.11531212363194708,0.5146613272830252,0.5936362099677109,0.43208998280072375,0.4605371224465437,0.4273360909505362,0.4051973587415481,0.36324990759231207,0.403257740183082,0.5013761873195982,0.5238092878099045,-0.1632601048943206,0.28313935142071067,0.29861263688598794,0.23489586805897014,0.16618476428236956,-0.053619021768570765,0.2542426453239728,0.3246743914538851,0.6952580481428657,0.04197477753893941,0.055079041820523846,0.655581455947133,0.4276013337880442,0.173851206294391,0.2081015647808914,0.4909911324353604
Lingual_R,0.294080216148336,0.4471660291416921,0.46447678561496447,0.18810948897923496,0.6149378655018068,0.529131437349474,0.4622661205003268,0.5270790298982058,0.175479043362516,0.44114583736992036,0.6446169887370305,0.3908204639627091,0.3303476566559385,0.4928161661707382,0.6858792015674673,0.5259473941615963,0.21730461898815548,0.5006363536492667,0.7057172519572089,0.47557644776174046,0.6570972141925592,0.46684178932321224,0.26598812734557514,0.8330993854644391,0.42079707007523987,0.49048220489380623,0.7965594479529554,0.45073849014356493,0.45034651752456845,0.46000442934464586,1.0,0.5433357837037339,0.5315133109905296,0.6006751671758986,0.44150406233252054,0.5352969148296397,0.3223147283842937,0.8147852108368858,0.3914673531800288,0.44108669798081807,0.6422527857760904,0.38765161841450035,0.21706133097596297,0.5716715944231382,0.11186557552128325,0.43786372403727913,0.3161566441361199,0.5603393506997882,0.24301411407719914,0.07537580020817282,0.6315541879793847,0.7955472202298995,0.20981722851359397,0.35971987151324547,0.5809280617961697,0.4573751093628163,0.13506238104089852,0.19151219438422917,0.5927458247745091,0.4244368802936129
Hippocampus_L,0.4420768955820604,0.32890400826874683,0.6976536932800885,0.32089495675632534,0.24742925413615646,0.7210505225602827,0.31294386087478004,0.5615298994616992,0.3829462915108964,0.2187749419144462,0.533514718281324,0.37813673192910313,0.2530085969922853,0.21140030919865702,0.727097568164148,0.5153959157399963,0.2738322587910311,0.7286905672036852,0.6740262969708369,0.492314948803967,0.5861530506327474,0.3372919418623649,0.3138463961551719,0.5891989980868028,0.5900635183532419,0.6298912079935458,0.4775620996778796,0.7622528427545092,0.6160246359340112,0.4128942635573732,0.5433357837037339,1.0,0.37380305666744906,0.25006411900213077,0.5246090743845964,0.6917600475056782,0.13231506052326777,0.42964728512432343,0.02443018040331911,0.6523993086433147,0.6581487024982327,0.6423609892164879,0.007399901758122329,0.727710871139273,-0.017932686937670042,0.42963066183268595,0.5327293782907105,0.7314505584638179,0.13299887276577924,0.21248485601905437,0.1976159190760384,0.5691869045670502,0.3347087080206866,0.27435509578994416,0.5887115383483342,0.2698653533890634,-0.011722412761442529,-0.023369460704811544,0.49499112910727,0.45484635607117624
Cerebellum_9_L,0.6084105790756018,0.2371825316209845,0.5669946505544576,0.05092980884053359,0.7563580765879244,0.22304116416146264,0.0741381543450857,0.6214682861529736,0.5492497639209302,0.8599091375216724,0.6887586083925459,-0.18901330273717037,-0.24895968996024864,0.3402553229832931,0.41113091368583055,0.4859261962528433,0.542853990798775,0.3849841190454606,0.7548491975334267,-0.08437599477850291,0.2512218721797024,0.685525321035529,-0.013405412102937529,0.6415767109155619,0.41735912995367697,0.2568320914400889,0.5638583756254962,0.35989672456320915,-0.08906504613414575,0.4311640170275871,0.5315133109905296,0.37380305666744906,1.0,0.6690362236783431,0.5743313845308013,0.5650593536515396,0.5993959869072488,0.4385673773273914,0.5341163607739057,0.47029853256558424,0.7201742544074038,0.4609646455014394,0.4783267096181768,0.4670516411480524,0.5616359111492515,0.1171556250784356,0.31449937508567766,0.16442364611543933,0.24377904368482056,-0.09670971406972524,-0.0891725132690887,0.423006742065772,0.4737226225261815,-0.2030489815574863,0.1684427052566437,0.46375838892866567,0.30818525904781213,0.5199345069913259,0.012178635287311767,0.45753958897492425
Vermis_7,0.24656633295425862,0.44411326958737624,0.321709553839528,0.3115777041340152,0.48415024065122764,0.30853194535400646,0.3377277199967756,0.2960319021093025,0.24967256949966204,0.6331464580838481,0.606152562998604,0.09947117248750614,0.15226051044843206,0.5816452590805243,0.3112980122817077,0.28526210501785343,0.14860426968085755,0.142302350396147,0.510228852655891,0.08269596483008834,0.2852111331333546,0.40997909130479004,0.12178732840916265,0.5286286128670841,0.3639829769162865,0.4012730723310106,0.6489130719406522,0.21118604185638137,0.1690301890132417,0.11531212363194708,0.6006751671758986,0.25006411900213077,0.6690362236783431,1.0,0.2391530683330431,0.2909799031699981,0.2410190208018608,0.4211748864390653,0.2895577915295172,0.3633749378403174,0.7178938907461773,0.3092333572923243,0.18151118613436068,0.31173270122413455,0.7299720656297786,0.14901597167438652,0.3124856608183316,0.31241581609120833,0.16042579558565026,0.11893480101256326,0.07770966281480013,0.5117608276335226,0.03142194978483447,0.004733431744124439,0.3838815462916597,0.18231758545432367,-0.05588893387755042,0.3085211759408455,0.24044298812809406,0.18497215355624916
Temporal_Pole_Sup_L,0.511605415412818,0.2293982065636724,0.7833213344025475,-0.0259614438702907,0.41732753822561863,0.22800881475117235,0.06025653723545957,0.6023613799875267,0.6270008409987392,0.46412024917934197,0.6637262194040069,-0.026876271780019546,-0.18507099848557912,0.16525751525961993,0.539651054979927,0.6418849490226773,0.7021599487602137,0.5777303168413408,0.6958950214233985,0.10302563881911751,0.371876089810575,0.5482942869152726,-0.05397528319630792,0.6224420322795391,0.46025988332565726,0.13873590958116214,0.48538745842706116,0.6101328078222015,0.19792428224873024,0.5146613272830252,0.44150406233252054,0.5246090743845964,0.5743313845308013,0.2391530683330431,1.0,0.7375473763510502,0.2185056051346812,0.3369086520691338,0.6013534598634139,0.5888633911375661,0.6131821634609332,0.5701786622243835,0.5149554450319765,0.6489394163402337,0.11918318499280964,0.279796419137093,0.31012485714534005,0.29036206947852833,0.1455269387858184,-0.011088116952322946,-0.05774189747518584,0.410047686495337,0.5232347526189651,-0.07397953540410228,0.071782124385237,0.7014360709248947,0.5694931588774744,0.5169859423029745,0.28494258410828055,0.7468666301873131
ACC_sup_L,0.5836781688901348,0.18962130723043938,0.7812594449307456,0.2025658498768531,0.47947811202174384,0.49968454121325906,0.05144358171884086,0.7302464291826501,0.6162193046160837,0.46635853158851565,0.7428376493643959,0.1384570562166865,-0.021119034791185015,0.13160179116785373,0.7206869511984315,0.8134166730533341,0.6308026971245619,0.7468236585911667,0.7428761647771098,0.20373943666851313,0.47679202175983426,0.5604795754850658,-0.03255610019296946,0.7444128348766003,0.7462141628412482,0.2959038370790593,0.47222206690593466,0.8601636613456831,0.3182264729703598,0.5936362099677109,0.5352969148296397,0.6917600475056782,0.5650593536515396,0.2909799031699981,0.7375473763510502,1.0,0.25236310944586726,0.3936489381389353,0.44049440259374484,0.8037338775501048,0.6562570424179751,0.6629369892261942,0.4149133562546946,0.7229429941311034,0.054419906082299185,0.3237397985313266,0.48373443484731615,0.4814066401104048,0.13862470229564672,0.08770152492810838,0.1048857557894487,0.5809097909471795,0.5897530495207889,-0.02295597194395449,0.29182761437309895,0.6581310130218615,0.3575896837334002,0.3641811084391332,0.3077352360566047,0.6931329572083732
VTA_L,0.4029042258986588,-0.06353412150264151,0.2618665116492811,-0.27897085334000804,0.6317482906166033,0.01257354811408332,-0.027586760696913272,0.5467558584271598,0.2591697921283796,0.45389803148843383,0.21017892582019007,-0.15203414447065475,-0.3499762138176891,0.016242352078045173,0.1374155232157694,0.2936566813616277,0.40520947073283686,0.22336709221401327,0.4507334381626381,-0.18970605685084252,0.11481890593189084,0.4429195301483504,-0.08395429204503893,0.3004642306474711,0.015269583492665391,0.07777234782117806,0.23437810724917804,0.052799777142041864,-0.23160524872110705,0.43208998280072375,0.3223147283842937,0.13231506052326777,0.5993959869072488,0.2410190208018608,0.2185056051346812,0.25236310944586726,1.0,0.43750280645308026,0.32942248837761867,0.04375070030316115,0.22119340990708608,0.13959094603149538,0.32819709667725194,0.11625720567962033,0.040305297510616296,0.1204214118430786,-0.04947779172593606,-0.056480691501510825,0.21539833137530767,-0.2663460888101765,0.08593497183735506,0.16815757074070017,0.520093604708847,-0.13792098364794256,0.012008503055371359,0.33911670424333834,0.32909039843741816,0.2445629921327721,-0.2080158142754494,0.25498412232655915
Calcarine_L,0.14152116963964312,0.17628518026097387,0.351434320120886,0.2062875798216615,0.6734636624526064,0.5254496146818348,0.4324127082433137,0.46548329817227857,0.014802235514243423,0.39724533536734663,0.5210380714585894,0.504607704906908,0.30389980973544506,0.33619927483628326,0.5909749826473444,0.31543736341395123,0.07953684889910194,0.44806360770317577,0.5938578450447192,0.3479664705231824,0.6806286533887895,0.3086994818755095,0.3627426689274162,0.7360197367461357,0.3777614458995387,0.4703627475411544,0.5507163169151219,0.33160122992433977,0.26899833901054604,0.4605371224465437,0.8147852108368858,0.42964728512432343,0.4385673773273914,0.4211748864390653,0.3369086520691338,0.3936489381389353,0.43750280645308026,1.0,0.2649367557089703,0.305219680427175,0.3952621434094452,0.37513139117187805,0.1777640563272985,0.543475717258238,-0.0369876740717114,0.42966510091586896,0.33566926184846596,0.534766634910343,0.3307852856635483,-0.11796138235779506,0.7275848364013237,0.6452005682096684,0.2213526448009669,0.26531017804046586,0.5576877145271302,0.3227567051195728,0.0278138734219033,-0.08124883499031228,0.46588003026933855,0.2506954606727154
Temporal_Pole_Mid_R,0.44250410216426544,0.04933086116100503,0.4282044536838454,-0.2679540965888944,0.534564485235677,-0.18706451503822713,-0.21603785822108118,0.4172919108437533,0.39969865028237134,0.4714344246448054,0.5622534603092633,-0.29589925923598,-0.4493481244761341,0.09743674996262548,0.2306160307677102,0.5204723729867059,0.6624864692868602,0.2027788275863427,0.4780848103279792,-0.181308658306114,0.00017120951939459422,0.577567940706556,-0.4607861952904243,0.4992602976255529,0.17250311581655045,-0.19035929929663054,0.357697435264617,0.186399817490698,-0.16216599028809692,0.4273360909505362,0.3914673531800288,0.02443018040331911,0.5341163607739057,0.2895577915295172,0.6013534598634139,0.44049440259374484,0.32942248837761867,0.2649367557089703,1.0,0.28020366269819796,0.3508058154555861,0.17957352646100647,0.6191059003381335,0.13705682947609812,0.08926449738022733,0.06555107353994485,-0.024318544588041075,-0.15167805742979898,-0.016502231397306864,-0.044576059574969726,-0.02452631605271817,0.2905362623316981,0.5306061510600671,-0.2969092992294676,-0.25287419078337453,0.7594735249513614,0.791186329328614,0.7137796139431721,0.02569650805264735,0.608254110664249
Frontal_Inf_Tri_L,0.45536143016066033,0.279717193016352,0.7048308650004014,0.5668721555915976,0.411539381480051,0.48160550919491496,0.18015325470725255,0.5580886383372472,0.6115971793514687,0.4503068065231441,0.7198844812139351,0.2795853211254148,0.17339483477987194,0.19405938271954037,0.5876421925169887,0.5882188539891361,0.4875631014166185,0.5792839253495458,0.6887091790574752,0.20105804934145374,0.43641215787614085,0.4522140737550483,-0.003755870341102305,0.5978019367235192,0.8700904311200799,0.3529407995603759,0.42562814924801123,0.7546836533949668,0.37366259279230196,0.4051973587415481,0.44108669798081807,0.6523993086433147,0.47029853256558424,0.3633749378403174,0.5888633911375661,0.8037338775501048,0.04375070030316115,0.305219680427175,0.28020366269819796,1.0,0.6787286048313226,0.7151588783911752,0.23065690843237455,0.6953402128433108,0.25417966556789157,0.3689640520834871,0.574459225863383,0.4985108950840192,0.18264851665024048,0.19788311143034934,-0.03966681223556551,0.5505319228378881,0.37798422535146625,0.01766771530687955,0.3271523161382016,0.4333132725919375,0.10426759662525141,0.259812336753631,0.3328919700503196,0.5394802075601416
Cerebellum_6_L,0.5323533442969837,0.4503805927594469,0.7384859506778886,0.3040047515416222,0.4799664139998817,0.4352446708630113,0.2606633389315616,0.6327903023832704,0.5412352234554665,0.597618594026472,0.7941481278617984,0.12264576593208842,0.04032330509824109,0.44839592191927274,0.5662263054548561,0.5326098043624063,0.4454321734861682,0.49601159205705536,0.8300846416168598,0.1578995395219076,0.4213773198148086,0.6023035996277067,0.08184082106141298,0.688117314618873,0.5873187266822955,0.48637998746400474,0.7829053045220432,0.5511134492150015,0.290078381231041,0.36324990759231207,0.6422527857760904,0.6581487024982327,0.7201742544074038,0.7178938907461773,0.6131821634609332,0.6562570424179751,0.22119340990708608,0.3952621434094452,0.3508058154555861,0.6787286048313226,1.0,0.6076681917745091,0.2818922615159218,0.6013128386194585,0.5483679296742128,0.3239790526700524,0.44809480824123077,0.46102498870251146,0.20027468954857858,0.19623444579451577,-0.05851568785793715,0.597343881154111,0.2988550062041921,-0.0188074466199202,0.3818501158150506,0.4052314690042314,0.13428665017273553,0.3922121435362171,0.32531950594153974,0.48648944667856986
Frontal_Inf_Oper_L,0.258818154307222,0.11880041123741494,0.7919408169539537,0.4449930920078589,0.24386999456924602,0.5336658229662088,0.24539208631791426,0.611827515039224,0.4015823919008016,0.42350094914516667,0.5263919268947322,0.39369484463339344,0.16993952060902756,0.1340270019723125,0.683711406679423,0.5424183188169851,0.33248602709601216,0.6127545611697586,0.6154311191644879,0.29249309055676637,0.478525805797907,0.36124925959972376,0.36068824571065494,0.5507515291605479,0.7162251176745236,0.3692526226730404,0.4310207016199181,0.6883345181715426,0.40426635103917796,0.403257740183082,0.38765161841450035,0.6423609892164879,0.4609646455014394,0.3092333572923243,0.5701786622243835,0.6629369892261942,0.13959094603149538,0.37513139117187805,0.17957352646100647,0.7151588783911752,0.6076681917745091,1.0,0.3685572734596188,0.5881702908919021,0.10559391946256111,0.37049289580554423,0.6296926663503354,0.5641799417643693,0.11716723607140285,-0.05238817155345136,0.07579048458847529,0.4399024820989796,0.31218504438169314,0.14834962726808873,0.3418482838158677,0.38682781169168884,0.07300604371662704,-0.04647217018688298,0.38502075160504157,0.5679813920188507
Thal_LP_R,0.3775387522052414,-0.06738636212310783,0.41360363920392546,-0.1445149926054347,0.42274052553151364,-0.10612983019746917,-0.16804021654432327,0.5170689498099519,0.4441880521590376,0.5255378424494731,0.40039513685962885,-0.2132957550965725,-0.32654110012618764,-0.13521633815486522,0.24952774595704988,0.47265518594688855,0.57362588334472,0.2516268701814189,0.44491715616834665,-0.16840065486528427,0.006238693444814276,0.4546030235428346,-0.1844121294599022,0.4312841251282374,0.23728850737695575,-0.26195928971232735,0.287507441191391,0.20747976714990418,-0.13184361346492168,0.5013761873195982,0.21706133097596297,0.007399901758122329,0.4783267096181768,0.18151118613436068,0.5149554450319765,0.4149133562546946,0.32819709667725194,0.1777640563272985,0.6191059003381335,0.23065690843237455,0.2818922615159218,0.3685572734596188,1.0,0.19856566159062478,0.028296850231852435,0.05632348208905171,0.15248093156738013,-0.13094329759154635,0.06147669058606454,-0.15943435225821917,-0.04598423770437891,0.08182753659358229,0.5419009670500057,-0.20083861678116144,-0.2599658009966119,0.6406054831445165,0.5883373296832288,0.35601602082152234,-0.04085695417878575,0.5089777715244425
OFCpost_R,0.387694796317881,0.322857988641063,0.6268473739251008,0.42510753176157073,0.4566012814271178,0.6627821574052906,0.42385527580292354,0.6011386781023594,0.3964454748832796,0.3786726157100196,0.6292311158227595,0.37896360836925247,0.29802714461404023,0.18138906136847707,0.7472031700856094,0.5035665463208661,0.3243620583798009,0.7722357120187151,0.6576807077440687,0.3718032339302488,0.7082620092242298,0.4127786334715478,0.3353359515323943,0.674673116127659,0.7187342341813726,0.5150006492188194,0.5189837292632032,0.7489433253079929,0.3859786896809504,0.5238092878099045,0.5716715944231382,0.727710871139273,0.4670516411480524,0.31173270122413455,0.6489394163402337,0.7229429941311034,0.11625720567962033,0.543475717258238,0.13705682947609812,0.6953402128433108,0.6013128386194585,0.5881702908919021,0.19856566159062478,1.0,0.134449853433135,0.40402970528587784,0.6493346828368615,0.6798458703358388,0.25260613493026235,0.07925501522133716,0.3001845872084603,0.5709350372982208,0.35342472281181003,0.29847822130915697,0.529401672452994,0.3951226527360273,0.018587295698164488,0.05642786081630847,0.4531660124894796,0.5153069539493745
Cerebellum_Crus1_L,0.20682408922220116,0.3769130286583726,0.1541313688082509,0.3070263397528683,0.25923483771661415,0.023376898396642202,0.1943500080836451,0.044374598763733356,0.2705753721091914,0.5104305381307361,0.3836951384402809,-0.19334500019244247,-0.06138266320948531,0.5335505301103985,-0.06581860381567355,-0.035715035957363375,0.06577691616628165,-0.13870532709524305,0.2618327008761658,-0.2397917339374202,-0.020398265342551042,0.3295557012929596,-0.00010491261762117057,0.11804944242893864,0.2298105697370426,0.24140724076137385,0.31398386938868306,-0.012484668303665073,-0.18462692113278592,-0.1632601048943206,0.11186557552128325,-0.017932686937670042,0.5616359111492515,0.7299720656297786,0.11918318499280964,0.054419906082299185,0.040305297510616296,-0.0369876740717114,0.08926449738022733,0.25417966556789157,0.5483679296742128,0.10559391946256111,0.028296850231852435,0.134449853433135,1.0,-0.10532607595329198,0.2565665388746142,0.012812195735011897,0.1107293120942594,0.1249636720504476,-0.4122839264260589,0.12408877231286383,-0.14276685176726184,-0.21285096730917352,0.10253898276157754,-0.08790135332684558,-0.21833393657917988,0.38459410051440923,-0.1129384859059988,-0.023722970381469772
Thal_PuL_L,0.08536101161419632,0.1813087695480523,0.3558097211073676,0.23966505958269946,0.2549870903449252,0.42149938577911594,0.39802316154436257,0.33619752584712576,0.16334476946925894,0.06277147007590093,0.32604905145445257,0.4694511287196849,0.29932618590822535,0.09644350340523777,0.36363418477281007,0.2552405961355792,0.05695723560426049,0.3664260189438832,0.40192805481689214,0.2806797431435281,0.5214709603977609,0.1360034510472719,0.19494917324885952,0.4035283998971291,0.3387577364227211,0.39920598680671987,0.326370443671402,0.3671010291488735,0.3556501454199162,0.28313935142071067,0.43786372403727913,0.42963066183268595,0.1171556250784356,0.14901597167438652,0.279796419137093,0.3237397985313266,0.1204214118430786,0.42966510091586896,0.06555107353994485,0.3689640520834871,0.3239790526700524,0.37049289580554423,0.05632348208905171,0.40402970528587784,-0.10532607595329198,1.0,0.26425593184244395,0.4911023253226737,0.2835000981707633,0.06027653918918548,0.3147898073989804,0.3309530875230243,0.11521877958293396,0.18349580312586447,0.41620341037814784,0.14990357516764424,0.010407231934887705,-0.11388748943355682,0.3945220804628027,0.26000306340839663
Frontal_Sup_Medial_R,0.16835474047123503,0.2715143217969529,0.49227859449141526,0.7279386436286067,0.19885269671612935,0.5969487484346653,0.44093520733673774,0.42063787317368284,0.17394740084326435,0.23170072685028864,0.41683415474109137,0.47209674811641733,0.3905828244811623,0.16312375981847818,0.6517544959003755,0.2909867262444649,-0.02897690339171627,0.461103980581063,0.4155810477504216,0.40701733593942113,0.5474018526151467,0.1333035702366394,0.5355434266521663,0.4553513775116181,0.8089164997047706,0.4338491201626397,0.31122039529635026,0.573009572147726,0.3618504255578127,0.29861263688598794,0.3161566441361199,0.5327293782907105,0.31449937508567766,0.3124856608183316,0.31012485714534005,0.48373443484731615,-0.04947779172593606,0.33566926184846596,-0.024318544588041075,0.574459225863383,0.44809480824123077,0.6296926663503354,0.15248093156738013,0.6493346828368615,0.2565665388746142,0.26425593184244395,1.0,0.6325273440969816,0.1306290939131478,0.13797046862974507,0.18161216410108247,0.4197988487828457,0.09404926781321497,0.3516485227466109,0.4486762977350535,0.14636169584640854,-0.31376072874581235,-0.2533052507638824,0.44085598741350546,0.2737039744912113
