,Occipital_Inf_L,Heschl_R,SN_pr_R,Thal_MGN_L,Rectus_R,OFCpost_R,Frontal_Sup_Medial_L,N_Acc_L,Cingulate_Mid_L,ACC_pre_L,Cerebellum_10_L,Hippocampus_R,Calcarine_R,Thal_VPL_R,Thal_LP_L,Vermis_7,Rectus_L,Frontal_Sup_2_L,Pallidum_L,Occipital_Sup_L,Vermis_10,Temporal_Mid_R,Putamen_L,Vermis_4_5,Rolandic_Oper_R,Frontal_Inf_Oper_L,Insula_R,VTA_L,Heschl_L,Calcarine_L,Thal_VA_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,ACC_sup_R,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Parietal_Sup_R,ACC_sub_R,OFCant_R,OFCant_L,Cingulate_Post_R,SupraMarginal_L,Parietal_Sup_L,Cerebellum_Crus2_R,Fusiform_R,Olfactory_L,Thal_PuL_R,ACC_sup_L,Supp_Motor_Area_L,Lingual_R,Vermis_8,Thal_PuL_L,SN_pc_L,Cerebellum_9_L,Vermis_1_2,Postcentral_L,OFCpost_L,Paracentral_Lobule_R,Thal_VL_L,Thal_PuA_R,Cuneus_L,Precentral_R,Cerebellum_8_L,Thal_PuI_R,Frontal_Mid_2_L,OFClat_R,Frontal_Inf_Orb_2_L,Thal_LP_R,LC_L,Thal_VPL_L,Temporal_Inf_R,Cerebellum_4_5_R,Frontal_Inf_Oper_R,Temporal_Inf_L,Insula_L,Thal_IL_L,Cerebellum_7b_L,Caudate_R,Vermis_3,Occipital_Inf_R,ACC_pre_R,Angular_L,N_Acc_R,Vermis_6,Cerebellum_6_L,Angular_R,Paracentral_Lobule_L,Amygdala_L,Cuneus_R,Cerebellum_6_R,Thal_PuI_L,Parietal_Inf_R,Thal_IL_R,Lingual_L,Caudate_L,Thal_MDm_L,Olfactory_R,Fusiform_L,Cerebellum_4_5_L,Precuneus_R,LC_R,OFCmed_R,ACC_sub_L,Thal_Re_R,Red_N_R
SN_pc_L,0.09587203653041398,0.21929994868229422,0.5487472825768108,-0.25122410935551487,0.5345575873162769,0.06426727913543558,0.10177160861165,0.6805271143933386,0.27585056182962675,0.41774064921274634,0.49030360682999613,0.3592659571007216,0.2774660635511827,-0.3443846364108282,-0.11546586866188642,0.4521042644808,0.4743911093558751,-0.12785143049923056,0.6685991349708704,-0.11219943340711114,0.013233533801651326,0.29876180694248927,0.5486298870397618,0.48348018083398503,-0.025112242885948814,0.05906193412415126,0.27498476074241845,0.5697795745952715,0.23963526816553618,0.11066915403687833,-0.22134365844809217,0.37454961154341204,0.4722486571317325,0.350287204171908,0.18690282679224005,0.618602373098362,-0.15030908726655326,0.2662558755386826,0.4419465388610105,0.3495165343854048,0.22860437610443585,-0.24871103401784062,-0.13979262434010176,0.4228936617287466,0.33077735667134656,0.4185397431621872,0.0726612590869957,0.29929606166285555,-0.3439384837482836,0.22208373816089763,0.5425111153911708,-0.02437147656335304,1.0,0.6820217212985227,0.4680269829656671,-0.520496243783596,-0.18064424577667068,-0.3819652892753251,-0.3306393151413777,-0.27156455603337976,-0.1593808987301527,-0.42261222740980536,0.6043001760051825,0.14203975571323685,-0.24084739650897527,0.36506785911743495,0.4421199914178167,0.4901657902463317,0.6350899970998432,-0.1960339060938358,0.5252904532908924,0.493248617921802,-0.03730469206483321,0.6066386567232015,0.08132633207715857,-0.17074662435127777,0.5058038494055566,0.19893710786266136,0.42651973780024854,0.09785598835778801,0.1630359157032853,-0.39084870875325434,0.7942423774653554,0.35547160523095256,0.41345242743257277,0.002251695974173115,-0.239026296590756,0.04903543561200656,-0.3029025742040572,0.42222685589282627,0.19566779820345453,0.13873194798801247,0.06504919994878611,0.2081683568035731,0.025970751861321542,0.04544220104644132,0.574277384805677,0.4335232993087843,0.38700033686468543,-0.07989045293671966,0.3090818418816813,0.5386659430119989,0.4501611201760737,0.39465489164244527,0.5446245905795855
Cerebellum_9_L,0.3402553229832931,0.5445253783735797,0.4737226225261815,0.012178635287311767,0.30818525904781213,0.4670516411480524,0.41735912995367697,0.685525321035529,0.6568084030109905,0.5468074166584515,0.6897335956464684,0.5588975726616926,0.5913677268208893,0.1684427052566437,0.1813400606472972,0.6690362236783431,0.28194202216489417,0.1417586913815584,0.542853990798775,-0.15165529792516824,0.423006742065772,0.5555185557912163,0.565567316180885,0.7548491975334267,0.41113091368583055,0.4609646455014394,0.4874967254711242,0.5993959869072488,0.46586582265632775,0.4385673773273914,0.26781679614897613,0.5743313845308013,0.37133451943883883,0.6025811264198511,0.5575975329738698,0.5341163607739057,-0.1873457706089777,0.4088754578496608,0.416002895397393,0.45753958897492425,0.5932157191010715,0.16833909227843621,-0.13590039567707815,0.40020766849585054,0.6415767109155619,0.4859261962528433,0.24377904368482056,0.5650593536515396,0.07627861960420679,0.5315133109905296,0.6840760681182952,0.1171556250784356,0.6820217212985227,1.0,0.5092713576711502,-0.18901330273717037,0.2044548721862293,-0.2030489815574863,0.16442364611543933,0.12263453322432137,-0.01464781884505094,-0.013405412102937529,0.7483476537450501,0.2926130993378642,0.05092980884053359,0.4000287329507364,0.5972710883294406,0.4783267096181768,0.5955180247263705,0.2568320914400889,0.5923969108458602,0.6887586083925459,0.4610583613887875,0.7677486561503226,0.36744631171844977,0.0741381543450857,0.5746144197489316,0.46244523888548456,0.5400095806337963,0.0476503316883994,0.44691188172771057,-0.24424950453688793,0.6050678563135672,0.5638583756254962,0.7201742544074038,0.13102438363268934,-0.033614905661772554,0.40230126378447956,-0.0891725132690887,0.6920256392446401,0.2371825316209845,-0.04805367570619509,0.31744586446248124,0.5036628776389115,0.35989672456320915,0.4144660577897772,0.46375838892866567,0.7291854623404518,0.6375209543320964,0.30514265072384156,0.3327521279391597,0.45739774293634883,0.45806628715558945,0.1615971825939669,0.6176662270181948
Vermis_1_2,-0.181037784677329,0.470640009090941,0.645461259536819,-0.19892738370850596,0.40762016141584495,0.3447009371398638,0.28110559120358336,0.4226769272396035,0.5578258239870049,0.43316828265616414,0.4782404464620896,0.544541496673957,0.3793922481143392,-0.10253258839957817,0.06699468652847301,0.1056832138810887,0.5072458662926208,-0.08606186645465802,0.602572894789635,0.06443860947192159,0.14485177136830474,0.3846734908939455,0.4673418645733314,0.6659968283134143,0.23962233035312203,0.3341378365559495,0.5408527185211647,0.6531044453704195,0.31918556376575175,0.4071065949820153,0.1675180164035169,0.4618758438015447,0.37880663662732666,0.4453469720606637,0.3164916403945511,0.35655711330064455,-0.06502507675213323,0.29414812080028324,0.3802052434035847,0.36697468258580584,0.4151242447637449,0.0899354195313147,0.051555200105568216,0.044448208564068635,0.40204153752081556,0.41677255404107844,0.18031971539999453,0.45615611968126235,-0.062100389913650196,0.27536832201984957,0.285453381146731,0.18098052339331713,0.4680269829656671,0.5092713576711502,1.0,-0.07535130218376755,0.1101675503545153,-0.21825750209602227,-0.0568187687421045,-0.02451940034070493,0.1348541175309878,-0.19509160441956447,0.1923124632623957,0.22609522024846088,-0.11505906004774373,0.5426161523316806,0.5750611976271469,0.4698564144410448,0.4304576591026563,-0.03979317452599357,0.38694642895694786,0.43091501338307536,0.2933744423920374,0.5352410372756242,0.43546642420631176,-0.17377263664985235,0.07220204664335318,0.37452208899424355,0.7219182715395427,0.12192716688327591,0.42130975936707643,-0.1287560337516095,0.6090367058198598,0.23274158586576826,0.3277552713071852,0.04234483477115584,0.039973800585583266,0.369021970621272,-0.005197512498258038,0.3723793648508738,-0.18062147650243504,0.21748984604487762,0.20061797245864676,0.2732735464138921,0.26268243497213595,0.29703689514410103,0.44889045001394057,0.5024758856068275,0.4902108801858158,0.25129617956522665,0.2114748552175655,0.41187902558192896,0.3940254785212885,0.18422190609261763,0.3967024479387591
Postcentral_L,0.20223824294490272,0.17819133829113865,-0.3046699737856868,0.5581073001580463,-0.45844749342620167,0.37896360836925247,0.41746259519155665,-0.20153562323341867,0.2927441703212739,-0.11579247696456478,0.056386008846159984,0.12124028373744597,0.32901854470227104,0.6434122955539778,0.23819186770957712,0.09947117248750614,-0.4032181046600255,0.5340589396173204,-0.41865729414334124,0.26251681007951194,0.43398041024701184,0.3257318931472257,-0.21435363455102302,0.12168308331116684,0.38982396380270795,0.39369484463339344,0.19661823153788602,-0.15203414447065475,0.1458180180157115,0.504607704906908,0.5354918958635811,-0.026876271780019546,-0.2573862010065587,0.013565041265291258,0.10003830378509151,-0.29589925923598,0.14871567234706456,0.03799958140750225,-0.22126044241616016,-0.021698248672688582,0.2123972682398351,0.6840459397951701,0.25315522528701384,0.024469751957287872,0.24749637375511427,-0.01623418740515661,0.28727600256868063,0.1384570562166865,0.656276845093386,0.3908204639627091,0.03943949872516058,0.4694511287196849,-0.520496243783596,-0.18901330273717037,-0.07535130218376755,1.0,0.5634576119457101,0.5250031932019305,0.7021619393765636,0.5543905644780758,0.4813132207744035,0.5421811531423378,-0.3241592816906874,-0.20942284870217515,0.6479345584414834,-0.22307903848436325,-0.06267203425999074,-0.2132957550965725,-0.5144605069571095,0.5266635812261419,0.06569394160801516,0.07014451638738674,0.45918058917506915,-0.2633273609422222,0.5234789252623453,0.5970044343814153,-0.24465670420346583,0.19856801953991432,0.04182314000570951,0.18618867799194488,0.21984125815765035,0.6114468167183681,-0.3817744031205857,0.19769296594658697,0.12264576593208842,0.2343980870360684,0.5848445239283316,0.2947796684868474,0.5861975808623,0.23635737618050245,0.13853272755613044,0.0055222089345514985,0.4119049072780921,0.4175902774272982,0.2716829304311161,0.3973544377410141,-0.17285532318133429,0.07621160378464845,0.14459778361162134,0.6184089432326231,0.18714413102052638,-0.3284201276515617,-0.14524932685618808,-0.19278577267658376,-0.07355337490905617
OFCpost_L,0.15508024941437404,0.30667567433342374,0.089868262084701,0.48604857966464576,-0.21370357909973364,0.7361708357633392,0.5701067240248716,0.1488787293243756,0.5370717600858825,0.2698550946431211,0.36178824265987264,0.395927177983472,0.28881661291319644,0.5679962825965466,0.1708649166469849,0.16984080455552633,-0.1902276268764234,0.5066574385841861,-0.041842639422151814,-0.041087688502810825,0.4797473071131972,0.511370849083407,0.27709358474798695,0.38322078679353055,0.5653000709488634,0.5051092953706684,0.4665530237980693,0.010039094068734164,0.37776109574454003,0.40430388635708164,0.6844777139177672,0.42807769857120204,-0.04248417172474044,0.502089353460029,0.5138831683945373,-0.06572923207355053,0.03140905447742264,0.3369990864954144,0.017258423607947142,0.3420774480839168,0.5404376892413681,0.45492853880664785,0.04508780607556329,0.045998673336742256,0.412657744870956,0.24539239363753793,0.2635536184842332,0.4583460723323531,0.6353648986943164,0.350331208154824,0.3677449388639362,0.3989663715154537,-0.18064424577667068,0.2044548721862293,0.1101675503545153,0.5634576119457101,1.0,0.38102304740023185,0.7344960823381328,0.47093188289186166,0.2445690163760245,0.428686356680537,0.051763760645082,-0.030889350681824284,0.5284088586258027,0.04244380392596811,0.3460510272992515,0.0912088141436275,-0.08144534930384631,0.5863268169050089,0.23251265963647139,0.35713474506537923,0.6898705994415469,0.09476905364189209,0.7938763185071686,0.6056020361225637,0.02830227830873244,0.4958146958228387,0.3519377456263693,-0.023281851351193508,0.6135308125713739,0.2985598804126993,-0.03271189942286585,0.29863922002188165,0.4065419289407728,0.02896134440589159,0.45208062107815483,0.5613703414808026,0.24557627879305208,0.3932537977043149,0.2856772621897224,-0.05075452453826562,0.5726046440243306,0.40807517857874265,0.5578747496557502,0.5739818669144394,0.1478892105182608,0.4387702880465127,0.49870187679557754,0.5328213012467574,0.13752121297427627,-0.04878576005488399,0.1798806103722267,0.08307711485157306,0.1948315391856014
Paracentral_Lobule_R,0.1341961783351721,-0.02943932478268813,-0.26147759749155175,0.5793905105021938,-0.34132657376909864,0.29847822130915697,0.13732243501202407,-0.10134754001622659,0.1584139474185326,-0.0626640836550237,0.08356977300126976,0.08634982686346318,0.11852408290544249,0.4222667189849313,0.12753258727431172,0.004733431744124439,-0.22291995618036203,0.3294762971395061,-0.34640547979599706,0.1980195760294216,0.24911722710029846,0.19290585798052126,-0.032483030519477096,-0.03518154522356067,0.39408920495087696,0.14834962726808873,0.00016767752239949405,-0.13792098364794256,-0.010372448529236756,0.26531017804046586,0.27378663222515964,-0.07397953540410228,-0.15028671935039245,0.12062246645720483,0.18003991519128093,-0.2969092992294676,0.37584976707463014,0.02461679757289949,-0.13730950822327911,0.057310575742187356,0.021960101547873447,0.4213335713353421,0.18365184492420863,-0.24797332072556125,0.09591073959953465,0.015349650016889904,9.881900250030765e-05,-0.02295597194395449,0.7092745930903547,0.35971987151324547,-0.0460752934993259,0.18349580312586447,-0.3819652892753251,-0.2030489815574863,-0.21825750209602227,0.5250031932019305,0.38102304740023185,1.0,0.4801175451471098,0.3419263631726942,0.3565043477246983,0.6644475262881541,-0.33966974975544717,-0.04744219736778008,0.33972336666382735,-0.11298134571288279,0.02131330962591288,-0.20083861678116144,-0.4968518543618125,0.3359767205054184,-0.17935129706799077,-0.15382748937093585,0.39738132314234054,-0.37173731259045695,0.10545960166400382,0.5995185061277707,-0.1510187490213174,0.09665856837199399,-0.2100403391083479,-0.04269207399434509,0.2128151059205941,0.6584524070207949,-0.2393501426190974,0.25109128343783893,-0.0188074466199202,0.49677000880783606,0.7514403594044867,0.08632958204509796,0.5633846031494042,0.11139101044201075,0.39780920654431046,-0.09438550344778496,0.24953380760842783,0.35558995989985864,0.1496892976812059,0.2966271787271631,-0.047303175504081175,-0.05456866423212152,-0.029797287569537093,0.5083933391182854,0.10625109625056522,-0.20719874008257383,-0.05991324355678694,-0.07945940265871208,-0.2720294337780907
Thal_VL_L,0.3630868464885522,0.49380517649041034,-0.05642717660231301,0.714127753482577,-0.3169790527315091,0.6798458703358388,0.5669941938344139,0.06631318917197124,0.5578096264604606,0.26116910999749765,0.2841244500115991,0.43882662600495603,0.4204963279811535,0.866122263913446,0.47870668589878423,0.31241581609120833,-0.21242390259530672,0.4908391764888299,-0.17302926686891812,0.08407407038604174,0.6993044302066187,0.44390990813650355,0.1631890770238536,0.3939133754270038,0.7239403787530848,0.5641799417643693,0.4728252809552894,-0.056480691501510825,0.4473842600586403,0.534766634910343,0.8754364887429862,0.29036206947852833,-0.04249565797662704,0.42084418754061503,0.5285008848918943,-0.15167805742979898,0.039337591208464605,0.3958057448970481,0.0010190363680717938,0.2923569288767837,0.5969758056018107,0.5279975460617574,0.14068941896176682,-0.059048968548157686,0.534560298701567,0.3314751102700924,0.2480529897481023,0.4814066401104048,0.6429316367778344,0.5603393506997882,0.2870857445626653,0.4911023253226737,-0.3306393151413777,0.16442364611543933,-0.0568187687421045,0.7021619393765636,0.7344960823381328,0.4801175451471098,1.0,0.7012817576654835,0.3176289349080283,0.6044895946567246,-0.048328965550060395,0.06990878157090265,0.5180198317518823,-0.06185803939041155,0.2979457014753445,-0.13094329759154635,-0.2097655006529486,0.8065733201490393,0.1336677854875356,0.40697869147566296,0.7692973574543629,0.07821271368891519,0.587885213830846,0.6623748862974671,-0.008714475507907443,0.5341576934227339,0.23691614589624907,-0.07781624031168426,0.546214372055017,0.4444804357841706,-0.24148154008884107,0.37310576607765444,0.46102498870251146,0.16656246838912464,0.4401953364297293,0.49105556227732866,0.4815367063376287,0.5053617901631617,0.385350633845319,-0.09568553534536173,0.6724071480734403,0.5790534650140211,0.6921927491213541,0.6879321506053115,0.05554226016920213,0.4258498150860798,0.383960057223715,0.7296726586518509,0.29292647396670746,-0.13379602273540925,0.19637436588879123,-0.12235019116487304,0.2510376972508543
Thal_PuA_R,0.4633372950655183,0.468872220920036,-0.22087792973012418,0.29653464419386383,-0.49656414205348504,0.47642182611922906,0.26997470066314005,0.03856673744008954,0.25827935876874236,0.1000737014125495,0.12789383353229597,0.19909931271608813,0.3514948317009918,0.8659400907875143,0.3763154253627563,0.3422233235288609,-0.37208088099277603,0.3015246504884248,-0.3449045970862835,0.17279312120483076,0.588836734817216,0.26846825992231177,-0.06293649576952781,0.2260995505361286,0.3952982801521111,0.1557311212194783,0.28968543752181386,0.08757461869643553,0.02263533823773039,0.5059821329184916,0.6117785019092027,-0.04814179236660918,-0.27332407082016313,0.08879529739630618,0.23190273421423693,-0.28793916834874866,0.07837111094147385,0.04290296182408259,-0.19410021304396974,-0.008590237867999631,0.24225713045292763,0.3713060463500832,0.17738207657015598,0.05876945820912158,0.31220397854882487,0.03312848025658312,0.23525799964595073,0.21436281120406764,0.46755014680297863,0.5074900453754244,0.2093844634913011,0.3491587624124844,-0.27156455603337976,0.12263453322432137,-0.02451940034070493,0.5543905644780758,0.47093188289186166,0.3419263631726942,0.7012817576654835,1.0,0.319200578177656,0.4081332332494459,-0.023177472016789248,0.09627222422655861,0.3735551947791926,-0.2506373574372657,0.17737539270861324,-0.3646239696513723,-0.2227272312477305,0.8289210842984631,-0.008598154038344814,0.23097390098037818,0.5062543102386001,0.018547552585238526,0.3105006231473127,0.6140928687055495,0.13301228712016025,0.1449368202256963,-0.0038132099622907724,0.0031468414902043377,0.2708869803472143,0.34598078441264213,-0.19568558750307324,0.27160197267604974,0.3003420151169672,0.24657871038924023,0.1848901920762929,0.4022866467409273,0.49099269103616755,0.38507820960721545,0.2450408753134023,-0.06343341973843251,0.3008836668710693,0.49690394376065367,0.3448137747447356,0.43539977422827775,-0.23093711390948854,0.17906647618215246,0.15277217765416296,0.4872007509075978,0.3687840859572648,-0.25959898349300464,-0.09666658144287485,-0.20392326056410018,-0.007109719992404401
Cuneus_L,-0.061943716380710674,0.305603657601836,0.08915987344049815,0.41756786729919904,-0.07244538201064976,0.33328961460689954,0.20324208008239328,-0.016054614296005507,0.3591684736113836,-0.09034876097297506,0.16443631721947186,0.3897857129905302,0.6657701604734586,0.32281931905947453,0.07188371318787543,0.08217978135755769,-0.08868011539764346,0.11596049055193408,-0.162605885488782,0.8711902307876622,0.3464500842315513,0.6511901674790699,-0.18825031588978985,0.16416387236054442,0.40191988986408766,0.04883359380761753,0.42084255234848855,0.09902851548688404,-0.08689915573833257,0.7266918196696894,0.2505209873699883,-0.019043379207489095,-0.04134939675617583,-0.07970238183563488,0.17900614766837553,0.09776937069946239,0.16590714286790473,0.01870688216263065,0.0808014820499773,-0.05429383369510764,0.07061353833567106,0.2015801933979861,0.6450224936738608,0.17158578707311847,0.4845173652760941,0.05599375939935678,0.1942046984494152,0.08344052836682188,0.3528625040518851,0.5001359725712143,0.09534259521270425,0.2734908544851835,-0.1593808987301527,-0.01464781884505094,0.1348541175309878,0.4813132207744035,0.2445690163760245,0.3565043477246983,0.3176289349080283,0.319200578177656,1.0,0.3249595942620285,-0.3376515636604376,-0.2011931219572938,0.19405650135365077,0.1915010842332832,-0.03742768951814467,0.09233109843742542,-0.4667816663058338,0.13736320577938624,0.48602495798939327,0.2061416069456093,0.45312258426052576,-0.2973763053832466,0.2793490480437416,0.34039621126402503,-0.306795142255913,0.2754805500819222,-0.00463762179899888,0.7431562469088516,0.033082525360409294,0.4531368562401888,0.07014384008971837,0.2706772180550452,-0.06728414396929007,0.3766144670593363,0.5450781212773205,0.1179249843617049,0.8538217957807165,0.4159412369633084,0.0033970827370991548,0.23105029066363636,0.271995723886421,0.3270681324350876,0.06374257737689061,0.24680748445996603,0.15670943044490437,-0.04249753987219138,-0.017761697207312056,0.6119774794956004,0.07831082574705499,-0.037464783676280464,-0.03018259061586766,-0.04836472474270185,0.01415697852329331
Precentral_R,0.20042443669451684,0.04894469753290654,-0.3233659671511426,0.4693288336256604,-0.5178320773122361,0.3353359515323943,0.20348661160138629,-0.17725476855312025,0.30978834758158047,-0.21858874960378452,0.005490249270828298,0.042406929611978214,0.3090387687239195,0.595139087083335,0.09232450679341558,0.12178732840916265,-0.4231400712137458,0.32733768495677634,-0.4773537225467588,0.059619220284092785,0.2293442823161765,0.2568972028386661,-0.15605513201579888,0.01855812048293541,0.4635940278509703,0.36068824571065494,-0.04162552745542842,-0.08395429204503893,0.04072854208263384,0.3627426689274162,0.423883262291227,-0.05397528319630792,-0.37573019127198815,0.07963804093016222,0.2338253169504773,-0.4607861952904243,-0.0016811769913668499,-0.06462508455994855,-0.3693209037368934,-0.05718115092447728,0.2686324600150987,0.5532266182226853,0.07035015714902713,-0.08773555786212903,0.1758222921765517,-0.0689321312081642,0.10149574560346868,-0.03255610019296946,0.7856944985740969,0.26598812734557514,-0.030162454228842103,0.19494917324885952,-0.42261222740980536,-0.013405412102937529,-0.19509160441956447,0.5421811531423378,0.428686356680537,0.6644475262881541,0.6044895946567246,0.4081332332494459,0.3249595942620285,1.0,-0.017117492900944723,0.09873066820719707,0.4019665864395618,-0.22273660724228173,-0.10675254293675292,-0.1844121294599022,-0.30525371803787443,0.4880940590398253,-0.15337474811763105,-0.06697630760932649,0.6289218732901432,-0.13850637480356562,0.1815087291303651,0.5914342072474906,-0.0406208479706996,0.13169005226367836,-0.17095626492149096,-0.028044586144219112,0.17467698998196138,0.42097807252864605,-0.428508517309823,0.17588618287400867,0.08184082106141298,0.3333544733119931,0.6291098712025097,0.19616540618531664,0.4930267156330017,0.11357883271200252,0.2570372307690425,-0.23434910899965097,0.2504993112985938,0.24629977361519942,0.1900527132450119,0.31670145149827766,-0.20574836629582907,0.10586208411182432,0.02578836826485631,0.586862560665118,0.048604533408387406,-0.4183794471987896,-0.21889766669883842,-0.22735519166713755,-0.19573029323066504
Cerebellum_8_L,0.3609183160655558,0.1589430739243058,0.13111576886647125,-0.20102556649719572,0.007777332956931701,0.2021244475200811,0.24508109866928696,0.47613997799558316,0.24804297891799254,0.2089188707817416,0.3251024662344626,0.12797363215546864,0.22070365301003075,-0.009647317043404153,0.005571032397564193,0.6247384530790667,-0.07492560863479142,0.17690552686010327,0.2933245702073504,-0.44988596273089004,0.023956596412186584,0.13281808049155436,0.325176602957042,0.41413127092455637,0.014509932571505572,0.25961137129404094,0.06430187391558152,0.2408211295348571,0.2248717604907438,-0.0013422619495142116,-0.0006958935726167843,0.297823766239828,0.003308249865531548,0.2653510383479852,0.20157870204301703,0.18963064019665604,-0.31380347371231965,0.09666711760723468,-0.029723661876793407,0.12270507023548247,0.3294179966787157,0.023945114598327516,-0.36278272041837456,0.5749165916440038,0.2291236681251034,0.13127244789855533,0.15359806233451484,0.21163392476030551,-0.0031660178898382557,0.09047308076603329,0.618085234776473,-0.06327488964980721,0.6043001760051825,0.7483476537450501,0.1923124632623957,-0.3241592816906874,0.051763760645082,-0.33966974975544717,-0.048328965550060395,-0.023177472016789248,-0.3376515636604376,-0.017117492900944723,1.0,0.27334516681271387,0.12524701917828143,-0.10924016441161698,0.25957038919302944,0.24446151130813065,0.6847167803185723,0.14405789256090426,0.23401785200828112,0.4445484147709793,0.14346052076316576,0.7135731532152852,0.08854432765902966,0.009434990659953738,0.8332973027736518,0.0642860042670472,0.26400228196797765,-0.12829104937351185,0.13511692517698692,-0.5337400465328819,0.2808209197451849,0.31859188365450414,0.5789390167809557,-0.08135978755390073,-0.2856536996211736,0.0855807520078851,-0.45850290833728413,0.3217133158102807,0.24560013728828756,-0.207795122150213,0.03285666566619634,0.13701574603640548,0.08346467282503577,0.11517966895723204,0.08777846564058284,0.5497310816939347,0.503854525255802,-0.11364672907135433,0.14778536656721739,0.12528856305471767,0.1076046164595423,0.12407540704892006,0.4233343355445266
Thal_PuI_R,0.17453075383283329,0.2254811537207646,0.17929317777766904,-0.036651214308913334,0.0481708066180041,0.19724396442037578,0.027397431620167036,0.24747188827631034,0.2750485528659956,0.19163286520866424,0.24177749490353437,0.26329939445359946,0.048788286561754164,0.07981250167708039,0.24239248450216241,0.08479670533631846,0.17235860699708705,-0.129689017334721,0.22097172124698622,-0.21050449274888325,0.06018710933632547,-0.04665848278487287,0.2938742323080696,0.3133544516724059,0.18077113634831327,0.1738624981664075,0.17088137461704334,0.1871244467772227,0.18990024209624842,0.07434903290303015,0.126322399409957,0.23563121380268498,0.11891324614158173,0.302823868013166,0.21360830156377486,-0.03194831657465281,-0.11202036273245741,0.11043973433651598,0.0583884271092443,0.07974359569970034,0.3508807126266314,-0.01289809028629773,-0.09221156196931064,-0.20587201891739232,0.1560779721769024,0.17669529932479866,-0.08353925006269974,0.20573424115433991,0.023237824934433368,0.14048875072424005,0.07384834226433545,0.04136898720422343,0.14203975571323685,0.2926130993378642,0.22609522024846088,-0.20942284870217515,-0.030889350681824284,-0.04744219736778008,0.06990878157090265,0.09627222422655861,-0.2011931219572938,0.09873066820719707,0.27334516681271387,1.0,-0.18353745881500316,0.13638881316600185,0.315296917460352,-0.12160594702125996,0.4096209452530488,0.20724907490353775,-0.13914216376403737,0.1952117623868789,0.1955465912677083,0.427773985400237,-0.09265914669433213,-0.07533957014343767,0.28789686878475257,0.0992341844751292,0.1947357967345574,-0.37850294828440284,0.15716773880689813,-0.11277030687115198,0.1396070799732839,0.18194118358721093,0.29794871308890963,-0.003327883198174932,-0.1497245924969022,0.1243385763400704,-0.09893877098637623,0.11811695716873616,0.09474454837434979,-0.06502953461600221,0.03409968093177187,0.17396619701650962,0.2151241598155663,0.2490755136100248,0.06987082024591541,0.37887500992551426,0.265608349233685,0.1315356113139889,-0.0030469705923514916,0.15316099381423642,0.16900637168920382,-0.0801084616134052,0.20412348310700668
Frontal_Mid_2_L,0.16485082097399445,0.1816830283357723,-0.23918226469915171,0.36667078362305355,-0.6049177799550296,0.42510753176157073,0.7189213783993069,-0.11534068461541577,0.16340714061752187,0.04486752668845008,0.06042510545180541,0.10437085472952551,0.18863127306545954,0.4568287221407242,0.1323403361942387,0.3115777041340152,-0.5847637284300573,0.956850707275962,-0.27788254383697836,0.06856338601354633,0.3359140962619207,0.19012008261645383,-0.1008503900590751,0.17873562833283824,0.33165000214714985,0.4449930920078589,0.17057647408943621,-0.27897085334000804,0.17670729564381277,0.2062875798216615,0.4718757743609047,-0.0259614438702907,-0.35987528187828743,0.04214322159203098,0.28338779740632586,-0.2679540965888944,0.10927048333271899,0.12610117383233657,-0.32743491858687185,-0.09433671197853119,0.12377761756387398,0.38594290261734626,0.09487269379467285,0.46432722512658925,0.21269409495067462,-0.06702550265215484,0.1896814522002225,0.2025658498768531,0.6462191840648381,0.18810948897923496,0.4367517601597168,0.23966505958269946,-0.24084739650897527,0.05092980884053359,-0.11505906004774373,0.6479345584414834,0.5284088586258027,0.33972336666382735,0.5180198317518823,0.3735551947791926,0.19405650135365077,0.4019665864395618,0.12524701917828143,-0.18353745881500316,1.0,-0.3955807008052737,-0.001445854170424641,-0.1445149926054347,-0.15423537879367855,0.40538520254723776,0.10010978046717711,0.23776026403682146,0.38551452022150473,-0.09484060909837513,0.3949407059641665,0.4856953007299007,0.1920949489144439,0.18035682444512022,0.057040065525693816,0.19032840779190183,0.23955435624214388,0.10059592525311147,-0.3534559693268484,0.22213832203995398,0.3040047515416222,0.133738560522118,0.36460966165642655,0.18186979276035173,0.11896012994835298,0.2975546573813053,0.26625650419923763,-0.1464183782867766,0.4012937725399397,0.22521908676953017,0.28350916876324406,0.2600214268840838,-0.22334789431604937,0.113302069423874,0.2882317951117386,0.21536936166305407,0.11438791094782905,-0.4307885935825119,-0.12093832670776804,0.04248514937723442,0.0688071185565591
