,Occipital_Sup_R,Cingulate_Mid_R,Temporal_Pole_Mid_L,Vermis_10,Cerebellum_7b_R,Temporal_Pole_Mid_R,Olfactory_L,Rolandic_Oper_L,Cingulate_Mid_L,Temporal_Mid_R,Fusiform_L,Supp_Motor_Area_L,Thal_MGN_R,Cuneus_R,Temporal_Mid_L,Frontal_Sup_2_L,Amygdala_L,Parietal_Inf_L,ACC_pre_L,Thal_PuI_R,SupraMarginal_R,Thal_PuL_R,Cingulate_Post_R,SN_pr_L,Vermis_1_2,Thal_LGN_L,Precuneus_R,Cerebellum_3_L,Occipital_Sup_L,Supp_Motor_Area_R,OFCant_R,Raphe_D,Frontal_Inf_Oper_L,OFCmed_L,Thal_PuL_L,VTA_L,Thal_AV_L,Putamen_L,Cerebellum_10_R,SN_pr_R,Thal_IL_R,N_Acc_R,SupraMarginal_L,Rectus_R,Cerebellum_Crus2_L,Frontal_Sup_2_R,Temporal_Inf_R,Thal_VL_R,LC_R,Lingual_L,Thal_LGN_R,Heschl_R,Putamen_R,Cerebellum_Crus1_L,Pallidum_R,Parietal_Sup_R,ACC_sub_L,Pallidum_L,Olfactory_R,OFCmed_R,Heschl_L,Calcarine_R,LC_L,Frontal_Inf_Orb_2_L,Cerebellum_6_L,Frontal_Mid_2_L,Frontal_Mid_2_R,OFClat_L,Thal_PuA_R,Cingulate_Post_L,Cerebellum_4_5_L,Occipital_Inf_L,Parietal_Sup_L,Insula_R,Precentral_L,Vermis_9,Thal_LP_L,Red_N_L,Frontal_Med_Orb_L,Thal_VPL_L,Cerebellum_Crus1_R,Occipital_Mid_L,Cerebellum_9_L,Thal_AV_R,ACC_sub_R,Insula_L,Thal_MDm_L,Vermis_6,SN_pc_R,Cerebellum_Crus2_R,Vermis_4_5,Thal_VA_L,ACC_sup_R,Cerebellum_9_R,Caudate_R,Rolandic_Oper_R,OFCant_L,Thal_MDm_R,N_Acc_L,Thal_MDl_L,Vermis_8,Temporal_Inf_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Red_N_R
Pallidum_R,0.18685013853317045,0.46883285919317935,0.6663096480674642,0.4977876413509357,-0.07872330521012753,0.2281636765222529,0.35714543868543963,0.34983583121011785,0.29190389057964305,0.25865323323707295,0.41152854809762557,0.5612885073813655,0.3909502918771572,0.09145773484177629,0.2182230905187314,0.5002261222739661,0.27927465767334114,0.3517281674300398,0.6523138360471866,0.10647182933633204,0.25906403925965826,0.4680333998404259,0.21801499840067276,0.17372560986621963,0.2238854097180653,0.012435531624456844,0.40338102926081193,0.5413331325595153,-0.011542043778101897,0.48963669004197913,0.5658546971813541,0.06226150815177288,0.4932314712554474,0.33816934656060477,0.44136549035720724,0.34696787243787935,0.5359625631098405,0.432577615453987,0.2930709416100726,0.349077354919351,-0.015938456665803038,-0.0869894231130721,0.39018238732996396,0.4961089219138782,-0.10337329897478181,0.6402305655427082,0.18317562609247406,0.6495500700635249,-0.21327871552055525,0.31184433753080715,0.20361875305094787,0.44767536101429944,0.7655446745566312,0.19576487041871046,1.0,0.22229885307667396,0.6005261624114443,0.6960230123728594,0.5301111014937085,0.4411491820889518,0.37498848286060216,0.20562183832883682,-0.10307320918841203,0.5396737470940113,0.5269865569898478,0.6571649300797816,0.6273585196670423,0.6204538998791058,-0.07137060619340743,0.042602224004741236,0.575053597704238,-0.25622215600194836,0.17936146798924518,0.4579433038083201,0.4536013515054649,0.6312939135109977,0.5026968935578939,0.2704693805791859,0.04941122185615589,0.5205585531385384,0.09210195693533944,-0.012601407250948845,0.593496750677415,0.2920524056889405,0.5437985404835323,0.22776920591298086,0.49605612577457886,0.2659710444741265,0.37495096121711186,0.13174515676966742,0.5232411014440437,0.5408373313100717,0.5724925336789026,0.45080678026612153,0.7620985813454464,0.2801690114533583,0.3384040927872191,0.21271289127166582,-0.07614210896284097,0.5498234656134973,0.10432946431663606,0.26235083871556175,0.6847321256710194,0.2973823682975408,0.4879802928432826
Parietal_Sup_R,0.7826045073460919,0.564943562385869,0.11587516716561334,0.29075986014933525,-0.03984738245632935,0.02413787595313355,0.3079679408155179,0.31343837262101776,0.5890084022538876,0.3950882836710926,0.10674993427542417,0.4917388737400742,0.18298984777119187,0.46848519475027683,0.2935548531965683,0.5399818777634495,-0.09825993537757892,0.8334816960786661,0.10088534196107264,0.29139356278223233,0.6364171546599184,0.32041187661403076,0.30797111527238247,0.1052685957788108,0.0988305364561144,0.4944735869871444,0.7102234728734956,0.16940436671775608,0.6981701371451596,0.6044349899869484,0.11177341644576098,0.35428458352391823,0.41100508975465505,0.09820535658888285,0.3719038913168534,-0.1960374751601493,-0.23418709452683606,0.31020718382825757,0.45858803263748776,-0.02172252590472338,0.4389632047669438,0.35780216023247474,0.5644281681119172,0.06787967302393527,0.06444942029057882,0.515164226540195,-0.025586872708573644,0.21102742096000102,0.2870772947713196,0.44467355681559223,0.058700847326201275,0.4848509607607575,0.10958870193511087,0.28555794142342167,0.22229885307667396,1.0,-0.06351048130259883,0.045941224772773556,0.20947316886124037,0.11725928281576292,0.14811803827990014,0.5462259500206088,0.4012799154896945,0.274350836227696,0.32131004325983986,0.49464731246751603,0.5490752220238312,0.03736133795476228,0.5291319320228685,0.17681868931467667,0.36660843439696267,0.22461369826481756,0.9035435998400668,0.41031402980792203,0.6330067308730318,0.2840130417798112,0.37935291363484636,0.39859803115061637,-0.13203930614318254,0.411807579143166,0.12533786757761853,0.6298352172455799,0.35347554718289276,0.00966242784664411,-0.012508480025938278,0.4202427528873116,0.1457953723514056,0.17271293067230312,0.1096254986974065,0.01866483393482919,0.44551016775458196,0.05548355211844392,0.5057639816777313,0.29763617564386347,0.33196198729163495,0.3506514354214848,-0.06849311381978476,0.05574536589881161,0.34061459939280414,-0.1072231664104112,0.27168585848750154,0.07541170675594179,0.4869559697331277,0.2269249090864686,0.2267143829977606
ACC_sub_L,-0.19217124249573647,0.20883721485352735,0.798346842521965,0.47682413940493984,0.03832704517952982,0.3811735600652573,0.3630864023908037,0.2957691890982495,0.0038229337726099362,0.004681626360153856,0.3942687493688847,0.41096626645437134,0.4078946997123208,-0.2943569773153683,0.25130329989414235,0.47307686969657375,0.4517303136938458,0.1728934829185922,0.8486840705748568,0.04493076718773271,0.06735463584919431,0.4780441795127283,0.328955054876434,0.19789337691616685,0.1733604191129472,-0.14375331768841765,0.12636317883994053,0.3570374921700941,-0.24970239004800984,0.2552204095363272,0.7883680534924589,-0.205289227227057,0.3046943674474964,0.2944946690573738,0.4368495202057721,0.35599122080589757,0.7735194802825262,0.32892764569774563,0.179138430025612,0.3582706279039586,-0.12143874089228415,-0.2760442370523185,0.2603031909643552,0.6246822724557107,-0.08142635025227911,0.5242916706880774,0.17913433181828597,0.7372875608408791,-0.2503604878732753,0.0475992569739821,0.20396968499396004,0.27899954695645623,0.6888009022216501,0.004344478019885899,0.6005261624114443,-0.06351048130259883,1.0,0.6454741518691031,0.5699111061269154,0.5062643715137091,0.3920680995594318,-0.0774858888728795,-0.32988119867418975,0.510042174956939,0.3386716980313337,0.5993451131472715,0.4306770474081952,0.8024134387409874,-0.20894023916562715,0.19012501670450135,0.4014006169551512,-0.4184834047532725,-0.054149267201415635,0.37261780178508236,0.19403913700625725,0.4810238285323628,0.44800054620589663,0.2070889493473712,0.390346224444351,0.46668705245331976,-0.00930210093377022,-0.255846417448853,0.47335173284968307,0.34486240860773065,0.870578734622041,0.2011602335280291,0.6778270288863896,0.0775235614283598,0.5097558623465552,0.14039325303040476,0.3058661558221673,0.5234087608165913,0.5260779100413324,0.3797341154795316,0.6835795671683946,0.18444209146070747,0.44705807043375434,0.3597908973096478,-0.12805596664017366,0.7405030129266494,-0.061127336088588814,0.38418141131070394,0.5134937245479138,0.12870282078891088,0.4343423584299475
Pallidum_L,-0.07298394670768288,0.3497601464637381,0.7767497987358174,0.4644800905643247,0.0989626141055579,0.29448574049532966,0.3616296455902553,0.23748718289862494,0.14120679853050466,0.1019769896049535,0.22780335991773334,0.4718172383771944,0.34554447092465934,-0.12287456091495697,0.1293424280927238,0.4519691130568466,0.3232998781012349,0.25672794404252613,0.6714302252194256,-0.07973293987921387,0.21561310349266066,0.4306734013582284,0.27731089720310975,0.06422502716969897,0.2412153768947389,-0.23520221084161763,0.22461755452266766,0.4357169724868126,-0.15624274009608408,0.3719136794623371,0.6067807505021544,0.05107829200586747,0.3982699424070811,0.35979630205119284,0.40183834396884827,0.6117002858032102,0.6941908422603429,0.4049761421508973,0.12358542438916066,0.5166008414674168,-0.23775158515030712,-0.40006970192721125,0.363267513937574,0.45962222248921913,-0.13095648625987835,0.5747013510354623,0.15795351346362674,0.6635916373930547,-0.19580664782239732,0.13068673642004866,0.10531242696053042,0.35512188914039716,0.7929512600865044,0.06920330481507575,0.6960230123728594,0.045941224772773556,0.6454741518691031,1.0,0.47538529154344483,0.5401180115537865,0.3822895592595039,0.05343541109216027,-0.3856763218255787,0.5119812286050027,0.4571597798228861,0.5465346278757758,0.44389538174865306,0.6899616644378795,-0.27003607809242175,0.1345743729992192,0.40059183373014007,-0.4107687751729312,0.03220391987619076,0.2002446716753887,0.38365405521927515,0.4943039697141012,0.38206663856856665,0.3649765994599212,0.17547617433178597,0.41364090857087216,0.011967445137831993,-0.17943978558201776,0.4917290184362573,0.46078432221642995,0.5702682870423693,0.1896111814283163,0.4620265503307729,0.15081640645738134,0.2581002816822153,0.20073276776243554,0.4000453109237955,0.6322367233223956,0.5056789411250704,0.38051667035871417,0.6397016343377987,0.26280102296477487,0.5120045198424804,0.3620618739363033,-0.2961589331445676,0.703454930233289,0.013696718059133304,0.17999163435851454,0.524463896748403,0.2707793944981754,0.5044104200015537
Olfactory_R,0.12049850018173484,0.3576023883544233,0.49489374545619713,0.4231899122544103,-0.10465076803015257,0.3233481042429395,0.7634822050916636,0.5439288068034293,0.25314911267729806,0.2378802251806783,0.40735104902240626,0.43551553209033916,0.20684244759038628,-0.03177560380103122,0.22358960915050655,0.4831902148828658,0.43083115378609643,0.36021495527953945,0.7217184694069286,0.18747336679737903,0.3626122771639638,0.5103628465940302,0.29407236697417316,0.5522734765602332,0.2382564737524266,0.06630314261956376,0.3608684381001523,0.5355905137065083,0.003329703539402315,0.3912376649948219,0.666867277870956,0.2948654636044755,0.5872076241225379,0.46733542891567026,0.5593109972422609,0.03958004613420219,0.3935101976612496,0.6590864162907014,0.26132720141910204,0.5754392499221622,0.03911592170599505,0.14317268661337534,0.4240121190489026,0.5381770205999041,-0.007536151156601975,0.5596165207169349,0.20395153180081607,0.509363828723904,-0.038155950173308,0.1946065469555208,0.2770991590413141,0.36985659185258307,0.5963221864747557,0.061647277552083046,0.5301111014937085,0.20947316886124037,0.5699111061269154,0.47538529154344483,1.0,0.3875237713311023,0.5248347684593102,0.06809874841775394,-0.26973386587287906,0.8312455209793379,0.3653309328860773,0.5524028934979782,0.5152731651753472,0.46497291173678923,-0.08548857134779218,0.11971977207176067,0.49514363302405007,-0.2641164395859227,0.20029630252825056,0.6346541282145997,0.40731403847002934,0.4601099423149937,0.5290152590946854,0.42648436952961877,0.19731222378632654,0.5350577288297464,0.003350682685172634,-0.03967861352210235,0.5308838863273334,0.4377980543856865,0.6890201882973155,0.6077719652018153,0.49743249828207825,0.15460429214336904,0.42267075988587083,0.11982300862011087,0.38491188448161695,0.29758853693145987,0.5732173747744154,0.4558194508422507,0.6484060475891322,0.47349199641347917,0.4461562156380639,0.01711467436299174,0.38252778430539797,0.3800414531767965,-0.015698765071205715,0.34241484819396034,0.60038001337468,0.1746554132742291,0.4498960313338143
OFCmed_R,-0.09280711438693252,0.35737182804210177,0.6680594884590704,0.4899448803518431,0.07077234234334462,0.00039780602904056613,0.4002376953581363,0.2474697213259899,0.1495838011020291,0.012481288311582845,0.1508792740101315,0.3305758393867027,0.12734111101978354,-0.2559542988136964,0.28971947529449465,0.3948154826143069,0.22239576018818724,0.3184144761165991,0.5174907116738195,-0.007530039649163578,0.2599676386465434,0.40764747989530836,0.37567034621684137,0.1924095941516225,0.18089229514989863,-0.01788489904927933,0.17663887904337586,0.4753582994943719,-0.1451437949773071,0.3548853025872188,0.717215372254786,-0.17019637687451353,0.37098166845725067,0.4910380897625898,0.2692011735132876,0.19436934037548328,0.5204710673963874,0.43058376419878436,0.1992880458829984,0.16866423430891975,-0.022593640544547232,-0.22987722293574706,0.3930314121726601,0.45384119484613206,-0.2798933164529527,0.45789206218167056,0.1048683357194148,0.6177073286369874,-0.20802414720185697,0.08967855469983715,-0.13050568726957384,0.3495331763033256,0.6399907755891119,-0.02804510572427407,0.4411491820889518,0.11725928281576292,0.5062643715137091,0.5401180115537865,0.3875237713311023,1.0,0.0885795128641398,-0.0955815887933223,0.08108185257076968,0.4653748304119821,0.244542510038536,0.4897670024901566,0.32874443231673,0.7634736193904945,0.1139467350481383,0.16865294602946723,0.2856233240800967,-0.2903106031954696,0.09767985863547689,0.22748932188948665,0.30998479609064367,0.4394257094391297,0.2721703847191736,0.5686660735405497,0.2663846598445226,0.36894404585649165,-0.04964857914102326,-0.16624738671151482,0.3193846908350452,-0.044582773975401835,0.5898568831872232,0.24241363547624128,0.31827657730431186,-0.06834529819162022,0.5046792129372221,0.25060763649345724,0.20082683118910988,0.4158552378929161,0.4561670835644759,0.28457065457715963,0.4735946440275987,0.1992516327498228,-0.01611266172897004,0.38192023143238324,0.0328470299986466,0.671735998483682,-0.015363652765017435,0.3123517607050328,0.39786842408389533,-0.04494841912086645,0.5666934303615951
Heschl_L,0.11886987645464209,0.4874006977975925,0.41594566926728077,0.49746573560130825,-0.04999967863278448,0.29255175079005824,0.37781877829246563,0.643883232334017,0.4976006465213757,0.15064789095277492,0.5660440108342667,0.5167733404364127,0.39465599373773264,0.17045560460503004,0.3673478171719817,0.5955261189893751,0.37453327620853794,0.3635282266421774,0.6359013086076207,0.1610559954655407,0.3955789807457902,0.38228584635276835,0.38607159224597776,0.14709108397732854,0.3953204331414284,0.27768374363989645,0.3568074395680122,0.4206194138104123,0.18672272304754908,0.47366825972187315,0.40500614995112194,0.38765320056623404,0.48702704736641217,0.20598022459532017,0.6901463178499357,0.08598853029536144,0.4172569659266961,0.4292087515073925,0.4991958556075338,0.4758874118074893,0.05688046858341902,0.06822393367018104,0.4645273457665112,0.37126222110574647,0.19788747836376872,0.57185107422192,0.05770370107637496,0.5163093093850237,0.13039847707137966,0.3078444144607367,0.35724945935983704,0.38777889664479853,0.5212076591931241,0.2594227562678343,0.37498848286060216,0.14811803827990014,0.3920680995594318,0.3822895592595039,0.5248347684593102,0.0885795128641398,1.0,0.25455712621209,-0.16923667800175043,0.5903050524599052,0.4862350269229696,0.5450571650413535,0.5772952912217382,0.2775382375532029,-0.04348282484855363,0.31002828200346766,0.5927362561238371,-0.06656239529904194,0.2619305377390115,0.5902540696191232,0.5347452348264394,0.49304041685538197,0.6343019607241158,0.2573497274119221,0.267356212660063,0.6518554056342407,0.04025249753285781,0.07931642483074511,0.5917892955976304,0.5574064167807128,0.42388665742803494,0.49608385614326633,0.596634646665401,0.30922858922870544,0.19179962554258592,0.027654368059511394,0.5566458388968315,0.43382153037400883,0.5989447603781656,0.5249593395490336,0.6035527351702298,0.5694125361071036,0.48457078905006573,0.16624346827559267,0.19194265747295006,0.399227849236565,0.07727503217086115,0.49704423812033693,0.6335625788231507,0.34089290392656657,0.38470117470028886
Calcarine_R,0.7771696365060945,0.4703263042149067,0.14881891948599774,0.0957781927138021,0.3811829762769245,0.219362395709801,0.16270149945606519,0.40851014692388743,0.5391040089016247,0.6593901418489415,0.4240285604064262,0.45995586024369844,0.28978927963278084,0.8377723186742485,0.4664560336767568,0.5267016000991455,0.2221806601011879,0.5995213928908085,0.07843747785693463,0.365789539967004,0.3696516071294064,0.1731175978410254,0.26163953798138334,-0.08114100955637092,0.23668394126912073,0.5826464544296343,0.6542874446790511,0.11226323821727957,0.7972988846422198,0.503782783202776,-0.09320948486819987,0.41362923266686547,0.43072200956682305,0.08271057056901442,0.3514425148631514,-0.21101039170174227,-0.17293792244943415,0.11499761772563681,0.4848533891406987,-0.027703784266986265,0.36399914937806543,0.2958882536794514,0.5036977737380842,0.07910861620113009,0.5876683622378842,0.4094420190883055,0.3425770248468903,0.09514597483032108,0.4772539289546778,0.8605627585642828,0.22985035101979184,0.40246984463212815,0.01670728916284693,0.7172591819353253,0.20562183832883682,0.5462259500206088,-0.0774858888728795,0.05343541109216027,0.06809874841775394,-0.0955815887933223,0.25455712621209,1.0,0.2702893997674367,0.25804316662983734,0.6313055920907207,0.4669769632788,0.5562009569714849,-0.12858144227008,0.4751513992307256,0.31241395051187404,0.4950251976811891,0.692300785054153,0.6890768161743087,0.40133919597334006,0.5141422448674925,0.2973601896117349,0.35226646974533676,0.14687010054219576,-0.06939071028329152,0.37843768740490774,0.6236077159601884,0.8133665693411404,0.2522627930922749,0.12534494283213685,-0.08827089916260239,0.4383903291846957,0.12910277796851213,0.6742580778589305,-0.1515220502310038,0.3573967740695521,0.6939974994540726,0.15668974968474375,0.37379350390492105,0.48909882079285305,0.31743856137991194,0.44019004449418253,0.006338646479631984,0.09247851321449738,0.22828343306232574,-0.12513765750700964,0.7557202695635324,0.10678425988107283,0.5267559580829643,0.7475917366698985,0.15678900587507727
LC_L,0.3840065523920806,0.28879146138227785,-0.24382831386341886,0.15373447963690945,0.133086369917296,-0.35582128085552434,-0.09499089835870275,0.18901453071100127,0.36583290376043875,0.16590903542863114,-0.015297588114464892,0.14576584640187984,-0.08503381564543755,0.28569197388689205,0.3460678928396975,0.19939947689604798,-0.2556452373019921,0.3502859846973597,-0.2520202417476053,0.27152082068834604,0.2519174235906274,-0.04150979882198593,0.19115301376329608,0.005089087715715102,0.10492666513441001,0.5815094180045577,0.24993361422377375,-0.002720647434595556,0.41929513332288837,0.3092123819310176,-0.1366246967106475,-0.09429829238634893,0.23196957848673905,-0.09973376254434524,-0.010797337151380303,-0.5383510836592751,-0.3775362002165663,0.023871681815576074,0.4324665149627256,-0.6702942253352739,0.5304592424415862,0.46245394756734787,0.23221730070482813,-0.04347983511154096,0.06114271746376906,0.0613433658896394,-0.07347968458387863,-0.042525282514411254,0.42703349252760825,0.35047563322669695,-0.15496092394966435,0.2620849278214801,-0.22523844455004655,0.21214394323476818,-0.10307320918841203,0.4012799154896945,-0.32988119867418975,-0.3856763218255787,-0.26973386587287906,0.08108185257076968,-0.16923667800175043,0.2702893997674367,1.0,-0.14106632860578813,0.08928683317482229,0.1382484937809359,0.15514502397404256,-0.088330700741704,0.6242363002424499,0.14887388218762432,0.12347082285989636,0.4683725974717041,0.4131316286452077,0.27543065874948597,0.28949020112501567,0.08618940093399219,0.08950224788814459,0.07155102926498387,-0.12039418585218599,0.11152147464045473,0.18223990387111128,0.4129157956353895,0.0394037684300038,-0.6321554250693759,-0.19739642481446967,0.20511554302775642,-0.08746377013009367,0.02102520691172264,0.12603211435531447,0.1847807325695698,0.11872285096526744,-0.14977027089121814,0.09640157060478018,0.13950080644344762,-0.0624098971239243,0.14300702506938887,-0.6502344431146355,0.015106893352713596,0.4261439377937581,-0.20692577095426237,0.34288246868893935,0.08196331281864597,0.11530770555393369,-0.031242850628887847,0.09235280506647485
Frontal_Inf_Orb_2_L,0.20430608872775177,0.4487297350466814,0.591517960915095,0.4331906545525025,-0.009068594493328192,0.27989546945064236,0.7998819247864789,0.5420078577531732,0.38693383239636964,0.28631325534653107,0.3978942820923238,0.4720512006861941,0.21683674178685725,0.1302604940845792,0.3448233256622271,0.626850067206017,0.4754318148700123,0.4759617804393862,0.7461178570885822,0.12248551577161287,0.353505582068187,0.4294538416383942,0.4156369524414488,0.39354166619276265,0.2788046797447615,0.19629271543976456,0.44727607277779996,0.5408531717905577,0.16684671818933827,0.4443232355140574,0.651027109041156,0.37646470479700755,0.6067673125345636,0.6120340762330676,0.5478043462823909,0.05156187903595343,0.3614900824756921,0.6790691979931222,0.3502402786419969,0.5439089009141025,-0.031214872056367828,0.08995141279368184,0.5313276094133181,0.5234848331954056,0.04163005518917337,0.606610436466694,0.1545992957305916,0.5194941505184556,0.06388862574287253,0.34711111526513794,0.13213360443698438,0.4519485456736563,0.6153279621902608,0.1810572517492561,0.5396737470940113,0.274350836227696,0.510042174956939,0.5119812286050027,0.8312455209793379,0.4653748304119821,0.5903050524599052,0.25804316662983734,-0.14106632860578813,1.0,0.4425765449079051,0.6820873636262762,0.6013619845416669,0.47681811373229244,0.042170704702421444,0.3444784271867988,0.5195214697908535,-0.1395295990217514,0.3335074122744694,0.6269121627447346,0.4946982303243377,0.4458140124771861,0.5959457662006711,0.5996238203781121,0.279834667639513,0.5837167144987724,0.11365612840442307,0.1511900055572157,0.4803566703607629,0.4435113724174257,0.6072973601386112,0.6436199428627656,0.43012435325299586,0.22002376515434996,0.4010658781252156,0.2935154497241639,0.5051444992542278,0.3574845308995585,0.6495551422963328,0.4767942684201008,0.6715682532274581,0.5514383314754683,0.4286554244537221,-0.05077028726699957,0.4028009299634367,0.42315742091235653,0.17676278264402387,0.2930799342160553,0.7055389426916627,0.2811577069370382,0.5627403597084086
Cerebellum_6_L,0.5506939800380188,0.6802890437809388,0.5030190044633133,0.5646750058023399,0.3715321906622057,0.3862274904348041,0.23488028248471204,0.6470997220590026,0.5684280380178057,0.7345379013804907,0.7643023266542167,0.7737586703727253,0.37865551508183226,0.545161223080711,0.6608721417668326,0.7002301776441606,0.446333370027827,0.5943341104617423,0.48953319062976014,0.4813016627956736,0.5703390493344596,0.6183048157781811,0.5108674671481314,0.032918934581190475,0.5529202050413327,0.47421411742525105,0.6935624124830173,0.5868696219093628,0.4397359017266238,0.7448322461224794,0.3157278627506946,0.25539440222628124,0.6419575668367177,0.20921618465189126,0.7282981573485853,0.017337699094567338,0.38142218081763946,0.4298620263945288,0.5932836869796787,0.16280908885184311,0.3601235853074283,0.10704186612366481,0.6859731418084128,0.3812457942702741,0.4884077338711969,0.7071346490227448,0.6096540971416168,0.6127483287675257,0.18485553929382456,0.8249440954543292,0.43272465316160624,0.5940217576377554,0.5319482436724499,0.7402273374396995,0.5269865569898478,0.32131004325983986,0.3386716980313337,0.4571597798228861,0.3653309328860773,0.244542510038536,0.4862350269229696,0.6313055920907207,0.08928683317482229,0.4425765449079051,1.0,0.72425316228581,0.7500332224659426,0.3690801978762611,0.3619462008062018,0.3275340388732578,0.8351940458417012,0.34438544461572695,0.4490545992193414,0.6020281368115022,0.6953810514349559,0.7843949280796262,0.6644836573521471,0.1677253819757823,0.0582935886722208,0.7222289323342613,0.6716395729536516,0.41429740070393656,0.7412680248626002,0.27033199824679593,0.30239522950804837,0.5815547663462064,0.5521452303868215,0.7906215902627542,0.21318917647843852,0.4583647835922631,0.8954641836302917,0.5098459670567249,0.6371576751156576,0.8653291088351194,0.7033848639720057,0.5870113895066729,0.20078040272361353,0.42696662314611267,0.08817261236437474,0.40566008562765166,0.6585155350730244,0.5220900493212286,0.7787765098332491,0.8280607769066125,0.41936406564259154
Frontal_Mid_2_L,0.45237969650069454,0.7336569373684766,0.7140396682849073,0.685410716369623,0.21936674855919555,0.39822786475740035,0.457909585272483,0.641070618815192,0.6131314741017847,0.48854625315473865,0.6108700547606442,0.8189305992456947,0.44595775868967075,0.28574128329719256,0.6682308850266986,0.9340347098922459,0.4713845551061293,0.7541369735690769,0.7448117644846743,0.4068997850974705,0.5324196335436641,0.6782449619668469,0.6611378542931912,0.13712222078692393,0.36212509451360775,0.4479306427995739,0.6913399472648258,0.5802249485964615,0.3795707416125896,0.7636187791911303,0.62302108061709,0.22379654562915857,0.6715506596380267,0.31311342068182646,0.749194793322116,0.06040443777952704,0.48197044633707753,0.4965389327652664,0.6629362483494974,0.258795476394003,0.28692899025326934,0.10656865591340273,0.7370851598345608,0.5140166344370319,0.18596607705489027,0.8785887308510391,0.2785474448680786,0.7761088640667138,0.08647646025731828,0.6054062080986996,0.33663130523955886,0.6889337247495327,0.6711135080629358,0.43235683819114445,0.6571649300797816,0.49464731246751603,0.5993451131472715,0.5465346278757758,0.5524028934979782,0.4897670024901566,0.5450571650413535,0.4669769632788,0.1382484937809359,0.6820873636262762,0.72425316228581,1.0,0.8684932615837252,0.5935470489362742,0.3242513853209516,0.4979378640746534,0.7802857801680383,0.045697214953924745,0.5658099860746225,0.7023258937315838,0.7420325580485182,0.7410344668557621,0.7816527876727758,0.41822065246463996,0.2681418845075586,0.8027830097800245,0.29123119177008805,0.3962929019772153,0.7418612983494011,0.2671865012989079,0.5854356085247362,0.5833991128849646,0.6649946953058578,0.41323864757774087,0.38535994356820935,0.3613452746818812,0.7630129993788364,0.5582526176401598,0.8531758361413878,0.7461568612011028,0.8758433486941019,0.5666342131406419,0.3008360154003738,0.4259601201240745,0.1650080903197528,0.5643972837957104,0.38835515990406777,0.5222202150451815,0.9144416841160464,0.5110165231560236,0.6180983167165175
Frontal_Mid_2_R,0.5692860022232306,0.7671597400353544,0.5722969112567375,0.597378097445699,0.079383190977495,0.39060747903874615,0.42639237175958716,0.6732417604105105,0.6542878910274893,0.5850934040166578,0.6181152111202146,0.845276873081999,0.4146756137307416,0.43893433950797534,0.5402925804271291,0.8516087524499932,0.42304869362498493,0.7240514331806012,0.6365980049420692,0.4728848186901588,0.7011085254159537,0.6601269509079905,0.4915710120258458,0.06714941784760728,0.35843123601852983,0.5128248271296986,0.7429981369830045,0.6082844469975488,0.47909964234329966,0.8198664167861878,0.4729791602439786,0.3776960354291454,0.6629508998330389,0.2782156803969561,0.7641718134902906,0.03708765698724071,0.3627792793199449,0.43842552652778644,0.6654127806933786,0.3031091352149865,0.34379357319713927,0.18088525883669007,0.7045470895387094,0.3603881793302593,0.25358564167502856,0.9256981727465474,0.3046253726937572,0.6795887464500172,0.16740312302165714,0.6765662659860493,0.4346460705706093,0.7156288680910959,0.5949808110944432,0.4693814208088268,0.6273585196670423,0.5490752220238312,0.4306770474081952,0.44389538174865306,0.5152731651753472,0.32874443231673,0.5772952912217382,0.5562009569714849,0.15514502397404256,0.6013619845416669,0.7500332224659426,0.8684932615837252,1.0,0.3867270776207981,0.36499435578889255,0.23042066612582707,0.7773305740258754,0.14280548528575826,0.6090936668051191,0.7188312477418894,0.7500659218728548,0.7341398709035506,0.7829339094023421,0.3373909254964008,0.1925786333167546,0.7813702144352666,0.3178947641553774,0.42941733750015487,0.7402297077674546,0.3074752289679297,0.4087104293620194,0.5595597502148368,0.5896565805119653,0.4890713382449647,0.2593054763147136,0.2724878335544727,0.7953031528516664,0.46955494334674724,0.8256993580761085,0.7268691461659087,0.8562562281490915,0.623759935112505,0.29824266819337203,0.35117059181100957,0.16977582129018307,0.401554349886874,0.42262981487241297,0.4623374568383283,0.8989045186187675,0.5725473646477165,0.50778000788697
