,Cerebellum_4_5_R,Putamen_L,Occipital_Sup_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Temporal_Sup_L,SN_pr_L,SupraMarginal_L,Raphe_D,Thal_PuI_R,Cerebellum_9_L,Thal_MGN_R,Cerebellum_Crus1_R,Thal_VA_L,Calcarine_R,VTA_R,Putamen_R,Supp_Motor_Area_L,Angular_R,Vermis_9,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_7b_R,Parietal_Inf_R,Cerebellum_4_5_L,Thal_VPL_R,OFCant_R,Thal_IL_L,Frontal_Med_Orb_L,Rolandic_Oper_R,ACC_sub_R,Thal_PuI_L,Cingulate_Post_L,ACC_sup_L,Temporal_Inf_R,Thal_MDl_R,ParaHippocampal_L,Calcarine_L,Frontal_Inf_Orb_2_R,Insula_L,Thal_MDm_R,SN_pc_R,Postcentral_R,SN_pr_R,Precentral_R,OFCmed_R,Paracentral_Lobule_R,VTA_L,Caudate_R,Thal_PuL_R,Thal_PuA_R,Temporal_Pole_Mid_R,Precuneus_L,Vermis_10,Temporal_Pole_Mid_L,Thal_Re_R,Cerebellum_Crus1_L,Rectus_L,Precuneus_R,Frontal_Inf_Oper_L,Cuneus_L,Frontal_Inf_Oper_R,OFClat_R,Frontal_Mid_2_L,Parietal_Sup_R,Cerebellum_10_R,Thal_PuA_L,SupraMarginal_R,N_Acc_L,Frontal_Mid_2_R,Insula_R,Pallidum_R,Postcentral_L,Cuneus_R,Thal_MDl_L,OFClat_L,Frontal_Sup_2_R,Cerebellum_7b_L,Red_N_L,Thal_Re_L,Temporal_Pole_Sup_R,ACC_sup_R,Thal_LP_R,Cerebellum_8_L,Precentral_L,Thal_LGN_L,Red_N_R,Thal_AV_R,Supp_Motor_Area_R,Lingual_R
OFCant_R,0.2986651246147302,0.5927756455483169,-0.12942936340798766,-0.24692031448003224,0.5467962402126381,0.43392886043899126,0.3594986385556576,0.3767647808712372,-0.21115530347044412,0.1156565239950915,0.5261689124570673,0.358887016348652,-0.08071544434769377,0.5291591690848171,-0.09320948486819987,0.4181802517410926,0.7534995998622817,0.44778775777351204,-0.03153614243262726,0.49721083438639835,0.366874842593168,0.40635657191578956,-0.04101851660392674,0.1429598498884147,0.4880888284941925,0.4023335929467454,1.0,0.5131508940259153,0.38750090921558067,0.2916928825007293,0.8277595859505258,0.21881651483788997,0.21540707239093324,0.4791663631341427,0.0682530070613346,0.2807764657436885,0.560514055846113,-0.06444832521307771,0.5916191686512046,0.3616570697346694,0.23773672852501992,0.7231729030110003,0.36560628987403543,0.27990236232668647,0.3458434137564708,0.717215372254786,0.3758975146971118,0.11160006164768543,0.6699984576930427,0.5387540033714672,-0.017049668746849777,0.15350101115627376,0.21984874989054945,0.6481707022858065,0.7579563643629802,0.10887526325837209,-0.04466269610212927,0.7996211642539607,0.2593954738736909,0.39057336055520425,-0.05398145289544798,0.37698303523456705,0.8145390762882766,0.62302108061709,0.11177341644576098,0.2494322149140529,0.2896585055278065,0.27724933155216824,0.15013703762512104,0.4729791602439786,0.5182675914167671,0.5658546971813541,0.3104945401870368,-0.32069466534817825,0.673510731605221,0.8391850897803514,0.5890252860192183,0.39947410595052985,0.3663625098644616,-0.10049962278616976,0.012205913831220418,0.5707843768148498,0.5162370512467017,0.24789991719051976,0.34120846771105673,0.01858574413358581,0.47318114961579666,0.23658596192152284,0.34461661791182463,0.06700323103137058
Thal_IL_L,0.3156640352888261,0.4390403393105701,0.0003512231132545287,0.05493494501385,0.391391630683819,0.37096066517496196,0.2952570506205415,0.3772998861613323,0.4237148481632432,0.018477564709074745,0.42639738278038003,0.34614081290746057,-0.003773858712490567,0.37729524697913436,0.04652486853586414,0.23069487301085342,0.5772601811375492,0.3592330529433667,0.09012806746599292,0.3840199198455227,0.5151450876604583,0.30964466436070665,-0.028820429784937332,0.19256369076219637,0.3750607537999165,0.2804484504806648,0.5131508940259153,1.0,0.2514675817064102,0.4636388591007836,0.6364518152072821,0.639606374037756,0.1753125511137626,0.49992209478395516,0.19916773446555253,0.26224342241803267,0.6086537799063856,-0.03651756727858933,0.5873086952598627,0.4490166049990137,0.1423966463661984,0.18101685667988265,0.2839818944576916,0.7103093920403961,0.2301388303844502,0.28411750499020016,0.2504831987097578,0.33059639653584927,0.6061354707513091,0.37137492447101106,-0.34336856904907104,0.4015210677493601,0.20472554144089192,0.3250212988222994,0.5258467417016989,0.26539108643340353,0.07700181567038844,0.4083584515038834,0.27935613453634456,0.49858068668029504,-0.0364436565435,0.35598364698386925,0.2915861657555786,0.4581138790428833,0.05635712045709489,0.14859823330725802,0.44343078397277713,0.2664469979083016,0.12183331278306851,0.43198241419735856,0.4165496951686906,0.47660321608714307,0.38778226828099543,0.011559386172139495,0.5050625277861212,0.3853836555412318,0.4816136609862431,0.4180693441523157,0.4211745776492405,-0.08860537418456846,0.24440507120654545,0.5254599223963434,0.4181620015262591,0.4459140846735742,0.37964668579036814,-0.08006745414072323,0.4244020135625341,0.6586573853304185,0.3241297374473543,0.21950131990635172
Frontal_Med_Orb_L,0.08906359990327178,-0.15757305719386583,-0.19406210721278225,-0.07767300852784279,0.2991714383042922,0.2026121990014982,-0.027796259796503426,0.17099638601519626,0.11204320950614068,0.05595748116247371,0.07334993637801711,0.008894563587303025,-0.0014825467455184041,0.20109976791395878,-0.06939071028329152,-0.038416153180167036,0.21502504024893082,0.20188103950262767,-0.12953854758077202,0.014793111440727839,0.2411144485742489,0.408574879605134,0.024966673594570308,-0.03364358092551313,0.11861062188268948,0.18434505106756452,0.38750090921558067,0.2514675817064102,1.0,0.3017182249912746,0.39949063593254774,0.17348150396154263,0.3824410005968507,0.06936140038823775,0.05235065475287106,0.15008240519778263,0.3941026338770785,-0.14073344385170247,0.21139910991017719,0.14171010826794272,0.27541407520347605,0.055744795261177114,0.03650229463543582,0.2389005976785966,0.06824482513423565,0.2663846598445226,0.0834243343093411,0.11217584691005314,0.3059461424092606,0.07277902690483842,-0.03655785766688843,0.41464473382961814,0.10837945427004642,0.22934598628189978,0.32850051277189923,0.07815371561991707,0.0012799708274618678,0.04822891438526104,0.07255784461254144,0.11152987519605218,-0.07768178692210655,0.060899796466306215,0.05041597467448176,0.2681418845075586,-0.13203930614318254,-0.06752914449936213,0.12093165123249976,0.09054185956322101,-0.11083932218462252,0.1925786333167546,0.09478918248497614,0.04941122185615589,0.004137149983294769,-0.11505491699868871,0.36820741892820563,0.2671017429941678,0.2905957087377194,0.08874396647017943,0.2253870921081217,0.040914427469268586,0.1812556045386195,0.17599362846131197,0.06425025359943004,0.05823219768704732,0.048713687047555056,0.0010718040581799294,0.25241873897048617,0.15106292255719816,0.13258467594165935,-0.019296372181955235
Rolandic_Oper_R,0.681763801832134,0.44084999137230846,0.4245784663709551,0.20511094274239197,0.7031973987674753,0.6449569014629866,0.21376837918388297,0.8085826941213672,0.5639371467148063,0.41555531638248544,0.5846760560379805,0.066889671654778,0.32657351501441845,0.38371358181591214,0.44019004449418253,0.15033834772957833,0.399182713696153,0.6778796864457203,0.47211440574020247,0.4621832592106783,0.8611644100950886,0.44975801244852437,0.18063906763531026,0.5642692890737023,0.6450413621988328,0.6524844285086568,0.2916928825007293,0.4636388591007836,0.3017182249912746,1.0,0.30430548296123366,0.48253828357474565,0.44236166511625635,0.7346434399271088,0.31406267014936845,0.17258284887978098,0.530484286212088,0.3899783270089128,0.5561660025671913,0.8005096902416408,0.2136480665625191,0.16781359054907835,0.6843304428023368,0.2665592709941712,0.7177810891639175,0.1992516327498228,0.500221553350584,-0.08438303199837614,0.5916887248884821,0.5011211045678781,0.3990381111521706,0.2674986064848294,0.5829203849912642,0.5026805125961173,0.30220235467613127,-0.005092319641363189,0.385348806562839,0.18223416614565563,0.592305088843347,0.8509998657016175,0.5005236055296705,0.7683150217851787,0.22092374214857988,0.5666342131406419,0.3506514354214848,0.45338277822863626,0.6673105332987144,0.681849057358868,0.3847417188968559,0.623759935112505,0.7122983534404295,0.2801690114533583,0.7105326952202111,0.4003292174329027,0.2388598223690109,0.17828941443188162,0.6454519097574181,0.4482583799385881,0.41199314769566553,0.046611283554990404,0.433970671829345,0.678731479442786,0.45755713617809535,0.46564405927389907,0.7300920350704387,0.5887463991418597,0.527640289146856,0.18747183974590304,0.7125098081527388,0.5133665236491973
ACC_sub_R,0.28569038394980945,0.47792086898801145,-0.16654093454311392,-0.09714464359391847,0.48643691242661863,0.4548677128313911,0.4826136209381616,0.32498738387313264,-0.11064949056582178,0.12956521971334908,0.44928246055708254,0.3109135519112726,-0.0005925563562595222,0.49169265901654646,-0.08827089916260239,0.339985999253489,0.6719107834094403,0.37765634414396504,-0.13334413375212228,0.44713521858034705,0.45426825142226207,0.4223247124379346,0.03297901450865571,-0.0012271793153646776,0.4369826096442051,0.36186216086807144,0.8277595859505258,0.6364518152072821,0.39949063593254774,0.30430548296123366,1.0,0.29554786370335506,0.23774747162956403,0.4400590415056373,0.1726100330074799,0.3258674608923479,0.5923710934972768,-0.1089833240630625,0.5068388738022329,0.379889021185511,0.26453867822899024,0.617103980538251,0.22925741662517757,0.333192618934442,0.201917059117732,0.5898568831872232,0.2724386996840474,0.17644541263744767,0.6708806264036019,0.4726644905156068,-0.11488138009322083,0.2501212785177096,0.14579613219940732,0.4976241105574361,0.7027795084773806,0.03652187367791803,0.004769009135884102,0.7699447031841583,0.18047575117433767,0.4572338708992489,-0.08325989457623362,0.36811344178699906,0.6970164213711074,0.5854356085247362,-0.012508480025938278,0.21086359948361225,0.22934606427497825,0.12840495196384524,0.0829276863551802,0.4087104293620194,0.4935648296446233,0.5437985404835323,0.2466517662969483,-0.27115745568822697,0.7071891926787711,0.7830352033926633,0.4887971313465085,0.2958321886602086,0.33085775712149107,-0.10803241109591709,0.16416727980931506,0.5446054611241267,0.42896217451759544,0.3012717598478979,0.25959189109328223,-0.030417197903790744,0.5352695009328376,0.2799992199613059,0.26869555529468614,0.08282849492856324
Thal_PuI_L,0.49895703715778783,0.21563737268822739,0.24914114197399015,0.3593356890075159,0.4372697669113344,0.5360916719110819,0.01726976199950461,0.4602923832811232,0.5193696651556874,0.14654477175880165,0.4673030839973137,0.3182492074608042,0.16832948107237003,0.35259768122062024,0.29226316956059023,0.2774976784701782,0.4363249011691906,0.5098302172440838,0.22011453421163973,0.4270751186234299,0.4937390403478957,0.3781413594544202,0.03379916355147186,0.2827169705791126,0.4632336764898862,0.5014981060675828,0.21881651483788997,0.639606374037756,0.17348150396154263,0.48253828357474565,0.29554786370335506,1.0,0.2486423951348033,0.5426280951733111,0.23724957770351238,0.4597432134688006,0.6115563869008507,0.18915193147430134,0.39617384352071194,0.34481024934211146,0.28688354463793764,-0.041554290617068834,0.3668293979208665,0.6538975090643256,0.32184939667570905,0.02108177454797524,0.16640636431253839,0.2980007981276038,0.5951516589415997,0.3414735354631562,-0.10172061493308313,0.5420950474622293,0.32551767919674274,0.2584875371063725,0.4313521735043615,0.39665710681050914,0.31778471907475925,0.16576459659433612,0.3533873277381645,0.3779597079347529,0.1577324737936033,0.39308130125883933,0.010049624065822837,0.5152849280495612,0.11439984805912332,0.3415513718653374,0.6890775629306678,0.3001955388639852,-0.0012386758542227772,0.5617083290749879,0.38936429198959577,0.3937415555267404,0.4558038475392734,0.32666037685452043,0.4043714985283739,0.1319383112646704,0.5421766507014545,0.5455029897747915,0.27071402435490866,-0.06876810167033898,0.4149762919551408,0.5491807189252486,0.3680647718154599,0.5210712970690566,0.4410124972844777,0.154157633150761,0.3547891593304014,0.6885215172982596,0.43284550018654167,0.44777914821767845
Cingulate_Post_L,0.37659314058714155,0.19334882662880562,0.1920460702217765,0.19049176054964007,0.4087790541308973,0.44659095910924135,0.05085963537276087,0.4516359819760014,0.13483847707177093,0.221550740831678,0.2695855466738762,0.24025467130734773,0.2924028922979137,0.28179777466050093,0.31241395051187404,0.14954643521015992,0.15024373417783884,0.33560413361231056,0.1994789653645621,0.1751967873845383,0.3627326187370432,0.32045803283553803,0.3961153737088672,0.19250299798796416,0.40026609151082493,0.40949784791910054,0.21540707239093324,0.1753125511137626,0.3824410005968507,0.44236166511625635,0.23774747162956403,0.2486423951348033,1.0,0.35828215512329686,0.1027211841614909,0.11179638858480055,0.37648676892300664,0.26444515494174403,0.26989044557040726,0.4320981899718643,0.24667657626449255,0.11623482833269413,0.26968808897772556,-0.0006299595299055208,0.3096230645732321,0.16865294602946723,0.4382776514018284,-0.15951339664842906,0.2719777174542136,0.1601316288125957,0.2839387625730318,0.21978028537152014,0.5195203724644766,0.3535259243783997,0.27002100841029403,-0.04469885930906599,0.3574379824367534,0.09808502695730956,0.4253506077142855,0.3240231674135996,0.3742237166575836,0.2601831304949789,0.2040237349055022,0.4979378640746534,0.17681868931467667,0.34206701536158013,0.30406140717039404,0.1338141876712409,0.2218150192681938,0.23042066612582707,0.31503661784151826,0.042602224004741236,0.3810446570057374,0.23619204830286497,0.30202194221363166,0.20467701142938374,0.2668470780999814,0.38764699639897476,0.29636400146268216,0.07503044184282741,0.29610652568248497,0.31209599988811376,0.08267845834551761,0.18786422738225741,0.3941432129344854,0.3752996332964641,0.36216602542432064,0.07946676449888883,0.32396745613713335,0.3279685911180238
ACC_sup_L,0.7675373146518235,0.6227018507835971,0.4806106131215307,0.1675668634184779,0.8476340377179853,0.776832089233997,0.19713680668235287,0.8209114511507862,0.44063065054701905,0.41278233962240646,0.7501792307558677,0.2983705445070009,0.24452411080874223,0.45563520431798865,0.4282140624193873,0.2955594390394411,0.6189896529692291,0.7706856046965737,0.5342553045140991,0.7363597334778182,0.7535251382224861,0.4897209993557143,0.19232325146359885,0.6698575174148468,0.7483042458212885,0.8130968185968966,0.4791663631341427,0.49992209478395516,0.06936140038823775,0.7346434399271088,0.4400590415056373,0.5426280951733111,0.35828215512329686,1.0,0.30307546814078445,0.32541102204981576,0.6400790062520528,0.42435633692224506,0.597825395166213,0.7256659377512991,0.3293103317573089,0.39442314648534765,0.8394967205187349,0.2527933032035284,0.8026136054432429,0.3755706622021455,0.5268043924070456,0.03342078963205108,0.8003079490122226,0.7211736985803918,0.39714623507624774,0.2470532078332333,0.6776756787989865,0.6836998306106478,0.49464466576153715,0.0784891592285571,0.31754791562087203,0.41208226017371063,0.6192555410511266,0.7753571364033627,0.4862289763090786,0.8118489025680207,0.5050266106635878,0.803684691397267,0.5344691908417326,0.6984474028359151,0.799727318167165,0.7426050873144896,0.32912970369362643,0.7837973985694021,0.7554116887811083,0.5000085711450619,0.8746505758615912,0.3043308638996652,0.4081003059270989,0.41112769005167665,0.8061114221175129,0.5211598575964873,0.5197374561944144,0.047511770600707166,0.3719977893654251,0.9539396718880432,0.6612803922943603,0.4926195051584811,0.8825964199835715,0.5773475946739705,0.5947958957644768,0.24256598822912445,0.8178820393871021,0.5700923374113149
Temporal_Inf_R,0.4954732064294043,0.10462603698159526,0.3808508405301961,0.5050702477662048,0.3283010848891009,0.35506671961214764,-0.007256889706901403,0.3167694834650218,0.20184013116463062,0.4626558451075124,0.26859554450941425,-0.04484141985697216,0.752630423862776,0.23120117869419055,0.3425770248468903,0.08523264772109881,0.15816421480837412,0.3615026342614864,0.18025615246404972,0.4124300702270621,0.390219876447042,0.2695523329517194,0.4898858920590495,0.08012196110844773,0.35027994791229816,0.4153596526542714,0.0682530070613346,0.19916773446555253,0.05235065475287106,0.31406267014936845,0.1726100330074799,0.23724957770351238,0.1027211841614909,0.30307546814078445,1.0,0.26679365811174044,0.38391057721980343,0.33489284083276105,0.12390897234907691,0.4036759778485213,0.3343451131956784,0.029033395577459258,0.15298467416902828,0.04845053162008223,0.24012936669755908,0.1048683357194148,0.21876302723148197,0.035923578175457674,0.38394135937395857,0.3742375631905462,0.21057608539393893,0.5073174104527368,0.19716094063195555,0.14785399221446135,0.16593974513308685,-0.08986362591262724,0.5439987204830217,0.14523179750735457,0.35058461134591595,0.3478731439776306,0.48799764145596064,0.3056609681118965,0.1122745478706219,0.2785474448680786,-0.025586872708573644,0.10153088118678019,0.256005928755944,0.27498140442003655,-0.0008205924019423583,0.3046253726937572,0.18007882891310806,0.18317562609247406,0.24964018120016804,0.45633226270754945,0.1954962623804543,0.08857721303572282,0.25325781082840926,0.0882481039380081,0.07757885514703927,-0.06587025398736764,0.7580238052738683,0.24970000039123674,0.20489598033384226,0.6559606119392823,0.34624767479859386,0.20051424171237792,0.1995910880056958,0.08157611634718216,0.37340819227175465,0.42689534672113083
Thal_MDl_R,0.4324253273219895,-0.014477262148416726,0.1452165612886154,0.3514810689834689,0.3554879721057384,0.46272100813041095,-0.13269428929458818,0.28548749979251165,-0.02619217227777191,0.42034276650455293,0.49419689589774796,0.5836026737849627,0.3099590959559933,0.36418916263074064,0.14337773131473106,0.3759644202733593,0.3233451203935905,0.4875029057136876,0.1189043141503995,0.49307772936832117,0.3732315217704207,0.5035962880858109,0.163794310645445,0.17619474857627693,0.4771060968427034,0.5453560461108686,0.2807764657436885,0.26224342241803267,0.15008240519778263,0.17258284887978098,0.3258674608923479,0.4597432134688006,0.11179638858480055,0.32541102204981576,0.26679365811174044,1.0,0.5045329680854093,0.1186234516560353,0.11779977774924513,0.04838596703968004,0.5775076834088991,0.14736609718118254,0.3214599549010036,0.07906801921698123,0.3651332278055536,0.07924653332199535,0.2155206505028442,0.08492190510780646,0.5357581597213782,0.35330416538755266,0.040291792178253925,0.3333208790858021,0.19889298864681465,0.3749608332391167,0.3433907661701319,-0.12614684001529797,0.43583799177411336,0.3090129842821735,0.3185181864399846,0.16669194469381934,0.11841021378116943,0.38731069751689357,0.20690106108546139,0.4344977226878959,0.0320695112468678,0.39029626932517153,0.41172784560130143,0.2646062546346943,-0.1433836609744893,0.4907716852198432,0.3341589224857424,0.35012662763144586,0.2637393817576937,0.1840184709165182,0.4102352486006727,0.2544622420202936,0.4730721230473373,0.5191379749469226,-0.20493921402710127,-0.2965377440359639,0.3309302091380111,0.3520717885188067,0.3462325854341061,0.5369393074812198,0.283196422650105,0.21613035914528259,0.010488115547453544,0.3731037861851738,0.363043439638049,0.30309879592517663
ParaHippocampal_L,0.6156865238766447,0.3548014758338436,0.2544582498460363,0.31784311887594663,0.633133817193648,0.7424174400130017,0.2728894910594841,0.5996362651861783,0.29810670605018974,0.4308852155148008,0.5843921738371198,0.318925577401953,0.236162025404164,0.42301586898398214,0.24965312186787897,0.2812069417722024,0.5415155587073911,0.6038256234450745,0.20042145868165354,0.6281940982208034,0.6940679689685906,0.7708637805670913,0.15957753182437845,0.3156992819818207,0.666013201586844,0.7082380320342535,0.560514055846113,0.6086537799063856,0.3941026338770785,0.530484286212088,0.5923710934972768,0.6115563869008507,0.37648676892300664,0.6400790062520528,0.38391057721980343,0.5045329680854093,1.0,0.2158430154821045,0.5751044265494424,0.542714026854139,0.46443370647575183,0.3332028556964441,0.49121292126208765,0.39905343500817797,0.4567180389765833,0.39639882790896536,0.347177484818715,-0.023672939051525094,0.7286107239185082,0.6160027678348777,0.1594526662305604,0.5357930933282545,0.4333575506442724,0.5505296111151123,0.5519495772774068,0.04831607628345073,0.32866038579103485,0.4626771249562046,0.47383854840105366,0.5543695334755802,0.2864610936210807,0.5728546401605638,0.4121933947359142,0.7188184124802791,0.17997337707921712,0.47560320553226304,0.6273688112514976,0.43025956778148583,0.24934499354610332,0.6394955336207804,0.600287118432822,0.45591364031937875,0.517081540351674,0.21212625717271838,0.533368823346269,0.4477257936337364,0.6471184206291376,0.46300767478553045,0.3910800467771163,-0.13674494189755865,0.4492234268363665,0.6600830203486483,0.5213714856327617,0.6621494337644898,0.523979442041792,0.35655656499774463,0.4868045511614528,0.35068654223081885,0.5589903398487701,0.4143318598760643
Calcarine_L,0.6352506536793685,0.15759409761970541,0.8235213912302528,0.549856491489006,0.4161827418154791,0.4701006474277233,-0.013988193015439633,0.4964892846002777,0.3522583005020223,0.4087714953437872,0.2237709866132112,0.22910873151807445,0.6171608652499241,0.12344329414592232,0.9640608916947266,0.11583898468832651,0.0031559478986890573,0.4490609000651467,0.6642752145179331,0.29102127759181545,0.375700732550489,0.06732485976663169,0.3787875636140785,0.566177298475667,0.48295074162959795,0.3844578222384661,-0.06444832521307771,-0.03651756727858933,-0.14073344385170247,0.3899783270089128,-0.1089833240630625,0.18915193147430134,0.26444515494174403,0.42435633692224506,0.33489284083276105,0.1186234516560353,0.2158430154821045,1.0,0.18451687848687937,0.4291406494162658,0.041874309871035506,-0.06397023429685667,0.5214775556614903,-0.12078060973870125,0.5287580849032093,-0.04806998192117533,0.45597291735642165,-0.2880587921907339,0.3095939511313035,0.19704651773929463,0.5594307565503363,0.1428064742116832,0.6909253750494087,0.114667858355025,0.12861085423976878,-0.07164622697476591,0.6840854462126983,0.04255012387168081,0.6572895811164339,0.4227601743208638,0.8638093761105258,0.4944368208511995,8.652579572987159e-05,0.45607064113250484,0.5926083944996531,0.48119301256105523,0.44578183726477133,0.3936868063575316,0.2901581796671409,0.5426495023946345,0.421920488910775,0.21544464173075886,0.5671637487618477,0.8210936733611881,-0.17783079316045203,-0.11951202441747348,0.3892825218868741,0.3390589083152799,0.14035525694163503,0.09412537654184279,0.5172884770712458,0.3633523072449857,0.24270376923349632,0.25960266336717547,0.52202407698175,0.6162406348027266,0.13359967818155408,0.03179126396296852,0.4919873510675242,0.8800578793859826
Frontal_Inf_Orb_2_R,0.4975299524688988,0.6581001032107943,0.24356807050303536,-0.0004983291089423405,0.5644969010694292,0.4981023763081599,0.35397077989573583,0.47836642398529666,0.29777134605612227,0.24436666138622917,0.5706259424675162,0.2949465340524919,0.06484780742750304,0.2183866269588212,0.192459663020541,0.36200958633033975,0.484056521903632,0.47875943873094523,0.30432691329034545,0.4618098247157386,0.5765425032701126,0.3274276861194761,-0.11008182292427822,0.44115032872947657,0.5270925309832694,0.45175994940547926,0.5916191686512046,0.5873086952598627,0.21139910991017719,0.5561660025671913,0.5068388738022329,0.39617384352071194,0.26989044557040726,0.597825395166213,0.12390897234907691,0.11779977774924513,0.5751044265494424,0.18451687848687937,1.0,0.7305388125876764,-0.012561621984467771,0.4028987561332607,0.5216116944936395,0.357091648518326,0.47346999700332476,0.3409806458692933,0.43618625755395934,-0.16578753263485763,0.5800808187469378,0.4653974691510074,0.1467011079507412,0.2535753131172774,0.4515072491440391,0.5083647770642746,0.3631549367750796,0.05799564459532849,0.12430174466079978,0.47599633363460725,0.46959893560772853,0.5788617177722593,0.21287902919743085,0.5854207958756947,0.472225016289116,0.5964182427056461,0.33876348513448223,0.45017059365626977,0.5430066862551117,0.4718775515838483,0.6179577008214242,0.5920814355562587,0.7502879661038248,0.3927406474880084,0.5447256530771823,0.08338386364875662,0.2479656932949012,0.3460956689943193,0.5869910462344208,0.4383870338162098,0.4479732700107569,-0.05882216843674846,0.17077495748783814,0.5838503576278535,0.5008620810717611,0.25439180107218434,0.49973894357440646,0.3083212427204655,0.39609882206392627,0.3133171256579286,0.47857838129759955,0.3521151352761898
Insula_L,0.6872449888196099,0.5969965938506423,0.4647142589736667,0.23682336086042663,0.6563462106706812,0.6065825932713461,0.368396180428749,0.709882669467643,0.4334203127903987,0.4257352026844133,0.5934797554166905,0.10986947461699038,0.38379756204953736,0.2847885696525242,0.4383903291846957,0.2590757246364292,0.35121480494872015,0.5914689428548418,0.4985657781962248,0.4915053839014956,0.7939507852589666,0.3629102248436467,0.2374564406633089,0.544013518089091,0.6190832518190663,0.6251479859085192,0.3616570697346694,0.4490166049990137,0.14171010826794272,0.8005096902416408,0.379889021185511,0.34481024934211146,0.4320981899718643,0.7256659377512991,0.4036759778485213,0.04838596703968004,0.542714026854139,0.4291406494162658,0.7305388125876764,1.0,0.11643665328198094,0.25486278288578007,0.6145293068794718,0.14704457207726826,0.6241765730479268,0.24241363547624128,0.5587700105573963,-0.2486274533212168,0.5324799187371442,0.5288263839782593,0.44789818618769334,0.256858832318768,0.6121880190460044,0.5476279731068164,0.2541286852959453,-0.13427405610414886,0.3735227910257741,0.3354998887881664,0.5964206312247236,0.8081268138142289,0.5434883970599951,0.7125232830608863,0.399155932032936,0.5833991128849646,0.4202427528873116,0.5198148229418245,0.6175835715453161,0.6342951870462912,0.6038941059778463,0.5595597502148368,0.7702335778905754,0.22776920591298086,0.6986481055435552,0.3509203000408549,0.13358549124284458,0.21307590427531506,0.5501310716565173,0.3975003763546094,0.43418984141640343,0.1093728446762494,0.4662545781063725,0.6409993708903878,0.4460092204873034,0.4104748814417559,0.6950473647281282,0.5832104599843146,0.4754528703460377,0.10672291987483018,0.6431825476075709,0.5229190590704146
Thal_MDm_R,0.3555455283759361,-0.08274924201485416,0.0636550042216929,0.19927429710641378,0.4651894312359545,0.46779737061940635,-0.2767361344825627,0.40721225592101595,0.0027263362820077737,0.2385237612113637,0.4103904429941108,0.2762335594053343,0.21987307375604268,0.3865189118878272,0.09247851321449738,0.0511113260812809,0.33901958917767416,0.4653515012654435,0.07606301112832978,0.4442896248397178,0.3120105390340113,0.4983224073818785,0.3877709431277682,0.11954765326363308,0.2978406431286525,0.5457877384787118,0.23773672852501992,0.1423966463661984,0.27541407520347605,0.2136480665625191,0.26453867822899024,0.28688354463793764,0.24667657626449255,0.3293103317573089,0.3343451131956784,0.5775076834088991,0.46443370647575183,0.041874309871035506,-0.012561621984467771,0.11643665328198094,1.0,-0.038908229873267926,0.3048306292956845,0.05642591826151543,0.3271252275326713,0.38192023143238324,0.21380568371003558,0.2352940330268231,0.4317044050847998,0.4207055932919974,0.18962896281498628,0.3975670942435304,0.18599974883000134,0.3724389067645921,0.4487904085186521,-0.1795773483489189,0.259851990770295,0.08336102566653444,0.18497771173062702,0.23218424694555173,0.14460571913530038,0.2693676457239075,0.16994142190058764,0.4259601201240745,0.05574536589881161,0.3170990211793926,0.34183889752605634,0.29755474484827665,-0.28116154296816004,0.35117059181100957,0.07171452625384092,0.21271289127166582,0.28785286721041325,0.005450111443004295,0.5619008622389482,0.37941743913561327,0.43079512370478446,0.19136523954150092,0.1478965124322371,0.03230562605088973,0.3737350576206175,0.39357841132566174,0.26555063682403585,0.47265785259632126,0.33579895015074507,0.13549990544976775,0.2681445162721303,0.0962270140095856,0.4439943919523327,0.1356072502321759
SN_pc_R,0.21008189543546338,0.6758795112480841,-0.05830958285976821,-0.24478650568639193,0.3352524904544707,0.3174404479637796,0.5025223417866735,0.2642199693626935,-0.3632589982660026,0.22362800630758056,0.3793501798600093,0.14389823030300256,-0.04002105759833763,0.31546485114988376,-0.1515220502310038,0.3135374022877286,0.4946751411311655,0.2791367239051958,-0.031529171499759784,0.38168756496223905,0.23466728747754614,0.36529751387289405,-0.13655679383360284,0.11768834018096903,0.42274373007888594,0.35971347551198196,0.7231729030110003,0.18101685667988265,0.055744795261177114,0.16781359054907835,0.617103980538251,-0.041554290617068834,0.11623482833269413,0.39442314648534765,0.029033395577459258,0.14736609718118254,0.3332028556964441,-0.06397023429685667,0.4028987561332607,0.25486278288578007,-0.038908229873267926,1.0,0.30599955152213926,-0.06002170661666514,0.2919015389040958,0.5046792129372221,0.2872289983555674,-0.167144661126812,0.3989953739765133,0.4674239334366617,0.2037524189498938,-0.2066519538057056,0.1393555308999129,0.5130512157179365,0.4466113931011328,-0.02970965116911674,-0.12385168602993257,0.7971678654895793,0.19764004686875783,0.2795437919970155,0.011287705847197106,0.3233600270959875,0.8334396445043913,0.38535994356820935,0.1096254986974065,0.21840420603469313,0.10307745306672614,0.21738085308692198,0.2991979659009392,0.2593054763147136,0.4700302007282698,0.37495096121711186,0.218070083220221,-0.2774958736230988,0.42287641818565136,0.6865034114793589,0.31090637919131764,0.22492917730037584,0.2807914659869842,-0.11706130565133314,-0.1504861807949129,0.4246269428284502,0.40205523673821514,0.16346236270347445,0.24968278294953586,0.17686834083291517,0.32374281830763485,-0.09432669763374997,0.23056472291040217,-0.014305047410846816
