,Frontal_Inf_Oper_R,SN_pc_L,Cerebellum_9_R,Insula_L,Thal_IL_R,Parietal_Sup_L,Thal_PuA_R,Supp_Motor_Area_L,Cerebellum_9_L,SupraMarginal_L,Thal_PuM_L,Frontal_Sup_Medial_R,Vermis_9,Thal_VA_R,Cerebellum_4_5_L,Thal_PuA_L,Occipital_Inf_L,Vermis_4_5,Thal_AV_R,Thal_PuI_L,Vermis_3,Cerebellum_7b_R,Amygdala_R,Frontal_Med_Orb_R,Parietal_Inf_R,Temporal_Pole_Mid_R,Rectus_L,Caudate_R,Cerebellum_8_R,Amygdala_L,Thal_LP_L,Insula_R,Thal_AV_L,Precentral_L,Temporal_Sup_L,Cingulate_Post_R,Cerebellum_Crus1_R,Occipital_Inf_R,Parietal_Sup_R,LC_R,Red_N_R,Temporal_Pole_Mid_L,Cerebellum_3_L,ACC_sup_L,Occipital_Mid_R,Paracentral_Lobule_L,Cingulate_Mid_R,Thal_LGN_R,ACC_sub_R,Temporal_Mid_R,Hippocampus_L,Cerebellum_6_L,Thal_VL_L,Thal_PuM_R,Frontal_Sup_2_L,Postcentral_L,SN_pr_L,Cerebellum_7b_L,Occipital_Sup_R,Precentral_R,Vermis_10,Thal_MDm_L,Thal_MGN_L,Thal_VA_L,Pallidum_L,OFCmed_R,Thal_LP_R,Cerebellum_10_L,Temporal_Sup_R,Cerebellum_Crus2_R,Cerebellum_6_R,Rectus_R,Thal_VPL_L,OFCant_R,Hippocampus_R,Raphe_M,Olfactory_L,OFCmed_L,OFCant_L,Vermis_8
Cerebellum_8_R,0.19980842034595292,0.08758993627317407,0.5922030347939348,0.3520021357217388,0.26405263381698635,0.22497192513642092,0.2949966420267431,0.3049687454865695,0.11794258034336916,0.3705650165981654,0.33028116521733836,0.22074329978405402,0.25857244404809304,-0.009313085914770784,0.26886143258515677,0.2051761623150738,0.6523831066403776,0.39013924147357837,0.005582063410937162,0.23606471806094415,0.19387168222764817,0.7603627848127171,0.22381866321085803,-0.04168856589320346,0.05469780060578685,0.32268066304841964,0.060785972456114924,0.20332336626303996,1.0,0.41897207087477323,0.19256944179736107,0.1549924107309717,0.0633308848118718,0.3578523537617769,0.40835871018609177,0.22702520109620145,0.798532213469299,0.7023779617040788,-0.03823010285972046,0.2780532597765657,0.1071612915101335,0.07861455122649434,0.1556574150332426,0.2854075336283553,0.4350140826835697,0.2058864790172066,0.2660527793189902,0.30226266668164026,0.005267643979621837,0.6588931925520036,0.383625714155446,0.5596710876723929,0.13450025091917814,0.4435790859945102,0.29698312467976995,0.28396970737458044,-0.10635128857965132,0.13374149906670382,0.37934035879229355,0.21793010550393513,-0.03266822362917353,0.21428217572259511,0.17446675594362218,0.15189219793380598,0.028986600391258468,0.005530309229925722,0.008388028074289644,0.28185893305656784,0.3219019521672268,0.6788178689442439,0.7255257705744468,0.10601270364953676,0.25132868754856064,-0.14984227335720962,0.35919885616015335,0.18597739976753522,-0.013550092000643046,0.06468464009352529,-0.07119041100041755,0.7656819613233145
Amygdala_L,0.21989996710586635,0.23250550057994676,0.4440837689097591,0.2901818625363362,0.01760321339777355,0.03692703533651521,0.03518928410880712,0.35073240123731697,0.222547485399324,0.31222417014522175,0.4199948758050223,0.3945922970736798,0.31426607126620903,0.16699803419664333,0.40493099737494653,0.40722928534882746,0.1758937844851878,0.3349393670402405,0.35715467072284246,0.5263548954666586,0.44244651096899784,0.24965505672752672,0.6505601064520353,0.5078162489425505,0.0063373635065648625,0.5982621528042795,0.3531919792861893,0.560614816850039,0.41897207087477323,1.0,0.45037462237256953,0.32217450106694895,0.44376587755761504,0.19230316183105653,0.5036166493635157,0.19571189457848248,0.31772948203782186,0.30416468356464593,-0.09825993537757892,-0.00605301289429102,0.2752801524566844,0.46193773411167416,0.4537586515820008,0.32861836795090904,0.02776559517309759,0.05834066871832115,0.17384232633219981,0.40051558108099533,0.447310725988314,0.35897996186810305,0.7244484929821973,0.446333370027827,0.4487713938158096,0.23311067097135885,0.4456988556657657,0.14561583998063116,0.16089688704864913,0.26202234779022043,0.10623614421418619,0.12594889151070693,0.17209809206452384,0.43308855585832007,0.5460693286086233,0.2564803219975128,0.3232998781012349,0.22239576018818724,0.378268321848428,0.41539207429664227,0.31843371863614406,0.31439896576813325,0.4471512694135867,0.3272938974473872,0.38896392743352054,0.3718914823276685,0.596956733759925,0.22502752179805668,0.23240080267135954,0.27919470615956654,0.45774722144693447,0.3120121780614158
Thal_LP_L,0.7280301652997587,0.3046594392783666,0.7547096626542419,0.5886188096181788,0.3903333306875862,0.4322986377967447,0.3624498279449545,0.7425171495155216,0.7550485767395211,0.709281392046942,0.8571674395539846,0.7545237960055022,0.7030659257180754,0.34177129348174423,0.7774973807783359,0.7980781236780052,0.05511450373812262,0.6720351753620215,0.2768578728167189,0.5556195233287844,0.700514823290166,0.11830447173622634,0.4248416196837272,0.21336340083289176,0.5105540942432526,0.29693309226658715,0.4827655641833312,0.7850848218085701,0.19256944179736107,0.45037462237256953,1.0,0.7858248694612503,0.3797896764605718,0.6653106149851384,0.7817193937496363,0.5015687802001021,0.19655300998909964,0.002122847825783267,0.37935291363484636,0.15867761690634574,0.4593416516937771,0.5482243044677454,0.6373843620352702,0.8092980474489524,0.20805537579402678,0.5306925639760939,0.6674739028843923,0.4081056108492077,0.44026689511378836,0.4495116872307459,0.7471793602727638,0.6644836573521471,0.6889015959837168,0.4465827285508829,0.7450578513097917,0.6719668678335007,0.19996028319199122,0.6391164604717986,0.392862742763006,0.6634937749596873,0.6426053828399114,0.6914021096481596,0.42872443909216956,0.44592863361256746,0.38206663856856665,0.2721703847191736,0.7868334866547778,0.7317803505252963,0.7006076823359094,0.352853218695967,0.420852488142203,0.5152654464895206,0.8803140402148925,0.516406372213955,0.764222617069212,0.40160565748620797,0.39274983367339883,0.26318465918571693,0.2598267799680368,0.28316318800557483
Insula_R,0.8399477415007128,0.4518093220952879,0.7042183239052398,0.7702335778905754,0.5392713095963657,0.46539609325370535,0.3892236121664191,0.6750145901924535,0.7258000150005954,0.6661146973465923,0.7402414227701274,0.6942184759122155,0.6413356122956598,0.2778367703461161,0.7848842013054781,0.6571040843796119,0.13464795139476182,0.6716850483765914,0.1258689725557665,0.38936429198959577,0.6044549731244307,0.0523201495857491,0.39352612975485185,0.1705878773763991,0.5328230051010584,0.14001418392542003,0.5294170334199993,0.6772062001547627,0.1549924107309717,0.32217450106694895,0.7858248694612503,1.0,0.23424091203396508,0.6552531884197027,0.7301349231796218,0.4959703025692782,0.23830959789089992,-0.0016210707021894395,0.41031402980792203,0.28188957203615356,0.4493703802466135,0.3758316071278776,0.5696941123400221,0.7554116887811083,0.24695301631289687,0.5442244054546251,0.6344342301001614,0.3548116968250221,0.4935648296446233,0.4639410903055801,0.6204273192908912,0.6020281368115022,0.5466291208637944,0.4170169315335649,0.6902376272467869,0.6837437713586543,0.38998953002531084,0.5478151775137413,0.42277781216009547,0.6905301380512788,0.6316749904798624,0.6436482421381899,0.3132869399267848,0.33342742063163533,0.2002446716753887,0.22748932188948665,0.6021485722281421,0.6379828064686768,0.7189948075937129,0.3250888254126157,0.34275108991759445,0.5582725678346413,0.7995228414890532,0.5182675914167671,0.6899381346935928,0.2706657170143209,0.4567277124404224,0.24449395666298673,0.06373074602780286,0.2955731509487681
Thal_AV_L,0.22179008417523202,0.0938564774290216,0.4014442667935535,0.05310337156676618,-0.18411291989499587,-0.20116381713378545,-0.2560771984723709,0.3732777826330163,0.48272108511482914,0.2224354697314813,0.4240743225118093,0.3431474123545151,0.5339226158501089,0.6387961511711547,0.4210028184145553,0.1983353123764931,-0.3913899112485677,0.2873191031569891,0.40885817543063163,0.40157705600634813,0.6226277870848347,0.06641588953229402,0.4956998607623038,0.4398654581801371,-0.15527979409185375,0.2797875559400071,0.5987353022501252,0.5812323201791874,0.0633308848118718,0.44376587755761504,0.3797896764605718,0.23424091203396508,1.0,0.18065308213121983,0.4127701220576505,0.3017672860095851,-0.007391513900673655,-0.20180066068324493,-0.23418709452683606,-0.36984099442251944,0.3889024932727313,0.7461136559340578,0.4261484081352367,0.2955945727784265,-0.4602049662862762,0.06352031368603878,0.19693993315630393,0.2375400413989572,0.7162384632804627,-0.018407972931011842,0.5519332972091571,0.38142218081763946,0.7985082561914546,-0.2159143327332392,0.3597869982296014,0.1144272897511559,0.09240862557847015,0.3489325195179638,-0.30263233447694937,0.14013562145469008,0.4599353414032787,0.6758060331495838,0.7031064741287127,0.6369130537894784,0.6941908422603429,0.5204710673963874,0.3741483062704538,0.4216428871017174,0.21067941790005673,0.09179688893262082,0.14391440271621864,0.554314624573729,0.4090365610925949,0.696672946271104,0.4100018113934888,0.25924500715657506,0.18428382894470638,0.29560696561350613,0.4215738715960745,-0.07788399485720565
Precentral_L,0.7898282224507905,0.3862806229157136,0.7503275756691388,0.6950473647281282,0.42445022087250356,0.7382128173121522,0.44041260403507376,0.8301295563039949,0.6928837489904955,0.833270544065345,0.7764065191113502,0.778582064362887,0.6620734014969817,0.2999061281441244,0.7015672415277552,0.7045124269753742,0.17204804197262688,0.7253325851430333,0.15972884691985623,0.4410124972844777,0.6116293855202736,0.3018177288190488,0.3289210977891825,0.07276112446232379,0.7535666420509273,0.2305098981051974,0.24451708341167594,0.6995295919145598,0.3578523537617769,0.19230316183105653,0.6653106149851384,0.6552531884197027,0.18065308213121983,1.0,0.6713391075730429,0.5513447811129926,0.3445384563340404,0.07602105059256764,0.6330067308730318,0.329103869869031,0.5302546626385629,0.35130983587519515,0.5562427813330225,0.8825964199835715,0.4369753144414106,0.8765468135683809,0.8575121916334735,0.274126802498682,0.25959189109328223,0.6027842206837422,0.5916807236155366,0.6953810514349559,0.5155181255077865,0.5000239514307404,0.820560594726756,0.950314055802289,0.07586441430102195,0.4982596779221733,0.6162015402157389,0.8860840788327103,0.6295742697100951,0.5220180836767527,0.18221278729513576,0.44058745249468684,0.38365405521927515,0.30998479609064367,0.5345194397194152,0.6479164491410511,0.7651072785324169,0.4619300693342821,0.5363746442236599,0.2700428229894213,0.7748498182872964,0.34120846771105673,0.6843388877947869,0.23732150726201462,0.36481336028574585,0.18756991117198396,0.08748305920300647,0.40622714599896054
Temporal_Sup_L,0.7812750263776561,0.3079385191766939,0.813482075247495,0.6065825932713461,0.3504557818591526,0.45311472430540456,0.45152760908974876,0.7529290748832719,0.7304287543196549,0.7604025511910417,0.8450130725524333,0.7721883959629362,0.7690635253800113,0.4024581060109685,0.8135062435303678,0.693287901467796,0.29562883859463807,0.7815366475423041,0.16197808605776604,0.5360916719110819,0.7232723462312247,0.24183492825327788,0.427231351739685,0.2512637411558096,0.4256278506396441,0.30914986850862614,0.3773666899698789,0.7366269611606763,0.40835871018609177,0.5036166493635157,0.7817193937496363,0.7301349231796218,0.4127701220576505,0.6713391075730429,1.0,0.6643597513334298,0.39122500470229954,0.23708334993535268,0.3353533035672643,0.18080155520009591,0.5674634520281073,0.5770765946434132,0.608614989268602,0.776832089233997,0.2224411977202793,0.5774710077148194,0.7182600748504374,0.43256192269884514,0.4548677128313911,0.503086535742392,0.8160463101453852,0.7673240526697338,0.6930380514606048,0.5484829101115065,0.7834347395006557,0.6923586099397505,0.1202181226762327,0.47168330566417255,0.42185020835426656,0.6672969850283362,0.5914982743748552,0.6306992101831295,0.3973011926645019,0.5009081060628247,0.3390382764386427,0.3512187480077431,0.5965240764179485,0.6385008704619177,0.7124086958073705,0.3503864975142443,0.5584456612433134,0.4615671936812445,0.8499275952645354,0.43392886043899126,0.7753552227951686,0.26579911280760865,0.3271056057063314,0.2637153326404409,0.10760409647207117,0.46551109986630823
Cingulate_Post_R,0.5377379127161644,0.3048146970011108,0.5719360803448998,0.5596175519847226,0.27338282370136074,0.4335448567449185,0.39409583890082256,0.5302093715067003,0.5859938295292366,0.6314940642801307,0.6712424590037159,0.6562397458023259,0.5284174612740646,0.3938074928223642,0.6137110574454266,0.4750749539013524,0.03141730204813537,0.6293080860609339,0.03743499220910813,0.2751734737457537,0.5818958349101453,0.26080826299657844,0.3552435601521841,0.2458447474314692,0.3496338742918324,0.21802938674020614,0.22376780555946385,0.47157923787608547,0.22702520109620145,0.19571189457848248,0.5015687802001021,0.4959703025692782,0.3017672860095851,0.5513447811129926,0.6643597513334298,1.0,0.22417565136471237,0.03626325232597409,0.30797111527238247,0.18813134045546118,0.5495808899020826,0.4376123246344195,0.4247790256046409,0.5885705434802084,0.11350096493558604,0.5502161598504736,0.6422302212044715,0.2772303186667911,0.36818070357574956,0.36152161050401,0.5592996374096285,0.5108674671481314,0.5247272847027354,0.3267632549118058,0.682527090867525,0.5579261992204909,0.11874289776454712,0.3840468744449009,0.23898155423383055,0.5279714734059452,0.6077251577983505,0.4766227680809196,0.20202094168535104,0.43236969473216663,0.27731089720310975,0.37567034621684137,0.36171432633252426,0.5003422739606488,0.623319890180813,0.2497261492619856,0.3097174205270472,0.3528184054588205,0.6416175329933393,0.39101717491208926,0.6237813440356558,0.21266595710235295,0.23242389096832333,0.18549784225772714,0.04374477783472856,0.20144526836278426
Cerebellum_Crus1_R,0.29425855811267976,0.04862017087606518,0.5615068994747797,0.38379756204953736,0.3559849835761253,0.33409772441922914,0.3807811781017628,0.3784518900614315,0.21628569551117433,0.37276128157772737,0.2983340652481219,0.281633121860378,0.2723677824727468,0.004396841736346381,0.38882837097001327,0.19949554670993114,0.6142968011356547,0.5913035351808111,0.04978628610657658,0.16832948107237003,0.13419912610489737,0.6334030185685929,0.16971485616055798,0.025364962434458557,0.21134859298924785,0.2981296750871817,0.08521885180683152,0.26287403804061205,0.798532213469299,0.31772948203782186,0.19655300998909964,0.23830959789089992,-0.007391513900673655,0.3445384563340404,0.39122500470229954,0.22417565136471237,1.0,0.6577561810201892,0.12533786757761853,0.292702800545025,0.05976399449670631,0.08345543934144271,0.17978996072340456,0.24452411080874223,0.5217090528307524,0.2420010231040674,0.31604628694293785,0.269146768995553,-0.0005925563562595222,0.7599298771967841,0.28976240120063884,0.6716395729536516,0.1470161065375115,0.4540665983390671,0.3464921022979857,0.30275756975695667,-0.07866837115600234,0.26918832642944407,0.5243748592516446,0.34407901671388824,0.07342939520908016,0.20037771423869633,0.08403767167172135,0.17708728224392098,0.011967445137831993,-0.04964857914102326,0.058511058365989986,0.32010959425731605,0.41800513856826993,0.6124873452140448,0.8161457401244867,0.07431676930023717,0.25716836349812605,-0.08071544434769377,0.33396390244202906,0.21744409147578933,0.0016248172456273162,0.02336797307230653,-0.050482590797627125,0.8485948054015607
Occipital_Inf_R,0.08054469783960863,-0.09436288039569053,0.31691207272874905,0.23126463846013415,0.15769754635801608,0.11627906444584811,0.22069874707433645,0.07530452716367148,-0.04150614358062803,0.11272947750935408,0.08827604383655688,0.039136239919482604,0.05353308548038705,-0.3265660545285182,0.10588120299777497,0.11986377274859668,0.7168978048368951,0.2836555350992692,0.01633545299064552,0.18684503068624714,-0.062155766515531195,0.4914097165977275,-0.043065720376958126,-0.05158819324415185,-0.012207202744834913,0.28921620133067333,-0.25427904442187693,-0.06979550403982406,0.7023779617040788,0.30416468356464593,0.002122847825783267,-0.0016210707021894395,-0.20180066068324493,0.07602105059256764,0.23708334993535268,0.03626325232597409,0.6577561810201892,1.0,-0.09506961077010999,0.3160110387765975,-0.09077948084902662,-0.1844404247632646,-0.032081302661540835,0.03392793810860718,0.49382029792772214,0.017981637209080328,0.06775654018801752,0.2764499109699673,-0.2575479939383598,0.47366942546079016,0.16596004553276061,0.3846781663290843,-0.14860999488073257,0.4926266320259442,0.07519431687501385,0.05708539495186561,-0.20573696579336143,-0.07712306685076752,0.33891617053758694,0.023297005324058085,-0.24238725995138033,-0.08446269157787657,0.006056446803581524,-0.11238626177463064,-0.22842619417016005,-0.28355407884961753,-0.1825132929863545,0.14359809181901115,0.12869625067397583,0.3336553619346778,0.6277863763692271,-0.16499842918787241,0.015516052955342266,-0.3971534779767779,0.11079089298337855,-0.007231246133836267,-0.13637590069420116,-0.09722485131580734,-0.07564847612492162,0.6491403551156045
Parietal_Sup_R,0.5489091214504371,0.2988355749756351,0.29763617564386347,0.4202427528873116,0.4389632047669438,0.9035435998400668,0.5291319320228685,0.4917388737400742,0.35347554718289276,0.5644281681119172,0.3748438937161297,0.5067585244324728,0.2840130417798112,0.02978337289194288,0.36660843439696267,0.480603782215545,0.22461369826481756,0.44551016775458196,0.00966242784664411,0.11439984805912332,0.1355529797475501,-0.03984738245632935,0.0897591731155104,-0.13484586585021058,0.8974218317655183,0.02413787595313355,0.0699934812194214,0.33196198729163495,-0.03823010285972046,-0.09825993537757892,0.37935291363484636,0.41031402980792203,-0.23418709452683606,0.6330067308730318,0.3353533035672643,0.30797111527238247,0.12533786757761853,-0.09506961077010999,1.0,0.2870772947713196,0.2267143829977606,0.11587516716561334,0.16940436671775608,0.5344691908417326,0.6310111487832318,0.79360476233558,0.564943562385869,0.058700847326201275,-0.012508480025938278,0.3950882836710926,0.19196190445592753,0.32131004325983986,0.07154642534119211,0.4802980752435689,0.5399818777634495,0.7491241255834519,0.1052685957788108,0.315267874557229,0.7826045073460919,0.6754587308247645,0.29075986014933525,0.1457953723514056,-0.20016514873622293,0.05548355211844392,0.045941224772773556,0.11725928281576292,0.3950238442744383,0.23279887641814198,0.42099836886417213,0.01866483393482919,0.2269249090864686,0.06787967302393527,0.411807579143166,0.11177341644576098,0.33001162840236375,0.019677703373350845,0.3079679408155179,0.09820535658888285,-0.06849311381978476,0.27168585848750154
LC_R,0.23813574810932794,0.03954749485515006,0.19054202716274618,0.40801991460233117,0.3201899769534694,0.4178670411017631,0.3742266270464672,0.19226973953544071,0.04416661523842957,0.33643696583048804,0.15566839701888835,0.1790059852922333,-0.05925375611199874,-0.273953073644219,0.1352783618788605,0.20038959800043915,0.45573918827235466,0.28366470710927794,-0.15451814544415,0.0018653675116238229,-0.1302398878352281,0.36470544422475165,-0.2658192754945114,-0.01610359112224261,0.3393785953897123,0.03012419849700139,-0.15053390017098514,0.01026889761766673,0.2780532597765657,-0.00605301289429102,0.15867761690634574,0.28188957203615356,-0.36984099442251944,0.329103869869031,0.18080155520009591,0.18813134045546118,0.292702800545025,0.3160110387765975,0.2870772947713196,1.0,-0.021025369947449128,-0.15467417603762162,-0.09205093967927394,0.2223337017738728,0.43629795503431784,0.2693835006011551,0.22259355446645493,-0.0500573571559869,-0.1616117046748873,0.2811889354226808,-0.02572282420173679,0.18485553929382456,-0.10130293035872096,0.4084354038998603,0.2868389028695376,0.3339319759614911,-0.07740883356715775,0.13978626823278278,0.3360253992803534,0.3043458891723808,0.05093024501309393,-0.02042923254526937,-0.2835170723619858,-0.0730435690956561,-0.19580664782239732,-0.20802414720185697,-0.011786932917941077,0.25645283921585804,0.28106857380863975,0.32393925757791486,0.26303147833150586,-0.1379132951617792,0.17461838410664346,-0.17886278248316548,0.06443776430497031,-0.11797515933264233,0.05314471249000688,-0.14401923495035632,-0.16761789758842907,0.3621002130933237
Red_N_R,0.5133223410464465,0.48283440119292,0.4466019130004646,0.4754528703460377,-0.058274445138254256,0.2961265248804936,0.1502553229181319,0.4694358928510016,0.4667455579941701,0.5495858523915526,0.5515164204736435,0.6403472996830697,0.5276322947695322,0.4689082255544035,0.5103180474310992,0.3501980642871837,-0.14287811217462187,0.4382601728886149,0.05447181594817624,0.3547891593304014,0.6425814974613991,0.028912850600274792,0.4893681434389451,0.21541596210892228,0.29293645985353595,0.13350049662631325,0.2715474951299345,0.5935362077978753,0.1071612915101335,0.2752801524566844,0.4593416516937771,0.4493703802466135,0.3889024932727313,0.5302546626385629,0.5674634520281073,0.5495808899020826,0.05976399449670631,-0.09077948084902662,0.2267143829977606,-0.021025369947449128,1.0,0.5616498245008925,0.5686022244361887,0.5947958957644768,-0.030709587677569716,0.4482220877497624,0.5280227657472134,0.0656159514385145,0.5352695009328376,0.2073992319202532,0.5997614165189329,0.41936406564259154,0.5805654672298599,0.02101252823652005,0.5676711436679914,0.5194300364786569,0.3491676007088776,0.09700214862884529,0.151047119181348,0.4484516295717795,0.5254217105996909,0.4087321672624214,0.17503546036843612,0.371933825758787,0.5044104200015537,0.5666934303615951,0.32493549716055176,0.3260661521578954,0.5541788969246202,0.2843632586552962,0.1794984055912197,0.4865461317627609,0.5677174402440625,0.47318114961579666,0.5632610559246688,-0.004326339388936297,0.4089377620566222,0.4999658374262582,0.10109067275682203,0.12989087167122598
Temporal_Pole_Mid_L,0.3603815859081831,0.24163428074171012,0.49049780102083784,0.2541286852959453,-0.10824429545695793,0.12429835036250649,-0.015625201620250696,0.5457344193896717,0.5321933565176696,0.4744378689954784,0.5446406015119089,0.6144799322051298,0.5759311334978074,0.648668291704436,0.5113003132551192,0.3738252735761599,-0.251590676884734,0.47542937165982346,0.34594498844462684,0.4313521735043615,0.6066269951090795,0.09654518787618152,0.49732164692367403,0.4382417556639264,0.135496758827048,0.30521865236150936,0.6027945896356144,0.7222526930249397,0.07861455122649434,0.46193773411167416,0.5482243044677454,0.3758316071278776,0.7461136559340578,0.35130983587519515,0.5770765946434132,0.4376123246344195,0.08345543934144271,-0.1844404247632646,0.11587516716561334,-0.15467417603762162,0.5616498245008925,1.0,0.46760307249151184,0.49464466576153715,-0.206151635269899,0.2654798707118858,0.3855997222119917,0.13171126312696926,0.7027795084773806,0.13667722685417932,0.6631195003247612,0.5030190044633133,0.8128825563060288,-0.08023684350546938,0.5930723407870757,0.33869892097516624,0.09392046348978138,0.413979753308806,0.003194382513808235,0.3346533213577348,0.5301711238770522,0.6028160630474221,0.5124083615328096,0.5946966783151099,0.7767497987358174,0.6680594884590704,0.5283811810952722,0.46645681628649266,0.39183972379220067,0.23436106639532975,0.25501042465278473,0.5920215311092489,0.5704790912986812,0.7579563643629802,0.5260821817155631,0.1996533993008225,0.3930527197630356,0.43482568596792354,0.40884896333687765,0.10738544395541988
Cerebellum_3_L,0.6834745316240353,0.5540272539536367,0.582155683278537,0.5234840913596711,0.21220280438046402,0.15857607891189054,0.26276857302607076,0.5907412794344217,0.6350026301389688,0.5727266198036894,0.6527456877431951,0.660978223534531,0.709124342060715,0.5088301894324252,0.7068698126935896,0.5551336242750456,-0.10945284020332473,0.5607592590558639,0.18675979262390452,0.33607561082902854,0.8054866572764922,-0.023490715241707143,0.5970817483888956,0.2490653693067067,0.3466303895851036,0.20871819487966595,0.37299535702953607,0.7072805677334196,0.1556574150332426,0.4537586515820008,0.6373843620352702,0.5696941123400221,0.4261484081352367,0.5562427813330225,0.608614989268602,0.4247790256046409,0.17978996072340456,-0.032081302661540835,0.16940436671775608,-0.09205093967927394,0.5686022244361887,0.46760307249151184,1.0,0.6533201833934769,0.017708214183355057,0.40180127772099167,0.6116643151575212,0.29813465299169783,0.4486916914765366,0.473971199582043,0.723954174941245,0.5868696219093628,0.5549845318284382,0.17071586266751687,0.5030076358923732,0.48077720863801304,0.35943157821401456,0.28344526466442793,0.22730644226222135,0.5872267623768807,0.6107271403831986,0.50216271065238,0.41047742796795866,0.49565868282099196,0.4357169724868126,0.4753582994943719,0.6602165678351674,0.5594389991571764,0.7343323970412236,0.33172357721040674,0.31600507530740535,0.48166723205600304,0.6735062928856115,0.5016100247814155,0.7360058358648136,0.21484802747160936,0.3509188387166274,0.5054548595514331,0.1386296743296327,0.11013969351469725
ACC_sup_L,0.8118489025680207,0.4710023540619182,0.7870535547085148,0.7256659377512991,0.4214283808458367,0.608262484679204,0.39714623507624774,0.7706856046965737,0.7501792307558677,0.8209114511507862,0.8789218858927151,0.8476340377179853,0.7363597334778182,0.38150675934282174,0.7483042458212885,0.799727318167165,0.05454343192417724,0.7047609136302663,0.24256598822912445,0.5426280951733111,0.7509121080011602,0.19232325146359885,0.448891583086585,0.11296280556203,0.6698575174148468,0.2470532078332333,0.41208226017371063,0.8003079490122226,0.2854075336283553,0.32861836795090904,0.8092980474489524,0.7554116887811083,0.2955945727784265,0.8825964199835715,0.776832089233997,0.5885705434802084,0.24452411080874223,0.03392793810860718,0.5344691908417326,0.2223337017738728,0.5947958957644768,0.49464466576153715,0.6533201833934769,1.0,0.29374272366311843,0.7584286912639153,0.8287671676586081,0.3177485531682932,0.4400590415056373,0.5120099704986367,0.74863660071733,0.6680768927031949,0.6430568517937575,0.4641110475003911,0.8204735982083176,0.8746505758615912,0.19713680668235287,0.5211598575964873,0.4806106131215307,0.8026136054432429,0.6836998306106478,0.6732085860758484,0.3218684582326243,0.45563520431798865,0.4202356797751227,0.3755706622021455,0.6612803922943603,0.684067456288842,0.7811261300718313,0.4403244399412507,0.4494085230982767,0.4651216284522965,0.9000604832944343,0.4791663631341427,0.7995174316877696,0.2541428503016971,0.4649375048531935,0.3145605022363796,0.13761610123457055,0.3154006081124329
Occipital_Mid_R,0.37146594757024304,0.1019773403094496,0.3198460478484007,0.40814286332595107,0.4427034727957555,0.7333841172862884,0.5009639625037958,0.3097834368357076,0.10529248750522457,0.3697340477112561,0.22011720762901887,0.21269728138337338,0.10147639023493184,-0.39558075661588404,0.22965927514382925,0.41035606879145936,0.6706533815390253,0.4294672276095001,0.014667628224331094,0.19641589333973183,-0.10683526974677077,0.24494212885813132,-0.05927237988626115,-0.2786156236171348,0.6358453223548104,0.15771337275701097,-0.20888146560496268,0.08948163418968952,0.4350140826835697,0.02776559517309759,0.20805537579402678,0.24695301631289687,-0.4602049662862762,0.4369753144414106,0.2224411977202793,0.11350096493558604,0.5217090528307524,0.49382029792772214,0.6310111487832318,0.43629795503431784,-0.030709587677569716,-0.206151635269899,0.017708214183355057,0.29374272366311843,1.0,0.45652043694653877,0.3578665898296097,0.217054814723226,-0.36215443510270257,0.6880381096951709,0.10987202895765134,0.3934183246721942,-0.19887395789980486,0.7111384052739316,0.30532117731633385,0.49943160543873544,-0.0608372449146224,0.20721872791305587,0.8682072609938614,0.4282620626500956,-0.06924057506182263,-0.04771307478244384,-0.2424099121238977,-0.11229793446838908,-0.2238407749720799,-0.30893090816997015,0.12228732764052853,0.15976824198460082,0.33421100109316193,0.25246987273572996,0.5755397369452397,-0.11402009296026082,0.20913507530265193,-0.37027400831403817,0.23220458426298046,-0.013691837030063178,0.06628396411484007,-0.028585564738885395,-0.09321682604278013,0.6098576983616153
Paracentral_Lobule_L,0.7090329873332287,0.37050436781770346,0.6157440487070437,0.618686863570355,0.42655462104205893,0.7924120331312302,0.46599384914942826,0.7424915846635144,0.622234359437625,0.750638363628655,0.6430206671229381,0.7352234733780804,0.5686681424000554,0.2930472610187696,0.5738571273657174,0.6177931658947267,0.1548069604315522,0.6216282577377787,0.0817497441904814,0.28774331988957336,0.48449940414158826,0.19062980537662563,0.24598789610008456,-0.009131429560357908,0.7994227080221871,0.20827568072437602,0.1706000559760868,0.5511170977680285,0.2058864790172066,0.05834066871832115,0.5306925639760939,0.5442244054546251,0.06352031368603878,0.8765468135683809,0.5774710077148194,0.5502161598504736,0.2420010231040674,0.017981637209080328,0.79360476233558,0.2693835006011551,0.4482220877497624,0.2654798707118858,0.40180127772099167,0.7584286912639153,0.45652043694653877,1.0,0.7614261902075233,0.23056939819457167,0.1792909625691993,0.5109074475096892,0.4550219602623839,0.5731674235362554,0.3473521227611912,0.4665475164704462,0.7323670050959025,0.8966245433519408,0.06385103639660916,0.39601971902171734,0.6449106341294669,0.8250149328292258,0.5347818980688436,0.3802935663170428,0.08025064218012033,0.3172148532553298,0.2830906544894429,0.28198265199108585,0.5136825111778353,0.5043886548599913,0.6684354603937375,0.2389181880537687,0.4181764060834697,0.1681291459478896,0.6388300201919372,0.2777165660888033,0.5364986400388588,0.16405474326935127,0.3218514846921699,0.10795232770882543,0.01647454082588928,0.3125832407068767
