,Postcentral_R,Putamen_R,Thal_VPL_L,Amygdala_R,Lingual_L,Cerebellum_3_R,Thal_Re_L,Precentral_L,Vermis_8,Thal_IL_L,OFCpost_R,Thal_PuL_R,Vermis_6,Frontal_Sup_Medial_L,Cingulate_Post_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Thal_LGN_R,Postcentral_L,LC_R,Angular_R,Hippocampus_R,Vermis_10,Cerebellum_8_R,OFClat_L,Insula_L,Vermis_3,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_Crus1_R,Supp_Motor_Area_L,Vermis_7,Cerebellum_8_L,VTA_L,Parietal_Sup_L,Frontal_Inf_Tri_R,Parietal_Inf_L,OFCmed_R,Thal_IL_R,Thal_PuI_L,Parietal_Sup_R,ACC_sup_R,Occipital_Mid_L,SN_pr_L,Cerebellum_9_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Vermis_9,Amygdala_L,Thal_MGN_R,N_Acc_R,Cerebellum_3_L,Precuneus_L,Frontal_Med_Orb_R,Temporal_Sup_L,Thal_PuM_R,Cingulate_Mid_L,Precuneus_R,ParaHippocampal_L,Calcarine_L,Precentral_R,Thal_MDm_R,Thal_VA_L,ParaHippocampal_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,ACC_sup_L,Calcarine_R,OFCmed_L,Red_N_R,OFCpost_L,Lingual_R,Frontal_Mid_2_L,Temporal_Sup_R,Temporal_Pole_Mid_L,Paracentral_Lobule_L,Cuneus_L,Rolandic_Oper_R,Temporal_Inf_R,Hippocampus_L,Caudate_R,Thal_MDl_R,Thal_VL_L,Raphe_M,Temporal_Pole_Sup_L,Vermis_4_5,Thal_PuA_L,Occipital_Mid_R,Thal_AV_R,SupraMarginal_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Thal_Re_R,Rectus_L,Cerebellum_9_R,Fusiform_R,Caudate_L,Occipital_Sup_L,Thal_LGN_L,Thal_MGN_L,Thal_MDl_L,Red_N_L,ACC_sub_L,Rectus_R,Thal_LP_L,Frontal_Inf_Oper_L,Thal_PuM_L,Thal_VA_R,SN_pc_R,Paracentral_Lobule_R,OFCant_L,Pallidum_L,OFCant_R,SupraMarginal_R,Thal_PuI_R,Thal_VL_R,Heschl_R,VTA_R,Vermis_1_2,Thal_MDm_L,Occipital_Inf_L,Angular_L,Cerebellum_10_R,Heschl_L,Olfactory_L,ACC_pre_R,Parietal_Inf_R,Cerebellum_10_L,Cerebellum_6_R
ParaHippocampal_R,0.568506071560183,0.6734884825001873,0.768585486328147,0.6564333120752637,0.5936056328364335,0.7551517179032251,-0.08245678684421998,0.6701498686098916,0.2813377701802896,0.5880324999963855,0.5913217234121163,0.685928198761581,0.5614106013856078,0.7031984520773101,0.5622931940211898,0.5016002483012248,0.7398905707585632,0.48501494948454127,0.6142807463685627,0.009259337125187396,0.318655903278542,0.8624070866342053,0.6480777941827701,0.33938088759774365,0.4525915194159782,0.6025834054989812,0.7799851837483486,0.6901444757130052,0.5546257046553444,0.36154743241723875,0.7057489703026298,0.18071711095081117,0.6779307663766944,0.11138111109652203,0.3709638055391277,0.7010573284131096,0.5584637995296855,0.3862526340707585,0.18111188063902905,0.6156665826481975,0.2378438359910058,0.714003350772593,0.24403071533863127,0.21286015116135795,0.6943982916092492,0.7900499763803941,0.7305259235589078,0.29748883090606376,0.7405172793654571,0.5977326930755881,0.30241743998023596,0.008210253432824718,0.7324424894871973,0.5188461060892843,0.3486030564389869,0.7160532583317282,0.29912180542264216,0.558492889803139,0.6058065294367424,0.8152317623015992,0.382155650585677,0.5892448369346444,0.34040444959452926,0.5329062299295042,1.0,0.5579337555451409,0.6610722232690232,0.7207391340856614,0.40223344004075284,0.36486430446491513,0.58628877267996,0.5693842917064242,0.5929364087840158,0.7610633014733161,0.729335646455373,0.5948796815102021,0.5182180341618846,0.4775670726682433,0.6488114269969569,0.5408725495812218,0.871284591720804,0.8236146854566231,0.3923691653131904,0.6976017926090777,0.30593422738009324,0.6117295185929245,0.7562148728620125,0.7006152074915243,0.17925747531030894,0.3889528940322254,0.6618187947039444,0.657606028169899,0.6722970262699187,0.20749826441688624,0.40109681469732744,0.7556112088982078,0.7152783624660093,0.7542558334200186,0.2842134504954819,0.36008016477996746,0.5560022516286295,0.5172422252982735,0.3746558519888254,0.5137354857624264,0.46838058352175477,0.710696011730172,0.6637842210339205,0.7586245142080461,0.38502910018990155,0.31416143738458613,0.4577150829841229,0.4347155806063868,0.5459673198205499,0.5485087517383002,0.5528960216005595,0.45994903355115024,0.704900367680544,0.6556480600716771,0.34779522130099666,0.4576372403102207,0.6038282251371847,-0.0026124868804962608,0.41752322576490136,0.45565962457213566,0.5858089848819196,0.39791102975785486,0.7081479723082693,0.3946522547871911,0.6721249113706683,0.6086885279280131
Temporal_Pole_Mid_R,0.11376958166880455,0.19484024652424575,0.2731585558803419,0.3491626581213228,0.2193857528084,0.3207361525969538,-0.074995245043217,0.2305098981051974,0.1858684683152896,0.4015210677493601,0.2889183748239789,0.3699565831759936,0.4151484057744848,0.4048930741264098,0.21802938674020614,0.6270615273911527,0.39728005697006846,0.4913775630049293,0.20817941622500463,0.03012419849700139,0.12433052954387594,0.4029939578615828,0.14641679135936217,0.32268066304841964,0.03556422636252331,0.256858832318768,0.3291406327369396,0.28646532493771887,0.23010616262148548,0.2981296750871817,0.35821531870653517,0.10687322387110516,0.44392173899146486,0.2530253167966457,0.15495811952951005,0.2624833183609663,0.22188324178030483,0.00039780602904056613,-0.05482038473375919,0.5420950474622293,0.02413787595313355,0.2914553048939222,0.18932092914110188,-0.1585694555990541,0.2715840243960377,0.38375934239147214,0.3896950678644288,0.41464473382961814,0.2685547047014386,0.5982621528042795,0.09894891074528227,-0.06364144138333139,0.20871819487966595,0.18211587317109637,0.41759211988584255,0.30914986850862614,0.23884688681164115,0.16812457470919598,0.20289717818847197,0.5357930933282545,0.1428064742116832,0.10223503164000347,0.3975670942435304,0.21507317904323198,0.5579337555451409,1.0,0.20823237179935117,0.2470532078332333,0.219362395709801,-0.049662396966969204,0.13350049662631325,0.046226640868501714,0.3035682316099462,0.39822786475740035,0.3296726080051882,0.30521865236150936,0.20827568072437602,0.19952109612620683,0.2674986064848294,0.5073174104527368,0.48617061758530306,0.5003637652441044,0.3333208790858021,0.2923368072991961,0.17701489770415463,0.253421578045747,0.3486807106954264,0.4827661686422757,0.15771337275701097,0.42064034199580186,0.24340652619900915,0.27989546945064236,0.2749763860521989,0.09486454715540578,0.03298856732358493,0.38217850085022487,0.4824131375694007,0.40118807211234386,0.17543104310856192,0.02456789552289587,0.529975532552195,0.18853669755035496,0.03564902770157656,0.3811735600652573,-0.010192012576157653,0.29693309226658715,0.17170782377417565,0.3414194725557566,0.06143757992639372,-0.2066519538057056,0.06875473911329807,0.6506864396801256,0.29448574049532966,0.15350101115627376,0.20048742125643604,0.3434923153619083,0.30094192314474527,0.33804101516824947,0.14959539594340315,0.22047310051966135,0.25370283702814955,-0.007932723719086694,0.22380108128280762,0.0742111687738354,0.29255175079005824,0.0822214420871947,0.309088671419068,0.08738049980014863,0.3644489778384935,0.540821628042004
Cingulate_Mid_R,0.8661847099094229,0.5491007510495945,0.756133398134992,0.30777693733033934,0.612316886835931,0.661701172845154,0.10233289889233413,0.8575121916334735,0.3417831156766371,0.3378220060022328,0.37487976303500936,0.6039220198132792,0.41600123670278094,0.7717657354584658,0.6422302212044715,0.31992318198222325,0.7929574214138092,0.3556821866361264,0.8607739575983496,0.22259355446645493,0.5718760585452434,0.6755034787778958,0.6387585702517986,0.2660527793189902,0.3272857774286116,0.6234308374619064,0.6279449875212112,0.6757265851413368,0.47666709369888177,0.31604628694293785,0.8018682820170218,0.12885193590253227,0.47267986752171776,0.04191142695902236,0.656076473369295,0.7185586819451291,0.8193636256587513,0.35737182804210177,0.40087991702590203,0.4249432515803289,0.564943562385869,0.7743234179767131,0.4249552260676535,0.037092951178313266,0.721587893287427,0.7780473751704062,0.8038394795689086,0.13484868174200917,0.6974229713715158,0.17384232633219981,0.3256665520167482,0.22251567897127392,0.6116643151575212,0.7626499626421862,0.13659900185580065,0.7182600748504374,0.5044449096666268,0.8929112579129385,0.7384981602422763,0.5383803609911585,0.45980981959194805,0.8695190668503717,0.39331869612245934,0.42503022299381443,0.6610722232690232,0.20823237179935117,1.0,0.8287671676586081,0.4703263042149067,0.1472722637351477,0.5280227657472134,0.4031894220344627,0.572229074538427,0.7336569373684766,0.7655566996299674,0.3855997222119917,0.7614261902075233,0.6015397649171804,0.7192694362148352,0.28411849463823824,0.6152547435045771,0.6754087897094667,0.3472770430839871,0.5187273077536185,0.19606250472863193,0.45221488549933153,0.7667558479775736,0.6892009247305548,0.3578665898296097,0.136150216720463,0.847011264273599,0.4487297350466814,0.8831016665520642,0.013857895609992229,0.1468005727990515,0.6896281649953626,0.49995282424690785,0.6051148411123157,0.4966438153804331,0.5815488024194779,0.20080378264487478,0.36064485361418136,0.46612288041928196,0.20883721485352735,0.2134041523918368,0.6674739028843923,0.742483384185887,0.7615451035294722,0.3408248334619672,0.2322661630455826,0.6532978533325549,0.0830440428928061,0.3497601464637381,0.31469112351261264,0.7786767502931677,0.42921560615619286,0.6358807475412025,0.7253966032101716,0.1178236022973396,0.40176696728374567,0.49423226753670235,0.1306411644253836,0.6380279630995034,0.6611144217384242,0.4874006977975925,0.3001904979556748,0.6804481332728008,0.7163905973742514,0.6391104417020634,0.5002805879431892
ACC_sup_L,0.8394967205187349,0.6189896529692291,0.9000604832944343,0.448891583086585,0.600197894745065,0.6996660465329437,0.047511770600707166,0.8825964199835715,0.3154006081124329,0.49992209478395516,0.5603672637040873,0.7211736985803918,0.34219106694487694,0.8184790632085611,0.5885705434802084,0.3719977893654251,0.8061114221175129,0.3177485531682932,0.8746505758615912,0.2223337017738728,0.5342553045140991,0.7995174316877696,0.6836998306106478,0.2854075336283553,0.41112769005167665,0.7256659377512991,0.7509121080011602,0.7535251382224861,0.4897209993557143,0.24452411080874223,0.7706856046965737,0.127187961727185,0.4926195051584811,0.03342078963205108,0.608262484679204,0.7652531532019186,0.7960120809778509,0.3755706622021455,0.4214283808458367,0.5426280951733111,0.5344691908417326,0.9539396718880432,0.35747810945702,0.19713680668235287,0.7501792307558677,0.8709216002676311,0.8476340377179853,0.06936140038823775,0.7363597334778182,0.32861836795090904,0.2983705445070009,0.21361171886098476,0.6533201833934769,0.6776756787989865,0.11296280556203,0.776832089233997,0.4641110475003911,0.7763120830987648,0.6192555410511266,0.6400790062520528,0.42435633692224506,0.8026136054432429,0.3293103317573089,0.45563520431798865,0.7207391340856614,0.2470532078332333,0.8287671676586081,1.0,0.4282140624193873,0.3145605022363796,0.5947958957644768,0.5789778416061543,0.5700923374113149,0.803684691397267,0.7811261300718313,0.49464466576153715,0.7584286912639153,0.4862289763090786,0.7346434399271088,0.30307546814078445,0.74863660071733,0.8003079490122226,0.32541102204981576,0.6430568517937575,0.2541428503016971,0.5958055147231779,0.7047609136302663,0.799727318167165,0.29374272366311843,0.24256598822912445,0.8209114511507862,0.6196599551823205,0.8178820393871021,0.0784891592285571,0.41208226017371063,0.7870535547085148,0.5648122780435941,0.7147496776373307,0.448604616699941,0.5773475946739705,0.3218684582326243,0.4081003059270989,0.5197374561944144,0.38929840626320367,0.4651216284522965,0.8092980474489524,0.7753571364033627,0.8789218858927151,0.38150675934282174,0.39442314648534765,0.5268043924070456,0.13761610123457055,0.4202356797751227,0.4791663631341427,0.7426050873144896,0.41278233962240646,0.7536070463216639,0.7560366893736419,0.2955594390394411,0.3765109964478862,0.6732085860758484,0.05454343192417724,0.6374053144538272,0.6984474028359151,0.6231329989886466,0.4649375048531935,0.8531040853237428,0.6698575174148468,0.684067456288842,0.4494085230982767
Calcarine_R,0.5010985072634527,0.01670728916284693,0.37843768740490774,0.02490934005910041,0.8605627585642828,0.22180728134018785,0.11390033394786643,0.5141422448674925,0.7557202695635324,0.04652486853586414,0.2594272229760341,0.1731175978410254,0.6742580778589305,0.5504625782124917,0.26163953798138334,0.5689459639563405,0.4094420190883055,0.22985035101979184,0.5657224069244754,0.4772539289546778,0.6276732909606895,0.3550249548876296,0.0957781927138021,0.49595332497882233,-0.12858144227008,0.4383903291846957,0.033432197902732066,0.40851014692388743,0.10678425988107283,0.6236077159601884,0.45995586024369844,0.3441820960138756,0.3037253379731066,-0.21101039170174227,0.6890768161743087,0.40417474863198133,0.5995213928908085,-0.0955815887933223,0.36399914937806543,0.29226316956059023,0.5462259500206088,0.37379350390492105,0.8133665693411404,-0.08114100955637092,0.2522627930922749,0.5267559580829643,0.43671833930192694,-0.06939071028329152,0.2973601896117349,0.2221806601011879,0.28978927963278084,0.2958882536794514,0.11226323821727957,0.6854214951691675,-0.037407969777646655,0.5017756271158581,0.6289367058496068,0.5391040089016247,0.6542874446790511,0.24965312186787897,0.9640608916947266,0.5083464618058359,0.09247851321449738,0.15668974968474375,0.40223344004075284,0.219362395709801,0.4703263042149067,0.4282140624193873,1.0,0.08271057056901442,0.15678900587507727,0.08120033810395526,0.9144948371465043,0.4669769632788,0.40631086929650895,0.14881891948599774,0.4784736930773897,0.8303723022678496,0.44019004449418253,0.3425770248468903,0.31791770110810125,0.31743856137991194,0.14337773131473106,0.12447723580798592,0.014462532672706651,0.480319840757499,0.6939974994540726,0.46007850705857345,0.7487251004288062,0.12534494283213685,0.5036977737380842,0.25804316662983734,0.503782783202776,-0.00833198446846126,-0.011617593710954678,0.48909882079285305,0.6949719264328432,0.3048833680464151,0.7972988846422198,0.5826464544296343,-0.11750076187735313,-0.12513765750700964,0.14687010054219576,-0.0774858888728795,0.07910861620113009,0.35226646974533676,0.43072200956682305,0.3495102417405012,-0.1951058977076895,-0.1515220502310038,0.46673102472853745,0.006338646479631984,0.05343541109216027,-0.09320948486819987,0.3696516071294064,0.365789539967004,0.09514597483032108,0.40246984463212815,0.0827044066415988,0.23668394126912073,0.12910277796851213,0.692300785054153,0.6696310719138929,0.4848533891406987,0.25455712621209,0.16270149945606519,0.3096865953077886,0.5353046666250396,0.3441774066328607,0.7475917366698985
OFCmed_L,0.19128337751526478,0.41134003404142866,0.2949671438349801,0.5496498952735285,0.18507274698473275,0.326650820115877,0.020245658569897677,0.18756991117198396,0.11528713344542074,0.42929415666313253,0.25441964977950765,0.22348098444111889,0.09602326741839462,0.2527464013644731,0.18549784225772714,0.10551488623286637,0.25980463391408926,-0.05665436253072973,0.21234412825385643,-0.14401923495035632,0.07411415622739924,0.4341232935187594,0.13234406321767966,0.06468464009352529,0.4038476349127135,0.28123766288505053,0.3243412252244089,0.30902951329172346,0.10248844170078077,0.02336797307230653,0.13760025480177296,-0.02036132406300673,0.1907890931525514,0.12282917326014083,0.08907224426520598,0.35733619744568784,0.17165585272082345,0.4910380897625898,-0.20415421824021357,0.15569717019725535,0.09820535658888285,0.3382857650689588,-0.013022441979743251,0.41060717947444886,0.14993111908073836,0.37026720045980643,0.25320825675447434,-0.005400020423798302,0.2645370082781203,0.27919470615956654,-0.11534960591374926,-0.2654070330990096,0.5054548595514331,0.11889422164882141,0.04748904619219674,0.2637153326404409,-0.176931047773032,0.059842055319123996,0.20991050979615591,0.2629681627518471,0.10188285177430588,0.13069590643900267,-0.19688947777219806,0.23273763987005433,0.36486430446491513,-0.049662396966969204,0.1472722637351477,0.3145605022363796,0.08271057056901442,1.0,0.4999658374262582,0.4820291281287196,0.18903221371588644,0.31311342068182646,0.29381860051490516,0.43482568596792354,0.10795232770882543,0.08668876337570962,0.2948140163494084,0.15426293694289234,0.44367285112050087,0.3348754489649198,-0.18253585401097866,0.36885895150981735,-0.09865868778041607,0.4351560543647143,0.1879609416197357,0.09939605911295042,-0.028585564738885395,0.2041454684494822,0.24674589343020184,0.6120340762330676,0.17423823351645842,0.42737164294285124,0.3775734314303761,0.19192032969671435,0.17163914675213543,0.3659913662476006,-0.030627280735667835,-0.012348226966155703,0.10934274630095364,0.3085583194735002,0.4834052055420324,0.2944946690573738,0.5629468862882718,0.26318465918571693,0.4019779819316629,0.16196512880200672,0.1976861237329186,0.34401419713785614,0.19261692777369885,0.0974674768563817,0.35979630205119284,0.3802304463723424,0.11876567264424409,-0.08174236482570453,0.3036615879246949,0.18865865320864464,0.10390239738594446,0.12294176150099265,0.17570471019872433,-0.1137861008005862,0.06564050177566523,0.05480312943805771,0.20598022459532017,0.5352844352868398,0.38683501804000503,0.10562853774089029,0.08404709097019816,0.047928764497931875
Red_N_R,0.4723495896037284,0.5925464968792344,0.5677174402440625,0.4893681434389451,0.3285539505365109,0.5233314972190607,0.11873035068996582,0.5302546626385629,0.12989087167122598,0.4244020135625341,0.22504257260561156,0.44024229403415044,0.1845723158001645,0.6035867823310204,0.5495808899020826,0.1621816041709815,0.5585134860201043,0.0656159514385145,0.5194300364786569,-0.021025369947449128,0.19334683104554637,0.5632610559246688,0.5254217105996909,0.1071612915101335,0.5617294693791902,0.4754528703460377,0.6425814974613991,0.5501458387549503,0.36530897042849414,0.05976399449670631,0.4694358928510016,0.0678824042070123,0.3139859944792998,0.17478028174177362,0.2961265248804936,0.5659583053504254,0.48638267931904916,0.5666934303615951,-0.058274445138254256,0.3547891593304014,0.2267143829977606,0.6353872112328026,0.09280177259322844,0.3491676007088776,0.4667455579941701,0.6065331076866267,0.6403472996830697,0.25241873897048617,0.5276322947695322,0.2752801524566844,0.04174586451178287,-0.16683592991163826,0.5686022244361887,0.4022623636399408,0.21541596210892228,0.5674634520281073,0.02101252823652005,0.4365709991363159,0.3731622991870563,0.4868045511614528,0.13359967818155408,0.4484516295717795,0.2681445162721303,0.371933825758787,0.58628877267996,0.13350049662631325,0.5280227657472134,0.5947958957644768,0.15678900587507727,0.4999658374262582,1.0,0.4961135186208872,0.2680100801586692,0.6180983167165175,0.5541788969246202,0.5616498245008925,0.4482220877497624,0.24407590040362795,0.527640289146856,0.1995910880056958,0.5997614165189329,0.5935362077978753,0.010488115547453544,0.5805654672298599,-0.004326339388936297,0.5002490238359998,0.4382601728886149,0.3501980642871837,-0.030709587677569716,0.05447181594817624,0.5495858523915526,0.5627403597084086,0.5638374371942514,0.19467207648177656,0.2715474951299345,0.4466019130004646,0.20691613627272243,0.5654391891413738,0.13605806822334796,0.1978537568105623,0.17503546036843612,0.6121076544770595,0.6646950064468877,0.4343423584299475,0.4865461317627609,0.4593416516937771,0.6752789925727446,0.5515164204736435,0.4689082255544035,0.32374281830763485,0.3710046570970017,0.10109067275682203,0.5044104200015537,0.47318114961579666,0.40053380355208046,0.01847102368939819,0.6544092691007639,0.5627456384603796,0.04553381699285381,0.32058923691098,0.4087321672624214,-0.14287811217462187,0.33448426676102166,0.3411657272033495,0.38470117470028886,0.4089377620566222,0.6946357267113233,0.29293645985353595,0.3260661521578954,0.1794984055912197
OFCpost_L,0.4581456300982612,0.7005084253317891,0.6161479090744769,0.6228161653900214,0.3160189695746207,0.4587105445479826,-0.10143969874369188,0.46901564876525137,0.1682478269777609,0.42554926118973113,0.7417865375483104,0.5880660693818739,0.14137410847353113,0.43117852965944475,0.4379472048969416,0.1605286963101024,0.5357892383084304,0.060714882341768354,0.4331890806144788,-0.14756150903783255,0.10732684786411226,0.6185537986640326,0.6322024428428528,0.16451838562552323,0.817663419626191,0.46687110034905666,0.652196275287618,0.3878264609830909,0.3609872863221218,0.18170910793181447,0.4965068099522394,0.11827372165509123,0.4060994942554708,0.024250991047410103,0.19641787270266126,0.5057543632277466,0.4330150213221377,0.7146652400879915,0.24880459396984875,0.1886922479459756,0.20065867573108892,0.6007285795012447,-0.06805262818472875,0.37758926973644474,0.5728442003743186,0.5874818647367929,0.5489630361114181,0.04938246667828851,0.6048467316883108,0.2881113180446139,0.3411371264978697,0.01874753978960569,0.5129080452749805,0.3122794747631681,0.17178553684543907,0.4951549791164067,-0.10613151298016292,0.2417202760484885,0.38018902680457684,0.5217017141625185,0.1435161639883418,0.4353037569632025,0.2242156476155276,0.5028439298513865,0.5693842917064242,0.046226640868501714,0.4031894220344627,0.5789778416061543,0.08120033810395526,0.4820291281287196,0.4961135186208872,1.0,0.23321001200577593,0.6398447104883411,0.4839802806577283,0.714770771410534,0.3848495664508988,0.187768318409404,0.3021665636267782,0.287176349141752,0.5792605057064933,0.6315525088820126,0.250719773071135,0.6753457713699798,0.4169519689373192,0.7033561630532895,0.4261146112439969,0.2799137218803672,-0.1312513764244549,0.11584596654690062,0.4797814124699606,0.6138936102663953,0.4390178621753641,0.0419352112429145,0.851568491754656,0.5918398815142267,0.2958527436225616,0.5789080202226731,-0.02124694749444682,0.16057120837643316,0.39478200786173095,0.6175095170232465,0.40634383020010734,0.6638641028574699,0.71872863340118,0.5429433279408834,0.4772880280905238,0.5815598287737532,0.7140905031187889,0.7918969937211499,0.46672063617745874,0.07529972439790593,0.5726974681195883,0.8413026305804253,0.3421144766373561,0.23639766087238273,0.7316555860860489,0.3989747616319838,0.42001631705165543,0.24577468779230804,0.6426439083238655,-0.2115168481568424,0.20228375567811457,0.37217734322441426,0.3085258334784088,0.5162069812822039,0.6441841621797553,0.22614742296768964,0.45918705539270843,0.16765647641671932
Lingual_R,0.5779917661409917,0.2375285067639551,0.5681873364178639,0.18224330576409484,0.9170854689924957,0.44594282427596216,0.08931468441682326,0.6115685672660582,0.7438829627972817,0.21950131990635172,0.4018937834991491,0.3383402106196233,0.787341310494192,0.6358416180507294,0.3655819745026301,0.6217617877205903,0.546597941032204,0.3163191437272565,0.6431907526942859,0.4007638227832722,0.5922663815328223,0.5541625983845739,0.2866137294326901,0.48986504248178236,0.021538304245242813,0.5229190590704146,0.267351175679758,0.5333247047884115,0.2590267227097384,0.6510699286265875,0.5838066445015296,0.3342270437909862,0.45271538118313215,-0.1699129484414217,0.6476517405073784,0.5485378715095159,0.6218139276642978,-0.013363978010239665,0.35046624008305,0.44777914821767845,0.49265955702306263,0.5246971118465252,0.6946211489040275,-0.007756059988381816,0.4603052180053785,0.6811984669987307,0.5452623821929657,-0.019296372181955235,0.5121839590112732,0.351966140737286,0.3925754612845948,0.26728598914327945,0.32540740023073306,0.6954530975313266,0.0297571374381844,0.6402633918277298,0.6236713932940537,0.5993467820605883,0.7207481881257792,0.4143318598760643,0.8800578793859826,0.5911411834413253,0.1356072502321759,0.2741834981067858,0.5929364087840158,0.3035682316099462,0.572229074538427,0.5700923374113149,0.9144948371465043,0.18903221371588644,0.2680100801586692,0.23321001200577593,1.0,0.6052881551567133,0.5401003891925396,0.273887012247501,0.5153414579948408,0.7824893691017357,0.5133665236491973,0.42689534672113083,0.5151887467704257,0.5275303222133396,0.30309879592517663,0.3578401112632521,0.16148564751945982,0.5777781083379147,0.842341548219763,0.5847941553161343,0.6510511125688665,0.2592356415149604,0.5738133316170748,0.42740904986644995,0.6049825703416098,0.08608849818209542,0.12681898527971705,0.6598993176983107,0.8307609880539106,0.5304569157351153,0.6991487420801693,0.5891060292317353,0.07474442401632048,0.05697746615703463,0.18461411239709316,0.08398824060319833,0.20294005239482904,0.531146318044611,0.5187435565575972,0.5173732039630223,-0.06824599861010315,-0.014305047410846816,0.5005131224766834,0.11852354872103094,0.18381996557955793,0.06700323103137058,0.4482078272488515,0.4405727640198966,0.29420651785989566,0.46585317191987496,0.24585291280498497,0.37227528799557624,0.3295031577145943,0.5769739087052219,0.6080261954079138,0.5830723764281647,0.428328326106358,0.2627247447858035,0.46557657733287505,0.5359600059196519,0.4936882899580644,0.8282133664044079
Frontal_Mid_2_L,0.7350783014431255,0.6711135080629358,0.8027830097800245,0.5204439209456195,0.6054062080986996,0.6031930534820613,0.0015568921906650452,0.7420325580485182,0.38835515990406777,0.4581138790428833,0.6046241353160793,0.6782449619668469,0.41323864757774087,0.850276909960249,0.6611378542931912,0.404323230065531,0.8785887308510391,0.33663130523955886,0.7498664039147365,0.08647646025731828,0.42070139971468906,0.760183134942111,0.685410716369623,0.24861502045851977,0.5935470489362742,0.5833991128849646,0.6742267957215897,0.641070618815192,0.5222202150451815,0.29123119177008805,0.8189305992456947,0.09401269630807671,0.4962095013785399,0.06040443777952704,0.5658099860746225,0.7301664314431758,0.7541369735690769,0.4897670024901566,0.28692899025326934,0.5152849280495612,0.49464731246751603,0.8531758361413878,0.3962929019772153,0.13712222078692393,0.7418612983494011,0.9144416841160464,0.8594879676150984,0.2681418845075586,0.7410344668557621,0.4713845551061293,0.44595775868967075,0.10656865591340273,0.5802249485964615,0.7107044020407424,0.35300938926864217,0.8245408786006584,0.3558826199118678,0.6131314741017847,0.6913399472648258,0.7188184124802791,0.45607064113250484,0.7039919356253567,0.4259601201240745,0.5582526176401598,0.7610633014733161,0.39822786475740035,0.7336569373684766,0.803684691397267,0.4669769632788,0.31311342068182646,0.6180983167165175,0.6398447104883411,0.6052881551567133,1.0,0.6729179970226131,0.7140396682849073,0.6671601913916563,0.49266443120640263,0.5666342131406419,0.2785474448680786,0.7698383413721931,0.8758433486941019,0.4344977226878959,0.7723669706129919,0.31091588423736,0.74530664140146,0.7630129993788364,0.6890338794859971,0.20187001184090594,0.2671865012989079,0.7370851598345608,0.6820873636262762,0.7636187791911303,0.12174197233595788,0.4800601604400849,0.7461568612011028,0.544205610032419,0.8016061536287054,0.3795707416125896,0.4479306427995739,0.4107388424989935,0.5643972837957104,0.41822065246463996,0.5993451131472715,0.5140166344370319,0.7816527876727758,0.6715506596380267,0.8051611383448642,0.49968699116668064,0.38535994356820935,0.5851385191506921,0.3008360154003738,0.5465346278757758,0.62302108061709,0.5324196335436641,0.4068997850974705,0.7761088640667138,0.6889337247495327,0.31375898652934286,0.36212509451360775,0.6649946953058578,0.045697214953924745,0.571550080636545,0.6629362483494974,0.5450571650413535,0.457909585272483,0.8770945004337467,0.5274527088267048,0.6465400703402392,0.5110165231560236
