,Cingulate_Post_L,Cerebellum_Crus1_L,Vermis_7,Thal_PuL_L,Occipital_Inf_R,Frontal_Mid_2_L,Vermis_3,Raphe_D,Thal_MGN_L,ACC_sup_L,Thal_IL_L,Cerebellum_7b_R,Cerebellum_6_L,VTA_R,Supp_Motor_Area_L,Temporal_Mid_L,Cerebellum_Crus1_R,Supp_Motor_Area_R,Lingual_L,Olfactory_R,Precentral_L,Hippocampus_R,Amygdala_R,Frontal_Inf_Orb_2_R,Thal_MDm_L,Occipital_Inf_L,Cerebellum_7b_L,OFCmed_L,Paracentral_Lobule_L,Thal_VL_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Thal_MDm_R,Temporal_Sup_R,Thal_PuM_L,Cuneus_L,Paracentral_Lobule_R,OFClat_R,Vermis_10,Thal_VL_R,Thal_MGN_R,SN_pr_R,Temporal_Pole_Mid_L,OFCpost_L,Parietal_Inf_L,Insula_L,Precentral_R,Frontal_Sup_Medial_L,Temporal_Mid_R,Frontal_Inf_Oper_L,Rectus_L,Parietal_Inf_R,ACC_sub_R,Occipital_Mid_R,Frontal_Mid_2_R,Thal_PuL_R,ACC_pre_L,Thal_AV_R,Occipital_Sup_R,Rolandic_Oper_R,Thal_MDl_R,Lingual_R,Thal_IL_R,Temporal_Pole_Mid_R,ParaHippocampal_R,Vermis_9,Thal_MDl_L,Occipital_Sup_L,Vermis_6,Temporal_Pole_Sup_L,Cerebellum_3_R,Precuneus_R,Pallidum_R,Cerebellum_3_L,Cingulate_Post_R,Occipital_Mid_L,Precuneus_L,Cingulate_Mid_L,Thal_VA_R,Temporal_Inf_R,Temporal_Pole_Sup_R,Caudate_L,Vermis_1_2,Amygdala_L,Hippocampus_L,LC_L,Thal_LGN_R,Thal_PuI_R,VTA_L,Angular_R,Postcentral_L,Red_N_L,Thal_VPL_R,Parietal_Sup_R,OFCant_L,Rectus_R,Olfactory_L,Frontal_Inf_Oper_R,Calcarine_L,Cingulate_Mid_R,Thal_PuI_L,Cerebellum_8_L,Calcarine_R,Frontal_Med_Orb_L,Temporal_Inf_L,Frontal_Inf_Tri_L,ACC_pre_R,Thal_LP_R,Cerebellum_10_L,Red_N_R,OFClat_L,Thal_PuA_L,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,Caudate_R
Lingual_R,0.3279685911180238,0.7439648300179047,0.3342270437909862,0.5436130917340197,0.4905622214558252,0.6052881551567133,0.267351175679758,0.440431083862463,0.07474442401632048,0.5700923374113149,0.21950131990635172,0.3383500288899503,0.7932145843195663,0.24585291280498497,0.5838066445015296,0.5227059068992377,0.6510699286265875,0.6049825703416098,0.9170854689924957,0.24295214768158344,0.6115685672660582,0.5541625983845739,0.18224330576409484,0.3521151352761898,0.3295031577145943,0.5769739087052219,0.4757904882464547,0.18903221371588644,0.5153414579948408,0.3578401112632521,0.8270611322193527,0.5485378715095159,0.1356072502321759,0.5401003891925396,0.5173732039630223,0.7824893691017357,0.5005131224766834,0.06369769123439666,0.2866137294326901,0.29420651785989566,0.3925754612845948,0.11131399750185808,0.273887012247501,0.23321001200577593,0.6218139276642978,0.5229190590704146,0.5911411834413253,0.6358416180507294,0.7020205097809262,0.5187435565575972,0.12681898527971705,0.5359600059196519,0.08282849492856324,0.6510511125688665,0.707712538394173,0.3383402106196233,0.29377482347108963,0.2592356415149604,0.7384522300890626,0.5133665236491973,0.30309879592517663,1.0,0.35046624008305,0.3035682316099462,0.5929364087840158,0.5121839590112732,0.05697746615703463,0.6991487420801693,0.787341310494192,0.5777781083379147,0.44594282427596216,0.7207481881257792,0.36409949946986137,0.32540740023073306,0.3655819745026301,0.6946211489040275,0.6954530975313266,0.5993467820605883,-0.06824599861010315,0.42689534672113083,0.6217617877205903,0.5304569157351153,0.37227528799557624,0.351966140737286,0.5151887467704257,0.18294650445927554,0.3163191437272565,0.4405727640198966,-0.1699129484414217,0.5922663815328223,0.6431907526942859,0.18461411239709316,0.5292609480050398,0.49265955702306263,0.11852354872103094,0.20294005239482904,0.2627247447858035,0.6124864601042794,0.8800578793859826,0.572229074538427,0.44777914821767845,0.45271538118313215,0.9144948371465043,-0.019296372181955235,0.2590267227097384,0.6811984669987307,0.46557657733287505,0.36004084942093884,0.4936882899580644,0.2680100801586692,0.021538304245242813,0.5847941553161343,0.5452623821929657,0.3899485148487616,0.5275303222133396
Thal_IL_R,0.16255089616179205,0.33092606421574594,0.4420599746510054,0.3886145809737953,0.15769754635801608,0.28692899025326934,0.21991198354977545,-0.002898010839244134,-0.053327558699360914,0.4214283808458367,-0.1969642897377878,0.25436764686294505,0.3601235853074283,0.3149120921072696,0.4028600676267853,0.4436996848421947,0.3559849835761253,0.42072662040900083,0.5035391411888919,0.03911592170599505,0.42445022087250356,0.3382989728499227,0.09075896423935172,0.2096903151362676,0.3773682038518023,0.3857819919874279,0.316671079119343,-0.20415421824021357,0.42655462104205893,-0.03367057257122581,0.4710227539935475,0.36626513782652803,0.14012143316920042,0.4449711026382163,0.4885077615270984,0.5308313183665544,0.3902350268024567,0.34641778842844884,0.37551197754555343,0.21415655098719874,0.19329282293086458,-0.43179414189339294,-0.10824429545695793,0.24880459396984875,0.4808850998388332,0.45870945258097473,0.5449882079192131,0.32181264680853455,0.46517413546634806,0.3613163911408147,0.24601802775064024,0.4901585320075846,0.0002645295765498239,0.4427034727957555,0.34379357319713927,0.3815762433380949,-0.017952186845126936,-0.22132438225002304,0.496444001431344,0.3196235024177959,0.3130847109494755,0.35046624008305,1.0,-0.05482038473375919,0.18111188063902905,0.2961106755941615,-0.2247812455216804,0.4878457418908055,0.2328505735316337,0.1757608525055506,0.34010851904084466,0.4360234374189013,-0.015938456665803038,0.21220280438046402,0.27338282370136074,0.4394299197874974,0.4554686743814796,0.4221719320817261,0.1554697261218557,0.1677471755427959,0.18709933943185644,0.14681990392533872,0.19165238147352806,0.01760321339777355,0.1467899893138554,0.5304592424415862,0.2238264951366441,0.6471470559512167,-0.5310740814635798,0.4886768393783992,0.4293727169182284,-0.11660183070264128,0.5711438821903692,0.4389632047669438,-0.355405215330894,0.20077043361325844,-0.02128618355077518,0.5121497907852609,0.45283279410414595,0.40087991702590203,-0.06190339545795124,0.20484764729018548,0.36399914937806543,-0.19729804125611072,0.24931321590668074,0.32023222197900186,0.2243072684850181,0.33804236658925463,0.35463907480582957,-0.058274445138254256,-0.036979861244012584,0.3953676151310477,0.35476269550548734,0.28875915832772,0.20493445824728126
Temporal_Pole_Mid_R,0.21978028537152014,0.2824864940024109,0.10687322387110516,0.39344071697368876,0.28921620133067333,0.39822786475740035,0.3291406327369396,0.354491957093571,0.529975532552195,0.2470532078332333,0.4015210677493601,0.31162379919084454,0.3862274904348041,0.14959539594340315,0.35821531870653517,0.1829167595818919,0.2981296750871817,0.2749763860521989,0.2193857528084,0.3233481042429395,0.2305098981051974,0.4029939578615828,0.3491626581213228,0.2535753131172774,0.25370283702814955,-0.007932723719086694,0.3167872725001889,-0.049662396966969204,0.20827568072437602,0.2923368072991961,0.3605594391198235,0.2624833183609663,0.3975670942435304,0.3296726080051882,0.3414194725557566,0.19952109612620683,0.06875473911329807,-0.059620548828602044,0.14641679135936217,0.30094192314474527,0.09894891074528227,0.41049733995683846,0.30521865236150936,0.046226640868501714,0.22188324178030483,0.256858832318768,0.10223503164000347,0.4048930741264098,0.41244303371628266,0.17170782377417565,0.03298856732358493,0.08738049980014863,0.2501212785177096,0.15771337275701097,0.39060747903874615,0.3699565831759936,0.3771093398213777,0.42064034199580186,0.18216520143986484,0.2674986064848294,0.3333208790858021,0.3035682316099462,-0.05482038473375919,1.0,0.5579337555451409,0.2685547047014386,0.18853669755035496,0.17543104310856192,0.4151484057744848,0.253421578045747,0.3207361525969538,0.20289717818847197,0.2281636765222529,0.20871819487966595,0.21802938674020614,0.18932092914110188,0.18211587317109637,0.16812457470919598,0.06143757992639372,0.5073174104527368,0.6270615273911527,0.40118807211234386,0.22047310051966135,0.5982621528042795,0.48617061758530306,-0.35582128085552434,0.4913775630049293,0.3434923153619083,0.2530253167966457,0.12433052954387594,0.20817941622500463,0.03564902770157656,0.3693056711600553,0.02413787595313355,0.6506864396801256,-0.010192012576157653,0.0822214420871947,0.16671649900849095,0.1428064742116832,0.20823237179935117,0.5420950474622293,0.44392173899146486,0.219362395709801,0.41464473382961814,0.23010616262148548,0.38375934239147214,0.309088671419068,0.34595078145683616,0.3644489778384935,0.13350049662631325,0.03556422636252331,0.4827661686422757,0.3896950678644288,0.21899470280555275,0.5003637652441044
ParaHippocampal_R,0.3686552606246834,0.4081206242931764,0.18071711095081117,0.77397740879256,0.11236902064393836,0.7610633014733161,0.7799851837483486,0.3723280224002885,0.5560022516286295,0.7207391340856614,0.5880324999963855,0.1968342635943825,0.7586873410335316,0.34779522130099666,0.7057489703026298,0.546033849701132,0.36154743241723875,0.6722970262699187,0.5936056328364335,0.6115710834811634,0.6701498686098916,0.8624070866342053,0.6564333120752637,0.5828265485981287,0.6038282251371847,-0.0026124868804962608,0.5327619845511348,0.36486430446491513,0.5182180341618846,0.6976017926090777,0.7882922927039969,0.7010573284131096,0.34040444959452926,0.729335646455373,0.7586245142080461,0.4775670726682433,0.4577150829841229,0.4219822180651474,0.6480777941827701,0.704900367680544,0.30241743998023596,0.44888126528254163,0.5948796815102021,0.5693842917064242,0.5584637995296855,0.6025834054989812,0.5892448369346444,0.7031984520773101,0.6073744397655386,0.6637842210339205,0.40109681469732744,0.3946522547871911,0.49879199028159227,0.17925747531030894,0.7513813443722794,0.685928198761581,0.6691568215685942,0.3889528940322254,0.3824613937467466,0.6488114269969569,0.3923691653131904,0.5929364087840158,0.18111188063902905,0.5579337555451409,1.0,0.7405172793654571,0.5172422252982735,0.2842134504954819,0.5614106013856078,0.6117295185929245,0.7551517179032251,0.6058065294367424,0.5872446346647548,0.7324424894871973,0.5622931940211898,0.24403071533863127,0.5188461060892843,0.558492889803139,0.38502910018990155,0.5408725495812218,0.5016002483012248,0.7542558334200186,0.4576372403102207,0.5977326930755881,0.871284591720804,-0.14023939499427432,0.48501494948454127,0.45994903355115024,0.11138111109652203,0.318655903278542,0.6142807463685627,0.3746558519888254,0.7063822403940895,0.2378438359910058,0.4347155806063868,0.46838058352175477,0.39791102975785486,0.6708152802028235,0.382155650585677,0.6610722232690232,0.6156665826481975,0.6779307663766944,0.40223344004075284,0.29748883090606376,0.5546257046553444,0.7900499763803941,0.7081479723082693,0.6253995959998568,0.6721249113706683,0.58628877267996,0.4525915194159782,0.7006152074915243,0.7305259235589078,0.39706843612471926,0.8236146854566231
Vermis_9,0.1751967873845383,0.3677014776481946,0.2458278178295265,0.7682047720112429,0.05353308548038705,0.7410344668557621,0.8142654998993422,0.113486764600969,0.48208343961689676,0.7363597334778182,0.3840199198455227,0.1033869362907997,0.7843949280796262,0.25240454114193367,0.7197336130451354,0.5487992624018297,0.2723677824727468,0.7242330161049574,0.5660463972077767,0.4601099423149937,0.6620734014969817,0.6987151230848868,0.4159843924625187,0.4618098247157386,0.6113861260983974,-0.004743573432634427,0.4142394094050178,0.2645370082781203,0.5686681424000554,0.7006749916027477,0.7797334370251452,0.7131900125768322,0.4442896248397178,0.6711066854196348,0.7902670840631759,0.37394165168900284,0.46107101794205313,0.5080279795806454,0.7447138487864363,0.7498636500290842,0.4097945986107601,0.21205188235011313,0.5759311334978074,0.6048467316883108,0.5447481500336341,0.4915053839014956,0.6697388714800164,0.5613989658489721,0.4589060356740563,0.6015521623982946,0.42287725162375855,0.4003875096493645,0.44713521858034705,0.10147639023493184,0.7341398709035506,0.7408885048869972,0.6116016411011502,0.1742699451534452,0.32945068504707714,0.4621832592106783,0.49307772936832117,0.5121839590112732,0.2961106755941615,0.2685547047014386,0.7405172793654571,1.0,0.5503213176034467,0.15156282931286202,0.4551392060387535,0.6087639258200953,0.7115384860692116,0.5294077782279702,0.6312939135109977,0.709124342060715,0.5284174612740646,0.09802274309983393,0.45343062607819806,0.5264925732673111,0.5715318347783669,0.4124300702270621,0.3025622438830808,0.6842654114062682,0.5220530956205743,0.31426607126620903,0.71768937482868,0.08618940093399219,0.3875937772063061,0.40151439908582687,0.13122642497634812,0.2672073372119942,0.6398795179042276,0.22269445447960845,0.7325203363111165,0.2840130417798112,0.10930697374012925,0.468306219530415,0.28350429167097196,0.7518370884468034,0.29102127759181545,0.6974229713715158,0.4270751186234299,0.6506129993658125,0.2973601896117349,0.014793111440727839,0.5721587502676665,0.7845342580252735,0.7193712597611033,0.6506358698827435,0.6404463692743281,0.5276322947695322,0.5699937354510317,0.607547908487769,0.7173370501354568,0.29050353354465996,0.7594428634376889
Thal_MDl_L,0.30202194221363166,0.07564051445802705,-0.049656172985476005,0.4298292757257774,-0.1946495917785236,0.5643972837957104,0.6734471006759641,-0.12813732859430582,0.5422238226295016,0.4081003059270989,0.5050625277861212,0.1066131581956082,0.40566008562765166,0.1269903581542938,0.4419258367692289,0.3807880769435341,0.030552169169961584,0.38615362049417606,0.08794861468010821,0.3800414531767965,0.3233423378182123,0.45228318521597666,0.4558518636079919,0.2479656932949012,0.6002231773937035,-0.35088687103142707,0.21893537365821547,0.3085583194735002,0.22042164211595464,0.8371572710919659,0.3019327652590065,0.37705219790750083,0.5619008622389482,0.29664842810767106,0.5017303567553381,-0.10808417310559129,0.2779482211780871,0.5102957400800894,0.5125183412715918,0.7804799060528202,0.33597931299300265,0.3437177766369273,0.7765274345506938,0.6175095170232465,0.2080113700221888,0.13358549124284458,0.2635540644686663,0.4237945906658298,-0.020738436083836527,0.3354892564867255,0.4719240654624316,-0.044578293522411355,0.7071891926787711,-0.4169567101250159,0.401554349886874,0.4348511028778166,0.7058543400811575,0.2666715183536814,-0.20410356869547733,0.2388598223690109,0.4102352486006727,0.05697746615703463,-0.2247812455216804,0.18853669755035496,0.5172422252982735,0.5503213176034467,1.0,-0.23777907739257056,0.15189217473164784,0.5761913849278724,0.39536985589142387,0.17606532169551806,0.5498234656134973,0.436022240066299,0.4824080673278516,-0.28189401008274595,0.11841755474188506,0.171514282584196,0.7015422727201367,0.1954962623804543,0.13337176206169704,0.6742453298641047,0.30772061853502686,0.3389447507383569,0.5975347502052154,-0.20692577095426237,0.14151775081021956,-0.0356062248294682,0.434230887751201,-0.19272127129120808,0.26073951860044414,0.3965804077662112,0.40822620853120434,-0.1072231664104112,0.2927873612439167,0.4817484313401195,0.26712229618073047,0.2825013243794556,-0.17783079316045203,0.36064485361418136,0.4043714985283739,0.42825620319400465,-0.12513765750700964,0.36820741892820563,0.5122955193104157,0.4737860708891203,0.6347565131638986,0.31675614825093074,0.3773765727994097,0.6121076544770595,0.819787744714339,0.1989033431678909,0.45960515523470225,0.14859684966834538,0.5948211518683909
Occipital_Sup_L,0.3653610639736671,0.5994189229939382,0.30799317656184544,0.357834305689787,0.4099692007318536,0.3795707416125896,0.007121174102916299,0.5143889513114677,-0.2266876710151009,0.448604616699941,-0.025814211916378272,0.32812649912372244,0.4397359017266238,0.047708851132640576,0.42746078717830527,0.4594209997537383,0.5036988330671164,0.5214205904031061,0.6966643265216989,0.003329703539402315,0.585527805409315,0.34520693383068657,0.016319952617382266,0.18205825638212966,0.09246909828429316,0.6526609480498058,0.2997589047787879,-0.030627280735667835,0.574258274422544,-0.03574965923841633,0.5248302117925214,0.31107675853538647,0.0933143564799066,0.42354279946048573,0.37656621266832807,0.8221053791457648,0.4555717352663433,-0.13449339277496977,0.09834094032336822,0.026320670408457633,0.10830661609446741,-0.14449769106035723,-0.060566849813058724,-0.02124694749444682,0.7261977879062655,0.5122296780587386,0.5496256697974305,0.5333420633223043,0.6227176452732158,0.42214084718765044,-0.1320078723704891,0.6903410525812906,-0.205067273506457,0.8733947363648455,0.47909964234329966,0.1315138917978524,-0.08020454641195868,0.012806661281908797,0.8431311110301405,0.4797735692148978,0.09347975593298648,0.6991487420801693,0.4878457418908055,0.17543104310856192,0.2842134504954819,0.15156282931286202,-0.23777907739257056,1.0,0.5025286416546118,0.27569949866406707,0.2087561976236356,0.6610429428520792,-0.011542043778101897,0.029159034678492318,0.31306243408177625,0.9206612559848267,0.7767752343913055,0.6465981718675199,-0.2619286941582801,0.2694741919107711,0.4937545513178769,0.18667314310510405,0.1801415418654478,0.10613977059748637,0.22721596221755977,0.41929513332288837,0.1813536303105813,0.4044881757787452,-0.3589206859416535,0.8256703181907771,0.6528811474557731,0.24067878898469267,0.44230861008585076,0.6981701371451596,-0.07512138229492114,-0.03580118467139518,0.14096112353143106,0.4721708837179944,0.814481395537105,0.4966438153804331,0.24792483502114088,0.17621876807876377,0.7972988846422198,-0.06550450807170309,0.09021893109188996,0.4203234611687235,0.2168565381355571,0.14830280108098337,0.26063704634257945,0.13605806822334796,-0.2897506408577665,0.4933850637229887,0.3832296924491286,0.3146237211225638,0.2146690004066679
Vermis_6,0.28617785116828964,0.8341248913145848,0.5074202768504071,0.4354061027904892,0.623272004202785,0.41323864757774087,0.3184223137331776,0.3440314309944322,0.27279921660711226,0.34219106694487694,0.21007961187726057,0.3822355461202976,0.7906215902627542,0.1885300083878067,0.49535884548023545,0.5379236338593466,0.811550446633287,0.487131622387981,0.7626172813339421,0.15460429214336904,0.41770929421349556,0.4923405745247574,0.24783222972293933,0.16523529578455726,0.3050685179713124,0.5591338121928467,0.37584496254350375,0.09602326741839462,0.3248638875886452,0.3023403055776013,0.696348671789852,0.398490461373386,0.3003299419087858,0.4290431112373229,0.4069989828428029,0.6341854541849505,0.42149990982694824,-0.06448409710528859,0.18534380355706273,0.2469654920769374,0.256684489925824,0.13009302387779162,0.18253828166612768,0.14137410847353113,0.37032663407864397,0.40913475718880793,0.4082760515640367,0.44307275786013345,0.7265412160685492,0.4063156621337017,0.04333874001110951,0.2765302881621889,0.0653590591937002,0.5197892503033869,0.4890713382449647,0.26740752792590733,0.1970769513095397,0.28194876688896153,0.5723433731381786,0.4323339720538247,0.4543271120962468,0.787341310494192,0.2328505735316337,0.4151484057744848,0.5614106013856078,0.4551392060387535,0.15189217473164784,0.5025286416546118,1.0,0.473171165614132,0.4682208369402401,0.5972145708436177,0.2659710444741265,0.3267450888002051,0.29915299568478554,0.5138630030133287,0.44336013104249916,0.41446152107510503,-0.03448388081568052,0.6892733822234869,0.7275259165573745,0.48469979654173156,0.4274529421318083,0.4408250613009721,0.5262232217863752,0.02102520691172264,0.46583147682825926,0.4682245508897666,-0.09369591435681748,0.36246949414033375,0.3947738159738966,0.03391306388014957,0.4632419153891528,0.17271293067230312,0.15281811408772017,0.14118082590898187,0.05601107110782307,0.4505454679876296,0.6122892404012299,0.41600123670278094,0.4664827660075588,0.6911282239818068,0.6742580778589305,0.03970200298533562,0.4014884152172173,0.499031083970713,0.2783158615989618,0.18393677103441108,0.42228145271685785,0.1845723158001645,0.0007688845276337155,0.3989466950811031,0.3825231514860027,0.3331754589708288,0.4183354429856357
Temporal_Pole_Sup_L,0.35722563869530993,0.49076070852401626,0.32186252444425095,0.5792842015510729,0.21644241532432063,0.74530664140146,0.5244966465526728,0.03144854482716727,0.3448778468857161,0.5958055147231779,0.35713380833535374,0.4601309841975254,0.6938578530745098,0.27854952772236263,0.5786546850380077,0.6408577404763982,0.4761733478781092,0.5067384750316618,0.6518126368742507,0.387653917011757,0.4987865598537407,0.6325745237078135,0.4940999063489147,0.33131622906972813,0.5913526734268255,0.2738865983275127,0.414090876473407,0.4351560543647143,0.3658250573639832,0.7169529264910187,0.6201948061650768,0.506744205631609,0.40386990685276997,0.48555112722194615,0.6337377134092121,0.39666568719090267,0.37318027016898603,0.5263696085251877,0.3986484523672756,0.6660583644611181,0.3488363097055605,0.1708324990150895,0.7701387045584356,0.7033561630532895,0.49117553174206086,0.42230981280844104,0.43095479162548195,0.6377406805187049,0.44396982300791976,0.5123666470348902,0.5916155863602327,0.19922062557568182,0.5511224585100992,0.14904754700205117,0.617322702893814,0.5244193113735035,0.6248787549517646,0.19501920534974593,0.29058926224318116,0.3850736234025804,0.36504906856802016,0.5777781083379147,0.1757608525055506,0.253421578045747,0.6117295185929245,0.6087639258200953,0.5761913849278724,0.27569949866406707,0.473171165614132,1.0,0.44791464202224307,0.4126276227316008,0.5142585762204908,0.4404043793759231,0.4746606879655502,0.31669753532655726,0.3841586442821812,0.3155792117512712,0.4552220805217558,0.41442498763026087,0.5657815988157621,0.739457128002592,0.2952564834520359,0.5514211166720571,0.7095789196005333,0.06532727731301356,0.213652861670801,0.30220097582757793,0.046086443164024424,0.19052038663976348,0.48921270428457564,0.32314543857731093,0.568610770290543,0.19539078350526884,0.12734906675847454,0.6185557381236798,0.3877240723828566,0.47709112916627894,0.48914937414304466,0.45221488549933153,0.40434217138666717,0.5709461471375645,0.480319840757499,0.07691787306388076,0.40702315398029004,0.7260562751679842,0.7237460857081668,0.44986857069916414,0.4647011961607765,0.5002490238359998,0.5878653793477466,0.42136188627832455,0.6072192999515866,0.5665608152797071,0.674338243464399
Cerebellum_3_R,0.37630468439318,0.3142940408474138,0.29233638805907136,0.771345441082157,0.1363616467410031,0.6031930534820613,0.8225131003746989,0.3115916617963672,0.42156279269781827,0.6996660465329437,0.3942573145241451,0.09177551697087552,0.6837094288329073,0.2803878483150521,0.6294450723350308,0.6634817651702826,0.29370964874683664,0.6521427373528462,0.5360903252805289,0.46210019243640466,0.6263405595803383,0.7982761007649263,0.4936548927054604,0.5265295462452815,0.5648940822456209,0.07013410463279046,0.3806165820292997,0.326650820115877,0.5020495719944466,0.5468931699252666,0.7794333806612834,0.6927405620620006,0.304693747818883,0.7717161517407733,0.7533385991347121,0.375053388326914,0.43152630016634574,0.44095387183987805,0.6910802408860467,0.6572985281299543,0.10154321209743766,0.24174105251216202,0.3747929014992936,0.4587105445479826,0.4775116172302059,0.6640510934713021,0.6163095606856603,0.6180561282599119,0.5078734946416819,0.6685603984508247,0.3227780839483973,0.3754289019137084,0.40871724198407583,0.11188096701199263,0.6042054201681583,0.6770215912359855,0.5458897210250839,0.14730824242631754,0.28277151656699295,0.7050341308844892,0.3378387142627954,0.44594282427596216,0.34010851904084466,0.3207361525969538,0.7551517179032251,0.7115384860692116,0.39536985589142387,0.2087561976236356,0.4682208369402401,0.44791464202224307,1.0,0.4857751671106372,0.3466380775004106,0.79554731527847,0.6259705149186183,0.142978693295633,0.4096733079191858,0.5608988059365214,0.3834665528938693,0.42588061759648693,0.3951726649491752,0.6676125736120334,0.6366771051781173,0.4385863755487996,0.7423656240696719,0.12092289471666905,0.396535980535572,0.4793717892242563,-0.10223475728522068,0.2740920943480113,0.5658703481725523,0.30403765047344994,0.747925486581556,0.19165732910516506,0.103787782224412,0.4284480671881323,0.282629532353355,0.7355993171769193,0.21087064916233314,0.661701172845154,0.4148587587348197,0.5990704670080278,0.22180728134018785,0.2675207456338237,0.6896082453021771,0.6690770322270484,0.6476644911019294,0.5472352487108874,0.639799913456849,0.5233314972190607,0.39519065858699404,0.6089037383398135,0.6887203486903573,0.3154504166437403,0.6454914756843888
Precuneus_R,0.4253506077142855,0.6197048830274651,0.17788596602267798,0.5759234219651846,0.1539037087204317,0.6913399472648258,0.40115179506666915,0.36138677503629313,0.13078705190223486,0.6192555410511266,0.27935613453634456,0.11220986278260467,0.6935624124830173,0.18115234349277756,0.7227628218393098,0.5706857553609189,0.4967332068105608,0.7548247050465777,0.6929484667434133,0.3608684381001523,0.7273429300795666,0.6245319014869591,0.3530696458491033,0.46959893560772853,0.4192208646611661,0.2968263812260511,0.5256883359806841,0.20991050979615591,0.7325271262391927,0.3848198228421946,0.6790910832700856,0.6196883236661398,0.18497771173062702,0.6444492264800532,0.5775752385075444,0.7912404670684217,0.8212745331621126,0.2623717501868801,0.47954649138643535,0.43188523324005507,0.38285698524196554,0.10403523410700932,0.2901801945181921,0.38018902680457684,0.8135673649057343,0.5964206312247236,0.7751777306910363,0.6480141322184718,0.7173903764185267,0.6179169051940615,0.22385725503621684,0.7781382339080108,0.18047575117433767,0.6125733165660469,0.7429981369830045,0.45603127778808783,0.31995861670207787,0.1748253337400139,0.7903445911638225,0.592305088843347,0.3185181864399846,0.7207481881257792,0.4360234374189013,0.20289717818847197,0.6058065294367424,0.5294077782279702,0.17606532169551806,0.6610429428520792,0.5972145708436177,0.4126276227316008,0.4857751671106372,1.0,0.40338102926081193,0.4341027247641775,0.5536032544871391,0.6404027153455288,0.905995270690393,0.7148122561704262,0.1640295830276041,0.35058461134591595,0.38126683079767726,0.4988960952451341,0.29208087699592383,0.20375810762212257,0.5101690974227175,0.24993361422377375,0.33341607571152854,0.4927318384735294,-0.16961653259852166,0.7412363099884501,0.7768378924128174,0.35740561730472725,0.6017064567965241,0.7102234728734956,0.10434653609879706,0.23614216348450506,0.3294236512047052,0.7011760461568393,0.6572895811164339,0.7384981602422763,0.3533873277381645,0.4587878972354239,0.6542874446790511,0.07255784461254144,0.36671574237360016,0.6669226672354319,0.4883265178540925,0.4426305026558515,0.5462653842956646,0.3731622991870563,0.1965581218486545,0.570623350575048,0.628055323302671,0.22211012547843806,0.5645578804049246
Pallidum_R,0.042602224004741236,0.19576487041871046,-0.03462136604383715,0.44136549035720724,-0.2689112706197202,0.6571649300797816,0.5406266545949155,0.06226150815177288,0.39620044918217023,0.5000085711450619,0.47660321608714307,-0.07872330521012753,0.5269865569898478,0.19525609256603835,0.5612885073813655,0.2182230905187314,0.09210195693533944,0.48963669004197913,0.31184433753080715,0.5301111014937085,0.4536013515054649,0.4426147439010695,0.4035561633472715,0.3927406474880084,0.49605612577457886,-0.25622215600194836,0.4167808734712942,0.33816934656060477,0.3375459856231388,0.6774693080266273,0.4326565997368523,0.596208881662553,0.21271289127166582,0.41726020444297607,0.46597438887114606,0.17821393065330657,0.30982513639482084,0.41690604657092395,0.4977876413509357,0.6495500700635249,0.3909502918771572,0.349077354919351,0.6663096480674642,0.5511309716132461,0.3517281674300398,0.22776920591298086,0.4695517181181222,0.4383281992824353,0.25865323323707295,0.4932314712554474,0.45291305396479475,0.24953338457799862,0.5437985404835323,-0.07664271488078525,0.6273585196670423,0.4680333998404259,0.6523138360471866,0.2920524056889405,0.18685013853317045,0.2801690114533583,0.35012662763144586,0.36409949946986137,-0.015938456665803038,0.2281636765222529,0.5872446346647548,0.6312939135109977,0.5498234656134973,-0.011542043778101897,0.2659710444741265,0.5142585762204908,0.3466380775004106,0.40338102926081193,1.0,0.5413331325595153,0.21801499840067276,-0.012601407250948845,0.3276080640456945,0.29190389057964305,0.5306507013790281,0.18317562609247406,0.07909377378523279,0.6045819185197944,0.2238854097180653,0.27927465767334114,0.5261476250596981,-0.10307320918841203,0.20361875305094787,0.10647182933633204,0.34696787243787935,0.12994111400550418,0.4356154670154712,0.2704693805791859,0.3402892303102529,0.22229885307667396,0.3384040927872191,0.4961089219138782,0.35714543868543963,0.5219161762109215,0.21544464173075886,0.46883285919317935,0.3937415555267404,0.38609753836365057,0.20562183832883682,0.04941122185615589,0.26235083871556175,0.6847321256710194,0.6074354184498927,0.5357991824762529,0.3796506231428269,0.4879802928432826,0.6204538998791058,0.38845857651714727,0.564235470504489,0.13174515676966742,0.7620985813454464
