,Thal_LGN_R,Frontal_Sup_Medial_L,Amygdala_L,OFCant_L,Vermis_4_5,OFCmed_R,Cerebellum_Crus2_L,OFCpost_L,Frontal_Mid_2_R,Cingulate_Mid_L,Temporal_Sup_R,Thal_MDm_L,Temporal_Mid_L,Thal_PuI_L,Rolandic_Oper_R,Thal_VL_R,Putamen_L,Temporal_Pole_Sup_R,Occipital_Sup_R,SN_pr_R,Heschl_R,Occipital_Mid_L,Thal_LP_L,Olfactory_L,Raphe_D,Cerebellum_Crus1_R,OFCmed_L,Thal_IL_L,Cerebellum_10_L,Thal_PuL_R,Thal_AV_L,Angular_R,Cerebellum_Crus1_L,Postcentral_R,Parietal_Sup_R,LC_L,Rolandic_Oper_L,Frontal_Sup_Medial_R,ACC_pre_R,Cerebellum_Crus2_R,Cerebellum_6_R,VTA_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Thal_PuI_R,ACC_sub_L,Frontal_Inf_Orb_2_L,Temporal_Mid_R,Vermis_9,Cingulate_Post_R,ACC_sup_R,Cerebellum_9_R,Postcentral_L,Olfactory_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Frontal_Med_Orb_L,Calcarine_L,Thal_MGN_R,Thal_LGN_L,Thal_VL_L,ACC_sub_R,Thal_AV_R,Frontal_Med_Orb_R,Angular_L,Paracentral_Lobule_R,Thal_VPL_L,Cerebellum_7b_L,Cerebellum_10_R,Rectus_R,Cingulate_Mid_R,SupraMarginal_L,Cerebellum_4_5_R,Thal_IL_R,Cerebellum_4_5_L,Vermis_8,Cerebellum_6_L,OFClat_R,ACC_sup_L,Vermis_3,Precuneus_L,Thal_VA_L,Occipital_Sup_L,Supp_Motor_Area_R,ParaHippocampal_R,Calcarine_R,Thal_LP_R,Cerebellum_7b_R,Vermis_10,Frontal_Inf_Tri_R,Red_N_R,Occipital_Inf_R,Precentral_L,Thal_Re_R,Insula_L,N_Acc_L,Thal_PuM_L,Thal_VPL_R,Thal_MDm_R
ACC_sup_R,0.317090662827662,0.8384127846303797,0.4107575286523558,0.20403048274157598,0.674184056590175,0.4561670835644759,0.12170522425202547,0.6007285795012447,0.8256993580761085,0.6670999510011485,0.7525749141852905,0.7049214125544164,0.6006721726567272,0.5491807189252486,0.678731479442786,0.830028241984313,0.5889530366834103,0.3468221633068901,0.40549088690667795,0.33379325327490084,0.7548658809131888,0.2892635222591221,0.8140252505247718,0.48236596341680604,0.3855807096432297,0.18188350879282877,0.3382857650689588,0.5254599223963434,0.6530913418584692,0.77012589796606,0.4040866750949516,0.455960869668687,0.25987065723449254,0.8149948242070045,0.5057639816777313,0.09640157060478018,0.7188384401191547,0.8853561535477312,0.9377585399927219,0.3801109459032375,0.40033214522751515,0.2640489505666362,0.8531758361413878,0.8942960442782061,0.7925036634856788,0.37563123353404115,0.5260779100413324,0.6495551422963328,0.4337864401163629,0.7266910542660441,0.5720920531924057,1.0,0.7401574882022282,0.8119524369263759,0.5732173747744154,0.780308532261859,0.7335792601443689,0.17599362846131197,0.3633523072449857,0.29801384433293576,0.4996718845227281,0.7060070815310964,0.5446054611241267,0.2720895960464107,0.22262365553770289,0.5809151632960816,0.5007477165957811,0.8732329140340099,0.4974321716013885,0.6440692855351451,0.4854526175778799,0.7743234179767131,0.7989160556116601,0.7132271196635595,0.33893256277814254,0.7298316835857825,0.2667796362298326,0.6371576751156576,0.5325913823901585,0.9539396718880432,0.7620596908656386,0.6211206593169513,0.5122007308906339,0.35342431851864115,0.8007450306571314,0.714003350772593,0.37379350390492105,0.7241909892180652,0.14443525925354403,0.6739278320686066,0.8026597500528381,0.6353872112328026,-0.04132475246070861,0.810870966215742,0.1618428862152721,0.6409993708903878,0.20339969547596062,0.8645027919308823,0.8044726002102675,0.39357841132566174
Cerebellum_9_R,0.465801752863156,0.6923162617481627,0.4440837689097591,0.12386520934880453,0.7970866089104337,0.28457065457715963,0.47076158259249856,0.5918398815142267,0.7268691461659087,0.6183678941812483,0.74030903243226,0.6563042949243479,0.6936084370633139,0.4988902678753529,0.6062745389619351,0.6674028216993959,0.5303019578269597,0.5994986140270144,0.4609743352643682,0.11946024693583618,0.6237597055966494,0.36260263651649455,0.7547096626542419,0.28274249961570985,0.22633083454078,0.5615068994747797,0.19192032969671435,0.3759947555861146,0.7330914094628913,0.7147055152575423,0.4014442667935535,0.37642031443073415,0.5850056506218221,0.6646800235342339,0.29763617564386347,0.13950080644344762,0.7198234869706955,0.7182131197261825,0.6957024042839752,0.5581025166630555,0.6993882267305382,0.35175363939932425,0.7461568612011028,0.7988626449375145,0.7697701059511906,0.56448795723725,0.3797341154795316,0.4767942684201008,0.6593797613597231,0.8208102020196405,0.5719360803448998,0.7401574882022282,1.0,0.7097272632363584,0.4558194508422507,0.737648503082863,0.81059011686445,0.005900070467284536,0.4832527751716261,0.3826356567409784,0.5612167368834439,0.6342697928406149,0.38372658794295295,0.1820568079879626,0.09786389314943336,0.5238874791971875,0.5054842440456708,0.827610558826026,0.564340764536359,0.7253260733546676,0.45275225492516674,0.6896281649953626,0.7201374239085315,0.8702682745027663,0.4738898347594769,0.8222730290968289,0.5654154689650294,0.8653291088351194,0.47369937130377443,0.7870535547085148,0.7197503470609019,0.5399538551165183,0.4751884295317605,0.40523472207184846,0.7517309152268272,0.7556112088982078,0.48909882079285305,0.5866470458998433,0.45322307233565223,0.6297018839797466,0.6703077576073873,0.4466019130004646,0.31691207272874905,0.7503275756691388,-0.03961074525333742,0.6713791733737596,0.24411249832635837,0.844065733552328,0.8220914124396859,0.44010386372932503
Postcentral_L,0.2796304123433602,0.7941442401324161,0.14561583998063116,0.07941915210775699,0.7238529909675004,0.28888134507039703,0.2213646740222599,0.4331890806144788,0.7620709884559876,0.8811890625586425,0.7156500063683895,0.4894519246831709,0.579159984948586,0.4558038475392734,0.7105326952202111,0.5551253784090444,0.5230165281170962,0.35728392032805384,0.6856623058077036,0.13245636696795737,0.7057167398040581,0.5508546842083605,0.6719668678335007,0.43205840571189497,0.5008078826618737,0.30275756975695667,0.21234412825385643,0.38778226828099543,0.606427362569871,0.5618373357945722,0.1144272897511559,0.7175665538785799,0.4457412752357748,0.9158330245844216,0.7491241255834519,0.31499513218041,0.7011405636355608,0.7663101531614901,0.6842393737102586,0.35751648111319206,0.5003992448063406,0.16420389466125201,0.7498664039147365,0.8061570164613306,0.7871906963378872,0.4322881530230133,0.1768097319393031,0.5319901587321189,0.5643586183544603,0.6398795179042276,0.5579261992204909,0.8119524369263759,0.7097272632363584,1.0,0.4299367239138264,0.8029555156153441,0.6890314744449347,0.004137149983294769,0.5671637487618477,0.33650463507923706,0.613543848139337,0.4849312124550042,0.2466517662969483,0.17199784302904128,0.018113303237258536,0.7815241418090293,0.6913801197920778,0.7730109605954467,0.502349137367312,0.7143836706595242,0.27409078168792395,0.8607739575983496,0.8650806427959452,0.7354139369030203,0.4293727169182284,0.6788744346837143,0.4057659519194459,0.6449572411783301,0.32517902813597777,0.8746505758615912,0.5429003957134486,0.858661752493351,0.3667833126621981,0.6528811474557731,0.8822597163519248,0.6142807463685627,0.5657224069244754,0.5298955137360026,0.21344101090985113,0.5689033770441222,0.6813686034774259,0.5194300364786569,0.05708539495186561,0.950314055802289,-0.010574139248590048,0.6986481055435552,0.4003492608275937,0.7453030339649095,0.7143700776190325,0.28785286721041325
Olfactory_R,0.2770991590413141,0.45039092791576907,0.43083115378609643,0.4461562156380639,0.38491188448161695,0.3875237713311023,-0.007536151156601975,0.595662263867716,0.5152731651753472,0.25314911267729806,0.4633180192611502,0.49743249828207825,0.22358960915050655,0.4487554898783071,0.47349199641347917,0.509363828723904,0.6590864162907014,0.17613639514390692,0.12049850018173484,0.5754392499221622,0.36985659185258307,-0.03967861352210235,0.5290152590946854,0.7634822050916636,0.2948654636044755,0.003350682685172634,0.46733542891567026,0.779473202102164,0.451024574654474,0.5103628465940302,0.3935101976612496,0.15185556171325862,0.061647277552083046,0.3921622075041317,0.20947316886124037,-0.26973386587287906,0.5439288068034293,0.5086134960071543,0.5743832538467171,0.11982300862011087,0.1746554132742291,0.38235365339510435,0.5524028934979782,0.60038001337468,0.43551553209033916,0.18747336679737903,0.5699111061269154,0.8312455209793379,0.2378802251806783,0.4601099423149937,0.29407236697417316,0.5732173747744154,0.4558194508422507,0.4299367239138264,1.0,0.48040800974538,0.5308838863273334,0.19731222378632654,0.05412589630330054,0.20684244759038628,0.06630314261956376,0.5347490176283868,0.6890201882973155,0.4377980543856865,0.24601628762961275,0.1620703452183164,0.3343089371783266,0.5350577288297464,0.39160063042047105,0.26132720141910204,0.5381770205999041,0.3576023883544233,0.4240121190489026,0.3633457638960633,0.03911592170599505,0.49514363302405007,-0.015698765071205715,0.3653309328860773,0.4832235628937938,0.5422776644711578,0.5582542102640016,0.28412412619063243,0.29758853693145987,0.003329703539402315,0.3912376649948219,0.6115710834811634,0.06809874841775394,0.5423067230091472,-0.10465076803015257,0.4231899122544103,0.5794688051724098,0.4498960313338143,-0.15497929633241597,0.40731403847002934,0.17562133545051664,0.6077719652018153,0.38252778430539797,0.4279857545309805,0.342445936348422,0.01711467436299174
Frontal_Inf_Oper_R,0.41095539839881584,0.7218125633406077,0.21989996710586635,0.005633408729531511,0.7796914442725636,0.2577161996722786,0.171422845308455,0.43790066558779334,0.8159412800843967,0.7163362167783388,0.8065956133129308,0.5712327985263826,0.6342983255797797,0.39308130125883933,0.7683150217851787,0.6309153389411218,0.5443098269506583,0.31097466136584473,0.5735763781116191,0.13301862842171153,0.7556841412880497,0.3858487515632592,0.7280301652997587,0.32579728335752206,0.3643449890621638,0.29425855811267976,0.24817010383824528,0.35598364698386925,0.6246425814173234,0.6696386333400061,0.22179008417523202,0.5567144048474719,0.4207705579871698,0.8323920466165267,0.5489091214504371,0.32712153931950055,0.836116140275229,0.776749689746603,0.7066348307818108,0.2596833928922079,0.4573617219710581,0.20881585058473806,0.7287223726283095,0.8408578377746863,0.7764370973411228,0.5116465296768873,0.26984356667339915,0.4803293483376612,0.5777208251940249,0.7518370884468034,0.5377379127161644,0.780308532261859,0.737648503082863,0.8029555156153441,0.48040800974538,1.0,0.7878316129555755,0.060899796466306215,0.4944368208511995,0.283211741875273,0.6593384549854233,0.5139853437631536,0.36811344178699906,0.10571518581227715,0.11252317155509883,0.5777438227978541,0.5971369658553357,0.802319159324561,0.4599213509140981,0.7013735660648229,0.4193235039024106,0.7879465931910264,0.7574140426577969,0.8194535356562986,0.5121497907852609,0.8240310224208225,0.33517141339654316,0.7075161390699728,0.3826254204461463,0.8118489025680207,0.6697744930280505,0.6695121000011022,0.4322681958168943,0.4721708837179944,0.8176209084696121,0.6708152802028235,0.49381192250226474,0.6191525751232695,0.039859926183833154,0.6521272928045699,0.8748477278345985,0.5133223410464465,0.08054469783960863,0.7898282224507905,-0.08549929286708843,0.7125232830608863,0.36741737420056764,0.7816545198273354,0.7657092642020568,0.2693676457239075
Cerebellum_9_L,0.4266663273605375,0.6075497863537306,0.222547485399324,0.21734773194635773,0.766841374143378,0.3193846908350452,0.0790081918306455,0.5728442003743186,0.7402297077674546,0.5626753773945258,0.7077205137497928,0.6576119192242513,0.5258738370821211,0.4673030839973137,0.5846760560379805,0.7365405464312639,0.5989124247258101,0.2292827215074283,0.3018998423470177,0.25078590064642026,0.6458298375930509,0.09484098190574519,0.7550485767395211,0.2892835484270103,0.13117957820238252,0.21628569551117433,0.14993111908073836,0.42639738278038003,0.7885403113528779,0.7445373740574585,0.48272108511482914,0.3282379482913918,0.3485574367921489,0.7226616107751707,0.35347554718289276,0.0394037684300038,0.6493838119375616,0.7355726580009112,0.6966329938374772,0.19215411384383846,0.4333582419420116,0.37809956516966664,0.7418612983494011,0.7835782462276897,0.7922298439819719,0.3949952069112561,0.47335173284968307,0.4803566703607629,0.42325082313311657,0.8697482721985249,0.5859938295292366,0.7335792601443689,0.81059011686445,0.6890314744449347,0.5308838863273334,0.7878316129555755,1.0,0.07334993637801711,0.2237709866132112,0.470783003952851,0.40868101118107186,0.7005763640574619,0.44928246055708254,0.23255495540682009,0.16629319077331586,0.3882094274712829,0.5717465639317656,0.8323881171855675,0.6240490781892758,0.6826622657454502,0.4513423579872129,0.721587893287427,0.6836103547513899,0.7525462467638836,0.3677613817245797,0.8535120347332834,0.1860219358062998,0.7412680248626002,0.5225879172728112,0.7501792307558677,0.7716777482683577,0.5169612425534564,0.5478665513325084,0.18616228584338362,0.7547799661810715,0.6943982916092492,0.2522627930922749,0.678148356401796,0.06110168840204751,0.7908306556954039,0.7562597214963656,0.4667455579941701,-0.04150614358062803,0.6928837489904955,0.019885115946441323,0.5934797554166905,0.15256629503137772,0.8044980784110866,0.7377858822785359,0.4103904429941108
Frontal_Med_Orb_L,0.10185553885209105,0.3851636767569744,0.43522171495595624,0.3903695225054243,0.13826915883519603,0.2663846598445226,-0.07767300852784279,0.04938246667828851,0.1925786333167546,0.08845352106943992,0.18650316826917063,0.16595058090919587,0.24710208248072343,0.17348150396154263,0.3017182249912746,0.29061282287630924,-0.15757305719386583,0.1812556045386195,-0.19406210721278225,0.2389005976785966,0.20781842095924194,-0.06988353173588065,0.12249389477410548,0.0928808308403846,0.11204320950614068,-0.0014825467455184041,-0.005400020423798302,0.2514675817064102,0.2471712522998959,0.07277902690483842,0.29679605582839425,-0.12953854758077202,0.0012799708274618678,0.03650229463543582,-0.13203930614318254,-0.12039418585218599,0.2411144485742489,0.2991714383042922,0.3138968851575603,0.020290743487656065,0.023729686662395773,-0.038416153180167036,0.2681418845075586,0.1311087000236728,0.20188103950262767,0.05595748116247371,0.390346224444351,0.279834667639513,-0.016209612947636474,0.014793111440727839,0.2933667139662215,0.17599362846131197,0.005900070467284536,0.004137149983294769,0.19731222378632654,0.060899796466306215,0.07334993637801711,1.0,-0.14073344385170247,0.008894563587303025,0.0010718040581799294,0.2919596934289659,0.39949063593254774,0.15106292255719816,0.8739798921968495,-0.01833617032475461,0.0834243343093411,0.10486940387481425,0.08874396647017943,-0.06752914449936213,-0.026336689018704115,0.13484868174200917,0.17099638601519626,0.08906359990327178,-0.19729804125611072,0.11861062188268948,-0.11312054870457132,0.0582935886722208,0.05041597467448176,0.06936140038823775,0.23386272967513544,0.10837945427004642,0.20109976791395878,-0.06550450807170309,0.13258467594165935,0.29748883090606376,-0.06939071028329152,0.06425025359943004,0.024966673594570308,0.22934598628189978,0.15406698423582738,0.25241873897048617,-0.04674601270708217,0.048713687047555056,0.07815371561991707,0.14171010826794272,-0.11083932218462252,0.1512949053193707,0.18434505106756452,0.27541407520347605
Calcarine_L,0.1602875070012221,0.5085426756150289,0.18832468317791726,-0.0837888938164385,0.6448282970397078,-0.04806998192117533,0.549856491489006,0.1435161639883418,0.5426495023946345,0.5299770407698402,0.4214331410423253,0.1226091537948343,0.4502834388639369,0.18915193147430134,0.3899783270089128,0.08960694542466345,0.15759409761970541,0.5172884770712458,0.8235213912302528,-0.12078060973870125,0.418420645595023,0.8324514513943297,0.36130127435400666,0.18025565789396278,0.3522583005020223,0.6171608652499241,0.10188285177430588,-0.03651756727858933,0.300215542727831,0.19704651773929463,-0.21350932721214005,0.6642752145179331,0.6840854462126983,0.5214775556614903,0.5926083944996531,0.35712712519931783,0.375700732550489,0.4161827418154791,0.287670719822452,0.4153071627932426,0.6852294174709168,0.11583898468832651,0.45607064113250484,0.5052705098105472,0.4490609000651467,0.4087714953437872,-0.11971944112973133,0.24090190097180547,0.6833521505801675,0.29102127759181545,0.22291469215577941,0.3633523072449857,0.4832527751716261,0.5671637487618477,0.05412589630330054,0.4944368208511995,0.2237709866132112,-0.14073344385170247,1.0,0.22910873151807445,0.6162406348027266,0.07618328943874164,-0.1089833240630625,0.03179126396296852,-0.09841349014144662,0.701455625022849,0.45597291735642165,0.3813440247128255,0.3390589083152799,0.48119301256105523,0.10696685328842347,0.45980981959194805,0.4964892846002777,0.6352506536793685,0.45283279410414595,0.48295074162959795,0.7535836859177134,0.6037210985066471,8.652579572987159e-05,0.42435633692224506,0.02375734414933421,0.6909253750494087,0.12344329414592232,0.814481395537105,0.4919873510675242,0.382155650585677,0.9640608916947266,0.24270376923349632,0.3787875636140785,0.114667858355025,0.39721559079220836,0.13359967818155408,0.4503704579108205,0.52202407698175,-0.07164622697476591,0.4291406494162658,0.2901581796671409,0.3583001827362798,0.3844578222384661,0.041874309871035506
Thal_MGN_R,0.2930213892510517,0.3342646403826658,0.04509625941935977,0.2722406685339886,0.49945123836031635,0.12734111101978354,0.12308175786616099,0.3411371264978697,0.4146756137307416,0.2822733435224032,0.0938758053273217,0.5066927970370372,0.13843651401903312,0.3182492074608042,0.066889671654778,0.3488831825594821,0.17927114014105064,0.041487428230967634,0.10114905767236984,0.07123511174508869,0.08846371754680533,0.0770543129194687,0.3154102378998512,0.1456054189904537,-0.1165683572480519,0.14465292558723555,-0.11534960591374926,0.34614081290746057,0.3860541706662099,0.1593671567880531,0.3975752327807801,0.13129617782409334,0.30419399665952007,0.3243492313581632,0.18298984777119187,-0.08503381564543755,0.1888625969603717,0.29194760286410987,0.3286935148776397,-0.0303359930908994,0.34347246619533506,0.3472844295779039,0.44595775868967075,0.4004085955983107,0.3620465708585994,0.10021659614123621,0.4078946997123208,0.21683674178685725,0.05133126495280915,0.4097945986107601,0.290496115876255,0.29801384433293576,0.3826356567409784,0.33650463507923706,0.20684244759038628,0.283211741875273,0.470783003952851,0.008894563587303025,0.22910873151807445,1.0,0.12106059625127306,0.5156765322467454,0.3109135519112726,0.3702844095543127,0.1971570139804696,0.1409617108132048,0.37128041537174034,0.3775807913407835,0.5632206349706469,0.46839576666187444,0.29474165621931836,0.3256665520167482,0.20644800920348585,0.3889411159488151,0.19329282293086458,0.41725605759525275,0.13449426127711106,0.37865551508183226,0.31384567725328677,0.2983705445070009,0.18148117498640254,0.36202291238490886,0.35759865008199515,0.10830661609446741,0.28713539541638916,0.30241743998023596,0.28978927963278084,0.23885575227340194,0.1021727638002847,0.39419801029687035,0.23053616472849348,0.04174586451178287,-0.055601973864950915,0.27568667068412417,-0.03140436507584078,0.10986947461699038,0.07840165602049824,0.330449778519227,0.29272024500924965,0.2762335594053343
Thal_LGN_L,0.3196734952231703,0.5998110349808566,0.17436979115320372,-0.29405753354561204,0.5623804011390271,-0.01788489904927933,0.3716022936612432,0.16057120837643316,0.5128248271296986,0.6321365683609025,0.5791503190596043,0.2920927964269509,0.673665376704851,0.154157633150761,0.5887463991418597,0.251404617195572,0.26975359883811995,0.367993173870922,0.6201246552389497,-0.24589043769449645,0.5400363972149871,0.6476047224684817,0.5869248915647827,0.1045062433119855,0.29631294678641784,0.3927835525279653,-0.012348226966155703,-0.08006745414072323,0.42028985359200277,0.3844756148745379,-0.20912679256336045,0.5700340048500034,0.4309479277801094,0.624893590884582,0.4944735869871444,0.5815094180045577,0.6272338806766059,0.525068462898244,0.412952256390444,0.3707681970180434,0.38876398871058443,0.17924481327490632,0.4479306427995739,0.512277923001544,0.4997775845176754,0.6031957343915239,-0.14375331768841765,0.19629271543976456,0.5495518830930163,0.3797303779554554,0.4728251562661726,0.4996718845227281,0.5612167368834439,0.613543848139337,0.06630314261956376,0.6593384549854233,0.40868101118107186,0.0010718040581799294,0.6162406348027266,0.12106059625127306,1.0,0.1312943558396176,-0.030417197903790744,-0.21267685598746028,-0.01530573428945719,0.7126340313108527,0.3650933608379696,0.5959525594076446,0.3195371326232139,0.6464956111916247,0.1654851680533833,0.5815488024194779,0.6232262518009313,0.6597802470258811,0.7273146382341538,0.5705996438446392,0.4865876389169025,0.47421411742525105,0.1591461346661321,0.5773475946739705,0.3003915317670577,0.612527964277189,0.09078721114420828,0.6731461207303465,0.5602431302414831,0.36008016477996746,0.5826464544296343,0.3511170805647371,0.2544062124158097,0.36747455809244006,0.4871107490527157,0.1978537568105623,0.2961610338885118,0.5612679087414901,-0.2545852898279109,0.5832104599843146,0.5274915998550913,0.6182950252128925,0.696284969905329,0.13549990544976775
Thal_VL_L,0.3002588038686011,0.6281873874724199,0.4487713938158096,0.41950542117824596,0.5956276550270493,0.5084866950039172,0.06647581452383429,0.6753457713699798,0.66477600202389,0.3677994742246662,0.4728928745956194,0.7711677833681373,0.4606200520265643,0.6081474156724493,0.4346834578868043,0.8447107658819394,0.5053413067157119,0.2722597769145154,0.02139605605179724,0.4116076090754569,0.4448331191615127,-0.0712261074215566,0.6889015959837168,0.41839700660540935,0.04816087665188698,0.1470161065375115,0.36885895150981735,0.5995165604826741,0.6002511321762276,0.5496557346596898,0.7985082561914546,0.0317785457360537,0.24897364635234193,0.4650452816658943,0.07154642534119211,-0.16046225909191983,0.5075820580614538,0.6314501515882576,0.7743525328760721,0.25588966586864825,0.35997793988695825,0.3562602706694223,0.7723669706129919,0.7308358649988107,0.6354257991306386,0.15774660113386635,0.7688776960007417,0.6206029483834481,0.18117319792138067,0.7006749916027477,0.5247272847027354,0.7060070815310964,0.6342697928406149,0.4849312124550042,0.5347490176283868,0.5139853437631536,0.7005763640574619,0.2919596934289659,0.07618328943874164,0.5156765322467454,0.1312943558396176,1.0,0.7128175089319632,0.4347244372654177,0.3849219907623069,0.15127774722211007,0.3491447207585906,0.7413907853617793,0.5687251250775074,0.502372497891115,0.616519129533601,0.5187273077536185,0.5278599411351292,0.5632462172006331,-0.03367057257122581,0.652215135975477,0.17509495688027746,0.6072818928293698,0.567643482151072,0.6430568517937575,0.7331089952081213,0.3301474088405681,0.6751913484648211,-0.03574965923841633,0.5331141288499851,0.6976017926090777,0.12447723580798592,0.5246143404431189,0.12368533207842172,0.6329111703012881,0.5947527095913911,0.5805654672298599,-0.14860999488073257,0.5155181255077865,0.2543678711581554,0.3348302492693806,-0.05281141406549137,0.7024625207801797,0.5849386186451752,0.44658288787178924
ACC_sub_R,0.15195932644221308,0.4548458292482798,0.447310725988314,0.3038960831202926,0.3031081297044021,0.5898568831872232,-0.09714464359391847,0.7243817415247388,0.4087104293620194,0.07965801193824952,0.3221309498934081,0.7172857276892051,0.3199902090507882,0.29554786370335506,0.30430548296123366,0.7361098544903718,0.47792086898801145,0.16416727980931506,-0.16654093454311392,0.333192618934442,0.26346530077473684,-0.23332475529576618,0.44026689511378836,0.49098756833336105,-0.11064949056582178,-0.0005925563562595222,0.4098725846258608,0.6364518152072821,0.3685376791300201,0.4726644905156068,0.7162384632804627,-0.13334413375212228,0.004769009135884102,0.22925741662517757,-0.012508480025938278,-0.19739642481446967,0.45426825142226207,0.48643691242661863,0.6715816049608605,0.18896091219228772,0.06154470262914844,0.339985999253489,0.5854356085247362,0.532365443172346,0.37765634414396504,0.12956521971334908,0.870578734622041,0.6072973601386112,0.029856538499000745,0.44713521858034705,0.36818070357574956,0.5446054611241267,0.38372658794295295,0.2466517662969483,0.6890201882973155,0.36811344178699906,0.44928246055708254,0.39949063593254774,-0.1089833240630625,0.3109135519112726,-0.030417197903790744,0.7128175089319632,1.0,0.2799992199613059,0.4673681841233067,-0.026342481795325418,0.2724386996840474,0.4729849162510066,0.2958321886602086,0.21086359948361225,0.7244285504473358,0.2425248088894653,0.32498738387313264,0.28569038394980945,0.0002645295765498239,0.4369826096442051,-0.04845409613855665,0.30239522950804837,0.6970164213711074,0.4400590415056373,0.6077140085636509,0.14579613219940732,0.49169265901654646,-0.205067273506457,0.26869555529468614,0.49879199028159227,-0.08827089916260239,0.42896217451759544,0.03297901450865571,0.4976241105574361,0.4726334377782501,0.5352695009328376,-0.2575479939383598,0.25959189109328223,0.03652187367791803,0.379889021185511,0.0829276863551802,0.4370106655650789,0.36186216086807144,0.26453867822899024
Thal_AV_R,0.3368505764288683,0.2519149276624548,0.35715467072284246,0.7680242169562875,0.31589424505367125,-0.044582773975401835,0.20355863687188389,0.11584596654690062,0.3074752289679297,0.11139189661688698,0.051991657162953835,0.39431580007414785,-0.07233685445759941,0.6885215172982596,0.18747183974590304,0.26243418106088084,0.16199556915525515,0.2180924682370594,0.015838138079211566,0.7228872378956285,0.00152189394942778,-0.028094848471293222,0.2768578728167189,0.3589328764339553,0.4156911151008669,0.04978628610657658,0.2041454684494822,0.6586573853304185,0.3182601234491486,0.1481450358056851,0.40885817543063163,0.0893062837541802,0.1675854126478199,0.10176144054881509,0.00966242784664411,-0.6321554250693759,0.20038649630529184,0.15725509843358243,0.23231754614151215,-0.10370034477457735,0.36234494945133894,0.32493984322155256,0.2671865012989079,0.3271369395169766,0.23555693714467657,-0.04500029503316166,0.34486240860773065,0.4435113724174257,0.06811883918595543,0.1742699451534452,0.03743499220910813,0.2720895960464107,0.1820568079879626,0.17199784302904128,0.4377980543856865,0.10571518581227715,0.23255495540682009,0.15106292255719816,0.03179126396296852,0.3702844095543127,-0.21267685598746028,0.4347244372654177,0.2799992199613059,1.0,0.24275544264737828,0.0035067400113165063,0.14067800266034872,0.22854240281910496,0.522395091572081,0.050340455261108565,0.20582327349150992,0.136150216720463,0.11989233616818876,0.20525300651825332,-0.22132438225002304,0.22414494966268123,0.005315301677650316,0.27033199824679593,0.007238177434999286,0.24256598822912445,0.21664943039977821,0.08935584538747758,0.2964916665887701,0.012806661281908797,0.11006341637296352,0.3889528940322254,0.12534494283213685,0.2741541214132873,-0.06832919077801437,0.07128948652146803,0.21874419244504598,0.05447181594817624,0.01633545299064552,0.15972884691985623,0.48615205438851744,0.10672291987483018,-0.15530361063304565,0.1643307368986901,0.08763978689177757,0.0962270140095856
Frontal_Med_Orb_R,0.2313858642025682,0.3787835470742475,0.5078162489425505,0.46323578474967136,0.18006288404264006,0.3020102351554071,-0.0031541111416000063,0.17178553684543907,0.2955997527475829,0.05684846051170168,0.20557552704457238,0.3389816076278272,0.23509878907317464,0.22105993340075705,0.25975180495720346,0.3609048803246654,-0.12607282799767577,0.1943534546074989,-0.16558362868394352,0.2684799430903719,0.1893913560703792,-0.09267855587822041,0.21336340083289176,0.07167772027840368,0.0023869959958730575,0.025364962434458557,0.04748904619219674,0.3093051667068345,0.34695859615816443,0.18976257320297732,0.4398654581801371,-0.12270650965992672,0.09976383958123805,0.09378726754989697,-0.13484586585021058,-0.18320309217003605,0.26397763535900887,0.34806109812009633,0.3624049690098999,0.030620752831294645,0.08419803841625577,0.09407417113789075,0.35300938926864217,0.20994716372475805,0.2833247299271724,0.11181718403944244,0.5054886308576678,0.2933330058665027,0.025040292685731595,0.12842174911033338,0.2458447474314692,0.22262365553770289,0.09786389314943336,0.018113303237258536,0.24601628762961275,0.11252317155509883,0.16629319077331586,0.8739798921968495,-0.09841349014144662,0.1971570139804696,-0.01530573428945719,0.3849219907623069,0.4673681841233067,0.24275544264737828,1.0,-0.03661205767988369,0.14454627993547725,0.16405598262109608,0.2020816622551004,0.004096945444327737,0.11295226100346753,0.13659900185580065,0.15320607526843152,0.12585363476676098,-0.1193676542293168,0.22305854950884396,-0.06472507647138086,0.15797438964000865,0.15766064620937192,0.11296280556203,0.2948089790655229,0.10234347650689922,0.2679475945279269,-0.10969614367240878,0.15750746454012787,0.3486030564389869,-0.037407969777646655,0.19169034612352748,-0.005737876995229372,0.26927688795656207,0.21751822370241203,0.21541596210892228,-0.05158819324415185,0.07276112446232379,0.07341951902654639,0.09549431084205322,-0.163680070604681,0.21488016614015365,0.24041677625405908,0.28821103719788793
