,Cerebellum_7b_L,Cingulate_Mid_R,Thal_MDm_R,Olfactory_L,Putamen_L,VTA_R,Calcarine_L,Cingulate_Post_L,N_Acc_R,SN_pr_L,ACC_pre_R,ACC_sub_L,Occipital_Sup_R,SN_pc_L,Cerebellum_Crus2_L,Caudate_R,Pallidum_R,Thal_PuL_L,Cingulate_Post_R,Cerebellum_10_L,OFClat_R,Frontal_Mid_2_R,Thal_AV_R,Thal_PuM_R,Cuneus_L,Cerebellum_10_R,OFCant_L,Cerebellum_Crus2_R,Parietal_Sup_L,Parietal_Sup_R,SupraMarginal_R,N_Acc_L,Precuneus_L,Frontal_Inf_Orb_2_R,SN_pr_R,Insula_R,Vermis_1_2,Cerebellum_9_R,Fusiform_L,Thal_PuA_R,Parietal_Inf_L,Cerebellum_3_R,Precentral_R,Vermis_3,Frontal_Inf_Oper_L,Cerebellum_8_R,Thal_MDl_L,Thal_VA_L,ParaHippocampal_R,Vermis_10,Frontal_Mid_2_L,Thal_IL_L,Thal_PuI_R,Vermis_7,Thal_PuL_R,LC_R,Cerebellum_3_L,Heschl_R,Thal_AV_L,Frontal_Sup_2_R,Cerebellum_6_L,OFClat_L,Temporal_Pole_Mid_L,Thal_VPL_R,Occipital_Mid_R,Temporal_Pole_Sup_L,OFCmed_R,LC_L,ParaHippocampal_L,ACC_sup_L,Temporal_Mid_R,Vermis_8,Calcarine_R,Frontal_Sup_Medial_R,Temporal_Mid_L,Rolandic_Oper_R,Paracentral_Lobule_L,Thal_MGN_R,Parietal_Inf_R,Insula_L,Temporal_Inf_R,Putamen_R,OFCant_R,Amygdala_R,Thal_VL_L,Frontal_Inf_Orb_2_L,Raphe_D,Thal_VA_R,Temporal_Sup_R,Hippocampus_L,Thal_MDm_L,Cuneus_R,Thal_MGN_L,Thal_MDl_R,Occipital_Inf_L
Cerebellum_10_R,0.44419749416569765,0.6611144217384242,0.3170990211793926,0.2747726000798409,0.41739140826734317,0.28439884279232697,0.48119301256105523,0.34206701536158013,0.39439914413772814,0.037582684831601335,0.6091141955473338,0.179138430025612,0.4325031789178817,0.1794639980167196,0.34540545309541076,0.5107645943745379,0.2930709416100726,0.6454410889743694,0.5352131533256683,0.5382485105864245,0.3536209685950394,0.6654127806933786,0.050340455261108565,0.536490516877173,0.43434963419058414,1.0,-0.08638664501727658,0.2700463514364417,0.5406430372863272,0.45858803263748776,0.5281232971836167,0.3712916140841435,0.5943237609805758,0.45017059365626977,-0.046372734659261915,0.6852374784060687,0.39105311675721655,0.7253260733546676,0.5123094392898918,0.44876775093380056,0.647629798812404,0.539054356137341,0.6798252723859554,0.45328598421448835,0.5403996581371865,0.28177034683474467,0.24162995240922613,0.31495859109662794,0.45565962457213566,0.5210886331088019,0.6629362483494974,0.14859823330725802,0.38283774987370683,0.24983365504027677,0.45501623526966817,0.2890796200616376,0.33284610433523487,0.5180244135339721,0.16716128823036794,0.6116437010077863,0.5932836869796787,0.23347307539054873,0.2768185817056821,0.6760143223472668,0.3119842266482546,0.5393021394509632,0.1992880458829984,0.4324665149627256,0.47560320553226304,0.6984474028359151,0.3258534034774066,0.46414332596271995,0.4848533891406987,0.6153604069309242,0.5720720349398403,0.45338277822863626,0.6160916096050955,0.46839576666187444,0.5306579394672262,0.5198148229418245,0.10153088118678019,0.35369315843550614,0.2494322149140529,0.12796734602505067,0.502372497891115,0.3502402786419969,0.1850665666025104,0.19627403722891976,0.5342416422074804,0.5060899158590605,0.47680053359065927,0.32577995499811085,0.14449630874165387,0.39029626932517153,0.33331448699801847
OFCant_L,0.4677873154878464,0.0830440428928061,0.14126468497266256,0.2499600364896728,-0.007537125772227669,0.2700356568442413,-0.0837888938164385,0.10637039850264214,-0.2607017319361927,-0.04849959631044014,0.2162420197569285,0.44705807043375434,-0.07349351889749957,0.026684404913283066,0.09444168024267327,0.4265331759696828,0.3384040927872191,0.27693047747785043,0.04374477783472856,0.3436880584965167,-0.05512356756006101,0.29824266819337203,0.7680242169562875,-0.02826992493870113,-0.1326698421853629,-0.08638664501727658,1.0,-0.12072841463195427,-0.01932653259899483,-0.06849311381978476,0.06244754403370166,-0.24440521266343715,0.04065950009424346,0.2928004842900649,0.7062387208595613,0.06373074602780286,0.01522075872126831,0.12386520934880453,0.23881008130715844,-0.4667629532067162,0.041537171956127036,0.103787782224412,-0.024365256424151875,0.21814375436791197,0.06669521345871772,-0.07119041100041755,0.2927873612439167,0.2470063783817002,0.4347155806063868,0.09291225551743036,0.3008360154003738,0.610667127245175,-0.06292676259840825,-0.37688650655772205,0.16459895275113118,-0.16761789758842907,0.1386296743296327,0.07985807351562779,0.4215738715960745,0.34948389590216317,0.20078040272361353,0.14988723601223133,0.40884896333687765,0.07546807147824035,-0.09321682604278013,0.12734906675847454,-0.01611266172897004,-0.6502344431146355,0.41000311958837876,0.13761610123457055,0.04505696969617629,-0.10446116462929371,0.006338646479631984,0.1954166174060089,-0.09637094451623804,0.161742501989522,0.01647454082588928,0.2722406685339886,0.02577788851260145,0.053757345622212405,0.07121710417620444,0.3537758201758396,0.2983740023498782,0.3010125225486111,0.41950542117824596,0.4286554244537221,0.34012792725511687,-0.03833352741291154,0.06687802306169775,0.39787077788981806,0.28704828336874716,-0.0031381115935849757,0.5848317019699802,0.29850319906416634,-0.34051148575416623
Cerebellum_Crus2_R,0.1538174766930239,0.3170978094797839,0.13616214219281333,0.15388076529625913,0.24691155852863622,0.11262317139066233,0.4153071627932426,0.2876075736374046,0.07474750447397262,-0.002911029447154547,0.38128596858821034,0.14039325303040476,0.2608126152251189,0.23552389064853643,0.35199533619630313,0.37181938788198676,0.13174515676966742,0.3433232033342608,0.2497261492619856,0.369000623718343,0.32830380024651046,0.2724878335544727,-0.10370034477457735,0.1400349188106699,0.4400777969563531,0.2700463514364417,-0.12072841463195427,1.0,0.21566227119065864,0.01866483393482919,0.2647391019344651,0.18284016919718935,0.25001391090155217,0.15597797983217473,-0.1706408923476283,0.3250888254126157,0.17008477881052356,0.5581025166630555,0.2553106505020217,0.31296080718674196,0.34313540564038164,0.3154504166437403,0.31240717957863806,0.26919098149425735,0.4685908049698693,0.6788178689442439,0.14859684966834538,0.2821776226214268,0.39706843612471926,0.21760507100489743,0.3613452746818812,0.08451003237851602,0.36791113338012865,0.4584563438900104,0.3047243223334606,0.32393925757791486,0.33172357721040674,0.44685341099338666,0.09179688893262082,0.2728722933095641,0.4583647835922631,0.12569717159665864,0.23436106639532975,0.390168833175471,0.25246987273572996,0.5665608152797071,0.25060763649345724,0.1847807325695698,0.19906497273551896,0.4403244399412507,0.5862493531359567,0.5925105182964264,0.3573967740695521,0.3832877841896182,0.39865532995961256,0.42147990729196155,0.2389181880537687,-0.0303359930908994,0.1163783578360167,0.4660300561370705,0.5849372197949396,0.1680950270082178,0.17399013005426076,0.2536501153108149,0.25588966586864825,0.2935154497241639,0.14259589489927857,0.2246285359165271,0.5213806300117396,0.3204388530946627,0.25171290093159443,0.27131354707230115,0.03889927370079341,0.020361339815065906,0.28582342566291014
Parietal_Sup_L,0.38150963843215635,0.656076473369295,0.1468785668723233,0.32270715729406274,0.2699313744848305,0.05694554830977193,0.710446310374231,0.3898892769828327,0.3841352628332515,0.04872798089863132,0.4033366209428168,-0.054149267201415635,0.8399044228598456,0.29080223191641424,0.27720688803113375,0.38709970920367726,0.17936146798924518,0.45697408700632725,0.4335448567449185,0.33455466480910223,0.11047568579518924,0.6090936668051191,0.06370524138837967,0.6281556129744867,0.7674115717717465,0.5406430372863272,-0.01932653259899483,0.21566227119065864,1.0,0.9035435998400668,0.6229895061541111,0.4270796326235404,0.9341844582992571,0.3600509166864014,-0.039789674202067506,0.46539609325370535,0.19386600631807224,0.44319310453523686,0.257625538308092,0.5732499125072825,0.9076968719572702,0.2756495023648199,0.6974801109179488,0.1800942938015189,0.5054055402295423,0.22497192513642092,-0.040654062554132404,0.10041319370481774,0.3709638055391277,0.31062779628075904,0.5658099860746225,0.1266541415313081,0.38441864473968507,0.08816578163463115,0.2815537440074107,0.4178670411017631,0.15857607891189054,0.4957770639107426,-0.20116381713378545,0.53094338547126,0.4490545992193414,-0.029520904429606386,0.12429835036250649,0.5073206351462168,0.7333841172862884,0.31038796469871316,0.09767985863547689,0.4131316286452077,0.3061000178262536,0.608262484679204,0.5409238109686771,0.450013035512852,0.6890768161743087,0.53994458512919,0.45694763205590144,0.4966926039682425,0.7924120331312302,0.24957633260348636,0.8636913661167878,0.5494265343493989,0.1581443269678028,0.06712178706230401,0.07631199456006904,0.14327180825202043,0.16177656181589825,0.3335074122744694,0.46849509683570506,-0.04220515655248664,0.4959740333933175,0.3165009540297727,0.22791394179755134,0.6542443106464754,-0.15033091026598577,0.11485925349047856,0.3873188106225827
Parietal_Sup_R,0.315267874557229,0.564943562385869,0.05574536589881161,0.3079679408155179,0.31020718382825757,0.022139677085388804,0.5926083944996531,0.17681868931467667,0.35780216023247474,0.1052685957788108,0.36068721487849653,-0.06351048130259883,0.7826045073460919,0.2988355749756351,0.06444942029057882,0.33196198729163495,0.22229885307667396,0.3719038913168534,0.30797111527238247,0.23279887641814198,0.15842333349927953,0.5490752220238312,0.00966242784664411,0.4802980752435689,0.6401726002737392,0.45858803263748776,-0.06849311381978476,0.01866483393482919,0.9035435998400668,1.0,0.6364171546599184,0.34061459939280414,0.8230187637309612,0.33876348513448223,-0.02172252590472338,0.41031402980792203,0.0988305364561144,0.29763617564386347,0.10674993427542417,0.5291319320228685,0.8334816960786661,0.19165732910516506,0.6754587308247645,0.1355529797475501,0.41100508975465505,-0.03823010285972046,-0.1072231664104112,0.05548355211844392,0.2378438359910058,0.29075986014933525,0.49464731246751603,0.05635712045709489,0.29139356278223233,-0.06261373086240617,0.32041187661403076,0.2870772947713196,0.16940436671775608,0.4848509607607575,-0.23418709452683606,0.515164226540195,0.32131004325983986,0.03736133795476228,0.11587516716561334,0.37869717209058357,0.6310111487832318,0.19539078350526884,0.11725928281576292,0.4012799154896945,0.17997337707921712,0.5344691908417326,0.3950882836710926,0.27168585848750154,0.5462259500206088,0.5067585244324728,0.2935548531965683,0.3506514354214848,0.79360476233558,0.18298984777119187,0.8974218317655183,0.4202427528873116,-0.025586872708573644,0.10958870193511087,0.11177341644576098,0.0897591731155104,0.07154642534119211,0.274350836227696,0.35428458352391823,0.02978337289194288,0.42099836886417213,0.19196190445592753,0.1457953723514056,0.46848519475027683,-0.20016514873622293,0.0320695112468678,0.22461369826481756
SupraMarginal_R,0.37722954703944556,0.7786767502931677,0.29755474484827665,0.2892672154892505,0.41159209809864755,0.17300167076988812,0.3936868063575316,0.1338141876712409,0.2641456239897343,0.10167534615923639,0.5582112418909136,0.06735463584919431,0.5648914103537452,0.4242092047390745,0.11412274996912115,0.5616082885149761,0.25906403925965826,0.6903426989311617,0.4546138566177685,0.5937932257070735,0.2934089073087941,0.7011085254159537,0.09486990277223074,0.5051264562690256,0.5338608898768794,0.5281232971836167,0.06244754403370166,0.2647391019344651,0.6229895061541111,0.6364171546599184,1.0,0.2903189467220941,0.6191833192343728,0.4718775515838483,0.1400400464590255,0.5876383265242618,0.3549358538271774,0.5864512578906176,0.3958094077099396,0.49455093995599575,0.7492380392317745,0.612061292555052,0.8203764007548204,0.563600734911596,0.6570005453782405,0.1408388073155705,0.13266124169985977,0.2751790223597538,0.5528960216005595,0.5789040324317622,0.5324196335436641,0.2664469979083016,0.4280842232293917,0.1377136498382472,0.643270202895438,0.2934406426245529,0.5800983917557394,0.7289961154004311,0.05319104414048228,0.7177215587853074,0.5703390493344596,0.18142023314792755,0.24310796482981434,0.6975026079843429,0.45295520015710544,0.26641691544530327,0.2599676386465434,0.2519174235906274,0.43025956778148583,0.7426050873144896,0.5755418053235797,0.23722727389192597,0.3696516071294064,0.7321666298212075,0.4376121746641049,0.681849057358868,0.7333742100463281,0.12673128886558524,0.8389732289277566,0.6342951870462912,0.27498140442003655,0.38164871367126885,0.27724933155216824,0.2584447983976049,0.2924943132180252,0.353505582068187,0.45656026683577344,0.2831480980400936,0.8034844224891721,0.49088723220593045,0.37581249564262026,0.33167345383232577,0.17132051498566864,0.2646062546346943,0.09732578442286867
N_Acc_L,0.14702181944021916,0.2563108703052152,-0.28116154296816004,0.48088690813710205,0.4627067991963072,0.19762868648595175,0.2901581796671409,0.2218150192681938,0.736530927041148,0.4062867743488194,0.12321256721220948,-0.12805596664017366,0.3587325994697366,0.4754655621085948,0.08587616398595826,0.04514022653987689,-0.07614210896284097,0.22511198481418065,0.22508735379941358,0.135707084198106,0.27285466797493396,0.16977582129018307,-0.15530361063304565,0.2595037896492375,0.3249570547216381,0.3712916140841435,-0.24440521266343715,0.18284016919718935,0.4270796326235404,0.34061459939280414,0.2903189467220941,1.0,0.40851838808507884,0.6179577008214242,-0.20703697005285346,0.5758522154731973,0.17090856850464026,0.24411249832635837,0.18744885585325943,0.38215170889256095,0.3860992282501777,0.2621367789468442,0.3080071679053433,0.09974851679050067,0.4034812307313132,0.09054031500925773,-0.2296774150287347,-0.1708351964409114,0.15928122805146072,0.192438138632119,0.1650080903197528,0.12183331278306851,0.25276032290961303,0.1509036331888194,0.06072962791181345,0.3568408885801319,0.08790011475825836,0.20904595204511212,-0.3145395959581548,0.07428484335627986,0.08817261236437474,-0.09146394549759453,-0.1765191881558045,0.25347891633853376,0.30710455537506137,0.0647854609137067,0.0328470299986466,0.4261439377937581,0.24934499354610332,0.32912970369362643,0.2211273886350187,0.14814307942877003,0.22828343306232574,0.16441244108495914,0.27360645119810056,0.3847417188968559,0.29283011157643796,0.07840165602049824,0.38883929080818597,0.6038941059778463,-0.0008205924019423583,-0.09759012421272435,0.15013703762512104,0.16422140633529023,-0.05281141406549137,0.4028009299634367,0.17288480522658536,-0.13489333583530277,0.2997798067555322,0.1694334281681318,0.0960507507535246,0.24744501434856078,-0.14194672049364274,-0.1433836609744893,0.24935195605022298
Precuneus_L,0.47032743226936174,0.7626499626421862,0.18599974883000134,0.3333452858072959,0.35383578301325075,0.10205702811486028,0.6909253750494087,0.5195203724644766,0.362579366566423,0.08548726460329369,0.5190914441961706,0.08838026042849632,0.7944400909889213,0.3058225567384062,0.23343211969910346,0.5221915020942014,0.3276080640456945,0.5363276592705247,0.5686535727240059,0.4813503262851043,0.22795393453043866,0.6943176021165856,0.08935584538747758,0.5795902944498987,0.7929904880093147,0.5943237609805758,0.04065950009424346,0.25001391090155217,0.9341844582992571,0.8230187637309612,0.6191833192343728,0.40851838808507884,1.0,0.4515072491440391,0.008790894669289158,0.5828311375290471,0.2604990454973961,0.5399538551165183,0.4005743896378126,0.5205921741445096,0.9127086779849123,0.4096733079191858,0.7744167453895069,0.3231709145167027,0.5970762214236834,0.22614395028925607,0.11841755474188506,0.2555058604340757,0.5188461060892843,0.47606836657151386,0.7107044020407424,0.20472554144089192,0.4161586613666214,0.0994354517349328,0.36697760334212326,0.36181430781257723,0.2983614173886575,0.5695603265797585,-0.04166026266474768,0.6417232773334605,0.5728467421410837,0.13487403855203578,0.24033504431224872,0.5900147787441276,0.6214413535793993,0.3841586442821812,0.18433561095907736,0.3857916687432203,0.4333575506442724,0.6776756787989865,0.5964356035620421,0.459311064053176,0.6854214951691675,0.6399780267419459,0.571990236107621,0.5829203849912642,0.8029404892277151,0.36202291238490886,0.8268632716174659,0.6121880190460044,0.19716094063195555,0.24820561749290368,0.21984874989054945,0.25818203126313305,0.3301474088405681,0.4340647848597877,0.4143997175241721,0.09956947965657618,0.5865573430888329,0.4405481040416543,0.35561000669629445,0.63509319948531,-0.02561165733951809,0.19889298864681465,0.315034249457927
Frontal_Inf_Orb_2_R,0.4383870338162098,0.48611536301598385,-0.012561621984467771,0.7465235867494697,0.6581001032107943,0.36200958633033975,0.18451687848687937,0.26989044557040726,0.43204211764591344,0.35397077989573583,0.560945209923713,0.3907464405228966,0.24356807050303536,0.5966162384503138,-0.0004983291089423405,0.5800808187469378,0.3927406474880084,0.5772991364498417,0.4203787402111838,0.4871523271134708,0.472225016289116,0.5920814355562587,0.3133171256579286,0.1355587283053693,0.21287902919743085,0.45017059365626977,0.2928004842900649,0.15597797983217473,0.3600509166864014,0.33876348513448223,0.4718775515838483,0.6179577008214242,0.4515072491440391,1.0,0.357091648518326,0.7502879661038248,0.3336350408415821,0.49605234182409197,0.3994871562070424,0.1467011079507412,0.48046009806631773,0.5265295462452815,0.47346999700332476,0.5058633326457033,0.5788617177722593,-0.03495098045944809,0.2479656932949012,0.2183866269588212,0.5828265485981287,0.5083647770642746,0.5964182427056461,0.5873086952598627,0.24436666138622917,-0.09636706383189643,0.4653974691510074,0.10261786641518808,0.47459378170534644,0.49609584570356824,0.20149529388730084,0.5869910462344208,0.4014145408707836,0.3460956689943193,0.3631549367750796,0.45175994940547926,0.08286108563212041,0.33131622906972813,0.3409806458692933,0.0010450888171792123,0.5751044265494424,0.597825395166213,0.29356068410863406,0.07671956554145165,0.192459663020541,0.5644969010694292,0.2936279916792484,0.5561660025671913,0.4567875494771075,0.2949465340524919,0.44115032872947657,0.7305388125876764,0.12390897234907691,0.484056521903632,0.5916191686512046,0.4466098060355306,0.46379284743644805,0.8407502002712657,0.29777134605612227,0.2197257946384481,0.5741981446647674,0.5727271587793855,0.40443544108843477,0.08338386364875662,0.35257177408347046,0.11779977774924513,-0.13660053405595093
SN_pr_R,0.25742939225887357,0.15943738538966315,0.05642591826151543,0.4215564075427628,0.2439868031141891,0.12974276270719529,-0.12078060973870125,-0.0006299595299055208,-0.3716579810972788,0.19611460218308333,0.3460393627089105,0.3582706279039586,-0.06876663491011721,0.35346890578366225,-0.021611647018241094,0.40722583461325335,0.349077354919351,0.34996827169842193,0.09844210953770642,0.28994291655576065,0.00919842964241354,0.3031091352149865,0.7228872378956285,-0.05710038788279871,-0.1461393638904699,-0.046372734659261915,0.7062387208595613,-0.1706408923476283,-0.039789674202067506,-0.02172252590472338,0.1400400464590255,-0.20703697005285346,0.008790894669289158,0.357091648518326,1.0,0.0983860418890866,0.11595622743848646,0.11946024693583618,0.21497764074235792,-0.37216579914502385,0.06912709280377177,0.24174105251216202,0.025277302307144457,0.352196601459917,0.2078819984841363,-0.14220388429114186,0.3437177766369273,0.26490917471108405,0.44888126528254163,0.07779615277320469,0.258795476394003,0.7103093920403961,-0.1680844353857825,-0.36378461845381704,0.2837169625987322,-0.26237969150739787,0.4031131797483959,0.122362545968745,0.38099140892247757,0.3714689627831635,0.16280908885184311,0.2090819013394665,0.43481364479909607,0.08502592536432303,-0.11089239864907036,0.1708324990150895,0.16866423430891975,-0.6702942253352739,0.39905343500817797,0.2527933032035284,0.011439648145642321,-0.16923828554544817,-0.027703784266986265,0.24168493304682193,-0.03770491069776856,0.2665592709941712,0.06583856585611718,0.07123511174508869,0.08472887263892671,0.14704457207726826,0.04845053162008223,0.5045165810814514,0.27990236232668647,0.4043133174067348,0.4116076090754569,0.5439089009141025,0.49696756042011236,0.006569170521417611,0.15089431217643487,0.5374845518527589,0.2310078646992899,-0.040573079595141275,0.4801927980008032,0.07906801921698123,-0.3441571590874432
Insula_R,0.5478151775137413,0.6344342301001614,0.07171452625384092,0.4567277124404224,0.6174330447465454,0.41116600157757893,0.421920488910775,0.31503661784151826,0.468970297954572,0.38998953002531084,0.6713434496775869,0.37261780178508236,0.42277781216009547,0.4518093220952879,0.17234142112995046,0.6772062001547627,0.4579433038083201,0.7456904398072256,0.4959703025692782,0.6379828064686768,0.5119285353752622,0.7188312477418894,0.1258689725557665,0.4170169315335649,0.4403132575416121,0.6852374784060687,0.06373074602780286,0.3250888254126157,0.46539609325370535,0.41031402980792203,0.5876383265242618,0.5758522154731973,0.5828311375290471,0.7502879661038248,0.0983860418890866,1.0,0.4136138976323234,0.7042183239052398,0.6102844356168025,0.3892236121664191,0.6174517925005224,0.6644060494119359,0.6905301380512788,0.6044549731244307,0.7727203078629843,0.1549924107309717,0.23710362070329793,0.33342742063163533,0.6321378413597429,0.6316749904798624,0.7023258937315838,0.4165496951686906,0.45902591324307956,0.26036712206398965,0.5847823187328863,0.28188957203615356,0.5696941123400221,0.6634801695870586,0.23424091203396508,0.6867301431716613,0.6020281368115022,0.34868415479461556,0.3758316071278776,0.7061910728817379,0.24695301631289687,0.4997738831160777,0.22748932188948665,0.27543065874948597,0.600287118432822,0.7554116887811083,0.4639410903055801,0.2955731509487681,0.40133919597334006,0.6942184759122155,0.5789209928575434,0.7122983534404295,0.5442244054546251,0.34427660621034284,0.5328230051010584,0.7702335778905754,0.18007882891310806,0.4764385326894651,0.5182675914167671,0.39352612975485185,0.5466291208637944,0.6269121627447346,0.22919972555843018,0.2778367703461161,0.7189948075937129,0.6204273192908912,0.6436482421381899,0.2586472384481528,0.3132869399267848,0.3341589224857424,0.13464795139476182
Vermis_1_2,0.25352555624623807,0.40176696728374567,0.2996777897716075,0.14593977371241904,0.3396067230393495,0.12313597558919973,0.17809789364274287,0.2719944298064024,0.09487472474375826,0.09941654243446232,0.3619648829612514,0.1733604191129472,0.1604827126906184,0.24808280241780858,0.1358173098002158,0.3244551936388283,0.2238854097180653,0.4797444233744269,0.45640570044890777,0.47056819309240966,0.213771037419703,0.35843123601852983,0.1129468766582416,0.2511077562699429,0.2617164377261937,0.39105311675721655,0.01522075872126831,0.17008477881052356,0.19386600631807224,0.0988305364561144,0.3549358538271774,0.17090856850464026,0.2604990454973961,0.3336350408415821,0.11595622743848646,0.4136138976323234,1.0,0.5093572132052576,0.41502621002837975,0.24821810514889084,0.3031559766530945,0.6366771051781173,0.3937308284554069,0.49419299219455803,0.46050132905714247,0.19830266472308175,0.30772061853502686,0.4010166299775015,0.4576372403102207,0.48656373675994485,0.36212509451360775,0.2449562724866904,0.2148569183981042,0.22178528176252907,0.373525813744753,0.24685954734902563,0.4352395387364564,0.41158850419980986,0.2284744681422903,0.33767467436333504,0.5529202050413327,0.27593273246874717,0.2546131545806959,0.4150151969498682,0.12321551590962682,0.2952564834520359,0.18089229514989863,0.10492666513441001,0.3704022510697439,0.3765109964478862,0.2825687923564441,0.16371472930926972,0.23668394126912073,0.3920490519745425,0.461084356439849,0.473139888082679,0.345661696559466,0.1355990501243504,0.1937451733297834,0.5130262110695945,0.27981318544438744,0.3631122410066481,0.1934139344949497,0.09854977536837295,0.3584870505302721,0.2788046797447615,0.14811479665458588,0.23665404602898618,0.464571441731004,0.42329858240319634,0.2632711259002016,0.14323865554714732,0.2180072174830818,0.1629849670255829,0.09218247830348845
Cerebellum_9_R,0.564340764536359,0.6896281649953626,0.44010386372932503,0.28274249961570985,0.5303019578269597,0.35175363939932425,0.4832527751716261,0.35944068944768015,0.2307404021368456,0.1151690808047317,0.6957024042839752,0.3797341154795316,0.4609743352643682,0.32760053167576714,0.47076158259249856,0.7290430070822187,0.45080678026612153,0.8225393365011668,0.5719360803448998,0.7330914094628913,0.47369937130377443,0.7268691461659087,0.1820568079879626,0.4996640990417051,0.542838128892795,0.7253260733546676,0.12386520934880453,0.5581025166630555,0.44319310453523686,0.29763617564386347,0.5864512578906176,0.24411249832635837,0.5399538551165183,0.49605234182409197,0.11946024693583618,0.7042183239052398,0.5093572132052576,1.0,0.746696636210263,0.4032584227765615,0.632718571593158,0.7176231707305174,0.6841068574101904,0.7197503470609019,0.6746786671450068,0.5922030347939348,0.41021499447613885,0.4751884295317605,0.7556112088982078,0.6297018839797466,0.7461568612011028,0.3759947555861146,0.56448795723725,0.414332730917979,0.7147055152575423,0.19054202716274618,0.582155683278537,0.6237597055966494,0.4014442667935535,0.7023354859154783,0.8653291088351194,0.38316950536957545,0.49049780102083784,0.8220914124396859,0.3198460478484007,0.732582919718917,0.28457065457715963,0.13950080644344762,0.6730935080209339,0.7870535547085148,0.6593797613597231,0.5654154689650294,0.48909882079285305,0.7182131197261825,0.6936084370633139,0.6062745389619351,0.6157440487070437,0.3826356567409784,0.4313150970498423,0.6713791733737596,0.567337747870047,0.5359777649725026,0.38606703483430665,0.42838220859539183,0.6342697928406149,0.4767942684201008,0.22633083454078,0.3921157303994847,0.74030903243226,0.7553579816200446,0.6563042949243479,0.3815392143396576,0.4508902909735767,0.4816568616913302,0.27315101745420045
Fusiform_L,0.4776722917862278,0.5143448024178484,0.3596534096895281,0.20582016360954336,0.31950828145900895,0.36163423367373637,0.4031154632449491,0.28103947143647573,0.1722752589485409,0.18038152864897208,0.5535249456905076,0.3942687493688847,0.38397620550852546,0.2416222166845042,0.5020525940800816,0.647501715848057,0.41152854809762557,0.6927840849268911,0.40152995795170476,0.5964968853359133,0.29568512693606813,0.6181152111202146,0.30059588875744614,0.5140740629143393,0.43097356892890537,0.5123094392898918,0.23881008130715844,0.2553106505020217,0.257625538308092,0.10674993427542417,0.3958094077099396,0.18744885585325943,0.4005743896378126,0.3994871562070424,0.21497764074235792,0.6102844356168025,0.41502621002837975,0.746696636210263,1.0,0.2579099867071325,0.3696713421464939,0.7106174813478522,0.48170639015981476,0.6927575937413754,0.4697373324931539,0.47791714723502676,0.3673933532822391,0.37439643331851813,0.760825785982766,0.5119785768167019,0.6108700547606442,0.3702531786000963,0.5559593387482835,0.43074573273189737,0.5643816980880578,0.006271607135797962,0.5757859062012172,0.38415804889290917,0.43009529390507056,0.565365535466207,0.7643023266542167,0.30001948908987097,0.4089880809869822,0.7100988590250177,0.20860002547253714,0.5710064753865962,0.1508792740101315,-0.015297588114464892,0.8087329987878084,0.5813421580400624,0.5501589784832915,0.39354074089371927,0.4240285604064262,0.5525295995096208,0.6692468537220448,0.47666638063486927,0.3478489282524065,0.3604441034705851,0.27521701969388856,0.46975006400407693,0.5293775628808798,0.43604801290072304,0.3463649079472168,0.5266857636797704,0.5604230923728157,0.3978942820923238,0.20247862885294846,0.25736227935350237,0.5202292515574463,0.8001891559129994,0.6427868063255827,0.4285006903482886,0.6012618241363447,0.6179698601752629,0.311592189438576
Thal_PuA_R,0.10273293704280193,0.44083211918736875,0.18962896281498628,0.045140411973033784,0.22353496366612377,0.04881166686853596,0.5594307565503363,0.2839387625730318,0.34884778186325854,0.09097686415381745,0.2948955181964425,-0.20894023916562715,0.6015231483066633,0.19398282684409007,0.23000402193001698,0.15332866797993247,-0.07137060619340743,0.3426774806639886,0.39409583890082256,0.22943564898815952,0.19048801957387124,0.36499435578889255,-0.3866352973304208,0.6553247510806121,0.6473219862088427,0.44876775093380056,-0.4667629532067162,0.31296080718674196,0.5732499125072825,0.5291319320228685,0.49455093995599575,0.38215170889256095,0.5205921741445096,0.1467011079507412,-0.37216579914502385,0.3892236121664191,0.24821810514889084,0.4032584227765615,0.2579099867071325,1.0,0.5790276230520607,0.38523614517613625,0.5345694237495572,0.22050650766778332,0.36700090648759703,0.2949966420267431,-0.13653368977528235,0.0463210506759613,0.1857191724590297,0.2890836927129527,0.3242513853209516,-0.34336856904907104,0.5582155192669105,0.40402720763934646,0.3591482856029738,0.3742266270464672,0.26276857302607076,0.4743894688862153,-0.2560771984723709,0.27915282184158013,0.3619462008062018,-0.01007525778242607,-0.015625201620250696,0.566198534724718,0.5009639625037958,0.2813300806290499,0.1139467350481383,0.6242363002424499,0.1594526662305604,0.39714623507624774,0.49917365328114827,0.4376090353324852,0.4751513992307256,0.42308580244032234,0.6135259242971507,0.3990381111521706,0.46599384914942826,-0.1459028925234801,0.5016982186728017,0.44789818618769334,0.21057608539393893,-0.08562376434355347,-0.017049668746849777,0.08070590029531656,-0.03956797337564834,0.042170704702421444,0.12220270856141553,0.14622698075452936,0.5071023702361875,0.2039506287080676,0.10411884913945639,0.43231287000113783,-0.32250949493380576,0.040291792178253925,0.5380267466490968
