,SN_pc_R,Precuneus_L,Frontal_Inf_Oper_R,Cingulate_Post_R,Thal_PuL_R,Thal_MDm_R,Cerebellum_Crus1_R,Vermis_6,Cerebellum_10_R,Frontal_Sup_Medial_L,Precuneus_R,Cerebellum_3_L,Thal_LP_L,Frontal_Inf_Oper_L,Cingulate_Mid_L,Thal_AV_R,Postcentral_L,Occipital_Sup_R,Thal_VA_R,LC_L,Temporal_Sup_L,Temporal_Inf_R,Supp_Motor_Area_R,Pallidum_R,Frontal_Sup_2_R,Frontal_Inf_Tri_R,OFCant_R,N_Acc_L,Parietal_Sup_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Insula_L,Amygdala_L,OFClat_L,Frontal_Sup_2_L,Vermis_3,Frontal_Med_Orb_L,Hippocampus_R,Thal_MDm_L,Cerebellum_Crus1_L,Postcentral_R,Raphe_D,Cerebellum_10_L,Insula_R,OFCmed_L,Thal_LGN_L,Thal_MDl_L,OFCmed_R,Cerebellum_Crus2_R,ACC_sup_R,Cingulate_Mid_R,Cuneus_R,Precentral_R,Thal_PuA_R,Thal_PuA_L,OFCpost_R,Thal_MGN_R,Pallidum_L,Occipital_Inf_R,Temporal_Sup_R,Frontal_Sup_Medial_R,Cerebellum_9_R,OFCant_L,Cingulate_Post_L,Temporal_Pole_Mid_R
Temporal_Inf_R,0.029033395577459258,0.19716094063195555,0.3056609681118965,0.1946220493467655,0.3742375631905462,0.3343451131956784,0.752630423862776,0.6892733822234869,0.10153088118678019,0.2838755560473418,0.35058461134591595,0.40275832197118155,0.22712581441923413,0.3478731439776306,0.24857955498247553,0.08157611634718216,0.24964018120016804,0.3808508405301961,0.20400338021648184,-0.07347968458387863,0.35506671961214764,1.0,0.37340819227175465,0.18317562609247406,0.25325781082840926,0.30736235295311637,0.0682530070613346,-0.0008205924019423583,-0.025586872708573644,0.16593974513308685,0.390219876447042,0.4036759778485213,0.41868177502815535,0.08857721303572282,0.2632258555721731,0.410051802165469,0.05235065475287106,0.4555985741152423,0.23028238885896124,0.5439987204830217,0.15298467416902828,0.20184013116463062,0.2741454709530307,0.18007882891310806,0.15426293694289234,0.20051424171237792,0.1954962623804543,0.1048683357194148,0.5849372197949396,0.24970000039123674,0.28411849463823824,0.45633226270754945,0.24012936669755908,0.21057608539393893,0.256005928755944,0.3100114837181164,-0.04484141985697216,0.15795351346362674,0.5663839599977725,0.48304651206560884,0.3283010848891009,0.567337747870047,0.07121710417620444,0.1027211841614909,0.5073174104527368
Supp_Motor_Area_R,0.23056472291040217,0.7503828649979212,0.8176209084696121,0.5800406959166248,0.6514464542322168,0.4439943919523327,0.3841647020380177,0.487131622387981,0.6896778742322348,0.7800331910479898,0.7548247050465777,0.5902744590716112,0.6685805011154321,0.76806642476818,0.8065783000887702,0.11006341637296352,0.8822597163519248,0.6020690351765556,0.3907635895335788,0.3092123819310176,0.7520645789212654,0.37340819227175465,1.0,0.48963669004197913,0.8525694602567417,0.7829751240040099,0.34461661791182463,0.23711956062640796,0.6044349899869484,0.4159589527304073,0.7211174425301269,0.6431825476075709,0.22562874445988296,0.34883810417574623,0.8250678510772835,0.642877979427672,0.13258467594165935,0.6695269935423008,0.5065759794877335,0.5018277433857005,0.9026480726521726,0.39232437293460193,0.627524202358706,0.6585472112318999,0.17423823351645842,0.5602431302414831,0.38615362049417606,0.3548853025872188,0.3494674597367968,0.8007450306571314,0.8831016665520642,0.4239362518964662,0.9167450433274235,0.4595055268705635,0.6908268923533479,0.41902954162871364,0.28713539541638916,0.3719136794623371,0.12890708868533374,0.8093062353366938,0.8460823375346282,0.7517309152268272,0.07629798219416248,0.32396745613713335,0.2749763860521989
Pallidum_R,0.37495096121711186,0.3276080640456945,0.5219161762109215,0.21801499840067276,0.4680333998404259,0.21271289127166582,0.09210195693533944,0.2659710444741265,0.2930709416100726,0.4383281992824353,0.40338102926081193,0.5413331325595153,0.5026968935578939,0.4932314712554474,0.29190389057964305,0.2920524056889405,0.4356154670154712,0.18685013853317045,0.5306507013790281,-0.10307320918841203,0.4805934838675988,0.18317562609247406,0.48963669004197913,1.0,0.6402305655427082,0.596208881662553,0.5658546971813541,-0.07614210896284097,0.22229885307667396,0.6663096480674642,0.34983583121011785,0.22776920591298086,0.27927465767334114,0.6204538998791058,0.5002261222739661,0.5406266545949155,0.04941122185615589,0.4426147439010695,0.49605612577457886,0.19576487041871046,0.45311399930584595,0.06226150815177288,0.3796506231428269,0.4579433038083201,0.33816934656060477,0.012435531624456844,0.5498234656134973,0.4411491820889518,0.13174515676966742,0.5724925336789026,0.46883285919317935,0.09145773484177629,0.4695517181181222,-0.07137060619340743,0.38845857651714727,0.32985425465316215,0.3909502918771572,0.6960230123728594,-0.2689112706197202,0.41726020444297607,0.564235470504489,0.45080678026612153,0.3384040927872191,0.042602224004741236,0.2281636765222529
Frontal_Sup_2_R,0.31090637919131764,0.6417232773334605,0.7724811675950299,0.5217954642406839,0.7193626224572465,0.43079512370478446,0.22557368221687268,0.36766092733401606,0.6116437010077863,0.8072150795826807,0.680191779248152,0.6628341359175124,0.7778772224180832,0.6878054238497023,0.6352988309441956,0.3370618221229459,0.7597755958879787,0.43627528850753466,0.48459815192994327,0.0613433658896394,0.746026758166738,0.25325781082840926,0.8525694602567417,0.6402305655427082,1.0,0.8583741919601279,0.5890252860192183,0.07428484335627986,0.515164226540195,0.6716508811369097,0.6616636715781216,0.5501310716565173,0.4251126828605904,0.514156079592133,0.8827217121961877,0.690570628668224,0.2905957087377194,0.7020256123891022,0.6359286767591614,0.38151566951381116,0.8333541519681505,0.3311412664280972,0.6967104410986688,0.6867301431716613,0.25980463391408926,0.41002302321428113,0.5073713668425417,0.45789206218167056,0.2728722933095641,0.8657088249955566,0.7929574214138092,0.2521545823156553,0.8130003743959916,0.27915282184158013,0.7443341471392864,0.5285772206031445,0.40167277396504,0.5747013510354623,-0.03483777476512979,0.7512864606891518,0.9050420944399548,0.7023354859154783,0.34948389590216317,0.2668470780999814,0.39728005697006846
Frontal_Inf_Tri_R,0.3709129030576836,0.5291917532802424,0.8748477278345985,0.4449456670458795,0.7057219573826508,0.2379808409872033,0.26012469468457133,0.398490461373386,0.5748002290610367,0.6950806394095451,0.6196883236661398,0.7292584991309286,0.7532763213491721,0.7840131748965364,0.5532829436930294,0.21874419244504598,0.6813686034774259,0.44108807916924514,0.4344258695296874,0.1440322161248334,0.716866742308596,0.30736235295311637,0.7829751240040099,0.596208881662553,0.8583741919601279,1.0,0.500216662056622,0.2221509164124379,0.4554828940170249,0.5102729422705151,0.7400102140968344,0.65000563622173,0.3118113808702551,0.45127745964087007,0.6972548428010124,0.6838107749665847,0.15406698423582738,0.6883181240119229,0.5725959002979926,0.3517860192638813,0.7758860354522575,0.3361932567898526,0.6099313055788222,0.7867023459347532,0.35733619744568784,0.4871107490527157,0.37705219790750083,0.3530624965832014,0.26067249998890235,0.8026597500528381,0.7185586819451291,0.2786323637469001,0.7752799183286346,0.3850384677866704,0.6843656125289298,0.4975539778015099,0.23053616472849348,0.4127201263162684,0.017324727067997772,0.8217288545665942,0.8377753892851307,0.6703077576073873,0.169717676279807,0.11068548765279086,0.2624833183609663
OFCant_R,0.7231729030110003,0.21984874989054945,0.37698303523456705,0.39101717491208926,0.5387540033714672,0.23773672852501992,-0.08071544434769377,-0.06319394938041396,0.2494322149140529,0.4443230497615332,0.2593954738736909,0.5016100247814155,0.516406372213955,0.39057336055520425,0.12657584292825869,0.23658596192152284,0.3104945401870368,-0.12942936340798766,0.7254789548330932,-0.1366246967106475,0.43392886043899126,0.0682530070613346,0.34461661791182463,0.5658546971813541,0.5890252860192183,0.500216662056622,1.0,0.15013703762512104,0.11177341644576098,0.7579563643629802,0.366874842593168,0.3616570697346694,0.3718914823276685,0.8391850897803514,0.5233268413037387,0.6255154937495988,0.38750090921558067,0.5406733110578974,0.6335007712300783,-0.04466269610212927,0.36560628987403543,-0.21115530347044412,0.4643617674738117,0.5182675914167671,0.3802304463723424,0.01858574413358581,0.673510731605221,0.717215372254786,0.17399013005426076,0.5707843768148498,0.31469112351261264,-0.32069466534817825,0.3458434137564708,-0.017049668746849777,0.2896585055278065,0.6581263599465325,0.358887016348652,0.6067807505021544,-0.3971534779767779,0.4058831579148882,0.5467962402126381,0.38606703483430665,0.2983740023498782,0.21540707239093324,0.15350101115627376
N_Acc_L,0.2991979659009392,0.40851838808507884,0.36741737420056764,0.22508735379941358,0.06072962791181345,-0.28116154296816004,0.11022034560602549,0.05566140749682893,0.3712916140841435,0.2586533758807337,0.3247831657104099,0.08790011475825836,0.2741405829665591,0.4034812307313132,0.3948908990606149,-0.15530361063304565,0.4003492608275937,0.3587325994697366,-0.13489333583530277,0.4261439377937581,0.22178780766689324,-0.0008205924019423583,0.23711956062640796,-0.07614210896284097,0.07428484335627986,0.2221509164124379,0.15013703762512104,1.0,0.34061459939280414,-0.1765191881558045,0.41540707320568543,0.6038941059778463,-0.05949230689998974,-0.09146394549759453,0.22031940779516138,0.09974851679050067,-0.11083932218462252,0.34563221840147806,0.0960507507535246,0.09621095834038025,0.3404257607735812,0.17288480522658536,0.135707084198106,0.5758522154731973,0.14969362855615712,0.5274915998550913,-0.2296774150287347,0.0328470299986466,0.18284016919718935,0.20339969547596062,0.2563108703052152,0.24744501434856078,0.3080071679053433,0.38215170889256095,0.21622009602663148,0.5123046945000441,0.07840165602049824,-0.2961589331445676,0.04101015126639703,0.2997798067555322,0.16441244108495914,0.24411249832635837,-0.24440521266343715,0.2218150192681938,-0.19344044380818676
Parietal_Sup_R,0.1096254986974065,0.8230187637309612,0.5489091214504371,0.30797111527238247,0.32041187661403076,0.05574536589881161,0.12533786757761853,0.17271293067230312,0.45858803263748776,0.4826023406844923,0.7102234728734956,0.16940436671775608,0.37935291363484636,0.41100508975465505,0.5890084022538876,0.00966242784664411,0.7491241255834519,0.7826045073460919,0.02978337289194288,0.4012799154896945,0.3353533035672643,-0.025586872708573644,0.6044349899869484,0.22229885307667396,0.515164226540195,0.4554828940170249,0.11177341644576098,0.34061459939280414,1.0,0.11587516716561334,0.31343837262101776,0.4202427528873116,-0.09825993537757892,0.03736133795476228,0.5399818777634495,0.1355529797475501,-0.13203930614318254,0.33001162840236375,0.1457953723514056,0.28555794142342167,0.7697099917695743,0.35428458352391823,0.23279887641814198,0.41031402980792203,0.09820535658888285,0.4944735869871444,-0.1072231664104112,0.11725928281576292,0.01866483393482919,0.5057639816777313,0.564943562385869,0.46848519475027683,0.6754587308247645,0.5291319320228685,0.480603782215545,0.25472723515522433,0.18298984777119187,0.045941224772773556,-0.09506961077010999,0.42099836886417213,0.5067585244324728,0.29763617564386347,-0.06849311381978476,0.17681868931467667,0.02413787595313355
Temporal_Pole_Mid_L,0.4466113931011328,0.24033504431224872,0.3603815859081831,0.4376123246344195,0.5466539544303738,0.4487904085186521,0.08345543934144271,0.18253828166612768,0.2768185817056821,0.5428859093323082,0.2901801945181921,0.46760307249151184,0.5482243044677454,0.3931969015940073,0.14789911640533038,0.34594498844462684,0.33869892097516624,0.003194382513808235,0.648668291704436,-0.24382831386341886,0.5770765946434132,0.16593974513308685,0.4159589527304073,0.6663096480674642,0.6716508811369097,0.5102729422705151,0.7579563643629802,-0.1765191881558045,0.11587516716561334,1.0,0.3313533707825108,0.2541286852959453,0.46193773411167416,0.8266746312333855,0.5930723407870757,0.6066269951090795,0.32850051277189923,0.5260821817155631,0.6028160630474221,0.14600913133343627,0.3738329065561425,-0.0700543261397047,0.46645681628649266,0.3758316071278776,0.43482568596792354,0.008395184251297035,0.7765274345506938,0.6680594884590704,0.23436106639532975,0.6254461589857355,0.3855997222119917,-0.11476532433408111,0.3346533213577348,-0.015625201620250696,0.3738252735761599,0.4505373593270381,0.39279938674404785,0.7767497987358174,-0.1844404247632646,0.39183972379220067,0.6144799322051298,0.49049780102083784,0.40884896333687765,0.27002100841029403,0.30521865236150936
Rolandic_Oper_L,0.23466728747754614,0.5403457975419992,0.836116140275229,0.5450490720490972,0.5775440769355769,0.3120105390340113,0.35670072561721405,0.4897363477079825,0.6003448085609162,0.75211978208556,0.5765317530837892,0.6652488382613237,0.6917851976369378,0.8664683238125358,0.637906607994872,0.20038649630529184,0.7011405636355608,0.41473449272773877,0.24802894388431035,0.18901453071100127,0.7798249345913358,0.390219876447042,0.7211174425301269,0.34983583121011785,0.6616636715781216,0.7400102140968344,0.366874842593168,0.41540707320568543,0.31343837262101776,0.3313533707825108,1.0,0.7939507852589666,0.45979924474709233,0.2615661825677966,0.693474840102571,0.6591979700252502,0.2411144485742489,0.7329356411280287,0.6008066252989742,0.4361303964790313,0.658961329604067,0.46578269169739506,0.649977234447803,0.7868191655897335,0.30902951329172346,0.6272338806766059,0.30872374144895176,0.2474697213259899,0.3816524051757935,0.7188384401191547,0.6757265851413368,0.3835405205376247,0.6853910031208641,0.3748442540530904,0.6671436005590713,0.517520820148935,0.1888625969603717,0.23748718289862494,0.2557022423185812,0.7590386173506497,0.7078156034257013,0.7198234869706955,0.13581466128165992,0.3627326187370432,0.28646532493771887
Insula_L,0.25486278288578007,0.6121880190460044,0.7125232830608863,0.5596175519847226,0.5288263839782593,0.11643665328198094,0.38379756204953736,0.40913475718880793,0.5198148229418245,0.6750401226930831,0.5964206312247236,0.5234840913596711,0.5886188096181788,0.8081268138142289,0.6216892776912273,0.10672291987483018,0.6986481055435552,0.4647142589736667,0.20054047620588022,0.20511554302775642,0.6065825932713461,0.4036759778485213,0.6431825476075709,0.22776920591298086,0.5501310716565173,0.65000563622173,0.3616570697346694,0.6038941059778463,0.4202427528873116,0.2541286852959453,0.7939507852589666,1.0,0.2901818625363362,0.21307590427531506,0.651909089755005,0.5368333308351086,0.14171010826794272,0.6890891675843958,0.4234562474614664,0.3735227910257741,0.6145293068794718,0.4334203127903987,0.6263810694684637,0.7702335778905754,0.28123766288505053,0.5832104599843146,0.13358549124284458,0.24241363547624128,0.4660300561370705,0.6409993708903878,0.6234308374619064,0.3509203000408549,0.6241765730479268,0.44789818618769334,0.6175835715453161,0.6133892861993803,0.10986947461699038,0.1896111814283163,0.23126463846013415,0.7646056178142088,0.6563462106706812,0.6713791733737596,0.053757345622212405,0.4320981899718643,0.256858832318768
Amygdala_L,0.1329733081240905,0.12737889813935305,0.21989996710586635,0.19571189457848248,0.3940891656374683,0.26096696273148595,0.31772948203782186,0.4408250613009721,0.13583741464262464,0.463111276045523,0.20375810762212257,0.4537586515820008,0.45037462237256953,0.2811381412837968,0.09874792556781131,0.35715467072284246,0.14561583998063116,0.10623614421418619,0.16699803419664333,-0.2556452373019921,0.5036166493635157,0.41868177502815535,0.22562874445988296,0.27927465767334114,0.4251126828605904,0.3118113808702551,0.3718914823276685,-0.05949230689998974,-0.09825993537757892,0.46193773411167416,0.45979924474709233,0.2901818625363362,1.0,0.22622341866248924,0.4456988556657657,0.44244651096899784,0.43522171495595624,0.596956733759925,0.43308855585832007,0.3226881561335046,0.1431906615750425,0.2616263129238348,0.41539207429664227,0.32217450106694895,0.27919470615956654,0.17436979115320372,0.3389447507383569,0.22239576018818724,0.31439896576813325,0.4107575286523558,0.17384232633219981,0.19247438118679094,0.12594889151070693,0.03518928410880712,0.40722928534882746,0.46984896088556827,0.04509625941935977,0.3232998781012349,0.30416468356464593,0.31843371863614406,0.3945922970736798,0.4440837689097591,0.45774722144693447,0.2264572570197255,0.5982621528042795
OFClat_L,0.6865034114793589,0.13487403855203578,0.3333014782039087,0.4606551300659712,0.5444195381132597,0.37941743913561327,-0.045260643503959634,0.0007688845276337155,0.23347307539054873,0.35196827327530555,0.1965581218486545,0.47937509520054117,0.41634997418366926,0.3647371468837458,0.058098565876282725,0.10134201739283458,0.24018662675221458,-0.18080790882654083,0.8594773898359783,-0.088330700741704,0.4766118473689289,0.08857721303572282,0.34883810417574623,0.6204538998791058,0.514156079592133,0.45127745964087007,0.8391850897803514,-0.09146394549759453,0.03736133795476228,0.8266746312333855,0.2615661825677966,0.21307590427531506,0.22622341866248924,1.0,0.43079671188744584,0.6506111321788046,0.2671017429941678,0.4223218220369537,0.581655367907048,-0.03024867981522203,0.30427923633160286,-0.34393392444553667,0.3576311418608623,0.34868415479461556,0.4038476349127135,-0.08103338535551476,0.819787744714339,0.7634736193904945,0.12569717159665864,0.5279250239453447,0.3272857774286116,-0.3632564101533502,0.2947422480045909,-0.01007525778242607,0.13859320776471995,0.4155021902295762,0.32014535127912325,0.6899616644378795,-0.3769814803846417,0.34530995396712105,0.5190255976209665,0.38316950536957545,0.14988723601223133,0.20467701142938374,0.03556422636252331
Frontal_Sup_2_L,0.2608595766171791,0.787963972090985,0.7172283751628071,0.682527090867525,0.5872253718963505,0.4528122741882694,0.3464921022979857,0.44184042676384727,0.6900574217081842,0.927488909174666,0.7290030174438858,0.5030076358923732,0.7450578513097917,0.68282331158743,0.7376792913792566,0.28326425043359216,0.8160429414415271,0.4924995271094749,0.36117635525430775,0.19939947689604798,0.7834347395006557,0.2632258555721731,0.8250678510772835,0.5002261222739661,0.8827217121961877,0.6972548428010124,0.5233268413037387,0.22031940779516138,0.5399818777634495,0.5930723407870757,0.693474840102571,0.651909089755005,0.4456988556657657,0.43079671188744584,1.0,0.6010123962429929,0.36861469333252217,0.7385876806959211,0.6386854332248356,0.5001619452178439,0.7878995570014101,0.3570728245950144,0.6978489495996676,0.6902376272467869,0.19064136568469292,0.5302746855185368,0.47816456587284567,0.3948154826143069,0.38382614860885017,0.8413061603280207,0.7835679405976583,0.37409832931938325,0.7723954395278207,0.36834668638261836,0.7191744883710556,0.5674681767570896,0.4406277608225443,0.4519691130568466,0.07519431687501385,0.6971573237649716,0.8755607703746807,0.7275803502859248,0.2973523469096893,0.5870564745245379,0.4200260122556996
Vermis_3,0.559448339133012,0.3231709145167027,0.6697744930280505,0.5818958349101453,0.804428031374328,0.46251717723770724,0.13419912610489737,0.3184223137331776,0.45328598421448835,0.579362699231473,0.40115179506666915,0.8054866572764922,0.700514823290166,0.6097602744447738,0.46499898778111254,0.21664943039977821,0.5429003957134486,0.13569837547426372,0.6520062862207301,-0.0680649425509575,0.7232723462312247,0.410051802165469,0.642877979427672,0.5406266545949155,0.690570628668224,0.6838107749665847,0.6255154937495988,0.09974851679050067,0.1355529797475501,0.6066269951090795,0.6591979700252502,0.5368333308351086,0.44244651096899784,0.6506111321788046,0.6010123962429929,1.0,0.23386272967513544,0.8095479952406346,0.7177644069726645,0.14271246817197733,0.559679848561929,0.14894212352652483,0.6384175949680412,0.6044549731244307,0.3243412252244089,0.3003915317670577,0.6734471006759641,0.5093910672910145,0.26919098149425735,0.7620596908656386,0.6279449875212112,-0.013147991804456898,0.570779913477648,0.22050650766778332,0.6190215092390536,0.5131716837371804,0.18148117498640254,0.5100346877655881,-0.062155766515531195,0.7055090651937124,0.7150122334452229,0.7197503470609019,0.21814375436791197,0.2635062487320957,0.3291406327369396
Frontal_Med_Orb_L,0.055744795261177114,0.10837945427004642,0.060899796466306215,0.2933667139662215,0.07277902690483842,0.27541407520347605,-0.0014825467455184041,0.03970200298533562,-0.06752914449936213,0.3851636767569744,0.07255784461254144,0.19991469044631624,0.12249389477410548,0.11152987519605218,0.08845352106943992,0.15106292255719816,0.004137149983294769,-0.19406210721278225,0.22593274780485423,-0.12039418585218599,0.2026121990014982,0.05235065475287106,0.13258467594165935,0.04941122185615589,0.2905957087377194,0.15406698423582738,0.38750090921558067,-0.11083932218462252,-0.13203930614318254,0.32850051277189923,0.2411144485742489,0.14171010826794272,0.43522171495595624,0.2671017429941678,0.36861469333252217,0.23386272967513544,1.0,0.2644682945356592,0.16595058090919587,0.0012799708274618678,0.03650229463543582,0.11204320950614068,0.2471712522998959,0.09478918248497614,-0.005400020423798302,0.0010718040581799294,0.36820741892820563,0.2663846598445226,0.020290743487656065,0.17599362846131197,0.13484868174200917,-0.11505491699868871,0.06824482513423565,-0.03655785766688843,0.12093165123249976,0.0970511658723006,0.008894563587303025,0.17547617433178597,-0.04674601270708217,0.18650316826917063,0.2991714383042922,0.005900070467284536,0.3903695225054243,0.3824410005968507,0.41464473382961814
Hippocampus_R,0.4670827852024453,0.5743850434091055,0.6966732971829616,0.6237813440356558,0.6940706774033273,0.2899390346825445,0.33396390244202906,0.4923405745247574,0.5432466365506252,0.739914616203261,0.6245319014869591,0.7360058358648136,0.764222617069212,0.6561951976457867,0.6086940966421591,0.2769745357280938,0.6729464386329201,0.4283042919764048,0.3749813350646376,0.050550932241508556,0.7753552227951686,0.4555985741152423,0.6695269935423008,0.4426147439010695,0.7020256123891022,0.6883181240119229,0.5406733110578974,0.34563221840147806,0.33001162840236375,0.5260821817155631,0.7329356411280287,0.6890891675843958,0.596956733759925,0.4223218220369537,0.7385876806959211,0.8095479952406346,0.2644682945356592,1.0,0.6338356577712386,0.3588557271678037,0.644741811794927,0.3718244136175024,0.6482523642073591,0.6899381346935928,0.4341232935187594,0.5354766644569714,0.45228318521597666,0.4255227298930018,0.39457018101684094,0.7811052562646514,0.6755034787778958,0.34441757754904706,0.6253839235897262,0.4091690560328656,0.716913126540675,0.6731794709741967,0.18154204720354417,0.36726100440949355,0.11079089298337855,0.7523178166571773,0.7268022674566537,0.7745539805127956,0.24849422101886226,0.42826210071985465,0.4029939578615828
Thal_MDm_L,0.5603696953147355,0.35561000669629445,0.5712327985263826,0.4766227680809196,0.6449580559418163,0.4026971813627925,0.20037771423869633,0.3050685179713124,0.47680053359065927,0.5823249378983139,0.4192208646611661,0.50216271065238,0.6914021096481596,0.5194905530217094,0.3826690403579431,0.39431580007414785,0.4894519246831709,0.11669049302043362,0.4973230778829381,-0.08746377013009367,0.6306992101831295,0.23028238885896124,0.5065759794877335,0.49605612577457886,0.6359286767591614,0.5725959002979926,0.6335007712300783,0.0960507507535246,0.1457953723514056,0.6028160630474221,0.6008066252989742,0.4234562474614664,0.43308855585832007,0.581655367907048,0.6386854332248356,0.7177644069726645,0.16595058090919587,0.6338356577712386,1.0,0.26899043071686035,0.4971970585190789,0.022471620116392275,0.6235275764634783,0.6436482421381899,0.17570471019872433,0.2920927964269509,0.6002231773937035,0.31827657730431186,0.25171290093159443,0.7049214125544164,0.49423226753670235,0.023555171856303837,0.5026717718392115,0.10411884913945639,0.5704757404784597,0.6156880030765897,0.5066927970370372,0.4620265503307729,-0.08446269157787657,0.4846139685702315,0.586460149087668,0.6563042949243479,0.28704828336874716,0.33262351734607065,0.25370283702814955
Cerebellum_Crus1_L,-0.12385168602993257,0.5283134690057809,0.4207705579871698,0.29160771762226173,0.17377876571526463,0.259851990770295,0.8542786191709538,0.8341248913145848,0.45814677453874675,0.4809938077075592,0.6197048830274651,0.1903623002715945,0.318845178530343,0.4028046815561953,0.46251668823060055,0.1675854126478199,0.4457412752357748,0.5956581558524948,-0.06056275608517588,0.21214394323476818,0.497431235774566,0.5439987204830217,0.5018277433857005,0.19576487041871046,0.38151566951381116,0.3517860192638813,-0.04466269610212927,0.09621095834038025,0.28555794142342167,0.14600913133343627,0.4361303964790313,0.3735227910257741,0.3226881561335046,-0.03024867981522203,0.5001619452178439,0.14271246817197733,0.0012799708274618678,0.3588557271678037,0.26899043071686035,1.0,0.3982011321280571,0.23969178607507818,0.4259715446423005,0.34102725302067366,0.031222980307678273,0.4309479277801094,0.07564051445802705,-0.02804510572427407,0.38693069397502233,0.25987065723449254,0.4422736212558534,0.7439899945278203,0.4813874495510842,0.34527947868713793,0.32216975012727156,0.289094022484758,0.30419399665952007,0.06920330481507575,0.5654983926681239,0.39404960302702463,0.3779284959047482,0.5850056506218221,0.07314389591100239,0.3574379824367534,0.2824864940024109
Postcentral_R,0.30599955152213926,0.809021507442579,0.8323920466165267,0.5156686355961263,0.631001884996525,0.3048306292956845,0.24517260516307257,0.32946024104591476,0.6983378460601813,0.744038668693308,0.778450905472583,0.5521724898820489,0.6981339116879115,0.7172011834991306,0.806713596906958,0.10176144054881509,0.9158330245844216,0.6550320489038098,0.33623727244770496,0.3588483044527556,0.6736116064948438,0.15298467416902828,0.9026480726521726,0.45311399930584595,0.8333541519681505,0.7758860354522575,0.36560628987403543,0.3404257607735812,0.7697099917695743,0.3738329065561425,0.658961329604067,0.6145293068794718,0.1431906615750425,0.30427923633160286,0.7878995570014101,0.559679848561929,0.03650229463543582,0.644741811794927,0.4971970585190789,0.3982011321280571,1.0,0.3931495751259059,0.6193913253338555,0.6937566358105931,0.19128337751526478,0.624893590884582,0.2595896867129506,0.3452485342483395,0.26058994136481756,0.8149948242070045,0.8661847099094229,0.40217927977767426,0.9561619200883613,0.5242486031804742,0.7116932442008563,0.4684910016932128,0.3243492313581632,0.2990524018459035,-0.029949235016415204,0.7509261823702765,0.7979636769897102,0.6646800235342339,0.02239280299992271,0.26968808897772556,0.11376958166880455
Raphe_D,-0.3632589982660026,0.4143997175241721,0.3643449890621638,0.1258842729950806,0.1282832218059901,0.0027263362820077737,0.1855051410236294,0.3440314309944322,0.1850665666025104,0.464105695678026,0.36138677503629313,0.2937199970120441,0.24973224379821407,0.43825744940566563,0.5301945106635815,0.4156911151008669,0.5008078826618737,0.45318061631915385,-0.3672858050691816,-0.09429829238634893,0.25911127273899354,0.20184013116463062,0.39232437293460193,0.06226150815177288,0.3311412664280972,0.3361932567898526,-0.21115530347044412,0.17288480522658536,0.35428458352391823,-0.0700543261397047,0.46578269169739506,0.4334203127903987,0.2616263129238348,-0.34393392444553667,0.3570728245950144,0.14894212352652483,0.11204320950614068,0.3718244136175024,0.022471620116392275,0.23969178607507818,0.3931495751259059,1.0,0.2661778436690921,0.22919972555843018,0.17721121928995495,0.29631294678641784,-0.12813732859430582,-0.17019637687451353,0.14259589489927857,0.3855807096432297,0.42029130818679855,0.5354942825781357,0.34458644646829306,0.12220270856141553,0.5484643222431999,0.04036407342001479,-0.1165683572480519,0.05107829200586747,0.27577656696315217,0.37586641240543756,0.3229324962149618,0.22633083454078,0.34012792725511687,0.13483847707177093,0.354491957093571
Cerebellum_10_L,0.24670545539656327,0.4813503262851043,0.6246425814173234,0.5003422739606488,0.6640207807351752,0.3822162291734278,0.32010959425731605,0.42228145271685785,0.5382485105864245,0.6389065013802685,0.5462653842956646,0.5594389991571764,0.7317803505252963,0.6141047144014938,0.53869608699849,0.3182601234491486,0.606427362569871,0.2679448432926118,0.34558135436891674,-0.08146995053463099,0.6385008704619177,0.2741454709530307,0.627524202358706,0.3796506231428269,0.6967104410986688,0.6099313055788222,0.4643617674738117,0.135707084198106,0.23279887641814198,0.46645681628649266,0.649977234447803,0.6263810694684637,0.41539207429664227,0.3576311418608623,0.6978489495996676,0.6384175949680412,0.2471712522998959,0.6482523642073591,0.6235275764634783,0.4259715446423005,0.6193913253338555,0.2661778436690921,1.0,0.6379828064686768,0.08404709097019816,0.42028985359200277,0.3773765727994097,0.2332204385787586,0.369000623718343,0.6530913418584692,0.6391104417020634,0.18626979052991624,0.6432693874441947,0.22943564898815952,0.7016871798457626,0.5475263980766796,0.3860541706662099,0.44844969467401324,0.14359809181901115,0.658768210519109,0.6621435756701406,0.7330914094628913,0.3436880584965167,0.3857198891279007,0.3644489778384935
