,Parietal_Inf_R,Occipital_Inf_R,Cerebellum_6_R,Raphe_D,Cerebellum_3_L,Frontal_Inf_Oper_L,Vermis_1_2,Vermis_3,Postcentral_R,Frontal_Inf_Orb_2_R,Supp_Motor_Area_R,SN_pc_R,SupraMarginal_L,Thal_PuI_L,Thal_MDl_R,ACC_pre_R,Lingual_R,VTA_R,Putamen_R,Postcentral_L,Fusiform_L,OFCpost_R,Cerebellum_Crus1_L,Precuneus_L,Caudate_R,Cuneus_R,Vermis_10,Frontal_Sup_2_L,Thal_PuM_L,Vermis_4_5,Cerebellum_6_L,SN_pr_L,Thal_LP_L,Thal_VL_R,OFClat_R,LC_L,Rolandic_Oper_L,Caudate_L,Thal_PuL_L,Thal_MDm_R,Red_N_L,Olfactory_R,Cerebellum_8_R,Hippocampus_L,Rectus_R,Frontal_Sup_Medial_L,Frontal_Mid_2_L,Temporal_Inf_L,N_Acc_R,Pallidum_R,Thal_LP_R,Thal_MGN_L,Occipital_Mid_R,Thal_PuL_R,SN_pc_L,Thal_LGN_R,Vermis_7,Paracentral_Lobule_L,Red_N_R,Cerebellum_Crus2_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,Cerebellum_7b_L,OFCant_R,Thal_IL_R,Rolandic_Oper_R,Fusiform_R,LC_R,Cerebellum_3_R,Thal_LGN_L,Thal_PuM_R,ACC_sub_L,ACC_pre_L,Rectus_L,Temporal_Sup_R,Lingual_L,Thal_VPL_R,Temporal_Sup_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_L,Angular_L,Thal_IL_L,Occipital_Inf_L,Temporal_Inf_R,Precuneus_R,Cerebellum_8_L,SupraMarginal_R,Angular_R,Precentral_R,Parietal_Sup_R,Cerebellum_10_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,N_Acc_L,Precentral_L,Heschl_L,Thal_MDm_L,ACC_sup_R,ParaHippocampal_R,Thal_PuA_L,Cerebellum_10_L,ACC_sub_R,Temporal_Pole_Sup_R,Occipital_Mid_L,Hippocampus_R
Thal_PuL_R,-0.43178170776205754,-0.2225014628972457,-0.05359335415732891,-0.5579659992392855,-0.38840054830065085,0.07110119900017149,0.3755984255625228,0.09133859600531288,-0.25876253862911164,-0.028130656683139445,-0.27361533670380295,0.4841919469331482,-0.2967393974934534,0.5476114160467861,0.2835747724474103,0.4400273283950523,-0.2101538992457525,0.32979816464396017,0.36794193256873187,-0.22985005771155045,-0.2995332587731463,0.11735761507040154,-0.48065844633886995,-0.2079034213018642,0.6730482552273653,-0.5770645832485363,0.2449178200570735,0.07272901077171909,0.6990826574649455,0.30523403432807333,-0.10203338228654633,0.5734411119258107,0.4616935912708374,0.6022713288450039,0.1784170481773758,0.13542371680802845,-0.09565775090444109,0.34045893401719357,0.3208743537044406,0.3245120210405977,0.5990135081323346,0.41829210961032987,-0.18441093212866486,0.17394717050744832,0.29550104991110443,0.010840344902492062,-0.010248870173584008,-0.12353843698517679,0.6206737703665473,-0.3718993572002546,0.4748306839971829,0.11842017625002992,-0.485275143994887,1.0,0.33085869135452195,0.42749896095524365,-0.3433962590312532,-0.26586575286550745,0.628250330396984,-0.08027892948045512,-0.13536257946078656,0.2910466873334392,-0.28624808414456004,0.3464054815596617,0.2848812703916293,0.4691933320116186,0.20401751026169776,0.3424994661348475,0.3027937886288724,0.21648578009152963,0.7145040917982324,0.4491441004344765,0.47340367938441263,0.5205261958176073,0.5774466926519239,-0.3261526051496487,0.7558643802248576,0.33534290672400224,0.18277701898679335,-0.36924652776700345,-0.3835633706423624,0.47409870731713577,-0.5182568190911075,0.21958374901820196,-0.2315371846906946,-0.33587145533573654,-0.2502866331927527,-0.42596593719914877,-0.3046318560454932,-0.34861560891782156,0.3740543758192776,-0.03841669919873426,0.38829842817578947,0.3841802411985613,-0.2547148856897815,-0.2785390442973208,0.41462810801396616,0.34363806928696033,0.4642594398841256,0.4557799592278523,0.5333928847318183,0.4708048782158413,0.4551040248744565,-0.6379401154861439,0.5973503671888549
SN_pc_L,-0.04245993883701899,-0.08242673298788951,-0.016157224869778934,-0.021241498129357064,0.12520807943049778,0.120805073461894,0.12441725877912198,0.39149640162892435,0.0663009649511061,0.14262468325010816,0.10329089434040278,0.6381804152274044,0.21279192835913638,-0.015184886557621494,0.3522020887738323,0.08487245399213915,-0.04191966797759509,0.3593436229235301,-0.04162798273648016,0.23589387208859242,-0.3786623540866915,0.09259113741904668,-0.32458687889461213,0.11922028301364355,0.15262765567495795,-0.14337891502484346,-0.08286365556893105,0.12685626248240936,0.32053502120383665,0.3567630424883113,-0.11215544606831021,0.2424147014870229,0.007092544508940396,0.17485078036902482,0.22534298265925023,-0.08161089742578864,-0.003993060895989251,-0.018837834310337226,0.007977625531027658,0.18135763335096014,0.5703488000012163,-0.18983056990187733,0.03395630810677777,-0.26440851408946525,0.20402100296362208,0.0701987782403114,0.14892981069374664,-0.22811607149700847,0.27859374921326807,-0.3502572294623106,0.1617467215434037,-0.17840565873663392,-0.1799225324172672,0.33085869135452195,1.0,0.06670264718807042,-0.2628238018427702,0.13790741231142623,0.3806100258339763,0.1421191720128001,0.08665495396546159,0.07686018125696882,-0.004372706508079437,0.031003725439529322,0.27713571680380517,0.27406334072903216,-0.05006765666555801,0.14833827024100119,0.6513018582621655,0.1455190247036597,0.2719519534542059,0.009117376912424981,-0.07969057679274565,0.03126213944789121,0.2805591970390596,-0.3336886141521676,0.28486691303476297,0.004026436783548475,0.053285520370883965,-0.1541757937993941,0.02184468151246131,0.3041834380003911,-0.3384176787855898,0.0119084707011926,0.08552760798995064,-0.18149615279239878,0.02162362522852089,0.07270149319052505,0.10981106377980414,0.13870144273010973,0.27688574335308097,0.11947060237850492,0.16023306656150532,-0.21010669651076677,0.21797810381926397,-0.10725577662179633,0.13138338182233794,0.06150043790664407,0.10167274836613156,-0.0034134619628610917,0.2528039530339854,0.05948710738466654,0.05304594058098332,-0.3202013484968716,0.011673893055695606
Thal_LGN_R,-0.08532516668635896,-0.14735570771212256,0.0365240232570057,-0.3740944827669456,-0.372344090962083,0.042040277753059546,0.0735433995412377,0.02179068142601581,-0.017259156591293484,0.07843933312032603,-0.0026427329044625167,0.22510781440033853,-0.06706405810125636,0.45495808614536476,0.24755014437011888,0.08372991732735406,-0.1242817415540511,-0.02235645469399905,0.3684927948264306,0.04604663121400531,-0.08734559624021049,0.192710986613695,-0.43034441252395556,0.07872706664933407,0.24627096655584646,-0.230483030527316,0.2001977268921531,0.003346779197346033,0.3886374511538062,0.20292030332146627,-0.009131822664856678,0.3698856809591123,0.14447104148544435,0.31953497783601065,0.2981927948237088,0.056825176605142844,-0.00863363799182689,0.12379814080347377,0.10945384469470842,0.3823303816640797,0.35348435812249085,0.2856253129626497,-0.1729444679796799,0.3527040065250656,0.105142904900805,-0.026967057445322115,0.04577263501093834,-0.13914327704993243,0.2959466350947443,0.05572985994299277,0.18950015629968192,0.14044830451541554,-0.2181494343038341,0.42749896095524365,0.06670264718807042,1.0,-0.20799781833552375,0.10940937737624215,0.38761492062290237,-0.062084199265929396,-0.06231584669182384,0.18460699143203338,-0.20300866346129076,0.05243125095490108,0.3382418266426876,0.10286004442936213,0.1341947232610384,-0.002801386955190425,-0.006526668599633392,0.4774801581546429,0.3452348440956647,0.15165501122681607,0.11891878378985721,0.19666401987745158,0.2870226045853968,-0.04741190922860441,0.4612258244620362,0.27678034940683627,0.0793423408082519,-0.28852476759848766,-0.21532076889898602,0.33863678392961366,-0.42394139630935196,0.040025825044690114,0.12122804863765592,-0.30051810856365285,-0.09856806606700134,-0.10708311503736899,-0.031006722513094203,-0.036803717266227734,0.3891368960196139,-0.04369362992300565,0.1406757930915564,0.4704366719161769,0.03436581496837471,0.07941840296998151,0.2826619719660071,0.10212363060032928,0.2292110246082955,0.36612792368209435,0.33982951345460427,0.18412063097229067,0.2031354434258745,-0.42427937381953607,0.4412521712203897
Vermis_7,0.004934462088636012,0.6404921661038333,0.7516967985563692,0.4009468405850691,0.39470574366714056,0.4883136866980465,-0.07519521796276055,0.2799566944565914,0.3096894545645533,0.518504755170951,0.6274090677275729,-0.4344086173018221,0.13878500261559384,-0.26573047587106363,0.19161406586229973,-0.055318039495008964,0.7928811746181659,0.04242797112862685,-0.19146283916594908,-0.011434448702290368,0.5227143392407545,0.06870623229225331,0.7164473373044725,0.29514460726507985,-0.47191898410414995,0.3151646669833399,-0.5385988846062514,0.18306467132055604,-0.4071879028212399,0.3899724390986599,0.6896282212090734,-0.16608637237276733,-0.40760152062836813,-0.08002923104669611,0.02127650034944397,-0.24271363124536321,0.17842944773897168,-0.5731917110094452,-0.0676833631036417,0.20147162744146116,-0.36409124740254106,-0.12103636620538295,0.842782370113002,-0.1541681990811908,0.18635167499783045,0.48046300601468855,0.33692842088596947,0.10531907230316012,-0.4283677423320003,0.12934386207771462,-0.3994913764515283,0.08225766393277298,0.2760761800903278,-0.3433962590312532,-0.2628238018427702,-0.20799781833552375,1.0,0.37928343933567427,-0.2075815339085918,0.6679858025598157,0.662678703564534,-0.29598371799945616,0.7767523481682108,-0.11947408477000765,-0.08453948016073194,0.10552809702276102,0.46759439087639976,-0.3287195172096773,-0.008530450429153093,-0.14099098985848976,-0.32785987322306326,-0.640367995803513,-0.5406656046017932,-0.318969489534511,-0.04519011711086221,0.6639571592179777,-0.22974482240470218,-0.5148751495146779,0.10513703534943954,0.8598119911903601,-0.0023030005428401196,-0.07605222027700069,0.4986186849035843,0.36185005653920127,0.19966308860214743,0.48567176201478646,0.043861776304451726,0.2569307805470601,0.36525774694204916,0.24621547910100552,-0.33727127484252106,0.5901202942066246,0.2559811040932328,-0.4174361604222606,0.41057795009753606,0.2540881479795872,0.0013337843727185051,-0.5998164110208936,-0.33412398236052104,-0.36691224146485507,-0.44977222118385257,-0.559227791070158,-0.3241405712115859,0.380073538577766,-0.41775711749544714
Paracentral_Lobule_L,0.3457535675402912,0.2740116083368901,0.2788670390199406,0.09611259659480323,0.13163962053594885,0.42638899711161526,-0.438276801559609,0.27600902885712186,0.5174490444992371,0.6766717872456243,0.8078392996762946,-0.016814531796608363,0.6933966998171014,-0.006332139313344547,0.40728937272289323,-0.1349854807388482,0.3136994190189355,0.09915635504621155,-0.19197721043208307,0.725637669562099,0.04156767331849771,0.4823258408695792,-0.03475107542263381,0.7978038665896298,-0.46414367062611217,0.3549569128542928,-0.32988891358985595,0.16513766010075306,-0.27071261404407115,0.36710037881537044,0.1413695568397799,0.1277102780334004,-0.46997119097327,-0.1033206559703755,0.461430563213273,-0.40181099520146446,0.1680207151574661,-0.5524630787889702,-0.06699427898220217,0.4288181802205485,-0.13413682364846077,-0.10204085516906981,0.48811496737412424,0.01846356388924621,0.24036026604396357,0.41969343213014104,0.449441432959937,-0.3660429326692639,-0.19748663958680845,0.06220576663241869,-0.4462256674766784,0.10166933851696522,0.15671001045066352,-0.26586575286550745,0.13790741231142623,0.10940937737624215,0.37928343933567427,1.0,-0.1319780572529364,0.35419751110114217,0.44166503533779977,0.0802408306524475,0.4098803495007548,-0.1378644054655034,0.06817541900195007,0.042933181246212156,0.08259434913086088,-0.3597713808070412,0.023442091402487923,0.2474254063172754,-0.33456451718582353,-0.6730730783197266,-0.6785728488098787,-0.3857531786382673,0.10998996574458558,0.11463631103726327,-0.08573044542496056,-0.36699465399852926,0.0911039587847966,0.16008404835728765,0.49114507874786434,0.2061780604761727,-0.06086877536193578,0.039962581630985636,0.7506487829357444,-0.09261723198733689,0.12260523344022389,0.5282013594107573,0.47723111580965516,0.659482655608725,0.16358689655399788,0.5180694292023372,0.21354140937917368,-0.1767428005404511,0.857789649127534,0.553133000032011,-0.0005933425106042833,-0.6452238329935963,-0.24762841122297016,-0.4259900904568818,-0.2993924360335415,-0.6576826081324266,-0.21343033156402916,0.14972055920954158,-0.29221019982489144
Red_N_R,-0.23591397839496742,-0.10845777518778417,0.011206402800530646,-0.2648264909350677,-0.30817749770813574,0.12009527319800907,0.4039199048999123,-0.04382934606089354,-0.14640522644741458,0.03289533343157317,-0.20539499955229584,0.5392680286383874,-0.09926942394510839,0.3054155100361836,0.2935383970968983,0.30972900176701773,-0.10327198791376092,0.22427328239762775,0.35182963579914034,-0.05376113384066137,-0.3429681573660153,0.18509021090350142,-0.4181178447027018,0.0041426456145070715,0.4793898312659458,-0.47998770305661437,0.17177902262725336,-0.058162635074168155,0.4086582359412786,0.35362977276968516,-0.052830289534181146,0.4180738532970405,0.1889120650322423,0.36145118820943317,0.17187899498341244,0.1323376341373956,0.054588218885275076,0.23661321251717718,0.1466182470068764,0.15780961347997188,0.7991171303344259,0.401034614106501,-0.055798678951930525,-0.052063005515728546,0.45866707530153916,-0.0464629507234527,-0.11671438063952647,-0.20361441748697523,0.5073866587333897,-0.32800644999280854,0.20350015956543047,0.04219463290344544,-0.24627039541648754,0.628250330396984,0.3806100258339763,0.38761492062290237,-0.2075815339085918,-0.1319780572529364,1.0,-0.03823291676280837,-0.11475544961220885,0.06685320811116052,-0.06912133255247986,0.3065346836455243,0.2543873094043878,0.3877003622980713,0.1764752470855756,0.3487320218679292,0.4210134047752157,0.32232067518398244,0.3716876996523024,0.27057459511176024,0.27383978133702447,0.44033014067719806,0.5045788773015585,-0.2846149317232742,0.48195688143194937,0.21986978889967088,0.23269061251610215,-0.2496922096600859,-0.22727203872653604,0.40903642657935696,-0.4153813595143986,0.14420848966274258,-0.008231553689166957,-0.20530440658493296,-0.17440596775357906,-0.23319626613812003,-0.2384686350936393,-0.16757671424178422,0.2955551991253041,-0.06562502409984894,0.3167001444909778,0.17843405623579367,-0.122475751005591,-0.1263728396611427,0.26643176674071484,0.23428735710170961,0.3684519550235888,0.26894781854707595,0.41902673556528053,0.30863835232577586,0.3386623661548702,-0.43101945999958813,0.2895016069133649
Cerebellum_Crus2_R,-0.33923026953336033,0.3390121698254031,0.7289390169492803,0.05398848606483009,0.05465060504880478,0.4579983406694677,0.010718562610360903,0.4037085180321882,-0.03568165773248401,0.5459273225620468,0.4141681293343908,-0.13712822076333495,0.2504890257808195,-0.09640559404484807,0.3480891625934548,-0.22346834075546174,0.5165927882156272,0.2023606470329814,-0.17521113943781727,0.12084834208192352,0.12728801442283447,0.12172437336083156,0.27861071668252746,0.19054707572633078,-0.22245020457019996,0.10848253967447123,-0.6137803986645837,0.001141360968976392,-0.07939349164638561,0.41700589269010924,0.46726432791694217,-0.027350722368481305,-0.25901755777905927,0.17683591616773497,0.36751911032376616,-0.1981087727067175,0.17881477513274666,-0.40390786476694435,-0.02531765828400012,0.37122283033428566,-0.13254267798723224,-0.11679583852188427,0.7565365866330288,-0.2447379688849531,0.347203861106521,0.22989237718233338,0.4366671276492877,-0.264047585045532,-0.21534725372049263,-0.20101434190867207,-0.11513912037712223,-0.13228777841626355,-0.18854625365601924,-0.08027892948045512,0.1421191720128001,-0.062084199265929396,0.6679858025598157,0.35419751110114217,-0.03823291676280837,1.0,0.8414060810906898,-0.4246386271532343,0.6187567247556771,-0.21833515361951952,0.05708219858201111,0.18167100897341215,0.5094510964830832,-0.3116726632101818,0.20458982747191046,0.025264751569372274,0.09395433246029139,-0.3870674250641896,-0.4629470953216471,-0.10564301550524018,0.17720958201359382,0.37796640217699856,0.049231365312990674,-0.47315742341939804,-0.07153073869002859,0.6957084613633038,-0.1600012815177057,0.020770940511483805,-0.08144082892753479,0.5204006704716834,0.13994770365618645,0.26071882729877605,-0.2766635105555884,0.023047978356921905,0.037707502471471185,0.12669165513465702,0.11252563475331498,0.39096639547898593,0.1502483252464012,-0.2576586928375102,0.44466861544753306,0.08009887980544605,0.15695602333734904,-0.373861615219308,-0.04261211281939126,-0.13954336927612854,-0.21147411179353195,-0.2887069988812459,-0.041385473235323926,-0.15196854090562986,-0.05595817229592673
Cerebellum_7b_R,-0.15730654394723817,0.4112193890803418,0.6672990258591466,0.10865168800444087,0.09202390040386171,0.510333644318727,-0.18406101445331935,0.37706596741812226,0.09034840934668466,0.5788670551046533,0.4696762005002772,-0.14596324841090103,0.3513920330402239,-0.1256919792338779,0.3317470266680495,-0.17905541578578635,0.46460346997166035,0.19995001642854068,-0.1489390815363076,0.19186209635375537,0.1343846151747174,0.1853535923186138,0.27103682248384897,0.3396731763254332,-0.25275961900138405,0.23093085043884065,-0.6258179849880033,-0.07336623876512803,-0.16514415226919155,0.3526107579320432,0.3441689692188438,-0.06373955826536729,-0.3265931573532343,0.10998663442643813,0.31267703011515,-0.3321532951186606,0.22581634533125058,-0.4275624346980719,-0.05083856477519919,0.3811465634004494,-0.17793302704107553,-0.08979879327025417,0.7930390806546482,-0.20336537693142612,0.35630740272957223,0.2379691678938293,0.3667787941208982,-0.33808666479360727,-0.23496262915936705,-0.1373310576430025,-0.20409472892712166,-0.1822230641632594,-0.054856924314544704,-0.13536257946078656,0.08665495396546159,-0.06231584669182384,0.662678703564534,0.44166503533779977,-0.11475544961220885,0.8414060810906898,1.0,-0.4338668712004957,0.6079582820512336,-0.11785631985672723,0.041922859412778866,0.10868289848655824,0.43413857676931955,-0.4510004736849565,0.07359193805072067,0.02345550408665263,-0.03261160839827811,-0.39399976510475093,-0.4505012245837501,-0.13582922329984387,0.12024076957482213,0.3421240805684044,0.007015566307843362,-0.5477516991144464,0.028851466434245823,0.6275144224702539,-0.007449764787432453,-0.021050480409430118,-0.023650566038009895,0.3908896207036651,0.28931510429346546,0.1133097597613874,-0.17453003173911294,0.19983952322385437,0.11505675062504052,0.330829297500745,0.10433629512187514,0.41021806776102293,0.19352990668699033,-0.2562273129917895,0.5030992696053692,0.19686478064960905,0.13509700055030047,-0.44550580624925684,-0.10407543035915144,-0.22752331734659387,-0.2648555585112602,-0.3055178440882167,-0.1098433813357451,-0.03446029410768681,-0.1448613333108139
Frontal_Inf_Orb_2_L,-0.01151729151811625,-0.09633514235128544,-0.297879475088531,-0.421243965202596,-0.04330545270215854,-0.05734247829294497,-0.22413101309276193,-0.10255135519420891,0.07439568062929917,0.15565832221691647,0.11768717520641575,0.36245334865149686,0.018214784672064534,0.4592148646437908,0.11636011153241657,0.3866413864851047,-0.12508351870874793,0.10088816981149075,0.09425006373640828,0.1765799695201232,0.04594286398407243,0.31126688017255383,-0.23163009662143694,-0.04132433228554037,0.057934618628788466,-0.14305222406651785,0.2204426901511778,0.4270211530866435,0.36823491530419783,0.046588135095554414,-0.07955901358636082,0.438910925653648,0.3131174509116449,0.07180580216936991,0.1614538408767758,-0.15646730920962776,-0.2795228107436228,0.035437926723698006,0.2660821716774256,0.20181831199556227,0.17832271515165615,0.16949674338944817,-0.21320743396166192,0.39662832489810074,-0.08227639545808256,0.40624698843274565,0.11767403628030314,0.16243546393384525,0.4212176627306222,-0.043493862782081866,0.08495999165463829,0.214460826972505,-0.10903957778422438,0.2910466873334392,0.07686018125696882,0.18460699143203338,-0.29598371799945616,0.0802408306524475,0.06685320811116052,-0.4246386271532343,-0.4338668712004957,1.0,-0.18516886252637202,0.23408720190671944,-0.0354314294403019,0.09879019935041461,-0.24935200818740455,0.129697642964229,-0.1029101366467422,0.26701987219889284,0.21358774237222056,0.04386720295230643,0.08636656563554225,-0.1507295783488474,0.02812665540612205,-0.2733671875667609,0.275398161706166,0.39980224617722776,0.23751939344129758,-0.35586919121163685,0.17487505006956067,0.31984501477608596,-0.08177592406943136,-0.18342652071111307,-0.03982387631695307,-0.18712046197198462,-0.07310655903346687,-0.15661101831124002,0.07488539803567883,-0.026918480404174883,0.12707581889488864,0.2697888892596002,0.24457670285331967,0.39187865832921626,0.11509847263277194,-0.03132573278422705,0.14293106810015901,-0.15954429910387563,0.17221223735418736,0.21922000117440224,0.20055239776705747,-0.01520470098949529,0.09056236823937978,-0.08692345011530539,0.1428268714776668
Cerebellum_7b_L,-0.03405832762477243,0.47654973154197133,0.6329513641002918,0.30133901747924463,0.3985499562058022,0.5702279733341798,-0.08139672020279654,0.26248641178004195,0.19575201134691667,0.6241236669620012,0.6271782204266207,-0.09589792514620679,0.25997677013068604,-0.13292588532599536,0.25340495095215904,-0.01725192978952556,0.6088274042156203,0.12650485981281767,-0.18367519383469696,0.11646530076206094,0.39792962845235025,0.19111270641509476,0.6098669923277128,0.2546676713673899,-0.4899488509063554,0.12653637249055213,-0.6701955457213045,0.214777075531078,-0.1868067889073061,0.38250732666258047,0.5285273270858335,-0.08991819956522772,-0.2245221250784336,-0.12300803314180599,0.18350615796840372,-0.2611362326189743,0.1451701333555037,-0.4792593856332157,0.06175564634696164,0.21620223385806026,-0.1546203066262604,-0.2048870257805559,0.8483732753947495,-0.12678525901294327,0.25532714635622444,0.595483034859892,0.4159006672938711,0.13676921823263086,-0.25877255300463564,0.011839565596096589,-0.36771602216347077,0.029560549918731485,0.11828294439836633,-0.28624808414456004,-0.004372706508079437,-0.20300866346129076,0.7767523481682108,0.4098803495007548,-0.06912133255247986,0.6187567247556771,0.6079582820512336,-0.18516886252637202,1.0,-0.10143068469287422,-0.11630965061096547,-0.0035841467231202614,0.22870110974339622,-0.2547272290801521,0.058540017186992505,0.10236781140891732,-0.22343549938973092,-0.5290429204897565,-0.5060098763210021,-0.32104202095550555,-0.14872008557594849,0.36854386093666097,-0.19682008212690644,-0.4066494275934043,0.24810578681227383,0.794682993804746,0.05284872398324254,-0.014292663624494259,0.35622883114462145,0.1721384262035429,0.20318920352010628,0.5125744329144671,-0.062377533080480205,0.23385312359974358,0.31874529255253325,0.2757421285079955,-0.16641949361142924,0.650136347285542,0.22561395707669987,-0.41539613996583213,0.5137765319389851,0.14890008056981932,0.05074899130563708,-0.6760680489146662,-0.28202956292375314,-0.2507727607357888,-0.369924980097803,-0.5071966163047926,-0.3363048930922333,0.22491708309708647,-0.5272914428808545
OFCant_R,-0.061700287747989906,0.20348733465545044,-0.04347598120208158,-0.25131817329305545,0.03827273466277073,0.1296568214157416,-0.045125987494754,0.06633462423405759,-0.016246001703096903,0.08837196939906833,-0.19686298807228028,0.24643027273142412,0.08820863838604916,0.14037759158045202,0.22475277811172042,0.6208591587128299,-0.016519107188065135,0.20582773122091994,0.2888130484966556,0.023656531459684105,0.02766245790859339,0.383210011475175,-0.2086737643328808,0.21238414535909186,0.4446104861289808,0.03536759073863324,0.004331071683741254,-0.2406612174754564,0.21082267715076944,0.21010467081006307,-0.061715972521618374,0.3322511503024879,0.22307036094466196,0.4323936731761524,-0.015525119576632527,-0.07720655321865123,0.07140987943753922,0.2234691949965279,0.16609830514524296,0.19198587407430856,0.1867168746205507,0.5389188821390879,0.017878858827553912,0.25053868752955827,0.27482830963275107,0.06674185749828222,-0.4148660751808156,-0.027262026190137966,0.5593415429044304,-0.12194358690355403,0.23874905461420895,0.034355457331221445,0.12446343964389298,0.3464054815596617,0.031003725439529322,0.05243125095490108,-0.11947408477000765,-0.1378644054655034,0.3065346836455243,-0.21833515361951952,-0.11785631985672723,0.23408720190671944,-0.10143068469287422,1.0,0.21746957903520303,0.4058908679574498,0.1567838207410334,0.04123284712830775,0.09354569769323753,0.0030664443646914604,0.26147389041916935,0.3396300659394886,0.43184849978129763,0.1986296210095348,0.36023870694594573,-0.07177777171874726,0.4133546758662397,0.07986160928169354,0.4536706060864258,-0.2887941761254863,0.22012914527469318,0.31392966793891924,0.0015325439109628812,0.23156913031615994,0.16397790195063308,-0.19163162727617108,-0.205988783244979,0.017695292841371148,-0.34271881768022794,0.17098703754616035,-0.010309353492174997,0.02913033897251771,0.4594903864138604,0.29694222752338656,-0.10513190404473263,0.013737082593568066,0.4324844552937346,0.07019924544182957,0.5616853185437771,0.21908745507946925,0.0496501289657377,0.3654680286916879,0.5181368897613993,0.13055958461805225,0.29992367591587354
Thal_IL_R,-0.1632188486381778,0.08265588557208993,0.21798675237254045,-0.17870573899669814,0.06301932247022021,-0.049986542526423094,0.11760604863408994,0.3937821333017765,0.009659355398628265,0.06519493377841627,-0.004710059502035766,0.22413428342634661,0.018634515719773155,0.04184573093755047,0.468504885678741,0.22434433785837837,0.1949776320337377,0.14666883360177635,0.3263244860564212,0.016374922743446995,0.062354162061813476,0.10858862095072913,-0.23286056083063267,0.23330492323629945,0.3788633543376631,0.1711700170045902,0.0670301446640593,-0.1376150418626158,0.23752423667231096,0.4119619647631392,0.22380645576367278,0.24804030855731704,0.010745577255224447,0.5743577347052264,0.13397783440073288,-0.012991493501561657,0.19918748113217363,0.14804477815496223,0.025836310436479947,0.47230556045933625,0.16540715413632984,0.08608408233490555,-0.012558797842220698,0.1695954771028881,-0.0015584015962875955,-0.0976034395274108,-0.07684806908723446,-0.030934964178461845,0.18108287535651246,0.13672263236763893,0.33704148096188746,-0.03338519717502421,-0.03592411835324493,0.2848812703916293,0.27713571680380517,0.3382418266426876,-0.08453948016073194,0.06817541900195007,0.2543873094043878,0.05708219858201111,0.041922859412778866,-0.0354314294403019,-0.11630965061096547,0.21746957903520303,1.0,0.4356787149159312,0.3655816215589885,-0.04163959871099702,0.34536075195012483,0.21441453275404604,0.3957419123936554,0.23066068993859595,0.1767352938022914,0.02404484933378337,0.4347024153111857,0.17935747187372456,0.5621975531606055,0.13660916190949235,-0.004034604519737625,-0.17719094763241103,-0.01018130887465019,0.5356033471862713,-0.15307773558421536,0.3959335936864001,0.20400224850612678,-0.08315408984062236,-0.17983885610563216,0.002709953393483308,-0.11695689251831237,0.0430994377718119,0.24326789789207934,-0.04218473402673849,0.18545174136158413,0.1673476064192144,-0.01317742128923832,0.14721787449235613,0.5982535732724084,0.18602079240171468,0.40567708210509806,0.2883316868132941,0.2619520872998137,0.27002124920029247,0.3249432242126569,-0.10444465407249717,0.39518475125156827
Rolandic_Oper_R,-0.25246206618458894,0.21361639418629247,0.32882606538719605,-0.2659319425136437,0.015136977361574374,0.20403984353293683,0.1864492932846297,0.39879370613592785,0.14419402279215318,0.24578786462707208,0.08498319523688133,0.2360764328663815,0.046441268238382294,0.022109426010840177,0.5146146698258204,0.52559726747318,0.2977647155466415,0.4040423188705953,0.16225931214233094,-0.017076390716663285,0.049918012715488576,0.15588154104188331,-0.14092540503521575,0.2610480550170053,0.5175541304424762,0.07715342005634575,-0.07418232230298431,-0.15480569231421212,0.20400601869508583,0.5742906316838876,0.31443802758003914,0.45628907601852603,-0.03799494220415533,0.7003244951729415,0.08001498166210655,-0.07655946365504986,0.10176467529799388,-0.0462226141513329,0.012097647495603934,0.4211283786081924,0.24040840266768315,0.2415865934216652,0.20936211029013316,-0.07764158416333866,0.2920874027518742,0.08695682278557473,-0.08781347444873355,-0.08648079636901924,0.30920255452598083,-0.31883030081906644,0.2827364304537487,0.02622338696155985,-0.0203485735626124,0.4691933320116186,0.27406334072903216,0.10286004442936213,0.10552809702276102,0.042933181246212156,0.3877003622980713,0.18167100897341215,0.10868289848655824,0.09879019935041461,-0.0035841467231202614,0.4058908679574498,0.4356787149159312,1.0,0.5107541915300374,0.023697191532219948,0.4412830036097523,-0.005910707529584112,0.37801729447772586,0.17545124038030205,0.15464209916901084,0.1848234829808811,0.7218330414447962,0.06799364894328806,0.5336634568554264,-0.04287123732455631,0.149748386366869,-0.07673417154381947,0.04738968440039062,0.4028917244032787,-0.08804006141049188,0.6685415363976316,0.1696542800927217,0.00321415330254088,-0.19436091978464512,-0.01198495075675105,-0.09132119468223779,-0.003512881455299387,-0.004510211537038396,0.17866374554556566,0.6275060066505437,0.10440439675435612,0.008307312474751517,-0.04268708958153582,0.4456444680699875,0.13649030840337326,0.43420918571956485,0.057292668296677667,0.2058132500627591,0.25498904446350007,0.516925203202797,-0.07061936201091853,0.36507611235453974
