,Cingulate_Post_R,LC_R,Vermis_8,Angular_R,Caudate_L,Lingual_L,Temporal_Mid_L,Parietal_Sup_R,Thal_VPL_R,Occipital_Inf_L,Cerebellum_Crus2_L,ParaHippocampal_R,Putamen_R,Raphe_D,OFCant_R,Occipital_Inf_R,Temporal_Pole_Mid_L,Cuneus_R,Hippocampus_R,Frontal_Inf_Orb_2_L,Thal_PuL_L,Thal_PuL_R,Cerebellum_3_R,ACC_pre_L,Paracentral_Lobule_L,OFClat_R,VTA_L,Frontal_Inf_Oper_R,Vermis_10,Rectus_L,Frontal_Inf_Tri_L,Fusiform_R,Frontal_Sup_Medial_L,Occipital_Sup_R,OFCmed_L,SN_pr_L,Insula_L,Temporal_Inf_R,Cingulate_Post_L,Vermis_6,Parietal_Inf_R,Putamen_L,Cerebellum_Crus1_L,Parietal_Inf_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Postcentral_L,Temporal_Pole_Sup_R,Insula_R,Thal_LP_L,Thal_Re_R,Thal_IL_L,Thal_PuA_R,Caudate_R,Frontal_Inf_Tri_R,Lingual_R,Thal_MGN_R,Cingulate_Mid_L,Pallidum_L,Cerebellum_8_L,Vermis_1_2,SN_pc_L,Thal_MDl_R,LC_L,Thal_PuI_L,Thal_MDm_R,Vermis_7,Cingulate_Mid_R,Cerebellum_4_5_L,Thal_Re_L,Thal_MGN_L,Amygdala_R,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Amygdala_L,SN_pr_R,Vermis_9,Thal_MDl_L,Rectus_R,SupraMarginal_R,Heschl_R,ACC_sup_L,Thal_VL_L,Thal_LGN_L,Vermis_3,Thal_MDm_L,OFCant_L,Parietal_Sup_L,Cerebellum_9_L,Thal_VPL_L,Frontal_Sup_Medial_R,ACC_sup_R,Calcarine_R,Rolandic_Oper_R,Pallidum_R,ACC_sub_R,OFCpost_L,Calcarine_L,Thal_LP_R,Thal_PuA_L,Thal_AV_L,Supp_Motor_Area_R,OFCpost_R,Vermis_4_5,Temporal_Inf_L,Thal_VA_L,Cerebellum_3_L,Precentral_L,Postcentral_R,Olfactory_L,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Precuneus_L,Cerebellum_7b_L,Frontal_Med_Orb_R,Occipital_Mid_R,ACC_sub_L,Precentral_R,Cerebellum_8_R,Cuneus_L,Frontal_Med_Orb_L,Occipital_Sup_L,Red_N_L,Supp_Motor_Area_L,OFCmed_R
Cerebellum_4_5_L,0.5574887408131095,-0.16039489162428364,0.45200137827830655,-0.04128819295934075,-0.07272321397056039,0.4601387576345452,0.08947639822935097,0.01634071723935663,0.4851145466237848,0.0010943912990617674,0.16689686538321136,0.32734625289971303,0.24373180028816033,-0.2263024890002835,0.16187616342968122,0.20360416479443755,0.18601616863867848,0.23221273252742414,0.29187136265750574,0.07396809194940371,0.20634516644511863,0.2097946604591907,0.5165980197319506,-0.09441964499942457,0.25010672241530124,0.11810597312117671,0.026065313126796774,0.3834220032934945,-0.13618964051297827,0.00225848632964845,0.15443343486829972,0.5616170604488923,0.22503144036242795,-0.07921490007226109,0.06814158798076718,0.323847920319602,0.3504201128461306,0.5486647919111025,0.43001845331825134,0.6940881478552378,-0.3007154523668643,0.33671408643309514,0.07328269413364245,0.0449726314518936,0.025434512499273663,0.39939865555579834,0.0888392180298583,0.24795110223065586,0.25652652385029184,0.02933489348563248,0.21858812772045913,0.47883702257164823,0.23972497544729288,0.10608549541156989,0.4335018453796639,0.5970887473595523,0.2640654361341727,0.06619319719081215,0.3398949669554261,0.15035114638219868,0.10940093844817113,0.18162377027190574,0.6213453671977597,-0.18284317826618213,0.13327583777259133,0.6195294580035526,0.29920479491806456,0.48797810179690493,1.0,-0.0016208400252867175,0.10081104480616133,0.19838372219091943,-0.18269771490827175,0.23090770029336924,0.1911694153732249,0.14775123184401007,0.5411338601614171,0.4150781882574541,0.1634420884416926,-0.2660456484896972,-0.307184277075064,-0.14140675709711423,0.5052803798249501,0.15316863031970154,0.6050676321275423,0.6118697976019478,0.07414079462653127,-0.0751145923297246,0.12651658486192852,0.3318366257022965,0.2824247516988959,-0.0928765076658535,0.5797076893349932,0.533120323059374,0.03479715677605874,-0.026545886919545025,0.2294342306904882,0.5095398737574431,0.21785137821256062,0.19663283465411677,0.056460533388202665,0.30857901586357417,0.2179811903356384,0.77961541594303,0.10123789258733935,0.26926164030713445,0.3039180237932383,0.23010245375592783,0.0776133810294515,-0.001201636480762606,0.503187696984485,0.36322164127680373,0.29351272861540567,0.2199450463102366,0.16673982493710007,-0.11597949700024072,-0.07627082184592904,0.025365139523320566,0.3115492830139871,0.2550588798154032,0.10638708063717582,-0.0022727522286988063,0.02485458965963965,0.2663314884846896,-0.023343697851894614
Thal_Re_L,0.08375845985671901,0.030354552640621073,-0.05533976681083181,-0.12862843252677064,0.3701718826800846,0.06388979039792714,0.3140827247811302,-0.19040937568336286,0.024673416083265884,0.16374356239458393,0.03263717765984306,0.18140289161740672,0.3203325214399784,0.06453924217607067,0.17836980289451643,-0.04238791829546029,0.12833303246975133,-0.038083388504302845,0.04046899005278003,-0.13839488648501,0.10493080559113284,0.03182600196154878,0.028995297000736508,0.3578950710826763,-0.3661153859076703,-0.30509416270855577,0.09246210893940679,-0.07398485135894366,-0.02656355724352609,0.127424522811391,0.10716801793624114,-0.040916312041610295,-0.17668489475255597,-0.07961358807326634,-0.03772998637869849,-0.02732683289678673,0.18696121821549727,-0.10100093756196019,0.058116023828867394,0.030686293729173173,-0.09686470191484974,-0.01319673769210436,0.1425117211286391,-0.23414461469993014,0.1910622275914084,-0.17062463591893626,-0.2530346951517571,-0.025829107738775673,-0.020964678944617912,0.3205861921706311,-0.0140884427037534,0.0877530867064146,0.21653007877070882,0.09377582838006655,-0.1255452457234907,-0.028784991341247367,0.007496070992398261,0.29821199160684103,-0.12984174787983913,0.055784090968742345,0.18879483985239437,0.01411200259083469,-0.17646555700667477,0.1351281652044494,-0.028231523750743507,-0.16659121937340957,-0.1058498758678297,-0.14761118708365784,-0.0016208400252867175,1.0,-0.00802736798530065,0.09607081922208881,0.033611740197976796,0.035577337631324216,0.3372347039308028,-0.07921268956075622,-0.12675134081614955,0.0998098236300258,-0.09904244774595332,-0.09046835381571938,0.03497500679236761,0.32491141086014147,0.2313871710607096,-0.002709414536212744,0.017097400629444013,0.16214196514266974,0.02351198236617781,-0.16105236588282676,0.02981285493654413,0.13819505503477553,-0.23898132012927217,0.21649001944657262,0.04103600012374209,-0.10255097931055834,0.20830672556651647,0.30819208703022555,-0.2700438400224374,-0.02897564601603422,0.3053240781740756,0.3122324754136054,0.3664125044856858,-0.2936771810249142,-0.19030105785393828,-0.10373461143924897,0.36681670944539624,0.28232063416998765,0.25263975269099476,-0.31684162564207446,-0.21967642090314177,0.09254854108084401,-0.09737261740774579,-0.27003159246826336,-0.2448574913186853,-0.0319089868964556,0.12178034588934279,-0.019027751283753124,0.30191581320064814,-0.18962080643463658,-0.1213396914130793,-0.0523484681203725,-0.08316681560285327,-0.004700109798545228,0.08116928152200323,-0.3310136699665696,-0.1802723277297816
Thal_MGN_L,0.10270307269198006,0.0192235010017384,0.11795677891996384,-0.013820201662599691,-0.011662156321875125,0.09622757605486777,0.19604157897651628,-0.055038852651193404,0.044393498107876725,0.11406910800956933,-0.045705250390273074,-0.06806570306051234,0.0733266622179268,-0.040848262369624765,0.034355457331221445,0.058491254675274246,-0.2303305501693635,-0.07887033148510757,-0.022913884305520146,0.214460826972505,0.1436768753278323,0.11842017625002992,-0.0861750911266524,0.07491637934023751,0.10166933851696522,0.027364745768383592,-0.056045973899620474,0.12573067616933467,0.05118423585758909,0.04970931132495389,0.09304427808142463,0.03838679498269026,0.18164844602137897,-0.02436204626896443,0.12195814060320337,0.1185396671533291,0.19107554387252762,0.01221862659678684,-0.013845380827606325,0.12506614565131852,0.031651178396317946,0.19225141281805416,0.06638512393933908,-0.07815303391288538,0.15580821844092474,0.0784203934787794,0.0028788696460045793,0.007836053190465875,0.06781368607560605,0.06069418386803991,0.07942330684523703,0.15927240056304195,-0.08222670253867813,0.0106251454952908,0.1383001155842835,0.11616755859671571,0.11806219752878912,-0.11263479257342336,0.006796291997598581,0.06586228848269379,0.027560810838612535,-0.17840565873663392,0.026737737838727425,-0.020380390342359233,0.20752082432285093,0.0007578782603472936,0.08225766393277298,0.03840910109499702,0.10081104480616133,-0.00802736798530065,1.0,-0.014893579628094884,0.12491673830534804,-0.11362796380538023,-0.06352064100813512,0.03287487563376683,0.08204936148926595,0.0006814402163674728,0.00726273832480133,0.03223762544193517,0.06111928605600343,-0.11504881863329157,0.10469580905056054,0.08418858014086153,-0.022376849044143422,0.02561532167692831,0.02183181413005183,-0.04441139222237445,-0.1331112719184231,0.19389376120169863,0.12039982931767779,-0.06923494333811762,0.0605980155400243,0.02622338696155985,0.08310925683884313,-0.12885057828090088,0.09040707794642566,-0.029944735082518954,-0.043665765906555555,-0.03741502096517037,-0.06836889482253637,0.13780936136983388,0.037551969041775046,0.17923800987236674,0.19241930448194614,0.22200063201077758,0.041359789083827314,0.03224493987362047,0.11673603893520812,0.03016165128942837,-0.02998891671062268,0.042063639739042175,0.0660363475142234,0.029560549918731485,0.029843953474672988,0.006505553760967687,-0.05837654684419991,0.07999588823926972,-0.011589536903176925,-0.06194724058795438,0.0809290251107286,-0.0005519652782528874,-0.020015949457494086,0.1414404424620279,0.010834825742574761
Amygdala_R,0.08674858793752419,0.08604095832091871,-0.060920920407507684,-0.2129728097892272,0.34917627696036196,0.15130241458766416,0.12873388005382894,-0.2590969590353436,0.30148116706697653,-0.06379627796655553,-0.09822322688871414,0.5784412391764218,0.25655062956234537,-0.2382587513663557,0.26532565776564726,0.1361316667322394,-0.03543503902057883,0.05172281069024057,0.7062549220286806,-0.08114769369546009,-0.04333493168942257,0.36994158309170255,0.16823423400880277,0.5101605374994026,-0.4371743451350755,0.03359938900875201,0.04239810317806249,0.03277475008515345,0.13950761240353762,0.35606575530144846,-0.16872169490505068,0.5006462447194592,-0.454774039872485,0.060797654792533885,0.06547886066524229,0.19707785470280445,0.3429193742488556,0.6132009297131753,-0.1014895993042843,0.12227518872609897,-0.35762654150893813,0.33980712933956125,-0.17638265071887027,-0.14490004345756968,0.18757715914116904,0.5027075738702341,-0.27498645079841494,0.7157767765716851,0.2680548217272737,0.1736446590934888,0.1808688795826851,-0.003859246961057078,0.44563832519423957,0.7082971117638767,0.06065266578368602,0.01644514568894788,0.21951999321185475,0.10223072647080657,0.1127348267966723,0.15477744573900346,0.39039181121346217,-0.03908846258957297,-0.03404117094715964,0.18731360308352918,-0.03671523008038339,0.06536915565690733,-0.14249268515021984,0.08334303947125875,0.19838372219091943,0.09607081922208881,-0.014893579628094884,1.0,-0.1895213777752801,0.5201024685258551,0.54962896662353,-0.13666839903003444,-0.014847440756415477,-0.039182400561277864,-0.06691039332423128,-0.3053666667736695,-0.4388885588545231,0.37356951786403897,0.17337034778463503,-0.17833743620394013,0.26467221889897485,0.3062136046091435,0.12373520348715884,-0.04196258087035087,0.18739220603199677,-0.08180783356505426,-0.3846392205942216,0.5954858244218904,0.08176601359845247,0.41995231124176075,-0.1751180765030606,0.6703896843257119,0.015278446350803991,0.05083135896569836,0.5745513238017582,0.2852099996669229,0.500624789352258,-0.4991303457094313,-0.20424549061632857,0.0998757213151097,0.031117711315459578,0.030695531998734697,-0.21820055136372268,-0.44600971351896607,-0.2988614430493129,0.3869701728457606,0.133818162820659,-0.2887200320991203,-0.12026683189011363,-0.28870508415072343,0.4041009767668256,0.05786384748618692,0.5946074307837764,-0.5196440045160102,-0.18087148654185317,0.12086363769746238,-0.2564160367805394,0.05426408629707124,0.02727208119155283,-0.48613144930345575,-0.4745660543549571
Frontal_Mid_2_R,-0.024490519468537218,0.34281924923499985,-0.2365925014848103,-0.18599801851351233,0.09530943654816523,-0.06357924277252337,0.20172585798425757,-0.4374169968761946,-0.11708614526126607,0.13114667828059956,-0.08117373983602633,-0.41541630322135337,-0.054522215994333934,0.13129805604975223,-0.44589559390512007,-0.3110418616343429,-0.1345175699097462,-0.2614819495383278,-0.1581810181717732,0.23733826704310437,-0.04132427064587983,0.057765306597404184,-0.03001436379140742,0.0080221463517073,-0.2780461886950643,-0.3949864898027627,-0.0813320672956633,-0.03522440434325612,0.46992490102948564,-0.012221724970013576,-0.2577554826203908,-0.28644761363870885,-0.039208889109579044,-0.12995899271020478,-0.2555547019871952,-0.20681837951950582,-0.197609984612553,-0.46719272073955603,-0.19157015489598753,0.05094481057505811,0.14308850784575336,-0.09947657046794121,0.1667028549306248,-0.4837350647499896,0.018770757269277096,-0.3066999518142514,-0.36574095637004206,-0.4902615352830654,-0.2098277320560066,0.12280548321003779,-0.0423859826169367,-0.023899488102502905,-0.0695125356184621,-0.16702427885179302,-0.32567788700295847,-0.14064880040809685,0.12169123805002488,0.1961689370237583,-0.2476566081287124,0.008525366194624831,0.25970613593083575,-0.01000978206639346,-0.34005885909911215,0.31329458265067656,0.03390277144208685,-0.3527095156230854,-0.2161522675026478,-0.017193934726581983,-0.18269771490827175,0.033611740197976796,0.12491673830534804,-0.1895213777752801,1.0,-0.37582776682970437,-0.20533163380138664,0.05207140894825916,-0.3284192883006699,-0.10020467807146424,-0.42638811592019726,0.44254447265062485,0.5756656533856069,0.17914610704820777,-0.2493775158922912,-0.14371950149649312,-0.18118963263942436,-0.3491742359964617,-0.3949410164746324,-0.42125786296983964,-0.10432264288330605,-0.02746217051506249,-0.14417854903542754,0.2041256500955406,-0.10522780808076211,-0.2842656920612547,0.23240576448652925,-0.09181861631928007,-0.24543698201200972,-0.3549358337165686,0.011507416892825308,0.05711409569983618,-0.21833005179062387,-0.1015862673650116,-0.48026767405576476,-0.2928270033984376,0.3822201936318602,-0.028062016219393828,0.07051121779866017,-0.3346316879350774,0.028951899581256,-0.11598295880024326,-0.3141703356039879,-0.48834162843200835,-0.49210543591777645,-0.2910461907870846,-0.6178290224331865,-0.06751281326509732,-0.06368887825091994,0.31895590231804166,-0.46107579061751114,-0.2900676945449267,-0.4050893109057554,-0.22902652913484153,0.0255977474832263,-0.1905718954234484,0.22406557435460933
Temporal_Pole_Mid_R,0.128310521508557,0.10965059299521329,-0.13669469977593676,-0.3136481355560251,0.2578689020363806,-0.09174572884823913,-0.2596600341541387,-0.20662863773094353,0.46996332768661975,-0.4760383413235803,-0.09188940694467054,0.5116466797854107,0.15105782718381974,-0.41309710132732036,0.1952016376132555,-0.06634787308836784,0.26807253134991765,-0.16983280639921544,0.5510440982448213,-0.08054790554246836,0.08876969760977091,0.44206687388573457,0.2640260153619199,0.369464785340846,-0.1990501671079065,0.3417575462978581,0.11935931139782878,-0.05545298724146272,-0.14700942201075579,0.41414308191724813,-0.16213312094983642,0.33202036217633274,-0.2332674963882433,-0.3038452571109287,-0.18771005905399116,0.2258578556286472,0.24450936494791456,0.5791934337036044,0.05161707753455858,0.14329037848403373,-0.6136996418088203,0.18429497754141141,-0.35755449253861304,0.11665812892184904,-0.19700317441228601,0.49621431761916435,-0.018396508704700863,0.6295439433011912,0.22677850822750373,0.23025532640799337,0.3002532218762194,0.22218194107490194,0.4604481919082673,0.5708629583914752,0.059164922749822296,-0.07414742676502314,0.2240188533599029,0.0373964129000705,0.06490333945130666,-0.0377977229745543,0.28390695884799616,0.24597993630571316,0.24716293805369988,-0.0009824838286812162,0.12114077111435212,0.27504561928236365,-0.13722253692592953,0.037548499751786056,0.23090770029336924,0.035577337631324216,-0.11362796380538023,0.5201024685258551,-0.37582776682970437,1.0,0.15845574279355368,-0.11980744845439872,-0.03481519120409736,0.10431586347452096,0.3240737593754245,-0.5999923081474825,-0.6134494022392234,0.2287829187939872,0.367137838903817,0.18255077974756137,0.1926548091212172,0.38329574033912905,0.11835527830858013,-0.10621904653618035,0.23021151883803778,0.10753654524022682,-0.16823623040740882,0.3595690963960842,-0.0767676851894637,0.3539500763321852,-0.43658595974243053,0.5282023011878693,-0.02960441032167391,0.20128556183744073,0.4830078963177817,0.3056326311489226,0.23906426010167356,-0.34039657347320396,-0.015634018345315324,0.21988998693329068,-0.2933069033987356,0.18400711105875064,-0.3464103725233821,-0.11594759803538976,-0.5158884985737924,0.23611736566565078,0.1991651862919885,0.0650095001055411,-0.10242462807291901,-0.03866653732376735,0.3841936122732775,-0.3953169396271509,0.5053698697622971,-0.6303013746282561,0.06669882240351009,-0.08791699391427177,-0.2552406094713817,-0.2838783764516481,0.26147060326422045,-0.23663924705875491,-0.5504019043428666
Amygdala_L,0.029632678877145206,-0.2732446314118716,0.36403290421953005,0.11565612100381276,0.10433499594375567,0.5085088364986173,0.34502320978586803,0.0022708724153344983,-0.0008617991680901014,0.4562692674157811,0.3642321397641447,0.36969513239560853,0.14522815645498394,0.08674255002414291,0.21802633515112635,0.43753458199087714,0.18482754106777857,0.39688739506038895,0.2472248856041281,-0.29759853849867307,-0.07109334423156789,-0.05867589020384915,-0.06365710546942918,0.27887072554698644,-0.319163208163428,-0.15790808214059737,-0.0024758662786135105,-0.0889207315573653,-0.20557494818578473,-0.0980566597538823,0.059245454175252794,0.4754220356437748,-0.06838262363624918,0.31973795709300706,0.1446266874646716,-0.02099477597960863,0.32935433992242436,0.4180901188630535,-0.11919960347063903,0.1536924281672648,-0.08056138155379897,0.2495498746781089,0.40255324819955485,-0.3026472880611129,0.36661670115447886,0.0971981770078847,-0.43110172713998407,0.24568951397841182,0.11089724227288512,0.057166897332272995,-0.04326017664847812,-0.13761099552969397,0.2689256148536695,0.22694164039855486,0.04219972172259658,0.3455811691723449,-0.152106841950984,-0.014004873662739389,0.19721847957228839,0.35039294326337117,0.1580506604227303,-0.2458983204671939,-0.07286845848335635,0.011596853854750493,-0.24314378566593595,0.06399123418480869,0.2808689478279344,0.015769745328670925,0.1911694153732249,0.3372347039308028,-0.06352064100813512,0.54962896662353,-0.20533163380138664,0.15845574279355368,1.0,-0.19790305903852176,0.28272030074494287,0.08139356675551955,-0.2041778536933771,-0.04241338070547584,-0.23608994577021133,0.0871883947005175,0.11745122146065641,-0.23561454388934877,0.3707960219661442,0.3065714181338652,0.09827006388977305,-0.11464600990622782,0.2920842306061812,-0.030544564471941385,-0.01826119983313682,0.11081451835007106,0.3060500276161394,0.16742077226532523,0.13029009048772092,0.33822270486331196,-0.058096664298145716,0.24617140508139174,0.33339615578501924,0.25805699211344735,0.5428938905629296,-0.15865162654518833,-0.07354664298959684,0.01785216517234151,0.37254108760933646,-0.12755641155441133,0.2588749590314074,-0.3387108588994914,-0.036729040793699076,0.2492241558369749,0.3631334835945627,-0.038499129649270734,-0.0779791469760182,0.15342536881711716,0.3125065640431956,0.3344947333659446,0.2806954158804482,-0.13840461626785983,0.19741112781308537,0.39211212973566956,0.10900849788173218,0.35012332673288166,-0.3123048836126326,-0.23561858312954653,-0.2131283382121015
SN_pr_R,0.040834701102716295,-0.1859988133561939,-0.14276722143921672,-0.09629093440960478,0.07068393623791269,-0.19717796065029247,-0.1830316431461075,0.07526392093686772,0.3402129729309879,-0.4506916627012748,-0.36730892381176317,0.24954781913293264,0.19745831840116393,-0.5213457975508122,0.01819238959445285,-0.2706465551669089,-0.3025413485405552,-0.054233669752090805,0.3420738149571257,0.43630423009136443,0.22513468615142776,0.24331839096013005,-0.15789513496814964,-0.08444213341411462,0.3302902902107369,0.3350679327827847,-0.3354242986874916,0.15957949773603403,0.16906873722037843,-0.1226755553290658,0.14076806104502268,-0.09179261870398034,0.13566401008197299,-0.31252965721826964,0.24653619010633504,0.5039972020827894,0.4101434759732924,-0.21863085173366475,0.005893233432234497,-0.04760913561967959,0.024598202601744727,0.19018170907687315,-0.46250456977074705,0.27329295692026734,0.09059102654439512,0.10084985626075024,0.3525264596887612,0.036061240309005295,0.6017395460528797,0.22384213248088178,-0.13519341958382222,0.34744371662687035,0.2815824945461391,-0.02048842325575682,0.05349161233008316,-0.21154890828710482,0.3306690187222589,0.1264272923786808,-0.053066017257369084,-0.5537770619958499,-0.29842453662262197,0.09543019835275635,0.17743982399945235,-0.10113699360925078,0.5746274840531929,0.3813852466770234,-0.3384169297977287,0.049615750434673186,0.14775123184401007,-0.07921268956075622,0.03287487563376683,-0.13666839903003444,0.05207140894825916,-0.11980744845439872,-0.19790305903852176,1.0,-0.14030626964926965,0.4212795375952639,-0.02655769913348891,-0.07582397022784826,0.07456086103918048,0.004292489311513165,0.21500146701637254,0.4340801256194303,0.0034708129691232263,0.23591478330737928,0.10354032870973413,0.14260818637712788,-0.3866654724455671,0.38391924738403965,0.05876636347140981,-0.16417128702614261,-0.2760261693249941,-0.019615059385534223,0.08401540245611498,-0.03862481976356589,0.38218710374877835,-0.2925102300037134,0.12537288594921567,0.35228089927333023,-0.2955509261538823,0.15509881607850617,0.45118016551249385,0.006827998071940777,-0.19246820573189474,0.3538493063466417,-0.28853198763716775,0.29177337690430827,0.01207610120189831,0.31239208546251973,-0.2050002903289368,0.21296420662756232,0.1272964046820589,-0.26598620853401644,0.05088090222914307,-0.2981651757657385,-0.043008073096005316,0.05011841443522725,-0.21620374077533203,-0.18994072763316594,0.07547751721077924,-0.3762409975374452,0.11920779850391955,0.16929998294108187,0.04229397694666697
Vermis_9,0.30312266310547353,-0.27669019264063954,0.8947553693079031,0.2559022159629527,-0.5289528122414553,0.513067082215742,0.057100498993112314,0.3332512546687752,0.04423230344581996,0.41178641290141316,0.6366887478856204,-0.02785152724784658,-0.11336013648526112,0.12757102233540618,0.11290516397922601,0.6093871830749874,0.19005857452068337,0.3872300560063488,-0.22505949766762334,-0.014430968332948964,-0.02226858439640148,-0.14734765509327302,0.19041456192357242,-0.45272605413527534,0.4527449492414573,0.08833363796262947,0.18928863209965294,0.3340162290082718,-0.49174060554195287,-0.352867490169198,0.24068805627547601,0.49726708652188073,0.557389809069546,0.22661909920050832,0.20970885710712706,0.1303116302433101,-0.003772879130224113,0.5048557170318636,0.33485735050661525,0.33647313500526177,-0.04218136808551553,0.06833118638991871,0.5315559100320913,0.0626608118032205,0.005667162334412301,0.18510998392442982,0.0932139745565284,-0.05297613989730555,0.037627768163439365,-0.3348151976538319,-0.04875460355633269,0.15833564819951432,-0.12853686150632787,-0.24746276930313954,0.532558334825931,0.7729601401131803,-0.18577979636139513,-0.3188302986093729,0.3810814701607137,0.4496923081928855,-0.1630034408936585,-0.020148254824337124,0.4723065255413658,-0.32774078076186086,-0.15159717872070083,0.4834346831445198,0.7775048744204583,0.4286040267047154,0.5411338601614171,-0.12675134081614955,0.08204936148926595,-0.014847440756415477,-0.3284192883006699,-0.03481519120409736,0.28272030074494287,-0.14030626964926965,1.0,0.18827489457558533,0.19969271055647494,-0.059898253028776896,-0.3165749799360471,-0.6377552886597239,0.1628207723955736,-0.04477176419136706,0.4678872287757119,0.2989895388032723,0.11876606833448193,0.0028670143754550366,0.3155252592288692,0.05693161553298094,0.6867125953955651,-0.5665180409281388,0.5993374963685525,0.3911943087223838,0.0016376559765392163,-0.42633752889728865,0.22116020803096695,0.5809593336280426,-0.25953676237834844,-0.2159093922574419,-0.01752024486360322,0.6910359275179498,0.30583572067558135,0.5760262151084048,0.11411505670382392,-0.1792325971634284,0.4631380302207397,0.4571737573201615,0.39643361088784923,-0.29589804420029936,0.7253338853808599,0.6326227495205381,0.4499463988198505,0.7002859265304919,0.17393518503689348,0.22200691813069506,-0.4845110609712168,0.34456151574272587,0.8040059177328303,0.39729468172292465,0.5314557739986854,0.34865588290975513,-0.253159383831308,0.6362814255973421,0.35269362992153225
Thal_MDl_L,0.41643946656676645,-0.03777931954139883,0.14906106917794457,-0.22272064474270864,0.18888777794863082,0.01581387388458236,-0.025638620983751415,-0.01293653061168664,0.5976631441304386,-0.2873846955953017,-0.06889950527081673,0.3819990376916366,0.4716320985740478,-0.43564378039517987,0.2232890818148201,0.014799767545455951,0.03198612834724908,-0.18794984078941293,0.27025324833750974,0.22942989001354455,0.335277812412764,0.3592816147774446,-0.019098654359741674,0.1297189886056295,0.14263893689402365,0.21528497335160768,-0.13088681391221565,0.4155386307802265,-0.052939169909855505,0.009685894161583506,0.5047616572429386,0.08272771400303687,0.3136834581565918,-0.4642219511326246,0.11334918559393464,0.4095500196317698,0.479269977280141,0.0298878054519253,0.29673634022359213,0.18172557214891713,-0.320373591116809,0.3221329703132392,-0.2143425087432349,0.011957714978821424,0.07628955698772247,0.13668715387025535,0.07757239016224664,0.10075999851329523,0.5362466224031549,0.3520568238207156,-0.005761862668005101,0.5863301472386764,0.6089197399444857,0.13273039179788487,0.3518943389929483,0.07984230474541874,0.23454409887808586,0.17651036523718228,0.09096275478336038,-0.22969638098712936,-0.07540181924933667,0.11005551324655458,0.47181624751773443,-0.16819467533238752,0.5636528462354601,0.6594356224091212,-0.0017130966604640384,0.11032885528237386,0.4150781882574541,0.0998098236300258,0.0006814402163674728,-0.039182400561277864,-0.10020467807146424,0.10431586347452096,0.08139356675551955,0.4212795375952639,0.18827489457558533,1.0,0.19162338083492933,-0.34510236027598107,-0.24994236153358312,-0.03564857169228858,0.6609077568462142,0.5321092265171964,0.10993947572131026,0.6697322765767092,0.20087649297822094,-0.09322383535994135,-0.1736541533351424,0.7234113409631772,0.2506354722843473,-0.16805936434238603,0.019250405585668692,0.15531240778831967,0.08124264067214555,0.16023895689252568,0.33864622261698235,0.045855324063854466,0.19575621458797934,0.6337366337151205,0.04920173182372116,0.12956759967056197,0.47272507615547965,0.3236008515004187,0.04234232903249944,0.444115573560798,-0.07388829316212235,0.20585097030724978,-0.12241182263331706,0.310044705533223,0.13701997710400862,0.3214036804630064,0.08637986528185757,0.09633656246682015,0.254341673075966,-0.32996000892660177,0.08966997172807656,-0.06810717193789931,0.11925931553156681,-0.2179414518968558,0.16105362629554412,-0.35529573631061195,0.33210914988730633,0.14528334878835092,0.05695165254104075
