,Cerebellum_3_R,Parietal_Sup_L,OFCmed_L,Pallidum_L,Amygdala_R,ACC_sub_R,Precentral_R,Cuneus_L,Rolandic_Oper_L,Thal_VA_L,Supp_Motor_Area_L,Vermis_1_2,Thal_PuI_R,SupraMarginal_L,Thal_VL_L,Thal_PuL_R,Parietal_Inf_L,Thal_AV_L,VTA_R,Thal_AV_R,Thal_MGN_R,Olfactory_L,Vermis_3,Raphe_D,Thal_VA_R,OFCpost_R,Precuneus_R,Fusiform_L,Rectus_R,Frontal_Med_Orb_R,Cingulate_Post_L,OFCant_L,SN_pc_R,Temporal_Sup_R,Supp_Motor_Area_R,Frontal_Sup_2_L,Parietal_Inf_R,LC_R,Red_N_L,Temporal_Mid_R,ACC_sup_R,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Vermis_4_5,Thal_IL_R,OFClat_L,Lingual_L,N_Acc_R,VTA_L,Heschl_R,Occipital_Sup_L,Amygdala_L,Cerebellum_3_L,Cingulate_Mid_R,Thal_PuA_R,ParaHippocampal_L,Frontal_Mid_2_L,Frontal_Med_Orb_L,SN_pr_L,Temporal_Inf_R,Lingual_R,Temporal_Sup_L,SupraMarginal_R,Cingulate_Mid_L,Thal_LP_R,Cerebellum_9_R,OFClat_R,Hippocampus_R,N_Acc_L,Paracentral_Lobule_L,Insula_R,ACC_pre_R,Occipital_Sup_R,Temporal_Mid_L,Thal_PuM_L,Cerebellum_7b_R,Heschl_L,Thal_LGN_R,Precentral_L
Supp_Motor_Area_L,0.04183529901918658,0.2094668117516848,0.11807346553069815,0.33958897506248875,-0.48613144930345575,-0.7728156488080888,0.6257838874237797,0.21468600103329644,0.011145791779954922,-0.18083089348122533,1.0,-0.418249901802743,-0.008156426767423168,0.49254307509961165,-0.016314835637719644,-0.22535750071348937,0.3732799476052521,-0.49803804893883147,0.1645857937669126,-0.38318853564857913,-0.14218958847199129,-0.4860369712081765,0.31088954763895116,0.14122018534729114,-0.002042049473189507,0.44454865293675794,0.4918365769084075,0.2105384676011195,0.21911610194885958,-0.11776953610350299,0.3886949288564194,0.1781116213895776,-0.006746954100577236,-0.008897549525629215,0.9583945313681399,0.3668939600115677,0.2553225549811499,-0.30936938035533984,-0.12752003127003453,0.11130053340734476,-0.8201483190568806,-0.1905718954234484,0.19085920741417395,0.08767748936074278,0.4774256730529809,-0.04176397114064879,-0.41900551744556636,0.20621420645819857,-0.22494249293894628,0.04696378521205143,0.08906759720099568,0.15695783531837762,-0.23561858312954653,0.2836709925144097,0.3272715331000784,-0.4478395101846868,-0.2323234964477076,0.5598039396849595,0.559244421182412,0.156055138339221,0.06919901370972316,0.5058779765298683,-0.4493584138814429,0.13644908342883397,-0.4097487300432121,-0.5183986802105177,0.542678534201702,0.4028269806991312,-0.44472958899570353,-0.2603095082146069,0.8321249259948075,0.10017787433250042,0.015414086726594684,0.13943345600706997,-0.14711399133964434,-0.23477986415165775,0.45610465557628094,0.41351826237074374,0.02597423992386222,0.8319567138676743
Vermis_1_2,0.4909547517731906,-0.41102113734337176,-0.2741559640795572,-0.02126671208112257,0.39039181121346217,0.3492565935585687,-0.30220626445101484,-0.2497377124177405,0.09000048338926303,0.14833134109192125,-0.418249901802743,1.0,-0.08414878551182702,-0.36850730940952037,0.1169630467159662,0.3755984255625228,-0.3550773130120815,0.24937448920903027,-0.006286234889246076,0.3552578738262849,0.17114168826324963,-0.06586171983849373,0.11450181473824245,0.1359337264040006,-0.08036879848474163,-0.4941778270153689,-0.34591702011631204,-0.10853616401414165,0.03046655795657641,-0.11867780377025441,0.0012449028527161858,-0.28797042392218175,0.020288081994463362,0.1947569276362873,-0.4395617226394832,-0.025482556052590297,-0.339237010337991,0.5073895800076547,0.3396261152734887,0.1957463605747907,0.505500348285242,0.25970613593083575,-0.22413101309276193,0.1864492932846297,0.1503443347224901,0.11760604863408994,0.31608740720689366,0.0794906128733391,-0.0047338950335560435,0.30606856588989784,0.023941862254706677,-0.17817768150457441,0.1580506604227303,-0.026096634329727933,-0.13416320537550736,0.21687021735004577,0.08085366095027756,-0.0697204884077612,-0.45278924991279296,-0.16437053743924518,0.18150853170912293,0.02640764840991286,0.4257246957949299,-0.0354587188349199,0.26467725805275333,0.3975479916806238,-0.08193265572816541,-0.2505560459094435,0.22989375115432711,-0.2410717759200502,-0.438276801559609,-0.07692007593503852,-0.08920408257760702,-0.14325881166182763,0.18649845525974396,0.23290955104969033,-0.18406101445331935,-0.28081947696938514,0.0735433995412377,-0.42394558060176785
Thal_PuI_R,-0.06505039280936921,-0.19265513131936118,0.14812073554584068,0.13749106808688433,0.27329267046409367,0.26293931756793787,-0.26845260961544276,-0.2069259574992688,0.10069482955386579,0.4162958178675916,-0.008156426767423168,-0.08414878551182702,1.0,-0.06492043200040906,0.5319690032307188,0.49822476520255704,-0.03613186693039526,0.07946942887317439,0.19435158396552946,0.22643052368588593,0.3892138014652137,0.5079166395999066,0.14400034073016463,-0.70242377746733,0.5405282983432571,0.3767971456724567,0.01044798341498607,0.05168292883348636,0.12683302601457655,0.34466276424040737,-0.006033708510711858,0.16811643013963556,0.21432460910881007,0.34774032532570004,-0.005539212021898522,-0.012151928562788288,-0.44356154115652485,-0.13884326558576324,0.11752698762978919,0.049032537182446385,0.010005348248213199,-0.1726010093484911,0.23758291525895323,0.336463365956373,0.24600051010263693,0.43167896872777156,0.02727229609143147,0.040905929928118596,0.4377043691148614,-0.2451832453129476,-0.47033077675169666,-0.4401258840008835,0.1540123029710918,-0.2985542180742056,0.10674429201123778,0.6605574091167631,0.33915842740998114,0.1287608447089129,0.023541923911462845,0.521932273226692,0.3263057758652469,0.010780276671586679,0.09880701493439142,-0.4638506730913134,-0.0014149646223561164,0.3717935435494324,0.0355994428050471,0.2629215185360537,0.634846092873708,0.6054103486514895,0.027521037190800148,0.6020052836716892,0.23594594279287517,-0.46975422092338887,-0.185600228435659,0.5253036676114295,0.09024353000001602,-0.021560756419716616,0.46135639823867386,0.030226659769629023
SupraMarginal_L,0.028719627035637667,0.6814393405548352,0.09340883754491447,0.148859804279954,-0.23794898013784338,-0.3587687954227406,-0.03866846038876493,0.306307430532633,0.40045357347734867,0.019804503097690978,0.49254307509961165,-0.36850730940952037,-0.06492043200040906,1.0,0.10325365231891158,-0.2967393974934534,0.8974535871565532,-0.09938386646261692,0.17809191580234787,-0.09654834442070422,-0.19852526721938105,-0.24332810016703377,0.16343319442592352,0.12008580050659537,-0.014801611174375277,0.47980133639527955,0.6042243290712457,-0.07192819386788164,0.28593838936996135,0.08073448832964994,0.40212397889265505,0.1649040656592961,0.15123486256559007,-0.011653646018733607,0.378119656224507,-0.023886071131734146,0.040957972544535516,-0.2909006690326551,-0.032398185768726315,-0.05547109471912829,-0.4358993225732421,-0.49157455352333007,0.018214784672064534,0.046441268238382294,0.19525332501388823,0.018634515719773155,-0.3544015594943627,-0.03365094548114898,0.019781342672198422,0.022132557004633197,-0.11416905390650577,0.29484422867536586,-0.28137336810845465,0.14429662853469155,0.026733894812968215,-0.26849036770989737,-0.23500960433468968,0.3724100010074369,0.2693311339943744,0.05721511022838961,0.034320668899422875,0.07737645087009223,-0.16355972045601352,-0.28094979402487663,0.051057070280280344,-0.1535695025034011,0.2554514634358545,0.3960504401542815,-0.17900223218834113,-0.14744838504261532,0.6933966998171014,0.10358661179473895,-0.14896882193475341,0.11331329269972006,-0.0732065923008861,-0.10986637353842574,0.3513920330402239,0.5775820633047947,-0.06706405810125636,0.8185568337693732
Thal_VL_L,0.24487671554449192,-0.009602341808595162,0.14689120775589862,0.06522617843818178,0.17337034778463503,0.36485329605786204,-0.3354365173589187,-0.10321394959727725,0.36236259085144423,0.61793356526897,-0.016314835637719644,0.1169630467159662,0.5319690032307188,0.10325365231891158,1.0,0.48236691722266695,0.0674285440798508,0.3305515474558392,0.3354098897765408,0.5147724036387988,0.2826793987216388,0.26325154831955144,0.2520244308547933,-0.4114002100404416,0.36832971578102774,0.38241137644824597,0.20666207174982112,0.10824784848713777,0.3037686493492966,0.4798747032112053,0.421088322198808,0.25568747887444165,0.5223830163388443,0.3390365778388319,-0.06831227773575475,0.013750027692599738,-0.42323900478316073,0.07313421079842078,0.3436158677836046,0.0018729792327258465,0.09144404848415044,-0.2493775158922912,0.23238665397000038,0.4366801776355399,0.45226330858943786,0.49097971004891516,-0.008784463342391708,-0.029557076584259042,0.5784882976301504,0.18657438827439554,-0.41128371406631786,-0.23096237872983788,0.11745122146065641,0.09571796878630576,0.1902734934846731,0.62976195893644,0.39019945962393116,0.059319830856818044,0.10355115801850666,0.44713805477130103,0.21804118340914216,0.08008905527228817,0.3700519829294325,-0.5128309593776941,0.36523118578939434,0.5091418691123283,0.017320040308076115,0.14607457669763607,0.3723841278188196,0.3067530740275721,0.022228500322394887,0.42925395055308063,0.4328358155980389,-0.39786279906487243,0.18251249271690884,0.6726456993801848,0.011259489613037573,-0.0713226929367201,0.32624893729768706,0.07856623708856968
Thal_PuL_R,0.3027937886288724,-0.3664636382249401,0.043742962228152674,-0.11257857969502613,0.36994158309170255,0.4708048782158413,-0.3046318560454932,-0.5017510176510768,-0.09565775090444109,0.47736797563305833,-0.22535750071348937,0.3755984255625228,0.49822476520255704,-0.2967393974934534,0.48236691722266695,1.0,-0.24893094797205592,-0.076423293526375,0.32979816464396017,0.34782134823975336,0.600750531441827,0.30732365180937943,0.09133859600531288,-0.5579659992392855,0.34720773654292825,0.11735761507040154,-0.2315371846906946,-0.2995332587731463,0.29550104991110443,0.39788713494786987,0.1342283092426861,0.12143834315494637,0.4841919469331482,0.5774466926519239,-0.27361533670380295,0.07272901077171909,-0.43178170776205754,0.3424994661348475,0.5990135081323346,0.04433390291301808,0.34363806928696033,0.057765306597404184,0.2910466873334392,0.4691933320116186,0.30523403432807333,0.2848812703916293,0.2707058978683115,-0.3261526051496487,0.6206737703665473,0.25670941979932776,-0.3126224569020953,-0.6242920591536821,-0.05867589020384915,-0.38840054830065085,0.17831582288322964,0.651626978928772,0.439920346578761,-0.010248870173584008,-0.09413307188196063,0.5734411119258107,0.21958374901820196,-0.2101538992457525,0.33534290672400224,-0.2502866331927527,0.0856344748098471,0.4748306839971829,-0.22562047300077134,0.1784170481773758,0.5973503671888549,0.3841802411985613,-0.26586575286550745,0.5560471924483439,0.4400273283950523,-0.5195230732750218,-0.2771421285415738,0.6990826574649455,-0.13536257946078656,-0.2785390442973208,0.42749896095524365,-0.2547148856897815
Parietal_Inf_L,0.015265136248201633,0.7934767372687029,0.08375212043421149,0.1983799701486483,-0.14490004345756968,-0.2411639770365845,-0.12341005621222363,0.2991664990526457,0.24279465521500343,0.012656778733130817,0.3732799476052521,-0.3550773130120815,-0.03613186693039526,0.8974535871565532,0.0674285440798508,-0.24893094797205592,1.0,-0.07456744286177872,0.07957150684743071,-0.08433645628866013,-0.11111516799330588,-0.11442649606261054,0.12821476306459814,0.03474850806311206,0.10765453185882538,0.4366523791520328,0.6906694288528359,-0.21042460553840528,0.2602338528927296,0.11223100631179814,0.3607295630241524,0.17535599286198783,0.12084730248751985,0.09424542346335547,0.24617820710046553,-0.13776458235070818,0.14647478090028304,-0.2764765059630731,-0.025861909580818694,-0.007523864273937402,-0.27681090779088685,-0.4837350647499896,0.027959364984125802,-0.01982081925574288,0.11482497783034741,0.04609564733115471,-0.32893388890906256,-0.07799990255205974,0.045602234255467555,-0.08721449500181039,-0.06927593051450939,0.2337601231898405,-0.3026472880611129,-0.051670458236717585,0.03468552608368949,-0.25207865507752847,-0.1815770043678729,0.1906820224271109,0.1632987734191013,0.06973604395404581,0.029528143428774283,-0.015177111658566703,-0.0935701160690413,-0.22516154840877067,0.06540573346697012,-0.09791994185828204,0.1078677757535748,0.4342348300874532,-0.02082615760973739,-0.02866796279788413,0.6749596009332427,0.17814131623138763,-0.18251890454945674,0.17976813263822425,-0.1722913259047025,-0.11777446930770993,0.29790661874604646,0.4854394291789743,0.0027652891610096372,0.6978440953001667
Thal_AV_L,-0.05742174266502846,0.09764511268814115,-0.056714838605128215,0.21490033181970758,0.500624789352258,0.4917275653501868,-0.47232004659670224,0.2700292648221895,0.3617804043615239,0.06271683576821001,-0.49803804893883147,0.24937448920903027,0.07946942887317439,-0.09938386646261692,0.3305515474558392,-0.076423293526375,-0.07456744286177872,1.0,-0.07484204489781193,0.579526813737584,-0.18465602481091228,0.28466495701386374,0.1194103492502,0.18583061398915454,0.13178861908947379,-0.22850099766536575,0.05455290731804244,0.21734210054619807,-0.1477245355843103,0.22582894948282156,-0.04120386590772491,-0.040132553640925085,-0.16253250808293238,0.10147120705914234,-0.4676768014174496,-0.4403504905057291,-0.2163237872415004,0.03352009588995188,-0.1320997482667384,0.32757652889312133,0.474786892609972,-0.21833005179062387,-0.37976693738937317,0.09287988743966624,-0.09388032129326745,0.3203276306572936,0.012904844453795838,0.34338452613839904,0.03234751866470351,0.014820632664425713,-0.21594932202273967,0.32959272529896755,0.5428938905629296,0.13739736705007702,-0.1365455451411626,0.28942297401240186,0.09826711649732908,-0.43674852120123964,-0.2721424937003402,-0.21020997962845744,0.28899269104882486,0.06775852270419779,0.2763389889138822,-0.30764955538443095,0.3549664774523365,0.5034384013714729,-0.016617142792672745,-0.3005301158354637,0.28811123930861404,-0.0038359035142239563,-0.3395351391405805,-0.00610585021022325,0.015657146525820193,0.16979087971283788,0.5274095330459447,0.04020156158064631,-0.008516209873660684,-0.005421182762097976,-0.0466452426915966,-0.3477605059514885
VTA_R,0.2935299752067341,-0.06672137699280757,0.1600327458659367,-0.1083475012207939,0.12327158788021994,0.005332322227881416,-0.05167654117838165,-0.0735879978437708,0.1881722901022355,0.2810486404742505,0.1645857937669126,-0.006286234889246076,0.19435158396552946,0.17809191580234787,0.3354098897765408,0.32979816464396017,0.07957150684743071,-0.07484204489781193,1.0,0.31926012792829445,0.2640795746727931,-0.08947413853327553,0.23852076270794734,-0.2477650063419306,0.07367908577021726,0.32405883372487526,0.0315739442259123,0.00048531205812727714,0.37939648097487333,0.35253897846696886,0.27060802731251427,0.08539637097034798,0.3446710656537279,0.23215690673012374,0.15771626730696098,-0.0369273696609399,-0.1659830311901363,-0.059446571779682676,0.21645465619484314,0.004632040496685184,-0.0939932500641301,-0.24968807079517796,0.10088816981149075,0.4040423188705953,0.3630517225079771,0.14666883360177635,-0.12792441755878023,-0.15948257203112914,0.37066119040101647,0.5136255297175742,-0.30814986365235136,-0.13385330963651962,0.0463559111851585,0.12419940926794812,0.22177061366822462,0.2300478211134757,0.09204190025730666,0.08578702111890445,0.26769887039398943,0.47606311278415686,0.1692008636392123,0.1015447459340818,-0.12451464624433776,-0.14819830981871127,0.05971266473280181,0.1396636081328025,0.198104209357637,0.18201777210502282,0.1227508660480835,0.02880915896772819,0.09915635504621155,0.2256003195080148,0.30494385686963005,-0.13762673425393868,-0.1469400810070536,0.3286658019497514,0.19995001642854068,0.0574403750925617,-0.02235645469399905,0.17285856659727153
Thal_AV_R,0.40490313750687024,-0.09294633550252558,-0.05629263355038448,0.12730768919421123,0.5576337895127964,0.5250116298796292,-0.4574939376822736,0.1586027501400446,0.21225877502184062,0.27325541462008895,-0.38318853564857913,0.3552578738262849,0.22643052368588593,-0.09654834442070422,0.5147724036387988,0.34782134823975336,-0.08433645628866013,0.579526813737584,0.31926012792829445,1.0,0.2665198140961343,0.09394200656812669,0.4405939368094717,-0.1526049076642252,0.2581562211983483,-0.13567860727066028,0.016944675725077164,0.035401986003760405,0.15812778950302392,0.3892827301680839,0.21239853005774637,0.022263964200533646,0.17278033984554678,0.4338629854142084,-0.3711713246849751,-0.3590743746564707,-0.401770364251476,0.08823246503549514,0.12370837632692656,0.35937565622762185,0.5230589813310985,-0.23983299580086828,-0.18552997846273273,0.4679587490049891,0.3045443330333985,0.4388715223658943,0.0649689293850882,0.1315339220278324,0.3254795012414734,0.31377813648885455,-0.49504391883835996,0.023831236693918442,0.33800538804369185,0.15475482866228685,0.2181150020711308,0.4503638172830701,0.07025020146137449,-0.2995002097053359,-0.18844587551486108,0.16702856042943212,0.5046397266987447,0.11035862674856955,0.2042295724304471,-0.37390538386417643,0.33938039357343525,0.6495399778292381,-0.023617741559359265,-0.06697792253444018,0.4668309529582681,-0.009560818272779341,-0.31885283297022365,0.00022993646870996318,0.3085292422948492,-0.06254086345971566,0.17888780462730217,0.3821818022155741,0.02183749345405244,-0.26651575247093484,0.000569224907424673,-0.2967016815683987
Thal_MGN_R,0.2718191965563702,-0.13136611571882867,0.09374751237961916,-0.03562501197669967,0.21951999321185475,0.29067028335511774,-0.09201289082183525,-0.24616247574447805,-0.17191766827454472,0.3468074782989286,-0.14218958847199129,0.17114168826324963,0.3892138014652137,-0.19852526721938105,0.2826793987216388,0.600750531441827,-0.11111516799330588,-0.18465602481091228,0.2640795746727931,0.2665198140961343,1.0,0.19289697522826316,0.12329903447092609,-0.5335648687525156,0.31757669052311244,0.12067636451193078,-0.055569711487458415,-0.28067163699073205,0.18408628966593976,0.2146292324844505,0.11906502741704206,0.07172495095613973,0.4160493078563386,0.4285481118479744,-0.14420555411145106,0.04143266176421876,-0.10916264525218787,0.21499814787407834,0.42133371521557716,-0.028642405365822972,0.2655847185733952,0.12169123805002488,0.3624400056805802,0.3515542476357594,0.21505996476986164,0.35966232445838564,0.13574027380776874,-0.34522654832650224,0.4876035189548312,0.08501114288601047,-0.12257365241919212,-0.4420170623158521,-0.152106841950984,-0.2821988533384171,0.30279891062650804,0.38123345485960397,0.26675145947932977,-0.08822958462182308,-0.032373743852428756,0.478062588568983,0.08190255705594143,-0.2307195490074627,0.2372899978173818,-0.039501354963881144,0.13684440001776754,0.28704378207705017,-0.38626425364826406,0.1628895922942492,0.4775663369696819,0.3454709444330738,-0.09243095464490685,0.31021212990564745,0.28423177665795984,-0.29297806287237865,-0.2605065351992392,0.4644114188012043,-0.29453519056847977,-0.19889304177433936,0.3702947539170349,-0.17363491054538807
Olfactory_L,-0.3607536041107043,0.007112992091205907,0.3191514292965164,-0.1716146153581851,0.3869701728457606,0.5600630148640579,-0.5184834155310761,-0.17860075608254186,-0.06588469095742187,0.29414031252191,-0.4860369712081765,-0.06586171983849373,0.5079166395999066,-0.24332810016703377,0.26325154831955144,0.30732365180937943,-0.11442649606261054,0.28466495701386374,-0.08947413853327553,0.09394200656812669,0.19289697522826316,1.0,-0.36224730737765065,-0.5627236818587974,0.4478094996164436,0.2675474630214677,-0.09494951915653627,-0.023913375342989065,0.06360148690851226,0.4747870834274033,-0.30184642701929365,0.28334366773443176,0.027699847970903396,0.2436181531240394,-0.493063776060642,-0.2487708018381575,-0.21512953942055088,-0.004918092446166679,0.06496454687481153,-0.05927568993580675,0.3531670242339963,-0.11598295880024326,0.16573480237525548,0.048702707385776,-0.24278965510601916,0.1293412184190844,0.06444453913301697,-0.14314380734347193,0.5416062652026489,-0.36778361343654864,-0.3139997510453138,-0.2281693189561556,0.2492241558369749,-0.5082726550456117,-0.1673784565765461,0.5651620466636248,0.6492322359572649,-0.3756255537853098,-0.05725667470730608,0.40131688227951856,0.08333221904582795,-0.3668147898751966,0.3178236424867005,-0.31436947476674554,0.0882984983658645,0.3484753995984584,-0.39108658118581613,0.02994741821115944,0.6218876855719141,0.8445172549964355,-0.3502010436803756,0.47959970407790575,0.2940382717695073,-0.20952643148869962,0.0031899055364646304,0.3379245168536904,-0.27926658093843704,-0.19488541785171715,0.3680630635860239,-0.3888579356866147
Vermis_3,0.4408784216522067,0.08381752591451143,-0.059752559324085526,0.4908065023355719,0.26467221889897485,-0.07127824830785309,0.2259217291060049,0.48788263307502455,0.14487746244415176,-0.03668069011073013,0.31088954763895116,0.11450181473824245,0.14400034073016463,0.16343319442592352,0.2520244308547933,0.09133859600531288,0.12821476306459814,0.1194103492502,0.23852076270794734,0.4405939368094717,0.12329903447092609,-0.36224730737765065,1.0,0.12145328592069882,0.13564750740218942,0.007820183491449343,0.3522270238817401,0.34196237363802967,-0.06826520723672358,0.04740951605173042,0.4041339921343381,0.03884378842555102,0.014746796574831219,0.31414397616763007,0.3545666475334477,0.027286299055136673,-0.04261957752157629,-0.26478306509895666,-0.1461474127051396,0.5058319640030678,-0.10791781469591566,-0.18118963263942436,-0.10255135519420891,0.39879370613592785,0.5631258181653234,0.3937821333017765,-0.12222849930273141,0.49137988597842536,-0.07539610767190429,0.14385823698918696,-0.08608990657298139,0.24198175131204036,0.3707960219661442,0.46919558673433626,0.43943549697459855,1.6486532195760377e-06,-0.24171968319554982,0.1326451937827853,0.10901937544908807,0.06206066530321511,0.47942825683887913,0.5776852390635135,-0.123747405455033,0.0033203557981431684,0.03648258464360023,0.28221860571575214,0.3206808852299138,0.09087558640899265,0.1860702827469838,-0.24315862428530127,0.27600902885712186,0.14796855759671879,0.12120856716280086,0.21942549337102119,0.11749608249614982,0.1137118212906111,0.37706596741812226,0.1341284998858823,0.02179068142601581,0.27315868594392617
Raphe_D,0.08665181111486048,0.18988024036513604,-0.21794465250613057,0.2522197064037603,-0.2382587513663557,-0.38434155678124704,0.36266577358534735,0.3790073292889355,0.16005808811949004,-0.4335911780611851,0.14122018534729114,0.1359337264040006,-0.70242377746733,0.12008580050659537,-0.4114002100404416,-0.5579659992392855,0.03474850806311206,0.18583061398915454,-0.2477650063419306,-0.1526049076642252,-0.5335648687525156,-0.5627236818587974,0.12145328592069882,1.0,-0.47692318487562246,-0.4234734658271144,0.11488215561446237,0.22864960364695897,-0.23312654772921962,-0.40925175047786155,0.14642587371618712,-0.22929155270046522,-0.4120572401166937,-0.35408487826457935,0.1756652771701479,0.052557376097837366,0.40984861107933657,0.004443776334737077,-0.25317803997402,0.1542356964125,-0.12816643575595835,0.13129805604975223,-0.421243965202596,-0.2659319425136437,-0.05455416067026875,-0.17870573899669814,-0.08525287411633904,0.4004044154741454,-0.6337853143808976,0.16659018367974654,0.4832841586335391,0.6143629107215735,0.08674255002414291,0.5500702321958741,-0.10256206735896534,-0.6425108080952503,-0.42299614868727137,-0.029896833910965474,-0.0009551265391655684,-0.6753462788490656,-0.16754138660656895,0.3431099277129736,-0.16056239354285728,0.42295422564858376,-0.04073892264194017,-0.2982943583433071,0.21970954018818278,-0.3613919725348555,-0.6479029162108617,-0.7741626612211386,0.09611259659480323,-0.5058646381920954,-0.31065044588680807,0.5533623521082516,0.4029388124995398,-0.6022610323190377,0.10865168800444087,0.2648271592353022,-0.3740944827669456,0.08990967214739917
Thal_VA_R,0.026772874160642217,0.13609832600798719,0.2049582844330257,0.3223688276525677,0.4224251807667068,0.24484491945596285,-0.21103839490537848,0.09108530097766676,-0.0875857562311782,0.16796334610115884,-0.002042049473189507,-0.08036879848474163,0.5405282983432571,-0.014801611174375277,0.36832971578102774,0.34720773654292825,0.10765453185882538,0.13178861908947379,0.07367908577021726,0.2581562211983483,0.31757669052311244,0.4478094996164436,0.13564750740218942,-0.47692318487562246,1.0,0.22316676500338078,0.3064063728507803,-0.021595503049727828,0.1806608370506165,0.5102915595594522,0.03536830872672076,0.31679763225857277,-0.03774373954956767,0.5690983567178279,-0.0033355126461960772,-0.298426008846538,-0.14711378780348552,-0.10857162331205444,-0.0357868788250889,0.434273739180733,0.16145534546596624,-0.3443609709844397,0.12502026170156677,0.43163624104389575,0.3217255930343042,0.3535924248192112,-0.15359772488889753,0.09095957271912304,0.2889480225686854,-0.1789165821060161,-0.4653823635179222,-0.07183524033962976,0.13703920051746854,-0.3304405262450858,0.28185970984404923,0.27554771678778867,0.2742341623308274,-0.1869519472365157,0.1085067269296831,0.3849565233471155,0.5094190863263838,0.08455033530934428,0.006411278416009412,-0.2545058231791989,-0.2306265180527946,0.13071170664015375,-0.05726927197698106,0.3169904173638578,0.5452356887276744,0.49240573202843396,0.10404184134493981,0.43656585718259544,0.40500243730556956,-0.01666786929697484,-0.19078306413047633,0.15239440759060222,0.09986260585228594,0.050026738188249764,0.35131804986146065,-0.04814319210871495
OFCpost_R,-0.08612242747412842,0.35028184880655816,0.4914456097466202,-0.035905387838496824,-0.20424549061632857,-0.18918953319774334,-0.023639510284977207,-0.0030172766721496373,0.1453661425834492,0.2572033653232533,0.44454865293675794,-0.4941778270153689,0.3767971456724567,0.47980133639527955,0.38241137644824597,0.11735761507040154,0.4366523791520328,-0.22850099766536575,0.32405883372487526,-0.13567860727066028,0.12067636451193078,0.2675474630214677,0.007820183491449343,-0.4234734658271144,0.22316676500338078,1.0,0.4353288199112594,-0.01780082759269249,0.5014068845156309,0.5235551681051669,0.3242957307581371,0.4485124139311017,0.3951359003433918,0.21453897565699598,0.3738549452340917,0.10257004341391851,0.011098705813362562,-0.2555726230617332,0.19651536207657563,-0.13556526226616064,-0.5434289616400164,-0.48026767405576476,0.31126688017255383,0.15588154104188331,0.29679561825286627,0.10858862095072913,-0.4812945627766251,-0.2256254217092379,0.5827287628225517,0.03724633179820584,-0.35253414162637936,-0.08683234651088177,-0.07354664298959684,-0.08999306426404333,0.16232909833289358,0.21421619938327913,0.39282418714748596,0.172289687229458,0.6679140796432675,0.5798441232968928,0.030174615153497935,-0.010191173055119643,-0.23287926775890827,-0.2574425153110746,-0.0765309200352046,-0.15209568316053076,0.16874063214855015,0.46475002227035833,0.07850415260838521,0.44316148269813976,0.4823258408695792,0.4875367989574502,0.37615600581786424,-0.11803664871964897,-0.2672852139680492,0.19532693877244015,0.1853535923186138,0.2502168229846045,0.192710986613695,0.543505103497261
Precuneus_R,0.09347657525621436,0.7838397458152236,0.2288246372878795,0.48315844942182584,-0.09011570263703501,-0.2597982490857121,0.2282096716818566,0.5567995622316648,0.1733875938675724,-0.07712823642426214,0.4918365769084075,-0.34591702011631204,0.01044798341498607,0.6042243290712457,0.20666207174982112,-0.2315371846906946,0.6906694288528359,0.05455290731804244,0.0315739442259123,0.016944675725077164,-0.055569711487458415,-0.09494951915653627,0.3522270238817401,0.11488215561446237,0.3064063728507803,0.4353288199112594,1.0,0.07437300579263603,0.21151228181745693,0.22712788387601898,0.5128636203172608,0.3178702143179559,-0.03639645305941829,0.3118909869472063,0.46655501044829056,-0.18760808708954851,0.4310286649666649,-0.3419974552619908,-0.11241891660015005,0.31141639888061523,-0.25882034934406245,-0.45103311008876534,-0.03982387631695307,0.1696542800927217,0.42119785359314654,0.20400224850612678,-0.532833363137348,0.1980861371881107,0.009541947156337454,-0.07501306083423896,-0.008239840255343071,0.4306489873698528,-0.08246799272307305,0.14209311910258676,0.4145167623797934,-0.2972009249960099,0.013488731342500782,-0.056994372557472306,0.3451975061051058,0.1261689553259393,0.16606024971635155,0.303111578563613,-0.19182464128930343,0.0845945017792591,-0.08147536719174929,-0.1960538846285225,0.12270467158329852,0.3059569546808328,-0.06044476522848507,-0.03193446510067539,0.7506487829357444,0.19496414586801858,0.09617065748138609,0.4563036073740826,0.02368991690313839,-0.2517191901359869,0.28931510429346546,0.4172414825290307,0.12122804863765592,0.5515945859567907
