,Fusiform_R,SN_pc_L,Temporal_Sup_L,OFClat_L,OFCmed_L,Thal_MDm_R,Rolandic_Oper_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,Thal_VL_L,Thal_MGN_L,Cerebellum_9_L,ACC_pre_R,ParaHippocampal_R,Parietal_Inf_L,N_Acc_L,Temporal_Mid_R,Amygdala_R,N_Acc_R,Postcentral_R,Frontal_Mid_2_L,Parietal_Inf_R,Thal_PuI_L,Occipital_Inf_L,Cerebellum_Crus1_L,Rectus_L,Caudate_R,Cerebellum_Crus2_L,Cerebellum_10_R,Thal_LP_R,SN_pr_R,Temporal_Pole_Mid_L,Putamen_L,SupraMarginal_R,Precuneus_R,Thal_VPL_R,Cingulate_Post_R,Vermis_9,OFCpost_R,Lingual_L,Postcentral_L,Lingual_R,Occipital_Sup_R,Vermis_1_2,VTA_R,Thal_IL_R,Thal_LGN_L,Thal_VA_R,Cerebellum_8_R,Temporal_Inf_L,Cerebellum_8_L,Thal_VA_L,Thal_Re_L,Cuneus_R,LC_L,Occipital_Sup_L,Fusiform_L,Cerebellum_3_R,Vermis_3,Caudate_L
Thal_PuI_L,-0.15840305626367995,-0.015184886557621494,0.3095559927297887,0.08825845304536131,0.17411165613265422,0.39305360107557724,0.04663248553549047,0.27022976489909895,0.3799372996204078,0.4341500451407405,0.20752082432285093,-0.3340696455430507,0.23283739186973834,0.3230393661907739,-0.05125661028730999,0.6611506728067367,-0.43110015108971284,-0.03671523008038339,0.5731642876788574,-0.3056579013797357,0.3054546011599264,-0.38974107117635753,1.0,-0.5494135285470603,-0.4092250387312346,0.22023327257732217,0.2145595179198356,-0.32109552017669635,0.5290331513438017,0.17397120975665056,0.5746274840531929,-0.15491648650586867,0.29397759053886263,-0.38877350472912237,-0.15701471055875366,0.5443522619441071,0.12543306399298296,-0.15159717872070083,0.45293368773261045,-0.3538103001022618,0.04254743672123541,-0.2960334576293199,-0.7089919456178891,-0.1019653822999597,0.22056603022358398,0.04184573093755047,0.6013335530618559,0.3296775569530941,-0.13277801928611735,-0.017184558707107618,-0.42874761665193645,0.6219048373356322,-0.028231523750743507,-0.5126887501649579,0.001132647693682132,-0.6811368030078762,-0.1422485857077192,-0.16873606136342012,-0.2686927100134833,0.25187158615104255
Occipital_Inf_L,0.08902648609414936,-0.3384176787855898,-0.16857926580950777,-0.11984545610681993,0.154782486549716,-0.28493168300473437,0.018013113585030723,0.23752820947683467,-0.05822457503452364,-0.20602584022946532,0.11406910800956933,0.18298325071614185,0.12395388156952125,-0.2924312406977167,-0.27660511150848993,-0.4218934179822332,0.21229597600850197,-0.06379627796655553,-0.39192947324647653,0.3583770042982486,-0.16474782802690566,0.33731649598654334,-0.5494135285470603,1.0,0.8325135239001213,-0.3773264911749915,-0.3609993656726736,0.5136557872692249,-0.7524539180677985,-0.180014570549551,-0.4506916627012748,0.04757212274029034,-0.18129634609554057,0.33935773875307623,0.014302334354633905,-0.4985927257936064,-0.036163339517713916,0.41178641290141316,-0.22515306369987115,0.5579523513783015,-0.23548243803601768,0.5362160960039986,0.559619073093288,-0.03999109992590605,-0.0856567820948083,-0.15307773558421536,-0.4366993425358479,-0.30436645444862265,0.26088329037329694,0.6239288794776126,0.6226716255959633,-0.3386704533658758,0.16374356239458393,0.506254179455185,-0.0757782280627479,0.7018277437963103,0.7130790852820975,-0.10493542459942638,0.18197222162179358,-0.21115080587729657
Cerebellum_Crus1_L,0.17930485877591096,-0.32458687889461213,-0.2834819220129516,-0.10121386080898745,-0.05761801674810174,-0.2087146689225659,0.11073612908053372,0.34944470825107615,-0.07328469676412759,-0.23067206428916204,0.06638512393933908,0.4732188760966025,-0.11706890648313029,-0.42204207010229455,-0.35392687082390345,-0.5072754507024713,0.12858890892780134,-0.17638265071887027,-0.5120767024445414,0.1980831880533384,0.16418538466849533,0.0975443014244301,-0.4092250387312346,0.8325135239001213,1.0,-0.32983845660781413,-0.5197984014533007,0.8057765356120603,-0.6286370627709896,-0.25186836879885044,-0.46250456977074705,0.17453482767349807,-0.18115621282964062,0.23944595363206114,-0.15637165565286945,-0.4520066358244371,-0.07717155976962004,0.5315559100320913,-0.28358702980316397,0.6171560839579261,-0.3302318238999876,0.6380763705829322,0.3315253264585756,0.044949788703574856,-0.028332746839912024,-0.23286056083063267,-0.35537137070516833,-0.3459599581613574,0.48801543689486265,0.594657761983106,0.6723056815259411,-0.28224703531366857,0.1425117211286391,0.32614699593662394,-0.042591342067070305,0.47295490581400434,0.716153122272972,-0.08272427790165812,0.18938983090818698,-0.30091078596613297
Rectus_L,0.031486420778643984,0.03126213944789121,0.40701039657259896,0.25539029031217325,-0.2378176897597674,-0.12456135602538111,0.15282680129042556,-0.4740212407061576,0.02560851290922897,0.2986332842997232,0.04970931132495389,0.05747080075034234,0.03350855125952209,0.2889199884538331,-0.12139141440273785,0.09752427192759615,0.014173343072397912,0.35606575530144846,0.3424158265588016,-0.5097613289617476,-0.17038719501994964,-0.4135127972048903,0.22023327257732217,-0.3773264911749915,-0.32983845660781413,1.0,0.5686992984258921,-0.3460533752662586,0.17735298882423858,0.39144305742674856,-0.1226755553290658,0.03169653635179276,0.1717152555562797,-0.28095436527148304,-0.15700049951061415,0.3116261619508037,0.16670269064546878,-0.352867490169198,-0.16608566162395355,-0.23245125607147757,-0.16862204740459133,-0.3307569998107751,-0.30508087322469885,0.5482571616238217,0.054100224520692214,0.02404484933378337,-0.04885590294412198,0.21661769981910473,-0.35872780253113346,-0.06667087609875252,-0.09964075265422093,0.35545366087723246,0.127424522811391,-0.4928315616906763,0.4036801969945744,-0.32095043860584715,-0.3707681795465343,0.2139265258622594,-0.1662533072076608,0.591837633960349
Caudate_R,0.20630491698215578,0.15262765567495795,0.35505032753317695,0.17989010716603382,0.12043466977776347,0.16455553628746522,-0.17473830621652228,-0.44165991492202367,0.2327734859824165,0.4243393403930314,0.0106251454952908,-0.24543712087759242,0.5411134772716545,0.6666860157597462,-0.1827792042435265,0.4763703698895453,0.31318187638177525,0.7082971117638767,0.5882931759098862,-0.2731564893037391,-0.5382501216129304,-0.3102390071442727,0.2145595179198356,-0.3609993656726736,-0.5197984014533007,0.5686992984258921,1.0,-0.5285611480147128,0.21670775258079075,0.5694922435145138,-0.02048842325575682,0.06546724015261854,0.364949643166828,-0.27548681940279324,-0.08946204264731328,0.5883998114545961,0.2851536436735305,-0.24746276930313954,-0.025554448948580052,-0.27130834800386133,-0.3060052695455028,-0.30388473370712404,-0.14469281247894378,0.32068952371353654,0.1709317305554097,0.3788633543376631,0.03669272132212903,0.49828314813337055,-0.3559875287268625,-0.1035606088648376,-0.22209709275678347,0.23935708497996566,0.09377582838006655,-0.20803190288999276,0.19397243825312233,-0.23031343336659937,-0.29209596879178784,0.20744724907095044,0.01501268498886096,0.5105797176307583
Cerebellum_Crus2_L,0.3943808744326062,-0.1541757937993941,-0.42565043843491707,-0.2962410661418857,-0.09594057974375256,0.02522412738210781,0.11907752576741262,0.3903801303562974,-0.015421326360400675,-0.18786536204725102,-0.045705250390273074,0.7022141710253799,-0.23273305387228624,-0.33962585037074733,-0.12928858128027768,-0.4738251563424981,0.2791863610528023,-0.09822322688871414,-0.47837258952042694,0.09205861468105768,0.36999226232175597,-0.11354464198900148,-0.32109552017669635,0.5136557872692249,0.8057765356120603,-0.3460533752662586,-0.5285611480147128,1.0,-0.3190267385694809,-0.2355563002766689,-0.36730892381176317,0.15671872575764081,-0.05060414471202138,0.002467806524774112,-0.0604397235634423,-0.31201948869233126,-0.05901455647845311,0.6366887478856204,-0.12681051737658086,0.6150043683966225,-0.1284267326116029,0.7055126306867038,0.1627226728494729,0.051541861251417076,0.03339121436428653,-0.17719094763241103,-0.1768878515915919,-0.242743332809777,0.7422815831043827,0.23113517036140535,0.6095391127161418,-0.2730706411180571,0.03263717765984306,0.2126032144827403,-0.14731771196919305,0.2665486117262724,0.5282384242532121,0.0018512703085505578,0.30661081450084393,-0.43661092182069083
Cerebellum_10_R,-0.15129901860442319,0.27688574335308097,0.2541213066270315,0.07926598207522836,-0.08634111946785905,0.39159563813385084,0.1440361160662984,-0.05423643172667797,0.13394374173081738,0.4122274993375459,-0.15466569045311074,-0.1147289799191608,-0.09570040270575023,0.29345124915846554,0.2571413467120818,0.39701270810562844,-0.2706732951389374,-0.09201475771236779,0.3291064109392458,-0.34478234338957725,0.2226274309590126,-0.35327970476370996,0.5290331513438017,-0.7524539180677985,-0.6286370627709896,0.17735298882423858,0.21670775258079075,-0.3190267385694809,1.0,0.23252920320388917,0.4827265617963243,-0.06615224511287716,0.22070703259001037,-0.41895377521465943,0.06001252278653399,0.4718059817951649,0.13391646535707724,-0.27942667992427644,0.31044828318313555,-0.366529284487684,0.2679564530310992,-0.35503817258116654,-0.5746306031183597,-0.05686398606960682,0.07668219465052276,0.24326789789207934,0.5090292687008233,0.18642221791582786,-0.14058321739397153,-0.3719653529372814,-0.4707971656451482,0.3861964631818145,-0.047662857045683266,-0.38289747299884025,-0.01455716084935968,-0.5835170746844086,-0.43635745277543087,0.009437748515051119,-0.1093151520387275,0.25784119899834
Thal_LP_R,0.1805910772666087,0.1617467215434037,0.5940053716271025,0.33127069141126314,-0.06582850584657872,0.09120161483816124,0.1646947108664261,-0.37739653865799744,0.0697419632349211,0.5091418691123283,-0.043665765906555555,0.018901602594067438,0.13491278574949403,0.6041723513446476,-0.09791994185828204,0.30815530319386064,0.06708388308097109,0.5745513238017582,0.4030946247515006,-0.5292847570639437,-0.1900569729844785,-0.49263362599423327,0.17397120975665056,-0.180014570549551,-0.25186836879885044,0.39144305742674856,0.5694922435145138,-0.2355563002766689,0.23252920320388917,1.0,0.12537288594921567,0.11985282258887153,0.2623159370699821,-0.45321103526842754,-0.1960538846285225,0.46940399208010897,0.1854685696432467,-0.25953676237834844,-0.15209568316053076,0.03685654752494728,-0.10428052717203536,-0.12250908073884366,-0.30791241352830895,0.3975479916806238,0.1396636081328025,0.33704148096188746,-0.006101111032215316,0.13071170664015375,-0.3825184644845855,0.18042367752974214,-0.046473989407459365,0.45525960157663065,0.3053240781740756,-0.12673903679176568,0.20219181927674584,-0.2223032925852898,0.07310013036394677,0.14649104675513616,0.28221860571575214,0.6768261967564084
SN_pr_R,-0.09179261870398034,0.09543019835275635,0.18638006521863124,0.05528477921557545,0.24653619010633504,0.3813852466770234,0.12749704439741316,0.13566401008197299,0.15957949773603403,0.21500146701637254,0.03287487563376683,-0.3866654724455671,-0.039724881346151326,0.24954781913293264,0.27329295692026734,0.5603122022396408,-0.30666774744162406,-0.13666839903003444,0.30704657732539636,0.01207610120189831,0.2343617199563368,0.024598202601744727,0.5746274840531929,-0.4506916627012748,-0.46250456977074705,-0.1226755553290658,-0.02048842325575682,-0.36730892381176317,0.4827265617963243,0.12537288594921567,1.0,-0.3025413485405552,0.19018170907687315,-0.07582397022784826,0.17478691588097559,0.3402129729309879,0.040834701102716295,-0.14030626964926965,0.45118016551249385,-0.19717796065029247,0.3525264596887612,-0.21154890828710482,-0.31252965721826964,-0.29842453662262197,0.1938692894465739,0.17764117347831654,0.4340801256194303,0.20818410984640487,-0.21620374077533203,-0.19246820573189474,-0.5537770619958499,0.3538493063466417,-0.07921268956075622,-0.054233669752090805,-0.10113699360925078,-0.3762409975374452,-0.07176260499094834,-0.15789513496814964,0.0034708129691232263,0.07068393623791269
Temporal_Pole_Mid_L,0.07205855569016413,0.4054094282276138,-0.29469463305558646,-0.10643166669777883,-0.19231849071165755,0.1618713504085667,0.08882755422715882,0.15925913141022857,0.08036035125011091,0.198056254033956,-0.2303305501693635,0.0958240356078581,0.1697427263339274,0.19655790710716886,-0.10219393327396276,-0.1796088952398261,-0.021159534517264583,-0.03543503902057883,0.19948769156941792,-0.016956169241318094,0.003229706285702313,-0.12965361330940134,-0.15491648650586867,0.04757212274029034,0.17453482767349807,0.03169653635179276,0.06546724015261854,0.15671872575764081,-0.06615224511287716,0.11985282258887153,-0.3025413485405552,1.0,-0.29311024082977644,-0.03811266171826071,-0.074839937145575,0.13939971002186197,0.17998351155968892,0.19005857452068337,0.1322203721638321,-0.06934219918869891,-0.17474121484064603,0.12970607787065386,-0.03084777811565894,0.04109651343674158,0.34634525199896754,0.14279666267073185,-0.06016894672882842,-0.17363086683823992,0.2827716902555155,0.07798910077637926,0.040101619657480936,0.03261799072617801,0.12833303246975133,0.0553552339191454,-0.04452677830008774,-0.05871376244642693,0.0417420716068637,0.36117314863570754,0.3142765151015875,-0.03014100872419121
Putamen_L,0.48499981832671296,-0.2963737090850662,0.18187486901640207,-0.09200716270192337,0.10754577320114726,0.3947188789051433,0.13519849529170583,-0.15644216209748454,0.21174403967241548,0.28977109389631006,0.19225141281805416,0.015816620922860503,0.15580929145929953,0.1970059402210767,-0.06696815933336424,0.3840712793883145,0.42100436588970747,0.33980712933956125,0.05423732452169452,0.035505372066920136,-0.10714532127840946,-0.10705700064873327,0.29397759053886263,-0.18129634609554057,-0.18115621282964062,0.1717152555562797,0.364949643166828,-0.05060414471202138,0.22070703259001037,0.2623159370699821,0.19018170907687315,-0.29311024082977644,1.0,-0.13328873674793404,0.21809812852436988,0.3146811593409486,0.171027617143429,0.06833118638991871,0.02704207183539798,0.33685193584753176,-0.10404713103678705,0.1991315091406262,0.00030044150832668243,0.1169161891827446,-0.07127399532853221,0.3292242483156751,0.24412560324325114,0.5580808583063521,0.015196789299490697,-0.051655050301426225,-0.12143967515726022,0.12819429585462105,-0.01319673769210436,0.057103737043507616,0.01579579710928296,-0.1030339813551162,0.18737718937818992,-0.1546176077543723,0.120526937384347,0.0875237976527603
SupraMarginal_R,-0.13157113908840584,0.02162362522852089,-0.2689794619820965,-0.04023493700016391,-0.026047159420337786,-0.2921963916554033,-0.26482847354259753,0.028186335221810417,-0.10452079883684172,-0.5128309593776941,0.03223762544193517,-0.25440549722950084,-0.09164141426812909,-0.5739204836044358,-0.22516154840877067,-0.3292225067238386,0.005692536127940559,-0.3053666667736695,-0.4106161858885647,0.7207187460419741,-0.20696633034662823,0.8408525313994815,-0.38877350472912237,0.33935773875307623,0.23944595363206114,-0.28095436527148304,-0.27548681940279324,0.002467806524774112,-0.41895377521465943,-0.45321103526842754,-0.07582397022784826,-0.03811266171826071,-0.13328873674793404,1.0,0.0845945017792591,-0.3952835251528335,-0.09203480925339849,-0.059898253028776896,-0.2574425153110746,0.006602966715248652,-0.2384266826538967,0.022841141230257732,0.5955302278546456,-0.0354587188349199,-0.14819830981871127,-0.17983885610563216,-0.2953392528764467,-0.2545058231791989,-0.0909668164277621,0.11213122816013402,-0.04421311041120733,-0.49095655811638605,-0.09046835381571938,0.2490403376803531,0.08937713575636881,0.306905121921704,0.014181321798826663,0.001640085705480372,0.0033203557981431684,-0.41949465334395925
Precuneus_R,0.18971257399825633,0.08552760798995064,-0.19182464128930343,-0.532833363137348,0.2288246372878795,0.41581859990402953,0.1733875938675724,0.06115014205564406,0.08144969733299437,0.20666207174982112,0.052699766120589846,-0.0809382649802114,0.09617065748138609,0.06242097904250317,0.6906694288528359,-0.03193446510067539,0.31141639888061523,-0.09011570263703501,0.009541947156337454,0.48215726873182824,-0.056994372557472306,0.4310286649666649,-0.15701471055875366,0.014302334354633905,-0.15637165565286945,-0.15700049951061415,-0.08946204264731328,-0.0604397235634423,0.06001252278653399,-0.1960538846285225,0.17478691588097559,-0.074839937145575,0.21809812852436988,0.0845945017792591,1.0,-0.012653485177932041,0.25431846369117544,0.33622286819858427,0.4353288199112594,0.1980861371881107,0.6515871026927155,0.303111578563613,0.4563036073740826,-0.34591702011631204,0.0315739442259123,0.20400224850612678,0.13824081622184012,0.3064063728507803,0.28405165593782467,-0.28757176629588127,-0.09105116025466806,-0.07712823642426214,-0.19458845286824722,0.547164985595205,-0.3153577730844234,0.4306489873698528,0.07437300579263603,0.09347657525621436,0.3522270238817401,-0.24666902284042425
Thal_VPL_R,0.23246436205979337,0.28486691303476297,0.22285944908648808,0.12070912936779081,0.1188980247268423,0.6439848040438779,0.05802294981526069,0.07771627623675001,0.5024930969022551,0.6853826511741316,0.044393498107876725,-0.2663232284359398,0.44940002805253454,0.5846358931412359,-0.08525818231584645,0.47251164514975497,0.09463423991107019,0.30148116706697653,0.601540741699211,-0.21137204631051643,0.05042760846750217,-0.47300152720862554,0.5443522619441071,-0.4985927257936064,-0.4520066358244371,0.3116261619508037,0.5883998114545961,-0.31201948869233126,0.4718059817951649,0.46940399208010897,0.3402129729309879,0.13939971002186197,0.3146811593409486,-0.3952835251528335,-0.012653485177932041,1.0,0.5389537216789451,0.04423230344581996,0.2825462641206906,-0.1560610821596585,-0.07833948928684331,-0.04005502755739401,-0.5071379734563158,0.1384883276379193,0.31718439848002605,0.5621975531606055,0.33859641680986535,0.47783839267759287,-0.045107590209699636,-0.13757114402650544,-0.33462890303156795,0.5102605457258461,0.024673416083265884,-0.3063868181704209,-0.02316863319514774,-0.5084367817306711,-0.16925521955701703,0.3073397903662391,0.22396858711565626,0.27744670886379874
Cingulate_Post_R,0.19332888310425225,0.3466703248316244,0.09118719376960835,-0.07605993622479809,0.08765245289465572,0.5136977292048337,0.09676473747790827,0.1876350902180665,0.5006718710362907,0.5502173129337905,0.10270307269198006,-0.12711410689954428,0.4132805331223478,0.2302279470811979,-0.11464673227429852,-0.0021557337208952857,0.2644162436746778,0.08674858793752419,0.30857473920284756,0.11460275592352195,0.029243196286396298,-0.14495168789797233,0.12543306399298296,-0.036163339517713916,-0.07717155976962004,0.16670269064546878,0.2851536436735305,-0.05901455647845311,0.13391646535707724,0.1854685696432467,0.040834701102716295,0.17998351155968892,0.171027617143429,-0.09203480925339849,0.25431846369117544,0.5389537216789451,1.0,0.30312266310547353,0.16576206507563576,0.1101958378376063,-0.03995563599178519,0.3280981930917496,-0.16176806666834878,0.15081504529489662,0.19679246424274838,0.4805174299228687,0.10679529411321192,0.25774164973732394,0.11607193977274309,0.13643773447235347,0.02681554715290308,0.32468618676907385,0.08375845985671901,-0.059018181213683366,-0.02087937013151534,-0.135157680899779,0.014183909725075142,0.4666384626359327,0.40062671170616704,0.07078877295667606
Vermis_9,0.49726708652188073,-0.020148254824337124,-0.4917245063190733,-0.4490583181369177,0.20970885710712706,0.4834346831445198,0.1070255997077166,0.557389809069546,0.3340162290082718,0.1628207723955736,0.08204936148926595,0.3155252592288692,0.23099887864582247,-0.02785152724784658,0.0626608118032205,-0.23392142771938612,0.48136258654594255,-0.014847440756415477,-0.12436690281489342,0.39643361088784923,0.2649609920148886,-0.04218136808551553,-0.15159717872070083,0.41178641290141316,0.5315559100320913,-0.352867490169198,-0.24746276930313954,0.6366887478856204,-0.27942667992427644,-0.25953676237834844,-0.14030626964926965,0.19005857452068337,0.06833118638991871,-0.059898253028776896,0.33622286819858427,0.04423230344581996,0.30312266310547353,1.0,0.30583572067558135,0.513067082215742,0.0932139745565284,0.7729601401131803,0.22661909920050832,-0.1630034408936585,0.2625152500484269,0.16606233666583733,-0.04477176419136706,0.1757289764505366,0.8040059177328303,0.11411505670382392,0.4496923081928855,-0.1792325971634284,-0.12675134081614955,0.3872300560063488,-0.32774078076186086,0.34865588290975513,0.5124474487968715,0.19041456192357242,0.4678872287757119,-0.5289528122414553
OFCpost_R,-0.019081816628827363,0.09259113741904668,-0.23287926775890827,-0.4812945627766251,0.4914456097466202,0.549652543166183,0.1453661425834492,0.5377670341031469,0.3273340774622268,0.38241137644824597,0.037551969041775046,-0.32170358384270087,0.37615600581786424,0.4475998917553826,0.4366523791520328,0.44316148269813976,-0.13556526226616064,-0.20424549061632857,0.5827287628225517,0.1499766264494248,0.172289687229458,0.011098705813362562,0.45293368773261045,-0.22515306369987115,-0.28358702980316397,-0.16608566162395355,-0.025554448948580052,-0.12681051737658086,0.31044828318313555,-0.15209568316053076,0.45118016551249385,0.1322203721638321,0.02704207183539798,-0.2574425153110746,0.4353288199112594,0.2825462641206906,0.16576206507563576,0.30583572067558135,1.0,-0.2256254217092379,0.45991158664831794,-0.010191173055119643,-0.11803664871964897,-0.4941778270153689,0.32405883372487526,0.10858862095072913,0.4080569189665197,0.22316676500338078,0.3427432441868515,-0.26248394090271815,-0.30485501386355296,0.2572033653232533,-0.19030105785393828,0.0690977139732633,-0.3489116947214597,-0.08683234651088177,-0.01780082759269249,-0.08612242747412842,0.007820183491449343,-0.13579722556741322
Lingual_L,0.5961930515228383,-0.3336886141521676,-0.09775259052578936,-0.16870269866567014,-0.044527102808223744,0.13930455321033314,0.280198964317317,0.0769550139023038,-0.06813027891146824,-0.029557076584259042,0.09622757605486777,0.5145442228460358,-0.15343643326109996,-0.1639783785930943,-0.07799990255205974,-0.2596100589590558,0.5202073708863518,0.15130241458766416,-0.4719009007718898,0.12950982012479512,0.055958691156751936,-0.015227076415311031,-0.3538103001022618,0.5579523513783015,0.6171560839579261,-0.23245125607147757,-0.27130834800386133,0.6150043683966225,-0.366529284487684,0.03685654752494728,-0.19717796065029247,-0.06934219918869891,0.33685193584753176,0.006602966715248652,0.1980861371881107,-0.1560610821596585,0.1101958378376063,0.513067082215742,-0.2256254217092379,1.0,-0.0812996551930592,0.8168812903874547,0.37183383101393935,0.0794906128733391,-0.15948257203112914,0.17935747187372456,-0.21688739447075675,0.09095957271912304,0.36624235970675834,0.2897979849110326,0.4910866378235934,-0.1908829863748431,0.06388979039792714,0.5287813625456687,-0.12740666940665396,0.5076275358327503,0.7289767906674924,0.012926508937952347,0.49137988597842536,-0.19366640386533943
Postcentral_L,-0.12866693432482396,0.23589387208859242,-0.0074991221229722,-0.286116166532463,0.09228312581189412,0.1941762498271249,0.3134496834059862,0.14063487835597951,-0.09392582000951664,0.1207020030434206,0.0028788696460045793,-0.04002338649096107,-0.19348460618119717,0.003257362722992652,0.9203077074632388,-0.083588287665443,-0.10829649579345967,-0.27498645079841494,0.03680510063777372,0.06724477264145536,0.3595116183956453,0.10996627318746706,0.04254743672123541,-0.23548243803601768,-0.3302318238999876,-0.16862204740459133,-0.3060052695455028,-0.1284267326116029,0.2679564530310992,-0.10428052717203536,0.3525264596887612,-0.17474121484064603,-0.10404713103678705,-0.2384266826538967,0.6515871026927155,-0.07833948928684331,-0.03995563599178519,0.0932139745565284,0.45991158664831794,-0.0812996551930592,1.0,0.014392220037205314,0.04408233494512501,-0.34874074193944976,0.10612558056145727,0.016374922743446995,0.26720762939641535,0.02121435275709778,0.13905095452860336,-0.4686606633011612,-0.20103085549179225,0.104621153354635,-0.2530346951517571,0.1888336402881059,-0.3291312991550935,0.16065676658659217,-0.16333059753307902,0.02714977450816141,0.1353629012248314,-0.10751134828565691
Lingual_R,0.6394490574784217,-0.04191966797759509,-0.2967303318882104,-0.3482100248203018,0.09135478159159324,0.3251062996790718,0.16714235211075035,0.40361247892284746,0.2257338217103403,0.08008905527228817,0.11616755859671571,0.4291716189791374,0.09284002981841784,-0.15256010415031962,-0.015177111658566703,-0.35014518169399994,0.5420719588348059,0.01644514568894788,-0.3326222907401858,0.3363493691031558,0.20631188028621578,-0.007750005410678767,-0.2960334576293199,0.5362160960039986,0.6380763705829322,-0.3307569998107751,-0.30388473370712404,0.7055126306867038,-0.35503817258116654,-0.12250908073884366,-0.21154890828710482,0.12970607787065386,0.1991315091406262,0.022841141230257732,0.303111578563613,-0.04005502755739401,0.3280981930917496,0.7729601401131803,-0.010191173055119643,0.8168812903874547,0.014392220037205314,1.0,0.3136415398798879,0.02640764840991286,0.1015447459340818,0.1949776320337377,-0.1012129021936572,0.08455033530934428,0.6642399283382963,0.2499978945114897,0.4640218613641097,-0.1622226370752046,-0.028784991341247367,0.4692028240165073,-0.26580661652218257,0.3932645775331201,0.6826582835820232,0.2653837970971997,0.5776852390635135,-0.43830294518821944
Occipital_Sup_R,0.2292893244384821,-0.16076190818209352,-0.3383308199657698,-0.3024841730484004,0.1490887259687935,-0.22796394697849184,-0.10167906213260093,-0.12026119199288896,-0.29450068636578663,-0.39786279906487243,-0.02436204626896443,0.0542125245096215,0.028160460876191052,-0.23075527675164953,0.17976813263822425,-0.3338579975376288,0.47340572510034584,0.060797654792533885,-0.39551830864540827,0.6196934177257836,-0.42338919371904854,0.7296469108471677,-0.7089919456178891,0.559619073093288,0.3315253264585756,-0.30508087322469885,-0.14469281247894378,0.1627226728494729,-0.5746306031183597,-0.30791241352830895,-0.31252965721826964,-0.03084777811565894,0.00030044150832668243,0.5955302278546456,0.4563036073740826,-0.5071379734563158,-0.16176806666834878,0.22661909920050832,-0.11803664871964897,0.37183383101393935,0.04408233494512501,0.3136415398798879,1.0,-0.14325881166182763,-0.13762673425393868,-0.01435763441562709,-0.4195478097635751,-0.01666786929697484,0.17292239278851318,0.027734770855889636,0.23674688296594618,-0.5806632624215874,-0.07961358807326634,0.7473208047136878,-0.08933451655539489,0.8532489958675072,0.27018628539753453,-0.03382929352448738,0.21942549337102119,-0.3660754001018886
Vermis_1_2,0.26730686941909676,0.12441725877912198,0.4257246957949299,0.31608740720689366,-0.2741559640795572,-0.29289269475744784,0.09000048338926303,-0.3536789756245744,-0.07565537254768002,0.1169630467159662,0.027560810838612535,0.34540649389677497,-0.08920408257760702,0.06911385487890682,-0.3550773130120815,-0.2410717759200502,0.1957463605747907,0.39039181121346217,-0.0047338950335560435,-0.40071109929969795,-0.0697204884077612,-0.339237010337991,-0.1019653822999597,-0.03999109992590605,0.044949788703574856,0.5482571616238217,0.32068952371353654,0.051541861251417076,-0.05686398606960682,0.3975479916806238,-0.29842453662262197,0.04109651343674158,0.1169161891827446,-0.0354587188349199,-0.34591702011631204,0.1384883276379193,0.15081504529489662,-0.1630034408936585,-0.4941778270153689,0.0794906128733391,-0.34874074193944976,0.02640764840991286,-0.14325881166182763,1.0,-0.006286234889246076,0.11760604863408994,-0.15596937924821003,-0.08036879848474163,-0.23712516581752194,0.14095189974785863,0.29383310475691815,0.14833134109192125,0.18879483985239437,-0.4380352118037438,0.5050786296640781,-0.17817768150457441,-0.10853616401414165,0.4909547517731906,0.11450181473824245,0.4012597592032946
VTA_R,0.10528459075804482,0.3593436229235301,-0.12451464624433776,-0.12792441755878023,0.1600327458659367,0.25389967796797447,0.1881722901022355,0.24009020341327347,0.3233044003245258,0.3354098897765408,0.0400787827699445,-0.050123470959282726,0.30494385686963005,0.26863588732467414,0.07957150684743071,0.02880915896772819,0.004632040496685184,0.12327158788021994,0.37066119040101647,0.03948809641135954,0.08578702111890445,-0.1659830311901363,0.22056603022358398,-0.0856567820948083,-0.028332746839912024,0.054100224520692214,0.1709317305554097,0.03339121436428653,0.07668219465052276,0.1396636081328025,0.1938692894465739,0.34634525199896754,-0.07127399532853221,-0.14819830981871127,0.0315739442259123,0.31718439848002605,0.19679246424274838,0.2625152500484269,0.32405883372487526,-0.15948257203112914,0.10612558056145727,0.1015447459340818,-0.13762673425393868,-0.006286234889246076,1.0,0.14666883360177635,0.06293759067912097,0.07367908577021726,0.2619532136475787,-0.002949513322637684,-0.042253509922770965,0.2810486404742505,0.0073068449404881265,-0.07520508297575469,-0.03060845619295283,-0.13385330963651962,0.00048531205812727714,0.2935299752067341,0.23852076270794734,0.007160062789770515
