,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R
Insula_L,-0.04461868624313889,0.36346123111909034,0.2888348095429497,0.3406133063225766,0.02858110811522259,-0.191721535804842,-0.08628342189463145,-0.004652449314671622,0.18046283847161515,0.26708558608847577,-0.00021515584426427397,0.32727085114151405,0.2920628822282817,-0.015619004996268513,-0.003772879130224113,0.3429193742488556,0.45253797397004697,0.501171301708031,0.18696121821549727,0.0011417629015426194,-0.3542908375231317,0.10104080941975006,1.0,0.07228989636211838,-0.07504638157701644,0.5308029501993036,0.3136659943187402,0.011890803286025247,0.06168739924598792,-0.37995159296903125,0.2332752939266505,0.3110474472650575,-0.22071942269206074,0.5731870206530262,-0.12127128217647716,0.427433375548407,0.08005437784839543,0.10759729319319707,-0.197609984612553,-0.06789181638238373,0.12720954524935074,0.11075225997483962,0.6055083378299269,0.5342622696759178,0.2592468881959552,-0.15688837450749607,0.44738435810021243,0.4536496698361554,-0.31392139834094795,-0.0480298221285826,0.5429833169235871,-0.013576436419328175,0.2894533880395343,0.4309761060963776,0.0811866326596226,0.2796530225510049,-0.01986386946699348,0.5819842499138428,-0.2734238029657728,0.4869397001150565
Postcentral_L,0.23589387208859242,0.1941762498271249,0.45991158664831794,0.0018874979490524826,-0.286116166532463,0.029619034079097713,0.19889677316216495,0.05536114984030847,-0.0672166285740196,-0.05376113384066137,-0.07782540270163428,-0.1621957633962886,0.26720762939641535,0.573290686733627,0.0932139745565284,-0.27498645079841494,-0.0074991221229722,-0.083588287665443,-0.2530346951517571,0.8127308100003794,0.048181110767026,0.3958686103079403,0.07228989636211838,1.0,-0.011434448702290368,-0.0925676859617712,0.2679564530310992,0.7036363513776661,0.6034158537574569,-0.2384266826538967,-0.04787804483834407,-0.375398481817179,0.04408233494512501,-0.17785154451643914,0.5017911008934487,0.08755343209418259,-0.10829649579345967,0.1765799695201232,-0.36574095637004206,0.03152674898762959,-0.4686606633011612,-0.34874074193944976,0.1207020030434206,-0.10428052717203536,-0.017076390716663285,0.16065676658659217,-0.07833948928684331,-0.10751134828565691,0.10996627318746706,0.14981027336612057,0.104621153354635,0.14063487835597951,0.20407929108058584,-0.013421601149476268,0.15526764480919844,-0.16862204740459133,-0.1061652372683728,0.006991141050355872,0.06724477264145536,-0.030059831318974422
Vermis_7,-0.2628238018427702,0.20147162744146116,0.06870623229225331,-0.04519011711086221,-0.4246570675782095,-0.07991974209072188,0.3013570745696559,0.6404921661038333,0.36185005653920127,-0.2075815339085918,0.8097241405979706,0.005436396469093735,-0.14099098985848976,0.3973470147159371,0.7775048744204583,-0.14249268515021984,-0.5148751495146779,-0.4174361604222606,-0.1058498758678297,0.41057795009753606,0.4009468405850691,0.518504755170951,-0.07504638157701644,-0.011434448702290368,1.0,-0.41775711749544714,-0.33727127484252106,-0.1080320933788888,0.29514460726507985,0.043861776304451726,0.2740029318546969,-0.640367995803513,0.2995172916523039,-0.24793806655799164,0.577002237634294,-0.16608637237276733,0.43292074613368753,-0.29598371799945616,-0.2161522675026478,0.18306467132055604,0.10531907230316012,-0.07519521796276055,-0.11842920854862302,-0.3994913764515283,0.10552809702276102,0.385492281998504,-0.22974482240470218,-0.5731917110094452,0.004934462088636012,0.8356228795095556,-0.28669687981112246,0.48046300601468855,-0.4344086173018221,-0.07744448647770477,0.417864069061833,-0.318969489534511,0.7516967985563692,0.0013337843727185051,0.3096894545645533,-0.07222082325431034
Hippocampus_R,0.011673893055695606,0.3365876565942099,0.07850415260838521,0.5602432795486963,0.20303218852464025,-0.40849306562916693,-0.11898805107126911,-0.1944591016009193,0.4420138054814508,0.2895016069133649,-0.2865891710224034,0.28811123930861404,0.11502221304567947,-0.2410069638718826,-0.22505949766762334,0.7062549220286806,0.3974338574228177,0.6263145204464721,0.04046899005278003,-0.30997723157767637,-0.6479029162108617,-0.17462604814814814,0.5308029501993036,-0.0925676859617712,-0.41775711749544714,1.0,0.3745696627609827,-0.06979041040589315,-0.1243459502835678,-0.4228411814421984,0.08845449628326485,0.5994551338546595,-0.2858295193222031,0.3746411517922257,-0.44472958899570353,0.4494436051785065,0.2583479631126849,0.1428268714776668,-0.1581810181717732,-0.32799280098454237,-0.16647916053516473,0.22989375115432711,0.3723841278188196,0.66938215798553,0.36507611235453974,-0.3301499193486272,0.596380565606613,0.4445345087012079,-0.44427304592220956,-0.22354846311581555,0.33415086093436003,-0.3958586054394354,0.15485537190433848,0.37174522402582016,0.044533719056848796,0.4256516481774573,-0.052520442012187994,0.47959996669480237,-0.40321823002484564,0.634846092873708
Cerebellum_10_R,0.27688574335308097,0.39159563813385084,0.31044828318313555,0.17916033288186003,0.07926598207522836,-0.19779978357493436,-0.43506960450538085,-0.3219914799343315,-0.0889963587881127,0.2955551991253041,-0.31448333942940093,-0.05981902346570027,0.5090292687008233,0.02938517438784936,-0.27942667992427644,-0.09201475771236779,0.2541213066270315,0.39701270810562844,-0.047662857045683266,0.19938929701801503,-0.5149839795674073,0.19625706065167736,0.3136659943187402,0.2679564530310992,-0.33727127484252106,0.3745696627609827,1.0,-0.006201074357118119,0.0235180170457061,-0.41895377521465943,-0.04207990418289852,0.18284416560357686,-0.5746306031183597,0.19162531861486767,0.001387736379614224,0.3068845144334087,-0.2706732951389374,0.12707581889488864,-0.16210958658638086,-0.03144636010368874,-0.3719653529372814,-0.05686398606960682,0.4122274993375459,0.23252920320388917,-0.004510211537038396,-0.5835170746844086,0.4718059817951649,0.25784119899834,-0.35327970476370996,-0.13331233499809617,0.3861964631818145,-0.05423643172667797,0.45368655142834596,0.12502224802150866,0.02937718447402911,0.17735298882423858,-0.1308402086210844,0.33917381068707736,-0.34478234338957725,0.4596893334328855
Parietal_Sup_L,0.0551302695812723,0.04506905177613047,0.35028184880655816,0.12367804440013554,-0.3605136641245663,0.06441267045721248,0.5724929707225567,0.2313280297035745,-0.04489628263556125,-0.13985851844076885,-0.15963281168370907,0.09764511268814115,0.024951463589184247,0.5973643280461381,0.0028670143754550366,-0.04196258087035087,-0.06484705253855397,0.014915465393724375,-0.16105236588282676,0.4103732288438875,0.18988024036513604,0.145649389444949,0.011890803286025247,0.7036363513776661,-0.1080320933788888,-0.06979041040589315,-0.006201074357118119,1.0,0.758004428424894,0.09199537886526928,-0.10349636063666218,-0.11066143238971851,0.5468973768602952,-0.024899298162383163,0.2094668117516848,0.0009765727378353221,0.1019438747706721,0.05424503175482861,-0.42125786296983964,-0.288864590565753,-0.3762654414755419,-0.41102113734337176,-0.009602341808595162,-0.1464241564937924,-0.04718782140630532,0.5576047144872907,-0.2150350241730857,-0.08157221367975623,0.5110412706405526,-0.012880026981017319,-0.16411118469199718,-0.14254418492051626,-0.03551397668033418,0.22756331110068276,0.23199410166680456,-0.18739876779775494,-0.1934823590411936,-0.06282575083545919,0.32348909404868575,-0.19265513131936118
Precuneus_L,0.11922028301364355,0.4158116268707362,0.4676622782063918,0.3820215671322182,-0.5651271029843791,-0.06414406480668676,0.5971211722077845,0.40788854182717527,0.23586766203103085,0.0041426456145070715,0.27678662103232965,0.0032322394109645667,0.07773693444451435,0.8585603726706329,0.4499463988198505,-0.12026683189011363,-0.34195234716893863,-0.10979812930275912,-0.2448574913186853,0.5725662767635534,0.1540436537053409,0.5138054359640203,0.06168739924598792,0.6034158537574569,0.29514460726507985,-0.1243459502835678,0.0235180170457061,0.758004428424894,1.0,0.15730356112590332,0.11324279140236494,-0.3719772691688791,0.5276098322469722,-0.04026282532372159,0.5756337839518101,0.15951234251611135,0.38925435025287103,-0.04132433228554037,-0.49210543591777645,-0.1916470051220537,-0.3535083439286978,-0.3804420780114683,0.14634452289152325,-0.30822820241442145,0.2610480550170053,0.4913990195683284,-0.0015233703333208636,-0.3885559105829591,0.46954878370303715,0.3645033399215738,-0.1885454605703335,0.14877854131001483,-0.062138785778111875,0.2683656879753292,0.5258128166408141,-0.22272321539007792,0.21991235201063397,0.15497241393755312,0.5995799066108941,0.0023904426640001543
SupraMarginal_R,0.02162362522852089,-0.2921963916554033,-0.2574425153110746,-0.11379995564090792,-0.04023493700016391,0.6537785750738355,0.28170576131975067,0.10273272671771234,-0.39420664742669026,-0.17440596775357906,-0.038908327752565565,-0.30764955538443095,-0.2953392528764467,0.14305339034954392,-0.059898253028776896,-0.3053666667736695,-0.2689794619820965,-0.3292225067238386,-0.09046835381571938,-0.15610810724707425,0.42295422564858376,-0.15740801771715965,-0.37995159296903125,-0.2384266826538967,0.043861776304451726,-0.4228411814421984,-0.41895377521465943,0.09199537886526928,0.15730356112590332,1.0,-0.08439720898364682,-0.33058054452853347,0.5955302278546456,-0.1498447283298978,0.13644908342883397,-0.22248375739494544,0.005692536127940559,-0.07310655903346687,0.44254447265062485,0.1568553531726792,0.11213122816013402,-0.0354587188349199,-0.5128309593776941,-0.45321103526842754,-0.19436091978464512,0.306905121921704,-0.3952835251528335,-0.41949465334395925,0.8408525313994815,-0.18085276321146806,-0.49095655811638605,0.028186335221810417,-0.2727117282808229,-0.3406080641557612,0.11269623065832779,-0.28095436527148304,-0.08416911044724529,-0.5368512840313097,0.7207187460419741,-0.4638506730913134
Vermis_6,0.09297590131872724,0.29576397435289054,-0.1999687870164378,0.1973550196696099,0.08323457571067451,0.022672515021546897,0.2617838111580931,0.18763761292539655,0.3641943351553185,0.030405705439997804,0.26041601005078424,0.13582918310552458,-0.012243536853632657,0.09658191522454264,0.33647313500526177,0.12227518872609897,0.16927987436298692,-0.146588149166983,0.030686293729173173,0.03807457907189998,0.10483900069718685,0.03218636523131993,0.2332752939266505,-0.04787804483834407,0.2740029318546969,0.08845449628326485,-0.04207990418289852,-0.10349636063666218,0.11324279140236494,-0.08439720898364682,1.0,-0.04593418359969769,0.037709764014074,-0.15129777243468504,0.12634880747124388,-0.054163229219441035,0.37840988807821807,-0.025964411419843774,0.05094481057505811,0.04690303363064322,0.19019113211559915,0.25843805978711637,0.27902767580587895,0.18951998659778468,0.3085728745736777,0.11548173165099462,0.23080190219394256,-0.0017854801544609825,-0.1864380888813126,0.1758942147011868,0.09886885272344577,0.03829175143972273,-0.056412975630330146,-0.09913683157823976,0.34776401200758567,0.01736952537562404,0.3964664760284938,0.32454370110048075,0.041982615894010575,0.08821899719338017
ACC_sub_L,0.009117376912424981,-0.09032344894862342,-0.163203899019834,0.25415325045173603,0.4106264412478125,-0.33935973222572796,-0.15085494656675916,-0.34351068734586526,0.13853975199069585,0.27057459511176024,-0.4886611170830421,0.4348227242338124,0.05492132754776511,-0.5424357721986723,-0.4845110609712168,0.5946074307837764,0.527479259968219,0.4858422187450719,0.30191581320064814,-0.6839430352272474,-0.42244954497520426,-0.4784862985384309,0.3110474472650575,-0.375398481817179,-0.640367995803513,0.5994551338546595,0.18284416560357686,-0.11066143238971851,-0.3719772691688791,-0.33058054452853347,-0.04593418359969769,1.0,-0.23774482698912552,0.42837584416237384,-0.7634106712322412,0.1746675468324633,-0.009889993871997599,0.04386720295230643,-0.06368887825091994,-0.4380234794867808,0.12602728007097574,0.29472548896930445,0.341437837360288,0.6323098747046814,0.17545124038030205,-0.2240642482363198,0.387373163331023,0.7081253050899341,-0.34921403903243087,-0.48877267963832116,0.28876674591220286,-0.5242734355114793,0.265225004703038,0.425689616439759,-0.29213119920711844,0.5296849584510678,-0.3605100262923816,0.3322170798023662,-0.5111640498598309,0.2318316745808099
Occipital_Sup_R,-0.16076190818209352,-0.22796394697849184,-0.11803664871964897,0.09333940335863802,-0.3024841730484004,0.2527902552595619,0.8080968299093053,0.48463408958897347,0.12853986401721126,-0.28445705791584486,0.19895482903415757,0.16979087971283788,-0.4195478097635751,0.3800745396054881,0.22661909920050832,0.060797654792533885,-0.3383308199657698,-0.3338579975376288,-0.07961358807326634,-0.0035819667972093396,0.5533623521082516,-0.006360085344926298,-0.22071942269206074,0.04408233494512501,0.2995172916523039,-0.2858295193222031,-0.5746306031183597,0.5468973768602952,0.5276098322469722,0.5955302278546456,0.037709764014074,-0.23774482698912552,1.0,-0.15148885024570274,0.13943345600706997,-0.2841896581096016,0.47340572510034584,-0.26062181708889937,-0.12995899271020478,-0.2567489069865878,0.027734770855889636,-0.14325881166182763,-0.39786279906487243,-0.30791241352830895,0.010591559613746727,0.8532489958675072,-0.5071379734563158,-0.3660754001018886,0.7296469108471677,0.1817299670162905,-0.5806632624215874,-0.12026119199288896,-0.4723462032592924,0.00441685213414293,0.38589894088772597,-0.30508087322469885,0.13879939815169323,-0.33329369677441906,0.6196934177257836,-0.46975422092338887
ParaHippocampal_L,-0.21399592262346262,0.16262641306247078,0.39282418714748596,0.2726849498709639,0.021611919650090183,-0.17793559555948926,-0.27982648373769803,-0.10060827641410677,-0.03330257115726426,0.42611914090981834,-0.08901774565277136,0.09826711649732908,0.3067002627952082,-0.11283977482436641,-0.17179278892484562,0.23993269555993474,0.4004120580170345,0.6670149439504299,0.14110938182069457,-0.28839057455665046,-0.42299614868727137,0.008501513897272439,0.5731870206530262,-0.17785154451643914,-0.24793806655799164,0.3746411517922257,0.19162531861486767,-0.024899298162383163,-0.04026282532372159,-0.1498447283298978,-0.15129777243468504,0.42837584416237384,-0.15148885024570274,1.0,-0.2323234964477076,0.493109728736882,-0.09216648102533251,0.33936273387355864,-0.0989076894893106,-0.05561028431979557,0.22266891161686556,0.08085366095027756,0.39019945962393116,0.2290101509469342,0.12785186876713325,-0.2181595089643892,0.351555059283619,0.3757070664659177,-0.06335057755532247,-0.31515381866469094,0.43895978455477175,0.0669966135229002,0.28728799399769706,0.5526746213348217,-0.18639090085895516,0.2655377520146981,-0.23853880162878285,0.3853628676705654,-0.1198159606045404,0.33915842740998114
Supp_Motor_Area_L,0.1504506264828392,0.4398739986475235,0.44454865293675794,-0.008897549525629215,-0.41900551744556636,0.08906759720099568,0.21468600103329644,0.3999847902698638,0.06919901370972316,-0.1273287597825066,0.5918608383032419,-0.49803804893883147,0.23631132359613127,0.700706021587593,0.6362814255973421,-0.48613144930345575,-0.4493584138814429,-0.2603095082146069,-0.3310136699665696,0.8319567138676743,0.14122018534729114,0.8005536656725147,-0.12127128217647716,0.5017911008934487,0.577002237634294,-0.44472958899570353,0.001387736379614224,0.2094668117516848,0.5756337839518101,0.13644908342883397,0.12634880747124388,-0.7634106712322412,0.13943345600706997,-0.2323234964477076,1.0,0.156055138339221,0.11130053340734476,0.19085920741417395,-0.1905718954234484,0.3668939600115677,-0.1542733406130076,-0.418249901802743,-0.016314835637719644,-0.5183986802105177,0.08767748936074278,0.15695783531837762,-0.11180235829374499,-0.7156879234489029,0.2553225549811499,0.5932646899808797,-0.18083089348122533,0.7557136873852865,-0.006746954100577236,-0.11776953610350299,0.33958897506248875,-0.5256182884515089,0.43313099086744267,-0.01851239607348901,0.5543140912139285,-0.008156426767423168
SN_pr_L,0.2424147014870229,0.5319675682496441,0.5798441232968928,0.4972020046407276,-0.16908086881008666,-0.37512248770958423,-0.184350246789717,-0.06795383491823463,0.1881674730905985,0.4180738532970405,0.09438517458417814,-0.21020997962845744,0.3724425991790886,0.16461212336114645,0.1303116302433101,0.19707785470280445,0.043798105142863766,0.5985477575228213,-0.02732683289678673,0.12130508421329661,-0.6753462788490656,0.38671139337433846,0.427433375548407,0.08755343209418259,-0.16608637237276733,0.4494436051785065,0.3068845144334087,0.0009765727378353221,0.15951234251611135,-0.22248375739494544,-0.054163229219441035,0.1746675468324633,-0.2841896581096016,0.493109728736882,0.156055138339221,1.0,0.0005931334945446272,0.438910925653648,-0.20681837951950582,0.05362287408082204,-0.07840675332146596,-0.16437053743924518,0.44713805477130103,0.20908912958016287,0.45628907601852603,-0.3692526290829277,0.5777282762111327,0.020370083012995897,-0.17281828470762564,0.007507929891454011,0.36309141344664747,0.30486793994037525,0.49700396993754825,0.5494171902597751,-0.11212421325269194,0.08798915124836787,0.009798216018332414,0.5045296248098752,0.07118922716738785,0.521932273226692
Temporal_Mid_R,-0.043847021904179106,0.25859879020063914,-0.13556526226616064,0.6301063806142773,-0.24050329374907037,-0.32037017381598465,0.5273672643950983,0.5695703007715299,0.828950227765719,0.07430071856427814,0.4034318957076692,0.32757652889312133,-0.24285526414717673,0.21625637985094767,0.48136258654594255,0.5665857390718048,-0.22873771631641507,-0.13217310521876918,-0.11107563996648813,-0.038345662621024706,0.1542356964125,0.1410504462974125,0.08005437784839543,-0.10829649579345967,0.43292074613368753,0.2583479631126849,-0.2706732951389374,0.1019438747706721,0.38925435025287103,0.005692536127940559,0.37840988807821807,-0.009889993871997599,0.47340572510034584,-0.09216648102533251,0.11130053340734476,0.0005931334945446272,1.0,-0.29200545049022736,-0.32268961769262566,-0.33640344999722643,-0.12180097387587843,0.1957463605747907,0.0018729792327258465,0.06708388308097109,0.5515521922841465,0.41620821917466544,0.09463423991107019,-0.28779250835880205,-0.010351588255917997,0.5192076614493348,-0.3272057825670196,-0.12971286884680674,-0.35977711319013056,0.25322597855694545,0.641486226450802,0.014173343072397912,0.5762071179356482,0.15464640813621058,0.27146406858162603,0.049032537182446385
Frontal_Inf_Orb_2_L,0.07686018125696882,0.20181831199556227,0.31126688017255383,0.02812665540612205,0.2521727247355429,0.04647781057493041,-0.2122231556053786,-0.09633514235128544,-0.18342652071111307,0.06685320811116052,-0.013774133442723728,-0.37976693738937317,0.26701987219889284,0.030275892301468276,-0.014430968332948964,-0.08114769369546009,0.39980224617722776,0.39187865832921626,-0.13839488648501,0.11509847263277194,-0.421243965202596,0.15565832221691647,0.10759729319319707,0.1765799695201232,-0.29598371799945616,0.1428268714776668,0.12707581889488864,0.05424503175482861,-0.04132433228554037,-0.07310655903346687,-0.025964411419843774,0.04386720295230643,-0.26062181708889937,0.33936273387355864,0.19085920741417395,0.438910925653648,-0.29200545049022736,1.0,0.23733826704310437,0.4270211530866435,0.16243546393384525,-0.22413101309276193,0.23238665397000038,0.08495999165463829,0.09879019935041461,-0.2095114014054986,0.275398161706166,0.035437926723698006,-0.01151729151811625,-0.32360186164439975,0.30070642145332127,0.40624698843274565,0.36245334865149686,0.11779299556724929,-0.309232669080599,-0.1507295783488474,-0.297879475088531,0.14293106810015901,0.07439568062929917,0.23758291525895323
Frontal_Mid_2_R,-0.01000978206639346,-0.3527095156230854,-0.48026767405576476,-0.3066999518142514,0.4832119759393722,0.5756656533856069,-0.2900676945449267,-0.3110418616343429,-0.46719272073955603,-0.10876330731896727,-0.2365925014848103,-0.21833005179062387,-0.14371950149649312,-0.4307441434237949,-0.3284192883006699,-0.1895213777752801,0.3181371846925198,-0.1361667017354277,0.033611740197976796,-0.3346316879350774,0.13129805604975223,-0.48834162843200835,-0.197609984612553,-0.36574095637004206,-0.2161522675026478,-0.1581810181717732,-0.16210958658638086,-0.42125786296983964,-0.49210543591777645,0.44254447265062485,0.05094481057505811,-0.06368887825091994,-0.12995899271020478,-0.0989076894893106,-0.1905718954234484,-0.20681837951950582,-0.32268961769262566,0.23733826704310437,1.0,0.6479637861856701,0.3822201936318602,0.25970613593083575,-0.2493775158922912,0.011507416892825308,-0.2842656920612547,-0.22902652913484153,-0.11708614526126607,0.09530943654816523,0.14308850784575336,-0.4929306350130306,-0.028062016219393828,-0.039208889109579044,-0.01852474072937539,-0.6178290224331865,-0.2476566081287124,-0.012221724970013576,-0.3141703356039879,-0.3491742359964617,0.028951899581256,-0.1726010093484911
Frontal_Sup_2_L,0.12685626248240936,0.05765118452045604,0.10257004341391851,-0.2851906896483134,0.13237632094643562,0.3182205766511951,-0.2784666140686381,0.040466586640426724,-0.35637295618229126,-0.058162635074168155,0.1834703729562209,-0.4403504905057291,0.13698092814690985,-0.004720395088734253,0.13991822027704173,-0.40911633660929936,0.08016791796232897,-0.1193179656542701,-0.09771445388912878,0.2926484441977691,0.052557376097837366,0.16046098054820912,-0.06789181638238373,0.03152674898762959,0.18306467132055604,-0.32799280098454237,-0.03144636010368874,-0.288864590565753,-0.1916470051220537,0.1568553531726792,0.04690303363064322,-0.4380234794867808,-0.2567489069865878,-0.05561028431979557,0.3668939600115677,0.05362287408082204,-0.33640344999722643,0.4270211530866435,0.6479637861856701,1.0,0.2424479646557561,-0.025482556052590297,0.013750027692599738,-0.13661944676698817,-0.15480569231421212,-0.22529590563804539,0.030854807231613643,-0.18492986695434915,-0.002075508856847424,0.018225178151380625,0.12194934040651884,0.599234671297023,0.20629872365876947,-0.35408938381614985,-0.16169804189859685,-0.26768605756591146,0.006818121606979856,-0.08487265455893404,0.1009405126226323,-0.012151928562788288
Temporal_Inf_L,-0.22811607149700847,-0.17797779057001442,-0.26248394090271815,-0.35536369693868686,0.17695872029966112,0.2089147651362324,0.049092706957766886,0.01420394164112224,-0.15707145417723029,-0.20361441748697523,0.3169982925216194,0.23561103062876007,-0.0963323296861959,-0.2066170042534124,0.11411505670382392,0.031117711315459578,0.3165175752085246,-0.02755808877415098,0.36681670944539624,-0.350241833973579,0.14627981964466719,-0.23808202079058988,0.12720954524935074,-0.4686606633011612,0.10531907230316012,-0.16647916053516473,-0.3719653529372814,-0.3762654414755419,-0.3535083439286978,0.11213122816013402,0.19019113211559915,0.12602728007097574,0.027734770855889636,0.22266891161686556,-0.1542733406130076,-0.07840675332146596,-0.12180097387587843,0.16243546393384525,0.3822201936318602,0.2424479646557561,1.0,0.14095189974785863,0.1446786851114911,0.18042367752974214,-0.08648079636901924,0.17083040758162288,-0.13757114402650544,0.20726422932796348,-0.009207258735464819,-0.18283303393264413,0.1305378456215144,0.1422290116357407,-0.05209245489515358,-0.1087557055823726,-0.2254752540465548,-0.06667087609875252,-0.02704820792856145,0.1527007747430157,0.016813729420000458,-0.08364891286252873
Vermis_1_2,0.12441725877912198,-0.29289269475744784,-0.4941778270153689,0.1947569276362873,0.31608740720689366,0.023941862254706677,-0.2497377124177405,-0.12348871142057935,0.18150853170912293,0.4039199048999123,-0.2179068208180867,0.24937448920903027,-0.15596937924821003,-0.5046058858904126,-0.1630034408936585,0.39039181121346217,0.4257246957949299,-0.2410717759200502,0.18879483985239437,-0.42394558060176785,0.1359337264040006,-0.45897986073474695,0.11075225997483962,-0.34874074193944976,-0.07519521796276055,0.22989375115432711,-0.05686398606960682,-0.41102113734337176,-0.3804420780114683,-0.0354587188349199,0.25843805978711637,0.29472548896930445,-0.14325881166182763,0.08085366095027756,-0.418249901802743,-0.16437053743924518,0.1957463605747907,-0.22413101309276193,0.25970613593083575,-0.025482556052590297,0.14095189974785863,1.0,0.1169630467159662,0.3975479916806238,0.1864492932846297,-0.17817768150457441,0.1384883276379193,0.4012597592032946,-0.339237010337991,-0.11638943932754707,0.14833134109192125,-0.3536789756245744,0.020288081994463362,-0.11867780377025441,-0.02126671208112257,0.5482571616238217,0.09263457100884702,-0.027836089252557292,-0.40071109929969795,-0.08414878551182702
Thal_VL_L,0.23583026340205343,0.5600578200481571,0.38241137644824597,0.3390365778388319,-0.008784463342391708,-0.41128371406631786,-0.10321394959727725,-0.05465318339306853,0.21804118340914216,0.3711534394891452,0.07743796092100902,0.3305515474558392,0.37691478341353946,0.12660832854619322,0.1628207723955736,0.17337034778463503,0.3700519829294325,0.3067530740275721,0.2313871710607096,0.07856623708856968,-0.4114002100404416,0.22996541782449895,0.6055083378299269,0.1207020030434206,-0.11842920854862302,0.3723841278188196,0.4122274993375459,-0.009602341808595162,0.14634452289152325,-0.5128309593776941,0.27902767580587895,0.341437837360288,-0.39786279906487243,0.39019945962393116,-0.016314835637719644,0.44713805477130103,0.0018729792327258465,0.23238665397000038,-0.2493775158922912,0.013750027692599738,0.1446786851114911,0.1169630467159662,1.0,0.5091418691123283,0.4366801776355399,-0.23096237872983788,0.6853826511741316,0.46086177020077357,-0.42323900478316073,0.00253499841325102,0.61793356526897,0.1325263957257392,0.5223830163388443,0.4798747032112053,0.06522617843818178,0.2986332842997232,0.026517859706844095,0.8211464231971735,-0.2434630750359888,0.5319690032307188
Thal_LP_R,0.1617467215434037,0.09120161483816124,-0.15209568316053076,0.2463149505960292,0.33127069141126314,-0.2250180439671812,-0.07988043638377608,-0.18759665963030708,0.22470273595559426,0.20350015956543047,-0.289961487209811,0.5034384013714729,-0.006101111032215316,-0.37502776061927784,-0.25953676237834844,0.5745513238017582,0.5940053716271025,0.30815530319386064,0.3053240781740756,-0.33548534641755984,-0.2982943583433071,-0.3304814251429401,0.5342622696759178,-0.10428052717203536,-0.3994913764515283,0.66938215798553,0.23252920320388917,-0.1464241564937924,-0.30822820241442145,-0.45321103526842754,0.18951998659778468,0.6323098747046814,-0.30791241352830895,0.2290101509469342,-0.5183986802105177,0.20908912958016287,0.06708388308097109,0.08495999165463829,0.011507416892825308,-0.13661944676698817,0.18042367752974214,0.3975479916806238,0.5091418691123283,1.0,0.2827364304537487,-0.2223032925852898,0.46940399208010897,0.6768261967564084,-0.49263362599423327,-0.2501646586545126,0.45525960157663065,-0.37739653865799744,0.3143654090984351,0.23564667250629268,-0.05171010570637569,0.39144305742674856,-0.12819113782428196,0.44599123520605666,-0.5292847570639437,0.3717935435494324
Rolandic_Oper_R,0.27406334072903216,0.4211283786081924,0.15588154104188331,0.7218330414447962,-0.07161030237736006,-0.45891818877768864,0.19439829689744828,0.21361639418629247,0.6685415363976316,0.3877003622980713,0.2837573113533877,0.09287988743966624,-0.005910707529584112,0.11130750622214934,0.3911943087223838,0.41995231124176075,-0.04287123732455631,0.10440439675435612,-0.10255097931055834,0.008307312474751517,-0.2659319425136437,0.24578786462707208,0.2592468881959552,-0.017076390716663285,0.10552809702276102,0.36507611235453974,-0.004510211537038396,-0.04718782140630532,0.2610480550170053,-0.19436091978464512,0.3085728745736777,0.17545124038030205,0.010591559613746727,0.12785186876713325,0.08767748936074278,0.45628907601852603,0.5515521922841465,0.09879019935041461,-0.2842656920612547,-0.15480569231421212,-0.08648079636901924,0.1864492932846297,0.4366801776355399,0.2827364304537487,1.0,0.010694555731753512,0.5336634568554264,-0.0462226141513329,-0.25246206618458894,0.2628961664576627,0.07851493241299666,0.08695682278557473,0.2360764328663815,0.47714231426923825,0.25336258712380566,0.1848234829808811,0.32882606538719605,0.4456444680699875,0.14419402279215318,0.336463365956373
