,Vermis_1_2,ACC_sup_R,Rolandic_Oper_L,Thal_PuM_L,Cingulate_Post_L,ACC_pre_L,Fusiform_R,Supp_Motor_Area_L,Putamen_L,Thal_AV_L,Angular_L,Cerebellum_3_R,Thal_VA_L,Amygdala_R,SN_pc_R,Thal_MDm_L,Frontal_Sup_2_L,Vermis_10,ACC_sup_L,SupraMarginal_R,Thal_MDl_R,LC_R,Putamen_R,Vermis_4_5,Supp_Motor_Area_R,N_Acc_R,Thal_IL_L,Rolandic_Oper_R,ACC_sub_L,Heschl_R,Precuneus_L,Temporal_Sup_R,Lingual_L,OFCmed_L,Cerebellum_4_5_R,Parietal_Inf_R,Parietal_Sup_R,SN_pr_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,Cerebellum_7b_R,Thal_PuI_L,Cerebellum_8_L,Postcentral_L,Calcarine_L,Cerebellum_Crus2_L,Occipital_Inf_L,Thal_VL_L,Cerebellum_Crus1_L,ParaHippocampal_L,Precentral_R,Thal_PuA_R,Temporal_Sup_L,Vermis_8,Frontal_Sup_Medial_R,Heschl_L,Pallidum_R,Thal_VA_R,Frontal_Mid_2_R,Calcarine_R,Thal_LP_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Cingulate_Post_R,Thal_PuI_R,Thal_VL_R,Cingulate_Mid_L,Pallidum_L,Thal_LGN_R,Thal_LP_R,OFCpost_R,Insula_R,ParaHippocampal_R,VTA_R,Frontal_Sup_Medial_L,Thal_LGN_L,Amygdala_L,Precentral_L,Frontal_Med_Orb_R,Cerebellum_4_5_L,Paracentral_Lobule_L,SN_pr_R,Thal_MDm_R,Thal_PuL_R,Thal_Re_R
Thal_IL_L,0.1182251907657087,-0.02406719206959012,0.2706725061523398,0.44334304662278695,0.44367964171621915,0.14940269565328673,0.18438279508573427,0.12989820592541393,0.19784293987495136,-0.0337387849955775,0.03460848469131949,0.29289633790759484,0.4555069153640134,-0.003859246961057078,0.4774131179992222,0.5631333221979636,0.22954001922117243,0.07732260155835165,-0.02702839910976197,-0.21476292082847787,0.5137859469951938,0.1190330463943527,0.3742941831395318,0.48077651876791655,0.0931719093667072,0.4136620237050311,1.0,0.4028917244032787,0.07214201463629027,-0.1760970659754626,0.21481290969231226,0.365279193182497,-0.061281913061323835,0.14530071584094956,0.3971378256817929,-0.21879872661907376,-0.01937150391585979,0.4211363940566561,0.020770940511483805,0.04790826478346544,-0.021050480409430118,0.38043922772376787,-0.26773125467687503,0.17297358509815403,0.22247790599333966,-0.21893370134402387,-0.3012185951969622,0.6247868329528035,-0.26718585595439365,0.23301935994610012,-0.08846425229510238,0.3947667984277128,0.2555530181966175,0.042439425974838914,0.1601328887088045,0.11324177181619895,-0.0060224667392354755,0.2790455462143913,-0.023899488102502905,0.15007274010407062,0.24325230583254465,0.20888291011972202,0.16233524389482085,0.5042645796538584,0.4335192509512756,0.4419647959809409,0.24621672048334925,0.11603070010730307,0.33863678392961366,0.23320940000886806,0.31388433783133973,0.36321536851202013,0.3596041081448801,0.26465632998962413,0.2034660457637205,0.38943990302460463,-0.13761099552969397,0.17210218808519284,0.2547621953784811,0.47883702257164823,0.2061780604761727,0.34744371662687035,0.49959237560078995,0.47409870731713577,0.14242839767992332
Rolandic_Oper_R,0.1864492932846297,0.13649030840337326,0.10176467529799388,0.20400601869508583,0.3083927715205001,0.15464209916901084,0.5107541915300374,0.08767748936074278,0.27134471290291406,0.09287988743966624,0.04738968440039062,0.4412830036097523,0.07851493241299666,0.41995231124176075,0.2360764328663815,0.4456444680699875,-0.15480569231421212,-0.07418232230298431,-0.14376207901777868,-0.19436091978464512,0.5146146698258204,0.023697191532219948,0.16225931214233094,0.5742906316838876,0.08498319523688133,0.30920255452598083,0.4028917244032787,1.0,0.17545124038030205,-0.45891818877768864,0.2610480550170053,0.7218330414447962,0.06799364894328806,0.2119072551849478,0.4518152504799398,-0.25246206618458894,-0.003512881455299387,0.45628907601852603,0.18167100897341215,0.033057869300440995,0.10868289848655824,0.022109426010840177,0.00321415330254088,-0.017076390716663285,0.3986584199398992,-0.07673417154381947,-0.08804006141049188,0.4366801776355399,-0.14092540503521575,0.12785186876713325,-0.09132119468223779,0.2900501675257124,-0.04287123732455631,0.2837573113533877,0.17866374554556566,-0.04268708958153582,-0.31883030081906644,0.43163624104389575,-0.2842656920612547,0.32435272933699444,-0.03799494220415533,0.24578786462707208,0.6685415363976316,0.457765805392238,0.336463365956373,0.7003244951729415,-0.04010961421895226,0.25336258712380566,0.10286004442936213,0.2827364304537487,0.15588154104188331,0.3315352565265482,0.43420918571956485,0.4040423188705953,0.08695682278557473,-0.005910707529584112,0.16742077226532523,0.008307312474751517,0.47714231426923825,0.533120323059374,0.042933181246212156,-0.019615059385534223,0.4211283786081924,0.4691933320116186,0.3062334355717181
ACC_sub_L,0.29472548896930445,0.7496200155520721,-0.13862162132350261,0.45793604199034327,-0.2242121711825966,0.8512893376229939,-0.0515720238541231,-0.7634106712322412,0.12832423806819004,0.4348227242338124,-0.16000571598785948,0.032884800306839095,0.28876674591220286,0.5946074307837764,0.265225004703038,0.3322170798023662,-0.4380234794867808,0.32260881972508926,0.6289433626782656,-0.33058054452853347,-0.13938393492910342,0.2525928154864456,0.3826123288892569,-0.21548340428858836,-0.7947460768064627,0.5136819766961178,0.07214201463629027,0.17545124038030205,1.0,-0.33935973222572796,-0.3719772691688791,0.25415325045173603,-0.29743509638426663,-0.05061812154101274,0.11636957303723985,-0.34921403903243087,-0.4030807453638412,0.1746675468324633,-0.3870674250641896,0.3083282325817664,-0.39399976510475093,0.16798002148871252,-0.1205929635618899,-0.375398481817179,-0.2786871013892911,-0.5183059743245104,-0.24407004203850075,0.341437837360288,-0.3999465031999601,0.42837584416237384,-0.6603725935967147,0.6229272333170559,0.527479259968219,-0.4886611170830421,-0.5753539882435045,-0.43494866704102486,-0.19584890542856973,0.2330874822411017,-0.06368887825091994,-0.3219923553742173,0.5149623742120443,-0.4784862985384309,0.13853975199069585,0.03697666635008894,0.2318316745808099,0.44289350329751304,0.3471987106717936,-0.29213119920711844,0.15165501122681607,0.6323098747046814,-0.163203899019834,0.13130164128035393,0.6199008862303867,-0.008792292937160714,-0.5242734355114793,0.05492132754776511,0.2806954158804482,-0.6839430352272474,0.425689616439759,-0.07627082184592904,-0.6730730783197266,-0.043008073096005316,-0.09032344894862342,0.4491441004344765,0.22335085574729735
Heschl_R,0.023941862254706677,-0.07252370562241689,0.01587169207865271,-0.23252138967376484,-0.06127930667334447,-0.23324561479839256,-0.3150765369614437,0.08906759720099568,-0.11676445975689632,-0.21594932202273967,0.05931812117411468,-0.1440505227377698,-0.17077216363708392,-0.4388885588545231,-0.16481345625607152,-0.5793194515429265,0.3182205766511951,0.34054606046570907,0.06717027756726203,0.6537785750738355,-0.35091993611887773,0.03684658860757455,-0.11840859674800674,-0.2893882777337186,0.12971438921583062,-0.4672853254594761,-0.1760970659754626,-0.45891818877768864,-0.33935973222572796,1.0,-0.06414406480668676,-0.44962968289846506,0.09752195898627934,-0.18231708733417856,-0.2019811746044707,0.5724466547444412,0.05036037894366325,-0.37512248770958423,-0.36422060988527855,-0.04319797733648138,-0.2868134787470097,-0.23156821506713482,-0.027651920376055884,0.029619034079097713,-0.17471016360594796,-0.002460792961206858,0.25397694624145567,-0.41128371406631786,0.1961858317267516,-0.17793559555948926,0.5182929238755792,-0.5334143085156804,0.1722872578047952,-0.2542608271919835,-0.13359942483801412,0.18443831312926323,0.4435946850473207,-0.4653823635179222,0.5756656533856069,0.05720002982013966,-0.15909683520968226,-0.3088613406433068,-0.6519539751118786,-0.1593473182318037,-0.47033077675169666,-0.6608123407314616,0.1152194568404971,-0.027738982285170192,-0.021384747328105413,-0.2250180439671812,-0.35253414162637936,-0.1524754283003305,-0.6260839708597763,-0.30814986365235136,-0.03304653189694878,-0.13026513737406334,-0.23608994577021133,-0.005103646743339409,-0.6292263829532797,-0.307184277075064,0.09155612181952827,0.07456086103918048,-0.4267929906926329,-0.3126224569020953,-0.20580659100282114
Precuneus_L,-0.3804420780114683,-0.3460890021060677,0.1390237395316701,-0.3655640883765548,0.5022956954182883,-0.37192506132789793,0.2146154289058244,0.5756337839518101,0.17601356587271444,0.0032322394109645667,0.616595515777035,0.12316879415441068,-0.1885454605703335,-0.12026683189011363,-0.062138785778111875,0.15497241393755312,-0.1916470051220537,-0.25952897057512636,-0.4148784102837495,0.15730356112590332,0.44350300103282,-0.32475925035970127,-0.07688753222625402,0.43978831732699847,0.5588990564631867,-0.02232961292255396,0.21481290969231226,0.2610480550170053,-0.3719772691688791,-0.06414406480668676,1.0,0.3820215671322182,0.1739719335725424,0.27245985259766836,0.07490605168617806,0.46954878370303715,0.7959479147836765,0.15951234251611135,0.19054707572633078,-0.06708489784376502,0.3396731763254332,-0.21023851724856613,-0.0705107313238789,0.6034158537574569,0.48491588862392215,-0.01449202878655588,0.04725697866119458,0.14634452289152325,-0.11878097894710477,-0.04026282532372159,0.30577517490730277,-0.3421841241340218,-0.34195234716893863,0.27678662103232965,0.30371788026509866,0.478121674589794,0.026491744370766606,0.29846261773921534,-0.49210543591777645,0.4801965819061793,-0.5232980633766587,0.5138054359640203,0.23586766203103085,0.2301065941731516,0.0023904426640001543,0.14450315226931015,-0.21386985340363235,0.5258128166408141,0.07872706664933407,-0.30822820241442145,0.4676622782063918,0.16722324374529257,0.0117001839812851,0.12226862792502577,0.14877854131001483,0.07773693444451435,-0.0779791469760182,0.5725662767635534,0.2683656879753292,0.29351272861540567,0.7978038665896298,0.1272964046820589,0.4158116268707362,-0.2079034213018642,0.01327163475291366
Temporal_Sup_R,0.1947569276362873,0.27290986439818865,-0.1117399040067817,0.1844821508810155,0.24879547630488663,0.17667573508150564,0.5190213699786556,-0.008897549525629215,0.45513520074129443,0.10147120705914234,0.03145291297956446,0.3683933899491925,0.06516102359733841,0.5027075738702341,0.1843889144715435,0.38024955341782457,-0.2851906896483134,0.02179701337104734,-0.07469012778550745,-0.11379995564090792,0.4837221660342266,0.09678235349719988,0.11508080261250936,0.47917825823027604,-0.02698289124252247,0.4043688273922698,0.365279193182497,0.7218330414447962,0.25415325045173603,-0.44962968289846506,0.3820215671322182,1.0,-0.04174636527082204,0.15471928286197467,0.3593035524486525,-0.12254308545532448,0.11969978526410566,0.4972020046407276,0.17720958201359382,-0.06613687321352256,0.12024076957482213,0.09544705230138757,-0.16123165689501567,0.0018874979490524826,0.2970573100976873,-0.26866722110363567,-0.36308250153394184,0.3390365778388319,-0.4409277183857322,0.2726849498709639,-0.18316896347905512,0.31396250401651454,0.009012344598638013,0.028409744098703532,0.014593536938369397,-0.042331467237865836,-0.4450432303014382,0.5690983567178279,-0.3066999518142514,0.23897880200268878,-0.12658142768325387,0.1935133568068449,0.6571786795931908,0.40989287964727567,0.34774032532570004,0.7311110311891149,-0.15970271056140892,0.37479645477549184,0.2870226045853968,0.2463149505960292,0.21453897565699598,0.4789360253469778,0.4805459744660639,0.23215690673012374,-0.12756669939453913,0.06446505598137765,0.0971981770078847,-0.059355633112130476,0.5193523411759651,0.39939865555579834,0.10998996574458558,0.10084985626075024,0.45777034953536844,0.5774466926519239,0.3949608638081831
Lingual_L,0.0794906128733391,-0.17335489359564252,0.280198964317317,-0.25151007507606027,0.034284471734759306,-0.21660892476007046,0.5961930515228383,0.20621420645819857,0.33685193584753176,0.34338452613839904,-0.008008949843640803,0.012926508937952347,-0.1908829863748431,0.15130241458766416,-0.4985170835137223,0.1284179295613789,0.0024420891546956536,-0.19005200899255614,-0.08756310372106331,0.006602966715248652,0.060036745888838186,-0.3348383227095258,0.13342368884835484,0.29637458569158964,0.2847804789403468,-0.4719009007718898,-0.061281913061323835,0.06799364894328806,-0.29743509638426663,0.09752195898627934,0.1739719335725424,-0.04174636527082204,1.0,-0.044527102808223744,0.3696342927745485,-0.015227076415311031,0.0463896976411584,-0.3137998508511797,0.37796640217699856,-0.012992443385263489,0.3421240805684044,-0.3538103001022618,0.4910866378235934,-0.0812996551930592,0.4670277055318322,0.6150043683966225,0.5579523513783015,-0.029557076584259042,0.6171560839579261,-0.19734953380379314,0.19317593382300619,-0.18765506811186147,-0.09775259052578936,0.5340915486539853,0.12283747166116708,0.3086438412174249,0.5228242190637687,0.09095957271912304,-0.06357924277252337,0.6995973262806685,-0.22991311516723695,0.10155574226865147,0.41116856725457473,0.1101958378376063,0.040905929928118596,0.04216538911429077,-0.14090036694382221,0.490139862434491,-0.04741190922860441,0.03685654752494728,-0.2256254217092379,-0.031689366893677705,-0.1639783785930943,-0.15948257203112914,0.0769550139023038,-0.21688739447075675,0.5085088364986173,0.10928612617938066,-0.18424185531838846,0.4601387576345452,0.11463631103726327,-0.19717796065029247,0.13930455321033314,-0.3261526051496487,-0.15037391917508264
OFCmed_L,-0.2741559640795572,-0.21843420699207472,-0.06144515720357016,0.03342026739580728,0.12639976259326638,0.011618837381219889,0.15212183126830586,0.11807346553069815,0.10754577320114726,-0.056714838605128215,0.2078059601450151,-0.17012255312145824,0.07834660623032644,0.06547886066524229,0.10626026493714122,0.23351814442354063,0.011102298256238725,-0.11384874044918007,-0.24592958636876938,-0.026047159420337786,0.2089567809455342,-0.24472517844198544,0.0871399294876616,0.07907876787759753,0.11091364926546562,0.3380538297219317,0.14530071584094956,0.2119072551849478,-0.05061812154101274,-0.18231708733417856,0.27245985259766836,0.15471928286197467,-0.044527102808223744,1.0,-0.02646119280227899,0.1799840039361991,0.25505295393933775,0.39251113395444254,-0.20217523994737657,0.5481514918502459,-0.14120458460591057,0.17411165613265422,-0.17551033856713785,0.09228312581189412,-0.09551257176705037,-0.09594057974375256,0.154782486549716,0.14689120775589862,-0.05761801674810174,0.4627676112133045,0.018258054395103366,0.10273828703892558,-0.1085733076712074,0.22977074655260676,0.22535903307794328,0.02817299595194922,0.0016547976960085238,0.2049582844330257,-0.2555547019871952,0.026308446931677488,0.061342843798057094,0.22974816054412095,0.057649434433341744,0.08765245289465572,0.14812073554584068,0.1745046624817331,-0.021732442909522705,-0.04345453860419627,0.03708903947660064,-0.06582850584657872,0.4914456097466202,0.2669758546403576,0.34492261793442186,0.1600327458659367,0.2713131438640256,0.0434961832709205,0.1446266874646716,0.09712849454650548,0.5394828725036742,0.06814158798076718,0.12355844995979175,0.24653619010633504,0.1692480792406894,0.043742962228152674,-0.009455970206052317
Cerebellum_4_5_R,0.30584662111775046,0.18413703210873322,0.13853438852495972,0.27692523735991986,0.24153555120844758,0.02158551479519415,0.5916735178634339,-0.021672967510317866,0.28303094872506557,0.13939223986338564,-0.2023212582103652,0.5404104570917567,0.21848195328680525,0.38711655486433,0.08317765979232164,0.4774525872919005,-0.01958348242115662,0.1265708861361557,0.13432767207329635,-0.22730900812609925,0.4157163798343954,-0.05961707010790806,0.30587378095219475,0.5585631907699566,0.03356187019933066,0.09241579424622096,0.3971378256817929,0.4518152504799398,0.11636957303723985,-0.2019811746044707,0.07490605168617806,0.3593035524486525,0.3696342927745485,-0.02646119280227899,1.0,-0.35403810450218604,-0.17943314278135764,0.20110782426933493,0.24862342341054555,-0.04737948078665437,0.13840001308556252,0.060565952919437165,0.06825227162708092,-0.02432810125520313,0.3202801128465445,0.06389507279476793,-0.11598772829433736,0.34632504515949825,-0.06327726237411688,-0.04185293852424241,-0.08720619463123189,0.3181308881388557,0.15148398366424978,0.18307183614377354,-0.04017496813212318,-0.05497600916917582,0.06831205327462324,0.32100189534819434,-0.03807098003478443,0.3970509950309673,0.07718892609784966,0.0199032494063704,0.4962589368895405,0.40797908068593114,0.40416014074205525,0.4907008758276162,0.24282601318430927,0.2756494174579738,0.2728884194726198,0.4002073655247749,-0.04100744164894246,0.27268560008600756,0.37860110249546863,0.09711501820349172,-0.09711142580084367,0.0646458172543432,0.22129757740473277,0.00568201901925369,0.039679807732000964,0.8124296243019946,0.03891871864249628,0.1772096615149711,0.4264912485118157,0.2770422111709324,0.15551604467160193
Parietal_Inf_R,-0.339237010337991,-0.20471664683216317,-0.23817022206441796,-0.5730050681117204,0.03421059038970533,-0.3458639083247138,-0.20389813955150166,0.2553225549811499,-0.10705700064873327,-0.2163237872415004,0.40375540478653155,-0.15884446311974293,-0.45125154999248374,-0.35762654150893813,-0.23158203278668868,-0.45841423490794914,-0.002075508856847424,0.09048982603036979,-0.32128492020587723,0.8408525313994815,-0.14055699483772333,-0.20019262033685312,-0.4189439455974728,-0.19201111850458702,0.3298689706569313,-0.3107284271919809,-0.21879872661907376,-0.25246206618458894,-0.34921403903243087,0.5724466547444412,0.46954878370303715,-0.12254308545532448,-0.015227076415311031,0.1799840039361991,-0.35403810450218604,1.0,0.6453658965566578,-0.17281828470762564,-0.33923026953336033,0.11662473487135114,-0.15730654394723817,-0.38974107117635753,-0.11873125469558517,0.10996627318746706,0.0005063781440118304,-0.11354464198900148,0.33731649598654334,-0.42323900478316073,0.0975443014244301,-0.06335057755532247,0.6472772812037435,-0.6294240142356999,-0.30219861612076593,-0.04505638799094639,0.10849077437795765,0.2070002801851439,0.15479492229322583,-0.14711378780348552,0.14308850784575336,0.1731429806003707,-0.5655960328071135,0.006514586305277736,-0.39888418867209213,-0.14495168789797233,-0.44356154115652485,-0.4036743995239539,-0.24410545496554273,0.18102473421263549,-0.08532516668635896,-0.49263362599423327,0.011098705813362562,-0.23701765585117224,-0.44107479395239224,-0.1659830311901363,0.030233920128040503,-0.1537922292739793,-0.08056138155379897,0.06376333255088285,-0.13645313792213865,-0.3007154523668643,0.3457535675402912,0.024598202601744727,-0.209198043726064,-0.43178170776205754,-0.014756062149438545
Parietal_Sup_R,-0.5579813226145369,-0.5080277597768919,-0.011374053176569168,-0.3982149152138863,0.30552928029663745,-0.41848851034138074,0.00037542275098906405,0.5499367009837269,-0.017441860186728896,-0.1306306494047437,0.5679336142847415,-0.06856903749791182,-0.2866871861084433,-0.2590969590353436,-0.05957849002608638,-0.02966673733087543,-0.10106307769094304,-0.38317934476114485,-0.556711264109389,0.3211510171458852,0.2962355322393884,-0.48848474609319054,-0.28624753681392207,0.18716635314383012,0.5482992337630639,-0.049908080484662415,-0.01937150391585979,-0.003512881455299387,-0.4030807453638412,0.05036037894366325,0.7959479147836765,0.11969978526410566,0.0463896976411584,0.25505295393933775,-0.17943314278135764,0.6453658965566578,1.0,0.07811995698766107,0.12669165513465702,-0.004589752911215613,0.330829297500745,-0.2544538465468424,-0.1483926261378438,0.48170326020483684,0.35734590144901884,0.03397923324697603,0.15276396866827033,-0.04659655463519192,-0.02259398776977906,-0.07942378385356635,0.44165256000445396,-0.43270559659933905,-0.4999235984290835,0.23151719510303895,0.4211560701354407,0.3916111736950959,-0.01660345640173142,0.11250970359571286,-0.4374169968761946,0.26415353652333173,-0.5306285318309982,0.5260304582109027,-0.008800416150322834,-0.01681928414869687,-0.16437416967048243,-0.025429391023419037,-0.3460735795243729,0.3974807160483332,-0.036803717266227734,-0.39796743233688253,0.46463921262853836,0.03828775901246745,-0.10118156987300071,0.08775244694188795,0.2763536615491605,0.05175341101671215,0.0022708724153344983,0.5088014825613875,0.2551016148303227,0.01634071723935663,0.659482655608725,0.07526392093686772,0.30186366881879506,-0.34861560891782156,0.04883100367527401
SN_pr_L,-0.16437053743924518,-0.05905869218282666,-0.11495536107722637,0.5194311272932255,0.2371652897512719,0.1250491342789723,0.1315156330020484,0.156055138339221,0.24650950870751187,-0.21020997962845744,-0.06472557484826696,0.08884619186885853,0.36309141344664747,0.19707785470280445,0.49700396993754825,0.5045296248098752,0.05362287408082204,-0.11651803755502388,-0.20625683384039717,-0.22248375739494544,0.4238588173911353,-0.08682056415018774,0.1583052937934157,0.31206673814826047,0.11743413645770684,0.7084560402392833,0.4211363940566561,0.45628907601852603,0.1746675468324633,-0.37512248770958423,0.15951234251611135,0.4972020046407276,-0.3137998508511797,0.39251113395444254,0.20110782426933493,-0.17281828470762564,0.07811995698766107,1.0,-0.027350722368481305,0.2968655791575949,-0.06373955826536729,0.5824843582878492,-0.34010775278178274,0.08755343209418259,-0.042832462701843106,-0.2845260600155604,-0.3669190044818251,0.44713805477130103,-0.3933084814729802,0.493109728736882,-0.09161323454086669,0.4859066355611281,0.043798105142863766,0.09438517458417814,0.30174717364751524,-0.11079048133850677,-0.4071308255762059,0.3849565233471155,-0.20681837951950582,-0.11864806687606132,0.2880363629893088,0.38671139337433846,0.1881674730905985,0.3064995754427122,0.521932273226692,0.5296949980341041,0.022578655040537042,-0.11212421325269194,0.3698856809591123,0.20908912958016287,0.5798441232968928,0.6104788322794436,0.5526962442433048,0.47606311278415686,0.30486793994037525,0.3724425991790886,-0.02099477597960863,0.12130508421329661,0.5494171902597751,0.323847920319602,0.1277102780334004,0.5039972020827894,0.5319675682496441,0.5734411119258107,0.2604459142000876
Cerebellum_Crus2_R,0.010718562610360903,-0.373861615219308,0.17881477513274666,-0.07939349164638561,0.17499661168042208,-0.4629470953216471,0.5094510964830832,0.4204215965626343,0.09512817550608087,-0.030004412585811005,-0.1600012815177057,0.20458982747191046,-0.14166926982270384,0.04260464879944369,-0.13712822076333495,0.15695602333734904,0.001141360968976392,-0.6137803986645837,-0.3440272741343059,-0.2766635105555884,0.3480891625934548,-0.3116726632101818,-0.17521113943781727,0.41700589269010924,0.4141681293343908,-0.21534725372049263,0.020770940511483805,0.18167100897341215,-0.3870674250641896,-0.36422060988527855,0.19054707572633078,0.17720958201359382,0.37796640217699856,-0.20217523994737657,0.24862342341054555,-0.33923026953336033,0.12669165513465702,-0.027350722368481305,1.0,-0.4794253066698436,0.8414060810906898,-0.09640559404484807,0.26071882729877605,0.12084834208192352,0.5675271729428948,0.6957084613633038,-0.08144082892753479,0.015771382041347242,0.27861071668252746,-0.3678641843756773,0.037707502471471185,-0.03953180474842468,-0.47315742341939804,0.5269774923785642,0.39096639547898593,0.08009887980544605,-0.20101434190867207,0.0845579637244262,-0.3829534899450158,0.3291343269226617,-0.25901755777905927,0.5459273225620468,0.5204006704716834,0.042533445293385666,0.13970876485864536,0.17683591616773497,-0.31125906471656595,0.3834186909170519,-0.062084199265929396,-0.11513912037712223,0.12172437336083156,0.07631859830914554,-0.04261211281939126,0.2023606470329814,0.22989237718233338,0.025264751569372274,0.18660642466704033,0.44466861544753306,-0.020194921321515364,0.3516542869642815,0.35419751110114217,-0.14187077008370977,0.37122283033428566,-0.08027892948045512,-0.011109524426015193
Temporal_Pole_Sup_L,-0.12136413709360906,0.02988381193780317,-0.09404540619588943,0.18676190212704746,-0.034920709371894953,0.4062963540055241,-0.09736868803784345,-0.2090353045274843,-0.097218014931615,0.15340151847994984,0.1592988977412061,-0.1846119409066386,0.23026759468131017,0.18757715914116904,0.12011796640816085,0.2737469334750977,0.05615102119359824,0.08551170390700721,0.07593332457684715,-0.009631804746489865,-0.05195048765315158,-0.0018819293469673109,0.20362887720277473,-0.11730422080546712,-0.206957148460517,0.5016103112352794,0.04790826478346544,0.033057869300440995,0.3083282325817664,-0.04319797733648138,-0.06708489784376502,-0.06613687321352256,-0.012992443385263489,0.5481514918502459,-0.04737948078665437,0.11662473487135114,-0.004589752911215613,0.2968655791575949,-0.4794253066698436,1.0,-0.4914847487693326,0.14677859978472055,0.07992711707791673,-0.16282594152353216,-0.24890238996687267,-0.1996185242900328,0.38389516431543186,0.2237199562888892,0.12009124592012925,0.5683266994781532,-0.1647318798688991,0.22418033259208192,0.2735393870657824,0.07205446499967619,0.01653087450884293,-0.1343547717485847,0.10159550453596024,0.05091625536872468,0.018770757269277096,-0.06412726724153929,0.4197745848485113,-0.10699558224484346,-0.11303071285563374,0.03683372814935772,0.0667714036842472,0.0980819300641087,0.27527187161270406,-0.37513488661600025,-0.061971907124939,0.19426034534625475,0.34247022624713663,0.1454630340357472,0.47293168863391366,0.10773150428941994,0.17165249193549972,-0.0903864393295427,0.36661670115447886,-0.2785373298353662,0.4186265603777773,0.025434512499273663,-0.281811523344136,0.09059102654439512,-0.07104478233939725,0.017093209265096578,0.016943270264703054
Cerebellum_7b_R,-0.18406101445331935,-0.44550580624925684,0.22581634533125058,-0.16514415226919155,0.1796875164754715,-0.4505012245837501,0.43413857676931955,0.45610465557628094,0.08945630143897453,-0.008516209873660684,-0.007449764787432453,0.07359193805072067,-0.17414374112341335,-0.06381537782269815,-0.14596324841090103,0.13509700055030047,-0.07336623876512803,-0.6258179849880033,-0.38782142342960657,-0.17453003173911294,0.3317470266680495,-0.4510004736849565,-0.1489390815363076,0.3526107579320432,0.4696762005002772,-0.23496262915936705,-0.021050480409430118,0.10868289848655824,-0.39399976510475093,-0.2868134787470097,0.3396731763254332,0.12024076957482213,0.3421240805684044,-0.14120458460591057,0.13840001308556252,-0.15730654394723817,0.330829297500745,-0.06373955826536729,0.8414060810906898,-0.4914847487693326,1.0,-0.1256919792338779,0.1133097597613874,0.19186209635375537,0.5683209106612508,0.6275144224702539,-0.023650566038009895,0.011259489613037573,0.27103682248384897,-0.37044105692070023,0.11505675062504052,-0.12834261832908173,-0.5477516991144464,0.46767414075670105,0.41021806776102293,0.19686478064960905,-0.1373310576430025,0.09986260585228594,-0.4760003221477075,0.31726303151119506,-0.3265931573532343,0.5788670551046533,0.3908896207036651,0.02044866081865458,0.09024353000001602,0.10998663442643813,-0.3543251163702811,0.41355056630349507,-0.06231584669182384,-0.20409472892712166,0.1853535923186138,0.10995445370865127,-0.10407543035915144,0.19995001642854068,0.2379691678938293,0.02345550408665263,0.14033805758880505,0.5030992696053692,0.0554033854436222,0.2430816251903341,0.44166503533779977,-0.10243251186967772,0.3811465634004494,-0.13536257946078656,-0.0516631684957446
Thal_PuI_L,-0.1019653822999597,-0.07032140388078477,0.04663248553549047,0.6999004865207211,-0.04231288673486847,0.21775362168069323,-0.15840305626367995,0.007720409121651814,0.29397759053886263,-0.2594357486324283,-0.3393183683412409,-0.16873606136342012,0.6219048373356322,-0.03671523008038339,0.4506638588827879,0.41024812078164347,0.25823054569070625,0.08078689782285706,0.025894811239468112,-0.38877350472912237,0.2201031937446478,0.08602073873057192,0.334646299387727,0.09314464026928679,-0.04900498595899398,0.5731642876788574,0.38043922772376787,0.022109426010840177,0.16798002148871252,-0.23156821506713482,-0.21023851724856613,0.09544705230138757,-0.3538103001022618,0.17411165613265422,0.060565952919437165,-0.38974107117635753,-0.2544538465468424,0.5824843582878492,-0.09640559404484807,0.14677859978472055,-0.1256919792338779,1.0,-0.42874761665193645,0.04254743672123541,-0.4244119448450565,-0.32109552017669635,-0.5494135285470603,0.4341500451407405,-0.4092250387312346,0.5311550881027011,-0.23377790448203006,0.5731102943782926,0.3095559927297887,-0.09879860508746817,0.14727034348815515,-0.03740964363716018,-0.17907300187179623,0.3296775569530941,0.03390277144208685,-0.4809263789020847,0.5912087139161342,0.2275634696106858,-0.16587475807962057,0.12543306399298296,0.6303814634653144,0.2789482512653576,0.07768988690809989,-0.2730418151555259,0.45495808614536476,0.17397120975665056,0.45293368773261045,0.5943896287214963,0.3230393661907739,0.22056603022358398,0.27022976489909895,0.6013335530618559,-0.24314378566593595,0.08322346552250408,0.27113971168259376,0.13327583777259133,-0.006332139313344547,0.5746274840531929,0.39305360107557724,0.5476114160467861,0.036511804258266986
