,Occipital_Sup_L,Cingulate_Mid_L,Thal_IL_R,Lingual_L,Temporal_Pole_Sup_L,Cerebellum_Crus2_R,Cuneus_R,N_Acc_R,ACC_sup_R,Thal_PuM_L,VTA_R,Cingulate_Mid_R,Hippocampus_R,Thal_PuA_L,Fusiform_R,SN_pc_L,Lingual_R,Calcarine_R,ACC_pre_R,Thal_LP_L,Thal_MGN_L,Cerebellum_9_R,Thal_MDm_R,Temporal_Sup_L,Thal_VL_R,Parietal_Inf_L,Thal_MDl_R,Parietal_Inf_R,Cerebellum_8_L,Vermis_1_2,Putamen_L,Rectus_R,Cerebellum_4_5_L,Frontal_Inf_Oper_R,SN_pr_L,Frontal_Med_Orb_L,Vermis_8,Olfactory_R,LC_L,Putamen_R,Frontal_Mid_2_L,Cerebellum_10_R,Olfactory_L,Vermis_7,Temporal_Sup_R,Occipital_Inf_R,Paracentral_Lobule_L,Cerebellum_Crus1_R,Cuneus_L,Cerebellum_4_5_R,Frontal_Inf_Oper_L,Frontal_Inf_Orb_2_L,N_Acc_L,Cingulate_Post_R,Frontal_Inf_Tri_R
Frontal_Mid_2_L,-0.2970193732759316,-0.03755625086689578,-0.07684806908723446,0.055958691156751936,-0.3955459766169123,0.4366671276492877,-0.25079220342556496,-0.1897335054869471,-0.5469439804268201,0.1763235894260279,0.08578702111890445,-0.07183048515450603,-0.24977546951974117,-0.01460073037471506,-0.04805814459923576,0.14892981069374664,0.20631188028621578,0.02480511720667243,-0.33994548025995336,0.0650144328628229,0.05249381001054056,0.47180701701908206,0.24615380622362934,-0.0914526073141263,-0.20602752076969683,0.1906820224271109,0.20747123097038137,-0.3220806709198268,0.03716027683941198,-0.0697204884077612,-0.10714532127840946,0.17450745561331873,0.21548066585059733,0.07323253243060635,0.020613539666450235,0.00087826359028515,0.26492106112886143,-0.24048780854837912,-0.22561693556733267,-0.055593563598288195,1.0,0.2226274309590126,-0.3756255537853098,0.33692842088596947,-0.22906781383748667,-0.05766918091548023,0.449441432959937,0.34982141765361885,-0.261508059187583,0.09108959543874359,0.44961719839072467,0.11767403628030314,-0.2163538237926631,0.029243196286396298,-0.009182506806519709
Cerebellum_10_R,-0.5835170746844086,0.2230445220064229,0.24326789789207934,-0.366529284487684,-0.2714418241368503,0.11252563475331498,-0.38289747299884025,0.3291064109392458,0.0711869705712265,0.5146034306268942,0.07668219465052276,-0.06909084659799246,0.3745696627609827,0.4554453101979224,-0.15129901860442319,0.27688574335308097,-0.35503817258116654,-0.38990165239983726,-0.09570040270575023,0.32266500752874583,-0.15466569045311074,-0.07928877721446213,0.39159563813385084,0.2541213066270315,0.2518610461128188,0.2571413467120818,0.2642222525704612,-0.35327970476370996,-0.4707971656451482,-0.05686398606960682,0.22070703259001037,0.19531155107089,0.05031644271944188,0.13394374173081738,0.3068845144334087,-0.1567463424286972,-0.31448333942940093,0.24337972140951927,-0.01455716084935968,0.27495290324594673,0.2226274309590126,1.0,0.253043841573599,-0.33727127484252106,0.17916033288186003,-0.3219914799343315,0.16358689655399788,-0.13331233499809617,-0.43506960450538085,0.10861081080905143,0.11010802933591644,0.12707581889488864,0.39701270810562844,0.13391646535707724,-0.008868805371067896
Olfactory_L,-0.2281693189561556,0.0882984983658645,0.1293412184190844,-0.14314380734347193,0.4523430058064195,-0.2983016453161613,-0.07738348685585437,0.5416062652026489,0.3531670242339963,0.3379245168536904,-0.08947413853327553,-0.1673784565765461,0.6218876855719141,0.5861472059928787,0.054566871852424335,-0.41394252845811585,-0.3668147898751966,-0.35255129580942013,0.2940382717695073,0.4238057988751945,0.03016165128942837,-0.39108658118581613,0.15009841944471425,0.3178236424867005,0.3542894057186961,-0.11442649606261054,-0.04366734117754537,-0.21512953942055088,-0.3481551918320723,-0.06586171983849373,0.4380091516434584,0.06360148690851226,-0.001201636480762606,0.09512179314438213,0.40131688227951856,-0.05725667470730608,-0.24416630446016602,0.7636372302704868,0.14110008931436702,0.36692143599793986,-0.3756255537853098,0.253043841573599,1.0,-0.3446983501000946,0.2436181531240394,-0.21255584929445043,-0.3502010436803756,-0.36825207935613696,-0.17860075608254186,0.05430823087640097,-0.11841794911924734,0.16573480237525548,0.8445172549964355,-0.03967944933796421,0.10908968029863715
Vermis_7,0.385492281998504,-0.4526419413596202,-0.08453948016073194,0.6639571592179777,-0.17848384998029795,0.6679858025598157,0.3151646669833399,-0.4283677423320003,-0.5998164110208936,-0.4071879028212399,0.04242797112862685,0.10267817748553282,-0.41775711749544714,-0.36691224146485507,0.46759439087639976,-0.2628238018427702,0.7928811746181659,0.5957757957053307,-0.055318039495008964,-0.40760152062836813,0.08225766393277298,0.8537575982303145,0.20147162744146116,-0.5148751495146779,-0.08002923104669611,-0.01148435879546728,0.19161406586229973,0.004934462088636012,0.48567176201478646,-0.07519521796276055,0.13136236797139125,0.18635167499783045,0.29920479491806456,0.09679276468036462,-0.16608637237276733,0.41218044146731736,0.8097241405979706,-0.12103636620538295,-0.24271363124536321,-0.19146283916594908,0.33692842088596947,-0.33727127484252106,-0.3446983501000946,1.0,-0.04519011711086221,0.6404921661038333,0.37928343933567427,0.8356228795095556,0.3013570745696559,0.05771751863618332,0.4883136866980465,-0.29598371799945616,-0.4174361604222606,0.06356781999592293,0.2559811040932328
Temporal_Sup_R,-0.07687192102871733,-0.15970271056140892,0.4347024153111857,-0.04174636527082204,-0.06613687321352256,0.17720958201359382,0.02543451301783631,0.4043688273922698,0.27290986439818865,0.1844821508810155,0.23215690673012374,0.5465525354400975,0.5602432795486963,0.030381746624066456,0.5190213699786556,0.2805591970390596,0.08975402429198705,0.23897880200268878,0.4444312236340075,-0.12658142768325387,0.0784203934787794,-0.05002369388427159,0.45777034953536844,0.009012344598638013,0.7311110311891149,0.09424542346335547,0.4837221660342266,-0.12254308545532448,-0.16123165689501567,0.1947569276362873,0.45513520074129443,0.40755486367128363,0.39939865555579834,0.3378939313943614,0.4972020046407276,0.09566775211932886,0.028409744098703532,0.4460604555642262,-0.004935258156905687,0.11508080261250936,-0.22906781383748667,0.17916033288186003,0.2436181531240394,-0.04519011711086221,1.0,0.11974679708189735,0.10998996574458558,0.16170972819804572,0.14867951169676197,0.3593035524486525,0.04919312373797849,0.02812665540612205,0.25541402396227963,0.40989287964727567,0.4678304422211013
Occipital_Inf_R,0.5486890264037007,-0.3343055807018921,0.08265588557208993,0.5174159299220027,0.06968624203845451,0.3390121698254031,0.4764946440969923,-0.19489126524319586,-0.39464638878088315,-0.3463712295125308,0.020343348707188347,0.2252320971265283,-0.1944591016009193,-0.3094505245116345,0.48825921188219834,-0.08242673298788951,0.6246202371874175,0.5561687053265241,0.31103718977927597,-0.41314973323046683,0.058491254675274246,0.4819925553390392,0.19044197227688775,-0.3403716532695184,0.05884423878987411,0.10759554264599713,0.18950201522462948,0.1997474727113598,0.28236492600355745,-0.12348871142057935,0.09951422754778937,-0.021681906524960083,0.20360416479443755,0.1053151872830229,-0.06795383491823463,0.510461977261008,0.5651447108964838,-0.02717316948809822,-0.37528851859519713,-0.09747003316929766,-0.05766918091548023,-0.3219914799343315,-0.21255584929445043,0.6404921661038333,0.11974679708189735,1.0,0.2740116083368901,0.6477085997316914,0.48974873401624014,0.08889324232488137,0.23359802376435088,-0.09633514235128544,-0.22508432084532656,0.10240847038392502,0.3264049704788744
Paracentral_Lobule_L,0.22284273750161493,-0.24745268016689798,0.06817541900195007,0.11463631103726327,-0.281811523344136,0.35419751110114217,0.3549569128542928,-0.19748663958680845,-0.6452238329935963,-0.27071261404407115,0.09915635504621155,0.3534943886171306,-0.29221019982489144,-0.4259900904568818,0.08259434913086088,0.13790741231142623,0.3136994190189355,0.3135808188462557,-0.1349854807388482,-0.46997119097327,0.10166933851696522,0.3625782646166132,0.4288181802205485,-0.36699465399852926,-0.1033206559703755,0.6749596009332427,0.40728937272289323,0.3457535675402912,-0.09261723198733689,-0.438276801559609,0.06436181994493118,0.24036026604396357,0.25010672241530124,0.07761350573903478,0.1277102780334004,0.38675805605547586,0.3467879447066439,-0.10204085516906981,-0.40181099520146446,-0.19197721043208307,0.449441432959937,0.16358689655399788,-0.3502010436803756,0.37928343933567427,0.10998996574458558,0.2740116083368901,1.0,0.441188441774845,0.34363832335295963,0.03891871864249628,0.42638899711161526,0.0802408306524475,-0.1767428005404511,0.07475650510848697,0.21354140937917368
Cerebellum_Crus1_R,0.24231609523322684,-0.4405405252430636,0.05684510985516632,0.45902700378870986,-0.3057016911837478,0.8613535491527066,0.29146114424640585,-0.23079801168915018,-0.5702612519727958,-0.25279159756900943,0.2283937616822545,0.19585276039440236,-0.22354846311581555,-0.29108433717963433,0.5580861838758147,0.04221600603339939,0.6823280342770819,0.49053439684284683,0.023805717826477855,-0.39824421645698593,-0.08074442942352844,0.9171336334111817,0.37509446289557746,-0.6021340626189771,0.14892649467846958,0.20564218450207106,0.37030998502835233,-0.15800895095403222,0.36624893247416307,-0.11638943932754707,0.07300734629573212,0.34341327549468503,0.3573263528149952,0.11202873712923134,0.007507929891454011,0.4064576800351402,0.7404485155889596,-0.0924059464847176,-0.3771695495743268,-0.2180547040186549,0.34982141765361885,-0.13331233499809617,-0.36825207935613696,0.8356228795095556,0.16170972819804572,0.6477085997316914,0.441188441774845,1.0,0.30761390608426864,0.1682605252238361,0.555649926612377,-0.32360186164439975,-0.3164291977755022,0.0804638706854128,0.3454044557378834
Cuneus_L,0.8515566468483762,-0.1368652447967819,0.219084791565196,0.499894679588963,0.093343796346183,0.1218131611313094,0.8963739014374666,-0.3015734104982426,-0.1184084207517826,-0.5208538389035113,-0.0735879978437708,0.3989885023056949,-0.11898805107126911,-0.4129451981292172,0.31914278628121817,-0.03807028400624069,0.43006395652975576,0.6072600927693195,0.04681015554070848,-0.5412512330553673,-0.06194724058795438,0.1541451670139152,0.08861566083059562,-0.30000828668690016,0.04171210725163552,0.2991664990526457,0.08897564599277427,0.45735930170712785,0.2775695714428586,-0.2497377124177405,0.00684319026646459,-0.20524311453999966,0.2550588798154032,-0.1866127632485213,-0.184350246789717,0.19938802966721636,0.3239016466801322,-0.22553286583677962,-0.2609283522331477,-0.18450091051823314,-0.261508059187583,-0.43506960450538085,-0.17860075608254186,0.3013570745696559,0.14867951169676197,0.48974873401624014,0.34363832335295963,0.30761390608426864,1.0,0.17285213146771058,-0.08103341301323284,-0.2122231556053786,-0.2385074702426749,0.005450767049794196,0.04873930476297813
Cerebellum_4_5_R,-0.119752502497259,0.24282601318430927,0.5553167677443515,0.3696342927745485,-0.04737948078665437,0.24862342341054555,0.1436101864000344,0.09241579424622096,0.18413703210873322,0.27692523735991986,0.09711501820349172,0.39507838406971435,0.4648295691487793,0.27278251562588385,0.5916735178634339,0.19858211784376834,0.41271486914855804,0.3970509950309673,0.05487384406998342,0.07718892609784966,-0.034804101201340865,0.09150115580585638,0.4264912485118157,0.15148398366424978,0.4907008758276162,-0.04192756885893893,0.4157163798343954,-0.35403810450218604,0.06825227162708092,0.30584662111775046,0.28303094872506557,-0.08626205380735777,0.8124296243019946,0.20989332701370095,0.20110782426933493,-0.19637624241080312,0.18307183614377354,-0.06273033304774064,0.012916412200024475,0.30587378095219475,0.09108959543874359,0.10861081080905143,0.05430823087640097,0.05771751863618332,0.3593035524486525,0.08889324232488137,0.03891871864249628,0.1682605252238361,0.17285213146771058,1.0,-0.025281397014548505,0.016938280498143492,0.13755935725335464,0.40797908068593114,0.1683308607446735
Frontal_Inf_Oper_L,-0.0990860172997366,-0.22466318161609844,-0.049986542526423094,0.05763792164755512,-0.04429979616419881,0.4579983406694677,-0.025266192076354065,0.22323508100644715,-0.6220881115588718,0.162253322810443,0.37027054536534953,0.11067653223010998,-0.24601207847459175,0.025024249650125494,0.12266965695778898,0.120805073461894,0.36426307085847687,0.1928851257314104,0.25889990421758113,0.04505212297225894,0.07251321406205632,0.5753658549787503,0.5139089554207403,-0.4882583256652837,0.17380756172326078,0.15748985451870667,0.5489917538639033,-0.15930167112881752,-0.007788766331267922,-0.2965217631476409,0.04188397605028137,0.503649973105804,0.3164494384563618,0.5852562108750229,0.352321733547995,0.6018670156193706,0.500083643619431,0.21467798599008836,-0.3692006526885149,0.018960770628363384,0.44961719839072467,0.11010802933591644,-0.11841794911924734,0.4883136866980465,0.04919312373797849,0.23359802376435088,0.42638899711161526,0.555649926612377,-0.08103341301323284,-0.025281397014548505,1.0,-0.05734247829294497,-0.0034569909384969274,0.2609445458170268,0.6759761147138912
Frontal_Inf_Orb_2_L,-0.2095114014054986,0.07935132476249596,-0.0354314294403019,-0.2733671875667609,0.44023284973388305,-0.4246386271532343,-0.14305222406651785,0.4212176627306222,-0.15954429910387563,0.36823491530419783,0.10088816981149075,0.15006495077211504,0.1428268714776668,0.21922000117440224,-0.24935200818740455,0.07686018125696882,-0.12508351870874793,-0.23569413926987462,0.3866413864851047,0.3131174509116449,0.214460826972505,-0.3507579340573569,0.20181831199556227,0.39980224617722776,0.07180580216936991,0.027959364984125802,0.11636011153241657,-0.01151729151811625,-0.18712046197198462,-0.22413101309276193,-0.09207593654318758,-0.08227639545808256,0.07396809194940371,0.3115801024623174,0.438910925653648,0.22773133224239744,-0.013774133442723728,0.16949674338944817,-0.15646730920962776,0.09425006373640828,0.11767403628030314,0.12707581889488864,0.16573480237525548,-0.29598371799945616,0.02812665540612205,-0.09633514235128544,0.0802408306524475,-0.32360186164439975,-0.2122231556053786,0.016938280498143492,-0.05734247829294497,1.0,0.39187865832921626,0.1254748812291744,0.24457670285331967
N_Acc_L,-0.3914942033576187,0.04548678772380144,0.1673476064192144,-0.2596100589590558,0.4437605584579771,-0.2576586928375102,-0.07719946119605478,0.6338424417866192,0.1622322945768519,0.4961545784288931,0.02880915896772819,-0.01924319963584922,0.6263145204464721,0.6552591896088628,0.021358817378614187,-0.21010669651076677,-0.35014518169399994,-0.4041261967424616,0.3843167557152034,0.4242329709729997,0.04276216696875818,-0.36415601482585647,0.35460641273462784,0.2899385328036333,0.4212504492276206,-0.02866796279788413,0.13182135569618852,-0.2022994093377086,-0.48116525515843855,-0.2410717759200502,0.3840712793883145,0.04147735102103806,0.08063060681530317,0.22202984341013865,0.5985477575228213,0.06911745454744143,-0.1639795537500749,0.6211989374706175,-0.04224117200923502,0.2780242507903017,-0.2163538237926631,0.39701270810562844,0.8445172549964355,-0.4174361604222606,0.25541402396227963,-0.22508432084532656,-0.1767428005404511,-0.3164291977755022,-0.2385074702426749,0.13755935725335464,-0.0034569909384969274,0.39187865832921626,1.0,-0.0021557337208952857,0.22727443063619865
Cingulate_Post_R,-0.135157680899779,0.18642585939336684,0.4805174299228687,0.1101958378376063,0.03683372814935772,0.042533445293385666,-0.059018181213683366,0.30857473920284756,0.09009919455551815,0.3051812138539968,0.19679246424274838,0.4944859839959534,0.19202032644754427,0.21102845853326854,0.19332888310425225,0.3466703248316244,0.3280981930917496,0.4545997350825189,0.4132805331223478,0.1338124339939166,0.10270307269198006,0.03606791854867141,0.5136977292048337,0.09118719376960835,0.4960804633207494,-0.11464673227429852,0.5957891761852524,-0.14495168789797233,0.02681554715290308,0.15081504529489662,0.171027617143429,0.21256537597565617,0.5574887408131095,0.5006718710362907,0.3064995754427122,0.15019442319218423,0.18988369275351935,0.1549733724842709,-0.02087937013151534,0.3017817723474365,0.029243196286396298,0.13391646535707724,-0.03967944933796421,0.06356781999592293,0.40989287964727567,0.10240847038392502,0.07475650510848697,0.0804638706854128,0.005450767049794196,0.40797908068593114,0.2609445458170268,0.1254748812291744,-0.0021557337208952857,1.0,0.47733043157965105
Frontal_Inf_Tri_R,-0.06528915721537136,-0.2830908828570622,0.18545174136158413,-0.05053362532249179,0.19141454570267694,0.1502483252464012,0.04581953948878951,0.45941259483631863,-0.280972521775331,0.17679685536846595,0.41762261241124077,0.5223043529951101,0.06311219177380459,0.08745167213255295,0.2833114595066632,0.16023306656150532,0.3150570623918967,0.23687661655067127,0.7321411284149542,-0.030432094382920105,0.1383001155842835,0.22157787204927726,0.6099150778491899,-0.35557442929813365,0.5619260616864836,-0.06580917969687211,0.6255471419420804,-0.0650291215091985,-0.1123260180090361,-0.23479894832289527,0.19586372640412733,0.4140004510796039,0.4335018453796639,0.845956695446227,0.5990505349937536,0.6187843356807022,0.4549728109184576,0.4033716488609307,-0.32293190452015996,0.06599607699992052,-0.009182506806519709,-0.008868805371067896,0.10908968029863715,0.2559811040932328,0.4678304422211013,0.3264049704788744,0.21354140937917368,0.3454044557378834,0.04873930476297813,0.1683308607446735,0.6759761147138912,0.24457670285331967,0.22727443063619865,0.47733043157965105,1.0
