,Vermis_4_5,ParaHippocampal_L,Vermis_6,Thal_LGN_R,Olfactory_R,Putamen_L,Temporal_Pole_Sup_R,Supp_Motor_Area_L,ACC_sup_R,ACC_sub_L,Caudate_L,OFClat_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_L,Caudate_R,VTA_R,Thal_PuL_R,VTA_L,OFCant_R,Rectus_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_Re_L,Thal_PuI_R,Temporal_Inf_R,Cerebellum_3_R,Fusiform_R,Thal_LGN_L,Putamen_R,Thal_IL_L,Cingulate_Post_R,OFCpost_L,Cerebellum_6_L,OFCmed_R,Insula_L,Red_N_L,Cingulate_Mid_L,Thal_VL_L,Parietal_Inf_L,Frontal_Mid_2_R,Vermis_3,Frontal_Inf_Oper_R,Thal_AV_L,Temporal_Pole_Mid_R,Cerebellum_6_R,Thal_MDm_L,Amygdala_R,Cuneus_L,Fusiform_L,Vermis_8,SN_pr_R,SN_pr_L,Cuneus_R,Thal_AV_R,ACC_pre_L,Cerebellum_9_L,Thal_PuM_R,Temporal_Inf_L,N_Acc_L,N_Acc_R,Cerebellum_9_R,Occipital_Sup_L,Angular_R,Frontal_Inf_Oper_L,Temporal_Mid_L
Cerebellum_7b_R,0.3526107579320432,-0.37044105692070023,0.1413816302377678,-0.06231584669182384,-0.08979879327025417,0.08945630143897453,-0.1098433813357451,0.45610465557628094,-0.44550580624925684,-0.39399976510475093,-0.4275624346980719,0.31267703011515,0.27103682248384897,0.2379691678938293,-0.25275961900138405,0.19995001642854068,-0.13536257946078656,0.07920597791992726,-0.11785631985672723,-0.13582922329984387,1.0,-0.10407543035915144,-0.13671953746290333,0.09024353000001602,0.3908896207036651,0.07359193805072067,0.43413857676931955,0.02345550408665263,-0.1489390815363076,-0.021050480409430118,0.02044866081865458,-0.07337006253099776,0.3441689692188438,0.18173364748005158,0.053998522112671324,-0.17793302704107553,-0.3543251163702811,0.011259489613037573,0.29790661874604646,-0.4760003221477075,0.37706596741812226,0.006753345840675925,-0.008516209873660684,0.2457844443674767,0.6672990258591466,0.13509700055030047,-0.06381537782269815,0.23474933432503345,0.1343846151747174,0.46767414075670105,-0.10243251186967772,-0.06373955826536729,0.23093085043884065,0.02183749345405244,-0.4505012245837501,0.4979095122432983,-0.03261160839827811,-0.33808666479360727,-0.2562273129917895,-0.23496262915936705,0.8323161231321458,0.11045555978609894,0.19983952322385437,0.510333644318727,-0.2994409134055174
ParaHippocampal_R,0.15541697084586206,0.5474864592010683,-0.003908186953326694,0.2292110246082955,0.6045040024583999,0.1970059402210767,0.7909533054945559,-0.36788719128833103,0.291891795034218,0.6199008862303867,0.4923972431171601,0.1535978939899917,-0.42204207010229455,-0.1525169290105752,0.6666860157597462,0.26863588732467414,0.4642594398841256,0.02412832395725842,0.5616853185437771,0.2889199884538331,-0.10407543035915144,1.0,0.18140289161740672,0.5347377578864033,0.41874209402117074,0.10865885530173351,0.26999809104495565,0.17449841552745543,0.4569381084967728,0.3596041081448801,0.2302279470811979,0.40775216136538733,-0.11587503993632277,-0.4445026207585237,0.5046027757214651,0.28491959031418307,0.31192573736453627,0.5786662266332276,0.10115941105323252,-0.41541630322135337,0.13742641621430707,0.20390770113286316,0.3599479268392085,0.5116466797854107,-0.029049264226360075,0.6875190378802913,0.5784412391764218,-0.014353760527198183,-0.0010835284814598386,-0.08179336351237024,0.24954781913293264,0.5526962442433048,-0.014510048639289091,0.5114138401067755,0.5460889362705964,-0.16027759681298306,0.6967228664590464,-0.033066625762649106,0.6579313721036497,0.7726957101078203,-0.16736027613833032,-0.17979891942704782,-0.29302877442072295,0.030950246578178704,-0.012078621860697901
Thal_Re_L,-0.10373461143924897,0.14110938182069457,0.030686293729173173,-0.0075959828417679585,-0.020477779939601082,-0.01319673769210436,-0.025829107738775673,-0.3310136699665696,0.21649001944657262,0.30191581320064814,0.3701718826800846,-0.30509416270855577,0.1425117211286391,-0.17668489475255597,0.09377582838006655,0.0073068449404881265,0.03182600196154878,0.09246210893940679,0.17836980289451643,0.127424522811391,-0.13671953746290333,0.18140289161740672,1.0,0.01789348778259177,-0.10100093756196019,0.028995297000736508,-0.040916312041610295,-0.002709414536212744,0.3203325214399784,0.0877530867064146,0.08375845985671901,-0.2700438400224374,0.016660676309470823,-0.1802723277297816,0.18696121821549727,0.08116928152200323,0.29821199160684103,0.2313871710607096,-0.23414461469993014,0.033611740197976796,0.017097400629444013,-0.07398485135894366,0.3664125044856858,0.035577337631324216,-0.09737261740774579,0.16214196514266974,0.09607081922208881,-0.0523484681203725,0.2135529849694107,-0.05533976681083181,-0.07921268956075622,-0.02732683289678673,-0.038083388504302845,0.2657973242472415,0.3578950710826763,0.02981285493654413,0.19450273991348518,0.36681670944539624,0.03274578021311589,0.1368228382260098,-0.04408666510241581,-0.004700109798545228,-0.12862843252677064,-0.13655981019670094,0.3140827247811302
Thal_PuI_R,0.24600051010263693,0.33915842740998114,0.08821899719338017,0.46135639823867386,0.381836559019497,0.4558616197040845,0.38668818192063004,-0.008156426767423168,0.010005348248213199,0.2318316745808099,0.15183023997254846,0.2629215185360537,-0.3266517321106661,0.10473198371074915,0.35140093701225594,0.19435158396552946,0.49822476520255704,-0.2451832453129476,0.23143912523848398,0.11368546813121037,0.09024353000001602,0.5347377578864033,0.01789348778259177,1.0,0.3263057758652469,-0.06505039280936921,0.2915900678465602,0.38042710370579336,0.36770890000756057,0.4335192509512756,0.28722761628901083,0.3068845632973247,0.12455323191663553,-0.21550555614673564,0.4869397001150565,0.11752698762978919,-0.0014149646223561164,0.5319690032307188,-0.03613186693039526,-0.1726010093484911,0.14400034073016463,0.3569483187787253,0.07946942887317439,0.3110317249509548,0.1677959110351722,0.6724767479004883,0.27329267046409367,-0.2069259574992688,0.05168292883348636,0.1512132432589603,0.5113203478607657,0.521932273226692,-0.1325191017355265,0.22643052368588593,0.18031105787821206,-0.12135307634742255,0.7006105777954678,-0.08364891286252873,0.6054103486514895,0.4377043691148614,0.0355994428050471,-0.4401258840008835,-0.3798488074086832,0.20682962242719719,-0.185600228435659
Temporal_Inf_R,0.5083717509062949,-0.03330257115726426,0.3641943351553185,0.040025825044690114,0.17449674051697714,0.3683370252638985,0.593124117239326,0.06919901370972316,0.10299788918742404,0.13853975199069585,-0.15774426158705565,0.2324851791403377,0.02356724050957728,-0.047347628900408174,0.41472099863738865,0.1692008636392123,0.21958374901820196,0.05620183661886526,0.23156913031615994,0.11717203593239836,0.3908896207036651,0.41874209402117074,-0.10100093756196019,0.3263057758652469,1.0,0.3157126308602312,0.7646389688880918,-0.08336880168215027,0.03726776608468433,0.16233524389482085,0.256239500843402,0.13626479105740924,0.495308219784507,-0.29541538352954283,0.18046283847161515,-0.08440662544974377,-0.26811031204906505,0.21804118340914216,0.029528143428774283,-0.46719272073955603,0.47942825683887913,0.18024242328243908,0.28899269104882486,0.5791934337036044,0.6029785590948087,0.41104062000537955,0.6132009297131753,0.3415558623704643,0.17311301559806053,0.42718634240457865,-0.21863085173366475,0.1881674730905985,0.2526369937038189,0.5046397266987447,0.022769277276190564,0.3449967035143979,0.30341862316593643,-0.15707145417723029,0.06027517537629243,0.07721568814532966,0.3689017653052287,0.15959514907368286,-0.04002915436876386,0.11285487713444055,-0.08245810343906936
Cerebellum_3_R,0.6177709027766719,-0.18465847563443807,0.4353684748120368,-0.006526668599633392,-0.12277328336239941,-0.1546176077543723,0.17422217873922868,0.04183529901918658,0.19357299163085445,0.032884800306839095,0.020688619498677136,-0.015667640600785442,-0.08272427790165812,-0.04723650120168244,0.20744724907095044,0.2935299752067341,0.3027937886288724,0.41936864194174694,0.09354569769323753,0.2139265258622594,0.07359193805072067,0.10865885530173351,0.028995297000736508,-0.06505039280936921,0.3157126308602312,1.0,0.2847408996058238,-0.05810673991288945,0.03219048296317083,0.29289633790759484,0.4666384626359327,-0.0764071558068875,0.2729560726195759,0.010740568422995174,-0.05059994746063996,0.3806439521472657,0.23986514866380848,0.24487671554449192,0.015265136248201633,-0.03001436379140742,0.4408784216522067,0.200515385714901,-0.05742174266502846,0.2640260153619199,0.21973892089234973,0.18620526608791937,0.16823423400880277,0.0656433859937585,-0.18690474361683185,-0.013217709140684175,-0.15789513496814964,0.08884619186885853,-0.10063844538573968,0.40490313750687024,-0.00805939453673407,0.1483934401476359,0.1606204752804656,-0.10661336101054557,-0.341615470918194,0.12805387252018036,0.07976981122408268,-0.07646504081884292,-0.02472232239316555,0.05755221628253701,-0.09733441820225941
Fusiform_R,0.47001718125855774,0.005809925159314225,0.42187349309607935,0.1341947232610384,0.08059271966061751,0.48499981832671296,0.30560902442775933,0.08946200756012412,0.005592878114541747,-0.0515720238541231,-0.2011443681077553,0.12217280930349772,0.17930485877591096,-0.011249937758348547,0.20630491698215578,0.10528459075804482,0.20401751026169776,0.009623781071205614,0.1567838207410334,0.031486420778643984,0.43413857676931955,0.26999809104495565,-0.040916312041610295,0.2915900678465602,0.7646389688880918,0.2847408996058238,1.0,-0.07945666111488475,0.08254407474925393,0.18438279508573427,0.19332888310425225,0.09003065058475572,0.6680878364547256,-0.0469941560182752,0.26615840223755166,-0.10494528635166311,-0.22369319792979325,0.12218225377549753,-0.026447980940345495,-0.28644761363870885,0.526692387055227,0.16655506561628827,0.20307957037087485,0.33202036217633274,0.7667917395906931,0.28027957210145865,0.5006462447194592,0.31914278628121817,0.38657245193041,0.42642168614256737,-0.09179261870398034,0.1315156330020484,0.3000541089209227,0.3128899486942972,-0.09980768304036153,0.35373295985732467,0.21044054018846794,-0.057987394417382376,0.021358817378614187,-0.06397290462593445,0.41563935175395933,0.15764910245489952,0.03495861885345419,0.12266965695778898,-0.051915442012280995
Thal_LGN_L,0.19889682980334594,0.3067002627952082,-0.012243536853632657,0.4774801581546429,0.2256168551390555,0.24412560324325114,0.11353260486963364,0.23631132359613127,-0.21008712143335517,0.05492132754776511,0.0305528956653432,0.5075870787929146,-0.35537137070516833,0.268446289723152,0.03669272132212903,0.06293759067912097,0.21648578009152963,-0.12749704139827778,0.0030664443646914604,-0.04885590294412198,0.02345550408665263,0.17449841552745543,-0.002709414536212744,0.38042710370579336,-0.08336880168215027,-0.05810673991288945,-0.07945666111488475,1.0,0.20218047985832438,0.38943990302460463,0.10679529411321192,0.37001837724341413,-0.0753167076153458,-0.03109052290323469,0.2920628822282817,0.39523710016123154,-0.03617426399214743,0.37691478341353946,0.1901682340661165,-0.14371950149649312,-0.14218640496965804,0.21086099595352908,-0.22156599042733297,0.18255077974756137,-0.011882068844435666,0.2804844688888703,-0.17833743620394013,-0.2854108450531203,-0.07195028688065978,-0.01949423546518741,0.4340801256194303,0.3724425991790886,-0.21268754733777354,-0.18205623229835294,-0.019817062041627878,-0.21110889729398175,0.2658929759520999,-0.0963323296861959,0.4349838197535476,0.3082984246778679,-0.001251774042359038,-0.3913166303626415,-0.11112315961274456,0.28544198545396904,-0.1907478374360725
Putamen_R,0.14162819109239236,0.3895728555583781,0.24836495563870079,0.3684927948264306,0.31893812975639624,0.3784402625239629,0.21541955887197783,-0.3109757113495709,0.3188587820714682,0.3826123288892569,0.6973636300857551,-0.16767229754438892,-0.1726967488028445,-0.20912917817491525,0.35262403166171113,0.04812034315660003,0.36794193256873187,-0.03001816795015044,0.2888130484966556,0.3845512250576843,-0.1489390815363076,0.4569381084967728,0.3203325214399784,0.36770890000756057,0.03726776608468433,0.03219048296317083,0.08254407474925393,0.20218047985832438,1.0,0.3742941831395318,0.3017817723474365,-0.10009163031509415,0.0021188643813525522,-0.22085821794202545,0.6492834609252304,0.3064580931952815,0.5135353922636574,0.6137594881589191,0.020387284371228737,-0.054522215994333934,0.04854860719251064,0.24945588036459979,0.5460703489087017,0.15105782718381974,-0.11237972967629485,0.514564684178063,0.25655062956234537,-0.18450091051823314,0.1563976895094724,-0.1770644515099813,0.19745831840116393,0.1583052937934157,-0.21973295148651137,0.3954326109836361,0.5622943720371009,-0.016772131736722384,0.4821473881443143,0.1843785704233439,0.2780242507903017,0.37380171232792264,-0.1582791917086751,-0.15627468682882498,-0.41508424909482233,0.018960770628363384,0.44863560104226147
Thal_IL_L,0.48077651876791655,0.23301935994610012,0.3014720409384641,0.33863678392961366,0.24531869141889107,0.19784293987495136,0.18735536136660752,0.12989820592541393,-0.02406719206959012,0.07214201463629027,0.17477706250569996,0.17551715984370966,-0.26718585595439365,0.2034660457637205,0.2579140125934941,0.26465632998962413,0.47409870731713577,0.16001646868675623,0.31392966793891924,0.18295599526559134,-0.021050480409430118,0.3596041081448801,0.0877530867064146,0.4335192509512756,0.16233524389482085,0.29289633790759484,0.18438279508573427,0.38943990302460463,0.3742941831395318,1.0,0.5042645796538584,0.22308120939577022,0.15196982346690158,-0.02982812533203306,0.3286255231823991,0.40262810347578226,0.24621672048334925,0.6247868329528035,0.12995886166815596,-0.023899488102502905,0.17615137695704425,0.34918777748493324,-0.0337387849955775,0.22218194107490194,0.08924965569277163,0.5631333221979636,-0.003859246961057078,-0.11018931914991902,-0.0037693405674689936,0.042439425974838914,0.34744371662687035,0.4211363940566561,-0.1647893348537539,0.214526536306446,0.14940269565328673,-0.22824455115993084,0.4238813199550855,-0.042428889402973916,0.2001613798324844,0.4136620237050311,-0.010054609596570716,-0.2577367128132737,-0.15338051526989308,0.19118515547498283,-0.06256236617125312
Cingulate_Post_R,0.6825238455733837,0.18705239404660232,0.37618635727392463,0.1860251400386961,0.1549733724842709,0.171027617143429,0.17450075714128588,0.1500379475043375,0.09009919455551815,0.03697666635008894,0.07078877295667606,0.0005381661762580185,-0.07717155976962004,0.1876350902180665,0.2851536436735305,0.19679246424274838,0.41935215479535304,0.23477277684945355,0.275582918549241,0.16670269064546878,0.02044866081865458,0.2302279470811979,0.08375845985671901,0.28722761628901083,0.256239500843402,0.4666384626359327,0.19332888310425225,0.10679529411321192,0.3017817723474365,0.5042645796538584,1.0,0.1545602026397154,0.23661641066795341,0.07387952722228402,0.2520468688896436,0.3114954498819977,0.18642585939336684,0.5502173129337905,-0.11464673227429852,-0.024490519468537218,0.40062671170616704,0.5006718710362907,0.07742066880663523,0.128310521508557,0.1692004189576912,0.5821317932168761,0.08674858793752419,0.005450767049794196,0.014183909725075142,0.18988369275351935,0.040834701102716295,0.3064995754427122,-0.059018181213683366,0.36755178590156506,0.1418324476250345,-0.12711410689954428,0.31390615385219506,0.13643773447235347,-0.0021557337208952857,0.30857473920284756,0.03606791854867141,-0.135157680899779,-0.028449482720457032,0.2609445458170268,0.09655759948346862
OFCpost_L,0.23950298959180694,0.4807412828453993,-0.08150384099282469,0.2802872778215327,0.5377039881771712,0.1695609081777993,0.43049749175723795,0.32620257472984615,-0.31389207383300305,-0.0462820163331452,-0.26590024895838554,0.41741863571114685,-0.313264361122599,0.435546556067369,0.17265310094794095,0.1406560013965708,0.17774235980876063,-0.11963130261273999,0.3287719987332965,-0.18507341363159752,-0.07337006253099776,0.40775216136538733,-0.2700438400224374,0.3068845632973247,0.13626479105740924,-0.0764071558068875,0.09003065058475572,0.37001837724341413,-0.10009163031509415,0.22308120939577022,0.1545602026397154,1.0,-0.019576357560555716,0.17162751343840305,0.16797974880163805,0.1926220695973471,-0.2076834217093871,0.17635175159132324,0.1946037283305977,-0.24543698201200972,-0.05851571951093328,0.4334521034408992,-0.3653369206564852,-0.02960441032167391,0.052024015494951184,0.2891079656823713,0.015278446350803991,0.010161199115849092,0.01567272861401293,0.1935403273836505,0.38218710374877835,0.6377621164212844,0.13376823249032266,-0.19825862698788027,-0.15884715041248337,-0.5058190688359514,0.09569217345800785,-0.1560473073022548,0.6153062866176133,0.5331320730134395,-0.09311959634223965,-0.08787110315574335,0.15669595416760526,0.39761347223233645,-0.28617925922383375
Cerebellum_6_L,0.4930756712375611,-0.19056759465609222,0.6444830095533008,-0.009131822664856678,-0.26848623635729835,0.22745574594211665,-0.15350833652103882,0.3580143683873659,-0.2973027473887296,-0.3717829937117915,-0.37377586821304504,-0.10358272050406846,0.6141243179514283,0.34120387378072625,-0.2547080479649931,0.046194649842905694,-0.10203338228654633,0.040095109527497605,-0.061715972521618374,-0.24279928164295883,0.3441689692188438,-0.11587503993632277,0.016660676309470823,0.12455323191663553,0.495308219784507,0.2729560726195759,0.6680878364547256,-0.0753167076153458,0.0021188643813525522,0.15196982346690158,0.23661641066795341,-0.019576357560555716,1.0,0.22049316512910358,0.040240714395421096,-0.24810255560931738,-0.19162842594724863,0.07514939875392884,-0.25259652781266745,-0.014302475947383346,0.4885962910186879,0.24511301185598136,0.018804045636245693,-0.008859099634840785,0.7854156136516952,0.20093815940701584,0.07310683559754474,0.28507325091455116,0.667685096684693,0.7328580138025916,-0.18832405503475277,-0.03070444749223603,0.29329062813769274,0.1270289920162655,-0.37006444618925244,0.40453699319230246,0.012964920544626854,0.35542841001756287,-0.24763382887095378,-0.3087627772589184,0.5539105239595085,0.21745945778543355,0.017704888527087164,0.25618855035077914,0.22244786949684917
OFCmed_R,0.14649071571648895,-0.17825792694027856,-0.047666610224256424,-0.11795590063599662,-0.20450629554024885,-0.22080134841120375,-0.5612152246680486,0.5575286476461798,-0.5853364220258509,-0.6784174733995431,-0.5140420402014797,-0.0550781148169629,0.3169062909251055,0.5386619521704993,-0.5694496973118429,0.007749886950124717,-0.19666710335855697,0.09586186875332926,-0.1492902385738216,-0.43411338819225004,0.18173364748005158,-0.4445026207585237,-0.1802723277297816,-0.21550555614673564,-0.29541538352954283,0.010740568422995174,-0.0469941560182752,-0.03109052290323469,-0.22085821794202545,-0.02982812533203306,0.07387952722228402,0.17162751343840305,0.22049316512910358,1.0,-0.27221714948278475,0.014124368998526336,-0.1787322940907598,-0.2367430734433245,0.027067227888693406,0.22406557435460933,0.04179455101537638,0.27983986991585724,-0.43514197718834285,-0.5504019043428666,0.20173155808503165,-0.26008638444282256,-0.4745660543549571,-0.03500550424179615,0.15065354835992756,0.33005731952845996,0.04229397694666697,-0.038254485616640084,0.0029711331327397865,-0.49819636978292703,-0.5882929859910695,-0.029491759684207804,-0.36444382589243907,0.024006548722901224,-0.33386278587252716,-0.20787486495798463,0.321966337066719,0.08150571895039611,0.2030240576192764,0.37758783161001436,-0.054200906856522305
Insula_L,0.26990853480009047,0.5731870206530262,0.2332752939266505,0.3637876717090616,0.4448860569596383,0.5940981678977049,0.37153226192913924,-0.12127128217647716,0.148482113330911,0.3110474472650575,0.4536496698361554,0.19145897961144437,-0.19211503921073472,-0.013576436419328175,0.390396257190249,0.2660397974557366,0.4379102291606375,-0.023252869800898007,0.2851967227184927,0.2796530225510049,0.053998522112671324,0.5046027757214651,0.18696121821549727,0.4869397001150565,0.18046283847161515,-0.05059994746063996,0.26615840223755166,0.2920628822282817,0.6492834609252304,0.3286255231823991,0.2520468688896436,0.16797974880163805,0.040240714395421096,-0.27221714948278475,1.0,0.17831356157916917,0.23642585625160895,0.6055083378299269,0.06473086240397638,-0.197609984612553,0.19628154707639714,0.23153376220830896,0.32727085114151405,0.24450936494791456,-0.01986386946699348,0.5819842499138428,0.3429193742488556,-0.08628342189463145,0.24120000836409286,-0.00021515584426427397,0.4101434759732924,0.427433375548407,-0.03398170955354949,0.3368671956136835,0.45755217396154424,-0.040627862269325694,0.5425634827785494,0.12720954524935074,0.501171301708031,0.4687521079785733,-0.037033051714488396,-0.15688837450749607,-0.1804531191597315,0.19692720366465422,0.2539774754325709
Red_N_L,0.23002077409987573,0.3309886648692398,-0.07780474719642552,0.35348435812249085,0.34019438413016606,0.029118222517948135,0.2282954531396643,-0.12752003127003453,0.21528049627361917,0.2596151482648681,0.2953835421564315,0.17608595763970863,-0.5036945465016403,-0.010725524018990866,0.4023213981818809,0.21645465619484314,0.5990135081323346,0.365063133748301,0.1867168746205507,0.3997277240794087,-0.17793302704107553,0.28491959031418307,0.08116928152200323,0.11752698762978919,-0.08440662544974377,0.3806439521472657,-0.10494528635166311,0.39523710016123154,0.3064580931952815,0.40262810347578226,0.3114954498819977,0.1926220695973471,-0.24810255560931738,0.014124368998526336,0.17831356157916917,1.0,0.2417457354055702,0.3436158677836046,-0.025861909580818694,0.0255977474832263,-0.1461474127051396,0.3563343266990661,-0.1320997482667384,0.26147060326422045,-0.17805266457997726,0.17809752758557715,0.02727208119155283,-0.5051947355205976,-0.48248079837817365,-0.36348179915068624,0.11920779850391955,0.39119599503132685,-0.5965250191592836,0.12370837632692656,0.2728497239320921,-0.2640182360981198,0.375469928915058,-0.1835813990724597,0.15487749638478138,0.5644369361532293,-0.21180858425720578,-0.5309999307580003,-0.3100506285074702,0.1171988258449169,-0.26513127275824977
Cingulate_Mid_L,-0.09079660452277731,0.03317314398609017,0.13118156097943307,-0.026699833963109237,-0.03473867389381621,-0.18634547321419634,0.06019551447762103,-0.4097487300432121,0.42486766139144777,0.3471987106717936,0.6913625068060613,-0.2883756711125074,-0.16177475262062552,-0.3115764260680323,0.15871434014294414,0.05971266473280181,0.0856344748098471,0.06309131083351269,0.06032340218106452,0.24853221559721875,-0.3543251163702811,0.31192573736453627,0.29821199160684103,-0.0014149646223561164,-0.26811031204906505,0.23986514866380848,-0.22369319792979325,-0.03617426399214743,0.5135353922636574,0.24621672048334925,0.18642585939336684,-0.2076834217093871,-0.19162842594724863,-0.1787322940907598,0.23642585625160895,0.2417457354055702,1.0,0.36523118578939434,0.06540573346697012,0.1961689370237583,0.03648258464360023,-0.05099713000270537,0.3549664774523365,0.0373964129000705,-0.36172294420261836,0.28703956835128414,0.10223072647080657,-0.1368652447967819,-0.08614409098098597,-0.3926266701876116,0.1264272923786808,0.022578655040537042,-0.1268284300537509,0.33938039357343525,0.43784850347845394,-0.031797367048666016,0.34205839743842387,0.2493614984658413,0.04548678772380144,0.2728879719545747,-0.3690309373540627,-0.12445983883193225,-0.34991356235881843,-0.22466318161609844,0.40903589491688325
Thal_VL_L,0.45226330858943786,0.39019945962393116,0.27902767580587895,0.32624893729768706,0.36363728920774224,0.28977109389631006,0.39492189486254486,-0.016314835637719644,0.09144404848415044,0.341437837360288,0.46086177020077357,0.14607457669763607,-0.23067206428916204,0.1325263957257392,0.4243393403930314,0.3354098897765408,0.48236691722266695,0.18657438827439554,0.4445522202787658,0.2986332842997232,0.011259489613037573,0.5786662266332276,0.2313871710607096,0.5319690032307188,0.21804118340914216,0.24487671554449192,0.12218225377549753,0.37691478341353946,0.6137594881589191,0.6247868329528035,0.5502173129337905,0.17635175159132324,0.07514939875392884,-0.2367430734433245,0.6055083378299269,0.3436158677836046,0.36523118578939434,1.0,0.0674285440798508,-0.2493775158922912,0.2520244308547933,0.42914716516550155,0.3305515474558392,0.367137838903817,0.026517859706844095,0.8211464231971735,0.17337034778463503,-0.10321394959727725,0.10824784848713777,0.07743796092100902,0.21500146701637254,0.44713805477130103,-0.14489433395986667,0.5147724036387988,0.4312770059511674,-0.12778613433763192,0.6326750139397846,0.1446786851114911,0.3067530740275721,0.5784882976301504,0.017320040308076115,-0.23096237872983788,-0.23423899683066404,0.3050172086347648,0.18251249271690884
Parietal_Inf_L,0.11482497783034741,-0.1815770043678729,-0.09544168739259039,0.0027652891610096372,0.09548358409925431,-0.06696815933336424,0.11778704902647161,0.3732799476052521,-0.27681090779088685,-0.2621534754125271,-0.09761278445245271,0.4342348300874532,-0.35392687082390345,-0.010751286978006239,-0.1827792042435265,0.07957150684743071,-0.24893094797205592,-0.08721449500181039,0.09287027995542992,-0.12139141440273785,0.29790661874604646,0.10115941105323252,-0.23414461469993014,-0.03613186693039526,0.029528143428774283,0.015265136248201633,-0.026447980940345495,0.1901682340661165,0.020387284371228737,0.12995886166815596,-0.11464673227429852,0.1946037283305977,-0.25259652781266745,0.027067227888693406,0.06473086240397638,-0.025861909580818694,0.06540573346697012,0.0674285440798508,1.0,-0.4837350647499896,0.12821476306459814,-0.2290903677917788,-0.07456744286177872,0.11665812892184904,-0.05672846537402278,-0.0017728582058505514,-0.14490004345756968,0.2991664990526457,-0.21042460553840528,-0.1316309315614417,0.27329295692026734,0.06973604395404581,0.3013200121445771,-0.08433645628866013,-0.2862931147521425,0.02586606829615497,-0.19321169067918587,-0.5890005140556646,-0.02866796279788413,0.045602234255467555,0.1078677757535748,0.2337601231898405,0.31069394160604835,0.15748985451870667,-0.1722913259047025
Frontal_Mid_2_R,-0.2928270033984376,-0.0989076894893106,0.05094481057505811,0.00625581852756558,-0.3589376415524768,-0.09947657046794121,-0.4902615352830654,-0.1905718954234484,0.2041256500955406,-0.06368887825091994,0.09530943654816523,-0.3949864898027627,0.1667028549306248,-0.039208889109579044,-0.16702427885179302,-0.24968807079517796,0.057765306597404184,-0.0813320672956633,-0.44589559390512007,-0.012221724970013576,-0.4760003221477075,-0.41541630322135337,0.033611740197976796,-0.1726010093484911,-0.46719272073955603,-0.03001436379140742,-0.28644761363870885,-0.14371950149649312,-0.054522215994333934,-0.023899488102502905,-0.024490519468537218,-0.24543698201200972,-0.014302475947383346,0.22406557435460933,-0.197609984612553,0.0255977474832263,0.1961689370237583,-0.2493775158922912,-0.4837350647499896,1.0,-0.18118963263942436,-0.03522440434325612,-0.21833005179062387,-0.37582776682970437,-0.3141703356039879,-0.3491742359964617,-0.1895213777752801,-0.2900676945449267,0.01334740422094422,-0.2365925014848103,0.05207140894825916,-0.20681837951950582,-0.2614819495383278,-0.23983299580086828,0.0080221463517073,-0.10432264288330605,-0.04833096523516613,0.3822201936318602,-0.1361667017354277,-0.22237719485785665,-0.34649361653554434,-0.22902652913484153,-0.18599801851351233,-0.3849157666263085,0.20172585798425757
Vermis_3,0.5631258181653234,-0.24171968319554982,0.5126287635695145,0.02179068142601581,-0.32163372453348815,0.120526937384347,0.079487337065077,0.31088954763895116,-0.10791781469591566,-0.13907835738410348,-0.191157546042296,0.09087558640899265,0.18938983090818698,0.1695820139033391,0.01501268498886096,0.23852076270794734,0.09133859600531288,0.14385823698918696,0.06633462423405759,-0.1662533072076608,0.37706596741812226,0.13742641621430707,0.017097400629444013,0.14400034073016463,0.47942825683887913,0.4408784216522067,0.526692387055227,-0.14218640496965804,0.04854860719251064,0.17615137695704425,0.40062671170616704,-0.05851571951093328,0.4885962910186879,0.04179455101537638,0.19628154707639714,-0.1461474127051396,0.03648258464360023,0.2520244308547933,0.12821476306459814,-0.18118963263942436,1.0,0.14453445461694112,0.1194103492502,0.1926548091212172,0.4867807441417063,0.3403270922690841,0.26467221889897485,0.48788263307502455,0.34196237363802967,0.3573782104635567,0.0034708129691232263,0.06206066530321511,0.40598030969526716,0.4405939368094717,-0.16303004379115718,0.22543943051683618,0.24827366619337227,0.02000637925952044,-0.24315862428530127,-0.07539610767190429,0.3206808852299138,0.24198175131204036,0.27855509918592136,0.16805510586766312,0.11749608249614982
