,Hippocampus_L,Temporal_Sup_R,VTA_R,Red_N_L,Thal_MDl_L,Thal_PuI_L,Cerebellum_Crus2_L,Cuneus_R,Occipital_Mid_R,Raphe_M,Putamen_R,Thal_AV_R,Frontal_Med_Orb_L,ParaHippocampal_R,Frontal_Sup_2_L,Thal_PuM_R,Frontal_Inf_Oper_R,Angular_L,Postcentral_L,Angular_R,Thal_Re_R,Frontal_Inf_Orb_2_L,OFClat_R,Rolandic_Oper_L,Precuneus_L,Vermis_8,Cerebellum_Crus1_L,OFCpost_L,OFCpost_R,Occipital_Mid_L,ACC_pre_R,Thal_LP_R,Cerebellum_9_R,Temporal_Inf_R,Thal_VA_R,Cerebellum_3_R,Thal_MDm_L,Olfactory_R,Parietal_Inf_R,Frontal_Inf_Tri_L,Cerebellum_6_L,OFCant_R,Cerebellum_Crus2_R,Temporal_Mid_R,Parietal_Sup_R,Caudate_L,Temporal_Pole_Mid_R,Thal_IL_L,Thal_VL_R,Hippocampus_R,OFCmed_R,Vermis_4_5,Lingual_R,Fusiform_R,Cingulate_Post_L,SupraMarginal_R,Parietal_Inf_L,Frontal_Sup_Medial_R,Cerebellum_7b_R,ACC_sub_L,Olfactory_L,Cerebellum_7b_L,Cerebellum_4_5_L,Red_N_R,Cuneus_L,Supp_Motor_Area_R,Raphe_D,Occipital_Sup_R,Paracentral_Lobule_R,Thal_PuA_L,Parietal_Sup_L,Thal_LGN_L,Heschl_R,Thal_PuL_R,Thal_MDm_R,SupraMarginal_L,Thal_LGN_R,Thal_MGN_L,Frontal_Inf_Oper_L,Thal_PuA_R,SN_pc_L,Paracentral_Lobule_L,Thal_AV_L,Thal_VPL_R,ACC_sub_R,Temporal_Pole_Sup_L,Postcentral_R,LC_L,Rectus_R,Cerebellum_9_L,OFClat_L,Cerebellum_8_R,Putamen_L,OFCmed_L,Frontal_Med_Orb_R,Thal_MDl_R,ACC_sup_L,Pallidum_R,Thal_VL_L,Precentral_R,ACC_pre_L,N_Acc_R,Occipital_Inf_L,Cerebellum_3_L,Precuneus_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Vermis_1_2,Vermis_6,Insula_R,ACC_sup_R,Occipital_Sup_L,Temporal_Pole_Mid_L,Heschl_L,Frontal_Mid_2_L,Rolandic_Oper_R,SN_pr_R,Vermis_10,Frontal_Inf_Tri_R,Thal_LP_L,Thal_IL_R,ParaHippocampal_L,Cerebellum_Crus1_R,Cingulate_Mid_L,Amygdala_L,Temporal_Mid_L,Precentral_L,Cerebellum_8_L,Cerebellum_4_5_R,VTA_L
ACC_pre_R,0.18222420890439256,0.4444312236340075,0.30494385686963005,0.23670708588407122,0.2387014174188457,0.23283739186973834,-0.23273305387228624,0.040282079973106864,0.21465215582943248,0.06161441617198458,0.12084779688170301,0.3085292422948492,0.5238497770716914,0.4742439040330851,-0.02063451501688086,0.28235471405341406,0.534461388182596,0.08056743422689547,-0.19348460618119717,0.07280009711503337,0.37288993795782716,0.3866413864851047,0.08157502025723856,-0.2601897402371841,0.1585647101439843,0.2035441068799304,-0.11706890648313029,0.5412851690319358,0.37615600581786424,0.10466511141636119,1.0,0.13491278574949403,-0.1320253324231839,0.28991930323490717,0.40500243730556956,0.10626737836588748,0.47830203747696154,0.4928803465638686,-0.014428202706675641,0.5182828021575975,0.006168883029088374,0.6208591587128299,-0.22346834075546174,0.2462774314264554,0.18812184302279653,0.0023581031982390713,0.18779523337292897,0.2893890393434615,0.5754299503134118,0.20092972732004913,-0.07606399283675822,0.3633828047539213,0.09284002981841784,0.1431627225352147,0.22783113620630221,-0.09164141426812909,-0.18251890454945674,0.33764908761821244,-0.17905541578578635,0.3356304231743935,0.2940382717695073,-0.01725192978952556,0.23139370641382254,0.30972900176701773,0.04681015554070848,-0.0035121116979501535,-0.31065044588680807,0.028160460876191052,0.09527082941372313,0.21849101795351009,0.03773958321651288,0.1322946118394232,-0.448384472379968,0.4400273283950523,0.35899940033329647,-0.14896882193475341,0.08372991732735406,0.18161196338456148,0.25889990421758113,0.34600887613912057,0.08487245399213915,-0.1349854807388482,0.015657146525820193,0.44940002805253454,0.32704984916240404,0.5155362311369854,0.21125689210926188,-0.2092126571960862,0.24306115394799116,-0.4899845215667398,-0.09711659575670403,0.13773239786760613,0.15580929145929953,0.5318981786936563,0.780710334531161,0.3880595980120606,-0.27413575377069266,-0.3128205947065465,0.4328358155980389,-0.07332270495189026,0.4080021238488914,0.5952521556468575,0.12395388156952125,0.03384121760233008,0.09617065748138609,0.015414086726594684,0.2341381175385616,-0.08920408257760702,0.03544919682273688,0.2645272669308417,0.026262624880825383,0.021570573537894766,0.1697427263339274,-0.21943211884008235,-0.33994548025995336,0.52559726747318,-0.039724881346151326,-0.10729171888279201,0.7321411284149542,0.17948184686963792,0.22434433785837837,0.5394502569309995,0.023805717826477855,-0.10945275780827253,0.24922478194317038,-0.0019476680433455136,-0.1781988248441001,-0.0894035746134477,0.05487384406998342,0.28863015213964544
Thal_LP_R,0.3659624149361493,0.2463149505960292,0.1396636081328025,0.2157029457951948,0.19575621458797934,0.17397120975665056,-0.2355563002766689,-0.12673903679176568,-0.2973094076253997,0.2644552983152737,0.6200262611796876,0.6495399778292381,-0.38069767286993583,0.6041723513446476,-0.13661944676698817,0.7469528378171151,0.0697419632349211,-0.1583797383723098,-0.10428052717203536,-0.4109723146189094,0.15385061958834859,0.08495999165463829,-0.07802449164186802,0.1646947108664261,-0.30822820241442145,-0.289961487209811,-0.25186836879885044,-0.19521548785828277,-0.15209568316053076,-0.25832515804757816,0.13491278574949403,1.0,-0.26466375598962105,0.22470273595559426,0.13071170664015375,0.14649104675513616,0.44599123520605666,0.1272524534296477,-0.49263362599423327,0.047220595040985164,-0.043176220162035726,0.23874905461420895,-0.11513912037712223,0.06708388308097109,-0.39796743233688253,0.6768261967564084,0.4830078963177817,0.23320940000886806,0.4657842689091393,0.66938215798553,-0.4817753991115025,-0.00017365708149953617,-0.12250908073884366,0.1805910772666087,-0.01360960626688892,-0.45321103526842754,-0.09791994185828204,-0.47462084797460113,-0.20409472892712166,0.6323098747046814,0.3484753995984584,-0.36771602216347077,0.21785137821256062,0.20350015956543047,-0.07988043638377608,-0.555323880157972,-0.2982943583433071,-0.30791241352830895,-0.37502776061927784,0.5733542146623002,-0.1464241564937924,-0.006101111032215316,-0.2250180439671812,0.4748306839971829,0.09120161483816124,-0.1535695025034011,0.18950015629968192,-0.043665765906555555,-0.25421711731956337,0.6385602042152918,0.1617467215434037,-0.4462256674766784,0.5034384013714729,0.46940399208010897,0.6818673615430608,0.19426034534625475,-0.5292847570639437,0.20219181927674584,-0.13501651036380466,0.018901602594067438,0.33127069141126314,-0.3825184644845855,0.2623159370699821,-0.06582850584657872,0.23564667250629268,-0.02040594432924811,0.6340443762547877,0.09122094905396824,0.5091418691123283,-0.5447507509889234,0.645695824505963,0.4030946247515006,-0.180014570549551,-0.04699292896401957,-0.1960538846285225,-0.5183986802105177,-0.3304814251429401,0.3975479916806238,0.18951998659778468,0.35647122291510513,0.5604805393410199,-0.2223032925852898,0.11985282258887153,-0.30328146691657254,-0.1900569729844785,0.2827364304537487,0.12537288594921567,0.17089505763627152,-0.07983243991729992,0.648243096795975,0.33704148096188746,0.2290101509469342,-0.2501646586545126,0.5198350136998666,0.33339615578501924,0.2991217426855804,-0.33548534641755984,-0.046473989407459365,0.4002073655247749,0.022868251647352494
Cerebellum_9_R,-0.16423213746347287,-0.05002369388427159,0.198104209357637,-0.21180858425720578,0.11241877184924655,-0.15185384884707434,0.8564642962484429,0.16821142134095798,-0.0296839912187561,-0.019749349375355305,-0.1582791917086751,-0.023617741559359265,0.32056678529217897,-0.16736027613833032,0.1453277858835478,-0.0785161059255652,0.056979161192418935,-0.07828100491709405,0.07353492734206392,0.10382034898835174,-0.11194457962428969,-0.3507579340573569,0.2083678152569647,0.25211954460862046,0.19915027671714544,0.7238145142703828,0.5628591334013836,-0.09311959634223965,0.16874063214855015,0.08611208295873882,-0.1320253324231839,-0.26466375598962105,1.0,0.3689017653052287,-0.05726927197698106,0.07976981122408268,0.11856932441941666,-0.15075776223750387,-0.22319456112160718,0.12083487351425308,0.5539105239595085,-0.1564837476594864,0.8586101670184653,0.28897679366369783,0.21155802256873918,-0.47213752081342475,0.1104994586982803,-0.010054609596570716,0.005193011981467727,-0.3486556630498932,0.321966337066719,0.3948069520667677,0.6579387622656167,0.41563935175395933,0.19787217395976742,-0.18999931163272746,0.1078677757535748,0.5861056088174944,0.8323161231321458,-0.524635105181475,-0.39108658118581613,0.830542579564917,0.2864522100083457,-0.10057787868377469,0.1541451670139152,0.5531809414099123,0.21970954018818278,0.053380883782532744,0.32803437124972656,-0.19314224989261336,-0.17920129341949534,-0.001251774042359038,-0.26866147153655684,-0.22562047300077134,0.30455986960499554,0.2554514634358545,-0.20759713705082541,-0.08999781257204538,0.5753658549787503,-0.14256902897156856,-0.01330605959206488,0.3625782646166132,-0.016617142792672745,-0.08836944807634034,-0.44982543963339583,-0.3403057133853618,0.08164688196155125,-0.30272811682143647,0.33280350698302585,0.6435983164954113,-0.38107909279101776,0.9219251039037935,0.017753603408074907,-0.0943642515020918,-0.023905496094955514,0.29597425669231564,-0.5057526874443634,-0.0476668055275245,0.017320040308076115,0.19103601067953668,-0.5032119454946381,-0.28396712861808243,0.2250291835194457,0.30097451911664463,0.12270467158329852,0.542678534201702,0.6360247927249859,-0.08193265572816541,0.15789400268873646,-0.02911901170961261,-0.608124193842241,0.1392761608968033,0.2909301638186386,0.15095300220678912,0.47180701701908206,0.09193750953681952,-0.2430624039776559,-0.7046989856189747,0.22157787204927726,-0.26311614441047715,-0.03449646404684099,-0.31489661604495306,0.9171336334111817,-0.3690309373540627,0.2482379501639258,-0.13079522594606816,0.4834177982598629,0.3793205300316555,0.09150115580585638,0.21820982347581877
Temporal_Inf_R,-0.14478646810319534,0.6571786795931908,0.1692008636392123,-0.08440662544974377,0.0298878054519253,-0.16587475807962057,0.23585434346618186,0.2526369937038189,0.03858342391072734,0.24013191463479064,0.03726776608468433,0.5046397266987447,0.03533423107181913,0.41874209402117074,-0.35637295618229126,0.30341862316593643,0.18024242328243908,-0.0048799164714764245,-0.0672166285740196,-0.04002915436876386,0.2134169395521718,-0.18342652071111307,0.2324851791403377,-0.03337246035978974,0.23586766203103085,0.42718634240457865,0.02356724050957728,0.13626479105740924,0.030174615153497935,0.04594891094462688,0.28991930323490717,0.22470273595559426,0.3689017653052287,1.0,0.5094190863263838,0.3157126308602312,0.41104062000537955,0.17449674051697714,-0.39888418867209213,-0.13909218609222188,0.495308219784507,0.23156913031615994,0.5204006704716834,0.828950227765719,-0.008800416150322834,-0.15774426158705565,0.5791934337036044,0.16233524389482085,0.6725629599805492,0.4420138054814508,-0.29541538352954283,0.5083717509062949,0.47763740779466074,0.7646389688880918,0.11583840261940345,-0.39420664742669026,0.029528143428774283,0.12627138287240108,0.3908896207036651,0.13853975199069585,0.08333221904582795,0.1721384262035429,0.5486647919111025,0.14420848966274258,0.3415558623704643,0.06296036401161491,-0.16754138660656895,0.12853986401721126,0.11576723821011167,-0.02171586305552814,-0.04489628263556125,-0.08336880168215027,-0.6519539751118786,0.21958374901820196,0.4209488839774803,0.034320668899422875,0.040025825044690114,0.01221862659678684,0.11285487713444055,0.21423884534897247,0.0119084707011926,0.039962581630985636,0.28899269104882486,0.33415785328566155,0.1946478135249017,-0.11303071285563374,-0.03012061316521717,-0.12352265751349994,0.22153278864436327,0.3449967035143979,-0.18321485818138725,0.39974801739039645,0.3683370252638985,0.057649434433341744,0.36056751416655985,0.3912232187933251,-0.14564688993676086,-0.24599617510603156,0.21804118340914216,-0.2506594108751142,0.022769277276190564,0.07721568814532966,-0.0012092958357124372,-0.04029439642112213,0.16606024971635155,0.06919901370972316,0.26900193645910325,0.18150853170912293,0.3641943351553185,0.17236047006882246,0.10299788918742404,0.15959514907368286,0.1231709677129479,-0.0011791508388824597,-0.09546644015635214,0.6685415363976316,-0.21863085173366475,-0.2997402972759594,0.3716834793880091,-0.2119815646642182,0.3959335936864001,-0.03330257115726426,0.5628547561477006,-0.26811031204906505,0.4180901188630535,-0.08245810343906936,0.0157918805523689,0.30457958760130804,0.4962589368895405,0.05620183661886526
Thal_VA_R,0.2270345914554962,0.5690983567178279,0.07367908577021726,-0.0357868788250889,0.2731138028538596,0.3296775569530941,-0.242743332809777,0.15066767519032445,-0.024530797917866234,0.2971263823382949,0.18483530454452274,0.2581562211983483,0.1085067269296831,0.3848788895235248,-0.298426008846538,0.2817183739343154,0.2803022647731152,-0.002637865808092211,0.02121435275709778,-0.00630007065392252,0.17592783141539683,0.12502026170156677,0.3169904173638578,-0.0875857562311782,0.29846261773921534,0.1162316645624614,-0.3459599581613574,0.3978529023743007,0.22316676500338078,-0.14107464150180923,0.40500243730556956,0.13071170664015375,-0.05726927197698106,0.5094190863263838,1.0,0.026772874160642217,0.4355528347943199,0.43868619131266917,-0.14711378780348552,0.02102064681261331,0.10301385451723995,0.33709257292836087,0.0845579637244262,0.434273739180733,0.11250970359571286,-0.011596131990684093,0.3505840123246804,0.2790455462143913,0.6495566959726156,0.5452356887276744,-0.2971004290728931,0.3217255930343042,0.08455033530934428,0.39412932587263283,0.03536830872672076,-0.2545058231791989,0.10765453185882538,0.024116074296088967,0.09986260585228594,0.2330874822411017,0.4478094996164436,-0.15023002085787301,0.3836766021537459,0.11969471757080574,0.09108530097766676,-0.0033355126461960772,-0.47692318487562246,-0.01666786929697484,0.16838635030767782,0.2033984124200058,0.13609832600798719,0.22520874644671512,-0.4653823635179222,0.34720773654292825,0.5004349811697324,-0.014801611174375277,0.35131804986146065,0.09008377471989532,0.08914323829951996,0.27554771678778867,-0.13427521079373117,0.10404184134493981,0.13178861908947379,0.47783839267759287,0.24484491945596285,0.05091625536872468,0.05658231213231151,-0.11256461160225395,0.1806608370506165,-0.17000037674671278,-0.15359772488889753,0.050705733976619545,0.5580808583063521,0.2049582844330257,0.5102915595594522,0.3964265577178244,-0.0414946366492742,-0.14378906402491673,0.36832971578102774,-0.21103839490537848,0.1695093606672066,0.2889480225686854,-0.30436645444862265,-0.3304405262450858,0.3064063728507803,-0.002042049473189507,0.2067089072317234,-0.08036879848474163,0.20027530123288215,0.43656585718259544,0.16145534546596624,-0.07183524033962976,-0.17363086683823992,0.050026738188249764,-0.1869519472365157,0.43163624104389575,0.20818410984640487,0.017004056628429038,0.4193740260154335,-0.0479370436432556,0.3535924248192112,0.2742341623308274,0.0988967147854177,-0.2306265180527946,0.13703920051746854,-0.19078306413047633,-0.04814319210871495,-0.22566651522867556,0.32100189534819434,-0.1789165821060161
Cerebellum_3_R,-0.3968540806123535,0.3683933899491925,0.2935299752067341,0.3806439521472657,-0.019098654359741674,-0.16873606136342012,0.0018512703085505578,-0.10063844538573968,-0.0952380999720273,-0.29036607550317395,0.03219048296317083,0.40490313750687024,-0.07017404088649451,0.10865885530173351,-0.009611150686778024,0.1606204752804656,0.200515385714901,-0.06604129526172436,0.02714977450816141,-0.02472232239316555,0.41618878665954107,-0.1029101366467422,-0.015667640600785442,0.04317296978473609,0.12316879415441068,-0.013217709140684175,-0.08272427790165812,-0.0764071558068875,-0.08612242747412842,-0.13894125559016474,0.10626737836588748,0.14649104675513616,0.07976981122408268,0.3157126308602312,0.026772874160642217,1.0,0.18620526608791937,-0.12277328336239941,-0.15884446311974293,-0.05689029496154813,0.2729560726195759,0.09354569769323753,0.20458982747191046,0.26422005752968836,-0.06856903749791182,0.020688619498677136,0.2640260153619199,0.29289633790759484,0.2735950276078214,0.06260765246237225,0.010740568422995174,0.6177709027766719,0.2653837970971997,0.2847408996058238,0.5435112908734857,0.001640085705480372,0.015265136248201633,0.0182490940758859,0.07359193805072067,0.032884800306839095,-0.3607536041107043,0.058540017186992505,0.5165980197319506,0.4210134047752157,0.0656433859937585,0.04455729466509288,0.08665181111486048,-0.03382929352448738,0.05018792955111791,-0.08211093234286193,-0.09218487557760043,-0.05810673991288945,-0.1440505227377698,0.3027937886288724,0.09065718875777226,0.028719627035637667,-0.006526668599633392,-0.0861750911266524,0.05755221628253701,0.05099915830220801,0.6513018582621655,0.023442091402487923,-0.05742174266502846,0.3073397903662391,0.05901841362990945,-0.1846119409066386,0.005297259764545155,0.08496109685239198,0.22449043569643595,0.1483934401476359,-0.042496469900908426,0.07883765187130673,-0.1546176077543723,-0.17012255312145824,0.03120447831844477,0.3649710099972082,0.011656736150676531,-0.2772844996920484,0.24487671554449192,-0.016535951991700677,-0.00805939453673407,0.12805387252018036,-0.10493542459942638,0.2646446263221834,0.09347657525621436,0.04183529901918658,0.03469504172666214,0.4909547517731906,0.4353684748120368,-0.08140989391414845,0.19357299163085445,-0.07646504081884292,0.36117314863570754,-0.1544870855983821,0.03245776184895298,0.4412830036097523,-0.15789513496814964,0.06767176665756043,0.18651826799490817,-0.06352516331101431,0.34536075195012483,-0.18465847563443807,0.15176120955280403,0.23986514866380848,-0.06365710546942918,-0.09733441820225941,0.024777985388184008,0.1301047137577606,0.5404104570917567,0.41936864194174694
Thal_MDm_L,0.47979668460222635,0.38024955341782457,0.36134580623687357,0.17809752758557715,0.6697322765767092,0.41024812078164347,-0.08239523295498072,0.02982383363985988,-0.2748470058062332,0.11127429946696947,0.514564684178063,0.5796612515876362,0.1788735823637708,0.6875190378802913,-0.08487265455893404,0.6930156197296302,0.4278279968939174,-0.14829094181606484,0.006991141050355872,-0.2379335385391643,0.22949606507734996,0.14293106810015901,0.15935936852895416,0.2941778817296836,0.15497241393755312,0.24305285682781144,-0.15535013495022698,0.2891079656823713,0.4364476455509193,-0.19289329288466123,0.47830203747696154,0.44599123520605666,0.11856932441941666,0.41104062000537955,0.4355528347943199,0.18620526608791937,1.0,0.3908103350920282,-0.45841423490794914,0.47447531579614943,0.20093815940701584,0.4324844552937346,0.15695602333734904,0.15464640813621058,-0.02966673733087543,0.32566368352722963,0.38329574033912905,0.5631333221979636,0.7558868325116483,0.47959996669480237,-0.26008638444282256,0.49436619414662397,0.21047908962461764,0.28027957210145865,0.38128338162113923,-0.5368512840313097,-0.0017728582058505514,0.13170631636842925,0.13509700055030047,0.3322170798023662,0.3589064125641846,0.05074899130563708,0.6118697976019478,0.26643176674071484,0.007285560330222827,-0.021707201617543442,-0.5039381758967366,-0.33329369677441906,0.17527960305965526,0.6384901995871183,-0.06282575083545919,0.2804844688888703,-0.5793194515429265,0.41462810801396616,0.7210465112785701,0.0291738526772987,0.2826619719660071,0.02561532167692831,0.35352047157120936,0.6947855004100957,0.13138338182233794,-0.0005933425106042833,0.34928933898478626,0.7420950166929048,0.3666378287583167,0.2737469334750977,-0.20291846832646035,-0.10577046628927518,0.23549923141357765,-0.06361333119567499,-0.10918739182679424,0.15022844813371475,0.313067935215471,0.23351814442354063,0.5391345067289665,0.6090692343066771,0.09671806446673445,-0.016981402458423146,0.8211464231971735,-0.32721675387107657,0.35861353423706427,0.5740359455815324,-0.14831735946797311,0.0825044433618994,0.20431208819552005,-0.01851239607348901,0.2827695943676991,-0.027836089252557292,0.32454370110048075,0.4261004382492388,0.06929825025296459,-0.1908993792951339,0.24816120130587785,-0.06660007046651606,-0.010190849402993914,0.4456444680699875,0.23591478330737928,-0.18537506076926338,0.48463987283471144,0.46114539018757994,0.5982535732724084,0.3853628676705654,0.13795707283157288,0.28703956835128414,0.3065714181338652,0.11315747809623657,0.03899600788736607,-0.037210078266066385,0.4774525872919005,0.06756946885901835
Olfactory_R,0.320184818502766,0.4460604555642262,0.1653412956045126,0.34019438413016606,0.3236462311420268,0.4894606911031551,-0.37023275120819255,-0.2197533142462192,-0.12008340480817357,0.1530331653176877,0.31893812975639624,0.10670434670891994,0.2809068467877794,0.6045040024583999,-0.17851327192034122,0.28601660436406917,0.256435159189579,0.010207983395353157,0.01641455946598691,-0.16435364651517506,0.13896783884527092,0.16949674338944817,0.20385652254686673,0.02096976002495812,0.12223440714339538,-0.10784568928889479,-0.4157841476321025,0.5377039881771712,0.5645420721907716,-0.16811458831895676,0.4928803465638686,0.1272524534296477,-0.15075776223750387,0.17449674051697714,0.43868619131266917,-0.12277328336239941,0.3908103350920282,1.0,-0.20166883834031668,0.43441373725246374,-0.26848623635729835,0.5389188821390879,-0.11679583852188427,0.021041915434914633,0.02011448575497402,0.290019905361887,0.27103311686660586,0.24531869141889107,0.39056252436125777,0.43230091473274584,-0.20450629554024885,0.1041021441802221,-0.2535629251498935,0.08059271966061751,0.06318129038076034,-0.34486145908323573,0.09548358409925431,-0.029511542788817006,-0.08979879327025417,0.3265986310711716,0.7636372302704868,-0.2048870257805559,0.06284868532541943,0.401034614106501,-0.22553286583677962,-0.27032898869154365,-0.4455070785906565,-0.16990339450062505,-0.01012338027629624,0.3685275279462717,0.13577184651233992,0.2256168551390555,-0.46369840015648506,0.41829210961032987,0.24925607940314468,0.0301990149975967,0.2856253129626497,0.07681420313951091,0.21467798599008836,0.46750284499747446,-0.18983056990187733,-0.10204085516906981,0.14622700498961091,0.3797088722459005,0.3445996303269019,0.3943829753217419,-0.20391196232758244,0.07089359804331954,0.5527718432589711,-0.29125880219897626,-0.16925821806827912,-0.03954770383949183,0.32162657878442164,0.40318788431712643,0.6840397869642728,0.20718288599833146,0.07761635453591817,-0.300296280472424,0.36363728920774224,-0.49695286358038837,0.42506378823133845,0.7148639366179309,-0.3202827435572189,-0.44659286780723784,0.11385720570413785,-0.1975999013607422,0.1370852452513237,-0.0340356662861459,-0.25609466389844715,0.5153222619681639,0.10986611978866574,-0.18493634237772927,-0.046796559190637584,-0.05807450416383541,-0.24048780854837912,0.2415865934216652,0.17433631093447502,0.02167349951465207,0.4033716488609307,0.31517649725214975,0.08608408233490555,0.7001021700349552,-0.0924059464847176,-0.03473867389381621,0.07163801772014894,-0.16991945644804243,-0.10166218459004979,-0.30824263637363125,-0.06273033304774064,0.065542008202273
Parietal_Inf_R,-0.11841824534201706,-0.12254308545532448,-0.1659830311901363,-0.24866468200852004,-0.320373591116809,-0.38974107117635753,-0.11354464198900148,0.4761106659801704,0.7292241156828707,-0.1645333484988675,-0.4189439455974728,-0.401770364251476,0.30580214326149213,-0.44107479395239224,-0.002075508856847424,-0.6769319939963258,-0.15573100557511718,0.40375540478653155,0.10996627318746706,0.8189892426237442,-0.014756062149438545,-0.01151729151811625,-0.10836572190514394,-0.23817022206441796,0.46954878370303715,-0.04505638799094639,0.0975443014244301,0.11442193748487604,0.011098705813362562,0.5062326983713389,-0.014428202706675641,-0.49263362599423327,-0.22319456112160718,-0.39888418867209213,-0.14711378780348552,-0.15884446311974293,-0.45841423490794914,-0.20166883834031668,1.0,-0.08584412457864514,-0.184771307695186,-0.061700287747989906,-0.33923026953336033,-0.010351588255917997,0.6453658965566578,-0.41357921862593683,-0.6136996418088203,-0.21879872661907376,-0.4036743995239539,-0.44427304592220956,0.3329339856011758,-0.19201111850458702,-0.007750005410678767,-0.20389813955150166,0.03421059038970533,0.8408525313994815,0.14647478090028304,0.10849077437795765,-0.15730654394723817,-0.34921403903243087,-0.21512953942055088,-0.03405832762477243,-0.3007154523668643,-0.23591397839496742,0.45735930170712785,0.3298689706569313,0.40984861107933657,0.7296469108471677,0.4168702101315403,-0.5600142631849401,0.5110412706405526,-0.1537922292739793,0.5724466547444412,-0.43178170776205754,-0.209198043726064,0.040957972544535516,-0.08532516668635896,0.031651178396317946,-0.15930167112881752,-0.6294240142356999,-0.04245993883701899,0.3457535675402912,-0.2163237872415004,-0.47300152720862554,-0.3786597039878377,0.11662473487135114,0.7904216306724967,-0.07301723267346857,-0.20609767318488323,-0.3605830637283896,-0.24190595036484872,-0.043838631686577346,-0.10705700064873327,0.1799840039361991,-0.13645313792213865,-0.14055699483772333,-0.32128492020587723,0.15479492229322583,-0.42323900478316073,0.6472772812037435,-0.3458639083247138,-0.3107284271919809,0.33731649598654334,0.18586901661957592,0.4310286649666649,0.2553225549811499,0.006514586305277736,-0.339237010337991,-0.1864380888813126,-0.23701765585117224,-0.20471664683216317,0.48990478639673135,-0.12965361330940134,0.2070002801851439,-0.3220806709198268,-0.25246206618458894,0.024598202601744727,0.09048982603036979,-0.0650291215091985,-0.5655960328071135,-0.1632188486381778,-0.06335057755532247,-0.15800895095403222,-0.24410545496554273,-0.08056138155379897,0.0114096736120408,0.06376333255088285,-0.11873125469558517,-0.35403810450218604,-0.0655727249009839
Frontal_Inf_Tri_L,0.3600813140576215,-0.02062194780960407,0.2594516031439348,0.2656229358556935,0.5047616572429386,0.3850216578781751,0.024247454346935916,-0.08036605822981538,0.007079364467470173,-0.04301560845622853,0.36721440453198345,0.03420283662760994,0.6131378588326597,0.32955551390011784,0.23233724244724613,0.21240815452673045,0.6166156463127679,0.06508288270764236,0.1250183205014913,-0.04039143577742884,0.06270385050382411,0.23751939344129758,-0.02380892220348437,0.25603357919896796,0.16238848268681805,0.22636930296556293,0.040113050518738876,0.4382322063908525,0.6427243330254648,0.06497827637060967,0.5182828021575975,0.047220595040985164,0.12083487351425308,-0.13909218609222188,0.02102064681261331,-0.05689029496154813,0.47447531579614943,0.43441373725246374,-0.08584412457864514,1.0,-0.025424988882636265,0.4536706060864258,-0.07153073869002859,-0.22353201711811024,0.20822298458470864,0.14510952404198726,-0.16213312094983642,0.27305508577006743,0.1725033981205866,-0.1168635204154349,0.28410324630834727,0.24852175562190137,0.09710892508988433,-0.11163619021492838,0.32423287819100294,-0.2435283282994655,0.02570229674598785,0.39243487611012035,0.028851466434245823,0.0058449062516043,0.1989990365595266,0.24810578681227383,0.15443343486829972,0.23269061251610215,-0.11824364436923836,0.16292173623181888,-0.1679980798564608,-0.2221494260657907,0.2834727741079226,0.3397352528609428,0.07742793493137991,0.26472194511296815,-0.21225500901878117,0.18277701898679335,0.3363510566841947,0.17929987016797222,0.0793423408082519,0.09304427808142463,0.7030273479212282,0.321481225775267,0.053285520370883965,0.0911039587847966,0.01983791943240622,0.2753444164803899,0.031218102587521786,0.46464535867040746,0.04170063926695476,-0.21244938591490917,0.28043288802791233,-0.30488041959844187,-0.37628305321692207,0.25723798733336434,-0.022093744703293637,0.5003404617762722,0.5176767129094325,0.36552015668008625,-0.20725288161263167,0.0021976408635876045,0.5238077455486779,-0.0036107294587981223,0.17040122852651798,0.5606735234603364,0.13027817496074487,0.2094964014107758,0.1802805600487207,0.1936596175903905,0.3848155288337946,-0.2249583560941451,-0.057981740275714316,0.31010976655931416,-0.36524368884755465,-0.03878897050080656,0.16894639248674315,-0.01899332002312711,0.06290723602547137,0.149748386366869,0.14076806104502268,-0.2718832641011298,0.6336919558237967,0.41024225932512043,-0.004034604519737625,0.43988074497672863,0.09938864789256076,0.14245477859135597,0.059245454175252794,0.16624930827415352,0.26273403750129826,-0.0796650778107577,-0.09000333809606585,0.21440432362667775
