,Cerebellum_7b_L,Thal_PuA_R,OFCant_R,Cerebellum_6_R,Paracentral_Lobule_R,Cerebellum_Crus1_L,OFCpost_L,Thal_IL_L,Precentral_R,Frontal_Mid_2_R,Thal_AV_L,Cerebellum_7b_R,Frontal_Inf_Orb_2_R,VTA_L,Thal_MDm_L,Postcentral_L,Frontal_Inf_Tri_R,Cerebellum_10_L,Thal_VL_R,Supp_Motor_Area_L,Calcarine_L,Rectus_R,Vermis_6,Angular_R,Temporal_Inf_L,N_Acc_R,Cerebellum_Crus1_R,Vermis_9,Red_N_L,Cerebellum_4_5_L,Insula_L,Frontal_Sup_2_R,SN_pr_L,Parietal_Inf_L,Thal_MDl_L,Frontal_Med_Orb_L,Cerebellum_8_L,Rectus_L,Precuneus_L,Fusiform_L,Thal_IL_R,Frontal_Sup_Medial_L,Amygdala_R,Supp_Motor_Area_R,Thal_LP_L,Frontal_Sup_Medial_R,SN_pr_R,Lingual_L,Thal_PuL_L,Occipital_Sup_R,Lingual_R,N_Acc_L,Vermis_8,OFCpost_R,Temporal_Sup_L
N_Acc_R,0.20243757333676876,0.420161194327253,-0.0006172717923449969,0.366713368804653,0.07471686348129976,0.2642545446396632,0.43371860119142985,0.5372946237841426,0.3134565816379069,0.2994926459576981,0.4660078245547804,0.3819318127675656,0.33100927634761257,0.09192256612188739,0.6062488613384923,0.22814519827839086,0.47689995465187424,0.7030771468449476,0.5763099593030118,0.1696708300917968,0.1794032670814227,0.14611504962282765,0.3461795930485699,-0.02171735081598092,0.15161376584072486,1.0,0.24959444317169774,0.5383818040039339,0.287476836860421,0.31653583936075064,0.6092878696307729,0.24100542392271673,0.31336448433189334,0.03669778308336508,0.3308717930203722,-0.2654846914437479,0.37564857553347286,0.19810058465865116,0.051134753742426896,0.3887350347232383,0.5026635414972457,0.4755562641790894,0.2965287883682792,0.16903371642669665,0.4871007296333152,0.49700004096646416,0.32328656349189666,0.27985920607426656,0.33541312964474973,0.01137517352726363,0.3639408967849866,0.5815692748808726,0.2464669077902483,0.306229741099657,0.47975188482853975
Cerebellum_Crus1_R,0.474894684016366,-0.16750671266765674,-0.2857434452425379,0.8508083337047231,-0.21902916610958958,0.9221775977730704,-0.03705857941665734,-0.012003373343334978,0.01918513904304751,0.007055912923622702,-0.005303314769891441,0.8706340826812855,0.193595874489522,-0.013995853370456966,0.0857357735427178,-0.37366732198549857,0.28088979068620595,0.23980570717392427,0.1301833191440307,-0.025077066983387738,0.40420568043345256,-0.26101919545047203,0.6737356672822005,-0.17015000821362522,0.6845561736421597,0.24959444317169774,1.0,0.6340845336125293,0.20239241033257285,0.3570784403170485,0.1433242308840753,-0.00277600159104183,0.06115096161809908,-0.6130399598579676,0.03510784655510052,-0.43626437813028085,0.801673929561446,-0.19817543557837322,-0.5018519425263888,0.6481962568365983,0.030421869045609798,0.18158106609875904,-0.018727130222067512,0.01499221021002584,-0.1783218905992513,0.14869443583223557,0.12945931180660247,0.7231689555577222,-0.02101441242915505,-0.07463482032339476,0.5397912162969372,0.1789236786556708,0.547112545780048,0.14554794211340402,0.16005838844769518
Vermis_9,0.33459541026611106,0.13107950622671669,-0.3031625427747272,0.6788769172411931,0.005461841956166706,0.6535047539406017,0.2800172210102126,0.209118567408353,0.13469429355362683,0.2645349424597047,0.1408413187044436,0.7510409662086528,0.47359755480375937,0.07602821325039005,0.3613794367806537,-0.0584300288396945,0.3931549319213562,0.6553594034596322,0.3890932124058035,0.0689263294521323,0.4580917350728582,-0.11229235782801462,0.49234956954590897,-0.0012806205017303173,0.48578995092958904,0.5383818040039339,0.6340845336125293,1.0,0.3063133411913915,0.47638042170748096,0.4001267352838763,0.29876715164935597,0.17838378620358167,-0.18895074248274038,0.17423017163685675,-0.032648857796735556,0.7903066337227842,-0.15699007253834216,-0.06328466019732802,0.640639557906823,0.2852974151346936,0.4607005122047525,0.10218766246036506,0.21090742643439833,0.20454720223655676,0.4859862867170452,0.2853596237951332,0.6668565579379543,0.14432710727268672,0.14700152258539523,0.7177428043803756,0.49713602939742907,0.43252480189136333,0.1816267814573259,0.45906317935391355
Red_N_L,0.30991991134768915,0.17605770775619758,0.16143935519988067,0.3624607455992932,-0.045327865272777206,0.2201322808948285,0.38702353151082336,0.41879791346017364,0.1735391800913845,0.40729993606682946,0.3804184806868895,0.11961789264237113,0.34394068540147893,0.0385060514126051,0.38096004580686355,-0.07685273498774249,0.48284804399295567,0.3085573255482028,0.3713480636993867,0.17469277777245687,0.3031756320557086,0.32143042201026917,0.28978384457148454,0.20477410015410105,0.4422500246400395,0.287476836860421,0.20239241033257285,0.3063133411913915,1.0,0.2841704695255241,0.4314504845111783,0.2511523834349297,0.38832112814928993,-0.17105423489546376,0.37878101196391883,0.08912307633893182,0.1288839737897958,0.3370735942639003,0.14960943109453836,0.5066714957005948,0.20274908387971718,0.35589096267502207,0.48104552911748855,0.089245454634778,0.2106545293806804,0.34481992539174083,0.21219596164303478,0.2631384623225092,0.3085108533028091,0.20230712940857998,0.22756811632256604,0.37101648248141234,0.2064328397578289,0.5686079080582725,0.37889983740287825
Cerebellum_4_5_L,0.2758396396805339,0.3223896337511672,0.15658207853917305,0.5929978000215964,0.18280598258452885,0.3677123544231696,0.4180740251818736,0.37903445625869714,0.26170934570216126,0.3533530688646828,0.1870213817355853,0.2757567709939244,0.34302126252630205,0.060658400823927955,0.10386874602092211,0.09412345136609003,0.4247362249414024,0.5113465015544449,0.10725062771729643,0.37981382571205713,0.6105798991384712,0.23634185272185151,0.3142935007013894,0.13739543708212612,0.5254180719073394,0.31653583936075064,0.3570784403170485,0.47638042170748096,0.2841704695255241,1.0,0.5966417711569374,0.44827217127122104,0.3791315475162286,-0.1632455146022936,0.09876855510583482,-0.0462876709874693,0.3890556710103326,0.1475233599615323,0.01749816139175179,0.6943233725166935,0.18419036244167725,0.5507594728786107,0.5495077388046609,0.4897303129274911,0.03430945406055627,0.48112488069537085,0.2569893385227318,0.6782085149745495,0.35605653832643336,-0.0390057664570422,0.5793206520189537,0.531828691784826,0.2602190547385323,0.46636961608321637,0.5049474160375423
Insula_L,0.23853425720283633,0.4163851775554929,0.12784368319409894,0.3900483224007574,0.13009126311786526,0.15234155774802918,0.6977196491985165,0.6444822651437353,0.45718709214689557,0.558766649668458,0.5526485763755195,0.1578399841133644,0.26848810324792677,0.2106167867809412,0.5371571828481098,0.34611721721296945,0.6095236399428478,0.5410274094350427,0.5720426414636556,0.41237747601366515,0.3618853893215409,0.40963089489240573,0.10466628407561494,0.18702306130735571,0.31058880098957514,0.6092878696307729,0.1433242308840753,0.4001267352838763,0.4314504845111783,0.5966417711569374,1.0,0.4934450317978705,0.3543177447855198,0.1021420196468431,0.4439994007147505,-0.017563872197508826,0.20452209928210752,0.2979577407287571,0.23737884463089426,0.5020569706292033,0.38104400479733946,0.6820013525292973,0.5525646800417474,0.3705054684383701,0.38120340756323945,0.6665125589637417,0.2946815553980957,0.393405641830564,0.4840746519990406,0.09773625459145388,0.4532760008632125,0.49388144866518513,0.10490681891076169,0.5771118328734737,0.8225814485312137
Frontal_Sup_2_R,0.058980208613297794,0.2152361955537832,0.14558514200090797,0.2230122400544988,0.47408526848929505,0.08661508073456858,0.2772451028432641,0.21132867234701613,0.6194087583192764,0.7087577543979254,0.3004288694311724,0.02888191775502005,0.23934701630758087,0.04670533035636483,0.16451525210967308,0.4148448850757764,0.47165910879079614,0.3632537900667491,0.22530681585409,0.6426550788162219,0.49821107301158857,0.16070934119886796,0.0010078396488290824,0.5761085391742081,0.33208037888692776,0.24100542392271673,-0.00277600159104183,0.29876715164935597,0.2511523834349297,0.44827217127122104,0.4934450317978705,1.0,0.10666679099015425,0.1755956899171904,0.26831844689106815,0.05216143185265741,0.22196493441694218,0.17476834146046816,0.500483557605354,0.38378874385836775,0.0825080511512841,0.8420692897151197,0.3202158972831066,0.6353486193241052,0.26258152344419583,0.803629843202549,0.21578683178113472,0.29356208548850027,0.276628948050382,0.4583797765682223,0.3301702129951853,0.3087249155176561,0.20280631111509437,0.26594484963165393,0.6372113541725691
SN_pr_L,0.26820085577916714,0.6359639395361527,0.20982376824541826,0.3778024915938219,-0.2738878011766738,0.1071742429440718,0.3621404636816541,0.6477200733028778,-0.11927797715221841,0.11798164344592192,0.1445832232629641,0.08745395168687349,0.4577171807920432,-0.2668070511897432,0.4190456526955966,-0.2260079146307048,0.4721558336641133,0.47822285942615234,0.21671764522620904,-0.17586039157401628,0.003673725025838888,0.5773034945699709,0.3967518343229732,-0.2836495060587348,0.2269837981773007,0.31336448433189334,0.06115096161809908,0.17838378620358167,0.38832112814928993,0.3791315475162286,0.3543177447855198,0.10666679099015425,1.0,-0.22775030784932396,-0.22578406502151474,0.2535318405363973,0.17659261264573436,0.22923808317409491,-0.17668985085385328,0.3750688975966656,0.7136723224310538,0.2386017372236174,0.2730532904279514,-0.043831958154407685,0.2593166062301294,0.2749095947741809,0.6683069891359116,0.07585585484953877,0.3700115666375893,-0.3198790452698007,0.20313569677742863,0.6751393550527599,0.3224197369323337,0.3524756700243714,0.12702460229199572
Parietal_Inf_L,-0.5127191685810256,0.045667048238877496,-0.11213682413781392,-0.5053703112255494,0.37033029958060104,-0.70708115727699,0.09076644957147374,0.03944813688501412,0.15657276017960262,0.17948740823879294,0.2220600729406357,-0.5032915985217361,-0.20149708602999947,0.3500696099563906,0.1766493674380594,0.8299277964371305,-0.17505799100191258,-0.003903055420701131,0.22617161257062374,0.3156281174851672,-0.07888167673438629,0.12474144249008592,-0.4585504911789925,0.31395519970969216,-0.6625667211732068,0.03669778308336508,-0.6130399598579676,-0.18895074248274038,-0.17105423489546376,-0.1632455146022936,0.1021420196468431,0.1755956899171904,-0.22775030784932396,1.0,0.2827194043931356,0.2731709589998159,-0.523708871771645,0.05899974015430259,0.7556321773564708,-0.43570033877901415,-0.02421061940816951,0.027905443993006877,-0.04333177284723543,0.1815175180182795,0.28802465779605085,0.04213508435187419,-0.18720129544543165,-0.3486230239153018,0.06338303426161228,0.34289765345963674,-0.09430864647642577,-0.10420551239287923,-0.4396148226187696,-0.16263915570345605,0.17633689288617482
Thal_MDl_L,-0.021691261890011502,-0.13309065422770766,-0.18011042443973355,0.04367826337988291,0.282797108187128,-0.03784688310081615,0.278201293721169,0.4409216732729353,0.37086576924592785,0.34375951125189413,0.8454714041998195,0.02635809724909162,-0.12569180120789392,0.2074286831791052,0.5948631375320542,0.38659783710609097,0.3262253283199185,0.11910889935030881,0.6822675871479295,0.30329936632809434,0.3484136547134036,-0.1635314477258137,-0.0031844511099955934,0.5248006754517278,0.03088841126907062,0.3308717930203722,0.03510784655510052,0.17423017163685675,0.37878101196391883,0.09876855510583482,0.4439994007147505,0.26831844689106815,-0.22578406502151474,0.2827194043931356,1.0,-0.19431914177302756,-0.06848578933264812,0.2199741531956564,0.45458493217004475,0.2207500727722236,0.035590470101433125,0.32816427232223305,0.2282169044795411,0.10367351933575279,0.2935264222764955,0.3189013759715251,-0.3881604648348068,0.26979894832083057,0.26810195770818934,0.571589458754436,0.24809411679289037,-0.08442303587440253,-0.0326391057586757,0.27385649517784916,0.44354016955764874
Frontal_Med_Orb_L,-0.16455832694376546,0.17780416481169556,0.17638966303960346,-0.22807651311024826,-0.11968129713641279,-0.3559948033110327,0.16580700469677262,0.15947323661784743,-0.30089396168516824,0.1288723926628784,-0.178329277035424,-0.3336108403465397,0.3255430269713093,-0.021023403760788616,-0.03019769310969363,-0.06431587734812952,0.028757157387329927,-0.018074930120738058,-0.11619439307344158,-0.28544614132986207,-0.18449558948181988,0.3314636845279084,-0.22180369887523949,-0.052184783864874594,-0.1609254665040179,-0.2654846914437479,-0.43626437813028085,-0.032648857796735556,0.08912307633893182,-0.0462876709874693,-0.017563872197508826,0.05216143185265741,0.2535318405363973,0.2731709589998159,-0.19431914177302756,1.0,-0.21691435144820467,-0.00457599521753085,0.2328281922723657,-0.10320444475868708,0.12584342733851162,0.03391752313931923,0.02769332086469762,-0.2028066023432249,0.07595900891996592,0.022646579840281303,0.2979648575312838,-0.24837742699511714,0.04374055900698521,-0.033176836441335344,-0.005967876331019594,0.2673335500079704,-0.1855457511896875,0.02807123248129153,-0.001153421654403863
Cerebellum_8_L,0.3972627688353083,0.07824507835316194,-0.17694468410142408,0.7471478790111832,-0.06884066683235344,0.879708621256845,0.045848946524170854,0.07877979175607819,0.09420946432889635,0.13821000895457966,-0.0225539567627762,0.861222241301754,0.4528474076266016,-0.10907379432711799,0.15926787803922096,-0.29131032399505047,0.3558591603663302,0.44251911332340244,0.18112326657980382,-0.032280113161840145,0.36607679993884634,-0.158859353449683,0.6110736015771996,-0.16522562779636427,0.6543116233559289,0.37564857553347286,0.801673929561446,0.7903066337227842,0.1288839737897958,0.3890556710103326,0.20452209928210752,0.22196493441694218,0.17659261264573436,-0.523708871771645,-0.06848578933264812,-0.21691435144820467,1.0,-0.2375686270318669,-0.40950428756029555,0.6406548121575573,0.22293626275963305,0.367084381882289,-0.06552468315267829,0.11251070643281359,-0.017520409832601346,0.3742151160470367,0.38495812760429954,0.6793331409832744,0.023863764471107086,-0.060897255648919596,0.6352333994105407,0.41751619991195427,0.6376592752727556,0.08392092595332915,0.2959483160470077
Rectus_L,0.01965328945327536,0.2035412451203111,0.33210267171560076,-0.08964451998962884,0.15752501070207642,-0.20154205588554622,0.5424121470607189,0.296657372331417,0.14908935036318818,0.16574511957741764,0.2950383568278368,-0.20299592609150338,0.12235586470054037,-0.05073783397108392,0.19347513802485866,0.13526635834811093,0.2074603436042416,0.1813207139047305,0.12362043827605171,0.13080237817501453,-0.1174260374719253,0.5382895883595363,0.05957597145505461,0.11203380866726896,0.02863407103295917,0.19810058465865116,-0.19817543557837322,-0.15699007253834216,0.3370735942639003,0.1475233599615323,0.2979577407287571,0.17476834146046816,0.22923808317409491,0.05899974015430259,0.2199741531956564,-0.00457599521753085,-0.2375686270318669,1.0,0.11749965188237697,0.05210470551846191,0.11454705826792148,0.21989978028234514,0.4856341148832169,0.02828519342466519,0.2670805836673896,0.2052994549068122,0.05324274472442541,-0.18650502468379024,0.2695370105923033,0.04350391420899443,-0.14000410749644715,0.1621787996887262,0.055797149452670614,0.5975264933255525,0.15528001948642822
Precuneus_L,-0.21123083202806817,0.05880212602496902,-0.010256093141613746,-0.2649352070751372,0.49602956428573536,-0.475353562271471,0.16353401478860033,0.08676949434532542,0.4393404167273477,0.5004454628415002,0.35776233229216486,-0.45178926529296753,-0.15018194893666115,0.3082216791732765,0.2362987365119462,0.6753115961976934,0.002032095233903093,-0.016733368932452215,0.32493713823402187,0.5485802238400211,0.37552689142768264,0.09048573379021141,-0.30599037586276356,0.724530205360266,-0.22287442824763018,0.051134753742426896,-0.5018519425263888,-0.06328466019732802,0.14960943109453836,0.01749816139175179,0.23737884463089426,0.500483557605354,-0.17668985085385328,0.7556321773564708,0.45458493217004475,0.2328281922723657,-0.40950428756029555,0.11749965188237697,1.0,-0.06541284496797013,-0.040874823947100986,0.31762375130264403,0.16537756501090176,0.43237587791453547,0.4420418593858873,0.3160352806449371,-0.1100864740189706,-0.04812449169172157,0.213895898444739,0.7209212240990145,0.09113721410628416,-0.07718788625317675,-0.2648842305403789,0.08567160317637963,0.37587187224945895
Fusiform_L,0.5284974518653609,0.19593508080144706,0.011495367490621064,0.8496625673279039,-0.07711746245511618,0.7120769261467546,0.32699481345886755,0.3638946088323613,0.2619814017602981,0.40985651273585616,0.2691709004241306,0.5446267386331467,0.406353656719004,0.017437547550300123,0.3138968528138999,-0.21736337578578213,0.5943824560414434,0.43349931390199475,0.32496488846476007,0.15321966720004135,0.7055111889745231,0.10739388419743805,0.6369873829624111,0.19143921620900625,0.8538811330496981,0.3887350347232383,0.6481962568365983,0.640639557906823,0.5066714957005948,0.6943233725166935,0.5020569706292033,0.38378874385836775,0.3750688975966656,-0.43570033877901415,0.2207500727722236,-0.10320444475868708,0.6406548121575573,0.05210470551846191,-0.06541284496797013,1.0,0.24144014469919425,0.531545736876909,0.3681417103807971,0.2373613007138518,0.14765285804090073,0.48518680577650325,0.3774051835952281,0.828954775104331,0.35096312666236956,0.20308571388900135,0.7264010431400589,0.4610235594896955,0.48885014502156077,0.4746927135853707,0.5075892563849301
Thal_IL_R,0.10704978997398774,0.6839783296574443,0.02050178524579132,0.25413590190448104,-0.23706924935667634,0.09184291675568572,0.37348010707441726,0.7235154429873606,0.0073261845043704685,0.20079347979393267,0.3755798856354385,0.15161173262687427,0.3825210497285067,-0.09825037296829606,0.761446589491197,-0.06439806608031584,0.49230382744314655,0.4918363307057766,0.6086950315082862,-0.2194535058928852,0.013444721691783963,0.30308853414913167,0.34328338905835054,-0.25200640166154115,0.046351970203315614,0.5026635414972457,0.030421869045609798,0.2852974151346936,0.20274908387971718,0.18419036244167725,0.38104400479733946,0.0825080511512841,0.7136723224310538,-0.02421061940816951,0.035590470101433125,0.12584342733851162,0.22293626275963305,0.11454705826792148,-0.040874823947100986,0.24144014469919425,1.0,0.28476657955884743,0.075167941913393,-0.10292158008743746,0.5418645412588953,0.3945183585341508,0.5483630637591349,0.11710282109302748,0.25143428898452436,-0.15508711716816956,0.3573512389314331,0.5592410604553216,0.294416108306935,0.2009178000302837,0.2248272269032103
Frontal_Sup_Medial_L,0.24287262800257012,0.39885076830465344,0.18799165750864988,0.40970095955275965,0.2508088706989565,0.28155791177831596,0.40242354897830024,0.40523222529475234,0.56423717091021,0.7808421016306684,0.3877123739345909,0.22168993727924802,0.3741567775143742,0.12744775897273267,0.34488889836030423,0.2874039008523548,0.6849541719827361,0.5013536078324478,0.3969747416504285,0.5073561246818393,0.5223722052653866,0.2421153236237882,0.1865057413522368,0.3445255060480653,0.4434470595503243,0.4755562641790894,0.18158106609875904,0.4607005122047525,0.35589096267502207,0.5507594728786107,0.6820013525292973,0.8420692897151197,0.2386017372236174,0.027905443993006877,0.32816427232223305,0.03391752313931923,0.367084381882289,0.21989978028234514,0.31762375130264403,0.531545736876909,0.28476657955884743,1.0,0.45920391012106804,0.5187176904840004,0.391273962300191,0.9306730323677582,0.32874405373846893,0.4006448446267044,0.4044927710606598,0.25676201189554626,0.48042771674301515,0.5440830567537981,0.2780352547318401,0.4325864131549892,0.7563794388413717
Amygdala_R,0.21773565333400524,0.3065155984506467,0.5871193275575713,0.2320119259097058,0.03569482736382688,0.05320276547676146,0.4767224963169863,0.3505100704615191,0.3789627390602655,0.42651821725779054,0.271915215320981,-0.14719303331437564,0.27325889151217936,0.1530266118022352,0.12491428643868958,0.11390169494778982,0.4155183921871717,0.26017472377942746,0.13574373185596655,0.43434411199033446,0.33320449836799465,0.5149885296785469,-0.0520384919130041,0.22125846373169278,0.2848944728840819,0.2965287883682792,-0.018727130222067512,0.10218766246036506,0.48104552911748855,0.5495077388046609,0.5525646800417474,0.3202158972831066,0.2730532904279514,-0.04333177284723543,0.2282169044795411,0.02769332086469762,-0.06552468315267829,0.4856341148832169,0.16537756501090176,0.3681417103807971,0.075167941913393,0.45920391012106804,1.0,0.5062682251669128,0.20447660067386164,0.35064708836850894,0.25330178996643304,0.17971854019974906,0.3708256297657151,-0.03364634737922737,0.1006682361112186,0.4396453641518201,-0.04976146863140208,0.7947063230227368,0.42394833993193703
Supp_Motor_Area_R,0.19869237660420103,0.17679250675815958,0.2851545734366203,0.20536672684077567,0.41410222579508854,0.10201380262196713,0.11404922258638024,-0.07853156020780112,0.6091898141215432,0.54486816121546,0.0743190073303049,-0.04541520006127902,0.051039374056409174,0.20088944109371287,-0.06074667028824463,0.4368185901534371,0.19938590409089493,0.19016336826991942,0.05176284897489806,0.8441367994686193,0.5928081875853808,0.1310013774032354,-0.10690939296590089,0.5197038021386512,0.23783111082850422,0.16903371642669665,0.01499221021002584,0.21090742643439833,0.089245454634778,0.4897303129274911,0.3705054684383701,0.6353486193241052,-0.043831958154407685,0.1815175180182795,0.10367351933575279,-0.2028066023432249,0.11251070643281359,0.02828519342466519,0.43237587791453547,0.2373613007138518,-0.10292158008743746,0.5187176904840004,0.5062682251669128,1.0,0.1749958329207939,0.49684791692930486,0.16812019854253704,0.2824577010520444,0.16467488686135226,0.2645924505196774,0.21730654616020964,0.1941671473358113,0.036471752360974795,0.3005064316577096,0.4718489064830023
Thal_LP_L,0.1276602819328449,0.5009591074347993,0.09065645052295782,0.048338465850462094,0.06979424841830942,-0.07060300722496451,0.3385934146677816,0.37766420698614483,0.3209217255283805,0.5122766167764691,0.37454358242370267,-0.04562839350683544,0.15533069484369075,0.20360283585398697,0.6326599530565982,0.23601857475900126,0.33951059728946986,0.3163126720625898,0.6316319971176761,0.19959090998420062,0.21026096251567553,0.26911310937665905,0.1617222699088443,0.17595199104773346,0.010648639770953658,0.4871007296333152,-0.1783218905992513,0.20454720223655676,0.2106545293806804,0.03430945406055627,0.38120340756323945,0.26258152344419583,0.2593166062301294,0.28802465779605085,0.2935264222764955,0.07595900891996592,-0.017520409832601346,0.2670805836673896,0.4420418593858873,0.14765285804090073,0.5418645412588953,0.391273962300191,0.20447660067386164,0.1749958329207939,1.0,0.4685076416059681,0.3395837896451091,0.04871045451175894,0.29950832104035585,0.2686755673384466,0.2932646199460217,0.3487180305918584,0.051188437513124754,0.26473468389847676,0.36104153906076153
Frontal_Sup_Medial_R,0.21398630403849783,0.47250788165839436,0.13738770950687185,0.36475292453853364,0.2910124978712752,0.25785407040372194,0.4498908486356492,0.40432172886814455,0.5479149942986475,0.7871513008573758,0.38835826585413136,0.25170949622192434,0.41117561349062326,0.0874354813423183,0.4491293586358819,0.25562169985529426,0.7208917333805573,0.5500722295232384,0.47222200349089993,0.4697236010567985,0.5007096572565496,0.2536392820545093,0.20241197409787554,0.33377540794315647,0.40196871066691164,0.49700004096646416,0.14869443583223557,0.4859862867170452,0.34481992539174083,0.48112488069537085,0.6665125589637417,0.803629843202549,0.2749095947741809,0.04213508435187419,0.3189013759715251,0.022646579840281303,0.3742151160470367,0.2052994549068122,0.3160352806449371,0.48518680577650325,0.3945183585341508,0.9306730323677582,0.35064708836850894,0.49684791692930486,0.4685076416059681,1.0,0.3509103061914711,0.3896061181999286,0.3233881033297024,0.2609819637585394,0.4899310866043041,0.5178215572444799,0.3271450431504541,0.4086164750154492,0.7192758086953402
SN_pr_R,0.337622387134913,0.5863802139005111,0.3040112520556234,0.44241309968016834,-0.2375104072797087,0.3019310137308285,0.2376707190391275,0.30625945616646894,0.014944256510646256,0.28448643942496876,-0.09235351821334296,0.18378518781710498,0.4952834410052604,-0.018235634948886564,0.2468008906921327,-0.18013365928903688,0.38935516141070325,0.3609311371125551,0.14458703261705316,-0.05916160329413964,0.10669041203430824,0.5262263180429938,0.3518717486388188,-0.2184810111912301,0.3476097885322433,0.32328656349189666,0.12945931180660247,0.2853596237951332,0.21219596164303478,0.2569893385227318,0.2946815553980957,0.21578683178113472,0.6683069891359116,-0.18720129544543165,-0.3881604648348068,0.2979648575312838,0.38495812760429954,0.05324274472442541,-0.1100864740189706,0.3774051835952281,0.5483630637591349,0.32874405373846893,0.25330178996643304,0.16812019854253704,0.3395837896451091,0.3509103061914711,1.0,0.12978962020773246,0.1995711704483723,-0.24204075198631608,0.3040397775284957,0.6633153593622206,0.3113319959775171,0.3161923972031532,0.26118100722947685
Lingual_L,0.39389262236407685,0.010463593262760482,-0.19291094095420058,0.7815308161837863,0.06984975758524758,0.7411798352342169,0.19003890165544873,0.19516996023140668,0.2506415755689601,0.2707243880610866,0.23522065451048357,0.6328377037011301,0.2456563007910066,0.10296408377333478,0.2474310325269103,-0.13966327854290528,0.37390835366075137,0.27875604265634557,0.3238194990308503,0.19704328872461152,0.791949065995779,-0.1696266601679096,0.5463330187885784,0.2130942844955205,0.7370204831065464,0.27985920607426656,0.7231689555577222,0.6668565579379543,0.2631384623225092,0.6782085149745495,0.393405641830564,0.29356208548850027,0.07585585484953877,-0.3486230239153018,0.26979894832083057,-0.24837742699511714,0.6793331409832744,-0.18650502468379024,-0.04812449169172157,0.828954775104331,0.11710282109302748,0.4006448446267044,0.17971854019974906,0.2824577010520444,0.04871045451175894,0.3896061181999286,0.12978962020773246,1.0,0.1299018013990949,0.25672087350782824,0.8483619727364116,0.2249981956061852,0.45577743475776494,0.2859134543521737,0.45343720310095414
Thal_PuL_L,0.2957329623761727,0.34553712554689237,0.19462545828238045,0.20688310669441604,-0.005738392541307499,0.004424669669201165,0.3639888628182262,0.4600287037691251,0.10218552755624304,0.2902001418033897,0.4209693303297931,-0.02049055384796682,0.19876832191775173,-0.14571042850767826,0.3220448300883661,0.1620472997588489,0.38531737164540514,0.32131225887256043,0.2906938345989548,0.17325637953902626,0.22571146015570157,0.2857108433235643,0.10261740107516616,0.11566821234829552,0.19342803953421545,0.33541312964474973,-0.02101441242915505,0.14432710727268672,0.3085108533028091,0.35605653832643336,0.4840746519990406,0.276628948050382,0.3700115666375893,0.06338303426161228,0.26810195770818934,0.04374055900698521,0.023863764471107086,0.2695370105923033,0.213895898444739,0.35096312666236956,0.25143428898452436,0.4044927710606598,0.3708256297657151,0.16467488686135226,0.29950832104035585,0.3233881033297024,0.1995711704483723,0.1299018013990949,1.0,0.15298988805564415,0.18094165554508404,0.39875072118494254,0.11694546412193679,0.28931540569866426,0.3657714927160225
Occipital_Sup_R,0.01763111929062441,-0.25251606808881916,-0.2787636555043971,0.017601316568788068,0.45966922574518626,-0.04982372680356107,0.061107435365468254,-0.03879025992458584,0.4289111298466395,0.3343906444677146,0.38133147700803105,-0.04547654084227844,-0.2075366766342218,0.14725275501055135,0.23907510522733355,0.376525663161803,0.02328911842829293,-0.08621813524634427,0.38035132936650634,0.34899437961544233,0.5015547279502266,-0.21253999018705969,-0.021306145228022724,0.8198104412301197,0.14324124384148368,0.01137517352726363,-0.07463482032339476,0.14700152258539523,0.20230712940857998,-0.0390057664570422,0.09773625459145388,0.4583797765682223,-0.3198790452698007,0.34289765345963674,0.571589458754436,-0.033176836441335344,-0.060897255648919596,0.04350391420899443,0.7209212240990145,0.20308571388900135,-0.15508711716816956,0.25676201189554626,-0.03364634737922737,0.2645924505196774,0.2686755673384466,0.2609819637585394,-0.24204075198631608,0.25672087350782824,0.15298988805564415,1.0,0.28199000903768695,-0.2805693675614161,0.0063010998243181685,0.03209048761539468,0.3553232072430686
Lingual_R,0.3029945088779999,0.24156483343505336,-0.21620011096676675,0.6820137863737225,0.06857111401578016,0.5915418484579421,0.2881346490765727,0.32673143348466965,0.2660508682902209,0.3650756016326966,0.2585099736652122,0.5542802921931127,0.3462894999539168,0.23991357021227364,0.4561630729636793,0.025341843187750807,0.42658255005721474,0.33739794592907324,0.5223205262983639,0.10457055790109333,0.6712210002660005,-0.03151042264569564,0.5685244190974498,0.15245629372555738,0.5799297908631782,0.3639408967849866,0.5397912162969372,0.7177428043803756,0.22756811632256604,0.5793206520189537,0.4532760008632125,0.3301702129951853,0.20313569677742863,-0.09430864647642577,0.24809411679289037,-0.005967876331019594,0.6352333994105407,-0.14000410749644715,0.09113721410628416,0.7264010431400589,0.3573512389314331,0.48042771674301515,0.1006682361112186,0.21730654616020964,0.2932646199460217,0.4899310866043041,0.3040397775284957,0.8483619727364116,0.18094165554508404,0.28199000903768695,1.0,0.351613914811168,0.42497144648283613,0.2607505975336396,0.5886765423388252
