,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R
Parietal_Sup_L,0.19211622653328023,0.13972640316395973,0.03725433890220184,0.07927498186432762,-0.06981163086745426,-0.2241245604250252,-0.17965160272142508,0.5063703697628733,0.3852761247133844,0.1444146096734386,0.31700987229900707,0.05755028030494453,0.31099547671017586,-0.13342641138707304,0.4343591790264593,-0.14966479894011578,0.1128654979186604,0.12459060907385311,0.3078374257551895,-0.00942435236400406,-0.15680735765804485,0.2900195155672418,0.06872341466507834,-0.07950032837574206,0.2455865323137553,0.15081230906696677,0.3613078064521955,1.0,-0.1945068615992807,-0.14891514761754326,0.48043237342916256,0.12466090264147583,0.0025449684789708585,0.02659444788937042,-0.1565298898498806,-0.27315059021042365,0.45453795136607095,0.22581546926610202,0.07052569827283674,-0.009685964106089998,0.13378222372522378,0.0995607093993162,0.23024538407845122,0.29578940030948164,0.04106405020916808,-0.05331711962095692,-0.07015728387687499,0.1437323641460866,-0.07428166624835374,0.12619305689093924,0.37978537494102804,0.08590486407650683,0.15866883853303348,-0.10805238210326805,0.3130524253514717,-0.01612219029922725,0.4259196879232217,0.263795758822699,-0.09160138660848224,0.5333556208284487,0.2071879209750232,0.23159083070127748,0.10995704801502364,0.0187692392490537,-0.04530048451374017,0.06418503003071149,0.30891747747677956,0.16830544954712456,0.12422355517601207,-0.08737213135628219,0.11366565645126715,-0.3312319810846546,-0.3391110873444532,0.24713191003060286,0.07615096379632882,0.1304883934962726,0.07742779021824192,-0.12341811467133174,0.417869582943949,0.3960707048803978,0.14915518731424762,0.21207662309853265,0.44387814675891263,-0.10523898175249262,-0.07800188488185235,0.0026279928495745878,0.43861690358810623,0.24924805441650832,0.31196257230433383,0.005087286646245192,-0.012885652603070428,0.35923676237637364,0.22265026032865212,0.116551563167116,-0.20039683657159812,-0.22351213798672287,-0.24597763795634792,0.2332460468869261,0.16669325908858182,0.48069538777438997,-0.11487542345911544,0.2952869193416336,-0.04725704375035691,0.19447534319641616,0.16029902592469972
Precuneus_L,-0.17668985085385328,0.3510887958099459,0.08567160317637963,0.31481885878807,0.17646561084509824,0.35678748431413826,0.9295896691792269,-0.34357379048698905,-0.2721431583071691,0.14960943109453836,-0.2648842305403789,0.35776233229216486,0.07568982831395601,0.49602956428573536,-0.06328466019732802,0.16537756501090176,0.37587187224945895,0.21099782654647883,0.2362987365119462,0.3900780013558593,0.19665836475628176,-0.15018194893666115,0.23737884463089426,0.6753115961976934,-0.22505682607483044,0.10202719683617248,-0.10431115090167302,-0.1945068615992807,1.0,0.7042898719636598,-0.30599037586276356,-0.1737363402730365,0.7209212240990145,-0.07120686491362137,0.5485802238400211,0.18712129887974926,-0.5018519425263888,0.29128291299998677,-0.0013201322236474496,0.5004454628415002,0.33839028072705246,0.2722041323338443,-0.22287442824763018,0.20679395021190083,0.1091544974341087,0.6845132366796461,-0.07520103198420702,0.19822656464872104,0.7991026679206623,0.08676949434532542,0.16224023372652807,0.31762375130264403,-0.0633651502187129,0.22208001760455146,0.02356548349574876,0.11749965188237697,-0.2649352070751372,-0.040874823947100986,0.6365804743690426,-0.4066305650324035,-0.04812449169172157,-0.1100864740189706,0.4420418593858873,-0.01243963636122496,0.09048573379021141,0.2732443670059744,-0.06541284496797013,0.18812207962331393,-0.02894224836667204,0.13152599854460317,0.3160352806449371,0.20700630824250998,0.14477650831550606,0.13563469279085158,0.34600738601659436,0.13629498399616666,0.09961610335363029,0.8296551330949907,-0.475353562271471,-0.04016950971601623,0.2089837264471602,0.36485942440477837,-0.0220080828653964,0.7714033733259905,0.251491248206718,0.1678257098209406,-0.17440972180739645,0.15800950413429907,-0.07718788625317675,0.37552689142768264,0.8077219009706036,-0.016733368932452215,-0.12138263927277172,0.05880212602496902,0.43237587791453547,0.5456776353836352,-0.010256093141613746,-0.14506736546522156,0.016888562716326553,-0.46010513480315407,0.4880207431081936,-0.13698323008399,0.500483557605354,0.3040660563388668,-0.13778471016597324
SupraMarginal_R,-0.2800183705844339,0.558394870821585,0.22680781794019209,0.4785609129796747,0.16849923443803574,0.6076152044943361,0.6555829881165306,-0.04424596193747859,-0.1312813070626655,0.216781064631074,-0.09912685685014475,0.42463509155110685,0.13752384410480978,0.5610766288841,0.023589969506298616,0.23058610560705395,0.4707785405186567,0.381603365572349,0.2060851579612056,0.3683139721902036,0.09683158316335742,-0.2503646428741926,0.3161270894556091,0.5136695100808459,-0.023520241971176806,0.0774816226859716,-0.1423538845885268,-0.14891514761754326,0.7042898719636598,1.0,-0.1362446942712221,0.05385843257316175,0.7784020769832986,0.027625579952089432,0.5670379764833515,0.20108259822593552,-0.1654545176503646,0.2150357470612936,-0.09807515312545165,0.5148197855944211,0.40611626460801076,0.2627356023320238,0.11111312269766056,0.27833827765706215,0.23600349353673283,0.5706793963041306,-0.13040698819795124,0.12946980236400413,0.6361570237392998,0.07677656551632778,0.1706154465208655,0.3998375638851186,-0.2359294257786645,-0.03781585931357548,-0.038043295255717216,0.12636119401135587,-0.03955159879612518,-0.15918051361173904,0.9182997674411665,-0.16358685688384839,0.19507942050872343,-0.23002422322567528,0.25963145188430875,-0.16574914938280647,-0.058707840205500655,0.4845874370721864,0.16512087999911085,0.4216855435299287,-0.1704843131190386,-0.011833655670341336,0.3957298647908714,0.1790506432367661,0.08865503997263616,0.34515739103996806,0.43757791228899806,0.26080095802868175,0.19393370634633464,0.6510274389934271,-0.11458447906118573,0.0638578998687585,0.20197471603567393,0.3475523778809493,-0.1600913382659044,0.6500404438268842,0.2510093621113371,0.16226307109185883,-0.12708706007044593,0.14048921667289804,-0.22146403779333784,0.4863359344035694,0.4380923072757264,-0.08003710257200107,-0.11623325558061887,-0.1382656071398372,0.46362568744896604,0.29856610515039217,-0.03920279455628374,-0.049250539763849494,0.1944281379043397,-0.3254500430368724,0.5347001173298932,0.09485132954569173,0.577492975253611,0.2567113830822037,0.009077167092722329
Vermis_6,0.3967518343229732,0.19854371029690798,0.22373768843405034,0.21792150294484575,-0.26804843454061905,-0.03187091013071581,-0.2611763205616194,0.6785954535083121,0.5925526148760467,0.28978384457148454,0.5957939164771354,0.08178882134591992,0.44714544598357386,-0.13463487646431058,0.49234956954590897,-0.0520384919130041,0.1636910827554467,0.07090415408273752,0.31022697944926514,-0.17937999694263232,-0.21458433146049655,0.27671684773930083,0.10466628407561494,-0.3144113705640529,0.3549092133972344,0.24973693592387852,0.31453158470672177,0.48043237342916256,-0.30599037586276356,-0.1362446942712221,1.0,0.32974734175496073,-0.021306145228022724,0.37449059662796164,-0.14388588514158593,-0.050877102343382136,0.6737356672822005,0.23975666321830513,0.08753785847235641,0.05168014744589839,0.15171550396566066,0.12727387816954605,0.5854445268777614,0.3357913731027318,0.22893728209498054,-0.17030591749441226,0.005037886440859099,0.18759981356253463,-0.26682304329159245,0.20502842503026983,0.47073900367420796,0.1865057413522368,0.27388845938837625,-0.27968106960015515,0.39599404389442117,0.05957597145505461,0.718936562382755,0.34328338905835054,-0.08213284336313463,0.697429380991513,0.5463330187885784,0.3518717486388188,0.1617222699088443,-0.0410473697421544,0.02288467486579288,0.22724006049108755,0.6369873829624111,0.22232532158525323,0.1845626393655179,-0.11275366910531426,0.20241197409787554,-0.3086890425733124,-0.31229640000926356,0.42652896993419465,0.05922805097912035,0.36909731768530757,0.2472448576778566,-0.3412072546531197,0.6916932689663846,0.5096462769658044,0.20230093501919558,0.3149408414657903,0.5032799786902703,-0.12305367415270942,-0.049916077884260605,0.08463697763525244,0.46865309760622453,0.2590240815505422,0.3589285241268257,0.32973630642788754,-0.07359642484239765,0.2915036943239033,0.40504384609316973,0.14702743105095664,-0.10690939296590089,-0.4396625429656952,-0.15312785268873003,0.5638268415183604,0.3342033050461149,0.5209968908460111,-0.0022460006346840485,0.35609925452341523,0.0010078396488290824,0.1788490349800643,0.3856103299655029
Thal_PuL_R,0.2726957411561137,0.2576155549726626,0.4880834985016967,0.5421308381090625,0.15821913669440418,0.5108889478017258,-0.1586782616166563,0.283411369316083,0.572951028025081,0.45735042663847,0.3201484799893231,0.31551030760576637,0.403427394088207,-0.10622427977160942,0.361362256526044,0.4867749664781298,0.33039076855075006,0.4791379473734732,0.20501839492755666,0.009647591070825828,0.3864716276058097,0.2922191694671405,0.5029474140142203,-0.17977147024229054,0.3763154974575151,0.535652056182143,0.3463878399482264,0.12466090264147583,-0.1737363402730365,0.05385843257316175,0.32974734175496073,1.0,-0.06388813786922204,0.6816899504549215,0.23425151686081205,0.37425728153141347,0.48363708581136466,0.3123655756753685,0.30458849434942487,0.3812363147470794,0.3566690189737462,0.3396713298512362,0.5739253873324468,0.008869819102280754,0.5159681209435381,-0.17044912460766826,0.4093043189757429,0.4841454428550465,-0.38235213429737164,0.3554435023425778,0.18667705638770068,0.4543393698002299,0.24653206212223808,-0.08167863641763605,0.487984767877325,0.19876290987341372,0.5661973053286163,0.15064636283364405,0.07587445535162883,0.37508358255265833,0.49175110777717046,0.13726470234763227,0.04703683472348411,0.15524682198819464,0.08650393489938941,0.5415442824044824,0.6289682634034581,0.5085949357421488,0.37918070115145974,0.2129056552551386,0.39191249853818677,0.17101424328834086,0.21913760398183849,0.33627741058232213,0.313961646771618,0.6687056463863289,0.5387358654507424,-0.1574918962284581,0.4588673204877234,0.29603548038336946,0.4945657285414044,0.3496074303177538,0.0750093396183594,-0.17057936149282404,0.2602507818257714,0.1339543977537497,0.5035002470948524,0.3300972465596503,0.3697789640179684,0.4387772946669547,-0.2978054474876373,0.35146150824965544,0.6169435765792711,0.15022412022296008,0.2165820631285015,-0.3230814166269292,0.15680629169895854,0.4597997862415307,0.48923433704710817,0.21351346228577878,0.40383487499983045,0.5859112722898338,0.25754349419096334,0.3559256118415962,0.48376180404611974
Occipital_Sup_R,-0.3198790452698007,0.640954311234464,0.03209048761539468,0.28062823808921944,-0.023661027568471073,0.2526385007938878,0.6907937543697749,0.1480739921037302,-0.04151712317855949,0.20230712940857998,0.0063010998243181685,0.38133147700803105,0.24479339798472818,0.45966922574518626,0.14700152258539523,-0.03364634737922737,0.3553232072430686,0.25541531005400353,0.23907510522733355,0.08631945629177847,-0.10845032518637189,-0.2075366766342218,0.09773625459145388,0.376525663161803,0.052314202011281424,-0.027787275241222882,-0.16892376115779115,0.0025449684789708585,0.7209212240990145,0.7784020769832986,-0.021306145228022724,-0.06388813786922204,1.0,-0.04439133245236301,0.34899437961544233,0.0005333500916904156,-0.07463482032339476,0.16279332068100089,-0.2618860395613375,0.3343906444677146,0.19529579788892606,0.15032078409934294,0.14324124384148368,0.40389381482235465,-0.04630340777871666,0.7024914789466802,-0.333660951178293,0.10888644143388593,0.6589819092683695,-0.03879025992458584,0.26736349846858387,0.25676201189554626,-0.3026160370861,-0.050978550007686474,-0.11258232890988115,0.04350391420899443,0.017601316568788068,-0.15508711716816956,0.6542275306699724,-0.06193640373642348,0.25672087350782824,-0.24204075198631608,0.2686755673384466,-0.2556410725376313,-0.21253999018705969,0.25988553724939867,0.20308571388900135,0.2508593834474781,-0.28495503849437054,-0.2733729838577805,0.2609819637585394,0.006211040344863745,-0.24542883185212788,0.42115694615250493,0.2752339899710723,0.19004015183414583,0.03568353732086378,0.5153258935170582,-0.04982372680356107,0.18389633853544618,0.10559465113313793,0.34344510441673975,0.032628180120401834,0.6164390180661161,0.23851148232482253,-0.03373611000751399,-0.07416154892868913,0.10720933628994597,-0.2805693675614161,0.5015547279502266,0.6099897791959816,-0.08621813524634427,-0.15894952117140487,-0.25251606808881916,0.2645924505196774,0.2962906484890008,-0.2787636555043971,-0.14310212498946728,0.09712760589302437,-0.19261758201468654,0.358158903626025,-0.06098964226637869,0.4583797765682223,0.17844238744692822,-0.08323890697974783
ParaHippocampal_L,0.5478983002467606,0.12506989743122024,0.6728581094758002,0.5548637822078595,0.22869164647798337,0.4649210163294838,-0.07125062586028362,0.2067805766672264,0.5797533914894373,0.6378334160378384,0.3522067550397495,0.2651340946455254,0.43644191282931794,-0.09711381899538897,0.36362845893229184,0.6426604424634909,0.42658607894630796,0.4402501758655606,0.21427684638967706,-0.11470173356557181,0.44134085347341284,0.454654272112432,0.5526011416952903,-0.2505223911561312,0.3368604216843342,0.7353420138330544,0.40443736067750313,0.02659444788937042,-0.07120686491362137,0.027625579952089432,0.37449059662796164,0.6816899504549215,-0.04439133245236301,1.0,0.18853820900219653,0.46544124754052774,0.33712261401967,0.3723510027154342,0.4920503772204984,0.4094302368283707,0.29585053700244957,0.4005977100739861,0.6703616882786437,0.028941494085176933,0.520712912134755,-0.07167973674508646,0.6366475674643729,0.6564113638235112,-0.2635069365421949,0.5040499603447595,0.1877093815617279,0.5369465424735087,0.5095955779387628,0.25360933440378897,0.5771401913537018,0.38173588089661137,0.5675118235752769,0.25496558007045883,0.10251850362326714,0.33856643222862826,0.4654833476958671,0.3778309968385053,0.14391034042975256,0.3049343018003735,0.3680167677133686,0.4006646391794006,0.6956630534570076,0.32300481689090454,0.6430178750549298,0.2906661149065927,0.4418230087839877,0.46622319694439834,0.33427765544488147,0.45694582276620666,0.2834189236190791,0.6244054930935025,0.7141372229378125,-0.16570685345075184,0.4087747223603189,0.34043986915501095,0.6677499164376983,0.3344540179412892,0.13851247474274636,-0.10253233546645543,0.3761896540247942,0.36823850446009293,0.44886441526577814,0.4445448014294039,0.5881552409043955,0.4147903944472371,-0.17421765503041153,0.38011971204400563,0.802877651709285,0.300942447537802,0.23488442573545482,-0.2999290487077795,0.37128828009700654,0.6050896633554801,0.7274441859645351,0.2458343522831719,0.45919712141731484,0.4901645389687337,0.37227464628662216,0.36806852840843785,0.4886198127476437
Supp_Motor_Area_L,-0.17586039157401628,0.26694909919944987,0.27138298878050815,0.35498232300182214,0.35050347766588325,0.5184712052964576,0.4128644832483908,-0.20688891232818724,0.01122803282864508,0.17469277777245687,-0.05284422368375275,0.20519532900942947,-0.06663241520891318,0.47995590561556767,0.0689263294521323,0.43434411199033446,0.4990436690710628,0.39931150394837156,-0.017373081643720138,0.6896539407479684,0.3027659676566065,-0.1192824704085155,0.41237747601366515,0.5798258933876145,0.12736408209802502,0.08419264208337103,0.05672783847757942,-0.1565298898498806,0.5485802238400211,0.5670379764833515,-0.14388588514158593,0.23425151686081205,0.34899437961544233,0.18853820900219653,1.0,0.5987027975027747,-0.025077066983387738,0.1991874683198806,0.1643700698063788,0.6021167689144914,0.7084813691748536,0.11935804200196827,0.14889099412140183,-0.032412897734356114,0.2383035927416043,0.27536010304679215,-0.040826053222627244,0.09946728952187478,0.26904792791319965,-0.0733961378083267,-0.06178096444454603,0.5073561246818393,-0.11125540619912275,-0.1231388094268623,0.17472129125787259,0.13080237817501453,0.0839634176180475,-0.2194535058928852,0.6061738587849411,-0.07349528393139655,0.19704328872461152,-0.05916160329413964,0.19959090998420062,0.08512509014349776,0.0987734271614622,0.5059842366972238,0.15321966720004135,0.5853008466445623,0.1348637778339327,0.2665617676750736,0.4697236010567985,0.2788657651685604,0.23389772882209584,0.25208711064491257,0.24574888903650033,0.4970361472908122,0.2806002766264047,0.7197334151710045,-0.010317963191730447,-0.20944933066514806,0.12822179187666577,0.32529648640527015,-0.2555356213346349,0.39481882257993317,0.18630996361257124,0.21127079935092954,0.05317201675518246,-0.03929681963333724,0.06855804253004948,0.5086474936486303,0.2520881258646737,0.12933640394025683,0.08175269154806483,0.04447463981028072,0.8441367994686193,0.24546012782086452,0.1961079599165913,0.1745456977304876,0.23125304391555268,-0.31678925488512466,0.7349757180159633,0.3283201222301005,0.6426550788162219,0.14286819237907747,0.02083232532466354
SN_pc_R,0.08399963202226035,-0.06934920205436723,0.38395966177259777,0.2364044213600409,0.4718403782982724,0.5703677324796422,0.12092512578295157,-0.23887214700140613,0.09207463312742133,0.15238882707825016,0.04617414997618966,-0.05815098913663086,-0.21535499894822932,0.2096251544823802,0.1147369557775983,0.6031960718995041,0.32639035417366374,0.44420427964502374,-0.2619110123189788,0.3117338395066266,0.2970115748781686,0.17268234846641048,0.31223568105946664,0.11836022804851584,0.26787990566001707,0.1719224561544575,0.02879081498603819,-0.27315059021042365,0.18712129887974926,0.20108259822593552,-0.050877102343382136,0.37425728153141347,0.0005333500916904156,0.46544124754052774,0.5987027975027747,1.0,0.035177954474209586,0.14164794520105667,0.38009348949024274,0.4359581659651592,0.3750559092433431,0.02575162387622607,0.37949829976696,-0.13247269436061423,0.3602166072592867,0.02842774992834487,0.28242770028228337,0.31789327488562225,-0.14484121535330416,-0.031898850049109265,-0.26091539484333665,0.4180044559374909,0.10797898150734944,0.11978628173589878,0.2415078201339376,-0.006840606659894363,0.24966987142513167,-0.1675752124021297,0.2204202651168534,-0.01972999043893866,0.3059618613339654,0.22939275436444992,0.005684669325666407,0.1742163951700131,0.22229191567356965,0.33584986345356665,0.3465447974549827,0.3589009294358464,0.478167437779932,0.5077916711427432,0.33885545161169744,0.5156168901818536,0.4209552817768685,0.2299833412048144,0.034034091758631424,0.4838208417764472,0.43650129987291914,0.2115470679318457,0.16830137779865614,-0.3208311937951214,0.08281529749449654,0.09254866765226952,-0.32181085659440184,0.11882186972577528,0.4147538157644884,0.20498963550237476,0.11442574947099851,-0.055725638266692704,0.3047783873146406,0.5622259716819628,-0.02020526037732301,0.06128693571062002,0.25822604378093317,0.2103815572042164,0.7833898280596263,0.002464883097037385,0.5125283936783357,0.3666298596714894,0.39731613015530665,-0.2774889962568447,0.5938922725797569,0.35440470206536157,0.4239039182457032,0.008890979214527533,0.03415339731848293
Cerebellum_Crus1_R,0.06115096161809908,0.2778943852825879,0.14554794211340402,0.15735804484403726,-0.3089994935018372,-0.03748841377487362,-0.4694865637556894,0.8494361881884629,0.7208688813931448,0.20239241033257285,0.547112545780048,-0.005303314769891441,0.3753957614533318,-0.21902916610958958,0.6340845336125293,-0.018727130222067512,0.16005838844769518,0.20444333318629143,0.0857357735427178,-0.11394664516178672,-0.2982858397730116,0.193595874489522,0.1433242308840753,-0.37366732198549857,0.7106252396155193,0.11119743727268752,0.27145192554641534,0.45453795136607095,-0.5018519425263888,-0.1654545176503646,0.6737356672822005,0.48363708581136466,-0.07463482032339476,0.33712261401967,-0.025077066983387738,0.035177954474209586,1.0,0.052047874456434835,-0.025039690519574956,0.007055912923622702,0.19779774292729213,-0.05617680824704236,0.6845561736421597,0.3371982552876036,0.14416285079306834,-0.2566837561435422,-0.11338916711399807,0.10200598793856959,-0.5123533635402422,-0.012003373343334978,0.24789296702752672,0.18158106609875904,-0.052395745112712264,-0.3168107226659119,0.28581896798400397,-0.19817543557837322,0.8508083337047231,0.030421869045609798,-0.15213282110877518,0.8376855164773078,0.7231689555577222,0.12945931180660247,-0.1783218905992513,-0.09934919853513977,-0.26101919545047203,0.19604072043902512,0.6481962568365983,0.30473249738857494,0.05795566847446905,-0.28702322228949356,0.14869443583223557,-0.21339347493652902,-0.4053550528583334,0.46345522549246915,-0.03486536736507882,0.43740449741480425,0.24530840619849797,-0.4162452733771688,0.9221775977730704,0.4079401676186889,0.04888030544327535,0.20501669418189808,0.26181903537490114,-0.3493480357828719,0.07753693704198653,-0.18921718272944477,0.5136718785495704,0.04707472294155462,0.1789236786556708,0.40420568043345256,-0.350392803095659,0.23980570717392427,0.37530436971723125,-0.16750671266765674,0.01499221021002584,-0.5676295703861458,-0.2857434452425379,0.5110997221438855,0.30874452997295454,0.6897828400248808,0.06325894873413937,0.4936389350970523,-0.00277600159104183,0.017727475177065806,0.24457564962599782
Thal_AV_R,0.4832805090777342,0.4515212963848708,0.40606517681525306,0.6878733251746302,-0.027168656564883247,0.375115413274919,0.3795862052089786,0.18905673690017066,0.3755925271033124,0.3860646135901265,0.2083977820239286,0.6244391113753807,0.6257198088577095,0.053148391382824955,0.49653996948520723,0.36098610904312795,0.5852157557683388,0.4519409450699445,0.8375685528612168,0.31920807401657436,0.2667068542992297,0.36419638761731665,0.6753414251660688,0.25821717605210553,0.20186341996025234,0.6158895957077126,0.5266027983960935,0.22581546926610202,0.29128291299998677,0.2150357470612936,0.23975666321830513,0.3123655756753685,0.16279332068100089,0.3723510027154342,0.1991874683198806,0.14164794520105667,0.052047874456434835,1.0,0.47385536408174606,0.509863078951176,0.5874102462063551,0.7190844646958294,0.14538822477373298,0.376763305519839,0.6622350445071314,0.12598335404909375,0.37158633388943724,0.6429057392428468,0.1788937567213125,0.7215917725403511,0.7596730664878897,0.5804150564498857,0.4761134885679458,0.05845911620729821,0.7560693928298337,0.20544771443964385,0.3109027421046591,0.7388472611626664,0.3214609182534581,0.2942552684444441,0.27845140408164193,0.3849866934873606,0.674080117780758,0.20588168287850817,0.2647269515321048,0.6720005600701511,0.39772044377887955,0.5863223123815964,0.42443512689515767,0.35469785011279636,0.6582970594281182,-0.056936833389956,0.21546495953757527,0.4307048111655593,0.7617131558454066,0.48397290911883234,0.5820311831871542,0.17583261009939888,0.12077844221744183,0.633629888782772,0.6420173863747677,0.818836466236122,0.6274688641789495,0.3109363792806746,0.006260104257332754,0.35791676551580753,0.5129927185350648,0.7695199699870582,0.5827514284435296,0.33827786619024025,0.34209515186550626,0.5773757573568452,0.5632637551043607,0.6190493407767279,0.2763410225043352,0.0118645771259828,0.05317948796292353,0.33323086555724013,0.4102954687514323,0.0773926416926654,0.39098385260376417,0.47367630511613623,0.3714142984171078,0.8022240437299586,0.2984755409150879
Amygdala_L,0.6043790887205848,-0.11436024833559397,0.4404567629702882,0.37576470224700825,0.2816217034852818,0.2815691012190635,-0.01644179395198341,-0.1548877622911465,0.3381435741299655,0.232203228590949,0.12418792539965537,0.2555130842527292,0.026986819067407127,0.033797796877859845,0.225397621202321,0.6060337088728687,0.29740180531903115,0.37256001232344743,0.25373184989776365,0.24042147507978226,0.4158896853142696,0.4665437233398577,0.5112307260338861,0.11895811683843052,0.1571954437503157,0.5154838305836114,0.5863941566152344,0.07052569827283674,-0.0013201322236474496,-0.09807515312545165,0.08753785847235641,0.30458849434942487,-0.2618860395613375,0.4920503772204984,0.1643700698063788,0.38009348949024274,-0.025039690519574956,0.47385536408174606,1.0,0.22801078121036542,0.3994199722608604,0.464932369252302,0.12265686422005448,-0.09814094201740793,0.45495733600345867,-0.017012160931451466,0.5708521039510331,0.565193210674468,-0.2451051871978112,0.5514961593272271,0.1714199712680376,0.46105092778418066,0.6931468976758398,0.16134850502375542,0.640242209936516,0.3329457485099856,0.2752890830223047,0.4489937348634995,0.013886138066632445,0.12661338371772426,0.10060312639845148,0.5635786450253922,0.2190591229210345,0.6149842050890577,0.4781145943164894,0.30144219840023595,0.3231518525396249,0.32826101056021834,0.7454892442761138,0.4927928514669359,0.3987290473726519,0.32814478823389265,0.4838056374791354,0.11135718607921828,0.2656484192216111,0.36900123366125165,0.5358653026423201,-0.13837319252854793,0.04425739838019095,0.13424324533488996,0.4776959254636299,0.1814731844446552,0.18630561468162146,-0.0837934338993844,0.08677983933673808,0.5080514199861134,0.36589135604596873,0.45494680903642354,0.7315692879553025,0.12371951420459283,-0.02065691454554269,0.6101707819643881,0.5466710048170837,0.5660056848870209,0.3261005233658373,-0.03713901663563563,0.39661768548894744,0.42650670351495795,0.45361241610205444,0.004296191270807915,0.3022692488480935,0.40401053228010164,0.3431360929156371,0.2820970646292547,0.17677668338188746
Frontal_Mid_2_R,0.11798164344592192,0.2927140489431241,0.40795981653324553,0.5671594381744673,0.2678639688843445,0.5541988650291094,0.4742012648046368,-0.01720941194345571,0.21568727017294928,0.40729993606682946,0.09654398903768648,0.31890271839940654,0.3363985297086753,0.19715458466735522,0.2645349424597047,0.42651821725779054,0.6540937955010604,0.5261415154032614,0.319501163030119,0.41478530582528933,0.2432405548429555,0.35729028296964255,0.558766649668458,0.3222764047376712,0.15894651800945456,0.3728915615278551,0.22146522580673902,-0.009685964106089998,0.5004454628415002,0.5148197855944211,0.05168014744589839,0.3812363147470794,0.3343906444677146,0.4094302368283707,0.6021167689144914,0.4359581659651592,0.007055912923622702,0.509863078951176,0.22801078121036542,1.0,0.7629917897330128,0.3941818377228602,0.3772672564025922,0.15501200131086534,0.5602155263396674,0.21685790902207053,0.3291930728619253,0.5513190951949807,0.32754218493101583,0.2680837844158546,0.32398260737951085,0.7808421016306684,0.10971324719403668,0.22608114687461084,0.4469876966549014,0.16574511957741764,0.2332333045598404,0.20079347979393267,0.604841300762778,0.14944388475590514,0.2707243880610866,0.28448643942496876,0.5122766167764691,0.036560487611714,0.2376501667926806,0.6900567147836769,0.40985651273585616,0.5278727623335638,0.37044588383126553,0.3762583594609945,0.7871513008573758,0.24706232278133267,0.3060127331710871,0.5067886309246595,0.47626658071471833,0.5891169825917103,0.4602480473389155,0.5145656706015488,0.1273357781129562,0.1543913186006085,0.3948305519347193,0.6045212943349563,0.17388622708771753,0.5157404142620788,0.2999108682478149,0.26635094000097853,0.3099344014295454,0.42658912856546816,0.39540550138808256,0.5294143557589986,0.30340157502575327,0.274735919218865,0.32480763876262153,0.39052960265555703,0.54486816121546,0.12069549614626902,0.34289089099385306,0.29361933243945076,0.4910080281178618,-0.0894592351911856,0.7709397062250958,0.5970634083525023,0.7087577543979254,0.5748670672037869,0.29172403486847787
