,Occipital_Mid_L,Thal_MDm_L,OFCpost_R,Cerebellum_9_L,Thal_MGN_L,Putamen_L,Cuneus_R,Thal_IL_L,Parietal_Sup_R,Frontal_Sup_Medial_L,Thal_PuL_L,Occipital_Sup_L,Fusiform_L,Vermis_7,Frontal_Sup_2_R,Cerebellum_4_5_R,Vermis_9,Thal_PuI_L,Temporal_Sup_L,Frontal_Med_Orb_L,Temporal_Mid_L,Caudate_L,Occipital_Sup_R,Vermis_4_5,N_Acc_L,Occipital_Inf_L,ParaHippocampal_R,OFClat_R,Heschl_R,Temporal_Inf_R,Cingulate_Mid_L,Cerebellum_8_R,Cerebellum_10_R,Insula_L,OFCmed_L,Vermis_6,Cerebellum_6_L,Hippocampus_L,OFCant_R,Cerebellum_Crus1_R,Temporal_Mid_R,Thal_LP_L,Cerebellum_3_R,Frontal_Inf_Tri_R,ParaHippocampal_L,Amygdala_L,Rectus_L,Thal_LGN_L,Frontal_Mid_2_L,Thal_VA_L,Thal_MGN_R,SupraMarginal_L,Angular_L,Occipital_Mid_R,Olfactory_R,Frontal_Mid_2_R,Insula_R,Thal_PuI_R,Putamen_R,Caudate_R,SN_pr_L,LC_L,Calcarine_R,Thal_AV_R,Vermis_8,Temporal_Pole_Sup_L,Rectus_R,Thal_IL_R,ACC_sup_L,Cuneus_L,Cerebellum_Crus1_L,Cerebellum_6_R,Vermis_3,Thal_VA_R,SN_pr_R,Thal_LP_R,Cerebellum_Crus2_L,Postcentral_L,Cerebellum_3_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Thal_VL_R,Frontal_Inf_Orb_2_R,ACC_pre_L,ACC_sub_L,Cerebellum_8_L,Temporal_Pole_Mid_L,Cerebellum_4_5_L,OFCmed_R,Thal_MDm_R,Frontal_Sup_Medial_R,Frontal_Inf_Oper_R,Temporal_Pole_Mid_R,ACC_pre_R,Frontal_Inf_Oper_L,OFCpost_L,Precentral_R,Cingulate_Post_R,VTA_L,Supp_Motor_Area_R,Thal_VPL_R,Rolandic_Oper_L,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Raphe_D,Lingual_R,Temporal_Sup_R,Precuneus_R,Temporal_Inf_L,Fusiform_R
Thal_PuI_R,-0.09802984491859827,-0.013153254014491546,0.3715456217515112,-0.2996940916365439,-0.12662014193149243,0.3838385968666774,0.1138800523271692,0.3687291207250196,0.16359992406855903,0.2727443657513236,0.2646835384680849,-0.08920999082262261,-0.02191274798940653,-0.2450385465202563,0.19004805935108154,0.375441964952949,-0.1899713931860915,-0.2749111401910265,0.12295719136698677,0.24040038448946907,-0.18033860739116628,0.3262362407245131,-0.24542883185212788,0.29116316785208557,0.3381570253430804,-0.44319644516506773,0.2795282878323323,0.57861980655044,0.5169390390822226,-0.10203523068144857,0.2574309911774723,-0.37434529374469167,0.1636115110831835,0.3570187183833421,0.48947273254662016,-0.31229640000926356,-0.29140848292722077,0.39439953308526376,0.6004572972353163,-0.4053550528583334,-0.10159259905096857,0.11931733292505048,0.18233984781658163,0.2698598494754475,0.33427765544488147,0.4838056374791354,0.34113698603009707,0.42730377054451096,0.1879185957112408,0.5903988549774912,0.6427401945234829,0.07910945922384091,-0.169966043831119,-0.5583498583464105,0.14522443756632994,0.3060127331710871,0.3164523821436384,1.0,0.5200997354828083,0.23938052385603145,0.2798788830056717,0.2809491485838959,0.0729312376135041,0.21546495953757527,-0.22346629397676138,0.17332535855641995,0.41967676839439283,0.1451298994261086,0.1328083979733159,0.11207317084476001,-0.3556809674158515,-0.22565865076887212,0.3717623293908772,0.234793133053988,0.05444881692978961,0.2161176588670907,-0.19672801501345863,0.20716049065160372,0.07300410782559354,-0.2667270337669173,0.2001847589050737,-0.06257003897173985,0.22700157660792966,0.22404051300137207,0.17403483470148318,-0.32081812308175034,-0.42809562687864505,0.3551008482707365,0.39085256530172746,0.035530271919230194,0.23146515310359572,0.2753296534855275,-0.32729257787970323,0.27316525010481846,0.33530827522292234,0.35930500617375777,0.20572468639977848,0.2004347429461136,-0.03526107738652947,0.24358586702669716,-0.18187624061198981,0.37428751897870965,0.3461318473821958,0.19261583186859202,0.022239230403778194,-0.17534118181096048,0.2952770219038436,0.17239673324912627,-0.1326138591502883,0.061778587094059784
Putamen_R,-0.038831174987551634,0.5137455105190458,0.5617214349982236,0.21797526343645954,0.46848056513034625,0.7953354511143413,-0.03848663880208509,0.7447087933237888,-0.13085841580939436,0.5842681160577953,0.5278080505644774,-0.09895692164988486,0.45834413568529514,0.1575656800614157,0.3165798165187684,0.46332033773598136,0.3162881352717505,0.33496430502392205,0.41859046228442776,0.17221266336005916,0.18768874317611178,0.7977689458242873,-0.2064950340871877,0.4285859273771248,0.7908505881807047,-0.05422409084838535,0.7134693937350742,0.5815227960789925,0.4532337306128204,0.45108581246523205,0.37965177369901654,0.14222448938330137,0.6142727089490604,0.6599040907153533,0.29022273988479075,0.1826391662508624,0.24268506374984064,0.7706076563635479,0.38611675606070484,0.07611959106779434,0.37647714322682074,0.3814382580668508,0.13702183608116142,0.735808327912056,0.6641731937111905,0.7099694613980285,0.3336663107830046,0.6517828782770879,0.39857694673265437,0.7767120732118552,0.5552118092210824,-0.02632839462283478,-0.19054320115827614,-0.03019137975666868,0.6098498959775505,0.4749128333476369,0.7536857872326457,0.5200997354828083,1.0,0.6698841808544866,0.6213313478401457,0.41600070968863145,0.19173276915790566,0.6717980738596363,0.16413449086671664,0.49402600539963687,0.4515100577907859,0.5377040187608071,0.454656413287505,0.06243190438522752,0.10417333861472763,0.354747361175509,0.48571480627010544,0.5486331486351094,0.4229313623665051,0.4233258694753475,0.019118814802451103,0.0009889894823101471,0.37449190747249617,0.12372894570991025,0.5966280822402302,0.3776024388376283,0.5527555078530242,0.6735552329045011,0.2390054926942718,0.15520217914860288,-0.07858438595847111,0.49052464844133276,0.4567202639757483,0.48386934464151615,0.5285462013567552,0.5761497250079466,0.08231154215331106,0.7045901185095579,0.5711262186300512,0.5367776246043935,0.13948281695553874,0.32206161631913793,-0.05505505781885684,0.16319813709059286,0.3653910892838311,0.6126615710508101,0.5366761449182194,0.6277043543601855,-0.0823298194672171,0.22081553084342517,0.6575095895378551,0.03160769255817252,0.22910705321510505,0.6411916702743519
Caudate_R,0.31301053035049764,0.8200216891678473,0.4002849994324666,0.19821348586524615,0.7587757436987239,0.7325098466011744,0.32063211737624137,0.7258553755195888,-0.002759367934896518,0.5655768017131186,0.3986976059044999,0.05488880980728276,0.392734706137976,0.1191103410468485,0.31040380061355366,0.16988709678994934,0.3476980539177128,0.6019036992807368,0.5661363350512588,0.1766057714098026,0.3926062699822677,0.6286720064726755,0.17844238744692822,0.36112614900169515,0.47921463003373865,0.07056694333583584,0.5219905779012296,0.16492029098799665,0.4035035633839206,0.3277282800965646,0.3444144920336645,0.10220548633114353,0.4385912183969258,0.6631878991651767,-0.05798177518441793,0.1788490349800643,0.19001095719461208,0.7123803947268512,-0.025689268028191374,0.017727475177065806,0.5749053442236658,0.6137370471071731,0.07009183056372259,0.6908070290481472,0.36806852840843785,0.2820970646292547,0.19099677607374344,0.6683611888304798,0.23067339912496826,0.45142821111819337,0.2880302172392542,0.21492827605591158,0.051842959426401665,0.030545352718120877,0.6292981684107617,0.5748670672037869,0.7878785459069336,0.23938052385603145,0.6698841808544866,1.0,0.4324197396237121,0.05184673468134442,0.2031301384080862,0.8022240437299586,0.13798678778192422,0.38922559526417133,0.341228112997949,0.6241234160749851,0.5236241402944042,0.4295813684190494,0.045686087461048054,0.2534108624542507,0.16223316575746788,0.7590360907481744,0.2921888001005438,0.3688171317329347,0.10684143143043809,0.18348050826548165,0.2398913970704041,0.09213295239213658,0.43664557613054034,0.7852950897039911,0.22326334972388048,0.8497113823710205,0.16858904907393732,0.10969182067568509,0.1113076100335722,0.25052292430410733,0.3149659479612199,0.7877433597818085,0.6381813288831328,0.671079941763338,0.1200548245081383,0.8144279039466245,0.3886209600232222,0.47442910158411433,0.28686659536966497,0.2712726060327024,0.1933614480552694,0.0640909363259107,0.7193539497021347,0.5724453548263037,0.27773559485026356,0.4545327391904222,0.041579904900518314,0.42002055495936547,0.7610433815629745,0.18851035011329345,0.1409105459040363,0.5433057516314642
SN_pr_L,-0.11832792117543021,0.4190456526955966,0.3524756700243714,0.17968073923525876,0.3514141981238018,0.5977655330533743,-0.17104811882761622,0.6477200733028778,-0.18805940622712466,0.2386017372236174,0.3700115666375893,-0.30198330514514854,0.3750688975966656,0.11981748653288461,0.10666679099015425,0.22299067124399236,0.17838378620358167,0.5209491433559532,0.12702460229199572,0.2535318405363973,0.12611395897491973,0.4293613154698177,-0.3198790452698007,0.1802723226228374,0.6751393550527599,-0.06392086862630054,0.6814392117967001,0.4447738844195887,0.03867767685978561,0.46968467514835865,0.033858637716327716,0.15262264780948054,0.5374611469066911,0.3543177447855198,0.08437642081711053,0.3967518343229732,0.31101897098796893,0.4966160451391059,0.20982376824541826,0.06115096161809908,0.3258077421015099,0.2593166062301294,-0.0251580937732173,0.4721558336641133,0.5478983002467606,0.6043790887205848,0.22923808317409491,0.32824151072926755,0.11658033423372376,0.5726202025277347,0.35969524224499216,-0.31901173162661145,-0.4398551824775546,-0.08646815860206776,0.5389138581401102,0.11798164344592192,0.4737207102286342,0.2798788830056717,0.6213313478401457,0.4324197396237121,1.0,0.6300848666485991,0.03552993958943684,0.4832805090777342,0.3224197369323337,0.46625640817820696,0.5773034945699709,0.7136723224310538,0.10387487901690337,-0.07804050195989887,0.1071742429440718,0.3778024915938219,0.2797616926731584,0.22833007777506742,0.6683069891359116,0.31322276885099476,-0.1372143717970359,-0.2260079146307048,0.45858163535944896,-0.04434923619427602,0.214076702936911,0.21671764522620904,0.4577171807920432,0.648608019978256,-0.10002985126171618,0.17659261264573436,-0.0400056620868893,0.3791315475162286,0.36945528920345894,0.24866971940639704,0.2749095947741809,0.2552998370790282,0.23309307805552143,0.48720270619020595,0.30227499428943033,0.3621404636816541,-0.11927797715221841,0.08926606963667805,-0.2668070511897432,-0.043831958154407685,0.3202534028599448,0.41779804420241845,0.37431536546816174,0.47822285942615234,-0.5031309286598857,0.20313569677742863,0.37220021080932064,-0.21193498444386832,0.2269837981773007,0.5686380415528741
LC_L,-0.09524287840260863,0.07320166660055265,0.22355166196316298,-0.06630552711752871,-0.09302386316560278,0.4098150330472176,-0.21058469238565383,0.30170750972653465,0.03453920171349173,0.1718522735993116,0.26752983961733473,-0.16489581812236678,0.15001338755236773,0.09617537692511288,0.2603744572804002,0.24897532710082396,0.02452910715625566,0.15657381146351868,0.07642139414670292,0.12774642662148594,-0.0412968940588852,0.2194893173527583,-0.2556410725376313,0.07933612308403462,0.4543392734730333,-0.3315492512657996,0.4287415631317568,0.44145955186833324,0.016348430599696113,0.3008824026560151,0.16069002098853516,-0.057777358888993796,0.5073544172588047,0.2630673764016561,0.3476219551758811,-0.0410473697421544,0.09088541346916891,0.18796997934972537,0.22877843774838372,-0.09934919853513977,0.13801600009091933,0.043213570122014766,0.01659000180872244,0.2070034637452717,0.3049343018003735,0.6149842050890577,0.20091196625129104,0.1262501402145891,0.13271275290729684,0.35264058679933047,0.28287815939257976,-0.05909471805730278,-0.19858170605808526,-0.2948133080987002,0.3272827428962427,0.036560487611714,0.2029595833946036,0.2809491485838959,0.41600070968863145,0.05184673468134442,0.6300848666485991,1.0,-0.014620214844522778,0.20588168287850817,0.06241311479875176,0.32616293866236457,0.5402212771692623,0.33437237633876427,0.05460082331521581,0.014530676618222788,-0.11551017420475007,0.1729390442373609,0.23572194445533537,-0.017771022687023026,0.48567167152462937,0.0530768279129823,-0.5123834184339979,0.04926894031082496,0.28231704344247643,-0.136110194888695,0.05350274708883492,-0.10108657786503694,0.3252217647798387,0.26160484529688494,-0.09650097454727885,0.009655747581933579,-0.30662032213414514,0.3725270362019275,0.36394951961032856,-0.04229410984172402,0.13764213103117912,0.1107653583816343,0.026218104660654284,0.1530018277433442,0.18587231449005645,0.3304664663416145,-0.03931621831333797,0.12699051005160977,-0.25475960132989617,0.19611676079923368,-0.06105082847400587,0.2137092172609594,0.4259950920452887,0.4602856325917572,-0.32698490990548673,-0.03312242006863718,0.17418763800371884,-0.09319805401445509,0.011592393253381173,0.29445940603543286
Calcarine_R,0.24867483687289743,0.16241303913031316,0.3393670866136567,0.23701456714607444,0.22429618398015258,0.37194570173092395,0.38493311045175777,0.11224765511908952,-0.04009420868937379,0.48992477182288385,0.24725614468740428,0.1905232006285924,0.5422102572367263,0.4606633519812189,0.435732946819045,0.5746503244910699,0.38163784753570823,0.030975209660636917,0.46033493103162837,-0.24958614480862512,0.5383548850732894,0.3063657590650107,0.38831143306711496,0.6677141989338411,0.1726455962267728,0.2518160115924628,0.2946240857056337,0.20791238778186028,0.4943384508999154,0.3853291025979583,0.58476072146636,0.2238783994189823,0.04598237346576751,0.3355755832698936,0.21010838846874083,0.2598673836675535,0.5220366800337064,0.19408794738028867,0.10118591863963318,0.3262457741948424,0.4850150560058012,0.1980908769827028,0.6204089974053381,0.30725155724992154,0.4120781163973509,0.16530273821811983,-0.03481116440006282,0.14914700468800676,0.39548021421850565,0.019767264286239455,0.17626029409056312,0.3372270741975144,0.3768841814858363,0.18004994572952113,0.12808940719032025,0.4946999519393083,0.3846472507477235,0.0729312376135041,0.19173276915790566,0.2031301384080862,0.03552993958943684,-0.014620214844522778,1.0,0.3734708653889885,0.2441373605187025,0.38826468547229204,-0.06011923109733219,0.05594568401070485,0.5133330033873396,0.27961884652866104,0.38089318397903893,0.48750963055641616,0.6667926529829354,0.2973455491534523,0.062453859234705734,0.08780739418072521,0.12886016639956668,0.17516776804847956,0.47460286424833525,0.38234193237049435,0.3850787022457954,0.2767907832850832,0.1256853140397513,0.1163793819975035,0.33769506893692447,0.285161908217939,0.03699052544456375,0.6261962120479464,0.04409364401372496,0.511064983991101,0.4593756300535021,0.5145161131576725,-0.07861722287384956,0.22642254543383455,0.4474033115958614,0.14583226058992255,0.44444098802291826,0.7727192990724278,0.16682214731010522,0.6963812602712143,0.20969725904757044,0.2985309108528863,0.354714439897563,0.13298355127609465,0.3489276714606929,0.5975120161856637,0.4173849859161018,0.6546116475069897,0.5079769677205013,0.36877430239275333
Thal_AV_R,0.34209515186550626,0.8375685528612168,0.40606517681525306,0.2942552684444441,0.6257198088577095,0.7654592979895749,0.3109363792806746,0.7215917725403511,0.0118645771259828,0.5804150564498857,0.47265048593147896,0.12598335404909375,0.39772044377887955,0.20186341996025234,0.3714142984171078,0.20335938237453996,0.49653996948520723,0.6274688641789495,0.5852157557683388,0.006460627900888113,0.4307048111655593,0.6429057392428468,0.16279332068100089,0.4515044088543494,0.5827514284435296,0.0812980825626587,0.5632637551043607,0.37242821190327813,0.375115413274919,0.3755925271033124,0.39098385260376417,0.1852453681510763,0.5266027983960935,0.6753414251660688,-0.056936833389956,0.23975666321830513,0.25752548264163244,0.6420173863747677,0.05317948796292353,0.052047874456434835,0.6095444539463387,0.674080117780758,0.12162578793294197,0.6442232901072855,0.3723510027154342,0.47385536408174606,0.20544771443964385,0.6457165613297405,0.33944889764438735,0.37158633388943724,0.35469785011279636,0.2692588605016476,0.0989918325091105,0.07591374225280001,0.6731326643627864,0.509863078951176,0.79570583703252,0.21546495953757527,0.6717980738596363,0.8022240437299586,0.4832805090777342,0.20588168287850817,0.3734708653889885,1.0,0.2083977820239286,0.4102954687514323,0.2647269515321048,0.7388472611626664,0.5863223123815964,0.3795862052089786,0.12077844221744183,0.3109027421046591,0.31696976129499277,0.7617131558454066,0.3849866934873606,0.2984755409150879,0.028132692288699936,0.25821717605210553,0.33323086555724013,0.0789597167240238,0.47367630511613623,0.7962587083047596,0.36419638761731665,0.7695199699870582,0.006260104257332754,0.23536415483525913,0.07850127311237036,0.35577080636694325,0.35791676551580753,0.818836466236122,0.6582970594281182,0.6720005600701511,0.0773926416926654,0.760230170034441,0.5480953881032472,0.540567585971173,0.33932901896326767,0.4087754580455719,0.082562633262137,0.2763410225043352,0.7596730664878897,0.5296864820664204,0.4121157162789146,0.5773757573568452,-0.01281905687264739,0.5068605455350889,0.6878733251746302,0.2747471056829396,0.14538822477373298,0.56038597870131
Vermis_8,-0.12787559441690718,0.226707443432474,0.23475439405244133,0.5842716269993778,0.32299696717419607,0.28414380033899345,0.03525582150490516,0.15338494519728219,-0.3043778706649022,0.2780352547318401,0.11694546412193679,-0.07981638382802471,0.48885014502156077,0.2231084713814639,0.20280631111509437,0.22967616324526097,0.43252480189136333,0.4518737917606688,0.12830659703292346,-0.1855457511896875,0.4395685200928887,0.25104587633742265,0.0063010998243181685,0.2034188944973806,0.2696633715301751,0.40761161393578815,0.2901253384424878,0.06879856191029357,-0.08014225395642409,0.6077658260380757,0.12660153349875872,0.6366525038354538,0.35651551239448226,0.10490681891076169,-0.11441619401183671,0.5957939164771354,0.616749179349191,0.04792045071115553,-0.04713679780921339,0.547112545780048,0.4586727730077734,0.051188437513124754,0.1234135662544956,0.3401713674772698,0.3522067550397495,0.12418792539965537,0.055797149452670614,-0.13402101746012526,0.2132635460285846,0.04213171556725474,-0.10900062813122095,-0.1632776425148882,-0.0647208885237052,0.4216059420888541,0.31092570734921343,0.09654398903768648,0.18784043573045084,-0.22346629397676138,0.16413449086671664,0.13798678778192422,0.3224197369323337,0.06241311479875176,0.2441373605187025,0.2083977820239286,1.0,0.31823593134384254,-0.0049313231551711125,0.294416108306935,0.2682267853371791,-0.21561006944701677,0.5572777595679913,0.5757861952476148,0.3577888562848979,0.01825864433529523,0.3113319959775171,0.4064145603380228,0.22115120034219096,-0.3030019477483398,0.3489267020538093,0.2830354765645417,0.31126490939718493,0.14966209584685922,0.33439529810797297,0.2652521906776418,-0.1614087769577541,0.6376592752727556,0.3223146322177245,0.2602190547385323,-0.020066084324388028,0.28305832140688814,0.3271450431504541,0.2373137284140958,0.4509712848441331,0.22105149267373564,0.2879728068861775,0.10619897908047926,-0.03287235958575924,0.1984983457845045,-0.3296158901344977,0.036471752360974795,0.3084396268452656,0.26947424664947955,0.279004862425185,0.35352459875844483,-0.08264436577131738,0.42497144648283613,0.21818470715490418,-0.11956659626081148,0.5466915188141447,0.35106378077596445
Temporal_Pole_Sup_L,-0.037152774976762254,0.24316369588699796,0.6597364431724674,0.3860072055619697,0.3488213430446545,0.5871009007225836,0.0323513173513852,0.4034793503016697,-0.1967601617815785,0.607815298997175,0.3397973283891315,-0.03421428869665799,0.6815432444937306,0.38834567807295306,0.495902195429107,0.46730817353679305,0.4116330684355245,0.23591732510837643,0.6955466011741154,0.1282003657068699,0.7264898571173872,0.5392788871130326,0.09712760589302437,0.5123968941288299,0.49385188671715147,0.2743660358732901,0.6670137859119372,0.46234611207735604,0.4221359042605265,0.5443797261900097,0.4947577032478497,0.34642524355771026,0.4302458352978307,0.6677401507778583,0.3137822381968803,0.3342033050461149,0.518371146226063,0.5118834941468339,0.2603521888230864,0.30874452997295454,0.6477282772141426,0.15538462600568104,0.3603620529314473,0.5550154057521893,0.7274441859645351,0.45361241610205444,0.32610385213217413,0.3171510117286911,0.45523300250597665,0.4386004248478475,0.2300025892653606,-0.014683075063715863,-0.05514785510576552,0.18327675562346046,0.45284136181044277,0.4910080281178618,0.5936823221119022,0.17332535855641995,0.49402600539963687,0.38922559526417133,0.46625640817820696,0.32616293866236457,0.38826468547229204,0.4102954687514323,0.31823593134384254,1.0,0.44280812822933147,0.25862851480167004,0.37864249735552963,0.00798351292107128,0.4271470649053083,0.5796140236094649,0.49493511702601306,0.2694167936341599,0.5133463194312847,0.4165804488316539,0.12116738869582913,-0.03366221124691732,0.6302107274300224,0.24436799084392571,0.5760070065208928,0.2352318040454177,0.4195017369042655,0.4809552771275706,0.3081534629212895,0.3811118337004078,0.23950538989054687,0.5949147659439767,0.4091337201340781,0.40274023657478375,0.5722598402740857,0.41139740532506575,0.29684308610736554,0.5484869071480185,0.5937669126843793,0.5742557187325393,0.3444324439585577,0.5083086175247581,0.056585452503043525,0.33505409377493917,0.28827208595679815,0.6976394510385521,0.6603984834260256,0.3925480653971459,0.03970234363956976,0.49849602404340326,0.5573254853299618,0.22167772660860927,0.6801800202309033,0.6486006858063654
Rectus_R,0.059585519924275514,0.16004296430151696,0.5779694466557912,-0.16010591930089849,0.05748379768498185,0.4712175204397307,0.08241295935206859,0.3167217030405869,-0.002212848277284144,0.2421153236237882,0.2857108433235643,-0.17156004717396067,0.10739388419743805,-0.16297008044547914,0.16070934119886796,0.12963166780789245,-0.11229235782801462,0.1826591040335034,0.2695262429257538,0.3314636845279084,0.06784668581510783,0.23773717727598834,-0.21253999018705969,0.15296947792178903,0.4450248133183395,-0.3127938955722192,0.46977620508034607,0.5828212360101235,0.18095200933702704,0.17032171050695788,0.14152276542974662,-0.21183290533960394,0.2996442773839457,0.40963089489240573,0.3883788705502986,0.02288467486579288,-0.044162803809164985,0.34977354291334406,0.4471908334773253,-0.26101919545047203,0.2184265489469804,0.26911310937665905,-0.0275883073392596,0.32245233906916604,0.3680167677133686,0.4781145943164894,0.5382895883595363,0.291792075888881,0.12506686699606895,0.3852543579081375,0.4550746695484333,-0.01622081989707721,-0.20603663472189626,-0.3923997791971954,0.3457456053843775,0.2376501667926806,0.44637637604105634,0.41967676839439283,0.4515100577907859,0.341228112997949,0.5773034945699709,0.5402212771692623,-0.06011923109733219,0.2647269515321048,-0.0049313231551711125,0.44280812822933147,1.0,0.30308853414913167,0.10009038203678461,0.14723049344796532,-0.1975365234974606,0.014498990234141649,0.1619207855401137,0.08420136506379199,0.5262263180429938,0.2406180291049863,-0.1830883377594638,0.10851233903966401,0.22619391425926388,-0.2344625315881933,0.13211147258681594,0.058558858033347254,0.28415754641100854,0.413488591115562,0.015046638881525033,-0.158859353449683,-0.30041188809420694,0.23634185272185151,0.7995581542656668,0.15153167308005908,0.2536392820545093,0.24207928305375306,-0.08381738498197602,0.31959774366742716,0.2514804659196556,0.4824077495144451,0.08413656519083211,0.06757241207759615,0.060067019342020446,0.1310013774032354,0.056182823200011826,0.40411072319731256,0.3824921034269264,0.24734635796329196,-0.28909930733036704,-0.03151042264569564,0.37793466430261774,-0.03583854027886225,0.020309858705937954,0.2780424216078723
Thal_IL_R,0.12144237122655073,0.761446589491197,0.2009178000302837,0.25983640131167574,0.5331581815771812,0.5875809096217556,0.07838182630251771,0.7235154429873606,-0.10639294078209723,0.28476657955884743,0.25143428898452436,-0.1845103276149709,0.24144014469919425,0.09238906647203216,0.0825080511512841,-0.016786766966180384,0.2852974151346936,0.7877184161679874,0.2248272269032103,0.12584342733851162,0.20821461496586516,0.43267998981148675,-0.15508711716816956,0.15436341672215612,0.5592410604553216,0.07577023837399781,0.4919495342706765,0.283623098375099,-0.005065033912596657,0.3594504998663147,0.02677906706723271,0.1844615286773459,0.5041729819763762,0.38104400479733946,-0.24946910411341616,0.34328338905835054,0.20858350145072757,0.4240069275612563,0.02050178524579132,0.030421869045609798,0.44544759125101097,0.5418645412588953,-0.14405733747774133,0.49230382744314655,0.25496558007045883,0.4489937348634995,0.11454705826792148,0.3773633290003931,0.16007818800342416,0.4179132427001368,0.25502124132132636,-0.14026070526238466,-0.2678228004222492,0.024897080562620192,0.6047427607085863,0.20079347979393267,0.5429918064961338,0.1451298994261086,0.5377040187608071,0.6241234160749851,0.7136723224310538,0.33437237633876427,0.05594568401070485,0.7388472611626664,0.294416108306935,0.25862851480167004,0.30308853414913167,1.0,0.20030918486590948,0.08000628000479539,0.09184291675568572,0.25413590190448104,0.07758577449966324,0.5095725289187705,0.5483630637591349,0.2186727211423844,-0.024061735734841497,-0.06439806608031584,0.3142812235730139,-0.08908869148100214,0.22048030314980782,0.6086950315082862,0.3825210497285067,0.7493760528845119,-0.277456011040795,0.22293626275963305,0.1056323497845073,0.18419036244167725,0.22838026152929575,0.5239706164709819,0.3945183585341508,0.36645297819698897,0.21431798230692461,0.5523122689885839,0.3142970748723943,0.37348010707441726,0.0073261845043704685,0.04318883332343816,-0.09825037296829606,-0.10292158008743746,0.7042376334227082,0.3221179869759833,0.15332030801938812,0.4918363307057766,-0.4281734290553794,0.3573512389314331,0.41134914844812454,-0.16003463945946056,0.046351970203315614,0.4644182930042835
ACC_sup_L,0.06080886881100227,0.4515048299860539,0.3795706007577622,0.33070934166517996,0.33299769205574997,0.6673095543757809,0.1806842173248442,0.35090013924835606,-0.05253868628025468,0.6599163513900049,0.3993278158327733,0.11135941459419124,0.4871805184274375,0.31398888994449253,0.557628484312102,0.44959499870200736,0.37092484539409987,0.1734883659937824,0.6085338276874386,-0.5270594064793125,0.4949267821935542,0.38491343602002065,0.2508593834474781,0.44984793540406215,0.2724844473045721,0.2549971734269288,0.3515124335120514,0.13582066797957368,0.523796662778511,0.3810520453676026,0.6133620539256794,0.2731946735766723,0.3661594556299087,0.6388855557352568,-0.025944182238889495,0.22232532158525323,0.38930486388507973,0.3953800483518554,0.027473033380119853,0.30473249738857494,0.5677171273653964,0.3112011581099244,0.33482334663179447,0.5831222840287108,0.32300481689090454,0.32826101056021834,0.1749101080049169,0.3636509288377629,0.591684543439316,0.10425509843848561,0.27867125952779515,0.36134097050611197,0.2906400763657489,0.2290758058388167,0.36548003738514095,0.5278727623335638,0.6743063174184798,0.1328083979733159,0.454656413287505,0.5236241402944042,0.10387487901690337,0.05460082331521581,0.5133330033873396,0.5863223123815964,0.2682267853371791,0.37864249735552963,0.10009038203678461,0.20030918486590948,1.0,0.1715638970059319,0.3163260135440775,0.39834292047940223,0.4831970258860688,0.5759109885854415,0.046619254568607174,0.3310659246704489,0.15946336281147352,0.3228962450481518,0.33960866910424203,0.35671179731102054,0.6506796465608201,0.5207111728313368,0.09133370118823994,0.4037644594347154,0.08212823205855921,0.3264132652360326,0.00010319179260881664,0.463362779105317,0.3059444381337857,0.6121623430440606,0.6768994287535848,0.8247943736919217,-0.04091728563216612,0.6243099597283127,0.6842355911773854,0.3034185780851357,0.6404832069728852,0.5431885408688243,0.11592502881009459,0.5065954983112564,0.39857403281918113,0.5480520418330593,0.3941552953201127,0.4327106405349251,0.2685533418319319,0.39095020026093363,0.6485649927933117,0.36390148507698106,0.35484391831201834,0.32645244376056365
