,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Sup_2_L,Cerebellum_10_L,Frontal_Med_Orb_R,ParaHippocampal_R,Olfactory_L,OFCmed_R,Cerebellum_8_R,Vermis_7,Parietal_Inf_L,Occipital_Mid_L,Temporal_Mid_R,Raphe_D,Cingulate_Post_R,Temporal_Inf_L,OFCmed_L,Temporal_Pole_Mid_L,Putamen_R,VTA_L,ParaHippocampal_L,OFCpost_R,Vermis_4_5,VTA_R,Frontal_Inf_Tri_L,Frontal_Inf_Oper_L,Vermis_6,SN_pc_R,SupraMarginal_R,Calcarine_L,Occipital_Sup_R,SN_pr_R,Thal_MDm_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_L,Cuneus_L,Occipital_Inf_R,Rectus_R,Thal_PuA_L,OFCant_L,Pallidum_R,Cerebellum_Crus1_R,Cerebellum_4_5_L,Cerebellum_6_R,Cerebellum_Crus1_L,Vermis_10,Heschl_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Thal_LGN_L,N_Acc_R,OFClat_R,Rectus_L,Frontal_Sup_Medial_R,Thal_VPL_L,Temporal_Sup_R,Rolandic_Oper_R,Cerebellum_7b_R,Temporal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_R,Occipital_Inf_L,Thal_PuA_R,Cingulate_Post_L,Angular_L,Hippocampus_L,LC_R,Cerebellum_4_5_R,Thal_PuI_L,OFCpost_L,Thal_AV_L,Amygdala_L,Cerebellum_8_L,Putamen_L,Frontal_Inf_Oper_R,Paracentral_Lobule_R,SupraMarginal_L,Calcarine_R,ACC_pre_L,Frontal_Mid_2_L,Supp_Motor_Area_R,Red_N_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Thal_MDm_L,Precentral_R
VTA_R,0.3161402973773659,0.0923236545656911,0.20917553561151586,0.2257205285486531,0.37000856603387017,0.28369541800633385,0.0870777870117404,0.3040076857635745,0.3532093457691916,0.17727582869953645,0.14633922585719406,0.4087052869001679,0.03029630353920577,0.11718671486157106,0.16214613889583984,0.4484408577826437,0.6548880858671536,0.23708528553842098,0.4114568935007057,0.0410755219511101,0.3204805096583538,0.11698264808263864,0.38059006886806274,0.29241784036839497,0.5184027801253938,1.0,0.34308319212293353,0.4099553777904448,-0.013320707336258954,0.6471413944019291,0.24530985039320358,0.49328717254896026,0.1768824987006514,0.024607558217657033,0.2845937986925226,0.07783117122792833,0.4248147363628641,-0.023894105640650507,0.1788717459843032,0.05215792615062265,0.026905421681211645,0.05071232754345908,0.20500806161803833,0.17697850772291696,0.16151416968774207,0.4813339751878262,0.2587085725115653,0.20638298875324798,0.39923716624004135,0.4776483754239233,0.18339325246046997,0.19637294937618244,0.1642772683648566,0.26112028736641885,0.29396404361918116,0.07423543134956477,0.3442662127612903,0.15046391457436106,0.2903870654749462,0.24618921147569017,0.0903945567543872,0.1836612411441495,0.4929876570180116,0.021202567511547053,0.07175452880178693,-0.012655599209430882,0.44240950296653775,0.28435571467317994,0.22986433747754542,0.35593581733992374,0.4900847956395506,-0.15904989991425095,0.13310328544453712,0.084319132595741,0.3375168977768276,0.19616783911657684,0.2590651008246413,0.31778016409486565,0.14499494711818933,0.2695952607292705,0.5628637176796913,0.058799825740068264,0.3244687498207645,0.6648807301896039,0.3235457868650446,0.16255273481397792,0.4265148355610722,0.3540125230233285,-0.0044827911107170135,0.310413402137606
Frontal_Inf_Tri_L,0.5539797789395507,0.45253198262279537,0.7391830653681075,0.31284430451000567,0.7146193227232415,0.5047258933564956,-0.034665855325789786,0.4990718210444053,0.5014279635192815,0.25012138206643003,0.5404708225054048,0.44649790435383013,-0.2785591431377181,-0.16004787457990013,0.5218955226859632,0.11752108126345774,0.4794213443985709,0.5788744644098033,0.08961493005535555,0.31703353291796355,0.5966280822402302,0.07656313947686566,0.4901645389687337,0.4394633654232288,0.5766672984637068,0.34308319212293353,1.0,0.8511253402208365,0.35609925452341523,0.35440470206536157,0.09485132954569173,0.4137507282753031,-0.06098964226637869,0.29615748503471756,0.47892454469063445,0.3804791139305621,0.7018908908098445,0.1971696548343585,-0.14876852425946122,0.3818963628681369,0.13211147258681594,0.19718806874979913,0.017431347329550994,0.369246474740562,0.4936389350970523,0.5106855138747839,0.5645761802506798,0.5568410208712232,0.5984985162704431,0.4406527540444706,0.5343405888921469,0.3251984634303514,0.3308596419906072,0.5645784061420882,0.38606011766122406,0.10787993575205461,0.675697320276789,0.30918163436673846,0.5434752014044643,0.5531189415686317,0.4899967874500351,0.5481833218177735,0.3283201222301005,-0.24793344302470532,0.41316758943000303,0.3123286655707243,0.6364955180666491,-0.010643046924232928,0.40523331858111666,0.15860462735911093,0.48196258307235484,0.19638942121060637,0.3478704114300257,0.2639497493552522,0.40401053228010164,0.558354133668587,0.5979561581298455,0.6372517863574482,0.023619407917632174,0.12224360539342469,0.3850787022457954,0.41895329161527617,0.8217420925083074,0.34605654943777414,0.30958957816204097,0.5925820580916424,0.5485262857333835,0.5970634083525023,0.2771090915562818,0.38588983975510505
Frontal_Inf_Oper_L,0.5670866579146193,0.2329676068371633,0.7730042092582731,0.4360390448348053,0.7243800600681398,0.5161253056161247,-0.06636554030227271,0.49912806933017423,0.5774755040729617,0.4022696911283983,0.4057943303042668,0.3862745104280597,-0.19991377039114025,-0.10580898346822011,0.49998015607292023,0.08148225744917488,0.5447407866410336,0.5100770095720186,0.15284052653664873,0.18156916079528906,0.5711262186300512,0.08033016533055523,0.5183891620075969,0.44689581109241566,0.6449044500942389,0.4099553777904448,0.8511253402208365,1.0,0.3380080536015452,0.4514805995145535,0.1570793578291774,0.40286577581633026,-0.040534541645264544,0.32783356311852957,0.4656733205317764,0.3894141492076256,0.7273108743821595,0.3355666223750954,-0.056968844498210235,0.24638932999998334,0.2514804659196556,0.2002081479733655,-0.08449679674679898,0.39606069419830103,0.3338376064971301,0.6104026104608814,0.4831535018384649,0.4466708302843742,0.49722756951115576,0.4980535730156651,0.44432215280206266,0.38672945117391644,0.33216413904015507,0.6273637376590517,0.45538455628227265,0.18331150658183243,0.6809134238293747,0.3464333454227473,0.5608538926507526,0.6301932136870172,0.3499153980601442,0.4334238010745364,0.39009245247791774,-0.18952610882507073,0.2989978668853571,0.4251703681032923,0.6725520972945619,-0.006116915630941431,0.39028924457735,0.2734137764879932,0.5027195141838844,0.17243827088510094,0.40421928675031,0.2372118981539085,0.5034202988901709,0.4851400881820274,0.6714351245528435,0.6521422827449441,0.12103586375322291,0.1769272769774771,0.4474033115958614,0.4045559896214136,0.7569787617473132,0.44800586411497484,0.30590272977433963,0.5035021228427462,0.5612142460358834,0.540936750869917,0.2605179176882908,0.5221018209601483
Vermis_6,0.021964880883759235,0.5465767465231784,0.245400737366015,-0.11275366910531426,0.15171550396566066,0.2915036943239033,-0.27968106960015515,0.40504384609316973,0.1845626393655179,0.08463697763525244,0.6810040913707297,0.3549092133972344,-0.4585504911789925,-0.07359642484239765,0.36588440715813736,-0.2905471630394344,0.07573848823835805,0.5854445268777614,-0.3086890425733124,0.5008317815389063,0.1826391662508624,0.02377451449616799,0.37449059662796164,0.22373768843405034,0.3488684585507789,-0.013320707336258954,0.35609925452341523,0.3380080536015452,1.0,-0.050877102343382136,-0.1362446942712221,0.32973630642788754,-0.021306145228022724,0.3518717486388188,0.3149408414657903,0.005037886440859099,0.1865057413522368,0.27388845938837625,-0.2611763205616194,0.6785954535083121,0.02288467486579288,0.1528684640208301,-0.2230715146225251,0.03077531115933408,0.6737356672822005,0.3142935007013894,0.718936562382755,0.6916932689663846,0.46865309760622453,-0.03187091013071581,0.27671684773930083,0.10261740107516616,-0.03141585647369104,0.3461795930485699,-0.019625339558172913,0.05957597145505461,0.20241197409787554,0.08422848376881019,0.21792150294484575,0.22893728209498054,0.6402716115945487,0.5925526148760467,-0.14388588514158593,-0.4396625429656952,0.6294137106006674,0.14702743105095664,0.36909731768530757,-0.161467983062561,0.20230093501919558,-0.21458433146049655,0.209818046751709,0.5032799786902703,-0.00043856201088706185,0.08178882134591992,0.08753785847235641,0.6110736015771996,0.24321044415893409,0.22724006049108755,-0.13463487646431058,-0.2315366699424767,0.2598673836675535,0.2590240815505422,0.2271933243621854,-0.10690939296590089,0.4309351171834453,0.697429380991513,0.2472448576778566,0.05168014744589839,0.31022697944926514,0.02716342829974681
SN_pc_R,0.5413137619446282,-0.12374180351197221,0.39080796379816873,0.5077916711427432,0.3750559092433431,0.06128693571062002,0.11978628173589878,0.25822604378093317,0.478167437779932,0.20498963550237476,-0.033946304111205715,0.26787990566001707,-0.07832169170909106,-0.02020526037732301,0.060487865805639765,0.17525562869711694,0.746803393798851,0.37949829976696,0.5156168901818536,-0.1994725738129789,0.29705298207285763,0.06153289264127861,0.46544124754052774,0.38395966177259777,0.546171893188213,0.6471413944019291,0.35440470206536157,0.4514805995145535,-0.050877102343382136,1.0,0.20108259822593552,0.5622259716819628,0.0005333500916904156,0.22939275436444992,0.09254866765226952,0.28242770028228337,0.4180044559374909,0.10797898150734944,0.12092512578295157,-0.23887214700140613,0.22229191567356965,-0.18750215930629513,0.3052029620811863,0.31367787164022687,0.035177954474209586,0.5979565144312918,0.24966987142513167,0.16830137779865614,0.11442574947099851,0.5703677324796422,0.17268234846641048,0.26391365368175373,0.09464760531504297,0.032309518996818984,0.48730684389364054,-0.006840606659894363,0.33885545161169744,-0.019710287459741717,0.2364044213600409,0.3602166072592867,-0.09205509286895334,0.09207463312742133,0.5987027975027747,0.002464883097037385,-0.06312576525524488,0.2103815572042164,0.4838208417764472,0.09139514945341316,0.08281529749449654,0.2970115748781686,0.5742430046194218,-0.32181085659440184,0.08342525446227306,-0.05815098913663086,0.38009348949024274,0.10512864610724633,0.3059865662028611,0.33584986345356665,0.2096251544823802,0.17960109994254533,0.636604359017405,-0.055725638266692704,0.4182978283183741,0.7833898280596263,0.2429398890440957,-0.01972999043893866,0.43650129987291914,0.4359581659651592,-0.2619110123189788,0.35504348820610687
SupraMarginal_R,0.14676517519174673,-0.13678368701812954,0.17182174189745242,-0.011833655670341336,0.40611626460801076,-0.08003710257200107,-0.03781585931357548,-0.11623325558061887,-0.1704843131190386,0.16226307109185883,-0.21704803054502306,-0.023520241971176806,0.3516044781695431,0.4380923072757264,0.3367624514345923,0.5085241114244803,0.4805039911831074,0.11111312269766056,0.1790506432367661,-0.09765449670766514,-0.043179179892207147,0.2889310193280403,0.027625579952089432,0.22680781794019209,0.25433772849455477,0.24530985039320358,0.09485132954569173,0.1570793578291774,-0.1362446942712221,0.20108259822593552,1.0,0.4863359344035694,0.7784020769832986,-0.23002422322567528,0.3475523778809493,-0.13040698819795124,0.3998375638851186,-0.2359294257786645,0.6555829881165306,-0.04424596193747859,-0.058707840205500655,0.3502646384031537,0.005709378595263914,-0.20938174633005457,-0.1654545176503646,0.11398207092556589,-0.03955159879612518,-0.11458447906118573,-0.12708706007044593,0.6076152044943361,-0.2503646428741926,0.0643174935668315,0.2577035209652866,0.08798967702198356,-0.054225567875902464,0.12636119401135587,0.3957298647908714,0.3413182060651437,0.4785609129796747,0.23600349353673283,-0.1931885927545271,-0.1312813070626655,0.5670379764833515,0.29856610515039217,0.0399476520772857,-0.1382656071398372,0.26080095802868175,0.6425569633269675,0.20197471603567393,0.09683158316335742,0.08063423680459328,-0.1600913382659044,0.12383834110132348,0.42463509155110685,-0.09807515312545165,-0.14852614295149463,0.1695483239264095,0.4845874370721864,0.5610766288841,0.6100053809569548,0.4065765744818165,0.14048921667289804,0.10135179260055666,0.46362568744896604,-0.06472097461311989,-0.16358685688384839,0.19393370634633464,0.5148197855944211,0.2060851579612056,0.768779722737765
Calcarine_L,0.3656297708625509,0.2914777710371233,0.31322193293582234,0.05652972934171302,0.476833592141559,0.13318157134295855,-0.09016217829481757,0.3020323019002839,0.17681388246122304,0.0014770660277670063,0.3017472270322896,0.5129950195444607,-0.07888167673438629,0.30087656979243993,0.5090243122466955,0.3761153404068966,0.8083407754252506,0.6272391792098285,0.17924498202078112,0.1721043296643278,0.16605957770854315,0.18154589310611938,0.4147903944472371,0.3280921513610491,0.654820366711738,0.49328717254896026,0.4137507282753031,0.40286577581633026,0.32973630642788754,0.5622259716819628,0.4863359344035694,1.0,0.5015547279502266,0.10669041203430824,0.4904763298515925,-0.0218436214811235,0.5223722052653866,-0.040966419078260256,0.37929163704565616,0.34210366017909033,-0.10047654812458122,0.20521350416157072,-0.021793851240755318,-0.015260216102674428,0.40420568043345256,0.6105798991384712,0.585901867725089,0.45994489351916285,0.2601272420005537,0.49794363890694626,0.13680346954641992,0.22571146015570157,0.10653319417839488,0.1794032670814227,0.06045293232122686,-0.1174260374719253,0.5007096572565496,0.18518596459148962,0.5026752342896973,0.4107988520607246,0.28716489332210904,0.42775035576777126,0.5086474936486303,-0.05273206560960579,0.37886229759805934,0.06364183843304379,0.6895566980278363,0.42007494396812023,0.18747709420952288,-0.06252586451667927,0.5284984502461156,0.11042290048254376,0.11212343327155282,0.26936659452608125,0.12371951420459283,0.36607679993884634,0.39115568275205015,0.5254598715838104,0.26800019484493287,0.35157300687364396,0.8628513753538156,0.20709998928961632,0.3498060654527975,0.5928081875853808,0.2421481332089826,0.30922602705926827,0.4218851665044742,0.5294143557589986,0.1871517194855157,0.4208480335736551
Occipital_Sup_R,0.05151167618887373,0.06516201200401991,-0.08183246247384235,-0.2733729838577805,0.19529579788892606,-0.08621813524634427,-0.050978550007686474,-0.15894952117140487,-0.28495503849437054,-0.03373611000751399,-0.09780853697115666,0.052314202011281424,0.34289765345963674,0.6099897791959816,0.36540257260443015,0.4684639529823743,0.3540244366544154,0.14324124384148368,0.006211040344863745,0.032640646492802045,-0.2064950340871877,0.14725275501055135,-0.04439133245236301,0.03209048761539468,0.11607166571822876,0.1768824987006514,-0.06098964226637869,-0.040534541645264544,-0.021306145228022724,0.0005333500916904156,0.7784020769832986,0.5015547279502266,1.0,-0.24204075198631608,0.34344510441673975,-0.333660951178293,0.25676201189554626,-0.3026160370861,0.6907937543697749,0.1480739921037302,-0.21253999018705969,0.39844765065308313,-0.028830370599168327,-0.37449559246907477,-0.07463482032339476,-0.0390057664570422,0.017601316568788068,-0.04982372680356107,-0.07416154892868913,0.2526385007938878,-0.2075366766342218,0.15298988805564415,0.12409096028913684,0.01137517352726363,-0.2455455399361974,0.04350391420899443,0.2609819637585394,0.2779481984432713,0.28062823808921944,-0.04630340777871666,-0.04547654084227844,-0.04151712317855949,0.34899437961544233,0.2962906484890008,0.13137947948339013,-0.25251606808881916,0.19004015183414583,0.7455282490218441,0.10559465113313793,-0.10845032518637189,-0.050272575847464335,0.032628180120401834,0.061107435365468254,0.38133147700803105,-0.2618860395613375,-0.060897255648919596,0.007410552816875387,0.25988553724939867,0.45966922574518626,0.5655931477113256,0.38831143306711496,0.10720933628994597,-0.13580096781679787,0.2645924505196774,-0.016058782498304697,-0.06193640373642348,0.03568353732086378,0.3343906444677146,0.23907510522733355,0.4289111298466395
SN_pr_R,0.38500325540833963,0.08378408017162615,0.39561147384776946,0.2661928351797496,0.27024652436245844,0.3609311371125551,0.28062418741036776,0.4643199725033082,0.5742222508468093,0.33683161908709675,0.28941754311326723,0.30593492434504577,-0.18720129544543165,0.03656013520848097,0.2808264767955514,-0.5184567506881788,0.20244505449944988,0.3476097885322433,0.048893536469347854,0.19024635355800693,0.4229313623665051,-0.018235634948886564,0.3778309968385053,0.3161923972031532,0.2066765688029438,0.024607558217657033,0.29615748503471756,0.32783356311852957,0.3518717486388188,0.22939275436444992,-0.23002422322567528,0.10669041203430824,-0.24204075198631608,1.0,0.23439226804417937,0.36966024260120495,0.32874405373846893,0.5784947761734744,-0.041344795988400705,0.07149354173604382,0.5262263180429938,0.13538914148851955,0.20805836103830852,0.3564765768858944,0.12945931180660247,0.2569893385227318,0.44241309968016834,0.3019310137308285,0.32276794255230007,-0.034670349485190405,0.4952834410052604,0.1995711704483723,0.06832098242889802,0.32328656349189666,0.4794039463603519,0.05324274472442541,0.3509103061914711,0.12741481578830408,0.1731864201662541,0.4270642906247555,0.18378518781710498,0.3536203972451297,-0.05916160329413964,-0.21625695786486032,0.11895026189792371,0.5863802139005111,0.21204224128547938,-0.2956226690394718,0.1685623555018048,-0.08224992829111465,0.0031631623847657945,0.5586303756520328,0.2376707190391275,-0.09235351821334296,0.5635786450253922,0.38495812760429954,0.40647148171998865,0.1538327474817403,-0.2375104072797087,-0.21957426644101588,0.062453859234705734,0.4450083217047356,0.31416022241714275,0.16812019854253704,0.4645769494527556,0.30768241957842,0.4330986196220526,0.28448643942496876,0.2468008906921327,0.014944256510646256
Thal_MDm_R,0.2752760865088937,0.21916351259713768,0.503322302862213,0.1307017784335251,0.6409496565478896,0.46014028491168285,-0.057725450867772525,0.4637656668450448,0.2152811871220191,0.24148370418407542,0.26322068822768846,0.24080789139890948,0.14003522976227728,0.462313657873362,0.7244817005666828,0.2024696696580833,0.37480386895659773,0.2775417205600504,-0.12964419071286637,0.16440106596295953,0.48386934464151615,0.2419511851917355,0.3344540179412892,0.4500554297898228,0.459338830441058,0.2845937986925226,0.47892454469063445,0.4656733205317764,0.3149408414657903,0.09254866765226952,0.3475523778809493,0.4904763298515925,0.34344510441673975,0.23439226804417937,1.0,0.11518592326011132,0.5626675686123903,0.21261618288599368,0.4176669768205684,0.3373960805852909,0.15153167308005908,0.6981513542593711,-0.15159078133835402,0.15835088414933524,0.20501669418189808,0.2862664503847506,0.3923348669550322,0.2410880739029611,0.5218727501849298,0.3409651957419457,0.24666556752523272,0.3206681912181383,0.4797432370566734,0.5743626554620554,0.1607381984351835,0.17449987420017715,0.6748605235146186,0.599320878185582,0.695020358005571,0.5948851345780701,0.2842228445906771,0.41743931453001365,0.32529648640527015,-0.052113483502223244,0.2432940813446414,0.4360476013296698,0.4751076414221372,0.3184658956698062,0.5665370532800034,0.10194156569006942,0.19728043252641253,0.6271223831170885,0.4717050599111307,0.5788933027199907,0.1814731844446552,0.2503834223086975,0.6532786716930297,0.7025604344380881,0.09134967104866099,0.32135741601109175,0.511064983991101,0.6355690668249503,0.3083761254464553,0.31177716966264457,0.29453625311873605,0.34342287638189467,0.5434837261560175,0.6045212943349563,0.790515774634393,0.4199723803073218
Thal_VA_L,0.4324576733685174,-0.200946752862867,0.49366369999193477,0.5537844180379142,0.196026385611099,0.3077485089634228,0.46779580736318555,0.5403386964639829,0.6701399897322527,0.31558344475814776,-0.036245931262767046,-0.02186978329410002,-0.13061935247444315,-0.21501489982563474,0.09155951294677872,-0.19597048414386675,0.23348042314736334,0.1778377626614788,0.38454871163466714,-0.09791470523131626,0.7767120732118552,-0.12815426500650698,0.6366475674643729,0.40170145602247137,0.2882440521054563,0.07783117122792833,0.3804791139305621,0.3894141492076256,0.005037886440859099,0.28242770028228337,-0.13040698819795124,-0.0218436214811235,-0.333660951178293,0.36966024260120495,0.11518592326011132,1.0,0.43312875288151614,0.5919350308309536,-0.05212232501656183,-0.19528581971616546,0.3852543579081375,0.08246609586909676,0.4272893734199739,0.9059458153308535,-0.11338916711399807,0.4107008673937172,0.12866055304232443,-0.028692082734278253,0.20962580710961484,0.38944973810466343,0.40739812741684384,0.40426263126333006,0.5886509791472867,0.23015521467036185,0.5186930340605744,0.23188884185681433,0.33142139676793747,0.4329912872972929,0.4058932036762746,0.5261682553241523,-0.13622719381538065,0.1757073915174317,-0.040826053222627244,-0.06065785426838794,-0.1595670662856968,0.4931102512834248,0.335382943925336,-0.3652311211383124,0.6187330601030735,0.4789775794431161,0.3991326231316496,0.07382351814501285,0.3643504158420314,0.30393526761779366,0.5708521039510331,0.01503553876818069,0.5255214573960132,0.2551283667617864,-0.1645831944941049,-0.1642233138095754,0.019767264286239455,0.5120914258483565,0.2711476058027896,-0.012426771408043383,0.2088545613157435,0.026240070504108502,0.4530693655807716,0.3291930728619253,0.22750637814702704,0.002870259213138232
Frontal_Sup_Medial_L,0.5793860556274804,0.14156191048994135,0.6498580198594591,0.34182703298881234,0.8280102901219185,0.5013536078324478,0.19670161726396973,0.4711073943584522,0.5236056020940347,0.36197697413740626,0.28563285942575634,0.27502449554474556,0.027905443993006877,0.16477619369662896,0.5447223481977309,0.15719526999681752,0.7071406319931253,0.4434470595503243,0.2337767013560902,0.17453340389100389,0.5842681160577953,0.12744775897273267,0.5369465424735087,0.4325864131549892,0.6273932396389935,0.4248147363628641,0.7018908908098445,0.7273108743821595,0.1865057413522368,0.4180044559374909,0.3998375638851186,0.5223722052653866,0.25676201189554626,0.32874405373846893,0.5626675686123903,0.43312875288151614,1.0,0.2772381362584641,0.27362104658850694,0.13938342365193135,0.2421153236237882,0.3337579929244046,0.13773671029754375,0.4107165974188311,0.18158106609875904,0.5507594728786107,0.40970095955275965,0.28155791177831596,0.44940739894696635,0.5214032915068607,0.3741567775143742,0.4044927710606598,0.40366445929758804,0.4755562641790894,0.3572604521939937,0.21989978028234514,0.9306730323677582,0.4563795610591303,0.6318330627141309,0.6247536287103213,0.22168993727924802,0.3513350821868973,0.5073561246818393,0.0510530014517865,0.17356566862370074,0.39885076830465344,0.7179302351735191,0.25285972934711454,0.442462803614328,0.23519114895587748,0.47406181934311875,0.23841757303364167,0.40242354897830024,0.3877123739345909,0.46105092778418066,0.367084381882289,0.6551206495949559,0.6684591016588054,0.2508088706989565,0.3637819566968412,0.48992477182288385,0.5692958409687943,0.6760688317660121,0.5187176904840004,0.4004231413740592,0.35177446386526745,0.5692384777567483,0.7808421016306684,0.34488889836030423,0.56423717091021
SN_pc_L,0.4723189044902467,-0.24421450951917575,0.42405880981992006,0.4131662054327664,0.17064738154839884,0.5504179525244725,0.25114629262098925,0.6106480696853979,0.6873362754918709,0.46504430325820434,0.06663691124274251,-0.02714898291750507,-0.04823491816671148,-0.033062638330459033,0.2929411518222164,-0.3988008541877139,0.09888868491328755,0.10873551800751834,0.17793152149245928,-0.18401542584208527,0.6660463338306258,-0.25595321210940863,0.5095955779387628,0.37722101920490825,0.2265498519631208,-0.023894105640650507,0.1971696548343585,0.3355666223750954,0.27388845938837625,0.10797898150734944,-0.2359294257786645,-0.040966419078260256,-0.3026160370861,0.5784947761734744,0.21261618288599368,0.5919350308309536,0.2772381362584641,1.0,-0.005330471761673182,-0.10267280572557837,0.5991417896594902,0.19193960882933442,0.07697797574839688,0.7093768462261523,-0.052395745112712264,0.41026511793271664,0.2698793707291691,-0.031525309242253746,0.3298314935564628,0.0938990112451678,0.45728314517281166,0.4414386876532142,0.4189390085227868,0.4336417028023009,0.5081837289479244,0.319597633568423,0.2772480856601589,0.3424711657536198,0.40842077009017774,0.5176912947890184,0.019694754698013257,0.41625919582877813,-0.11125540619912275,-0.08659882654193357,-0.21582645793070826,0.6705920515728261,0.24721749241033614,-0.32761893766390493,0.5425075578141388,0.4038457306092479,0.2665775681314982,0.4208823592525576,0.47058199957068,0.2092765128796115,0.6931468976758398,0.08798432266994474,0.6400387172408369,0.25724451411460997,-0.12810356724333627,-0.14242733637485527,-0.004659147528889528,0.5868660210629085,0.12844359023141858,-0.021573347632413586,0.2952737013880702,0.10645184390876734,0.4448417032179269,0.10971324719403668,0.3742991428691729,-0.09348987132529193
Cuneus_L,0.1514050628163014,-0.3782930292034141,0.03383973264806685,0.13209172149637585,0.2720695098525551,-0.031003406433201024,0.2763128412823393,-0.07118296932910612,-0.017119964510096716,0.1632858021887428,-0.4526337256896261,-0.1702798365560318,0.7212829743513908,0.8051489149662531,0.2212585437440735,0.2555514897293511,0.34885699794514513,-0.20844146272186587,0.20707974551486236,-0.28211480620103047,0.06243190438522752,0.2853703623472705,-0.07125062586028362,0.11301258181629455,0.1693060808054935,0.1788717459843032,-0.14876852425946122,-0.056968844498210235,-0.2611763205616194,0.12092512578295157,0.6555829881165306,0.37929163704565616,0.6907937543697749,-0.041344795988400705,0.4176669768205684,-0.05212232501656183,0.27362104658850694,-0.005330471761673182,1.0,-0.2652804198658573,0.14723049344796532,0.5598119837689439,0.1182075791920395,-0.04108019198194144,-0.4694865637556894,-0.013943872936862356,-0.20854999632068835,-0.44711640643387235,-0.17848416866552527,0.3582394779098401,-0.12521698331336079,0.24545903521614215,0.4197865383104383,0.0710850237418649,0.03717657424372755,0.06151490313639027,0.28978016517290367,0.4738090080570357,0.3970606157855121,0.24609876971586486,-0.4398883210365456,-0.1982599422286204,0.4128644832483908,0.47653297729646227,-0.3477323750767029,0.1113114555717949,0.11682598954787723,0.6167730606255469,0.24271310630399096,0.15001500111143962,-0.08879601575855199,0.12374404686276638,0.1788916174284922,0.39579111912733544,-0.01644179395198341,-0.38098677909808704,0.24491560210025456,0.3136470156648072,0.3292822509824365,0.707839971162395,0.27961884652866104,0.27044984554432355,-0.16518422674455774,0.3274291764621712,-0.12943949956617667,-0.3751513406282711,0.1084657583333892,0.4742012648046368,0.3701604780369013,0.3496673387968891
Occipital_Inf_R,-0.05301395727973627,0.8240006957642663,0.1592308771492032,-0.4230439951053478,0.10470265175183746,0.2156332529982733,-0.21179566933053726,0.3143335180774423,-0.056505261518740274,-0.18086912051252546,0.843371172670889,0.6134125766369505,-0.4421021029159443,-0.10353979246888094,0.47232506677482805,0.1780742302819358,0.05973939203906042,0.5673371835678834,-0.33097076335991626,0.7911401922030258,0.01463532697410893,0.07202355903223968,0.2067805766672264,0.07380163193520536,0.27038406967927675,0.05215792615062265,0.3818963628681369,0.24638932999998334,0.6785954535083121,-0.23887214700140613,-0.04424596193747859,0.34210366017909033,0.1480739921037302,0.07149354173604382,0.3373960805852909,-0.19528581971616546,0.13938342365193135,-0.10267280572557837,-0.2652804198658573,1.0,-0.31077686315167685,0.19170537814967092,-0.25284042597322864,-0.22640218096126896,0.8494361881884629,0.1771623797162982,0.7017074353135293,0.8065168640825148,0.47324194027945615,-0.08410935941032761,0.19803798378161044,-0.027679826077301583,-0.08393973246381937,0.3114830776092405,-0.28964675968484493,-0.18539279010993787,0.14012974618423735,0.062313303184741785,0.20733194859125523,0.08970983925937892,0.8322066824356917,0.6128235617329737,-0.20688891232818724,-0.41701059753541136,0.8193821958832315,-0.19725393800993152,0.31939322722536023,-0.016243150316358708,0.1340771482916801,-0.40019774110003803,0.11812687313059726,0.44635584279555307,0.029743707957724165,0.12340076883735861,-0.1548877622911465,0.7402458659793083,0.11859475986689456,0.14380047878539456,-0.17865430477761368,-0.16910157187203098,0.2179319662423963,0.19235792300751264,0.1892354706827836,-0.19657865966161073,0.19083665412106798,0.8347776879943413,0.20142211319610567,-0.01720941194345571,0.31964076752697285,0.013915019765854825
