,Cerebellum_8_L,Frontal_Med_Orb_R,Occipital_Mid_R,Frontal_Sup_2_L,Pallidum_L,Fusiform_R,N_Acc_R,Caudate_R,Thal_VA_L,Cerebellum_Crus2_L,Thal_VL_L,Thal_MDl_R,Parietal_Inf_L,Cerebellum_3_L,Thal_PuL_L,OFCpost_R,Cerebellum_3_R,Cerebellum_4_5_L,Heschl_L,Thal_LP_R,OFCmed_L,Precuneus_L,Supp_Motor_Area_R,Temporal_Sup_L,Thal_PuL_R,Putamen_L,Frontal_Inf_Orb_2_R,Vermis_4_5,Thal_MDl_L,Hippocampus_R,Raphe_D,Thal_VPL_R,Occipital_Sup_L,Parietal_Sup_R,Vermis_1_2,Pallidum_R,Thal_PuM_L,Parietal_Sup_L,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Cerebellum_Crus1_R,Thal_LP_L,OFClat_R,Amygdala_R,Temporal_Pole_Mid_R,Paracentral_Lobule_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Olfactory_R,Red_N_L,Cerebellum_4_5_R,LC_R,Cerebellum_7b_L,Frontal_Inf_Tri_L,OFCmed_R,ACC_sub_L,Temporal_Mid_L,Thal_PuI_L,Rolandic_Oper_R,Vermis_7
Temporal_Sup_L,0.2959483160470077,0.19842945202597242,0.18215538565623737,0.7407516928910672,0.5088709849150508,0.4947916520003173,0.47975188482853975,0.5661363350512588,0.26954105865490846,0.1892939238775249,0.5353350623671856,0.4147026115468937,0.17633689288617482,0.44471584710981166,0.3657714927160225,0.45865627879274445,0.3807172690839257,0.5049474160375423,0.523849780408646,0.24793303289219146,0.172529681904363,0.37587187224945895,0.4718489064830023,1.0,0.33039076855075006,0.6636919538757262,0.2222491417965307,0.652042593737759,0.44354016955764874,0.44475191356520005,0.2652921966211074,0.49926394997384366,0.21239047835038374,0.08222405326762915,0.3845688986968971,0.1726907500667379,0.48866184370717,0.1128654979186604,0.23842453352355955,0.7192758086953402,0.16005838844769518,0.36104153906076153,0.26984917636669076,0.42394833993193703,0.1381109703469985,0.36747836035945614,0.280473136246173,0.7563794388413717,0.41004782344217927,0.37889983740287825,0.3657854179204044,0.1678627629121588,0.16914728323965192,0.6546080807216657,0.4097051290518832,0.3277408056870384,0.7727359525308879,0.24376543146695695,0.5731382882474109,0.31569707708622186
Thal_PuL_R,0.34656871860166333,-0.08167863641763605,0.2994244854726208,0.3566690189737462,0.487984767877325,0.5070822748722076,0.2742109240967515,0.3559256118415962,0.4093043189757429,0.2703444867414288,0.3396713298512362,0.2576155549726626,-0.4164285670227627,0.4597997862415307,0.37315259646672144,0.4880834985016967,0.4042731724348626,0.5905581018195069,0.3277792513433952,0.48376180404611974,0.17101424328834086,-0.1737363402730365,0.2165820631285015,0.33039076855075006,1.0,0.5029384548885935,0.2922191694671405,0.41590840742096646,0.2887994368470228,0.535652056182143,0.16372837012954564,0.18667705638770068,-0.17044912460766826,-0.3230814166269292,0.008869819102280754,0.46254796098979734,0.3252136531207783,0.12466090264147583,0.4588673204877234,0.39191249853818677,0.48363708581136466,0.04703683472348411,0.25466395550156806,0.4867749664781298,0.21351346228577878,-0.1574918962284581,0.4611329112217164,0.4543393698002299,0.3310757059631777,0.45735042663847,0.698272186489361,0.3864716276058097,0.43759835618120585,0.5859112722898338,0.1339543977537497,0.2602507818257714,0.33627741058232213,0.0750093396183594,0.5159681209435381,0.3763154974575151
Putamen_L,0.23113548056587352,0.14221111739134262,0.015053363990738812,0.6328742102505472,0.8401952349988442,0.6672660488423252,0.6427098833389687,0.7325098466011744,0.5255214573960132,-0.012474777072319821,0.720305136725626,0.26763052249258085,0.04547663575084855,0.48370366493737266,0.5306492147996708,0.5818457086752498,0.2645599142726328,0.5896110333159511,0.3931831987588051,0.39908094082362894,0.18849011064530358,0.181614812494614,0.3365041953510333,0.6636919538757262,0.5029384548885935,1.0,0.38826673402352524,0.5368318271981168,0.3608572003629158,0.7533700501844177,0.03624325352784388,0.5288760161459214,-0.012519600182216884,-0.07297968483183608,0.1262507704106366,0.5933453891384927,0.5125506134930955,0.18142611936024572,0.162402957930903,0.6557032532051464,0.15723034244808082,0.40720895387802614,0.41036918002221295,0.5624644587481699,0.10537460026371767,0.10870911455293239,0.3469869602223349,0.6551206495949559,0.6432265623231519,0.48771302058325633,0.4710508796207764,0.35876928692036625,0.2017222387681087,0.5979561581298455,0.5109752730711321,0.12048942207950557,0.44826498974819656,0.45168088834350834,0.7974963374772763,0.2548993203920424
Frontal_Inf_Orb_2_R,0.4528474076266016,0.3339946890682342,0.15985479025744984,0.21722419200220416,0.5741313741857326,0.44685469055292404,0.33100927634761257,0.22326334972388048,0.40739812741684384,0.04099706815871584,0.16073444452080432,-0.030417744649024053,-0.20149708602999947,0.4322696914269913,0.19876832191775173,0.34118992660286396,0.17613117843742518,0.34302126252630205,-0.1449109432190908,0.3006502116720633,0.2551740326536199,-0.15018194893666115,0.051039374056409174,0.2222491417965307,0.2922191694671405,0.38826673402352524,1.0,0.3696446707234404,-0.12569180120789392,0.4151777447060276,-0.15834546733600197,0.21985134642383775,0.00941922687323761,-0.04928751328543648,0.1654880524375977,0.5244843100517989,0.23603151324971236,0.2900195155672418,0.3018745370441566,0.41117561349062326,0.193595874489522,0.15533069484369075,0.6329351522912038,0.27325889151217936,0.3217825693631285,-0.23341116312532617,0.4666737933248793,0.3741567775143742,0.4575816059348694,0.34394068540147893,0.21574523946775254,0.14420729398008897,0.1765377063649664,0.5343405888921469,0.22809417065451812,0.18993496692534273,0.32366067060203324,0.36444010551918715,0.3023649134506757,0.24560182518604107
Vermis_4_5,0.39945242864739755,0.1967482518798483,0.13138755665776863,0.5777415979705726,0.5595744192304597,0.5536818102974106,0.367299855785632,0.36112614900169515,0.2882440521054563,0.23687523522356377,0.32446353440151077,0.2724080594846763,0.04934100893815224,0.7021461232090183,0.2710154478761409,0.4074049918629082,0.7782065451304825,0.8383223134608843,0.5057677138395557,0.26196397442556624,0.2548798999086623,0.19685787802291244,0.5033801277614288,0.652042593737759,0.41590840742096646,0.5368318271981168,0.3696446707234404,1.0,0.2347804400664202,0.4252731385664424,0.22133637956441063,0.263298773133445,0.11664626408863847,0.03779478939164351,0.4591705598613684,0.3240003980537078,0.3271037035941315,0.049468197308089885,0.34789347699907347,0.5854207144032704,0.3013228739453257,0.2045503410045889,0.3550638077585324,0.4497406233847441,0.23627149405807835,0.18207899261188967,0.39701339970526567,0.6273932396389935,0.3703865127615456,0.22718602867653293,0.6754149848314247,0.20539209164691258,0.21107902705981843,0.5766672984637068,0.2688829944134053,0.510664753218304,0.5356398039911439,0.09825691388154174,0.5161058573380417,0.3800097801113639
Thal_MDl_L,-0.06848578933264812,-0.10975351803372092,0.1255681101670877,0.3185995098947766,0.2248918854869608,0.2647392454962596,0.3308717930203722,0.5500729131720019,0.06638254173508756,0.156140115730993,0.6687412636447877,0.8163137961765299,0.2827194043931356,-0.07658897024751152,0.26810195770818934,0.27385649517784916,0.1883230017256557,0.09876855510583482,0.4473226972876897,0.14726136513150911,-0.0005758309365011917,0.45458493217004475,0.10367351933575279,0.44354016955764874,0.2887994368470228,0.3608572003629158,-0.12569180120789392,0.2347804400664202,1.0,0.42078604291127336,0.5554438974236847,0.47164241550043956,0.5087621116490085,0.12413315206866114,0.4342587479273596,0.0366952640707988,0.7206492182560329,0.05500527661768457,-0.03784688310081615,0.3189013759715251,0.03510784655510052,0.2935264222764955,-0.1132725093736824,0.2282169044795411,-0.08179557266551102,0.3646114537438836,0.01827014145775632,0.32816427232223305,0.14503310207376127,0.37878101196391883,0.21189848560092583,0.22614226375978283,-0.021691261890011502,0.25102982753103037,0.12608601408045392,0.24533213814274002,0.2745697532888142,0.07411366143926587,0.24332696098771664,0.00708287192208693
Hippocampus_R,0.07394612107341574,0.32562262917948126,-0.01831601275342167,0.30401718956637075,0.7149410673845136,0.7480401013265415,0.4716550892326605,0.6843743514160054,0.6567440343119118,0.07862428148028772,0.6950391807638264,0.2580869523742711,-0.027186725216174767,0.4240820936990167,0.4985600785721039,0.6737779897799631,0.24978736737451526,0.49924888613532853,0.2496006408651869,0.4389266027528829,0.29447953773627106,0.10202719683617248,0.04222807858737824,0.44475191356520005,0.535652056182143,0.7533700501844177,0.4151777447060276,0.4252731385664424,0.42078604291127336,1.0,0.06805353934432,0.42757363528724435,0.023214945882213886,-0.14152875961006597,0.17020944782312009,0.7013949119546112,0.4990767997737284,0.15081230906696677,0.08928693582895957,0.3768383292299998,0.11119743727268752,0.3292800755708296,0.4550800082058087,0.6110237162323722,0.16805431863157813,0.02109607652084417,0.2800521220743871,0.40825544958116033,0.5532990548673629,0.6977143248202459,0.48637762405292995,0.5166205198782448,0.2449038341110003,0.43666595974280764,0.4770985199646538,0.2560065238556,0.27525489377734286,0.3291480122266408,0.6298403578150512,0.13514986124716044
Raphe_D,-0.008959222745159407,0.0004976055815523555,0.1298404372423175,0.12272890725982621,-0.07834226423667774,-0.011997151222793285,0.009644813728854354,0.041579904900518314,-0.19597048414386675,0.07485475637964924,0.053956024372213106,0.5761034164956669,0.09334252340287257,-0.11213810915669044,-0.027268476171318723,0.1613273625181416,0.33389327763649834,0.13546868617495147,0.46086708369547874,-0.02030556261130642,0.3321668713547339,0.28734539940749015,0.26010029071700896,0.2652921966211074,0.16372837012954564,0.03624325352784388,-0.15834546733600197,0.22133637956441063,0.5554438974236847,0.06805353934432,1.0,-0.0619158886965672,0.3834033977736037,0.058465445704746474,0.3699167361079507,-0.2170931944080828,0.3068182661374053,-0.1837307369818893,0.07517590167145488,0.11685088649786966,0.13803527369805152,-0.14668015738833692,-0.2067229472606547,0.2617168056475903,-0.0917872978274579,0.2951578147448136,-0.033337492445578404,0.15719526999681752,-0.087290491181842,0.23285516546485047,0.23777177605810787,0.10013501903206962,-0.10523622217297723,0.11752108126345774,-0.10565239209042483,0.40649200017621884,0.2944295304928378,-0.347610252894479,0.014291060947826601,0.21731936588597128
Thal_VPL_R,0.37434574876644255,-0.07544183307870539,0.359481907269631,0.4033724991117376,0.5628359140046812,0.5767638443289943,0.5948313241277094,0.7193539497021347,0.1172288581792474,0.24708071288558311,0.6429142625779157,0.5780644234454654,0.06210955577632689,0.3010123833644064,0.25056148770306647,0.24059752573323415,-0.040294919975613755,0.10707457461267111,-0.11111207171002227,0.21242464626358235,-0.3749829887805551,0.16224023372652807,-0.053460460897889174,0.49926394997384366,0.18667705638770068,0.5288760161459214,0.21985134642383775,0.263298773133445,0.47164241550043956,0.42757363528724435,-0.0619158886965672,1.0,0.1335453763583472,-0.09574578047120726,0.5749255789564003,0.060096651156397715,0.7559526768319125,0.37978537494102804,0.30039409284541546,0.47082186604749915,0.24789296702752672,0.6432138364668127,-0.0018035536802436835,0.029178329111564028,0.3091575839848159,0.023944726245773932,0.4409567526128352,0.38658725901977353,0.5580936275987695,0.3107423182940453,-0.06640150491880986,-0.1221683856922213,0.20795447826868066,0.3434654306832402,0.19111807412951548,-0.1246862677287108,0.5204649467724316,0.8152293208279785,0.4222972867904786,0.25415558430541685
Occipital_Sup_L,-0.11878498181018368,0.09798600744991394,-0.08237622929306862,0.08530694760066938,-0.04854011428281767,0.03857717393042463,0.037416378696741574,0.05488880980728276,-0.18836773936520554,-0.1855369968856358,0.19579942378166074,0.5300172402024894,0.4717549599785485,-0.16246728502408642,0.1355953507501566,0.021809255640128335,0.1093925733404707,-0.03450473108104492,0.30434349476194195,-0.1639885395219623,0.15586692883829364,0.6845132366796461,0.2277819708037401,0.21239047835038374,-0.17044912460766826,-0.012519600182216884,0.00941922687323761,0.11664626408863847,0.5087621116490085,0.023214945882213886,0.3834033977736037,0.1335453763583472,1.0,0.4573049860860878,0.41279082305835335,-0.1681322522904292,0.46899680307772096,-0.05331711962095692,-0.23844909201461156,0.16152384997499322,-0.2566837561435422,0.11827241943936105,-0.038172862377211694,0.006713789466088069,-0.1816057799727346,0.4380117243144175,-0.17853042541428865,0.15635890840902367,-0.03060783661669248,0.1744205942741431,-0.036668674283617655,0.03403930134153187,-0.23774531177213035,-0.10387859114317645,-0.0028914360942129545,0.29222474678966,0.14409601565150668,-0.07851245523600928,-0.21305624577162383,-0.1411474157084416
Parietal_Sup_R,-0.3502615852730242,0.269801203481542,-0.4923567358637067,0.04987671187959689,-0.1270806649162167,-0.26549372147044925,-0.14972567553219476,-0.002759367934896518,-0.06065785426838794,-0.4246669636946198,0.04047907117356103,0.006252105086667431,0.6325191020616305,-0.21668588581158094,0.07001209044674676,-0.19560089039963932,0.04223072479978406,-0.08539680835579427,0.2226815512864555,-0.24733661602120008,0.15623250312295914,0.5456776353836352,0.176467576465739,0.08222405326762915,-0.3230814166269292,-0.07297968483183608,-0.04928751328543648,0.03779478939164351,0.12413315206866114,-0.14152875961006597,0.058465445704746474,-0.09574578047120726,0.4573049860860878,1.0,0.06083733793668122,-0.049835746693191525,-0.021148451274279723,-0.22351213798672287,-0.5690388928864389,0.07590136923315292,-0.5676295703861458,0.12598006416383126,0.044798046918650955,-0.12287303690354785,-0.31760684605663886,0.4831224560304541,-0.44347625600511115,0.0510530014517865,-0.1213454525094504,-0.2302326519982899,-0.13940890354271293,0.13605551832753898,-0.4439452903508476,-0.24793344302470532,0.027516649028447755,0.14824247953523595,-0.16543941941129234,-0.16507438358063983,-0.1798328411843146,-0.330081304458726
Vermis_1_2,0.44798112127077455,0.11290660379124756,0.4039353843224544,0.16669504844478242,0.29189220055771464,0.4342585312081364,0.3748828682402905,0.325923739432843,-0.1693158226650083,0.3829337446508938,0.23235545436238017,0.6221094440598088,0.1439314564507052,0.2729945416519344,-0.06017644756504135,0.03667204861686024,0.3235498392170158,0.15835326778687508,0.02976511846821401,-0.008538549565205045,-0.2497308943741999,0.20679395021190083,0.018471316917663804,0.3845688986968971,0.008869819102280754,0.1262507704106366,0.1654880524375977,0.4591705598613684,0.4342587479273596,0.17020944782312009,0.3699167361079507,0.5749255789564003,0.41279082305835335,0.06083733793668122,1.0,-0.21484337904742956,0.5900176807065298,0.29578940030948164,0.34940490960148585,0.2454579078821105,0.3371982552876036,0.24261075783773056,-0.23035972818712167,-0.07559092976808701,0.4444017043651988,0.10798462527967395,0.4338308216046663,0.21485587605865245,0.351237263632382,0.1727876994273161,0.0002990113494024482,-0.22335645061996673,0.06091463243629811,0.20768421412347912,-0.09132205670235392,0.3315679371501317,0.45857855262555375,0.35729587787033584,0.037265286934100764,0.3465746061866299
Pallidum_R,0.004920849344111898,0.39473970923412344,-0.2680847680849579,0.21892761619342269,0.63226872476675,0.4274209654455452,0.30757663929678936,0.44251514218187105,0.9059458153308535,-0.15066640611598572,0.548431206413094,-0.21748830901039476,-0.07427109132227601,0.3002587157403104,0.4416995174506091,0.43092056708401116,0.13442555364430767,0.47697219668086743,0.14586716546706108,0.388981723295511,0.40778896934270553,-0.06403242395923421,0.05038107730960635,0.1726907500667379,0.46254796098979734,0.5933453891384927,0.5244843100517989,0.3240003980537078,0.0366952640707988,0.7013949119546112,-0.2170931944080828,0.060096651156397715,-0.1681322522904292,-0.049835746693191525,-0.21484337904742956,1.0,0.13560230617235353,-0.002749429106038721,-0.07475528080537866,0.34072654344557174,-0.10585015967348463,0.15760867128276923,0.6198476616325137,0.5378409160182414,0.0479260761836063,-0.16034425170003494,0.1524422112911523,0.4107165974188311,0.40998550504457326,0.35548228290942163,0.4940816820577454,0.6234839949801035,0.10179251098656544,0.369246474740562,0.34499290475267447,0.24330193707330153,-0.03816507556612518,0.12120054272953255,0.5497441169213793,-0.030712085546519788
Thal_PuM_L,0.2938604498662841,-0.04846918550819318,0.30872693029357706,0.3670758418543745,0.5210918499043385,0.5763528546705469,0.5725056069406198,0.6191253344268193,0.09671620301056955,0.1285302723438224,0.6441129459717287,0.7931917398506738,0.09655456385638132,0.1361867399584086,0.41144350201370194,0.31495173516737907,0.09613204438038402,0.20306563498021796,0.14885164284932406,0.2426140985791515,-0.1152355057964028,0.36499747772185087,0.11551904097069066,0.48866184370717,0.3252136531207783,0.5125506134930955,0.23603151324971236,0.3271037035941315,0.7206492182560329,0.4990767997737284,0.3068182661374053,0.7559526768319125,0.46899680307772096,-0.021148451274279723,0.5900176807065298,0.13560230617235353,1.0,0.25986597889722135,0.22442057771881063,0.5015296838789339,0.21169092240425696,0.537749744845705,0.05135850949602594,0.19190584062565813,0.16686933521668176,0.12166257203954997,0.4043515971851282,0.4656769487690396,0.5179697547856469,0.4493633364855147,0.17326630431129383,0.12990896902369203,0.17892966831505572,0.3340656583331511,0.17060075921974602,0.16933750803943917,0.49999153113531014,0.5489203670023554,0.3307510997143472,0.22517381405328044
Parietal_Sup_L,0.44535754897770696,-0.10805238210326805,0.44152341615114177,0.13378222372522378,0.3130524253514717,0.3334255922833115,0.3756583045849833,0.19447534319641616,-0.07015728387687499,0.30942900674674767,0.0995607093993162,0.13972640316395973,-0.12282225347930538,0.2332460468869261,0.12101010028006878,0.03725433890220184,-0.0825999360655368,0.006297242662897042,-0.2149368229134549,0.16029902592469972,-0.3312319810846546,-0.1945068615992807,-0.20039683657159812,0.1128654979186604,0.12466090264147583,0.18142611936024572,0.2900195155672418,0.049468197308089885,0.05500527661768457,0.15081230906696677,-0.1837307369818893,0.37978537494102804,-0.05331711962095692,-0.22351213798672287,0.29578940030948164,-0.002749429106038721,0.25986597889722135,1.0,0.417869582943949,0.11366565645126715,0.45453795136607095,0.10995704801502364,-0.07472110101093839,-0.14966479894011578,0.48069538777438997,-0.12341811467133174,0.5490835618146693,0.08590486407650683,0.40560203113221954,0.1444146096734386,-0.08706395940147264,-0.15680735765804485,0.20720451531831657,0.2952869193416336,0.0026279928495745878,-0.07800188488185235,0.24713191003060286,0.44387814675891263,0.04106405020916808,0.2455865323137553
Cerebellum_Crus1_L,0.879708621256845,-0.2607500817619302,0.8059702215224046,0.235044462378187,0.31056389488775477,0.46560298090536856,0.2642545446396632,0.045686087461048054,-0.028692082734278253,0.5919986439889787,-0.04737029052596985,0.24010480570716897,-0.70708115727699,0.5602952143700172,0.004424669669201165,0.21515251242792194,0.3200351603062483,0.3677123544231696,-0.07832785469457614,0.2860079730663304,-0.1622888631777788,-0.475353562271471,0.10201380262196713,0.23842453352355955,0.4588673204877234,0.162402957930903,0.3018745370441566,0.34789347699907347,-0.03784688310081615,0.08928693582895957,0.07517590167145488,0.30039409284541546,-0.23844909201461156,-0.5690388928864389,0.34940490960148585,-0.07475528080537866,0.22442057771881063,0.417869582943949,1.0,0.25785407040372194,0.9221775977730704,-0.07060300722496451,-0.06260688961027046,0.05320276547676146,0.5828462587130034,-0.42605953367768334,0.8242814952598744,0.28155791177831596,0.22790440439269277,0.2201322808948285,0.3073426976245967,-0.3462336901815769,0.5848896654255736,0.5568410208712232,-0.11973065712208059,0.1282178318834797,0.6085923327319491,0.30381210916072515,0.20075932664078205,0.7496664996679184
Frontal_Sup_Medial_R,0.3742151160470367,0.13974841408029018,0.12968530960356725,0.8348746135523869,0.6216317316146055,0.39920156506286564,0.49700004096646416,0.6381813288831328,0.33142139676793747,0.09720583632725092,0.480603364007422,0.35643850966213764,0.04213508435187419,0.41619001032185393,0.3233881033297024,0.4086164750154492,0.2977919168434748,0.48112488069537085,0.3745576453248339,0.42863851837438993,0.09339299127507344,0.3160352806449371,0.49684791692930486,0.7192758086953402,0.39191249853818677,0.6557032532051464,0.41117561349062326,0.5854207144032704,0.3189013759715251,0.3768383292299998,0.11685088649786966,0.47082186604749915,0.16152384997499322,0.07590136923315292,0.2454579078821105,0.34072654344557174,0.5015296838789339,0.11366565645126715,0.25785407040372194,1.0,0.14869443583223557,0.4685076416059681,0.34186339490573286,0.35064708836850894,0.12040361570334368,0.25508460757049517,0.3754029364549562,0.9306730323677582,0.5399814886247104,0.34481992539174083,0.3839159405480995,0.1630965179680768,0.21398630403849783,0.675697320276789,0.33342309100718354,0.24192947324787986,0.6455340493568501,0.37669836268975454,0.6395744671413744,0.22893027995534174
Cerebellum_Crus1_R,0.801673929561446,-0.3168107226659119,0.8204015731833127,0.19779774292729213,0.28581896798400397,0.45746436541984964,0.24959444317169774,0.017727475177065806,-0.11338916711399807,0.5818684754361967,-0.05617680824704236,0.2778943852825879,-0.6130399598579676,0.5110997221438855,-0.02101441242915505,0.14554794211340402,0.36997833003564423,0.3570784403170485,-0.04538516136075057,0.24457564962599782,-0.21339347493652902,-0.5018519425263888,0.01499221021002584,0.16005838844769518,0.48363708581136466,0.15723034244808082,0.193595874489522,0.3013228739453257,0.03510784655510052,0.11119743727268752,0.13803527369805152,0.24789296702752672,-0.2566837561435422,-0.5676295703861458,0.3371982552876036,-0.10585015967348463,0.21169092240425696,0.45453795136607095,0.9221775977730704,0.14869443583223557,1.0,-0.1783218905992513,-0.20143190309990708,-0.018727130222067512,0.6897828400248808,-0.4162452733771688,0.8403310392270072,0.18158106609875904,0.24178883087573724,0.20239241033257285,0.3738383510174977,-0.2982858397730116,0.474894684016366,0.4936389350970523,-0.18921718272944477,0.07753693704198653,0.46345522549246915,0.26181903537490114,0.14416285079306834,0.7106252396155193
Thal_LP_L,-0.017520409832601346,0.02730514292597839,-0.09098584179275851,0.4408006978605187,0.426599463451293,0.3190085908242527,0.4871007296333152,0.6137370471071731,0.12068593767496097,-0.0017233552607550037,0.4424996412110379,0.2976079504644564,0.28802465779605085,0.1046967651391025,0.29950832104035585,0.26473468389847676,-0.15494857366295453,0.03430945406055627,-0.0243634117566232,0.212231672475454,-0.14220330423873595,0.4420418593858873,0.1749958329207939,0.36104153906076153,0.04703683472348411,0.40720895387802614,0.15533069484369075,0.2045503410045889,0.2935264222764955,0.3292800755708296,-0.14668015738833692,0.6432138364668127,0.11827241943936105,0.12598006416383126,0.24261075783773056,0.15760867128276923,0.537749744845705,0.10995704801502364,-0.07060300722496451,0.4685076416059681,-0.1783218905992513,1.0,0.266265368986411,0.20447660067386164,-0.17019080608700007,0.34354288854070714,0.072790309240182,0.391273962300191,0.4499914052182683,0.2106545293806804,-0.09132481742012513,0.1473203453905327,0.1276602819328449,0.18500154566772434,0.3116971504101045,-0.1010973273873713,0.23039397459125396,0.5674173663347777,0.39906646867285533,-0.048623861894049436
OFClat_R,0.0008324850711850439,0.28806838029946435,-0.2600787850469871,0.29963960924744504,0.4051043497625743,0.2726761851491822,0.24735488251990206,0.16492029098799665,0.5186930340605744,-0.1593717889472061,0.23979909539643215,-0.20629481314796483,-0.0008473904150520628,0.31333621517780913,0.3257433848419765,0.559796606297777,0.1795319173313307,0.39363355879009454,0.16819467163121296,0.2295626979023279,0.5507443799107316,0.044994702953054126,0.35504992004148056,0.26984917636669076,0.25466395550156806,0.41036918002221295,0.6329351522912038,0.3550638077585324,-0.1132725093736824,0.4550800082058087,-0.2067229472606547,-0.0018035536802436835,-0.038172862377211694,0.044798046918650955,-0.23035972818712167,0.6198476616325137,0.05135850949602594,-0.07472110101093839,-0.06260688961027046,0.34186339490573286,-0.20143190309990708,0.266265368986411,1.0,0.626799676556935,-0.15532897358880904,0.03797220119609943,0.007670067381584253,0.3572604521939937,0.22554172960456872,0.23827192574756187,0.3269618188499645,0.5004443265766626,0.17097259744159202,0.38606011766122406,0.560073253738406,0.06469061664727148,0.10435727139289769,0.03541927767454125,0.39262851242051816,-0.05154721278100767
Amygdala_R,-0.06552468315267829,0.18803016685850554,-0.16801224066736206,0.4038206909505916,0.45836966616895986,0.4411186978108068,0.2965287883682792,0.3064001497577386,0.4815151217143455,0.005330475322389968,0.3812876694119253,0.06214051128550001,-0.04333177284723543,0.36754695811514465,0.3708256297657151,0.7947063230227368,0.3221175743352482,0.5495077388046609,0.4683426829970342,0.23146167670421822,0.6226278407148225,0.16537756501090176,0.5062682251669128,0.42394833993193703,0.4867749664781298,0.5624644587481699,0.27325889151217936,0.4497406233847441,0.2282169044795411,0.6110237162323722,0.2617168056475903,0.029178329111564028,0.006713789466088069,-0.12287303690354785,-0.07559092976808701,0.5378409160182414,0.19190584062565813,-0.14966479894011578,0.05320276547676146,0.35064708836850894,-0.018727130222067512,0.20447660067386164,0.626799676556935,1.0,-0.24997169712005762,0.17605542692612555,0.009175969284971847,0.45920391012106804,0.29934307811290406,0.48104552911748855,0.540165134367833,0.5492782656142244,0.21773565333400524,0.4360805645702584,0.591990647145182,0.318457609843192,0.217555336711098,-0.13639509215277587,0.5225686648413487,0.15350882593906562
Temporal_Pole_Mid_R,0.7013718533801332,0.15202966723905412,0.574050905721573,0.047711023357939815,0.29751597529062196,0.4280747304823258,0.17244051714142233,0.1200548245081383,0.06562762510233318,0.3674200726704455,0.02559395640818109,0.09679575657572814,-0.30932562786589657,0.4549948548425403,-0.07578715689749031,-0.030834623398843002,0.26145691268815946,0.2296966395234473,-0.211003343149553,0.16468439824113984,-0.24566738857820525,-0.46010513480315407,-0.28973426464605484,0.1381109703469985,0.21351346228577878,0.10537460026371767,0.3217825693631285,0.23627149405807835,-0.08179557266551102,0.16805431863157813,-0.0917872978274579,0.3091575839848159,-0.1816057799727346,-0.31760684605663886,0.4444017043651988,0.0479260761836063,0.16686933521668176,0.48069538777438997,0.5828462587130034,0.12040361570334368,0.6897828400248808,-0.17019080608700007,-0.15532897358880904,-0.24997169712005762,1.0,-0.44054733741274504,0.7585672318736022,0.11912404989395617,0.3771985508969251,0.09893990851849446,0.1826391701111175,-0.21011901845482236,0.1528700184725876,0.2735238472479636,-0.13227490067717018,0.08105253882001615,0.3080968015090152,0.39931871889929577,0.05581578142680291,0.4268301008921738
Paracentral_Lobule_L,-0.4054905738850244,0.11134177405863296,-0.37388113872966355,0.4364873858083325,-0.024520107218108336,-0.13607295779163334,0.033468841314363264,0.23021322049558543,-0.18500947534338008,-0.14094555844847356,0.09229324382028037,0.2478320791674083,0.7303854190232649,-0.1398385654961895,0.05413533755508923,0.10503303780166978,0.1128125665105518,-0.023264114819333066,0.4860986255777079,-0.12362229468432478,0.1489869024993862,0.8296551330949907,0.5013700625654023,0.36747836035945614,-0.1574918962284581,0.10870911455293239,-0.23341116312532617,0.18207899261188967,0.3646114537438836,0.02109607652084417,0.2951578147448136,0.023944726245773932,0.4380117243144175,0.4831224560304541,0.10798462527967395,-0.16034425170003494,0.12166257203954997,-0.12341811467133174,-0.42605953367768334,0.25508460757049517,-0.4162452733771688,0.34354288854070714,0.03797220119609943,0.17605542692612555,-0.44054733741274504,1.0,-0.41134758532022025,0.23377854211073573,0.0057599362850239595,0.09737063842511239,-0.019130931235193632,0.22409671942643367,-0.20974367929487583,-0.04820702798404207,0.15519483107065302,0.13847518175248374,0.06628110109490981,-0.15049358229467064,0.0821647956200736,-0.24504745495002567
Cerebellum_9_R,0.8947251692657106,-0.1505876670860949,0.7101048060089291,0.33996383074509817,0.5653517937401664,0.5656116412759585,0.5410170033858496,0.23477001788514648,0.08831216169447416,0.45720237434469124,0.1358081933331354,0.27799399929483576,-0.5007794724207699,0.5497272013793187,0.13918010854361385,0.15722268238301412,0.28225265038892244,0.4261120582267593,-0.1430143865094803,0.3532595806357761,-0.2638218911531987,-0.4320584483033218,0.0071244056029434785,0.280473136246173,0.4611329112217164,0.3469869602223349,0.4666737933248793,0.39701339970526567,0.01827014145775632,0.2800521220743871,-0.033337492445578404,0.4409567526128352,-0.17853042541428865,-0.44347625600511115,0.4338308216046663,0.1524422112911523,0.4043515971851282,0.5490835618146693,0.8242814952598744,0.3754029364549562,0.8403310392270072,0.072790309240182,0.007670067381584253,0.009175969284971847,0.7585672318736022,-0.41134758532022025,1.0,0.3664567101292443,0.5708659743309203,0.2686517275131285,0.36724715833589006,-0.10082232099116889,0.4370921914058728,0.5943055723121742,-0.027365648178898208,0.06919817995140935,0.5082690068046556,0.5142422489414925,0.25100803658781995,0.6320720801997392
