,Cerebellum_7b_L,Insula_L,ACC_sup_R,Insula_R,Temporal_Mid_L,Postcentral_L,Frontal_Inf_Oper_L,Heschl_R,Cerebellum_10_R,OFCmed_R,Cuneus_R,Thal_IL_R,Frontal_Med_Orb_R,Cerebellum_4_5_R,OFCpost_L,Thal_PuM_L,Parietal_Sup_L,Frontal_Sup_2_R,Thal_PuI_L,Frontal_Sup_Medial_R,Cerebellum_10_L,Cerebellum_Crus2_L,Thal_MDm_L,Thal_PuA_R,Cerebellum_8_L,Lingual_R,Thal_AV_R,OFClat_L,Thal_PuL_L,Hippocampus_L,ParaHippocampal_L,Occipital_Mid_R,LC_L,Supp_Motor_Area_L,Fusiform_R,Parietal_Inf_L,SN_pc_R,Temporal_Sup_R,OFClat_R,Cuneus_L,SN_pr_L,Vermis_4_5,N_Acc_L,Angular_L,Temporal_Pole_Mid_L,Red_N_L,Thal_LGN_L,Temporal_Inf_R,Cingulate_Post_R,Occipital_Sup_L,Fusiform_L,Occipital_Mid_L,Temporal_Pole_Mid_R,Rolandic_Oper_L,Thal_AV_L,SupraMarginal_R,OFCant_R,LC_R,Cerebellum_3_L,Thal_PuM_R,Cerebellum_9_L,Calcarine_L,Rolandic_Oper_R,Cerebellum_3_R,Olfactory_L,Thal_MGN_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_R,Cerebellum_6_R,Thal_LP_L,OFCpost_R,Frontal_Inf_Tri_R,VTA_L,Paracentral_Lobule_L,Caudate_L,Vermis_1_2,Frontal_Sup_Medial_L,Thal_VPL_R,Thal_PuL_R,Precuneus_L,Parietal_Sup_R,Vermis_8,Thal_VL_R,Thal_PuI_R,OFCmed_L,Parietal_Inf_R,Putamen_R,Cerebellum_9_R,OFCant_L,Amygdala_L,Cingulate_Post_L,Thal_MGN_L,Frontal_Mid_2_L,Thal_VA_L,Thal_MDm_R,ParaHippocampal_R,Cerebellum_Crus2_R,SN_pc_L,Temporal_Inf_L,ACC_pre_R,Cerebellum_6_L,Thal_MDl_R,Amygdala_R,Occipital_Inf_L,Thal_VA_R,Cingulate_Mid_L,Thal_VPL_L,Thal_MDl_L,Precentral_R,Temporal_Mid_R,SN_pr_R,Raphe_D,Temporal_Sup_L,Temporal_Pole_Sup_L,N_Acc_R,Supp_Motor_Area_R,Frontal_Inf_Orb_2_L,Red_N_R,Precuneus_R,ACC_sup_L,Putamen_L,Rectus_L,Vermis_7,ACC_pre_L,Angular_R,Heschl_L,Occipital_Inf_R,Pallidum_L,Frontal_Mid_2_R
Occipital_Mid_R,0.3973712203962005,0.048566812895130054,0.13030798103551247,0.10892427882604533,0.4791596317906028,-0.3427029954312448,0.2329676068371633,-0.12896695010477113,0.12946392150164193,-0.2695515492651953,-0.28051370425619593,0.024897080562620192,-0.28487319413484646,0.09649845849103138,-0.11484084327782038,0.30872693029357706,0.44152341615114177,-0.026115858538161625,0.3095624024105874,0.12968530960356725,0.10660397751521478,0.5905558605555339,0.15744321959607147,-0.24268239720258283,0.7169296131453333,0.47568658294636035,0.07591374225280001,-0.39404063203982237,-0.011968891209572386,-0.029253837592745465,0.16337234754115967,1.0,-0.2948133080987002,-0.12488513430913825,0.34025949707289926,-0.5208978112226278,-0.12374180351197221,0.04011644309746564,-0.2600787850469871,-0.3782930292034141,-0.08646815860206776,0.13138755665776863,0.062422888284647295,-0.053958346843667494,0.7007917392537777,0.1595258471392308,-0.17712347130579295,0.5089463383081854,0.08176842297594451,-0.08237622929306862,0.505376454336681,-0.2272110524250226,0.574050905721573,0.11482335606485936,0.043744926962329386,-0.13678368701812954,-0.32208647012411384,-0.4490224164038076,0.29619679062619675,-0.19937535109348886,0.7424922902001754,0.2914777710371233,-0.037421405522301915,0.14886079949677972,-0.11592693130265506,-0.3888738744025142,0.14071007602792715,0.45253198262279537,0.15985479025744984,0.6547587908229038,-0.09098584179275851,-0.010580626396468857,0.23871927871623005,-0.036002416334239666,-0.37388113872966355,0.10240049159905035,0.4039353843224544,0.14156191048994135,0.359481907269631,0.2994244854726208,-0.40889333448114124,-0.4923567358637067,0.4216059420888541,0.24168554436732181,-0.5583498583464105,-0.3140250224935413,-0.32054864736608274,-0.03019137975666868,0.7101048060089291,-0.2282308684039449,-0.17590827684329224,0.2935843894028476,0.3927979161762584,0.2770128341307695,-0.200946752862867,0.21916351259713768,0.1881021292284967,0.6704884840949551,-0.24421450951917575,0.5727627248617913,0.14959140063516937,0.6578773313153127,0.3826108831486925,-0.16801224066736206,0.7965313030937725,0.035159021327148626,0.002190278561463428,-0.05439879946340031,0.1255681101670877,-0.013058561250350618,0.32765523167355176,0.08378408017162615,0.1298404372423175,0.18215538565623737,0.18327675562346046,0.1926720384131486,-0.09728707275400712,-0.02997355894903266,0.21232473720718822,-0.15536615923146646,0.2290758058388167,0.015053363990738812,-0.26004052479590034,0.6191817483123133,0.05577495722998663,-0.14558684750240158,-0.1792418236101438,0.8240006957642663,0.14731557807662032,0.023262415884080196
LC_L,0.04124432517847674,0.2630673764016561,0.08928575748934799,0.2029595833946036,-0.0412968940588852,0.04926894031082496,0.18587231449005645,0.016348430599696113,0.5073544172588047,0.36394951961032856,-0.21058469238565383,0.33437237633876427,0.18874623680666516,0.24897532710082396,0.3304664663416145,-0.08932743822159261,0.0187692392490537,0.2603744572804002,0.15657381146351868,0.13764213103117912,0.4602856325917572,-0.5123834184339979,0.07320166660055265,0.46349115785783784,0.009655747581933579,-0.03312242006863718,0.20588168287850817,0.36552795440398006,0.26752983961733473,0.18796997934972537,0.3049343018003735,-0.2948133080987002,1.0,0.08512509014349776,0.29445940603543286,0.012367663047046888,0.1742163951700131,0.17418763800371884,0.44145955186833324,0.014530676618222788,0.6300848666485991,0.07933612308403462,0.4543392734730333,-0.19858170605808526,-0.30662032213414514,0.13438442569674428,0.1262501402145891,0.3008824026560151,0.12699051005160977,-0.16489581812236678,0.15001338755236773,-0.09524287840260863,0.026218104660654284,0.2137092172609594,-0.019680454118008256,-0.16574914938280647,0.22877843774838372,0.3943716583186297,0.28231704344247643,0.40949534630761886,-0.06630552711752871,-0.04986979571001295,0.32975390793878157,0.01659000180872244,0.5164471965909975,0.28287815939257976,0.1107653583816343,0.05350274708883492,0.3252217647798387,0.1729390442373609,0.043213570122014766,0.22355166196316298,0.2070034637452717,-0.25475960132989617,-0.09213271088350393,0.2194893173527583,-0.4021288061603814,0.1718522735993116,-0.06105082847400587,0.15524682198819464,-0.01243963636122496,0.03453920171349173,0.06241311479875176,-0.10108657786503694,0.2809491485838959,0.3476219551758811,-0.25027265616705885,0.41600070968863145,0.08644723907682916,0.06245200051916855,0.6149842050890577,0.16718876605961397,-0.09302386316560278,0.13271275290729684,0.35264058679933047,-0.04229410984172402,0.4287415631317568,-0.136110194888695,0.6509343459290589,0.011592393253381173,0.1530018277433442,0.09088541346916891,-0.3639844642344808,0.3268075719610079,-0.3315492512657996,-0.017771022687023026,0.16069002098853516,0.045473281178097014,-0.31358782373793653,-0.03931621831333797,0.13801600009091933,0.48567167152462937,-0.32698490990548673,0.07642139414670292,0.32616293866236457,0.1380051602301489,0.19611676079923368,0.4259950920452887,0.07421128917280821,-0.09319805401445509,0.05460082331521581,0.4098150330472176,0.20091196625129104,0.09617537692511288,0.26160484529688494,-0.13798918666212395,0.08171384440070706,-0.2662312654016498,0.36024156916709116,0.036560487611714
Supp_Motor_Area_L,0.09608314622555746,0.41237747601366515,0.39931150394837156,0.2871650406397319,0.25208711064491257,0.5798258933876145,0.39009245247791774,0.5184712052964576,0.05672783847757942,0.21127079935092954,0.39481882257993317,-0.2194535058928852,-0.1231388094268623,0.4347078435672774,0.1153182920829839,0.10996597389693072,-0.1565298898498806,0.6426550788162219,-0.2555356213346349,0.4697236010567985,0.12933640394025683,-0.04124569142989379,-0.017373081643720138,0.04447463981028072,-0.032280113161840145,0.10457055790109333,0.1991874683198806,0.35050347766588325,0.17325637953902626,0.12822179187666577,0.18853820900219653,-0.12488513430913825,0.08512509014349776,1.0,0.021682024146527083,0.3156281174851672,0.5987027975027747,0.35498232300182214,0.19157279411750475,0.4128644832483908,-0.17586039157401628,0.4022703532843494,0.06855804253004948,0.5541779049004738,-0.2656106373384839,0.17469277777245687,0.17190097207020572,0.01122803282864508,0.609853655839717,0.27536010304679215,0.15321966720004135,0.2520881258646737,-0.31678925488512466,0.3326085641358064,0.20519532900942947,0.5670379764833515,0.1961079599165913,0.3027659676566065,0.1745456977304876,0.16833556615826897,-0.07349528393139655,0.5086474936486303,0.2383035927416043,0.40375671837675253,0.1348637778339327,0.2665617676750736,0.5059842366972238,0.3283201222301005,-0.1192824704085155,0.0839634176180475,0.19959090998420062,0.27138298878050815,0.1346790503693661,0.26030640247562287,0.7197334151710045,0.09946728952187478,-0.032412897734356114,0.5073561246818393,-0.06178096444454603,0.23425151686081205,0.5485802238400211,0.24546012782086452,-0.05284422368375275,0.13238117040051434,0.23389772882209584,0.2788657651685604,0.26904792791319965,0.12938860292857407,-0.06737681505623225,-0.03695732420616451,0.1643700698063788,0.4970361472908122,-0.06663241520891318,0.4469377224316095,-0.040826053222627244,0.32529648640527015,0.08175269154806483,0.16109457578971412,-0.11125540619912275,0.14889099412140183,0.16566498009942743,0.07007336078505201,0.26694909919944987,0.43434411199033446,-0.1148614271414886,0.24574888903650033,0.7349757180159633,0.12573421393077264,0.30329936632809434,0.7069024801493825,0.20995938494404587,-0.05916160329413964,0.3346299207546242,0.4990436690710628,0.23125304391555268,0.1696708300917968,0.8441367994686193,0.3069246348014291,0.030649919029140778,0.7194212839455857,0.5853008466445623,0.32965611816105317,0.13080237817501453,0.12736408209802502,-0.03929681963333724,0.5461244032081892,0.6436919239664467,-0.20688891232818724,0.17472129125787259,0.6021167689144914
Fusiform_R,0.43726177749753753,0.5941437887136934,0.3921355558944861,0.719942294457046,0.5096450091143663,-0.10110749850212888,0.43682957992346916,0.3316976383827524,0.5584268167298346,0.32870729249169656,0.030004907328532282,0.4644182930042835,0.21479379996376166,0.45062432062770086,0.4788994176514611,0.5763528546705469,0.3334255922833115,0.26608624474912745,0.5246664386662316,0.39920156506286564,0.5188749935033169,0.1992964774810258,0.5468116915625693,0.3021496015654952,0.4508426199457179,0.6615801186800204,0.56038597870131,-0.05055874415402714,0.39089431557058185,0.6892307905249859,0.6856036302018088,0.34025949707289926,0.29445940603543286,0.021682024146527083,1.0,-0.1901726738952738,0.17966396118230482,0.6442840560664925,0.2726761851491822,0.10864394114850949,0.5686380415528741,0.5536818102974106,0.619200839076492,-0.05750561286201641,0.344560477239806,0.5697523258350803,0.46860628381471897,0.7169327637228449,0.37809489514768296,0.03857717393042463,0.8144563407638776,0.1323135513965876,0.4280747304823258,0.4852027012298791,0.4059505474255384,0.0770895451518399,-0.004331798939803386,0.12878715311941388,0.6588992797285609,0.5197800756419365,0.5095621652956771,0.479183331757109,0.5568320646373957,0.35696412440308833,0.5180375928567452,0.11764259676564028,0.44340536662861446,0.4728636218113159,0.44685469055292404,0.7712102809569621,0.3190085908242527,0.5503390743389548,0.5827973251663893,0.09536932739764797,-0.13607295779163334,0.6355584540670808,0.4342585312081364,0.460216974153222,0.5767638443289943,0.5070822748722076,0.03362462913776955,-0.26549372147044925,0.35106378077596445,0.4983668295182892,0.061778587094059784,0.11634053764667433,-0.0824995204778873,0.6411916702743519,0.5656116412759585,0.11441822488765185,0.48680187121384566,0.5449986279333389,0.652227844554753,0.25926228115027433,0.4138452013631129,0.5235601755445618,0.7953774350233859,0.36729768580452915,0.5245322275812643,0.5580568616003051,0.6184454017877451,0.6948962939511961,0.2841336904379167,0.4411186978108068,0.372246969190362,0.4362278251139019,0.2835753909227762,0.4835717270287391,0.2647392454962596,0.11125234332318198,0.5976127362981822,0.5211851213967144,-0.011997151222793285,0.4947916520003173,0.6486006858063654,0.4996474324932321,0.108769428480276,0.40845393228430016,0.3721626600301066,0.08314539306197714,0.32645244376056365,0.6672660488423252,0.1538892076209366,0.5037553713475974,0.6363727515337273,0.07462946988837925,0.15801317052781919,0.5017335623402333,0.6977247905404931,0.3399759315706501
Parietal_Inf_L,-0.5127191685810256,0.1021420196468431,-0.010524936777145267,0.015290790906369879,-0.23244956395268238,0.8299277964371305,-0.19991377039114025,0.06092668588932039,-0.07013848063586174,0.14058990310421474,0.591350923608253,-0.02421061940816951,0.270304546326209,-0.20430809945251474,0.09076644957147374,0.09655456385638132,-0.12282225347930538,0.1755956899171904,-0.06461115285136022,0.04213508435187419,-0.003903055420701131,-0.3703386104934384,0.1766493674380594,0.045667048238877496,-0.523708871771645,-0.09430864647642577,0.17385564166059675,0.05236105359207101,0.06338303426161228,0.0679985110747716,-0.41652921650353636,-0.5208978112226278,0.012367663047046888,0.3156281174851672,-0.1901726738952738,1.0,-0.07832169170909106,0.08116014480920604,-0.0008473904150520628,0.7212829743513908,-0.22775030784932396,0.04934100893815224,-0.10420551239287923,0.5111865227780374,-0.35080497354888024,-0.17105423489546376,0.3695685082260157,-0.3689035553529039,0.020792927166461122,0.4717549599785485,-0.43570033877901415,0.6875583777203362,-0.30932562786589657,-0.18037991700233894,0.2220600729406357,0.3516044781695431,-0.11213682413781392,0.1980356418600557,-0.27554669963394235,0.04148215137219186,-0.47523644384453,-0.07888167673438629,-0.058144149562317476,-0.024065230085221778,-0.06940779352230236,0.1803038666666962,-0.015379235771287109,-0.2785591431377181,-0.20149708602999947,-0.5053703112255494,0.28802465779605085,-0.16263915570345605,-0.17505799100191258,0.3500696099563906,0.7303854190232649,-0.048139251959236545,0.1439314564507052,0.027905443993006877,0.06210955577632689,-0.4164285670227627,0.7556321773564708,0.6325191020616305,-0.4396148226187696,0.22617161257062374,0.16204486916686708,0.05929888368263353,0.6874479293984864,-0.07340529632296736,-0.5007794724207699,0.06595591432999745,-0.02625026344868271,-0.21099696300403312,-0.12248254704229079,-0.10774964967442566,-0.13061935247444315,0.14003522976227728,-0.23933026179809888,-0.48981475886085835,-0.04823491816671148,-0.6625667211732068,-0.022084795395979417,-0.5254097093133137,0.10713048858113622,-0.04333177284723543,-0.6138111014044525,0.25111249793888524,0.14262447409094467,0.3932749902875419,0.2827194043931356,0.15657276017960262,-0.06663566175421562,-0.18720129544543165,0.09334252340287257,0.17633689288617482,-0.28612500529110735,0.03669778308336508,0.1815175180182795,-0.0197571671374681,-0.30791628262651066,0.38140951581532406,-0.02336374922517103,0.04547663575084855,0.05899974015430259,-0.4171185062404829,0.026095071086705064,0.31395519970969216,0.23971983883677628,-0.4421021029159443,-0.0719275894656803,0.17948740823879294
SN_pc_R,0.3208504030587882,0.31223568105946664,0.44420427964502374,0.24434589528806394,0.2299833412048144,0.11836022804851584,0.4514805995145535,0.5703677324796422,0.02879081498603819,0.20498963550237476,0.11882186972577528,-0.1675752124021297,0.11978628173589878,0.5742430046194218,0.08342525446227306,-0.05885032770744644,-0.27315059021042365,0.4239039182457032,-0.32181085659440184,0.33885545161169744,0.06128693571062002,-0.07956763039372068,-0.2619110123189788,0.2103815572042164,0.10512864610724633,0.1724648562582343,0.14164794520105667,0.4718403782982724,0.26391365368175373,0.08281529749449654,0.46544124754052774,-0.12374180351197221,0.1742163951700131,0.5987027975027747,0.17966396118230482,-0.07832169170909106,1.0,0.2364044213600409,0.48730684389364054,0.12092512578295157,0.08399963202226035,0.546171893188213,0.3047783873146406,0.09139514945341316,-0.1994725738129789,0.15238882707825016,0.09464760531504297,0.09207463312742133,0.746803393798851,0.02842774992834487,0.3465447974549827,-0.02020526037732301,-0.2774889962568447,0.39080796379816873,-0.05815098913663086,0.20108259822593552,0.5125283936783357,0.2970115748781686,0.3666298596714894,0.3387769906225308,-0.01972999043893866,0.5622259716819628,0.3602166072592867,0.5192577691827801,0.478167437779932,0.5077916711427432,0.33584986345356665,0.35440470206536157,0.17268234846641048,0.24966987142513167,0.005684669325666407,0.38395966177259777,0.2376374771991217,0.06153289264127861,0.2115470679318457,0.31789327488562225,-0.13247269436061423,0.4180044559374909,-0.26091539484333665,0.37425728153141347,0.18712129887974926,0.002464883097037385,0.04617414997618966,-0.19790291712324704,0.4209552817768685,0.5156168901818536,-0.14484121535330416,0.29705298207285763,-0.008709641741744075,0.3052029620811863,0.38009348949024274,0.4838208417764472,-0.21535499894822932,0.4182978283183741,0.28242770028228337,0.09254866765226952,0.25822604378093317,0.13991823099306192,0.10797898150734944,0.37949829976696,0.10295776296278192,0.25088301290460324,-0.06934920205436723,0.6031960718995041,-0.06312576525524488,0.034034091758631424,0.5938922725797569,-0.019710287459741717,-0.045364213289700375,0.35504348820610687,0.060487865805639765,0.22939275436444992,0.17525562869711694,0.32639035417366374,0.39731613015530665,0.032309518996818984,0.7833898280596263,0.5413137619446282,0.2429398890440957,0.5924001267493954,0.3589009294358464,0.3059865662028611,-0.006840606659894363,0.26787990566001707,-0.055725638266692704,0.3243936111015823,0.5239176775051336,-0.23887214700140613,0.2415078201339376,0.4359581659651592
Temporal_Sup_R,0.2132838348336001,0.8417731448428877,0.5900764164550752,0.8916520508204951,0.5078502657564482,0.25944819690500004,0.5608538926507526,0.6408962238500457,0.42938657698231797,0.49701420113550115,0.31342893954469214,0.41134914844812454,0.15730102362039652,0.47296083414473866,0.5929659991826753,0.6137583329671495,0.07927498186432762,0.4648743016975508,0.3432745707724381,0.64747332797884,0.44667872295548877,0.10455248009889496,0.6530005587028804,0.33381313612652597,0.14410747221817743,0.47000976754060164,0.6878733251746302,0.10321244967992702,0.4329350648389348,0.7289673026123183,0.5548637822078595,0.04011644309746564,0.17418763800371884,0.35498232300182214,0.6442840560664925,0.08116014480920604,0.2364044213600409,1.0,0.28404174603362,0.3970606157855121,0.37220021080932064,0.5464804401921817,0.4039905132452671,0.18319371255390096,0.0034312387068473143,0.5698559708472715,0.6465440406589842,0.5096119802772566,0.5249501445314064,0.1348658594817593,0.5605368598764741,0.21616968247517324,0.08056545414749637,0.6585198433807856,0.6521515036738645,0.4785609129796747,0.05472168692042694,0.3646437612626636,0.3551714099507444,0.5823376751093807,0.20384181401576437,0.5026752342896973,0.803234530938709,0.32723561793865596,0.40551910455586915,0.28404952075073947,0.7833555555983807,0.5434752014044643,0.23337174474584177,0.40715522215786615,0.41837588248158847,0.6138191246586144,0.7240291540932804,0.1546522452240283,0.24681560397958588,0.5902077063544694,0.26999238697132427,0.6318330627141309,0.5384331747700933,0.5421308381090625,0.31481885878807,-0.036148840175267566,0.21818470715490418,0.6686979153904665,0.2952770219038436,0.2019858447390822,0.15184042215494264,0.6575095895378551,0.2507425639633492,-0.015375577268762984,0.37576470224700825,0.6282459818198722,0.6500806924563707,0.35019431014640784,0.4058932036762746,0.695020358005571,0.6303357242044272,0.19514096151227958,0.40842077009017774,0.34020178252528815,0.7859845039433233,0.3525362492122149,0.4887585167639014,0.5329201400769883,0.11520568081050235,0.7086412818367911,0.509674926286624,0.6476186921844423,0.6037932415429357,0.44834505084973053,0.7472234733898451,0.1731864201662541,0.2857370698000875,0.7156554746626187,0.5573254853299618,0.5342662114758001,0.29191893586288337,0.46382717074670005,0.12255283828926947,0.34476852774526395,0.6485649927933117,0.8370681917496231,0.30641998135081105,0.20487303352032984,0.7254994661084095,0.37511807681071596,0.5452205016909826,0.20733194859125523,0.6285823209146875,0.5671594381744673
OFClat_R,0.17097259744159202,0.3832188195327921,0.25235945762867895,0.3925460572865185,0.10435727139289769,0.07859153959371493,0.45538455628227265,0.3457103745365265,0.2724013337754147,0.560073253738406,0.11479174998530939,0.283623098375099,0.28806838029946435,0.3269618188499645,0.549039038430567,0.05135850949602594,-0.07472110101093839,0.28073371347949205,0.03541927767454125,0.34186339490573286,0.2894468436098305,-0.1593717889472061,0.08471184978065299,0.5563842163879392,0.0008324850711850439,0.07560374032944381,0.37242821190327813,0.5193646518604618,0.3257433848419765,0.33776976280010496,0.4986178644026442,-0.2600787850469871,0.44145955186833324,0.19157279411750475,0.2726761851491822,-0.0008473904150520628,0.48730684389364054,0.28404174603362,1.0,0.03717657424372755,0.4447738844195887,0.3550638077585324,0.5684695711338641,-0.21433948009967177,-0.29094116422450894,0.23827192574756187,0.3608692924953159,0.20839459716498776,0.3058715705901195,-0.038172862377211694,0.1741517674284097,-0.041429960776742374,-0.15532897358880904,0.45704888282330025,0.03752681546479331,-0.054225567875902464,0.7943072367410662,0.5004443265766626,0.31333621517780913,0.6227771399233455,-0.03257630680880409,0.06045293232122686,0.39262851242051816,0.1795319173313307,0.6560973136383348,0.6019260746661276,0.2761541604623529,0.38606011766122406,0.6329351522912038,0.03724865857169236,0.266265368986411,0.559796606297777,0.42644285831890527,-0.17870668174836066,0.03797220119609943,0.4316853028366589,-0.23035972818712167,0.3572604521939937,-0.0018035536802436835,0.25466395550156806,0.044994702953054126,0.044798046918650955,0.06879856191029357,-0.00259439482655867,0.57861980655044,0.5507443799107316,-0.09058420465308108,0.5815227960789925,0.007670067381584253,0.5251743625884524,0.6089034097706958,0.22779915546261145,-0.02643110260529922,0.3128117126123139,0.5186930340605744,0.1607381984351835,0.44802550388635276,-0.19279691940006558,0.5081837289479244,0.16780461733394628,0.2535264707877424,-0.015013863556899354,-0.20629481314796483,0.626799676556935,-0.2877861415878306,0.16404727799838353,0.3001651673405145,0.23484495314730727,-0.1132725093736824,0.14869209471058134,0.16583144642600012,0.4794039463603519,-0.2067229472606547,0.26984917636669076,0.46234611207735604,0.24735488251990206,0.35504992004148056,0.636424038962193,0.45777120533591825,0.14088355311063297,0.13582066797957368,0.41036918002221295,0.45445418825851575,-0.05154721278100767,0.2411604559094489,-0.011125040205498286,0.16819467163121296,-0.28964675968484493,0.4051043497625743,0.4181065063612143
Cuneus_L,-0.1949768097728856,0.25251874535447566,0.19913024115987624,0.2867597459449786,0.1558072848380078,0.5964536124781095,-0.056968844498210235,0.3582394779098401,-0.10089544865021197,0.1632858021887428,0.7363616669826426,0.08000628000479539,0.2763128412823393,-0.08879601575855199,0.1788916174284922,0.40315055295038016,-0.17965160272142508,0.4060018949105084,0.12374404686276638,0.28978016517290367,-0.031003406433201024,-0.3056735764656315,0.3701604780369013,0.1113114555717949,-0.38098677909808704,0.15265635066778313,0.3795862052089786,0.11844454703442965,0.24545903521614215,0.24271310630399096,-0.07125062586028362,-0.3782930292034141,0.014530676618222788,0.4128644832483908,0.10864394114850949,0.7212829743513908,0.12092512578295157,0.3970606157855121,0.03717657424372755,1.0,-0.07804050195989887,0.1693060808054935,-0.05002572762477647,0.6167730606255469,-0.28211480620103047,0.1641113898330405,0.4197865383104383,-0.1982599422286204,0.34885699794514513,0.6048770857581826,-0.013028386276882437,0.8051489149662531,-0.4074352678531207,0.03383973264806685,0.39579111912733544,0.6555829881165306,-0.034114332702801356,0.15001500111143962,-0.1569967860814779,0.16072347833772394,-0.3751513406282711,0.37929163704565616,0.24609876971586486,0.02946678655376986,-0.017119964510096716,0.13209172149637585,0.3136470156648072,-0.14876852425946122,-0.12521698331336079,-0.20854999632068835,0.49435178189927464,0.11301258181629455,0.10170054462948677,0.2853703623472705,0.738319152336123,0.21515952878171543,0.22328915806395588,0.27362104658850694,0.263500566016143,-0.1586782616166563,0.9295896691792269,0.47653297729646227,-0.21561006944701677,0.4293540238008033,0.11207317084476001,0.20707974551486236,0.758391903663266,0.06243190438522752,-0.4050942848242027,0.1182075791920395,-0.01644179395198341,0.11682598954787723,0.2112887887036927,-0.16518422674455774,-0.05212232501656183,0.4176669768205684,-0.07118296932910612,-0.3387975498873203,-0.005330471761673182,-0.20844146272186587,0.2083437550014701,-0.17490667229345036,0.35085904297527165,0.14329707500246017,-0.3477323750767029,0.41794928155223104,0.3900174744244138,0.4738090080570357,0.46749576173216817,0.3496673387968891,0.2212585437440735,-0.041344795988400705,0.2555514897293511,0.3671491420669271,0.00798351292107128,0.0710850237418649,0.3274291764621712,0.1514050628163014,-0.12943949956617667,0.6459436978906327,0.1715638970059319,0.24491560210025456,0.06151490313639027,-0.1702798365560318,0.27044984554432355,0.6804395251235179,0.4062923808303702,-0.2652804198658573,0.06989744160594126,0.4742012648046368
SN_pr_L,0.26820085577916714,0.3543177447855198,0.08027480312761467,0.4737207102286342,0.12611395897491973,-0.2260079146307048,0.30227499428943033,0.03867767685978561,0.5374611469066911,0.36945528920345894,-0.17104811882761622,0.7136723224310538,0.23432879091847372,0.22299067124399236,0.3621404636816541,0.11985076980527867,0.19211622653328023,0.10666679099015425,0.5209491433559532,0.2749095947741809,0.47822285942615234,-0.1372143717970359,0.4190456526955966,0.6359639395361527,0.17659261264573436,0.20313569677742863,0.4832805090777342,0.13896786000148215,0.3700115666375893,0.4966160451391059,0.5478983002467606,-0.08646815860206776,0.6300848666485991,-0.17586039157401628,0.5686380415528741,-0.22775030784932396,0.08399963202226035,0.37220021080932064,0.4447738844195887,-0.07804050195989887,1.0,0.1802723226228374,0.6751393550527599,-0.4398551824775546,-0.0400056620868893,0.38832112814928993,0.32824151072926755,0.46968467514835865,0.08926606963667805,-0.30198330514514854,0.3750688975966656,-0.11832792117543021,0.23309307805552143,0.41779804420241845,0.1445832232629641,-0.2800183705844339,0.20982376824541826,0.25546205312712295,0.45858163535944896,0.6221989509859668,0.17968073923525876,0.003673725025838888,0.5350919261573973,-0.0251580937732173,0.6450334241369403,0.35969524224499216,0.2552998370790282,0.214076702936911,0.4577171807920432,0.3778024915938219,0.2593166062301294,0.3524756700243714,0.4721558336641133,-0.2668070511897432,-0.2928031742467528,0.4293613154698177,-0.15889781604324205,0.2386017372236174,0.3202534028599448,0.2726957411561137,-0.17668985085385328,-0.18805940622712466,0.3224197369323337,0.21671764522620904,0.2798788830056717,0.08437642081711053,-0.28113725809599033,0.6213313478401457,0.29563911479979205,0.08039982194048433,0.6043790887205848,0.26508418126055,0.3514141981238018,0.11658033423372376,0.5726202025277347,0.24866971940639704,0.6814392117967001,-0.04434923619427602,0.8806146062115103,0.2269837981773007,0.48720270619020595,0.31101897098796893,-0.229757757054403,0.2730532904279514,-0.06392086862630054,0.22833007777506742,0.033858637716327716,0.2634406841807039,-0.22578406502151474,-0.11927797715221841,0.3258077421015099,0.6683069891359116,-0.5031309286598857,0.12702460229199572,0.46625640817820696,0.31336448433189334,-0.043831958154407685,0.37431536546816174,0.28407106914080416,-0.21193498444386832,0.10387487901690337,0.5977655330533743,0.22923808317409491,0.11981748653288461,0.648608019978256,-0.2836495060587348,-0.1296209148111365,0.005741052322312,0.643833981328826,0.11798164344592192
