,Cerebellum_Crus1_R,Frontal_Inf_Tri_L,Cuneus_R,Fusiform_R,Hippocampus_R,Amygdala_R,Precuneus_L,Frontal_Sup_Medial_L,Red_N_L,Frontal_Mid_2_R,Cingulate_Post_R,Caudate_L,Heschl_R,OFCant_R,OFClat_L,Calcarine_R,Supp_Motor_Area_R,Cerebellum_10_R,Cerebellum_3_R,ACC_sup_L,Paracentral_Lobule_L,Temporal_Sup_R,Cerebellum_Crus2_R,Occipital_Inf_L,Olfactory_R,Vermis_10,Temporal_Pole_Mid_L,Putamen_L,Thal_MDm_L,Thal_LP_L,Calcarine_L,OFClat_R,Cerebellum_10_L,VTA_R,Paracentral_Lobule_R,Parietal_Inf_L,Vermis_9,Frontal_Inf_Orb_2_R,Postcentral_R,Fusiform_L,Thal_LP_R,Thal_VA_R,Occipital_Mid_R,Lingual_L,Vermis_6,Thal_AV_L,Frontal_Med_Orb_R,Temporal_Mid_R,Frontal_Med_Orb_L,Temporal_Mid_L,Cerebellum_7b_L,Cerebellum_8_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_L,SupraMarginal_L,Cerebellum_9_R,Lingual_R,Frontal_Inf_Oper_L,Thal_LGN_L,Thal_PuL_L,Occipital_Mid_L,Vermis_8,Cingulate_Mid_L,Temporal_Inf_R,Cingulate_Mid_R
Temporal_Sup_R,0.15735804484403726,0.5434752014044643,0.31342893954469214,0.6442840560664925,0.7462435326124442,0.5329201400769883,0.31481885878807,0.6318330627141309,0.5698559708472715,0.5671594381744673,0.5249501445314064,0.5902077063544694,0.6408962238500457,0.05472168692042694,0.10321244967992702,0.4173849859161018,0.29191893586288337,0.42938657698231797,0.32723561793865596,0.6485649927933117,0.24681560397958588,1.0,0.19514096151227958,0.11520568081050235,0.5326752406919893,0.37058427422804435,0.0034312387068473143,0.8370681917496231,0.6530005587028804,0.41837588248158847,0.5026752342896973,0.28404174603362,0.44667872295548877,0.2903870654749462,0.0935304786727588,0.08116014480920604,0.3599787567042638,0.23337174474584177,0.507573228612552,0.5605368598764741,0.4322630879358176,0.7086412818367911,0.04011644309746564,0.4422469626942157,0.21792150294484575,0.6521515036738645,0.15730102362039652,0.7472234733898451,-0.012597008721753006,0.5078502657564482,0.2132838348336001,0.13311650040193107,0.35019431014640784,0.46382717074670005,0.3295376852068656,0.2507425639633492,0.47000976754060164,0.5608538926507526,0.6465440406589842,0.4329350648389348,0.21616968247517324,0.21818470715490418,0.509674926286624,0.5096119802772566,0.462021341671206
Cerebellum_Crus2_R,0.8555550150154214,0.4690640625183649,-0.2765697134634692,0.36729768580452915,0.1521593503898362,0.12611996437136455,-0.34631486970230113,0.1658072472766193,0.2959614153705435,0.10838903976834317,0.2064509394317804,0.06472549435351697,0.10409152398836266,-0.23806405087548904,-0.1911096240346893,0.38234193237049435,0.14040272380163127,0.203771012163813,0.3712417894972098,0.35671179731102054,-0.18296693411108256,0.19514096151227958,1.0,0.6325685001485588,0.2712103292680581,0.5331668047231077,0.4351484515076858,0.14374102848164053,0.05034650598702036,-0.09097372247060008,0.42191375390526425,-0.19279691940006558,0.22287927254901,0.33122801467842533,-0.21608724350766723,-0.48981475886085835,0.5587271166890245,0.07104702689104214,-0.09004918332531986,0.5588993796314626,0.2563794991279055,-0.019709816532652632,0.6704884840949551,0.5972594352112967,0.4850633497499132,0.01061621142060088,-0.3359822125128886,0.2951161578771854,-0.4709416094066821,0.34651205026918314,0.5878269672021567,0.6940341052046056,0.2823822493776002,0.004257323501812845,-0.17962810274977992,0.6931175348506364,0.3679725408398707,0.29641080763567396,-0.16009380682971755,0.06216166801258506,-0.292617124707076,0.2830354765645417,0.11759759907446211,0.6081747643410554,0.17237518146350422
Occipital_Inf_L,0.7928529815703383,0.41316758943000303,-0.2055152411490447,0.372246969190362,0.007447819507926958,-0.07777199374076917,-0.3729789424421274,0.17356566862370074,0.1771778540624277,0.03578603529083659,0.1332850365971969,0.10309346973292759,0.019358979849033633,-0.2518119155227671,-0.402792733717753,0.2518160115924628,-0.05972445792424467,0.11649999186554244,0.1723903444584666,0.2549971734269288,-0.36782863443377467,0.11520568081050235,0.6325685001485588,1.0,0.15272160340055016,0.3446349434885982,0.7435080771537236,0.03545092398033032,0.1716911781757335,-0.04641821763262025,0.37886229759805934,-0.2877861415878306,0.0709386623171581,0.07175452880178693,-0.13408792459723104,-0.6138111014044525,0.5403933177691471,0.08175112559733821,0.0758006266773369,0.591674525610458,0.18618690298368643,0.07584425041508293,0.7965313030937725,0.6639038771655975,0.6294137106006674,0.07466835760986652,-0.3238098262130571,0.3330341385643819,-0.37978566115110274,0.5716398229332276,0.47483006118890575,0.7616367023270633,0.2978378003507559,-0.1146440399669017,-0.26471017400122493,0.6763728585164744,0.5247496280910537,0.2989978668853571,-0.196088378833971,-0.09895233855889037,-0.183329722758726,0.40761161393578815,0.04182707565998652,0.4027085572632663,0.05024902965408082
Olfactory_R,0.24178883087573724,0.44979685907874495,0.040782173993328744,0.5921113660982581,0.5532990548673629,0.29934307811290406,0.03521739206227424,0.4622855405107915,0.42202665779517895,0.32016693797303597,0.20277591091042255,0.5213810502161139,0.06632725180740218,-0.10985506141102147,-0.08353576857489993,0.12808940719032025,0.11927630949281813,0.7608392991232109,0.07870977974279039,0.36548003738514095,0.0057599362850239595,0.5326752406919893,0.2712103292680581,0.15272160340055016,1.0,0.7349574354879174,0.24257329484678114,0.6432265623231519,0.5885359948441083,0.4499914052182683,0.16537625590589203,0.22554172960456872,0.7974774163967308,0.2637680310570451,-0.10266501023189875,-0.014268990005417917,0.6260962550347318,0.4575816059348694,0.04121047029129843,0.4387301599629688,0.3833009740614826,0.33868733739669327,0.13507890680644094,0.23987428310533793,0.3302842755284969,0.2699644007494282,0.11891132345647332,0.5802930739928285,0.05843004192388286,0.3592330762022968,0.18746555187034747,0.39600726770016137,0.31939957487609183,0.34682344687697975,0.056844823138891776,0.5708659743309203,0.37532125310104136,0.45003122107791044,0.30395615134857307,0.2799269655001332,0.16117667233122476,0.31092570734921343,0.22693509508366247,0.5701690676690518,0.19193121656446804
Vermis_10,0.5136718785495704,0.5984985162704431,-0.03626390027587248,0.5393326477238314,0.4261587466550843,0.242012756320419,-0.17440972180739645,0.44940739894696635,0.3706259859591263,0.3099344014295454,0.22857842433597103,0.5517067838428436,0.08891949603638703,-0.024989174530401947,-0.1807144988909508,0.258516038398436,0.16416067261119952,0.7364038504782563,0.20671697210260362,0.3581325379331002,-0.15457746358910032,0.37058427422804435,0.5331668047231077,0.3446349434885982,0.7349574354879174,1.0,0.39094447517634295,0.4330485260637086,0.36643235761104553,0.29439662976717446,0.2601272420005537,0.2676106151686734,0.7898188910364902,0.39923716624004135,-0.07776930223377077,-0.2584050498417598,0.7835336848920514,0.5795117643957809,-0.12269919879684359,0.5289436878375023,0.4190794442690538,0.16959926425335134,0.40463698647573587,0.39973967673485894,0.46865309760622453,0.16908115212543262,-0.03895042933157053,0.42954641271831234,-0.07154138018514071,0.37725165375172565,0.37273374988451013,0.6759852399772425,0.4027896774740842,0.3643698569390707,-0.034733921360163234,0.8024046853359841,0.4016704605651643,0.49722756951115576,0.13138591969163158,0.26121612460480753,-0.029120721599001788,0.5124450388094829,0.22723799477285891,0.6539203787980732,0.20570416684092915
Temporal_Pole_Mid_L,0.670965316637078,0.31703353291796355,-0.2027469409407879,0.344560477239806,-0.03503381149857076,-0.28875659143241883,-0.32613569341525556,0.17453340389100389,0.031959205100395446,0.03794063237172194,0.054912799470336705,0.1762625022396658,-0.17500061822805243,-0.4139609019155377,-0.5640653799620797,0.03699052544456375,-0.18972276631397048,0.2615613896785125,0.23146459196109614,0.00010319179260881664,-0.33187699010278177,0.0034312387068473143,0.4351484515076858,0.7435080771537236,0.24257329484678114,0.39094447517634295,1.0,-0.04642360943593784,0.13331166491890453,-0.060043426084392136,0.1721043296643278,-0.29094116422450894,0.18765035628321955,0.0410755219511101,-0.15722355673647984,-0.35080497354888024,0.7009224715166893,0.25472471299221633,-0.08225978953718142,0.431037757857048,0.06568360586922618,-0.0012968917052803544,0.7007917392537777,0.5260197895485099,0.5008317815389063,-0.10875477473082641,0.11582751376473308,0.2569466329964887,0.07064716835758379,0.48980518407473,0.22171123885913172,0.8046851728149149,0.2524913724534121,-0.04578573473241472,-0.1525530420522714,0.6985927102960436,0.5874479992973096,0.18156916079528906,-0.15148922183303834,-0.20341545229071492,-0.08087688981444098,0.3223146322177245,0.012316658424767766,0.3500533239979956,-0.03789584483237247
Putamen_L,0.15723034244808082,0.5979561581298455,0.15387899116068343,0.6672660488423252,0.7533700501844177,0.5624644587481699,0.181614812494614,0.6551206495949559,0.48771302058325633,0.4898452509602051,0.4744387266096097,0.6441564114533629,0.4773668880154444,0.17629869575037813,0.17715645457684442,0.37194570173092395,0.3365041953510333,0.6082595893417475,0.2645599142726328,0.6673095543757809,0.10870911455293239,0.8370681917496231,0.14374102848164053,0.03545092398033032,0.6432265623231519,0.4330485260637086,-0.04642360943593784,1.0,0.6461365974240393,0.40720895387802614,0.39115568275205015,0.41036918002221295,0.6120597253145412,0.2590651008246413,0.021066556258414398,0.04547663575084855,0.3857248344371188,0.38826673402352524,0.2959300148262521,0.5439159901076672,0.39908094082362894,0.632689677564762,0.015053363990738812,0.38270464048860486,0.24321044415893409,0.5809845789064984,0.14221111739134262,0.6590574790255219,-0.02969597745067451,0.44826498974819656,0.2017222387681087,0.1907968181757759,0.478556099158161,0.5817647032987794,0.22463812358541552,0.3469869602223349,0.45206217765208945,0.6714351245528435,0.6196019752634494,0.5306492147996708,0.15357417935781612,0.28414380033899345,0.48487222103780636,0.535627152964723,0.41772179546504656
Thal_MDm_L,0.0857357735427178,0.2771090915562818,0.32472006312174095,0.5468116915625693,0.5875211258084779,0.12491428643868958,0.2362987365119462,0.34488889836030423,0.38096004580686355,0.319501163030119,0.09073078341942799,0.45362002787150274,0.18123131898843234,-0.1801975372098203,-0.2283749373673745,0.16241303913031316,-0.06074667028824463,0.4073845922957642,-0.06007743082494238,0.4515048299860539,0.09729411463139181,0.6530005587028804,0.05034650598702036,0.1716911781757335,0.5885359948441083,0.36643235761104553,0.13331166491890453,0.6461365974240393,1.0,0.6326599530565982,0.1871517194855157,0.08471184978065299,0.44085316421766946,-0.0044827911107170135,-0.06655473813636888,0.1766493674380594,0.3613794367806537,0.20082747625320624,0.2766930546148365,0.3138968528138999,0.22350655948614742,0.8039663589524091,0.15744321959607147,0.2474310325269103,0.31022697944926514,0.7625164518638794,-0.03963050125327531,0.6357897689178919,-0.03019769310969363,0.34504664605977686,0.08065625883366483,0.1761839643436138,0.10467709064936158,0.09978350816648689,0.17921364477769608,0.29020761915619414,0.4561630729636793,0.2605179176882908,0.6192186819130044,0.3220448300883661,0.3848967998268554,0.226707443432474,0.1275978362701692,0.38424588277315164,0.1102408460999498
Thal_LP_L,-0.1783218905992513,0.18500154566772434,0.4877452677228352,0.3190085908242527,0.3292800755708296,0.20447660067386164,0.4420418593858873,0.391273962300191,0.2106545293806804,0.5122766167764691,0.16057264684207623,0.35814579741563984,0.2164628534728559,0.09065645052295782,-0.06760836185758125,0.1980908769827028,0.1749958329207939,0.27290809264671667,-0.15494857366295453,0.3112011581099244,0.34354288854070714,0.41837588248158847,-0.09097372247060008,-0.04641821763262025,0.4499914052182683,0.29439662976717446,-0.060043426084392136,0.40720895387802614,0.6326599530565982,1.0,0.21026096251567553,0.266265368986411,0.3163126720625898,0.1283904910695797,0.06979424841830942,0.28802465779605085,0.20454720223655676,0.15533069484369075,0.3417590955365495,0.14765285804090073,0.212231672475454,0.4683995323273038,-0.09098584179275851,0.04871045451175894,0.1617222699088443,0.37454358242370267,0.02730514292597839,0.3556572948027723,0.07595900891996592,0.23039397459125396,0.1276602819328449,-0.054021431468300504,0.0941914022207952,0.10397419622020419,0.24514515478646273,0.072790309240182,0.2932646199460217,0.26652344913983966,0.35645237912235933,0.29950832104035585,0.5016497424834359,0.051188437513124754,0.266416126302366,0.07995215567667265,0.3726928305581367
Calcarine_L,0.40420568043345256,0.4137507282753031,0.36561112497473164,0.479183331757109,0.21606165040485317,0.33320449836799465,0.37552689142768264,0.5223722052653866,0.3031756320557086,0.5294143557589986,0.8083407754252506,0.36500153424591164,0.49794363890694626,-0.022479096844621963,0.05413240509421172,0.8628513753538156,0.5928081875853808,0.07180507806583936,0.6100548438806463,0.5245361134335774,0.2557896167114846,0.5026752342896973,0.42191375390526425,0.37886229759805934,0.16537625590589203,0.2601272420005537,0.1721043296643278,0.39115568275205015,0.1871517194855157,0.21026096251567553,1.0,0.06045293232122686,0.13318157134295855,0.49328717254896026,0.26800019484493287,-0.07888167673438629,0.4580917350728582,0.13680346954641992,0.42108016180634966,0.7055111889745231,0.1395788370320564,0.275178036794336,0.2914777710371233,0.791949065995779,0.32973630642788754,0.26936659452608125,-0.09016217829481757,0.5090243122466955,-0.18449558948181988,0.6231222307516753,0.3665326954208143,0.3017472270322896,0.3498060654527975,0.3656297708625509,0.35157300687364396,0.28910018995520426,0.6712210002660005,0.40286577581633026,0.10653319417839488,0.22571146015570157,0.30087656979243993,0.30826418835568536,0.5995794630079119,0.42775035576777126,0.7220115499907799
OFClat_R,-0.20143190309990708,0.38606011766122406,0.11479174998530939,0.2726761851491822,0.4550800082058087,0.626799676556935,0.044994702953054126,0.3572604521939937,0.23827192574756187,0.4181065063612143,0.3058715705901195,0.4316853028366589,0.3457103745365265,0.7943072367410662,0.5193646518604618,0.20791238778186028,0.35504992004148056,0.2724013337754147,0.1795319173313307,0.13582066797957368,0.03797220119609943,0.28404174603362,-0.19279691940006558,-0.2877861415878306,0.22554172960456872,0.2676106151686734,-0.29094116422450894,0.41036918002221295,0.08471184978065299,0.266265368986411,0.06045293232122686,1.0,0.2894468436098305,0.29396404361918116,0.027322262849375886,-0.0008473904150520628,0.01806592446211879,0.6329351522912038,0.05810636400189847,0.1741517674284097,0.2295626979023279,0.16404727799838353,-0.2600787850469871,-0.03368364228515206,-0.019625339558172913,0.03752681546479331,0.28806838029946435,0.16583144642600012,0.26887213049159286,0.10435727139289769,0.17097259744159202,-0.09759978883017481,0.3128117126123139,0.636424038962193,-0.010233522165705637,0.007670067381584253,0.07560374032944381,0.45538455628227265,0.3608692924953159,0.3257433848419765,-0.041429960776742374,0.06879856191029357,0.3001651673405145,0.20839459716498776,0.32385836394921586
Cerebellum_10_L,0.23980570717392427,0.5047258933564956,-0.044550741265749164,0.5188749935033169,0.4831775038351765,0.26017472377942746,-0.016733368932452215,0.5013536078324478,0.3085573255482028,0.274735919218865,0.22217029748047712,0.553657751538835,0.08635804431535046,-0.07944464585603032,-0.0912117405315689,0.13298355127609465,0.19016336826991942,0.951335673187802,0.20045093781914622,0.4327106405349251,-0.05571872038206594,0.44667872295548877,0.22287927254901,0.0709386623171581,0.7974774163967308,0.7898188910364902,0.18765035628321955,0.6120597253145412,0.44085316421766946,0.3163126720625898,0.13318157134295855,0.2894468436098305,1.0,0.28369541800633385,0.08159021196616038,-0.003903055420701131,0.6553594034596322,0.5222024751688447,-0.03154104800456779,0.43349931390199475,0.32249204075673815,0.26847683832318536,0.10660397751521478,0.27875604265634557,0.2915036943239033,0.25530199985000274,0.07098750148481717,0.46140034996847745,-0.018074930120738058,0.30175775262262367,0.07120423567401324,0.4434373174070258,0.4567726061653296,0.44035890725325344,0.16078082770233978,0.644685234528566,0.33739794592907324,0.5161253056161247,0.30594896365361873,0.32131225887256043,0.08266584249583837,0.35352459875844483,0.3007535529636017,0.5809825476251486,0.17576530277941646
VTA_R,0.16151416968774207,0.34308319212293353,0.06407195770387754,0.25726498505376383,0.19503616263271012,0.5691004325137866,0.22794821758615402,0.4248147363628641,0.25681717110604013,0.3540125230233285,0.6548880858671536,0.39270898649472935,0.4776483754239233,0.1576750056483582,0.07363580658119305,0.5628637176796913,0.6648807301896039,0.17754914865715918,0.46406285663308444,0.35503705348833414,0.2057216246371008,0.2903870654749462,0.33122801467842533,0.07175452880178693,0.2637680310570451,0.39923716624004135,0.0410755219511101,0.2590651008246413,-0.0044827911107170135,0.1283904910695797,0.49328717254896026,0.29396404361918116,0.28369541800633385,1.0,0.14499494711818933,0.03029630353920577,0.47293158740870495,0.18339325246046997,0.21876268996659223,0.3220712965643052,-0.06356122583717544,0.17666219864073834,0.0923236545656911,0.31276465054852665,-0.013320707336258954,0.084319132595741,0.0870777870117404,0.16214613889583984,-0.04500940025395221,0.23270168938853253,0.23327238458328722,0.14633922585719406,0.3244687498207645,0.3161402973773659,0.2695952607292705,0.20636886863070467,0.2329375918263573,0.4099553777904448,0.1642772683648566,0.19637294937618244,0.11718671486157106,-0.026462627348840084,0.5147925931705839,0.1836612411441495,0.5919351839825875
Paracentral_Lobule_R,-0.21902916610958958,0.023619407917632174,0.44942607350896413,-0.17146541696286194,-0.11058254080727802,0.03569482736382688,0.49602956428573536,0.2508088706989565,-0.045327865272777206,0.19715458466735522,0.34573818318591387,0.017359046643212365,0.2379149956207905,-0.021681992364358887,0.055477706337709355,0.27299054515700805,0.41410222579508854,0.0023451348978207743,0.2577472468579514,0.2641531857438713,0.46369199521967586,0.0935304786727588,-0.21608724350766723,-0.13408792459723104,-0.10266501023189875,-0.07776930223377077,-0.15722355673647984,0.021066556258414398,-0.06655473813636888,0.06979424841830942,0.26800019484493287,0.027322262849375886,0.08159021196616038,0.14499494711818933,1.0,0.37033029958060104,0.005461841956166706,-0.11200494658544037,0.45969237636924754,-0.07711746245511618,0.012517709417102627,0.10574145978401693,-0.26936550460948444,0.06984975758524758,-0.13463487646431058,0.18324713088730538,-0.1274355879077998,0.08254401552977045,-0.11968129713641279,0.13205508773149507,-0.22917763703549301,-0.16098167586182638,0.23851125914663898,0.14340128443743305,0.6156137612615009,-0.16389797359465152,0.06857111401578016,0.12103586375322291,0.06666561000293976,-0.005738392541307499,0.355125620549413,0.001243961532746466,0.39060317139678075,-0.18181707308053252,0.3668017637904023
Parietal_Inf_L,-0.6130399598579676,-0.2785591431377181,0.591350923608253,-0.1901726738952738,-0.027186725216174767,-0.04333177284723543,0.7556321773564708,0.027905443993006877,-0.17105423489546376,0.17948740823879294,0.020792927166461122,-0.048139251959236545,0.06092668588932039,-0.11213682413781392,0.05236105359207101,-0.04117934404539557,0.1815175180182795,-0.07013848063586174,-0.024065230085221778,-0.02336374922517103,0.7303854190232649,0.08116014480920604,-0.48981475886085835,-0.6138111014044525,-0.014268990005417917,-0.2584050498417598,-0.35080497354888024,0.04547663575084855,0.1766493674380594,0.28802465779605085,-0.07888167673438629,-0.0008473904150520628,-0.003903055420701131,0.03029630353920577,0.37033029958060104,1.0,-0.18895074248274038,-0.20149708602999947,0.29388681866370997,-0.43570033877901415,-0.34839711760536235,0.25111249793888524,-0.5208978112226278,-0.3486230239153018,-0.4585504911789925,0.2220600729406357,0.270304546326209,-0.06663566175421562,0.2731709589998159,-0.23244956395268238,-0.5127191685810256,-0.547955646323658,-0.10774964967442566,-0.0197571671374681,0.775201338241533,-0.5007794724207699,-0.09430864647642577,-0.19991377039114025,0.3695685082260157,0.06338303426161228,0.6875583777203362,-0.4396148226187696,0.14262447409094467,-0.3689035553529039,0.17793922790388936
Vermis_9,0.6340845336125293,0.5055897975823116,-0.034947556495509326,0.600407357285708,0.3020100275102545,0.10218766246036506,-0.06328466019732802,0.4607005122047525,0.3063133411913915,0.2645349424597047,0.39463435244987805,0.47384768999481175,0.07053788370863116,-0.3031625427747272,-0.36885776121767805,0.38163784753570823,0.21090742643439833,0.6281841216733289,0.4280801368706187,0.37092484539409987,-0.11428882980062113,0.3599787567042638,0.5587271166890245,0.5403933177691471,0.6260962550347318,0.7835336848920514,0.7009224715166893,0.3857248344371188,0.3613794367806537,0.20454720223655676,0.4580917350728582,0.01806592446211879,0.6553594034596322,0.47293158740870495,0.005461841956166706,-0.18895074248274038,1.0,0.47359755480375937,0.0316699176364232,0.640639557906823,0.20947590919866335,0.1942184999235211,0.5570593810702357,0.6668565579379543,0.49234956954590897,0.1408413187044436,0.06816801093254041,0.5390171290123403,-0.032648857796735556,0.6190007603612814,0.33459541026611106,0.7933050673760197,0.3710073275526148,0.3463065877044914,0.10224149242871959,0.8398150635875695,0.7177428043803756,0.46603122713763057,0.09693349496845573,0.14432710727268672,0.13924028313627873,0.43252480189136333,0.32429759943717706,0.6228211681104006,0.2766317634697826
Frontal_Inf_Orb_2_R,0.193595874489522,0.5343405888921469,-0.04324937890327277,0.44685469055292404,0.4151777447060276,0.27325889151217936,-0.15018194893666115,0.3741567775143742,0.34394068540147893,0.35729028296964255,0.20851819581475936,0.5422256292087666,0.012375643067194146,0.4115820941503523,0.07784886281347216,0.1256853140397513,0.051039374056409174,0.5113990093058074,0.17613117843742518,0.09133370118823994,-0.23341116312532617,0.23337174474584177,0.07104702689104214,0.08175112559733821,0.4575816059348694,0.5795117643957809,0.25472471299221633,0.38826673402352524,0.20082747625320624,0.15533069484369075,0.13680346954641992,0.6329351522912038,0.5222024751688447,0.18339325246046997,-0.11200494658544037,-0.20149708602999947,0.47359755480375937,1.0,-0.18074042691187592,0.406353656719004,0.3006502116720633,0.084774565894857,0.15985479025744984,0.2456563007910066,0.27671684773930083,-0.028565211463817814,0.3339946890682342,0.3094675617508208,0.3255430269713093,0.32366067060203324,0.1765377063649664,0.39510844006107926,0.32832328114668136,0.6318431552230269,-0.12288589146746491,0.4666737933248793,0.3462894999539168,0.44432215280206266,0.19251332034737817,0.19876832191775173,-0.003159255201255899,0.33439529810797297,0.18343471409860929,0.4908594480402297,0.10373987037912483
Postcentral_R,-0.15213282110877518,0.19870492967874362,0.5805621072799596,0.1218927723780947,0.12668532102494365,0.3152841834015103,0.6365804743690426,0.5293102697104832,0.23601609593170098,0.604841300762778,0.4844864932691904,0.17394077634916896,0.6011807943374814,0.08537920180730665,0.2597331383118326,0.38644917625921105,0.48411726343540107,-0.06633894761689511,0.11862168848957456,0.5237189411360783,0.6240794592981611,0.507573228612552,-0.09004918332531986,0.0758006266773369,0.04121047029129843,-0.12269919879684359,-0.08225978953718142,0.2959300148262521,0.2766930546148365,0.3417590955365495,0.42108016180634966,0.05810636400189847,-0.03154104800456779,0.21876268996659223,0.45969237636924754,0.29388681866370997,0.0316699176364232,-0.18074042691187592,1.0,0.19785109912736715,0.07524840588843373,0.5016420674065925,-0.12252639894230319,0.16894473865511264,-0.08213284336313463,0.4298798116483799,-0.0296358259880358,0.3873424408669525,-0.11938047720238072,0.43095442475779017,0.05116582576142005,-0.1778700875719165,0.22235153153193551,0.21743282975210926,0.519497103010725,-0.19446668555240962,0.2310886926030192,0.32640307160234167,0.308829710874451,0.13006397288079136,0.36109749447794215,-0.09503297437029488,0.629786957412217,-0.13762215480574738,0.6086100855171777
Fusiform_L,0.6481962568365983,0.600639791769346,-0.028405203046483658,0.8144563407638776,0.5128826139266257,0.3681417103807971,-0.06541284496797013,0.531545736876909,0.5066714957005948,0.40985651273585616,0.542971628253281,0.5449676691781966,0.41271029680655924,0.011495367490621064,0.020592885835005632,0.5422102572367263,0.2373613007138518,0.45237092018265207,0.5132291593680741,0.4871805184274375,-0.18106407215540055,0.5605368598764741,0.5588993796314626,0.591674525610458,0.4387301599629688,0.5289436878375023,0.431037757857048,0.5439159901076672,0.3138968528138999,0.14765285804090073,0.7055111889745231,0.1741517674284097,0.43349931390199475,0.3220712965643052,-0.07711746245511618,-0.43570033877901415,0.640639557906823,0.406353656719004,0.19785109912736715,1.0,0.3835065341100122,0.28101463803214777,0.505376454336681,0.828954775104331,0.6369873829624111,0.2691709004241306,0.024147579815432457,0.5768354810728313,-0.10320444475868708,0.6964600709859733,0.5284974518653609,0.6166028702584652,0.3726352925467844,0.4694153592570074,-0.0630254483381807,0.6604283304397789,0.7264010431400589,0.561818115552159,0.2204302966023137,0.35096312666236956,-0.05475950887496782,0.48885014502156077,0.41587905824476773,0.7376056395633578,0.41457346893388886
Thal_LP_R,0.24457564962599782,0.4246985744682585,-0.02407960292766222,0.30471929216638394,0.4389266027528829,0.23146167670421822,-0.13778471016597324,0.3811262970157339,0.4601816296242976,0.29172403486847787,0.08717231352977949,0.3522246211342607,0.24724741575347545,0.19120675351610106,0.13382621310233014,0.08780739418072521,-0.09789521127949183,0.3108371878797783,0.07877216128833965,0.3310659246704489,-0.12362229468432478,0.4322630879358176,0.2563794991279055,0.18618690298368643,0.3833009740614826,0.4190794442690538,0.06568360586922618,0.39908094082362894,0.22350655948614742,0.212231672475454,0.1395788370320564,0.2295626979023279,0.32249204075673815,-0.06356122583717544,0.012517709417102627,-0.34839711760536235,0.20947590919866335,0.3006502116720633,0.07524840588843373,0.3835065341100122,1.0,0.15673938698236842,0.09315166285001071,0.20916122045372523,0.3856103299655029,0.18961521586816513,-0.055479658631693365,0.33957441318669596,-0.07948656762694419,0.34293606167541124,0.2833745296155075,0.28686813363676117,0.20611667868780983,0.29169354118013807,-0.16024406167856392,0.3532595806357761,0.1747072341722187,0.4145133357742305,0.1909487437276508,0.2308463965901765,-0.1919365767340801,0.4064145603380228,0.20298736477949783,0.3680311201943994,0.12338859907412024
Thal_VA_R,-0.03486536736507882,0.39167399752941456,0.3535685655146728,0.4362278251139019,0.6111458302839834,0.32910477534709887,0.34600738601659436,0.46808305515025594,0.3759954688037297,0.47626658071471833,0.3264173416833054,0.5336274802369109,0.5504022947152358,0.027502961277380663,0.008513163103777636,0.2973455491534523,0.15728399409190633,0.2303094953967525,0.13689519241287412,0.5759109885854415,0.26028368845397615,0.7086412818367911,-0.019709816532652632,0.07584425041508293,0.33868733739669327,0.16959926425335134,-0.0012968917052803544,0.632689677564762,0.8039663589524091,0.4683995323273038,0.275178036794336,0.16404727799838353,0.26847683832318536,0.17666219864073834,0.10574145978401693,0.25111249793888524,0.1942184999235211,0.084774565894857,0.5016420674065925,0.28101463803214777,0.15673938698236842,1.0,0.035159021327148626,0.2223276429662095,0.05922805097912035,0.8436630163357168,0.01636827187050445,0.49575192348081826,-0.06643573151288545,0.30001080155304033,0.026810420197328846,-0.01391202127163006,0.2780545075771044,0.18912881731560058,0.36300494179921944,0.07006069052103968,0.35350798053960575,0.387795012967656,0.8279479949690899,0.3573133125219608,0.2613518658099183,0.01825864433529523,0.34644478888279173,0.18667276719329692,0.3291830859112001
Occipital_Mid_R,0.8204015731833127,0.45253198262279537,-0.28051370425619593,0.34025949707289926,-0.01831601275342167,-0.16801224066736206,-0.40889333448114124,0.14156191048994135,0.1595258471392308,0.023262415884080196,0.08176842297594451,0.10240049159905035,-0.12896695010477113,-0.32208647012411384,-0.39404063203982237,0.18004994572952113,-0.09728707275400712,0.12946392150164193,0.14886079949677972,0.2290758058388167,-0.37388113872966355,0.04011644309746564,0.6704884840949551,0.7965313030937725,0.13507890680644094,0.40463698647573587,0.7007917392537777,0.015053363990738812,0.15744321959607147,-0.09098584179275851,0.2914777710371233,-0.2600787850469871,0.10660397751521478,0.0923236545656911,-0.26936550460948444,-0.5208978112226278,0.5570593810702357,0.15985479025744984,-0.12252639894230319,0.505376454336681,0.09315166285001071,0.035159021327148626,1.0,0.5737232978543462,0.5465767465231784,0.043744926962329386,-0.28487319413484646,0.32765523167355176,-0.3557252415673388,0.4791596317906028,0.3973712203962005,0.78995098634357,0.2770128341307695,-0.02997355894903266,-0.2253361476918069,0.7101048060089291,0.47568658294636035,0.2329676068371633,-0.17712347130579295,-0.011968891209572386,-0.2272110524250226,0.4216059420888541,0.002190278561463428,0.5089463383081854,-0.01620517263121296
