,Parietal_Sup_R,Fusiform_L,Olfactory_R,Thal_PuI_R,Frontal_Inf_Oper_L,Cerebellum_7b_L,SN_pr_L,Cerebellum_9_R,Supp_Motor_Area_R,Cerebellum_4_5_R,Pallidum_L,OFCpost_R,Rolandic_Oper_R,Rolandic_Oper_L,Thal_PuL_L,Caudate_L,ACC_sub_R,SN_pc_L,Frontal_Sup_2_L,Amygdala_R,Postcentral_R,N_Acc_R,N_Acc_L,OFCmed_R,Thal_MDm_R,Thal_VA_L,SN_pc_R,ParaHippocampal_R,Thal_PuM_R,Heschl_R,Hippocampus_R,Thal_PuI_L,Cerebellum_7b_R,Cerebellum_Crus1_L,Raphe_D,Vermis_6,Occipital_Sup_R,Cerebellum_3_R,Occipital_Inf_R,OFCpost_L,ACC_sup_R,Angular_L,Temporal_Mid_L,Olfactory_L,Insula_R,Precentral_L,Thal_VL_R,Cerebellum_10_R,Paracentral_Lobule_L,Heschl_L,Cingulate_Mid_L,Frontal_Mid_2_L,Vermis_3,Thal_PuA_R,Thal_PuM_L,ACC_sup_L,SN_pr_R,Cerebellum_8_R,Cerebellum_6_L,OFCmed_L,Cerebellum_Crus2_R,Cuneus_R,Red_N_L,Vermis_10,Frontal_Mid_2_R,Temporal_Pole_Sup_R,LC_R,Calcarine_R,Thal_VA_R,Cerebellum_Crus2_L,Lingual_R,Thal_AV_L,Frontal_Med_Orb_R,Red_N_R,Frontal_Inf_Tri_L,Cerebellum_8_L,Vermis_8,Parietal_Inf_R,Occipital_Mid_L,Supp_Motor_Area_L,Amygdala_L,Cerebellum_10_L,Thal_MGN_R,Thal_MDm_L,ACC_pre_R,Cuneus_L,Temporal_Inf_L,Frontal_Inf_Oper_R,ACC_pre_L,Thal_MDl_R,Cerebellum_3_L,Temporal_Mid_R,Thal_LGN_L,Vermis_9,Cerebellum_Crus1_R,Thal_IL_L,Vermis_1_2,Frontal_Sup_2_R,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_L,Thal_PuL_R,Vermis_4_5,Pallidum_R,Angular_R,Paracentral_Lobule_R,Thal_LP_R,Cerebellum_9_L,Temporal_Pole_Mid_R,OFCant_L,Cingulate_Post_R,Hippocampus_L,Cingulate_Post_L,Temporal_Sup_R,Putamen_L,OFClat_L,Thal_PuA_L,Occipital_Inf_L,Occipital_Mid_R,Thal_MGN_L
Calcarine_R,-0.04009420868937379,0.5422102572367263,0.12808940719032025,0.0729312376135041,0.4474033115958614,0.379034532385584,0.03552993958943684,0.22218316807936986,0.6963812602712143,0.5746503244910699,0.3491905422361772,0.3393670866136567,0.39392317729929605,0.2985309108528863,0.24725614468740428,0.3063657590650107,-0.015018997251796474,-0.004659147528889528,0.5193797576809868,0.412596795428956,0.38644917625921105,0.15992736074455427,0.1726455962267728,0.04409364401372496,0.511064983991101,0.019767264286239455,0.636604359017405,0.2946240857056337,0.24140066247752853,0.4943384508999154,0.21451668649487426,0.030975209660636917,0.2123078118492798,0.38089318397903893,0.3489276714606929,0.2598673836675535,0.38831143306711496,0.6204089974053381,0.2179319662423963,0.14583226058992255,0.4479546907668022,0.3768841814858363,0.5383548850732894,0.2087219593376757,0.3846472507477235,0.30984021037245735,0.2767907832850832,0.04598237346576751,0.26264255190968155,0.463026767794696,0.58476072146636,0.39548021421850565,0.6667926529829354,0.16506251682263234,0.3688297079906835,0.5133330033873396,0.062453859234705734,0.2238783994189823,0.5220366800337064,0.21010838846874083,0.38234193237049435,0.38493311045175777,0.2493808020808757,0.258516038398436,0.4946999519393083,0.4552372061548162,0.07099856729521517,1.0,0.2973455491534523,0.12886016639956668,0.5975120161856637,0.2778827025914361,-0.18806413955166829,0.2644090844823289,0.3850787022457954,0.285161908217939,0.2441373605187025,-0.008404462878393706,0.24867483687289743,0.5508477720589346,0.16530273821811983,0.13298355127609465,0.17626029409056312,0.16241303913031316,0.22642254543383455,0.27961884652866104,0.5079769677205013,0.5145161131576725,0.1163793819975035,0.43496490879564287,0.47460286424833525,0.4850150560058012,0.14914700468800676,0.38163784753570823,0.3262457741948424,0.11224765511908952,0.25533631208511326,0.435732946819045,0.03699052544456375,0.48992477182288385,0.354714439897563,0.3899600413854157,0.6677141989338411,0.06368110699606222,0.4873899208608034,0.27299054515700805,0.08780739418072521,0.23701456714607444,-0.07861722287384956,-0.015106867925599914,0.7727192990724278,0.19408794738028867,0.6253417000511636,0.4173849859161018,0.37194570173092395,0.13167525987010775,0.172410933861192,0.2518160115924628,0.18004994572952113,0.22429618398015258
Thal_VA_R,0.09000528491200768,0.28101463803214777,0.33868733739669327,0.234793133053988,0.387795012967656,0.026810420197328846,0.22833007777506742,0.07006069052103968,0.15728399409190633,0.19444343166249967,0.5063576366159441,0.3470660076051057,0.551704407386927,0.37589568058905504,0.3573133125219608,0.5336274802369109,0.3619975660723809,0.2173842936514565,0.4829160158884255,0.32910477534709887,0.5016420674065925,0.5091112935144109,0.26280293100731783,0.266756124393057,0.6610914116983715,0.4198736021270387,0.034034091758631424,0.37825255611893965,0.46043014478480393,0.5504022947152358,0.6111458302839834,0.31390996303938007,-0.023897132154651037,-0.024118144475465664,0.19662151358848254,0.05922805097912035,0.2752339899710723,0.13689519241287412,0.12516708856891987,0.3846950071757132,0.43082992245680707,0.19792952779064385,0.30001080155304033,0.15693043116710126,0.7284577237370359,0.35320744979307284,0.8524283561425056,0.2303094953967525,0.26028368845397615,0.3526166119788635,0.34644478888279173,0.2780545075771044,0.1115276921567758,0.29712092368617965,0.6238637867780626,0.5759109885854415,0.043477118305814653,-0.01391202127163006,0.07914395334887882,-0.001870778136501866,-0.019709816532652632,0.3535685655146728,0.3759954688037297,0.16959926425335134,0.47626658071471833,0.41208918632832375,0.2583549783346199,0.2973455491534523,1.0,0.06973644443840292,0.35350798053960575,0.8436630163357168,0.01636827187050445,-0.010925634778197977,0.39167399752941456,0.016187031900494104,0.01825864433529523,0.2998152658798032,0.2613518658099183,0.24574888903650033,0.2656484192216111,0.26847683832318536,0.2721418999212042,0.8039663589524091,0.7002658263186733,0.41794928155223104,0.05157959444950549,0.6437302026240758,0.6545253253531522,0.5939500461994052,0.16065398884920162,0.49575192348081826,0.8279479949690899,0.1942184999235211,-0.03486536736507882,0.7755499399982195,0.3326584703814209,0.3405305519038139,-0.0012968917052803544,0.46808305515025594,0.18912881731560058,0.313961646771618,0.3212653899529029,0.34256411319240604,0.3007752677202084,0.10574145978401693,0.15673938698236842,0.08232223280135009,-0.02535934289751153,-0.07606123782087154,0.3264173416833054,0.6931866944967651,0.39099349926226523,0.7086412818367911,0.632689677564762,0.008513163103777636,0.7383389331548046,0.07584425041508293,0.035159021327148626,0.6110720588851312
Cerebellum_Crus2_L,-0.4246669636946198,0.33649722825437295,0.08082625870650954,-0.19672801501345863,0.27161118793382893,0.32156289031826024,-0.1372143717970359,0.45720237434469124,-0.1442555403298365,0.10173487173610232,0.1116686456536932,0.13392609972396274,0.043511877103002417,0.19391320359875003,-0.09033701048365887,0.011440870592057152,-0.027834053678961326,-0.23981094956947513,0.1356218401880613,0.005330475322389968,0.04014250550804777,0.18428845759924808,0.05489290963035428,-0.03743600571663899,0.20324049657707208,-0.06252521099873314,-0.07956763039372068,0.14310165312451714,-0.010072999493088828,0.060537153000611466,0.07862428148028772,0.11143106091098053,0.5367289533766502,0.5919986439889787,0.07485475637964924,0.5503374917767644,-0.024658901836363822,0.15033105253087425,0.6097548969356544,-0.11793975045976218,3.568083459273319e-05,-0.09876837534324114,0.3164650139350722,-0.048850388415781605,0.18388090280911465,-0.0283243100630561,0.20229119782946545,0.012504763299110783,-0.14094555844847356,-0.04863172291640031,-0.005007301394884905,0.25090516334333485,0.033289033813327526,-0.16339640606481703,0.1285302723438224,0.15946336281147352,-0.06630043056222179,0.5279844067387838,0.42227486100609235,-0.30277614292654437,0.5319934447258371,-0.11061902022759645,0.14377195174499716,0.2745567482853136,0.12716592889996048,0.07505712858582397,-0.24550008236027954,0.12886016639956668,0.06973644443840292,1.0,0.3394840132732132,-0.005688465401978191,-0.19524191109218803,0.11045995073816352,0.3980648292833933,0.41729862060579265,0.22115120034219096,-0.08248846732047262,-0.18813753435772312,-0.04124569142989379,-0.25166539643699054,-0.028845067832153307,-0.08891544373844153,0.07704835726824566,0.17536290967800408,-0.3056735764656315,0.4149416512430641,0.17965293695462525,-0.00749366088060701,0.24257803680161635,0.22212297280294022,0.13602521348610738,-0.04052515315281515,0.32569443162650985,0.5818684754361967,-0.043976222161797855,0.3829337446508938,-0.13614034888621465,0.5633352541211022,0.12516813117549855,-0.19205979247714214,0.2703444867414288,0.23687523522356377,-0.15066640611598572,-0.13048905285994492,-0.17749059822754337,0.24353196688977974,0.5779421744373685,0.3674200726704455,-0.11345296497758657,-0.008285690173473186,0.1214964274390449,0.20217324258129415,0.10455248009889496,-0.012474777072319821,-0.29972008890706753,0.032881912648904166,0.6835069288604388,0.5905558605555339,0.327239177659284
Lingual_R,-0.0896279608296703,0.7264010431400589,0.37532125310104136,-0.17534118181096048,0.4604220633297609,0.3029945088779999,0.20313569677742863,0.5751299772953308,0.21730654616020964,0.33854332104213014,0.49844324568483245,0.2607505975336396,0.4025379279129397,0.39790335747530947,0.18094165554508404,0.4090898021961844,0.30593912687013836,0.14839198807285967,0.41288460398947824,0.1006682361112186,0.2310886926030192,0.3639408967849866,0.351613914811168,0.05088365483730302,0.5736042701787731,0.042628869626457296,0.1724648562582343,0.47675890806544197,0.28164527630787983,0.20994745227986267,0.3142634837406502,0.5065657224393678,0.5542802921931127,0.5915418484579421,0.12641625460937728,0.5685244190974498,0.28199000903768695,0.5858177176722321,0.6625279897938642,0.2881346490765727,0.43553919247822837,0.11372156872381196,0.7397368499505244,0.27667682333174,0.49799607222745346,0.11725084038705341,0.5223205262983639,0.3468844322451555,-0.0027818622981418124,0.17491348679413524,0.3803788217265191,0.34890592118649866,0.2774040633759709,0.24156483343505336,0.5009614790452308,0.39095020026093363,0.3040397775284957,0.5964068691545461,0.711952993193149,-0.060961366220449814,0.3679725408398707,0.21836909859298334,0.22756811632256604,0.4016704605651643,0.3650756016326966,0.4877724662614062,-0.22678774070269458,0.5975120161856637,0.35350798053960575,0.3394840132732132,1.0,0.2585099736652122,0.06782113190479787,0.24830057929354377,0.44909652421479596,0.6352333994105407,0.42497144648283613,0.03948632895178474,0.25330425756784763,0.10457055790109333,0.11371470272674507,0.33739794592907324,0.004626100991860522,0.4561630729636793,0.4842317589695958,0.15265635066778313,0.5799297908631782,0.36941534262337,0.4100111329979608,0.424538396976577,0.7018095313643039,0.6608584693656928,0.22922257040821953,0.7177428043803756,0.5397912162969372,0.32673143348466965,0.6466806565431326,0.3301702129951853,0.5874479992973096,0.48042771674301515,0.35767325435243547,0.3011826830323358,0.7185098990846663,0.011643471203057367,0.15245629372555738,0.06857111401578016,0.1747072341722187,0.6614573521146149,0.4732963200760307,-0.055332569048279275,0.5158099634025157,0.2797309948959131,0.5566176315258528,0.47000976754060164,0.45206217765208945,-0.23346596686742163,0.46607464514541375,0.5247496280910537,0.47568658294636035,0.5076540061198008
Thal_AV_L,0.0503238178129828,0.2691709004241306,0.2699644007494282,0.14148480550404235,0.2372118981539085,0.032238569681437866,0.1445832232629641,0.075373731608178,0.0743190073303049,0.23852173765526244,0.4212851987038145,0.3319903379155473,0.384558958961929,0.19242364947296928,0.4209693303297931,0.4674542202292731,0.2277645368416836,0.2092765128796115,0.37786260292480217,0.271915215320981,0.4298798116483799,0.4660078245547804,0.15253073448476792,0.24849961505309562,0.5788933027199907,0.30393526761779366,-0.05815098913663086,0.30219234111762505,0.2824358124875516,0.4548531155091052,0.5629145191480525,0.28221285058035495,0.01732997949390415,-0.047964420650884014,0.25079433707882265,0.08178882134591992,0.38133147700803105,0.07530536575597409,0.12340076883735861,0.3861030245567654,0.3798801389504761,0.3115820507169779,0.24402944020987719,0.0298042372974518,0.6466816993613045,0.22154073270374136,0.7670976942032183,0.1949036195885694,0.18169620073602666,0.3248314327280984,0.26952941385885226,0.1440935450703819,0.11843875402621455,0.15206870828386312,0.737299384564619,0.5712385648152947,-0.09235351821334296,-0.016032323973959574,0.06398499208792982,-0.03806880110435409,0.01061621142060088,0.3454732082955141,0.3804184806868895,0.16908115212543262,0.31890271839940654,0.34472777223035617,0.27955503068349535,0.2778827025914361,0.8436630163357168,-0.005688465401978191,0.2585099736652122,1.0,-0.13797655928056513,0.048414139994933124,0.2639497493552522,-0.0225539567627762,0.08575982915864279,0.25570100400496415,0.2924869375626631,0.20519532900942947,0.2555130842527292,0.25530199985000274,0.08458863753674865,0.7625164518638794,0.5753593840198535,0.39579111912733544,0.01976225689571349,0.5957513267686005,0.5766294161915746,0.6851547500757769,0.03801860553961607,0.47715689002398554,0.7088750317944519,0.1408413187044436,-0.005303314769891441,0.7370244129864018,0.2656752862242543,0.3004288694311724,-0.10875477473082641,0.3877123739345909,0.09613536081804865,0.31551030760576637,0.18854788094195268,0.27704829202102504,0.35189739497860584,0.18324713088730538,0.18961521586816513,0.03672279622483039,-0.054806805404669104,-0.15093251813396566,0.2149813433347415,0.667780730613511,0.33622604476434964,0.6521515036738645,0.5809845789064984,-0.02556351913311473,0.7334260510586583,0.07466835760986652,0.043744926962329386,0.5852032306346886
Frontal_Med_Orb_R,0.269801203481542,0.024147579815432457,0.11891132345647332,0.3146366783948082,-0.06636554030227271,-0.1403467968447713,0.23432879091847372,-0.1505876670860949,-0.07779579823553168,0.01407145677320359,0.13686242535591772,0.13010583236622278,0.18599297476921975,0.18052523099055162,0.12772703989373368,0.408390372968669,0.3592345554687108,0.25114629262098925,-0.0792696879381824,0.18803016685850554,-0.0296358259880358,-0.15593193137589054,0.3235992945783904,0.22890400786668594,-0.057725450867772525,0.46779580736318555,0.11978628173589878,0.2764251586415343,0.28695375439087245,0.07897467286276694,0.32562262917948126,0.01357315469023244,-0.26194540175092706,-0.2607500817619302,0.0004976055815523555,-0.27968106960015515,-0.050978550007686474,0.09936992656266017,-0.21179566933053726,0.23925304498329011,0.15710743581663383,-0.10598916141811245,0.032406022265458925,0.47949134326770326,0.08858330275744203,-0.1130167359861685,-0.07872286436999484,0.14860673934086416,0.11134177405863296,0.10407783959609423,0.1508409427027161,-0.10505537313640292,-0.04619267061665817,0.16152041312928278,-0.04846918550819318,-0.31370978917579034,0.28062418741036776,-0.18053876236497543,-0.1905018882730315,0.47055019435981943,-0.3359822125128886,0.06425834584960474,0.16012383652594253,-0.03895042933157053,0.22608114687461084,0.269312627354299,0.1854856474612682,-0.18806413955166829,0.01636827187050445,-0.19524191109218803,0.06782113190479787,-0.13797655928056513,1.0,-0.03649008526883423,-0.034665855325789786,-0.12533046051555782,-0.22637966422280845,0.25273990640629457,0.18243131872566878,-0.1231388094268623,0.16134850502375542,0.07098750148481717,0.2369764274514813,-0.03963050125327531,0.2003208209050443,0.2763128412823393,-0.0685528882614787,-0.19634803931373532,0.3035954972373937,-0.30116713978535764,0.09433618492797916,-0.029336094404560375,0.30344979851231835,0.06816801093254041,-0.3168107226659119,0.19565316469956984,0.11290660379124756,0.17438528308660817,0.11582751376473308,0.19670161726396973,0.34679315489329815,-0.08167863641763605,0.1967482518798483,0.39473970923412344,-0.027757478452583466,-0.1274355879077998,-0.055479658631693365,-0.133957621135914,0.15202966723905412,0.7142092511212077,0.1150805375281502,0.256083693104942,-0.06836769300017233,0.15730102362039652,0.14221111739134262,0.09522787409811245,0.06081996105828443,-0.3238098262130571,-0.28487319413484646,0.05061085745385918
Red_N_R,-0.24894711576061174,0.3916630069607248,0.3538231408954151,0.05417134159131993,0.30590272977433963,0.31446438349164146,0.28407106914080416,0.40381441577463734,0.20626942056353514,0.27758203443134705,0.3224137867752707,0.4243679644156095,0.1941281969686383,0.24993029975268988,0.18859622239352977,0.474376669031157,0.11384810848537091,0.2952737013880702,0.2285741044391751,0.31722803189419085,-0.03155295117601102,0.2735663226809603,0.41878620525908844,0.23294987036634898,0.29453625311873605,0.2088545613157435,0.2429398890440957,0.38085880798726673,0.3033989310705462,0.1317412600018116,0.21441136877414066,0.29300925504196584,0.3039076642206055,0.36654304164581963,-0.1512333430702721,0.4309351171834453,-0.016058782498304697,0.08292961337930833,0.19083665412106798,0.3025157488848933,0.2484479050924543,-0.051900157434071656,0.30699661404448203,0.3327656503671442,0.23157523477317205,-0.12459350931366252,0.0640006844660012,0.274643619213841,-0.16765490770957422,-0.0299935115273715,0.271732944972329,0.23680724509901632,0.47559893625761535,0.2887396974676256,0.3444780316378254,0.12149241957115761,0.4645769494527556,0.3676146989835323,0.33257848443015275,0.13446640594983647,0.17978937532718584,0.10226623790856032,0.313762116695689,0.5731037591932646,0.28824704904760046,0.43441546224885863,0.13922024489157522,0.2644090844823289,-0.010925634778197977,0.11045995073816352,0.24830057929354377,0.048414139994933124,-0.03649008526883423,1.0,0.30958957816204097,0.37045339429532326,0.513317063134036,-0.18627955916841596,-0.032871141638488775,0.030649919029140778,0.36659923473975936,0.31891887338630887,0.06598173651171055,0.14092240738155204,0.2295903331859842,-0.12943949956617667,0.4548421753448366,0.18312077222306472,0.23269583810120065,0.1035304999798025,0.3889522435815549,0.2177620941453024,-0.024346816358394953,0.3543308130495898,0.24297087721301547,0.13654592868195803,0.1152205282754577,0.26682504085205144,0.15142830250467174,0.4004231413740592,0.28176973873352684,0.32222841221875803,0.258498536609478,0.2755363257428621,0.042081969442441754,0.05698044642702728,0.37977019874984896,0.34727916539643666,0.2009039235813547,0.2662880781870307,0.2653263643376921,0.19410594129505615,0.3193299085289277,0.12255283828926947,0.1866630153949511,0.0510136577117169,0.006193818465387997,0.2094900086540771,0.21232473720718822,0.1892366498330677
Frontal_Inf_Tri_L,-0.24793344302470532,0.600639791769346,0.44979685907874495,0.2001847589050737,0.8511253402208365,0.3841643365715918,0.214076702936911,0.5943055723121742,0.34605654943777414,0.48196258307235484,0.6224861974237671,0.4394633654232288,0.5531189415686317,0.7391830653681075,0.3251984634303514,0.5689184823586682,0.1786285731668475,0.1971696548343585,0.7146193227232415,0.4360805645702584,0.19870492967874362,0.5645784061420882,0.5652641658782066,0.25012138206643003,0.47892454469063445,0.3804791139305621,0.35440470206536157,0.4990718210444053,0.5099052067271802,0.4406527540444706,0.43666595974280764,0.19638942121060637,0.4899967874500351,0.5568410208712232,0.11752108126345774,0.35609925452341523,-0.06098964226637869,0.3502585594686763,0.3818963628681369,0.3478704114300257,0.6072003233775037,-0.010643046924232928,0.5818376666810018,0.5014279635192815,0.6303703394158572,0.3598848883059941,0.3428095945786144,0.4910015981486131,-0.04820702798404207,0.2729142153799188,0.48847241182889445,0.8217420925083074,0.5154230676093947,0.3123286655707243,0.3340656583331511,0.6506796465608201,0.29615748503471756,0.5404708225054048,0.5279881797134826,0.08961493005535555,0.4690640625183649,-0.0338046574323531,0.380868657979924,0.5984985162704431,0.5970634083525023,0.5485262857333835,0.15860462735911093,0.3850787022457954,0.39167399752941456,0.3980648292833933,0.44909652421479596,0.2639497493552522,-0.034665855325789786,0.30958957816204097,1.0,0.558354133668587,0.31126490939718493,-0.23381674057203874,-0.16004787457990013,0.3283201222301005,0.40401053228010164,0.5047258933564956,0.31284430451000567,0.2771090915562818,0.6186626284659879,-0.14876852425946122,0.5788744644098033,0.6372517863574482,0.41895329161527617,0.29095622947253585,0.49104985106850246,0.5218955226859632,0.3308596419906072,0.5055897975823116,0.4936389350970523,0.33304647031021445,0.20768421412347912,0.44137341717418,0.31703353291796355,0.7018908908098445,0.5539797789395507,0.5859112722898338,0.5766672984637068,0.369246474740562,0.0304624036812897,0.023619407917632174,0.4246985744682585,0.5925820580916424,0.2735238472479636,0.017431347329550994,0.4794213443985709,0.40523331858111666,0.6364955180666491,0.5434752014044643,0.5979561581298455,0.09065124019873018,0.19718806874979913,0.41316758943000303,0.45253198262279537,0.35595235211386367
Cerebellum_8_L,-0.3502615852730242,0.6406548121575573,0.37079497998052796,-0.32081812308175034,0.4851400881820274,0.3972627688353083,0.17659261264573436,0.8947251692657106,0.11251070643281359,0.2646844517959763,0.4200432876505329,0.08392092595332915,0.18995153462723527,0.32024019980674867,0.023863764471107086,0.30833920434241024,0.09707247890069177,0.08798432266994474,0.3064734975142159,-0.06552468315267829,-0.09110237292843527,0.37564857553347286,0.41751619991195427,-0.0856442001069411,0.2503834223086975,0.01503553876818069,0.10512864610724633,0.37887512135373197,0.0718598306564087,-0.05607678752885982,0.07394612107341574,0.42849286271940834,0.861222241301754,0.879708621256845,-0.008959222745159407,0.6110736015771996,-0.060897255648919596,0.32040095376393224,0.7402458659793083,0.045848946524170854,0.37402748572669026,-0.08081606052511817,0.5901110207444542,0.28336904752229775,0.22210920267933698,-0.03588647810258703,0.18112326657980382,0.4827787143250719,-0.4054905738850244,-0.11357185864402436,0.20280003503206032,0.4909407606831958,0.32669829922719756,0.07824507835316194,0.2938604498662841,0.3264132652360326,0.38495812760429954,0.9354300070721792,0.7602297116359216,-0.20621073908037113,0.5574532010228589,-0.25794660385937485,0.1288839737897958,0.6222021478910498,0.13821000895457966,0.2881075948910494,-0.3094037836395769,0.285161908217939,0.016187031900494104,0.41729862060579265,0.6352333994105407,-0.0225539567627762,-0.12533046051555782,0.37045339429532326,0.558354133668587,1.0,0.6376592752727556,-0.3810179092433619,-0.21675235651538152,-0.032280113161840145,0.1588213252134449,0.44251911332340244,-0.16494534200842464,0.15926787803922096,0.306836670852518,-0.38098677909808704,0.6543116233559289,0.1805730653541198,0.21738124148807852,0.24096799359772036,0.5571497198583578,0.4092295846468792,-0.1701957159818723,0.7903066337227842,0.801673929561446,0.07877979175607819,0.44798112127077455,0.22196493441694218,0.7773194847917818,0.367084381882289,0.25789310677646166,0.34656871860166333,0.39945242864739755,0.004920849344111898,-0.16522562779636427,-0.06884066683235344,0.2156525752013724,0.9319823910424274,0.7013718533801332,-0.15949613919226827,0.2921632190528056,0.0032242974064804306,0.48172338585766505,0.14410747221817743,0.23113548056587352,-0.3411984332298462,0.02552119186696157,0.73297400661878,0.7169296131453333,0.30518159395475486
Vermis_8,-0.3043778706649022,0.48885014502156077,0.31092570734921343,-0.22346629397676138,0.2879728068861775,0.1778166297035943,0.3224197369323337,0.6038993347509156,0.036471752360974795,0.22967616324526097,0.34707693435298576,0.23475439405244133,0.22969105422783345,0.26947424664947955,0.11694546412193679,0.25104587633742265,-0.03474939725779375,0.30914260303954594,0.1706276016598706,-0.04976146863140208,-0.09503297437029488,0.2464669077902483,0.2696633715301751,-0.020066084324388028,0.28305832140688814,0.04213171556725474,0.04617414997618966,0.2901253384424878,0.07225174409084698,-0.08014225395642409,0.15919476349839068,0.4518737917606688,0.6246451668047666,0.5572777595679913,-0.08264436577131738,0.5957939164771354,0.0063010998243181685,0.1234135662544956,0.46137301549097764,0.10619897908047926,0.249552293741291,-0.0647208885237052,0.4395685200928887,0.20902996441210867,0.18784043573045084,-0.21908200472385617,0.14966209584685922,0.35651551239448226,-0.3007303519508817,-0.07024416338088728,0.12660153349875872,0.2132635460285846,0.3577888562848979,0.22200680477797327,0.3032955849709398,0.2682267853371791,0.3113319959775171,0.6366525038354538,0.616749179349191,-0.11441619401183671,0.2830354765645417,0.03525582150490516,0.2064328397578289,0.5124450388094829,0.09654398903768648,0.21288467934697955,-0.18577013978975412,0.2441373605187025,0.01825864433529523,0.22115120034219096,0.42497144648283613,0.08575982915864279,-0.22637966422280845,0.513317063134036,0.31126490939718493,0.6376592752727556,1.0,-0.35208907316179106,-0.12787559441690718,-0.05284422368375275,0.12418792539965537,0.35352459875844483,-0.10900062813122095,0.226707443432474,0.22105149267373564,-0.21561006944701677,0.5466915188141447,0.2373137284140958,0.2652521906776418,0.21653424483827483,0.3489267020538093,0.4586727730077734,-0.13402101746012526,0.43252480189136333,0.547112545780048,0.15338494519728219,0.1321750569899876,0.20280631111509437,0.3223146322177245,0.2780352547318401,0.279004862425185,0.3201484799893231,0.2034188944973806,0.09472317251591855,-0.01470955500986276,0.001243961532746466,0.4064145603380228,0.5842716269993778,0.4509712848441331,-0.15158529989926603,0.1984983457845045,0.04792045071115553,0.36289339342387333,0.21818470715490418,0.28414380033899345,-0.12754814383918256,0.004770559585151134,0.40761161393578815,0.4216059420888541,0.32299696717419607
Parietal_Inf_R,0.5171944277890648,-0.20644176963038624,-0.01592445038237746,0.02438364339730435,-0.16183312428103977,-0.24113222290939465,-0.28113725809599033,-0.42593493482428696,0.0978537472305385,-0.3633218296199534,-0.12344604566135597,-0.013980138288015897,-0.08198313994996927,-0.058233892678027706,0.012429539632069919,0.011964410187440742,0.1790485846963382,-0.21635331659010926,0.1335203154040938,-0.05098182621884167,0.6097672876725181,0.008810069283141212,-0.19786601890310085,0.1404755375528358,0.2768298333498301,-0.17637662000067117,-0.14484121535330416,-0.24869994317667193,0.012105416527961823,0.1692159298646077,-0.0029693606123373855,0.03179941771411488,-0.3916350556685769,-0.4451664620924371,0.21470942244734462,-0.26682304329159245,0.6589819092683695,-0.13122576918000659,-0.19389293390237167,0.1255488033451989,-0.012809469976928443,0.5772226620342082,0.10866654364453798,-0.20200634453772578,0.10786286553325615,0.25560338604727595,0.3732751834998341,-0.18551817924555986,0.7321304301293103,0.19804383538144527,0.18653381250036544,-0.24424248479005886,-0.3540286401523819,-0.06247409844448082,0.29748507791483525,-0.009693252532916436,-0.17397956620525307,-0.41942427250955383,-0.35291132733868075,-0.021986889208930913,-0.4086002959302437,0.7047590167777303,0.04889319968957669,-0.23119230490193438,0.32754218493101583,-0.07439113912089386,0.029925154386131223,-0.008404462878393706,0.2998152658798032,-0.08248846732047262,0.03948632895178474,0.25570100400496415,0.25273990640629457,-0.18627955916841596,-0.23381674057203874,-0.3810179092433619,-0.35208907316179106,1.0,0.7171063465571069,0.26904792791319965,-0.2451051871978112,-0.14369520441103772,-0.019317192617171314,0.2511244511359946,0.0936998736578853,0.758391903663266,-0.29653822400749436,0.07864948969552223,0.12283355782697303,0.3240324255087601,-0.295013777728686,0.06770375335206338,0.29826192746272856,-0.08438231606300897,-0.5123533635402422,0.019274547574506806,0.35523740311858604,0.25106266113015135,-0.08290230093332913,0.10178196973361073,-0.05040778428847733,-0.38235213429737164,0.0034538261643765377,-0.25261395463006736,0.5366508161275962,0.37925027992159954,-0.1466586823227912,-0.30318196751649895,-0.3239080198506386,0.17096842803745593,0.01622937002538579,0.14965557243966532,-0.14475337297694107,0.15184042215494264,-0.04506771854328005,0.01682492538452263,0.5170911085163201,-0.22200996776247683,-0.32054864736608274,0.1250443425887196
