,Vermis_10,OFCpost_L,ACC_sup_R,SN_pr_L,ACC_pre_R,Occipital_Sup_R,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,Parietal_Inf_L,OFClat_L,Thal_VPL_L,Frontal_Inf_Tri_L,Cerebellum_3_L,Thal_PuI_R,Cingulate_Mid_L,Thal_AV_L,Vermis_8,Red_N_R,Thal_MDm_L,ParaHippocampal_L,Frontal_Med_Orb_L,Thal_VPL_R,Putamen_L,Thal_LP_L,Temporal_Pole_Mid_L,Vermis_4_5,Precentral_L,Cingulate_Post_R,SupraMarginal_R,Thal_MDm_R,Lingual_R,ParaHippocampal_R,Temporal_Inf_L,Paracentral_Lobule_L,Thal_PuA_L,Vermis_7,Cerebellum_9_R,Cerebellum_3_R,Raphe_D,Cerebellum_Crus2_R,Cerebellum_Crus1_R,Temporal_Mid_L,Cuneus_R,Thal_MDl_L,Rectus_R,Frontal_Sup_2_L,Vermis_1_2,Thal_PuM_L,Cerebellum_7b_R,Cerebellum_6_R,OFCmed_L,LC_R,Thal_VA_R,VTA_R,Thal_VL_L,Thal_LP_R,OFCpost_R,Occipital_Inf_R,Caudate_L,Angular_L,Cerebellum_7b_L,Angular_R,Cuneus_L,OFClat_R,Parietal_Sup_L,Thal_LGN_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_L,SN_pc_R,Hippocampus_L,Cerebellum_10_R,Thal_PuM_R,Temporal_Mid_R,SN_pr_R,Cerebellum_10_L,Pallidum_R,Thal_PuL_L,Cerebellum_8_L,Vermis_6,Occipital_Sup_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,N_Acc_L,Amygdala_L,OFCant_L,Cerebellum_4_5_R,ACC_sup_L,Postcentral_L,Heschl_R,N_Acc_R,Postcentral_R,Parietal_Inf_R,Cingulate_Post_L,Fusiform_R,Occipital_Mid_L,Cerebellum_4_5_L,Cerebellum_8_R,SN_pc_L,Insula_R,Thal_MGN_R,OFCant_R,Thal_AV_R,VTA_L,Temporal_Sup_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Frontal_Sup_Medial_R,Insula_L,Supp_Motor_Area_L,Rolandic_Oper_L,Paracentral_Lobule_R,Frontal_Inf_Orb_2_L,ACC_sub_R,Heschl_L,Precuneus_R,Thal_PuA_R,Precentral_R,Calcarine_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Frontal_Med_Orb_R,Olfactory_R,Lingual_L,Fusiform_L,Vermis_9,Vermis_3,Thal_VL_R,Amygdala_R,Caudate_R,Occipital_Mid_R,ACC_pre_L,OFCmed_R,Thal_PuL_R,Cerebellum_Crus2_L,Frontal_Sup_2_R
ParaHippocampal_R,0.5793546756890166,0.6167292539166599,0.38814033745583065,0.6814392117967001,0.6589611429527769,-0.15894952117140487,0.6670137859119372,0.5973495456312176,-0.23933026179809888,0.04957738271991942,0.3699828205819917,0.4990718210444053,0.6731944716654802,0.2795282878323323,0.3207405817740216,0.30219234111762505,0.2901253384424878,0.38085880798726673,0.446039133208675,0.802877651709285,0.15625644625045257,0.39825007332986606,0.7032774837490579,0.23711861728302053,0.21309573058984776,0.5224497498736216,0.025837358558487813,0.3516832132691646,-0.11623325558061887,0.4637656668450448,0.47675890806544197,1.0,0.4612078662481117,-0.16564916183969797,0.23436037673804824,0.3626700500430108,0.5449363248956809,0.4189238451848124,-0.07891887651375867,0.36042619558534533,0.37530436971723125,0.382713922754101,-0.13434517224132675,0.13158938411369037,0.46977620508034607,0.35127438949957107,0.19037912274686142,0.38087029780256665,0.34678049682757656,0.6141761674458484,0.18548953688447856,0.3747669031937878,0.37825255611893965,0.3040076857635745,0.4609743405580755,0.40962717687621414,0.6276096792735943,0.3143335180774423,0.6012126148433246,-0.21496053493687034,0.4160767695755864,-0.13800082745899075,-0.07118296932910612,0.44802550388635276,0.22265026032865212,0.5372640504608647,0.5255197718121397,0.3139522517715953,0.25822604378093317,0.7060758864426426,0.6243928179475209,0.6124676615129366,0.525071374632918,0.4643199725033082,0.5814940750735239,0.6112237433809043,0.41899064512610923,0.37887512135373197,0.40504384609316973,-0.16648124661397204,0.7948622559880211,0.32480763876262153,0.6732645814374921,0.5466710048170837,0.16284240444689005,0.6171468001148864,0.3515124335120514,-0.11494055030826404,0.28323019277225214,0.41738473972418816,-0.01630764563892856,-0.24869994317667193,0.577397289982507,0.7953774350233859,-0.09910365907564386,0.6635027658493041,0.3988406511056286,0.6106480696853979,0.6960102612785598,0.29776308384588884,0.12828637630421383,0.5632637551043607,-0.037138685269619345,0.44379454084254916,0.4711073943584522,0.14473999128862525,0.44605348681728757,0.6528026596888216,0.08175269154806483,0.555455246973677,-0.20828936865699185,0.46681543048045443,0.5072497508184661,0.13264099992658135,-0.009077410680903257,0.3973891314843081,0.04534215471645158,0.3020323019002839,0.49912806933017423,0.47505846187121786,0.2764251586415343,0.6702627839828548,0.43600442820400137,0.6471953281204665,0.529834480799716,0.5130592492759505,0.37272573826126076,0.5420497752288567,0.5219905779012296,0.1881021292284967,0.6419109796586729,0.4523936701908503,0.6169435765792711,0.14310165312451714,0.25282735999207545
Temporal_Inf_L,0.40401701703661336,0.18069215246209272,0.3834433692682043,0.2269837981773007,0.3250493058788327,0.14324124384148368,0.6801800202309033,0.470523122930705,-0.6625667211732068,0.11488663609060015,-0.06551389618284374,0.5788744644098033,0.596058094256826,-0.1326138591502883,0.3667694290030326,0.01976225689571349,0.5466915188141447,0.4548421753448366,0.04407947980790514,0.6703616882786437,-0.1609254665040179,0.20740623797276833,0.29603077220306195,0.010648639770953658,0.4404391735429238,0.44288545836729076,-0.2082593600514291,0.4919286290551484,0.11111312269766056,0.2775417205600504,0.5799297908631782,0.4612078662481117,1.0,-0.2468999585020806,-0.10625290566852695,0.60537303789122,0.5931300756569023,0.4072586852245049,0.13714733877856172,0.582256332855054,0.6845561736421597,0.7435580089135779,-0.0967687057720017,0.03088841126907062,0.020309858705937954,0.2819331781153181,0.1714998340540928,0.2492426610608822,0.5486856587978709,0.7706220996277414,0.1652206782716783,-0.11217668694314772,0.05157959444950549,0.23708528553842098,0.04905747800266175,0.436392356538215,0.43861195718527185,0.5673371835678834,0.3670520056183399,-0.08732106194363229,0.6053453944835684,0.1617887213107632,-0.20844146272186587,0.16780461733394628,0.23024538407845122,0.30734832962895176,0.35686342015038497,0.36447514072754006,0.37949829976696,0.20503741732258846,0.20095865030753174,0.18730456983632893,0.49305577190212607,0.3476097885322433,0.16981889833987354,0.10056985928280199,0.19342803953421545,0.6543116233559289,0.5854445268777614,-0.12915553874035055,0.4295467728330571,0.3772672564025922,0.2928243485876652,0.12265686422005448,0.10140006066456572,0.48268215055564934,0.35484391831201834,-0.40887084941027557,0.29984712391705953,0.15161376584072486,0.16000080615232642,-0.29653822400749436,0.6175756419820886,0.5580568616003051,-0.24242307416264433,0.5254180719073394,0.6342947746648032,0.10873551800751834,0.35388468122097805,-0.046548120864753385,0.15355291580981945,0.14538822477373298,-0.07306198917113023,0.41382882511986074,0.4434470595503243,0.23783111082850422,0.40196871066691164,0.31058880098957514,0.14889099412140183,0.5220797918514948,-0.08111657103210668,0.42185056419093925,0.027480098413633882,0.18201615948739006,0.16467335228341082,0.09782840266162532,0.25340062156463766,0.6272391792098285,0.5100770095720186,0.8084834966639691,-0.0685528882614787,0.20732811399088485,0.7370204831065464,0.8538811330496981,0.48578995092958904,0.511995387173995,0.10393745902871812,0.2848944728840819,0.1409105459040363,0.5727627248617913,0.19900497018227778,0.04884461940163759,0.5739253873324468,0.4149416512430641,0.33208037888692776
Paracentral_Lobule_L,-0.15457746358910032,0.08954049868176116,0.129894827686826,-0.2928031742467528,0.05310055184733006,0.5153258935170582,-0.03732103710966148,-0.07056272359773634,0.7303854190232649,0.2548376415127665,0.23146092034402535,-0.04820702798404207,-0.1398385654961895,0.17544311147373184,0.45319135748184647,0.18169620073602666,-0.3007303519508817,-0.16765490770957422,0.09729411463139181,-0.16570685345075184,0.060133661813016076,0.023944726245773932,0.10870911455293239,0.34354288854070714,-0.33187699010278177,0.18207899261188967,0.590677617667667,0.28041973291468625,0.6510274389934271,0.33909298203947835,-0.0027818622981418124,-0.16564916183969797,-0.2468999585020806,1.0,0.33699292560222627,-0.24504745495002567,-0.41134758532022025,0.1128125665105518,0.2951578147448136,-0.18296693411108256,-0.4162452733771688,0.06628110109490981,0.698120120976029,0.3646114537438836,0.10136720069716072,0.4364873858083325,0.10798462527967395,0.12166257203954997,-0.40919681675504077,-0.294070405665098,0.1489869024993862,0.22409671942643367,0.26028368845397615,0.2057216246371008,0.09229324382028037,-0.12362229468432478,0.10503303780166978,-0.35351686830054835,-0.03178116278840171,0.6337017028327857,-0.20974367929487583,0.5870094424979639,0.738319152336123,0.03797220119609943,-0.12341811467133174,-0.19216017573609956,-0.23341116312532617,0.028180614736158537,0.2115470679318457,0.11416664843940036,-0.13712670568038482,0.10652921795733195,0.0870427652801391,-0.18929939527046952,-0.05571872038206594,-0.16034425170003494,0.05413533755508923,-0.4054905738850244,-0.3412072546531197,0.4380117243144175,0.06047192630260825,0.5145656706015488,-0.13411464102008536,-0.13837319252854793,0.04909460135242212,-0.019130931235193632,0.23096634204905175,0.7209566747881828,0.33523585862463273,0.033468841314363264,0.6240794592981611,0.7321304301293103,0.07590051126129797,-0.13607295779163334,0.6194391755282941,-0.023264114819333066,-0.43236071237307844,-0.18485767553831678,0.15139006797017865,0.18196656373781406,0.033923700413125084,0.17583261009939888,0.4114961899089944,0.36747836035945614,0.23377854211073573,0.5013700625654023,0.25508460757049517,0.2241735089505306,0.7197334151710045,0.10632360566558664,0.46369199521967586,0.11723507039630554,0.09218840700405631,0.4860986255777079,0.6974794744221889,0.02032765548178975,0.5548121390497043,0.2557896167114846,-0.004829312594451731,-0.2791101384714775,0.11134177405863296,0.0057599362850239595,-0.12812511905474755,-0.18106407215540055,-0.11428882980062113,-0.005326919901536976,0.23835603567528552,0.17605542692612555,0.23021322049558543,-0.37388113872966355,-0.019159412014393654,0.15519483107065302,-0.1574918962284581,-0.14094555844847356,0.38474788656613357
Thal_PuA_L,0.19561687270934194,0.3728374874665688,0.24201618726347712,0.1277100922349153,0.5356925471351647,0.39844765065308313,0.14559688591253897,0.36583562903875494,0.47318714472921275,-0.16068446228495306,0.8704383523033782,0.19718806874979913,0.10048152357131399,-0.015805633903142543,0.19785996370244224,0.7334260510586583,0.004770559585151134,0.006193818465387997,0.842156297007258,0.00959317885345989,0.04552641152166943,0.8101894376629463,0.5245926388133507,0.6205753680039144,0.08702187296232675,0.26689809897793254,0.28707606349956205,0.13282174964848104,0.3502646384031537,0.6981513542593711,0.46607464514541375,0.23436037673804824,-0.10625290566852695,0.33699292560222627,1.0,0.018957613067683638,0.08142377422306141,-0.004405083980365209,0.08238857999959127,-0.12477956845928426,-0.10219257526277288,0.3306840350935173,0.498707381269704,0.6567045517356447,0.12065788417133158,0.371568885523368,0.5318632765735484,0.739720978592927,0.031374163531145145,0.08328441730169724,-0.19027579342846615,0.038949322237192725,0.7383389331548046,0.05071232754345908,0.7117294093443329,0.03273017986915743,0.21829518833206782,0.19170537814967092,0.38458278860249523,0.3264189177261105,-0.06710346120435982,0.23237480797672566,0.5598119837689439,0.058860781077362145,0.23020235561766483,0.5687257586834092,0.10253670143421593,0.09617459573230915,-0.18750215930629513,0.5225579358944831,0.2615151298391582,0.37722838079094,0.5223105561293602,0.13538914148851955,0.30581971460882534,0.0755606361671417,0.31145845729943084,0.02552119186696157,0.1528684640208301,0.369406393243499,0.28303906686993197,0.34462719498727534,0.2453895135154149,0.1713539743996106,-0.13888860428077604,-0.11359245285072822,0.41059626434399127,0.4272510073711396,0.2289094278483262,0.5449350096446387,0.4042458188694735,0.5170911085163201,0.17120691993672252,0.4486102444347473,0.6285609513265517,0.03580645499043532,0.001960410416710901,0.19193960882933442,0.6354288455447311,0.10253416566756471,-0.18046729429083375,0.71732091981042,0.32995584535405587,0.5266029180044576,0.3337579929244046,0.03990538481257587,0.3864292828001507,0.49806287724102377,0.09630912049209592,0.1829430411430482,0.10226892790873705,0.11989515411143652,0.44512742260424026,0.12098796016493059,0.19981266762790503,0.2962736413547615,0.2975521289076871,0.20521350416157072,0.2002081479733655,0.07599575492200795,0.06081996105828443,0.4126294494274053,0.180701672600298,0.19660718987060102,0.3077129626634625,-0.15068187004362635,0.8521583371978738,0.11907338223132923,0.7000043769670021,0.04094524198657622,0.5876152525726955,0.298101301191457,0.019292521083426883,0.032881912648904166,0.22107995705585665
Vermis_7,0.35215231843688355,-0.00019335994937348956,0.3272090519201054,0.11981748653288461,0.20996032042255147,0.052314202011281424,0.38834567807295306,0.30136638106713703,-0.4171185062404829,-0.19627747714928512,-0.016319906817554616,0.44649790435383013,0.521864287863974,-0.2450385465202563,0.23294527803422724,0.0030770121748860515,0.2231084713814639,0.0887317370730742,0.10617856844527158,0.3368604216843342,-0.22203567153658937,0.25415558430541685,0.2548993203920424,-0.048623861894049436,0.5439541972730234,0.3800097801113639,-0.00802374935192058,0.4180218970795434,-0.023520241971176806,0.24080789139890948,0.5856117992271382,0.3626700500430108,0.60537303789122,-0.24504745495002567,0.018957613067683638,1.0,0.6320720801997392,0.4198240836577312,0.21731936588597128,0.6600474801608281,0.7106252396155193,0.5228897721166319,-0.31468103232940536,0.00708287192208693,-0.16297008044547914,0.26129844392821155,0.3465746061866299,0.22517381405328044,0.5614749695543741,0.7388680630806717,0.02850927316554184,-0.2324959992722201,0.07810446273880789,0.4087052869001679,-0.016125672506012427,-0.039633946189739304,0.11521067646087883,0.6134125766369505,0.22699028848660513,-0.019375863645541683,0.47026331023847145,-0.025672361185873217,-0.1702798365560318,-0.05154721278100767,0.2455865323137553,0.35018904176208276,0.24560182518604107,0.35300271800621275,0.26787990566001707,0.06867148021498985,0.255105134077196,0.0652021244021636,0.3943499067587877,0.30593492434504577,0.23629604665786294,-0.030712085546519788,0.08641217858039706,0.7041695943706967,0.3549092133972344,-0.1411474157084416,0.34874271944544744,0.15894651800945456,0.2765871675385782,0.1571954437503157,-0.12633683648977548,0.3363221998929899,0.31398888994449253,-0.22203923572475437,0.1498508460664657,0.24770189506740659,0.006835396483732517,-0.33740282294139573,0.476837755072768,0.5037553713475974,-0.14625309394644148,0.4481367984585433,0.6598114797868225,-0.02714898291750507,0.25986349668453124,-0.14793739520585947,-0.16940620107220766,0.20186341996025234,0.08738677016877437,0.31569707708622186,0.27502449554474556,0.2861467573944476,0.22893027995534174,0.25845864154916165,0.12736408209802502,0.26642146280496887,-0.20277741477942662,0.2174158823192893,0.16947584853472034,0.040090572598902544,0.12022539431046061,-0.043844948241082544,0.14136219678558357,0.5129950195444607,0.3862745104280597,0.7110867652030849,-0.05133673079157789,0.24402043395123926,0.7027450491317584,0.6348238043303277,0.6534054795367565,0.3269366536314323,0.17796657343667208,0.15350882593906562,0.1191103410468485,0.6191817483123133,0.12232880026101474,-0.15391803919837402,0.3763154974575151,0.23202140577478605,0.18992328121154264
Cerebellum_9_R,0.8024046853359841,0.18977613492963255,0.3384385582676581,0.29563911479979205,0.41244884783507324,-0.12638316756833645,0.39142431487734436,0.4087797840273728,-0.5007794724207699,-0.3636522993586666,0.06659999370856408,0.5943055723121742,0.5497272013793187,-0.2575579050314149,0.14052204605490085,0.075373731608178,0.6038993347509156,0.40381441577463734,0.29020761915619414,0.4193698612423556,-0.24640256514700876,0.4409567526128352,0.3469869602223349,0.072790309240182,0.6985927102960436,0.39701339970526567,-0.04212638345708907,0.17898531648323393,-0.24571801379558675,0.3594185802210352,0.5751299772953308,0.5449363248956809,0.5931300756569023,-0.41134758532022025,0.08142377422306141,0.6320720801997392,1.0,0.28225265038892244,-0.033337492445578404,0.6931175348506364,0.8403310392270072,0.5082690068046556,-0.31201077351201806,0.01827014145775632,-0.09870461227688254,0.33996383074509817,0.4338308216046663,0.4043515971851282,0.9120965309020469,0.7939089586534452,-0.2638218911531987,-0.10082232099116889,0.07006069052103968,0.20636886863070467,0.1358081933331354,0.3532595806357761,0.15722268238301412,0.7769267156137201,0.3729187476830565,-0.12728931353932463,0.4370921914058728,-0.2708994597726317,-0.4050942848242027,0.007670067381584253,0.5490835618146693,0.5529220089355044,0.4666737933248793,0.4613773740737095,-0.008709641741744075,0.23624182433088511,0.6652871260260884,0.18117078783477453,0.457229388348819,0.3456407656766866,0.644685234528566,0.1524422112911523,0.13918010854361385,0.8947251692657106,0.6726916174047449,-0.17853042541428865,0.37596572402960654,0.11759995318844105,0.5239948029017232,0.2503316806256636,-0.22104821898938481,0.36724715833589006,0.3538115260636519,-0.2935726086889613,-0.07481353707894133,0.5410170033858496,-0.19446668555240962,-0.42593493482428696,0.5095897954290693,0.5656116412759585,-0.22248645690366692,0.4261120582267593,0.951981761288913,0.24154066824666756,0.34758983746688105,-0.16142668581945133,-0.24244836342248607,0.3401751511097104,-0.13008224704339386,0.280473136246173,0.3664567101292443,0.0071244056029434785,0.3754029364549562,0.30756206574956113,-0.06737681505623225,0.3697293867501953,-0.16389797359465152,0.21614041519859345,0.22837595686318965,-0.1430143865094803,-0.1874308956148197,0.13351271955047944,-0.004858011670178623,0.28910018995520426,0.48917872338744783,0.7498883646215164,-0.1505876670860949,0.5708659743309203,0.6301446657636177,0.6604283304397789,0.8398150635875695,0.3536755966376731,0.26337133427068987,0.009175969284971847,0.23477001788514648,0.7101048060089291,0.3287687223331754,-0.027365648178898208,0.4611329112217164,0.45720237434469124,0.13134941082997043
Cerebellum_3_R,0.20671697210260362,0.27061298507968395,0.5117038987183551,-0.0251580937732173,0.24218927534927412,0.08476359044724005,0.3603620529314473,0.21944809732976742,-0.024065230085221778,0.029830724777839514,0.07481618082783076,0.3502585594686763,0.6648366326571231,0.18233984781658163,0.47715968474189685,0.07530536575597409,0.1234135662544956,0.08292961337930833,-0.06007743082494238,0.41436590669144324,-0.04486693748909811,-0.040294919975613755,0.2645599142726328,-0.15494857366295453,0.23146459196109614,0.7782065451304825,0.31712540024954283,0.6016492087422572,0.1762940186228555,0.19105784062888262,0.5858177176722321,0.4189238451848124,0.4072586852245049,0.1128125665105518,-0.004405083980365209,0.4198240836577312,0.28225265038892244,1.0,0.33389327763649834,0.3712417894972098,0.36997833003564423,0.3482562562582857,0.059823782842239305,0.1883230017256557,-0.0275883073392596,0.33142575926833634,0.3235498392170158,0.09613204438038402,0.2688590246703182,0.43751767198324626,0.3172415284193855,0.14943984726013781,0.13689519241287412,0.46406285663308444,0.06749834210750896,0.07877216128833965,0.2827199974002622,0.2467881458723922,0.21566856209082463,0.13722074417827174,0.136087828765856,0.21094344655100375,0.02946678655376986,0.1795319173313307,-0.0825999360655368,0.042886670874076015,0.17613117843742518,0.36963601689039216,0.5192577691827801,0.2073183327033244,0.17408251939582883,0.09545495392526143,0.27829322221691005,-0.06709990469261717,0.20045093781914622,0.13442555364430767,0.09562778248346841,0.32040095376393224,0.1830933712651004,0.1093925733404707,0.4642581137215695,0.2648565713524645,0.1748444777854569,0.13729476657709627,0.1355274262067829,0.7651701151331641,0.33482334663179447,0.1652335668713519,0.387065533773857,0.02976697849668856,0.11862168848957456,-0.13122576918000659,0.535934957472315,0.35696412440308833,0.004010481923703119,0.7974326728399862,0.29820374683063805,-0.021017070619359,0.23160833049513754,0.16279981645058147,-0.011047533950555,0.12162578793294197,0.212702215693949,0.3807172690839257,0.33861031523749585,0.45407254118379975,0.2977919168434748,0.36051386038415717,0.40375671837675253,0.27228592898387943,0.2577472468579514,0.36130551579825504,0.008957028736393579,0.4997889490888907,0.4143856254573155,-0.02158852418018217,0.21898814550955426,0.6100548438806463,0.3575857185008922,0.40746435420201205,0.09936992656266017,0.07870977974279039,0.6867180484215314,0.5132291593680741,0.4280801368706187,0.5099946929543747,0.024455609127178413,0.3221175743352482,0.07009183056372259,0.14886079949677972,0.010097672938730425,0.039612516884774185,0.4042731724348626,0.15033105253087425,0.3318328249751607
Raphe_D,0.014604289252005756,0.10485596641145073,0.3639494062507726,-0.5031309286598857,0.027020788644771615,0.4684639529823743,0.03970234363956976,0.006245188514145263,0.09334252340287257,-0.06425672948473882,0.09175267151384094,0.11752108126345774,-0.11213810915669044,0.022239230403778194,0.27053124434625864,0.25079433707882265,-0.08264436577131738,-0.1512333430702721,-0.026973754676912372,0.0971797959852752,-0.1713555424639748,-0.0619158886965672,0.03624325352784388,-0.14668015738833692,0.06323629722186866,0.22133637956441063,0.14012602326132284,0.3127675656365292,0.5085241114244803,0.2024696696580833,0.12641625460937728,-0.07891887651375867,0.13714733877856172,0.2951578147448136,0.08238857999959127,0.21731936588597128,-0.033337492445578404,0.33389327763649834,1.0,0.2509347387036017,0.13803527369805152,0.2944295304928378,0.2460258469362197,0.5554438974236847,-0.28909930733036704,0.12272890725982621,0.3699167361079507,0.3068182661374053,0.06161467647472521,0.01794539763280947,0.3321668713547339,0.10013501903206962,0.19662151358848254,0.4484408577826437,0.053956024372213106,-0.02030556261130642,0.1613273625181416,0.1780742302819358,0.0398598779903569,0.5162845491808753,-0.10523622217297723,0.49699493712866427,0.2555514897293511,-0.2067229472606547,-0.1837307369818893,0.009099917370312073,-0.15834546733600197,0.01294701827231541,0.17525562869711694,0.1644123746446744,-0.17462282067283694,-0.2008148360147385,0.23887627357363347,-0.5184567506881788,-0.07241212488760637,-0.2170931944080828,-0.027268476171318723,-0.008959222745159407,-0.2905471630394344,0.3834033977736037,0.12290065005626781,0.15353138554735948,-0.29912706684475676,-0.18481269409271747,0.019591344044686793,0.23777177605810787,0.2685533418319319,0.18801103707166444,0.38527314744305247,0.009644813728854354,0.3754106764250382,0.21470942244734462,0.12280307671986113,-0.011997151222793285,0.15293610593914883,0.13546868617495147,0.025796785741210606,-0.3988008541877139,0.08001777524450407,-0.20256191773200108,-0.12899373441343429,-0.01281905687264739,0.13167140811758024,0.2652921966211074,0.15719526999681752,0.26010029071700896,0.11685088649786966,0.1972637868754693,0.3346299207546242,0.008992123587978618,0.2604842839343523,0.08527516467899615,-0.27200480889364453,0.46086708369547874,0.38296579838121125,-0.4310124497415565,0.29269032403489753,0.3761153404068966,0.08148225744917488,0.024240497945212436,0.0004976055815523555,-0.087290491181842,0.3259180275918391,0.13236953462655493,0.20533268805929356,0.18990494293609506,0.12868183624679622,0.2617168056475903,0.041579904900518314,0.1298404372423175,-0.10206744709305199,-0.10565239209042483,0.16372837012954564,0.07485475637964924,0.20200448466380647
Cerebellum_Crus2_R,0.5331668047231077,0.018584105768557027,0.20887406309509612,-0.04434923619427602,0.16928681321056827,-0.014971834735151375,0.24436799084392571,0.2634613330337047,-0.48981475886085835,-0.1911096240346893,-0.17171383511732466,0.4690640625183649,0.37323620903430293,-0.2667270337669173,0.11759759907446211,0.01061621142060088,0.2830354765645417,0.17978937532718584,0.05034650598702036,0.32738754661048103,-0.4709416094066821,0.14787067089902048,0.14374102848164053,-0.09097372247060008,0.4351484515076858,0.2630567179543769,-0.026684164737176837,0.2064509394317804,-0.0755699993840356,0.2913936567789007,0.3679725408398707,0.36042619558534533,0.582256332855054,-0.18296693411108256,-0.12477956845928426,0.6600474801608281,0.6931175348506364,0.3712417894972098,0.2509347387036017,1.0,0.8555550150154214,0.34651205026918314,-0.2765697134634692,0.14519290573026583,-0.2344625315881933,0.24674262696723726,0.250505969701791,0.20529452240026033,0.6723309326798207,0.7188996481606927,-0.1547758918645538,-0.05909068649205686,-0.019709816532652632,0.33122801467842533,-0.08204795628690224,0.2563794991279055,0.19801973668479497,0.6606366593418129,0.06472549435351697,-0.027772379537190105,0.5878269672021567,-0.08570939004844501,-0.3387975498873203,-0.19279691940006558,0.3837972230737427,0.2820977978359795,0.07104702689104214,0.2823822493776002,0.13991823099306192,0.1442875086624755,0.203771012163813,-0.016821126693172206,0.2951161578771854,-0.024212087666262795,0.22287927254901,-0.0803597588858946,0.06216166801258506,0.5574532010228589,0.4850633497499132,-0.2513333592843334,0.2586119095849776,0.10838903976834317,0.11593483082707867,-0.07651305153914462,-0.26487942595834973,0.4553565350191654,0.35671179731102054,-0.28987312020284284,0.10409152398836266,0.2414669096517589,-0.09004918332531986,-0.4086002959302437,0.4495653772029358,0.36729768580452915,-0.292617124707076,0.3395587520976171,0.6940341052046056,-0.1506569809981581,0.2280259052098744,-0.21038273594845497,-0.23806405087548904,0.0789597167240238,0.08130378903177243,0.1388550155157437,0.1658072472766193,0.14040272380163127,0.14455605286653014,0.18272961678317584,0.16109457578971412,0.2682836628645828,-0.21608724350766723,0.004257323501812845,0.04132152137241406,0.05814834503982675,0.012983544202142068,-0.17739057432478972,0.08103490929917966,0.42191375390526425,0.29641080763567396,0.6714978450580297,-0.3359822125128886,0.2712103292680581,0.5972594352112967,0.5588993796314626,0.5587271166890245,0.38249723275982345,0.12145134231830766,0.12611996437136455,0.09213295239213658,0.6704884840949551,-0.009515725293607,-0.1752854570432566,0.5642742565357053,0.5319934447258371,-0.03997952868116654
Cerebellum_Crus1_R,0.5136718785495704,-0.03705857941665734,0.20444333318629143,0.06115096161809908,0.18698782052529977,-0.07463482032339476,0.30874452997295454,0.28088979068620595,-0.6130399598579676,-0.3089994935018372,-0.15003071318692074,0.4936389350970523,0.5110997221438855,-0.4053550528583334,0.06325894873413937,-0.005303314769891441,0.547112545780048,0.24297087721301547,0.0857357735427178,0.33712261401967,-0.43626437813028085,0.24789296702752672,0.15723034244808082,-0.1783218905992513,0.670965316637078,0.3013228739453257,-0.11394664516178672,0.1884991783768296,-0.1654545176503646,0.20501669418189808,0.5397912162969372,0.37530436971723125,0.6845561736421597,-0.4162452733771688,-0.10219257526277288,0.7106252396155193,0.8403310392270072,0.36997833003564423,0.13803527369805152,0.8555550150154214,1.0,0.46345522549246915,-0.3493480357828719,0.03510784655510052,-0.26101919545047203,0.19779774292729213,0.3371982552876036,0.21169092240425696,0.8706340826812855,0.8508083337047231,-0.21339347493652902,-0.2982858397730116,-0.03486536736507882,0.16151416968774207,-0.05617680824704236,0.24457564962599782,0.14554794211340402,0.8494361881884629,0.10200598793856959,-0.10690276525914483,0.474894684016366,-0.17015000821362522,-0.4694865637556894,-0.20143190309990708,0.45453795136607095,0.4079401676186889,0.193595874489522,0.38135298898113834,0.035177954474209586,0.04888030544327535,0.27145192554641534,-0.09499660062815037,0.38588007502215826,0.12945931180660247,0.23980570717392427,-0.10585015967348463,-0.02101441242915505,0.801673929561446,0.6737356672822005,-0.2566837561435422,0.24530840619849797,0.007055912923622702,0.1789236786556708,-0.025039690519574956,-0.27553074305726094,0.3738383510174977,0.30473249738857494,-0.37366732198549857,-0.03748841377487362,0.24959444317169774,-0.15213282110877518,-0.5123533635402422,0.43740449741480425,0.45746436541984964,-0.350392803095659,0.3570784403170485,0.9045678808575592,-0.052395745112712264,0.1874590319463228,-0.28702322228949356,-0.2857434452425379,0.052047874456434835,-0.013995853370456966,0.16005838844769518,0.18158106609875904,0.01499221021002584,0.14869443583223557,0.1433242308840753,-0.025077066983387738,0.23148828936717736,-0.21902916610958958,0.036423986609147835,-0.008723815699737757,-0.04538516136075057,-0.15101894928574075,-0.16750671266765674,0.01918513904304751,0.40420568043345256,0.3338376064971301,0.8308118418574328,-0.3168107226659119,0.24178883087573724,0.7231689555577222,0.6481962568365983,0.6340845336125293,0.296102899945337,0.1301833191440307,-0.018727130222067512,0.017727475177065806,0.8204015731833127,0.04707472294155462,-0.18921718272944477,0.48363708581136466,0.5818684754361967,-0.00277600159104183
