,Vermis_10,Vermis_9,Temporal_Mid_L,SN_pc_L,Insula_L,Thal_MGN_L,Raphe_D,SN_pc_R,Thal_VPL_L,N_Acc_L,Cerebellum_4_5_R,Parietal_Inf_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cingulate_Post_R,Cerebellum_10_L,Rolandic_Oper_L,Precentral_R,Cerebellum_3_R,Cerebellum_10_R,Calcarine_L,Postcentral_R,SN_pr_R,Hippocampus_L,Vermis_3,Insula_R,Parietal_Sup_R,Precuneus_L,ACC_sup_L,Thal_LGN_L,Pallidum_L,Thal_VL_R,Temporal_Pole_Sup_R,Supp_Motor_Area_L,ACC_sub_R,Postcentral_L,Vermis_8,Fusiform_L,Olfactory_L,Thal_IL_L,Cingulate_Post_L,LC_R,Cerebellum_9_R,Paracentral_Lobule_R,ParaHippocampal_R,Cuneus_R,Putamen_L,Putamen_R,Cerebellum_6_L,Thal_PuL_R,LC_L,Rolandic_Oper_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Precuneus_R,Caudate_L,Cingulate_Mid_L,OFClat_R,ACC_sub_L,Occipital_Mid_L,Olfactory_R,Temporal_Inf_R,ACC_sup_R,Thal_PuM_R,OFCmed_R,Thal_VPL_R,Thal_PuA_L,Precentral_L,Thal_PuM_L,Vermis_4_5,OFClat_L,OFCpost_L,Thal_MGN_R,Rectus_R,Amygdala_L
Thal_LGN_L,0.13138591969163158,0.09693349496845573,0.1582940403702623,0.4189390085227868,0.6566313588008664,0.48250176249440296,0.12267051468402165,0.09464760531504297,0.8538173587013493,0.3866856333398793,0.2786580681011037,0.3695685082260157,-0.054945770136549776,-0.23271560730997087,0.235295065289466,0.30594896365361873,0.39474919285434096,0.22665000034163688,0.18171710950445707,0.2806326632088371,0.10653319417839488,0.308829710874451,0.06832098242889802,0.8160857766018501,0.11868579395069535,0.6789773209163015,0.1927019984183503,0.36199396449098564,0.3636509288377629,1.0,0.4946852950809746,0.620630134801072,0.46399462179674233,0.17190097207020572,0.36411720837045475,0.41728029182011406,-0.13402101746012526,0.2204302966023137,0.3606678989359183,0.7853367502897995,0.2715061040579747,0.4743068679857911,-0.046881957687925496,0.06666561000293976,0.4574234277244376,0.28204997874483423,0.6196019752634494,0.6517828782770879,-0.0654145190009779,0.27217513146465355,0.1262501402145891,0.4876722314833282,0.26277782972481,-0.15148922183303834,0.1722479294819067,0.582532528657448,0.28297376974920785,0.3608692924953159,0.20862381373891717,0.2741162446681459,0.30395615134857307,0.13372133580480158,0.403050649682263,0.5556841358574455,0.3982759229426521,0.43884709587212095,0.6512904918454949,0.3235872935263843,0.46854581750496677,0.3713309786898382,0.15702499733694564,0.5159310614697474,0.4343353176627405,0.291792075888881,0.3970375166014155
Pallidum_L,0.6664923899229038,0.5955209357703626,0.41637770288842696,0.6204806096157639,0.6573854548278428,0.5719624204335902,-0.07834226423667774,0.2415078201339376,0.5327750672035089,0.8143461429968107,0.4319474089786035,-0.0719275894656803,0.3239539759463427,0.31056389488775477,0.3642775092850329,0.7566367617918697,0.5895541861938056,0.17349528156302563,0.27526822571881904,0.733605983017663,0.3232211498454399,0.06839491431121106,0.49526226385382444,0.6631505185416741,0.47772516214862687,0.7365367216739717,-0.1270806649162167,0.02356548349574876,0.5162006566420748,0.4946852950809746,1.0,0.5125409558830585,0.6648548938126589,0.17472129125787259,0.5717000562531112,0.04212891430387185,0.34707693435298576,0.5582346280787697,0.7087199934150668,0.6778300174872995,0.5493293902657198,0.2966143597947284,0.5653517937401664,-0.0553594474879732,0.7371523951895088,0.05199124734068746,0.8401952349988442,0.8090495588038795,0.468817218942186,0.487984767877325,0.36024156916709116,0.6526993138799744,-0.024520107218108336,0.1877944415534329,0.09202929669373909,0.6647465095742768,0.38180790443140994,0.4051043497625743,0.16982388203033094,0.1296459478614214,0.7675028835235981,0.5989771810659257,0.48013030427490677,0.7282946061058285,0.30976340155410376,0.5628359140046812,0.45970122774433103,0.21389346339632545,0.5210918499043385,0.5595744192304597,-0.018850574550303357,0.49780283802815867,0.39743605150327294,0.33129959443687684,0.640242209936516
Thal_VL_R,0.3094765316935548,0.3890932124058035,0.44955255830643215,0.16408271089970555,0.5720426414636556,0.7763202907616312,0.12868183624679622,-0.19790291712324704,0.8035292978040512,0.22710631909353116,0.007794395965002863,0.22617161257062374,0.10393745902871812,0.1360443681298957,0.18442539725761342,0.322887753761769,0.3271735739523115,0.3771720702940956,0.024455609127178413,0.2947218555928533,0.30320291905684654,0.44097791810270837,0.14458703261705316,0.5822353577275825,-0.027071724177838985,0.728193962585173,-0.00992554189260034,0.32493713823402187,0.5207111728313368,0.620630134801072,0.5125409558830585,1.0,0.3739199829710095,0.13238117040051434,0.4722433093193804,0.29909716970646066,0.14966209584685922,0.32496488846476007,0.02996004280378062,0.652042675308189,0.3384083535100916,0.022107042280090184,0.26337133427068987,0.02400517983787687,0.37272573826126076,0.41782956915189784,0.5742235349495329,0.3776024388376283,0.22942278286790127,0.20210122831654811,-0.10108657786503694,0.47762333700386433,0.23835603567528552,0.2138920783136164,0.16691395834196115,0.39551572150454906,0.20973777586228057,-0.00259439482655867,-0.09045022830650921,0.4165828022445632,0.48405261852806175,0.30107803863513805,0.25435585477104217,0.38467412124055844,0.2312428261550346,0.9070642600513609,0.8521583371978738,0.24733478577641027,0.7573190731806917,0.2600274482338891,-0.25897761423682214,0.3864647379554378,0.021567199736948567,0.058558858033347254,0.11480246286698179
Temporal_Pole_Sup_R,0.5109621686228658,0.471435134105047,0.4920039634458594,0.4448417032179269,0.7633151152597039,0.47932191359282955,0.12290065005626781,0.43650129987291914,0.41133615966723536,0.5679947995986455,0.5699460895989843,-0.0980119306373542,0.4295467728330571,0.28388624622422126,0.5212633118596086,0.5070845787637135,0.6091565147295904,0.2718247594462615,0.4642581137215695,0.519454886753353,0.4218851665044742,0.22943806712686177,0.4330986196220526,0.6445990139812341,0.5766203972122115,0.7427769189774897,-0.13731334218571284,0.09961610335363029,0.4124956439193266,0.46399462179674233,0.6648548938126589,0.3739199829710095,1.0,0.2806002766264047,0.3792386995222705,0.09810785518576869,0.21288467934697955,0.5757471549798896,0.5939377780042322,0.525953065655262,0.5232853964761214,0.365272952107954,0.37596572402960654,0.08188290745169458,0.7948622559880211,0.10738092502387105,0.6991498736598777,0.6567480474903806,0.40199155985806234,0.5387358654507424,0.31761852835579907,0.648850695704491,0.06047192630260825,0.1349098118995991,0.28681322714694213,0.6243931798467639,0.4697190656735989,0.5582381870450464,0.36425355183589275,0.09029160158416578,0.5542720668586573,0.5721388049078387,0.5143616555138352,0.6285834326466722,0.49909255838653876,0.36422697197007886,0.28303906686993197,0.19830600108262683,0.4496856373754708,0.6226383288073312,0.1532250779718641,0.704402875264573,0.28824197559258824,0.45556473615031595,0.5358653026423201
Supp_Motor_Area_L,0.05317201675518246,0.0689263294521323,0.25208711064491257,-0.11125540619912275,0.41237747601366515,-0.06663241520891318,0.3346299207546242,0.5987027975027747,0.12573421393077264,0.06855804253004948,0.4347078435672774,0.3156281174851672,0.14889099412140183,-0.010317963191730447,0.609853655839717,0.12933640394025683,0.3326085641358064,0.7069024801493825,0.40375671837675253,0.05672783847757942,0.5086474936486303,0.6061738587849411,-0.05916160329413964,0.12822179187666577,0.45932120648550956,0.2871650406397319,0.24546012782086452,0.5485802238400211,0.5853008466445623,0.17190097207020572,0.17472129125787259,0.13238117040051434,0.2806002766264047,1.0,-0.0471367105146051,0.5798258933876145,-0.05284422368375275,0.15321966720004135,0.1348637778339327,-0.0733961378083267,0.4970361472908122,0.3027659676566065,-0.06737681505623225,0.47995590561556767,0.08175269154806483,0.39481882257993317,0.32965611816105317,0.12938860292857407,0.07007336078505201,0.23425151686081205,0.08512509014349776,0.2383035927416043,0.7197334151710045,-0.2656106373384839,0.7194212839455857,0.09946728952187478,0.7349757180159633,0.19157279411750475,0.18630996361257124,0.2520881258646737,0.05585093468220818,0.01122803282864508,0.39931150394837156,0.16833556615826897,0.21127079935092954,-0.06178096444454603,0.09630912049209592,0.6896539407479684,0.10996597389693072,0.4022703532843494,0.35050347766588325,0.1153182920829839,0.2665617676750736,0.0987734271614622,0.1643700698063788
ACC_sub_R,0.27606764845491477,0.3432503063355127,0.1911712552896904,0.42962651605722807,0.3880738769929922,0.49404193856631085,-0.27200480889364453,-0.1514742886396927,0.40828588953957673,0.5039806362880285,0.04977547733795903,0.18284444068199718,0.027480098413633882,-0.00745535557186541,0.10926834546905961,0.45537256145091864,0.3086248916977977,0.03859578925381755,0.008957028736393579,0.47407560724227105,0.06337331226192101,0.09100711506048553,0.40991003119772723,0.458821271580975,-0.049805421987045705,0.4720907992664807,0.0579240474629193,0.19844961369313827,0.13560429989233974,0.36411720837045475,0.5717000562531112,0.4722433093193804,0.3792386995222705,-0.0471367105146051,1.0,0.11251856860704733,-0.03474939725779375,0.27443409504411764,0.380465198258223,0.4956984598091641,0.25244355849664335,0.1212261996411476,0.22837595686318965,-0.19974474960130809,0.5072497508184661,0.03356738222886425,0.4819194759264652,0.4448340309656663,0.16097316484204036,0.0998378373541278,0.2616979682316728,0.4409770485943178,0.09218840700405631,0.21017416216323942,0.0824223351837373,0.42431265457584333,0.16809943681922201,0.08837728198709054,0.13900612266355644,0.2574620040034417,0.6768804057188802,0.2915973105806208,0.20731958364932182,0.478219927938834,0.23825440586377816,0.5172236395228565,0.44512742260424026,0.08152771040712277,0.3299365054654016,0.21862043066279244,-0.14923418729346968,0.3603849068440281,0.1400220526421026,0.3575857263648395,0.2955949353986878
Postcentral_L,-0.12876010309799835,-0.0584300288396945,0.010998688694014477,-0.055339167932644685,0.34611721721296945,-0.12674931819641766,0.18801103707166444,0.11836022804851584,0.44595937399854324,-0.03705066504766086,0.06612196037263338,0.8299277964371305,-0.40887084941027557,-0.45596023604141644,0.2660581642744568,0.13420668358108653,0.08074777341396902,0.4425861511927957,0.1652335668713519,0.06266481251126986,0.10962623911757634,0.4875582528804757,-0.18013365928903688,0.13159342675045527,-0.0361850704903906,0.21233202431698414,0.5456048854135832,0.6753115961976934,0.3228962450481518,0.41728029182011406,0.04212891430387185,0.29909716970646066,0.09810785518576869,0.5798258933876145,0.11251856860704733,1.0,-0.3030019477483398,-0.21736337578578213,0.01220171611142219,0.07718370974496774,0.08226754294205989,0.2828224924342377,-0.2935726086889613,0.5452271772558579,-0.11494055030826404,0.5050221869246349,0.22197783309795965,0.0009889894823101471,-0.30527428026711,-0.17977147024229054,0.04926894031082496,0.10796397721510591,0.7209566747881828,-0.27242556585619765,0.5045187479119052,0.04473422835342222,0.37685851791839287,0.07859153959371493,0.050205195720271795,0.5191652554967736,0.044530305774477016,-0.18652827483387266,0.26346574475570733,0.09449891816896934,0.25775808979372705,0.09070161280299537,0.4272510073711396,0.8378749052147711,0.14695491460823892,0.26208498580197676,0.1415951377277922,0.15854229343226986,0.24231160873792343,0.10851233903966401,0.11895811683843052
Vermis_8,0.5124450388094829,0.43252480189136333,0.4395685200928887,0.30914260303954594,0.10490681891076169,0.32299696717419607,-0.08264436577131738,0.04617414997618966,-0.02267995305921815,0.2696633715301751,0.22967616324526097,-0.4396148226187696,0.5466915188141447,0.5572777595679913,0.1984983457845045,0.35352459875844483,0.26947424664947955,-0.03287235958575924,0.1234135662544956,0.35651551239448226,0.30826418835568536,-0.09503297437029488,0.3113319959775171,0.04792045071115553,0.3577888562848979,0.18784043573045084,-0.3043778706649022,-0.2648842305403789,0.2682267853371791,-0.13402101746012526,0.34707693435298576,0.14966209584685922,0.21288467934697955,-0.05284422368375275,-0.03474939725779375,-0.3030019477483398,1.0,0.48885014502156077,0.20902996441210867,0.15338494519728219,0.36289339342387333,-0.18577013978975412,0.6038993347509156,0.001243961532746466,0.2901253384424878,0.03525582150490516,0.28414380033899345,0.16413449086671664,0.616749179349191,0.3201484799893231,0.06241311479875176,0.22969105422783345,-0.3007303519508817,0.3223146322177245,-0.11956659626081148,0.25104587633742265,0.12660153349875872,0.06879856191029357,-0.1614087769577541,-0.12787559441690718,0.31092570734921343,0.6077658260380757,0.249552293741291,0.07225174409084698,-0.020066084324388028,0.3084396268452656,0.004770559585151134,-0.21908200472385617,0.3032955849709398,0.2034188944973806,-0.12754814383918256,0.10619897908047926,-0.10900062813122095,-0.0049313231551711125,0.12418792539965537
Fusiform_L,0.5289436878375023,0.640639557906823,0.6964600709859733,0.30660194197646,0.5020569706292033,0.4963272961446937,0.13236953462655493,0.3465447974549827,0.24248093033101514,0.4610235594896955,0.592147894262328,-0.43570033877901415,0.8538811330496981,0.7120769261467546,0.542971628253281,0.43349931390199475,0.5501864614590065,0.2619814017602981,0.5132291593680741,0.45237092018265207,0.7055111889745231,0.19785109912736715,0.3774051835952281,0.46017903335334254,0.5252777534774237,0.5940625673314782,-0.34832468353620527,-0.06541284496797013,0.4871805184274375,0.2204302966023137,0.5582346280787697,0.32496488846476007,0.5757471549798896,0.15321966720004135,0.27443409504411764,-0.21736337578578213,0.48885014502156077,1.0,0.4294502609868435,0.3638946088323613,0.7035277280571094,0.040947399177041106,0.6604283304397789,-0.07711746245511618,0.6471953281204665,-0.028405203046483658,0.5439159901076672,0.45834413568529514,0.8621981533546429,0.6289682634034581,0.15001338755236773,0.5228408174496976,-0.18106407215540055,0.431037757857048,0.19626938441376848,0.5449676691781966,0.41587905824476773,0.1741517674284097,0.373787225100938,-0.05475950887496782,0.4387301599629688,0.7376056395633578,0.5169649299159272,0.3565189953704799,0.17950810735752876,0.4007520029890592,0.19660718987060102,-0.07860367455594777,0.46398834414430495,0.6180964796064746,0.020592885835005632,0.32699481345886755,0.049671113831372266,0.10739388419743805,0.3231518525396249
Olfactory_L,0.4786683164205359,0.36461848173404626,0.23616831827280318,0.6873362754918709,0.5015032296838029,0.13516671394301985,-0.17501800293373898,0.478167437779932,0.25021361804510955,0.8755918687868012,0.49510672154309643,-0.06940779352230236,0.2840923596468452,0.14282279931221759,0.39260190235788445,0.6322895091074126,0.540383461592535,0.03971916741514322,0.30176060684676465,0.6575339612034302,0.17681388246122304,-0.07138795865037269,0.5742222508468093,0.49269622705676314,0.5625139547131929,0.4871147553423292,-0.045457169285223885,-0.02894224836667204,0.22905271934859917,0.3606678989359183,0.7087199934150668,0.02996004280378062,0.5939377780042322,0.1348637778339327,0.380465198258223,0.01220171611142219,0.20902996441210867,0.4294502609868435,1.0,0.4582124415413654,0.45624016210382085,0.4564524624028797,0.3580541342340617,-0.047440742925614274,0.6499376509855839,-0.10121917394518366,0.6189295423974517,0.7484820464444225,0.28080510380593143,0.37918070115145974,0.5164471965909975,0.5324855155705159,-0.08272126326287216,0.045950299443669594,0.08582474573350665,0.6719166218676422,0.37485434060366246,0.6560973136383348,0.3724901300276246,-0.037405579759421895,0.5265583091943553,0.40574472998448813,0.4454421807266517,0.6592124371556953,0.44586205328191264,0.10768082272927981,0.06103237212532676,0.16042752692422133,0.144443097485411,0.5783932197890623,0.2303926216341738,0.42217426017615384,0.5819620817645392,0.5509062536888867,0.7454892442761138
Thal_IL_L,0.2757534225967548,0.209118567408353,0.2072244995095712,0.6581600539497208,0.6444822651437353,0.6065439871402064,-0.10110338283509017,-0.031898850049109265,0.8105797898449918,0.542165739046095,0.28062213874148423,0.03944813688501412,0.09333501349315232,-0.004290374650493685,0.183594017204342,0.4552668392820674,0.40676720942737293,0.11482407763187931,0.07117692808040907,0.4654438755933353,0.09414847297113983,0.1711135470601119,0.30625945616646894,0.8062777272297202,0.18091758855188012,0.7274077841110813,-0.02688776376506693,0.08676949434532542,0.35090013924835606,0.7853367502897995,0.6778300174872995,0.652042675308189,0.525953065655262,-0.0733961378083267,0.4956984598091641,0.07718370974496774,0.15338494519728219,0.3638946088323613,0.4582124415413654,1.0,0.3560863039381299,0.34290248694940345,0.2111489365998946,-0.0800951585002022,0.6235561373717321,0.09569274318784375,0.7450825256763041,0.7447087933237888,0.1451490718418315,0.3554435023425778,0.30170750972653465,0.5930430935277989,-0.10122968159277675,-0.015658256766914274,-0.054831757119533836,0.6550304341962728,0.16693769568893468,0.32177928192657956,0.04135480168946975,0.0807594017166244,0.4975748409591539,0.3683282427278312,0.3316621419768611,0.6195170893735794,0.3796116344013489,0.6134429453333824,0.5926771540101516,0.06618639063331393,0.5322602636630226,0.2995699802611421,0.024759025090863744,0.5248045742581661,0.3352714473538207,0.3167217030405869,0.5514961593272271
Cingulate_Post_L,0.47443149087764525,0.5131748128284379,0.5479847764471975,0.24721749241033614,0.5881206602713218,0.3668124996839269,0.12280307671986113,0.4838208417764472,0.2914457726602421,0.4900662812181817,0.6877027426729293,-0.21099696300403312,0.6175756419820886,0.4753069225837973,0.743037527101314,0.4439135731917199,0.6061203437094893,0.4172331443440406,0.535934957472315,0.416055854567201,0.6895566980278363,0.33576400478995916,0.21204224128547938,0.40425990515153454,0.6491536305343031,0.5859746692001702,-0.1541196827971126,0.13629498399616666,0.6563171823617476,0.2715061040579747,0.5493293902657198,0.3384083535100916,0.5232853964761214,0.4970361472908122,0.25244355849664335,0.08226754294205989,0.36289339342387333,0.7035277280571094,0.45624016210382085,0.3560863039381299,1.0,0.2555782328242106,0.5095897954290693,0.1255278050071323,0.577397289982507,0.058065719198595024,0.6086228728680748,0.4987346871274303,0.5788165768498588,0.6687056463863289,0.16718876605961397,0.5499763373211392,0.07590051126129797,0.193695915271839,0.4238988934505158,0.5785765643940333,0.7046471997280286,0.22779915546261145,0.3124036828770897,-0.03560107865877253,0.42214596043326247,0.5423023588153384,0.6717330413015239,0.3974983826294333,0.1439884920653332,0.3237506260300129,0.17120691993672252,0.2705431882758852,0.42648691888768325,0.6271979333935428,0.10840854885314806,0.32236702973904185,0.25625526681358324,0.03867879339395478,0.36900123366125165
LC_R,0.25930970504540507,-0.05435345574071326,-0.16936958868783467,0.4038457306092479,0.39606374016845775,0.018184933381969394,0.10013501903206962,0.2970115748781686,0.29260424818684067,0.34182042400750334,0.5097417510642894,0.1980356418600557,-0.11217668694314772,-0.3462336901815769,0.13222017530046618,0.3939664037296308,0.3225075206382287,0.1371525702933247,0.14943984726013781,0.34307059971017995,-0.06252586451667927,0.1136074309931143,-0.08224992829111465,0.558029055232575,0.40897667844076974,0.3516142713419197,0.13605551832753898,0.19665836475628176,0.21327124364324432,0.4743068679857911,0.2966143597947284,0.022107042280090184,0.365272952107954,0.3027659676566065,0.1212261996411476,0.2828224924342377,-0.18577013978975412,0.040947399177041106,0.4564524624028797,0.34290248694940345,0.2555782328242106,1.0,-0.10082232099116889,0.10859967546691346,0.3747669031937878,0.002265780780448085,0.35876928692036625,0.5474327236247282,-0.2475066106208625,0.3864716276058097,0.3943716583186297,0.30476340389144546,0.22409671942643367,-0.4840214808057155,0.12482632098751527,0.3546811491424688,0.27103850851564265,0.5004443265766626,0.1998829047898247,-0.0846900245990607,0.23202596026381797,0.06781035217617307,0.2846967916821462,0.43930063107767464,0.417024710899638,-0.1221683856922213,0.038949322237192725,0.30226154764623886,0.12990896902369203,0.20539209164691258,0.3956680198187795,0.46121602460933286,0.46723969265076826,0.3671025281782138,0.4158896853142696
Cerebellum_9_R,0.8024046853359841,0.8398150635875695,0.5082690068046556,0.24154066824666756,0.30756206574956113,0.47584756362326946,-0.033337492445578404,-0.008709641741744075,0.06659999370856408,0.5239948029017232,0.36724715833589006,-0.5007794724207699,0.5931300756569023,0.8242814952598744,0.17898531648323393,0.644685234528566,0.3697293867501953,-0.004858011670178623,0.28225265038892244,0.6652871260260884,0.28910018995520426,-0.19446668555240962,0.3456407656766866,0.23624182433088511,0.3536755966376731,0.34758983746688105,-0.44347625600511115,-0.4320584483033218,0.3538115260636519,-0.046881957687925496,0.5653517937401664,0.26337133427068987,0.37596572402960654,-0.06737681505623225,0.22837595686318965,-0.2935726086889613,0.6038993347509156,0.6604283304397789,0.3580541342340617,0.2111489365998946,0.5095897954290693,-0.10082232099116889,1.0,-0.16389797359465152,0.5449363248956809,-0.31201077351201806,0.3469869602223349,0.33648242971004316,0.7498883646215164,0.4611329112217164,0.08644723907682916,0.25100803658781995,-0.41134758532022025,0.6985927102960436,-0.1874308956148197,0.3729187476830565,0.14052204605490085,0.007670067381584253,0.06919817995140935,-0.22248645690366692,0.5708659743309203,0.760843632047596,0.3384385582676581,0.18117078783477453,-0.027365648178898208,0.4409567526128352,0.08142377422306141,-0.04212638345708907,0.4043515971851282,0.39701339970526567,-0.3636522993586666,0.18977613492963255,-0.16142668581945133,-0.09870461227688254,0.2503316806256636
Paracentral_Lobule_R,-0.07776930223377077,0.005461841956166706,0.13205508773149507,-0.12810356724333627,0.13009126311786526,-0.2127061222980423,0.2604842839343523,0.2096251544823802,0.1422637133373053,-0.12359454205563308,0.14521022403965275,0.37033029958060104,-0.08111657103210668,-0.1952780667574376,0.34573818318591387,0.08159021196616038,-0.05889054449965284,0.42582900230446574,0.2577472468579514,0.0023451348978207743,0.26800019484493287,0.45969237636924754,-0.2375104072797087,-0.02257775538269352,0.15579198571787803,0.00979890834159281,0.4630237811920781,0.49602956428573536,0.2641531857438713,0.06666561000293976,-0.0553594474879732,0.02400517983787687,0.08188290745169458,0.47995590561556767,-0.19974474960130809,0.5452271772558579,0.001243961532746466,-0.07711746245511618,-0.047440742925614274,-0.0800951585002022,0.1255278050071323,0.10859967546691346,-0.16389797359465152,1.0,-0.20828936865699185,0.44942607350896413,0.021066556258414398,-0.1718152166039302,-0.1355311266671579,-0.10622427977160942,-0.09297466109023042,-0.12212352771713848,0.46369199521967586,-0.15722355673647984,0.5572150380867674,0.017359046643212365,0.39060317139678075,0.027322262849375886,0.1582126245705512,0.355125620549413,-0.10266501023189875,-0.18181707308053252,0.33240658590403716,-0.07005567281039637,0.07046750985400144,-0.06490612795621174,0.10226892790873705,0.44602537164976686,0.1421891373437086,0.2707560948782543,0.055477706337709355,0.09481689156868368,0.01120723740535317,-0.11805996646142078,0.033797796877859845
ParaHippocampal_R,0.5793546756890166,0.529834480799716,0.382713922754101,0.6106480696853979,0.6528026596888216,0.5634199094141381,-0.07891887651375867,0.25822604378093317,0.3699828205819917,0.6732645814374921,0.6171468001148864,-0.23933026179809888,0.4612078662481117,0.3628986716422073,0.3516832132691646,0.5814940750735239,0.555455246973677,0.04534215471645158,0.4189238451848124,0.6243928179475209,0.3020323019002839,-0.01630764563892856,0.4643199725033082,0.7060758864426426,0.5130592492759505,0.6960102612785598,-0.24151005427240355,-0.12138263927277172,0.3515124335120514,0.4574234277244376,0.7371523951895088,0.37272573826126076,0.7948622559880211,0.08175269154806483,0.5072497508184661,-0.11494055030826404,0.2901253384424878,0.6471953281204665,0.6499376509855839,0.6235561373717321,0.577397289982507,0.3747669031937878,0.5449363248956809,-0.20828936865699185,1.0,-0.13434517224132675,0.7032774837490579,0.7134693937350742,0.47505846187121786,0.6169435765792711,0.4287415631317568,0.5921300889178057,-0.16564916183969797,0.21309573058984776,-0.009077410680903257,0.6012126148433246,0.3207405817740216,0.44802550388635276,0.21568811925680148,-0.09910365907564386,0.6702627839828548,0.6985275321668107,0.38814033745583065,0.6124676615129366,0.4523936701908503,0.39825007332986606,0.23436037673804824,0.025837358558487813,0.38087029780256665,0.5224497498736216,0.04957738271991942,0.6167292539166599,0.29776308384588884,0.46977620508034607,0.5466710048170837
Cuneus_R,-0.03626390027587248,-0.034947556495509326,0.2250975983289941,-0.07786189223813572,0.19466977619025774,0.17276628197952354,0.2460258469362197,0.11882186972577528,0.38778082940129616,-0.10208865441234975,-0.10125450011423487,0.591350923608253,-0.0967687057720017,-0.30447644737350404,0.29614941002602085,-0.044550741265749164,0.07084888628687364,0.4299570153448483,0.059823782842239305,-0.14579436275951807,0.36561112497473164,0.5805621072799596,-0.044407957048852156,0.1447827699180535,0.010594370752105096,0.2206183521800668,0.35969282256457397,0.7714033733259905,0.1806842173248442,0.28204997874483423,0.05199124734068746,0.41782956915189784,0.10738092502387105,0.39481882257993317,0.03356738222886425,0.5050221869246349,0.03525582150490516,-0.028405203046483658,-0.10121917394518366,0.09569274318784375,0.058065719198595024,0.002265780780448085,-0.31201077351201806,0.44942607350896413,-0.13434517224132675,1.0,0.15387899116068343,-0.03848663880208509,-0.12604686785472477,-0.17057936149282404,-0.21058469238565383,0.14349748531609005,0.698120120976029,-0.2027469409407879,0.5922500351335567,0.10202343097693396,0.33694681254811604,0.11479174998530939,0.02488946929387942,0.7232490836797147,0.040782173993328744,-0.13114940592023558,0.11608762954309115,0.1733408223874314,0.14439897636168272,0.29910079491913855,0.498707381269704,0.30959568075071603,0.3873196400797228,0.21610750697793388,0.11488132442762458,0.21689930840448937,0.10124854432354086,0.08241295935206859,-0.0837934338993844
Putamen_L,0.4330485260637086,0.3857248344371188,0.44826498974819656,0.6400387172408369,0.8521382522749485,0.5255076787344636,0.03624325352784388,0.3059865662028611,0.6402886020225127,0.654165927633999,0.4710508796207764,0.04547663575084855,0.29603077220306195,0.162402957930903,0.4744387266096097,0.6120597253145412,0.6984102333984167,0.33868760789357916,0.2645599142726328,0.6082595893417475,0.39115568275205015,0.2959300148262521,0.40647148171998865,0.6969901697271141,0.4885642220340797,0.8740710294524772,-0.07297968483183608,0.181614812494614,0.6673095543757809,0.6196019752634494,0.8401952349988442,0.5742235349495329,0.6991498736598777,0.32965611816105317,0.4819194759264652,0.22197783309795965,0.28414380033899345,0.5439159901076672,0.6189295423974517,0.7450825256763041,0.6086228728680748,0.35876928692036625,0.3469869602223349,0.021066556258414398,0.7032774837490579,0.15387899116068343,1.0,0.7953354511143413,0.38265016472720703,0.5029384548885935,0.4098150330472176,0.7974963374772763,0.10870911455293239,-0.04642360943593784,0.19256000475569565,0.6441564114533629,0.48487222103780636,0.41036918002221295,0.12048942207950557,0.15357417935781612,0.6432265623231519,0.535627152964723,0.5502804400143066,0.734247413353781,0.5109752730711321,0.5288760161459214,0.5245926388133507,0.33462199973477347,0.5125506134930955,0.5368318271981168,0.17715645457684442,0.5824556828011203,0.4483393597967605,0.4712175204397307,0.64195850819595
Putamen_R,0.5494296202782837,0.3162881352717505,0.18768874317611178,0.6660463338306258,0.6599040907153533,0.46848056513034625,-0.0823298194672171,0.29705298207285763,0.5690235780195684,0.7908505881807047,0.46332033773598136,-0.07340529632296736,0.22910705321510505,0.10417333861472763,0.32206161631913793,0.6277043543601855,0.6126615710508101,0.13948281695553874,0.13702183608116142,0.6142727089490604,0.16605957770854315,0.07963079146739262,0.4229313623665051,0.7706076563635479,0.48571480627010544,0.7536857872326457,-0.13085841580939436,0.01805245939609822,0.454656413287505,0.6517828782770879,0.8090495588038795,0.3776024388376283,0.6567480474903806,0.12938860292857407,0.4448340309656663,0.0009889894823101471,0.16413449086671664,0.45834413568529514,0.7484820464444225,0.7447087933237888,0.4987346871274303,0.5474327236247282,0.33648242971004316,-0.1718152166039302,0.7134693937350742,-0.03848663880208509,0.7953354511143413,1.0,0.24268506374984064,0.571618146496128,0.41600070968863145,0.6960967657796352,-0.06102207564168276,-0.07858438595847111,0.03160769255817252,0.7977689458242873,0.37965177369901654,0.5815227960789925,0.2390054926942718,-0.038831174987551634,0.6098498959775505,0.45108581246523205,0.49673151644900165,0.7838976029377639,0.4567202639757483,0.3653910892838311,0.3672232348441861,0.1312026901816136,0.4315723622812838,0.4285859273771248,0.2217945646644232,0.5367776246043935,0.5552118092210824,0.4515100577907859,0.7099694613980285
