,OFCmed_R,Raphe_D,Thal_VL_R,Putamen_R,Cingulate_Mid_R,Hippocampus_L,Frontal_Inf_Oper_L,ACC_sup_L,Vermis_10,Precentral_L,Thal_PuM_L,Precuneus_R,Vermis_4_5,Frontal_Mid_2_L,Vermis_9,Cerebellum_10_R,Olfactory_L,Temporal_Sup_L,Hippocampus_R,ACC_sup_R,LC_R,Vermis_3,Thal_MDm_R,Thal_PuA_R,Caudate_L,Red_N_L,Cerebellum_3_R,Thal_PuL_L,Thal_AV_L,N_Acc_R,Cerebellum_4_5_R,Thal_IL_R,Angular_R,Vermis_8,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Cerebellum_9_L,Temporal_Pole_Mid_L,Amygdala_R,ParaHippocampal_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Cerebellum_6_R,Cerebellum_9_R,Thal_VPL_R,VTA_L,N_Acc_L,Cerebellum_3_L,Thal_PuA_L,Temporal_Inf_R,SN_pc_R,Heschl_L,Thal_IL_L,OFCpost_L,Thal_VA_L,Postcentral_L,SupraMarginal_R,ACC_pre_L,Thal_LP_L,Occipital_Inf_R,Insula_L,Parietal_Inf_L,Temporal_Mid_R,Cuneus_R,Thal_MDl_L,Thal_MDm_L,ACC_sub_R,Thal_MGN_L,Frontal_Inf_Orb_2_L,Cuneus_L,ACC_sub_L,SN_pr_L,ACC_pre_R,Rolandic_Oper_L,Cerebellum_10_L,Frontal_Sup_2_R,Temporal_Sup_R,Calcarine_R,Thal_PuI_R,Fusiform_R,ParaHippocampal_L,OFCant_R,OFCpost_R,Insula_R,VTA_R,Rectus_L,Frontal_Sup_Medial_R,SN_pc_L,Frontal_Med_Orb_L,Lingual_R,OFCant_L,Precuneus_L,Occipital_Inf_L,Thal_MDl_R,Cerebellum_7b_L,Parietal_Sup_L,Frontal_Inf_Tri_R,SN_pr_R,Calcarine_L,Thal_VA_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,Cerebellum_Crus2_R,Lingual_L,Angular_L,Cerebellum_8_L,Temporal_Mid_L,Thal_AV_R,OFClat_L,Occipital_Sup_R,Temporal_Inf_L,Frontal_Inf_Oper_R,OFCmed_L,Occipital_Mid_L,Cerebellum_Crus1_L,Parietal_Sup_R,Thal_MGN_R,SupraMarginal_L,Thal_PuL_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,Fusiform_L,Supp_Motor_Area_L,Cingulate_Mid_L
N_Acc_R,0.3452177609593788,0.009644813728854354,0.5763099593030118,0.5899502375239681,0.2303390198188978,0.5375200513692463,0.6273637376590517,0.590307547258524,0.6039587006384723,0.3660801542453837,0.5725056069406198,0.07031452690516113,0.367299855785632,0.478298612343017,0.5383818040039339,0.6477412264716915,0.41122992235648975,0.47975188482853975,0.4716550892326605,0.4043021057646266,0.23331818825858613,0.2468668286982649,0.5743626554620554,0.420161194327253,0.4819651507352123,0.287476836860421,0.02976697849668856,0.33541312964474973,0.4660078245547804,1.0,0.1774079897249668,0.5026635414972457,-0.02171735081598092,0.2464669077902483,0.45162814765403286,0.2994926459576981,0.47885268040082707,0.1637415056226728,0.2965287883682792,0.41738473972418816,0.16903371642669665,0.5645784061420882,0.366713368804653,0.5410170033858496,0.5948313241277094,0.09192256612188739,0.5815692748808726,0.29789979661234917,0.5449350096446387,0.4138127704940407,0.032309518996818984,0.09745136361406433,0.5372946237841426,0.43371860119142985,0.23015521467036185,0.22814519827839086,0.08798967702198356,0.5315298082252947,0.4871007296333152,0.3114830776092405,0.6092878696307729,0.03669778308336508,0.4853650681831148,0.07919769484251332,0.3308717930203722,0.6062488613384923,0.34015019998654095,0.4263374798650671,0.28914562940056465,0.0710850237418649,-0.06351662939555883,0.31336448433189334,0.6091064181827784,0.455773412259974,0.7030771468449476,0.24100542392271673,0.5342662114758001,0.15992736074455427,0.14383826414792433,0.4996474324932321,0.26088298575768276,-0.0006172717923449969,0.306229741099657,0.68141244798515,0.26112028736641885,0.19810058465865116,0.49700004096646416,0.4336417028023009,-0.2654846914437479,0.3639408967849866,-0.31972483368610694,0.051134753742426896,0.23310337198060804,0.3854624506490596,0.20243757333676876,0.3756583045849833,0.47689995465187424,0.32328656349189666,0.1794032670814227,0.5091112935144109,0.07471686348129976,0.33100927634761257,0.31653583936075064,0.2414669096517589,0.27985920607426656,0.08337630800751172,0.37564857553347286,0.34388351800296146,0.7093402944792492,-0.12213259954254134,0.01137517352726363,0.15161376584072486,0.5291518583097004,-0.2035260540799346,0.14669179871651652,0.2642545446396632,-0.14972567553219476,0.21031266784264335,0.23077847777795057,0.2742109240967515,0.4755562641790894,0.17244051714142233,0.3887350347232383,0.1696708300917968,0.2348541372212899
Cerebellum_4_5_R,0.21375651733824558,0.23777177605810787,0.007794395965002863,0.46332033773598136,0.4854739482616459,0.45108549878103216,0.5027195141838844,0.44959499870200736,0.3921125183064208,0.25333798209586045,0.17326630431129383,0.29150256351875864,0.6754149848314247,0.4357316590555132,0.33109186185151773,0.3773719291328147,0.49510672154309643,0.3657854179204044,0.48637762405292995,0.546356647095524,0.5097417510642894,0.773271887753615,0.19728043252641253,0.11252145680013673,0.42987187959564926,0.33511182654714733,0.7651701151331641,0.366371627829974,0.23852173765526244,0.1774079897249668,1.0,-0.016786766966180384,0.14946288801314309,0.22967616324526097,0.5699460895989843,0.326753896300406,0.2718675822138315,-0.02689228283774267,0.540165134367833,0.6171468001148864,0.43275256207126117,0.48196258307235484,0.5013080165291702,0.36724715833589006,-0.06640150491880986,-0.05200844536665234,0.37120264017926374,0.5745481571040921,-0.11359245285072822,0.5608807428006861,0.5742430046194218,0.5275895839390204,0.28062213874148423,0.3698520485799928,0.3991326231316496,0.06612196037263338,0.08063423680459328,0.1716719019924056,-0.09132481742012513,0.11812687313059726,0.5042697857275419,-0.20430809945251474,0.2749360641254511,-0.10125450011423487,0.21189848560092583,-0.0068116843941327665,0.04977547733795903,0.16217345295468635,0.4077429802039781,-0.08879601575855199,0.40695468291216674,0.22299067124399236,0.3721664574958406,0.42154936702048046,0.40167170616489684,0.3857732671692599,0.47296083414473866,0.5746503244910699,0.375441964952949,0.45062432062770086,0.7135759968683687,0.1712729349220509,0.45047121197430323,0.40247041608000517,0.4900847956395506,0.2545220883497025,0.3839159405480995,0.2665775681314982,-0.1474525433342961,0.33854332104213014,0.10300476150567506,-0.030923199968832676,0.10048557904928816,0.17078704588628374,0.2895690039851013,-0.08706395940147264,0.3835961339109235,0.0031631623847657945,0.5284984502461156,0.19444343166249967,0.14521022403965275,0.21574523946775254,0.8797029782502581,0.4553565350191654,0.5586370177646185,0.005367372426074051,0.2646844517959763,0.26520664520867676,0.20335938237453996,0.18264426471567904,-0.050272575847464335,0.48268215055564934,0.41763866925456217,0.4045315495878158,-0.22027348097227317,0.3073426976245967,-0.13940890354271293,0.27914217186457446,0.1214823391632384,0.698272186489361,0.47406181934311875,0.1826391701111175,0.592147894262328,0.4347078435672774,0.5287160368809422
Thal_IL_R,0.22838026152929575,-0.4281734290553794,0.6086950315082862,0.5377040187608071,0.025180788628846575,0.4240069275612563,0.3142970748723943,0.20030918486590948,0.36062262955310703,-0.0002286511637494472,0.39895598241088576,-0.16003463945946056,0.15436341672215612,0.16007818800342416,0.2852974151346936,0.5041729819763762,0.3953729480233181,0.2248272269032103,0.4573091306410571,0.0671304357705145,0.0535970477701158,0.07758577449966324,0.5239706164709819,0.6839783296574443,0.43267998981148675,0.20274908387971718,-0.14405733747774133,0.25143428898452436,0.3755798856354385,0.5026635414972457,-0.016786766966180384,1.0,-0.25200640166154115,0.294416108306935,0.3493312206422153,0.20079347979393267,0.25983640131167574,0.1056323497845073,0.075167941913393,0.4919495342706765,-0.10292158008743746,0.22048030314980782,0.25413590190448104,0.31727129397506926,0.7042376334227082,-0.09825037296829606,0.5592410604553216,0.3142812235730139,0.48996663135340623,0.3594504998663147,-0.1675752124021297,-0.25324186947670013,0.7235154429873606,0.37348010707441726,0.4179132427001368,-0.06439806608031584,-0.15918051361173904,0.7493760528845119,0.5418645412588953,0.15415503302153138,0.38104400479733946,-0.02421061940816951,0.44544759125101097,0.07838182630251771,0.035590470101433125,0.761446589491197,0.6206833225300439,0.5331581815771812,0.15332030801938812,0.08000628000479539,-0.277456011040795,0.7136723224310538,0.5523122689885839,0.3221179869759833,0.4918363307057766,0.0825080511512841,0.41134914844812454,0.05594568401070485,0.1451298994261086,0.4644182930042835,0.25496558007045883,0.02050178524579132,0.2009178000302837,0.5429918064961338,-0.0894578091094346,0.11454705826792148,0.3945183585341508,0.615628763524964,0.12584342733851162,0.3573512389314331,-0.13970612178551853,-0.040874823947100986,0.07577023837399781,0.0795664909239841,0.10704978997398774,0.263795758822699,0.49230382744314655,0.5483630637591349,0.013444721691783963,0.5095725289187705,-0.23706924935667634,0.3825210497285067,0.18419036244167725,-0.08908869148100214,0.11710282109302748,-0.2678228004222492,0.22293626275963305,0.20821461496586516,0.7388472611626664,-0.15305389295460267,-0.15508711716816956,0.046351970203315614,0.36645297819698897,-0.24946910411341616,0.12144237122655073,0.09184291675568572,-0.10639294078209723,0.25502124132132636,-0.14026070526238466,0.15064636283364405,0.28476657955884743,0.21431798230692461,0.24144014469919425,-0.2194535058928852,0.02677906706723271
Angular_R,0.07332558423437022,0.49699493712866427,0.2199433455742352,-0.08492337768294698,0.5786689471160256,0.124949880947328,0.0629478419582096,0.3224643115872526,-0.12301934628591472,0.2257096984446579,0.36287493074792154,0.7763724703049608,0.2441036784886946,0.04237811492540781,-0.0012806205017303173,-0.20905817628796344,-0.14801999210474748,0.36289770337515387,0.03927560211533757,0.38243257483145787,0.07360052984286046,0.1766503196625576,0.2581906771514169,-0.17655156454452817,0.16659007476325233,0.20477410015410105,0.21094344655100375,0.11566821234829552,0.35189739497860584,-0.02171735081598092,0.14946288801314309,-0.25200640166154115,1.0,-0.01470955500986276,0.18282318894267105,0.45805494964236576,-0.22587852691825858,-0.17882498678339354,0.22125846373169278,-0.13800082745899075,0.5197038021386512,0.0304624036812897,-0.011760932304550298,-0.2708994597726317,0.03992594998628394,0.1592480237698841,-0.2428850535413325,-0.07767932976502445,0.23237480797672566,-0.09162220763686467,0.3243936111015823,0.6242534346168205,-0.01502097196319479,0.06894084393173866,-0.15760493651890262,0.44296412530904977,0.9092680035528375,0.05990797102254982,0.17595199104773346,-0.08696164877613381,0.18702306130735571,0.31395519970969216,0.2832424446109234,0.6443956897392679,0.5248006754517278,0.08312731673451275,-0.07885993918901736,0.05990107808460857,0.19417507746609602,0.6804395251235179,0.30904173842374255,-0.2836495060587348,0.15470132507398385,0.04346936044866516,-0.12077225711733333,0.5761085391742081,0.37511807681071596,0.4873899208608034,0.05183475275738574,0.07462946988837925,0.06871363471741085,0.0053417881040567,0.21507109839258864,0.19537155671033576,0.31296974985298065,0.11203380866726896,0.33377540794315647,-0.23152450509735462,-0.052184783864874594,0.15245629372555738,0.09990009549002002,0.724530205360266,-0.019084698349634187,0.5266067842379075,0.018800191858583,-0.20407660474297704,0.1257303776058897,-0.2184810111912301,0.5817198482400415,0.3007752677202084,0.6024789747448482,-0.19982280730532045,0.13739543708212612,-0.08570939004844501,0.2130942844955205,0.6882842781382519,-0.16522562779636427,0.314516658479875,0.13838881249814097,0.2275200646440353,0.8198104412301197,0.1617887213107632,0.38368990843496553,0.25975729510179113,0.4613401979681675,-0.12313409687714166,0.31193631108471975,-0.044026124718669776,0.5969371812163802,0.07384270604179566,0.3445255060480653,-0.37350423819093287,0.19143921620900625,0.5461244032081892,0.518155992198049
Vermis_8,-0.020066084324388028,-0.08264436577131738,0.14966209584685922,0.16413449086671664,0.05849607526425217,0.04792045071115553,0.2879728068861775,0.2682267853371791,0.5124450388094829,-0.21908200472385617,0.3032955849709398,-0.11956659626081148,0.2034188944973806,0.2132635460285846,0.43252480189136333,0.35651551239448226,0.20902996441210867,0.12830659703292346,0.15919476349839068,0.249552293741291,-0.18577013978975412,0.3577888562848979,0.28305832140688814,0.22200680477797327,0.25104587633742265,0.2064328397578289,0.1234135662544956,0.11694546412193679,0.08575982915864279,0.2464669077902483,0.22967616324526097,0.294416108306935,-0.01470955500986276,1.0,0.21288467934697955,0.09654398903768648,0.5842716269993778,0.3223146322177245,-0.04976146863140208,0.2901253384424878,0.036471752360974795,0.31126490939718493,0.5757861952476148,0.6038993347509156,0.3084396268452656,-0.3296158901344977,0.2696633715301751,0.3489267020538093,0.004770559585151134,0.6077658260380757,0.04617414997618966,-0.07024416338088728,0.15338494519728219,0.10619897908047926,0.04213171556725474,-0.3030019477483398,-0.09912685685014475,0.2652521906776418,0.051188437513124754,0.46137301549097764,0.10490681891076169,-0.4396148226187696,0.4586727730077734,0.03525582150490516,-0.0326391057586757,0.226707443432474,-0.03474939725779375,0.32299696717419607,0.279004862425185,-0.21561006944701677,-0.1614087769577541,0.3224197369323337,0.22105149267373564,0.26947424664947955,0.35352459875844483,0.20280631111509437,0.21818470715490418,0.2441373605187025,-0.22346629397676138,0.35106378077596445,0.3522067550397495,-0.04713679780921339,0.23475439405244133,0.18784043573045084,-0.026462627348840084,0.055797149452670614,0.3271450431504541,0.30914260303954594,-0.1855457511896875,0.42497144648283613,-0.15158529989926603,-0.2648842305403789,0.40761161393578815,0.21653424483827483,0.1778166297035943,0.31700987229900707,0.3401713674772698,0.3113319959775171,0.30826418835568536,0.01825864433529523,0.001243961532746466,0.33439529810797297,0.2602190547385323,0.2830354765645417,0.45577743475776494,-0.0647208885237052,0.6376592752727556,0.4395685200928887,0.2083977820239286,-0.12754814383918256,0.0063010998243181685,0.5466915188141447,0.2373137284140958,-0.11441619401183671,-0.12787559441690718,0.5572777595679913,-0.3043778706649022,-0.10900062813122095,-0.1632776425148882,0.3201484799893231,0.2780352547318401,0.4509712848441331,0.48885014502156077,-0.05284422368375275,0.12660153349875872
Temporal_Pole_Sup_R,0.49909255838653876,0.12290065005626781,0.3739199829710095,0.6567480474903806,0.47442604359762175,0.6445990139812341,0.5612142460358834,0.4124956439193266,0.5109621686228658,0.19830600108262683,0.4496856373754708,0.28681322714694213,0.6226383288073312,0.4379438529055519,0.471435134105047,0.519454886753353,0.5939377780042322,0.6311260914589084,0.7121900774206507,0.5143616555138352,0.365272952107954,0.5766203972122115,0.5434837261560175,0.34942082941905095,0.6243931798467639,0.5004395284339327,0.4642581137215695,0.356878763051767,0.34472777223035617,0.45162814765403286,0.5699460895989843,0.3493312206422153,0.18282318894267105,0.21288467934697955,1.0,0.4602480473389155,0.3139604063844111,0.1349098118995991,0.6752560926711585,0.7948622559880211,0.410073237728337,0.5485262857333835,0.5317751474240624,0.37596572402960654,0.36422697197007886,0.09527193332360047,0.5679947995986455,0.6083669334081923,0.28303906686993197,0.5721388049078387,0.43650129987291914,0.378296569164189,0.525953065655262,0.704402875264573,0.4530693655807716,0.09810785518576869,0.19393370634633464,0.5738766392368383,0.26984246015731217,0.20142211319610567,0.7633151152597039,-0.0980119306373542,0.6158049356701515,0.10738092502387105,0.263440978277608,0.39772713752037625,0.3792386995222705,0.47932191359282955,0.5742462852339236,0.1084657583333892,0.36425355183589275,0.45612786638458935,0.6103614523286885,0.6091565147295904,0.5070845787637135,0.3963358527742999,0.7111905171606309,0.4552372061548162,0.32600653248449707,0.7211631538805259,0.7141372229378125,0.23228610117849824,0.7317360935018675,0.7427769189774897,0.4265148355610722,0.35757183979487495,0.5566952906062429,0.4448417032179269,0.1544851874780037,0.4877724662614062,0.2597234327802809,0.09961610335363029,0.14567219740836354,0.24178265684626968,0.37185896570497107,0.07742779021824192,0.5747586829228873,0.4330986196220526,0.4218851665044742,0.41208918632832375,0.08188290745169458,0.4547577783404131,0.658445406826258,0.2586119095849776,0.4523467723242675,0.02998640783634338,0.2881075948910494,0.4920039634458594,0.5820311831871542,0.1532250779718641,0.03568353732086378,0.4295467728330571,0.498654412416705,0.3133543686359096,0.09029160158416578,0.28388624622422126,-0.13731334218571284,0.28824197559258824,0.11698313717637282,0.5387358654507424,0.5692384777567483,0.24523149169341799,0.5757471549798896,0.2806002766264047,0.4697190656735989
Frontal_Mid_2_R,0.26635094000097853,0.15353138554735948,0.41474150666820325,0.4749128333476369,0.788423470320755,0.3948305519347193,0.540936750869917,0.5278727623335638,0.3099344014295454,0.41478530582528933,0.37193480922598204,0.624637216519216,0.5011748365537276,0.5012741846674131,0.2645349424597047,0.22146522580673902,0.37044588383126553,0.6540937955010604,0.3728915615278551,0.5261415154032614,0.2432405548429555,0.391597318312337,0.6045212943349563,0.39052960265555703,0.5513190951949807,0.40729993606682946,0.2648565713524645,0.2902001418033897,0.31890271839940654,0.2994926459576981,0.326753896300406,0.20079347979393267,0.45805494964236576,0.09654398903768648,0.4602480473389155,1.0,0.14944388475590514,0.03794063237172194,0.42651821725779054,0.32480763876262153,0.54486816121546,0.5970634083525023,0.2332333045598404,0.11759995318844105,0.32398260737951085,0.23793309484219785,0.39540550138808256,0.29361933243945076,0.34462719498727534,0.21568727017294928,0.4359581659651592,0.4379177880768055,0.2680837844158546,0.3478470948494445,0.3291930728619253,0.3222764047376712,0.5148197855944211,0.42658912856546816,0.5122766167764691,-0.01720941194345571,0.558766649668458,0.17948740823879294,0.4522814063575362,0.5157404142620788,0.34375951125189413,0.319501163030119,0.30511579574520314,0.3363985297086753,0.4928056573629883,0.4742012648046368,0.2999108682478149,0.11798164344592192,0.5296431042129094,0.6148755808099104,0.274735919218865,0.7087577543979254,0.5671594381744673,0.4946999519393083,0.3060127331710871,0.3399759315706501,0.4094302368283707,0.34289089099385306,0.40795981653324553,0.5400038460320807,0.3540125230233285,0.16574511957741764,0.7871513008573758,0.10971324719403668,0.1288723926628784,0.3650756016326966,0.27435359959087624,0.5004454628415002,0.03578603529083659,0.2927140489431241,0.21988296429113943,-0.009685964106089998,0.6469888750601925,0.28448643942496876,0.5294143557589986,0.47626658071471833,0.19715458466735522,0.35729028296964255,0.3533530688646828,0.10838903976834317,0.2707243880610866,0.29411519914450984,0.13821000895457966,0.5067886309246595,0.509863078951176,0.2678639688843445,0.3343906444677146,0.3772672564025922,0.6900567147836769,0.24706232278133267,0.30340157502575327,0.1273357781129562,0.12069549614626902,0.3762583594609945,0.414467430096031,0.3812363147470794,0.7808421016306684,-0.0894592351911856,0.40985651273585616,0.6021167689144914,0.7709397062250958
Cerebellum_9_L,-0.06542255700659379,-0.001121358843886119,0.2860070994274364,0.21797526343645954,0.08208481072794602,0.15640950333028983,0.5035021228427462,0.33070934166517996,0.7002687605492924,-0.009177594285508706,0.3649274197951708,-0.14818336556516082,0.4346447196684049,0.4690201746515497,0.8342812419605944,0.5474351741411924,0.2911649423505549,0.3370826713475651,0.18483123246325434,0.32650181128593747,-0.2276561295646294,0.2574787192843474,0.34342287638189467,0.08152622069745079,0.31264554280917484,0.19998310638724512,0.3165277384303314,0.054847214962025166,0.03672279622483039,0.47885268040082707,0.2718675822138315,0.25983640131167574,-0.22587852691825858,0.5842716269993778,0.3139604063844111,0.14944388475590514,1.0,0.8217310375721718,-0.05302082423038518,0.4437924357707755,-0.01024010429758585,0.5925820580916424,0.7535305449930926,0.9521029481287204,0.4619936269304659,-0.024279037223575533,0.45180802118705876,0.5597644968849238,0.11598452897320853,0.6596408809302159,-0.01972999043893866,-0.1389077423703883,0.14246923269269546,0.12379998596275585,0.026240070504108502,-0.25975488399225677,-0.16358685688384839,0.25436446423233006,0.06279681496382954,0.8347776879943413,0.2635446744824396,-0.47523644384453,0.44456837426058393,-0.23921179709688362,0.029074042794061592,0.2556807049334388,0.17183463011214262,0.4353608476620634,0.18449806079202424,-0.3751513406282711,0.11090666412527082,0.17968073923525876,0.3784072104798222,0.36418947154616005,0.514687985065052,0.13195122595901182,0.20384181401576437,0.23701456714607444,-0.2996940916365439,0.5095621652956771,0.33856643222862826,-0.23636039162168282,0.12374927414789832,0.3060262434624675,0.16255273481397792,-0.16905593162974847,0.35887070193018705,0.10645184390876734,-0.22154475507628243,0.6614573521146149,-0.18693766893859615,-0.4066305650324035,0.7592246780801868,0.30324312868421593,0.3858392490850764,0.5333556208284487,0.3627592536243816,0.30768241957842,0.30922602705926827,0.08232223280135009,-0.11732057952243752,0.44092566635180586,0.3760333612145092,0.633249520771574,0.6703858179221105,-0.09588067031592194,0.9319823910424274,0.5882937441825621,0.2942552684444441,-0.4004689094629498,-0.06193640373642348,0.6244579677861182,0.20377998140156198,-0.28701069717445965,-0.17767119961016276,0.8653917780202863,-0.3959433294890749,-0.16141088591126201,-0.14232317089426877,0.37508358255265833,0.35177446386526745,0.7696080291122467,0.6479724530908656,-0.07349528393139655,0.1413442124885615
Temporal_Pole_Mid_L,-0.2436668200546431,0.06323629722186866,0.2138920783136164,-0.07858438595847111,-0.03789584483237247,-0.024254121048862615,0.18156916079528906,0.00010319179260881664,0.39094447517634295,-0.15337428679097792,0.23308099628156848,-0.13536710158429557,0.282946872053766,0.2524913724534121,0.7009224715166893,0.2615613896785125,0.045950299443669594,0.22695760453923874,-0.03503381149857076,0.17656498422469433,-0.4840214808057155,-0.07897386596429241,0.16440106596295953,-0.17201238582129644,0.1762625022396658,0.031959205100395446,0.23146459196109614,-0.20341545229071492,-0.10875477473082641,0.1637415056226728,-0.02689228283774267,0.1056323497845073,-0.17882498678339354,0.3223146322177245,0.1349098118995991,0.03794063237172194,0.8217310375721718,1.0,-0.28875659143241883,0.21309573058984776,-0.18972276631397048,0.31703353291796355,0.5404834198953812,0.6985927102960436,0.38801763637835224,0.15523850825220853,0.18910841228932945,0.3965112870989872,0.08702187296232675,0.3500533239979956,-0.1994725738129789,-0.21123058797279287,-0.015658256766914274,-0.0698074483639462,-0.09791470523131626,-0.27242556585619765,-0.09765449670766514,0.16083046991423547,-0.060043426084392136,0.7911401922030258,0.0475275084571285,-0.35080497354888024,0.2569466329964887,-0.2027469409407879,-0.006451159884476285,0.13331166491890453,0.21017416216323942,0.3508817613083141,-0.04578573473241472,-0.28211480620103047,0.22901418870904386,-0.0400056620868893,0.2349403928591921,0.12248866277692146,0.18765035628321955,0.020642546925807467,0.0034312387068473143,0.03699052544456375,-0.42809562687864505,0.344560477239806,0.09921713259087533,-0.4139609019155377,-0.09627730600138808,0.04694164171827552,0.0410755219511101,-0.3700396455100347,0.18008378159363533,-0.18401542584208527,0.07064716835758379,0.5874479992973096,-0.016350026717488475,-0.32613569341525556,0.7435080771537236,0.2420063839767995,0.22171123885913172,0.4187592647844994,0.1539330748198835,0.19024635355800693,0.1721043296643278,-0.0012968917052803544,-0.15722355673647984,0.25472471299221633,0.11086508204204774,0.4351484515076858,0.5260197895485099,-0.057865550290052616,0.7773194847917818,0.48980518407473,0.07850127311237036,-0.5640653799620797,0.032640646492802045,0.4404391735429238,-0.09724038804643921,-0.3448247030219986,-0.08087688981444098,0.7158142401333137,-0.283459014016039,-0.34653597696930044,-0.1525530420522714,0.09487395415303218,0.17453340389100389,0.8008342621028309,0.431037757857048,-0.2656106373384839,0.012316658424767766
Amygdala_R,0.591990647145182,0.2617168056475903,0.13574373185596655,0.6462526094103758,0.4784021357822953,0.570488494299189,0.5019056288923734,0.4031500892859872,0.242012756320419,0.2536471195378108,0.19190584062565813,0.33835419125129607,0.4497406233847441,0.3602131834313481,0.10218766246036506,0.2382434361235467,0.5480420219468723,0.42394833993193703,0.6110237162323722,0.37445186201306674,0.5492782656142244,0.6019999848158263,0.32472268970797824,0.3065155984506467,0.46646443685622635,0.48104552911748855,0.3221175743352482,0.3708256297657151,0.271915215320981,0.2965287883682792,0.540165134367833,0.075167941913393,0.22125846373169278,-0.04976146863140208,0.6752560926711585,0.42651821725779054,-0.05302082423038518,-0.28875659143241883,1.0,0.5420497752288567,0.5062682251669128,0.4360805645702584,0.2320119259097058,0.009175969284971847,0.029178329111564028,0.1530266118022352,0.4396453641518201,0.36754695811514465,0.11907338223132923,0.22863867187260628,0.6031960718995041,0.4683426829970342,0.3505100704615191,0.4767224963169863,0.4815151217143455,0.11390169494778982,0.23058610560705395,0.253394739080673,0.20447660067386164,-0.15577478383873525,0.5525646800417474,-0.04333177284723543,0.2733160712106105,0.10690269221764219,0.2282169044795411,0.12491428643868958,0.08280872122829855,0.12145860572478416,0.47234155960523866,0.14329707500246017,0.318457609843192,0.2730532904279514,0.3471846665378582,0.46596632342123545,0.26017472377942746,0.3202158972831066,0.5329201400769883,0.412596795428956,0.5877894006751984,0.4411186978108068,0.6426604424634909,0.5871193275575713,0.7947063230227368,0.5882114534234533,0.5691004325137866,0.4856341148832169,0.35064708836850894,0.3341907424237601,0.02769332086469762,0.1006682361112186,0.31345222302875947,0.16537756501090176,-0.07777199374076917,0.06214051128550001,0.21773565333400524,-0.14966479894011578,0.4155183921871717,0.25330178996643304,0.33320449836799465,0.32910477534709887,0.03569482736382688,0.27325889151217936,0.5495077388046609,0.12611996437136455,0.17971854019974906,0.03958639091384167,-0.06552468315267829,0.217555336711098,0.36098610904312795,0.458567914724016,-0.03364634737922737,0.2848944728840819,0.48180781522002675,0.6226278407148225,-0.010011981978858876,0.05320276547676146,-0.12287303690354785,0.5217485089742204,0.09101487848249393,0.4867749664781298,0.45920391012106804,-0.24997169712005762,0.3681417103807971,0.43434411199033446,0.44676976326196516
ParaHippocampal_R,0.4523936701908503,-0.07891887651375867,0.37272573826126076,0.7134693937350742,0.2550841776157257,0.7060758864426426,0.49912806933017423,0.3515124335120514,0.5793546756890166,0.025837358558487813,0.38087029780256665,-0.009077410680903257,0.5224497498736216,0.3139522517715953,0.529834480799716,0.6243928179475209,0.6499376509855839,0.44379454084254916,0.8062593536365251,0.38814033745583065,0.3747669031937878,0.5130592492759505,0.4637656668450448,0.3973891314843081,0.6012126148433246,0.5470810355942392,0.4189238451848124,0.41899064512610923,0.30219234111762505,0.41738473972418816,0.6171468001148864,0.4919495342706765,-0.13800082745899075,0.2901253384424878,0.7948622559880211,0.32480763876262153,0.4437924357707755,0.21309573058984776,0.5420497752288567,1.0,0.14473999128862525,0.4990718210444053,0.6141761674458484,0.5449363248956809,0.39825007332986606,-0.037138685269619345,0.6732645814374921,0.6731944716654802,0.23436037673804824,0.6985275321668107,0.25822604378093317,0.13264099992658135,0.6235561373717321,0.6167292539166599,0.5403386964639829,-0.11494055030826404,-0.11623325558061887,0.6419109796586729,0.23711861728302053,0.3143335180774423,0.6528026596888216,-0.23933026179809888,0.525071374632918,-0.13434517224132675,0.13158938411369037,0.446039133208675,0.5072497508184661,0.5634199094141381,0.46681543048045443,-0.07118296932910612,0.21568811925680148,0.6814392117967001,0.6589611429527769,0.555455246973677,0.5814940750735239,0.25282735999207545,0.6303357242044272,0.2946240857056337,0.2795282878323323,0.7953774350233859,0.802877651709285,0.12828637630421383,0.6276096792735943,0.6960102612785598,0.3040076857635745,0.3356844914311021,0.44605348681728757,0.6106480696853979,0.15625644625045257,0.47675890806544197,0.16284240444689005,-0.12138263927277172,0.19077252541823098,0.12330583603835751,0.4160767695755864,0.22265026032865212,0.5973495456312176,0.4643199725033082,0.3020323019002839,0.37825255611893965,-0.20828936865699185,0.5255197718121397,0.6635027658493041,0.36042619558534533,0.43600442820400137,-0.21496053493687034,0.37887512135373197,0.382713922754101,0.5632637551043607,0.04957738271991942,-0.15894952117140487,0.4612078662481117,0.42523710822222466,0.18548953688447856,-0.09910365907564386,0.3628986716422073,-0.24151005427240355,0.29776308384588884,-0.12608185092955468,0.6169435765792711,0.4711073943584522,0.44409930293400307,0.6471953281204665,0.08175269154806483,0.3207405817740216
