,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R
Vermis_6,0.3967518343229732,0.19854371029690798,0.22373768843405034,0.21792150294484575,-0.26804843454061905,-0.03187091013071581,-0.2611763205616194,0.6785954535083121,0.5925526148760467,0.28978384457148454,0.5957939164771354,0.08178882134591992,0.44714544598357386,-0.13463487646431058,0.49234956954590897,-0.0520384919130041,0.1636910827554467,0.07090415408273752,0.31022697944926514,-0.17937999694263232,-0.21458433146049655,0.27671684773930083,0.10466628407561494,-0.3144113705640529,0.3549092133972344,0.24973693592387852,0.31453158470672177,0.48043237342916256,-0.30599037586276356,-0.1362446942712221,1.0,0.32974734175496073,-0.021306145228022724,0.37449059662796164,-0.14388588514158593,-0.050877102343382136,0.6737356672822005,0.23975666321830513,0.08753785847235641,0.05168014744589839,0.15171550396566066,0.12727387816954605,0.5854445268777614,0.3357913731027318,0.22893728209498054,-0.17030591749441226,0.005037886440859099,0.18759981356253463,-0.26682304329159245,0.20502842503026983,0.47073900367420796,0.1865057413522368,0.27388845938837625,-0.27968106960015515,0.39599404389442117,0.05957597145505461,0.718936562382755,0.34328338905835054,-0.08213284336313463,0.697429380991513,0.5463330187885784,0.3518717486388188,0.1617222699088443,-0.0410473697421544,0.02288467486579288,0.22724006049108755,0.6369873829624111,0.22232532158525323,0.1845626393655179,-0.11275366910531426
Thal_PuL_R,0.2726957411561137,0.2576155549726626,0.4880834985016967,0.5421308381090625,0.15821913669440418,0.5108889478017258,-0.1586782616166563,0.283411369316083,0.572951028025081,0.45735042663847,0.3201484799893231,0.31551030760576637,0.403427394088207,-0.10622427977160942,0.361362256526044,0.4867749664781298,0.33039076855075006,0.4791379473734732,0.20501839492755666,0.009647591070825828,0.3864716276058097,0.2922191694671405,0.5029474140142203,-0.17977147024229054,0.3763154974575151,0.535652056182143,0.3463878399482264,0.12466090264147583,-0.1737363402730365,0.05385843257316175,0.32974734175496073,1.0,-0.06388813786922204,0.6816899504549215,0.23425151686081205,0.37425728153141347,0.48363708581136466,0.3123655756753685,0.30458849434942487,0.3812363147470794,0.3566690189737462,0.3396713298512362,0.5739253873324468,0.008869819102280754,0.5159681209435381,-0.17044912460766826,0.4093043189757429,0.4841454428550465,-0.38235213429737164,0.3554435023425778,0.18667705638770068,0.4543393698002299,0.24653206212223808,-0.08167863641763605,0.487984767877325,0.19876290987341372,0.5661973053286163,0.15064636283364405,0.07587445535162883,0.37508358255265833,0.49175110777717046,0.13726470234763227,0.04703683472348411,0.15524682198819464,0.08650393489938941,0.5415442824044824,0.6289682634034581,0.5085949357421488,0.37918070115145974,0.2129056552551386
Occipital_Sup_R,-0.3198790452698007,0.640954311234464,0.03209048761539468,0.28062823808921944,-0.023661027568471073,0.2526385007938878,0.6907937543697749,0.1480739921037302,-0.04151712317855949,0.20230712940857998,0.0063010998243181685,0.38133147700803105,0.24479339798472818,0.45966922574518626,0.14700152258539523,-0.03364634737922737,0.3553232072430686,0.25541531005400353,0.23907510522733355,0.08631945629177847,-0.10845032518637189,-0.2075366766342218,0.09773625459145388,0.376525663161803,0.052314202011281424,-0.027787275241222882,-0.16892376115779115,0.0025449684789708585,0.7209212240990145,0.7784020769832986,-0.021306145228022724,-0.06388813786922204,1.0,-0.04439133245236301,0.34899437961544233,0.0005333500916904156,-0.07463482032339476,0.16279332068100089,-0.2618860395613375,0.3343906444677146,0.19529579788892606,0.15032078409934294,0.14324124384148368,0.40389381482235465,-0.04630340777871666,0.7024914789466802,-0.333660951178293,0.10888644143388593,0.6589819092683695,-0.03879025992458584,0.26736349846858387,0.25676201189554626,-0.3026160370861,-0.050978550007686474,-0.11258232890988115,0.04350391420899443,0.017601316568788068,-0.15508711716816956,0.6542275306699724,-0.06193640373642348,0.25672087350782824,-0.24204075198631608,0.2686755673384466,-0.2556410725376313,-0.21253999018705969,0.25988553724939867,0.20308571388900135,0.2508593834474781,-0.28495503849437054,-0.2733729838577805
ParaHippocampal_L,0.5478983002467606,0.12506989743122024,0.6728581094758002,0.5548637822078595,0.22869164647798337,0.4649210163294838,-0.07125062586028362,0.2067805766672264,0.5797533914894373,0.6378334160378384,0.3522067550397495,0.2651340946455254,0.43644191282931794,-0.09711381899538897,0.36362845893229184,0.6426604424634909,0.42658607894630796,0.4402501758655606,0.21427684638967706,-0.11470173356557181,0.44134085347341284,0.454654272112432,0.5526011416952903,-0.2505223911561312,0.3368604216843342,0.7353420138330544,0.40443736067750313,0.02659444788937042,-0.07120686491362137,0.027625579952089432,0.37449059662796164,0.6816899504549215,-0.04439133245236301,1.0,0.18853820900219653,0.46544124754052774,0.33712261401967,0.3723510027154342,0.4920503772204984,0.4094302368283707,0.29585053700244957,0.4005977100739861,0.6703616882786437,0.028941494085176933,0.520712912134755,-0.07167973674508646,0.6366475674643729,0.6564113638235112,-0.2635069365421949,0.5040499603447595,0.1877093815617279,0.5369465424735087,0.5095955779387628,0.25360933440378897,0.5771401913537018,0.38173588089661137,0.5675118235752769,0.25496558007045883,0.10251850362326714,0.33856643222862826,0.4654833476958671,0.3778309968385053,0.14391034042975256,0.3049343018003735,0.3680167677133686,0.4006646391794006,0.6956630534570076,0.32300481689090454,0.6430178750549298,0.2906661149065927
Supp_Motor_Area_L,-0.17586039157401628,0.26694909919944987,0.27138298878050815,0.35498232300182214,0.35050347766588325,0.5184712052964576,0.4128644832483908,-0.20688891232818724,0.01122803282864508,0.17469277777245687,-0.05284422368375275,0.20519532900942947,-0.06663241520891318,0.47995590561556767,0.0689263294521323,0.43434411199033446,0.4990436690710628,0.39931150394837156,-0.017373081643720138,0.6896539407479684,0.3027659676566065,-0.1192824704085155,0.41237747601366515,0.5798258933876145,0.12736408209802502,0.08419264208337103,0.05672783847757942,-0.1565298898498806,0.5485802238400211,0.5670379764833515,-0.14388588514158593,0.23425151686081205,0.34899437961544233,0.18853820900219653,1.0,0.5987027975027747,-0.025077066983387738,0.1991874683198806,0.1643700698063788,0.6021167689144914,0.7084813691748536,0.11935804200196827,0.14889099412140183,-0.032412897734356114,0.2383035927416043,0.27536010304679215,-0.040826053222627244,0.09946728952187478,0.26904792791319965,-0.0733961378083267,-0.06178096444454603,0.5073561246818393,-0.11125540619912275,-0.1231388094268623,0.17472129125787259,0.13080237817501453,0.0839634176180475,-0.2194535058928852,0.6061738587849411,-0.07349528393139655,0.19704328872461152,-0.05916160329413964,0.19959090998420062,0.08512509014349776,0.0987734271614622,0.5059842366972238,0.15321966720004135,0.5853008466445623,0.1348637778339327,0.2665617676750736
SN_pc_R,0.08399963202226035,-0.06934920205436723,0.38395966177259777,0.2364044213600409,0.4718403782982724,0.5703677324796422,0.12092512578295157,-0.23887214700140613,0.09207463312742133,0.15238882707825016,0.04617414997618966,-0.05815098913663086,-0.21535499894822932,0.2096251544823802,0.1147369557775983,0.6031960718995041,0.32639035417366374,0.44420427964502374,-0.2619110123189788,0.3117338395066266,0.2970115748781686,0.17268234846641048,0.31223568105946664,0.11836022804851584,0.26787990566001707,0.1719224561544575,0.02879081498603819,-0.27315059021042365,0.18712129887974926,0.20108259822593552,-0.050877102343382136,0.37425728153141347,0.0005333500916904156,0.46544124754052774,0.5987027975027747,1.0,0.035177954474209586,0.14164794520105667,0.38009348949024274,0.4359581659651592,0.3750559092433431,0.02575162387622607,0.37949829976696,-0.13247269436061423,0.3602166072592867,0.02842774992834487,0.28242770028228337,0.31789327488562225,-0.14484121535330416,-0.031898850049109265,-0.26091539484333665,0.4180044559374909,0.10797898150734944,0.11978628173589878,0.2415078201339376,-0.006840606659894363,0.24966987142513167,-0.1675752124021297,0.2204202651168534,-0.01972999043893866,0.3059618613339654,0.22939275436444992,0.005684669325666407,0.1742163951700131,0.22229191567356965,0.33584986345356665,0.3465447974549827,0.3589009294358464,0.478167437779932,0.5077916711427432
Cerebellum_Crus1_R,0.06115096161809908,0.2778943852825879,0.14554794211340402,0.15735804484403726,-0.3089994935018372,-0.03748841377487362,-0.4694865637556894,0.8494361881884629,0.7208688813931448,0.20239241033257285,0.547112545780048,-0.005303314769891441,0.3753957614533318,-0.21902916610958958,0.6340845336125293,-0.018727130222067512,0.16005838844769518,0.20444333318629143,0.0857357735427178,-0.11394664516178672,-0.2982858397730116,0.193595874489522,0.1433242308840753,-0.37366732198549857,0.7106252396155193,0.11119743727268752,0.27145192554641534,0.45453795136607095,-0.5018519425263888,-0.1654545176503646,0.6737356672822005,0.48363708581136466,-0.07463482032339476,0.33712261401967,-0.025077066983387738,0.035177954474209586,1.0,0.052047874456434835,-0.025039690519574956,0.007055912923622702,0.19779774292729213,-0.05617680824704236,0.6845561736421597,0.3371982552876036,0.14416285079306834,-0.2566837561435422,-0.11338916711399807,0.10200598793856959,-0.5123533635402422,-0.012003373343334978,0.24789296702752672,0.18158106609875904,-0.052395745112712264,-0.3168107226659119,0.28581896798400397,-0.19817543557837322,0.8508083337047231,0.030421869045609798,-0.15213282110877518,0.8376855164773078,0.7231689555577222,0.12945931180660247,-0.1783218905992513,-0.09934919853513977,-0.26101919545047203,0.19604072043902512,0.6481962568365983,0.30473249738857494,0.05795566847446905,-0.28702322228949356
Thal_AV_R,0.4832805090777342,0.4515212963848708,0.40606517681525306,0.6878733251746302,-0.027168656564883247,0.375115413274919,0.3795862052089786,0.18905673690017066,0.3755925271033124,0.3860646135901265,0.2083977820239286,0.6244391113753807,0.6257198088577095,0.053148391382824955,0.49653996948520723,0.36098610904312795,0.5852157557683388,0.4519409450699445,0.8375685528612168,0.31920807401657436,0.2667068542992297,0.36419638761731665,0.6753414251660688,0.25821717605210553,0.20186341996025234,0.6158895957077126,0.5266027983960935,0.22581546926610202,0.29128291299998677,0.2150357470612936,0.23975666321830513,0.3123655756753685,0.16279332068100089,0.3723510027154342,0.1991874683198806,0.14164794520105667,0.052047874456434835,1.0,0.47385536408174606,0.509863078951176,0.5874102462063551,0.7190844646958294,0.14538822477373298,0.376763305519839,0.6622350445071314,0.12598335404909375,0.37158633388943724,0.6429057392428468,0.1788937567213125,0.7215917725403511,0.7596730664878897,0.5804150564498857,0.4761134885679458,0.05845911620729821,0.7560693928298337,0.20544771443964385,0.3109027421046591,0.7388472611626664,0.3214609182534581,0.2942552684444441,0.27845140408164193,0.3849866934873606,0.674080117780758,0.20588168287850817,0.2647269515321048,0.6720005600701511,0.39772044377887955,0.5863223123815964,0.42443512689515767,0.35469785011279636
Amygdala_L,0.6043790887205848,-0.11436024833559397,0.4404567629702882,0.37576470224700825,0.2816217034852818,0.2815691012190635,-0.01644179395198341,-0.1548877622911465,0.3381435741299655,0.232203228590949,0.12418792539965537,0.2555130842527292,0.026986819067407127,0.033797796877859845,0.225397621202321,0.6060337088728687,0.29740180531903115,0.37256001232344743,0.25373184989776365,0.24042147507978226,0.4158896853142696,0.4665437233398577,0.5112307260338861,0.11895811683843052,0.1571954437503157,0.5154838305836114,0.5863941566152344,0.07052569827283674,-0.0013201322236474496,-0.09807515312545165,0.08753785847235641,0.30458849434942487,-0.2618860395613375,0.4920503772204984,0.1643700698063788,0.38009348949024274,-0.025039690519574956,0.47385536408174606,1.0,0.22801078121036542,0.3994199722608604,0.464932369252302,0.12265686422005448,-0.09814094201740793,0.45495733600345867,-0.017012160931451466,0.5708521039510331,0.565193210674468,-0.2451051871978112,0.5514961593272271,0.1714199712680376,0.46105092778418066,0.6931468976758398,0.16134850502375542,0.640242209936516,0.3329457485099856,0.2752890830223047,0.4489937348634995,0.013886138066632445,0.12661338371772426,0.10060312639845148,0.5635786450253922,0.2190591229210345,0.6149842050890577,0.4781145943164894,0.30144219840023595,0.3231518525396249,0.32826101056021834,0.7454892442761138,0.4927928514669359
Frontal_Mid_2_R,0.11798164344592192,0.2927140489431241,0.40795981653324553,0.5671594381744673,0.2678639688843445,0.5541988650291094,0.4742012648046368,-0.01720941194345571,0.21568727017294928,0.40729993606682946,0.09654398903768648,0.31890271839940654,0.3363985297086753,0.19715458466735522,0.2645349424597047,0.42651821725779054,0.6540937955010604,0.5261415154032614,0.319501163030119,0.41478530582528933,0.2432405548429555,0.35729028296964255,0.558766649668458,0.3222764047376712,0.15894651800945456,0.3728915615278551,0.22146522580673902,-0.009685964106089998,0.5004454628415002,0.5148197855944211,0.05168014744589839,0.3812363147470794,0.3343906444677146,0.4094302368283707,0.6021167689144914,0.4359581659651592,0.007055912923622702,0.509863078951176,0.22801078121036542,1.0,0.7629917897330128,0.3941818377228602,0.3772672564025922,0.15501200131086534,0.5602155263396674,0.21685790902207053,0.3291930728619253,0.5513190951949807,0.32754218493101583,0.2680837844158546,0.32398260737951085,0.7808421016306684,0.10971324719403668,0.22608114687461084,0.4469876966549014,0.16574511957741764,0.2332333045598404,0.20079347979393267,0.604841300762778,0.14944388475590514,0.2707243880610866,0.28448643942496876,0.5122766167764691,0.036560487611714,0.2376501667926806,0.6900567147836769,0.40985651273585616,0.5278727623335638,0.37044588383126553,0.3762583594609945
Frontal_Sup_2_L,0.14128956159232464,0.3550437898442473,0.3522886352694923,0.5720398740153934,0.15195799648007322,0.4576508027179565,0.2720695098525551,0.10470265175183746,0.3341487895911207,0.2507730813854033,0.1706276016598706,0.37786260292480217,0.266837829928792,0.3231979227238022,0.39387597948187447,0.4038206909505916,0.7407516928910672,0.5400310527244006,0.37603744946932893,0.7240602107741331,0.21913758085336338,0.21722419200220416,0.6816460343013784,0.5160125058525743,0.26129844392821155,0.30401718956637075,0.4645178437278174,0.13378222372522378,0.33839028072705246,0.40611626460801076,0.15171550396566066,0.3566690189737462,0.19529579788892606,0.29585053700244957,0.7084813691748536,0.3750559092433431,0.19779774292729213,0.5874102462063551,0.3994199722608604,0.7629917897330128,1.0,0.443012890282897,0.2819331781153181,0.16669504844478242,0.5620488336296035,0.08530694760066938,0.196026385611099,0.43817773696445866,0.1335203154040938,0.2943193597659597,0.4033724991117376,0.8280102901219185,0.17064738154839884,-0.0792696879381824,0.5654799529747746,0.1657981550965527,0.3494292921220735,0.27526002672871136,0.540412794315137,0.3258018492460009,0.35027661365022944,0.27024652436245844,0.4408006978605187,0.16602230370644355,0.21337823344784926,0.7245599191335538,0.3739994750826975,0.7516777221582277,0.38766147611028184,0.3381577046835041
Thal_VL_L,0.371841592190748,0.4437098003940841,0.41611422221148786,0.7014080810469624,0.02681877075794568,0.47075226609332216,0.3161788971559589,0.05532501502173194,0.2545727513249243,0.3875305888133527,0.08793651211619095,0.8812974397219772,0.5793911308468553,0.07821388806873793,0.1796779943813801,0.3812876694119253,0.5353350623671856,0.40747496828388546,0.7611104897545882,0.24770749028743688,0.354874222917351,0.16073444452080432,0.6905056085345008,0.2947801560584859,-0.016125672506012427,0.6950391807638264,0.386578302749575,0.0995607093993162,0.2722041323338443,0.2627356023320238,0.12727387816954605,0.3396713298512362,0.15032078409934294,0.4005977100739861,0.11935804200196827,0.02575162387622607,-0.05617680824704236,0.7190844646958294,0.464932369252302,0.3941818377228602,0.443012890282897,1.0,0.04905747800266175,0.23235545436238017,0.5549003976993362,0.19579942378166074,0.6214261361355261,0.6662968278227086,0.18907529681901844,0.8916695136673279,0.6429142625779157,0.5134927473105994,0.43234811803839784,0.09725089570499343,0.6033630754612849,0.3125225996754175,0.16193521164643376,0.5607485524283709,0.34070688498772206,0.10089221021414471,0.18146429507124648,0.16141661441314148,0.4424996412110379,0.11671384555272647,0.2225233730392179,0.5825189645326898,0.3104237335515876,0.5030513469463637,0.3341878877314145,0.32489624980783427
Temporal_Inf_L,0.2269837981773007,0.2118430308755259,0.43861195718527185,0.34020178252528815,0.11488663609060015,0.29984712391705953,-0.20844146272186587,0.5673371835678834,0.6169038539581603,0.4422500246400395,0.5466915188141447,0.01976225689571349,0.3420460969873605,-0.08111657103210668,0.48578995092958904,0.2848944728840819,0.41382882511986074,0.3834433692682043,0.04407947980790514,-0.2082593600514291,-0.11217668694314772,0.35686342015038497,0.31058880098957514,-0.40887084941027557,0.60537303789122,0.28058869411081144,0.20095865030753174,0.23024538407845122,-0.22287442824763018,0.11111312269766056,0.5854445268777614,0.5739253873324468,0.14324124384148368,0.6703616882786437,0.14889099412140183,0.37949829976696,0.6845561736421597,0.14538822477373298,0.12265686422005448,0.3772672564025922,0.2819331781153181,0.04905747800266175,1.0,0.1714998340540928,0.3513114242336861,-0.12915553874035055,0.1778377626614788,0.3670520056183399,-0.29653822400749436,0.09333501349315232,0.20740623797276833,0.4434470595503243,0.10873551800751834,-0.0685528882614787,0.3239539759463427,0.02863407103295917,0.7706220996277414,0.046351970203315614,0.16000080615232642,0.6244579677861182,0.7370204831065464,0.3476097885322433,0.010648639770953658,0.011592393253381173,0.020309858705937954,0.3746836146411008,0.8538811330496981,0.35484391831201834,0.2840923596468452,-0.046548120864753385
Vermis_1_2,-0.15889781604324205,0.6221094440598088,0.03667204861686024,0.26999238697132427,-0.5426319413015901,0.08233077878135896,0.22328915806395588,0.6265221877033904,0.22817328816328625,0.1727876994273161,0.1321750569899876,0.2656752862242543,0.4731266372315844,0.1773123664855835,0.7294694551731538,-0.07559092976808701,0.3845688986968971,0.3073059506354551,0.41292530011208556,0.09543609828108966,-0.22335645061996673,0.1654880524375977,0.22644072608996768,0.15095998550272594,0.3465746061866299,0.17020944782312009,0.23999520343619427,0.29578940030948164,0.20679395021190083,0.27833827765706215,0.3357913731027318,0.008869819102280754,0.40389381482235465,0.028941494085176933,-0.032412897734356114,-0.13247269436061423,0.3371982552876036,0.376763305519839,-0.09814094201740793,0.15501200131086534,0.16669504844478242,0.23235545436238017,0.1714998340540928,1.0,0.037265286934100764,0.41279082305835335,-0.1693158226650083,0.2782542786393445,0.35523740311858604,0.16897621963631645,0.5749255789564003,0.21485587605865245,-0.16050212938923203,0.11290660379124756,0.29189220055771464,-0.19341268608215575,0.32483309685084333,0.13204514707628234,0.19905649901480374,0.5420897100931888,0.5011260706055208,-0.02864093582036136,0.24261075783773056,-0.4021288061603814,-0.29506583189490393,0.09061955469333625,0.36068741499791335,0.1411711574349932,-0.002231449343198208,-0.2512694322638728
Rolandic_Oper_R,0.5350919261573973,0.12413295022381064,0.5736975620774052,0.803234530938709,0.19588144726205473,0.6181648981729351,0.24609876971586486,0.08970983925937892,0.4512371483970182,0.42912619313671785,0.22969105422783345,0.384558958961929,0.4949238403419991,-0.12212352771713848,0.2838471433413656,0.5225686648413487,0.5731382882474109,0.5042664541126106,0.514437416570131,0.24045336348504728,0.30476340389144546,0.3023649134506757,0.7109641993100543,0.10796397721510591,0.26512681937219873,0.6298403578150512,0.42620169118171963,0.04106405020916808,0.1091544974341087,0.23600349353673283,0.22893728209498054,0.5159681209435381,-0.04630340777871666,0.520712912134755,0.2383035927416043,0.3602166072592867,0.14416285079306834,0.6622350445071314,0.45495733600345867,0.5602155263396674,0.5620488336296035,0.5549003976993362,0.3513114242336861,0.037265286934100764,1.0,-0.21305624577162383,0.5261682553241523,0.567599073201812,-0.08198313994996927,0.5930430935277989,0.4222972867904786,0.6247536287103213,0.5176912947890184,0.18599297476921975,0.6526993138799744,0.172440403569257,0.43648180208258036,0.5294418703758693,0.3378461800339532,0.2009203818882685,0.3442658506358953,0.4270642906247555,0.39906646867285533,0.32975390793878157,0.5037252427207828,0.7514000115429734,0.5228408174496976,0.5561989890667554,0.5324855155705159,0.45552239966157454
Occipital_Sup_L,-0.30198330514514854,0.5300172402024894,0.021809255640128335,0.1348658594817593,-0.035059927595246294,0.1713993922223547,0.6048770857581826,-0.0690695483455765,-0.14778305994931845,0.1744205942741431,-0.07981638382802471,0.3672129068819449,0.06649092564511999,0.5753282134544427,0.10691658942627137,0.006713789466088069,0.21239047835038374,0.3103681772230259,0.15460239117110405,0.15858335530388518,0.03403930134153187,0.00941922687323761,0.04450336268372218,0.4575981186560891,-0.1411474157084416,0.023214945882213886,-0.07248036472491563,-0.05331711962095692,0.6845132366796461,0.5706793963041306,-0.17030591749441226,-0.17044912460766826,0.7024914789466802,-0.07167973674508646,0.27536010304679215,0.02842774992834487,-0.2566837561435422,0.12598335404909375,-0.017012160931451466,0.21685790902207053,0.08530694760066938,0.19579942378166074,-0.12915553874035055,0.41279082305835335,-0.21305624577162383,1.0,-0.18836773936520554,0.19699039154777093,0.581945088952166,0.017704080852718077,0.1335453763583472,0.15635890840902367,-0.1989289245469424,0.09798600744991394,-0.04854011428281767,0.0635445848240552,-0.18141932994156892,-0.1845103276149709,0.4092312555562006,-0.13851234391554348,0.05861479064222127,-0.22905138210656004,0.11827241943936105,-0.16489581812236678,-0.17156004717396067,0.047287779510907006,-0.009359065234135574,0.11135941459419124,-0.11460037277461636,-0.1502732123623695
Thal_VA_L,0.5726202025277347,-0.20366403790506715,0.40170145602247137,0.4058932036762746,0.28694202626321713,0.38944973810466343,-0.05212232501656183,-0.19528581971616546,0.1757073915174317,0.3237374053885016,0.04213171556725474,0.30393526761779366,0.23815059777588657,-0.1645831944941049,0.019230243895045684,0.4815151217143455,0.26954105865490846,0.323779041447203,0.22750637814702704,-0.01887425531409408,0.4789775794431161,0.40739812741684384,0.4767952161237234,-0.10504324000882645,-0.02186978329410002,0.6567440343119118,0.36637146241199353,-0.07015728387687499,-0.07520103198420702,-0.13040698819795124,0.005037886440859099,0.4093043189757429,-0.333660951178293,0.6366475674643729,-0.040826053222627244,0.28242770028228337,-0.11338916711399807,0.37158633388943724,0.5708521039510331,0.3291930728619253,0.196026385611099,0.6214261361355261,0.1778377626614788,-0.1693158226650083,0.5261682553241523,-0.18836773936520554,1.0,0.7075568229520229,-0.17637662000067117,0.7057158263178086,0.1172288581792474,0.43312875288151614,0.5919350308309536,0.46779580736318555,0.5085189793131668,0.23188884185681433,0.12866055304232443,0.4179132427001368,-0.008873074381099334,0.026240070504108502,0.00027801848308199947,0.36966024260120495,0.12068593767496097,0.35264058679933047,0.3852543579081375,0.2551283667617864,0.2675021934419537,0.10425509843848561,0.6701399897322527,0.5537844180379142
Caudate_L,0.4293613154698177,0.26179039616907324,0.4462919907268727,0.5902077063544694,0.09424643101744348,0.4588027937818525,0.21515952878171543,0.1331499941038505,0.3793144709048661,0.4579674518295749,0.25104587633742265,0.4674542202292731,0.46902742936292463,0.017359046643212365,0.47384768999481175,0.46646443685622635,0.54323680759448,0.6672708910882678,0.45362002787150274,0.05357782078742016,0.3546811491424688,0.5422256292087666,0.5985758369006368,0.04473422835342222,0.22699028848660513,0.6486929196917042,0.5374228120647127,0.1437323641460866,0.19822656464872104,0.12946980236400413,0.18759981356253463,0.4841454428550465,0.10888644143388593,0.6564113638235112,0.09946728952187478,0.31789327488562225,0.10200598793856959,0.6429057392428468,0.565193210674468,0.5513190951949807,0.43817773696445866,0.6662968278227086,0.3670520056183399,0.2782542786393445,0.567599073201812,0.19699039154777093,0.7075568229520229,1.0,0.011964410187440742,0.6550304341962728,0.4388836874132894,0.7361654335675425,0.47148707057476197,0.408390372968669,0.6647465095742768,0.21358907573419725,0.3871742398585699,0.43267998981148675,0.17394077634916896,0.31264554280917484,0.3230641905904949,0.39379024471667035,0.35814579741563984,0.2194893173527583,0.23773717727598834,0.45872535712397944,0.5449676691781966,0.38491343602002065,0.6719166218676422,0.3631537246499267
Parietal_Inf_R,-0.28113725809599033,0.3240324255087601,-0.013980138288015897,0.15184042215494264,0.01682492538452263,0.1692159298646077,0.758391903663266,-0.19389293390237167,-0.4442439514416266,0.04889319968957669,-0.35208907316179106,0.25570100400496415,0.1250443425887196,0.37925027992159954,-0.08438231606300897,-0.05098182621884167,0.28015143970211076,-0.012809469976928443,0.2511244511359946,0.25560338604727595,0.029925154386131223,-0.20988062156456586,0.09867205504562045,0.5436708298941568,-0.33740282294139573,-0.0029693606123373855,-0.18551817924555986,-0.07428166624835374,0.7991026679206623,0.6361570237392998,-0.26682304329159245,-0.38235213429737164,0.6589819092683695,-0.2635069365421949,0.26904792791319965,-0.14484121535330416,-0.5123533635402422,0.1788937567213125,-0.2451051871978112,0.32754218493101583,0.1335203154040938,0.18907529681901844,-0.29653822400749436,0.35523740311858604,-0.08198313994996927,0.581945088952166,-0.17637662000067117,0.011964410187440742,1.0,0.019274547574506806,0.24339289214380644,0.10178196973361073,-0.21635331659010926,0.25273990640629457,-0.12344604566135597,0.09077962309005422,-0.4124225328570761,-0.05258766433491335,0.6097672876725181,-0.30318196751649895,-0.18616425428014338,-0.17397956620525307,0.42732370316316753,-0.25027265616705885,0.03777775342758355,0.07864948969552223,-0.20644176963038624,-0.009693252532916436,-0.20200634453772578,-0.019317192617171314
Thal_IL_L,0.6477200733028778,0.27022908013853103,0.4237764544987826,0.6754894933910219,0.024759025090863744,0.360390364571739,0.1695775125431529,0.09586293407823228,0.3683282427278312,0.41879791346017364,0.15338494519728219,0.7370244129864018,0.6065439871402064,-0.0800951585002022,0.209118567408353,0.3505100704615191,0.3961543694535149,0.3316621419768611,0.7680152619744096,0.06618639063331393,0.34290248694940345,0.3054663369392279,0.6444822651437353,0.07718370974496774,0.049471602464966145,0.797547379919412,0.4654438755933353,0.12619305689093924,0.08676949434532542,0.07677656551632778,0.20502842503026983,0.3554435023425778,-0.03879025992458584,0.5040499603447595,-0.0733961378083267,-0.031898850049109265,-0.012003373343334978,0.7215917725403511,0.5514961593272271,0.2680837844158546,0.2943193597659597,0.8916695136673279,0.09333501349315232,0.16897621963631645,0.5930430935277989,0.017704080852718077,0.7057158263178086,0.6550304341962728,0.019274547574506806,1.0,0.6134429453333824,0.40523222529475234,0.6581600539497208,0.19565316469956984,0.6778300174872995,0.296657372331417,0.23967425080392202,0.7235154429873606,0.1711135470601119,0.14246923269269546,0.19516996023140668,0.30625945616646894,0.37766420698614483,0.30170750972653465,0.3167217030405869,0.48158073731074935,0.3638946088323613,0.35090013924835606,0.4582124415413654,0.3352714473538207
