,Cerebellum_7b_L,Lingual_R,Thal_AV_R,Rectus_R,Thal_VA_L,Occipital_Inf_R,Thal_VL_R,Vermis_1_2,ParaHippocampal_L,Frontal_Inf_Tri_L,Pallidum_L,Heschl_L,Supp_Motor_Area_L,SN_pr_L,N_Acc_R,Thal_MGN_R,Fusiform_L,Occipital_Sup_R,Thal_MDl_L,Thal_PuI_L,Angular_R,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_L,Hippocampus_L,Thal_Re_L,ACC_sub_L,OFCpost_L,Paracentral_Lobule_L,Thal_AV_L,Thal_PuM_L,Temporal_Sup_L,OFClat_R,Precuneus_L,Cingulate_Mid_L,Cerebellum_4_5_R,Caudate_R,Thal_LGN_R,Frontal_Inf_Oper_L,Cerebellum_8_R,Vermis_8,Cerebellum_9_R,Frontal_Sup_2_L,Rolandic_Oper_R,Frontal_Med_Orb_R,Pallidum_R,Amygdala_L,Temporal_Mid_R,Precuneus_R,Cerebellum_7b_R,Cerebellum_Crus2_L,OFCant_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Cerebellum_Crus1_L,Frontal_Med_Orb_L,Frontal_Sup_2_R,Cerebellum_6_R,Rolandic_Oper_L,Vermis_10,Frontal_Mid_2_R,Cerebellum_3_R,Olfactory_R,Occipital_Inf_L,Thal_MGN_L,Rectus_L,Paracentral_Lobule_R,N_Acc_L,Cerebellum_10_L,Temporal_Mid_L,ACC_pre_L,Temporal_Inf_R,Thal_PuL_L,Calcarine_R,Parietal_Sup_R,OFClat_L,Thal_LP_L,Lingual_L,Red_N_L,ACC_sub_R,Frontal_Sup_Medial_L,Raphe_M,ParaHippocampal_R,Cerebellum_6_L,Parietal_Inf_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Frontal_Inf_Oper_R,Amygdala_R,Thal_VPL_L,Thal_VPL_R,Thal_PuI_R,Thal_PuL_R,Thal_IL_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Postcentral_L,Cuneus_R,Precentral_R,SupraMarginal_R,ACC_sup_R,Frontal_Mid_2_L,Occipital_Sup_L,ACC_pre_R,Thal_MDm_L,Putamen_L,OFCant_R,Cerebellum_Crus1_R,Vermis_6,Postcentral_R,OFCpost_R,Temporal_Inf_L,Cerebellum_10_R,Calcarine_L,Vermis_9,Frontal_Inf_Tri_R,Parietal_Inf_L,Parietal_Sup_L,Thal_LP_R,Angular_L,Thal_PuM_R
Paracentral_Lobule_R,-0.07875265014131456,0.4118696867643053,0.3008540843266575,0.09083658419778538,0.3108040847652135,-0.07806327183991627,0.6939664633036022,0.6507551563222791,0.48900734278523134,0.7960305826228357,0.3651954718178634,0.6556744897643754,0.8468247436370155,0.46151152086320407,0.47053150300521346,0.42914881536869026,0.5658891801812849,0.05038627023267071,0.6374941391446773,0.6403757787346774,0.26732633193917654,0.08467853321645656,0.4370820331500679,0.7175405708676509,0.09123414135543102,0.29103227846059343,0.0739531736548082,0.9067167552359844,0.33136835141113835,0.815970698922954,0.6812174714397253,0.22470518849507895,0.6845325622234425,0.8657947841232367,0.3285104770603015,0.4968506222202268,0.44056117804914224,0.8136453109959958,0.11113745263875777,0.1549064722860507,0.3270620778638495,0.5292793619992658,0.7069413426648495,-0.05866228094572638,0.40061450956013,0.30922495054261195,0.4174874347027206,0.7283940535591672,0.2988262794537731,0.07297323338961076,0.2081315288678013,0.6673050961826169,0.28310949695548265,-0.07356937159128396,0.14037705887909438,0.44713172058451683,0.07182796441130718,0.4695846762111033,0.04209255639465289,0.5210705023934298,0.3114619451513418,0.22972690580388527,0.12278802030842974,0.49402470188869335,0.18411194809062015,1.0,0.2063405650937215,0.17446756564584293,0.4740653424803677,0.24294424047829247,0.1901990577612098,0.28507005981982353,0.49542190533528574,0.5673858855005554,0.14624728773911863,0.7386157556968089,0.5049029536058274,0.017578238989642964,0.43716914803479484,0.6471928749312756,0.19475821116193473,0.4685569426387205,0.2098422678114662,0.6887927829339173,0.5199370554231972,0.4336854578414191,0.7779505773267491,0.23591177776452502,0.7669550665082834,0.7097913687659534,0.403110679110189,0.5148538534484118,0.6040162404417745,-0.18819376102389648,-0.007099932237270451,0.893644061445457,0.12530932950545856,0.8100427676478287,0.6985175567938512,0.6334584816864173,0.6215384871499579,0.16246402973928933,0.46539888671020974,0.6373062214862946,0.6398827133851908,0.19350619228878727,-0.019612399122253734,0.2549237132778816,0.906613134581797,0.21211492752828548,0.52265631029716,0.12990723955612313,0.35304697647240035,0.00404216729278009,0.7780710752581069,0.74987959319823,0.5915665795109623,0.3162218478253734,0.35433287005846775,0.7407062458765896
N_Acc_L,0.28142372488606754,0.4007282491122238,-0.21190384768025905,-0.3073852615343501,-0.07800421388658241,0.037339913633207475,0.4353236419941182,0.17777852421237272,0.06320123275342973,0.18103879467443915,0.22905867491147422,0.43879395554450723,0.1947711781511587,-0.010854769027385634,0.5974955597879087,0.017132916657277956,0.38168732467792743,0.3854763468333315,0.2685683130292892,0.07154301896973245,0.4389763959625102,0.26335207071181443,-0.14805939817381367,0.32286152129326834,-0.21567807132331973,0.3749755259990879,-0.0402903973611271,0.269487378964448,-0.3232421206559241,0.2378710719642232,0.3175493922062416,-0.047809351759253965,0.3245618082732034,0.199918123019352,0.47132480881110733,0.019581199786187414,0.10564982943071496,0.21718400726046092,0.35681181777846727,-0.2668980891291737,0.2982028925619072,-0.04026662259559686,0.3377881727279706,-0.36745805715343455,0.3173902804661206,-0.07021325128017238,0.42500498149067817,0.2719759109313707,-0.0723765918393761,-0.13034786128609838,-0.2029046870041434,0.13952477842102895,0.29091171385390296,0.3206287227696477,0.1223890599797181,-0.12540338301392356,0.378795330422964,0.45085570619198045,0.32477333367824546,-0.08254407582889398,-0.16292192318288123,0.048454457568994885,-0.33930579294032137,0.09963646291660211,-0.36180685223938747,0.2063405650937215,1.0,0.2869466746854859,0.4218773360830595,-0.33655848225719187,0.30079109981046814,0.2796842729410908,0.31924657448695637,0.27140587232890184,-0.22698401519277012,0.37015012818277343,0.3758028364044406,0.22368627429063606,0.4107482459945844,0.029981181029508325,-0.05713336142102067,-0.04473368676633216,0.3703058168070587,0.4543037872588058,0.02118298313809562,0.2421309266449113,0.03660725345497472,-0.07551259715516692,0.21905750894730577,0.24940714979273093,0.24203087185799307,0.4091646152805058,0.2311010764926533,-0.16672899820174147,0.16349780620815602,0.259710148682163,0.41387732613660155,0.25483344137324965,0.4400446451134017,0.14875423966398607,-0.04258838649334872,0.3978313022156469,-0.1949852684034229,0.4094395563092841,0.03958401938485341,-0.24937486280515203,0.2943813678895357,0.12924405805393416,0.36148315736229253,0.31313115622981663,0.11106530855246642,0.3268442893845625,0.4337732772139224,-0.2685488173906097,0.084894863311506,0.44609517231231033,0.3749677238240639,0.3960809241293051,0.47051040565954705,0.25380972563086346
Cerebellum_10_L,0.5629139170139094,0.8198721699878154,0.10998541104536606,-0.40910917407461433,-0.3799044808708793,-0.30430861093938877,0.3803036819276732,0.07393009245169893,-0.24509380271122286,-0.09668115215344436,-0.37085965504892293,0.2971627874699662,-0.09932594172817484,-0.4715433852593524,0.016893292595953107,0.18193676503940817,0.4429198954886816,0.2552758559262211,0.46060535821236903,-0.188223952057466,0.666413354595451,0.6078811359400745,-0.5763737157322245,0.09761189895976145,-0.04402179838857954,-0.23738884459995266,-0.3671817146264729,0.3242023857062035,-0.3483251851307065,0.1992774681690713,0.24152588507996672,-0.31195809138563885,0.13545318833277065,-0.07978438154138828,0.7066422419858525,-0.49874267877530065,-0.004308749388632324,0.16109087566595381,0.7086818322869958,-0.5853465480728316,0.7796383542730837,-0.5551099168881741,0.16043722829306525,-0.3444335021375163,-0.15730310133261707,-0.5712907924548281,0.7593812003731575,0.34109841962543913,-0.40256540089870957,-0.2556724234670134,-0.5565900819971403,0.12601047067068624,0.6691709878814368,0.6004097602706348,0.5441356425843911,-0.6691257317581296,0.8406344709695329,0.23147361347008166,0.8841725407387722,-0.5614399476234218,-0.6876849315481653,-0.36138429422151364,-0.6728975939491298,0.19304475517016778,-0.5464847555437977,0.17446756564584293,0.2869466746854859,1.0,0.6344620275714248,-0.5644815332277248,0.7542948926185357,0.7755743672638031,0.6977889194478303,-0.046096816342103296,-0.6899891698444612,0.3444970675536236,0.8325456359020525,-0.14930117571258228,0.10018788219634404,-0.45705240421015725,-0.258871674548676,-0.36410071786301546,0.8088526050405994,0.34542573804617055,-0.35175475180900007,0.17133703550588408,-0.0507674455209402,-0.5494393076573159,0.14990141729328418,0.013183550873548713,-0.10364756065418299,0.5762020399565578,0.07929140156993358,-0.3610310037942452,0.4369255945293331,0.2715215646324531,0.4433102176867802,0.032848601839550476,0.5827994474446988,-0.18342580989537305,-0.4801988554686321,0.3325493141712883,-0.44869991958776156,0.28489707659454017,-0.3383998102065222,-0.4953756355924413,0.6359157556662508,-0.22729999703953754,0.29930833896307996,0.2494597525447202,-0.11634931334542163,0.9450755745235639,0.6699965251342296,-0.8945338222977607,0.010002731386132896,0.23963673414978795,0.0817445291203451,0.25201662588440527,0.5307082033960584,-0.1749149571535538
Temporal_Mid_L,0.37456568599093226,0.8425722964716146,0.04801056885611795,-0.27909693358818416,-0.283961054656136,-0.14901597161009558,0.5036708155817688,0.30485114467789787,0.07665145272753926,0.22214633723675256,-0.1629537409068709,0.5264448045624318,0.2152652091272232,-0.20842029804036033,0.24806777020476142,0.13825708820281568,0.8068791389532811,0.44378316636915877,0.38350038067472064,0.2043051546606657,0.7549441216778,0.25571902822297116,-0.19472951089567314,0.44562627272115857,0.10223639293458354,0.12463511388834055,-0.2052635488648323,0.5194791962378644,-0.30202712136669874,0.3904493416768192,0.6354653267694197,-0.1808805987773924,0.6146252735729677,0.27200701322109777,0.8016761767051414,-0.20461100706719218,0.1533333012691146,0.3679347033742874,0.4794741733097716,-0.4238027477164577,0.6018319252700218,-0.20592082842437276,0.5043713932237152,-0.2691496187624608,-0.035422756175394365,-0.3090375499165123,0.8349131105793526,0.6674364314197951,-0.03939366186919113,-0.3090536855944141,-0.19515039956116426,0.286208564203492,0.5711738021581623,0.39030723922393096,0.44918674561145566,-0.23947122504850915,0.6430723990576712,0.4952318517060415,0.5966356909963517,-0.23306116321583759,-0.34027675683774583,-0.19420447018386125,-0.4806487558707362,0.3164372246351249,-0.3510460565749312,0.4740653424803677,0.4218773360830595,0.6344620275714248,1.0,-0.3969284316212078,0.5766016609231401,0.5339846560884396,0.7510956851206256,0.4717600434330814,-0.3181252423055568,0.5852259315828121,0.8489572762519313,0.08748349242995722,0.30475650268267834,-0.10639445064895087,-0.23449098860216278,-0.025790829807626283,0.7512224062275102,0.6730026605024161,-0.12487806749521957,0.4362953735202659,0.19075081583736309,-0.41224274982746,0.53428510697831,0.2785487307563407,0.09173475769272289,0.705500252422104,0.28082155130311276,-0.319292240280979,0.33502299641578903,0.4815758658474524,0.559929687869742,0.35466152493933584,0.6430490429188799,0.20053583749181153,-0.07663309377115339,0.5726931378782167,-0.2806830956146252,0.388657084356803,0.11986146768383729,-0.3283418293089396,0.32679794968645903,0.31352850795678183,0.5097807076698898,0.28897217720862794,0.37153927467039516,0.6421457136460642,0.7399378721899895,-0.47838041268034937,0.15861342497530256,0.5653055284218987,0.5416520525545615,0.23632077378119043,0.7004933105823129,0.19644588126956428
ACC_pre_L,-0.504252321305895,-0.5822906426645371,0.3657804675695204,0.6308546565981126,0.7712561716252032,-0.10684018902349311,-0.06708860990256321,0.3709349698357578,0.6052063539124178,0.5312935659514861,0.6016102547378382,-0.08748645509738485,0.3089040196032811,0.6459864038027348,0.09105820239349334,0.271563642811113,-0.14742562485543806,-0.6168074402599691,0.09158698729906271,0.4333054819873166,-0.7359777181599078,-0.4245567928076672,0.8209063671472177,0.24376480800990855,0.024907704336345697,0.2816588639578019,0.47788715952308636,0.11896783887169744,0.8566054421872674,0.2159611025246717,0.21121870461017198,0.6188547077599436,-0.15450387292394316,0.3097756280471724,-0.6046690715584564,0.752326009544906,0.2768366363491253,0.2847089249737594,-0.688400175530089,0.7781215540503108,-0.44628791166902515,0.7258142721506234,0.13931060544257803,0.5528042246931804,0.4376391858941431,0.8074317238213531,-0.5631600639129116,-0.20578027123253242,0.3362579799255309,0.20690002934492693,0.8297003512214287,0.1302075273289251,-0.41075609733364166,-0.6940583479471745,-0.4196334288904517,0.7892317419074781,-0.769631681970495,0.05934583830384087,-0.7660006924541422,0.8077063405536086,0.8040774696508033,0.7097082135035636,0.6530204079119596,0.16700631047884834,0.8273780890590048,0.24294424047829247,-0.33655848225719187,-0.5644815332277248,-0.3969284316212078,1.0,-0.5628735897464774,-0.5045517235881979,-0.5520731946812414,-0.022152206430733314,0.8343533416152412,-0.10126229378691902,-0.4941680509605773,-0.23807840482042916,0.05080484949079928,0.6906440202234124,0.4409438691653702,0.6740440382266027,-0.6957669063003469,-0.25197764982889725,0.7006482322929154,0.03670734155723075,0.45555291020354344,0.7314805676571479,0.14109058928889165,0.3027053648946915,0.2585577815775144,-0.49639171377272545,0.26188463257551126,0.16972949387335948,-0.5168602535430911,0.24291841015527532,-0.7287426796938596,0.3105691852388695,-0.3050041440410797,0.43349303728339794,0.7588337918690314,-0.6304238961491825,0.8712675616777232,-0.017181138760089427,0.7090534410322191,0.8458378800047924,-0.6031316667654627,0.02239389580301126,0.12927820444709137,-0.14529756040902805,0.44259758356518986,-0.6769936211545017,-0.6747746721133692,0.6985868515107133,0.4958378011879484,-0.16281071398861097,-0.19393563174737094,-0.23612105469401184,-0.653508848105798,0.36025699427255825
Temporal_Inf_R,0.6233492902938175,0.7795527687033558,0.15172959206609118,-0.14676265232229693,-0.38593123307621235,-0.11549701495558345,0.35924096573453485,0.1327412851183009,-0.09790349254708428,-0.1789246154801462,-0.30514591088881876,0.3080219781010238,-0.11997570054068249,-0.4619816779797369,0.12653050965234489,0.17799236014246914,0.4878442045538653,0.3261812536552176,0.36943375101241843,-0.14328508052813374,0.6263055016505352,0.6036360176148367,-0.5647738348101979,0.1727635563514816,-0.04134206746461557,-0.02981260530807109,-0.1192831279731896,0.2634996540925707,-0.39715540921643094,0.14035480575748913,0.20475235699057492,-0.17283270517288826,0.25208559396247987,0.04760893626409342,0.7159404019534104,-0.42748387584658337,0.14877835634688755,0.06377671115502517,0.6387264084350617,-0.5063271064260331,0.5606295911895095,-0.4025289919136994,0.08346375191971002,-0.1678817194276543,-0.17571540811703135,-0.5586593236805047,0.7758913023665855,0.39071706392590727,-0.4284462029170859,-0.024221221731674132,-0.4569736513707732,0.08297589880887773,0.6517673104320133,0.608952108422061,0.5257871359593189,-0.5047501828399218,0.7636043061034123,0.21483951225014133,0.7307496708619603,-0.4798226562882284,-0.5281204684024156,-0.3188695282592712,-0.5283715848138014,0.1729157875637086,-0.4007691763381718,0.1901990577612098,0.30079109981046814,0.7542948926185357,0.5766016609231401,-0.5628735897464774,1.0,0.5454167521731933,0.5913119083241062,0.1163122466215312,-0.5926712091883898,0.31402213132231266,0.6999805733464997,-0.11674305916547813,0.17382745596479604,-0.35299522028486374,-0.1269716378521907,-0.18564104876236268,0.7189882168966852,0.38589250956045174,-0.2511311355932904,0.27359881430309435,-0.13278812065579595,-0.47173461175515546,0.1127449644805005,0.09020327852014169,-0.0380199858208744,0.5698834126423689,0.18832175684721847,-0.0028474491814398733,0.48769422837528753,0.20709728507393782,0.45318990427892814,0.05238751431154574,0.5626621365939541,-0.06002264528272741,-0.4075977680404541,0.3572226160651015,-0.41894492232729696,0.25951231422504195,-0.2946141287331701,-0.41097488394831316,0.6449764346829506,-0.07783851674656563,0.3323135141221991,0.3898489495595388,-0.09811344786111799,0.764944112485169,0.6505281195584589,-0.7458042306001662,-0.005035051005913783,0.2534736792178196,0.24260857799533073,0.19544403284882475,0.49069480282181765,-0.0948383747895217
Thal_PuL_L,0.3685990684446329,0.7089853090569218,0.12188441833370563,-0.4679834399725407,-0.34060923513607483,-0.17736587124937103,0.48151827940662195,0.053227244080172945,-0.2792472765334073,0.06447426649746747,-0.3112746602420775,0.4280831032589005,0.12439128009378662,-0.36678237729677166,0.12557360346823657,0.16166857986957256,0.3650557178513441,0.3012516165131878,0.44952453865134673,-0.15450424460041207,0.6375252049043498,0.43392880014436486,-0.417176740396762,0.15010946806044193,-0.07881076437698811,-0.16747586806555628,-0.33151089457676625,0.4453394185487641,-0.3026615787495474,0.3408549615967374,0.27530114784659565,-0.28574116549514195,0.24037272017146927,0.12089914760003125,0.6600347822738387,-0.36897690775025666,-0.03161251764089193,0.2607607887421058,0.7002992864980295,-0.48241803812799744,0.6838810817700798,-0.3444174373729919,0.2982487459045432,-0.43683548224747576,-0.13520886559964193,-0.5105383668645079,0.6338945596391192,0.4172982631199405,-0.26124545786561587,-0.1889796046608064,-0.5242728975678572,0.3001935984513326,0.5550663249333104,0.5099857520696167,0.4016661053995911,-0.4901848531262854,0.7373305951316697,0.2733823697608831,0.7614825774350674,-0.3833752796455811,-0.5832117459249939,-0.420860317797494,-0.49899845387132213,0.1512744571290654,-0.5107505138279396,0.28507005981982353,0.2796842729410908,0.7755743672638031,0.5339846560884396,-0.5045517235881979,0.5454167521731933,1.0,0.703726342821496,0.043477871964633985,-0.5858043200119946,0.4654030542944169,0.7527358885035913,0.07935549000735506,0.2471958107160206,-0.2380763349483256,-0.18175411208484288,-0.35921149065487884,0.7351794657041174,0.43605481912012783,-0.22171143532164106,0.09526249332448558,0.06324025868303655,-0.47175898715669,0.28339252471213333,0.1358531168533507,-0.1587033288790002,0.5715508858560063,0.007569849514393526,-0.34586522598969455,0.4054349537170541,0.38173535265514263,0.4892116628328488,0.19357055147928762,0.6257334427957109,-0.12230519639606621,-0.31216854630441143,0.3777455001510133,-0.3319958825125987,0.34610763287105983,-0.23617932928700278,-0.4441913708169459,0.5148669933431954,-0.07528745938365328,0.40125914860218165,0.18000454555099976,-0.13794956074181164,0.7816226632600004,0.650974955510117,-0.712956088320772,0.08721299928287396,0.38090138778464877,0.18343885522123432,0.3759323815821194,0.5273757595816785,0.04008296757615687
Calcarine_R,0.37958022267937264,0.8359574826926656,-0.0070022658268903415,-0.4697686899125469,-0.3897062840848928,-0.09270682924001106,0.558648799030035,0.15659537496219866,-0.2042184093581443,0.15235010179790198,-0.27871473316821954,0.5185771985788461,0.31177205526063084,-0.27377105499134946,0.20544196695130088,0.09830385005548763,0.5597616951216424,0.5598694796877152,0.3673047023298366,0.10659131098898778,0.8452228089626518,0.43497488208638113,-0.3730134713895241,0.2686405983163367,0.034649508229359936,-0.14676103171724966,-0.34516772905920823,0.5703342539400388,-0.40204549210385276,0.36866879488243937,0.35504070655159886,-0.279776743316186,0.6297786503410571,0.30059358514429685,0.7605720304226052,-0.3108836841735216,0.008561253650771984,0.3949830043676747,0.6685740165269026,-0.5308235237210909,0.6719710995088383,-0.30472932432279787,0.34272292491642503,-0.3743007375885589,-0.10699174040633674,-0.4754121961570617,0.8033244707223842,0.7534254927619248,-0.08132392807637405,-0.1813643723757002,-0.4644587001667555,0.4644541411397178,0.6594466683928067,0.566950050105358,0.49930301978198943,-0.3802426691952374,0.7418430461178206,0.29704154219263157,0.7383135665749886,-0.3292145199376932,-0.5033760916185234,-0.3875747561811383,-0.5084224607252751,0.20577900940416066,-0.5490796464861691,0.49542190533528574,0.31924657448695637,0.6977889194478303,0.7510956851206256,-0.5520731946812414,0.5913119083241062,0.703726342821496,1.0,0.38498732588366014,-0.5517260941800014,0.5945743600023211,0.8822906246841962,0.11725419044445445,0.2663893826991656,-0.175718581401418,-0.2225276906291257,-0.27775455585068537,0.810581321987498,0.696391057560343,-0.19678862448416673,0.27853008680882435,0.20649468177123217,-0.47727879136758783,0.45457562551515407,0.2168162802182716,0.035773842703108884,0.7882458326250936,0.15863860354440149,-0.39965817882176424,0.4597287742766637,0.4322566963982956,0.6958788925876509,0.26301720722334293,0.7720033067602438,0.05126878738967722,-0.2047501008286479,0.644240991140267,-0.3490111761660381,0.34697064639653413,-0.11303512132657434,-0.43410074029731116,0.519243418403839,0.08267129446428838,0.5135115456429682,0.30551821312154526,0.024823636134099263,0.7385977593246486,0.8881840666518978,-0.648104820435626,0.2271167267881388,0.6611602133889868,0.5323570228883154,0.34546442043721187,0.7924756836346102,0.140247974043715
Parietal_Sup_R,-0.16271456785297828,0.4036672965926414,-0.006213533201154708,0.08241004827032826,0.10868906819434891,0.2815694087143578,0.4698715772300338,0.5744729287325644,0.5163091103453934,0.39277259433534173,0.28167861257168364,0.5118057834109235,0.5142942494793178,0.2745734191471113,0.3748085244929618,0.18100740308251187,0.6533079704299005,0.3715990392090284,0.24307937466867996,0.6417167759568185,0.4791124196449177,-0.21069942585578152,0.23781960058058363,0.671623419345193,0.037026680466011284,0.2243905919428237,-0.08689622168476348,0.36713885901715915,-0.08688186613687726,0.38707364204421074,0.43555057575900324,-0.05846671754120076,0.8924092502879402,0.6558536513760825,0.3900115390691385,0.37692385597129957,0.5063552082537837,0.40498897465255823,-0.0812640086307055,0.035058161864346335,0.078770849020054,0.3698150452836761,0.4600374777051096,-0.057891638928955415,0.18163454221407432,0.22599992618877027,0.39911029615585036,0.7117780368691661,0.1165863569275852,-0.11865986384365469,0.1107797686783245,0.32839434061351147,0.08062047191125056,-0.04544665228851527,0.11352888042768111,0.30578332434191047,0.035525995677203354,0.18263751679868426,-0.055881753154581014,0.281270239653312,0.3380686489672724,0.22971595899228597,0.1075608023028209,0.3790510141948649,0.12186537180310873,0.5673858855005554,0.27140587232890184,-0.046096816342103296,0.4717600434330814,-0.022152206430733314,0.1163122466215312,0.043477871964633985,0.38498732588366014,1.0,0.012750563185086158,0.4958331750452655,0.3576339499452816,0.12962078971284924,0.2468950759330653,0.35299887257386797,0.20470381358348327,0.5114912081391557,0.20060614961044973,0.8006175037172129,0.22871626756514252,0.6702438466782648,0.33551183204762297,0.1727678389525401,0.6763572227851337,0.5602788584372984,0.4976933174804065,0.5080859784412104,0.5544716790511393,0.022641616610759797,-0.032879408630440074,0.40125498331167087,0.4150175798782609,0.4950841385669189,0.4782642211315309,0.6564270169212422,0.44493386064575524,0.46334316966695804,0.20468667187227021,0.41589882465183503,0.3694537377867272,-0.057971117941270175,-0.16214045872164404,0.45429279380005005,0.5171198149522325,-0.05063348545960362,0.5355541887055013,-0.013979428951109705,0.34876592453266647,0.11253344632638188,0.32531226583383926,0.6435711393877037,0.9308811687323488,0.21956562915823766,0.5012328941600345,0.6004581799857412
OFClat_L,-0.49821542717782236,-0.6132246118907833,0.25274165292302986,0.5538597007433845,0.5615662634283937,-0.056581838314476454,-0.18855763012071783,0.24437377110127584,0.51612157843775,0.4572964032610905,0.4727576915107962,-0.13979381280400383,0.26311482054180574,0.5880331536882363,0.14557945346466297,0.14041143968643288,-0.10867074496585896,-0.46864760975311454,-0.07979814428796306,0.29670113084427885,-0.6896731033708317,-0.573481299016789,0.8426163362351724,0.20789504701718745,0.07335081807173544,0.456106225417537,0.6730443720916224,0.033910010751484615,0.6931816916260997,0.11380509027105651,0.24399969516240577,0.6980902542691819,-0.10733799182248469,0.27434595702879777,-0.5794033336311971,0.581419726870563,0.1852783676934023,0.15763197056889192,-0.7069669227729889,0.7136366165245299,-0.5370960452315734,0.6952297070861782,0.20449812333675513,0.47582745549904015,0.3167425555761768,0.7083324446184263,-0.585563973954739,-0.20352970606755186,0.4929615362437196,0.1836997012689397,0.9374657102038602,0.04568195952684807,-0.4539519031838945,-0.7346734503869875,-0.4498044317521908,0.8055599940241484,-0.7981817199724718,0.20320249644570598,-0.8167185504692337,0.748545568639125,0.7531560139497198,0.5835120333631217,0.6385029938862957,0.0970818454924054,0.7316412031847016,0.14624728773911863,-0.22698401519277012,-0.6899891698444612,-0.3181252423055568,0.8343533416152412,-0.5926712091883898,-0.5858043200119946,-0.5517260941800014,0.012750563185086158,1.0,-0.16931440445554588,-0.566450965130627,-0.11497307251073592,0.11244158708283769,0.6649576459252747,0.3265054429109903,0.5797470520208147,-0.7062270695392594,-0.26083848374166424,0.6691497143500613,-0.027712224075531127,0.31754654536256993,0.5938502536294981,0.11817289487239699,0.21762583321079262,0.15473409818045614,-0.5070585459841985,0.13058766165313612,0.172963347639863,-0.4903728090498102,0.15803710069601537,-0.5962497085107518,0.3091848677845671,-0.38497168847284285,0.3926159946711341,0.7020189669880763,-0.4446963548072439,0.678646723920057,-0.1198998219785847,0.7190562779385353,0.8186968704353403,-0.7099698920094206,0.2506838247936215,0.003495693649792782,0.040860920606627604,0.4494163781429166,-0.7635084436420955,-0.6411897251781681,0.8272290875885062,0.32811911081537587,-0.13408008004927488,-0.13058898376109654,-0.2542208263133127,-0.6021234256185433,0.30885407206775783
Thal_LP_L,0.12933858685723504,0.5865148212010605,0.06859572058637221,-0.1666302204096047,0.02042019938184635,0.04972338185693526,0.7678885813586652,0.44535908186939027,0.21070105453091914,0.5802206126640378,0.16414627385420505,0.7288443666532527,0.6119362697020099,0.15364138107000122,0.37999711035704786,0.2506558811745929,0.611372189183254,0.36596672680281767,0.571744119046377,0.46784871487200264,0.5447687151209163,0.24888560779735006,0.10787458549959919,0.6301196357032686,0.04515944677981934,0.2760062864848116,-0.08979045753572067,0.7545307395622147,-0.03329772491743524,0.7107994096309823,0.5269422282404362,0.0170090374513509,0.6743185792702466,0.6811009421330821,0.5767720604635689,0.22955334861625779,0.32205423484748025,0.6480121642415796,0.36543199506951396,-0.16107010984616257,0.5013980896994533,0.24777625716116666,0.6145556932965132,-0.17654176929643214,0.24136767696180386,-0.0124961598957,0.5990763462553212,0.6935070831433359,0.15759430728764873,-0.030395393122147948,-0.11307314272583467,0.6346173749570297,0.4811695590477037,0.2986713520618753,0.24466634846250943,0.11145967342937411,0.3937674372781091,0.4914017206981298,0.3434263430882864,0.16939115046299907,-0.01959210796433991,-0.03822920738769355,-0.1314695509033911,0.2800548057891355,-0.18657821459895008,0.7386157556968089,0.37015012818277343,0.3444970675536236,0.5852259315828121,-0.10126229378691902,0.31402213132231266,0.4654030542944169,0.5945743600023211,0.4958331750452655,-0.16931440445554588,1.0,0.6143487399238745,0.24811155969439191,0.3970659202638443,0.39190969313773577,-0.02118637089103203,0.16086377464036697,0.4826109279205729,0.7109984792341708,0.23078116441095642,0.394553272839822,0.5155362567961518,-0.038043704295864525,0.6564194862296902,0.5969493193907104,0.32082872131496465,0.7159081457141817,0.47473107180139323,-0.3305692361153697,0.15457881695298675,0.6927960468932365,0.4359524464699877,0.6038284687717843,0.7216338012612638,0.4412129096361132,0.29019779663489326,0.4414957626832024,0.1424313343882541,0.7236523226683138,0.33927352051148024,-0.0833975725558631,0.1958638648260636,0.21924932928237986,0.7381295716324651,0.26096412280159875,0.3411250691968438,0.38747829953443136,0.5863386037811211,-0.2506756792512901,0.5027742486576509,0.6997043587323151,0.578917394328319,0.42522758435452335,0.5885448183240162,0.5908783458135118
