,Paracentral_Lobule_R,Caudate_R,Cerebellum_3_L,Parietal_Sup_R,Cingulate_Post_L,N_Acc_R,SN_pc_R,OFClat_R,OFCpost_L,Pallidum_R,ACC_sup_L,ParaHippocampal_L,Frontal_Sup_Medial_R,Thal_PuA_R,Cerebellum_Crus1_L,Occipital_Inf_L,Fusiform_L,Frontal_Inf_Tri_R,Cerebellum_9_R,Angular_R,Thal_MGN_L,VTA_R,Cerebellum_8_R,Red_N_L,Vermis_6,Cerebellum_4_5_L,Thal_MDm_L,Paracentral_Lobule_L,Cerebellum_10_L,Precuneus_R,Thal_VPL_R,Frontal_Inf_Oper_R,OFCmed_R,Insula_L,Postcentral_L,Thal_VA_L,Calcarine_L,Vermis_4_5,Rectus_L,Thal_PuM_L,Fusiform_R,Cerebellum_3_R,Putamen_R,Cerebellum_4_5_R,Thal_MDl_R,Thal_AV_R,Vermis_10,Cingulate_Mid_L,Thal_MGN_R,Heschl_R,Frontal_Inf_Tri_L,Raphe_D,Thal_PuI_L,ACC_sub_R,Precentral_L,Frontal_Sup_2_L,Thal_Re_L,Thal_PuL_L,Frontal_Med_Orb_R,Thal_LP_R,Temporal_Mid_R,Temporal_Pole_Mid_L,Postcentral_R,Cuneus_L,Olfactory_L
VTA_R,0.4364979931622533,-0.1077869315026633,-0.12696873047584228,0.37758408602268023,0.22869809983110753,0.1700881789027069,0.40258416149241644,-0.11273290548853224,-0.06180653184375718,-0.02102733708988761,0.15499287091898176,0.09268463701260861,-0.17352663391449358,0.4062872927390407,0.21436797062383103,-0.18715395907342325,0.5835515070666151,0.26568371639719335,0.4674703912253259,0.46216596188119113,0.3069610803946928,1.0,0.27284400237941875,-0.0685235162490223,0.2763258846386746,0.5277557757388065,0.24567639657685642,0.42776430248275765,0.4439049648155424,0.5494003911674536,0.2705794129725896,0.299950359763885,0.12114589197136463,0.3784393147950547,0.4374273296893113,-0.15476155300880212,0.43171533095474274,0.4481316444476552,-0.1749823043484078,0.3558737110404956,0.4829424249657057,-0.1848351367496376,0.11757379424678129,0.509909874310394,0.36027140010229136,0.18017599398405532,0.38179462681808246,0.2900928014691685,0.2570913161337706,-0.34757358084652845,0.3095264022459136,0.14397226900033724,0.21980235534069467,0.10546979415021863,0.41600478718908324,-0.1055802154431983,0.06974189187452748,0.439359931611756,-0.17709413896727969,0.10318338885883153,0.5951662566949777,-0.38912788119295727,0.3815093938226971,0.2887931652951078,-0.09661996932926342
Cerebellum_8_R,0.11113745263875777,-0.5684843081085256,-0.747355173463546,-0.0812640086307055,0.09117504829510072,0.07901986300410242,0.3019586904230635,-0.3912611564058563,-0.32020560416646415,-0.24964036580714907,-0.26905038788312946,-0.5477273317288419,-0.5968128912460552,0.04539512687001054,0.8057335140735425,-0.6748007786415776,0.23706256326373493,-0.10994300522235255,0.5940331773532038,0.6995855415181497,-0.08112655682245323,0.27284400237941875,1.0,0.3186321374910605,-0.06118595705681222,0.6827182849894693,0.2487979257091163,0.2824220277282782,0.7086818322869958,0.30197783216023977,-0.07605591519584413,-0.11199986137155239,-0.09528889439521523,0.3761297805556026,0.12696404997406616,-0.5409839885470935,0.7758758994655761,0.8292568443800847,-0.7175542904039341,0.0977994927331923,0.5853134058566422,-0.7493491393552373,-0.16549781492973542,0.7564962804224843,0.6331485298612044,-0.1435681989576229,0.8765101259428302,-0.03266401594402479,-0.12843689970069228,-0.5844805310144329,-0.15664667469018645,-0.5039670593838773,-0.3460260519359202,0.21612807389239017,0.05847343735625355,-0.5140829679162986,-0.1133455386154739,0.7002992864980295,-0.4293399585433663,0.3306488796929455,0.6747309504970209,-0.2978434713543542,0.2337154885121382,0.7627717763193109,-0.7078461350528659
Red_N_L,0.017578238989642964,-0.06428441698228618,-0.21853592819605477,0.12962078971284924,0.1287874344949068,0.15349370852958427,-0.2546570470757039,-0.2160202200665835,-0.04137915539010775,0.0012034333193752596,0.11258262103284081,-0.29886637653916626,-0.047435736731971774,-0.030275972807665908,0.31446768437080486,-0.12199939196748676,0.03724012519420378,-0.10081957810781689,0.06449088768249982,0.2910706710733519,-0.21634555168687114,-0.0685235162490223,0.3186321374910605,1.0,0.29481473885695564,0.21535757064141753,0.2460539178225866,0.06835903321216806,-0.14930117571258228,0.14489701920131887,0.017588130788707506,0.014574142696414572,-0.013152312372498781,0.3850588611344074,-0.04257115603173453,-0.22486423515369983,0.33059106961261286,0.24532337859854875,-0.35342918005662494,0.10451782433615729,0.015623120247091591,-0.13892919200032688,-0.08366833859894628,0.2538162408588038,0.07300457750344042,-0.416213524578371,0.09887850520508128,0.1615773664081437,-0.36759167544042554,0.14826021963755637,0.10367170059332309,-0.47461032328848063,-0.03597866912319686,0.16085221059659477,-0.029271233165055727,0.06167981826856313,-0.10214139927408954,0.07935549000735506,-0.11647918163010164,0.2537305409578588,0.02390669511732946,-0.011887344150339032,0.0018858265000619668,0.2404726854848224,-0.31888919171371616
Vermis_6,0.2549237132778816,0.13146449585807318,0.17282554096143604,0.45429279380005005,0.12857726066356034,0.18331649759457952,-0.29648635909776,-0.060900112672339114,0.043013124210159966,0.02809281090735351,0.2638619488771571,0.16243622225831886,0.15698558469318127,0.23998288763959066,-0.17001080143604277,0.09874268427073829,0.391559222828725,0.04132489624584664,-0.12380592190064622,0.15427252565234478,0.07339547124933461,0.2763258846386746,-0.06118595705681222,0.29481473885695564,1.0,0.11982386660137992,0.07414310711063177,0.1722666444404567,-0.22729999703953754,0.35174744018575527,0.23585339195429741,0.22386955538820652,-0.06650472645296622,0.31744417711945544,0.18016089606328123,0.014372097314759467,0.10673856069630759,0.06419221578993341,0.07566082729045363,0.21715306772994733,0.10904802693024086,0.19017481862028204,-0.000982654240579717,0.16065737731361832,-0.09466239681868086,-0.09855099520941163,-0.1639659934021328,0.33559305241761334,-0.02804994411856809,0.08175315582185858,0.27941425824653054,-0.02621215446088881,0.3153614252301123,0.13861778207506292,0.1941116614655187,0.240726802214495,0.2031517356555549,-0.07528745938365328,-0.081682107390122,-0.04511332422782597,0.13682678890126307,-0.028052080281338557,0.12916052780461193,0.0019541865489786907,-0.009504813186613162
Cerebellum_4_5_L,0.4641038358158774,-0.22222660563968077,-0.427925256578549,0.47139229918771264,0.29445985238961536,0.22549329162260182,0.4333445471695762,-0.25244316874490563,-0.2717314004347461,-0.05914160454301639,0.19911788736489838,-0.00030447074709180025,-0.3210168768107889,0.4440418326443579,0.6110989690710166,-0.5235074735078051,0.7748685796168522,0.1331435407471237,0.6881831265439999,0.8510798307533086,0.23309338562596932,0.5277557757388065,0.6827182849894693,0.21535757064141753,0.11982386660137992,1.0,0.6038197864328283,0.5260084908272593,0.699268663841084,0.634833148963967,0.35429879873831815,0.09752373284811015,-0.10191829598713406,0.6491166578834967,0.4493448640871308,-0.3325557056863064,0.8615260613986607,0.93167102311495,-0.4949427220119309,0.43843841444308546,0.8772909928391158,-0.39361510099534514,0.11800377901576324,0.9541342008500417,0.6724053589154559,-0.0911221740485707,0.7437075841748889,0.3665557972434088,0.09154559186968073,-0.3421621544843869,0.1650930002110663,-0.16924627513974527,0.16399259091921534,0.34088479808303374,0.32251026015681394,-0.1806042627242405,-0.08230417367852352,0.6402797332911759,-0.2717758634061844,0.44470388986971005,0.874617278959242,-0.2760831590292102,0.5609900911577146,0.7837004836618875,-0.3586452419770585
Thal_MDm_L,0.6373062214862946,0.3498220004437668,0.07461274278860719,0.41589882465183503,0.4662995290426708,0.3528658896516743,0.458271517525877,0.10885947894356449,0.060943222163722575,0.37265425601716,0.6287760620927995,0.35557894170000104,0.2952615484233562,0.5790180296842816,0.14695390085460677,-0.030550403694740248,0.5388497474011548,0.45598377110039345,0.47681737599508156,0.3710709130153556,0.3695090592369638,0.24567639657685642,0.2487979257091163,0.2460539178225866,0.07414310711063177,0.6038197864328283,1.0,0.6305170998756519,0.28489707659454017,0.43247088496181973,0.588397321036115,0.4195138426530985,-0.04009479260102592,0.7774794942196971,0.6571194064207295,0.15237057424161007,0.42108366701995015,0.4330394197589906,-0.12986618325070512,0.7473333244505296,0.4756552029417749,0.1174720472220848,0.564658837773984,0.46246309102584704,0.5059796395738947,0.005178483953114258,0.20622919368396125,0.6960704550150218,0.3015213650274034,0.20824531648293604,0.5699176346371745,0.256403505069387,0.43955982808266947,0.3455797822168038,0.5574830168939341,0.3879653565066298,-0.0735121594938258,0.34610763287105983,-0.053244002446771445,0.5980850127373711,0.4284672153980013,-0.14908127102051263,0.7045641130164461,0.3451325057172157,0.014258265240930304
Paracentral_Lobule_L,0.9067167552359844,0.3427762986778134,0.16360104840906023,0.36713885901715915,0.7285240772132072,0.46244011179493266,0.5800973256452263,0.13974446791993064,0.043903803010534447,0.332627029675283,0.4696502055770951,0.31004544831799713,0.33313276082599075,0.519602137704442,0.07475511747063547,-0.008433713205408467,0.5282625927974675,0.7157452614444765,0.4379207556397086,0.32193129677880933,0.41294116374953543,0.42776430248275765,0.2824220277282782,0.06835903321216806,0.1722666444404567,0.5260084908272593,0.6305170998756519,1.0,0.3242023857062035,0.6985461349693428,0.6588192539278578,0.7063657019082109,-0.10975598009287961,0.6470857751879827,0.8984694927149005,0.2001533519245722,0.4400787763161656,0.38068844322565404,-0.00986709406954243,0.8229490976201496,0.41406026739263563,0.12982437715669204,0.6642498455115012,0.4219325091785017,0.4538508180282143,0.2865557979700779,0.21777943937330513,0.7519931928082716,0.371296713471103,0.1439535761675647,0.7175937315811867,0.27792108950237293,0.48211132407496504,0.46138135080900894,0.8755432897805281,0.40044303565842065,0.029829869671977288,0.4453394185487641,-0.17145974490286128,0.3393458362532025,0.4683967415712495,-0.2522995498674597,0.8827196439138357,0.33582804213653034,0.07126970797455834
Cerebellum_10_L,0.17446756564584293,-0.49874267877530065,-0.6269228311538505,-0.046096816342103296,0.12601047067068624,0.016893292595953107,0.5161439880212308,-0.31195809138563885,-0.3671817146264729,-0.15730310133261707,-0.2778791126958826,-0.24509380271122286,-0.5994487297005301,0.19379288976685932,0.6004097602706348,-0.6728975939491298,0.4429198954886816,0.010002731386132896,0.7796383542730837,0.666413354595451,0.19304475517016778,0.4439049648155424,0.7086818322869958,-0.14930117571258228,-0.22729999703953754,0.699268663841084,0.28489707659454017,0.3242023857062035,1.0,0.34109841962543913,0.013183550873548713,-0.0507674455209402,-0.1268258838744677,0.27770470492623206,0.2715215646324531,-0.3799044808708793,0.6699965251342296,0.777132341360236,-0.5464847555437977,0.1992774681690713,0.7174491603550094,-0.6876849315481653,-0.04271814963327501,0.7066422419858525,0.6751702623938021,0.10998541104536606,0.8841725407387722,-0.07978438154138828,0.18193676503940817,-0.7027853621074586,-0.09668115215344436,-0.10117853063535184,-0.188223952057466,0.10018788219634404,0.1928274500798807,-0.5551099168881741,-0.04402179838857954,0.7755743672638031,-0.3444335021375163,0.25201662588440527,0.7593812003731575,-0.3610310037942452,0.29930833896307996,0.672219765407063,-0.4549659346502323
Precuneus_R,0.7283940535591672,0.12466327348464262,-0.02574585121467085,0.7117780368691661,0.6894215855903973,0.3654410408534669,0.36357185559876737,-0.13498536333126734,-0.17850450185641467,0.08081748435627173,0.3105142719396051,0.1842098287907673,-0.001452336869594563,0.47770789539803593,0.26722026349237765,-0.18620378664351822,0.6490364952001931,0.47035689923616614,0.36425857700392955,0.673917892120011,0.35035489294256,0.5494003911674536,0.30197783216023977,0.14489701920131887,0.35174744018575527,0.634833148963967,0.43247088496181973,0.6985461349693428,0.34109841962543913,1.0,0.5434884010527525,0.4664859872301708,-0.04147782645119685,0.48577484586413533,0.5895066612676773,-0.07781714495426122,0.6670098166565541,0.5559860285830909,-0.1844600774508716,0.5377901759015028,0.5702000031208149,-0.04089219570286851,0.2848764464658166,0.5948226937248524,0.4741303604831721,0.09828842863162268,0.3335266489982531,0.6349402624703535,0.18664872708421443,-0.08366125082497496,0.42969324395531616,0.04763289124326927,0.48465270542337585,0.32081454151059074,0.5930171124856367,0.11048002194072258,0.024697425277102884,0.4172982631199405,-0.2092491277988024,0.19367191124880132,0.6553930433984423,-0.24745884825570605,0.6474651029286687,0.576439875836571,-0.07232831653062688
Thal_VPL_R,0.7097913687659534,0.624517697011723,0.5022685323636129,0.5602788584372984,0.5489380370931615,0.48284847553484816,0.4246607175474604,0.3001208535398868,0.1509279420926062,0.4373797511742981,0.759856990899315,0.6412726088010454,0.48121489710362786,0.6440184497601654,-0.23951505648991314,0.240322839609432,0.49507455899113595,0.6073536346751693,0.10446762075216802,0.13089968906024319,0.6173730051881613,0.2705794129725896,-0.07605591519584413,0.017588130788707506,0.23585339195429741,0.35429879873831815,0.588397321036115,0.6588192539278578,0.013183550873548713,0.5434884010527525,1.0,0.5627196771653284,-0.05746933289780225,0.4551776006770551,0.7128116490394193,0.5469329387157666,0.12164728389600946,0.15739008084698303,0.31479095452428557,0.7300518722030546,0.34483075305538025,0.49961307468638655,0.6678420902926043,0.24588088913227157,0.22572586484704202,0.423811035373091,-0.11489366218404953,0.7488274131981224,0.5400438328191896,0.3516410008112345,0.6362252935518907,0.39347158961700635,0.6650005307929884,0.455599738774573,0.7283879885406116,0.5790208985629073,-0.09173883538591102,0.1358531168533507,-0.0008901963337418829,0.40411373484517543,0.29661715295612245,-0.004683225380241638,0.7378083472348022,0.06534454949121299,0.35155058751948814
Frontal_Inf_Oper_R,0.7779505773267491,0.6522969730020699,0.5046646727781535,0.33551183204762297,0.5458204827748778,0.39255026229375156,0.43342974402353335,0.2331355769669129,0.09062631435670179,0.48900776419023656,0.5318867429768104,0.4748402332380591,0.5511033938594643,0.44742537151044526,-0.27286576405817914,0.27862444606214865,0.23858108146396947,0.8880033705554667,0.04104901290797408,-0.05462683517579553,0.4006498878267229,0.299950359763885,-0.11199986137155239,0.014574142696414572,0.22386955538820652,0.09752373284811015,0.4195138426530985,0.7063657019082109,-0.0507674455209402,0.4664859872301708,0.5627196771653284,1.0,-0.06215612494019724,0.3561638328673455,0.7520554855109436,0.5027518099663738,-3.067001430405927e-05,-0.09200338308187014,0.3597454196235049,0.6423348563587281,-0.01641237057855843,0.4704683811234632,0.6724628746794101,-0.03196647930796157,0.17351919120643158,0.314957065021621,-0.21873569388752367,0.6902086956368871,0.33275820916668786,0.39954087059765386,0.8503020098719933,0.45371038481770354,0.6636951290706415,0.2832214478969793,0.8184762006799143,0.5606803900575787,0.14338413636030742,0.06324025868303655,-0.010563368266618696,0.10382405298406536,0.11881727875415914,-0.21237541920535555,0.6584324400575249,-0.06339770304900884,0.372740954338364
OFCmed_R,-0.06961109149243444,-0.05534051896926783,0.11529605830568819,-0.036589239356782294,-0.002959666942417958,-0.13723941807947518,-0.08153487675180042,0.19388069581545483,0.6890328903809696,-0.04902876191540537,0.04288885550890043,0.09957514975358218,0.08287465347174167,-0.055977721700455486,0.0463746764629524,0.18589979526161002,-0.02831763066455006,0.01191942336174589,-0.016763576837370026,-0.10737367434731887,-0.0670908924509291,0.12114589197136463,-0.09528889439521523,-0.013152312372498781,-0.06650472645296622,-0.10191829598713406,-0.04009479260102592,-0.10975598009287961,-0.1268258838744677,-0.04147782645119685,-0.05746933289780225,-0.06215612494019724,1.0,0.04143970042692043,-0.06192551139569244,-0.061434063413383824,-0.08063604203575604,-0.12827145084800892,0.07167341892797421,-0.07400463978146846,-0.009694574887894774,0.10270182763849445,0.09616765164256602,-0.10404681234351279,-0.09516434049242603,0.08365137517617616,-0.1462997016991246,0.06257300459414213,-0.03369528358739428,0.04951749600900078,-0.013365623288109639,0.01693250779698396,-0.07261812514024525,-0.3001401564034721,-0.062319330767209975,0.10123692891991637,-0.04168326074780741,-0.19181016085972144,0.5426398270852371,-0.15518648263202384,-0.11018409922681897,0.19871173797786063,-0.09689687564912364,-0.1341905954929725,0.1376936332457986
Insula_L,0.6121622877661583,0.11722909227856024,-0.08106453734920269,0.3799066706723955,0.438830021216799,0.37398933158940784,0.28745517072236687,0.09244541064679627,0.17646954585499275,0.19637574745897912,0.5137876819468589,0.16362881845497415,0.18008386008815477,0.5083036095787536,0.22835673607459847,-0.09688611535437035,0.6286229711250744,0.3332818479930315,0.5361481817978327,0.4894081263240684,0.2024235455175755,0.3784393147950547,0.3761297805556026,0.3850588611344074,0.31744417711945544,0.6491166578834967,0.7774794942196971,0.6470857751879827,0.27770470492623206,0.48577484586413533,0.4551776006770551,0.3561638328673455,0.04143970042692043,1.0,0.6447535679776083,-0.12289708345594655,0.5706956424015122,0.5303576222123725,-0.2827278207840019,0.6783994390338537,0.5055605461029393,-0.044697323170038945,0.4985383643740443,0.5704232657914915,0.491665005099781,-0.12823825046378212,0.30414249253961917,0.6445451174081994,0.17069922051288708,0.0641833288872331,0.5586229791176551,0.02245093796685715,0.2693058145098559,0.4050402459257443,0.5401630705122888,0.30400333048358763,0.014455504865963092,0.3903264296582813,-0.09217145848340752,0.4446297572785131,0.4856603918825338,-0.2287712664756,0.6245387474409492,0.4049918794248195,-0.15855594387691777
Postcentral_L,0.893644061445457,0.46941483588599026,0.33781965481112297,0.40125498331167087,0.6351049325425895,0.46553531225569844,0.5943064523684215,0.26216902216984084,0.14831914258030743,0.4112478336745557,0.5773217099002859,0.5043993955091722,0.45549783229456065,0.5766970722820491,-0.11248268444411776,0.11550435175605904,0.5523720632132934,0.7664134077294398,0.3985728967567105,0.1889318040373428,0.5603854416399526,0.4374273296893113,0.12696404997406616,-0.04257115603173453,0.18016089606328123,0.4493448640871308,0.6571194064207295,0.8984694927149005,0.2715215646324531,0.5895066612676773,0.7128116490394193,0.7520554855109436,-0.06192551139569244,0.6447535679776083,1.0,0.338701892071247,0.2792687477869375,0.24885046457123852,0.16315523536755328,0.8355339325623323,0.3779721887630198,0.2892883050084877,0.7592922249107442,0.3277805249143825,0.3923605122791748,0.400458857744577,0.07461243528719655,0.800982024178354,0.5590275088598606,0.21058795835492186,0.7906580493163826,0.45376249996778456,0.5574890243697578,0.42097455362653796,0.9370430506432531,0.5247960538244124,0.07112114294317615,0.38173535265514263,-0.08263138227850189,0.3157762057130046,0.39677823943470475,-0.18754760027355508,0.9096232922454263,0.15160189816541184,0.22730228645193729
Thal_VA_L,0.3108040847652135,0.8113942563369192,0.7805161556615817,0.10868906819434891,0.18768546001606798,0.3162613189660599,0.17561214647010565,0.4727644846480112,0.2388176430412973,0.7049138586037823,0.5364636792546476,0.6670675744587289,0.6592260246078836,0.3374012579033472,-0.6113456744915103,0.5259738027678315,-0.0626936942119326,0.5312369901903748,-0.3463577329408487,-0.5437686826536486,0.39219860469819395,-0.15476155300880212,-0.5409839885470935,-0.22486423515369983,0.014372097314759467,-0.3325557056863064,0.15237057424161007,0.2001533519245722,-0.3799044808708793,-0.07781714495426122,0.5469329387157666,0.5027518099663738,-0.061434063413383824,-0.12289708345594655,0.338701892071247,1.0,-0.5347396629083163,-0.5185899381352469,0.725401416601079,0.3349007402116236,-0.30036776928471237,0.7538982515545142,0.5670474640378501,-0.4418336583190163,-0.17816299411038702,0.48165086443057936,-0.6000356512027584,0.35182498230515485,0.44425655658275814,0.5506661310476682,0.5175153752411114,0.5619279069536361,0.537415060364932,0.17720762710652269,0.4075047027214349,0.6282798519002688,-0.05669180192800107,-0.34060923513607483,0.2778667284155244,0.05789509836757241,-0.3270096266028355,0.1482933750872866,0.2821305384766585,-0.5092855220250017,0.7324664328493735
Calcarine_L,0.35304697647240035,-0.42209553240993275,-0.6337055021926558,0.34876592453266647,0.3566172366349183,0.1644498378657494,0.3128173081628354,-0.32331138657765923,-0.3419040982500269,-0.18922072450180513,-0.04579637477916136,-0.31602718316289097,-0.4857165724263066,0.21035796732353848,0.7300254689066544,-0.6123971470405807,0.5731460465754661,0.03279597060195879,0.6479856863481127,0.9292318060662383,0.04455668244734752,0.43171533095474274,0.7758758994655761,0.33059106961261286,0.10673856069630759,0.8615260613986607,0.42108366701995015,0.4400787763161656,0.6699965251342296,0.6670098166565541,0.12164728389600946,-3.067001430405927e-05,-0.08063604203575604,0.5706956424015122,0.2792687477869375,-0.5347396629083163,1.0,0.9190805861165138,-0.7020921253161027,0.2709790131762502,0.7567808364433066,-0.604254531678486,-0.010794540997815223,0.8709297277721281,0.6688086483089806,-0.21284369575186285,0.8040556647199942,0.2318487445276032,-0.09900266816821175,-0.45887815679842286,0.015929175258868652,-0.3625181153886829,-0.023654664060758977,0.2844095805299003,0.19974687165807264,-0.3696782743363708,-0.03236536714198512,0.650974955510117,-0.34528938455996805,0.3951806867203857,0.8299124333659292,-0.33291706922260017,0.4129728116489828,0.9132530470997507,-0.5715886574423593
Vermis_4_5,0.26783213305612186,-0.4631082657348449,-0.6565451114669941,0.29341199999787804,0.19099523052418757,0.14511741950352033,0.34143733864188563,-0.36616323282264046,-0.37048447923707245,-0.2191066121062673,-0.05586363636843823,-0.2640326485699224,-0.5525674690865888,0.27751227046141336,0.765500368280389,-0.6556296625413969,0.6286787584179852,-0.05594610122586607,0.68667893094705,0.9041700501471525,0.09885950789953299,0.4481316444476552,0.8292568443800847,0.24532337859854875,0.06419221578993341,0.93167102311495,0.4330394197589906,0.38068844322565404,0.777132341360236,0.5559860285830909,0.15739008084698303,-0.09200338308187014,-0.12827145084800892,0.5303576222123725,0.24885046457123852,-0.5185899381352469,0.9190805861165138,1.0,-0.6634392476431711,0.24736585590890492,0.8738102095001211,-0.6379803176669849,-0.08092199225915914,0.962933439914015,0.6860589838103295,-0.14190937615312604,0.8904478524099029,0.15308529475105126,-0.01513130510152525,-0.546211488560303,-0.0713299915586107,-0.38516863513330113,-0.08021820273899176,0.2951628356005013,0.14430993766974615,-0.4241655472884328,-0.10882209725784864,0.7147990292180754,-0.37196213036380316,0.397898881030482,0.8893479561321684,-0.2861425531341659,0.3901749938506013,0.8623710944925748,-0.5843151583634494
Rectus_L,0.18411194809062015,0.6794998339406485,0.8613202485362437,0.12186537180310873,-0.05940291682480545,0.10836453917373999,-0.028306366363334296,0.5207912521594682,0.35681271792262126,0.37653440583828296,0.41398168985021616,0.7044696998403205,0.6858866583453884,0.17492462836650563,-0.7449569992919203,0.6339931061428262,-0.11934071822058645,0.36041201876028783,-0.5420036052820351,-0.670989408887683,0.3270516739703684,-0.1749823043484078,-0.7175542904039341,-0.35342918005662494,0.07566082729045363,-0.4949427220119309,-0.12986618325070512,-0.00986709406954243,-0.5464847555437977,-0.1844600774508716,0.31479095452428557,0.3597454196235049,0.07167341892797421,-0.2827278207840019,0.16315523536755328,0.725401416601079,-0.7020921253161027,-0.6634392476431711,1.0,0.13661407660874997,-0.3730936777557933,0.7998632633016509,0.40567725055695475,-0.5578955006480055,-0.4577873651859003,0.4885346042823237,-0.7521075057062108,0.25818556503419454,0.3753972569997278,0.5556474396348039,0.35161514010717615,0.49412103807527114,0.4634085848174192,0.05651572675993527,0.21056369337855355,0.6219418516242211,0.10626385687604294,-0.5107505138279396,0.4224598932587082,-0.23660669179059687,-0.4813194354826768,0.3534248435470479,0.09103609025143694,-0.6726025028954631,0.7197449074923266
Thal_PuM_L,0.815970698922954,0.47102362282497656,0.30103649363231527,0.38707364204421074,0.6440163009957718,0.3808441608088809,0.5196066498871722,0.20942373216583893,0.10272338946651685,0.40204682918396656,0.6487141752080016,0.4561179864519484,0.4406349427793589,0.5931473467408499,-0.10704498687528932,0.11597996114532137,0.5002054407163111,0.6381055398900594,0.39474420624161627,0.19372016080745977,0.49819801629083044,0.3558737110404956,0.0977994927331923,0.10451782433615729,0.21715306772994733,0.43843841444308546,0.7473333244505296,0.8229490976201496,0.1992774681690713,0.5377901759015028,0.7300518722030546,0.6423348563587281,-0.07400463978146846,0.6783994390338537,0.8355339325623323,0.3349007402116236,0.2709790131762502,0.24736585590890492,0.13661407660874997,1.0,0.32469818606267753,0.26731983700426487,0.6836230158527967,0.29093943636722563,0.3865727392779268,0.25578630523134716,0.044096830728333855,0.7704908812673184,0.43792714796673593,0.2395640116232172,0.7403297913800627,0.3942668866118718,0.6147741457067633,0.372259379186003,0.8032220365838569,0.5095860534767924,0.07011512101971336,0.3408549615967374,-0.04891625133266752,0.41801524641009014,0.30933182561476263,-0.15107491219595998,0.8138304699699352,0.19601334984404892,0.16564045935698837
Fusiform_R,0.36034657573225987,-0.25011500533744746,-0.353658419124376,0.42349999455959636,0.18623257274503585,0.24726638513686347,0.3887658025679683,-0.142917794449866,-0.16672825674083297,-0.09605513446001997,0.10822077316618972,0.10511370706023396,-0.3492339160727278,0.4303686782610184,0.5506162938186846,-0.4886402089708388,0.7808855720817008,0.08931112242106977,0.6011664341079704,0.7654835978098524,0.30817464447194154,0.4829424249657057,0.5853134058566422,0.015623120247091591,0.10904802693024086,0.8772909928391158,0.4756552029417749,0.41406026739263563,0.7174491603550094,0.5702000031208149,0.34483075305538025,-0.01641237057855843,-0.009694574887894774,0.5055605461029393,0.3779721887630198,-0.30036776928471237,0.7567808364433066,0.8738102095001211,-0.3730936777557933,0.32469818606267753,1.0,-0.3706490751810122,0.11489033584798186,0.8978893671584843,0.6085892342356449,0.10274879936699778,0.6925484489081688,0.2712817536517722,0.23103594930943505,-0.41403505405741897,0.027079467589820945,-0.12233895726273795,0.09053268571889383,0.33120617449763917,0.26085842317495944,-0.22629761435369916,-0.07080565008344931,0.5623984846267122,-0.2118997602999837,0.32523443131027313,0.8924112103960943,-0.10870064799182126,0.4997472545301074,0.6815295715210803,-0.3183659070709038
Cerebellum_3_R,0.3114619451513418,0.8739001160821414,0.947818641279168,0.3380686489672724,0.1539370953404875,0.23263050416961875,-0.050469670952074386,0.4683448418778421,0.4512674462907726,0.5048903856191405,0.6553659119254396,0.7924312901822327,0.8672877096615143,0.2632139210230433,-0.7440471526302357,0.7337714255757007,0.00800710704502212,0.47826300079206385,-0.5387359736118399,-0.5906089516943639,0.28430426060170516,-0.1848351367496376,-0.7493491393552373,-0.13892919200032688,0.19017481862028204,-0.39361510099534514,0.1174720472220848,0.12982437715669204,-0.6876849315481653,-0.04089219570286851,0.49961307468638655,0.4704683811234632,0.10270182763849445,-0.044697323170038945,0.2892883050084877,0.7538982515545142,-0.604254531678486,-0.6379803176669849,0.7998632633016509,0.26731983700426487,-0.3706490751810122,1.0,0.5184989194008162,-0.5056125187899271,-0.43207387955418813,0.2790364646729006,-0.8570179997354023,0.49411744547542613,0.3255270842543275,0.821585228283942,0.5162234788077991,0.5703612311291081,0.5980304443713036,0.07386628682546852,0.3391586495741592,0.8627495630612179,0.029320388790808654,-0.5832117459249939,0.38784113872422565,-0.10937459934738293,-0.484901370196435,0.34447964545701426,0.22390463046792614,-0.6173470216465021,0.7994241908350196
Putamen_R,0.7079494221928938,0.6593306967036313,0.5640009297694757,0.2347172787507894,0.5399118135710249,0.4586556374176338,0.47785166046327854,0.6278539762884026,0.42012061554895447,0.5916782343993919,0.6477141607314105,0.6092862722520043,0.6511164491874133,0.4792155017598929,-0.326555985407065,0.38395250557420907,0.27368934694946306,0.7872160610913057,0.060849187360255345,-0.13523223423196135,0.4902989807731654,0.11757379424678129,-0.16549781492973542,-0.08366833859894628,-0.000982654240579717,0.11800377901576324,0.564658837773984,0.6642498455115012,-0.04271814963327501,0.2848764464658166,0.6678420902926043,0.6724628746794101,0.09616765164256602,0.4985383643740443,0.7592922249107442,0.5670474640378501,-0.010794540997815223,-0.08092199225915914,0.40567725055695475,0.6836230158527967,0.11489033584798186,0.5184989194008162,1.0,-0.025852730153021312,0.21804839130012327,0.45008491933055167,-0.23883590487506692,0.6992562872734277,0.5220865131703091,0.4595634842749215,0.7572996889379124,0.5061993968735112,0.5482205218114418,0.45378877309562604,0.7297850907125668,0.66714929353383,0.0241575853315622,0.05650286972423815,0.21239214441426665,0.2730860986102613,0.0680725968820727,0.005104621525579522,0.7276868983310657,-0.0744522143696303,0.4452861100149716
