,Parietal_Inf_R,Vermis_4_5,Thal_LGN_L,OFCpost_L,ParaHippocampal_L,Temporal_Mid_L,Thal_VL_R,OFCant_L,Cerebellum_9_R,N_Acc_R,Temporal_Mid_R,Thal_VPL_R,Thal_MDm_L,ACC_sup_R,Thal_PuA_L,Cerebellum_3_R,Caudate_L,Frontal_Inf_Oper_L,Cerebellum_6_R,Angular_R,Hippocampus_R,Thal_PuL_R,Cingulate_Mid_R,OFCant_R,Cerebellum_10_L,Temporal_Inf_L,Red_N_R,Vermis_7,Lingual_R,Thal_PuM_R,Parietal_Sup_R,ACC_sup_L,Occipital_Inf_L,Temporal_Inf_R,ACC_pre_L,ParaHippocampal_R,Occipital_Inf_R,Thal_MGN_R,Cerebellum_4_5_L,Thal_MDl_L,Rolandic_Oper_R,Vermis_1_2,Rectus_L,Cuneus_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_R,Vermis_6,Vermis_9,Precuneus_R,Thal_IL_L,Cingulate_Mid_L,Calcarine_R,Temporal_Sup_L,Hippocampus_L,Insula_L,SN_pr_R,Frontal_Inf_Oper_R,ACC_sub_L,Frontal_Med_Orb_R,Thal_PuI_L,Cuneus_L,ACC_pre_R,Red_N_L,Postcentral_R,Cerebellum_3_L,Frontal_Mid_2_L,Parietal_Inf_L,Cerebellum_10_R,Frontal_Sup_Medial_L,Frontal_Inf_Tri_L,Thal_IL_R,Angular_L,Thal_PuA_R,Precentral_R,Cerebellum_7b_L,Frontal_Mid_2_R,Putamen_R,Cerebellum_6_L,Temporal_Pole_Sup_R,Olfactory_R,Raphe_M,Cingulate_Post_R,Thal_VL_L,Paracentral_Lobule_L,OFCmed_L,Frontal_Med_Orb_L,Supp_Motor_Area_R,OFClat_R,Thal_VA_L,Thal_VPL_L,Thal_MGN_L,Thal_VA_R,Precuneus_L,Frontal_Sup_2_L,Thal_AV_L,OFClat_L,Thal_LP_R,Cerebellum_4_5_R,Precentral_L,Cerebellum_8_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_L,Raphe_D,Fusiform_L,Vermis_8
Lingual_R,0.6771254102663131,0.9153363283957282,0.4783446657917654,-0.355017841307725,-0.03516872734127599,0.8425722964716146,0.5824289113380229,-0.4512166193126723,0.7097090032812452,0.19824178497829434,0.9420255936714822,0.29701056885570015,0.43788760928558323,0.14575366638967263,0.20215201984607528,-0.4965346228739362,0.2519804233200897,0.2757404049023115,0.8432154366769617,0.8467186833450224,-0.007695135342830462,0.8097764013630367,0.2997786337217566,-0.506222611917126,0.8198721699878154,0.13933847635275212,0.4641006043868339,0.17980463091751037,1.0,0.1459922537315911,0.4036672965926414,0.044980941195362036,-0.5818436507582077,0.7795527687033558,-0.5822906426645371,-0.13354740673665247,-0.07937480575433947,0.20163867576120365,0.9109956766187459,0.4565866276322827,0.3615599373892171,0.3070535492526351,-0.4669132185238089,0.6649162620868045,-0.23631208285695599,0.4434716083967296,0.08590454200852476,-0.7249723473818949,0.6510041066731377,0.0893006155037979,0.23556990299165567,0.8359574826926656,0.408106509200695,0.40106050625332096,0.4986300339354421,0.27156239791788556,0.07739089353563425,-0.029065165344118522,-0.37011092244800964,0.08739327371263163,0.7656643183930519,-0.39183088051034676,0.006740759803729444,0.5054563030977515,-0.46753436517479097,-0.26726876239806185,0.5324795864072431,0.8456816877733389,-0.2550038161341282,0.05599405297938331,0.2925754097645032,0.7383920967886913,0.40417109596520573,0.25235855072817887,0.4281139291248266,-0.417195293132372,0.04955661218564866,0.9084891212597632,0.6720717550121692,-0.33671772108559295,-0.13330870810874682,0.5077392916186625,0.24604992110295412,0.4741508360984404,0.051301588475304395,0.616781363353389,0.16675011674309978,-0.28703302688549287,-0.3606771163485716,0.4499248040204834,0.3309963560400389,-0.4115685528606772,0.5484343787435176,-0.350954424514297,-0.4341384251488634,-0.6132246118907833,0.3563768065201645,0.9163772423766985,0.31142263086258076,0.43931878571021976,0.10379690394244442,0.5874722398624278,-0.1293851509506649,0.7364965438767247,-0.5531586674188905
Thal_PuM_R,0.5585673226551905,0.04331139803313468,0.49893153449515426,0.19675791265202155,0.6111709913436952,0.19644588126956428,0.6551050312938546,0.33452289909314087,0.07278008441776566,0.5044084386584373,0.1454519852962803,0.8706789067844477,0.6486244897178083,0.7965176710372064,0.5934034848716039,0.5847119027136337,0.768897198501346,0.5978100912467903,-0.19492251814813744,0.06408343833700192,0.8178051277612348,0.28571820179083207,0.8324467421541041,0.26907985972113707,-0.1749149571535538,0.5512014002442001,-0.009067600894219827,-0.2955367555594822,0.1459922537315911,1.0,0.6004581799857412,0.8530445460182893,0.3742000072270779,-0.0948383747895217,0.36025699427255825,0.6312179325205124,0.151360498098307,0.365950573492543,0.275195850347908,0.5198561383779741,0.6422573450973198,0.6671970705056683,0.3279173829707143,0.010197663238045536,0.5771610068564299,-0.18627924529420573,0.2980696144980473,0.3099523634187272,0.4873134942222341,0.6063788264116123,0.8382023577255916,0.140247974043715,0.5423652890577163,0.80137280645677,0.5365100850148182,0.5441546878289856,0.6275225152712668,0.5078588015298211,-0.01052421024588671,0.6997785151552391,-0.0281125458802917,0.5893894764703688,0.16965265318559017,0.7225487726612787,0.5567502756736918,0.7493474163798204,0.5574575057966169,-0.1872396039428202,0.7706568705427111,0.7285708151708926,0.6873471232906349,0.12632896697442053,0.5709789933220141,0.8065889512879243,-0.30958324354328415,0.6520107390734288,0.6648409917007128,-0.06054701083896823,-0.04012625725863269,0.3370036145757241,0.3747769629990134,0.5366730703398429,0.792757507168171,0.658834513584851,-0.19074763935630892,-0.05916136167924477,0.8248112404663855,0.27554867102592584,0.5234331506058588,0.7351973988162642,0.44174738457923357,0.5580936751821266,0.5773245620704145,0.7292578022197402,0.36721556841281827,0.30885407206775783,0.46107490194297673,0.1443416693965878,0.6899721727455043,-0.044659058759760485,0.6088998637184317,-0.28350719333374025,0.4078384438434268,0.41894254715120327,0.3660713229121588
Parietal_Sup_R,0.8006175037172129,0.29341199999787804,0.6702438466782648,-0.08689622168476348,0.5163091103453934,0.4717600434330814,0.4698715772300338,0.1107797686783245,0.078770849020054,0.3748085244929618,0.39911029615585036,0.5602788584372984,0.41589882465183503,0.6564270169212422,0.41984166373833226,0.3380686489672724,0.6299307170254107,0.40498897465255823,0.035525995677203354,0.4791124196449177,0.659146997471179,0.5080859784412104,0.6646711089894266,-0.057971117941270175,-0.046096816342103296,0.5355541887055013,0.009430033108318666,-0.10629853826983138,0.4036672965926414,0.6004581799857412,1.0,0.5758592258543161,0.1075608023028209,0.1163122466215312,-0.022152206430733314,0.5114912081391557,0.2815694087143578,0.18100740308251187,0.47139229918771264,0.24307937466867996,0.4600374777051096,0.5744729287325644,0.12186537180310873,0.4150175798782609,0.22871626756514252,-0.21069942585578152,0.45429279380005005,0.11253344632638188,0.7117780368691661,0.35764025406984,0.6558536513760825,0.38498732588366014,0.43555057575900324,0.671623419345193,0.3799066706723955,0.3260434382886136,0.33551183204762297,0.2243905919428237,-0.057891638928955415,0.6417167759568185,0.28344223561545073,0.20468667187227021,0.12962078971284924,0.5171198149522325,0.2803504900021932,0.44493386064575524,0.6435711393877037,-0.013979428951109705,0.35299887257386797,0.39277259433534173,0.5544716790511393,0.5012328941600345,0.4658476473052481,0.4950841385669189,-0.16271456785297828,0.281270239653312,0.2347172787507894,0.20060614961044973,0.08062047191125056,0.22971595899228597,0.20470381358348327,0.5221332673072034,0.5706105002478308,0.36713885901715915,-0.06694861227622978,0.11352888042768111,0.5419138218956988,-0.05846671754120076,0.10868906819434891,0.6763572227851337,0.3790510141948649,0.23468819961611298,0.8924092502879402,0.3698150452836761,-0.08688186613687726,0.012750563185086158,0.21956562915823766,0.3900115390691385,0.3556433189453765,-0.08350641763804635,0.32531226583383926,-0.04544665228851527,0.19747806527128356,0.6533079704299005,0.035058161864346335
ACC_sup_L,0.4311909308845726,-0.05586363636843823,0.45879915190986204,0.31021499444650025,0.6650329948637885,0.10991263585669171,0.5813549670486177,0.45227526404613116,-0.011901422992601395,0.40670698254638143,0.03274332664163517,0.759856990899315,0.6287760620927995,0.9059310840210038,0.5176547558242163,0.6553659119254396,0.7228946814098796,0.501824257826786,-0.2968298597092079,-0.04834564818452695,0.8333580412911492,0.15486958329465284,0.7691977589958803,0.3684361706393212,-0.2778791126958826,0.5533129848905562,-0.11723358170927049,-0.28394568797598885,0.044980941195362036,0.8530445460182893,0.5758592258543161,1.0,0.4479725749366992,-0.15770966203832448,0.43156355951700615,0.6968290983746531,0.17269867817262463,0.35444013464343677,0.19911788736489838,0.48016276078750825,0.5884998921113911,0.6356296374424332,0.41398168985021616,-0.04323607571719125,0.6440599392769475,-0.24385204099671962,0.2638619488771571,0.4180810707247756,0.3105142719396051,0.5992283297459018,0.7891195503311462,0.0017036544996324437,0.4834801620222702,0.7650561167179866,0.5137876819468589,0.48301034943375054,0.5318867429768104,0.5203820269601556,0.12049853260878697,0.6451944534731481,-0.11996247919026029,0.6519740884114693,0.11258262103284081,0.5997105345824852,0.6001570005727869,0.7679234750047248,0.4642060637714714,-0.2943617949750974,0.8031335034922957,0.6799526971275152,0.6439265829467569,0.05341439799369469,0.5281562236661153,0.7306921601545351,-0.34218917392036874,0.675959124631181,0.6477141607314105,-0.1651557462289052,-0.08226771142203426,0.4334075693813408,0.31703803474351216,0.3546093554057392,0.8006108796807665,0.4696502055770951,-0.08437026805232621,-0.007815858529672192,0.7084423348488599,0.3564726254175081,0.5364636792546476,0.6123384312808395,0.3867728714916443,0.5956441926374205,0.4541180789734929,0.7801199509340885,0.3875554746810323,0.40324011476415145,0.4466558884093481,0.06041972234901288,0.5495899007080138,-0.1346037064693807,0.5407762283628531,-0.35427756063586585,0.43636246145323565,0.41002254978373026,0.41558028099657257
Occipital_Inf_L,-0.2257928262588642,-0.6556296625413969,-0.003361821315828673,0.4262857364408231,0.46114053739992067,-0.4806487558707362,-0.0808788908779354,0.5954468678219779,-0.4628921515618388,0.016024940404386658,-0.5564978497426936,0.240322839609432,-0.030550403694740248,0.4384766689993772,0.20791370108643115,0.7337714255757007,0.2901510362587916,0.1369255031662003,-0.7408403148293655,-0.6025624642510924,0.5091461203590418,-0.4200665212468121,0.2718121438627382,0.6327731993357022,-0.6728975939491298,0.2195221312039098,-0.46186483164682507,-0.42621183090350784,-0.5818436507582077,0.3742000072270779,0.1075608023028209,0.4479725749366992,1.0,-0.5283715848138014,0.6530204079119596,0.5710493292595608,0.10434837220072955,0.2038952733308746,-0.5235074735078051,-0.0747293569110798,0.14877557949002543,0.2448344296915441,0.6339931061428262,-0.5527200324714349,0.5971540887238593,-0.5508303989700316,0.09874268427073829,0.6887385263276233,-0.18620378664351822,0.37717647610214006,0.321130838327208,-0.5084224607252751,-0.007187267862867459,0.20899872412352172,-0.09688611535437035,0.022996712951004222,0.27862444606214865,0.201892375795562,0.43932443214786226,0.330373707614245,-0.6678551342415872,0.6578891927276603,-0.12199939196748676,0.023753802625376005,0.724340381234299,0.6797199430109314,-0.171930405886255,-0.6948613939595124,0.6046716869093548,0.3496212990295385,0.17370342245141027,-0.5633999165004095,0.06489754728683421,0.33054489857705077,-0.5755547800099211,0.7137960630008326,0.38395250557420907,-0.6792010640824175,-0.5039812918174641,0.41306457415902587,0.35924514578220357,-0.16519578260354933,0.20077884171658328,-0.008433713205408467,-0.002275575599784243,-0.4386703671813148,0.36193230109654106,0.4137496043867182,0.5259738027678315,0.13117750805271144,0.050516867610534394,0.682519238120057,-0.07026533158526478,0.7066300935313945,0.5671650664686947,0.6385029938862957,-0.13691831289520842,-0.5900879179850118,0.18881749832060354,-0.47230176066387936,0.30397785431493723,-0.630235379310046,0.39942335480213476,-0.17478781617515354,0.5433894409197144
Temporal_Inf_R,0.38589250956045174,0.7689969753582143,0.27359881430309435,-0.1192831279731896,-0.09790349254708428,0.5766016609231401,0.35924096573453485,-0.4569736513707732,0.5606295911895095,0.12653050965234489,0.7758913023665855,0.09020327852014169,0.25951231422504195,-0.06002264528272741,0.03532781214449112,-0.5281204684024156,0.025193420332619607,0.06377671115502517,0.7636043061034123,0.6263055016505352,-0.17005970659070185,0.5698834126423689,0.09963625269900957,-0.41097488394831316,0.7542948926185357,-0.09811344786111799,0.40368821942884653,0.19290454573851182,0.7795527687033558,-0.0948383747895217,0.1163122466215312,-0.15770966203832448,-0.5283715848138014,1.0,-0.5628735897464774,-0.18564104876236268,-0.11549701495558345,0.17799236014246914,0.6643163376853579,0.36943375101241843,0.08346375191971002,0.1327412851183009,-0.4007691763381718,0.45318990427892814,-0.2511311355932904,0.6036360176148367,-0.07783851674656563,-0.7458042306001662,0.39071706392590727,0.04156447069845241,0.04760893626409342,0.5913119083241062,0.20475235699057492,0.1727635563514816,0.2923158240158283,0.18574099148934958,-0.13278812065579595,-0.02981260530807109,-0.1678817194276543,-0.14328508052813374,0.6362837111919941,-0.41894492232729696,-0.11674305916547813,0.3323135141221991,-0.4722655572296688,-0.4075977680404541,0.2534736792178196,0.764944112485169,-0.35299522028486374,-0.1789246154801462,0.18832175684721847,0.49069480282181765,0.18531335150048156,0.05238751431154574,0.6233492902938175,-0.4798226562882284,0.017029068532389526,0.7189882168966852,0.6517673104320133,-0.3188695282592712,-0.1269716378521907,0.26729922278579543,0.009335915257879034,0.2634996540925707,0.3608368113160464,0.5257871359593189,-0.04513429220033253,-0.17283270517288826,-0.38593123307621235,0.1127449644805005,0.1729157875637086,-0.4934047000653898,0.25208559396247987,-0.4025289919136994,-0.39715540921643094,-0.5926712091883898,0.19544403284882475,0.7159404019534104,0.11003938454294572,0.46891068922280194,-0.005035051005913783,0.608952108422061,-0.172043972868233,0.4878442045538653,-0.5063271064260331
ACC_pre_L,-0.25197764982889725,-0.70151924637409,0.03670734155723075,0.47788715952308636,0.6052063539124178,-0.3969284316212078,-0.06708860990256321,0.8297003512214287,-0.44628791166902515,0.09105820239349334,-0.5631600639129116,0.3027053648946915,-0.017181138760089427,0.43349303728339794,0.21172647908492817,0.8040774696508033,0.29492249359729605,0.2847089249737594,-0.769631681970495,-0.7359777181599078,0.5570645202724959,-0.49639171377272545,0.2739241642411227,0.8458378800047924,-0.5644815332277248,0.44259758356518986,-0.6123548342652261,-0.44860975867086533,-0.5822906426645371,0.36025699427255825,-0.022152206430733314,0.43156355951700615,0.6530204079119596,-0.5628735897464774,1.0,0.6740440382266027,-0.10684018902349311,0.271563642811113,-0.49958956316749853,0.09158698729906271,0.13931060544257803,0.3709349698357578,0.8273780890590048,-0.7287426796938596,0.7006482322929154,-0.4245567928076672,0.02239389580301126,0.6985868515107133,-0.20578027123253242,0.4666283644255525,0.3097756280471724,-0.5520731946812414,0.21121870461017198,0.24376480800990855,-0.1655768969024003,0.21654718829813813,0.45555291020354344,0.2816588639578019,0.5528042246931804,0.4333054819873166,-0.6874469847928691,0.8712675616777232,-0.23807840482042916,0.12927820444709137,0.8232110922676101,0.7588337918690314,-0.16281071398861097,-0.6769936211545017,0.6906440202234124,0.5312935659514861,0.26188463257551126,-0.653508848105798,0.20485647825030415,0.3105691852388695,-0.504252321305895,0.8077063405536086,0.5196888854353712,-0.6957669063003469,-0.41075609733364166,0.7097082135035636,0.4409438691653702,-0.22710421523569685,0.2719406879165095,0.11896783887169744,-0.12682947293572253,-0.4196334288904517,0.447702686457508,0.6188547077599436,0.7712561716252032,0.14109058928889165,0.16700631047884834,0.8468654636696257,-0.15450387292394316,0.7258142721506234,0.8566054421872674,0.8343533416152412,-0.23612105469401184,-0.6046690715584564,0.31860353845615924,-0.5370872327794836,0.4958378011879484,-0.6940583479471745,0.5079081270026324,-0.14742562485543806,0.7781215540503108
ParaHippocampal_R,0.20534708549610192,-0.36215385459447597,0.5548859786992443,0.34102269072576913,0.9593398401931398,-0.025790829807626283,0.24299208613772916,0.6731968612087189,-0.27910890166101315,0.30559155733854204,-0.13499904278536617,0.6462174543925344,0.288944162668535,0.7788995280168204,0.40283591267921803,0.8660406939341108,0.6224529548003457,0.39916343713494856,-0.5622612559051978,-0.35101297213668964,0.9137557446537792,-0.12124863376138731,0.5549669947362298,0.5782394127590653,-0.36410071786301546,0.6394680657341759,-0.5387705248892449,-0.5988823459495866,-0.13354740673665247,0.6312179325205124,0.5114912081391557,0.6968290983746531,0.5710493292595608,-0.18564104876236268,0.6740440382266027,1.0,-0.0073094238414443645,0.5384706516938922,-0.10247264100780318,0.31803547395926635,0.3781369110576725,0.7522289672469405,0.7717418020085237,-0.44368898910519855,0.6763719602472122,-0.39702715193864424,0.1884297971307558,0.5429134730573104,0.1508095428875802,0.7702547238926566,0.5687021520980491,-0.27775455585068537,0.475979775570436,0.6907549991149182,0.08801638387325537,0.44812497272656576,0.47418052403156463,0.3910822118623935,0.3338277708961627,0.6932926125445725,-0.42508532279732375,0.7598889405454166,-0.29627906160270606,0.44095999611366726,0.8745769974010156,0.8321463196782242,0.12541786318915057,-0.460601944722154,0.6665508522481534,0.5448633263646188,0.7028141121981467,-0.3207564350080499,0.4760867553907477,0.5836403224444139,-0.47005373397270966,0.7668323459739076,0.59923635382693,-0.4445187272216567,-0.287177730059539,0.7560468334878011,0.5645702938811874,-0.057212449435249245,0.5438261524867918,0.2659079277213064,-0.08227785351638459,-0.17596475468695327,0.617959034875026,0.4716156595545927,0.7060109192238174,0.5130515151102133,0.5381859596669616,0.7972797719741188,0.2912462991137448,0.7550889596359289,0.6596485795181664,0.5797470520208147,-0.023518728318979158,-0.22811804612984118,0.4585287798640123,-0.5162339936323999,0.528627146781847,-0.6461977331842227,0.6671917865369574,0.32272793307173087,0.6249906017277115
Occipital_Inf_R,0.13388521084119473,0.04066480491875264,0.04881301762916838,-0.10355248550429308,-0.05831079782809468,-0.14901597161009558,0.020744923720356467,-0.08079437733907834,-0.13015402106548277,-0.03139555762863547,-0.036076859997609664,0.019258775326622412,0.11473568988033447,0.11080638831638187,0.07020106775053532,0.03921131820942721,-0.03855102215795176,-0.21889733259139096,-0.007593269394773854,0.10414551069194954,0.10373932103282507,0.062099854521426884,0.05491593051469621,-0.087845670237183,-0.30430861093938877,0.0046873258892696345,0.2411033745661081,0.19244974582208899,-0.07937480575433947,0.151360498098307,0.2815694087143578,0.17269867817262463,0.10434837220072955,-0.11549701495558345,-0.10684018902349311,-0.0073094238414443645,1.0,-0.22141453585103443,0.0378795371938295,-0.16139287345495754,-0.07420056924268356,-0.1512982571470995,-0.0062376547239919805,0.27530574021200094,-0.05227194210546081,-0.13103359115294536,0.19611063265856868,0.14507230756795414,0.012131186114762268,-0.1171388833146565,0.12178412603917442,-0.09270682924001106,-0.2898071265922359,-0.004355353067136089,0.06403798880869754,-0.11383265241904865,-0.18566023206677917,0.08687797905988129,0.04129378027333574,0.05227157327159273,0.05644537240439607,-0.08398625642310119,0.38044651488383896,-0.09144047106916697,-0.03318484591006819,-0.036579586402346286,0.10127706687994412,-0.15396576953485272,0.09004133885652887,-0.09504043841887844,-0.04547134815297285,0.17062525949888932,-0.08093581718386333,-0.09240878581747457,-0.11697320742121294,-0.08004416313688198,-0.19574914936188073,-0.01727787588609652,-0.023991063719787202,-0.13855369619769353,-0.05266378374638162,0.12709558250296432,0.053699488594454274,-0.20612790973456283,-0.010525896172147785,0.12105719238371887,-0.060524198102024626,-0.07219574190854174,-0.08400831157149954,-0.09571224076895722,-0.04668071107768723,-0.12225246355910581,0.1978429112997417,0.0819034707908399,-0.2699833979236393,-0.056581838314476454,0.2164306402613136,0.02762533041916445,-0.24691371983374155,0.05646276091215513,-0.28458733732168223,0.10785896476470083,-0.22244815444439853,-0.04897216188757243,-0.08771619730744486
Thal_MGN_R,0.13535222980812872,-0.01513130510152525,0.41977505011581145,0.1568336949303746,0.5439641611055199,0.13825708820281568,0.42519607437687584,0.2680786139632171,0.15103184874311404,0.28028860476380646,0.14287486264614438,0.5400438328191896,0.3015213650274034,0.46792965603878717,0.39201208168145063,0.3255270842543275,0.4107345907972615,0.3771736310952763,-0.07447675423254553,-0.10427690158732691,0.47481066861473814,0.04795346551119558,0.4120697323298431,0.2722911367402578,0.18193676503940817,0.28087545282336146,-0.2643189698600872,-0.5111872504850905,0.20163867576120365,0.365950573492543,0.18100740308251187,0.35444013464343677,0.2038952733308746,0.17799236014246914,0.271563642811113,0.5384706516938922,-0.22141453585103443,1.0,0.09154559186968073,0.5034495128969864,0.3440717434653389,0.5184128824070942,0.3753972569997278,-0.2878536049963863,0.37512312706065104,0.014270626146016709,-0.02804994411856809,0.028306560048113126,0.18664872708421443,0.6695852831657858,0.4081926053038465,0.09830385005548763,0.45471637039820134,0.5169347119633405,0.17069922051288708,0.3908309517539083,0.33275820916668786,0.09893800560039616,0.04155414902157481,0.34515502729717584,-0.11730128534538602,0.39527288240217345,-0.36759167544042554,0.48349628428943664,0.43934406497079875,0.42630756526425223,0.10045207625697834,0.0867989998269199,0.2957703969167546,0.35088008096935136,0.5914217854261308,-0.18965535954102364,0.5235848861845657,0.5077002594711258,-0.16442816422022427,0.3458625658192996,0.5220865131703091,-0.018243231097832314,0.09815348981131625,0.3308279498534851,0.3106576615857783,-0.055472271628855006,0.3580715887153684,0.371296713471103,-0.07782698423224153,0.10378945997263687,0.47952908402479794,0.3149944780860979,0.44425655658275814,0.42008376100209005,0.6470070149151689,0.4083802806203284,0.11845215171127185,0.3247210940027554,0.4818173124973771,0.14041143968643288,0.11953531051203957,0.04010338673558399,0.5434310082291097,-0.19555682703895244,0.4539597839191777,-0.2998518963631641,0.43674849508658015,0.26175458495029885,0.28541492576455985
Cerebellum_4_5_L,0.7682910224467883,0.93167102311495,0.5015382622614103,-0.2717314004347461,-0.00030447074709180025,0.7997630371388612,0.6408636670119977,-0.4153760361610982,0.6881831265439999,0.22549329162260182,0.874617278959242,0.35429879873831815,0.6038197864328283,0.23397497622642557,0.2835887498005427,-0.39361510099534514,0.2965145502406433,0.31328702239055106,0.8084709980048457,0.8510798307533086,0.11308203875122255,0.800066351263413,0.4041022852225952,-0.42499294090940154,0.699268663841084,0.1959602420129354,0.5668800276432476,0.3187760584348078,0.9109956766187459,0.275195850347908,0.47139229918771264,0.19911788736489838,-0.5235074735078051,0.6643163376853579,-0.49958956316749853,-0.10247264100780318,0.0378795371938295,0.09154559186968073,1.0,0.5087076530813998,0.4436003747553982,0.35099946790591596,-0.4949427220119309,0.7435492071083075,-0.10757557390367024,0.41727510308671834,0.11982386660137992,-0.6206233072312545,0.634833148963967,0.07073023538838555,0.3665557972434088,0.7772406247765101,0.4245676079133026,0.5145383680235599,0.6491166578834967,0.3080155860661857,0.09752373284811015,0.07898096375678622,-0.2717758634061844,0.16399259091921534,0.7837004836618875,-0.2867669978880642,0.21535757064141753,0.5609900911577146,-0.427925256578549,-0.16838787617711912,0.6468668878894721,0.7417999234945732,-0.074852747391968,0.1650930002110663,0.3321112025174334,0.7992053796297801,0.4440418326443579,0.3204706600925454,0.40887036513208413,-0.3172451505355816,0.11800377901576324,0.8746054820549853,0.6637771053801662,-0.2671024948045953,-0.16466584420028485,0.6347937091596096,0.42327778717266457,0.5260084908272593,0.04235332194367461,0.5326136060541343,0.2386012202684004,-0.25244316874490563,-0.3325557056863064,0.47458242202600015,0.23309338562596932,-0.4022552488331368,0.6153840512973124,-0.1806042627242405,-0.45912721675712465,-0.5457669354849685,0.44470388986971005,0.9541342008500417,0.32251026015681394,0.5424266028062183,0.1331435407471237,0.6110989690710166,-0.16924627513974527,0.7748685796168522,-0.531929085187386
Thal_MDl_L,0.4598027506836857,0.35839224285759635,0.379242883390689,0.1542493336244159,0.37700186400306324,0.38350038067472064,0.6863315683316364,0.0019486821993467843,0.5219355059996504,0.33049597311610623,0.4082253192230182,0.5823522494815973,0.7858746218317868,0.5048955446011877,0.43147172887063323,0.07612219616586172,0.5241120206953087,0.5698637546400392,0.25616752761375816,0.257308903400188,0.4104553014585513,0.3885575653180344,0.6091954610988958,0.07873690216178479,0.46060535821236903,0.21978135814188934,0.14379570375016643,-0.2170579091202216,0.4565866276322827,0.5198561383779741,0.24307937466867996,0.48016276078750825,-0.0747293569110798,0.36943375101241843,0.09158698729906271,0.31803547395926635,-0.16139287345495754,0.5034495128969864,0.5087076530813998,1.0,0.5975480271735322,0.5800434656975034,-0.02521479737934366,0.07100514163687044,0.38096771896474924,0.27725964994227176,-0.09039990494727972,-0.2819602480103913,0.3889174465691206,0.5014378452123093,0.5866385312078002,0.3673047023298366,0.6016726726710692,0.6526843583678885,0.5817172807447446,0.6934808399326117,0.4335628608510221,0.2678090618729547,0.02380089467151031,0.3624087219977551,0.29055825663937773,0.3332205240789037,-0.06239286132959257,0.7044567379748287,0.11917061671753856,0.3077607126964555,0.46116135355316784,0.38284636259870264,0.3847277256766862,0.5419748826403843,0.6077114962549781,0.25636734983509313,0.5627513425345365,0.6009933556911858,0.12153380322475442,0.2163301427758644,0.6279395052337041,0.286430058651879,0.40414522619246523,0.1530579092594917,0.10039845089664771,0.3404471617447884,0.6317213722259121,0.6384580381565197,0.06418880628309362,0.2724023404677697,0.5629493788264265,0.21820896751057742,0.2551677009835116,0.5406587133013175,0.49271727033282436,0.15454726360150822,0.3021823719414171,0.2730017066547733,0.2714923172519055,-0.07979814428796306,0.42563945796411035,0.36947865119285683,0.6176486884178932,0.18700599274730115,0.5456048241536646,0.0409309608134387,0.3586875254243479,0.4775061601547444,-0.00960916311937043
Rolandic_Oper_R,0.5321655845112978,0.24402279815947278,0.3673987086436957,0.19068237978174218,0.42785929727360555,0.5043713932237152,0.5756235920536551,0.2759821516507238,0.37287513538610717,0.4205049995507788,0.3712699582429441,0.5673519803169691,0.6501305707864233,0.6075859554094567,0.4414518862580045,0.23948587572928898,0.7049963558041202,0.7021949092299516,0.0793467750291248,0.253999773710496,0.5450573041419154,0.44849511697460437,0.7011768689522068,0.18226668469937155,0.16043722829306525,0.4495090624237099,0.057061619358101744,-0.3042366767271045,0.3615599373892171,0.6422573450973198,0.4600374777051096,0.5884998921113911,0.14877557949002543,0.08346375191971002,0.13931060544257803,0.3781369110576725,-0.07420056924268356,0.3440717434653389,0.4436003747553982,0.5975480271735322,1.0,0.5169888104112315,0.04549298336564066,0.14341964620111605,0.5580387978635362,-0.13466503643974345,0.3382915996881404,0.04202551191165871,0.4805907218281498,0.3468601398784562,0.7147765709780448,0.34272292491642503,0.7045274564168024,0.6935640155673722,0.7382952220340397,0.45498850908219113,0.6206696528048802,0.4128009704548646,-0.06980969497624315,0.4996133427308038,0.10979850724300334,0.36302383492633017,0.11703744582973584,0.6907411221006907,0.227367744015017,0.542497712596952,0.6066763554102809,0.16232263225702634,0.5691536619859185,0.7731024111557311,0.44966369237988074,0.29755765143408436,0.5514033047087871,0.8202810103563705,-0.14594139543161735,0.43444958357779234,0.5995112854559581,0.20341561688416793,0.2885728759092827,0.12098166822476826,0.00038057156882516916,0.47865611450922774,0.726281689648716,0.6556812628262289,-0.11212134962677016,0.16016079818857737,0.7039025728887133,0.31780896410627113,0.1819430586145008,0.6412389853672086,0.4276943041635981,0.2995818771784521,0.49352600422856013,0.44919767483374834,0.2102639631723866,0.20449812333675513,0.3086167031859725,0.3408132807502635,0.6879370719937484,0.008242116232692921,0.6011688604248037,-0.1466096700887778,0.3712872565093129,0.6150585887306622,0.08956339700164569
