,Temporal_Pole_Sup_R,ACC_pre_R,Supp_Motor_Area_L,Thal_LGN_L,Parietal_Inf_R,Amygdala_R,Thal_VA_R,SN_pc_L,Thal_PuI_L,Insula_R,Frontal_Sup_2_L,Frontal_Sup_Medial_L,Thal_PuA_L,ACC_sub_L,Temporal_Pole_Mid_R,Vermis_1_2,SN_pr_L,Paracentral_Lobule_R,Thal_LGN_R,OFClat_L,Thal_MDm_R,Cerebellum_4_5_R,Cuneus_R,Thal_AV_L,ParaHippocampal_L,SupraMarginal_R,Temporal_Inf_L,Temporal_Inf_R,Putamen_R,Cerebellum_6_L,Thal_VA_L,ACC_sup_R,Pallidum_R,Cerebellum_3_L,Hippocampus_R,Cingulate_Mid_R,Thal_MGN_R,ACC_sup_L,Vermis_9,Frontal_Sup_Medial_R,Temporal_Sup_R,Thal_MDl_L,Caudate_L,Thal_AV_R,Olfactory_L
ACC_sup_R,-0.00888768710868449,0.6335006463447614,0.5982084655037008,0.5737233623976762,0.4647579917169038,0.46139354317675724,0.6186626570474123,0.36165545952328687,0.6925702560747944,0.1573971228698066,0.6877206323793635,0.7000311190014035,0.4911918618663376,0.4438557445616605,-0.3185152788508119,0.7332234500723412,0.6034438407795996,0.6334584816864173,0.6710255293444906,0.3926159946711341,0.5913773759407382,0.09857312800640866,-0.07339860750482627,0.42539679711297235,0.7580745113715113,0.3253297948789946,0.5845705696475244,-0.06002264528272741,0.6295499319758638,-0.11478139863014536,0.5618821618291165,1.0,0.45896169720783353,0.6189848443807395,0.8693290036281687,0.7460728596944841,0.46792965603878717,0.9059310840210038,0.3634671012814339,0.6177285275941586,0.13078511752732794,0.5048955446011877,0.7474261380063728,0.29235595657157293,0.5094900404893844
Pallidum_R,-0.12331708892087337,0.5644919895599625,0.45143767121910316,0.17462529755131306,0.15872916935031842,0.6981306995303291,0.5206739174307826,0.389838072724309,0.45516442147942837,0.006817245447997231,0.49225910756414787,0.49394864966569146,0.08337417702560662,0.25072954796444746,-0.2755918449672523,0.4287880397583689,0.5628468757500942,0.40061450956013,0.3215619828296566,0.3167425555761768,0.4081156500557167,-0.18098404066292298,-0.26545901237055197,0.4347719894025491,0.5232326275317238,0.14882242325068493,0.3289185512585955,-0.17571540811703135,0.5916782343993919,-0.2815320028449498,0.7049138586037823,0.45896169720783353,1.0,0.48102742191338266,0.5099847912067292,0.41027862295209355,0.3422247217402327,0.4947675057833659,0.284793560833658,0.505781110339118,-0.05414630718202444,0.34842536834315363,0.5193786216384678,0.1846001642159496,0.5850159804765872
Cerebellum_3_L,-0.5248574037323531,0.8266210917948621,0.43715274025864503,0.27831616392791436,-0.044463658742222606,0.7813424992403033,0.8988652620836051,0.4569745250440516,0.5705903067243904,-0.3855488331774917,0.8228673498518452,0.7179287223222637,0.3322930004090294,0.3516376273112808,-0.5234263013617545,0.552432424074249,0.7560786420296159,0.3396477012858136,0.5304173462620028,0.7674645269501764,0.23209809257638894,-0.521900439283687,-0.6281758675657438,0.7756427474305897,0.8032156331825229,-0.17823444497222202,0.5120555892149247,-0.4722655572296688,0.5640009297694757,-0.6928199744040681,0.7805161556615817,0.6189848443807395,0.48102742191338266,1.0,0.7705427568216026,0.44664356833259583,0.43934406497079875,0.6001570005727869,0.7674185115324655,0.8386321046460236,-0.42124023545530226,0.11917061671753856,0.5003776176930241,0.43131460832402124,0.7779890701718498
Hippocampus_R,-0.17598452375068588,0.7232261563316047,0.6279040134887961,0.6202696801449928,0.4234751879794947,0.6305192398072116,0.7178235761095343,0.44710950285815293,0.7778722183537711,0.02367548952284477,0.815043970669892,0.7760399164544413,0.5462198383516489,0.46313069937473594,-0.31589904193146195,0.7827957511242546,0.7130568615930706,0.6168807547553948,0.7693655427722985,0.5093456139728073,0.511956504685326,-0.030868200188519962,-0.19229736973247039,0.5122325213931868,0.8873090204540214,0.20094855398362776,0.6944252374598614,-0.17005970659070185,0.63977797379398,-0.2878356374125013,0.6231801709537105,0.8693290036281687,0.5099847912067292,0.7705427568216026,1.0,0.7345836445833256,0.47481066861473814,0.8333580412911492,0.5056423883426922,0.7467891946278679,-0.018831078852804745,0.4104553014585513,0.7422363577618601,0.2821523762152122,0.657477614994211
Cingulate_Mid_R,0.1728467810432049,0.5493645801413684,0.8828585984190008,0.4933423283141378,0.6725052955449167,0.3247615002363069,0.44460653390064725,0.48163969331312284,0.6894432184230396,0.384799298675908,0.6747338168543825,0.7506548687111892,0.608676462245597,0.3770256064735475,-0.03577104759171806,0.691403356339705,0.5506896642081192,0.9120581985199149,0.5608373319679284,0.21868102892829328,0.7071047217602833,0.27309195536651193,0.1400757820720908,0.3005815126713733,0.5501327620480413,0.6244267955256552,0.5234416578863237,0.09963625269900957,0.7062641427913495,0.09690182169523004,0.34214533075444503,0.7460728596944841,0.41027862295209355,0.44664356833259583,0.7345836445833256,1.0,0.4120697323298431,0.7691977589958803,0.1500585249552709,0.5832741987658251,0.3066786305779193,0.6091954610988958,0.8102781748021887,0.21293524188502344,0.28318139718730584
Thal_MGN_R,0.09815348981131625,0.39527288240217345,0.29606713277477303,0.41977505011581145,0.13535222980812872,0.2865197977701805,0.4083802806203284,0.25213494928279995,0.34515502729717584,0.19837233834876225,0.3247210940027554,0.2957703969167546,0.39201208168145063,0.09893800560039616,-0.1546699575971844,0.5184128824070942,0.2540115138825853,0.42914881536869026,0.6450030576637508,0.14041143968643288,0.550085653480395,0.04010338673558399,-0.2878536049963863,0.4818173124973771,0.5439641611055199,0.2493057064234571,0.28087545282336146,0.17799236014246914,0.5220865131703091,-0.018243231097832314,0.44425655658275814,0.46792965603878717,0.3422247217402327,0.43934406497079875,0.47481066861473814,0.4120697323298431,1.0,0.35444013464343677,0.028306560048113126,0.3077449884264225,0.2812729942755559,0.5034495128969864,0.4107345907972615,0.5864522372412189,0.3352703061078166
ACC_sup_L,-0.08226771142203426,0.6519740884114693,0.6840782995439689,0.45879915190986204,0.4311909308845726,0.4976926000768273,0.5956441926374205,0.4695045852259516,0.6451944534731481,0.178559367377233,0.7801199509340885,0.8031335034922957,0.5176547558242163,0.5203820269601556,-0.2676482876801353,0.6356296374424332,0.6487334430873373,0.6306566115657863,0.5925142693103345,0.40324011476415145,0.5928561848565344,0.06041972234901288,-0.04323607571719125,0.3875554746810323,0.6650329948637885,0.2868285846592667,0.5533129848905562,-0.15770966203832448,0.6477141607314105,-0.1651557462289052,0.5364636792546476,0.9059310840210038,0.4947675057833659,0.6001570005727869,0.8333580412911492,0.7691977589958803,0.35444013464343677,1.0,0.4180810707247756,0.7039984354115074,0.014032939849583948,0.48016276078750825,0.7228946814098796,0.15384537051821986,0.4433148605808252
Vermis_9,-0.6657873326442704,0.5920288290253231,0.22451666783289542,-0.022420393095779905,-0.28459854513813104,0.6162492706356175,0.7125250898912238,0.2825380746126921,0.321352577487168,-0.5835529884365742,0.6827802546852763,0.5894234203777003,0.1568305072562259,0.29027925511021163,-0.5090144149278002,0.10854680742555038,0.6134918187692033,0.00404216729278009,0.16634666918246163,0.8272290875885062,-0.17706780878617775,-0.6455631644655399,-0.5052852137280556,0.524367072365549,0.44850517952908864,-0.5251918182667427,0.3795301845655707,-0.7458042306001662,0.22045799905788974,-0.7829326794627341,0.5252979945769682,0.3634671012814339,0.284793560833658,0.7674185115324655,0.5056423883426922,0.1500585249552709,0.028306560048113126,0.4180810707247756,1.0,0.704127993893429,-0.7607849626375149,-0.2819602480103913,0.224890534557909,0.048368175358289064,0.5986883445255883
Frontal_Sup_Medial_R,-0.41975072481913694,0.8719946709805629,0.6224852583842283,0.10027343348668799,0.04002239517009277,0.7441006333800145,0.7963160907696097,0.6008347848036373,0.5226869516655948,-0.20276914133606672,0.9636236689890124,0.9119662675868017,0.38301403867496686,0.44493929346930977,-0.46949373455531124,0.46754562856619747,0.8006431092071357,0.4710151207523431,0.4365414727512402,0.7389065653169448,0.3338778935500001,-0.4477337023243576,-0.5174634979443096,0.7108256382798747,0.6601125629534743,-0.07586369821497985,0.48415175923923714,-0.4666306873539683,0.6511164491874133,-0.6406692348056497,0.6592260246078836,0.6177285275941586,0.505781110339118,0.8386321046460236,0.7467891946278679,0.5832741987658251,0.3077449884264225,0.7039984354115074,0.704127993893429,1.0,-0.42730782966403863,0.21827131969902763,0.5054688420605851,0.19535462117133792,0.6885866210816474
Temporal_Sup_R,0.771439726305505,-0.31235612349448383,0.1530209981633807,0.4442439226773377,0.6580716527803787,-0.4109397934881976,-0.3746426133419972,-0.10809292827775267,0.11052826227050627,0.7921831491382012,-0.3386652735478968,-0.22529950257127482,0.1858409170125578,0.02908009033603689,0.4426936800809417,0.3222688593177548,-0.34087880559482614,0.43540668028923213,0.2023138156245097,-0.5785412502275123,0.49658298762409897,0.819345985013593,0.5430619503750763,-0.3138575660613472,-0.019729250071417275,0.8186808806073851,-0.005250282535353408,0.7583477919368317,0.20497219893805188,0.8328049232290056,-0.2549573864206325,0.13078511752732794,-0.05414630718202444,-0.42124023545530226,-0.018831078852804745,0.3066786305779193,0.2812729942755559,0.014032939849583948,-0.7607849626375149,-0.42730782966403863,1.0,0.5380966576817197,0.2599233392963515,0.2320619675166146,-0.36877468006341313
Thal_MDl_L,0.40414522619246523,0.3332205240789037,0.5070137969392519,0.379242883390689,0.4598027506836857,0.13314841049357792,0.15454726360150822,0.3035019412066784,0.3624087219977551,0.5990186512047694,0.2730017066547733,0.3847277256766862,0.43147172887063323,0.2678090618729547,0.0708006700934995,0.5800434656975034,0.28220143696721456,0.6374941391446773,0.4860342976238358,-0.07979814428796306,0.8145008277391851,0.36947865119285683,0.07100514163687044,0.2714923172519055,0.37700186400306324,0.6361477908747916,0.21978135814188934,0.36943375101241843,0.6279395052337041,0.286430058651879,0.2551677009835116,0.5048955446011877,0.34842536834315363,0.11917061671753856,0.4104553014585513,0.6091954610988958,0.5034495128969864,0.48016276078750825,-0.2819602480103913,0.21827131969902763,0.5380966576817197,1.0,0.5241120206953087,0.3031590763008268,0.09618647125923627
Caudate_L,0.024527579732432362,0.5409406691177402,0.7662401410096074,0.5114348741225343,0.5271932296179492,0.3973170078806538,0.5897466533885433,0.48562295475570066,0.7159459614604834,0.20727664592967254,0.5814810682737698,0.633124270744954,0.5107644999211098,0.3312832517430815,-0.21464739011912726,0.6916021870231903,0.5965232312420469,0.7621326470277631,0.5797617830825872,0.26358061396777155,0.5690454528171031,0.1734088856354162,-0.008243342245539177,0.36331332135322597,0.6447754186041271,0.5007054005038689,0.5389758534281239,0.025193420332619607,0.6518707590723458,0.018245282386279527,0.4948132317966989,0.7474261380063728,0.5193786216384678,0.5003776176930241,0.7422363577618601,0.8102781748021887,0.4107345907972615,0.7228946814098796,0.224890534557909,0.5054688420605851,0.2599233392963515,0.5241120206953087,1.0,0.3006897206142682,0.4247791973611551
Thal_AV_R,0.033739746010210056,0.32831702959729897,0.14814188910656284,0.2770602873238429,-0.009460000558006668,0.24163846724310406,0.44791334868438404,0.12353372830115482,0.19832049692144935,0.032854172036214345,0.18683649586756107,0.1708533715400172,0.24313426350628967,0.10089958481695843,-0.2151913272745534,0.4011562677873966,0.15356972517588874,0.3008540843266575,0.3907892874156308,0.25274165292302986,0.37390708004874595,-0.08993270217274872,-0.4239882169836054,0.5743346812554805,0.44581082042326897,0.14531195838064417,0.13596974925579797,0.15172959206609118,0.45008491933055167,-0.09065602884581898,0.48165086443057936,0.29235595657157293,0.1846001642159496,0.43131460832402124,0.2821523762152122,0.21293524188502344,0.5864522372412189,0.15384537051821986,0.048368175358289064,0.19535462117133792,0.2320619675166146,0.3031590763008268,0.3006897206142682,1.0,0.292285996236672
Olfactory_L,-0.3838139673402268,0.7774071059491746,0.2821821999261904,0.21736540626003345,-0.08465204999058003,0.7881526636993323,0.7776057116848502,0.491289204766093,0.5052310375690426,-0.4038804361230468,0.6412039890781976,0.5602573938219974,0.22249427682689366,0.15733682143521854,-0.5249535667050856,0.5111743491769121,0.6889774511893965,0.22607176778066185,0.41179703178114413,0.6623937549279485,0.12351018118507812,-0.48469535154033505,-0.5918002702823472,0.690567669280638,0.7621856326095847,-0.2050056095104862,0.462094984687017,-0.4225258120905168,0.4452861100149716,-0.6094464893895759,0.7324664328493735,0.5094900404893844,0.5850159804765872,0.7779890701718498,0.657477614994211,0.28318139718730584,0.3352703061078166,0.4433148605808252,0.5986883445255883,0.6885866210816474,-0.36877468006341313,0.09618647125923627,0.4247791973611551,0.292285996236672,1.0
