,Cuneus_L,Frontal_Sup_Medial_R,Thal_MDm_L,Frontal_Med_Orb_R,Precentral_R,Insula_L,Thal_PuM_L,Vermis_10,Olfactory_L,Cerebellum_Crus1_L,Thal_PuA_L,Paracentral_Lobule_L,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Occipital_Inf_R,SupraMarginal_L,Thal_VA_R,Rolandic_Oper_L,Occipital_Mid_L,Thal_PuM_R,Amygdala_R,VTA_R,Temporal_Sup_R,Frontal_Inf_Oper_R,Occipital_Sup_L,Thal_AV_R,Thal_LGN_R,Frontal_Inf_Tri_L,Cerebellum_3_L,Cerebellum_7b_R,Fusiform_R,VTA_L,Fusiform_L,Thal_Re_L,Cingulate_Post_L,Angular_L,Vermis_8,Frontal_Inf_Oper_L,Putamen_R,Cerebellum_4_5_R,Olfactory_R,Raphe_D,Thal_IL_L,Amygdala_L,Precuneus_L,Pallidum_L,Postcentral_R,Thal_PuL_L,ACC_sup_L,ACC_sub_L,SN_pr_L,Angular_R,Frontal_Inf_Tri_R,Cingulate_Mid_L,ACC_sup_R,Frontal_Sup_Medial_L,Thal_VA_L,Cerebellum_3_R,Rectus_R,OFCpost_R,Cerebellum_8_R,Cerebellum_Crus2_L,Frontal_Mid_2_R,ACC_pre_R,Hippocampus_L,Cerebellum_6_L,Frontal_Sup_2_L,Cerebellum_7b_L,Thal_LP_L,Thal_VL_R,OFCmed_R,Paracentral_Lobule_R,Occipital_Mid_R,OFCant_R,SN_pr_R,Temporal_Pole_Sup_L,Rectus_L,Thal_VPL_L,Thal_PuA_R,Thal_MDl_R,ParaHippocampal_L,Caudate_R,Cerebellum_9_R,Temporal_Mid_R,Frontal_Mid_2_L,Vermis_1_2,OFCpost_L,Thal_IL_R,Thal_MGN_L,Occipital_Inf_L,Cerebellum_8_L,Temporal_Inf_R,Red_N_R,Vermis_9,Vermis_3,Precuneus_R,SN_pc_L,Lingual_L,Heschl_R,Thal_MDm_R,Putamen_L,Cerebellum_9_L,Raphe_M,Vermis_7,Thal_VPL_R,Thal_VL_L,Thal_LP_R,Thal_MGN_R,Parietal_Sup_R,OFClat_L
Thal_LGN_R,-0.09846675889513375,0.4365414727512402,0.47499850972156615,0.19266433446058162,0.5896135566194765,0.2852171508345649,0.4877840248449532,-0.1962032031189861,0.41179703178114413,-0.294179031815469,0.5454555845506203,0.3436206067683353,0.384770995041922,0.1533333012691146,0.03588263750755646,0.17076777399969467,0.4407548746539713,0.22269010229559844,-0.06460078210499973,0.6153790004071393,0.4052776984423758,0.15814670538002268,0.2023138156245097,0.28909263210359526,-0.11236885251610161,0.3907892874156308,1.0,0.3904264412769707,0.5304173462620028,0.009433332561450633,0.3563220379794508,-0.1462593894387418,0.47371018259002284,-0.03049189600239144,0.22158236411007626,-0.060254525999414006,0.3173681914056852,0.3535048650097864,0.4825227994865704,0.1362017849408389,0.4155947642426265,0.4573205971728355,0.7188376547647425,0.3975897599541965,0.3733728230224872,0.4614035374685388,0.49395844914571935,-0.03161251764089193,0.5925142693103345,0.3173733764923332,0.41386046182685443,0.005172631425854731,0.3798264450689017,0.5689663362237629,0.6710255293444906,0.45110922844984885,0.45945975365473196,0.538473649176341,0.3717096951008526,0.015049924738898936,-0.24944270961534518,-0.008834427209711447,0.4268896286840679,0.4656197601874672,0.7693288928475622,-0.047063080738897534,0.5273613803330395,-0.2126403726245654,0.32205423484748025,0.45108722829369835,0.05541679844186924,0.44056117804914224,-0.21069902771233281,0.2552896023010012,0.4213284286127645,-0.24697204006243334,0.4002548384006703,0.5214735017580742,0.6011341098948993,0.11874347832578021,0.7353471862613002,0.5417892491709555,0.04532283378775719,0.1760963420886542,0.5364439551360847,0.7270495464429894,0.2060379286639083,0.7997863260165281,0.6009832215702856,0.3238212673562691,-0.20882792003318656,0.14877835634688755,-0.12088804744716045,0.16634666918246163,0.6977712426087794,0.29950182516916746,0.21417367546635013,0.16751588584507202,0.2809463228365149,0.5724142423518176,0.4873452774014655,-0.10165432620469353,0.47732013229824627,-0.40238193711136816,0.7387991035309049,0.548549479487164,0.1722825713871261,0.6450030576637508,0.5063552082537837,0.1852783676934023
Frontal_Inf_Tri_L,-0.10081391156092197,0.6721552431062935,0.5699176346371745,0.13649896722658444,0.8222772767620556,0.5586229791176551,0.7403297913800627,-0.2597407142787859,0.47767902715262867,-0.3088649605636453,0.4802613425122621,0.7175937315811867,0.7328298790394603,0.22214633723675256,-0.09504043841887844,0.6602518608583314,0.6251579952479658,0.498622233349764,-0.08023327002461066,0.7285708151708926,0.49166314951181583,0.3095264022459136,0.11227117924225925,0.8503020098719933,-0.047177864204287295,0.23097318856264054,0.3904264412769707,1.0,0.5098045351863192,0.4998367543169116,0.027079467589820945,-0.15390074604177076,0.40156660984086334,0.024619043841209404,0.5518388572962056,0.06432811688460223,0.3870110691454458,0.882697143795043,0.7572996889379124,0.01109404488336522,0.43694411594653787,0.5036780420177448,0.4441676670781844,0.5959492737253506,0.4242012025964497,0.5650970914825939,0.6881949664640722,0.06447426649746747,0.6799526971275152,0.3996920665222841,0.6666752163724755,-0.05363405781663731,0.852119412633899,0.7739761787583014,0.636709173758053,0.8238263991523899,0.5175153752411114,0.5162234788077991,0.16223640906297776,0.18168969087467232,-0.15664667469018645,0.006573600657070735,0.7464538089192017,0.7199485414340399,0.657646997978387,-0.10662395867470156,0.7049488526745914,-0.2756926925709289,0.5802206126640378,0.5574307771140926,-0.013365623288109639,0.7960305826228357,-0.19579677259517295,0.4337002438197747,0.5498930740419867,-0.12160408382543904,0.35161514010717615,0.64868738968332,0.5224668440905972,0.17352858257724155,0.5650248131280822,0.6838168968189223,0.15450733962583113,0.07342540143141571,0.7967330705494405,0.5632322957946617,0.27422781330443574,0.4872893601493245,0.3767370270083375,0.3496212990295385,-0.10576043861337352,-0.1789246154801462,-0.16109196173530468,0.30045492161145215,0.6964685908488596,0.42969324395531616,0.6558124205061162,0.17336819577460022,0.46033601430666987,0.5390986069276114,0.8229377681973573,-0.21773199676924573,0.1961436616103821,-0.3798159563925618,0.6362252935518907,0.7587323907799336,0.19332377429489048,0.35088008096935136,0.39277259433534173,0.4572964032610905
Cerebellum_3_L,-0.6554566260756008,0.8386321046460236,0.07461274278860719,0.36644853379472403,0.45674205226004777,-0.08106453734920269,0.30103649363231527,-0.8308878440858568,0.7779890701718498,-0.7766115637594461,0.3322930004090294,0.16360104840906023,0.8235899257222357,-0.3074221855935842,-0.03318484591006819,0.0017798238918346882,0.8988652620836051,0.030080354611575672,-0.4618453450176487,0.5567502756736918,0.7813424992403033,-0.12696873047584228,-0.42124023545530226,0.5046646727781535,-0.568120400507656,0.43131460832402124,0.5304173462620028,0.5098045351863192,1.0,0.3075523146701407,-0.353658419124376,-0.6916984886617183,-0.03123717582068741,0.05015768970213678,0.16166322317766704,-0.5601157699359909,0.7835931688309823,0.3274945257511422,0.5640009297694757,-0.521900439283687,0.7191247755096609,0.5680588804857144,0.6768830800482645,0.8446382967617581,0.07507629736426903,0.6862307023921641,0.25429354757992273,-0.5136641318505496,0.6001570005727869,0.3516376273112808,0.7560786420296159,-0.6161559428924542,0.5066400840310581,0.4784342314771616,0.6189848443807395,0.7179287223222637,0.7805161556615817,0.947818641279168,0.6512117764129245,-0.2184511640027045,-0.747355173463546,0.18159531591927455,0.8637706435922858,0.8266210917948621,0.4561677810405119,-0.6928199744040681,0.8228673498518452,-0.5769934444921608,-0.024377129991968345,0.058083854568887656,0.11529605830568819,0.3396477012858136,-0.7791664008512508,0.687198466022029,0.2988979902989214,-0.7700014139246933,0.8613202485362437,0.34111440940267335,0.28296519133892273,-0.41348630859697194,0.8032156331825229,0.8515200927641297,-0.5126825328645535,-0.4632826319191482,0.8645576518720353,0.552432424074249,0.46158597212811237,0.49861034349779965,0.36122080447915417,0.724340381234299,-0.5569826387018306,-0.4722655572296688,-0.6036600513595397,0.7674185115324655,0.554585346971168,-0.02574585121467085,0.4569745250440516,-0.42554863737740867,0.7321630213940474,0.23209809257638894,0.7795603447708294,-0.7411827602666805,0.5862189867979456,-0.5660983396892415,0.5022685323636129,0.39486242216267986,-0.1371996187826582,0.43934406497079875,0.2803504900021932,0.7674645269501764
Cerebellum_7b_R,-0.2581728045481942,0.42047781701657627,0.05683489272751109,0.0935063920364226,0.3810973643056018,0.2594900998637353,0.27548418162378485,-0.37738729211906163,0.16891031417503724,-0.4086740270042669,0.1537544619153779,0.25122015443617673,0.5607194899540741,-0.03939366186919113,-0.01581187519872647,0.2365532110573732,0.4247758226433854,0.22505660534574193,-0.08027946190073736,0.30376771110903444,0.18513705345222217,0.07965755533445673,-0.288138547687001,0.44915349160656753,-0.019430734910016078,-0.10265839021101796,0.009433332561450633,0.4998367543169116,0.3075523146701407,1.0,-0.3008651149756881,-0.304826069732075,0.015933187560642038,0.2674048598744659,0.19275999580463474,-0.08516966750585661,0.31915068192291457,0.32336803855407475,0.2317173582584941,-0.24977923793696855,0.04678185642110756,0.26468333459120097,0.02062480842024383,0.3580720541583506,0.13845305218658235,0.1265667319533934,0.13026450393862604,-0.26124545786561587,0.27962326382881697,0.2151963211870843,0.4118957661816438,-0.2173522111712496,0.30237249238487746,0.3651217440334426,0.2204513455384154,0.5069015342460959,0.18355635066035492,0.34171340899671976,-0.0005174867822828237,0.06808910810411421,-0.25846955121002013,0.06513930100376929,0.4558981137149858,0.31576821610343736,0.1482349384649404,-0.2971262891447728,0.4281177626681662,-0.40734829040409104,0.15759430728764873,0.01599928894020291,-0.027644532339226462,0.2988262794537731,-0.22939220112509967,0.2821726935939379,0.026551902446045546,-0.13690717931930046,0.21710824879180435,0.18013343858370726,0.13732128310832117,-0.1547311751642135,0.16384280598975193,0.28747757827664894,-0.1479225436950627,-0.21366306652154035,0.4567464823001008,0.029496513736876163,0.21657613817244692,0.0033801230941526103,-0.013235840146347341,0.3475829901863264,-0.18858900373247403,-0.4284462029170859,-0.21784925212455397,0.48636492018355637,0.2772882302468251,0.07387312482925558,0.31037809492553026,-0.17769278854832327,0.2996460453746924,-0.043779933448460574,0.4835130512606765,-0.4098985180521142,-0.12931672860754106,-0.30416193988921403,0.15553832859097172,0.2961971877885136,-0.0924686398327242,-0.02522787111603654,0.1165863569275852,0.4929615362437196
Fusiform_R,0.6815295715210803,-0.3492339160727278,0.4756552029417749,-0.2118997602999837,0.27132423739499795,0.5055605461029393,0.32469818606267753,0.6925484489081688,-0.3183659070709038,0.5506162938186846,0.2707137654031993,0.41406026739263563,-0.38702584636309834,0.781232485792007,-0.04890005481414265,0.4290240958342372,-0.36822559582380876,0.3922243004838474,0.4366823268025752,0.17573353134984251,-0.38400498222347573,0.4829424249657057,0.853791493901664,-0.01641237057855843,0.5334971903558364,0.10274879936699778,0.3563220379794508,0.027079467589820945,-0.353658419124376,-0.3008651149756881,1.0,0.6506016488648028,0.7808855720817008,-0.07080565008344931,0.18623257274503585,0.6383472586010918,-0.4824144620081528,0.2075436264763669,0.11489033584798186,0.8978893671584843,-0.20530900928883639,-0.12233895726273795,0.15495218983795817,-0.43663091622651923,0.5234357342753979,-0.1709218357019109,0.4997472545301074,0.5623984846267122,0.10822077316618972,0.1479996497623655,-0.3280847100703076,0.7654835978098524,0.08931112242106977,0.2712817536517722,0.20667922490420793,-0.1750090472547396,-0.30036776928471237,-0.3706490751810122,-0.17738228053336466,0.32505918037262643,0.5853134058566422,-0.16838073104178491,-0.3447754321021412,-0.31092034511672106,0.4855652140803469,0.8058107559208179,-0.22629761435369916,0.4840026481044413,0.5381452325775492,0.5446778198676813,-0.009694574887894774,0.36034657573225987,0.6357534894292244,-0.3671811557160624,0.26560622970308134,0.6099297560783129,-0.3730936777557933,0.3946826759038046,0.4303686782610184,0.6085892342356449,0.10511370706023396,-0.25011500533744746,0.6011664341079704,0.8924112103960943,-0.20308756340576795,0.37416055986903957,-0.16672825674083297,0.38152343589615395,0.30817464447194154,-0.4886402089708388,0.4112140619424275,0.853242946563497,0.452046669676677,-0.6295034500498783,0.18823756037026718,0.5702000031208149,-0.1689901534587498,0.8278212485954813,-0.41403505405741897,0.4886283337112629,-0.09276360714201874,0.7537734067957615,-0.05079244614374992,0.17621575336236828,0.34483075305538025,0.29807239954455006,0.32523443131027313,0.23103594930943505,0.42349999455959636,-0.5100368602523959
VTA_L,0.687013091283778,-0.5986300378484455,0.18688708168301893,-0.3746062837532733,-0.029233040500049264,0.3368957050650859,0.09807903749715978,0.8692962458460781,-0.5849375079823083,0.7139496037286653,0.029552112925564273,0.26926797421818194,-0.6119980811886916,0.5631333059014152,-0.07216668652061455,0.3608492849921797,-0.6550663297664345,0.2247211562592574,0.3835467124348069,-0.18409500473114687,-0.6409262458133705,0.4124815605305661,0.7371994609637147,-0.16621927473253487,0.5098397920187718,-0.027332302691222006,-0.1462593894387418,-0.15390074604177076,-0.6916984886617183,-0.304826069732075,0.6506016488648028,1.0,0.35510566592401577,-0.12910205678972597,0.11476634431897291,0.6004164039277325,-0.630397534757659,0.06038469486441734,-0.12060266579408907,0.7336546879381067,-0.5203567477344565,-0.3560361713344374,-0.22238556926701267,-0.7053970815093612,0.19599849661565907,-0.4443262182956322,0.22449748607249684,0.7279054908370408,-0.2686150335571253,-0.1650045485636281,-0.6268476061836226,0.7032283917807725,-0.09506539320283243,-0.055234979589164616,-0.2548751826608792,-0.4235360548903807,-0.5261539525219904,-0.7348665317153271,-0.4629984476047807,0.3309554518608282,0.812335975680023,-0.04488541989647797,-0.59005623644818,-0.5420049678643809,0.0074544619262833,0.8255355154356201,-0.5469612228510775,0.557144422110771,0.4147799906004307,0.3647823451619234,-0.09398105202479523,0.12301270524789655,0.7480061279283492,-0.5131165172460346,0.05979492121865747,0.7095199355317444,-0.6236825847199784,0.06404440986006416,0.13104343927203577,0.6773603187039821,-0.41418884022712643,-0.5648343319478228,0.6624215884625649,0.7080716624051955,-0.5286005299165192,-0.08475451789355881,-0.29706721521083684,-0.09348485355988223,0.006744618038572659,-0.6280931074540589,0.5684270817047081,0.6850216218297968,0.5249718421118965,-0.8006766005274104,-0.24247004713771209,0.3590649439827539,-0.05968229515508913,0.7121357014256531,-0.6652155757646603,0.2290593493555692,-0.4179364954083961,0.8581604345478274,-0.2776991993405615,0.4135534421704715,-0.027713660859616837,-0.08529530054637802,0.2109739291014306,0.026643829781496174,-0.03319041897843347,-0.6408822372741819
Fusiform_L,0.4410991384796861,0.01904721830536015,0.5388497474011548,-0.027070419500411846,0.5546911432815848,0.6286229711250744,0.5002054407163111,0.3481740124923602,0.04662034354059711,0.1976790936070241,0.4130007520117154,0.5282625927974675,0.10534688768444664,0.8068791389532811,-0.04897216188757243,0.5320581734900393,0.037809034591875554,0.543725743466825,0.34813478726645514,0.41894254715120327,-0.11205800525043955,0.5835515070666151,0.6216518424430696,0.23858108146396947,0.5296639668219665,0.06743890991463361,0.47371018259002284,0.40156660984086334,-0.03123717582068741,0.015933187560642038,0.7808855720817008,0.35510566592401577,1.0,0.02000508051971467,0.30666713888486496,0.5475842322783845,-0.23978799303373383,0.4460445740636945,0.27368934694946306,0.7288954398126556,0.0822568470013557,0.14993525605120028,0.2579012480159914,-0.04459843336032426,0.6835452023922576,0.09150529439274865,0.5705233391686749,0.3650557178513441,0.41002254978373026,0.23091757292414533,0.05586927639447571,0.5984669516956871,0.28126690637790264,0.4901638473158534,0.5059311143702517,0.19871087692814682,-0.0626936942119326,0.00800710704502212,-0.0754875563954881,0.26147346639548336,0.23706256326373493,-0.26103290408448154,0.05036246209594694,0.034060199718473606,0.7129891617534099,0.567427960524871,0.14673317353078935,0.16550471917007833,0.611372189183254,0.5621886139382986,-0.02831763066455006,0.5658891801812849,0.36100275476756494,-0.09669552489930622,0.2974070830462804,0.41054334024796996,-0.11934071822058645,0.657340606633855,0.5778155187612305,0.3790894622004193,0.4022892774713745,0.07931710637417941,0.48727457108620953,0.7161142034814665,0.22222387280727124,0.5709719925206663,-0.026120974906302063,0.4594103868962705,0.36959573493346387,-0.17478781617515354,0.08158367627135833,0.4878442045538653,0.18333262663646763,-0.24260811605564342,0.5523700565812877,0.6490364952001931,0.13088397258187917,0.6923001793984835,-0.1217899098020746,0.47528834471208997,0.3280824211367038,0.3887177147636867,-0.023840930131772773,-0.030146436399915728,0.49507455899113595,0.5961546298316545,0.22629182904495682,0.26175458495029885,0.6533079704299005,-0.10867074496585896
Thal_Re_L,-0.0033684642459236185,0.043242237276328845,-0.0735121594938258,0.024397235414973482,0.012705277794304855,0.014455504865963092,0.07011512101971336,-0.09808659605351461,0.023088389281235095,-0.12789258602057765,-0.0764210205518552,0.029829869671977288,0.06251705622012609,0.10223639293458354,-0.06599442815675356,0.049463268198294136,0.1008181352708805,-0.07241750036375662,-0.08505576807559216,-0.019731317207404012,-0.03964573263842655,0.06974189187452748,-0.027766249576535958,0.14338413636030742,-0.04811933920317995,0.005610044688844177,-0.03049189600239144,0.024619043841209404,0.05015768970213678,0.2674048598744659,-0.07080565008344931,-0.12910205678972597,0.02000508051971467,1.0,0.04707545507329782,0.031007051976688446,0.01934653010555468,0.032904159071427415,0.0241575853315622,-0.11831104035483081,-0.04400323037831033,0.16115689755012283,-0.04518237328834591,0.08294570558955439,0.05955168187191954,-0.09688267008252316,0.046462811818928806,-0.07881076437698811,-0.07488576171512457,-0.11212603275036492,0.04533861862713707,-0.02686413053325966,0.045727727889439546,0.004021832665690235,0.001135592610094324,-0.0001068552940160358,-0.05669180192800107,0.029320388790808654,0.042607280885463325,-0.039450553308617346,-0.1133455386154739,0.036478892592143736,0.04930613206653546,-0.005478825734147407,-0.02565162155699922,-0.11015979971529963,-0.014035525926163675,-0.08809329489737892,0.04515944677981934,-0.1419899332996082,-0.04168326074780741,0.09123414135543102,-0.026362581186337126,0.05432648197950277,-0.03433036486268555,-0.06593054943897068,0.10626385687604294,0.022794272248783512,0.018496629593853984,-0.03119802660888733,0.06101142816231441,0.010996766898248467,-0.07951962838215823,0.008789184225876885,0.061173012097086574,-0.057604092195870836,-0.10200343363770979,0.03443508680302997,0.041400429733079676,0.08688770108222864,-0.18709018292102308,-0.04134206746461557,-0.2500341709276868,0.06439842292331084,-0.029956934017123623,0.024697425277102884,-0.00013656511977369558,-0.00420940165548063,-0.012061066104256063,-0.11859434936121103,0.09890248691079412,-0.0836483655632154,-0.1828786318296047,-0.194678583205562,-0.09173883538591102,-0.0007589557405446407,-0.12119994295289074,0.03355219713661141,0.037026680466011284,0.07335081807173544
Cingulate_Post_L,0.2857389414315939,0.30473209094219883,0.4662995290426708,-0.0025073135090644383,0.5589388695535101,0.438830021216799,0.6440163009957718,0.06771794438461891,0.14583741632827538,0.037720984690663366,0.4047677162510976,0.7285240772132072,0.2636998844509201,0.286208564203492,-0.12465822995503054,0.5552816850847019,0.20262039143878532,0.4017119740134129,0.08847342217043087,0.5540251892164275,0.16048293458556778,0.22869809983110753,0.309391222076462,0.5458204827748778,0.16371024114672597,0.1752692676341967,0.22158236411007626,0.5518388572962056,0.16166322317766704,0.19275999580463474,0.18623257274503585,0.11476634431897291,0.30666713888486496,0.04707545507329782,1.0,0.2783786609567028,0.0116200295775368,0.6304877033862472,0.5399118135710249,0.2036122498715084,0.11486011513890905,0.2242622116967269,0.2387416376176286,0.17723012298838267,0.5800538548182647,0.2655654189792116,0.6305531004332992,0.3001935984513326,0.34218393469134767,0.08620658329608155,0.3249208608082175,0.2560790999811369,0.5877017498875361,0.6063504217485527,0.28745491320329614,0.40908617679108505,0.18768546001606798,0.1539370953404875,-0.08432959109830354,0.22379856664260525,0.09117504829510072,-0.005167141058263067,0.36719501026809226,0.30517538763919433,0.43454398807708516,0.15068814175545558,0.34691247322708707,-0.01713420423325223,0.6346173749570297,0.5788849271257493,-0.002959666942417958,0.6673050961826169,0.09022945635879812,0.1452572567138044,0.4765741087517171,0.11841776596124952,-0.05940291682480545,0.5640534514256018,0.3743073276742708,0.3623928583068013,0.20275237445764724,0.35224013587739084,0.24965791671745852,0.2549105062281846,0.4106924931035114,0.3861369815400635,0.05186732265879554,0.4027678513901482,0.2331298874444407,0.06521774589792115,0.11484722650708847,0.08297589880887773,0.09763493911149997,-0.04254671155841803,0.44205967531719076,0.6894215855903973,0.39456991221457427,0.3618021304471926,0.1842265406410888,0.45844783883613077,0.4337070705611075,0.054075154325564256,0.11394118296150477,-0.0883352168071401,0.5489380370931615,0.4899163807046533,0.18561662750805646,0.20920498768122342,0.32839434061351147,0.04568195952684807
Angular_L,0.8665750643594067,-0.4329856078898833,0.4138518283032051,-0.37591845409439617,0.11846548888748706,0.5529513913701842,0.26215771475435623,0.6815069918023441,-0.4782220619949819,0.6265907703155408,0.13531327249622224,0.36500690366260446,-0.42697001882239677,0.7004933105823129,0.17062525949888932,0.5677153223683656,-0.5187319934036738,0.2819049943711603,0.800297814805536,0.12632896697442053,-0.4753033214866146,0.4278461550956423,0.6661992407498516,0.06869047088870982,0.865560962815362,-0.3450111995834105,-0.060254525999414006,0.06432811688460223,-0.5601157699359909,-0.08516966750585661,0.6383472586010918,0.6004164039277325,0.5475842322783845,0.031007051976688446,0.2783786609567028,1.0,-0.5823648931476554,0.25126679019882325,-0.07218552283950934,0.7816216493913783,-0.3939772565412509,-0.3108619580590139,-0.23085225492154698,-0.4841523505611305,0.6856801088742471,-0.2721443223331723,0.36727380324199527,0.5273757595816785,0.05341439799369469,-0.02289205407242921,-0.3123645520623044,0.9258225219557666,0.00915456013612718,0.25174810041964124,0.033967621100976154,-0.18451641333673635,-0.4903773116645766,-0.5016810977671639,-0.49232081907249525,0.24812962853933657,0.644962431464008,-0.18599453411087244,-0.42129935857065914,-0.4484909418125122,0.23490432885162338,0.7634875952434541,-0.326541013224016,0.40439724444918324,0.5885448183240162,0.4845464245766559,-0.138399181038576,0.35433287005846775,0.8624460691475881,-0.5687304214306753,0.17214449831777853,0.7332471001989825,-0.6226472580323101,0.35895084442492947,0.2229483052196072,0.5987955588034755,-0.2444775996435039,-0.3126311082364121,0.5302228843626489,0.7453107016825845,-0.3015637292730497,0.06313697321957756,-0.4212750625669965,0.09515327017498573,0.036411734119184504,-0.5633999165004095,0.5569021844253915,0.49069480282181765,0.5897997817061984,-0.5540803352682904,0.08370302629266331,0.6573332474490099,-0.1326770520939307,0.7124850681279821,-0.34603321326563996,0.19604140046315455,-0.24661488162548367,0.6304810425722025,-0.3460263216657999,0.41996811459583155,0.12328758230481476,0.28080663225624797,0.3911950956612245,-0.18965535954102364,0.5012328941600345,-0.6021234256185433
Vermis_8,-0.6139261558127482,0.6699849886795334,-0.07807522901137365,0.36075111669745,0.2547327825548395,-0.21885266636471074,0.1188246474633402,-0.741393232938041,0.6744695353186666,-0.6763806833141669,0.10991897575616016,0.0013748415306513186,0.6593542466116279,-0.4238027477164577,-0.08771619730744486,-0.09451069934919884,0.7608265677999592,-0.07950997872428019,-0.533057459155917,0.3660713229121588,0.6868419520591196,-0.28127832550278364,-0.46912573556654796,0.3970279327065446,-0.6133563518004904,0.38441476465618063,0.3173681914056852,0.3870110691454458,0.7835931688309823,0.31915068192291457,-0.4824144620081528,-0.630397534757659,-0.23978799303373383,0.01934653010555468,0.0116200295775368,-0.5823648931476554,1.0,0.18245659798817065,0.4180174539629742,-0.597933795030932,0.6122360818094691,0.45553238479800867,0.4093802089169633,0.7160288378386545,-0.13685402059124802,0.5192162530227519,0.08603376285849902,-0.48241803812799744,0.41558028099657257,0.265512121938264,0.5834363811665393,-0.6662071921411367,0.3893988493644262,0.24266602713873558,0.4198221814331029,0.570360720214563,0.7394589504036726,0.76189253316373,0.5741912068867847,-0.18099452899670299,-0.62939382961502,0.3073706504886109,0.7059216425165168,0.6844790022775205,0.2101753235431282,-0.6813035776277883,0.6237022969612993,-0.5268726378870604,-0.16107010984616257,-0.04601890663708808,0.1057764664219075,0.1549064722860507,-0.7032959025633343,0.6437328618148682,0.141825347997744,-0.7004185655253913,0.7558411415084954,0.07692006244426056,0.16873711871787236,-0.40259976654542245,0.5641562732766248,0.697198190131014,-0.5049308098217347,-0.5173498544703943,0.6623144473616532,0.2687543329606453,0.42213090435857786,0.28127964359491076,0.22441954342764386,0.5433894409197144,-0.47160798257820824,-0.5063271064260331,-0.5398509472756511,0.6965909784302722,0.2679942881774095,-0.24277030808758973,0.3249814761374697,-0.47797836896306567,0.554772068934106,0.021707297729610792,0.5612015827329933,-0.6512437842739711,0.4738986124314049,-0.4234395307522188,0.32221399038755516,0.19772639592242208,-0.1516916055059589,0.28541492576455985,0.035058161864346335,0.7136366165245299
Frontal_Inf_Oper_L,0.13130608913777114,0.431665668461956,0.5385218742416963,-0.03006092037590594,0.7419415345907143,0.5087958008599389,0.7057036689009516,-0.010902879491980733,0.33558578034280556,-0.09039738483974522,0.40746643220903683,0.7883672843787118,0.4784900383099412,0.3679347033742874,-0.21889733259139096,0.7637745380223494,0.4400439223008575,0.4161530738993406,-0.0012520504135472175,0.5978100912467903,0.33204753809272264,0.4123377302549719,0.3463965978859356,0.8843632024663364,0.03717510946708237,0.27036088779910156,0.3535048650097864,0.882697143795043,0.3274945257511422,0.32336803855407475,0.2075436264763669,0.06038469486441734,0.4460445740636945,0.032904159071427415,0.6304877033862472,0.25126679019882325,0.18245659798817065,1.0,0.6704835455482132,0.1825653187703429,0.3161939865807186,0.4170838340501086,0.3974312380306414,0.40516157098984323,0.511233157109951,0.46464185493700483,0.7298999861709489,0.2607607887421058,0.501824257826786,0.1583949853948397,0.5014645727747301,0.17132773863881576,0.8898553515304818,0.7068790036964827,0.48330113117816254,0.5885755338349543,0.3861588510715286,0.30796836714656056,0.04180078717396396,0.1414734935905874,0.044077889936708727,-0.030779229100835265,0.5562788714890291,0.5383689321793493,0.5912392833348448,0.10690114482360191,0.4730365062306009,-0.07014743431928004,0.6480121642415796,0.6376029715821736,-0.042872408947944786,0.8136453109959958,-0.00731568945039348,0.18547411244001863,0.587152342537695,-0.01714910674501152,0.1580186898304223,0.684435865855161,0.5101907977189217,0.3797990255866094,0.4471566873820695,0.537839837475591,0.2734987855136582,0.29652320655178194,0.6130856846522411,0.5534815284919579,0.05951067259289223,0.49852711714206493,0.4016435290408529,0.1369255031662003,0.04631934827474721,0.06377671115502517,-0.057971591669786285,0.02282108694875611,0.5938425304149108,0.6077685588220704,0.5975029931721543,0.3977134179685396,0.2642080437630005,0.561999701340727,0.6501892065198124,0.021658777220703928,0.17317675127353183,-0.2943384390233345,0.6007862487260242,0.6750893945806876,0.16586910071695848,0.3771736310952763,0.40498897465255823,0.15763197056889192
