,Postcentral_L,Cuneus_R,Cerebellum_Crus1_R,Thal_VA_R,Cingulate_Post_L,OFCmed_L,Cuneus_L,Occipital_Sup_L,Vermis_1_2,Frontal_Inf_Tri_L,Insula_L,Thal_VL_R,Supp_Motor_Area_L,SN_pr_L,Vermis_7,Lingual_R,Cerebellum_9_L,Temporal_Pole_Mid_L,Cerebellum_3_R,Parietal_Inf_R,Precentral_R,Occipital_Inf_L,Thal_MDl_L,ACC_sub_R,Cerebellum_Crus1_L,Cerebellum_10_R,SN_pc_R,ACC_pre_R,SN_pr_R,Temporal_Inf_R,Cerebellum_8_R,ACC_sup_R,Temporal_Sup_L,Occipital_Inf_R,Temporal_Pole_Sup_L,Vermis_6,Temporal_Sup_R,Cingulate_Post_R,ParaHippocampal_R,Vermis_8,Raphe_D,Temporal_Inf_L,ACC_sub_L,Frontal_Mid_2_R,SupraMarginal_L,Frontal_Inf_Orb_2_L,Thal_VA_L,Cerebellum_4_5_R,Thal_MDl_R,Red_N_R,OFClat_L,Thal_MDm_R,Rectus_R,Supp_Motor_Area_R,Vermis_3,Frontal_Inf_Oper_R,OFCmed_R,Precuneus_R,Temporal_Pole_Mid_R,Frontal_Sup_2_R,Occipital_Mid_L,Cingulate_Mid_R,Thal_MGN_R,Cerebellum_8_L,Cerebellum_3_L,Vermis_4_5,Thal_IL_R,Angular_L,Parietal_Sup_R,Temporal_Pole_Sup_R
Cerebellum_8_R,0.12696404997406616,0.6814569525129826,0.8338328424180869,-0.7018167476690785,0.09117504829510072,0.10469117987820563,0.7627717763193109,0.5291977036122182,-0.21235619807349762,-0.15664667469018645,0.3761297805556026,0.3654401835554372,-0.030979864104948986,-0.5499219955874639,0.5819470649866256,0.680900386255372,0.8568472487486998,-0.2978434713543542,-0.7493491393552373,0.3630607257690883,-0.06798500860621155,-0.6748007786415776,0.21996286150435043,0.21612807389239017,0.8057335140735425,0.780205063285751,0.3019586904230635,-0.5856345976457954,0.03844516142109907,0.6387264084350617,1.0,-0.31919143510024145,0.03157441844607042,0.004383610989670077,0.7650733528473513,-0.06118595705681222,0.6567266561661971,0.41349277862164396,-0.6259800329247641,-0.62939382961502,-0.5039670593838773,-0.29643527430309624,-0.1734321759377238,-0.6031207444579707,0.37132122953782953,-0.6682828694221534,-0.5409839885470935,0.7564962804224843,0.6331485298612044,0.7619718025389322,-0.7069669227729889,0.1675061933963508,-0.5389188651130699,-0.1113852865250426,-0.30492082201538734,-0.11199986137155239,-0.09528889439521523,0.30197783216023977,0.6262577316857875,-0.6428293172010892,0.4638116350807702,-0.00750367069042431,-0.12843689970069228,0.8129432644725252,-0.747355173463546,0.8292568443800847,-0.1523615756261755,0.644962431464008,-0.0812640086307055,0.6171437905344588
ACC_sup_R,0.5822748942765218,-0.07339860750482627,-0.4178772865265928,0.6186626570474123,0.28745491320329614,-0.05963762501809529,-0.11104000162596976,0.015852736603880185,0.7332234500723412,0.636709173758053,0.4270516936095519,0.5591664665128544,0.5982084655037008,0.6034438407795996,-0.3819343974369813,0.14575366638967263,-0.2620839244074722,0.052580205872122,0.6504651441372865,0.4647579917169038,0.6967661989418186,0.4384766689993772,0.5048955446011877,0.29153292194043734,-0.3781136294830084,-0.20896831258960655,0.2830878611959852,0.6335006463447614,0.5258763768333489,-0.06002264528272741,-0.31919143510024145,1.0,0.5260558733582614,0.11080638831638187,-0.23272825662979604,0.28089599346150573,0.13078511752732794,0.2763682443828446,0.7788995280168204,0.4198221814331029,0.5153547996395039,0.5845705696475244,0.4438557445616605,0.6299226541951783,0.39974315258025866,0.6047400406174287,0.5618821618291165,0.09857312800640866,0.05345647349935474,-0.24494799154342717,0.3926159946711341,0.5913773759407382,0.32436607485151,0.7079093343424593,0.7662480686575535,0.5136169274428659,0.0637484953083151,0.36570884374813284,-0.3185152788508119,0.6098349197559197,0.04262567622539727,0.7460728596944841,0.46792965603878717,-0.28202727558594687,0.6189848443807395,-0.0333999631365116,0.7244981456094617,0.033967621100976154,0.6564270169212422,-0.00888768710868449
Temporal_Sup_L,0.7945733188254938,0.011960460444434136,-0.10768570888184831,0.38221753227990535,0.42243791553397464,0.021843882624274346,0.08989278853574444,0.029707331433696613,0.5713075716847827,0.621388272020778,0.589907113847516,0.5288802398835721,0.5471697118483764,0.389981490720834,-0.36032839248149595,0.408106509200695,0.13826235901722447,-0.1886298337153618,0.26246862927409004,0.5388101210317779,0.6922271801297378,-0.007187267862867459,0.6016726726710692,0.39072665070722845,-0.16075983029183286,0.15497361830512904,0.3789140496093289,0.3418181050655417,0.5025802186377116,0.20475235699057492,0.03157441844607042,0.5260558733582614,1.0,-0.2898071265922359,0.11249463819227415,0.25555628491068816,0.4583314506941242,0.3292295182045655,0.475979775570436,0.1728527309310449,0.40228048200792677,0.5173608847358275,0.39754822650649113,0.38062142307490077,0.672973168891345,0.38446828895138435,0.26574969560964434,0.3337421163934286,0.2900585539954685,-0.09994653503549582,0.24399969516240577,0.5807591798995385,0.08220595941175285,0.6629470442001579,0.5350656869880452,0.5563542537166533,0.12024535073425549,0.48919007080563537,0.012765913760956572,0.35084366002926387,-0.058347706220229945,0.6011551730267358,0.45471637039820134,-0.029620923178726707,0.33534483325952547,0.2170022005451714,0.5874030334008103,0.2077424362723261,0.43555057575900324,0.2263083702472712
Occipital_Inf_R,-0.22020611329071033,0.27530574021200094,-0.03294469250193285,-0.12225246355910581,-0.12465822995503054,-0.010525896172147785,0.05644537240439607,0.2734655819104133,-0.1512982571470995,-0.09504043841887844,0.06403798880869754,0.020744923720356467,-0.009436774485862541,-0.09587149662173625,0.19244974582208899,-0.07937480575433947,-0.1454846495777893,0.2107736081866214,0.03921131820942721,0.13388521084119473,-0.09240878581747457,0.10434837220072955,-0.16139287345495754,-0.008718215588419398,0.10785896476470083,-0.15396576953485272,-0.23550603262602893,-0.08398625642310119,-0.11383265241904865,-0.11549701495558345,0.004383610989670077,0.11080638831638187,-0.2898071265922359,1.0,0.037649227343408434,0.19611063265856868,-0.15783044168064464,0.12709558250296432,-0.0073094238414443645,-0.08771619730744486,-0.22244815444439853,0.0046873258892696345,0.08687797905988129,-0.08004416313688198,-0.14096885111070473,-0.04798645049812428,-0.08400831157149954,0.02762533041916445,-0.14932213386935672,0.2411033745661081,-0.056581838314476454,-0.12591163480869053,0.06629206284011595,-0.060524198102024626,0.03950527050241524,-0.18566023206677917,-0.047544509441424784,0.012131186114762268,-0.006153102574555936,0.01737088307922316,0.36670984946880764,0.05491593051469621,-0.22141453585103443,0.05646276091215513,-0.03318484591006819,0.04066480491875264,-0.04547134815297285,0.17062525949888932,0.2815694087143578,-0.023991063719787202
Temporal_Pole_Sup_L,0.06141527319952448,0.7625384971653015,0.6065613707906918,-0.7345346107809695,0.11841776596124952,0.13999645458042503,0.7375809130758243,0.761021624580953,-0.1900565805980079,-0.12160408382543904,0.574252723914923,0.25742092701009306,-0.0742234120201873,-0.4951843501382414,0.547468108060957,0.6451592903801385,0.7366736234779128,-0.36520540056177336,-0.720500726466099,0.39360909914773995,-0.04451087558953249,-0.6562276330008203,0.19350678646968678,0.21771770230990317,0.7575821691764565,0.7061342984981124,0.13501627391817622,-0.6045589413585516,-0.04028614822396533,0.5601849147657747,0.7650733528473513,-0.23272825662979604,0.11249463819227415,0.037649227343408434,1.0,0.035225735499241045,0.5891255009111329,0.49263993035451525,-0.5897595111363204,-0.7004185655253913,-0.46871251468794634,-0.1798171390474916,0.08429746894946864,-0.5915317850870608,0.3617283769554358,-0.5298643665679503,-0.6769299391240213,0.7643551599773214,0.5802030097210256,0.722956877902558,-0.5319632057897281,0.1190212189022909,-0.5415925067759212,-0.19399821740990056,-0.18638219018622315,-0.22956190436265322,0.005967259374194995,0.32244872101813904,0.5746074298536339,-0.5751012976946255,0.6343974513366768,-0.003798020639065807,-0.3101559199619281,0.6348668405913641,-0.7700014139246933,0.8089712369347463,-0.16763778490567807,0.7332471001989825,0.01719016272866227,0.6739709817337042
Vermis_6,0.18016089606328123,0.22215821925630824,-0.25347623633566546,0.2365873770220603,0.12857726066356034,-0.1450609968524028,0.0019541865489786907,0.29031946311535395,0.022150654930084168,0.27941425824653054,0.31744417711945544,0.16657889879541626,0.25485260701992535,0.15107374831288065,-0.09715166983821936,0.08590454200852476,-0.17635840189074142,-0.028052080281338557,0.19017481862028204,0.2716828679581534,0.27821770839765114,0.09874268427073829,-0.09039990494727972,0.13861778207506292,-0.17001080143604277,-0.1768612234622392,-0.29648635909776,0.04264445561836817,-0.11652816010187335,-0.07783851674656563,-0.06118595705681222,0.28089599346150573,0.25555628491068816,0.19611063265856868,0.035225735499241045,1.0,-0.06616835629420181,0.23832826301899723,0.1884297971307558,0.023973505406144978,-0.02621215446088881,0.5649337214894667,0.23939250764504558,0.17929526836367607,0.17789875084967754,0.2937363770934057,0.014372097314759467,0.16065737731361832,-0.09466239681868086,0.03072858252456968,0.2506838247936215,-0.014538195675274476,-0.03469960702094603,0.2791003778732692,0.28558322338483827,0.22386955538820652,-0.06650472645296622,0.35174744018575527,-0.11959339390001707,0.27802291736383317,0.16460804625431077,0.3180347677783043,-0.02804994411856809,-0.1129540072262623,0.17282554096143604,0.06419221578993341,0.04403782229522262,0.2080743976796923,0.45429279380005005,-0.082799713726309
Temporal_Sup_R,0.4738956952967365,0.5430619503750763,0.5574779259301714,-0.3746426133419972,0.309391222076462,0.026628500050037095,0.7354114593850655,0.4490131772542393,0.3222688593177548,0.11227117924225925,0.4591577689969058,0.6120796671364718,0.1530209981633807,-0.34087880559482614,0.1035299205562159,0.9171596650843775,0.8310321270900097,-0.37257138109864446,-0.482794552006964,0.6580716527803787,0.2827244956608826,-0.5301141552340887,0.5380966576817197,0.3807726647007192,0.5414925238765825,0.86363236911726,0.5926293653458505,-0.31235612349448383,0.3997196372673488,0.7583477919368317,0.6567266561661971,0.13078511752732794,0.4583314506941242,-0.15783044168064464,0.5891255009111329,-0.06616835629420181,1.0,0.4802716487768136,-0.11632918693289791,-0.46912573556654796,-0.05772712604643788,-0.005250282535353408,0.02908009033603689,-0.35927983912504075,0.5960532694027852,-0.4272720138040488,-0.2549573864206325,0.819345985013593,0.7109297354785743,0.4149804186651572,-0.5785412502275123,0.49658298762409897,-0.30413063898903897,0.2268472864994454,0.09134174856752324,0.13597779850166952,-0.1129155037578943,0.612059660916102,0.4426936800809417,-0.43150189975853454,0.34253893071426106,0.3066786305779193,0.2812729942755559,0.4366045590970382,-0.42124023545530226,0.8438433640920484,0.35286749473121976,0.6661992407498516,0.31732837013353066,0.771439726305505
Cingulate_Post_R,0.5086600233678565,0.6208220084198902,0.28564103052614453,-0.138386303635639,0.7242133176855093,0.015677213789699926,0.595257527688416,0.6562654507389559,0.2946647604248828,0.4235991948993356,0.6421226701206497,0.5971190354999084,0.6061931607661906,0.04994728995631284,0.29793474852820506,0.5077392916186625,0.29765790014904225,-0.2054448321496755,-0.09737816559802774,0.7413036912959428,0.4647334863639266,-0.16519578260354933,0.3404471617447884,0.3652079792136494,0.38020339492804067,0.28251394569510374,0.3479320734992433,0.007968519496143226,0.3414306947404785,0.26729922278579543,0.41349277862164396,0.2763682443828446,0.3292295182045655,0.12709558250296432,0.49263993035451525,0.23832826301899723,0.4802716487768136,1.0,-0.057212449435249245,-0.2954605472484113,-0.13559183467200803,0.1833268066928097,0.17525884140549391,0.07883995304144055,0.6539538978970041,0.019576246960957618,-0.1933478284630827,0.5876288852702577,0.4298781101048363,0.4553412225505213,-0.19342826421064258,0.4244868546393668,-0.274336707285563,0.49967758446350924,0.3725291424096317,0.3768840621335943,-0.015263334183633168,0.8028824866496849,0.3324270395700404,0.06002302378096777,0.6059927050180963,0.6738031463951429,-0.055472271628855006,0.4222597365991217,-0.1561650687148242,0.570950352258508,0.2829408762920195,0.6820800208773646,0.5221332673072034,0.3812379176230518
ParaHippocampal_R,0.4657842113188995,-0.44368898910519855,-0.5933360208828451,0.7972797719741188,0.190987739604329,-0.08227785351638459,-0.42508532279732375,-0.37635389399227626,0.7522289672469405,0.5448633263646188,0.08801638387325537,0.24299208613772916,0.4386196272209814,0.6887780031564161,-0.5988823459495866,-0.13354740673665247,-0.5003635338428802,0.2669024932763358,0.8660406939341108,0.20534708549610192,0.5836403224444139,0.5710493292595608,0.31803547395926635,0.16135183414829835,-0.6461977331842227,-0.460601944722154,0.15435661732494696,0.7598889405454166,0.44812497272656576,-0.18564104876236268,-0.6259800329247641,0.7788995280168204,0.475979775570436,-0.0073094238414443645,-0.5897595111363204,0.1884297971307558,-0.11632918693289791,-0.057212449435249245,1.0,0.6249906017277115,0.6671917865369574,0.6394680657341759,0.3910822118623935,0.7668323459739076,0.11390261269246219,0.7113710646383042,0.7060109192238174,-0.22811804612984118,-0.20104025313417181,-0.5387705248892449,0.5797470520208147,0.4025385003590527,0.6317570401377476,0.617959034875026,0.7091302778239773,0.47418052403156463,0.054238832581060124,0.1508095428875802,-0.44433166076820985,0.7413325307644871,-0.31939732924925346,0.5549669947362298,0.5384706516938922,-0.5162339936323999,0.8745769974010156,-0.36215385459447597,0.7028141121981467,-0.3207564350080499,0.5114912081391557,-0.287177730059539
Vermis_8,0.15586980679314527,-0.6320258635595771,-0.531282877909402,0.7608265677999592,0.0116200295775368,-0.12811966503776182,-0.6139261558127482,-0.6133563518004904,0.2687543329606453,0.3870110691454458,-0.21885266636471074,-0.04601890663708808,0.2686553700827521,0.5834363811665393,-0.4234395307522188,-0.5531586674188905,-0.6512437842739711,0.18242419987548286,0.76189253316373,-0.22836267463382984,0.2547327825548395,0.5433894409197144,-0.00960916311937043,0.05629063713562744,-0.6763806833141669,-0.6604905194391341,-0.022509308285696642,0.6844790022775205,0.141825347997744,-0.5063271064260331,-0.62939382961502,0.4198221814331029,0.1728527309310449,-0.08771619730744486,-0.7004185655253913,0.023973505406144978,-0.46912573556654796,-0.2954605472484113,0.6249906017277115,1.0,0.45553238479800867,0.2886326301752287,0.265512121938264,0.7059216425165168,-0.09451069934919884,0.6593542466116279,0.7394589504036726,-0.597933795030932,-0.40259976654542245,-0.5398509472756511,0.7136366165245299,0.021707297729610792,0.5741912068867847,0.3669563465381266,0.2679942881774095,0.3970279327065446,0.1057764664219075,-0.24277030808758973,-0.45124128292900617,0.7062303352880017,-0.533057459155917,0.20066897668163988,0.28541492576455985,-0.47160798257820824,0.7835931688309823,-0.6765507543407571,0.28127964359491076,-0.5823648931476554,0.035058161864346335,-0.42655924041874327
Raphe_D,0.45376249996778456,-0.5142169415151604,-0.5246709429083412,0.6250020681306413,0.2242622116967269,-0.1175316725772411,-0.3233273880782832,-0.4179678248276477,0.5107636067365672,0.5036780420177448,0.02245093796685715,0.1376749452242237,0.3993974188146225,0.6412333831041155,-0.7098916266259885,-0.1293851509506649,-0.3511045029259329,-0.01856391387151196,0.5703612311291081,0.028957045660338913,0.5041989589993845,0.39942335480213476,0.3586875254243479,-0.02923808348848796,-0.564748917279236,-0.2204875909465174,0.3415005118174599,0.6164339863406771,0.5432579459422386,-0.172043972868233,-0.5039670593838773,0.5153547996395039,0.40228048200792677,-0.22244815444439853,-0.46871251468794634,-0.02621215446088881,-0.05772712604643788,-0.13559183467200803,0.6671917865369574,0.45553238479800867,1.0,0.3734477185735839,0.16263067630098776,0.6026813488733028,0.16964604702828176,0.5772818476628263,0.5619279069536361,-0.33522737768263144,-0.019431700246880543,-0.6447377352041253,0.38276839310364724,0.36530511437329605,0.31506931951818273,0.4910833432358346,0.5370617531635754,0.45371038481770354,0.01693250779698396,0.04763289124326927,-0.4299833939138087,0.5086114612393152,-0.43472815833373873,0.39568661408632877,0.43674849508658015,-0.5226508979503695,0.5680588804857144,-0.38516863513330113,0.5016553905440843,-0.3108619580590139,0.19747806527128356,-0.17978914788725314
Temporal_Inf_L,0.49213727140837155,-0.05801982111128833,-0.3586240029360196,0.5784939692938389,0.23810203911687572,-0.2581295730927451,-0.15899776258951195,0.03492751625002536,0.5511841041146349,0.578691277195513,0.3249170775000365,0.2611502970231956,0.4528001049632736,0.46366066085052404,-0.337395918259505,0.13933847635275212,-0.23123370133163554,0.032480727132640594,0.5124722980242655,0.34467927409340254,0.5362317306343983,0.2195221312039098,0.21978135814188934,0.24765038722966587,-0.3379870733454823,-0.20286439445891993,0.0333707768388612,0.46523232139782744,0.21157812689461877,-0.09811344786111799,-0.29643527430309624,0.5845705696475244,0.5173608847358275,0.0046873258892696345,-0.1798171390474916,0.5649337214894667,-0.005250282535353408,0.1833268066928097,0.6394680657341759,0.2886326301752287,0.3734477185735839,1.0,0.3350882353232431,0.5009552750487121,0.2977129379577898,0.6009754045422906,0.38824324237098534,0.12059165196042579,-0.06773618883923754,-0.27945558920212127,0.4494163781429166,0.26825827039177635,0.33630710029702277,0.5541979905729856,0.5997129684632269,0.47884152079010917,-0.17566781401203427,0.37606557886943415,-0.24675434574720373,0.5120083875797743,-0.0815348771713196,0.5234416578863237,0.28087545282336146,-0.3593943762795608,0.5120555892149247,-0.02750281453326581,0.42436415210142436,0.04929165296060451,0.5355541887055013,-0.11406629122116564
ACC_sub_L,0.30639966381028416,-0.04068408854641849,-0.2105705533026047,0.3045616510416159,0.08620658329608155,-0.14459592513197875,-0.1347866093259292,0.033112877768664534,0.3440401465370949,0.3996920665222841,0.42804390365087214,0.20114884351076426,0.31399778589461275,0.3196809305938065,-0.1476533136399909,-0.029065165344118522,-0.1958274252045873,0.053208105539653744,0.3661565495308335,0.22405283905655304,0.43698014538581337,0.201892375795562,0.2678090618729547,0.6369445034677818,-0.22939553978452687,-0.21569315579573342,0.06654394778818057,0.2917972483709501,0.2842730499747358,-0.02981260530807109,-0.1734321759377238,0.4438557445616605,0.39754822650649113,0.08687797905988129,0.08429746894946864,0.23939250764504558,0.02908009033603689,0.17525884140549391,0.3910822118623935,0.265512121938264,0.16263067630098776,0.3350882353232431,1.0,0.38926529516243596,0.1968743320279656,0.38392492162182307,0.2659770695263751,0.05421428545255929,-0.0073444754741232516,0.051471664245331734,0.456106225417537,0.3622470960114602,0.20976415789008637,0.35660593579958016,0.3707327259739101,0.18675273689487767,-0.02477278395218102,0.05485156220337885,-0.10353853174515301,0.45923906596717207,0.12095437914389713,0.3770256064735475,0.09893800560039616,-0.039306775570946785,0.3516376273112808,-0.022674995020737748,0.3561743150671756,-0.02289205407242921,0.2243905919428237,0.05978954019414507
Frontal_Mid_2_R,0.5210974319653253,-0.5418526993851315,-0.6378837379479706,0.8671553490593322,0.36719501026809226,-0.16354296193026946,-0.5385442106903678,-0.4376952591510401,0.5320130137879381,0.7464538089192017,0.12617246240800353,0.17592090843809324,0.676548712876906,0.8366919696612225,-0.4856236678918201,-0.417195293132372,-0.676947241178198,0.16739565821304947,0.8829134356080633,0.06302390285086665,0.6626562177172872,0.7137960630008326,0.2163301427758644,0.17490222286998172,-0.6609216840158706,-0.652648987635674,0.11454408373780815,0.88389440794386,0.37825119656047884,-0.4798226562882284,-0.6031207444579707,0.6299226541951783,0.38062142307490077,-0.08004416313688198,-0.5915317850870608,0.17929526836367607,-0.35927983912504075,0.07883995304144055,0.7668323459739076,0.7059216425165168,0.6026813488733028,0.5009552750487121,0.38926529516243596,1.0,0.2349048747034164,0.8880997669457854,0.7138327436060117,-0.4395440804780489,-0.2665745766008469,-0.503093254615783,0.748545568639125,0.3303150635240658,0.47288556385512703,0.7391774407220969,0.6506369905003188,0.6786017334971196,0.06465912879365841,0.08876532197773472,-0.5059406481613545,0.9555730563301627,-0.35151030857203336,0.6055658130138047,0.3458625658192996,-0.4105387336653089,0.8637706435922858,-0.5564763575510583,0.45159942286961247,-0.42129935857065914,0.281270239653312,-0.41089981992658375
SupraMarginal_L,0.7856056791239928,0.3619335632398306,0.19551107456077144,0.08537228633984216,0.5552816850847019,-0.0677197392886686,0.44186735064166477,0.3442846315368087,0.43972693769884275,0.6602518608583314,0.6705373968889997,0.6506891195738166,0.6994548372223441,0.21345904425334689,-0.03558183057801301,0.5448764889910485,0.3416049476880437,-0.383188413181645,-0.020710678941492793,0.6979861797961737,0.634272316618028,-0.17021590839989006,0.5784763465664673,0.44407995243860093,0.18761324844836821,0.36033378148931344,0.5659198490277653,0.16564547540031643,0.5541740404097013,0.2599159574472283,0.37132122953782953,0.39974315258025866,0.672973168891345,-0.14096885111070473,0.3617283769554358,0.17789875084967754,0.5960532694027852,0.6539538978970041,0.11390261269246219,-0.09451069934919884,0.16964604702828176,0.2977129379577898,0.1968743320279656,0.2349048747034164,1.0,0.18980317302589347,0.03464894476224456,0.514967605783695,0.5192064277519254,0.20462176028299364,-0.07118954914529806,0.5479677143275937,-0.21948609761036858,0.6849256255189963,0.42430585936550225,0.685503575444207,-0.047582907595795115,0.6625226597216652,0.18491955603272303,0.15438283292767646,0.28970588828329114,0.7022088188594581,0.2445992335287665,0.3020058502811719,0.0017798238918346882,0.46968202753832905,0.39394035270887434,0.5677153223683656,0.4196057838006533,0.45929902427569247
Frontal_Inf_Orb_2_L,0.4450137123225477,-0.5078044550959265,-0.7579397484608743,0.8506312737705904,0.2636998844509201,-0.12126475104430397,-0.6003742266918052,-0.345911554610757,0.45433649823543915,0.7328298790394603,0.19679283021386626,0.08160921454408385,0.5660001129941725,0.7862988722119497,-0.5164619460072861,-0.44739657913917125,-0.7137632136213145,0.10352041890635909,0.835875292587701,-0.023824182659928996,0.5995278456839276,0.7089538631823932,0.1835754996671294,0.10235515257081397,-0.7186791820001202,-0.6609001306346379,0.0027264599643059555,0.8476910088608774,0.24051204413285412,-0.5647738348101979,-0.6682828694221534,0.6047400406174287,0.38446828895138435,-0.04798645049812428,-0.5298643665679503,0.2937363770934057,-0.4272720138040488,0.019576246960957618,0.7113710646383042,0.6593542466116279,0.5772818476628263,0.6009754045422906,0.38392492162182307,0.8880997669457854,0.18980317302589347,1.0,0.6413806064964945,-0.4524241818216341,-0.34117056568617715,-0.5355765190504272,0.8426163362351724,0.23105546029312402,0.43885240632513417,0.6285665867808354,0.6366791980397285,0.5725237093128006,0.10856105511007869,0.026648222842966984,-0.5130185010141728,0.8793109300185256,-0.34244317031210864,0.5175127966708318,0.28535662289882757,-0.5186222170598762,0.8235899257222357,-0.5869078403624757,0.3387202874714737,-0.42697001882239677,0.23781960058058363,-0.41809958586099805
Thal_VA_L,0.338701892071247,-0.6111557222244646,-0.45804200606775985,0.8263264452347779,0.18768546001606798,-0.22662393471718442,-0.5092855220250017,-0.5851336271421277,0.48304449691749435,0.5175153752411114,-0.12289708345594655,0.27898598031604677,0.37670751494298543,0.6514417083523779,-0.5055528148152082,-0.3606771163485716,-0.5247873720491171,0.1482933750872866,0.7538982515545142,-0.08198224339688866,0.39126816838313605,0.5259738027678315,0.2551677009835116,0.17720762710652269,-0.6113456744915103,-0.48894772188261704,0.17561214647010565,0.7617993503900691,0.4180567163395379,-0.38593123307621235,-0.5409839885470935,0.5618821618291165,0.26574969560964434,-0.08400831157149954,-0.6769299391240213,0.014372097314759467,-0.2549573864206325,-0.1933478284630827,0.7060109192238174,0.7394589504036726,0.5619279069536361,0.38824324237098534,0.2659770695263751,0.7138327436060117,0.03464894476224456,0.6413806064964945,1.0,-0.4418336583190163,-0.17816299411038702,-0.46585257186897744,0.5615662634283937,0.2708738343677415,0.5066200661852128,0.5024736203140252,0.44260569363611085,0.5027518099663738,-0.061434063413383824,-0.07781714495426122,-0.5057297355264954,0.6468624385089444,-0.5108140101360018,0.34214533075444503,0.44425655658275814,-0.441228301529281,0.7805161556615817,-0.5185899381352469,0.47938037833157715,-0.4903773116645766,0.10868906819434891,-0.33821379006394847
Cerebellum_4_5_R,0.3277805249143825,0.791069561983638,0.5956022724478938,-0.5000709104889649,0.2036122498715084,0.05773525893192813,0.7778042849942854,0.7168429099131346,0.2184107633106025,0.01109404488336522,0.5704232657914915,0.5489143962481525,0.10921382167627203,-0.3995609906199495,0.4206834315502128,0.9163772423766985,0.8075127835697642,-0.23447276095685046,-0.5056125187899271,0.6927768034375587,0.20406467059466363,-0.5900879179850118,0.36947865119285683,0.34512179282368,0.6712635829580662,0.7629161400335919,0.3144171756366121,-0.433214080357846,0.1430043574477213,0.7159404019534104,0.7564962804224843,0.09857312800640866,0.3337421163934286,0.02762533041916445,0.7643551599773214,0.16065737731361832,0.819345985013593,0.5876288852702577,-0.22811804612984118,-0.597933795030932,-0.33522737768263144,0.12059165196042579,0.05421428545255929,-0.4395440804780489,0.514967605783695,-0.4524241818216341,-0.4418336583190163,1.0,0.6108033499272584,0.6444657799479914,-0.5794033336311971,0.3782970721445278,-0.39679733501306624,0.09690153924890509,0.12076392919521017,-0.03196647930796157,-0.10404681234351279,0.5948226937248524,0.5483004634441287,-0.453644669569027,0.598106850528319,0.27309195536651193,0.04010338673558399,0.5762552723832505,-0.521900439283687,0.962933439914015,0.19241849962518429,0.7816216493913783,0.3900115390691385,0.6406735656254624
Thal_MDl_R,0.3923605122791748,0.4626328967131611,0.532651340461292,-0.3839408071802622,0.3623928583068013,0.04006234379612477,0.6704733357602325,0.3858063619215475,0.1610435259025898,0.17352858257724155,0.491665005099781,0.5968801543654827,0.1873312630731652,-0.208893461672116,0.17976486124657431,0.6633167217335921,0.6919270984865714,-0.3763582298310944,-0.43207387955418813,0.492784516568027,0.19396114835758058,-0.46069965676793206,0.5364430037240617,0.23718223430150503,0.5489420611418085,0.7068632301698289,0.5765380702249544,-0.17104827539693587,0.39902805592879204,0.608647616696562,0.6331485298612044,0.05345647349935474,0.2900585539954685,-0.14932213386935672,0.5802030097210256,-0.09466239681868086,0.7109297354785743,0.4298781101048363,-0.20104025313417181,-0.40259976654542245,-0.019431700246880543,-0.06773618883923754,-0.0073444754741232516,-0.2665745766008469,0.5192064277519254,-0.34117056568617715,-0.17816299411038702,0.6108033499272584,1.0,0.4439656207669402,-0.5279469022539521,0.4559824881529944,-0.3531311917316602,0.1911429745949184,0.06418213011787458,0.17351919120643158,-0.09516434049242603,0.4741303604831721,0.36557605220460265,-0.3487088931877354,0.3292218125405436,0.3190782174402659,0.19447509089196255,0.5200087581784169,-0.41348630859697194,0.6860589838103295,0.24276740859638415,0.5987955588034755,0.14726043837042868,0.7006958064278077
Red_N_R,-0.02132888412895222,0.6998865522125891,0.6364251037463575,-0.6564250122267248,0.09763493911149997,0.09681747541672982,0.6124472508946259,0.6065113021521632,-0.21691594555691576,-0.16109196173530468,0.4360596590206076,0.3300802034343796,-0.030331649454169496,-0.414169345666104,0.654742092466064,0.4641006043868339,0.590176194828176,-0.13203153074998514,-0.5518741110067831,0.3363072908141755,-0.07902009534744175,-0.46186483164682507,0.14379570375016643,0.274520656884928,0.7095866642957804,0.5016233415718273,-0.009665459114070027,-0.4961167513733592,-0.07863880588241062,0.40368821942884653,0.7619718025389322,-0.24494799154342717,-0.09994653503549582,0.2411033745661081,0.722956877902558,0.03072858252456968,0.4149804186651572,0.4553412225505213,-0.5387705248892449,-0.5398509472756511,-0.6447377352041253,-0.27945558920212127,0.051471664245331734,-0.503093254615783,0.20462176028299364,-0.5355765190504272,-0.46585257186897744,0.6444657799479914,0.4439656207669402,1.0,-0.573635683801232,0.08810455248128991,-0.4628521409908031,-0.15058485310956546,-0.15857101482381414,-0.19930812876894533,-0.06689152374923671,0.2183292306141594,0.5702637920747982,-0.4851720845160529,0.631364031683115,0.017203439011543403,-0.2643189698600872,0.7769666567043476,-0.6036600513595397,0.7044256129226422,-0.1419009480403669,0.5897997817061984,0.009430033108318666,0.441763494283713
