,VTA_L,Thal_VL_L,Temporal_Sup_R,Temporal_Inf_R,Thal_PuI_R,Thal_MGN_R,Parietal_Sup_R,SN_pr_R,Fusiform_R,Cingulate_Post_R,Putamen_R,Cerebellum_6_L,OFClat_R,Lingual_L,Temporal_Mid_L,OFCant_L,Frontal_Inf_Oper_R,Paracentral_Lobule_R,Pallidum_L,Insula_L,Vermis_9,Caudate_R,Thal_PuI_L,Vermis_8,Rolandic_Oper_L,Calcarine_R,Thal_IL_L,Fusiform_L,Angular_L,Cerebellum_9_R,Thal_PuA_L,Lingual_R,N_Acc_L,Thal_Re_L,SN_pr_L,Vermis_4_5,Thal_PuA_R,Angular_R,Red_N_R,Occipital_Sup_L,Frontal_Sup_2_L,OFCpost_R,Cerebellum_Crus2_L,Temporal_Mid_R,ACC_pre_R,OFCant_R,Temporal_Sup_L,N_Acc_R,Thal_MDm_R,ACC_sub_R,SN_pc_R,OFCmed_L,Cerebellum_Crus1_L,Precentral_R,ACC_sup_R,Cerebellum_3_R,Heschl_L,Thal_MDl_L,Temporal_Pole_Mid_R,VTA_R,Hippocampus_R,Thal_PuL_L,Hippocampus_L,Rectus_L,Supp_Motor_Area_R,Temporal_Inf_L,Vermis_3,Occipital_Inf_L,Postcentral_L,Frontal_Sup_Medial_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,Thal_LP_L,Thal_PuL_R,Vermis_6,Cerebellum_3_L,Thal_LGN_L,Putamen_L,Pallidum_R,Vermis_10,Cerebellum_8_R,Thal_PuM_R,Cerebellum_10_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_L,SupraMarginal_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_L,Heschl_R,Raphe_M
Calcarine_R,0.7033939488977733,0.21336152634557912,0.8173861796189302,0.5913119083241062,0.035773842703108884,0.09830385005548763,0.38498732588366014,0.28349330371003817,0.67298309695115,0.6836479377283554,0.10181563967340176,0.810581321987498,-0.279776743316186,0.8822906246841962,0.7510956851206256,-0.4644587001667555,0.20649468177123217,0.49542190533528574,-0.27871473316821954,0.47667552048493483,-0.648104820435626,-0.3108836841735216,0.10659131098898778,-0.5308235237210909,0.29704154219263157,1.0,-0.02745477408577903,0.5597616951216424,0.7924756836346102,0.6719710995088383,0.1560086587090984,0.8359574826926656,0.31924657448695637,0.034649508229359936,-0.27377105499134946,0.7931763923600508,0.259709561935676,0.8452228089626518,0.42165058073248185,0.644240991140267,-0.30472932432279787,0.30551821312154526,-0.1813643723757002,0.8033244707223842,-0.3490111761660381,-0.43410074029731116,0.35504070655159886,0.20544196695130088,0.39363558499039036,0.2663893826991656,0.4611186293631884,0.037927901404444825,0.566950050105358,0.26301720722334293,0.05126878738967722,-0.5033760916185234,0.5185771985788461,0.3673047023298366,0.4597287742766637,0.6153093933813576,-0.0857237271969239,0.703726342821496,0.2686405983163367,-0.5490796464861691,0.275788655797424,0.024823636134099263,0.09554881398468458,-0.5084224607252751,0.4322566963982956,-0.175718581401418,0.4644541411397178,-0.19678862448416673,0.5945743600023211,0.7882458326250936,0.08267129446428838,-0.4821128989035672,0.27853008680882435,-0.11303512132657434,-0.10699174040633674,0.7383135665749886,0.6685740165269026,0.140247974043715,0.6977889194478303,0.6594466683928067,-0.39965817882176424,0.7720033067602438,-0.3802426691952374,-0.3730134713895241,-0.468255457700897,-0.2225276906291257
Thal_IL_L,-0.22238556926701267,0.44766861452624923,0.15196086044622012,0.04156447069845241,0.449955177386244,0.6695852831657858,0.35764025406984,0.567857282866808,0.15495218983795817,0.044338067004575946,0.6379619795035253,-0.20066087717482473,0.3760414497603415,0.09929668635770687,0.044084751315798976,0.43044095013798805,0.46324119539715247,0.5181058221281332,0.4901560510879344,0.11308326442687477,0.20750155815901125,0.6190566760400366,0.543349402949576,0.4093802089169633,0.15077004257875243,-0.02745477408577903,1.0,0.2579012480159914,-0.23085225492154698,-0.022662387093736205,0.42244055507911077,0.0893006155037979,-0.031152569914219892,-0.04518237328834591,0.49522898482397,-0.14562775644118459,0.38098463483680367,-0.18757167877190883,-0.37878166181564993,-0.3571867460127435,0.5618771615080943,-0.04785443397035996,0.017556721071119177,0.014483411314870659,0.598253184535851,0.40898820263417973,0.5017098365910737,0.2756088624082787,0.6584906757154361,0.26453120494347254,0.41761714470328,-0.01404944448940748,-0.46406537762993705,0.5890101712855614,0.6640999440286159,0.6096524840334154,0.3343902365942296,0.5014378452123093,-0.22582529914430233,0.1612276579379508,0.7107433450501371,-0.05203085769661242,0.6430595379306604,0.583594927853785,0.6265096678652518,0.41598725575337164,0.6003585534087131,0.37717647610214006,0.5762486063398233,0.5076511898804276,0.2387416376176286,0.53401302584735,0.2077057534106063,0.002368099012068319,-0.06605426863692367,0.6768830800482645,0.5594540251627035,0.5840910016837422,0.4115175646554549,-0.29762660058685253,-0.34752859451400747,0.6063788264116123,-0.02878740215825638,-0.07855009276552768,0.20178976645544353,0.2624596015807568,0.504418771839736,0.4656348420215726,0.4019137889054359,0.520004265459104
Fusiform_L,0.35510566592401577,0.5961546298316545,0.6216518424430696,0.4878442045538653,0.3882376945240576,0.26175458495029885,0.6533079704299005,0.2974070830462804,0.7808855720817008,0.4976625742473054,0.27368934694946306,0.567427960524871,-0.026102869336701442,0.6923001793984835,0.8068791389532811,0.04803620616298096,0.23858108146396947,0.5658891801812849,0.09150529439274865,0.6286229711250744,-0.24260811605564342,0.07931710637417941,0.39345737299225403,-0.23978799303373383,0.543725743466825,0.5597616951216424,0.2579012480159914,1.0,0.5475842322783845,0.48727457108620953,0.4130007520117154,0.7364965438767247,0.38168732467792743,0.02000508051971467,0.05586927639447571,0.6286787584179852,0.5778155187612305,0.5984669516956871,0.18333262663646763,0.5296639668219665,0.14673317353078935,0.26147346639548336,-0.26103290408448154,0.7161142034814665,0.034060199718473606,-0.09669552489930622,0.5937641750599599,0.2829886882102692,0.47528834471208997,0.2967523449550919,0.2728962417082961,0.0005053203411477308,0.1976790936070241,0.5546911432815848,0.5059311143702517,0.00800710704502212,0.5735031669689712,0.4775061601547444,0.15253527940925662,0.5835515070666151,0.47451172782798595,0.3650557178513441,0.7129891617534099,-0.11934071822058645,0.40915523127519193,0.5953891293556731,0.5523700565812877,-0.17478781617515354,0.5523720632132934,0.19871087692814682,0.30666713888486496,0.17358272832270902,0.611372189183254,0.6221379254808583,0.391559222828725,-0.03123717582068741,0.5979967538655618,0.3280824211367038,0.116132437577763,0.3481740124923602,0.23706256326373493,0.41894254715120327,0.4429198954886816,0.4126387273934397,-0.15897653585085242,0.5670458373197278,0.01844920908556689,0.10534688768444664,-0.1217899098020746,-0.023840930131772773
Angular_L,0.6004164039277325,0.28080663225624797,0.6661992407498516,0.49069480282181765,0.07028106349836324,-0.18965535954102364,0.5012328941600345,0.17214449831777853,0.6383472586010918,0.6820800208773646,-0.07218552283950934,0.7634875952434541,-0.3937656184477674,0.7124850681279821,0.7004933105823129,-0.5564990316278655,0.06869047088870982,0.35433287005846775,-0.2721443223331723,0.5529513913701842,-0.5540803352682904,-0.3126311082364121,0.10756983121412719,-0.5823648931476554,0.2819049943711603,0.7924756836346102,-0.23085225492154698,0.5475842322783845,1.0,0.5302228843626489,0.13531327249622224,0.7383920967886913,0.47051040565954705,0.031007051976688446,-0.3123645520623044,0.8275227471148215,0.2229483052196072,0.9258225219557666,0.5897997817061984,0.865560962815362,-0.326541013224016,0.24812962853933657,-0.18599453411087244,0.7453107016825845,-0.4484909418125122,-0.5687304214306753,0.2077424362723261,0.1782562076435498,0.19604140046315455,0.21542299137436421,0.22057923020744216,-0.01594901574846504,0.6265907703155408,0.11846548888748706,0.033967621100976154,-0.5016810977671639,0.5696435413167881,0.25636734983509313,0.4662418861877948,0.4278461550956423,-0.07810260350399092,0.5273757595816785,0.23490432885162338,-0.6226472580323101,0.09627707087716116,0.04929165296060451,0.08370302629266331,-0.5633999165004095,0.20328328912390883,-0.18451641333673635,0.2783786609567028,-0.30529481790400176,0.5885448183240162,0.8081161566935606,0.2080743976796923,-0.5601157699359909,0.314308242334326,-0.24661488162548367,-0.10925112611351177,0.6815069918023441,0.644962431464008,0.12632896697442053,0.5307082033960584,0.6166818766022443,-0.33530186495424413,0.694670345512522,-0.4298181251689398,-0.42697001882239677,-0.34603321326563996,-0.3460263216657999
Cerebellum_9_R,0.6624215884625649,0.22225561252725157,0.6959689129261064,0.5606295911895095,0.028841971281703124,0.15103184874311404,0.078770849020054,0.18764714179625652,0.6011664341079704,0.3741035951069338,0.060849187360255345,0.7174423445151851,-0.23605866986560248,0.7414197645209989,0.6018319252700218,-0.46972959849129114,0.04104901290797408,0.3270620778638495,-0.2464252757420824,0.5361481817978327,-0.7075498101775608,-0.3355891450795842,-0.07620882957569758,-0.5049308098217347,0.34180408964880005,0.6719710995088383,-0.022662387093736205,0.48727457108620953,0.5302228843626489,1.0,0.2001325614976893,0.7097090032812452,0.2982028925619072,-0.07951962838215823,-0.2279783696129257,0.68667893094705,0.26427525007303815,0.6251727379982698,0.39661566018821465,0.4247823742715599,-0.2699111969147051,0.3963007627405423,-0.3208293196621841,0.626970349095732,-0.23220077510387516,-0.36482528017535004,0.3168982127378683,0.0751560943133362,0.42556550377268115,0.1225039246851488,0.4228691806383108,0.10165424025944769,0.5086152932888197,0.28009449902948347,0.0025311464108623708,-0.5387359736118399,0.4409831493006957,0.5219355059996504,0.3678594934944466,0.4674703912253259,-0.1317488336834948,0.6838810817700798,0.2660831365836911,-0.5420036052820351,0.13330913010793172,-0.01332279558542591,0.10706060920728715,-0.4628921515618388,0.3985728967567105,-0.14128859749844852,0.24965791671745852,-0.18210592917898855,0.5013980896994533,0.5261294998823582,-0.12380592190064622,-0.5126825328645535,0.09068241288181113,-0.1382736305535154,-0.09845133340864762,0.7300312797473424,0.5940331773532038,0.07278008441776566,0.7796383542730837,0.6277032032166356,-0.3707579427937868,0.5448692420838697,-0.43716548406683314,-0.3130477805260891,-0.47281046916582614,-0.4039887880577947
Thal_PuA_L,0.029552112925564273,0.5626379076075412,0.1858409170125578,0.03532781214449112,0.33298174134275776,0.39201208168145063,0.41984166373833226,0.27563226089855075,0.2707137654031993,0.4433129812146814,0.4053346532261422,0.12211534426671129,0.2000866145207397,0.21116809465152683,0.2729217431013515,0.23308597698147573,0.31475843356535915,0.502256946414826,0.2348796917721287,0.49546757397987196,0.1568305072562259,0.35816461118936194,0.3121739508823513,0.10991897575616016,0.4165629550134912,0.1560086587090984,0.42244055507911077,0.4130007520117154,0.13531327249622224,0.2001325614976893,1.0,0.20215201984607528,0.16493337757485252,-0.0764210205518552,0.3417147279504657,0.1463739361780998,0.4862119692423647,0.14286382482409202,0.102147292593386,0.15199863616156903,0.4879188414764689,0.2054850705013627,-0.014927025905030474,0.15740685724838616,0.3649058081923688,0.18703482616850667,0.4865372338201259,0.25701745538476256,0.4524591102570067,0.24777227103396424,0.161786382338175,0.09917259922180535,-0.048837804652684,0.568632558511855,0.4911918618663376,0.3021344606849521,0.4480669138887205,0.43147172887063323,0.0464187475721293,0.26436844462083553,0.5462198383516489,0.1194580675015153,0.6691023774454692,0.12674857692627836,0.5527493451788584,0.4470992169409489,0.5452713872825914,0.20791370108643115,0.537399600439382,0.521470518593582,0.4047677162510976,0.32148610127864613,0.5107123441884578,0.1904054181223786,0.197446342680117,0.3322930004090294,0.44696013710503385,0.4546825201302708,0.08337417702560662,-0.08747097186937379,-0.017090862632583772,0.5934034848716039,-0.017409207777405143,0.07813112143212823,-0.012214598164260456,0.2734842325315555,0.3457771608905565,0.36680834054983447,0.22906642522757736,0.1755464510028087
Lingual_R,0.7402693952971698,0.24604992110295412,0.9171596650843775,0.7795527687033558,0.11005017111614342,0.20163867576120365,0.4036672965926414,0.27156239791788556,0.9066467684600747,0.5077392916186625,0.04955661218564866,0.9084891212597632,-0.28703302688549287,0.9420833787440711,0.8425722964716146,-0.4512166193126723,0.07739089353563425,0.4118696867643053,-0.26963992888679544,0.4986300339354421,-0.7249723473818949,-0.33052707674877196,0.08739327371263163,-0.5531586674188905,0.3331117761856603,0.8359574826926656,0.0893006155037979,0.7364965438767247,0.7383920967886913,0.7097090032812452,0.20215201984607528,1.0,0.4007282491122238,-0.049637970933744426,-0.36678821909432197,0.9153363283957282,0.40417109596520573,0.8467186833450224,0.4641006043868339,0.5787405751502297,-0.350954424514297,0.23228803181443713,-0.2513934976103111,0.9420255936714822,-0.39183088051034676,-0.506222611917126,0.408106509200695,0.19824178497829434,0.45446785985965227,0.32338108037985536,0.45535613323650154,0.051301588475304395,0.5874722398624278,0.25235855072817887,0.14575366638967263,-0.4965346228739362,0.5339718488123832,0.4565866276322827,0.4588882939877019,0.6160679923560323,-0.007695135342830462,0.7089853090569218,0.40106050625332096,-0.4669132185238089,0.16675011674309978,0.13933847635275212,0.11292156566733078,-0.5818436507582077,0.41188947843738544,-0.2550038161341282,0.23386112455053634,-0.23631208285695599,0.5865148212010605,0.8097764013630367,0.08590454200852476,-0.46753436517479097,0.4783446657917654,-0.1481617137967132,-0.13441219075877112,0.8120641221552068,0.680900386255372,0.1459922537315911,0.8198721699878154,0.6720717550121692,-0.3178639957358105,0.7455969738021153,-0.46881937639890675,-0.44739657913917125,-0.5472584402712084,-0.13330870810874682
N_Acc_L,0.3648200652931607,0.4036497982558506,0.41242220330746476,0.30079109981046814,0.24203087185799307,0.017132916657277956,0.27140587232890184,0.2940373379675412,0.44926542702378097,0.3407926297932715,0.14234912359592813,0.3703058168070587,-0.047809351759253965,0.3758028364044406,0.4218773360830595,-0.2029046870041434,0.03660725345497472,0.2063405650937215,0.22905867491147422,0.4744049278567832,-0.2685488173906097,0.019581199786187414,0.07154301896973245,-0.2668980891291737,0.45085570619198045,0.31924657448695637,-0.031152569914219892,0.38168732467792743,0.47051040565954705,0.2982028925619072,0.16493337757485252,0.4007282491122238,1.0,-0.21567807132331973,-0.010854769027385634,0.46998753574305374,0.2257439548332339,0.4389763959625102,0.3544679323277912,0.3978313022156469,-0.04026662259559686,0.31313115622981663,-0.13034786128609838,0.42500498149067817,-0.1949852684034229,-0.24937486280515203,0.3175493922062416,0.5974955597879087,0.3158308161315021,0.4107482459945844,0.19839011666615852,-0.10795636382893978,0.3206287227696477,0.25483344137324965,0.14875423966398607,-0.16292192318288123,0.43879395554450723,0.2685683130292892,0.16349780620815602,0.21050466921444239,0.11613847655848739,0.2796842729410908,0.32286152129326834,-0.36180685223938747,0.12137892177104696,0.11106530855246642,0.22843330192542774,-0.33930579294032137,0.259710148682163,0.029981181029508325,0.13952477842102895,0.02118298313809562,0.37015012818277343,0.4091646152805058,0.12924405805393416,-0.21718739286863054,0.2421309266449113,0.03958401938485341,0.3173902804661206,0.32477333367824546,0.35681181777846727,0.25380972563086346,0.2869466746854859,0.29091171385390296,-0.16672899820174147,0.4400446451134017,-0.12540338301392356,-0.14805939817381367,-0.031566946486166945,-0.05713336142102067
Thal_Re_L,-0.12910205678972597,-0.0007589557405446407,-0.027766249576535958,-0.04134206746461557,0.023500152678784594,0.03355219713661141,0.037026680466011284,-0.03433036486268555,-0.07080565008344931,-0.022332318560408067,0.0241575853315622,-0.11015979971529963,-0.0007941631073444458,-0.00420940165548063,0.10223639293458354,0.07217827869391935,0.14338413636030742,0.09123414135543102,-0.09688267008252316,0.014455504865963092,0.06439842292331084,0.010996766898248467,0.18010948816948136,0.01934653010555468,-0.07241750036375662,0.034649508229359936,-0.04518237328834591,0.02000508051971467,0.031007051976688446,-0.07951962838215823,-0.0764210205518552,-0.049637970933744426,-0.21567807132331973,1.0,0.04533861862713707,-0.10882209725784864,0.018496629593853984,-0.02686413053325966,-0.2500341709276868,-0.04811933920317995,-0.014035525926163675,-0.039450553308617346,0.036478892592143736,0.008789184225876885,-0.005478825734147407,0.05432648197950277,0.1043201103400026,-0.13095228848049628,-0.11859434936121103,-0.19151917782290814,-0.011995664095940377,-0.06587975189082365,-0.12789258602057765,0.012705277794304855,0.001135592610094324,0.029320388790808654,-0.06431992000414662,-0.08353106103150364,-0.07330897891405293,0.06974189187452748,0.04825792784639266,-0.07881076437698811,-0.02565162155699922,0.10626385687604294,0.0681869603348931,0.11808336719067444,-0.029956934017123623,0.08688770108222864,0.07112114294317615,-0.0001068552940160358,0.04707545507329782,-0.0016120106336668463,0.04515944677981934,0.026693544375096266,0.2031517356555549,0.05015768970213678,0.0023726598683139776,0.09890248691079412,-0.057443038397756954,-0.09808659605351461,-0.1133455386154739,-0.019731317207404012,-0.04402179838857954,0.039631568210920495,-0.01517048459540384,-0.007954255938109302,0.09294207207299501,0.06251705622012609,-0.012061066104256063,-0.1828786318296047
SN_pr_L,-0.6268476061836226,0.5698479620817105,-0.34087880559482614,-0.4619816779797369,0.4496892268672709,0.2540115138825853,0.2745734191471113,0.433619793355685,-0.3280847100703076,0.04994728995631284,0.581732695416305,-0.546287474656001,0.33846416117017175,-0.2788939899800559,-0.20842029804036033,0.5461336800414666,0.6128190550913043,0.46151152086320407,0.6719832595080947,0.19851408615069804,0.6134918187692033,0.8011964586928977,0.5842598026330662,0.5834363811665393,0.2228428383544422,-0.27377105499134946,0.49522898482397,0.05586927639447571,-0.3123645520623044,-0.2279783696129257,0.3417147279504657,-0.36678821909432197,-0.010854769027385634,0.04533861862713707,1.0,-0.49491890517051856,0.29978496545403105,-0.44524877016416564,-0.414169345666104,-0.3609666579055995,0.8103477589788364,-0.03768403501191864,0.08721405493458217,-0.3691156455275677,0.7730505092425354,0.5097469201089143,0.389981490720834,0.3094385579056642,0.31711328185811066,0.03724729840154084,0.10063618497142304,-0.1286648699879698,-0.593362218166596,0.5866672817262023,0.6034438407795996,0.7974311973457037,0.20137553835818295,0.28220143696721456,-0.4281756588003836,-0.026357212605130582,0.7130568615930706,-0.36678237729677166,0.5155567347268171,0.5330775570555772,0.6543391510843137,0.46366066085052404,0.6685385527653509,0.592933773656961,0.4690742396585737,0.7705204576217389,0.3249208608082175,0.6532905843718891,0.15364138107000122,-0.22282884820785934,0.15107374831288065,0.7560786420296159,0.17105680413022825,0.7677593857229159,0.5628468757500942,-0.6565199162247087,-0.5499219955874639,0.6125435461196218,-0.4715433852593524,-0.41138208177422225,0.10757997299734338,-0.0031566456370261927,0.7822374848654479,0.7862988722119497,0.7252768719214824,0.34062310015214453
Vermis_4_5,0.8057237726066323,0.18259535534069546,0.8438433640920484,0.7689969753582143,0.029571509432535528,-0.01513130510152525,0.29341199999787804,0.14209091783173503,0.8738102095001211,0.570950352258508,-0.08092199225915914,0.9496934855833856,-0.36616323282264046,0.8502160954570549,0.74305858542709,-0.6082322016032038,-0.09200338308187014,0.26783213305612186,-0.36665510822996195,0.5303576222123725,-0.7708592141743091,-0.4631082657348449,-0.08021820273899176,-0.6765507543407571,0.3421895790758529,0.7931763923600508,-0.14562775644118459,0.6286787584179852,0.8275227471148215,0.68667893094705,0.1463739361780998,0.9153363283957282,0.46998753574305374,-0.10882209725784864,-0.49491890517051856,1.0,0.27751227046141336,0.9041700501471525,0.7044256129226422,0.7270711120890306,-0.4241655472884328,0.30239621690451757,-0.17063543130149325,0.8893479561321684,-0.5283196257261014,-0.59067070722424,0.2170022005451714,0.14511741950352033,0.33114922821627857,0.2951628356005013,0.34143733864188563,0.06958111006311686,0.765500368280389,0.10659105431880454,-0.0333999631365116,-0.6379803176669849,0.5278470705407879,0.35839224285759635,0.5913625331675568,0.4481316444476552,-0.1730186654521262,0.7147990292180754,0.2651645063540725,-0.6634392476431711,0.0066432679526634,-0.02750281453326581,-0.0013170622651238818,-0.6556296625413969,0.24885046457123852,-0.3165502054847514,0.19099523052418757,-0.33850212820940656,0.5607395669592615,0.7841013197617736,0.06419221578993341,-0.6565451114669941,0.3462304028421017,-0.3436521762784258,-0.2191066121062673,0.8904478524099029,0.8292568443800847,0.04331139803313468,0.777132341360236,0.722433484291774,-0.2861425531341659,0.6948485297727338,-0.5840419833498894,-0.5869078403624757,-0.546211488560303,-0.26285929593710267
Thal_PuA_R,0.13104343927203577,0.6661179821250884,0.3903744728038635,0.18531335150048156,0.462534250769554,0.5235848861845657,0.4658476473052481,0.49745599507303156,0.4303686782610184,0.307719700039119,0.4792155017598929,0.2374002847117351,0.19124448232551308,0.4150870352709682,0.43049210329909293,0.19688927269179837,0.44742537151044526,0.5783293000097148,0.3455288779813575,0.5083036095787536,-0.022849142846896993,0.4413423767343377,0.5941981457605843,0.16873711871787236,0.38855552088996764,0.259709561935676,0.38098463483680367,0.5778155187612305,0.2229483052196072,0.26427525007303815,0.4862119692423647,0.40417109596520573,0.2257439548332339,0.018496629593853984,0.29978496545403105,0.27751227046141336,1.0,0.21862337893356698,0.015926865614117987,0.08239165683120935,0.34854247020466045,0.13930189227799625,-0.02068293679609986,0.39476442558389135,0.36977698515216484,0.11925056272089792,0.580406203337038,0.34698456863840743,0.4929782484808787,0.2482668082654725,0.35752193730720294,-0.12631622703334947,-0.035582369465297345,0.5456342421095305,0.5948447180210242,0.2632139210230433,0.46583699529140615,0.5627513425345365,-0.036900213511584144,0.4062872927390407,0.5696437845310228,0.17595040547186164,0.6992880721155234,0.17492462836650563,0.5492013739801341,0.5226004516590645,0.5349639562134905,0.06489754728683421,0.5766970722820491,0.39735610350706924,0.3743073276742708,0.35876684295844746,0.5953329516483238,0.38244964669035725,0.23998288763959066,0.28296519133892273,0.5843245003781085,0.4837279106660269,0.28593456902216646,0.08096379298078638,0.04539512687001054,0.5709789933220141,0.19379288976685932,0.27164499694973143,-0.20984069098916572,0.42824482353091875,0.24897214428935815,0.30591237142639277,0.09560010198108984,0.18597505819471608
Angular_R,0.7032283917807725,0.18531964980953275,0.7929756082352978,0.6263055016505352,0.02683168887089116,-0.10427690158732691,0.4791124196449177,0.10516315162589222,0.7654835978098524,0.6354225659009751,-0.13523223423196135,0.8695876517689335,-0.43419766863550263,0.8059208384327757,0.7549441216778,-0.6088884884838999,-0.05462683517579553,0.26732633193917654,-0.3514400496587734,0.4894081263240684,-0.6835894064399204,-0.43258607187850207,0.008950155219996921,-0.6662071921411367,0.2600224581905471,0.8452228089626518,-0.18757167877190883,0.5984669516956871,0.9258225219557666,0.6251727379982698,0.14286382482409202,0.8467186833450224,0.4389763959625102,-0.02686413053325966,-0.44524877016416564,0.9041700501471525,0.21862337893356698,1.0,0.6115853753817051,0.8327968528334417,-0.41876893690529016,0.24452985717209919,-0.2840881038906,0.8354815049647989,-0.5302299557108215,-0.6189357221488987,0.20944489244603082,0.14704105583116844,0.23846553421195002,0.21073295344039983,0.2419055514096982,0.05845719921762089,0.6791335768946491,0.09011904560472997,-0.01717056773445685,-0.5906089516943639,0.508160371150727,0.257308903400188,0.5202695579040418,0.46216596188119113,-0.14464011304552493,0.6375252049043498,0.23855495210645833,-0.670989408887683,0.029095134768129034,-0.01782822805881159,0.04161303322307255,-0.6025624642510924,0.1889318040373428,-0.3259531255444159,0.2560790999811369,-0.3805818030329178,0.5447687151209163,0.8126989081065557,0.15427252565234478,-0.6161559428924542,0.3395872951583993,-0.3253797914301589,-0.21245700938183432,0.7910174018276517,0.6995855415181497,0.06408343833700192,0.666413354595451,0.6420854650270507,-0.31212064129986217,0.6909773514820435,-0.5372700850135912,-0.535127091209773,-0.487139454740147,-0.2965248561922887
Red_N_R,0.5249718421118965,0.042293244612665475,0.4149804186651572,0.40368821942884653,-0.18042735722177813,-0.2643189698600872,0.009430033108318666,-0.07863880588241062,0.452046669676677,0.4553412225505213,-0.18353351325328718,0.6581158388669816,-0.3486348400355185,0.39063110684965807,0.28931449945982785,-0.6145103220516035,-0.19930812876894533,-0.006746719722952823,-0.29627893770790603,0.4360596590206076,-0.4855834850389697,-0.4221987440974037,-0.32330717657739344,-0.5398509472756511,0.2349537968618635,0.42165058073248185,-0.37878166181564993,0.18333262663646763,0.5897997817061984,0.39661566018821465,0.102147292593386,0.4641006043868339,0.3544679323277912,-0.2500341709276868,-0.414169345666104,0.7044256129226422,0.015926865614117987,0.6115853753817051,1.0,0.6065113021521632,-0.31856592294113784,0.23998305946213797,-0.03174344715675844,0.45481310891553617,-0.4961167513733592,-0.5399494008309094,-0.09994653503549582,0.14568601174999143,0.08810455248128991,0.274520656884928,-0.009665459114070027,0.09681747541672982,0.7095866642957804,-0.07902009534744175,-0.24494799154342717,-0.5518741110067831,0.3731222793389784,0.14379570375016643,0.5702637920747982,0.048844415405714124,-0.3227825426752153,0.4928525144734281,0.01736454191811262,-0.6761778141237033,-0.15058485310956546,-0.27945558920212127,-0.15857101482381414,-0.46186483164682507,-0.02132888412895222,-0.23605254688403435,0.09763493911149997,-0.36574391989632943,0.3453489609871645,0.4446653050106235,0.03072858252456968,-0.6036600513595397,0.037349525989820914,-0.44750383997890814,-0.18256931955296665,0.6390664985910853,0.7619718025389322,-0.009067600894219827,0.36598197258257736,0.441763494283713,-0.13203153074998514,0.38128981759342756,-0.4851720845160529,-0.5355765190504272,-0.302040326785598,-0.2263089785537431
Occipital_Sup_L,0.5098397920187718,0.2051737940331141,0.4490131772542393,0.3572226160651015,0.04405183764097964,-0.3223888221420612,0.46334316966695804,-0.07525445480176433,0.5334971903558364,0.6562654507389559,-0.21148412683601553,0.6614882158358378,-0.33932645315974125,0.49417161382291336,0.5726931378782167,-0.4258104941482221,-0.18275767171425256,0.16246402973928933,-0.3127277868740707,0.52601826660432,-0.3755379907292371,-0.4089506845004819,-0.03920595413733422,-0.6133563518004904,0.3144018888713096,0.644240991140267,-0.3571867460127435,0.5296639668219665,0.865560962815362,0.4247823742715599,0.15199863616156903,0.5787405751502297,0.3978313022156469,-0.04811933920317995,-0.3609666579055995,0.7270711120890306,0.08239165683120935,0.8327968528334417,0.6065113021521632,1.0,-0.2649314344646193,0.29910876803320935,-0.19281575232238518,0.564034912934253,-0.4679193165664108,-0.46922798183130954,0.029707331433696613,0.09187815478288573,0.08122003882387913,0.15779143682240537,-0.03205818860861299,0.06148278618472083,0.5782173530932279,0.036630762803318895,0.015852736603880185,-0.4635694592100585,0.4275207609480036,0.0691683507927387,0.4447553813819923,0.3464639039529109,-0.0951381671989576,0.3777455001510133,0.16662070234760118,-0.6336943986123568,-0.06335100844952374,0.03492751625002536,0.10001066042010269,-0.42693178065121373,0.012148537725491074,-0.16413500174140158,0.16371024114672597,-0.2948038159461327,0.4414957626832024,0.643341306955188,0.29031946311535395,-0.568120400507656,0.18761644421532933,-0.28107439183001287,-0.21094633903565607,0.5486922563836479,0.5291977036122182,0.055178343444048795,0.3325493141712883,0.4832816035239332,-0.2100477545962748,0.4339024420213905,-0.39231433458450443,-0.345911554610757,-0.29452677579784997,-0.3969388599639295
