,Thal_LGN_R,Frontal_Sup_Medial_R,Thal_LP_L,Lingual_L,Hippocampus_R,SupraMarginal_L,Cerebellum_10_L,Frontal_Sup_2_L,Fusiform_L,Olfactory_L,Amygdala_R,Insula_L,Supp_Motor_Area_R,Vermis_8,Occipital_Inf_L,Precentral_R,OFCant_L,Parietal_Inf_L,Thal_Re_L,Parietal_Sup_L,Parietal_Inf_R,Raphe_M,VTA_R,Olfactory_R,Vermis_10,Frontal_Sup_2_R,Thal_VPL_R,Cerebellum_7b_L,Precentral_L,Angular_R,Cerebellum_6_L,OFCant_R,Temporal_Pole_Mid_L,Supp_Motor_Area_L,ParaHippocampal_R,Cuneus_R,Thal_VA_R,Cuneus_L,Thal_MDm_R,Vermis_6,OFClat_L,OFCpost_L,Calcarine_R,Cingulate_Mid_L,Thal_MGN_L,Pallidum_R,Amygdala_L,Occipital_Sup_L,Cerebellum_9_R,Temporal_Pole_Mid_R,Vermis_4_5,Thal_MGN_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,Thal_LGN_L,Thal_IL_R,Hippocampus_L,Calcarine_L,Thal_PuM_R,Thal_AV_R,Temporal_Inf_R,Thal_PuA_R,Thal_VL_L,Cingulate_Mid_R,Thal_PuL_R,Occipital_Sup_R,N_Acc_R,Frontal_Inf_Oper_R,Paracentral_Lobule_R,Cerebellum_Crus2_L,Thal_PuI_R,Temporal_Mid_R,Cingulate_Post_R,SN_pr_L,Red_N_L,Pallidum_L,Thal_LP_R,Thal_MDl_L,ACC_sup_L,Raphe_D,Precuneus_L,Thal_MDl_R,Thal_VA_L,Red_N_R,OFCpost_R,Temporal_Sup_R,Cerebellum_Crus1_R,Temporal_Inf_L,Thal_VL_R,Postcentral_L,Thal_PuL_L,Caudate_R,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Vermis_1_2,Vermis_3,Lingual_R,ACC_pre_R,VTA_L,Occipital_Mid_R,Temporal_Sup_L,Cerebellum_9_L,SN_pc_L,Vermis_9,Precuneus_R,Temporal_Pole_Sup_R,Thal_AV_L,Vermis_7,Paracentral_Lobule_L,Putamen_L,Postcentral_R,ParaHippocampal_L,Rolandic_Oper_L,Cerebellum_6_R,Parietal_Sup_R,Cerebellum_10_R,Rolandic_Oper_R,ACC_sub_L,Thal_VPL_L,Cerebellum_Crus2_R,Fusiform_R,Thal_MDm_L,OFCmed_L,Temporal_Mid_L,SupraMarginal_R
Temporal_Pole_Mid_L,0.1671864527786247,0.2477474918828062,-0.3305692361153697,-0.4226300318944723,0.21356606189920774,-0.383188413181645,-0.3610310037942452,0.26196358807266357,-0.15897653585085242,0.2172830637871789,0.24198153493622623,-0.2287712664756,-0.09543482391574327,0.18242419987548286,0.308442275226802,-0.051257699360874744,0.1507891434172592,-0.2498475559886464,-0.01517048459540384,-0.07025603814108704,-0.1777848067665834,0.2501543734967605,-0.38912788119295727,0.25754236140179215,-0.3887822190805529,0.23348474765239302,-0.004683225380241638,0.0527832560352921,-0.2071933900118475,-0.31212064129986217,-0.3713648757226177,0.12580504339396012,1.0,-0.11595329528343427,0.2669024932763358,-0.2234324102552201,0.15020915804183568,-0.29552669352503574,0.007663166470359622,-0.028052080281338557,0.172963347639863,0.2361740130080802,-0.39965817882176424,-0.03211730714279519,-0.03952158614168364,0.08393858661603566,0.19047651424666792,-0.2100477545962748,-0.3707579427937868,0.038113053820230364,-0.2861425531341659,0.09303596156595366,0.06960563017391552,-0.15107491219595998,0.036028837749084136,0.03732991668443313,0.003873701487401573,-0.33291706922260017,0.017173924349026454,0.04659114242778163,-0.0028474491814398733,-0.20984069098916572,-0.04336651448569215,-0.0629756396051095,-0.4273253152979547,-0.1952652732624137,-0.037809090787900256,-0.21237541920535555,-0.18819376102389648,0.2160411176549734,0.05879809450672167,-0.363515090559183,-0.2054448321496755,0.10757997299734338,-0.011887344150339032,0.2323960702396872,-0.09407170826501274,-0.15990185879620628,0.10939510149496227,-0.01856391387151196,-0.14354110298681602,-0.3763582298310944,0.1482933750872866,-0.13203153074998514,-0.13376715808590436,-0.37257138109864446,-0.16064549311764043,0.032480727132640594,-0.19297202914803446,-0.18754760027355508,-0.34586522598969455,0.17377985017404796,0.10352041890635909,-0.17837331491983424,0.05900509728200886,0.11301058408287547,-0.3178639957358105,0.17730913547317337,-0.3413514960275363,-0.35403760575560456,-0.1886298337153618,-0.34220187016906567,-0.016806901197816512,0.32630795286448383,-0.24745884825570605,-0.3801546602938731,0.07008423100777494,0.020079761764420258,-0.2522995498674597,0.02048948590480045,-0.13664671723611668,0.2358282843801735,-0.1843800439704681,-0.32999609293624393,0.022641616610759797,-0.4164494263727448,-0.25288116044313136,0.053208105539653744,-0.1454593530463288,-0.13924461190439383,-0.10870064799182126,-0.14908127102051263,0.21353358572188508,-0.319292240280979,-0.3214476108509028
Supp_Motor_Area_L,0.39018324714898955,0.6224852583842283,0.6119362697020099,0.23194926022442144,0.6279040134887961,0.6994548372223441,-0.09932594172817484,0.6817305578951589,0.33432288873888877,0.2821821999261904,0.36982038981172527,0.529246281558916,0.9102064430022054,0.2686553700827521,0.29144677594682067,0.8054711312825293,0.24756582487330112,0.6976994004714806,0.01912249210041738,0.5236891970695953,0.558534947198187,0.23317131106551595,0.26527376097443783,0.2635436409940373,-0.18378209068793674,0.6062101976429323,0.6843115311167671,-0.24631462389528067,0.8146816824696486,0.09864405645774249,-0.028786765088175376,0.22749822630937352,-0.11595329528343427,1.0,0.4386196272209814,0.04487730106982309,0.49069215932153615,0.0800055217334054,0.587291431620595,0.25485260701992535,0.26311482054180574,0.1486232629370642,0.31177205526063084,0.8523952540738812,0.3682410483239125,0.45143767121910316,0.43393508586696616,0.08932252850047746,0.12624522356525122,-0.11562740395807096,0.03801663648987535,0.29606713277477303,0.5806515436423958,0.7647408986133521,0.314867760188172,0.5450293664960484,0.619132017282918,0.16356915487665857,0.7955852234527002,0.14814188910656284,-0.11997570054068249,0.44270856236414147,0.692179832265737,0.8828585984190008,0.3222638398413664,-0.0026954216209158113,0.4751506542828532,0.787925645467345,0.8468247436370155,0.09648579042487752,0.430177189167283,0.13151334004977808,0.6061931607661906,0.6181002452955263,0.17119996788982078,0.4442908072711226,0.3314577114329857,0.5070137969392519,0.6840782995439689,0.3993974188146225,0.5878414235109797,0.1873312630731652,0.37670751494298543,-0.030331649454169496,0.13538642601756282,0.1530209981633807,-0.1788718043224232,0.4528001049632736,0.5894032020874501,0.7941581345042135,0.12439128009378662,0.6214170926546208,0.5660001129941725,-0.07273486357719312,0.5616596397089175,0.6858495754383649,0.13057554998419668,0.5385477092264227,-0.11415591353898151,-0.0814401844405973,0.5471697118483764,-0.1650891681673496,0.5435953145657131,0.22451666783289542,0.596710777311393,0.013772252456095656,0.3658427842278828,-0.23120690321278817,0.8193583925179659,0.6712523121220368,0.7665162327277513,0.4314666614125216,0.4387360833080751,-0.1648176322347434,0.5142942494793178,-0.14192674375696027,0.649462624680543,0.31399778589461275,0.6875967832913326,-0.06030540466976616,0.07143655489914034,0.5906997979112399,-0.16983710720247697,0.2152652091272232,0.5283466397280674
ParaHippocampal_R,0.7418208427822435,0.7362278824838026,0.16086377464036697,-0.12532942750450954,0.9137557446537792,0.11390261269246219,-0.36410071786301546,0.7550889596359289,0.32272793307173087,0.7643652357889154,0.7207255979320164,0.08801638387325537,0.617959034875026,0.6249906017277115,0.5710493292595608,0.5836403224444139,0.6731968612087189,0.12541786318915057,0.07455296688817428,0.32794675119871886,0.20534708549610192,0.5645702938811874,0.04189853125702252,0.7560468334878011,-0.6115623860379413,0.7413325307644871,0.6462174543925344,-0.47005373397270966,0.4585287798640123,-0.35101297213668964,-0.4445187272216567,0.5782394127590653,0.2669024932763358,0.4386196272209814,1.0,-0.44368898910519855,0.7972797719741188,-0.42508532279732375,0.4025385003590527,0.1884297971307558,0.5797470520208147,0.34102269072576913,-0.27775455585068537,0.5687021520980491,0.5381859596669616,0.49180517306172006,0.783984397297494,-0.37635389399227626,-0.27910890166101315,-0.44433166076820985,-0.36215385459447597,0.5384706516938922,0.6763719602472122,0.4167476355689285,0.5548859786992443,0.7028141121981467,0.6907549991149182,-0.39862542337436835,0.6312179325205124,0.45512282369042195,-0.18564104876236268,0.4760867553907477,0.5438261524867918,0.5549669947362298,-0.12124863376138731,-0.4487204663588431,0.30559155733854204,0.47418052403156463,0.4685569426387205,0.09049105159083039,0.5494181260080319,-0.13499904278536617,-0.057212449435249245,0.6887780031564161,-0.29627906160270606,0.6784103694830161,-0.023518728318979158,0.31803547395926635,0.6968290983746531,0.6671917865369574,0.2912462991137448,-0.20104025313417181,0.7060109192238174,-0.5387705248892449,-0.13085349892324283,-0.11632918693289791,-0.5933360208828451,0.6394680657341759,0.24299208613772916,0.4657842113188995,-0.35921149065487884,0.8203342024781416,0.7113710646383042,-0.17596475468695327,0.7522289672469405,0.7091302778239773,-0.13354740673665247,0.7598889405454166,-0.507521751060087,-0.5607367047360392,0.475979775570436,-0.5003635338428802,0.40379844978307644,0.5429134730573104,0.1508095428875802,-0.287177730059539,0.6596485795181664,-0.5988823459495866,0.2659079277213064,0.7680634432173603,0.44095999611366726,0.9593398401931398,0.12832079348473405,-0.5622612559051978,0.5114912081391557,-0.460601944722154,0.3781369110576725,0.3910822118623935,0.5130515151102133,-0.39702715193864424,0.011406348895395005,0.288944162668535,-0.08227785351638459,-0.025790829807626283,0.04119858061126328
Cuneus_R,-0.1118164448528889,-0.5174634979443096,0.4359524464699877,0.5774424666195841,-0.19229736973247039,0.3619335632398306,0.4433102176867802,-0.3779628731170861,0.4630932423525204,-0.5918002702823472,-0.5563831793859342,0.4640662275544758,-0.09025624366092369,-0.6320258635595771,-0.5527200324714349,-0.03869831064526306,-0.5723927507448652,0.5594348091605038,-0.08132952627443854,0.582304934174595,0.6359169456838988,-0.31635845951934566,0.33380347204315647,-0.5118470876762955,0.6682590939517797,-0.5120354231792827,-0.0005274197539684767,0.4060989241045184,-0.060730582959774945,0.8929315494757206,0.7651875657416787,-0.6201543655896695,-0.2234324102552201,0.04487730106982309,-0.44368898910519855,1.0,-0.6523011050123161,0.8078190502685058,0.0879324447018878,0.22215821925630824,-0.5962497085107518,-0.3371077791396017,0.6958788925876509,0.1324249342673245,-0.12219831068496213,-0.26545901237055197,-0.6212668636363717,0.9220996273233778,0.4392516230744003,0.5342991439805996,0.8165392118796032,-0.2878536049963863,-0.40526661520326246,0.07190004003476999,0.2414524124380563,-0.07130855261118983,0.13172397940965352,0.853955330267127,0.010197663238045536,-0.4239882169836054,0.45318990427892814,0.09207291204115238,0.11905753335710652,0.1400757820720908,0.6947768389406808,0.9136767125989885,0.08541591036006993,-0.1657452882298317,0.12530932950545856,-0.14733222592400405,-0.025973710044679674,0.6404239810912898,0.6208220084198902,-0.4476060254633865,0.5025372314450347,-0.38250995066340315,0.3463606425344944,0.07100514163687044,-0.04323607571719125,-0.5142169415151604,0.5704083276063164,0.4626328967131611,-0.6111557222244646,0.6998865522125891,0.20555336794824255,0.5430619503750763,0.5442510982720125,-0.05801982111128833,0.3395854772696359,-0.0001540538186112335,0.4892116628328488,-0.46354908302940906,-0.5078044550959265,0.4080018218989033,-0.07889136230520737,-0.015856407491860885,0.6649162620868045,-0.556968288044188,0.6100257883724507,0.8517669076118626,0.011960460444434136,0.6117199581030404,-0.2568341535115706,-0.5052852137280556,0.5230434104433592,0.5034238133078451,-0.7959433416283911,0.6056252069732431,0.17116587134842398,-0.40950868358189607,0.14305109242443026,-0.3759511390031618,0.22671615377709034,0.7322255772633016,0.4150175798782609,0.5585001179843369,0.14341964620111605,-0.04068408854641849,0.20458621091360396,0.31373857132040067,0.6002607887954321,0.29363816463308495,0.06937418431812734,0.559929687869742,0.5202201784622085
Thal_VA_R,0.4407548746539713,0.7963160907696097,0.025770637979967606,-0.32709480759885207,0.7178235761095343,0.08537228633984216,-0.5344369833590844,0.7635091952414281,0.037809034591875554,0.7776057116848502,0.7110083769516193,-0.05777053120356177,0.6152276980877122,0.7608265677999592,0.682519238120057,0.5202001515441972,0.7700679020179305,-0.005327477048307086,0.1008181352708805,0.0384784109824163,-0.07479622331742121,0.4376985862966004,0.021411436772420956,0.6791298924584039,-0.7576400103090284,0.8408137230418696,0.5023991815467989,-0.5612254509787675,0.47822614073029257,-0.5979740505753345,-0.627249717749261,0.6713986276277965,0.15020915804183568,0.49069215932153615,0.7972797719741188,-0.6523011050123161,1.0,-0.6353985933183925,0.22399733355211096,0.2365873770220603,0.7678551340628115,0.36751158154305313,-0.3852989112181364,0.44473729137007056,0.3673563934455573,0.5206739174307826,0.8402773237149761,-0.5556662148719391,-0.3920921164684305,-0.577710939181502,-0.6286715317455717,0.4083802806203284,0.6593520129809701,0.37669085133584007,0.21090895019187667,0.44092162235499066,0.42127655304045314,-0.5953115337674125,0.5580936751821266,0.44791334868438404,-0.4934047000653898,0.33294553950739264,0.45477389250211436,0.44460653390064725,-0.3290966714397825,-0.6207666185348014,0.24562240280402559,0.5998828836349962,0.40471482860900715,0.09359603951442727,0.3792277555983222,-0.39334446357843644,-0.138386303635639,0.7672335280099747,-0.2526179004182608,0.6658157849576389,-0.1337404481287909,0.15454726360150822,0.5956441926374205,0.6250020681306413,0.07661824669458321,-0.3839408071802622,0.8263264452347779,-0.6564250122267248,-0.18934865629020853,-0.3746426133419972,-0.6853528519039662,0.5784939692938389,0.1372072291774275,0.4018938092329757,-0.45394728153032665,0.8270241084057476,0.8506312737705904,-0.34881965877786797,0.5041474156744301,0.545476902419884,-0.4115685528606772,0.8291167124685782,-0.6550663297664345,-0.7602453195158376,0.38221753227990535,-0.6916800615810766,0.5221280193874868,0.7125250898912238,0.016170955977512728,-0.45707871053517934,0.8429069684306075,-0.6502803122167083,0.2569231285939312,0.8468574064875138,0.28729003501151573,0.7328253173081986,0.023737111322889123,-0.7606122099857205,0.23468819961611298,-0.6380946986329045,0.2995818771784521,0.3045616510416159,0.4053476669886669,-0.5125356982240876,-0.36822559582380876,0.06911207260886941,-0.19666488942543542,-0.1886166015115363,-0.1697048094875002
Cuneus_L,-0.09846675889513375,-0.5478775097293354,0.4791680485779146,0.7472260050903444,-0.23481873317815943,0.44186735064166477,0.672219765407063,-0.45817731671953277,0.4410991384796861,-0.5341935492399483,-0.525258109803388,0.4049918794248195,-0.017651207049073532,-0.6139261558127482,-0.6678551342415872,-0.005856139391181173,-0.6416959018453661,0.5605921441481607,-0.0033684642459236185,0.4749695460306536,0.6161414239611661,-0.29082348573791383,0.2887931652951078,-0.44253760003929865,0.7957368220767848,-0.5685351195031808,0.06534454949121299,0.5103366828623139,0.08340484825732242,0.872115369432592,0.810429552031886,-0.5667057922387497,-0.29552669352503574,0.0800055217334054,-0.42508532279732375,0.8078190502685058,-0.6353985933183925,1.0,0.22836991892282887,0.0019541865489786907,-0.7108745763582152,-0.437213280112963,0.8185925808846092,0.11706809458007655,0.061570505334401546,-0.17221758826541178,-0.6064187737318384,0.730662871549722,0.536117251206162,0.5737705901515604,0.8623710944925748,-0.11730128534538602,-0.3514899060734641,0.19601334984404892,0.232573408518507,0.06813952774716195,0.11914480910431648,0.9132530470997507,-0.0281125458802917,-0.24526712184845156,0.6362837111919941,0.14681655955780987,0.09427071096413034,0.19479725387891164,0.7650104360651401,0.7393028334713396,0.11485966048498109,-0.06339770304900884,0.2639642621727261,-0.07489177022830727,0.025767888679288403,0.7630164345081404,0.595257527688416,-0.4315421552937477,0.2404726854848224,-0.36585344158896327,0.3436464311929691,0.29055825663937773,-0.11996247919026029,-0.3233273880782832,0.5128284644629089,0.6704733357602325,-0.5092855220250017,0.6124472508946259,0.2724326215001051,0.7354114593850655,0.7105107308659053,-0.15899776258951195,0.45144458418767425,0.15160189816541184,0.6077388722864205,-0.4319205174453801,-0.6003742266918052,0.514616580258082,0.014724317725821619,-0.07727743080562399,0.7656643183930519,-0.5243131425459896,0.687013091283778,0.8805407227082148,0.08989278853574444,0.7716445883793733,-0.21891225752365873,-0.7116007939398027,0.576439875836571,0.7061869367282207,-0.6146221897545644,0.4947493038414488,0.33582804213653034,-0.40326679827984163,0.34207410190002413,-0.3439935478943326,0.2470486072298169,0.8315562554899021,0.28344223561545073,0.7430748751395655,0.10979850724300334,-0.1347866093259292,0.20042254575163257,0.6069967020910908,0.6815295715210803,0.3451325057172157,0.03938750228648631,0.603965643718353,0.6815894417307392
Thal_MDm_R,0.5724142423518176,0.3338778935500001,0.54856433444512,0.46030569043711794,0.511956504685326,0.5479677143275937,0.34710063192706647,0.4032881539698513,0.47528834471208997,0.12351018118507812,0.17596842077191566,0.5672100404136492,0.6414292938537103,0.021707297729610792,0.03962320254589816,0.7061038606779385,0.08093280542905415,0.5005994540222368,-0.11859434936121103,0.3881936485696156,0.5038726530305295,0.20999982976069678,0.37389103760341175,0.21209597986269957,0.1521244365629585,0.2276726849470459,0.6863050156677764,0.07095769547504165,0.66714140121528,0.23846553421195002,0.2337873289283339,0.14661191302699825,0.007663166470359622,0.587291431620595,0.4025385003590527,0.0879324447018878,0.22399733355211096,0.22836991892282887,1.0,-0.014538195675274476,0.00265367754239387,0.21809761808311123,0.39363558499039036,0.6814050601523073,0.5169027595196267,0.4081156500557167,0.1518725716238754,0.08122003882387913,0.42556550377268115,0.08813870345254642,0.33114922821627857,0.550085653480395,0.4443911379103906,0.7607603343420952,0.4321249468121979,0.6741432185177473,0.7064518798472674,0.2945212305722114,0.6475664637686167,0.37390708004874595,0.4018866334886665,0.4929782484808787,0.6271853867411881,0.7071047217602833,0.3831710513579607,-0.041365027400929594,0.48345584585773604,0.43854602817874977,0.6811967802296675,0.015667066767856497,0.3670117575693207,0.3653908839510066,0.4244868546393668,0.31711328185811066,-0.07149244418434895,0.3391918327126929,0.48928961118850267,0.8145008277391851,0.5928561848565344,0.36530511437329605,0.3811162412450215,0.4559824881529944,0.2708738343677415,0.08810455248128991,0.3593590110863309,0.49658298762409897,0.04006428083173371,0.26825827039177635,0.6976435075805794,0.7354577273007316,0.4012231777854075,0.33657430619724077,0.23105546029312402,0.23777829641674886,0.6479361134674548,0.6006637096259219,0.45446785985965227,0.372538283675383,0.2290593493555692,0.08526545623901516,0.5807591798995385,0.24572405355322752,0.35532885913926393,-0.17706780878617775,0.45263006391234945,0.3068526512347992,0.25800376810934583,-0.20981493190280728,0.6837484329974143,0.43895715533990187,0.7507735930029487,0.45060043317070303,0.47972237583744026,0.18711649823382914,0.34485631709234865,0.27438316170465843,0.5656597502939654,0.3622470960114602,0.6115243856795306,0.19279124504766443,0.4886283337112629,0.7219936656082865,0.0910952718754714,0.3468019977943973,0.6171324614974022
Vermis_6,0.10166768117194074,0.15698558469318127,0.21924932928237986,0.05815556583478278,0.2995590982775955,0.17789875084967754,-0.22729999703953754,0.240726802214495,0.391559222828725,-0.009504813186613162,-0.0486058506908039,0.31744417711945544,0.2791003778732692,0.023973505406144978,0.09874268427073829,0.27821770839765114,0.24196701831759715,0.23083530308367695,0.2031517356555549,0.35318101109312927,0.2716828679581534,-0.11334220765529483,0.2763258846386746,-0.06031149525194853,-0.1639659934021328,0.27802291736383317,0.23585339195429741,-0.1920868975919809,0.1941116614655187,0.15427252565234478,0.046484627609826475,-0.061273719531654156,-0.028052080281338557,0.25485260701992535,0.1884297971307558,0.22215821925630824,0.2365873770220603,0.0019541865489786907,-0.014538195675274476,1.0,0.2506838247936215,0.043013124210159966,0.08267129446428838,0.33559305241761334,0.07339547124933461,0.02809281090735351,0.07997422146576229,0.29031946311535395,-0.12380592190064622,-0.11959339390001707,0.06419221578993341,-0.02804994411856809,0.05529667662854741,0.21715306772994733,0.16062432040676514,0.04403782229522262,0.2611788405252488,0.10673856069630759,0.2980696144980473,-0.09855099520941163,-0.07783851674656563,0.23998288763959066,0.36396383186357667,0.3180347677783043,0.18956980200685486,0.24184417409904374,0.18331649759457952,0.22386955538820652,0.2549237132778816,-0.06472242048190292,0.14633121233860738,0.13682678890126307,0.23832826301899723,0.15107374831288065,0.29481473885695564,0.053551686139592033,-0.04511332422782597,-0.09039990494727972,0.2638619488771571,-0.02621215446088881,0.44013019831048333,-0.09466239681868086,0.014372097314759467,0.03072858252456968,-0.04531736205150526,-0.06616835629420181,-0.25347623633566546,0.5649337214894667,0.16657889879541626,0.18016089606328123,-0.07528745938365328,0.13146449585807318,0.2937363770934057,0.028835483157279608,0.022150654930084168,0.28558322338483827,0.08590454200852476,0.04264445561836817,-0.13198062995489526,0.03831515742942697,0.25555628491068816,-0.17635840189074142,-0.019627001269606845,0.34815627794077064,0.35174744018575527,-0.082799713726309,-0.040115602396166426,-0.09715166983821936,0.1722666444404567,0.3223315008678944,0.12916052780461193,0.16243622225831886,0.2234074778817209,-0.0845895064037722,0.45429279380005005,-0.1768612234622392,0.3382915996881404,0.23939250764504558,0.3201667162251351,-0.3654144243512951,0.10904802693024086,0.07414310711063177,-0.1450609968524028,0.31352850795678183,0.04726036786939641
OFClat_L,0.1852783676934023,0.7389065653169448,-0.16931440445554588,-0.566450965130627,0.5093456139728073,-0.07118954914529806,-0.6899891698444612,0.6952297070861782,-0.10867074496585896,0.6623937549279485,0.5938502536294981,-0.05203161666018047,0.35092651445003414,0.7136366165245299,0.6385029938862957,0.3091848677845671,0.9374657102038602,-0.13408008004927488,0.07335081807173544,-0.13058898376109654,-0.26083848374166424,0.3265054429109903,-0.16063863655963023,0.5835120333631217,-0.8167185504692337,0.8055599940241484,0.21762583321079262,-0.49821542717782236,0.22069155897964676,-0.6896731033708317,-0.7062270695392594,0.8186968704353403,0.172963347639863,0.26311482054180574,0.5797470520208147,-0.5962497085107518,0.7678551340628115,-0.7108745763582152,0.00265367754239387,0.2506838247936215,1.0,0.6730443720916224,-0.5517260941800014,0.27434595702879777,0.0970818454924054,0.3167425555761768,0.7083324446184263,-0.4446963548072439,-0.5370960452315734,-0.4903728090498102,-0.7147426470598707,0.14041143968643288,0.6691497143500613,0.11380509027105651,-0.027712224075531127,0.13058766165313612,0.20789504701718745,-0.6411897251781681,0.30885407206775783,0.25274165292302986,-0.5926712091883898,0.07624386098104345,0.23342331737884464,0.21868102892829328,-0.5070585459841985,-0.46864760975311454,0.14557945346466297,0.31754654536256993,0.14624728773911863,0.1836997012689397,0.15473409818045614,-0.585563973954739,-0.19342826421064258,0.5880331536882363,-0.11497307251073592,0.4727576915107962,-0.2542208263133127,-0.07979814428796306,0.40324011476415145,0.38276839310364724,-0.10733799182248469,-0.5279469022539521,0.5615662634283937,-0.573635683801232,0.040860920606627604,-0.5785412502275123,-0.7099698920094206,0.4494163781429166,-0.18855763012071783,0.15803710069601537,-0.5858043200119946,0.581419726870563,0.8426163362351724,-0.4498044317521908,0.24437377110127584,0.3200001204428741,-0.6132246118907833,0.678646723920057,-0.6408822372741819,-0.7698857669697804,0.24399969516240577,-0.7562961440184566,0.4235807796220857,0.8272290875885062,-0.20352970606755186,-0.4539519031838945,0.6931816916260997,-0.3866409703153635,0.033910010751484615,0.7190562779385353,0.003495693649792782,0.51612157843775,0.20320249644570598,-0.7981817199724718,0.012750563185086158,-0.7635084436420955,0.20449812333675513,0.456106225417537,0.11817289487239699,-0.573481299016789,-0.5100368602523959,-0.1198998219785847,-0.06474173155705515,-0.3181252423055568,-0.38497168847284285
OFCpost_L,0.2060379286639083,0.5168250497879351,-0.08979045753572067,-0.34330530944633253,0.3097807467314417,-0.020678881816606084,-0.3671817146264729,0.5288428995930873,-0.026120974906302063,0.4033425085918405,0.3290884280610671,0.17646954585499275,0.20976076712801645,0.42213090435857786,0.4262857364408231,0.2708839717368511,0.6102019615350454,-0.05585118014158265,-0.10200343363770979,-0.12747393921764963,-0.17489277275269216,0.20736687847606936,-0.06180653184375718,0.34181673220236314,-0.4685248427908804,0.509403851340509,0.1509279420926062,-0.1602158035691008,0.14924367692527205,-0.42425024989492216,-0.37917464266944145,0.5975327656599069,0.2361740130080802,0.1486232629370642,0.34102269072576913,-0.3371077791396017,0.36751158154305313,-0.437213280112963,0.21809761808311123,0.043013124210159966,0.6730443720916224,1.0,-0.34516772905920823,0.266696211108543,-0.012271592297838158,0.16634995304524378,0.32494487590565035,-0.24651799830287316,-0.19468309860583727,-0.13568279023508403,-0.37048447923707245,0.1568336949303746,0.5439551523716724,0.10272338946651685,-0.05295082229254491,0.15145548401402764,0.26023586791712294,-0.3419040982500269,0.19675791265202155,0.19439678754493722,-0.1192831279731896,0.056771344973440045,0.24102495373811655,0.18841322091618912,-0.3427568322630256,-0.28179273978984276,0.11528520211618214,0.09062631435670179,0.0739531736548082,0.17637009024477782,0.10491426810749883,-0.34975983165250574,-0.0685627161812708,0.38698491573826316,-0.04137915539010775,0.2906551861009874,-0.11990762973508012,0.1542493336244159,0.31021499444650025,0.192514188559769,-0.14160917444059948,-0.22694620794458623,0.2388176430412973,-0.22744500518517638,0.5287164548338688,-0.31611091813654674,-0.37581279050906796,0.11353220054315116,-0.03737336803115327,0.14831914258030743,-0.33151089457676625,0.2772944883991017,0.5295664118182323,-0.30548848114526045,0.15237224582315023,0.22962116292105061,-0.355017841307725,0.45514373857559925,-0.29706721521083684,-0.4881399953120691,0.2879572286418072,-0.38607255699194837,0.27741654182060843,0.45681558933770894,-0.17850450185641467,-0.19525159380003226,0.3857438355029952,-0.15555676859825177,0.043903803010534447,0.47357472838935927,0.037888662259457036,0.3442957282548698,0.41003473016573144,-0.42298097040222987,-0.08689622168476348,-0.4258056510753919,0.19068237978174218,0.43484737727697054,0.018311019956933298,-0.2567062213001382,-0.16672825674083297,0.060943222163722575,0.516708368832819,-0.2052635488648323,-0.1858555853350207
