,OFClat_R,Paracentral_Lobule_L,Vermis_3,Cerebellum_10_R,Thal_PuI_R,Frontal_Sup_2_R,Thal_PuL_L,Supp_Motor_Area_R,Thal_IL_R,Thal_AV_L,Raphe_M,Thal_MDl_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_R,Thal_PuL_R,Cerebellum_7b_R,Cuneus_R,Cerebellum_3_R,SN_pr_R,Cingulate_Mid_R,Pallidum_R,Vermis_9,VTA_R,Frontal_Med_Orb_L,Hippocampus_L,Amygdala_R,Cerebellum_7b_L,Frontal_Inf_Tri_L,Red_N_L,Parietal_Sup_L,Cerebellum_Crus1_L,OFCmed_R,Angular_R,Temporal_Sup_L,Frontal_Inf_Oper_L,Thal_VPL_R,Cingulate_Mid_L,Vermis_10,Temporal_Inf_R,ACC_pre_R,Temporal_Pole_Mid_L,Cerebellum_4_5_R,Rolandic_Oper_L,Temporal_Mid_R,Vermis_8,Thal_VL_R,OFCpost_L,Calcarine_R,Cerebellum_4_5_L,Cerebellum_3_L,Cuneus_L,Thal_PuI_L,SN_pc_R,Parietal_Sup_R,ACC_sup_L,Red_N_R,Cerebellum_8_L,Caudate_R,Insula_R,Rectus_R,Parietal_Inf_L,Thal_LGN_L,Paracentral_Lobule_R,Supp_Motor_Area_L,Putamen_R,Heschl_L,Amygdala_L,Thal_MGN_R,Temporal_Sup_R,Thal_MDm_R,Temporal_Pole_Mid_R,Temporal_Pole_Sup_L,Rectus_L,Putamen_L,Cerebellum_Crus1_R,SupraMarginal_R,Thal_LP_R,Frontal_Sup_Medial_R,Thal_Re_L,Cerebellum_9_L,Thal_AV_R,Thal_PuM_R,Occipital_Sup_L,Cerebellum_6_R,Insula_L,OFCant_R,Cingulate_Post_L,Vermis_1_2,Vermis_7,Frontal_Inf_Orb_2_L,Parietal_Inf_R,Vermis_4_5,Thal_MGN_L,Caudate_L,Frontal_Inf_Oper_R,Thal_VA_R,Hippocampus_R,ACC_sup_R,N_Acc_L,Thal_PuM_L
Thal_PuI_L,0.2482969387746736,0.48211132407496504,0.7048302399806837,-0.2296002879574296,0.6119900816758888,0.5660588368723803,-0.15450424460041207,0.6977411318622825,0.6880161077832927,0.4528054496189777,0.3102562897388752,0.08847607371721945,0.510791974975462,0.007525804985138091,0.2663913766121632,0.3194838397117412,-0.09497429135827914,0.5980304443713036,0.5741194251539589,0.6894432184230396,0.45516442147942837,0.321352577487168,0.21980235534069467,-0.0076528318111798105,0.6481924938660267,0.4642236178780726,-0.3412442201545848,0.6610008237186112,-0.03597866912319686,0.5450922232147742,-0.36093438551740287,-0.07261812514024525,0.008950155219996921,0.4789222071276595,0.600488730813578,0.6650005307929884,0.6605531371946938,-0.32585775340659195,-0.14328508052813374,0.5863591098031105,-0.04388154153561926,-0.00859122908996603,0.16304422247956327,0.12828287206455158,0.40340406394684336,0.4394640118814557,-0.0038047436754943494,0.10659131098898778,0.16399259091921534,0.5705903067243904,-0.0233452052152158,1.0,0.3119085979861112,0.6417167759568185,0.6451944534731481,-0.32330717657739344,-0.2612517752688923,0.7055963514874634,0.03701525096280758,0.2813184321421243,0.4408892676492639,0.5902106383219539,0.6403757787346774,0.6275723397565642,0.5482205218114418,0.4018360418081642,0.5732517136979547,0.34515502729717584,0.11052826227050627,0.3917931308702407,-0.23455584886274272,-0.30405695215254286,0.4634085848174192,0.6625745422186758,-0.33966560200353363,0.31658700948559526,0.06387323557761744,0.5226869516655948,0.18010948816948136,-0.2992643859125555,0.19832049692144935,0.6997785151552391,-0.03920595413733422,-0.2907228918952684,0.2693058145098559,0.2982274702327425,0.4517876402193076,0.6494661557355431,-0.4339575526901829,0.5622475121226074,0.4478520390035561,-0.08021820273899176,0.5468751751049373,0.7159459614604834,0.6636951290706415,0.619799724789831,0.7778722183537711,0.6925702560747944,0.07154301896973245,0.6147741457067633
SN_pc_R,0.1710637384316453,0.5800973256452263,0.244191953808002,0.43523927571850984,0.18143737199672177,-0.031090403515994857,0.4507934692441946,0.4500936023358625,0.44355481148250714,0.23028354830618603,0.19001457767496369,0.5765380702249544,0.2537493579367937,0.4346922185009873,0.4689314366797795,-0.13139649707686876,0.05366797649710414,-0.050469670952074386,0.6733161498737636,0.44409874153799805,0.21101348578473744,-0.4115492337090754,0.40258416149241644,0.3417528932867841,0.38585177006779653,0.022119877462102602,0.14348238740502656,0.38510772515263486,-0.2546570470757039,0.21006753768747569,0.1745713286998335,-0.08153487675180042,0.2419055514096982,0.3789140496093289,0.5137417182772188,0.4246607175474604,0.37993022981675695,0.34204812858409245,0.38397108936228586,0.18442194085162855,-0.2842445120860921,0.3144171756366121,0.23216065166717445,0.47280999759308384,-0.022509308285696642,0.5264657137544784,-0.10140107640634725,0.4611186293631884,0.4333445471695762,0.018574517200103356,0.32497116595293507,0.3119085979861112,1.0,0.10381812038908028,0.2315630267026501,-0.009665459114070027,0.1816186275526366,0.15209183890380046,0.4530525661322351,-0.05176518510910145,0.41584629401643847,0.26923974169844334,0.5460455953139324,0.386101779097494,0.47785166046327854,0.44560045040640045,0.0047533129019771405,0.3883174914514832,0.5926293653458505,0.5892324902061613,0.08853987595418156,0.13501627391817622,-0.028306366363334296,0.19756295732658405,0.2965028601130861,0.6379997309442264,0.2921558510026376,0.054146200494407104,-0.011995664095940377,0.3887046793128825,0.3761004556297809,0.3303260671625075,-0.03205818860861299,0.3113846603273323,0.28745517072236687,0.03137688207807959,0.4018963100300912,0.46030334786495836,-0.11652146680134987,0.0027264599643059555,0.39172217235268536,0.34143733864188563,0.4057317712541519,0.3585278733856718,0.43342974402353335,0.04602409127367914,0.18141743880739206,0.2830878611959852,0.19839011666615852,0.5196066498871722
Parietal_Sup_R,-0.05846671754120076,0.36713885901715915,0.6543971948494417,-0.013979428951109705,0.4976933174804065,0.30578332434191047,0.043477871964633985,0.5419138218956988,0.5544716790511393,-0.08688186613687726,0.20470381358348327,0.14726043837042868,0.22871626756514252,0.08062047191125056,0.5080859784412104,0.1165863569275852,0.4150175798782609,0.3380686489672724,0.3260434382886136,0.6646711089894266,0.18163454221407432,0.11253344632638188,0.37758408602268023,0.11352888042768111,0.671623419345193,0.1727678389525401,-0.16271456785297828,0.39277259433534173,0.12962078971284924,0.9308811687323488,-0.04544665228851527,-0.036589239356782294,0.4791124196449177,0.43555057575900324,0.40498897465255823,0.5602788584372984,0.6558536513760825,-0.055881753154581014,0.1163122466215312,0.20468667187227021,0.022641616610759797,0.3900115390691385,0.18263751679868426,0.39911029615585036,0.035058161864346335,0.4698715772300338,-0.08689622168476348,0.38498732588366014,0.47139229918771264,0.2803504900021932,0.28344223561545073,0.6417167759568185,0.10381812038908028,1.0,0.5758592258543161,0.009430033108318666,-0.08350641763804635,0.37692385597129957,0.17285823923204915,0.08241004827032826,0.6435711393877037,0.6702438466782648,0.5673858855005554,0.5142942494793178,0.2347172787507894,0.5118057834109235,0.22599992618877027,0.18100740308251187,0.31732837013353066,0.34485631709234865,-0.032879408630440074,0.01719016272866227,0.12186537180310873,0.3694537377867272,-0.16214045872164404,0.4782642211315309,0.21956562915823766,0.24743980447806976,0.037026680466011284,-0.031240970128746146,-0.006213533201154708,0.6004581799857412,0.46334316966695804,0.035525995677203354,0.3799066706723955,-0.057971117941270175,0.32839434061351147,0.5744729287325644,-0.10629853826983138,0.23781960058058363,0.8006175037172129,0.29341199999787804,0.3790510141948649,0.6299307170254107,0.33551183204762297,0.23468819961611298,0.659146997471179,0.6564270169212422,0.27140587232890184,0.38707364204421074
ACC_sup_L,0.3564726254175081,0.4696502055770951,0.7541372610444469,-0.2943617949750974,0.5780901792987782,0.6645914365547547,-0.13991772149180248,0.7084423348488599,0.6439265829467569,0.3875554746810323,0.31703803474351216,0.04547207425971964,0.6440599392769475,-0.08226771142203426,0.15486958329465284,0.27962326382881697,-0.04323607571719125,0.6553659119254396,0.48301034943375054,0.7691977589958803,0.4947675057833659,0.4180810707247756,0.15499287091898176,-0.007815858529672192,0.7650561167179866,0.4976926000768273,-0.34218917392036874,0.6799526971275152,0.11258262103284081,0.5189120824033246,-0.35427756063586585,0.04288885550890043,-0.04834564818452695,0.4834801620222702,0.501824257826786,0.759856990899315,0.7891195503311462,-0.371468599098206,-0.15770966203832448,0.6519740884114693,0.10939510149496227,0.06041972234901288,0.3675145124487896,0.03274332664163517,0.41558028099657257,0.5813549670486177,0.31021499444650025,0.0017036544996324437,0.19911788736489838,0.6001570005727869,-0.11996247919026029,0.6451944534731481,0.2315630267026501,0.5758592258543161,1.0,-0.11723358170927049,-0.1346037064693807,0.7409573255214315,0.178559367377233,0.2634299129507981,0.4642060637714714,0.45879915190986204,0.6306566115657863,0.6840782995439689,0.6477141607314105,0.5347075286753792,0.5267566425513658,0.35444013464343677,0.014032939849583948,0.5928561848565344,-0.2676482876801353,-0.1868750604145875,0.41398168985021616,0.6999941413806033,-0.3903096894128262,0.2868285846592667,0.4466558884093481,0.7039984354115074,-0.07488576171512457,-0.32457970369438166,0.15384537051821986,0.8530445460182893,0.044976144186767895,-0.2968298597092079,0.5137876819468589,0.3684361706393212,0.34218393469134767,0.6356296374424332,-0.28394568797598885,0.6354345471900199,0.4311909308845726,-0.05586363636843823,0.3867728714916443,0.7228946814098796,0.5318867429768104,0.5956441926374205,0.8333580412911492,0.9059310840210038,0.20762055594022832,0.6487141752080016
Red_N_R,-0.3486348400355185,0.14277307072014483,-0.15857101482381414,0.5016233415718273,-0.18042735722177813,-0.4851720845160529,0.4928525144734281,-0.15058485310956546,-0.1419009480403669,-0.6642887099657399,-0.2263089785537431,0.4439656207669402,-0.36574391989632943,0.441763494283713,0.4446653050106235,-0.21784925212455397,0.6998865522125891,-0.5518741110067831,-0.07863880588241062,0.017203439011543403,-0.18256931955296665,-0.4855834850389697,0.048844415405714124,0.29315663762317395,0.01736454191811262,-0.45520861529628015,0.4399486903067434,-0.16109196173530468,0.6549021620466696,0.18921059787971192,0.7095866642957804,-0.06689152374923671,0.6115853753817051,-0.09994653503549582,-0.057971591669786285,0.001272546671776824,0.04039895708174268,0.6390664985910853,0.40368821942884653,-0.4961167513733592,-0.13203153074998514,0.6444657799479914,0.2349537968618635,0.45481310891553617,-0.5398509472756511,0.3300802034343796,-0.22744500518517638,0.42165058073248185,0.5668800276432476,-0.6036600513595397,0.6124472508946259,-0.32330717657739344,-0.009665459114070027,0.009430033108318666,-0.11723358170927049,1.0,0.7769666567043476,-0.4221987440974037,0.6158400991016356,-0.4628521409908031,0.3020323603680265,0.037349525989820914,-0.006746719722952823,-0.030331649454169496,-0.18353351325328718,0.3731222793389784,-0.6231944434402865,-0.2643189698600872,0.4149804186651572,0.08810455248128991,0.5702637920747982,0.722956877902558,-0.6761778141237033,-0.44750383997890814,0.6364251037463575,0.38128981759342756,0.39598263769660214,-0.43972458403079867,-0.2500341709276868,0.590176194828176,-0.3250092265676606,-0.009067600894219827,0.6065113021521632,0.7007640759972804,0.4360596590206076,-0.5399494008309094,0.09763493911149997,-0.21691594555691576,0.654742092466064,-0.5355765190504272,0.3363072908141755,0.7044256129226422,-0.17565016652720628,-0.12686163267702805,-0.19930812876894533,-0.6564250122267248,-0.3227825426752153,-0.24494799154342717,0.3544679323277912,0.06599728184421443
Cerebellum_8_L,-0.28161237003043915,0.2632041403243568,-0.20482254449406634,0.5081221260732037,-0.13075668219887096,-0.42784437999988356,0.48739225840809824,-0.05276623510599423,-0.10293674634196423,-0.5318576910404135,-0.22049910445787838,0.5200087581784169,-0.27024651875158945,0.5017201903765992,0.41070415274512173,-0.18858900373247403,0.5836965157306968,-0.5311184287996705,0.042790386091628385,0.05872246772322844,-0.13929699632860354,-0.510665630242058,0.05450793939987519,0.2600402535577322,-0.01668484822701288,-0.4191098269492914,0.4846430667203951,-0.10576043861337352,0.4500012874194582,0.14313745037995285,0.6789576908928631,0.015404400699691201,0.5337531542379875,-0.029620923178726707,0.04631934827474721,-0.03336295259006654,0.06042481441592113,0.6408223629156812,0.46891068922280194,-0.4226041988863643,-0.1185741040263504,0.5762552723832505,0.2301211542999956,0.4375788125836382,-0.47160798257820824,0.3388965275491158,-0.1769815868678162,0.47378356552887957,0.5424266028062183,-0.5569826387018306,0.6564990413501807,-0.2612517752688923,0.1816186275526366,-0.08350641763804635,-0.1346037064693807,0.7769666567043476,1.0,-0.3828521577451748,0.6296824371795431,-0.43536056506865983,0.379041811542149,0.02043056116818288,0.11705003337904513,0.06389414806831328,-0.03634696331943993,0.38646799301018625,-0.5856441691634036,-0.19555682703895244,0.4366045590970382,0.18043973170727215,0.6455937648515099,0.6348668405913641,-0.594243869136687,-0.3925101798391512,0.7233541699696745,0.4455296748888641,0.3417115338773982,-0.3798863448498587,-0.18709018292102308,0.6009012736818842,-0.2254191115708421,-0.044659058759760485,0.4561053587661413,0.6796254890115839,0.38750397231411954,-0.46038064151301644,0.11484722650708847,-0.173000660054975,0.6127539375780375,-0.5186222170598762,0.313064623531989,0.66208897120808,-0.15267344142519437,-0.10564800730264509,-0.07347406220509445,-0.5860888362306856,-0.34491354352048775,-0.28202727558594687,0.3382951163050814,0.12356397704477547
Caudate_R,0.4079545437592111,0.3427762986778134,0.6628812768874492,-0.5825102742017793,0.5118053264122138,0.840520890144499,-0.36897690775025666,0.6897395011027798,0.5997511702294419,0.6879190597274272,0.5201280032642064,-0.1499663668149183,0.7091978757804558,-0.3707327063921251,-0.17029858371288348,0.28747757827664894,-0.46354908302940906,0.8739001160821414,0.49219358925308904,0.5979398981403949,0.6566849837807374,0.6170042090811574,-0.1077869315026633,-0.32443044106939894,0.5475424399521843,0.8151121421459133,-0.4965980281133763,0.6838168968189223,-0.06428441698228618,0.23160362847164404,-0.5946907279804307,-0.05534051896926783,-0.43258607187850207,0.37476352012829983,0.537839837475591,0.624517697011723,0.605397764371294,-0.6740841414721068,-0.42748387584658337,0.8558065845659633,0.17377985017404796,-0.37298192744173697,0.1147743268832613,-0.3060428749018755,0.697198190131014,0.31414244320834145,0.2772944883991017,-0.3108836841735216,-0.22222660563968077,0.8515200927641297,-0.4319205174453801,0.7055963514874634,0.15209183890380046,0.37692385597129957,0.7409573255214315,-0.4221987440974037,-0.3828521577451748,1.0,-0.19480919089741888,0.5031910399981454,0.19658074661573557,0.3442017485598923,0.4968506222202268,0.6214170926546208,0.6593306967036313,0.2650965187063842,0.8464298566310258,0.3902401461616894,-0.2698466341569666,0.33657430619724077,-0.49328056636910883,-0.6017159742265861,0.6794998339406485,0.7801613405009293,-0.5348159932767148,0.03816241461338515,0.05945486159744822,0.8516960144623937,0.010996766898248467,-0.6015047618816739,0.279290869975611,0.7003508628740786,-0.4089506845004819,-0.6469490915257774,0.11722909227856024,0.5844981442171712,0.35224013587739084,0.5918352712039936,-0.4672092036711748,0.7690559509898893,0.14385065701850425,-0.4631082657348449,0.35283436860031214,0.6622021889980337,0.6522969730020699,0.8270241084057476,0.8094301144386669,0.6901284485855412,0.019581199786187414,0.47102362282497656
Insula_R,0.09929451326538657,0.5387936033503559,0.13990280429082394,0.7092975578973074,0.09564860992357418,-0.262423044600566,0.636868909615829,0.2540850914498432,0.3010970090425119,-0.30730036734975336,-0.21607830233121664,0.6947923686991715,0.06151417568820718,0.8048427787184068,0.6208129266081595,-0.1210149586563015,0.5316871583270436,-0.4070364568859907,0.35657045772467444,0.384799298675908,0.006817245447997231,-0.5835529884365742,0.31584093549431497,0.4481004082807398,0.4273760984323127,-0.3373899299963443,0.40627732785622395,0.22083951219199505,0.23286111447150054,0.36885745586645147,0.5249056124080381,0.03448758480771427,0.6571404673953868,0.4370114384042017,0.30201342742662557,0.3267793078102553,0.38702377689327777,0.6776674658118578,0.6273472948936517,-0.1804644639733625,-0.2678800401879542,0.7298800132026039,0.5604753862887882,0.6897113264779555,-0.4086468119686393,0.6278020204626841,-0.021885975281799714,0.653580966970721,0.7648200885201628,-0.3855488331774917,0.6650234924394454,0.03701525096280758,0.4530525661322351,0.17285823923204915,0.178559367377233,0.6158400991016356,0.6296824371795431,-0.19480919089741888,1.0,-0.3615531758131053,0.5645907059253372,0.2778277642865375,0.43075029720034935,0.23396674273028556,0.37507925069958353,0.682684576892542,-0.4225181315168813,0.19837233834876225,0.7921831491382012,0.5620635179464288,0.5443843422098877,0.7062617223026435,-0.4836593158908684,-0.02199355860741143,0.4819883373265668,0.7244069776789075,0.5155395872665629,-0.20276914133606672,-0.0847321855024586,0.6913314667088737,0.032854172036214345,0.2597576268666034,0.49363198553900633,0.7320651997144566,0.7465022878907946,-0.19493301654557865,0.35062627246831934,0.1907076898546166,0.21265173975614254,-0.27637683875246954,0.5677643385712963,0.7683938455322323,0.24317670408248518,0.20727664592967254,0.1092309582556085,-0.39601815937273066,0.02367548952284477,0.1573971228698066,0.4620122575036709,0.49177424677702014
Rectus_R,0.4618043736187965,-0.08140074711942573,0.11330894818366247,-0.4905274870201624,0.1218780472766317,0.5096730459387141,-0.4679834399725407,0.1902673734064051,0.2957945461344886,0.5095398755740437,0.5915883841390156,-0.3531311917316602,0.4254261065952507,-0.32843108843482405,-0.31695150173476244,-0.0005174867822828237,-0.5086627287308271,0.6160358396610514,0.09548932566867221,0.11483261650660861,0.24708755153976283,0.4850663005287044,-0.21750366997584625,-0.20937494288880792,0.1760914033251624,0.5558779244466613,-0.27674749508936974,0.16223640906297776,-0.3213546036628368,-0.057058896070229834,-0.4382070863336043,0.147555064687862,-0.5055968251165904,0.08220595941175285,0.04180078717396396,0.20851738753962668,0.1504492822592538,-0.5532207756060181,-0.14676265232229693,0.5193376465784502,0.35627971175931766,-0.39679733501306624,-0.16813445181896763,-0.30266287812128134,0.5741912068867847,-0.17091412608664802,0.36641122814112936,-0.4697686899125469,-0.376875404048617,0.6512117764129245,-0.5106018099467627,0.2813184321421243,-0.05176518510910145,0.08241004827032826,0.2634299129507981,-0.4628521409908031,-0.43536056506865983,0.5031910399981454,-0.3615531758131053,1.0,-0.20559003225322223,0.22239499000878177,0.09083658419778538,0.008038329467150305,0.27882475978922555,-0.14053509329405225,0.5447504401980737,0.2236970926966972,-0.30413063898903897,0.018443201616394345,-0.33745809154707607,-0.5415925067759212,0.8108503782632693,0.3826829608010518,-0.3262437568547747,-0.24639706731549146,-0.24016411570335316,0.4912724662231751,0.042607280885463325,-0.4406616196319674,0.42570131894979396,0.17824517348701258,-0.5043798939341346,-0.5290549885650849,-0.290016376951737,0.5710352480266294,-0.08432959109830354,0.36536682356995087,-0.30578044881383326,0.43885240632513417,-0.17594927228507415,-0.4722198604176175,0.2287416249778328,0.1483569766210139,0.20669346562852453,0.5298285347013129,0.4391328037157235,0.32436607485151,-0.3073852615343501,-0.020225263130177716
Parietal_Inf_L,0.034963968759166415,0.7023273152669206,0.4540573105125077,0.2729263261533301,0.2804309226984125,0.16089938887220007,0.38090138778464877,0.6336723953387638,0.4327413242579354,-0.1542974911679693,-0.03745617123033306,0.47201890865668994,0.2502457243235072,0.42475310479073974,0.6806917266800063,0.1867286131968169,0.5594348091605038,0.016065840282895098,0.5185343268597096,0.737967480465996,0.22073792842359724,-0.18091567783110588,0.4355918083296011,0.1914063903646193,0.5573083802306922,-0.05078834160442742,0.12437809207917973,0.5097501466243012,0.3034510340998137,0.7970575169806913,0.2466855426547538,-0.01788303415275898,0.59177473273591,0.566850869296454,0.5877497236884475,0.4714425008177046,0.7238424110999668,0.2789612211747376,0.2534736792178196,0.09133957450924525,-0.2498475559886464,0.5551980025344627,0.48180981949257734,0.5265965819941361,-0.13084369701864712,0.6207814179692325,-0.05585118014158265,0.6611602133889868,0.6468668878894721,-0.014392342082457103,0.5605921441481607,0.4408892676492639,0.41584629401643847,0.6435711393877037,0.4642060637714714,0.3020323603680265,0.379041811542149,0.19658074661573557,0.5645907059253372,-0.20559003225322223,1.0,0.4370074889132405,0.74987959319823,0.6976994004714806,0.4364801519188166,0.752307082290999,-0.013698569464923059,0.10045207625697834,0.5359504780660025,0.5005994540222368,0.25867427962146716,0.39327305199774487,-0.17748889908777354,0.293695440228233,0.2336821841652253,0.8097571239904932,0.44647566208880973,0.13017046692741693,0.05128022774223879,0.29075926145032654,-0.039040261927419315,0.5574575057966169,0.5503831438551636,0.33747912143410647,0.6516631510342789,-0.10537985499883228,0.5261811624358872,0.4212538877426421,0.11912059966386637,0.08995881449730456,0.8748028513074412,0.5161781467993314,0.2845429122856453,0.5829495926286004,0.5243412723312761,-0.005327477048307086,0.36920322109965714,0.43344442464958155,0.44609517231231033,0.5886050130408294
Thal_LGN_L,0.08980256713728474,0.34906049179208704,0.5511127357814509,0.13377777211582578,0.49376745922822085,0.146107138173021,0.09526249332448558,0.42858764680766237,0.7220829450235852,0.03208233892704257,0.33883925876621696,0.23966250452416174,0.17596913903164996,0.21942582608145836,0.38909598651547744,-0.05684703061023863,0.2414524124380563,0.2839274418950437,0.4037522388549182,0.4933423283141378,0.17462529755131306,-0.022420393095779905,0.323897699197063,0.22748571196288786,0.7194954237352377,0.14741692301651382,-0.03772145631027561,0.2746200991297415,0.017414205084773718,0.6427458387201941,-0.03142101085246412,-0.06721141329372227,0.3395872951583993,0.5029654872795647,0.3305965363813485,0.6296032711189344,0.48883489666176244,0.0747224037276457,0.27359881430309435,0.17720395092760113,0.036028837749084136,0.4343426689711275,0.21478312034926259,0.44137386375567295,0.10632590741033439,0.45694689293572666,-0.05295082229254491,0.27853008680882435,0.5015382622614103,0.27831616392791436,0.232573408518507,0.5902106383219539,0.26923974169844334,0.6702438466782648,0.45879915190986204,0.037349525989820914,0.02043056116818288,0.3442017485598923,0.2778277642865375,0.22239499000878177,0.4370074889132405,1.0,0.4336854578414191,0.314867760188172,0.321672060893375,0.48345892652134187,0.1573344284049904,0.41977505011581145,0.4442439226773377,0.4321249468121979,0.11674497730966386,0.009527481622209427,0.21541825364926268,0.31259490858142946,0.0092970155701554,0.4158298565811324,0.13476045074220264,0.10027343348668799,0.0023726598683139776,0.15359641227790313,0.2770602873238429,0.49893153449515426,0.18761644421532933,0.1486827839872328,0.2981079213040981,0.008969986325917955,0.1661603349111215,0.7006632246304138,-0.13600958888291478,0.108371875731654,0.581210259172361,0.3462304028421017,0.6192570405462132,0.5114348741225343,0.27796059438448784,0.21090895019187667,0.6202696801449928,0.5737233623976762,0.2421309266449113,0.4066235393261813
Paracentral_Lobule_R,0.22470518849507895,0.9067167552359844,0.6213401020597132,0.12990723955612313,0.403110679110189,0.44713172058451683,0.28507005981982353,0.9003497822534778,0.6040162404417745,0.33136835141113835,0.19475821116193473,0.39775384073848674,0.5199370554231972,0.28310949695548265,0.5148538534484118,0.2988262794537731,0.12530932950545856,0.3114619451513418,0.6334742513488415,0.9120581985199149,0.40061450956013,0.00404216729278009,0.4364979931622533,0.14037705887909438,0.7175405708676509,0.23591177776452502,-0.07875265014131456,0.7960305826228357,0.017578238989642964,0.5915665795109623,-0.07356937159128396,-0.06961109149243444,0.26732633193917654,0.6812174714397253,0.8136453109959958,0.7097913687659534,0.8657947841232367,0.04209255639465289,0.1901990577612098,0.46539888671020974,-0.18819376102389648,0.3285104770603015,0.4695846762111033,0.4174874347027206,0.1549064722860507,0.6939664633036022,0.0739531736548082,0.49542190533528574,0.4641038358158774,0.3396477012858136,0.2639642621727261,0.6403757787346774,0.5460455953139324,0.5673858855005554,0.6306566115657863,-0.006746719722952823,0.11705003337904513,0.4968506222202268,0.43075029720034935,0.09083658419778538,0.74987959319823,0.4336854578414191,1.0,0.8468247436370155,0.7079494221928938,0.6556744897643754,0.30922495054261195,0.42914881536869026,0.43540668028923213,0.6811967802296675,-0.007099932237270451,0.0685663337217242,0.18411194809062015,0.6398827133851908,-0.019612399122253734,0.6985175567938512,0.3162218478253734,0.4710151207523431,0.09123414135543102,0.09219214486607487,0.3008540843266575,0.7407062458765896,0.16246402973928933,0.07182796441130718,0.6121622877661583,0.19350619228878727,0.6673050961826169,0.6507551563222791,-0.2463121953916774,0.4370820331500679,0.6887927829339173,0.26783213305612186,0.49402470188869335,0.7621326470277631,0.7779505773267491,0.40471482860900715,0.6168807547553948,0.6334584816864173,0.2063405650937215,0.815970698922954
Supp_Motor_Area_L,0.19325225761161222,0.8193583925179659,0.6858495754383649,-0.14192674375696027,0.430177189167283,0.6062101976429323,0.12439128009378662,0.9102064430022054,0.5450293664960484,0.3658427842278828,0.23317131106551595,0.1873312630731652,0.5806515436423958,0.013772252456095656,0.3222638398413664,0.43214153998993016,0.04487730106982309,0.46595141577047305,0.5884773562182644,0.8828585984190008,0.45143767121910316,0.22451666783289542,0.26527376097443783,-0.07273486357719312,0.619132017282918,0.36982038981172527,-0.24631462389528067,0.807012364526731,0.17119996788982078,0.5236891970695953,-0.1973181393008743,-0.05459909578184894,0.09864405645774249,0.5471697118483764,0.7765522447579193,0.6843115311167671,0.8523952540738812,-0.18378209068793674,-0.11997570054068249,0.5385477092264227,-0.11595329528343427,0.10921382167627203,0.4387360833080751,0.13151334004977808,0.2686553700827521,0.5894032020874501,0.1486232629370642,0.31177205526063084,0.24645495061293538,0.43715274025864503,0.0800055217334054,0.6275723397565642,0.386101779097494,0.5142942494793178,0.6840782995439689,-0.030331649454169496,0.06389414806831328,0.6214170926546208,0.23396674273028556,0.008038329467150305,0.6976994004714806,0.314867760188172,0.8468247436370155,1.0,0.664322853637322,0.5579799715950698,0.43393508586696616,0.29606713277477303,0.1530209981633807,0.587291431620595,-0.11562740395807096,-0.0742234120201873,0.18711565443378467,0.6712523121220368,-0.1788718043224232,0.5283466397280674,0.3314577114329857,0.6224852583842283,0.01912249210041738,-0.1650891681673496,0.14814188910656284,0.7955852234527002,0.08932252850047746,-0.1648176322347434,0.529246281558916,0.22749822630937352,0.6816024116378382,0.5616596397089175,-0.23120690321278817,0.5660001129941725,0.558534947198187,0.03801663648987535,0.3682410483239125,0.7662401410096074,0.787925645467345,0.49069215932153615,0.6279040134887961,0.5982084655037008,0.1947711781511587,0.7647408986133521
Putamen_R,0.6278539762884026,0.6642498455115012,0.563265820826474,-0.1223948312593174,0.3622225281148195,0.6177377386026152,0.05650286972423815,0.7583531188219856,0.6340686854716253,0.5959627662207144,0.3580072066071563,0.21804839130012327,0.7712476757291564,0.164107915122914,0.12404803943417278,0.2317173582584941,-0.26634794235181003,0.5184989194008162,0.6390942898774407,0.7062641427913495,0.5916782343993919,0.22045799905788974,0.11757379424678129,-0.07438053846890905,0.6478943466079116,0.5005502755902024,-0.16778400587589884,0.7572996889379124,-0.08366833859894628,0.23234656298583736,-0.326555985407065,0.09616765164256602,-0.13523223423196135,0.6478713909699743,0.6704835455482132,0.6678420902926043,0.6992562872734277,-0.23883590487506692,0.017029068532389526,0.6706696579226827,0.005104621525579522,-0.025852730153021312,0.5342910453521398,0.0680725968820727,0.4180174539629742,0.5426697258034215,0.42012061554895447,0.10181563967340176,0.11800377901576324,0.5640009297694757,-0.0744522143696303,0.5482205218114418,0.47785166046327854,0.2347172787507894,0.6477141607314105,-0.18353351325328718,-0.03634696331943993,0.6593306967036313,0.37507925069958353,0.27882475978922555,0.4364801519188166,0.321672060893375,0.7079494221928938,0.664322853637322,1.0,0.5555804453501348,0.5087599982301921,0.5220865131703091,0.20497219893805188,0.666578542228952,-0.13397127124957317,-0.15995117041158372,0.40567725055695475,0.7867085266156846,-0.23606614074935764,0.43467719610597094,0.2730860986102613,0.6511164491874133,0.0241575853315622,-0.15372803993364456,0.45008491933055167,0.6648409917007128,-0.21148412683601553,-0.21328198086407477,0.4985383643740443,0.5748491374702387,0.5399118135710249,0.6236781748096446,-0.3665165833214813,0.5887302771568045,0.3258714775638677,-0.08092199225915914,0.4902989807731654,0.6518707590723458,0.6724628746794101,0.5521296546934088,0.63977797379398,0.6295499319758638,0.14234912359592813,0.6836230158527967
