,Temporal_Inf_R,SN_pr_L,Occipital_Inf_R,Cerebellum_10_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,Thal_LP_L,Cerebellum_9_L,VTA_R,Frontal_Sup_2_R,Vermis_9,Cerebellum_6_R,Thal_LP_R,Amygdala_L,Thal_Re_L,ACC_pre_R,OFCpost_R,Cuneus_R,OFCant_R,Precentral_L,SN_pc_L,Thal_VPL_R,Thal_MGN_L,Angular_L,Occipital_Mid_R,Thal_PuL_R,Frontal_Med_Orb_L,Thal_PuA_L,Thal_MDl_L,Hippocampus_R,Vermis_8,Raphe_M,OFCant_L,Temporal_Sup_L,Cerebellum_Crus1_R,Heschl_R,Olfactory_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Thal_VA_R,Frontal_Inf_Tri_L,N_Acc_R,Frontal_Mid_2_R,Temporal_Mid_L,Precuneus_L,Thal_MDl_R,Rolandic_Oper_L,Thal_AV_L,Temporal_Mid_R,Paracentral_Lobule_R
Thal_PuA_L,0.03532781214449112,0.3417147279504657,0.07020106775053532,-0.017409207777405143,0.608676462245597,0.521470518593582,0.5107123441884578,-0.019966744031875084,0.26436844462083553,0.3457771608905565,0.1568305072562259,-0.015394709716455224,0.21295126871415154,0.18205742191110513,-0.0764210205518552,0.3649058081923688,0.2054850705013627,0.13303311312819618,0.18703482616850667,0.5449490614947433,0.39277736078423614,0.6102695948121778,0.3073697070336356,0.13531327249622224,-0.05411394560037986,0.1904054181223786,-0.04178944432929367,1.0,0.43147172887063323,0.5462198383516489,0.10991897575616016,0.1755464510028087,0.23308597698147573,0.4865372338201259,-0.11976190426567236,0.22906642522757736,0.22249427682689366,0.4047677162510976,0.40746643220903683,0.28624274339065164,0.4802613425122621,0.25701745538476256,0.3579609262963782,0.2729217431013515,0.46012368027770234,0.1214689383947435,0.4165629550134912,0.16148634900272107,0.15740685724838616,0.502256946414826
Thal_MDl_L,0.36943375101241843,0.28220143696721456,-0.16139287345495754,0.46060535821236903,0.6091954610988958,0.3847277256766862,0.571744119046377,0.3201478146857059,0.3240057057367156,0.07831998022155039,-0.2819602480103913,0.25616752761375816,0.42563945796411035,0.11868282099010387,-0.08353106103150364,0.3332205240789037,0.39963516592679454,0.07100514163687044,0.07873690216178479,0.6176486884178932,0.3035019412066784,0.5823522494815973,0.49271727033282436,0.25636734983509313,0.17026748931779234,0.3885575653180344,0.2724023404677697,0.43147172887063323,1.0,0.4104553014585513,-0.00960916311937043,0.10039845089664771,0.0019486821993467843,0.6016726726710692,0.0994641387115636,0.040790948926619996,0.09618647125923627,0.4445733806599527,0.5698637546400392,0.15454726360150822,0.5419748826403843,0.33049597311610623,0.2163301427758644,0.38350038067472064,0.3021823719414171,0.5364430037240617,0.5053857920336066,0.2714923172519055,0.4082253192230182,0.6374941391446773
Hippocampus_R,-0.17005970659070185,0.7130568615930706,0.10373932103282507,-0.3287563502936337,0.7345836445833256,0.7760399164544413,0.37382730082430277,-0.42250041228770163,0.1269336839124772,0.7429137540406803,0.5056423883426922,-0.42886681714197206,0.15732361566788858,0.7027675085783501,0.04825792784639266,0.7232261563316047,-0.012438446148546684,-0.19229736973247039,0.4875158727712108,0.5715733355390491,0.44710950285815293,0.7720559206037019,0.5135318540486901,-0.07810260350399092,-0.3752190154272129,0.07448374111212706,-0.137795521223278,0.5462198383516489,0.4104553014585513,1.0,0.5087007252343492,0.46960209948499615,0.5846252982971709,0.539350619014346,-0.5251194845379193,0.6543159750636298,0.657477614994211,0.3607017511666731,0.5090366870006121,0.7178235761095343,0.664162165899178,0.40515067090697315,0.7590304977152065,0.11830025260006721,0.512059804405232,-0.08235522356923466,0.30177190676941995,0.5122325213931868,-0.012003608890776086,0.6168807547553948
Vermis_8,-0.5063271064260331,0.5834363811665393,-0.08771619730744486,-0.5853465480728316,0.20066897668163988,0.570360720214563,-0.16107010984616257,-0.6512437842739711,-0.28127832550278364,0.7062303352880017,0.6965909784302722,-0.742410008414702,-0.1516916055059589,0.7160288378386545,0.01934653010555468,0.6844790022775205,-0.18099452899670299,-0.6320258635595771,0.6437328618148682,0.22119748554414218,0.3249814761374697,0.32221399038755516,0.22441954342764386,-0.5823648931476554,-0.7032959025633343,-0.46020098457291914,-0.4022990794910173,0.10991897575616016,-0.00960916311937043,0.5087007252343492,1.0,0.4738986124314049,0.7026989071769412,0.1728527309310449,-0.531282877909402,0.554772068934106,0.6744695353186666,0.0116200295775368,0.18245659798817065,0.7608265677999592,0.3870110691454458,0.1524164964064044,0.7059216425165168,-0.4238027477164577,-0.13685402059124802,-0.40259976654542245,-0.07950997872428019,0.7316614860239915,-0.5173498544703943,0.1549064722860507
Raphe_M,-0.1269716378521907,0.34062310015214453,-0.05266378374638162,-0.258871674548676,0.24892020395332284,0.32124068380262777,-0.02118637089103203,-0.2817133679010709,-0.14414375537656163,0.41225890960663597,0.32059341895986143,-0.3687523009648788,-0.014118419466714301,0.42571648660423567,-0.1828786318296047,0.44537386370298654,-0.2725232493827343,-0.31635845951934566,0.33009554873219454,0.25554789779474907,0.1468234578845838,0.4676446320858585,0.322304216738552,-0.3460263216657999,-0.4318700447510617,-0.12174917987141477,-0.23497463532532256,0.1755464510028087,0.10039845089664771,0.46960209948499615,0.4738986124314049,1.0,0.3969553649576713,0.11750004760580597,-0.1339461244378634,0.41112090687782665,0.44675232633457124,0.11394118296150477,0.17317675127353183,0.4376985862966004,0.1961436616103821,0.2578546848268485,0.45808960310605396,-0.23449098860216278,0.08802945235184344,-0.17685388979893182,-0.0693108087605537,0.41234541141921144,-0.12973682857502689,0.19475821116193473
OFCant_L,-0.4569736513707732,0.5461336800414666,-0.08079437733907834,-0.5565900819971403,0.26262684173568646,0.621425457927638,-0.11307314272583467,-0.6467318074334928,-0.0511175212135504,0.7613151271419032,0.7341895935609501,-0.7055823161710808,-0.22675340367680102,0.6938886887387865,0.07217827869391935,0.6870375197447777,0.04294512318718042,-0.5723927507448652,0.8258424463053587,0.26257576698558016,0.36708916691943116,0.30953674931007275,0.2473294339477621,-0.5564990316278655,-0.7061470143597413,-0.3802435997992521,-0.28916146597736664,0.23308597698147573,0.0019486821993467843,0.5846252982971709,0.7026989071769412,0.3969553649576713,1.0,0.3140507429774143,-0.6776522178628733,0.5304886338615269,0.7000413294264428,0.041725292940981,0.1872561166362815,0.7700679020179305,0.46544983307772003,0.16234770910518867,0.7186378647565919,-0.19515039956116426,-0.0315429106134605,-0.4383578897438215,0.22240878436738962,0.7091243535920063,-0.417361552433415,0.2081315288678013
Temporal_Sup_L,0.20475235699057492,0.389981490720834,-0.2898071265922359,0.24152588507996672,0.6011551730267358,0.4414997337712238,0.5269422282404362,0.13826235901722447,0.4779909277030287,0.35084366002926387,0.008069376261036274,0.07589126016067192,0.1761791953839326,0.26826793316862396,0.1043201103400026,0.3418181050655417,0.3052427621443588,0.011960460444434136,0.1895565971565487,0.671762405332683,0.3945485727321568,0.5683913722495552,0.5371890986237696,0.2077424362723261,-0.02263781053217687,0.34239397506973024,0.08340480061542418,0.4865372338201259,0.6016726726710692,0.539350619014346,0.1728527309310449,0.11750004760580597,0.3140507429774143,1.0,-0.10768570888184831,0.14769978198800388,0.2560516357228422,0.42243791553397464,0.6068530425172584,0.38221753227990535,0.621388272020778,0.42874230742397396,0.38062142307490077,0.6354653267694197,0.471694494098851,0.2900585539954685,0.6482634002588417,0.3352176147359813,0.3807299833364971,0.6812174714397253
Cerebellum_Crus1_R,0.6449764346829506,-0.5822950545438741,-0.03294469250193285,0.6359157556662508,-0.14473096696520765,-0.5120571313367391,0.1958638648260636,0.7865601498117163,0.09745053548365791,-0.6657762381641458,-0.7467523288128527,0.7887238872355499,0.20322587443949927,-0.6824733223278503,-0.12178150897450958,-0.5773915234181687,0.13196997263084628,0.5442510982720125,-0.5941275268459973,-0.10511593479025257,-0.3064730680163244,-0.15779830354511903,-0.10227777059126966,0.5304312995197356,0.6982272840700163,0.47219689943492965,0.38763702961300345,-0.11976190426567236,0.0994641387115636,-0.5251194845379193,-0.531282877909402,-0.1339461244378634,-0.6776522178628733,-0.10768570888184831,1.0,-0.5121736189882162,-0.5964422413549118,0.0242767998473088,-0.07646692893679055,-0.6853528519039662,-0.3293908263673659,0.01601279648176614,-0.6378837379479706,0.32679794968645903,0.06498431123319943,0.532651340461292,0.022611382146408458,-0.5438176920389098,0.5667798558999277,-0.019612399122253734
Heschl_R,-0.5507674952266879,0.7252768719214824,0.16178304091654103,-0.7027853621074586,0.407870676204244,0.7358415457371381,0.02984196573580701,-0.7248003075894008,-0.34757358084652845,0.8244244542366935,0.7021437082773194,-0.7109747857209092,0.03230900258916758,0.718131404099252,-0.012061066104256063,0.7139663794739805,-0.139151412886757,-0.3968099448528082,0.5412300693960557,0.23434052727928192,0.45098187549080054,0.3516410008112345,0.03583701136987446,-0.34603321326563996,-0.5825111451625222,-0.2939121783797907,-0.5099489393527027,0.22906642522757736,0.040790948926619996,0.6543159750636298,0.554772068934106,0.41112090687782665,0.5304886338615269,0.14769978198800388,-0.5121736189882162,1.0,0.6059231331911816,0.1842265406410888,0.2642080437630005,0.6342885380561073,0.46033601430666987,0.25277016503088934,0.7973655039490585,-0.3665930553140821,0.09671670646549706,-0.36907579751291625,0.11362648169583495,0.4909141481286415,-0.5206404506905794,0.259171815968103
Olfactory_L,-0.4225258120905168,0.6889774511893965,-0.1351178113100956,-0.4549659346502323,0.28318139718730584,0.5602573938219974,-0.0450146989605017,-0.6112613836275346,-0.09661996932926342,0.6806600785606455,0.5986883445255883,-0.6932138961721427,-0.24590293038569452,0.8662449688822624,0.023088389281235095,0.7774071059491746,-0.12199045868305929,-0.5918002702823472,0.7103614638428737,0.28858258077416293,0.491289204766093,0.35155058751948814,0.23508648676092983,-0.4782220619949819,-0.6919627480036743,-0.3400838085986781,-0.3476071747579735,0.22249427682689366,0.09618647125923627,0.657477614994211,0.6744695353186666,0.44675232633457124,0.7000413294264428,0.2560516357228422,-0.5964422413549118,0.6059231331911816,1.0,0.14583741632827538,0.33558578034280556,0.7776057116848502,0.47767902715262867,0.22734678539717199,0.746015830271843,-0.2555936296966392,0.0300598257532989,-0.2909101364233357,0.040398568410603464,0.690567669280638,-0.41165611862847024,0.22607176778066185
Cingulate_Post_L,0.08297589880887773,0.3249208608082175,-0.12465822995503054,0.12601047067068624,0.6888925320671055,0.40908617679108505,0.6346173749570297,0.054075154325564256,0.22869809983110753,0.28988118651865813,-0.04254671155841803,0.07292925313508167,0.18561662750805646,0.17723012298838267,0.04707545507329782,0.30517538763919433,0.22379856664260525,0.09553783128038067,0.1452572567138044,0.6686752029955595,0.39456991221457427,0.5489380370931615,0.2331298874444407,0.2783786609567028,0.09022945635879812,0.39261588708470657,0.024496158582336242,0.4047677162510976,0.4445733806599527,0.3607017511666731,0.0116200295775368,0.11394118296150477,0.041725292940981,0.42243791553397464,0.0242767998473088,0.1842265406410888,0.14583741632827538,1.0,0.6304877033862472,0.20262039143878532,0.5518388572962056,0.3144701772555996,0.36719501026809226,0.286208564203492,0.5800538548182647,0.3623928583068013,0.4017119740134129,0.19307531660692023,0.2549105062281846,0.6673050961826169
Frontal_Inf_Oper_L,0.06377671115502517,0.5014645727747301,-0.21889733259139096,0.16109087566595381,0.7554088430547196,0.5885755338349543,0.6480121642415796,0.021658777220703928,0.4123377302549719,0.42041420810085534,0.02282108694875611,-0.029759186342866593,0.16586910071695848,0.40516157098984323,0.032904159071427415,0.5383689321793493,0.1414734935905874,0.022371124565200948,0.18547411244001863,0.8745694891464904,0.5975029931721543,0.6007862487260242,0.4016435290408529,0.25126679019882325,-0.00731568945039348,0.42729178441759097,0.022479779930246958,0.40746643220903683,0.5698637546400392,0.5090366870006121,0.18245659798817065,0.17317675127353183,0.1872561166362815,0.6068530425172584,-0.07646692893679055,0.2642080437630005,0.33558578034280556,0.6304877033862472,1.0,0.4400439223008575,0.882697143795043,0.47649752873586676,0.5562788714890291,0.3679347033742874,0.511233157109951,0.3797990255866094,0.4161530738993406,0.37623767396418584,0.29652320655178194,0.8136453109959958
Thal_VA_R,-0.4934047000653898,0.7672335280099747,-0.12225246355910581,-0.5344369833590844,0.44460653390064725,0.7231297182423289,0.025770637979967606,-0.6916800615810766,0.021411436772420956,0.8408137230418696,0.7125250898912238,-0.7606122099857205,-0.1337404481287909,0.8402773237149761,0.1008181352708805,0.8291167124685782,-0.18934865629020853,-0.6523011050123161,0.6713986276277965,0.47822614073029257,0.5221280193874868,0.5023991815467989,0.3673563934455573,-0.5187319934036738,-0.7602453195158376,-0.3290966714397825,-0.34881965877786797,0.28624274339065164,0.15454726360150822,0.7178235761095343,0.7608265677999592,0.4376985862966004,0.7700679020179305,0.38221753227990535,-0.6853528519039662,0.6342885380561073,0.7776057116848502,0.20262039143878532,0.4400439223008575,1.0,0.6251579952479658,0.24562240280402559,0.8671553490593322,-0.1886166015115363,0.07661824669458321,-0.3839408071802622,0.023737111322889123,0.8429069684306075,-0.39334446357843644,0.40471482860900715
Frontal_Inf_Tri_L,-0.1789246154801462,0.6666752163724755,-0.09504043841887844,-0.09668115215344436,0.7766921544332139,0.8238263991523899,0.5802206126640378,-0.21773199676924573,0.3095264022459136,0.6508528468036968,0.30045492161145215,-0.2498183702274063,0.19332377429489048,0.5959492737253506,0.024619043841209404,0.7199485414340399,0.18168969087467232,-0.12639106982367274,0.4337002438197747,0.8297528432316941,0.6558124205061162,0.6362252935518907,0.3767370270083375,0.06432811688460223,-0.19579677259517295,0.23054553908731365,-0.08454140043004807,0.4802613425122621,0.5419748826403843,0.664162165899178,0.3870110691454458,0.1961436616103821,0.46544983307772003,0.621388272020778,-0.3293908263673659,0.46033601430666987,0.47767902715262867,0.5518388572962056,0.882697143795043,0.6251579952479658,1.0,0.4725611195429533,0.7464538089192017,0.22214633723675256,0.4242012025964497,0.17352858257724155,0.498622233349764,0.5474984755357409,0.07342540143141571,0.7960305826228357
N_Acc_R,0.12653050965234489,0.3094385579056642,-0.03139555762863547,0.016893292595953107,0.4871838968279206,0.37898492575059906,0.37999711035704786,0.03058390129002813,0.1700881789027069,0.3015429536031932,0.05722938493141179,0.017880204950848248,0.260725649233339,0.3267281814494535,-0.13095228848049628,0.21657445123282104,0.17085617929357802,0.08541591036006993,0.15768746618250506,0.4667147897562796,0.20438386656159993,0.48284847553484816,0.2983194326021421,0.1782562076435498,-0.012379570479956135,0.25119937825715355,-0.09234115537835066,0.25701745538476256,0.33049597311610623,0.40515067090697315,0.1524164964064044,0.2578546848268485,0.16234770910518867,0.42874230742397396,0.01601279648176614,0.25277016503088934,0.22734678539717199,0.3144701772555996,0.47649752873586676,0.24562240280402559,0.4725611195429533,1.0,0.33831950711456504,0.24806777020476142,0.41067241892397155,0.25492240113780645,0.35336925470269703,0.13595787517018187,0.21813587369808382,0.47053150300521346
Frontal_Mid_2_R,-0.4798226562882284,0.8366919696612225,-0.08004416313688198,-0.5614399476234218,0.6055658130138047,0.8716520431967206,0.16939115046299907,-0.676947241178198,-0.052939391882515154,0.9555730563301627,0.6972543072658212,-0.7242158978222392,-0.030307639187695263,0.8377231880350854,0.04930613206653546,0.88389440794386,-0.04226027005589282,-0.5418526993851315,0.7088081165314188,0.573979535402711,0.6095246396841201,0.5196313565900961,0.26720484333169975,-0.42129935857065914,-0.6876054075505726,-0.24268627080171057,-0.4242873222671692,0.3579609262963782,0.2163301427758644,0.7590304977152065,0.7059216425165168,0.45808960310605396,0.7186378647565919,0.38062142307490077,-0.6378837379479706,0.7973655039490585,0.746015830271843,0.36719501026809226,0.5562788714890291,0.8671553490593322,0.7464538089192017,0.33831950711456504,1.0,-0.23306116321583759,0.17108172290078055,-0.2665745766008469,0.2127606126546891,0.7599589907099955,-0.39734106371219896,0.5210705023934298
Temporal_Mid_L,0.5766016609231401,-0.20842029804036033,-0.14901597161009558,0.6344620275714248,0.3354267355862899,-0.10639445064895087,0.5852259315828121,0.6222275403245885,0.6483921097636706,-0.23947122504850915,-0.47838041268034937,0.6430723990576712,0.23632077378119043,-0.3090375499165123,0.10223639293458354,-0.2806830956146252,0.28897217720862794,0.559929687869742,-0.3283418293089396,0.3671079465008426,0.009365050008345333,0.2785487307563407,0.3164372246351249,0.7004933105823129,0.5677498204088285,0.705500252422104,0.44918674561145566,0.2729217431013515,0.38350038067472064,0.11830025260006721,-0.4238027477164577,-0.23449098860216278,-0.19515039956116426,0.6354653267694197,0.32679794968645903,-0.3665930553140821,-0.2555936296966392,0.286208564203492,0.3679347033742874,-0.1886166015115363,0.22214633723675256,0.24806777020476142,-0.23306116321583759,1.0,0.6146252735729677,0.48847061564991645,0.4952318517060415,-0.30202712136669874,0.8349131105793526,0.4740653424803677
Precuneus_L,0.25208559396247987,0.1534306042010905,0.1978429112997417,0.13545318833277065,0.7241133232154428,0.2938367583856345,0.6743185792702466,0.1766847527361293,0.4606744587374442,0.17798006123182888,-0.06963089009942129,0.25461130966402085,0.24712425658855633,0.03678129924869296,0.05955168187191954,0.07652020312126269,0.11352263644932448,0.5704083276063164,-0.1282389464007466,0.4782107057339942,0.14643237642790338,0.5592230317737756,0.3179935616399801,0.6856801088742471,0.3920681092493815,0.6843078925868242,0.1761523986233765,0.46012368027770234,0.3021823719414171,0.512059804405232,-0.13685402059124802,0.08802945235184344,-0.0315429106134605,0.471694494098851,0.06498431123319943,0.09671670646549706,0.0300598257532989,0.5800538548182647,0.511233157109951,0.07661824669458321,0.4242012025964497,0.41067241892397155,0.17108172290078055,0.6146252735729677,1.0,0.35079257692770377,0.29596946636518157,-0.18989884818297287,0.5658037491116589,0.6845325622234425
Thal_MDl_R,0.608647616696562,-0.208893461672116,-0.14932213386935672,0.6751702623938021,0.3190782174402659,-0.0965181995519842,0.6090535638642461,0.6919270984865714,0.36027140010229136,-0.3487088931877354,-0.6475801260200048,0.6721949188330967,0.24567105544369708,-0.350207582826817,-0.03119802660888733,-0.17104827539693587,0.3607279761419194,0.4626328967131611,-0.2991629784420789,0.33735225611579966,0.09150704049227144,0.22572586484704202,0.10141867687074446,0.5987955588034755,0.6214835630328499,0.6509537700729289,0.4063506281356641,0.1214689383947435,0.5364430037240617,-0.08235522356923466,-0.40259976654542245,-0.17685388979893182,-0.4383578897438215,0.2900585539954685,0.532651340461292,-0.36907579751291625,-0.2909101364233357,0.3623928583068013,0.3797990255866094,-0.3839408071802622,0.17352858257724155,0.25492240113780645,-0.2665745766008469,0.48847061564991645,0.35079257692770377,1.0,0.3750746764334084,-0.2586323252583756,0.6506286852726579,0.39775384073848674
Rolandic_Oper_L,0.21483951225014133,0.2228428383544422,-0.1976698282323661,0.23147361347008166,0.47381183177002567,0.4111383587616568,0.4914017206981298,0.20176678023147032,0.2532825504951707,0.20554430954374983,-0.04953601691520571,0.22197813420558754,0.23711564854266398,0.030779171939498806,-0.07241750036375662,0.14394828320538683,0.5645163761429598,0.22671615377709034,0.1857121823036768,0.47572094835659795,0.3096924498530098,0.33541950333132603,0.14214264029233226,0.2819049943711603,0.1590178971252126,0.3095743136613374,0.11979608317007125,0.4165629550134912,0.5053857920336066,0.30177190676941995,-0.07950997872428019,-0.0693108087605537,0.22240878436738962,0.6482634002588417,0.022611382146408458,0.11362648169583495,0.040398568410603464,0.4017119740134129,0.4161530738993406,0.023737111322889123,0.498622233349764,0.35336925470269703,0.2127606126546891,0.4952318517060415,0.29596946636518157,0.3750746764334084,1.0,0.046595840566512864,0.3191099185575884,0.4695846762111033
Thal_AV_L,-0.39715540921643094,0.6432243360140797,-0.2699833979236393,-0.3483251851307065,0.3005815126713733,0.6179815008449396,-0.03329772491743524,-0.5545587574362045,-0.0818343566415828,0.6912492487502884,0.524367072365549,-0.6742008093683782,-0.15683354191533633,0.7405915547385823,0.12116821658253202,0.7807325498316899,-0.11210314087951541,-0.7959433416283911,0.7203720132420894,0.4596650387175851,0.48456139464937126,0.3621652079148629,0.3499153660616344,-0.653753439250573,-0.744466937220405,-0.40231247273430587,-0.2903886625153207,0.16148634900272107,0.2714923172519055,0.5122325213931868,0.7316614860239915,0.41234541141921144,0.7091243535920063,0.3352176147359813,-0.5438176920389098,0.4909141481286415,0.690567669280638,0.19307531660692023,0.37623767396418584,0.8429069684306075,0.5474984755357409,0.13595787517018187,0.7599589907099955,-0.30202712136669874,-0.18989884818297287,-0.2586323252583756,0.046595840566512864,1.0,-0.4291815237853787,0.33136835141113835
Temporal_Mid_R,0.7758913023665855,-0.3691156455275677,-0.036076859997609664,0.7593812003731575,0.30158351226225366,-0.2366228655387554,0.5990763462553212,0.7938522033769789,0.5951662566949777,-0.43624947987784835,-0.6903625215512839,0.8195163052084871,0.3527574077291817,-0.4987552134527796,0.008789184225876885,-0.4056560252593347,0.28719123499901256,0.6404239810912898,-0.46369780035694574,0.31959919281596594,-0.20448212113303915,0.29661715295612245,0.3142051464591891,0.7453107016825845,0.7483505022924988,0.8502729355031476,0.5974688468076371,0.15740685724838616,0.4082253192230182,-0.012003608890776086,-0.5173498544703943,-0.12973682857502689,-0.417361552433415,0.3807299833364971,0.5667798558999277,-0.5206404506905794,-0.41165611862847024,0.2549105062281846,0.29652320655178194,-0.39334446357843644,0.07342540143141571,0.21813587369808382,-0.39734106371219896,0.8349131105793526,0.5658037491116589,0.6506286852726579,0.3191099185575884,-0.4291815237853787,1.0,0.4174874347027206
Paracentral_Lobule_R,0.1901990577612098,0.46151152086320407,-0.07806327183991627,0.17446756564584293,0.9120581985199149,0.6471928749312756,0.7386157556968089,0.09219214486607487,0.4364979931622533,0.44713172058451683,0.00404216729278009,0.07182796441130718,0.3162218478253734,0.30922495054261195,0.09123414135543102,0.46539888671020974,0.21211492752828548,0.12530932950545856,0.19350619228878727,0.8569164585200127,0.4950635585394277,0.7097913687659534,0.49402470188869335,0.35433287005846775,0.10025939690685781,0.5148538534484118,0.14037705887909438,0.502256946414826,0.6374941391446773,0.6168807547553948,0.1549064722860507,0.19475821116193473,0.2081315288678013,0.6812174714397253,-0.019612399122253734,0.259171815968103,0.22607176778066185,0.6673050961826169,0.8136453109959958,0.40471482860900715,0.7960305826228357,0.47053150300521346,0.5210705023934298,0.4740653424803677,0.6845325622234425,0.39775384073848674,0.4695846762111033,0.33136835141113835,0.4174874347027206,1.0
