,Frontal_Inf_Orb_2_L,Thal_AV_R,Thal_VL_L,Cerebellum_Crus1_L,Amygdala_R,Thal_LP_L,SN_pc_R,OFClat_R,Occipital_Sup_L,Hippocampus_L,Cingulate_Mid_L,Thal_LGN_R,Thal_PuM_L,Pallidum_L,Thal_MDl_L,Paracentral_Lobule_R,Vermis_9,Rolandic_Oper_R,Thal_VL_R,Thal_VPL_L,Temporal_Sup_L,Supp_Motor_Area_R,Olfactory_R,ACC_sup_R,Frontal_Sup_2_R,Cerebellum_6_L,Occipital_Inf_L,Cingulate_Post_R,Parietal_Inf_R,Caudate_R,Caudate_L,Thal_VA_L,Vermis_7,Paracentral_Lobule_L,Rolandic_Oper_L,SN_pr_R,Fusiform_R,Cerebellum_7b_R,Occipital_Mid_R,Amygdala_L,ACC_sub_R,SN_pr_L,Cerebellum_3_R,Precentral_L,ACC_pre_L,Thal_MGN_R,Temporal_Pole_Mid_L,Thal_PuA_R,Insula_R,Pallidum_R,Frontal_Sup_Medial_R,Frontal_Sup_2_L,Heschl_R,Occipital_Sup_R,Cerebellum_7b_L,Temporal_Sup_R,OFCpost_L,Postcentral_R,Cerebellum_8_R,Cerebellum_9_L,OFCant_L,SN_pc_L,ParaHippocampal_R,Vermis_10,Cerebellum_Crus1_R,Thal_MDm_L,OFCmed_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Vermis_4_5,Cerebellum_3_L,Raphe_D,Red_N_R,Insula_L,ACC_sub_L,Cerebellum_8_L,Putamen_R,Rectus_L,OFCpost_R,Thal_MDl_R,Vermis_6,Temporal_Pole_Sup_L,Parietal_Inf_L,SupraMarginal_L,Frontal_Med_Orb_L,Thal_LGN_L,ACC_sup_L,Thal_PuL_R,Lingual_R,Parietal_Sup_R,Precuneus_R,Cingulate_Post_L,Thal_IL_R,OFClat_L,Cingulate_Mid_R,VTA_L,Temporal_Inf_L,Temporal_Pole_Sup_R,Thal_PuM_R,Thal_Re_L,Frontal_Inf_Tri_L,Temporal_Mid_L,Cuneus_L,Precuneus_L,N_Acc_R,Vermis_1_2,Supp_Motor_Area_L,ACC_pre_R,Putamen_L,OFCant_R,Vermis_8,VTA_R,Parietal_Sup_L,Raphe_M,Occipital_Mid_L,Frontal_Sup_Medial_L,Frontal_Inf_Tri_R,Hippocampus_R,Angular_R,Frontal_Mid_2_R,Thal_MGN_L,Thal_PuI_L,Frontal_Mid_2_L,Precentral_R,Calcarine_L,Thal_AV_L,Calcarine_R,Olfactory_L,Thal_MDm_R,Thal_IL_L,Thal_LP_R,Postcentral_L,Frontal_Med_Orb_R,Temporal_Inf_R
Fusiform_R,-0.38702584636309834,0.10274879936699778,0.29807239954455006,0.5506162938186846,-0.38400498222347573,0.5381452325775492,0.3887658025679683,-0.142917794449866,0.5334971903558364,0.4855652140803469,0.2712817536517722,0.3563220379794508,0.32469818606267753,-0.1709218357019109,0.4660964027908478,0.36034657573225987,-0.6295034500498783,0.3366131466875858,0.5446778198676813,0.3946826759038046,0.4050389252677262,0.147513632750702,-0.20530900928883639,0.20667922490420793,-0.3617775061538245,0.8058107559208179,-0.4886402089708388,0.4444744287351512,0.649707209781199,-0.25011500533744746,0.2469959388594447,-0.30036776928471237,0.17621575336236828,0.41406026739263563,0.3922243004838474,0.26560622970308134,1.0,-0.3008651149756881,0.6357534894292244,-0.43663091622651923,0.33120617449763917,-0.3280847100703076,-0.3706490751810122,0.26085842317495944,-0.4965054344470015,0.23103594930943505,-0.10870064799182126,0.4303686782610184,0.7133114435119775,-0.09605513446001997,-0.3492339160727278,-0.22629761435369916,-0.41403505405741897,0.4572598827374494,0.4840026481044413,0.853791493901664,-0.16672825674083297,0.4997472545301074,0.5853134058566422,0.7537734067957615,-0.34794393540253865,-0.1689901534587498,0.011406348895395005,0.6925484489081688,0.5115983081889267,0.4756552029417749,0.1568662504536626,0.4416266183262767,0.2075436264763669,0.7174491603550094,0.8738102095001211,-0.353658419124376,-0.12233895726273795,0.452046669676677,0.5055605461029393,0.1479996497623655,0.4112140619424275,0.11489033584798186,-0.3730936777557933,0.32505918037262643,0.6085892342356449,0.10904802693024086,0.6099297560783129,0.45530587449780635,0.4290240958342372,0.5302515944613329,0.5565665870215785,0.10822077316618972,0.7070934311428796,0.9066467684600747,0.42349999455959636,0.5702000031208149,0.18623257274503585,0.38152343589615395,-0.5100368602523959,0.31058334184379743,0.6506016488648028,0.19851077149766605,0.6498228545953189,0.17573353134984251,-0.07080565008344931,0.027079467589820945,0.781232485792007,0.6815295715210803,0.5234357342753979,0.24726638513686347,0.37416055986903957,0.07143655489914034,-0.31092034511672106,-0.09276360714201874,-0.3671811557160624,-0.4824144620081528,0.4829424249657057,0.5199071262984163,-0.05079244614374992,0.4366823268025752,-0.1750090472547396,0.08931112242106977,0.12118409083246998,0.7654835978098524,-0.3447754321021412,0.30817464447194154,0.09053268571889383,-0.20308756340576795,0.27132423739499795,0.7567808364433066,-0.4099168668110953,0.67298309695115,-0.3183659070709038,0.4886283337112629,0.15495218983795817,0.32523443131027313,0.3779721887630198,-0.2118997602999837,0.853242946563497
Cerebellum_7b_R,0.5607194899540741,-0.10265839021101796,0.2961971877885136,-0.4086740270042669,0.18513705345222217,0.15759430728764873,-0.13139649707686876,0.25871984535997444,-0.019430734910016078,0.1482349384649404,0.3651217440334426,0.009433332561450633,0.27548418162378485,0.1265667319533934,-0.06254383797667594,0.2988262794537731,0.48636492018355637,0.4166409391199596,0.01599928894020291,0.18013343858370726,0.20733270784527805,0.41805952613974007,0.04678185642110756,0.2204513455384154,0.5119101096658915,-0.2971262891447728,0.3475829901863264,0.1242622192588124,-0.021203106581887066,0.28747757827664894,0.3195376038919074,0.18355635066035492,-0.30416193988921403,0.25122015443617673,0.22505660534574193,0.026551902446045546,-0.3008651149756881,1.0,-0.22939220112509967,0.3580720541583506,0.06792998212062921,0.4118957661816438,0.34171340899671976,0.33546616140497915,0.3362579799255309,-0.02522787111603654,-0.23407530910916727,0.13732128310832117,-0.1210149586563015,0.08883964727900387,0.42047781701657627,0.4281177626681662,0.2996460453746924,-0.06713729354303223,-0.40734829040409104,-0.288138547687001,0.21657613817244692,0.13026450393862604,-0.25846955121002013,-0.4098985180521142,0.41584539569627726,0.31037809492553026,0.20110592989847478,-0.37738729211906163,-0.4621291540596175,0.05683489272751109,-0.199101030331028,-0.378592639065401,0.32336803855407475,-0.40256540089870957,-0.3020893895073076,0.3075523146701407,0.26468333459120097,-0.21784925212455397,0.2594900998637353,0.2151963211870843,-0.18858900373247403,0.2317173582584941,0.21710824879180435,0.06808910810411421,-0.1547311751642135,0.48119031254116323,-0.13690717931930046,0.1867286131968169,0.2365532110573732,-0.2330977599649789,-0.05684703061023863,0.27962326382881697,-0.050982823200045206,-0.2661763410207352,0.1165863569275852,0.07387312482925558,0.19275999580463474,0.0033801230941526103,0.4929615362437196,0.3306958135700124,-0.304826069732075,0.33087698503140595,-0.11726016118246552,0.30376771110903444,0.2674048598744659,0.4998367543169116,-0.03939366186919113,-0.2581728045481942,0.13845305218658235,0.0735194083912908,0.029496513736876163,0.43214153998993016,0.31576821610343736,0.4835130512606765,0.2821726935939379,0.31915068192291457,0.07965755533445673,0.0934321702302085,-0.12931672860754106,-0.08027946190073736,0.5069015342460959,0.30237249238487746,0.2961581540230323,-0.2173522111712496,0.4558981137149858,-0.013235840146347341,0.3194838397117412,0.4567464823001008,0.3810973643056018,-0.15817959018150154,0.3070731452540899,-0.08132392807637405,0.16891031417503724,-0.043779933448460574,0.02062480842024383,-0.0924686398327242,0.2738697012110265,0.0935063920364226,-0.4284462029170859
Occipital_Mid_R,-0.6738010996734587,-0.33934250116554177,-0.005374313712283972,0.7907250598589154,-0.6443962312921346,0.43148464627797856,0.2394399304142196,-0.42485772527314325,0.7715649205214795,-0.02254150771940731,-0.008415354903196325,-0.21069902771233281,0.07567182346730782,-0.5113971643489486,0.17026748931779234,0.10025939690685781,-0.737441182286763,0.10304729495907643,0.3419740515686143,0.06776546000051609,-0.02263781053217687,-0.17531879761172486,-0.6091300186694185,-0.2049810513615664,-0.6879901333349201,0.8445833635910996,-0.6747959359636087,0.5029908709414086,0.5082535229973819,-0.5795302424291887,-0.10368528670108948,-0.6426630389490339,0.5137184408958831,0.16618314018345784,0.1590178971252126,0.06091346342890549,0.6357534894292244,-0.22939220112509967,1.0,-0.7165092643929485,0.12192013498615538,-0.5878356302923369,-0.7512798801062086,-0.08108828921571143,-0.7828674120724465,-0.25026396066780593,-0.35403760575560456,0.07584485382860492,0.6441302663394817,-0.3132763052155944,-0.6698014713589415,-0.5841292494789072,-0.5825111451625222,0.8084624667684038,0.5157829412092252,0.6860068344274927,-0.4881399953120691,0.16695128801045958,0.7968035026159642,0.7824242428151124,-0.7061470143597413,-0.3420285816205685,-0.5607367047360392,0.8509694665199669,0.6982272840700163,0.30539194824949245,0.08236655196774231,0.5236283791542204,-0.00731568945039348,0.6481385699091476,0.8675541153606314,-0.7791664008512508,-0.455184862817432,0.7006957622005919,0.40218710621090836,-0.16889416027437806,0.6572284535386511,-0.258405927977659,-0.7366765331250019,0.23932362959187486,0.6214835630328499,0.03831515742942697,0.8081398384489872,0.4574105772044023,0.3673968156133271,0.5568043474103138,0.14425910583995535,-0.22181197452779464,0.7479146598729318,0.7304435951289725,0.1990608269075312,0.4349865183933172,0.09022945635879812,-0.09209845854294912,-0.7698857669697804,0.03006211625614443,0.7480061279283492,-0.239893327307464,0.7164035997072441,-0.14259081610453067,-0.026362581186337126,-0.19579677259517295,0.5677498204088285,0.8805407227082148,0.3920681092493815,-0.012379570479956135,-0.1665398664124097,-0.0814401844405973,-0.6460585650334771,-0.529749488570651,-0.6648354460504439,-0.7032959025633343,0.33113407153073804,0.4003838534337577,-0.4318700447510617,0.6932697508995954,-0.43035721781104225,-0.21372070985485483,-0.3752190154272129,0.8730570167915586,-0.6876054075505726,-0.04189861150854014,-0.14092517472205068,-0.5905841735587791,-0.13282628491852913,0.8710341918479908,-0.744466937220405,0.7178683071323314,-0.6919627480036743,0.08526545623901516,-0.38375055336592456,0.327097251245988,0.00876851679238623,-0.3511264237340102,0.6054173869497691
Amygdala_L,0.8216383251266673,0.22876351268385361,0.4117163819542949,-0.7266477452554937,0.9067268586166051,-0.0124961598957,0.0047533129019771405,0.45435704458783616,-0.5092114020722522,0.35721305798696174,0.37620845164530553,0.3975897599541965,0.2778328316908735,0.7948823763144837,0.11868282099010387,0.30922495054261195,0.6907366027704631,0.23920991991679658,0.024872559864857244,0.2728580018780868,0.26826793316862396,0.5056264039692271,0.8262542851672503,0.5164396340228944,0.7897971661545723,-0.7190390333686673,0.6053049586165985,-0.1854290471370195,-0.07500022577656633,0.8464298566310258,0.4763694652059243,0.7719923479895497,-0.5851346058081404,0.14764741235590262,0.030779171939498806,0.34308584133207076,-0.43663091622651923,0.3580720541583506,-0.7165092643929485,1.0,0.04816065224690056,0.7841500469223934,0.8569667144579985,0.36073136526228144,0.8074317238213531,0.2957703985519586,0.19047651424666792,0.21415845725709373,-0.4225181315168813,0.6696302535520287,0.802872364931744,0.7459005102296958,0.718131404099252,-0.556450086788317,-0.5457000456817875,-0.45155133019544325,0.32494487590565035,0.2163776531262197,-0.7547082195207196,-0.7333992540733879,0.6938886887387865,0.5348042867308596,0.783984397297494,-0.7852302411990513,-0.6824733223278503,0.11927963085776214,-0.20631000212675782,-0.454796129969628,0.40516157098984323,-0.5712907924548281,-0.6745098097940885,0.8446382967617581,0.6677574418662799,-0.6231944434402865,-0.07665271717923196,0.2886458569503255,-0.5856441691634036,0.5087599982301921,0.7595983533220877,-0.2050281566098691,-0.350207582826817,0.07997422146576229,-0.686374132691101,-0.013698569464923059,0.013160755273682228,-0.4145569650170811,0.1573344284049904,0.5267566425513658,-0.36623953092868383,-0.5141257121700006,0.22599992618877027,-0.08452492810090217,0.17723012298838267,0.4038407477180473,0.7083324446184263,0.3704939969162296,-0.7053970815093612,0.49448145269236843,-0.4727136834651841,0.46564467316669395,0.08294570558955439,0.5959492737253506,-0.3090375499165123,-0.6064187737318384,0.03678129924869296,0.3267281814494535,0.47346066584893304,0.43393508586696616,0.8189713459721337,0.7331294475139173,0.6749780224730737,0.7160288378386545,-0.16323379883882264,0.05014137029910123,0.42571648660423567,-0.4474931847362507,0.6876498824066782,0.5154807238949086,0.7027675085783501,-0.5985940123524296,0.8377231880350854,0.26682060238722904,0.5732517136979547,0.8199803239474857,0.4247311187574602,-0.6195636898911535,0.7405915547385823,-0.4754121961570617,0.8662449688822624,0.1518725716238754,0.5032999129501089,-0.12431410017974717,0.3004379966861939,0.34921538180519746,-0.5586593236805047
ACC_sub_R,0.10235515257081397,0.2258640465507915,0.29563361920826753,0.06502646113211878,0.09674779266750747,0.3970659202638443,0.24369380037037114,0.33340942336478374,0.15779143682240537,0.35954261074800614,0.4126644740626425,0.1921824779565081,0.372259379186003,0.2183173199952792,0.252127514398024,0.43716914803479484,-0.06917972224106765,0.4046533723176659,0.3917128367873887,0.36922150270323306,0.39072665070722845,0.3987669621867619,0.03822207207336768,0.29153292194043734,0.18785068250171297,0.22932543138882688,-0.10627226576617513,0.3652079792136494,0.41779223984496544,0.19024025409183548,0.2925048058246806,0.17720762710652269,0.017684787217530824,0.46138135080900894,0.4358453522152668,0.2931510519881703,0.33120617449763917,0.06792998212062921,0.12192013498615538,0.04816065224690056,1.0,0.03724729840154084,0.07386628682546852,0.37351710469144717,0.05080484949079928,0.2113954897729084,-0.12619208906789334,0.2482668082654725,0.4470739622201989,0.23175280712359222,0.15715096418587143,0.21822602073887157,0.09542185649424316,0.17276194897913427,0.06047788707967185,0.3807726647007192,0.030208680958968427,0.49747776669790145,0.21612807389239017,0.17964281001362947,0.16874910025850084,0.11750933618539995,0.16135183414829835,0.13417069612806118,0.1708495384127942,0.3455797822168038,-0.2893199010475373,0.16709150084826152,0.31916911348309995,0.10018788219634404,0.2951628356005013,0.10566795129725966,-0.02923808348848796,0.274520656884928,0.4050402459257443,0.6369445034677818,0.2214246764457882,0.45378877309562604,0.05651572675993527,0.12444317483377036,0.23718223430150503,0.13861778207506292,0.21771770230990317,0.4310275638238816,0.44407995243860093,0.07844604393568651,0.2946297613333536,0.34808636399221016,0.30529809661505897,0.32338108037985536,0.2468950759330653,0.32081454151059074,0.23914764652445938,0.27738355324000874,0.11244158708283769,0.38559753104488564,0.19307215848178547,0.24765038722966587,0.29906159164505614,0.4421067370953572,-0.19151917782290814,0.3866750453849143,0.30475650268267834,0.18328008172082969,0.31679196533789444,0.5549783240494678,0.3025593477848839,0.36466552401962604,0.09113123861519452,0.28892651169047984,0.11183130335789683,0.05629063713562744,0.10546979415021863,0.3249423032483428,0.23137323561634723,0.16160161413971752,0.30994145316472,0.3632757573675428,0.25295457822693834,0.21073295344039983,0.17490222286998172,0.27767493936027327,0.20567627508154004,0.22173174419687383,0.3957599674766004,0.2844095805299003,0.07051336674141384,0.2663893826991656,-0.09785392378169779,0.39911112945795385,0.26453120494347254,0.41986023188909855,0.42097455362653796,-0.26607099027383413,0.17382745596479604
SN_pr_L,0.7862988722119497,0.15356972517588874,0.5698479620817105,-0.593362218166596,0.6959276375514353,0.15364138107000122,0.10063618497142304,0.33846416117017175,-0.3609666579055995,0.5155567347268171,0.5647320632276985,0.41386046182685443,0.47088510805145234,0.6719832595080947,0.28220143696721456,0.46151152086320407,0.6134918187692033,0.39145308221567365,0.19814863731750534,0.39097345459050825,0.389981490720834,0.6543391510843137,0.6104733562436696,0.6034438407795996,0.7822374848654479,-0.546287474656001,0.592933773656961,0.04994728995631284,0.08685405303971183,0.8011964586928977,0.5965232312420469,0.6514417083523779,-0.475662392396354,0.3515506638932546,0.2228428383544422,0.433619793355685,-0.3280847100703076,0.4118957661816438,-0.5878356302923369,0.7841500469223934,0.03724729840154084,1.0,0.7974311973457037,0.5028933867928523,0.6459864038027348,0.2540115138825853,0.10757997299734338,0.29978496545403105,-0.18970217550170182,0.5628468757500942,0.8006431092071357,0.8103477589788364,0.7252768719214824,-0.4244435909775946,-0.4752089495187731,-0.34087880559482614,0.38698491573826316,0.3813805117108702,-0.5499219955874639,-0.6090986303074694,0.5461336800414666,0.5729828453317795,0.6887780031564161,-0.6565199162247087,-0.5822950545438741,0.33005475825501135,-0.1286648699879698,-0.3543076294389097,0.5014645727747301,-0.4715433852593524,-0.49491890517051856,0.7560786420296159,0.6412333831041155,-0.414169345666104,0.19851408615069804,0.3196809305938065,-0.3383315793812903,0.581732695416305,0.5330775570555772,-0.03768403501191864,-0.208893461672116,0.15107374831288065,-0.4951843501382414,0.187424160470703,0.21345904425334689,-0.35930174031068224,0.17105680413022825,0.6487334430873373,-0.22282884820785934,-0.36678821909432197,0.2745734191471113,0.06241171130824784,0.3249208608082175,0.4570419839955039,0.5880331536882363,0.5506896642081192,-0.6268476061836226,0.46366066085052404,-0.41138208177422225,0.6125435461196218,0.04533861862713707,0.6666752163724755,-0.20842029804036033,-0.4315421552937477,0.1534306042010905,0.3094385579056642,0.47198365839603246,0.6181002452955263,0.7730505092425354,0.7677593857229159,0.5097469201089143,0.5834363811665393,-0.026357212605130582,0.15840844007581606,0.34062310015214453,-0.2640046402095794,0.7705204576217389,0.5824254240384981,0.7130568615930706,-0.44524877016416564,0.8366919696612225,0.23546960822433352,0.5842598026330662,0.8187331374615976,0.5866672817262023,-0.41061849247458415,0.6432243360140797,-0.27377105499134946,0.6889774511893965,0.31711328185811066,0.49522898482397,0.032351558871991475,0.4690742396585737,0.2362139783627286,-0.4619816779797369
Cerebellum_3_R,0.835875292587701,0.2790364646729006,0.4458464999385754,-0.7440471526302357,0.8088815235297779,-0.01959210796433991,-0.050469670952074386,0.4683448418778421,-0.4635694592100585,0.4794754219003155,0.49411744547542613,0.538473649176341,0.26731983700426487,0.718372141347585,0.07612219616586172,0.3114619451513418,0.8031641829419225,0.23948587572928898,0.04295727252364609,0.3269744404212014,0.26246862927409004,0.5515295962320398,0.7382113437377524,0.6504651441372865,0.8848786937161607,-0.7111023583883351,0.7337714255757007,-0.09737816559802774,-0.004180290020314379,0.8739001160821414,0.5127105877044582,0.7538982515545142,-0.4784568771362614,0.12982437715669204,0.0542638480432912,0.29440461530017853,-0.3706490751810122,0.34171340899671976,-0.7512798801062086,0.8569667144579985,0.07386628682546852,0.7974311973457037,1.0,0.3391586495741592,0.8040774696508033,0.3255270842543275,0.34447964545701426,0.2632139210230433,-0.4070364568859907,0.5048903856191405,0.8672877096615143,0.8627495630612179,0.821585228283942,-0.4876704190158568,-0.5865171145201146,-0.482794552006964,0.4512674462907726,0.22390463046792614,-0.7493491393552373,-0.7831430548986397,0.7517071155545114,0.4447599503038772,0.8660406939341108,-0.8570179997354023,-0.7029137565459168,0.1174720472220848,-0.09671088840790548,-0.5394400099784252,0.30796836714656056,-0.6876849315481653,-0.6379803176669849,0.947818641279168,0.5703612311291081,-0.5518741110067831,-0.044697323170038945,0.3661565495308335,-0.5311184287996705,0.5184989194008162,0.7998632633016509,-0.21096613181810886,-0.43207387955418813,0.19017481862028204,-0.720500726466099,0.016065840282895098,-0.020710678941492793,-0.4393993630332163,0.2839274418950437,0.6553659119254396,-0.36370077371107956,-0.4965346228739362,0.3380686489672724,-0.04089219570286851,0.1539370953404875,0.4977276629282523,0.7531560139497198,0.454811686628646,-0.7348665317153271,0.5124722980242655,-0.5690722326740759,0.5847119027136337,0.029320388790808654,0.5162234788077991,-0.34027675683774583,-0.6173470216465021,0.12276946308185711,0.23263050416961875,0.5513754118941939,0.46595141577047305,0.8283444985673127,0.7582665594496272,0.664789062854369,0.76189253316373,-0.1848351367496376,0.1516501075188698,0.5734790899961286,-0.3515645885414789,0.7537928466584001,0.47826300079206385,0.816257629957199,-0.5906089516943639,0.8829134356080633,0.28430426060170516,0.5980304443713036,0.8736329650869413,0.46495087983348293,-0.604254531678486,0.700079485704539,-0.5033760916185234,0.7994241908350196,0.18223165301317243,0.6096524840334154,-0.10937459934738293,0.2892883050084877,0.38784113872422565,-0.5281204684024156
Precentral_L,0.5029893404686252,0.41553063106882154,0.6467683457483143,-0.15968663301782454,0.278217447863448,0.6623059169409188,0.566882582231337,0.24664112906170962,-0.052077954903047854,0.6828834583007228,0.7660720828898813,0.5064674642091633,0.8032220365838569,0.4019306763369254,0.6176486884178932,0.8569164585200127,0.038928877869113566,0.6879370719937484,0.657379508719479,0.6996279977597198,0.671762405332683,0.8869079389308164,0.2614059336831994,0.5420386143076106,0.45994863825873217,0.12169918984597335,0.18881749832060354,0.49132355120516075,0.455612503747292,0.5140622556407474,0.7513943076967239,0.4075047027214349,-0.33885450130048617,0.8755432897805281,0.47572094835659795,0.5895396543739457,0.26085842317495944,0.33546616140497915,-0.08108828921571143,0.36073136526228144,0.37351710469144717,0.5028933867928523,0.3391586495741592,1.0,0.31860353845615924,0.5434310082291097,-0.2071933900118475,0.5422202375731422,0.34826114316151974,0.43287069470940914,0.49003009540508424,0.5455235473219191,0.23434052727928192,-0.1537554222654578,-0.1206130842032939,0.3694142012711485,0.14924367692527205,0.8130867462652741,0.05847343735625355,0.04952832180486747,0.26257576698558016,0.5357155902929869,0.4585287798640123,-0.009437843912489677,-0.10511593479025257,0.5574830168939341,-0.14085400993821026,0.0662808271472572,0.8745694891464904,0.1928274500798807,0.14430993766974615,0.38140253646773015,0.4498207763499282,-0.07037189426802451,0.5401630705122888,0.25005286710523933,0.028922915711122484,0.7297850907125668,0.21056369337855355,0.18304495420743605,0.33735225611579966,0.1941116614655187,-0.04027285960094382,0.5279204167564537,0.7124772812465306,0.058158942000669935,0.39330076035426326,0.5495899007080138,0.3671444540050365,0.31142263086258076,0.3556433189453765,0.5930171124856367,0.6686752029955595,0.582159283901241,0.22069155897964676,0.8106991332223459,0.07669595485255816,0.5084518610134439,0.17329015242966467,0.6899721727455043,0.05488026342741044,0.8297528432316941,0.3671079465008426,0.08340484825732242,0.4782107057339942,0.4667147897562796,0.6155068086819018,0.8146816824696486,0.5270323125370064,0.687535585990221,0.25523696069988944,0.22119748554414218,0.41600478718908324,0.33914887194665094,0.25554789779474907,-0.11921812469108889,0.6429557140138634,0.8314991430142,0.5715733355390491,0.1167545508057494,0.573979535402711,0.5171669328185025,0.5806999103329801,0.6490814454818014,0.8505029371982803,0.19974687165807264,0.4596650387175851,0.39324054233245137,0.28858258077416293,0.66714140121528,0.5450319393223233,0.24763652217761067,0.9370430506432531,-0.029700700551091395,0.11003938454294572
ACC_pre_L,0.8209063671472177,0.3657804675695204,0.2719406879165095,-0.6940583479471745,0.7314805676571479,-0.10126229378691902,0.0032811814880257324,0.6188547077599436,-0.6304238961491825,0.24376480800990855,0.3097756280471724,0.2768366363491253,0.2159611025246717,0.6016102547378382,0.09158698729906271,0.24294424047829247,0.6985868515107133,0.13931060544257803,-0.06708860990256321,0.14109058928889165,0.21121870461017198,0.447702686457508,0.7097082135035636,0.43349303728339794,0.7892317419074781,-0.6957669063003469,0.6530204079119596,-0.22710421523569685,-0.25197764982889725,0.752326009544906,0.29492249359729605,0.7712561716252032,-0.44860975867086533,0.11896783887169744,0.05934583830384087,0.21654718829813813,-0.4965054344470015,0.3362579799255309,-0.7828674120724465,0.8074317238213531,0.05080484949079928,0.6459864038027348,0.8040774696508033,0.31860353845615924,1.0,0.271563642811113,0.16972949387335948,0.20485647825030415,-0.4072512508831703,0.4376391858941431,0.7987566706654129,0.7258142721506234,0.6601730738693777,-0.6168074402599691,-0.504252321305895,-0.5018806183342702,0.47788715952308636,0.12927820444709137,-0.688400175530089,-0.6879086997316972,0.8297003512214287,0.49335876400242945,0.6740440382266027,-0.7660006924541422,-0.6031316667654627,-0.017181138760089427,-0.12682947293572253,-0.4245567928076672,0.2847089249737594,-0.5644815332277248,-0.70151924637409,0.8232110922676101,0.5079081270026324,-0.6123548342652261,-0.1655768969024003,0.2816588639578019,-0.5370872327794836,0.5196888854353712,0.8273780890590048,-0.14529756040902805,-0.3847152395281153,0.02239389580301126,-0.6935468027761655,-0.16281071398861097,-0.059609099514662936,-0.4196334288904517,0.03670734155723075,0.43156355951700615,-0.49639171377272545,-0.5822906426645371,-0.022152206430733314,-0.20578027123253242,0.1302075273289251,0.26188463257551126,0.8343533416152412,0.2739241642411227,-0.6414859491809594,0.44259758356518986,-0.41075609733364166,0.36025699427255825,0.024907704336345697,0.5312935659514861,-0.3969284316212078,-0.6874469847928691,-0.15450387292394316,0.09105820239349334,0.3709349698357578,0.3089040196032811,0.8712675616777232,0.7090534410322191,0.8458378800047924,0.7781215540503108,-0.22083350402937266,-0.19393563174737094,0.4409438691653702,-0.5931753305479083,0.6906440202234124,0.4958378011879484,0.5570645202724959,-0.7359777181599078,0.8077063405536086,0.16700631047884834,0.4333054819873166,0.7588337918690314,0.3105691852388695,-0.6747746721133692,0.8566054421872674,-0.5520731946812414,0.7982215297183712,0.07836532488010314,0.4666283644255525,-0.23612105469401184,0.24291841015527532,0.5528042246931804,-0.5628735897464774
Thal_MGN_R,0.28535662289882757,0.5864522372412189,0.3580715887153684,-0.2998518963631641,0.2865197977701805,0.2506558811745929,0.3883174914514832,0.3149944780860979,-0.3223888221420612,0.5169347119633405,0.4081926053038465,0.6450030576637508,0.43792714796673593,0.3904587590379685,0.5034495128969864,0.42914881536869026,0.028306560048113126,0.3440717434653389,0.42519607437687584,0.42008376100209005,0.45471637039820134,0.47952908402479794,0.3308279498534851,0.46792965603878717,0.26071087204104865,-0.018243231097832314,0.2038952733308746,-0.055472271628855006,0.13535222980812872,0.3902401461616894,0.4107345907972615,0.44425655658275814,-0.5111872504850905,0.371296713471103,0.15127711338489724,0.3908309517539083,0.23103594930943505,-0.02522787111603654,-0.25026396066780593,0.2957703985519586,0.2113954897729084,0.2540115138825853,0.3255270842543275,0.5434310082291097,0.271563642811113,1.0,0.09303596156595366,0.5235848861845657,0.19837233834876225,0.3422247217402327,0.3077449884264225,0.3247210940027554,0.04755301711340459,-0.42967266400621845,-0.16442816422022427,0.2812729942755559,0.1568336949303746,0.48349628428943664,-0.12843689970069228,0.027725822903123698,0.2680786139632171,0.25213494928279995,0.5384706516938922,-0.07337440260429913,-0.18722196614301753,0.3015213650274034,-0.07782698423224153,0.014270626146016709,0.3771736310952763,0.18193676503940817,-0.01513130510152525,0.43934406497079875,0.43674849508658015,-0.2643189698600872,0.17069922051288708,0.09893800560039616,-0.19555682703895244,0.5220865131703091,0.3753972569997278,0.0654973011439949,0.19447509089196255,-0.02804994411856809,-0.3101559199619281,0.10045207625697834,0.2445992335287665,0.10378945997263687,0.41977505011581145,0.35444013464343677,0.04795346551119558,0.20163867576120365,0.18100740308251187,0.18664872708421443,0.20920498768122342,0.5914217854261308,0.14041143968643288,0.4120697323298431,0.026643829781496174,0.28087545282336146,0.09815348981131625,0.365950573492543,0.03355219713661141,0.35088008096935136,0.13825708820281568,-0.11730128534538602,0.11845215171127185,0.28028860476380646,0.5184128824070942,0.29606713277477303,0.39527288240217345,0.434247055671016,0.2722911367402578,0.28541492576455985,0.2570913161337706,0.09087814191084405,0.3106576615857783,-0.3229111903940162,0.2957703969167546,0.4539597839191777,0.47481066861473814,-0.10427690158732691,0.3458625658192996,0.6470070149151689,0.34515502729717584,0.42630756526425223,0.5077002594711258,-0.09900266816821175,0.4818173124973771,0.09830385005548763,0.3352703061078166,0.550085653480395,0.6695852831657858,0.11953531051203957,0.5590275088598606,0.04155414902157481,0.17799236014246914
