,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.23028354830618603,0.2714923172519055,-0.11210314087951541,-0.3138575660613472,0.6931816916260997,0.4909141481286415,-0.6146221897545644,-0.2699833979236393,-0.39715540921643094,0.7316614860239915,1.0,0.3367045561841368,0.33136835141113835,0.524367072365549,0.649451235132494,0.3352176147359813,0.12116821658253202,-0.3921919862023445,0.4596650387175851,0.6451522487661792
Thal_LGN_R,0.245852917361939,0.4860342976238358,0.015049924738898936,0.2023138156245097,0.1852783676934023,0.2809463228365149,-0.09846675889513375,0.03588263750755646,0.14877835634688755,0.3173681914056852,0.3367045561841368,1.0,0.44056117804914224,0.16634666918246163,0.4052776984423758,0.4471364061688015,-0.03049189600239144,-0.1358673192128469,0.5064674642091633,0.4498181422870992
Paracentral_Lobule_R,0.5460455953139324,0.6374941391446773,0.21211492752828548,0.43540668028923213,0.14624728773911863,0.259171815968103,0.2639642621727261,-0.07806327183991627,0.1901990577612098,0.1549064722860507,0.33136835141113835,0.44056117804914224,1.0,0.00404216729278009,0.23591177776452502,0.6812174714397253,0.09123414135543102,0.017578238989642964,0.8569164585200127,0.5199370554231972
Vermis_9,-0.4115492337090754,-0.2819602480103913,-0.2257640700964776,-0.7607849626375149,0.8272290875885062,0.7021437082773194,-0.7116007939398027,0.14507230756795414,-0.7458042306001662,0.6965909784302722,0.524367072365549,0.16634666918246163,0.00404216729278009,1.0,0.6162492706356175,0.008069376261036274,0.06439842292331084,0.07472013053268643,0.038928877869113566,0.47402946369826904
Amygdala_R,0.022119877462102602,0.13314841049357792,-0.16958324770562927,-0.4109397934881976,0.5938502536294981,0.6944895827805808,-0.525258109803388,-0.024111820282509577,-0.47173461175515546,0.6868419520591196,0.649451235132494,0.4052776984423758,0.23591177776452502,0.6162492706356175,1.0,0.14588319829936638,-0.03964573263842655,-0.14912592536640396,0.278217447863448,0.6458720620596581
Temporal_Sup_L,0.3789140496093289,0.6016726726710692,0.3052427621443588,0.4583314506941242,0.24399969516240577,0.14769978198800388,0.08989278853574444,-0.2898071265922359,0.20475235699057492,0.1728527309310449,0.3352176147359813,0.4471364061688015,0.6812174714397253,0.008069376261036274,0.14588319829936638,1.0,0.1043201103400026,-0.057601105635196985,0.671762405332683,0.4028682430893864
Thal_Re_L,-0.011995664095940377,-0.08353106103150364,-0.039450553308617346,-0.027766249576535958,0.07335081807173544,-0.012061066104256063,-0.0033684642459236185,-0.06599442815675356,-0.04134206746461557,0.01934653010555468,0.12116821658253202,-0.03049189600239144,0.09123414135543102,0.06439842292331084,-0.03964573263842655,0.1043201103400026,1.0,-0.10214139927408954,0.05488026342741044,-0.0016120106336668463
Red_N_L,-0.2546570470757039,-0.06239286132959257,0.10944391791675644,-0.056028904581436986,-0.11497307251073592,0.14826021963755637,0.2404726854848224,0.38044651488383896,-0.11674305916547813,-0.17246258138713252,-0.3921919862023445,-0.1358673192128469,0.017578238989642964,0.07472013053268643,-0.14912592536640396,-0.057601105635196985,-0.10214139927408954,1.0,-0.029271233165055727,-0.16173063466361498
Precentral_L,0.566882582231337,0.6176486884178932,0.18304495420743605,0.3694142012711485,0.22069155897964676,0.23434052727928192,0.08340484825732242,-0.24691371983374155,0.11003938454294572,0.22119748554414218,0.4596650387175851,0.5064674642091633,0.8569164585200127,0.038928877869113566,0.278217447863448,0.671762405332683,0.05488026342741044,-0.029271233165055727,1.0,0.5391570405742264
Frontal_Inf_Orb_2_R,0.2537493579367937,0.38096771896474924,0.2667591040457659,-0.11112575846835689,0.6691497143500613,0.6319677270105477,-0.3514899060734641,-0.05227194210546081,-0.2511311355932904,0.5533256412763562,0.6451522487661792,0.4498181422870992,0.5199370554231972,0.47402946369826904,0.6458720620596581,0.4028682430893864,-0.0016120106336668463,-0.16173063466361498,0.5391570405742264,1.0
