,Fusiform_R,Thal_PuI_R,Rolandic_Oper_L,Vermis_10,SN_pc_R,OFClat_R,ACC_sub_R,Thal_VL_R,Red_N_L,Cerebellum_4_5_L,ParaHippocampal_L,Temporal_Inf_L,Cerebellum_Crus2_R,Thal_VL_L,ParaHippocampal_R,Precuneus_R,Thal_PuL_L,Frontal_Med_Orb_L,Insula_L,Parietal_Inf_R,OFClat_L,Heschl_R,Hippocampus_R,N_Acc_R,Rectus_L,Temporal_Pole_Sup_R,Rectus_R,Pallidum_L,Thal_VPL_R,Raphe_D,Angular_R,Thal_LGN_R,OFCpost_L,Frontal_Sup_2_L,Calcarine_R,Cerebellum_10_R,Temporal_Pole_Sup_L,Cerebellum_7b_R,Temporal_Mid_L,Thal_VPL_L,Cerebellum_10_L,Thal_AV_L,ACC_sub_L,Heschl_L,Thal_VA_R,Frontal_Mid_2_R,Insula_R,Lingual_R,Parietal_Sup_R,Cingulate_Post_R,Calcarine_L,Vermis_1_2,Olfactory_R,OFCmed_L,Cingulate_Mid_R,Frontal_Inf_Oper_L,Thal_PuM_L,SupraMarginal_R,VTA_L,Cingulate_Mid_L,Cingulate_Post_L,Vermis_3,Thal_MGN_L,Cerebellum_Crus1_L,Cerebellum_8_L,Fusiform_L,Vermis_6,Thal_PuM_R,Temporal_Inf_R,N_Acc_L,Cerebellum_6_L,Temporal_Pole_Mid_L,ACC_sup_L,Thal_IL_L,Lingual_L,Amygdala_L,LC_R,Cerebellum_3_R,ACC_pre_L,Amygdala_R,Thal_IL_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Frontal_Sup_Medial_R,Precuneus_L,Thal_MDm_L,Cuneus_L,OFCant_L,Rolandic_Oper_R,ACC_sup_R,Angular_L,Caudate_L,SN_pr_L,Thal_MDl_L,Cerebellum_6_R,Pallidum_R,Temporal_Mid_R,Cerebellum_Crus2_L,Frontal_Mid_2_L,Vermis_4_5,OFCpost_R,Frontal_Inf_Tri_R,OFCmed_R,Vermis_9,Thal_LP_L,Paracentral_Lobule_L,Supp_Motor_Area_L,Cerebellum_Crus1_R,Precentral_L,Thal_MDl_R
Cingulate_Mid_R,-0.2068717082891971,0.012402629496926713,0.30602430884385073,-0.13112015840664892,0.5763028451826273,-0.13819528384549432,0.46495393474904684,0.8118520274439729,0.39666317082356706,-0.33016788575907974,-0.12159690864547137,-0.12326071394599473,0.05450560455202848,0.6110681280401751,0.28119707880275774,-0.08586869811076449,0.45913595802170754,0.331523070948864,0.7057022797144421,-0.007746072955099373,0.20675223521517735,0.49064703011105554,0.6345762593186133,0.6730022444159587,0.3404826730311749,0.5564724123615861,0.1113917594709635,0.3848882380066834,0.5444086988080694,0.18069420675290582,-0.2318318633741145,0.6065079138553473,0.35498250675196563,0.833170735385375,-0.17346625248575234,-0.035983686771819845,0.5082965431228258,0.15103269991458454,-0.16242486811932821,0.46163243508026475,-0.2691835610110746,0.07944518381877676,0.6313673822812143,-0.09355095194779438,0.5127725306708882,0.8322922457615246,0.7712202597028218,-0.24025156723049446,-0.15228838764678443,-0.013982559730576147,0.04350477227297421,-0.3638271505439749,0.6234843522223108,0.5783435405062909,1.0,0.6806744273643931,0.4797904491444463,0.21016925667768313,0.23904503119899861,0.8727112422905612,0.32160403009217603,-0.2137633126165404,0.26911163515644954,0.1386545551176605,-0.3177860843874475,-0.08229399868471776,0.0,0.5620437495655962,0.1007686414472033,0.6893904552187822,0.18983278270147613,0.3999461223520311,0.7406625346869891,0.5077415098181072,-0.23796338587757976,0.4270243173433589,0.08087596704295269,-0.1591580020741664,0.6257133664534549,0.6000674583095887,0.6429100494141565,0.22154133138953352,0.23094005237686765,0.7850875034277397,-0.013879390400339904,0.4214481083354564,0.0,0.24894447941021777,0.6099689367147038,0.7311933102315091,-0.03533486339978226,0.7439157182462831,0.4365553349871955,0.37682744907079596,-0.2519025067962298,0.6859035948205469,0.10839061356320454,-0.03539413709933809,0.6848235507498208,-0.2884953141659328,0.3972030243367325,0.8083108932236963,0.16966399291009424,-0.07519447910274082,0.6149932110714202,0.4666292199284043,0.8234275103340226,0.2538163855972297,0.5988052578161497,0.3634744485710697
Frontal_Inf_Oper_L,-0.18327169457632556,0.38061937865131173,0.4085825509470848,-0.19529644347275574,0.6234857815938283,-0.01632340138605682,0.4998860467286222,0.8026232366049085,0.5782653113543749,-0.1594728904392413,0.0848629966584928,0.12038926612098728,-0.025056752783025653,0.7449485760000107,0.35882064425631854,-0.16421647748056817,0.6373244546730599,0.38181222772748036,0.8624865183935073,-0.014109628271209552,0.11052251236479406,0.6919920801930631,0.7765165309418878,0.6076967413834148,0.2873127755460978,0.5324844065222162,0.050589674411731914,0.43055907973210833,0.6931726412505685,0.39221331296700457,-0.08735824339498902,0.6732087607677143,0.4149865130497514,0.822476779915808,-0.2607178300967283,-0.027205605710134625,0.5899817933015807,0.07247887844069699,0.13216973529098017,0.7387777425547692,-0.08152067214850067,-0.14383450819592059,0.5612980526079321,-0.020164320593261953,0.6572802092395962,0.8602393377096547,0.6927028149636673,-0.16484152867591514,-0.12593779844722028,-0.12083305482422765,-0.07280535021261236,-0.2786097963827065,0.6320648611773423,0.3982406933012436,0.6806744273643931,1.0,0.7509058678980305,-0.2869286017002117,0.3592643395225647,0.5490444424441776,0.140897158315687,-0.050379104475718355,0.5301608544781868,-0.019159464749873546,-0.05277832550588008,0.037927358205527034,0.0,0.7918870383293594,-0.05605628341762324,0.6800654813800073,0.06970049192917993,0.4556611900947022,0.7378060527753637,0.5352220775883298,-0.1011848784138316,0.6364327395488111,0.08031920770656355,-0.06646651259049387,0.7109180143031382,0.6322751569542924,0.7562502208165807,0.2905841007762679,0.45107307578798506,0.6956740220825661,-0.02686350663175087,0.5797214690480741,0.0,0.25260828517700884,0.4167816305617095,0.6712227612844924,0.07601868635227821,0.6704108055472124,0.6547079832906644,0.6332162239338757,-0.126234890486644,0.7483402001608017,0.050802200523667095,0.05438330123035029,0.8652362880879281,-0.18834284717153363,0.3223353026763943,0.7469901486728854,0.24983132148702317,-0.18729736577760261,0.5929436814725864,0.06342345016831186,0.717868838011177,0.11183765911756954,0.5119288261594472,0.5715542450514896
Thal_PuM_L,-0.10572835190236846,0.6103212007682335,0.0785163465089309,-0.12229869838005547,0.5690390125450606,-0.1121933223345947,0.46774336360418006,0.6733917221967564,0.6379815282773459,-0.02791260212701774,0.2270136542073168,0.1006040805153694,0.009611343771688726,0.7804696053127619,0.40197108042853386,-0.19850515231813665,0.6936856202596562,0.29904534050175663,0.8109428230275051,0.07885078099695372,0.05083385241318278,0.8047052610902965,0.8835422186406157,0.4466966427853227,0.21397400644500114,0.4865283732255598,-0.00816624892981319,0.37823348520605554,0.8084571655298844,0.44478652079969966,0.052041574539370375,0.5087483681897045,0.2659220488884986,0.6486469309306744,-0.28402277387103436,0.015275869689225513,0.4661293020971844,-0.005755411553500657,0.22426850175516308,0.9286722044609965,0.08721839875234448,-0.24969548651481058,0.46294376559727346,-0.09467940822392598,0.5692632218801648,0.684937935092726,0.6130362605563956,-0.037970483737085295,-0.016762902736268136,-0.055200508073708646,-0.2719636634430281,-0.17783015970314406,0.42679102735392127,0.0976658592704671,0.4797904491444463,0.7509058678980305,1.0,-0.23935334238228992,0.36506549351862305,0.3034486990856113,0.14940480346848478,0.1262188281887847,0.6906036818988059,-0.16818757027363154,0.07058706648119101,0.04734775928229183,0.0,0.9083936372685043,0.0025132250915605226,0.6083876692682179,-0.10218853730894101,0.28084417129223516,0.5416453955080941,0.5722056518112435,-0.004296847137136345,0.842592172743237,0.14863486460674746,0.05247949089890739,0.5502915989436401,0.7617199777370011,0.7650892834330788,0.21100360982159785,0.4940849988420599,0.48812774893870026,-0.07263101548006391,0.5858039911656187,0.0,0.17003127396718135,0.3644918447180324,0.465914658086268,0.1086925547812945,0.48737483536771486,0.7595531399668586,0.6361345216631573,-0.009736320325892285,0.8233950388549092,0.26758489006983915,0.0462884392321005,0.783671894700895,-0.007496675756284356,0.3026255915789247,0.5409316025419366,0.14360908753131651,-0.24892840714934,0.4976158992577454,-0.12634377499684257,0.5628771320301498,-0.03458136625614862,0.22752212272255123,0.6650968632370209
SupraMarginal_R,0.3876223123509853,-0.11433500532068092,0.21960929975428364,0.20644691677846744,-0.45181140495881805,-0.22417923664072842,-0.18473690825203848,0.04144344970362877,-0.31221911699700466,0.31069218926124087,0.24926368298668433,0.08291823793616306,-0.04068109598775697,-0.2357332493877757,0.1326905210894963,0.6294329227191431,-0.07092104455153916,-0.4612784854970776,-0.21925636610258442,0.3010357459347893,-0.24387760118373641,-0.16675223640738626,-0.10830141100653862,0.16405936824060494,-0.3199116519683553,-0.41266524880277433,-0.45289995417444145,0.278290452483002,-0.06450231280528552,0.11729879890086034,0.19025819636313207,-0.30335142651196545,-0.4537580996880024,-0.06459437772068034,0.45832351621870715,-0.2779544989714434,-0.3061189398483742,-0.23936911247800988,-0.08523371443364598,-0.208472406542981,0.017663702474049674,0.31596529558002406,-0.12460662518006438,0.3793935984000456,-0.417878541065666,-0.09147244002236361,0.03976545670301325,0.39494733251124453,0.3724210862376638,0.6605788908437294,0.27092593295583295,0.36782485216933125,0.058405357245313844,-0.169349204330527,0.21016925667768313,-0.2869286017002117,-0.23935334238228992,1.0,0.288099550991841,0.2947476262705345,0.5617271406393207,0.2820207088103195,-0.3690776791381091,-0.18313037607955027,0.06702900224498345,0.18320198910329383,0.0,-0.28672135822848077,0.25476170217639654,-0.07834795005573553,-0.18367918105356879,-0.28713909116015046,-0.03689134410254209,-0.24765824948715245,0.3759597306935383,-0.3386807622426234,-0.14793478581818317,0.20502042308278487,-0.38312900394178484,-0.09629018754598037,-0.38918697944043884,-0.4878353229376137,0.0771097056390021,0.007565579050234025,0.3948881241741482,0.012060740559734738,0.0,-0.13474719555000586,0.28032655391537964,0.07658300698849695,0.018364836180540505,0.12204035145421013,-0.1269709387536537,0.00986313798589569,0.22255128092125062,-0.120427072623705,0.29974581155478053,-0.2577350235950272,-0.15681078564018577,0.4381965440817004,-0.38312147340953895,-0.07666835858761596,-0.5562901257250242,0.2312757508422177,-0.14452629786563265,0.30225504081702875,-0.036276994394029545,-0.1569256363821393,-0.05731194563192315,0.07807928757330324
VTA_L,0.21762485039719393,0.3589314061080813,0.4856784156696816,0.12361981687340669,-0.18442290707949258,0.1714117618104438,-0.04567263604714793,0.39653016060132323,0.031209614675199466,0.29186951516062,0.40352926013002305,0.2601300276465344,0.037289865040362094,0.18876354879023519,0.18088676930881373,0.4198136831484955,0.24333370124507167,-0.1094434671638324,0.31229033776917126,0.23029438663381852,-0.2810330556964582,0.2486819579072866,0.4543738486150697,0.19127711057278893,-0.3432403163805843,-0.2275836867187998,-0.5454626595311352,0.3252128109599688,0.5950022653117251,0.30072102843424714,0.16398356466546585,-0.02951043269549201,-0.1690156382228332,0.26556926344267273,0.23614886854885653,-0.28197061063284506,-0.06804809957545266,-0.21428747471653525,0.20593582271618352,0.3761139980959834,0.11948032272373917,0.1800972802716516,-0.01913138641544199,0.4352927915169341,-0.04757501282068656,0.2969510172116282,0.22638603602040908,0.3011386297465086,0.2797072981280394,0.5071626834019825,0.24719688606853576,0.4018368450147321,0.28609864156091613,-0.11878627859918996,0.23904503119899861,0.3592643395225647,0.36506549351862305,0.288099550991841,1.0,0.2712587277216815,0.4974237762677806,0.35792967476753806,0.06952788430294742,-0.313915753217727,0.20770473348620352,0.17890888676914873,0.0,0.38334056684489676,0.051471287111181666,0.26681318605039495,-0.15236386288086046,-0.15347421683104379,0.21819028132296606,-0.013899851979637865,0.3744524590523181,0.2667701282714289,-0.2856126503514332,0.07423060246031916,-0.10353357303744447,0.27352978927478466,0.15351744429293837,-0.2550918175530777,0.3299038211371022,0.1976035992343225,0.3993050386150473,0.3665059588426308,0.0,-0.13598766141874133,0.13767750622307953,0.20637168610929713,0.06806354814352056,0.2300434853301064,0.5126517121448233,0.4927212952304776,0.20632613814013653,0.2989370857995906,0.15353386556229287,-0.13653873883341539,0.4686710573153143,0.38409911928504514,-0.23740324102221833,0.1710967159153365,-0.3426201674810889,-0.1090823652729124,0.17089825515078577,0.08617663582923331,0.2582365018564875,-0.08394664583443652,0.19722236203850754,0.5620557836913966
Cingulate_Mid_L,-0.2896148632261878,-0.15978437811759205,0.32875794277441145,0.019638488023530843,0.3351469494157794,0.0014309999554812064,0.3858157304805037,0.6909226357180956,0.12522322847777753,-0.429635788978305,-0.3056368580686725,-0.3089685875932356,0.18317528908072953,0.3309811181951927,0.017450840544213166,-0.04185037522953121,0.2249735418836342,0.3334971316672238,0.5340612317532238,-0.01669852190028919,0.2589916308332805,0.2627000985973073,0.4402012780898114,0.6087055504031879,0.3317285048118923,0.5006968046874258,0.09035060616705479,0.30181384123780275,0.3784281049921388,-0.055306695939317065,-0.40422202172520255,0.4819335639959461,0.2660888940935476,0.8068371314560949,-0.14420509426621045,-0.2148455517825544,0.2469525578273835,0.23339586195627882,-0.35027474708755796,0.2803180781589983,-0.41625380640493226,0.11581730666546003,0.5314060370257048,-0.13198119004824915,0.2721896805481202,0.7645943994550796,0.7014306305512309,-0.2833202066564401,-0.22011975847983092,0.03863318379548255,0.23192863677896217,-0.384328419292493,0.5120055544126934,0.594284974440437,0.8727112422905612,0.5490444424441776,0.3034486990856113,0.2947476262705345,0.2712587277216815,1.0,0.5042537261324771,-0.27424644817667254,0.07818443643226301,0.25915544658126966,-0.40913951063183823,-0.27034813623654885,0.0,0.44249109127236463,0.14376810126441117,0.46910483805133285,0.3138057998988253,0.22578113955131637,0.6777325336849501,0.41877329291188947,-0.3201566904297679,0.33833005895413826,0.031188041898756135,-0.34798225284991047,0.4640684084312557,0.4873359156958764,0.5325775314750113,0.2689739200591548,0.1723482970140262,0.7863050059423251,0.1750919579876289,0.2462336968794381,0.0,0.11963061359756634,0.37579555099766865,0.6963136745312533,-0.11021905429046669,0.7091764341253862,0.30301445096463836,0.13674521465701173,-0.29522047797458895,0.5066590122909749,0.0734851844502069,-0.002940076818128611,0.6640545514464771,-0.28968954777728073,0.43708918251917583,0.7462720421792655,0.1833785264885245,-0.036173763757748494,0.38833799758037063,0.7264525306673779,0.8468988049828015,0.4820727173649198,0.7787041837901354,0.21455240839279163
Cingulate_Post_L,0.08425721911783973,0.01484536596114253,0.4089348493728477,0.25398933861385425,-0.3744864048076605,-0.2030205111295095,0.1234193426919041,0.19275711471879534,-0.2128400096428441,0.10531484573619533,0.12191677992622763,-0.12752421030801356,0.3398164896125492,-0.12758341630770306,0.04320334432501686,0.45319939076301885,-0.07765693026893312,-0.2896072454158509,0.030752714469511774,0.27424737821962525,-0.09728741086410915,0.02276259838987883,0.20853486042376537,0.1522565803193142,-0.15881897798887815,-0.09653084388691825,-0.2968628135539455,0.19505804743621735,0.27709263889490454,0.08575014478059029,-0.09359296825523744,-0.047168120737680556,-0.3538991993688904,0.27295083216656024,0.1730030800240514,-0.6825190584202846,-0.30320030832848777,-0.08773095495266522,-0.20339186011893406,0.013860589168757556,-0.07734889879490965,-0.008147357141947415,-0.011735843378613723,0.28043889066015437,-0.28518517912706215,0.173833412004734,0.11497181123128884,0.1888474973276016,0.059970128447514134,0.6831950065469894,0.3356987136420342,0.095742818835994,0.061150122674797316,-0.021540846397795545,0.32160403009217603,0.140897158315687,0.14940480346848478,0.5617271406393207,0.4974237762677806,0.5042537261324771,1.0,0.2795529077880171,-0.22544584722216995,-0.10303791438931607,-0.08920239101629572,-0.03965140641559881,0.0,0.1569997106699743,0.2292463134315397,0.12140143953252547,0.09766520355470412,-0.33084629993088127,0.07551045923891517,0.1646289272131849,0.19076016221204636,0.14290361626064285,-0.14562063593140112,-0.02332497032340788,-0.14811966120079825,0.2241862312666573,-0.09862915529714764,-0.08716235410740299,0.5194465730090682,0.1458953010661318,0.6656989171952099,0.017031054279094113,0.0,-0.23580995265267235,0.012676520201420157,0.1720129892316453,-0.13362301429691947,0.14955007287843475,0.15854858420856482,0.10927811543023289,0.23708626956726384,0.22038735000296156,0.3374988247332364,-0.15409560902621977,0.34774540009163574,0.367737507336665,-0.20478046044235787,0.01381308035231038,-0.17294382983012935,-0.055717530548471395,0.0014546231669812831,0.577271348930068,0.3363869226833297,0.28917195067669704,0.5082079409717994,0.15934624202677294
Vermis_3,0.8241946683299106,0.569284268255539,0.2733535223268008,0.20214596639531662,-0.44323185126776,-0.018339900646497934,-0.3241488366730273,0.017808972831864833,-0.2625654577448832,0.8677704920997381,0.8374801023413854,0.3989543157517881,0.14746525836790403,0.014794552554924612,0.6334793251179253,0.7154653366578757,0.11541261417748105,-0.639287394068683,-0.03726223995079139,0.24308115640333006,-0.5195802140626148,0.2724950141937117,0.17409296519315764,0.08948217643675609,-0.5838824733677697,-0.3875956463353924,-0.7132080308096764,0.482250400855713,0.21106898730417362,0.48498565407856525,0.5984586471648448,-0.5233236997111808,-0.715712399834795,-0.2295983245615757,0.6711787521864714,-0.3417870501603083,-0.4243983468525052,-0.41457239747336844,0.258381845589603,0.1679918310158464,0.5612878405665339,0.06953655044980676,-0.3458492913953413,0.603135139821597,-0.34790561057652897,-0.22820522967447518,-0.06035299969884188,0.8388676352042064,0.4647091063010057,0.7448598807010991,0.34695739207373866,0.7996907155341779,0.02324542992620872,-0.7151509395779121,-0.2137633126165404,-0.050379104475718355,0.1262188281887847,0.2820207088103195,0.35792967476753806,-0.27424644817667254,0.2795529077880171,1.0,-0.1051854494479275,-0.4458696066084488,0.5304379187054953,0.5154915852529258,0.0,0.02000734995660678,0.5032342197859205,-0.06637406470906808,-0.5182351632712171,-0.485784171173677,-0.0731325909686353,-0.2683634992984343,0.8481232555685997,-0.1972323584241558,-0.1163160111435763,0.6545132936986796,-0.34083094550301296,0.02333048335320883,-0.2806068481748225,-0.3743399784793894,0.4024423877614884,-0.20756143140551703,0.4881424643537899,0.32051138197029666,0.0,0.06828987935321476,0.247791307754813,-0.048869836044802384,0.06082335039039201,0.015428237219523222,0.20060394152698555,0.4882648170928253,0.7342840576426859,0.10667398629277447,0.6247994030947023,-0.1603402280269099,0.01905285474203001,0.860424461735836,-0.5907350468794187,-0.24081474234860656,-0.6018864926367002,0.07085943924224396,-0.140910799937772,-0.4797754167377095,-0.39067691850554187,-0.34723028872863404,-0.36735763839233504,0.41572929839448514
Thal_MGN_L,-0.11662231453157518,0.5520063755550838,0.05984639878504791,-0.27951726083582473,0.5379218586156473,-0.017481890479234412,0.4048158346411758,0.40723860732575856,0.6885274177831756,-0.07927527831501763,0.1163120759193386,0.23647746782284454,-0.22597566737900382,0.6219775921852062,0.28004179589959405,-0.3429540764119606,0.549997224113739,0.28764296074819,0.6130897996679489,-0.11191079192368619,0.05315091208862476,0.6106652002254779,0.5562414227763759,0.24266092705243753,0.19669888672578947,0.3475712544127973,0.07025415723572583,0.3087104134311035,0.44777145240993,0.37300158617523493,0.009076514074693192,0.5024412331409567,0.4234835287202448,0.4001759052283766,-0.4169579323307457,0.2740255200732386,0.5706287519127612,-0.1003981088258902,0.2889083611941264,0.719493332721294,0.20617467534730785,-0.1361542045391157,0.33407963526535744,-0.10156344759380376,0.4893768710684255,0.48252826282734285,0.4329154683460831,-0.11923365115229966,-0.12010858286537507,-0.2505264406333229,-0.4347434438585164,-0.2154101663990321,0.38690811731259966,0.17970546327528866,0.26911163515644954,0.5301608544781868,0.6906036818988059,-0.3690776791381091,0.06952788430294742,0.07818443643226301,-0.22544584722216995,-0.1051854494479275,1.0,-0.11188645601198301,0.09342002782052028,0.17237069764173849,0.0,0.6320465627291079,-0.23019926417760997,0.3736224629946144,-0.024871304331876693,0.5275118020720321,0.402029296566839,0.2371184291907178,-0.04682764638689213,0.5832430100768693,0.08125101800308235,0.052875352738677356,0.48838115866948306,0.38089974572314855,0.5639092067065931,0.2144823883032142,0.2622743164841827,0.340579671568461,-0.4009857824554722,0.4724891321474114,0.0,0.09778293992392613,0.25665231909282815,0.33960120942087274,0.15351226856711994,0.3580176131358413,0.5712578020773095,0.44628823115403227,-0.18159457407472712,0.48363147944704793,-0.0035273032313831564,0.08937543989452587,0.44791032500169775,-0.09340584211499782,0.23571271367261754,0.41756199800544,0.22314135761733997,-0.20174156301323856,0.29068459819140835,-0.2730738049533731,0.31518298566765035,-0.08854417485953962,-0.05030621893711289,0.5397559986214882
Cerebellum_Crus1_L,-0.41290138420832856,-0.44707484881984433,-0.30071277848708755,0.11116601701742164,0.21442324314143757,0.11417877260412729,0.21686416509704967,0.03365666938297466,-0.07285929766454594,-0.5285214178734429,-0.5980307413677116,-0.5014714532655357,0.3012635263486841,-0.08710804978758951,-0.2888296678847788,-0.4235345871526128,-0.25150064993696947,0.43035771382390325,-0.0002742234449871448,-0.17473936236305726,0.3065431729263209,-0.105836708442667,-0.15675990973712622,0.12220535354606982,0.362511561853453,0.469206371481185,0.415460946761902,-0.2948404942009333,-0.1631345308323245,-0.3219478305352188,-0.40227449668000215,0.15307453378423672,0.2788041117847195,0.19901223011839825,-0.28211035220789504,-0.011289137180192524,-0.028966718706229695,0.26958154437853754,-0.5274082000755649,-0.22383499531979428,-0.536636702634697,-0.10288678481231388,0.3146856171291807,-0.4693038436753609,0.07007264933456964,0.10409786278365338,0.14488859082610678,-0.5201792357405811,-0.33062933484441737,-0.4133187518894791,0.03961298641466643,-0.44900732713353514,-0.025543183090280922,0.4229648072534401,0.1386545551176605,-0.019159464749873546,-0.16818757027363154,-0.18313037607955027,-0.313915753217727,0.25915544658126966,-0.10303791438931607,-0.4458696066084488,-0.11188645601198301,1.0,-0.5497678540241001,-0.562956008295176,0.0,-0.049367758090895546,0.09272662252293226,0.004012033721395355,0.32217278290750384,0.07218245862259591,0.10687265646273561,0.1323816417805944,-0.5445936777873797,0.04572072645308779,0.023045341957153537,-0.5449958866363493,0.21856697214843027,-0.06390385125486996,0.18073506545678958,0.5506545405401291,-0.2914924666688328,0.19563438022325416,-0.12265397585335679,-0.1506553623600303,0.0,0.1614791278791414,-0.03504919885006389,0.11471536148233903,-0.2112512744310893,0.06422023780663563,-0.1686678146802517,-0.4203672270899597,-0.2721322631727735,-0.046527991394982315,-0.12538718347796726,0.3359386104596537,0.03557911267985978,-0.4721328414069652,0.5302448515029059,0.23546765362070232,0.459956225949742,0.12236797403525086,0.004117281989079285,0.39303093467481526,0.2610323278694013,0.4680472555982533,0.3342574016354672,-0.3392701202369814
Cerebellum_8_L,0.4829098296058886,0.4863101670822501,0.2595224990363313,-0.03530326672655316,-0.26809747612001517,0.03540227997300829,-0.12130282065605792,-0.06857817785483883,0.07199909315542054,0.6190207417508437,0.6400126297266191,0.6339396471246296,-0.29521967683495154,0.10092761105564593,0.32421487797887544,0.3682065938085156,0.22046244010532484,-0.41130272635040394,-0.019803299995333295,0.03139267030135252,-0.37641798975790614,0.10466494853838296,-0.01003638384278648,-0.10908415584028064,-0.3355963862025065,-0.4802008912978986,-0.41249921184792554,0.3124402420813251,0.03935371943300577,0.4539648013198237,0.5313644032017844,-0.20917510601038097,-0.2714948843848019,-0.3195367995822749,0.2681202894095231,-0.03299209401358216,0.02205791749790482,-0.4056489675580467,0.5933690519751732,0.15425472182118505,0.62286019362501,0.06281342110324999,-0.29330611514740274,0.46035165662403194,-0.029624860818377622,-0.22138951719355945,-0.166465933489637,0.5821904188078444,0.43218953146684624,0.31902080352883905,-0.09653748106292409,0.5601771160346604,0.03070386851466917,-0.4278019848716528,-0.3177860843874475,-0.05277832550588008,0.07058706648119101,0.06702900224498345,0.20770473348620352,-0.40913951063183823,-0.08920239101629572,0.5304379187054953,0.09342002782052028,-0.5497678540241001,1.0,0.6515362399973144,0.0,-0.06280585529188036,-0.14864632954212414,-0.1759527768415245,-0.5645461811043672,0.03078895979967765,-0.09923828853705084,-0.27452937407782535,0.6141107918957263,-0.16604356740777035,-0.13444705095738177,0.5454001533649024,-0.24289579407301137,-0.19427163693997831,-0.27219274347144523,-0.396452636568894,0.21592629691837092,-0.22027817478784148,0.12415528045579258,0.2628696992501014,0.0,-0.07268277080931265,0.08211393906625043,-0.09474941518434389,0.2894982832982617,-0.07664700295993986,0.14281435031841086,0.4179227921416431,0.3998976973886739,-0.1119697062404796,0.009748961993917471,-0.09567298225783936,-0.16402314671623966,0.5365826585924842,-0.515103018497933,-0.23980183372344166,-0.3705367165407428,-0.11879565745111947,-0.03790841884298995,-0.5623844557793238,-0.43045610453559585,-0.4528035497092117,-0.5568896138540277,0.34257655106102064
Fusiform_L,0.6237169679971956,0.5591047526466092,0.5717055673119307,-0.24480936866507388,-0.2001285543914453,-0.20767738331285227,-0.28772335669873333,0.007306290498794269,0.08682590639215629,0.7546268667662478,0.8072162668587839,0.8961259512691708,-0.4026451429518987,0.139256540922818,0.513963795733514,0.5362437100909342,0.4047145280455961,-0.6039644001941441,-0.014581709193248117,-0.02299866865472786,-0.42471018637699076,0.18677798755103622,0.015544827320050936,-0.04361457015650959,-0.49023142004100595,-0.5347486361692193,-0.5154044654630754,0.5681778491173056,0.0006756933777801092,0.5423524266423924,0.5057150618127724,-0.13242330277115472,-0.2735266727657016,-0.2906946187539136,0.4215869892291798,0.102373673121817,0.2013750578926058,-0.4970246864571551,0.6596579891960217,0.20064215409044192,0.6134974433982526,0.23915805804228465,-0.37845341110682035,0.797002301651691,-0.06069872392700229,-0.16458482537880242,-0.12947170297032168,0.6941990239903405,0.41046478037664214,0.467933535561348,0.05729675793613817,0.5843532037075352,0.21146345152476892,-0.3625753347139137,-0.08229399868471776,0.037927358205527034,0.04734775928229183,0.18320198910329383,0.17890888676914873,-0.27034813623654885,-0.03965140641559881,0.5154915852529258,0.17237069764173849,-0.562956008295176,0.6515362399973144,1.0,0.0,-0.10079831995816323,-0.19253827437943355,0.0663128115417594,-0.4300769371837858,0.21226206144467014,-0.028072783597672537,-0.44701713818300365,0.773859226722128,-0.32640416475096745,-0.07518463321142325,0.7398701000663324,-0.21063671475243917,-0.25330073511485274,-0.2865482032915856,-0.5769246887756118,0.3354536052959945,-0.13576461309069357,0.01466351123212439,0.3302619517560404,0.0,0.030760308065982876,0.21901762383314036,-0.004517313407006425,0.2603189569831858,0.06536487855500307,0.14587765917289755,0.5869973443964112,0.43857784262313165,-0.049930045984291564,-0.041640537101848486,-0.22441045210924676,-0.17607607732383454,0.5501847700375909,-0.710065745983351,-0.19603023728796778,-0.4973010193285467,0.08056653036964238,-0.018707490168815146,-0.5808042053957967,-0.4134399832154218,-0.5673244608021685,-0.5486278891770262,0.4456769979361293
Vermis_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
