,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Cerebellum_8_L,Temporal_Mid_R,Thal_PuI_L,Cerebellum_3_L,SN_pr_R,Thal_VPL_R,ParaHippocampal_R,Parietal_Inf_L,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Cuneus_L,Parietal_Sup_R,Supp_Motor_Area_R,Cerebellum_6_L,Thal_VL_R,Lingual_L,N_Acc_L,Cerebellum_9_R,Precentral_R,Thal_VPL_L,Thal_MDm_L,Thal_LP_L,Cerebellum_10_R,Postcentral_R,Amygdala_R,Precentral_L,Cerebellum_Crus2_R,Cingulate_Mid_R,ACC_pre_R,Hippocampus_L,Cerebellum_6_R,OFCmed_R,Temporal_Inf_R,Heschl_L,Cerebellum_7b_L,OFCpost_R,ACC_sub_L,Frontal_Sup_2_R,Thal_LGN_R,Thal_VA_L,Cerebellum_Crus2_L,LC_L,Cerebellum_9_L,Cerebellum_8_R,OFCant_R,Thal_AV_L,OFCant_L,Postcentral_L,Temporal_Pole_Mid_R,SN_pr_L,Thal_PuA_R,Frontal_Med_Orb_R,Hippocampus_R,Vermis_1_2,Frontal_Inf_Orb_2_R,OFCpost_L,Rolandic_Oper_L,Frontal_Inf_Oper_L,Thal_PuL_R,Parietal_Sup_L,Temporal_Sup_R,Occipital_Mid_L,ACC_sub_R,Cerebellum_4_5_L,Raphe_D,Lingual_R,ACC_sup_L,Thal_LP_R,Angular_R,Cerebellum_3_R,Vermis_10,Frontal_Sup_Medial_R,Caudate_R,Putamen_L,Red_N_R,Thal_VA_R,Calcarine_L,Frontal_Sup_Medial_L
Cerebellum_Crus2_R,0.37292845968580873,0.05312935587827286,-0.29521967683495154,0.40026734498026534,-0.08578298774790476,0.04442847866217998,0.1370945199589741,0.0692406654601666,0.02567862779757346,-0.3720113236656318,0.18317528908072953,-0.3719295355661706,0.0,-0.22354217234555904,0.12647393550459424,0.20408442079768255,0.049199472110373864,-0.11910930438772248,0.055333064917441735,-0.8202319255359893,-0.12727770271059596,-0.0747588277132173,-0.09548182315157042,-0.03301343353486101,-0.5394303971686472,-0.1074469024329097,0.179229392023534,0.3218720065999139,1.0,0.05450560455202848,0.14682466990321236,-0.12885024953796032,0.1621150609667247,0.10739410668096537,0.5064762123838032,-0.2720280770359063,-0.18501839258876984,0.2839385787307033,0.21966574570472872,0.14934547020815764,-0.11465145174671482,-0.25646765192313864,0.2176719382417594,0.16196197616714095,0.3514080702036853,0.3272339548934888,0.2872658332769394,-0.26557037178255,0.16148361584883109,-0.013110797884433645,0.5003521398646179,-0.008786773861638855,-0.11939901458351618,0.10441320905892648,0.029981009320049257,-0.03217676716986189,0.4619080049667365,-0.21473948056089273,-0.21074601931618728,-0.025056752783025653,0.012920420733297562,0.11181316418896578,0.14746884091849738,0.0,0.13707944806202907,-0.09408603232194893,-0.06695776760772175,-0.10444441359128086,0.08431333335612151,-0.025894802675904084,-0.21535684460588989,-0.20842038144154332,0.5518886809209619,0.10553445057628859,-0.012890926888819638,-0.04574038922617254,-0.1571356589765296,-0.15096032694197584,0.27779655206297915,0.1028365145554548
Cingulate_Mid_R,0.5564724123615861,0.331523070948864,-0.3177860843874475,0.10839061356320454,0.26863016686460073,-0.35512978949585533,0.4863936261800532,0.5444086988080694,0.28119707880275774,-0.13440352515849632,0.8727112422905612,0.21812879181890354,0.0,-0.15228838764678443,0.7720297219810137,0.18983278270147613,0.8118520274439729,-0.23796338587757976,0.6893904552187822,-0.1077959170380393,0.8268044777586331,0.46163243508026475,0.4214481083354564,0.6149932110714202,-0.035983686771819845,0.5227628386317169,0.6000674583095887,0.5988052578161497,0.05450560455202848,1.0,0.6988068575718792,0.04806616275128215,-0.2519025067962298,0.16966399291009424,0.1007686414472033,-0.09355095194779438,0.1613160161627986,0.3972030243367325,0.6313673822812143,0.8653538716558641,0.6065079138553473,0.34904755451100317,-0.03539413709933809,-0.2967417476726963,-0.22082988014550872,-0.05398249268136303,0.40340693428375435,0.07944518381877676,0.24894447941021777,0.33315502902071403,0.4836847006904347,0.4365553349871955,0.03251970658253865,0.2459619912818926,0.6345762593186133,-0.3638271505439749,0.22154133138953352,0.35498250675196563,0.30602430884385073,0.6806744273643931,0.07640153039686104,-0.1978752475621197,0.11420091943561621,0.0,0.46495393474904684,-0.33016788575907974,0.18069420675290582,-0.24025156723049446,0.7406625346869891,0.5691737763020299,-0.2318318633741145,-0.1591580020741664,-0.13112015840664892,0.7850875034277397,0.8155767460190038,0.7290166553824639,0.698030354980198,0.5127725306708882,0.04350477227297421,0.7967286130566641
ACC_pre_R,0.5513180296419856,0.33414662902756437,-0.13690393134305615,0.1950711956847411,0.29816386992150296,-0.1383913756257812,0.22276967031103162,0.3701064838280347,0.34425363239847995,-0.10844967096593076,0.6809190072488179,0.1802637708479975,0.0,-0.1313844156765697,0.3465096384670594,0.01263541201485897,0.7951525508300724,-0.07139748791519127,0.516046949482652,-0.08610819544227202,0.5229834957452864,0.49803039257547344,0.5416655502163978,0.4772560910177864,-0.13226925331999376,0.20343566759781162,0.3170958636212284,0.35865840298683815,0.14682466990321236,0.6988068575718792,1.0,0.06537493425481045,-0.08667492998969942,0.11897212396683318,0.250378630233176,-0.06722103652177823,0.12938114458282346,0.37328737648824245,0.6957736166754709,0.8205131221720368,0.4283037409575675,0.28964137146379604,0.1472974883731116,-0.06345439599656034,-0.03340710883342865,0.023586728073898965,0.39186664087139034,0.03271128829371614,0.27826668071591565,0.2251753912583153,0.4821452563427022,0.3963398590783448,0.35064075600859435,0.29028829366180453,0.43559777896067714,-0.19860198054968514,0.4556466395469601,0.25806398330154356,0.31121800693057355,0.641606106328211,0.1139911708195165,-0.11380112026475653,0.16632025522703736,0.0,0.5064433159475459,-0.13564273085018555,0.3204782870855853,-0.14851717816143606,0.9263596316579903,0.46717243393087754,-0.12471119686341292,-0.17616155097947414,0.04819771028005812,0.9309748752252622,0.8966520706014771,0.8617295207756318,0.5844349622431531,0.4147796427330854,0.03876370057727757,0.930000361819983
Hippocampus_L,-0.34525339582241416,-0.42570121437323954,0.5342422659093438,0.2809983164902826,0.5700892264783115,0.660119555062404,0.23537024084963737,0.5101326055062171,0.5807094827083926,0.4415907094515225,-0.07854928318374321,0.09032051478715701,0.0,0.4509466896280618,-0.09871194633215426,-0.46405718514118466,0.31171233804063364,0.7698069486181707,0.2906219030041093,0.33502280578201843,-0.04006571246880038,0.5551928708195243,0.5009065408317304,0.09012780901290728,-0.1002995545040211,-0.04988685492761474,0.2323794751161509,-0.22114923230456038,-0.12885024953796032,0.04806616275128215,0.06537493425481045,1.0,0.5088282304998217,-0.5306049450386687,0.05598740959445992,0.7185270081789809,-0.08378627589244318,-0.533894248720814,-0.22792272812729117,0.000336454563789541,-0.1172862962545616,0.396394698536606,-0.15270654671103587,0.6571138136667117,0.512056589083609,0.22696600900070532,-0.44329787046958824,0.0977844469530944,0.00991599343410156,0.012986763646959406,-0.47526991835536736,0.5610931221052958,0.5776894371399952,-0.40082497265103306,0.5005307054329657,0.6420396905406772,-0.45187477655203573,-0.3380573479126901,0.5440356818507024,0.3415007606945598,0.3424051807972513,0.488408474893032,0.602062728348392,0.0,-0.238550408173054,0.7284754119439288,0.596624789803017,0.6861732674538963,0.12942243197660877,-0.09012835361770281,0.5237001934165577,0.5743796029978517,-0.05305976892404696,0.022450920749945782,0.14671362777767938,0.3290044974667347,-0.0884465818247667,-0.02638363212400054,0.2128860342146812,0.0577447045712259
Cerebellum_6_R,-0.37776138690058186,-0.6113595164121479,0.3998976973886739,0.4554736396148926,0.04418691373589531,0.7812245387817033,0.12003010094192183,0.023704704431070145,0.42581037636369434,0.3167192541776529,-0.29522047797458895,-0.3257524442381967,0.0,0.39653478967126315,-0.38857201858194096,-0.42414274637067306,-0.09305456904449569,0.6943947331162322,-0.019881514235299744,0.07041445324951501,-0.33970709353685963,0.021573434122758584,0.10049319569826243,-0.14255419286435103,-0.3301213233073849,-0.08209354119240889,-0.12003470530049469,-0.33927633567516935,0.1621150609667247,-0.2519025067962298,-0.08667492998969942,0.5088282304998217,1.0,-0.4917786175205604,0.3643518765853237,0.48120101090421985,-0.13155448723059154,-0.5335080044556961,-0.30620883325753845,-0.29728949232540025,-0.4009211770060873,-0.01894567279814222,-0.1350534535060138,0.754477832968038,0.6765126205675459,0.43902445939679363,-0.2600021520072335,-0.0017201804096847219,0.0649106441447921,-0.06634314884458317,-0.279788911051008,0.10497759803910729,0.5007754529904558,-0.5062502421376758,-0.01874660436896862,0.6132568329286647,-0.3104069947435297,-0.6700174566265963,0.17417360046742805,-0.126234890486644,0.2724919856166449,0.47611235660784307,0.5804896668036191,0.0,-0.2804253302785526,0.7247465636165263,0.40705618205976335,0.6514237417077452,-0.11469407141637193,-0.20518811211006638,0.4558330584204396,0.5686152625815329,0.28197812805266786,-0.19164540565053229,-0.09776424861520204,-0.08526102603661163,-0.46653894304174015,-0.34434012180900064,0.25558581087808313,-0.1988824499294901
OFCmed_R,0.6457521119879118,0.6859066019669355,-0.3705367165407428,-0.3485714911310108,0.008428668637108689,-0.7261601189209085,-0.02883521091253277,0.024445421112455297,-0.34721176574448864,-0.43345112022310334,0.1833785264885245,0.3634926396091747,0.0,-0.5995666310664656,0.41081512513138363,0.4018796352753745,0.047666521994441685,-0.7493293215130532,0.10886831975367287,-0.2857625229471412,0.11766728182785209,0.017877801995126313,-0.1653721750555816,0.1815798411346123,0.06588852709887978,-0.23104470331420818,0.17390265677807196,0.41048328556207536,0.10739410668096537,0.16966399291009424,0.11897212396683318,-0.5306049450386687,-0.4917786175205604,1.0,-0.2888080161622773,-0.6246586547540975,0.17228547402653716,0.6806460183799461,0.4066428118931719,0.2577922037373971,0.5137387078055239,0.18772695299124864,0.2739309928514356,-0.6915433065796841,-0.4496368093944826,-0.2905105434093468,0.3836528070884525,-0.35623307136718724,0.032722304695383016,-0.042868350064559274,0.48808227448980374,0.056369811274156675,-0.5052001666405767,0.7497561707301292,0.08170237284179929,-0.7805703435150368,0.7052726220941838,0.6407434340391545,-0.2601649229455941,0.24983132148702317,-0.17588773374349587,-0.4580854283484185,-0.6566225699659795,0.0,0.5303628847804998,-0.7386540568864784,-0.3376953369033955,-0.7144344314102354,0.1561269162223842,0.15135814041075293,-0.5753235647220982,-0.4977800575540978,-0.1423759804616566,0.22445954286287037,0.031264608523767494,0.07719123285240301,0.46893076681930124,0.3994029337855315,-0.31719892002814937,0.17172329398423264
Temporal_Inf_R,0.22342963802056012,-0.15057452528505946,-0.14864632954212414,0.8763124487456899,-0.045925056990559085,0.4008548686895717,0.17558949921939596,0.12109570585566896,0.4949969157205829,-0.007129537405614998,0.14376810126441117,-0.5667975331928189,0.0,0.11178110189351535,-0.06394163154576257,-0.12868576131202905,0.15835145570735784,0.26434945710515706,0.038184948178360545,-0.3091615337204459,-0.06420727176431743,0.023500740160606225,0.14152666719558749,0.03578172627067958,-0.3359127475418151,0.12519342051127977,0.19385058381545825,0.0715550456178324,0.5064762123838032,0.1007686414472033,0.250378630233176,0.05598740959445992,0.3643518765853237,-0.2888080161622773,1.0,-0.06052396438503622,-0.23724503820977136,0.07963242360544735,0.19838801967433312,0.14613536397934715,-0.4208567519547772,-0.23549045515760822,-0.02258274507374738,0.45439860668774823,0.43532184152567927,0.2298403693449532,0.4331497998288328,0.0443578391317538,0.307712370963162,-0.07745765542933594,0.47566946512800934,0.02717800525046374,0.3457564970293735,-0.191305136839188,0.1591437730351622,0.3557380842042911,0.21434082290629172,-0.502731295881675,-0.17653743233975358,-0.05605628341762324,0.28605049952560135,0.35150318253360063,0.6973152472403327,0.0,-0.04662201105577244,0.27997982675213406,0.15041947207301629,0.32388900852187563,0.22475996644892474,0.06434079020657106,0.1662914959423579,0.21411872832448386,0.36475918010746033,0.17974523689709584,0.1816431729341349,0.06691515618330103,-0.280889235852571,-0.23305649890187102,0.3304840117372962,0.17949557525665974
Heschl_L,-0.6925125328458014,-0.6966282641941526,0.46035165662403194,0.017483477906217054,0.10992242139193016,0.6840752880341284,-0.08817701042187598,0.057901051672509786,0.3463094511166646,0.4002800073494442,-0.13198119004824915,-0.08652190906678033,0.0,0.4265308007868384,-0.4306615626099841,-0.36565965820428725,0.010726547748179908,0.8365378945835467,0.01931795206001743,0.41903452501696375,-0.16736334971691516,0.024324735199778364,0.26754122364721467,-0.19295329987988555,-0.0965861150150986,0.026561517945123802,-0.303176012194393,-0.31576922406087854,-0.2720280770359063,-0.09355095194779438,-0.06722103652177823,0.7185270081789809,0.48120101090421985,-0.6246586547540975,-0.06052396438503622,1.0,0.05614009361726067,-0.8515116504180227,-0.5166708916974392,-0.30866620349403856,-0.3402568381228,0.015165336456352445,-0.25334585203745186,0.5920961783821346,0.4363096290933185,0.27423798456120524,-0.6840167417171389,0.3264463635067475,-0.10619328644069621,0.3694150378883539,-0.6905288403300568,0.09126020588490127,0.5896697760100955,-0.5965529214823835,-0.06662256789223223,0.7216588333009579,-0.6301548362093353,-0.46830845251152414,0.7566890969270135,-0.020164320593261953,0.2946158747518299,0.3235013632469595,0.44372315255753,0.0,-0.5097144904224418,0.7738579031476699,0.39980746046544724,0.7195818854277222,-0.11195954399902708,-0.16679976479680805,0.47844476397401237,0.5283230411683331,-0.15037525232735843,-0.18912952562167942,-0.005311900811823047,0.0468972390312393,-0.3122481684516707,-0.3730725663329688,0.42993699580635614,-0.11263273711217262
Cerebellum_7b_L,0.05650561767658584,0.07052794056370387,-0.20188185927886032,-0.3050442183353669,-0.0007784253879126932,-0.23234075862656153,-0.13988184097978842,-0.12351188907345294,-0.0969413102694611,-0.09810788502037492,0.1976088140773179,0.11608889418236712,0.0,-0.1614834222443306,0.04785939678921765,0.1875342668850428,0.06642359999785093,-0.11164246135365476,0.06242572918469439,0.07273359582324368,0.16471710906987205,0.0010452347260985243,-0.028419492051008344,-0.032407810236988105,0.2227993718309962,0.05672597832758458,-0.09913604147626247,0.13170159030379114,-0.18501839258876984,0.1613160161627986,0.12938114458282346,-0.08378627589244318,-0.13155448723059154,0.17228547402653716,-0.23724503820977136,0.05614009361726067,1.0,0.06793610947432822,0.010541135741073487,0.0993328029599193,0.23884162981446727,0.027754173270477224,0.12420688826168641,-0.2520223794771594,-0.2562424000634139,-0.1374821958152669,-0.026744007051512603,0.12967071040825193,0.06316004663761027,0.31598732105054783,-0.008383883333821793,-0.005100369316536441,0.01778499279207828,0.09329438318242307,-0.04647428194402307,-0.20055245731287222,6.429796606710179e-05,0.19479750759930642,0.17992581845147787,0.1437867671570051,-0.024068434419990573,-0.315389330084946,-0.24341289846530745,0.0,-0.0031158594336209095,-0.1542031589742852,-0.09710168808902846,-0.11877415122391698,0.12849926064534317,-0.04565360319600088,-0.1491319513544367,-0.10836133943262855,-0.1063458463437088,0.1665203435987805,0.13796968973494775,0.16302810178104413,0.27026038397729657,0.0729895394904685,0.011845320209127423,0.16824329695588763
OFCpost_R,0.879812904340335,0.8635050645668996,-0.515103018497933,-0.04971117852575653,0.08505179019194156,-0.74704204302679,0.08569175997203327,0.18238715379253573,-0.22227627309434053,-0.46447638259976903,0.43708918251917583,0.21490892676143417,0.0,-0.506135552170653,0.5869045562166119,0.37267852803716495,0.316037256888066,-0.8089800972727702,0.22127624907310728,-0.4013892975801832,0.38266305027054615,0.23316059642116785,-0.015155218872932532,0.35826341271232504,0.13708308584782491,0.025663745134162898,0.47542226695656553,0.5120020615296005,0.2839385787307033,0.3972030243367325,0.37328737648824245,-0.533894248720814,-0.5335080044556961,0.6806460183799461,0.07963242360544735,-0.8515116504180227,0.06793610947432822,1.0,0.6572140874097561,0.5961242739301901,0.4866218246219141,0.14387791875878705,0.3324815368581077,-0.6428450630992452,-0.46279983225926935,-0.30671785722461903,0.760801990242489,-0.22089827630781866,0.18593532821011133,-0.21424474198946766,0.801459005792873,0.14757701581452562,-0.4646823010129818,0.7257641597185992,0.31751243303765475,-0.7332605316565055,0.726540339744914,0.6467167832382483,-0.4821287998404633,0.3223353026763943,-0.2566288105407676,-0.37764301925910626,-0.39008837092006055,0.0,0.5672145466831858,-0.7978298852252405,-0.32392730827472593,-0.7049314100148703,0.4352010934484634,0.2817325511712637,-0.5690559932816008,-0.551158587499865,0.07294933527087061,0.5322712787713059,0.31501392917242166,0.329191230675494,0.5774974843575953,0.5354168937057842,-0.2851697882154275,0.4605557374194782
ACC_sub_L,0.7594453978085127,0.5924485622025363,-0.29330611514740274,0.21664705273554058,0.21247327293054108,-0.4191643943774184,0.36817304458268946,0.4052813216232577,0.23620753803635516,-0.20400347833304455,0.5314060370257048,0.25950248418327376,0.0,-0.24773233822008664,0.5681906946317724,0.1374893613953807,0.6459712786948253,-0.4217162350111874,0.5346456685610365,-0.21759965597580241,0.5029894139875772,0.437458508873954,0.40194204666490335,0.5968100549872997,0.0010429684214621473,0.17197226227448814,0.48664729326218464,0.39114591257888226,0.21966574570472872,0.6313673822812143,0.6957736166754709,-0.22792272812729117,-0.30620883325753845,0.4066428118931719,0.19838801967433312,-0.5166708916974392,0.010541135741073487,0.6572140874097561,1.0,0.8006511519032702,0.5782081260993474,0.2801143449765792,0.19892702544088775,-0.3412862177235538,-0.2819651504155423,-0.2651406433869306,0.5815487908328615,-0.2582712543426125,0.34366496568660665,-0.09861707825451646,0.6516762404093565,0.3589707078531363,-0.01836500987787757,0.554662387073355,0.49448562664709944,-0.4940611032729179,0.6115433408966569,0.45422731890912255,-0.15921388578625414,0.5612980526079321,0.10454116116806854,-0.14756074808446248,-0.03869518942447109,0.0,0.7227267790056698,-0.44884938125270646,0.28315383710820186,-0.5353671110435516,0.7211914073501913,0.44771324846226124,-0.28423073197376864,-0.39431450351161834,-0.0172734696185032,0.702606428930923,0.6603143264826893,0.6208732154316323,0.6912986990801153,0.5228434718552737,-0.30249458046419936,0.7187498514234545
Frontal_Sup_2_R,0.7145590103557514,0.5276981539172455,-0.27958080783288,0.16345897493594114,0.3704780555070304,-0.4066579678355456,0.48808438987158553,0.5722460891939388,0.23698931685047298,-0.18438316496858131,0.8345018652123075,0.2563673298241137,0.0,-0.1909556232399794,0.7504794617150446,0.16852878797003598,0.8643469594832109,-0.3350734694981321,0.5994541052977816,-0.15825032053708823,0.787183887522165,0.593350801554835,0.5059879791473856,0.5938834692333222,-0.07450680396341171,0.38457008339324195,0.6484264942388569,0.5947065858746917,0.14934547020815764,0.8653538716558641,0.8205131221720368,0.000336454563789541,-0.29728949232540025,0.2577922037373971,0.14613536397934715,-0.30866620349403856,0.0993328029599193,0.5961242739301901,0.8006511519032702,1.0,0.6461638724857311,0.37206630416916275,0.11063124791910599,-0.2943922766879387,-0.22574663376060003,-0.1120023376751078,0.5400575110637982,-0.08763858963188348,0.28730757188702,0.12896604627751201,0.5916403982936287,0.4999912946186709,0.03175495050914375,0.3742060653624887,0.676092588286358,-0.43566562235430256,0.43332859834869036,0.4333226378933275,0.14778068478946174,0.7618994257461343,0.027154624733221604,-0.17120246250308607,0.08048356595372745,0.0,0.6200516307868797,-0.4059240460524477,0.2007328735913532,-0.34915121910438535,0.8721230452078672,0.5023247251990163,-0.26821991298179254,-0.31157009810236397,-0.01101576476175877,0.9046007079206645,0.8528012354086641,0.8299512546053244,0.742536801513394,0.5744241773771057,-0.0648554574367655,0.9107780667017199
Thal_LGN_R,0.5680674799792944,0.5323878780676838,-0.20917510601038097,-0.3165137094269792,0.3471711242988201,-0.5710590372446464,0.3851811608818407,0.3795782750499411,-0.013576619913463752,-0.14405724826920563,0.4819335639959461,0.5478414638528245,0.0,-0.3310753924374172,0.673377461528241,0.2501089271542399,0.5467560557096807,-0.50212302250292,0.528200071136364,-0.05716911111543663,0.5587114635483648,0.45358810930045185,0.2766053539499204,0.5400655562717208,0.17593773859238496,0.08977317492268767,0.4461434379989839,0.4337188682535181,-0.11465145174671482,0.6065079138553473,0.4283037409575675,-0.1172862962545616,-0.4009211770060873,0.5137387078055239,-0.4208567519547772,-0.3402568381228,0.23884162981446727,0.4866218246219141,0.5782081260993474,0.6461638724857311,1.0,0.5493690542527729,0.07841026615550122,-0.5489834946668862,-0.45178093080960896,-0.24175712145797154,0.22830142949760607,-0.2828789084848388,0.15608493079553956,0.09753702974014139,0.26597674492677287,0.40967993016461196,-0.23610123038782863,0.5074800620106026,0.49321472913872993,-0.668928489310359,0.346397913593378,0.6556920387045098,0.09347981486409994,0.6732087607677143,-0.02748818823852509,-0.36907784413632266,-0.40572876921315526,0.0,0.624994635297635,-0.5313432116029955,0.11774699538480007,-0.5171497069410781,0.50327678417867,0.41039401015420124,-0.35358126888328983,-0.3196083914492716,-0.2539756940269742,0.5205117760294629,0.5079963974966041,0.5520183359146094,0.7891483093306174,0.7097280981480275,-0.35950953129733887,0.5162146319703538
Thal_VA_L,0.349028795662055,0.22492730512558723,0.2612948290073747,-0.06504705112143479,0.5666851397225278,-0.03382489404569392,0.3251416207193567,0.563036518121316,0.44643432226349006,0.22276765170415438,0.028032755707288713,0.6286539466904363,0.0,-0.018261568938813876,0.3637637571891045,-0.1654099155639388,0.5182276320774651,0.035271418790717275,0.46746205041340055,0.252895608735846,0.2398284393311724,0.709921375928856,0.5256313840346974,0.5867692926873324,0.2869244626043251,-0.14992868817110744,0.42035641426653014,-0.03598413949579099,-0.25646765192313864,0.34904755451100317,0.28964137146379604,0.396394698536606,-0.01894567279814222,0.18772695299124864,-0.23549045515760822,0.015165336456352445,0.027754173270477224,0.14387791875878705,0.2801143449765792,0.37206630416916275,0.5493690542527729,1.0,-0.009654818429930608,-0.08794366235147831,-0.09094917860611335,-0.29598966697569334,0.04213829049028804,-0.1470164627812134,0.24768604750954565,-0.2309770090969973,-0.043371181118409305,0.563147732358391,0.2271153976492862,0.22173150825260657,0.6473138950522507,-0.15555766126364545,0.14218076651881295,0.40060943705243446,0.13992946932729877,0.670497082452189,0.2761127668936611,0.06350674272570915,-0.044572519163045346,0.0,0.39094736291840676,0.04197004831804862,0.4413732494246963,0.041339229220444695,0.4265520026104218,0.3251640449613412,0.1974265597085331,0.2710319974081218,-0.2752943937960364,0.3325361075787772,0.40620733975199547,0.5628257204627416,0.55874387582261,0.7763805890291195,-0.41519672545377745,0.3072166899847507
Cerebellum_Crus2_L,0.29875196724681546,0.3540447311125634,-0.09567298225783936,-0.10082012416794689,-0.04803190987853215,-0.21026221605680698,-0.1721773113435165,-0.012926255244549417,-0.08973499945139947,-0.08227862868792857,-0.002940076818128611,0.08591978771199206,0.0,-0.0858619795132112,0.04248286867734519,0.06158664297421235,0.06591517977757662,-0.20901005215060264,-0.01783085464946425,-0.14423570893458637,-0.07989830569951126,0.038829211520477865,0.029400997347404673,-0.0200108258639689,0.03037674751587406,-0.15440282259051788,0.014327557535945085,0.043417292855703754,0.2176719382417594,-0.03539413709933809,0.1472974883731116,-0.15270654671103587,-0.1350534535060138,0.2739309928514356,-0.02258274507374738,-0.25334585203745186,0.12420688826168641,0.3324815368581077,0.19892702544088775,0.11063124791910599,0.07841026615550122,-0.009654818429930608,1.0,-0.16464049961893312,-0.12830994148224575,-0.16902262131540027,0.20317723756105582,-0.15018070928200697,0.16943595619334678,-0.1205273756379819,0.18331036563368266,-0.005166114440813832,-0.11094093703513598,0.3685678860835845,-0.020187840400113226,-0.19747141001150273,0.3632276461522174,0.23182416966988195,-0.16885943631744696,0.05438330123035029,-0.021202197126617018,0.011475999479327313,-0.23278102590098584,0.0,0.13413881400242894,-0.20801053461108512,-0.10572272212710686,-0.24627143846617183,0.10741680030265853,0.042411030154624996,-0.08911347741766958,-0.2565087214297423,0.06107744605873505,0.13323846492349511,0.026843470204916068,0.07431255941479313,0.13883591104464793,0.11076951789163565,-0.02999380762440855,0.1036605085181693
LC_L,-0.4831484726491021,-0.6935059839025393,0.4982462813882502,0.5555852186892468,0.10067520625927555,0.9409928497800243,0.12902934843783115,0.08162009804436922,0.5073997809091041,0.4100173835788394,-0.3035422833168112,-0.42492859923659737,0.0,0.5592960128550093,-0.4775839207285562,-0.5086159760706456,-0.02350893840650564,0.8348711174483514,-0.0809653569141852,0.16571614530158615,-0.38705260472636893,0.06999281981546819,0.198667062697861,-0.169593690870837,-0.39049190716236515,-0.06443128655969678,-0.08475354476350637,-0.40013182563193767,0.16196197616714095,-0.2967417476726963,-0.06345439599656034,0.6571138136667117,0.754477832968038,-0.6915433065796841,0.45439860668774823,0.5920961783821346,-0.2520223794771594,-0.6428450630992452,-0.3412862177235538,-0.2943922766879387,-0.5489834946668862,-0.08794366235147831,-0.16464049961893312,1.0,0.8282133654155425,0.3935054431637723,-0.3887280001790101,0.1150568965731578,0.07538014472081132,-0.027204131381583105,-0.39393819904752453,0.1489584630282238,0.609415630277371,-0.6237259638294645,0.02492838270807919,0.83301353129508,-0.4295062286993357,-0.8209417581917696,0.2546298585816712,-0.12463206152606769,0.3034050463607814,0.6826044191693842,0.7317185773444064,0.0,-0.36066294903392476,0.8913286334931042,0.4875622383815111,0.7597537204999409,-0.08520033417132862,-0.15350752418752572,0.6206248444649802,0.5554892664414375,0.2626009684624411,-0.2135437768230527,-0.09536498937890764,-0.07375331220425235,-0.6063237469284065,-0.43245820173928357,0.3615975008902005,-0.1734335445298499
Cerebellum_9_L,-0.27606562497913806,-0.5372883537692991,0.2762548672655781,0.4887864316966515,0.028105739538960773,0.7458081249359919,0.16965039500469262,0.09126773116267589,0.3273656618859676,0.20945952895856781,-0.18557955047673474,-0.3670691314005332,0.0,0.3325700709187683,-0.30532220577353814,-0.3138179324458083,-0.002564361382965389,0.5945005090285946,-0.012345793986582152,-0.06363442397063569,-0.40264555978522026,0.03497342212669401,0.05615860551041493,-0.15295925758266518,-0.488830253713208,-0.17723308934102722,0.008814052433618555,-0.13497634011266213,0.3514080702036853,-0.22082988014550872,-0.03340710883342865,0.512056589083609,0.6765126205675459,-0.4496368093944826,0.43532184152567927,0.4363096290933185,-0.2562424000634139,-0.46279983225926935,-0.2819651504155423,-0.22574663376060003,-0.45178093080960896,-0.09094917860611335,-0.12830994148224575,0.8282133654155425,1.0,0.42988965243014227,-0.2754147771960779,-0.02090543018648507,0.08410169686091222,0.08150862868710422,-0.1980760441776239,0.12766825661630063,0.36527779208960753,-0.4290257056032927,0.0513379740725455,0.588158310929433,-0.20407769666669795,-0.7338078227837641,0.22832004448854815,-0.03113910439499894,0.21340076355307752,0.5763815371859353,0.5291729564129108,0.0,-0.29588032739387876,0.6633237506798302,0.2885058678878872,0.5357036719820395,-0.06648872334795453,-0.12738337458072557,0.42212562971697215,0.3326729633428544,0.2741505510555117,-0.15088244665941558,-0.12907215704025538,-0.0803526699110538,-0.5198781942193634,-0.37589004075435933,0.44794405353967376,-0.12150224219096832
