,Hippocampus_L,Amygdala_R,Thal_PuI_L,Cerebellum_10_R,Cerebellum_8_R,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_3_R,Cerebellum_3_L,Frontal_Sup_2_R,Amygdala_L,Raphe_M,Temporal_Pole_Sup_R,Parietal_Sup_L,LC_R,Thal_IL_L,Thal_PuM_L,Temporal_Pole_Mid_L,Frontal_Inf_Tri_R,Supp_Motor_Area_L,Rolandic_Oper_L,Precuneus_R,Thal_VA_R,Insula_L,Thal_MDm_L,SN_pr_R,Thal_PuA_L,Calcarine_L,Vermis_1_2,Rectus_R,Vermis_4_5,Red_N_L,Occipital_Mid_L,Cingulate_Mid_L,Thal_LGN_L,Rolandic_Oper_R,Raphe_D,SN_pr_L,Temporal_Sup_L,OFCmed_R,Angular_R,Lingual_L,OFCpost_R,Fusiform_R,Cerebellum_Crus1_R,ParaHippocampal_L,Vermis_3,ACC_pre_L,Cingulate_Post_R,Parietal_Inf_R,ACC_pre_R,Cerebellum_4_5_L,Precentral_L,Olfactory_L,Lingual_R,Cingulate_Post_L,Supp_Motor_Area_R,Temporal_Inf_R,Frontal_Inf_Orb_2_R,Thal_PuA_R,Cerebellum_9_R,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,Caudate_R,Cerebellum_Crus1_L,Postcentral_L,Temporal_Pole_Sup_L,ParaHippocampal_R,Temporal_Sup_R,Precentral_R,Angular_L,Frontal_Mid_2_R,VTA_L,Frontal_Inf_Tri_L
Amygdala_L,0.15984893825089577,0.7707780939014006,0.5754039741120477,-0.005448776880631489,-0.14780641487590027,0.29053710605917743,0.6289417814649627,-0.24845720265273644,-0.418058947673599,0.5845425417770906,1.0,0.21608645272780136,0.6130196538178241,-0.11888395171419354,0.18221694968873814,0.7430363588778071,0.842592172743237,0.27392626374808327,0.4989609224714407,0.6726438527233564,-0.15656103061457405,-0.4631869749710079,0.5890182472457511,0.6972910549093283,0.32379988180993474,0.49059791225410426,0.8041596605864697,-0.40534742702330284,-0.48163695908373216,0.3222280188551582,-0.3075993285022103,0.6420478872554161,0.0,0.33833005895413826,0.28603567540620867,0.1262909677038681,0.1439024922384618,0.6154009872978345,-0.1275631213717666,0.426650399702543,-0.2465046184426361,-0.3869734067544226,0.5790648831743076,-0.447956531071742,0.22172635326827014,-0.17928491887392076,-0.1972323584241558,0.5501755381907698,-0.2981492820030977,0.04409108218198318,0.2644341350426804,-0.4187874125652307,0.4497896932932865,0.3000871454234744,-0.3698354004963942,0.14290361626064285,0.7035863658411056,-0.0927884834754449,0.3889226110311838,-0.1989097704250729,-0.1925442635760781,0.3808827203632161,0.46892511652259766,0.6364327395488111,0.29629801351635304,0.04572072645308779,-0.22723038208125204,0.4504732941949179,0.08190452673545094,-0.06524230710151666,0.40687166842139966,-0.00969661089881119,0.6514401343801124,0.2667701282714289,0.7032138432701927
Raphe_M,0.3155732529530353,0.30269820157009975,0.3439222930665376,0.37402936678688614,-0.3663953583437719,-0.02175252100580208,0.1919491281754046,0.47948952804680534,0.2286755065439334,-0.0724374904771725,0.21608645272780136,1.0,0.1269532725368299,0.26621141343894406,0.22122763307980547,0.19691924008085487,0.39432366382565004,0.04549586876558832,0.03533723831277055,-0.15600654114944404,-0.23985078096683304,-0.04031780304874695,0.29198824722872596,0.23425680806121524,0.26756045464341,0.15627501476802186,0.19614176532334784,-0.24716322817501774,0.1674870178591331,0.024219658156794395,0.11423619929148485,0.3568594356148099,0.0,-0.3423658302821297,0.04077368007745081,0.29714650558058514,0.2551812048337662,0.24373216053477081,0.25423204976260727,-0.07508269549476225,0.38312640816302534,0.22202580073064918,0.00760653645069436,0.2830597740588827,-0.45863803817586496,0.37796015089910107,0.34415388431524996,0.07287040790287078,-0.06189399905744783,0.04232256505218887,-0.14200998944752719,0.2655274880879868,-0.35661380020076405,0.026383771451309275,0.265691684247312,-0.3754441354279687,0.03362755386765489,0.2037746731859442,-0.07699939597233599,0.24392779439009915,0.21204702390892924,-0.12112997597817574,0.26472785085323824,0.14746748240011684,-0.03781086488931923,-0.18186362435358197,-0.500964259281226,0.22997342705822185,0.49663271567049677,0.2711624677861806,-0.07370168507953698,0.1274601751863598,0.02390858800163035,-0.06938926842526338,0.3297890657480427
Temporal_Pole_Sup_R,-0.34525339582241416,0.5810088762327672,0.20961539631435946,0.033990136225781356,-0.27973321814646884,0.5051409284552545,0.6866181588931936,-0.41190407962707515,-0.5727739847613866,0.7145590103557514,0.6130196538178241,0.1269532725368299,1.0,-0.27028126246462647,0.27648526379701177,0.6676221901666441,0.4865283732255598,0.34722145618142825,0.7208885884010667,0.6981819920099491,-0.3276151345902759,-0.6267692050757506,0.5880157735757555,0.63714171884344,0.18701406656267353,0.25086921915557464,0.7422569264759551,-0.192678253151037,-0.6662960465998419,0.5597760144452877,-0.5674764015267675,0.41285038648571504,0.0,0.5006968046874258,0.008728123069686252,0.3213227881977385,-0.06280316946437892,0.3046399090828429,-0.5078794830390514,0.6457521119879118,-0.44989994130185534,-0.6297118499958868,0.879812904340335,-0.4790951118449939,0.5269432926667497,-0.4835279589267416,-0.3875956463353924,0.792818537075944,-0.5396083016013243,-0.16002479501905073,0.5513180296419856,-0.6176882059294254,0.5299043402223723,0.33701203562612403,-0.5718917615092167,-0.09653084388691825,0.6394838108444361,0.22342963802056012,0.8003773454128021,-0.2181856398193791,-0.42825696836038685,0.5884393596919039,0.24880770597488125,0.5324844065222162,0.48980648507709545,0.469206371481185,-0.14230659452949548,0.39528635637443066,0.10424097990136957,-0.19637370517012576,0.4331497492916074,-0.16940418559799325,0.6728659908725791,-0.2275836867187998,0.47627197889471984
Parietal_Sup_L,0.488408474893032,0.09093184907371495,0.04419509088632335,-0.15760754930395304,0.05586478028528449,-0.014521737990162216,-0.16806022135408102,0.41527650996114873,0.6748329412912163,-0.17120246250308607,-0.11888395171419354,0.26621141343894406,-0.27028126246462647,1.0,-0.08333762353832713,-0.11689885609680424,0.09897845301939223,-0.47078293406167193,-0.1962554534956636,-0.31061486644154257,0.03423577726485169,0.5209222147800753,-0.1726419086539319,-0.0243727212036514,0.2697407370551042,0.175792640167962,-0.11722481830740428,0.1596195603510739,0.6268209690597712,-0.4478004818361885,0.5534714202011219,-0.17363415823441886,0.0,-0.28877478519836003,0.25107174313165437,0.21048062961672037,0.4027922223541257,0.19550729530956695,0.2798742123074269,-0.4580854283484185,0.6704798631683425,0.5933770857040114,-0.37764301925910626,0.574561400837541,-0.328468278598112,0.6284122545400345,0.6285407706459544,-0.19325181728625218,0.4021855825549067,0.2474109150129984,-0.11380112026475653,0.6361513708322529,-0.34246687337496573,0.12672819042430616,0.5238870883223602,0.036470229627660236,-0.25202280261237814,0.35150318253360063,-0.32478284053313183,0.37345847553529343,0.1809723489293475,-0.1485661015436139,-0.3493826606880151,-0.027382997656112025,-0.07388735194046207,-0.26948859765095323,-0.19537571791520533,-0.35428585268812496,0.458668678419644,0.5089371616661997,-0.30931231006620225,0.134568578732072,-0.20202483472651478,0.2515914179643831,0.010519687283543501
LC_R,-0.10490614795700882,0.22228391774906978,-0.006178940247550175,0.16365852512537618,-0.1707005362103119,0.09177190363272476,0.13745275961838938,0.07122066043001919,-0.14052400138522114,0.10672237309363604,0.18221694968873814,0.22122763307980547,0.27648526379701177,-0.08333762353832713,1.0,0.17540239726866927,0.14863486460674746,0.13868804048792935,0.1106791820221482,0.07764026442959039,-0.2707874305167079,-0.23737733974677946,0.19549118396060677,0.10529893646650305,-0.09062955276948717,0.04253286275475023,0.22487979036649858,-0.21167712961951865,-0.2912156440129405,0.279791314927259,-0.1757680733402166,0.11283334235644074,0.0,0.031188041898756135,-0.023897880825962912,0.043389084250038755,-0.10498522587558773,-0.013862838329341062,-0.09422783559539727,0.14387624898878937,-0.030272369305262295,-0.18434376220592977,0.2634960672639089,-0.11980546981871097,-0.09114295570175089,-0.09659532888560379,-0.1163160111435763,0.1845226684866818,-0.23955690614746744,-0.06339403763915212,0.029349214991916537,-0.14036255027765374,0.04213048301817695,-0.07606018455444959,-0.13354668412186343,-0.14562063593140112,0.15304974883589925,0.08351220730262901,0.10439704783077688,-0.022423890043466798,-0.027533274348219013,0.05857406584246485,0.13300762953085976,0.08031920770656355,0.1248670057403937,0.023045341957153537,-0.19600329707788594,0.1764753622706718,0.0857579907882074,-0.07178843797213705,0.12587250165560201,0.019193813544813972,0.11976945188875511,-0.2856126503514332,0.11424454653275067
Thal_IL_L,-0.13815268260970512,0.7692213766194225,0.2757752036319144,-0.049259539064513656,-0.1190845506751235,0.19292721394528425,0.5357923352200962,-0.22995393037634126,-0.4626306809614945,0.5578508616696164,0.7430363588778071,0.19691924008085487,0.6676221901666441,-0.11689885609680424,0.17540239726866927,1.0,0.5722056518112435,0.11677574020906152,0.43448047101357434,0.6977805210489335,-0.24386384924758003,-0.41899195933127115,0.5830443998990374,0.5288731534295884,0.07797715736971407,0.6847499479215232,0.6827405897568944,-0.24750624164187315,-0.5725836376118358,0.5343616706678425,-0.4709467235341543,0.45869002624351785,0.0,0.41877329291188947,0.27098604976027046,0.16107773468386394,-0.06551156430238121,0.3688996963483006,-0.37833969531592726,0.49413035126811145,-0.291901317712412,-0.5251491602131344,0.5997985866689328,-0.4956705096308849,0.3099667338421194,-0.33116068972921153,-0.2683634992984343,0.5586665551571203,-0.35178366430525415,0.08344047440429521,0.18318273090582324,-0.5232109201556852,0.5731690558047562,0.1903664503288699,-0.4257386509405364,0.1646289272131849,0.8256430761099559,0.011908566788550845,0.37347591450606243,-0.4367846829124562,-0.3328677649009415,0.30025249311219143,0.24224562310599293,0.5352220775883298,0.27166516703349664,0.1323816417805944,-0.08488720084068187,0.3308456562644835,0.03584672454006592,-0.1512545261265957,0.47626904133410153,-0.13543008743300244,0.5610598184861306,-0.013899851979637865,0.5597511470002533
Thal_PuM_L,0.49165376620870216,0.7617199777370011,0.7503868132063006,0.015275869689225513,-0.13993893956583262,0.48737483536771486,0.6767376071996983,0.05247949089890739,-0.06596290709690049,0.6001782594759228,0.842592172743237,0.39432366382565004,0.4865283732255598,0.09897845301939223,0.14863486460674746,0.5722056518112435,1.0,0.28084417129223516,0.5409316025419366,0.5628771320301498,0.0785163465089309,-0.19850515231813665,0.5692632218801648,0.8109428230275051,0.5858039911656187,0.5165507700492056,0.706764822411896,-0.2719636634430281,-0.17783015970314406,-0.00816624892981319,-0.007496675756284356,0.6379815282773459,0.0,0.3034486990856113,0.4940849988420599,0.3644918447180324,0.44478652079969966,0.7595531399668586,0.2581939470645208,0.14360908753131651,0.052041574539370375,-0.004296847137136345,0.3026255915789247,-0.10572835190236846,-0.03458136625614862,0.2270136542073168,0.1262188281887847,0.5502915989436401,-0.055200508073708646,0.07885078099695372,0.4168544141324135,-0.02791260212701774,0.22752212272255123,0.5231801746111047,-0.037970483737085295,0.14940480346848478,0.5513094034650994,0.0025132250915605226,0.21100360982159785,0.20846241850715255,0.03013635353112063,0.4767271247284366,0.47364013457405474,0.7509058678980305,0.4463038542235891,-0.16818757027363154,-0.20524147971174353,0.4661293020971844,0.40197108042853386,0.23261686368553036,0.3991072816359954,0.1086925547812945,0.684937935092726,0.36506549351862305,0.8095190803874844
Temporal_Pole_Mid_L,-0.07849297562763231,0.06350328407504575,0.2686731988031742,0.3906752444869343,-0.36421485620769095,0.3824360868197883,0.5666211618531241,-0.13488065208608824,-0.4847847490414388,0.40536704142931956,0.27392626374808327,0.04549586876558832,0.34722145618142825,-0.47078293406167193,0.13868804048792935,0.11677574020906152,0.28084417129223516,1.0,0.4992423356400198,0.32369082701385565,0.19812387801513723,-0.4963315367731508,0.6263162519006243,0.49228434771327806,0.28345089935380846,-0.08070336364189876,0.2009932820274185,-0.424095162434779,-0.49878324075621644,0.37852677276104,-0.46951387612498274,0.6379523663424177,0.0,0.22578113955131637,-0.04128961600569316,0.20502571272462672,0.16393052972427663,0.20247374292600256,0.1638863142691532,0.44422288806115084,-0.2382949737607218,-0.3039800431358609,0.3147668190404431,-0.39327647875952615,0.02372819329846004,-0.18188535564145183,-0.485784171173677,0.5293122634839919,-0.45387964758023386,-0.24694836387941319,0.4157831713747975,-0.3538410027926057,0.045660011982094705,0.3324278647622593,-0.3492139099341977,-0.33084629993088127,0.2722078695330206,-0.5533662379701614,0.2546721468506324,0.04893932274560602,0.24801596440347423,0.43483224984751767,0.7474765648679473,0.4556611900947022,0.4789679501660956,0.07218245862259591,-0.01119619293775659,0.8932541471682764,0.040377797738005435,-0.4628833370755581,0.42187867074827357,0.19525020393335615,0.4842260598429047,-0.15347421683104379,0.41794256824793236
Frontal_Inf_Tri_R,-0.009500019527985093,0.5509457464711162,0.37507650484828337,0.07296909196723299,-0.21980736473952933,0.8756917307081539,0.9182815251451787,-0.2717748629769353,-0.39267718091324605,0.928589170514952,0.4989609224714407,0.03533723831277055,0.7208885884010667,-0.1962554534956636,0.1106791820221482,0.43448047101357434,0.5409316025419366,0.4992423356400198,1.0,0.7687687483092113,0.1644133382676961,-0.2777769584888062,0.6041277236233383,0.8421659721390113,0.5574566335612154,0.3263324851948493,0.6463416083213369,-0.06445248550407079,-0.37331481183854015,0.12487687351866279,-0.33658981096503093,0.48098687042173793,0.0,0.7462720421792655,0.09363925042772984,0.6348994010116679,0.21695349763824576,0.49144114092227026,-0.16791827254173117,0.28837054105106064,-0.24954221180764183,-0.2989584912290813,0.6053202367765469,-0.20430148191674394,0.28636594241498575,-0.18133876545313768,-0.24081474234860656,0.7561620963584581,-0.2503087011157056,-0.03846142427445779,0.8438618042572975,-0.3709640109263866,0.4951640911911721,0.7298272428475423,-0.3140441583283263,0.01381308035231038,0.6068269178028306,0.1841533128497656,0.5004869857898108,0.12825747437903573,-0.08590897379773964,0.925668332882224,0.2739928474956567,0.7469901486728854,0.8606061923306818,0.23546765362070232,0.09568553580828255,0.5219348770315666,0.30331574715511195,0.0567567522510002,0.6773492108745612,0.003448866209852199,0.9085736685008458,0.1710967159153365,0.6350327481575133
Supp_Motor_Area_L,-0.08406306441303335,0.7006491267548646,0.31894745919751033,-0.1121025922399603,-0.028230951337822646,0.5806815577812154,0.7769304166974674,-0.4127361716002137,-0.5892917174716272,0.882061569228837,0.6726438527233564,-0.15600654114944404,0.6981819920099491,-0.31061486644154257,0.07764026442959039,0.6977805210489335,0.5628771320301498,0.32369082701385565,0.7687687483092113,1.0,0.12071644611024071,-0.35289911159522486,0.5479067060026174,0.7120286340792407,0.2570970041505337,0.4893065754853824,0.7276948921207002,-0.028076172985939868,-0.5858662238361435,0.328044367123937,-0.4817725689866269,0.38540907066786956,0.0,0.8468988049828015,0.21403149835911384,0.29508745607521064,-0.05711990802050085,0.4805424109229992,-0.2981143735157131,0.4163652678423998,-0.4608907979512088,-0.5306609052159421,0.6477513678355072,-0.5350020719922839,0.4890372217672656,-0.40384818913642845,-0.39067691850554187,0.6392563380914386,-0.2485424177150314,-0.030493029717875313,0.5820157108222729,-0.6018050872052041,0.7973393727890187,0.5087292885788752,-0.47730236580700247,0.3363869226833297,0.9061161636325772,-0.015928772580702025,0.42858001703152343,-0.2899777060714532,-0.2949282638184459,0.7133642776882682,0.24417885542078932,0.717868838011177,0.6230222197536053,0.2610323278694013,0.23235532407273043,0.4168244706934048,-0.033821304320932874,-0.10428508843195318,0.7543411526053772,-0.11804009761096282,0.8768078255793803,0.2582365018564875,0.6396077962109011
Rolandic_Oper_L,0.5440356818507024,-0.07579208295004804,0.25974885386706537,-0.2069265026731982,0.3188044567031442,0.32783834983527077,0.1535263180927858,0.20470583677095597,0.26694388547605824,0.14778068478946174,-0.15656103061457405,-0.23985078096683304,-0.3276151345902759,0.03423577726485169,-0.2707874305167079,-0.24386384924758003,0.0785163465089309,0.19812387801513723,0.1644133382676961,0.12071644611024071,1.0,0.48227026721522837,-0.0380148315995024,0.23661143347338565,0.38621251667949197,0.09354182891283151,-0.2939952754406023,0.40427414561039354,0.3044687029831247,-0.47379571172479334,0.3067188883814311,-0.03893105473227248,0.0,0.32875794277441145,0.41047164440094647,0.15785224478179036,0.2993021061718231,0.23072751553371462,0.6505032483685262,-0.2601649229455941,0.1376641052438647,0.46267557890710287,-0.4821287998404633,0.25419740409156805,-0.07097695280966379,0.41929719235105833,0.2733535223268008,-0.010086732847543778,0.5124369230696225,0.033312408169706965,0.31121800693057355,0.35209248064746207,0.19050373349949543,0.43049394331290747,0.3606073109423703,0.4089348493728477,-0.0003692676510786489,-0.17653743233975358,-0.2936839733012823,0.38653675866724013,0.27649707695709647,0.323422789399706,0.08608449881237011,0.4085825509470848,0.3665111821494606,-0.30071277848708755,0.6492273556968572,0.16531451679514195,0.2206086227212804,0.17888318024441008,0.14050835332793282,0.15260380641325316,0.23638312986301543,0.4856784156696816,0.3481443557769263
Precuneus_R,0.5855009223184512,-0.17108041606038746,-0.024049592680029864,-0.32776248084277326,0.4994008944994469,0.015078386977237842,-0.3900443018199644,0.5842650099916625,0.7964727251892846,-0.24530606016967005,-0.4631869749710079,-0.04031780304874695,-0.6267692050757506,0.5209222147800753,-0.23737733974677946,-0.41899195933127115,-0.19850515231813665,-0.4963315367731508,-0.2777769584888062,-0.35289911159522486,0.48227026721522837,1.0,-0.5084230978992603,-0.26057616698954233,0.15620634751313472,0.13605627936867887,-0.5697438111017014,0.517749632177777,0.8192002062664132,-0.7809169292167348,0.7612212936802957,-0.4105580665047077,0.0,-0.04185037522953121,0.32478610704020855,0.22568042256533252,0.36071357163264917,-0.007486142800752535,0.4870336298613248,-0.7950511713167281,0.4957215643283284,0.8407841095497428,-0.7525505907001574,0.812803123918624,-0.34294822826386745,0.7105867936270343,0.7154653366578757,-0.49675166873257215,0.8702638170481735,0.2868843045737033,-0.07575751694193367,0.7864621658589599,-0.2146936712176473,0.15553869880858762,0.8129711332815494,0.45319939076301885,-0.362447639973336,0.38802957658023696,-0.6261794014395606,0.5307828722984216,0.20996284292443665,-0.14212580459796315,-0.5088627509474999,-0.16421647748056817,0.00026069342493463933,-0.4235345871526128,0.28260133707311946,-0.449187341383408,0.43471378688956813,0.744474483653936,-0.10736009784957938,0.09376025902565631,-0.2856577126591431,0.4198136831484955,-0.23030501924213317
Thal_VA_R,-0.02638363212400054,0.45398760285748246,0.3640734305008036,0.3087484798165784,-0.3434012939304724,0.42052779355473713,0.729307618073094,-0.0859216347871227,-0.43643097169414385,0.5744241773771057,0.5890182472457511,0.29198824722872596,0.5880157735757555,-0.1726419086539319,0.19549118396060677,0.5830443998990374,0.5692632218801648,0.6263162519006243,0.6041277236233383,0.5479067060026174,-0.0380148315995024,-0.5084230978992603,1.0,0.7188093712797538,0.38648010339702454,0.3683226384572834,0.5783494177179309,-0.5231228586044461,-0.5056471857531543,0.43982823543571,-0.4674590359603753,0.705275522454885,0.0,0.2721896805481202,0.08423048874793122,0.345345274991154,0.17079242134507425,0.38343687647297703,-0.05745340351482284,0.3994029337855315,-0.10052636738544299,-0.3929851636477378,0.5354168937057842,-0.3846680512400554,0.02601757742253672,-0.16640186605289295,-0.34790561057652897,0.6704873649273405,-0.5382777045740699,-0.1460044440152705,0.4147796427330854,-0.39966866476988455,0.2439957138310768,0.33396798517206044,-0.31174587646295127,-0.28518517912706215,0.5820940389402387,-0.23305649890187102,0.3761994572811556,-0.09978507363445505,0.03561951683771251,0.4770172806354787,0.6188699020543759,0.6572802092395962,0.530907727215995,0.07007264933456964,-0.1396675895141718,0.7341080684623246,0.1804534496261945,-0.3096563993471082,0.43214414074704005,0.05384864177656453,0.6615208080209849,-0.04757501282068656,0.6682461149661649
Insula_L,0.291720686316776,0.6701857514015723,0.6552713836563636,0.04043174517077802,-0.21326962872104538,0.7605364893219917,0.891471864752946,-0.11533951195444109,-0.22476954002977134,0.8344445518779735,0.6972910549093283,0.23425680806121524,0.63714171884344,-0.0243727212036514,0.10529893646650305,0.5288731534295884,0.8109428230275051,0.49228434771327806,0.8421659721390113,0.7120286340792407,0.23661143347338565,-0.26057616698954233,0.7188093712797538,1.0,0.7141990617415515,0.46938354855528397,0.7151619863035622,-0.17659231580620044,-0.29592999797176167,0.05341460531476192,-0.19692207036110404,0.6351800829027062,0.0,0.5340612317532238,0.33845985304310805,0.5674277498337705,0.3916013659502657,0.6680685068865166,0.09949564961015202,0.24088559101161663,-0.05710976941756193,-0.1414465260701399,0.4703271704637936,-0.17769883545337703,0.1368715826547643,0.05870406300806981,-0.03726223995079139,0.7734659106653272,-0.1866712701731117,0.007723757641003199,0.7150735340504893,-0.19019706133851105,0.35978951210157717,0.7126194590867639,-0.18180505994266816,0.030752714469511774,0.6223116501925285,0.04722440123069294,0.3909244421098338,0.17576678156125844,-0.002891847174835806,0.7924841178378362,0.506499594537207,0.8624865183935073,0.7520562573474249,-0.0002742234449871448,-0.05488880628455608,0.6110272400045771,0.4157432866049024,0.09584921825645508,0.5208192603268585,0.09036542953251761,0.8749451471021389,0.31229033776917126,0.8837658717828296
Thal_MDm_L,0.5009065408317304,0.3100166691805233,0.5792914875856162,0.05947138180674964,-0.20142180516413014,0.6105549229126734,0.5778451542610863,0.16367182731670196,0.20430049689194227,0.5059879791473856,0.32379988180993474,0.26756045464341,0.18701406656267353,0.2697407370551042,-0.09062955276948717,0.07797715736971407,0.5858039911656187,0.28345089935380846,0.5574566335612154,0.2570970041505337,0.38621251667949197,0.15620634751313472,0.38648010339702454,0.7141990617415515,1.0,0.3409277354630543,0.2809465787719645,-0.09189644449841977,0.18351948006193164,-0.3676402302588343,0.23611941486417848,0.4927183088209863,0.0,0.2462336968794381,0.2799285263850883,0.6691867808111563,0.6443533791136292,0.5512737687815056,0.3786113912123166,-0.1653721750555816,0.29547397771963335,0.3336431162141759,-0.015155218872932532,0.2871952226806753,-0.16512153204401703,0.43695380109088394,0.32051138197029666,0.39613603412056214,0.18271993210556253,0.08090760145819297,0.5416655502163978,0.27264036923176477,-0.04084991514166635,0.6662924995934661,0.24189021809975572,0.017031054279094113,0.17236956916730448,0.14152666719558749,0.07732426051015273,0.5763155892149127,0.2617156175349484,0.5576458476326146,0.25335820473252507,0.5797214690480741,0.5612627591467646,-0.1506553623600303,-0.03892022919286009,0.3631929685102975,0.6064316089350544,0.38810355793717954,0.2831538748681879,0.22106952504909982,0.5027823691901145,0.3665059588426308,0.5708218802714737
SN_pr_R,0.23537024084963737,0.624222798994685,0.2502435315368188,-0.30004715804958765,0.10611383223945654,0.2816977871343893,0.37562570446202304,0.10230432118153873,0.06451388209543261,0.48808438987158553,0.49059791225410426,0.15627501476802186,0.25086921915557464,0.175792640167962,0.04253286275475023,0.6847499479215232,0.5165507700492056,-0.08070336364189876,0.3263324851948493,0.4893065754853824,0.09354182891283151,0.13605627936867887,0.3683226384572834,0.46938354855528397,0.3409277354630543,1.0,0.36763772671912504,-0.15945722694505815,-0.10546934154311892,0.005893065819514564,0.07646812081674861,0.3574461034651748,0.0,0.37761008709091376,0.5787128080567985,0.4073581896568017,0.3321882149219895,0.35074529718662634,-0.0009313741137272476,-0.02883521091253277,0.1237006704851486,0.027776593656682207,0.08569175997203327,0.010035730401471455,0.0015461295925386367,0.17465522668563205,0.20086867376775483,0.28715939483363834,0.17894916930384247,0.2958789599152905,0.22276967031103162,0.015651785032062535,0.36156899018308086,0.3326782958697327,0.05692185966085669,0.45504033919622605,0.6262745932433764,0.17558949921939596,-0.007517806796233319,0.026370049644572503,-0.10560868817889248,0.2938666500058325,0.0634289479734258,0.49914484901636097,0.3542608781746729,-0.13963713369223132,0.03931906771799416,0.13021182153078437,0.38504872117263284,0.3120752355064253,0.49788008664961386,-0.06258964718459621,0.4582704079654354,0.2675665244155624,0.47961777226085595
Thal_PuA_L,-0.06149733996251953,0.7191659036172781,0.41662889555573057,0.04700743623312126,-0.29482006012979245,0.4508847069034771,0.7218125455890463,-0.41755018929064314,-0.48245848978330974,0.6981887206026345,0.8041596605864697,0.19614176532334784,0.7422569264759551,-0.11722481830740428,0.22487979036649858,0.6827405897568944,0.706764822411896,0.2009932820274185,0.6463416083213369,0.7276948921207002,-0.2939952754406023,-0.5697438111017014,0.5783494177179309,0.7151619863035622,0.2809465787719645,0.36763772671912504,1.0,-0.2561560093356759,-0.5144428865221121,0.34236224611768246,-0.39947678117032226,0.4287325183141439,0.0,0.44797118275729464,0.08594985864712715,0.19958536304965152,-0.06181700215078464,0.5187945558400787,-0.3608611290496591,0.4415234886864024,-0.25487321681450603,-0.5319437817510222,0.7582503924078496,-0.4952503838651223,0.3146807386923572,-0.3382780357526305,-0.26052104065990933,0.6166085156512595,-0.4306268770951192,0.028560418167755057,0.43006164608560093,-0.5156555578456644,0.4298734311975278,0.30645754775279493,-0.47538380751772774,-7.59623620605497e-05,0.6666157030861928,0.08546509150785911,0.5360014402392426,-0.266914401459451,-0.2386655534392406,0.5517274296885598,0.32467233581247357,0.5464658394765404,0.39188363482914285,0.22464062351917027,-0.26329712921614656,0.29779510502733664,-0.022026299535915807,-0.08620848529547899,0.4137491033732831,-0.08979520726617383,0.7136455777837375,0.16970589430974126,0.6202584525795292
Calcarine_L,0.2128860342146812,-0.06612235463713219,-0.13736639968711525,-0.33231302544714647,0.35821892079589907,0.049127511003852646,-0.1870781843015209,0.025266378489059965,0.28628530771874067,-0.0648554574367655,-0.40534742702330284,-0.24716322817501774,-0.192678253151037,0.1596195603510739,-0.21167712961951865,-0.24750624164187315,-0.2719636634430281,-0.424095162434779,-0.06445248550407079,-0.028076172985939868,0.40427414561039354,0.517749632177777,-0.5231228586044461,-0.17659231580620044,-0.09189644449841977,-0.15945722694505815,-0.2561560093356759,1.0,0.3947757257504786,-0.4519378165085126,0.19009911396128848,-0.6917985993496278,0.0,0.23192863677896217,0.07208741941053409,-0.004907798892586662,-0.20188372611932062,-0.0672393327989271,0.11090070380079409,-0.31719892002814937,-0.008553804638739573,0.2776078779534194,-0.2851697882154275,0.26671983847547903,0.19877054835345465,0.14481961323870962,0.34695739207373866,-0.20701060911652164,0.44154818923231637,0.09792892050304336,0.03876370057727757,0.2610798472823053,0.1974153815076795,0.06867821242288197,0.2997011974291584,0.3356987136420342,-0.14938520808700165,0.3304840117372962,-0.1728114659923424,0.03992418311352407,-0.1480059638113383,0.0342139629332312,-0.516471311949815,-0.07280535021261236,-0.025367961510723125,0.03961298641466643,0.4580204880848552,-0.4590299047935046,-0.012127389367472978,0.3112366532062874,-0.12279942371390476,-0.10897181603281311,-0.11294044316403035,0.24719688606853576,-0.11960911493744589
