,Vermis_3,Postcentral_L,Fusiform_R,Thal_PuI_L,Thal_MDm_R,Parietal_Inf_R,Frontal_Inf_Tri_L,Frontal_Sup_2_L,Rectus_L,Thal_PuA_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Precentral_R,Frontal_Med_Orb_R,Insula_L,Heschl_L,SupraMarginal_L,Temporal_Mid_R,Thal_MGN_R,Frontal_Med_Orb_L,Cerebellum_3_L,ACC_sub_R,Thal_LGN_L,Raphe_M,Vermis_1_2,Cerebellum_7b_R,Amygdala_L,ACC_sup_R,Temporal_Inf_R,ParaHippocampal_L,Frontal_Mid_2_R,Red_N_R,N_Acc_R,Cuneus_L,ACC_pre_R,Postcentral_R,Thal_VL_R,SN_pr_L,Cerebellum_Crus2_L,Thal_PuL_L,Fusiform_L,Thal_IL_R,Thal_VPL_R,LC_L,Olfactory_L,Heschl_R,Hippocampus_R,Thal_MDl_R,Thal_VL_L,Angular_L,SupraMarginal_R,Cerebellum_6_L,Thal_MGN_L,Temporal_Pole_Sup_R,Supp_Motor_Area_R,SN_pc_R,Frontal_Mid_2_L,Precuneus_R,Cerebellum_3_R,OFCant_L,Pallidum_L,Calcarine_L,Thal_VPL_L,Precuneus_L,ACC_sup_L,Rectus_R,OFCant_R,Thal_PuM_R,Cerebellum_9_L,LC_R,Thal_LP_R,ParaHippocampal_R,Thal_VA_L,Caudate_L,Cingulate_Mid_R,OFClat_R,Caudate_R,SN_pc_L,Insula_R,Thal_LP_L,OFCpost_L,Parietal_Sup_L,Cerebellum_7b_L,Lingual_L,Cerebellum_10_L,Cerebellum_4_5_R,Cingulate_Mid_L,Thal_AV_L,Thal_PuL_R,OFCmed_R,Cerebellum_10_R,VTA_L,Cingulate_Post_L,Cingulate_Post_R,Thal_PuA_R,Calcarine_R,Frontal_Inf_Oper_R,Rolandic_Oper_R,Raphe_D,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_6_R,Supp_Motor_Area_L,Thal_MDm_L,Temporal_Pole_Mid_R,Thal_AV_R,Lingual_R,Thal_PuM_L,Cerebellum_8_L,Parietal_Sup_R,Amygdala_R,Occipital_Mid_L,Vermis_9,Temporal_Pole_Mid_L,Red_N_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,Olfactory_R,N_Acc_L,Cerebellum_Crus1_R,Cerebellum_Crus1_L,Thal_LGN_R,Thal_MDl_L,Cerebellum_4_5_L,Frontal_Sup_Medial_L
ParaHippocampal_L,0.8374801023413854,-0.0775277163957496,0.8413900763429257,0.33380868077663445,0.3422964326243753,0.20101623643089686,0.13290580686768544,-0.22153764053230912,-0.6259781071384287,-0.3382780357526305,0.32136261116095116,-0.20716720091478044,-0.18956835647449208,-0.6092385975252882,0.05870406300806981,0.7619099816207221,0.07245461752044975,0.4004467089570706,-0.1198462206997619,-0.6715969744534181,0.8924722385536228,-0.31091559956108455,0.48327857359007464,0.37796015089910107,0.8063333351487281,-0.5518412288467986,-0.17928491887392076,0.030127712933440496,0.20525292510137916,1.0,-0.14647050401668996,-0.29406131985649725,0.11711713267636895,0.0,-0.0075291604010994965,0.008487717040948708,0.11715287160238763,0.31768995112355297,-0.20838060982716017,0.40316060857007174,0.8072162668587839,-0.2287552096256943,0.23456619583033975,0.8162643012038124,0.2814968857676882,0.3597244599914814,0.23339133340193713,0.5637809511517551,0.18410806272448219,0.2279523427937797,0.24926368298668433,-0.5926479698390288,0.1163120759193386,-0.4835279589267416,-0.37171862950415874,-0.2816099674961382,-0.017824387054678672,0.7105867936270343,0.7649960324368861,0.13128460436844902,0.623660942166996,0.14481961323870962,0.3240629018292277,0.3097821202890762,0.014818891146104103,-0.7276466146782723,-0.4772270370793441,0.0414933329740032,0.585011410179559,-0.09659532888560379,-0.1274063598818316,0.7246786993302675,0.2878309806369509,0.10973153536170539,-0.12159690864547137,-0.1550982765712465,0.07812224635381378,0.3747403253287311,-0.005813500963181097,0.00266345870976925,-0.5707054937876628,0.6284122545400345,-0.13179963968464747,0.9383283840747103,0.6466503381648926,0.8402997404951305,-0.3056368580686725,0.16871116796112381,0.48149538731358266,-0.6743155011639792,-0.08331152732102695,0.40352926013002305,0.12191677992622763,0.6706524910775366,0.7600390577158097,0.6272763213950511,-0.14129723813308812,0.32819709586937906,0.6839299061486827,0.41929719235105833,0.7177786402147658,0.6664832866498647,-0.40384818913642845,0.43695380109088394,-0.5631127613079264,-0.3588704813346771,0.8314862382694308,0.2270136542073168,0.6400126297266191,0.6061135995607988,-0.002391139887147363,0.0,0.10844638213723452,-0.18188535564145183,-0.0064428678795087424,-0.09122313520327474,-0.14349483923606166,0.21318706581455846,0.13184961518862987,-0.6077342704186646,-0.5980307413677116,-0.32583976463960596,0.6809111208220151,0.9398590316494085,-0.0978938899064053
Frontal_Mid_2_R,-0.22820522967447518,0.1467083925260852,-0.3102471534429595,0.47012387511162645,0.703406915274704,-0.02618366957299258,0.7771895518273121,0.9441792991483358,0.4463909213721894,0.7136455777837375,0.0037331703950144925,0.9435501413183571,0.7384361015592619,0.41510461865965065,0.8749451471021389,-0.24051801178563548,0.06880941733296704,0.08350821496888847,0.6148686086479253,0.5359938484007364,-0.4008705203461796,0.6094102766659215,0.24842764510094725,0.02390858800163035,-0.43559128517066187,0.21659885001878615,0.6514401343801124,0.8231769871266318,0.031063765740231928,-0.14647050401668996,1.0,0.7591995945836434,0.6827427822040208,0.0,0.7757720334882247,0.25144234253025594,0.8565595971571703,0.5981814067062488,0.053127034045450515,0.5638711020864365,-0.16458482537880242,0.8363514228956621,0.6294341262531494,-0.28748026195922416,0.7140557175773623,0.617540609648108,0.7521723480445949,0.5003407793216438,0.7070232346945237,0.0034296602907267007,-0.09147244002236361,0.1620216123992562,0.48252826282734285,0.6728659908725791,0.7528392950399869,0.6673671395792777,0.8736271798365524,-0.2856577126591431,-0.24104386142610157,0.19921466582810035,0.42506132051621937,-0.11294044316403035,0.6756944714442508,-0.09621624850728815,0.8646548100930522,0.14231672244668436,0.4381453100178197,0.7883485456487573,-0.21455673084129542,0.11976945188875511,0.5005947308760424,0.23333545024258495,0.5148785460819156,0.8092165979720544,0.8322922457615246,0.029298033743797296,0.8333633866228689,0.21130148622047493,0.8612603040714449,0.6182425320409822,0.5053083904265426,-0.20202483472651478,0.10963133728501859,-0.3111236513762564,-0.22736114807458757,-0.3506991989127058,0.7645943994550796,-0.07023473126312398,-0.01696549940136684,0.29904648008597123,-0.0028020217426470316,0.2969510172116282,0.173833412004734,-0.20802580736675474,0.03874621571024231,-0.36138420193617105,0.9226192092169725,0.47451761506344164,0.21371580260616466,0.23638312986301543,-0.1056023279012018,-0.2750922750783187,0.8768078255793803,0.5027823691901145,0.5016364340654701,0.7296299100662199,-0.31688993374678154,0.684937935092726,-0.22138951719355945,-0.20867114397492334,0.6760870537564287,0.0,-0.1974517012010335,0.4842260598429047,0.5218855813239545,0.3947645257487024,0.880117305126504,0.6665024413630117,0.6174367028040418,0.25358551675844343,0.10409786278365338,0.6859162907372305,0.4554418307623689,-0.381039394609199,0.8746099729999427
Red_N_R,-0.5474762099419932,0.04330424457732964,-0.45922964049199855,0.3043990874635982,0.5810193038701492,-0.1791950002237117,0.5908219153073462,0.713358010332357,0.5237044511108093,0.5486127702746632,-0.09103011385420992,0.742536801513394,0.6125079519006216,0.5933123131732545,0.7208868853796313,-0.3122481684516707,0.16098656546753284,-0.2837214324804257,0.4035987187466629,0.637161309254037,-0.5973330489060913,0.5104772997782435,0.06664742867308807,0.06678325182024851,-0.574220639648139,0.2476908554073474,0.5381668504279563,0.6074367750311237,-0.280889235852571,-0.29406131985649725,0.7591995945836434,1.0,0.5052196633151965,0.0,0.5844349622431531,0.13073320857698562,0.6623869785930926,0.43551469638086876,0.13883591104464793,0.5353025110511243,-0.12266679216743831,0.782550768893316,0.4017609910339377,-0.6063237469284065,0.6005435593937096,0.46890735783311693,0.5457528660941717,0.2787363318342846,0.6704944447541722,0.04512125784757868,-0.2824635398423526,0.18700446869900725,0.4977101305730974,0.6369726157840359,0.6160814596451879,0.8474021428308142,0.5426021847833434,-0.4999144192100622,-0.31602355543692856,0.28203564368934103,0.17861411100329758,-0.30311592765047907,0.5214498162674286,-0.4337581396430089,0.6870953029351594,0.4169636190405818,0.40708401584738974,0.559185609534832,-0.5198781942193634,0.1330806936980913,0.42826702391107424,0.10632772439271017,0.55874387582261,0.6084706148225628,0.698030354980198,-0.0547096332835318,0.6651984157469566,0.3523032367767206,0.6688984017858098,0.6061130935733777,0.7352848483931488,-0.3348872871408137,0.27026038397729657,-0.450547075231284,-0.310080954323518,-0.3570505588625893,0.5440217873345423,-0.05034901974463501,0.022920918215518442,0.46893076681930124,0.3485696014023458,0.034372103201550076,-0.20757960094935013,-0.5128463089589521,-0.12425874855787666,-0.5134087554801468,0.8214991911323396,0.3947531284479171,0.13944406949509194,0.06790634997252373,-0.034014892977699704,-0.46653894304174015,0.6853874475000545,0.3520537933341684,0.3422580297722653,0.672400781108637,-0.49936514439122276,0.4957950760025129,-0.24008303723607932,-0.27801859957908476,0.4426052362279045,0.0,-0.10216650245165627,0.7375474714559025,0.7006315451936601,0.560113253797324,0.7022091092655436,0.5918654070818339,0.6422832038760156,0.1767685180612436,0.2141027094560661,0.7891483093306174,0.2674270103461424,-0.518924262880244,0.688542689010766
N_Acc_R,0.08948217643675609,0.07760663526526132,0.14666312884145874,0.28987140763729663,0.7080704158683611,0.1234221610032129,0.4726923561211258,0.7475409199772113,0.06779378552567442,0.39679786195143363,0.09643676121372997,0.7877953743597063,0.5362242797415616,0.13910028034856917,0.7029113149726488,-0.0368094660028494,-0.06106055038923365,0.440750623849519,0.4378686950054505,0.22036001013333265,-0.002167362139142849,0.42033290907063126,0.261283451923887,0.05643580165812793,-0.05810161391314794,-0.09465657214206413,0.2821712615665082,0.8046467724291274,0.4219407763879235,0.11711713267636895,0.6827427822040208,0.5052196633151965,1.0,0.0,0.8075614925722748,0.33395722265146427,0.7995020865326266,0.3830263414189216,0.052907879789245445,0.520315931980733,-0.04361457015650959,0.5293777273730114,0.46048150744926103,0.053762518887961755,0.7819122004548769,0.6202740645364226,0.5389262950171355,0.4544390075720232,0.5949718710408226,0.0572076607272812,0.16405936824060494,-0.0933046273850644,0.24266092705243753,0.5194070295672059,0.3763223313076418,0.47759190218349273,0.5862006768520557,0.08063435135135359,-0.11049433884973701,0.4051645390381801,0.6140357214053287,0.1051959052813382,0.500577908691081,0.07118024670820287,0.8148572648180094,-0.17393000836973108,0.40279395927717143,0.45692352215732596,0.04809694896354619,-0.0004800202935855329,0.38144163627972205,0.5428500207410621,0.22584817916072855,0.8531625154964461,0.6730022444159587,-0.014642760829923012,0.7943425791857006,0.1854708875693655,0.858651313168992,0.44787021814262573,0.10538088569738667,0.09851600651819926,0.0008848551681104778,0.05231576063530564,-0.1327109828810707,0.058517839755568436,0.6087055504031879,-0.07167152663059931,0.30088602125641917,-0.01654706664372589,-0.1188712701944735,0.19127711057278893,0.1522565803193142,0.07814434949078546,0.3818987570419252,0.049203788449367826,0.6829925502022094,0.7403758937449886,0.4639171758442374,0.21724007951227697,-0.08390250832957083,-0.031394489849805036,0.5064871911251286,0.6333891231167676,0.4094785832409178,0.4983912891447095,-0.06669952266873434,0.4466966427853227,-0.10908415584028064,0.0015884350329743672,0.46473313870224175,0.0,0.10713844877988346,0.211389422926906,0.3118070503229662,0.0692307026091173,0.7543177973994268,0.8168263353555069,0.5438136164838027,0.1529198217449273,0.12220535354606982,0.3351896444852885,0.4407693826101794,-0.005092738100109949,0.8170136358996164
Cuneus_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACC_pre_R,-0.09057921080452942,0.2251753912583153,-0.0029375274182744313,0.29816386992150296,0.7128199099801306,-0.023153752940764775,0.47215424156651997,0.7873586186158296,0.1892104428915746,0.43006164608560093,-0.20038561102375996,0.8205131221720368,0.5229834957452864,0.29028829366180453,0.7150735340504893,-0.06722103652177823,-0.06247984774190105,0.1950711956847411,0.42744884637304753,0.33414662902756437,-0.1383913756257812,0.5064433159475459,0.24691757287938018,-0.14200998944752719,-0.19860198054968514,-0.015393011255650449,0.2644341350426804,0.9373774864214603,0.250378630233176,-0.0075291604010994965,0.7757720334882247,0.5844349622431531,0.8075614925722748,0.0,1.0,0.20343566759781162,0.7951525508300724,0.3963398590783448,0.1472974883731116,0.503484330985977,-0.008694589859496383,0.5555853347929164,0.3701064838280347,-0.06345439599656034,0.7795825688725458,0.5469590514191147,0.43559777896067714,0.4766362904738289,0.5593645577722055,0.03526853917947586,0.051655631268985674,0.01263541201485897,0.32993614103039065,0.5513180296419856,0.3465096384670594,0.4625400884175152,0.6112216458777525,-0.07575751694193367,-0.17616155097947414,0.27826668071591565,0.6796434558380128,0.03876370057727757,0.49803039257547344,0.02717166258042164,0.9263596316579903,-0.10315012908969577,0.39186664087139034,0.4767346566105113,-0.03340710883342865,0.029349214991916537,0.46717243393087754,0.34425363239847995,0.28964137146379604,0.9370252384464705,0.6988068575718792,0.07983674928798343,0.8966520706014771,0.19424230897982045,0.8919491121231162,0.4772560910177864,0.25806398330154356,-0.11380112026475653,0.12938114458282346,-0.07139748791519127,-0.13803523265482087,-0.06107553323551452,0.6809190072488179,0.03271128829371614,0.1139911708195165,0.11897212396683318,-0.13226925331999376,0.1640223531724763,0.1538684684043212,-0.014078581630593114,0.35064075600859435,-0.13590154202488577,0.6940151703063488,0.580766270113841,0.3204782870855853,0.31121800693057355,-0.022890945413842508,-0.08667492998969942,0.5820157108222729,0.5416655502163978,0.4821452563427022,0.555056137845704,-0.14851717816143606,0.4168544141324135,-0.13690393134305615,-0.1313844156765697,0.3170958636212284,0.0,-0.016594814440561156,0.4157831713747975,0.2938089682439689,0.1802637708479975,0.9309748752252622,0.8185803765738003,0.516046949482652,0.2642849424452879,0.151988103170247,0.4283037409575675,0.42168083582929367,-0.13564273085018555,0.930000361819983
Postcentral_R,-0.024636744045241316,0.13925179304675803,0.06217049269859119,-0.11073000677389434,0.06812402834897355,0.13294522871491748,-0.07257808628174033,0.2427818296726322,0.12269937022459172,0.05923951211585489,0.4044277375817028,0.38457008339324195,0.7643478167371625,-0.3543034292638178,0.06356414657495982,0.026561517945123802,0.19977209168812568,0.19823487154679803,0.039714491919041854,-0.14871865696106468,-0.05624412046979151,0.10740937874232488,0.05261363062122879,-0.07867189909780507,-0.052943611298278216,-0.03252654131036985,-0.020472514301677142,0.26754937455108874,0.12519342051127977,0.008487717040948708,0.25144234253025594,0.13073320857698562,0.33395722265146427,0.0,0.20343566759781162,1.0,0.24728781803350403,-0.01349213394719225,-0.15440282259051788,0.13694772874308103,0.02928528891054791,0.013309189722845588,0.04572833984362638,-0.06443128655969678,0.2300330883914662,0.05906442324912171,0.1466489928325368,0.03273256871230474,0.06138049394399539,0.03913851073844348,0.7741141859851475,-0.044569473853381475,-0.14641296814978,0.02577067719462713,0.37432939215519845,0.031841012346998876,0.06404995028009033,0.2485953659012433,0.0909104689780259,0.062048930051729734,0.20084484542306397,0.02379474643322837,0.019700111684328784,0.13584730899038613,0.18497398664262704,-0.036234773498398785,0.23305237420446398,-0.027021973619773224,-0.17723308934102722,0.10422530796418449,0.14470165563715953,0.14788415685958198,-0.14992868817110744,0.3038076231140601,0.5227628386317169,-0.3506879518437496,0.35873239285245845,-0.1539265041914411,0.2982207770713201,0.09211641505270962,-0.10050152616451664,-0.05393404166415852,0.05672597832758458,0.01501319925004041,-0.18258308187816724,-0.0017180581367954324,0.5279424265349659,0.18293350165740047,0.018578928988023116,-0.23104470331420818,-0.07633749789449722,0.05439629540448226,0.3778306961698402,0.23986980917199538,0.08163430485320161,0.1353488289626056,0.1844533213842194,0.4330571302370524,0.05183477901361352,0.02583902316229318,-0.07873003888826437,-0.08209354119240889,0.3175735198890288,0.06498590558675375,0.12929179024563447,0.13776659454235266,0.09772514858370261,0.021036168549290482,-0.10437205164527498,0.24016267906639865,0.23400733773968366,0.0,0.1441157577114992,0.021118329197504324,0.009050339024323074,-0.12945513826434543,0.24900608317105752,0.1581610181464561,0.1375367588561901,-0.054450812924198774,-0.027518249772796287,0.08977317492268767,0.0048187236812698535,-0.04247532614067263,0.25825971924460717
Thal_VL_R,0.017808972831864833,0.17836214426418784,-0.04614441883701906,0.4819191992300451,0.8343108391144501,0.09338333532697703,0.7405455476335292,0.8605127167855776,0.14982574529526593,0.6044787480660944,0.0722503306457871,0.8643469594832109,0.5962567694739536,0.2259810363580146,0.882737486829168,0.010726547748179908,0.016161974862151856,0.1967141899313432,0.5644978267028488,0.32279936280471067,-0.12230944233094691,0.4417024498229162,0.3596322624607107,0.08522191198893816,-0.14968244932096386,0.013397659059422466,0.4876467053738348,0.8077909890016802,0.15835145570735784,0.11715287160238763,0.8565595971571703,0.6623869785930926,0.7995020865326266,0.0,0.7951525508300724,0.24728781803350403,1.0,0.6445163812717645,0.06591517977757662,0.6079118821276658,0.007306290498794269,0.7428168191617059,0.743504783051496,-0.02350893840650564,0.8249366833642982,0.673420489773241,0.7428196725738841,0.646495532404374,0.7943790356145071,0.07387710309976417,0.04144344970362877,-0.06272473638824842,0.40723860732575856,0.5112507961888284,0.5828184649287762,0.5913236042840231,0.8129746970964209,-0.025253255444191245,-0.13209372528027713,0.34075351157800615,0.5956599234882022,0.06616598919053353,0.6885350872392215,0.04125160278152216,0.8609593808275239,-0.1267358425698893,0.31995880347158157,0.7288407805909134,-0.002564361382965389,0.003776459157471224,0.5622860050436838,0.4192279226347216,0.5182276320774651,0.8547941090779557,0.8118520274439729,0.00029694653810199306,0.8342039314892411,0.3391317639997368,0.887239850502692,0.6150628336674253,0.2535317604361069,0.07304286596907973,0.06642359999785093,-0.030327025484469326,-0.10941162385236483,-0.11050448142730201,0.6909226357180956,0.013632120023561123,0.17558830855912502,0.047666521994441685,-0.02207971654348526,0.39653016060132323,0.19275711471879534,0.011564126987171007,0.2381954392726277,-0.05330880389319553,0.8398627191862863,0.6489553979560203,0.39075835314216056,0.35989234639403034,0.06032580753155479,-0.09305456904449569,0.7165253133128728,0.7217712350583377,0.32178697073682183,0.6493752159020745,-0.09376902375311148,0.6733917221967564,-0.06857817785483883,-0.0008499503731109759,0.6071994501586176,0.0,-0.11709099820416076,0.334609960486938,0.42837826034291576,0.2653581969191151,0.8364982778722378,0.7522964071986415,0.6866455494924686,0.1254267473629101,0.03365666938297466,0.5467560557096807,0.6254496060573554,-0.09580102704687433,0.8679451598472153
SN_pr_L,0.20060394152698555,-0.04546936362037549,0.06010897262020698,0.6549132144729094,0.6386754352864292,0.07660165257379846,0.6557958602731714,0.548076564199572,0.062128385843678975,0.5187945558400787,0.036372814116015624,0.4999912946186709,0.283756526400565,0.16554994461909928,0.6680685068865166,0.09126020588490127,0.05020658912079068,0.21072199985769066,0.5441110450315064,0.17444412728272085,0.071706266082571,0.29607893320699413,0.44691213001363456,0.24373216053477081,0.04103036084002064,-0.08430895984048507,0.6154009872978345,0.4499154452970529,0.02717800525046374,0.31768995112355297,0.5981814067062488,0.43551469638086876,0.3830263414189216,0.0,0.3963398590783448,-0.01349213394719225,0.6445163812717645,1.0,-0.005166114440813832,0.5264119803897324,0.14587765917289755,0.6078764555737596,0.7483291697362554,0.1489584630282238,0.5707200023371181,0.6472782885980255,0.776465407139348,0.6767784353471962,0.650749029972706,0.07329863314283282,-0.1269709387536537,-0.1738229468609633,0.5712578020773095,0.3046399090828429,0.39792876040212044,0.4176692378410611,0.6600110327759382,-0.007486142800752535,0.11941261447478044,0.2546367216603812,0.4121442026226643,-0.0672393327989271,0.7622750260657057,0.05140110400303237,0.5022412275707167,-0.16302161916088,0.045354199221466975,0.7799069637874858,0.12766825661630063,-0.013862838329341062,0.2438803139345442,0.4144766447128667,0.563147732358391,0.46200767132355247,0.4365553349871955,0.07011889548783866,0.4328269866621239,0.4775418580906663,0.5453016680552039,0.4205467486258653,0.11971659265348197,0.19550729530956695,-0.005100369316536441,0.1330213146540659,0.06151777860839896,0.028194796356787066,0.30301445096463836,-0.10489138095211951,0.24989559628989017,0.056369811274156675,0.01484467565140249,0.5126517121448233,0.15854858420856482,0.10581664815388139,0.2594277843277064,-0.05656337674294636,0.5839793349668166,0.36743638105329673,0.4838660535928676,0.23072751553371462,0.1875942522146574,0.10497759803910729,0.4805424109229992,0.5512737687815056,0.0938087633700089,0.35912367722799143,0.07691223681882976,0.7595531399668586,0.14281435031841086,0.08696502638773249,0.6215374867685747,0.0,-0.18189671301316632,0.20247374292600256,0.48484929008484995,0.22870752189692234,0.44032530630303957,0.46675681422501525,0.5797879807713732,-0.004126403335301283,-0.1686678146802517,0.40967993016461196,0.6378862014115324,0.0988210200951126,0.43846038292621764
Cerebellum_Crus2_L,-0.1603402280269099,-0.1205273756379819,-0.23502133284784002,-0.04803190987853215,0.054480003082957015,-0.23808305052199727,0.0705248737854461,0.12280126659777996,0.14031345606876783,0.1935113116962899,-0.1137130393923661,0.11063124791910599,-0.07989830569951126,0.3685678860835845,0.1432407719706657,-0.25334585203745186,-0.15443558868977517,-0.10082012416794689,0.09964023143599651,0.3540447311125634,-0.21026221605680698,0.13413881400242894,-0.11113853517204075,-0.013232937723826776,-0.19747141001150273,-0.009608376044575073,0.1095436879399111,0.06928291768386183,-0.02258274507374738,-0.20838060982716017,0.053127034045450515,0.13883591104464793,0.052907879789245445,0.0,0.1472974883731116,-0.15440282259051788,0.06591517977757662,-0.005166114440813832,1.0,-0.013206053913890469,-0.22441045210924676,0.16430505876386287,-0.012926255244549417,-0.16464049961893312,-0.03001126242102862,0.09324680771459203,-0.020187840400113226,-0.06986847573255132,0.027215185526383863,0.016479883341831647,-0.2577350235950272,0.06158664297421235,0.08937543989452587,0.29875196724681546,0.04248286867734519,0.20012715575531917,0.0970785175037713,-0.2975757789032944,-0.2565087214297423,0.16943595619334678,-0.07975269475719045,-0.02999380762440855,0.038829211520477865,0.01627028879774239,0.10741680030265853,0.1894376937237728,0.20317723756105582,0.06554640694829161,-0.12830994148224575,0.12050170682992632,0.042411030154624996,-0.08973499945139947,-0.009654818429930608,0.06772011559805453,-0.03539413709933809,0.1352706718219965,0.026843470204916068,0.03681965553432219,0.10405274131064206,-0.0200108258639689,0.23182416966988195,0.011475999479327313,0.12420688826168641,-0.20901005215060264,-0.19772986638279874,-0.2166454406097617,-0.002940076818128611,-0.15018070928200697,-0.021202197126617018,0.2739309928514356,0.03037674751587406,-0.13653873883341539,-0.15409560902621977,-0.2615570935904588,-0.11094093703513598,-0.20426222508663602,0.08798314975562993,-0.02577238452574227,-0.10572272212710686,-0.16885943631744696,-0.1260353346913766,-0.1350534535060138,0.07922698810657476,0.029400997347404673,0.18331036563368266,0.1792583003616377,-0.24627143846617183,0.0462884392321005,-0.09567298225783936,-0.0858619795132112,0.014327557535945085,0.0,-0.1584085735850562,0.11816801634387318,0.016134942869100048,0.08591978771199206,0.13323846492349511,0.059046804245584665,-0.01783085464946425,0.21118062832351314,0.3359386104596537,0.07841026615550122,-0.1292412571860225,-0.20801053461108512,0.1036605085181693
Thal_PuL_L,0.11541261417748105,-0.11194852189502336,0.18376497772007092,0.5778091649576214,0.7597429459597068,-0.08281039105597149,0.5866435043713476,0.4677001097529307,0.07069097166185477,0.2571545713269356,0.23764147285267861,0.510334617210437,0.45592727821945706,0.08239842028628232,0.6827433257670511,0.16072624653053968,0.22928793822649618,0.15207239393264596,0.2690502894757915,0.1709513895260989,0.08074671340480187,0.3062790796626092,0.284447152876999,0.3246313086829714,0.044400420532846784,-0.17465987109110848,0.4526322844436233,0.5279093898569106,-0.04386496297619169,0.40316060857007174,0.5638711020864365,0.5353025110511243,0.520315931980733,0.0,0.503484330985977,0.13694772874308103,0.6079118821276658,0.5264119803897324,-0.013206053913890469,1.0,0.4047145280455961,0.4966724986894531,0.507937680744833,0.04425958749251435,0.6310538755193524,0.7707101783624257,0.6146686647431232,0.6889307720661475,0.7169810547658427,0.24622286759633824,-0.07092104455153916,-0.21148924194680377,0.549997224113739,0.270666690493319,0.27707632052295267,0.48218120356965577,0.4849721800587196,0.050682776108161035,0.29741297694777696,0.2376865680005353,0.5973360897272514,-0.24984318658491678,0.7936586875390231,-0.19675487310853532,0.576671863904446,-0.17528851502846604,0.1176932061870777,0.5311656860038412,-0.0710062778650684,0.09231921553751926,0.16618626978915255,0.5761514980279878,0.6817109236108037,0.5826766791166552,0.45913595802170754,-0.09693762765870596,0.6012414500898061,0.3927532290785912,0.5676650491009193,0.5224803071734322,0.2936518222909105,0.11475912018953127,0.08595327783558179,0.23795800265823921,0.18449035066209263,0.30720787276053296,0.2249735418836342,-0.07714777573237264,0.36354104833065926,-0.11239531193349785,0.21791414877272453,0.24333370124507167,-0.07765693026893312,-0.0061329167471616455,0.4796638901372798,-0.07127685120539282,0.5897387201208139,0.5772347650028176,0.6029778954406092,0.24923822531991563,0.40889670872449996,0.028980093606614788,0.3007454746198685,0.6812675752793501,-0.016112603221847866,0.3105802157361643,0.17577320142454075,0.6936856202596562,0.22046244010532484,0.13999816851790553,0.42492668988834664,0.0,-0.03227963240663766,0.4743886478793366,0.6232499438336239,0.4662100313114713,0.48566445159028615,0.6219489538380408,0.5573364948733422,-0.28365909214435475,-0.25150064993696947,0.4106462556123453,0.7185405701327076,0.18188189176860062,0.4921390790269869
