,Cerebellum_9_R,Calcarine_R,SupraMarginal_R,OFCpost_R,ACC_sub_R,Amygdala_R,Temporal_Sup_R,Thal_IL_L,Thal_MDl_R,SN_pc_L,Frontal_Inf_Tri_R,Insula_R,Thal_AV_L,Cerebellum_4_5_L,SN_pc_R,Cerebellum_3_L,Hippocampus_L,Vermis_10,Parietal_Sup_L,Cuneus_L,Thal_LP_R,Frontal_Med_Orb_R,Thal_PuL_L,Thal_PuA_R,Cerebellum_Crus2_L,Parietal_Inf_R,Precentral_L,Temporal_Mid_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_6_R,Occipital_Mid_L,Raphe_M,Amygdala_L,Vermis_4_5,Cingulate_Mid_L,Paracentral_Lobule_L,Lingual_L,Olfactory_R,Raphe_D,Vermis_1_2,Thal_PuM_L,Thal_LP_L,Caudate_R,Supp_Motor_Area_L,Fusiform_L,Cerebellum_8_L,Precuneus_L,ParaHippocampal_L,Red_N_L,Rectus_L,SN_pr_L,Cerebellum_10_L,OFCmed_L,Calcarine_L
Precentral_L,-0.47322271936535015,-0.30785211847956717,-0.05731194563192315,0.5120020615296005,0.38179326861006097,0.494910679496421,-0.18628608836810967,0.5731690558047562,-0.04140349459452146,-0.32732190173374315,0.4951640911911721,0.3706503426799608,-0.10285499630032285,-0.6135992134986065,0.23933445967101968,-0.5532317094100714,-0.22114923230456038,0.05509765395052726,-0.34246687337496573,0.0,0.23756278587636442,0.3865487994641868,-0.013641213804007317,-0.4499719015843111,0.043417292855703754,-0.013250210285280213,1.0,-0.009282586965571837,0.36010034581120076,0.42101171416500655,-0.33927633567516935,0.0,-0.35661380020076405,0.4497896932932865,-0.44213803583990735,0.7787041837901354,0.7928679010838604,-0.526314749073158,0.17489816920869697,-0.3193042262135694,-0.5254068084741038,0.22752212272255123,0.3119377057834277,0.37159693632976876,0.7973393727890187,-0.5486278891770262,-0.5568896138540277,0.22555077758909997,-0.5159544600864227,0.03463694479572842,0.43423089954473776,0.1593037175794364,-0.5236184453631519,0.571024366722878,0.1974153815076795
Temporal_Mid_R,-0.18692666983708897,0.3707277956277903,0.29974581155478053,-0.04971117852575653,0.06136632811487809,0.36308310920152653,0.8306251402610954,0.11866639089115556,0.29172320498001086,-0.048147260723347116,0.13724247657612423,0.3228643538427981,-0.09238115904000581,0.4133882591231894,-0.10797370068783813,0.514013415543558,0.2809983164902826,0.2873661637907508,0.4287190013066907,0.0,-0.035077205316612514,-0.3066373051220254,0.15207239393264596,0.4635046380788496,-0.10082012416794689,0.268050095229166,-0.009282586965571837,1.0,0.24954586235429765,-0.1726374140929789,0.4554736396148926,0.0,0.3285527555674326,0.11806311527666184,0.5549527401861147,0.0734851844502069,-0.13198834005018892,0.3971197361037495,0.19676300074383585,0.38951899358726505,0.38966365416097154,0.26758489006983915,0.08283060533815119,0.16691484116127797,-0.0035500052658430036,-0.041640537101848486,0.009748961993917471,0.38798505839566205,0.4004467089570706,-0.07616399419571167,-0.18474098435813616,0.21072199985769066,0.20108261828596066,-0.3580338085455576,0.1399499900975509
ACC_sup_R,-0.060840220200329205,-0.1626381265739464,0.07658300698849695,0.3853713085434754,0.5501489626096047,0.38826421118701226,0.21705342054743385,0.24464712237018854,0.4974917846208341,0.21165330485006478,0.8649034731232926,0.9299125455806487,0.05752260758587277,-0.12014067353739431,0.46971016144043104,-0.11375396574029245,0.10013123785470775,0.05370809706607414,-0.0653999582910555,0.0,0.479334718258959,0.2367036153413823,0.5279093898569106,0.36549919551116056,0.06928291768386183,0.005068678192478054,0.36010034581120076,0.24954586235429765,1.0,-0.006932737674450389,-0.040071212476993794,0.0,-0.06680029564516898,0.3278691032039723,-0.019116442539833117,0.6963136745312533,0.18101647866479623,-0.05655113581444287,0.8067326799571118,0.3647358512203143,-0.19775112894441152,0.465914658086268,0.5270495283687517,0.9295901555284651,0.6072498390601332,-0.004517313407006425,-0.09474941518434389,0.04751129736859668,0.030127712933440496,0.3479791744686792,0.2635409549697635,0.4499154452970529,-0.05623138836832406,0.4708343699867785,-0.04152266957288341
Cerebellum_7b_R,-0.14441591860173852,-0.2499542187282631,-0.23936911247800988,0.4372699993474977,0.024475600436758248,0.2240429055547915,-0.3380627496398068,0.38692797340798857,-0.2911524623802615,-0.05295809875403103,0.1580900029301875,0.045028707105274034,-0.0012528395837089793,-0.5487232410697273,0.26243738922108517,-0.5235756724004776,-0.37798950402467824,-0.08494509712915031,-0.3383585614777863,0.0,0.15217490742069908,0.3725462750754132,-0.17465987109110848,-0.5075187081490804,-0.009608376044575073,-0.09808436621283481,0.42101171416500655,-0.1726374140929789,-0.006932737674450389,1.0,-0.34881938552167135,0.0,-0.007396126748050749,0.205685553269044,-0.533907012674052,0.23339586195627882,0.31728384339808785,-0.5636475051381422,-0.26611956399834313,-0.5097545368377127,-0.4608608217077254,-0.005755411553500657,0.08918948763946488,-0.015782379954484737,0.3391623218300257,-0.4970246864571551,-0.4056489675580467,-0.19776935601861517,-0.5518412288467986,-0.03557891713899803,0.4379373306698254,-0.08430895984048507,-0.35902747325489653,0.2767426336719447,0.06125834273928321
Cerebellum_6_R,0.07041445324951501,0.543130448802156,0.22255128092125062,-0.5335080044556961,-0.2804253302785526,-0.12003470530049469,0.5804896668036191,-0.2832214568143724,0.2094460237980872,0.10796968126008832,-0.315526747433827,-0.11402771644775343,-0.0017201804096847219,0.7247465636165263,-0.432421439613343,0.7812245387817033,0.5088282304998217,0.28197812805266786,0.47611235660784307,0.0,-0.20518811211006638,-0.5062502421376758,0.028980093606614788,0.5007754529904558,-0.1350534535060138,0.17320123352387995,-0.33927633567516935,0.4554736396148926,-0.040071212476993794,-0.34881938552167135,1.0,0.0,0.16646621838245815,-0.24183469324900717,0.7230318410709267,-0.29522047797458895,-0.390249211176478,0.6943947331162322,-0.024754896525964708,0.40705618205976335,0.6132568329286647,-0.009736320325892285,-0.14255419286435103,-0.09776424861520204,-0.3957447971803109,0.43857784262313165,0.3998976973886739,0.4608576999759659,0.6664832866498647,-0.2589017060365978,-0.4850285441932262,0.10497759803910729,0.45949033520284094,-0.5477020989690202,0.25558581087808313
Occipital_Mid_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphe_M,0.21204702390892924,0.06430522288458296,-0.23489487798695882,0.00760653645069436,-0.059734206501908915,0.30269820157009975,0.2711624677861806,0.19691924008085487,0.3213273131911615,0.4863942027444254,0.03533723831277055,0.06513893995429898,-0.04406572281389035,0.2655274880879868,0.35328373846826605,0.2286755065439334,0.3155732529530353,-0.14428862999772168,0.26621141343894406,0.0,-0.00281915773849254,-0.057819978896443414,0.3246313086829714,0.24392779439009915,-0.013232937723826776,0.04232256505218887,-0.35661380020076405,0.3285527555674326,-0.06680029564516898,-0.007396126748050749,0.16646621838245815,0.0,1.0,0.21608645272780136,0.11423619929148485,-0.3423658302821297,-0.5933631811718905,0.22202580073064918,-0.002601571444013831,0.2551812048337662,0.1674870178591331,0.39432366382565004,0.17138552877966776,-0.03781086488931923,-0.15600654114944404,0.22130219203527832,0.20192368511732742,-0.29967404261905123,0.37796015089910107,0.3568594356148099,0.041792098276126864,0.24373216053477081,0.33429611470620746,-0.33870439423303206,-0.24716322817501774
Amygdala_L,-0.1925442635760781,-0.5823954618766638,-0.3386807622426234,0.5790648831743076,0.6134428174775223,0.7707780939014006,-0.06524230710151666,0.7430363588778071,0.38101534921819463,0.10324964361338472,0.4989609224714407,0.48052904604369695,-0.3788142748747945,-0.4187874125652307,0.5679143934865226,-0.418058947673599,0.15984893825089577,-0.03362605390991829,-0.11888395171419354,0.0,0.12923253702206564,0.4525612407292795,0.4526322844436233,-0.1989097704250729,0.1095436879399111,0.04409108218198318,0.4497896932932865,0.11806311527666184,0.3278691032039723,0.205685553269044,-0.24183469324900717,0.0,0.21608645272780136,1.0,-0.3075993285022103,0.33833005895413826,0.16128042196778256,-0.3869734067544226,0.240982275202796,0.1439024922384618,-0.48163695908373216,0.842592172743237,0.4602405829595393,0.29629801351635304,0.6726438527233564,-0.32640416475096745,-0.16604356740777035,-0.12230665179318635,-0.17928491887392076,0.6420478872554161,0.49407991354766523,0.6154009872978345,-0.20358745954562954,0.30819013308983434,-0.40534742702330284
Vermis_4_5,0.2503949153882173,0.592829478321984,0.4381965440817004,-0.7014486344079388,-0.25833049131846525,-0.20032648019171015,0.7618613228793282,-0.4709467235341543,0.3975897869842312,0.07748731887058698,-0.33658981096503093,-0.10546404304038418,0.20473358792305177,0.8792562681586175,-0.6288960024606077,0.901436339471208,0.6301869336123808,0.21513122472689217,0.5534714202011219,0.0,-0.21862354856094882,-0.7124784496047863,0.054239788874467,0.7302653026108918,-0.2040508382075546,0.25754269372557653,-0.44213803583990735,0.5549527401861147,-0.019116442539833117,-0.533907012674052,0.7230318410709267,0.0,0.11423619929148485,-0.3075993285022103,1.0,-0.28968954777728073,-0.4068167396220069,0.8747334767391128,0.04406415133309994,0.5306343898971556,0.8163784795229188,-0.007496675756284356,-0.22394813583428885,-0.08793069327853043,-0.4817725689866269,0.5501847700375909,0.5365826585924842,0.5105324846613793,0.8054585127410717,-0.27322287236419923,-0.6480138629647694,0.1119098010404111,0.5871730243157028,-0.6577638011640191,0.19009911396128848
Cingulate_Mid_L,-0.23737418065436838,-0.14420509426621045,0.2947476262705345,0.43708918251917583,0.3858157304805037,0.4873359156958764,0.07327642919176697,0.41877329291188947,0.21455240839279163,-0.10766541229087362,0.7462720421792655,0.7014306305512309,0.11581730666546003,-0.429635788978305,0.3351469494157794,-0.4197826740102574,-0.07854928318374321,0.019638488023530843,-0.28877478519836003,0.0,0.41184421061597987,0.20286511327635626,0.2249735418836342,-0.08714399582865705,-0.002940076818128611,-0.01669852190028919,0.7787041837901354,0.0734851844502069,0.6963136745312533,0.23339586195627882,-0.29522047797458895,0.0,-0.3423658302821297,0.33833005895413826,-0.28968954777728073,1.0,0.7264525306673779,-0.3201566904297679,0.5120055544126934,-0.055306695939317065,-0.384328419292493,0.3034486990856113,0.38833799758037063,0.7227583045596117,0.8468988049828015,-0.27034813623654885,-0.40913951063183823,0.1750919579876289,-0.3056368580686725,0.12522322847777753,0.3317285048118923,0.30301445096463836,-0.41625380640493226,0.594284974440437,0.23192863677896217
Paracentral_Lobule_L,-0.4572365768471212,-0.2675875961312766,0.30225504081702875,0.40201784695431414,0.2667184555652214,0.1904564937685702,-0.23348367894507746,0.3505407401997236,-0.2990392831402316,-0.5180824745354995,0.25119217354454054,0.1699857294930057,0.018847020388299506,-0.6519638939882523,-0.017656626100839533,-0.5812167291769025,-0.45122732027310186,0.1518255762327452,-0.43019696953276115,0.0,0.20635103580490954,0.22432687172132829,-0.3466654659020036,-0.558023865219289,0.04789123263172997,0.02200090017294712,0.7928679010838604,-0.13198834005018892,0.18101647866479623,0.31728384339808785,-0.390249211176478,0.0,-0.5933631811718905,0.16128042196778256,-0.4068167396220069,0.7264525306673779,1.0,-0.5713540770712228,-0.016931282539677697,-0.4933781690515528,-0.513647143978111,-0.12634377499684257,0.0532433869444757,0.1755168005416659,0.625948639475319,-0.5808042053957967,-0.5623844557793238,0.25560904722911193,-0.6534774491621541,-0.1861103865304845,0.3395447412233571,-0.10429316688277959,-0.5815973762632262,0.5299709402010666,0.21087359440272632
Lingual_L,0.38346725171197804,0.7247853982623957,0.3759597306935383,-0.8089800972727702,-0.4394252364361375,-0.21200235124948313,0.7163844936448328,-0.5251491602131344,0.4697737059853323,0.27477126438785254,-0.2989584912290813,-0.12659431702227364,0.2341863821543629,0.970551693368756,-0.4892633109281248,0.9272784316522745,0.7698069486181707,0.0278754919078741,0.5933770857040114,0.0,-0.23129577229552412,-0.7104450613515044,0.23795800265823921,0.7770843645082623,-0.20901005215060264,0.2023004811115953,-0.526314749073158,0.3971197361037495,-0.05655113581444287,-0.5636475051381422,0.6943947331162322,0.0,0.22202580073064918,-0.3869734067544226,0.8747334767391128,-0.3201566904297679,-0.5713540770712228,1.0,0.13056182191836402,0.585248306875581,0.8979983692976246,-0.004296847137136345,-0.1783926940775053,-0.0293036900665307,-0.5306609052159421,0.773859226722128,0.6141107918957263,0.3885895792537461,0.9383283840747103,-0.18634257877090485,-0.7215031804255595,0.1330213146540659,0.6376788426249069,-0.6359077938656058,0.2776078779534194
Olfactory_R,0.07526116727359444,-0.029083160805384593,0.058405357245313844,0.16371985162204533,0.38134836947163314,0.30409399581207597,0.2397126035333804,0.06015791678500208,0.5864497978590133,0.3029774190894207,0.7658036065478279,0.7878265801545349,0.031177211832520018,0.053748015674028676,0.45204511713203194,0.011799277609894646,0.26134947608012193,-0.09629491882111779,0.02765314784013748,0.0,0.38683255438368264,0.21644447006739292,0.6219489538380408,0.45315772452229436,0.059046804245584665,-0.007258412196837094,0.17489816920869697,0.19676300074383585,0.8067326799571118,-0.26611956399834313,-0.024754896525964708,0.0,-0.002601571444013831,0.240982275202796,0.04406415133309994,0.5120055544126934,-0.016931282539677697,0.13056182191836402,1.0,0.5452279854992413,-0.021638420569031477,0.42679102735392127,0.4907385239233067,0.8319889257418143,0.4189658352485309,0.21146345152476892,0.03070386851466917,-0.038880556631598895,0.21318706581455846,0.42550242471759137,-0.03046307702384186,0.46675681422501525,-0.009869294330304068,0.3887579555292341,0.008299443764737544
Raphe_D,0.2899429567162101,0.17072169108431856,0.11729879890086034,-0.32392730827472593,0.2342426516431458,0.14459678493594763,0.5245356091037042,-0.06551156430238121,0.6223829634352951,0.3984587561319136,0.21695349763824576,0.3448515731099441,-0.09890414047154988,0.57602173798738,0.13690308964272396,0.5296637646111642,0.596624789803017,-0.05436203383811786,0.4027922223541257,0.0,0.05881994540697544,-0.23341353549757982,0.6029778954406092,0.7394882635605984,-0.10572272212710686,0.08299505427857845,-0.3193042262135694,0.38951899358726505,0.3647358512203143,-0.5097545368377127,0.40705618205976335,0.0,0.2551812048337662,0.1439024922384618,0.5306343898971556,-0.055306695939317065,-0.4933781690515528,0.585248306875581,0.5452279854992413,1.0,0.38922005359938,0.44478652079969966,0.31662932391771387,0.35752393640761065,-0.05711990802050085,0.5423524266423924,0.4539648013198237,0.09873109128448544,0.6839299061486827,0.47311264079362453,-0.2933689645709652,0.4838660535928676,0.35758827958327666,-0.17287881115193043,-0.20188372611932062
Vermis_1_2,0.3138714843298796,0.8012148762859169,0.36782485216933125,-0.7332605316565055,-0.5852104981229622,-0.2647568931007272,0.6885852119873842,-0.5725836376118358,0.3250944531293143,0.18049958564408558,-0.37331481183854015,-0.23379025035097314,0.30919402291663034,0.8957637542758162,-0.5957506663348051,0.8825733166452608,0.6420396905406772,0.1259356565343671,0.6268209690597712,0.0,-0.2424954470452228,-0.6516492451961297,0.044400420532846784,0.6002555479678091,-0.19747141001150273,0.1979688809246488,-0.5254068084741038,0.38966365416097154,-0.19775112894441152,-0.4608608217077254,0.6132568329286647,0.0,0.1674870178591331,-0.48163695908373216,0.8163784795229188,-0.384328419292493,-0.513647143978111,0.8979983692976246,-0.021638420569031477,0.38922005359938,1.0,-0.17783015970314406,-0.26846828640630105,-0.18812289556588677,-0.5858662238361435,0.5843532037075352,0.5601771160346604,0.41848648094022334,0.8063333351487281,-0.3759978897857427,-0.7618705017056496,0.04103036084002064,0.5437075402626937,-0.6691253321146101,0.3947757257504786
Thal_PuM_L,0.03013635353112063,-0.28402277387103436,-0.23935334238228992,0.3026255915789247,0.46774336360418006,0.7617199777370011,0.23261686368553036,0.5722056518112435,0.6650968632370209,0.3697013514369096,0.5409316025419366,0.6130362605563956,-0.24969548651481058,-0.02791260212701774,0.5690390125450606,-0.06596290709690049,0.49165376620870216,-0.12229869838005547,0.09897845301939223,0.0,0.1529229763980386,0.22116696465822996,0.6936856202596562,0.20846241850715255,0.0462884392321005,0.07885078099695372,0.22752212272255123,0.26758489006983915,0.465914658086268,-0.005755411553500657,-0.009736320325892285,0.0,0.39432366382565004,0.842592172743237,-0.007496675756284356,0.3034486990856113,-0.12634377499684257,-0.004296847137136345,0.42679102735392127,0.44478652079969966,-0.17783015970314406,1.0,0.4976158992577454,0.4463038542235891,0.5628771320301498,0.04734775928229183,0.07058706648119101,-0.07263101548006391,0.2270136542073168,0.6379815282773459,0.21397400644500114,0.7595531399668586,0.08721839875234448,0.0976658592704671,-0.2719636634430281
Thal_LP_L,-0.004481493621929066,-0.28330511877881154,-0.14452629786563265,0.35826341271232504,0.5317503637380993,0.4957061657608213,0.0009631282869817285,0.47670033258475086,0.3516486063082212,0.19301841272550135,0.592059829405037,0.5687668960095681,-0.06527298199101546,-0.20144148288020924,0.5779497572509985,-0.208004263703314,0.09012780901290728,-0.15990608694201636,-0.020565395077624393,0.0,0.6824180815423242,0.29715574206351353,0.5224803071734322,0.03798013470064053,-0.0200108258639689,-0.03301709474739976,0.3119377057834277,0.08283060533815119,0.5270495283687517,0.08918948763946488,-0.14255419286435103,0.0,0.17138552877966776,0.4602405829595393,-0.22394813583428885,0.38833799758037063,0.0532433869444757,-0.1783926940775053,0.4907385239233067,0.31662932391771387,-0.26846828640630105,0.4976158992577454,1.0,0.6135327578473998,0.5289870452833924,-0.018707490168815146,-0.03790841884298995,-0.1270938752922074,0.00266345870976925,0.5581866910127484,0.3531711732234804,0.4205467486258653,-0.1050121901941019,0.41539798165891934,-0.3423481067872301
Caudate_R,0.020672038404795996,-0.09961682477140568,0.11803769475944141,0.31501392917242166,0.47500682212413364,0.4350376431937934,0.18532241429784996,0.27166516703349664,0.5096317873546858,0.20717836442287815,0.8606061923306818,0.8798858621422853,0.10386945972749322,-0.11014011481306171,0.5204188776079092,-0.13666901957460117,0.14671362777767938,-0.07035219563406497,-0.07388735194046207,0.0,0.5715885664859068,0.1782096341723695,0.6012414500898061,0.3251172183839651,0.026843470204916068,-0.007578577947702702,0.37159693632976876,0.16691484116127797,0.9295901555284651,-0.015782379954484737,-0.09776424861520204,0.0,-0.03781086488931923,0.29629801351635304,-0.08793069327853043,0.7227583045596117,0.1755168005416659,-0.0293036900665307,0.8319889257418143,0.35752393640761065,-0.18812289556588677,0.4463038542235891,0.6135327578473998,1.0,0.6230222197536053,0.11373861816437397,-0.08396994970681278,-0.010216562815406496,0.07812224635381378,0.38066535652580497,0.2347367332391808,0.4328269866621239,-0.054108285398675,0.5008286994041523,-0.025367961510723125
Supp_Motor_Area_L,-0.2949282638184459,-0.43164227526856447,-0.036276994394029545,0.6477513678355072,0.5673994481058295,0.7006491267548646,-0.10428508843195318,0.6977805210489335,0.2493933678447917,-0.023152540027063014,0.7687687483092113,0.6899170333872354,-0.13014032737538367,-0.6018050872052041,0.5754699199289192,-0.5892917174716272,-0.08406306441303335,-0.015696462655109326,-0.31061486644154257,0.0,0.43618815243636405,0.45756376238341573,0.3007454746198685,-0.2899777060714532,0.07922698810657476,-0.030493029717875313,0.7973393727890187,-0.0035500052658430036,0.6072498390601332,0.3391623218300257,-0.3957447971803109,0.0,-0.15600654114944404,0.6726438527233564,-0.4817725689866269,0.8468988049828015,0.625948639475319,-0.5306609052159421,0.4189658352485309,-0.05711990802050085,-0.5858662238361435,0.5628771320301498,0.5289870452833924,0.6230222197536053,1.0,-0.4134399832154218,-0.43045610453559585,0.01421536455767987,-0.40384818913642845,0.38540907066786956,0.5336951580296792,0.4805424109229992,-0.45320160002065957,0.6282684349919861,-0.028076172985939868
Fusiform_L,0.5448939184292646,0.4215869892291798,0.18320198910329383,-0.710065745983351,-0.28772335669873333,-0.25330073511485274,0.32619246868725804,-0.44701713818300365,0.4456769979361293,0.37581307720761203,-0.19603023728796778,-0.12947170297032168,0.23915805804228465,0.7546268667662478,-0.2001285543914453,0.6378532698394869,0.6766440652659699,-0.24480936866507388,0.2771847633133535,0.0,-0.051116781934251676,-0.5112988785856174,0.4047145280455961,0.6695513690546991,-0.22441045210924676,-0.02299866865472786,-0.5486278891770262,-0.041640537101848486,-0.004517313407006425,-0.4970246864571551,0.43857784262313165,0.0,0.22130219203527832,-0.32640416475096745,0.5501847700375909,-0.27034813623654885,-0.5808042053957967,0.773859226722128,0.21146345152476892,0.5423524266423924,0.5843532037075352,0.04734775928229183,-0.018707490168815146,0.11373861816437397,-0.4134399832154218,1.0,0.6515362399973144,0.01466351123212439,0.8072162668587839,0.08682590639215629,-0.49023142004100595,0.14587765917289755,0.6134974433982526,-0.3625753347139137,0.05729675793613817
Cerebellum_8_L,0.5738447408044328,0.2681202894095231,0.06702900224498345,-0.515103018497933,-0.12130282065605792,-0.19427163693997831,0.2601711026061813,-0.27452937407782535,0.34257655106102064,0.2509691739121079,-0.23980183372344166,-0.166465933489637,0.06281342110324999,0.6190207417508437,-0.26809747612001517,0.5774250166844646,0.5342422659093438,-0.03530326672655316,0.38919351417661896,0.0,-0.05556612818248035,-0.4150044016128441,0.22046244010532484,0.4472834217046558,-0.09567298225783936,0.03139267030135252,-0.5568896138540277,0.009748961993917471,-0.09474941518434389,-0.4056489675580467,0.3998976973886739,0.0,0.20192368511732742,-0.16604356740777035,0.5365826585924842,-0.40913951063183823,-0.5623844557793238,0.6141107918957263,0.03070386851466917,0.4539648013198237,0.5601771160346604,0.07058706648119101,-0.03790841884298995,-0.08396994970681278,-0.43045610453559585,0.6515362399973144,1.0,0.12415528045579258,0.6400126297266191,0.07199909315542054,-0.3355963862025065,0.14281435031841086,0.62286019362501,-0.4278019848716528,-0.09653748106292409
Precuneus_L,-0.22515643371783456,0.47183901972512154,0.3948881241741482,-0.27855904744663174,-0.14196621463178727,0.06410273328665414,0.44630884097178186,-0.05068978810024474,0.05706107581373485,-0.2872403077853124,-0.16937147711179917,-0.0211565334767238,0.100417968744706,0.36369796857515085,-0.5357313953671079,0.4710476272269918,0.3067827565376362,0.4049544529654889,0.5101379004583003,0.0,-0.07514121979260427,-0.3824423900405813,-0.19675487310853532,0.13445164085078387,0.01627028879774239,0.28381113693234417,0.22555077758909997,0.38798505839566205,0.04751129736859668,-0.19776935601861517,0.4608576999759659,0.0,-0.29967404261905123,-0.12230665179318635,0.5105324846613793,0.1750919579876289,0.25560904722911193,0.3885895792537461,-0.038880556631598895,0.09873109128448544,0.41848648094022334,-0.07263101548006391,-0.1270938752922074,-0.010216562815406496,0.01421536455767987,0.01466351123212439,0.12415528045579258,1.0,0.3097821202890762,-0.4728179835857082,-0.31203071621514705,0.05140110400303237,0.08180095856654282,-0.2698991975918472,0.45808084196726445
ParaHippocampal_L,0.401764169086333,0.6272763213950511,0.24926368298668433,-0.7072376092828088,-0.31091559956108455,-0.002391139887147363,0.686112462383704,-0.33116068972921153,0.5637809511517551,0.3747403253287311,-0.18133876545313768,-0.005813500963181097,0.16871116796112381,0.9398590316494085,-0.2816099674961382,0.8924722385536228,0.8612441337810196,-0.0039938935191249775,0.6284122545400345,0.0,-0.1274063598818316,-0.6092385975252882,0.40316060857007174,0.7600390577158097,-0.20838060982716017,0.20101623643089686,-0.5159544600864227,0.4004467089570706,0.030127712933440496,-0.5518412288467986,0.6664832866498647,0.0,0.37796015089910107,-0.17928491887392076,0.8054585127410717,-0.3056368580686725,-0.6534774491621541,0.9383283840747103,0.21318706581455846,0.6839299061486827,0.8063333351487281,0.2270136542073168,0.00266345870976925,0.07812224635381378,-0.40384818913642845,0.8072162668587839,0.6400126297266191,0.3097821202890762,1.0,-0.0064428678795087424,-0.6259781071384287,0.31768995112355297,0.6466503381648926,-0.6012406670117293,0.14481961323870962
Red_N_L,0.13738512836233785,-0.5770428805709346,-0.31221911699700466,0.3249804053380965,0.6326806755009468,0.40230826227756644,-0.1412486790408169,0.45869002624351785,0.4470185516496913,0.36177278940736163,0.48098687042173793,0.4274801804640745,-0.23807307090010396,-0.23144891262393366,0.6985167496184488,-0.31303820913948,0.11017878447203827,-0.2948213366717028,-0.17363415823441886,0.0,0.19835548071478537,0.33531786419591225,0.6232499438336239,0.11059329020263367,0.016134942869100048,-0.13444021193462968,0.03463694479572842,-0.07616399419571167,0.3479791744686792,-0.03557891713899803,-0.2589017060365978,0.0,0.3568594356148099,0.6420478872554161,-0.27322287236419923,0.12522322847777753,-0.1861103865304845,-0.18634257877090485,0.42550242471759137,0.47311264079362453,-0.3759978897857427,0.6379815282773459,0.5581866910127484,0.38066535652580497,0.38540907066786956,0.08682590639215629,0.07199909315542054,-0.4728179835857082,-0.0064428678795087424,1.0,0.4232948229109992,0.48484929008484995,-0.00911076034202644,0.37700022026654056,-0.6917985993496278
Rectus_L,-0.1729088206748076,-0.7082046858569628,-0.3199116519683553,0.7798904430465874,0.6243041547239062,0.3444207668696586,-0.45976835075869027,0.6382402942288039,-0.1598939320126584,-0.16647713275562762,0.41633079103181514,0.28426327330482487,-0.20236693248380153,-0.7299748083075861,0.5487422917982917,-0.6992736543882138,-0.5310514491634355,-0.07195066558210002,-0.4055018413051996,0.0,0.24641873165615402,0.5538955293148542,0.07069097166185477,-0.4365143113815968,0.14031345606876783,-0.17895882020679935,0.43423089954473776,-0.18474098435813616,0.2635409549697635,0.4379373306698254,-0.4850285441932262,0.0,0.041792098276126864,0.49407991354766523,-0.6480138629647694,0.3317285048118923,0.3395447412233571,-0.7215031804255595,-0.03046307702384186,-0.2933689645709652,-0.7618705017056496,0.21397400644500114,0.3531711732234804,0.2347367332391808,0.5336951580296792,-0.49023142004100595,-0.3355963862025065,-0.31203071621514705,-0.6259781071384287,0.4232948229109992,1.0,0.062128385843678975,-0.3737079420897478,0.5855806054008345,-0.49618525372505007
SN_pr_L,0.0913456270922775,-0.05656337674294636,-0.1269709387536537,0.14757701581452562,0.29607893320699413,0.6215374867685747,0.29255000753054605,0.3688996963483006,0.6767784353471962,0.4775418580906663,0.49144114092227026,0.5453016680552039,-0.10489138095211951,0.0988210200951126,0.4176692378410611,0.071706266082571,0.5610931221052958,-0.02234039258018733,0.19550729530956695,0.0,0.2438803139345442,0.16554994461909928,0.5264119803897324,0.2594277843277064,-0.005166114440813832,0.07660165257379846,0.1593037175794364,0.21072199985769066,0.4499154452970529,-0.08430895984048507,0.10497759803910729,0.0,0.24373216053477081,0.6154009872978345,0.1119098010404111,0.30301445096463836,-0.10429316688277959,0.1330213146540659,0.46675681422501525,0.4838660535928676,0.04103036084002064,0.7595531399668586,0.4205467486258653,0.4328269866621239,0.4805424109229992,0.14587765917289755,0.14281435031841086,0.05140110400303237,0.31768995112355297,0.48484929008484995,0.062128385843678975,1.0,0.06151777860839896,0.08809945602722334,-0.0672393327989271
Cerebellum_10_L,0.3070324523512474,0.316093245186228,0.017663702474049674,-0.5425829817043686,-0.23495344023904613,-0.14117189546293968,0.3868600582852876,-0.29340174789132994,0.3303235033355058,0.2685360136109792,-0.27257560122587904,-0.13522636997634546,0.11450301355623327,0.6384759577927449,-0.25582457638460193,0.5955173865949246,0.49779805503603225,-0.041221876107014534,0.34287240867842045,0.0,-0.0880723760581903,-0.4434111432396976,0.18449035066209263,0.5340568054876519,-0.19772986638279874,0.12234155476864095,-0.5236184453631519,0.20108261828596066,-0.05623138836832406,-0.35902747325489653,0.45949033520284094,0.0,0.33429611470620746,-0.20358745954562954,0.5871730243157028,-0.41625380640493226,-0.5815973762632262,0.6376788426249069,-0.009869294330304068,0.35758827958327666,0.5437075402626937,0.08721839875234448,-0.1050121901941019,-0.054108285398675,-0.45320160002065957,0.6134974433982526,0.62286019362501,0.08180095856654282,0.6466503381648926,-0.00911076034202644,-0.3737079420897478,0.06151777860839896,1.0,-0.4613932016557468,-0.004560813261360965
