,Angular_R,OFCpost_R,Thal_PuA_L,OFClat_L,Raphe_M,Red_N_L,Cingulate_Post_R,VTA_L,Occipital_Mid_L,Rectus_R,Insula_L,OFCmed_L,Frontal_Mid_2_R,Amygdala_L,Rectus_L,ACC_sub_L,Thal_MGN_R,Frontal_Sup_2_R,Thal_LGN_R,Precentral_L,Thal_IL_R,Thal_LP_R,Rolandic_Oper_L,Temporal_Inf_L,Thal_PuL_L,Thal_MDl_R,OFCant_R,Thal_VPL_R,Cerebellum_8_L,Cerebellum_6_R,Vermis_6,Parietal_Sup_L,ACC_pre_R,Cerebellum_4_5_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Cerebellum_Crus1_R,Thal_LGN_L,Temporal_Sup_L,ACC_pre_L,Cerebellum_9_R,Precuneus_L,Temporal_Mid_R,Frontal_Sup_Medial_L,Thal_MDl_L,Postcentral_R,Postcentral_L,Hippocampus_L,Caudate_R,Thal_PuI_L,Temporal_Pole_Sup_R,Thal_MDm_R,Frontal_Inf_Tri_L,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Thal_AV_R,Cerebellum_10_R,Calcarine_R,Cerebellum_4_5_R,SN_pr_L,OFCmed_R,OFCpost_L,Vermis_10,Red_N_R,Cerebellum_3_L,Vermis_4_5,Supp_Motor_Area_R,Thal_MGN_L,Thal_PuL_R,Pallidum_R,Angular_L,Putamen_R,Thal_PuA_R,Lingual_L,Calcarine_L,Olfactory_L,LC_L,OFCant_L,ParaHippocampal_L,Cerebellum_7b_R,Thal_AV_L,Temporal_Inf_R,Frontal_Sup_Medial_R,Raphe_D,Cingulate_Mid_L,Amygdala_R,Frontal_Inf_Oper_R,Pallidum_L,Thal_PuM_L,Frontal_Med_Orb_L,Frontal_Inf_Oper_L,OFClat_R,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Thal_VA_L,Thal_MDm_L,Fusiform_R,Thal_VA_R,Thal_LP_L
Thal_MDl_R,0.2983468041381888,-0.12176411330278213,0.2671007319348535,-0.2772490680875264,0.3213273131911615,0.4470185516496913,0.3592846760418383,0.5620557836913966,0.0,-0.4656463265054802,0.6448872458395509,-0.05133318436189781,0.5003407793216438,0.38101534921819463,-0.1598939320126584,0.21572106846272784,0.2972647661049836,0.41313495200508626,0.14170301081513864,-0.04140349459452146,0.4091894318354271,0.1524544858605011,0.475290176299178,0.4853197767649859,0.6889307720661475,1.0,-0.06702060469815757,0.7142654903307117,0.34257655106102064,0.2094460237980872,0.0,0.23868377573334415,0.4766362904738289,0.37605321064932523,0.30091282243542017,0.5058923762795023,-0.2533934756778225,0.36870029567960944,0.5649848461667187,0.23177035014520553,0.29600780449862435,0.05706107581373485,0.29172320498001086,0.4794286982962844,0.8330961629515534,0.03273256871230474,-0.040067108818685845,0.7226208504456508,0.5096317873546858,0.6956570592036724,0.035486630536735404,0.8167267479599856,0.6057593899829518,0.23066430718204248,-0.06314665363352845,-0.07099229936040323,0.18834711828376038,0.024622232263241405,0.07708041723763136,0.38507987553388445,0.6767784353471962,-0.26889298288627483,0.04963784486499965,-0.0948257274651841,0.2787363318342846,0.2948141357801426,0.3975897869842312,0.13886082554075893,0.5397559986214882,0.3296180713959282,0.5913092583146813,0.2619816772222678,0.626126712614004,0.6236832536436467,0.4697737059853323,-0.0761853570065107,0.6027430511058512,0.2891718976661947,0.08386178867418684,0.5637809511517551,-0.2911524623802615,0.0945928422952065,0.11967771094689426,0.4489136388584415,0.6223829634352951,0.21455240839279163,0.35362815964554484,0.49540285415724156,0.7126094819027787,0.6650968632370209,-0.023276879668062373,0.5715542450514896,0.09840243299822182,-0.1188702366645543,0.3246524897276908,0.5625730414586632,0.8126475125461825,0.37448935933136174,0.3263946948705121,0.3516486063082212
OFCant_R,-0.30917938523826594,0.760801990242489,0.5629111844144182,0.3100202302460284,0.12300466997608933,0.16149717709383568,-0.3943473964133669,-0.21839418611640474,0.0,0.4666896665472794,0.3458167082643348,0.390104607518211,0.4381453100178197,0.3578553386678415,0.6477244566647691,0.5815487908328615,0.2473747509655541,0.5400575110637982,0.22830142949760607,0.40396298804805186,0.5125565588277203,0.23406701323170215,-0.5032902465182557,-0.6673857844991845,0.1176932061870777,-0.06702060469815757,1.0,0.1458421183879846,-0.46620636796770604,-0.2600021520072335,0.0,-0.14258056701784438,0.39186664087139034,-0.5279391063141108,0.006074102789116548,0.3198741472404669,0.3277224093075766,-0.203593843261195,-0.6592449592208369,0.47736939066684214,-0.3840042910809247,-0.08767221462660231,0.30168355400498986,0.43073389396460215,-0.1708149481473747,0.23305237420446398,-0.1988046630100836,-0.44329787046958824,0.3568275229423425,-0.03302879201276182,0.7249641360943474,0.14663085860198607,0.1366225823441796,-0.23945481213494973,0.5547893113857286,0.7830710473929997,0.6174995998434941,0.05823834647323628,-0.31373289873910065,-0.4118496696408718,0.045354199221466975,0.3836528070884525,0.3077374445374572,0.22368584558628246,0.40708401584738974,-0.4346988101383636,-0.44109916218167833,0.47160790619489484,-0.011079729934868875,-0.058501513482513735,0.3790886507337736,-0.1813933759446208,0.22785867790857783,-0.2632822334830082,-0.518316393398434,-0.13847018776696027,0.1624148286439642,-0.3887280001790101,0.2652241642448543,-0.4772270370793441,0.42893490258212597,-0.1500972352416175,0.4331497998288328,0.5219673163614499,-0.21514789391025507,0.42063773388876063,0.4405320167063417,0.4167814224087979,-0.08056980776017579,0.18837989228249852,0.6141756875743317,0.1887393606678873,0.07924937934323179,0.4619717055390462,0.11893290828401774,0.04213829049028804,0.012500729427580804,-0.27609969845347476,0.3660349617793115,0.32917104486184146
Thal_VPL_R,0.07883849284330793,0.18238715379253573,0.6144609520139186,-0.07962356773347062,0.3127473727289508,0.49907557254430746,0.14573373239409596,0.5950022653117251,0.0,-0.15661944482172888,0.7470753352780842,0.09994266326213769,0.6294341262531494,0.6791640131563007,0.05815197269293576,0.4052813216232577,0.5837382001782033,0.5722460891939388,0.3795782750499411,0.3155506409350286,0.6503852908988808,0.319355186473454,0.2380939633769444,0.0701975136441184,0.507937680744833,0.7142654903307117,0.1458421183879846,1.0,0.03935371943300577,0.023704704431070145,0.0,0.1927916974166211,0.3701064838280347,0.008354677836032132,0.26634872601910836,0.4669059254853375,0.00656043979338927,0.40006418735803984,0.20055670382719326,0.3958232755191483,-0.015725183722719364,0.0822027484424955,0.2964525833636116,0.4654599223481615,0.6700908919521742,0.04572833984362638,-0.036260031108631775,0.5101326055062171,0.40859905083411097,0.6080701958647903,0.3352949039861587,0.6614083461096041,0.7618754520027972,0.04441393437202045,0.16249087810311055,0.18775353534216124,0.45710089226877443,-0.04237895484834347,-0.09665951050168137,-0.08034033945103691,0.7483291697362554,0.024445421112455297,0.15153086432168592,-0.079200144765102,0.4017609910339377,-0.01589881998815838,0.051680486097772836,0.5746811437994416,0.44777145240993,0.2694861748449548,0.8169707689776547,0.06707948512757747,0.3909882077411794,0.15282148193046774,0.062454750257794144,-0.04683620689641251,0.5615575365038878,0.08162009804436922,0.15128301242572353,0.23456619583033975,-0.03169315957456723,-0.11873986575289305,0.12109570585566896,0.43770613937708935,0.3933546852134469,0.3784281049921388,0.6937991854307914,0.6257057991124053,0.31387247815862096,0.8084571655298844,0.23608943865586887,0.6931726412505685,0.0407679307087647,0.15355018189257671,0.2919972905293996,0.563036518121316,0.698440300469009,-0.016507985135481774,0.44828366076245085,0.5294263189913256
Cerebellum_8_L,0.5313644032017844,-0.515103018497933,-0.2831936598373215,-0.37641798975790614,0.20192368511732742,0.07199909315542054,0.31902080352883905,0.20770473348620352,0.0,-0.41249921184792554,-0.019803299995333295,-0.4278019848716528,-0.22138951719355945,-0.16604356740777035,-0.3355963862025065,-0.29330611514740274,-0.2513543268665525,-0.27958080783288,-0.20917510601038097,-0.5568896138540277,-0.27219274347144523,-0.05556612818248035,0.2595224990363313,0.6339396471246296,0.22046244010532484,0.34257655106102064,-0.46620636796770604,0.03935371943300577,1.0,0.3998976973886739,0.0,0.38919351417661896,-0.13690393134305615,0.6190207417508437,0.0512603767953406,0.08211393906625043,-0.4528035497092117,0.21592629691837092,0.5448256744203179,-0.24289579407301137,0.5738447408044328,0.12415528045579258,0.009748961993917471,-0.18923341106055644,0.4179227921416431,-0.10437205164527498,-0.27470643017235824,0.5342422659093438,-0.08396994970681278,0.26976973644689123,-0.4802008912978986,0.12581119888439873,0.03416598917469083,0.43218953146684624,-0.396452636568894,-0.5996458984538892,-0.26265971776255526,-0.03299209401358216,0.2681202894095231,0.5769055452223828,0.14281435031841086,-0.3705367165407428,-0.2714948843848019,-0.03530326672655316,-0.24008303723607932,0.5774250166844646,0.5365826585924842,-0.4132331748100474,0.09342002782052028,0.14516689690899665,-0.1119697062404796,0.2894982832982617,0.03147316103885794,0.4472834217046558,0.6141107918957263,-0.09653748106292409,-0.012758365695021924,0.4982462813882502,-0.07268277080931265,0.6400126297266191,-0.4056489675580467,0.06281342110324999,-0.14864632954212414,-0.22027817478784148,0.4539648013198237,-0.40913951063183823,-0.19427163693997831,-0.1700909154251263,0.3124402420813251,0.07058706648119101,-0.41130272635040394,-0.05277832550588008,0.03540227997300829,-0.4150044016128441,0.02205791749790482,0.2612948290073747,0.2628696992501014,0.4829098296058886,-0.029624860818377622,-0.03790841884298995
Cerebellum_6_R,0.4558330584204396,-0.5335080044556961,-0.3343581053631418,-0.48651389175742527,0.16646621838245815,-0.2589017060365978,0.5970299301606172,0.20632613814013653,0.0,-0.5370251539202151,-0.16690623471955152,-0.5477020989690202,-0.2750922750783187,-0.24183469324900717,-0.4850285441932262,-0.30620883325753845,-0.09657182094410802,-0.29728949232540025,-0.4009211770060873,-0.33927633567516935,-0.35607960053717946,-0.20518811211006638,0.17417360046742805,0.30655377042172394,0.028980093606614788,0.2094460237980872,-0.2600021520072335,0.023704704431070145,0.3998976973886739,1.0,0.0,0.47611235660784307,-0.08667492998969942,0.7247465636165263,-0.3257524442381967,0.09400728411706616,-0.3111382937522576,0.3826247493645617,0.44012832146129743,-0.3138226785665004,0.07041445324951501,0.4608576999759659,0.4554736396148926,-0.1988824499294901,0.3147104629209194,-0.08209354119240889,-0.06634314884458317,0.5088282304998217,-0.09776424861520204,0.04418691373589531,-0.37776138690058186,0.03610222540073404,-0.13645996082960696,0.39653478967126315,-0.3104069947435297,-0.279788911051008,-0.3692465402347249,-0.3301213233073849,0.543130448802156,0.6032156864785202,0.10497759803910729,-0.4917786175205604,-0.6700174566265963,0.28197812805266786,-0.46653894304174015,0.7812245387817033,0.7230318410709267,-0.38857201858194096,-0.18159457407472712,0.2724919856166449,-0.01880752695721327,-0.036639295707969796,0.042953346290680504,0.5007754529904558,0.6943947331162322,0.25558581087808313,0.0701875409366851,0.754477832968038,0.0649106441447921,0.6664832866498647,-0.34881938552167135,-0.0017201804096847219,0.3643518765853237,-0.19164540565053229,0.40705618205976335,-0.29522047797458895,-0.12003470530049469,-0.3569722347841046,0.3652009825320899,-0.009736320325892285,-0.6113595164121479,-0.126234890486644,-0.13122103491378354,-0.5062502421376758,-0.3897483334587803,-0.01894567279814222,0.10049319569826243,0.6759917200908659,-0.34434012180900064,-0.14255419286435103
Vermis_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parietal_Sup_L,0.6704798631683425,-0.37764301925910626,-0.11722481830740428,-0.3209990079526128,0.26621141343894406,-0.17363415823441886,0.4021855825549067,0.2515914179643831,0.0,-0.4478004818361885,-0.0243727212036514,-0.5024792540460111,-0.20202483472651478,-0.11888395171419354,-0.4055018413051996,-0.14756074808446248,-0.10812059996088241,-0.17120246250308607,-0.36907784413632266,-0.34246687337496573,-0.16906881533434587,-0.07401965972226845,0.03423577726485169,0.2224640937556534,0.11475912018953127,0.23868377573334415,-0.14258056701784438,0.1927916974166211,0.38919351417661896,0.47611235660784307,0.0,1.0,-0.11380112026475653,0.6361513708322529,-0.3493826606880151,0.21048062961672037,-0.328468278598112,0.25107174313165437,0.2798742123074269,-0.19325181728625218,0.1809723489293475,0.5101379004583003,0.4287190013066907,-0.1485661015436139,0.34184126801497483,-0.05393404166415852,-0.19537571791520533,0.488408474893032,-0.07388735194046207,0.04419509088632335,-0.27028126246462647,0.09185743417023612,0.010519687283543501,0.6932910834515773,-0.32478284053313183,-0.3046746822027445,-0.2062153572185338,-0.15760754930395304,0.5585114947722329,0.4676925103148676,0.19550729530956695,-0.4580854283484185,-0.585316233212186,0.13230141475763046,-0.3348872871408137,0.6748329412912163,0.5534714202011219,-0.25202280261237814,-0.13315397887070343,0.3118981349880681,0.13464003992758586,0.134568578732072,0.025330072781279803,0.37345847553529343,0.5933770857040114,0.1596195603510739,0.12672819042430616,0.6826044191693842,0.31017567990523637,0.6284122545400345,-0.3383585614777863,0.11076500608251036,0.35150318253360063,-0.1876490786637281,0.4027922223541257,-0.28877478519836003,0.09093184907371495,-0.16806022135408102,0.24860634132376583,0.09897845301939223,-0.42213293996022977,-0.027382997656112025,0.034967839170307886,-0.3810903641620936,-0.35428585268812496,0.06350674272570915,0.2697407370551042,0.574561400837541,-0.1726419086539319,-0.020565395077624393
ACC_pre_R,-0.12471119686341292,0.37328737648824245,0.43006164608560093,0.12268571200263467,-0.14200998944752719,0.2938089682439689,-0.014078581630593114,0.1640223531724763,0.0,-0.10315012908969577,0.7150735340504893,0.5020414389793496,0.7757720334882247,0.2644341350426804,0.1892104428915746,0.6957736166754709,0.42744884637304753,0.8205131221720368,0.4283037409575675,0.35865840298683815,0.5555853347929164,0.46717243393087754,0.31121800693057355,-0.022890945413842508,0.503484330985977,0.4766362904738289,0.39186664087139034,0.3701064838280347,-0.13690393134305615,-0.08667492998969942,0.0,-0.11380112026475653,1.0,-0.13564273085018555,0.1802637708479975,0.580766270113841,0.2642849424452879,0.24691757287938018,-0.007126040159676513,0.7177075614728782,-0.08610819544227202,0.02717166258042164,0.1950711956847411,0.930000361819983,0.42168083582929367,0.20343566759781162,0.2251753912583153,0.06537493425481045,0.8966520706014771,0.29816386992150296,0.5513180296419856,0.7128199099801306,0.47215424156651997,-0.1313844156765697,0.4556466395469601,0.4821452563427022,0.555056137845704,-0.13226925331999376,-0.13590154202488577,-0.06107553323551452,0.3963398590783448,0.11897212396683318,0.25806398330154356,0.04819771028005812,0.5844349622431531,-0.1383913756257812,-0.05902702292790249,0.3465096384670594,0.32993614103039065,0.1139911708195165,0.5087799825316168,0.03526853917947586,0.884607066217566,0.35064075600859435,-0.07139748791519127,0.03876370057727757,0.7795825688725458,-0.06345439599656034,0.27826668071591565,-0.0075291604010994965,-0.015393011255650449,0.03271128829371614,0.250378630233176,0.9309748752252622,0.3204782870855853,0.6809190072488179,0.3170958636212284,0.6940151703063488,0.6796434558380128,0.4168544141324135,0.33414662902756437,0.641606106328211,0.07983674928798343,0.29028829366180453,0.3596860627264871,0.28964137146379604,0.5416655502163978,-0.0029375274182744313,0.4147796427330854,0.4772560910177864
Cerebellum_4_5_L,0.7156098543072387,-0.7978298852252405,-0.5156555578456644,-0.5711810754601794,0.2655274880879868,-0.23144891262393366,0.7223970116938969,0.29186951516062,0.0,-0.7822257986979713,-0.19019706133851105,-0.7080599736497768,-0.381039394609199,-0.4187874125652307,-0.7299748083075861,-0.44884938125270646,-0.2673331625321809,-0.4059240460524477,-0.5313432116029955,-0.6135992134986065,-0.4623383074214482,-0.23387430376094492,0.35209248064746207,0.6519842133815738,0.18188189176860062,0.37605321064932523,-0.5279391063141108,0.008354677836032132,0.6190207417508437,0.7247465636165263,0.0,0.6361513708322529,-0.13564273085018555,1.0,-0.27254565174342577,0.20310626321084216,-0.5735222562383715,0.3660676116565389,0.730727224424664,-0.4256035037364966,0.3813796746696959,0.36369796857515085,0.4133882591231894,-0.2589804894159517,0.49538611206747984,-0.04247532614067263,-0.06610329443786124,0.7284754119439288,-0.11014011481306171,0.13859735876648518,-0.6176882059294254,0.1424505334709717,-0.1291067610351798,0.5988609771834598,-0.5781941854878903,-0.6131677586709637,-0.5376391529262471,-0.1577651667196199,0.7350593019767578,0.8885225502211423,0.0988210200951126,-0.7386540568864784,-0.7251846475032794,0.04865849580262415,-0.518924262880244,0.9689074501002127,0.8792562681586175,-0.5931826672951532,-0.07927527831501763,0.45535085759474786,-0.0940914167779503,0.18049827688072762,0.12156323374763872,0.7568236756910145,0.970551693368756,0.2610798472823053,0.09548189768180101,0.8913286334931042,0.10140250813360158,0.9398590316494085,-0.5487232410697273,0.19598525081799348,0.27997982675213406,-0.3084971207590119,0.57602173798738,-0.429635788978305,-0.22991097194666363,-0.3838489157245029,0.5354311598329322,-0.02791260212701774,-0.7760639287334187,-0.1594728904392413,-0.12038644090027627,-0.69828354786596,-0.33584278673869516,0.04197004831804862,0.27264036923176477,0.9065936380583967,-0.39966866476988455,-0.20144148288020924
Frontal_Inf_Orb_2_L,-0.0907411882105155,0.21490892676143417,0.32467233581247357,0.2555178077361046,0.26472785085323824,0.676782367926855,-0.395891391902176,-0.011085891694427693,0.0,0.3109209497970082,0.506499594537207,0.292834874292229,0.3947645257487024,0.46892511652259766,0.3232496895079284,0.25950248418327376,0.3276357108454148,0.2563673298241137,0.5478414638528245,-0.005310847271080066,0.4697337030689342,0.15471502286381683,0.08608449881237011,0.3443385352862056,0.4662100313114713,0.30091282243542017,0.006074102789116548,0.26634872601910836,0.0512603767953406,-0.3257524442381967,0.0,-0.3493826606880151,0.1802637708479975,-0.27254565174342577,1.0,0.0032971995554526724,-0.1236635132827258,0.074308011791019,0.27377261633570793,0.40382768690356124,0.22199421023774477,-0.5325212180733759,-0.41040651766033415,0.2313948505245855,0.3080133844517112,-0.12945513826434543,-0.18620649513006424,0.09032051478715701,0.22427293325424807,0.38631304155775514,0.24880770597488125,0.35847889702354935,0.5827378821093296,-0.27153963492806826,0.1659175923779771,-0.06010853906813971,0.37839316955854685,0.3286481286409264,-0.566640159950347,-0.22828616780353905,0.22870752189692234,0.3634926396091747,0.7157983349606498,-0.33025899638329353,0.560113253797324,-0.37835079628525464,-0.35129075116006564,0.2889264885965988,0.5198074956030108,-0.03793126069526669,0.22724152700028027,0.19849448364887526,0.13444086082519724,-0.06013121990354731,-0.250415333626699,-0.516471311949815,0.18246330199584598,-0.42492859923659737,-0.19609158292773782,-0.09122313520327474,0.13245919437766282,-0.21742548513443077,-0.5667975331928189,0.24522852722295926,0.18175887481917796,-0.00957508751376798,0.18405309019638652,0.44502849582991383,0.11768228352429566,0.47364013457405474,0.44379387355492916,0.4421587673366163,-0.22320583428156612,0.4170936716806508,0.8120153446567858,0.6286539466904363,0.25335820473252507,-0.4394516433319495,0.6188699020543759,0.37165276186674084
Rolandic_Oper_R,0.22358646928952244,0.09246765516794443,0.19958536304965152,-0.13024025655506238,0.29714650558058514,0.3758546919547674,0.17919481571430287,0.13767750622307953,0.0,-0.24750262005484172,0.5674277498337705,0.12517063213785265,0.47451761506344164,0.1262909677038681,0.014387320457570886,0.5201042428291384,0.1948697224805843,0.5651524004867622,0.2047550450644733,-0.026223148284121648,0.33527087282796,0.4624591394638226,0.15785224478179036,0.11500173515771268,0.5772347650028176,0.5058923762795023,0.3198741472404669,0.4669059254853375,0.08211393906625043,0.09400728411706616,0.0,0.21048062961672037,0.580766270113841,0.20310626321084216,0.0032971995554526724,1.0,-0.14928049382768774,0.1951424181891829,0.09293807623531804,0.4145037268431442,0.13267432105743218,-0.031552529413278387,0.4707056116332131,0.5546461284911753,0.5382882637587751,0.4330571302370524,-0.05377283915587073,0.24296707968584833,0.6586937297353755,0.29830058593522785,0.3213227881977385,0.6077819191330198,0.33018016166017544,0.19440443657664921,0.11220330596426074,0.21961846706060292,0.4191887525424964,0.03927607910533722,0.15211723760863663,0.3578729292190176,0.36743638105329673,-0.19816266530490312,0.0011768077848495905,-0.08111735412557529,0.3947531284479171,0.16928642533670207,0.14064505990776457,0.2706707448174015,0.25665231909282815,0.5396267401416941,0.5336560371272466,0.06797864582151955,0.7027290427608188,0.5284277652220727,0.2501535604601172,-0.004907798892586662,0.6570387126434644,0.12404223684606135,0.4401298297583038,0.32819709586937906,-0.18476545586386978,0.07348452532207794,0.4396981641717096,0.5160784296458766,0.5400394372931407,0.37579555099766865,0.33349735609710646,0.536641971659158,0.5640417212749516,0.3644918447180324,0.022503338004901365,0.4167816305617095,-0.08632020103442369,-0.0787824435286362,0.27148006397879915,0.34605427026810803,0.6691867808111563,0.39508326694968054,0.345345274991154,0.5048132419125931
Cerebellum_Crus1_R,-0.6362151855984055,0.560662208702756,0.3146807386923572,0.3755136230675047,-0.45863803817586496,-0.07768831729252565,-0.20709170436924426,-0.08394664583443652,0.0,0.36736820914082924,0.1368715826547643,0.487537925343415,0.25358551675844343,0.22172635326827014,0.35171419800033554,0.35463978868155527,0.24743876926107825,0.3521628009891442,0.24278583846362187,0.6184238043706425,0.24099056334586888,0.16526842448732668,-0.07097695280966379,-0.6005539123928539,-0.28365909214435475,-0.2533934756778225,0.3277224093075766,0.00656043979338927,-0.4528035497092117,-0.3111382937522576,0.0,-0.328468278598112,0.2642849424452879,-0.5735222562383715,-0.1236635132827258,-0.14928049382768774,1.0,-0.03634008912829964,-0.5638338244093963,0.27815625515986075,-0.6184356304825503,0.19338354023130233,-0.052482629204362294,0.3012153657890366,-0.35661343420614894,-0.054450812924198774,0.23032840838435148,-0.426707031311677,0.10981677094528174,-0.05069947925457093,0.5269432926667497,-0.08246950103459942,0.05006335425138858,-0.5430954268856527,0.6194282704618751,0.619989057437972,0.2737387655968688,-0.38008958538538457,-0.3479725154364068,-0.5687077900663454,-0.004126403335301283,0.5088475939905133,0.2617334650895865,0.20733689913152348,0.1767685180612436,-0.49269898616970564,-0.39640222112705953,0.34568569237330876,-0.08854417485953962,-0.2400140178910673,0.09648295678082237,-0.2872064262619411,0.022916113723163472,-0.4035869995817945,-0.5481054270756696,0.19877054835345465,0.01999055625724087,-0.34517852879444594,0.004586026175211077,-0.6077342704186646,0.27184259227047075,-0.19680717818638435,0.11904751043451976,0.31158063698208005,-0.3171735126566374,0.4820727173649198,0.15837205094709314,0.1400907798477031,-0.22794749199915365,-0.03458136625614862,0.42382012220974963,0.11183765911756954,0.24649265326857395,0.44149653235113606,-0.08075623668310242,-0.2498273796138745,-0.16512153204401703,-0.4962688143576318,0.02601757742253672,0.029201052584599613
Thal_LGN_L,0.2556850812864308,-0.2825584861226614,0.08594985864712715,-0.13886447542364783,0.04077368007745081,0.17645135009773788,0.421247614448077,0.3299038211371022,0.0,-0.2556092989697157,0.33845985304310805,-0.12371474867875154,0.24842764510094725,0.28603567540620867,-0.16188588763918352,0.0669959466816742,0.44209384039057303,0.2197530101144188,0.23793564587939384,0.14073712900545365,0.13066939718140305,0.040275763471418945,0.41047164440094647,0.2619219255915526,0.284447152876999,0.36870029567960944,-0.203593843261195,0.40006418735803984,0.21592629691837092,0.3826247493645617,0.0,0.25107174313165437,0.24691757287938018,0.3660676116565389,0.074308011791019,0.1951424181891829,-0.03634008912829964,1.0,0.4593646273932674,0.13930734388054986,-0.05965917752801414,0.3973690891262075,0.29401461462818324,0.19931008728485125,0.4972589626368374,0.05261363062122879,0.18165630369134989,0.5745932842890208,0.24140268016814076,0.41926907026496885,0.008728123069686252,0.3449750118567207,0.3984844971826029,0.17457895254187894,-0.049748553113726064,-0.11819713622245274,0.06539153185530175,-0.42731310303576375,0.1588349782245554,0.21031365164038027,0.44691213001363456,-0.11747305196984233,-0.3078537469083688,0.06936135621004466,0.06664742867308807,0.3810452732871919,0.35122666619987597,0.20842814955439057,0.2622743164841827,0.3657445737438634,0.4682255514532237,-0.016805795383009855,0.29310162324457695,0.32538683220768627,0.3941753763383936,0.07208741941053409,0.3749975702435884,0.4026739841737099,0.11852157349106433,0.48327857359007464,-0.21091257185780365,-0.18498926269671612,0.05366022208864958,0.18142646578460062,0.4290135868540068,0.1723482970140262,0.31726909287757626,0.1117766211984513,0.41103196563045974,0.4940849988420599,-0.3250322654889539,0.45107307578798506,-0.437184230630375,-0.24387347872150872,0.034676393973822064,0.35741251466770074,0.2799285263850883,0.22971804374677163,0.08423048874793122,0.19786047061099263
Temporal_Sup_L,0.5054708645331542,-0.7043932055283955,-0.3608611290496591,-0.3955069708656185,0.25423204976260727,0.10573913629190583,0.5068928583123324,0.38810188194544765,0.0,-0.5790045145818993,0.09949564961015202,-0.4107734201132823,-0.0511235816461703,-0.1275631213717666,-0.5428056182161859,-0.39320640850160804,-0.071940699364258,-0.19926260419897854,-0.09621685657137885,-0.3853013320504659,-0.13064204659906756,-0.1561199502694433,0.6505032483685262,0.90854534738973,0.44612385649058767,0.5649848461667187,-0.6592449592208369,0.20055670382719326,0.5448256744203179,0.44012832146129743,0.0,0.2798742123074269,-0.007126040159676513,0.730727224424664,0.27377261633570793,0.09293807623531804,-0.5638338244093963,0.4593646273932674,1.0,-0.19063803664290202,0.5021373997885277,0.059492783841630675,-0.031124900054579786,-0.057710759774705175,0.6911884531629005,-0.0892134407686262,0.13214090228259726,0.8250858815331786,0.07665889433168188,0.39481495729452426,-0.5078794830390514,0.3791597711791157,0.27577829021822853,0.37419576709497815,-0.552028963951863,-0.6846375693027053,-0.40118902271807944,0.05382865765316029,0.3950407787956716,0.6467506665406312,0.30521690774780047,-0.4618080361327004,-0.23762325955385313,-0.2437162667902637,-0.10891651231154269,0.6130074405209472,0.5620410268509234,-0.2973834996147438,0.2562759239966618,0.3443755824039079,0.07202046390793204,0.2773899071565504,0.24632816086636677,0.6284130932251268,0.7591772231149893,0.11090070380079409,0.25874810556801153,0.5189363981440852,-0.08255024712430127,0.8173957197202176,-0.42988262749465744,0.15455468991207555,-0.23874133856880217,-0.10259644908794584,0.5422742956722925,-0.2273520379558076,-0.10031147443540464,-0.04999401989825633,0.5920661199514089,0.2581939470645208,-0.520628725289849,0.21914447991047395,-0.23164438998922257,-0.4273251214527534,0.19924068667107606,0.3962705129228791,0.3786113912123166,0.5175505348400968,-0.05745340351482284,-0.012575453205598467
