,Frontal_Inf_Oper_R,Precentral_L,Red_N_L,Rectus_R,Raphe_D,Thal_LGN_R,Cerebellum_3_L,Parietal_Inf_R,Cingulate_Mid_L,Parietal_Inf_L,Cerebellum_4_5_R,Cerebellum_Crus2_R,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Precuneus_R,LC_L,Frontal_Inf_Orb_2_L,OFClat_R,OFCant_R,Thal_IL_R,Angular_R,VTA_L,Temporal_Mid_L,Temporal_Inf_L,Hippocampus_L,Thal_VL_R,Postcentral_R,Parietal_Sup_R,Temporal_Sup_R,SN_pc_R,Cerebellum_Crus1_R,Angular_L,LC_R,Frontal_Sup_2_R,Temporal_Pole_Mid_L,Frontal_Mid_2_R,ParaHippocampal_L,Supp_Motor_Area_R,Cuneus_L,Lingual_L,Lingual_R,Heschl_L,Thal_PuA_R,Cerebellum_10_R,Cerebellum_9_L,Thal_VA_L,OFCmed_L,Paracentral_Lobule_R,Thal_PuA_L,SN_pc_L,Olfactory_L,Thal_LP_L,Thal_LGN_L,Cerebellum_7b_R,Frontal_Inf_Tri_L,Parietal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_R,Vermis_1_2,Heschl_R,Temporal_Inf_R,OFCpost_R,Fusiform_L,Olfactory_R,Paracentral_Lobule_L,Cerebellum_6_L,Cerebellum_Crus2_L,Cerebellum_8_R,Raphe_M,Thal_MDm_L,Frontal_Sup_2_L,ParaHippocampal_R,Thal_PuL_R,Frontal_Sup_Medial_L,Calcarine_L,Cerebellum_6_R,Cerebellum_8_L,ACC_sub_L,Postcentral_L,ACC_sup_R,Putamen_L,Amygdala_L,Caudate_R,Frontal_Med_Orb_R,Cerebellum_9_R,Cingulate_Mid_R,Thal_MGN_R,Frontal_Sup_Medial_R,Cerebellum_3_R,Precuneus_L,Insula_L,Amygdala_R,Cingulate_Post_R,Thal_AV_R,Putamen_R
Cerebellum_4_5_R,-0.3000896367793876,-0.6587738484637676,-0.049514843788313036,-0.6381157475353558,0.6181588017566492,-0.43095157764057185,0.8327402491227484,0.04725484570325835,-0.4124443534142132,0.48860221691614497,1.0,-0.17943582157515417,-0.33368895045203245,-0.16219881322496416,0.6913627108499826,0.6696809898487615,-0.22828616780353905,-0.09850259398333414,-0.4118496696408718,-0.44706572399287475,0.5978200866887963,0.07254479988294303,0.4129838040148643,0.6340321147843664,0.5652766146639113,-0.11050448142730201,-0.0017180581367954324,0.4790780624601785,0.6194442342117131,-0.33657512903680015,-0.5687077900663454,0.17743536858068898,-0.11007793567348019,-0.3573154498966103,-0.13372847019729442,-0.3506991989127058,0.8402997404951305,-0.6041117154611726,0.0,0.8867988336475878,0.8359968866726799,0.6801173122858533,0.8289947230958941,0.01841825618419555,0.37865805669601804,0.10733124330839318,-0.5499750661925971,0.23287157394733635,-0.5911797467982512,0.28819230820438385,0.12768734037419757,-0.14101236071157577,0.21031365164038027,-0.5661162970030461,-0.20328882989191366,0.4676925103148676,-0.14447349683788596,0.3730974291035665,0.7825013424246977,0.232214767170468,0.2706613126574271,-0.691842858653082,0.7933841108327339,0.17178044284921426,-0.7024364212328639,-0.518811075546304,-0.2166454406097617,0.18694380063989355,0.3225249162193388,0.3458715409398452,-0.42277277390240176,0.684266288619452,0.5407329152300413,-0.2091527371130517,0.10070353202699561,0.6032156864785202,0.5769055452223828,-0.3347573310634514,-0.09947890425570997,-0.04929005257141426,-0.00029992078827205767,-0.45092368376476116,-0.01143917571501079,-0.634696697957036,0.41462238503862936,-0.26986005214695385,-0.3608017846320419,-0.25221460768695453,0.7973109132637801,0.12082416623664334,-0.16942507045756477,-0.3181673649129495,0.5659809209713159,-0.4780063094566099,0.24389043450010184
Cerebellum_Crus2_R,-0.09796193613155246,0.3218720065999139,-0.22659380624497474,0.015257709085998562,-0.06695776760772175,-0.11465145174671482,0.04442847866217998,0.03381865465671102,0.18317528908072953,-0.3720113236656318,-0.17943582157515417,1.0,0.17753536933535707,-0.025056752783025653,0.009578786775986932,0.16196197616714095,-0.3719295355661706,0.1565159332431394,0.2872658332769394,0.03975226817840406,-0.21535684460588989,0.037289865040362094,-0.5129498290852931,-0.5123636772150658,-0.12885024953796032,0.049199472110373864,-0.1074469024329097,-0.22354217234555904,0.14746884091849738,-0.07913657699625457,0.6389383280575325,-0.3584741462437182,-0.051371928779360296,0.14934547020815764,-0.37575850418690404,0.006651893602903848,-0.15137338363872307,0.12647393550459424,0.0,-0.11910930438772248,-0.10444441359128086,-0.2720280770359063,-0.11939901458351618,-0.5394303971686472,0.3514080702036853,-0.25646765192313864,0.04837038078884645,-0.10407644799328475,0.21355694529404545,-0.2403423233147694,0.03356432821165253,-0.03301343353486101,0.15866313511633642,-0.06024249324792761,-0.04532266166040978,0.11181316418896578,-0.40615900172409203,0.40026734498026534,-0.03217676716986189,0.04252124757104781,0.5064762123838032,0.2839385787307033,-0.4026451429518987,0.021971150805847776,0.3050873464704996,0.20408442079768255,0.2176719382417594,0.3272339548934888,-0.17513102932501157,-0.09548182315157042,0.16316053016923615,0.02567862779757346,0.012920420733297562,0.1028365145554548,0.27779655206297915,0.1621150609667247,-0.29521967683495154,0.21966574570472872,-0.013110797884433645,0.12304623823976323,-0.04574038922617254,0.12231644199561922,-0.012890926888819638,0.10441320905892648,-0.8202319255359893,0.05450560455202848,0.21802286756696979,0.10553445057628859,-0.20842038144154332,0.4567422114517359,0.03554089905486666,0.179229392023534,0.12045954930985533,0.12006652553666888,-0.02409396068116297
Frontal_Mid_2_L,0.7930600146191046,0.6478805996156445,0.4024382569394434,0.00623260791612834,0.2059506380166468,0.5266421419794302,-0.23578523524173012,0.03848186681478726,0.6640545514464771,-0.11111596728623646,-0.33368895045203245,0.17753536933535707,1.0,0.8652362880879281,-0.16704098984101548,-0.08134595287607935,0.3258415186746945,0.07550585143137438,0.30804699135099556,0.79763782887514,-0.17306693307972243,0.4686710573153143,-0.03989217427533306,-0.09406386579935554,0.3244377167149577,0.8129746970964209,0.06404995028009033,-0.1629401407751625,0.1412171983472791,0.5029962627743833,0.30432479613791436,-0.01541821670417565,0.05647781157916261,0.8063261094137826,0.22814246892068238,0.8736271798365524,-0.017824387054678672,0.712164708685742,0.0,-0.1677400062560578,-0.17439695276904693,-0.11343814850575323,0.03599343585136947,-0.1854721057461159,0.06211350864163328,0.49318406120013014,0.3328773888519835,0.05330143765563308,0.7221856501576807,0.21467558837276474,0.6071624358759942,0.5097496538396338,0.41276293504311884,0.17320067696258878,0.8748086873965532,-0.025416838693471066,0.36245350920169833,0.20101273235869493,-0.27707956611030105,0.6395813681024445,0.11058012685105237,0.43233942483182247,-0.17607607732383454,0.5215570428439344,0.2758125279752341,0.12521909787542154,0.0970785175037713,-0.0004472706196142534,0.08096952635408995,0.5388768517082825,0.888001751974796,0.22698052799937019,0.052786741703612784,0.7358523291542148,0.04272554438336169,-0.12487117313228531,-0.16402314671623966,0.5324021045590631,0.15848203285845427,0.6467605043522515,0.7463829338471838,0.7296050301782739,0.6220729157587512,0.3171086063612024,-0.14636505420567486,0.6848235507498208,0.6757100810095849,0.7235696760965231,-0.20753847576246964,0.12962622759668094,0.8605104647166407,0.7420525575364636,-0.03073532755763425,0.5927660438280531,0.5218237312690026
Frontal_Inf_Oper_L,0.8353856981887208,0.5119288261594472,0.5782653113543749,0.050589674411731914,0.39221331296700457,0.6732087607677143,-0.1989498561699475,-0.014109628271209552,0.5490444424441776,0.052375837319924276,-0.16219881322496416,-0.025056752783025653,0.8652362880879281,1.0,-0.16421647748056817,-0.12463206152606769,0.4421587673366163,-0.01632340138605682,0.1887393606678873,0.7562502208165807,-0.08735824339498902,0.3592643395225647,0.13216973529098017,0.12038926612098728,0.3415007606945598,0.8026232366049085,-0.011258738871038522,-0.12593779844722028,0.03750172710093534,0.6234857815938283,0.11183765911756954,0.07601868635227821,0.08031920770656355,0.7618994257461343,0.4556611900947022,0.8602393377096547,0.0848629966584928,0.644939568197146,0.0,-0.1011848784138316,-0.16484152867591514,-0.020164320593261953,0.14514990040350917,-0.027205605710134625,-0.03113910439499894,0.670497082452189,0.3982406933012436,0.0725497564155259,0.5464658394765404,0.32158594096717497,0.700692283944573,0.5929436814725864,0.45107307578798506,0.07247887844069699,0.8913345351200083,-0.027382997656112025,0.5899817933015807,0.050802200523667095,-0.2786097963827065,0.6919920801930631,-0.05605628341762324,0.3223353026763943,0.037927358205527034,0.6320648611773423,0.06342345016831186,0.06970049192917993,0.05438330123035029,-0.09408144186570722,0.14746748240011684,0.5797214690480741,0.822476779915808,0.35882064425631854,0.16571191407857291,0.7132934613824412,-0.07280535021261236,-0.126234890486644,-0.05277832550588008,0.5612980526079321,0.20769229557532604,0.6712227612844924,0.8023556130465881,0.6364327395488111,0.6947195505840691,0.3663193608855585,0.0181378373697304,0.6806744273643931,0.6106298818798296,0.6956740220825661,-0.06646651259049387,-0.02686350663175087,0.8624865183935073,0.6322751569542924,-0.12083305482422765,0.5612733756521552,0.6205279782295402
Precuneus_R,-0.3900443018199644,-0.2146936712176473,-0.4105580665047077,-0.7809169292167348,0.36071357163264917,-0.5091642107881281,0.7964727251892846,0.2868843045737033,-0.04185037522953121,0.40097745405142915,0.6913627108499826,0.009578786775986932,-0.16704098984101548,-0.16421647748056817,1.0,0.7470560395293283,-0.5088627509474999,-0.08686579478042268,-0.37287265430068345,-0.530757694168877,0.4957215643283284,0.4198136831484955,0.14421433190963703,0.38267515899686494,0.5855009223184512,-0.025253255444191245,0.2485953659012433,0.5746292608236241,0.744474483653936,-0.6161464067881188,-0.34294822826386745,0.09376025902565631,-0.23737733974677946,-0.24530606016967005,-0.4963315367731508,-0.2856577126591431,0.7105867936270343,-0.362447639973336,0.0,0.8407841095497428,0.8129711332815494,0.7576831856276643,0.5307828722984216,-0.32776248084277326,0.5439256609069644,-0.24590324502125413,-0.5175510552826762,0.3050159835120648,-0.5697438111017014,-0.0017286484935892538,0.15553869880858762,-0.20509325052757435,0.32478610704020855,-0.39998116616744717,-0.23030501924213317,0.5209222147800753,-0.449187341383408,0.4413985375246614,0.8192002062664132,-0.01425841967766234,0.38802957658023696,-0.7525505907001574,0.5362437100909342,0.07704378147729188,-0.16453674061885307,-0.3826856620261001,-0.2975757789032944,0.4994008944994469,-0.04031780304874695,0.15620634751313472,-0.27737745318219853,0.43471378688956813,0.28222790828409655,-0.14212580459796315,0.517749632177777,0.6073551597103922,0.3682065938085156,-0.39983765276512784,0.28260133707311946,-0.06429174618726323,-0.08709815000214116,-0.4631869749710079,0.00026069342493463933,-0.7270604419130671,0.20996284292443665,-0.08586869811076449,-0.32856765696158957,-0.20303092437117654,0.5842650099916625,0.6032520025755351,-0.26057616698954233,-0.17108041606038746,0.8702638170481735,-0.5735993210918736,0.1756727001393804
LC_L,-0.36759210682285026,-0.40013182563193767,-0.38781445331352776,-0.7848297429563494,0.4875622383815111,-0.5489834946668862,0.9409928497800243,0.2601068998299841,-0.3035422833168112,0.4100173835788394,0.6696809898487615,0.16196197616714095,-0.08134595287607935,-0.12463206152606769,0.7470560395293283,1.0,-0.42492859923659737,0.01621320247827527,-0.3887280001790101,-0.39646696680719057,0.6206248444649802,0.391898936488036,0.20467916231053818,0.37883688557887635,0.6571138136667117,-0.02350893840650564,-0.06443128655969678,0.5592960128550093,0.7317185773444064,-0.552018727607579,-0.34517852879444594,0.04667153250224792,-0.1513988927214027,-0.2943922766879387,-0.5786314875431149,-0.28748026195922416,0.8162643012038124,-0.4775839207285562,0.0,0.8348711174483514,0.7597537204999409,0.5920961783821346,0.609415630277371,-0.39049190716236515,0.8282133654155425,-0.08794366235147831,-0.6958569047028743,0.16721883765915022,-0.317799591975437,0.10771954540453728,0.09588622937757289,-0.169593690870837,0.4026739841737099,-0.454304499084994,-0.09992384463015198,0.6826044191693842,-0.5571456579374324,0.5555852186892468,0.83301353129508,0.11858958823345125,0.45439860668774823,-0.6428450630992452,0.47944389946741456,0.022071401207552185,-0.4405077024560137,-0.5086159760706456,-0.16464049961893312,0.3935054431637723,0.11759880982308002,0.198667062697861,-0.2866859132917092,0.5073997809091041,0.3034050463607814,-0.1734335445298499,0.3615975008902005,0.754477832968038,0.4982462813882502,-0.3412862177235538,-0.027204131381583105,-0.03392862303266627,-0.07375331220425235,-0.30602335059455216,-0.09536498937890764,-0.6237259638294645,0.16571614530158615,-0.2967417476726963,-0.10970023236381951,-0.2135437768230527,0.5554892664414375,0.5911429835044271,-0.15158394673022835,-0.08475354476350637,0.7389684153164607,-0.4166847948251945,0.06841837290836873
Frontal_Inf_Orb_2_L,0.44502849582991383,-0.005310847271080066,0.676782367926855,0.3109209497970082,0.18175887481917796,0.5478414638528245,-0.37835079628525464,-0.10012483574779618,-0.00957508751376798,0.006940753922925997,-0.22828616780353905,-0.3719295355661706,0.3258415186746945,0.4421587673366163,-0.5088627509474999,-0.42492859923659737,1.0,-0.22320583428156612,0.006074102789116548,0.4697337030689342,-0.0907411882105155,-0.011085891694427693,0.4662587149240144,0.3443385352862056,0.09032051478715701,0.2653581969191151,-0.12945513826434543,-0.27153963492806826,-0.39319676806295245,0.5625258787546624,-0.1236635132827258,0.19849448364887526,0.13300762953085976,0.2563673298241137,0.7474765648679473,0.3947645257487024,-0.09122313520327474,0.2889264885965988,0.0,-0.250415333626699,-0.3124701911670983,-0.08652190906678033,-0.06013121990354731,0.3286481286409264,-0.3670691314005332,0.6286539466904363,0.292834874292229,-0.06932135253836855,0.32467233581247357,0.41636027084595373,0.18246330199584598,0.37165276186674084,0.074308011791019,0.13245919437766282,0.5827378821093296,-0.3493826606880151,0.8120153446567858,-0.41040651766033415,-0.45637394159852157,0.2988836551840238,-0.5667975331928189,0.21490892676143417,0.12617834380907686,0.22641743582878485,-0.18414116694904473,0.04036432733291819,0.08591978771199206,-0.3919215014005662,0.26472785085323824,0.25335820473252507,0.31475089765146763,-0.014389353857290734,-0.03793126069526669,0.2313948505245855,-0.516471311949815,-0.3257524442381967,0.0512603767953406,0.25950248418327376,-0.18620649513006424,0.18087931632835896,0.38944873732015833,0.46892511652259766,0.22427293325424807,0.4170936716806508,0.22199421023774477,0.21812879181890354,0.3276357108454148,0.24522852722295926,-0.1426167513042504,-0.5325212180733759,0.506499594537207,0.18405309019638652,-0.395891391902176,0.37839316955854685,0.13444086082519724
OFClat_R,0.09248360647363917,0.08611005761785895,-0.13407534439955776,-0.12615371503605982,-0.143959537557552,-0.16199236738297146,-0.07467322734685476,-0.1295359564568587,0.0014309999554812064,-0.1523603323875071,-0.09850259398333414,0.1565159332431394,0.07550585143137438,-0.01632340138605682,-0.08686579478042268,0.01621320247827527,-0.22320583428156612,1.0,0.07924937934323179,0.06932918017373091,-0.14887262891091319,0.1714117618104438,-0.06158641524361401,-0.1758508859265777,-0.05569174145924619,0.00029694653810199306,-0.3506879518437496,-0.05148791237835237,-0.06027196537618321,-0.11823223890075774,0.24649265326857395,-0.02070460415576644,-0.11963669449499559,0.013883641409321384,-0.10240348886084628,0.029298033743797296,-0.1550982765712465,-0.16161640180511064,0.0,-0.10891924642299147,-0.08838610091913295,-0.15872642967544517,-0.08080844551013293,0.06030859690860677,-0.04874592131529471,-0.18820102083440524,0.03962915333083708,-0.15766208257636738,0.14336160456885924,-0.05443492319388197,-0.016315816826202048,-0.04350640455823117,-0.437184230630375,0.022069246095144938,-0.019720766065152884,0.034967839170307886,-0.1909036421069434,-0.025024336535719265,0.15939209801304585,-0.09209062697296133,0.16775421205949603,0.2564404480583687,-0.20767738331285227,0.08763663817318405,0.052690837014890565,0.04382477975371793,0.1352706718219965,-0.004753885470042076,-0.12205284193228318,0.08964888444841541,0.015280908427214149,-0.16224013691614844,-0.24061208246171398,0.12465342289652191,0.12902700127977676,-0.13122103491378354,0.03540227997300829,0.04957022578422499,-0.02540285801700969,0.079106486163137,0.0369513768602896,0.020296204777407525,-0.010818728471185271,0.25086129754523195,-0.06622474808288849,-0.13819528384549432,-0.21337026762221384,0.1290613874506301,-0.18383938522886803,0.048619038458981585,0.03654462925171551,-0.06887296076603319,-0.1147350370738994,0.018630482337808122,0.016235722196724638
OFCant_R,0.4167814224087979,0.40396298804805186,0.16149717709383568,0.4666896665472794,-0.21514789391025507,0.22830142949760607,-0.4346988101383636,-0.015584401280126748,0.42063773388876063,-0.28307353113375894,-0.4118496696408718,0.2872658332769394,0.30804699135099556,0.1887393606678873,-0.37287265430068345,-0.3887280001790101,0.006074102789116548,0.07924937934323179,1.0,0.5125565588277203,-0.30917938523826594,-0.21839418611640474,-0.3905583858673546,-0.6673857844991845,-0.44329787046958824,0.31995880347158157,0.23305237420446398,-0.23945481213494973,0.002684466381533173,0.471722707526714,0.3277224093075766,-0.1813933759446208,0.2771252813228935,0.5400575110637982,0.036575655130430464,0.4381453100178197,-0.4772270370793441,0.47160790619489484,0.0,-0.518316393398434,-0.3866238422923588,-0.6840167417171389,-0.2632822334830082,0.05823834647323628,-0.2754147771960779,0.04213829049028804,0.390104607518211,0.1214124628870143,0.5629111844144182,-0.12642824525811303,0.1624148286439642,0.32917104486184146,-0.203593843261195,0.42893490258212597,0.1366225823441796,-0.14258056701784438,0.11893290828401774,0.30168355400498986,-0.4503234367658761,0.2570055877761221,0.4331497998288328,0.760801990242489,-0.6185507549184261,0.16559867665430134,0.3182268186005356,0.2024699097764289,0.20317723756105582,-0.1667400019716763,0.12300466997608933,0.012500729427580804,0.497130672500011,0.024151458257593544,-0.058501513482513735,0.43073389396460215,-0.13847018776696027,-0.2600021520072335,-0.46620636796770604,0.5815487908328615,-0.1988046630100836,0.4206791701095701,0.29775723030989093,0.3578553386678415,0.3568275229423425,0.4619717055390462,-0.3840042910809247,0.40340693428375435,0.2473747509655541,0.5219673163614499,-0.26028038011058924,-0.08767221462660231,0.3458167082643348,0.4405320167063417,-0.3943473964133669,0.6174995998434941,0.22785867790857783
Thal_IL_R,0.8841812335902722,0.46277074233905197,0.554590225126936,0.3418896909624107,0.06868584130084086,0.6479805379287134,-0.4905977517645946,-0.04347273999159132,0.5325775314750113,-0.1778720523520608,-0.44706572399287475,0.03975226817840406,0.79763782887514,0.7562502208165807,-0.530757694168877,-0.39646696680719057,0.4697337030689342,0.06932918017373091,0.5125565588277203,1.0,-0.2593370547794135,0.15351744429293837,-0.029777698721173293,-0.1814914860881294,0.05959671667422278,0.7428168191617059,0.013309189722845588,-0.30205333593748795,-0.12465257488608228,0.8264480193572737,0.24099056334586888,0.022995362958396975,0.22792025734631263,0.7777327777715423,0.46459467367816387,0.8363514228956621,-0.2287552096256943,0.6928997565345438,0.0,-0.43973029396526675,-0.4328396353700957,-0.4014433673032342,-0.12098526833013433,0.2157871208092654,-0.24610488877966236,0.5836455576585942,0.46560368485103526,-0.0236455129896767,0.8576522013850331,0.3400035177979787,0.5210106711744912,0.543860797109705,0.13066939718140305,0.3295017250958127,0.7805633426812602,-0.16906881533434587,0.5742811854249074,0.012642521930153514,-0.5092426004063961,0.6141892914752939,-0.013551599626807404,0.6970003005314924,-0.2865482032915856,0.4813056675890611,0.13608707460810457,0.14006881971901888,0.16430505876386287,-0.37731202145980947,0.2686085211140991,0.4242643902321379,0.8074343088410024,0.14068169058482194,0.021351869956977482,0.6874726249108726,-0.1685668234887581,-0.35607960053717946,-0.27219274347144523,0.6519356815187215,-0.11126765289325298,0.5944158078240718,0.7439087838380539,0.7647042658719138,0.5823459644310041,0.599359192955189,-0.13149089926952048,0.6429100494141565,0.6343143103159946,0.7160449770224222,-0.3014447576393195,-0.2818460467448558,0.8480020943075184,0.7475968311481878,-0.43954457637892547,0.7560288054458342,0.4659871863469912
Angular_R,-0.18823798870542682,-0.5565378628237304,-0.06453674708921849,-0.515935213076726,0.4368579805292587,-0.35358126888328983,0.6953700108217561,0.27756473499514756,-0.40422202172520255,0.6313612804653848,0.5978200866887963,-0.21535684460588989,-0.17306693307972243,-0.08735824339498902,0.4957215643283284,0.6206248444649802,-0.0907411882105155,-0.14887262891091319,-0.30917938523826594,-0.2593370547794135,1.0,0.16398356466546585,0.35574458798519143,0.5142797242087401,0.5237001934165577,0.03437679198714492,0.007265111227539137,0.6844909629110992,0.43849506685328865,-0.2259740097605779,-0.6362151855984055,0.2557503441676395,-0.030272369305262295,-0.26821991298179254,-0.2382949737607218,-0.25018876945423046,0.7258624212583239,-0.37208775905019564,0.0,0.6864847220323156,0.611030986778253,0.47844476397401237,0.5117619448431122,0.024713580387253315,0.42212562971697215,0.1974265597085331,-0.5668942622148522,0.3947267193664905,-0.25487321681450603,0.2798413729032064,0.06383206644719377,-0.007219165360885804,0.2556850812864308,-0.412994520712876,-0.011990313487967868,0.6704798631683425,-0.15652698183476724,0.2781202388377578,0.6320378993197905,0.15843670341316402,0.1662914959423579,-0.5690559932816008,0.5057150618127724,0.03392591529606944,-0.5995502864183879,-0.5676046067742297,-0.08911347741766958,-0.10929552106873523,0.38312640816302534,0.29547397771963335,-0.2966959767466308,0.4974927259530201,0.31542329117669005,-0.17538518222410981,-0.008553804638739573,0.4558330584204396,0.5313644032017844,-0.28423073197376864,-0.1803256238887896,-0.08822458090984214,-0.015454423959629638,-0.2465046184426361,-0.040057920676824524,-0.5165850534217955,0.4020026629515862,-0.2318318633741145,-0.1990293713863325,-0.231752467850197,0.521263992663862,0.23936957609595108,-0.05710976941756193,-0.10470154056396049,0.39568817297485076,-0.20200626257194737,0.05730458064777004
VTA_L,0.19523674984379494,0.19722236203850754,0.031209614675199466,-0.5454626595311352,0.30072102843424714,-0.02951043269549201,0.2624654889470049,0.23029438663381852,0.2712587277216815,0.21414803062071103,0.07254479988294303,0.037289865040362094,0.4686710573153143,0.3592643395225647,0.4198136831484955,0.391898936488036,-0.011085891694427693,0.1714117618104438,-0.21839418611640474,0.15351744429293837,0.16398356466546585,1.0,0.20593582271618352,0.2601300276465344,0.6681048184402374,0.39653016060132323,0.05439629540448226,0.2797072981280394,0.4324222345921233,-0.18442290707949258,-0.08394664583443652,0.06806354814352056,-0.2856126503514332,0.231845099649686,-0.15347421683104379,0.2969510172116282,0.40352926013002305,0.18170347046402147,0.0,0.3744524590523181,0.3011386297465086,0.4352927915169341,0.1772526117837207,-0.28197061063284506,0.28856385329223966,0.09050708484286288,-0.11878627859918996,0.1561432108846062,0.16970589430974126,0.1846463808784566,0.3949711028672975,0.17089825515078577,0.3299038211371022,-0.21428747471653525,0.3909757635227259,0.2515914179643831,-0.06804809957545266,0.15353386556229287,0.4018368450147321,0.2486819579072866,0.051471287111181666,-0.23740324102221833,0.17890888676914873,0.28609864156091613,0.08617663582923331,-0.15236386288086046,-0.13653873883341539,0.25813213950816527,-0.06938926842526338,0.3665059588426308,0.26556926344267273,0.18088676930881373,-0.037075389184546635,0.24783348335501018,0.24719688606853576,0.20632613814013653,0.20770473348620352,-0.01913138641544199,0.20903467496307393,0.20637168610929713,0.30593130960962966,0.2667701282714289,0.2121309312432197,-0.1619839009768293,0.07777274958544837,0.23904503119899861,0.15997386564840477,0.1976035992343225,0.07423060246031916,0.3993050386150473,0.31229033776917126,0.27352978927478466,0.5071626834019825,-0.06828774007815913,0.2553113579834965
Temporal_Mid_L,0.009413669338270151,-0.4418384830871561,0.2846369954260538,-0.22095103083256332,0.34898863828932536,0.023517899280224065,0.30118583345513195,-0.03161413143750954,-0.35027474708755796,0.4495887033316513,0.4129838040148643,-0.5129498290852931,-0.03989217427533306,0.13216973529098017,0.14421433190963703,0.20467916231053818,0.4662587149240144,-0.06158641524361401,-0.3905583858673546,-0.029777698721173293,0.35574458798519143,0.20593582271618352,1.0,0.7482893913137926,0.5272719979373285,-0.022347726795722823,-0.1467358972271757,0.27497181909656215,0.04698528105005528,-0.022350386151496468,-0.5586342200132087,0.3107005911950433,-0.017295149710547568,-0.2042563184441533,0.3326891096678876,-0.025527577189112912,0.5118590014867899,-0.2113172953324931,0.0,0.4178024911253808,0.4291159706161488,0.4415879095821168,0.3287588988444324,0.29613607967823186,0.002970596556374302,0.4949330492371068,-0.3084743604418025,0.15910604197571507,-0.17282161189673587,0.3929558807831865,0.021280972040561275,0.08428708533767473,0.10763139162902295,-0.2213307224318913,0.24641714640926138,0.1295748874668466,0.374010274603714,-0.24334587799216909,0.2916659012670648,0.15624771207056978,-0.40072146091218397,-0.3818315433688626,0.6596579891960217,0.02701516264543006,-0.5575148794649243,-0.313819416226599,-0.09930685098957028,-0.05900501234310925,0.3264490034963914,0.236757546259961,-0.21999672117254615,0.21626922176391464,0.03239970751835634,-0.15278812662695668,-0.23773083229532743,0.21266650520490016,0.5933690519751732,-0.34737618397654724,-0.19521344301755575,-0.08108103633988838,0.12860745377738592,0.011827614647838094,0.006284913280950377,-0.18186075654205003,0.5382671736921715,-0.16242486811932821,-0.16595440429899833,-0.13015409401874278,0.5380628155148647,-0.1544917545991132,0.10287802505114978,-0.06345227051373624,0.11888472224438955,-0.19221126840665564,0.04090329935399331
Temporal_Inf_L,-0.04585072232895554,-0.5393063299224267,0.149814551947187,-0.48961595739496905,0.5029493684441916,-0.06702549282361663,0.5068224525776271,0.021091483235610234,-0.3089685875932356,0.49366007107170895,0.6340321147843664,-0.5123636772150658,-0.09406386579935554,0.12038926612098728,0.38267515899686494,0.37883688557887635,0.3443385352862056,-0.1758508859265777,-0.6673857844991845,-0.1814914860881294,0.5142797242087401,0.2601300276465344,0.7482893913137926,1.0,0.681242131900963,0.06032580753155479,-0.07873003888826437,0.3854107576274371,0.16422930476686462,-0.1130009197635417,-0.6005539123928539,0.3508519675390225,-0.11637273423531395,-0.23866240737742647,0.3356277898778959,-0.1056023279012018,0.7177786402147658,-0.37832349425552353,0.0,0.6678576242345422,0.5654111895352777,0.7849786178465855,0.5740482472071073,0.20894179076685782,0.18299545452260546,0.4080977147784329,-0.33163375849773186,0.07003872638828158,-0.40751246832706994,0.5223205569920962,0.18143609069725322,-0.01150841610726741,0.2619219255915526,-0.40168012638940126,0.179866335402023,0.2224640937556534,0.3039577560893207,-0.24434804027586438,0.49940226478612765,0.1587043072963766,-0.38675647902477744,-0.6620903087977896,0.8961259512691708,0.1880173410937458,-0.6043518777788373,-0.4365855244755348,-0.1260353346913766,-0.015577876163681073,0.21944999424117734,0.3634770366211766,-0.24683240735031856,0.35403723693321437,0.25426645574816337,-0.08411903202637744,0.010833294704887109,0.30655377042172394,0.6339396471246296,-0.382546699189679,0.04016613948630573,-0.03335244892447395,0.1859931981287966,-0.25085184707999025,0.06317519599597815,-0.36496761619658885,0.6239136435910437,-0.12326071394599473,-0.22916213133941576,-0.12973114468469688,0.5524174147147392,-0.07645813063612682,0.055525210295202944,-0.2750866391305948,0.3377103538203952,-0.3625874237419184,0.22671654094518895
