,Frontal_Mid_2_L,Cerebellum_4_5_R,OFCant_L,ParaHippocampal_R,Pallidum_L,Thal_Re_R,Thal_AV_L,Occipital_Mid_L,Supp_Motor_Area_R,Thal_VPL_L,Precuneus_R,LC_R,Thal_VA_L,Angular_L,Thal_LGN_L,Supp_Motor_Area_L,Frontal_Med_Orb_R,Rolandic_Oper_L,Thal_AV_R,Precuneus_L,ACC_sub_L,OFClat_R,Raphe_D,Thal_MGN_R,Thal_LGN_R,Postcentral_R,Olfactory_R,Cerebellum_8_L,ACC_pre_L,Vermis_1_2,Insula_R,SupraMarginal_L,Thal_MGN_L,Temporal_Inf_R,OFCant_R,Parietal_Inf_L,Vermis_10,Heschl_L,Frontal_Sup_Medial_R,Olfactory_L,Thal_PuA_R,Cerebellum_Crus2_L,Rectus_L,Cerebellum_3_R,Thal_VPL_R,Parietal_Sup_L,Cerebellum_6_R,Thal_IL_R,Parietal_Sup_R,Frontal_Sup_Medial_L,Cerebellum_Crus1_L,Cerebellum_9_R,Heschl_R,Precentral_R,Frontal_Med_Orb_L,Thal_VL_L,Putamen_R,N_Acc_R,Raphe_M,SN_pc_L,VTA_L,ACC_sup_R,Thal_PuA_L,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Rolandic_Oper_R,Vermis_3,Vermis_9,Insula_L,Frontal_Inf_Tri_L,Vermis_4_5,Amygdala_R,Thal_PuL_R,Thal_LP_R,Thal_LP_L,Lingual_L,Thal_PuM_L,Frontal_Mid_2_R,Cerebellum_4_5_L,Thal_VL_R,Lingual_R,Caudate_R,Parietal_Inf_R,Fusiform_R,Putamen_L,Red_N_R,Cerebellum_9_L,Frontal_Sup_2_R,LC_L,Temporal_Mid_R,Calcarine_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_R,Thal_PuM_R,N_Acc_L,Hippocampus_R,Postcentral_L,Cerebellum_Crus2_R,OFCpost_L,Caudate_L,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_7b_L,OFCmed_R,ACC_pre_R,SN_pr_L,Red_N_L,Temporal_Inf_L,Cerebellum_8_R,Cingulate_Mid_L,Thal_MDl_R,ParaHippocampal_L,Thal_VA_R,Thal_IL_L,Temporal_Sup_L,Cuneus_L,SN_pr_R,Cerebellum_3_L,Cerebellum_6_L,SN_pc_R,Thal_PuL_L,Precentral_L,Pallidum_R,ACC_sub_R,Cingulate_Post_L,Paracentral_Lobule_R,Rectus_R,Cerebellum_7b_R
SupraMarginal_L,-0.0885349377151557,0.13159474939681712,0.04328826016622383,0.040383111072571184,0.09068614327314208,0.130592069076291,0.0495808656139089,0.0,0.03397489258593664,0.13466769068740797,-0.011671020513863728,-0.043342048578536824,0.15400949829531296,0.2731572409401855,-0.0716867884415603,-0.018095454396482233,-0.1038289715799286,0.12480409344257448,-0.0732262225097049,-0.4040528966683044,-0.0941936555153416,-0.26248779305220493,0.10839622491903876,-0.08558414581995258,0.14913407755693212,0.19977209168812568,0.040393247565067215,0.13772627039561797,0.010954286027934964,-0.02763377266872583,-0.044388202137112476,1.0,0.2747586649777324,-0.35895413724061814,-0.20686421186581935,0.18311957775912635,-0.46481940541407607,0.1650105013112239,-0.06963069315072916,0.07718116869268311,0.10255167243061138,-0.15443558868977517,0.003781860063909302,0.13486648610512356,-0.02172951768429148,-0.13811534079342236,-0.1381418417359734,0.02116431655554272,0.098357470031385,-0.06244141264466475,-0.2245370457037987,0.4789757420602677,0.07964337497282077,0.2522463661341679,-0.07876678246361642,0.1013996266790157,0.060703488527738575,-0.06106055038923365,0.10878298635439942,0.23187722102704172,-0.08743607537419242,-0.08400699730945847,-0.12192076117114564,0.2731543099195703,0.245720253607643,-0.1699491191551766,0.2720593991333365,0.06774017792321223,-0.12234950435262713,-0.14394186472757417,0.011054819414641507,0.04151025439777467,-0.08351521621946341,-0.025986731610607744,0.07775217710533563,-0.025815913827753327,0.012211001467378038,0.06650042116580024,0.06583170200098665,0.06880941733296704,0.03581969623003684,0.016161974862151856,0.06638367175211395,0.046233642142305534,-0.08071958837472622,-0.015160508051249282,0.057472277401663975,0.16098656546753284,-0.26992039122892664,-0.009253900086188899,-0.18194028960727607,-0.22092332948612453,-0.1278760218805061,0.03315565944143455,-0.006350979819722478,0.0231104538567652,0.1082571662399601,0.03534269517005126,0.023407207313292194,-0.5813269860644892,0.15530823446233655,-0.02833880006515832,-0.3309189297112729,0.0861181914641092,0.11454041804637331,-0.06289037292600826,-0.06247984774190105,0.05020658912079068,0.21593172312532685,0.2994529211212038,-0.1851777351110386,-0.025118552351942054,0.12722478440378057,0.07245461752044975,0.07788688192513303,-0.09843731069761996,0.24991751052744487,0.0,-0.032277607416811495,-0.09668434045085589,-0.10102434639981295,0.15852662120179775,0.22928793822649618,-0.20029801243376963,-0.0034251122945412496,-0.13046748912403844,-0.19783323509322823,0.08668258357533776,-0.007705874061698291,0.021424279966761186
Thal_MGN_L,0.44791032500169775,0.025100018897242993,0.09778293992392613,0.28004179589959405,0.3087104134311035,0.4522710425550133,-0.1361542045391157,0.0,0.2556169614028644,0.719493332721294,-0.3429540764119606,0.08125101800308235,0.6280074429229539,0.15351226856711994,0.2622743164841827,0.31518298566765035,0.26320682855218724,0.05984639878504791,0.39100613858861455,-0.4009857824554722,0.33407963526535744,-0.017481890479234412,0.37300158617523493,0.4499555521389184,0.5024412331409567,-0.14641296814978,0.38690811731259966,0.09342002782052028,0.48838115866948306,-0.2154101663990321,0.4329154683460831,0.2747586649777324,1.0,-0.23019926417760997,-0.011079729934868875,0.03084461567881955,-0.27951726083582473,-0.10156344759380376,0.340579671568461,0.3791095342701619,0.2753732793037584,0.08937543989452587,0.19669888672578947,0.052875352738677356,0.44777145240993,-0.13315397887070343,-0.18159457407472712,0.5639092067065931,-0.12010858286537507,0.3334574351997624,-0.11188645601198301,0.1626595986905643,0.6106652002254779,0.23569526099573176,0.28764296074819,0.6219775921852062,0.3586782356384257,0.24266092705243753,0.32032074848608166,0.43436717235938643,0.06952788430294742,0.33960120942087274,0.43680046520094457,0.5275118020720321,0.5198074956030108,0.3475712544127973,0.2889083611941264,0.25665231909282815,-0.1051854494479275,-0.20174156301323856,0.6130897996679489,0.5688152363422465,-0.09340584211499782,0.38089974572314855,0.2689351618466189,0.11009575390776609,0.29068459819140835,-0.04682764638689213,0.6906036818988059,0.48252826282734285,-0.07927527831501763,0.40723860732575856,-0.11923365115229966,0.337745711707943,-0.11191079192368619,-0.11662231453157518,0.5370144511468811,0.4977101305730974,-0.2782653240644724,0.3767805678029435,-0.2073781313779942,-0.0035273032313831564,-0.4347434438585164,0.5301608544781868,0.41756199800544,0.6320465627291079,0.3736224629946144,0.5562414227763759,-0.2637988253139825,-0.22597566737900382,0.4234835287202448,0.3580176131358413,0.2144823883032142,0.2789246305860897,0.15439215746493837,0.22314135761733997,0.32993614103039065,0.5712578020773095,0.6885274177831756,0.23647746782284454,-0.24679759105606333,0.07818443643226301,0.5397559986214882,0.1163120759193386,0.4893768710684255,0.2371184291907178,0.2562759239966618,0.0,0.10383732836716912,-0.1739746307580699,-0.024871304331876693,0.5379218586156473,0.549997224113739,-0.05030621893711289,0.48363147944704793,0.4048158346411758,-0.22544584722216995,-0.09526104442761332,0.07025415723572583,-0.1003981088258902
Temporal_Inf_R,0.11058012685105237,0.2706613126574271,0.307712370963162,0.4949969157205829,0.2687522725753619,-0.18321474850249228,0.0443578391317538,0.0,-0.06394163154576257,0.023500740160606225,0.38802957658023696,0.08351220730262901,-0.23549045515760822,-0.19791587247296394,0.05366022208864958,-0.015928772580702025,-0.191305136839188,-0.17653743233975358,0.08815627933735182,0.41074511203298786,0.19838801967433312,0.16775421205949603,0.15041947207301629,0.05825964078525914,-0.4208567519547772,0.12519342051127977,0.16437084799507284,-0.14864632954212414,0.024734531959244247,0.3557380842042911,0.317177898318801,-0.35895413724061814,-0.23019926417760997,1.0,0.4331497998288328,-0.007129537405614998,0.36475918010746033,-0.06052396438503622,0.17974523689709584,0.1533645825376499,0.3457564970293735,-0.02258274507374738,-0.13470679441249842,0.21411872832448386,0.12109570585566896,0.35150318253360063,0.3643518765853237,-0.013551599626807404,0.11178110189351535,0.17949557525665974,0.09272662252293226,-0.3091615337204459,0.2679758545699547,-0.06420727176431743,-0.15057452528505946,-0.005795019738957278,0.23982981706304962,0.4219407763879235,0.2037746731859442,-0.0977811488570979,0.051471287111181666,0.2781847762162342,0.08546509150785911,-0.5533662379701614,-0.5667975331928189,0.22342963802056012,-0.40072146091218397,0.4396981641717096,0.5032342197859205,0.24624758043992218,0.04722440123069294,-0.09828748511611526,0.4091614877786112,0.19385058381545825,0.28605049952560135,0.06434079020657106,0.03578172627067958,0.26434945710515706,0.0025132250915605226,0.031063765740231928,0.27997982675213406,0.15835145570735784,0.32388900852187563,0.1816431729341349,0.22234507625987096,0.5487596550270167,0.06691515618330103,-0.280889235852571,0.43532184152567927,0.14613536397934715,0.45439860668774823,0.8763124487456899,0.3304840117372962,-0.05605628341762324,0.1841533128497656,0.015917900548212096,0.038184948178360545,0.1591437730351622,-0.07745765542933594,0.5064762123838032,-0.502731295881675,0.29023953009506287,0.21434082290629172,0.05598740959445992,-0.23724503820977136,-0.2888080161622773,0.250378630233176,0.02717800525046374,-0.29788640791393883,-0.38675647902477744,0.2298403693449532,0.14376810126441117,0.11967771094689426,0.20525292510137916,-0.23305649890187102,0.011908566788550845,-0.23874133856880217,0.0,0.17558949921939596,0.4008548686895717,-0.12868576131202905,-0.13664866090522448,-0.04386496297619169,0.0715550456178324,0.24376002662034563,-0.04662201105577244,0.2292463134315397,0.18934953346091937,-0.32434189797206153,-0.03939182144169006
OFCant_R,0.30804699135099556,-0.4118496696408718,0.2652241642448543,0.024151458257593544,-0.08056980776017579,0.32826325820108737,-0.1500972352416175,0.0,0.47160790619489484,0.1534022444775184,-0.37287265430068345,0.2771252813228935,0.04213829049028804,-0.1813933759446208,-0.203593843261195,0.4977785514880736,0.4619717055390462,-0.5032902465182557,0.6174995998434941,-0.08767221462660231,0.5815487908328615,0.07924937934323179,-0.21514789391025507,0.2473747509655541,0.22830142949760607,0.23305237420446398,0.16559867665430134,-0.46620636796770604,0.47736939066684214,-0.4503234367658761,0.5302582886022952,-0.20686421186581935,-0.011079729934868875,0.4331497998288328,1.0,-0.28307353113375894,0.22368584558628246,-0.6840167417171389,0.5219673163614499,0.1624148286439642,-0.2632822334830082,0.20317723756105582,0.6477244566647691,-0.26028038011058924,0.1458421183879846,-0.14258056701784438,-0.2600021520072335,0.5125565588277203,-0.23945481213494973,0.43073389396460215,0.42033587042538306,-0.3840042910809247,0.2570055877761221,0.4005748220412545,0.6141756875743317,0.23969582349298416,0.22785867790857783,0.40279395927717143,0.12300466997608933,-0.12642824525811303,-0.21839418611640474,0.4206791701095701,0.5629111844144182,0.036575655130430464,0.006074102789116548,0.7249641360943474,-0.3905583858673546,0.3198741472404669,-0.3194164634417335,-0.012456651068571585,0.3458167082643348,0.1366225823441796,-0.44109916218167833,0.4405320167063417,-0.058501513482513735,0.23406701323170215,0.32917104486184146,-0.518316393398434,0.18837989228249852,0.4381453100178197,-0.5279391063141108,0.31995880347158157,-0.3866238422923588,0.3568275229423425,-0.015584401280126748,-0.27609969845347476,0.29775723030989093,0.40708401584738974,-0.2754147771960779,0.5400575110637982,-0.3887280001790101,0.30168355400498986,-0.13847018776696027,0.1887393606678873,0.53899870631835,0.2625065360202476,0.2592270757645527,0.2749252060009307,-0.1988046630100836,0.2872658332769394,0.3077374445374572,0.38554135285733176,0.5547893113857286,-0.44329787046958824,-0.026744007051512603,0.3836528070884525,0.39186664087139034,0.045354199221466975,0.16149717709383568,-0.6673857844991845,-0.1667400019716763,0.42063773388876063,-0.06702060469815757,-0.4772270370793441,0.3660349617793115,0.5208008917139318,-0.6592449592208369,0.0,0.19270244394719346,-0.4346988101383636,0.2024699097764289,0.471722707526714,0.1176932061870777,0.40396298804805186,0.3790886507337736,0.374717119011375,-0.06785135614462771,0.1214124628870143,0.4666896665472794,0.42893490258212597
Parietal_Inf_L,-0.11111596728623646,0.48860221691614497,0.11624743445993357,0.3514062712277313,0.29007425433743383,-0.12266113769108815,0.17079020272235693,0.0,-0.23478865393846196,0.14793052414610622,0.40097745405142915,-8.56743379764991e-05,0.22276765170415438,0.24277894419171117,0.1804827774913403,-0.31286454684490256,-0.3534817331105449,0.18314498068548007,-0.20756491738356514,0.16978858766190846,-0.20400347833304455,-0.1523603323875071,0.3926202311799009,-0.164918103286674,-0.14405724826920563,0.02269421941736029,0.0719378977099863,0.456467800224699,-0.18299429055846034,0.4731931626807309,-0.06011670467185892,0.18311957775912635,0.03084461567881955,-0.007129537405614998,-0.28307353113375894,1.0,-0.10777151364673393,0.4002800073494442,-0.16198708380130972,0.13704731246917035,0.3806341949517191,-0.08227862868792857,-0.29509702669577487,0.48361590593929304,0.09889729784433633,0.5457355502846837,0.3167192541776529,-0.1778720523520608,0.6027483898842081,-0.13196887743268687,-0.37265586057529126,0.4982658785276653,0.1328918432535133,-0.1342180623905011,-0.3656453508094871,0.10870501278530893,0.10028732855983072,-0.02874234026965358,0.30460039942525036,0.2814932103400425,0.21414803062071103,-0.04933209202850932,-0.2381557631309095,-0.07894839247479697,0.006940753922925997,-0.4135118788020194,0.4495887033316513,0.1776202508726123,0.3524700697421173,0.14004630180230535,-0.002113507586071868,0.046607918073670984,0.39652480137240526,-0.09023699483809267,0.20576304971264023,-0.021833138014816785,0.0839455588269495,0.53893293147201,0.06619744260873538,-0.12132589559993101,0.5386575047462834,0.05217068967262088,0.4595661895867341,0.018140498243269156,0.12891577434427212,0.45477445047627113,0.046674256468127055,-0.10630191008982971,0.20945952895856781,-0.18438316496858131,0.4100173835788394,0.10000493692347609,-0.09162742352651097,0.052375837319924276,-0.1559611722592406,-0.05969886601206333,0.087001472164644,0.059071258819203505,-0.09241197178234076,-0.3720113236656318,-0.29042238354195543,-0.0012665635941691584,-0.49328439474083446,0.4415907094515225,-0.09810788502037492,-0.43345112022310334,-0.10844967096593076,0.12553187839687538,0.07545564672043478,0.49366007107170895,-0.09015902715356937,-0.2998674344774436,0.3004239858220491,0.5724778373872892,-0.00206300485964957,-0.24629335887966292,0.4681966889288687,0.0,0.05494011321469786,0.4884388564751663,-0.44160014780537266,-0.11746197525413565,0.2741238284419623,-0.40723826404928043,-0.0018960312493672981,-0.22974825552363748,-0.12672354735924626,0.33904811061271756,-0.35085561535224336,-0.3400818985293547
Vermis_10,-0.04949880816521664,-0.044554346864175996,-0.023738236205627438,-0.03318972204962735,-0.03765147412465763,-0.19784258674961608,-0.04923963901512312,0.0,-0.06524269266827504,-0.14952216304221613,0.12796874947795908,-0.05502138242146602,-0.2752943937960364,-0.264091184748495,0.06936135621004466,-0.015696462655109326,-0.09416094828194405,-0.24939977218534787,0.005654232697664614,0.4049544529654889,-0.0172734696185032,0.1376885708512696,-0.05436203383811786,0.02988135559737167,-0.2539756940269742,0.0415105486963727,-0.09629491882111779,-0.03530326672655316,-0.12535361945620224,0.1259356565343671,0.017289026008060905,-0.46481940541407607,-0.27951726083582473,0.36475918010746033,0.22368584558628246,-0.10777151364673393,1.0,-0.15037525232735843,0.015961009790339122,-0.10293061213407632,-0.03556120462378314,0.06107744605873505,-0.07195066558210002,-0.05146584155432339,-0.079200144765102,0.13230141475763046,0.28197812805266786,-0.14435034351716414,0.028470654683114428,-0.020398842982273204,0.11116601701742164,-0.4236736262549394,-0.14865019208627606,-0.09803119583122538,-0.07773835540983386,-0.19219445584045958,-0.08599188023934307,0.0011926267168556003,-0.14428862999772168,-0.19873863291499308,0.12361981687340669,0.05370809706607414,0.07417344652373073,-0.3510428136557889,-0.33025899638329353,0.02599018638436565,-0.18892731857426237,-0.08111735412557529,0.20214596639531662,0.084625231742605,-0.14601314315741926,-0.22540838910716013,0.21513122472689217,0.004003239353361334,-0.16417989434325736,-0.09970432679414441,-0.15990608694201636,0.0278754919078741,-0.12229869838005547,-0.09219570781515113,0.04865849580262415,-0.07578256772264946,0.08247616991586502,-0.07035219563406497,0.14786790363827612,0.12013830065355707,-0.13227380852648332,-0.2650707138275855,0.2741505510555117,-0.01101576476175877,0.2626009684624411,0.2873661637907508,0.11424473726650251,-0.19529644347275574,-0.08577259854938157,-0.09537656227263082,-0.1620316360716712,-0.10160559026566231,-0.11055775136738524,0.5518886809209619,-0.27877309187756805,0.006367906917398645,0.1335831874219462,-0.05305976892404696,-0.1063458463437088,-0.1423759804616566,0.04819771028005812,-0.02234039258018733,-0.2948213366717028,-0.27825014295355793,0.27771479058389015,0.019638488023530843,-0.0948257274651841,-0.0039938935191249775,-0.2045387548966926,-0.005187805741478932,-0.2437162667902637,0.0,0.05659759912736772,0.18444629965846684,-0.016695576799953944,-0.29617973378408397,-0.23464649862463532,0.05509765395052726,-0.04151148277081528,0.06100069842473998,0.25398933861385425,0.011532950389582986,-0.12450981153571435,-0.08494509712915031
Heschl_L,-0.11343814850575323,0.6801173122858533,-0.10619328644069621,0.3463094511166646,0.5286205128471121,-0.41874465747424644,0.3264463635067475,0.0,-0.4306615626099841,0.024324735199778364,0.7576831856276643,-0.2559392588313489,0.015165336456352445,0.21946020774525848,0.34411331567144504,-0.39383664268214824,-0.5965529214823835,0.7566890969270135,-0.6159108704941927,0.2869159985484503,-0.5166708916974392,-0.15872642967544517,0.39980746046544724,-0.2826051735433986,-0.3402568381228,0.026561517945123802,0.12904459084000564,0.46035165662403194,-0.44272053144802764,0.7216588333009579,-0.20610023794912266,0.1650105013112239,-0.10156344759380376,-0.06052396438503622,-0.6840167417171389,0.4002800073494442,-0.15037525232735843,1.0,-0.18912952562167942,0.19544921698329593,0.5896697760100955,-0.25334585203745186,-0.722742499769931,0.5283230411683331,0.057901051672509786,0.3235013632469595,0.48120101090421985,-0.4014433673032342,0.4265308007868384,-0.11263273711217262,-0.4693038436753609,0.41903452501696375,0.024394335199136183,-0.16736334971691516,-0.6966282641941526,-0.08424635284260792,0.2222666447893779,-0.0368094660028494,0.014510040894792284,0.29717803012970456,0.4352927915169341,-0.09089765685511443,-0.5998010295488994,-0.08851156173772348,-0.08652190906678033,-0.6925125328458014,0.4415879095821168,0.09764575366235559,0.603135139821597,0.14787652958930628,-0.15984538613107488,-0.01749455897981192,0.6451111461411483,-0.303176012194393,0.2946158747518299,-0.16679976479680805,-0.19295329987988555,0.8365378945835467,-0.09467940822392598,-0.24051801178563548,0.7738579031476699,0.010726547748179908,0.7195818854277222,-0.005311900811823047,0.1321986125736468,0.6431547854875134,0.0468972390312393,-0.3122481684516707,0.4363096290933185,-0.30866620349403856,0.5920961783821346,0.017483477906217054,0.42993699580635614,-0.020164320593261953,-0.2707819048206523,-0.18679750117279206,0.01931795206001743,-0.06662256789223223,0.3694150378883539,-0.2720280770359063,-0.46830845251152414,0.005686361865097527,-0.6301548362093353,0.7185270081789809,0.05614009361726067,-0.6246586547540975,-0.06722103652177823,0.09126020588490127,-0.230553040403599,0.7849786178465855,0.27423798456120524,-0.13198119004824915,0.4092498345945554,0.7619099816207221,-0.3730725663329688,-0.5720894369659658,0.8545133402305263,0.0,-0.08817701042187598,0.6840752880341284,-0.36565965820428725,-0.4527373835793714,0.16072624653053968,-0.31576922406087854,-0.1164276000810881,-0.5097144904224418,0.28043889066015437,0.07829914227484568,-0.7256668824454253,-0.4402385624979269
Frontal_Sup_Medial_R,0.7235696760965231,-0.25221460768695453,0.23381017740872437,0.22270363953545724,0.5734658067813785,0.3011698225493914,0.0594425476008678,0.0,0.51572144994252,0.5444676291245576,-0.20303092437117654,0.1303149457579259,0.3325361075787772,-0.004249879791112412,0.18142646578460062,0.7374628492330555,0.37275392533759905,0.23923669179708792,0.6636740114862997,-0.025992421417789468,0.702606428930923,0.1290613874506301,0.16435703758308187,0.45951634497938365,0.5205117760294629,0.24900608317105752,0.7414622052365322,-0.22027817478784148,0.7166747341292693,-0.3368589677861363,0.9304875493269071,-0.06963069315072916,0.340579671568461,0.17974523689709584,0.5219673163614499,-0.16198708380130972,0.015961009790339122,-0.18912952562167942,1.0,0.7512333683899443,0.15726199070134536,0.13323846492349511,0.35993298790925304,-0.2556616829265878,0.43770613937708935,-0.1876490786637281,-0.19164540565053229,0.7160449770224222,-0.1905606334224841,0.9734871216496074,0.19563438022325416,-0.11217907525499696,0.5287393552873713,0.6348098292720713,0.4795777154478061,0.592421458855183,0.83170205048087,0.7543177973994268,-0.09403137508152225,0.18586802767179017,0.1976035992343225,0.9393091025588144,0.5955653306734214,0.43996278299091296,0.24522852722295926,0.6415373943125131,-0.13015409401874278,0.5160784296458766,-0.20756143140551703,-0.0664801397900459,0.7788852699665915,0.5667833201299486,-0.22588627889170837,0.46282480155049965,-0.008046819859392517,0.4980596038903728,0.5273407279942356,-0.23242261207307643,0.48812774893870026,0.880117305126504,-0.3084971207590119,0.8364982778722378,-0.2660348021225071,0.9024691655748079,-0.05602645422278532,-0.17497839440451424,0.8978137845285102,0.7022091092655436,-0.15088244665941558,0.9046007079206645,-0.2135437768230527,0.10956426690439205,0.008066549665644506,0.6956740220825661,0.9123870387411751,0.5888537694241389,0.5528560507893757,0.5415799107738439,0.19230844800200222,0.10553445057628859,0.3832092088790865,0.9372896467734778,0.45454517153783625,0.022450920749945782,0.1665203435987805,0.22445954286287037,0.9309748752252622,0.44032530630303957,0.3378205363795659,-0.12973114468469688,-0.03728444566484268,0.7863050059423251,0.4489136388584415,-0.14349483923606166,0.5098338441696335,0.3434541739937162,-0.10259644908794584,0.0,0.2574619314094164,-0.30915766691721885,0.10018390575705052,0.550147335345843,0.48566445159028615,0.4995253000389137,0.5882071784510824,0.5209321511473766,0.1458953010661318,-0.15717574901371972,0.05178196594059828,0.1582041756637294
Olfactory_L,0.6071624358759942,0.12768734037419757,0.33081743929359847,0.5218604725836252,0.6943814567946182,0.10842762084845467,0.05604961980253768,0.0,0.38400167646766703,0.6066301940850843,0.15553869880858762,-0.07606018455444959,0.3932319057474834,0.1096541551381099,0.3749975702435884,0.5087292885788752,0.14989857964499506,0.43049394331290747,0.37326585345406643,0.04744347018935214,0.6168562673288747,-0.016315816826202048,0.574675121764901,0.37441072171769574,0.4303754652180989,0.2300330883914662,0.8545239409378241,-0.012758365695021924,0.5673666656820717,0.025092462432274826,0.8060293253299828,0.07718116869268311,0.3791095342701619,0.1533645825376499,0.1624148286439642,0.13704731246917035,-0.10293061213407632,0.19544921698329593,0.7512333683899443,1.0,0.40538993825832104,-0.03001126242102862,-0.058028424912634276,0.027837777909314295,0.5615575365038878,0.12672819042430616,0.0701875409366851,0.5210106711744912,0.1286059158611753,0.7900460142097377,-0.05956066398521041,0.05806296775522681,0.640584832837516,0.5126208757258122,0.10624010126009813,0.6416201131148034,0.8670681862906423,0.7819122004548769,0.026383771451309275,0.3469675503067537,0.3949711028672975,0.7949519417650347,0.30645754775279493,0.3324278647622593,0.18246330199584598,0.33701203562612403,0.021280972040561275,0.6570387126434644,0.07757666269285814,-0.003715425788942774,0.7126194590867639,0.5676457622944391,0.06688550262497556,0.4361536099116823,0.27363411387317316,0.384470732359317,0.5097260476227292,0.17495977427439233,0.5231801746111047,0.7140557175773623,0.09548189768180101,0.8249366833642982,-0.011863146310839262,0.8269040480627927,0.054628026762499136,0.16654121859175294,0.8388626245323678,0.6005435593937096,0.05247858377896854,0.7280188624916039,0.09588622937757289,0.22846477294929618,0.06867821242288197,0.700692283944573,0.7298272428475423,0.5244487163675169,0.7715433907504539,0.6002583406520722,0.1973482192253758,0.03356432821165253,0.12891155708696134,0.8287206983722796,0.10465008213797117,0.37087054799173236,0.10003772462304755,-0.09246463059036206,0.7795825688725458,0.5707200023371181,0.4212243262744385,0.18143609069725322,-0.026097408046553312,0.576375781505989,0.6027430511058512,0.2814968857676882,0.33396798517206044,0.1903664503288699,0.25874810556801153,0.0,0.3326782958697327,0.06065484391172106,-0.08917263216776077,0.45215519026934936,0.6310538755193524,0.2476861901639624,0.6176995965868091,0.32643422251079135,0.18382468151691608,-0.006530031864164772,-0.2740689156005278,-0.1804919137636535
Thal_PuA_R,0.03599343585136947,0.8289947230958941,0.18139209168303053,0.747327241620835,0.8259905550720782,-0.05929659775497461,0.165491757543272,0.0,-0.41022580748505,0.38721754454866003,0.5307828722984216,-0.022423890043466798,0.2271153976492862,0.22332881520822123,0.32538683220768627,-0.2899777060714532,-0.4844266202232719,0.38653675866724013,-0.18294290773779429,0.13445164085078387,-0.01836500987787757,-0.08080844551013293,0.7394882635605984,-0.011016429651045658,-0.23610123038782863,0.08163430485320161,0.45315772452229436,0.4472834217046558,-0.03466503619179402,0.6002555479678091,0.28468277215196863,0.10255167243061138,0.2753732793037584,0.3457564970293735,-0.2632822334830082,0.3806341949517191,-0.03556120462378314,0.5896697760100955,0.15726199070134536,0.40538993825832104,1.0,-0.11094093703513598,-0.4365143113815968,0.5831087298372334,0.15282148193046774,0.37345847553529343,0.5007754529904558,-0.12098526833013433,0.3703423987121993,0.21066606605710883,-0.3389689639786047,0.36966620287624063,0.507228060688631,-0.0230263067587048,-0.48465703007510014,0.2773950530516761,0.5717588775265163,0.3818987570419252,0.24392779439009915,0.3702012432602033,0.1772526117837207,0.36549919551116056,-0.266914401459451,0.04893932274560602,-0.06013121990354731,-0.2181856398193791,0.3287588988444324,0.5284277652220727,0.6475510209568378,0.27680616410158143,0.17576678156125844,0.0693501806412485,0.7302653026108918,-0.11443589040123374,0.5707831279903953,-0.04561365845674073,0.03798013470064053,0.7770843645082623,0.20846241850715255,0.03874621571024231,0.7568236756910145,0.2381954392726277,0.6854888764317097,0.3251172183839651,0.08592258972330914,0.7911705457572968,0.36893812551530275,-0.12425874855787666,0.36527779208960753,0.03175495050914375,0.609415630277371,0.4635046380788496,0.03992418311352407,0.14514990040350917,0.12825747437903573,0.08225914534119914,0.10044120514118453,0.1546372890323268,-0.034348252305975116,-0.11939901458351618,-0.3885906585073576,0.4284965176400131,-0.2019758787860438,0.5776894371399952,0.01778499279207828,-0.5052001666405767,0.35064075600859435,0.2594277843277064,0.11059329020263367,0.5740482472071073,0.13838351081016387,-0.08714399582865705,0.6236832536436467,0.7600390577158097,-0.09978507363445505,-0.4367846829124562,0.6284130932251268,0.0,0.026370049644572503,0.6892495709231627,-0.4761313311578468,-0.13251886389318543,0.4796638901372798,-0.4499719015843111,0.12619256367654907,-0.043014269036475206,0.055070150052221566,0.09078325721856076,-0.6603386757444107,-0.5075187081490804
