,Cerebellum_3_R,Red_N_L,Raphe_D,Angular_L,OFClat_R,Frontal_Inf_Tri_R,Rectus_L,Cuneus_L,Rolandic_Oper_R,Cerebellum_Crus1_L,Cingulate_Mid_R,Thal_PuL_L,Precentral_R,Hippocampus_L,Cerebellum_Crus2_L,Temporal_Pole_Mid_L,Thal_PuL_R,Caudate_R,Thal_IL_L,Frontal_Sup_Medial_R,ACC_sup_R,Angular_R,Cerebellum_7b_R,Thal_VPL_R,Frontal_Med_Orb_R,ParaHippocampal_R,Cerebellum_7b_L,Temporal_Mid_L,Frontal_Mid_2_L,Vermis_10,Heschl_R,ACC_sub_L,Cerebellum_8_L,Fusiform_R,Putamen_L,Insula_R,Thal_VPL_L,Lingual_R,Frontal_Inf_Oper_R,Precuneus_L,Thal_PuI_L,OFCpost_L,ACC_pre_R,Thal_PuA_R,Red_N_R,Cerebellum_3_L,OFCpost_R,Temporal_Sup_L,SN_pr_R,SupraMarginal_R,Cerebellum_10_L,Cerebellum_6_R,Pallidum_L,Cerebellum_Crus2_R,Thal_PuM_R,Thal_VA_R,LC_L,Occipital_Mid_L,SN_pr_L,Cingulate_Mid_L
Thal_VPL_R,0.0056426571496660215,0.49907557254430746,0.3933546852134469,0.06707948512757747,0.0407679307087647,0.5307401797193034,0.05815197269293576,0.0,0.4669059254853375,-0.1631345308323245,0.5444086988080694,0.507937680744833,0.3499511546058611,0.5101326055062171,-0.012926255244549417,0.10662599497510761,0.2694861748449548,0.40859905083411097,0.4906486633221184,0.43770613937708935,0.39969454655209075,0.07883849284330793,-0.03169315957456723,1.0,0.15355018189257671,0.3812161243679183,-0.12351188907345294,0.11546543249508573,0.7790341060511924,-0.079200144765102,0.6996604026122827,0.4052813216232577,0.03935371943300577,-0.016507985135481774,0.5677953847534591,0.5557620152579077,0.737018314455462,0.023106460456596662,0.6257057991124053,0.0822027484424955,0.6080701958647903,0.15153086432168592,0.3701064838280347,0.15282148193046774,0.4017609910339377,-0.01589881998815838,0.18238715379253573,0.20055670382719326,0.5490369738182329,-0.06450231280528552,0.044320959683146276,0.023704704431070145,0.31387247815862096,0.0692406654601666,0.821149698586195,0.44828366076245085,0.08162009804436922,0.0,0.7483291697362554,0.3784281049921388
Frontal_Med_Orb_R,-0.5487733306277309,0.33531786419591225,-0.23341353549757982,-0.07354369594853603,0.25086129754523195,0.4386449685031064,0.5538955293148542,0.0,-0.0787824435286362,0.45914868158118216,0.2459619912818926,0.08239842028628232,0.09397126561184317,-0.40082497265103306,0.3685678860835845,0.4596486849383267,-0.21366486477908025,0.1782096341723695,0.4011588445113652,0.37275392533759905,0.2367036153413823,-0.5165850534217955,0.3725462750754132,0.15355018189257671,1.0,-0.2826079831484014,0.09329438318242307,-0.18186075654205003,0.3171086063612024,-0.09416094828194405,0.13379780773963257,0.554662387073355,-0.4150044016128441,-0.6706801816099607,0.2646474298723984,0.28459337774243076,0.1695085581587042,-0.7702597674130943,0.45467148984000727,-0.3824423900405813,0.07180381923300956,0.7436098507559004,0.29028829366180453,-0.4844266202232719,0.5933123131732545,-0.6880585829559354,0.7257641597185992,-0.4273251214527534,-0.1633354830630746,-0.5863081874981683,-0.4434111432396976,-0.5062502421376758,-0.2807754939500489,0.10441320905892648,0.3522184692917399,0.4481884217637424,-0.6237259638294645,0.0,0.16554994461909928,0.20286511327635626
ParaHippocampal_R,0.6093861859090017,0.3127544256279471,0.7659564131805291,0.10255406231231655,-0.16224013691614844,0.30331574715511195,-0.20301536084466418,0.0,0.7437891849405757,-0.2888296678847788,0.28119707880275774,0.5761514980279878,0.13785769272700407,0.5807094827083926,-0.08973499945139947,0.040377797738005435,0.6302286160760666,0.44503416110249744,0.03584672454006592,0.22270363953545724,0.4015991282325987,0.4974927259530201,-0.3854492634319853,0.3812161243679183,-0.2826079831484014,1.0,-0.0969413102694611,0.21626922176391464,0.22698052799937019,-0.03318972204962735,0.6983706439982581,0.23620753803635516,0.32421487797887544,0.7064613686843895,0.4386506480300437,0.418139339223635,0.4881609548585139,0.5563424969277833,0.2599981169097237,0.1117280527367639,0.384885156709541,-0.26842518988469455,0.34425363239847995,0.747327241620835,0.10632772439271017,0.5814938095628818,-0.22227627309434053,0.44635878851254884,0.38504872117263284,0.1326905210894963,0.4019412115285173,0.42581037636369434,0.6453963035902751,0.02567862779757346,0.26920905630061365,0.1804534496261945,0.5073997809091041,0.0,0.4144766447128667,0.017450840544213166
Cerebellum_7b_L,-0.10836133943262855,0.06709338494485008,-0.09710168808902846,0.005621010257615097,-0.0019343395121408083,0.13241175256034546,0.1024355324270811,0.0,-0.030323721733569224,0.1610025516635816,0.1613160161627986,0.08595327783558179,0.16471710906987205,-0.08378627589244318,0.12420688826168641,0.2870834256837962,-0.024068434419990573,0.13796968973494775,-0.054397050896889024,0.1665203435987805,0.1305119011541628,-0.1491319513544367,0.0533255608681897,-0.12351188907345294,0.09329438318242307,-0.0969413102694611,1.0,0.01717878527873925,0.0271463913817154,-0.1063458463437088,-0.05504885609221579,0.010541135741073487,-0.20188185927886032,-0.1455976543244742,0.16302810178104413,0.07449370579856865,0.0010452347260985243,-0.11877415122391698,0.14831113309267055,-0.20045610047924903,-0.0007784253879126932,0.19479750759930642,0.12938114458282346,0.01778499279207828,0.27026038397729657,-0.23234075862656153,0.06793610947432822,0.09767043418595132,-0.13988184097978842,-0.050486924583387285,-0.1463641352001386,-0.13155448723059154,0.07260613191391903,-0.18501839258876984,-0.007292687659891304,0.0729895394904685,-0.2520223794771594,0.0,-0.005100369316536441,0.1976088140773179
Temporal_Mid_L,0.5380628155148647,0.2846369954260538,0.34898863828932536,0.3107005911950433,-0.06158641524361401,-0.15992583750136652,-0.127107097135943,0.0,-0.014571446959555593,-0.5274082000755649,-0.16242486811932821,0.4084696225714856,-0.07428624655608673,0.5272719979373285,-0.09930685098957028,0.3326891096678876,0.03239970751835634,0.006284913280950377,-0.19031609756587417,-0.13015409401874278,-0.08108103633988838,0.35574458798519143,-0.2213307224318913,0.11546543249508573,-0.18186075654205003,0.21626922176391464,0.01717878527873925,1.0,-0.03989217427533306,-0.18892731857426237,0.15624771207056978,-0.34737618397654724,0.5933690519751732,0.2347686482985824,0.12860745377738592,-0.14773835540692312,0.32748713803066204,0.4291159706161488,0.009413669338270151,-0.1544917545991132,0.37124308556473806,0.10795481418627909,-0.13090676868747297,0.3287588988444324,0.013226211308773292,0.30118583345513195,-0.3818315433688626,0.6765981836226076,-0.07629366260874618,-0.08523371443364598,0.4894176781406428,0.21266650520490016,0.2941432326971031,-0.5129498290852931,0.10952268841942417,0.25095187189762036,0.20467916231053818,0.0,0.23384155104890414,-0.35027474708755796
Frontal_Mid_2_L,-0.20753847576246964,0.4024382569394434,0.2059506380166468,-0.01541821670417565,0.07550585143137438,0.7449605422824562,0.26928562736438544,0.0,0.330985427788684,0.03557911267985978,0.6848235507498208,0.4849721800587196,0.51647946084077,0.3244377167149577,0.0970785175037713,0.22814246892068238,0.052786741703612784,0.6220729157587512,0.5702486642856386,0.7235696760965231,0.6467605043522515,-0.17306693307972243,0.17320067696258878,0.7790341060511924,0.3171086063612024,0.22698052799937019,0.0271463913817154,-0.03989217427533306,1.0,-0.04949880816521664,0.6395813681024445,0.5324021045590631,-0.16402314671623966,-0.247249020032645,0.7463829338471838,0.7291883246713674,0.715233073093376,-0.17439695276904693,0.7930600146191046,0.12962622759668094,0.5848687999543022,0.3256543220060705,0.6112216458777525,0.03599343585136947,0.5426021847833434,-0.23578523524173012,0.43233942483182247,0.06286390187284761,0.5053075682223923,-0.15681078564018577,-0.1777842431875021,-0.12487117313228531,0.38331290586447364,0.17753536933535707,0.8719327979301977,0.5195985882597178,-0.08134595287607935,0.0,0.6600110327759382,0.6640545514464771
Vermis_10,-0.05146584155432339,-0.2948213366717028,-0.05436203383811786,-0.264091184748495,0.1376885708512696,-0.08577259854938157,-0.07195066558210002,0.0,-0.08111735412557529,0.11116601701742164,-0.13112015840664892,-0.23464649862463532,-0.09803119583122538,-0.05305976892404696,0.06107744605873505,-0.3510428136557889,-0.16417989434325736,-0.07035219563406497,-0.005187805741478932,0.015961009790339122,0.05370809706607414,0.01689686029288225,-0.08494509712915031,-0.079200144765102,-0.09416094828194405,-0.03318972204962735,-0.1063458463437088,-0.18892731857426237,-0.04949880816521664,1.0,-0.14865019208627606,-0.0172734696185032,-0.03530326672655316,0.12013830065355707,-0.13227380852648332,0.017289026008060905,-0.14952216304221613,0.08247616991586502,-0.2116844468223907,0.4049544529654889,-0.1733975450924429,-0.27877309187756805,0.04819771028005812,-0.03556120462378314,-0.2650707138275855,0.18444629965846684,0.07294933527087061,-0.2437162667902637,0.05659759912736772,0.20644691677846744,-0.041221876107014534,0.28197812805266786,-0.03765147412465763,0.5518886809209619,-0.09537656227263082,-0.2045387548966926,0.2626009684624411,0.0,-0.02234039258018733,0.019638488023530843
Heschl_R,0.23253888189132566,0.5896084210886029,0.6066304887610552,0.09201480697040354,-0.09209062697296133,0.6116852802198386,0.12522674510926532,0.0,0.7086132976349835,-0.105836708442667,0.49064703011105554,0.7707101783624257,0.3659667421889977,0.4620699867217743,0.09324680771459203,0.2768982731438936,0.5166109251414698,0.5663862995629163,0.3461484214672862,0.5287393552873713,0.5757953733246791,0.15843670341316402,-0.12489828527744172,0.6996604026122827,0.13379780773963257,0.6983706439982581,-0.05504885609221579,0.15624771207056978,0.6395813681024445,-0.14865019208627606,1.0,0.4975844737022442,0.10466494853838296,0.20535200541263274,0.7117385833552863,0.6881868859611023,0.8363388116480747,0.15454362475837652,0.6485757983838174,-0.08199677960079528,0.6214651562135021,0.16405361358082074,0.5469590514191147,0.507228060688631,0.46890735783311693,0.11001603804539545,0.21430947864553457,0.27176525292935566,0.4182887310090784,-0.16675223640738626,0.1891568003956157,0.12183993218548161,0.5656307356831413,0.04252124757104781,0.7051337353250076,0.48891728331877704,0.11858958823345125,0.0,0.6472782885980255,0.2627000985973073
ACC_sub_L,-0.39431450351161834,0.5464796181435907,0.28315383710820186,-0.023170884725366367,0.04957022578422499,0.7933508253236171,0.44682174788054124,0.0,0.5201042428291384,0.3146856171291807,0.6313673822812143,0.3966450194656372,0.5029894139875772,-0.22792272812729117,0.19892702544088775,0.38956393497516373,0.10454116116806854,0.6603143264826893,0.5007598406677515,0.702606428930923,0.7014815142714756,-0.28423073197376864,0.06671628197887933,0.4052813216232577,0.554662387073355,0.23620753803635516,0.010541135741073487,-0.34737618397654724,0.5324021045590631,-0.0172734696185032,0.4975844737022442,1.0,-0.29330611514740274,-0.29458108015912543,0.6208732154316323,0.7778881738810863,0.437458508873954,-0.5353671110435516,0.7053260863986363,-0.16636767749588874,0.21247327293054108,0.45422731890912255,0.6957736166754709,-0.01836500987787757,0.6912986990801153,-0.4191643943774184,0.6572140874097561,-0.39320640850160804,0.36817304458268946,-0.12460662518006438,-0.3751559088375188,-0.30620883325753845,0.20009290275303585,0.21966574570472872,0.5123799122996748,0.5228434718552737,-0.3412862177235538,0.0,0.3589707078531363,0.5314060370257048
Cerebellum_8_L,0.5454001533649024,0.07199909315542054,0.4539648013198237,0.2894982832982617,0.03540227997300829,-0.23980183372344166,-0.3355963862025065,0.0,0.08211393906625043,-0.5497678540241001,-0.3177860843874475,0.22046244010532484,-0.2508775134227786,0.5342422659093438,-0.09567298225783936,0.03078895979967765,0.14516689690899665,-0.08396994970681278,-0.27452937407782535,-0.22027817478784148,-0.09474941518434389,0.5313644032017844,-0.4056489675580467,0.03935371943300577,-0.4150044016128441,0.32421487797887544,-0.20188185927886032,0.5933690519751732,-0.16402314671623966,-0.03530326672655316,0.10466494853838296,-0.29330611514740274,1.0,0.4829098296058886,-0.007166240069049802,-0.166465933489637,0.15425472182118505,0.5821904188078444,-0.1700909154251263,0.12415528045579258,0.26976973644689123,-0.2714948843848019,-0.13690393134305615,0.4472834217046558,-0.24008303723607932,0.5774250166844646,-0.515103018497933,0.5448256744203179,0.04636707638687171,0.06702900224498345,0.62286019362501,0.3998976973886739,0.3124402420813251,-0.29521967683495154,-0.06280585529188036,-0.029624860818377622,0.4982462813882502,0.0,0.14281435031841086,-0.40913951063183823
Fusiform_R,0.7432763366782468,-0.23359012774296437,0.5473555042481755,0.11374373771680865,0.0013647447902483687,-0.20430148191674394,-0.617058416351394,0.0,0.39508326694968054,-0.41290138420832856,-0.2068717082891971,0.18376497772007092,-0.26995818315558684,0.5796589676657612,-0.23502133284784002,-0.39327647875952615,0.48585767653408485,0.028469016006513727,-0.4956705096308849,-0.17497839440451424,0.025474168650645636,0.6273877842589692,-0.48485804142621763,-0.016507985135481774,-0.6706801816099607,0.7064613686843895,-0.1455976543244742,0.2347686482985824,-0.247249020032645,0.12013830065355707,0.20535200541263274,-0.29458108015912543,0.4829098296058886,1.0,-0.006277912262224986,-0.035707583165248795,0.04612742404904458,0.8612065521273432,-0.31391042879692793,0.3383011225571188,0.0837380144646766,-0.7232527487730912,-0.0029375274182744313,0.7911705457572968,-0.45922964049199855,0.9066898308318179,-0.6544307419185031,0.5175505348400968,0.010035730401471455,0.3876223123509853,0.5777657925287378,0.6759917200908659,0.5537753834756435,-0.01555438621325632,-0.23943096525547816,-0.3846680512400554,0.810450022117045,0.0,0.06010897262020698,-0.2896148632261878
Putamen_L,-0.04690780691122482,0.5022556990338123,0.41997115125245377,0.12894261013684308,0.0369513768602896,0.8720761820929988,0.1895036022413766,0.0,0.596491189733934,-0.018466591875928806,0.7290166553824639,0.7358789932300405,0.5735630378048463,0.3290044974667347,0.07431255941479313,0.5291449711049494,0.16720442860147,0.8940039258579632,0.26914818270583263,0.8978137845285102,0.8799417664115006,-0.015454423959629638,-0.011547131131974402,0.5677953847534591,0.2646474298723984,0.4386506480300437,0.16302810178104413,0.12860745377738592,0.7463829338471838,-0.13227380852648332,0.7117385833552863,0.6208732154316323,-0.007166240069049802,-0.006277912262224986,1.0,0.9019824469600695,0.7627683760730681,-0.06755900943833185,0.8451596264958045,-0.09099879926892966,0.5392030759449661,0.3681005595271488,0.8617295207756318,0.36893812551530275,0.7336282124556986,-0.11726340090668444,0.329191230675494,0.2275286285451346,0.28349037283507905,-0.0697805466884256,-0.011952459943453663,-0.08526102603661163,0.7235170675850615,-0.04574038922617254,0.6856888004303724,0.5737985956295452,-0.07375331220425235,0.0,0.6029742781909212,0.624993924336923
Insula_R,-0.17412473245580137,0.4274801804640745,0.3448515731099441,0.022488755040307482,0.06923574392172117,0.9176150402936608,0.28426327330482487,0.0,0.6712149910250585,0.14488859082610678,0.7712202597028218,0.5676650491009193,0.6204249555442679,0.10879424343876827,0.10405274131064206,0.3395495108073218,0.1519266195794959,0.8798858621422853,0.379521186980644,0.9304875493269071,0.9299125455806487,-0.08219908383350019,0.045028707105274034,0.5557620152579077,0.28459337774243076,0.418139339223635,0.07449370579856865,-0.14773835540692312,0.7291883246713674,0.017289026008060905,0.6881868859611023,0.7778881738810863,-0.166465933489637,-0.035707583165248795,0.9019824469600695,1.0,0.6612358825317746,-0.1851574491765847,0.832864603154893,-0.0211565334767238,0.41381734528619774,0.2664175390857864,0.8919491121231162,0.28468277215196863,0.6688984017858098,-0.17966917251784253,0.500140713336082,-0.08824940353207342,0.36685882248631185,0.03976545670301325,-0.13522636997634546,-0.11402771644775343,0.6199435561840253,0.14619034542654052,0.6641886885147164,0.5029989713865356,-0.08577381965936455,0.0,0.5453016680552039,0.7014306305512309
Thal_VPL_L,0.16403428125254038,0.6384315251011692,0.5424875196714303,0.16184630280721912,-0.02646948922614479,0.5853113442673246,0.13281222611303817,0.0,0.4413329473742306,-0.22383499531979428,0.46163243508026475,0.7936586875390231,0.3963777079869055,0.5551928708195243,0.038829211520477865,0.35900730014878707,0.28870230423974386,0.5351754703480446,0.3687739534838248,0.5444676291245576,0.5501870714995516,0.09921726819809162,-0.08584415344936343,0.737018314455462,0.1695085581587042,0.4881609548585139,0.0010452347260985243,0.32748713803066204,0.715233073093376,-0.14952216304221613,0.8363388116480747,0.437458508873954,0.15425472182118505,0.04612742404904458,0.7627683760730681,0.6612358825317746,1.0,0.08042317221785396,0.6940658811810819,-0.13817200870200075,0.7634680261003637,0.26553896106854535,0.49803039257547344,0.38721754454866003,0.5214498162674286,0.025169233182322746,0.23316059642116785,0.3662080480987259,0.3603199912773212,-0.208472406542981,0.15412583462790144,0.021573434122758584,0.5446117402969632,-0.0747588277132173,0.8481982568777486,0.5471067200045645,0.06999281981546819,0.0,0.7622750260657057,0.2803180781589983
Lingual_R,0.7854282014894778,-0.25086282025508344,0.4065269416796721,0.13651354671174923,-0.08838610091913295,-0.3140441583283263,-0.5506243267839401,0.0,0.23250532637227686,-0.5201792357405811,-0.24025156723049446,0.17577320142454075,-0.22150707472649067,0.6861732674538963,-0.24627143846617183,-0.3492139099341977,0.3705464226552133,-0.08719220344559965,-0.4257386509405364,-0.2660348021225071,-0.12469044009412235,0.611030986778253,-0.39671716378781885,0.023106460456596662,-0.7702597674130943,0.5563424969277833,-0.11877415122391698,0.4291159706161488,-0.17439695276904693,0.08247616991586502,0.15454362475837652,-0.5353671110435516,0.5821904188078444,0.8612065521273432,-0.06755900943833185,-0.1851574491765847,0.08042317221785396,1.0,-0.3500013513453869,0.3928639024435434,0.17267687954608357,-0.650209833788526,-0.14851717816143606,0.6854888764317097,-0.49936514439122276,0.8508777491215074,-0.7049314100148703,0.6317672284261371,0.05692185966085669,0.39494733251124453,0.5947071701100635,0.6514237417077452,0.4757300051375185,-0.10444441359128086,-0.17675026579168335,-0.31174587646295127,0.7597537204999409,0.0,0.07691223681882976,-0.2833202066564401
Frontal_Inf_Oper_R,-0.23800457153479748,0.6091053987773167,0.2187416990850898,0.08165956929647296,0.09248360647363917,0.9182815251451787,0.4522631740781249,0.0,0.536641971659158,0.13314691435566742,0.771602553701178,0.5897387201208139,0.6660223694269642,0.07610472081081696,0.08798314975562993,0.5666211618531241,0.049525255810609854,0.7747000128934146,0.5357923352200962,0.8075750391263871,0.7388675524581406,-0.18823798870542682,0.17582806591458805,0.6257057991124053,0.45467148984000727,0.2599981169097237,0.14831113309267055,0.009413669338270151,0.7930600146191046,-0.2116844468223907,0.6485757983838174,0.7053260863986363,-0.1700909154251263,-0.31391042879692793,0.8451596264958045,0.832864603154893,0.6940658811810819,-0.3500013513453869,1.0,-0.2687090385861557,0.4743337418587087,0.5865398635074728,0.6940151703063488,0.04179583422971049,0.8214991911323396,-0.4345722471252476,0.5811297290235378,-0.04999401989825633,0.37562570446202304,-0.2271026462257826,-0.21813275653141853,-0.3569722347841046,0.36273450827885806,-0.09796193613155246,0.7617113925860368,0.729307618073094,-0.36759210682285026,0.0,0.5839793349668166,0.6343194359823647
Precuneus_L,0.14650665454275325,-0.4728179835857082,0.09873109128448544,-0.08924155699629113,0.048619038458981585,-0.16937147711179917,-0.31203071621514705,0.0,-0.031552529413278387,-0.12265397585335679,-0.013879390400339904,-0.19675487310853532,-0.10526105805961421,0.3067827565376362,0.01627028879774239,-0.5765301767761778,-0.03025729816398264,-0.010216562815406496,-0.05068978810024474,-0.025992421417789468,0.04751129736859668,0.23936957609595108,-0.19776935601861517,0.0822027484424955,-0.3824423900405813,0.1117280527367639,-0.20045610047924903,-0.1544917545991132,0.12962622759668094,0.4049544529654889,-0.08199677960079528,-0.16636767749588874,0.12415528045579258,0.3383011225571188,-0.09099879926892966,-0.0211565334767238,-0.13817200870200075,0.3928639024435434,-0.2687090385861557,1.0,-0.11466839299909487,-0.5960272600068623,0.02717166258042164,0.13445164085078387,-0.4337581396430089,0.4710476272269918,-0.27855904744663174,0.059492783841630675,0.2779166467384623,0.3948881241741482,0.08180095856654282,0.4608576999759659,0.1657982748501835,0.4567422114517359,-0.06912146592433709,-0.38239643153966507,0.5911429835044271,0.0,0.05140110400303237,0.1750919579876289
Thal_PuI_L,0.25565743518775946,0.5189228425942315,0.4150025207598386,0.12222884902176051,0.07506710799142498,0.37507650484828337,0.027457403382902836,0.0,0.29830058593522785,-0.28300839187866605,0.26863016686460073,0.5778091649576214,0.20978097117639635,0.5700892264783115,-0.04803190987853215,0.2686731988031742,0.2825339481937694,0.3102626718709476,0.2757752036319144,0.341623599704067,0.3254426202986378,0.04778038224238287,-0.16253053469176268,0.6080701958647903,0.07180381923300956,0.384885156709541,-0.0007784253879126932,0.37124308556473806,0.5848687999543022,-0.1733975450924429,0.6214651562135021,0.21247327293054108,0.26976973644689123,0.0837380144646766,0.5392030759449661,0.41381734528619774,0.7634680261003637,0.17267687954608357,0.4743337418587087,-0.11466839299909487,1.0,0.1852979151453036,0.29816386992150296,0.32085077597925676,0.3043990874635982,0.09101378698223667,0.08505179019194156,0.39481495729452426,0.2502435315368188,-0.17242380990969633,0.2913025834085337,0.04418691373589531,0.4282099965693381,-0.08578298774790476,0.6852433267380584,0.3640734305008036,0.10067520625927555,0.0,0.6549132144729094,0.14288062138664442
OFCpost_L,-0.4643642289101806,0.5818040907394686,-0.17227270447565576,0.0616855528704069,0.11040380934186599,0.4955016869023859,0.6242667018523657,0.0,0.0011768077848495905,0.2788041117847195,0.35498250675196563,0.2936518222909105,0.3872292437474784,-0.3380573479126901,0.23182416966988195,0.7995482881133144,-0.28190494004319755,0.2932182846244192,0.35265512647695374,0.3832092088790865,0.23419017137016077,-0.5054042205304213,0.3397367393327285,0.15153086432168592,0.7436098507559004,-0.26842518988469455,0.19479750759930642,0.10795481418627909,0.3256543220060705,-0.27877309187756805,0.16405361358082074,0.45422731890912255,-0.2714948843848019,-0.7232527487730912,0.3681005595271488,0.2664175390857864,0.26553896106854535,-0.650209833788526,0.5865398635074728,-0.5960272600068623,0.1852979151453036,1.0,0.25806398330154356,-0.3885906585073576,0.7352848483931488,-0.8082059800159723,0.6467167832382483,-0.23762325955385313,-0.10286062658745554,-0.4537580996880024,-0.3751922258297645,-0.6700174566265963,-0.1911748617848368,-0.21473948056089273,0.34310034763150615,0.6622470612534366,-0.8209417581917696,0.0,0.11971659265348197,0.2660888940935476
ACC_pre_R,-0.17616155097947414,0.2938089682439689,0.3204782870855853,0.03526853917947586,0.07983674928798343,0.8438618042572975,0.1892104428915746,0.0,0.580766270113841,0.151988103170247,0.6988068575718792,0.503484330985977,0.5229834957452864,0.06537493425481045,0.1472974883731116,0.4157831713747975,0.1139911708195165,0.8966520706014771,0.18318273090582324,0.9309748752252622,0.9373774864214603,-0.12471119686341292,-0.015393011255650449,0.3701064838280347,0.29028829366180453,0.34425363239847995,0.12938114458282346,-0.13090676868747297,0.6112216458777525,0.04819771028005812,0.5469590514191147,0.6957736166754709,-0.13690393134305615,-0.0029375274182744313,0.8617295207756318,0.8919491121231162,0.49803039257547344,-0.14851717816143606,0.6940151703063488,0.02717166258042164,0.29816386992150296,0.25806398330154356,1.0,0.35064075600859435,0.5844349622431531,-0.1383913756257812,0.37328737648824245,-0.007126040159676513,0.22276967031103162,0.051655631268985674,-0.13803523265482087,-0.08667492998969942,0.6796434558380128,0.14682466990321236,0.4767346566105113,0.4147796427330854,-0.06345439599656034,0.0,0.3963398590783448,0.6809190072488179
Thal_PuA_R,0.5831087298372334,0.11059329020263367,0.7394882635605984,0.22332881520822123,-0.08080844551013293,0.12825747437903573,-0.4365143113815968,0.0,0.5284277652220727,-0.3389689639786047,0.03251970658253865,0.4796638901372798,-0.0230263067587048,0.5776894371399952,-0.11094093703513598,0.04893932274560602,0.5707831279903953,0.3251172183839651,-0.4367846829124562,0.15726199070134536,0.36549919551116056,0.5117619448431122,-0.5075187081490804,0.15282148193046774,-0.4844266202232719,0.747327241620835,0.01778499279207828,0.3287588988444324,0.03599343585136947,-0.03556120462378314,0.507228060688631,-0.01836500987787757,0.4472834217046558,0.7911705457572968,0.36893812551530275,0.28468277215196863,0.38721754454866003,0.6854888764317097,0.04179583422971049,0.13445164085078387,0.32085077597925676,-0.3885906585073576,0.35064075600859435,1.0,-0.12425874855787666,0.6892495709231627,-0.4646823010129818,0.6284130932251268,0.026370049644572503,0.25070537935850257,0.5340568054876519,0.5007754529904558,0.8259905550720782,-0.11939901458351618,0.08225914534119914,-0.09978507363445505,0.609415630277371,0.0,0.2594277843277064,-0.08714399582865705
Red_N_R,-0.31602355543692856,0.7006315451936601,0.13944406949509194,0.04512125784757868,-0.0547096332835318,0.7877946132184381,0.5237044511108093,0.0,0.3947531284479171,0.2141027094560661,0.698030354980198,0.5353025110511243,0.6125079519006216,-0.0884465818247667,0.13883591104464793,0.7375474714559025,0.022920918215518442,0.6651984157469566,0.48576497054414264,0.7022091092655436,0.6074367750311237,-0.3046665536723019,0.2476908554073474,0.4017609910339377,0.5933123131732545,0.10632772439271017,0.27026038397729657,0.013226211308773292,0.5426021847833434,-0.2650707138275855,0.46890735783311693,0.6912986990801153,-0.24008303723607932,-0.45922964049199855,0.7336282124556986,0.6688984017858098,0.5214498162674286,-0.49936514439122276,0.8214991911323396,-0.4337581396430089,0.3043990874635982,0.7352848483931488,0.5844349622431531,-0.12425874855787666,1.0,-0.5973330489060913,0.5774974843575953,-0.10891651231154269,0.19527558154235758,-0.2824635398423526,-0.310080954323518,-0.46653894304174015,0.17861411100329758,-0.1571356589765296,0.559185609534832,0.7180380028768023,-0.6063237469284065,0.0,0.43551469638086876,0.5440217873345423
Cerebellum_3_L,0.7086421423811878,-0.31303820913948,0.5296637646111642,0.09155981308827062,-0.07467322734685476,-0.39267718091324605,-0.6992736543882138,0.0,0.16928642533670207,-0.4793364680858131,-0.35512978949585533,0.08074671340480187,-0.4164859185286152,0.660119555062404,-0.21026221605680698,-0.4847847490414388,0.4108498797391257,-0.13666901957460117,-0.4626306809614945,-0.30915766691721885,-0.11375396574029245,0.6953700108217561,-0.5235756724004776,-0.01589881998815838,-0.6880585829559354,0.5814938095628818,-0.23234075862656153,0.30118583345513195,-0.23578523524173012,0.18444629965846684,0.11001603804539545,-0.4191643943774184,0.5774250166844646,0.9066898308318179,-0.11726340090668444,-0.17966917251784253,0.025169233182322746,0.8508777491215074,-0.4345722471252476,0.4710476272269918,0.09101378698223667,-0.8082059800159723,-0.1383913756257812,0.6892495709231627,-0.5973330489060913,1.0,-0.74704204302679,0.6130074405209472,0.06451388209543261,0.32199486151523776,0.5955173865949246,0.7812245387817033,0.480517645827096,0.04442847866217998,-0.20993524213818163,-0.43643097169414385,0.9409928497800243,0.0,0.071706266082571,-0.4197826740102574
OFCpost_R,-0.551158587499865,0.3249804053380965,-0.32392730827472593,-0.1928068495717369,0.2564404480583687,0.6053202367765469,0.7798904430465874,0.0,0.09246765516794443,0.5302448515029059,0.3972030243367325,0.07910823767847132,0.38266305027054615,-0.533894248720814,0.3324815368581077,0.3147668190404431,-0.2566288105407676,0.31501392917242166,0.5997985866689328,0.5322712787713059,0.3853713085434754,-0.5690559932816008,0.4372699993474977,0.18238715379253573,0.7257641597185992,-0.22227627309434053,0.06793610947432822,-0.3818315433688626,0.43233942483182247,0.07294933527087061,0.21430947864553457,0.6572140874097561,-0.515103018497933,-0.6544307419185031,0.329191230675494,0.500140713336082,0.23316059642116785,-0.7049314100148703,0.5811297290235378,-0.27855904744663174,0.08505179019194156,0.6467167832382483,0.37328737648824245,-0.4646823010129818,0.5774974843575953,-0.74704204302679,1.0,-0.7043932055283955,0.08569175997203327,-0.38312147340953895,-0.5425829817043686,-0.5335080044556961,-0.2588985987610369,0.2839385787307033,0.43283190833210017,0.5354168937057842,-0.6428450630992452,0.0,0.14757701581452562,0.43708918251917583
