,SupraMarginal_R,ACC_sup_R,Temporal_Sup_R,OFClat_R,VTA_L,ACC_pre_R,ParaHippocampal_R,Vermis_4_5,Cuneus_L,Temporal_Inf_L,Thal_PuL_R,Temporal_Sup_L,Cerebellum_4_5_R,Frontal_Med_Orb_R,N_Acc_R,Frontal_Inf_Orb_2_L,Calcarine_R,Thal_MDl_R,Parietal_Inf_L,Amygdala_L,Occipital_Mid_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,OFCant_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_VA_L,Thal_PuL_L,Hippocampus_R,Putamen_R,Rectus_L,Calcarine_L,SN_pr_R,Thal_MDl_L,Cerebellum_6_L,Thal_VL_R,Heschl_L,ACC_sub_L,Rectus_R,N_Acc_L,Postcentral_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Postcentral_R,Raphe_M,Thal_AV_R,Thal_AV_L,SN_pc_R,Cingulate_Post_R,Cingulate_Mid_L,Olfactory_L,Parietal_Sup_R,Precuneus_R,Temporal_Pole_Sup_L,Caudate_L,Thal_MGN_L,Vermis_3,OFCpost_L,OFClat_L,Hippocampus_L,Cerebellum_10_L,Frontal_Mid_2_R,Olfactory_R,Frontal_Mid_2_L,Angular_R,Thal_VPL_L,Thal_VL_L,Fusiform_L,Paracentral_Lobule_R,OFCmed_L,ACC_sup_L,Cerebellum_Crus1_L,Red_N_L,Cerebellum_7b_L,Raphe_D,OFCant_L,Cerebellum_10_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Thal_PuA_L,Heschl_R,Frontal_Sup_2_L,Precuneus_L,Precentral_R,ACC_pre_L,Insula_L,Thal_IL_R,Frontal_Sup_Medial_R,Cingulate_Post_L,Thal_PuA_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Thal_LP_L,Pallidum_L,Temporal_Pole_Mid_R,Lingual_R,Angular_L,ParaHippocampal_L,Vermis_6,SN_pc_L,Vermis_10,Thal_VA_R,Precentral_L,Cerebellum_7b_R,Cerebellum_4_5_L,Putamen_L,Frontal_Sup_2_R,Frontal_Inf_Oper_R,SN_pr_L,Lingual_L,Thal_LGN_L,Thal_Re_R,Red_N_R,Temporal_Mid_L,OFCmed_R,Thal_MDm_R,Temporal_Mid_R,Pallidum_R,Cerebellum_9_R,Thal_MGN_R,OFCpost_R,Thal_PuM_R,Thal_LP_R,Parietal_Sup_L,Supp_Motor_Area_R,Cerebellum_9_L,Vermis_9,Insula_R,Thal_PuM_L,Rolandic_Oper_L,Thal_LGN_R,Vermis_1_2,Thal_PuI_R,Frontal_Sup_Medial_L,Paracentral_Lobule_L
Angular_R,0.19025819636313207,-0.08822458090984214,0.43849506685328865,-0.14887262891091319,0.16398356466546585,-0.12471119686341292,0.4974927259530201,0.5838500717133748,0.0,0.5142797242087401,0.31542329117669005,0.5054708645331542,0.5978200866887963,-0.5165850534217955,0.027408189036901925,-0.0907411882105155,0.5311346099345329,0.2983468041381888,0.6313612804653848,-0.2465046184426361,0.0,-0.011990313487967868,-0.21535684460588989,-0.30917938523826594,-0.24954221180764183,0.1662914959423579,0.1974265597085331,0.1660292579351496,0.04534148157489417,0.05730458064777004,-0.47921242737417263,-0.008553804638739573,0.1237006704851486,0.38876307267368626,-0.5676046067742297,0.03437679198714492,0.47844476397401237,-0.28423073197376864,-0.515935213076726,-0.05013048737617982,-0.1803256238887896,-0.2318318633741145,-0.08911347741766958,0.007265111227539137,0.38312640816302534,-0.20200626257194737,0.20432039342596553,-0.2259740097605779,0.39568817297485076,-0.40422202172520255,0.06383206644719377,0.6844909629110992,0.4957215643283284,-0.15652698183476724,-0.01816402821651153,0.009076514074693192,0.5984586471648448,-0.5054042205304213,-0.3893952226334453,0.5237001934165577,0.5105198662097205,-0.25018876945423046,0.03392591529606944,-0.17306693307972243,1.0,0.09921726819809162,0.09008712168621619,0.5057150618127724,0.3947267193664905,-0.5668942622148522,-0.0800436892561231,-0.40227449668000215,-0.06453674708921849,-0.1491319513544367,0.4368579805292587,0.17566937538836844,0.024713580387253315,0.22358646928952244,-0.2382949737607218,-0.25487321681450603,0.15843670341316402,-0.2966959767466308,0.23936957609595108,-0.26482351627713363,-0.2519408009380808,-0.05710976941756193,-0.2593370547794135,-0.231752467850197,-0.09359296825523744,0.5117619448431122,-0.4608907979512088,-0.44989994130185534,-0.007219165360885804,0.3553910701084452,-0.5061203627591911,0.611030986778253,0.2557503441676395,0.7258624212583239,0.0,0.2798413729032064,0.01689686029288225,-0.10052636738544299,-0.5565378628237304,-0.412994520712876,0.7156098543072387,-0.015454423959629638,-0.26821991298179254,-0.18823798870542682,0.036447472672685735,0.6864847220323156,0.2556850812864308,-0.1629667174839336,-0.3046665536723019,0.35574458798519143,-0.5753235647220982,0.14076541124211164,0.2781202388377578,-0.0011332888865877395,0.4020026629515862,-0.1990293713863325,-0.5690559932816008,-0.11744789663660431,-0.033600154768849415,0.6704798631683425,-0.37208775905019564,0.42212562971697215,0.11724364991800242,-0.08219908383350019,0.052041574539370375,0.1376641052438647,-0.35358126888328983,0.6320378993197905,0.35385768361659997,-0.17538518222410981,-0.5995502864183879
Thal_VPL_L,-0.208472406542981,0.5501870714995516,0.30431371345249697,-0.02646948922614479,0.3761139980959834,0.49803039257547344,0.4881609548585139,0.06032152434400439,0.0,0.24710972041645252,0.28870230423974386,0.3662080480987259,0.0943162270251542,0.1695085581587042,0.500577908691081,0.4586372704457397,-0.18611241389198743,0.760872696535271,0.14793052414610622,0.7070486077994453,0.0,0.756339097896923,-0.0747588277132173,0.1534022444775184,0.5853113442673246,0.023500740160606225,0.709921375928856,0.7936586875390231,0.8242346664904275,0.556750209712033,0.13281222611303817,-0.23349626559157208,0.3603199912773212,0.7341188547859056,-0.1742874273618,0.6885350872392215,0.024324735199778364,0.437458508873954,-0.13260984049877264,0.601821988055472,-0.21704317919170876,0.46163243508026475,0.038829211520477865,0.019700111684328784,0.38668752171896675,0.44295453925588163,-0.1552117077984311,0.5501049116929309,-0.03189900615236379,0.2803180781589983,0.6066301940850843,0.0302694270539415,-0.10594924166696805,0.5135241832557056,0.5894041248833501,0.719493332721294,0.1679918310158464,0.26553896106854535,-0.0218749085418776,0.5551928708195243,0.15412583462790144,0.6756944714442508,0.5427356416833338,0.715233073093376,0.09921726819809162,1.0,0.7952751950849627,0.20064215409044192,0.11704755926644178,0.07736832534877243,0.6235887228910983,-0.22383499531979428,0.6384315251011692,0.0010452347260985243,0.5424875196714303,0.22118439892759226,0.11426251741609533,0.4413329473742306,0.35900730014878707,0.6022544287467361,0.8363388116480747,0.6012935025800106,-0.13817200870200075,0.3963777079869055,0.532871079780329,0.8078737864628794,0.7158994285161201,0.5444676291245576,0.013860589168757556,0.38721754454866003,0.46832168051074674,0.4137389136438327,0.4816239521483845,0.5446117402969632,0.1352557458717542,0.08042317221785396,0.16184630280721912,0.3240629018292277,0.0,0.4956315739139765,-0.14952216304221613,0.5471067200045645,0.09003888509963603,-0.08584415344936343,0.08998936352361948,0.7627683760730681,0.593350801554835,0.6940658811810819,0.7622750260657057,0.12342253949795186,0.41182256255023797,0.43238570823372147,0.5214498162674286,0.32748713803066204,0.017877801995126313,0.7991942124865341,0.25130971007594005,0.7565595635896805,0.16134774838295785,0.547999258482946,0.23316059642116785,0.8481982568777486,0.14366149854051039,0.11627589204196294,0.3959401154401061,0.03497342212669401,-0.13814762950671752,0.6612358825317746,0.9286722044609965,0.1526924528920278,0.45358810930045185,-0.03980864817676061,0.6810466024651386,0.5333289810128076,-0.2686064482642493
Thal_VL_L,-0.2357332493877757,0.5899041182306081,0.12308781660921085,-0.09518143765664432,0.18876354879023519,0.5593645577722055,0.5017060499038062,-0.1405629803316225,0.0,0.1832331718563415,0.37314119888517094,0.1924743889438848,0.008135978123327723,0.25489780679818763,0.5949718710408226,0.490052936161717,-0.23086511057330975,0.6188542882711316,0.10870501278530893,0.5751242227884659,0.0,0.7635900301213232,-0.08185989903533322,0.23969582349298416,0.6911204206555247,-0.005795019738957278,0.8060009211686869,0.7169810547658427,0.7650595854189095,0.584813392301536,0.24218609166279,-0.27995190692452965,0.4511093922395009,0.7050287104717531,-0.10108034060350005,0.7943790356145071,-0.08424635284260792,0.5848527207045959,0.0406543771673423,0.635794219472851,-0.1905580968249987,0.6110681280401751,0.027215185526383863,0.06138049394399539,0.38496259359884444,0.6758618793780817,-0.11766530792476938,0.7278435544428923,-0.19841547494372377,0.3309811181951927,0.6416201131148034,-0.037941651495864676,-0.2205118093472219,0.6173145862563068,0.6236302827699736,0.6219775921852062,0.014794552554924612,0.36487964280339735,0.08401728781085621,0.31132990825764506,0.09772801703770322,0.7070232346945237,0.5836445155335576,0.6583087633404645,0.09008712168621619,0.7952751950849627,1.0,0.139256540922818,0.1688749163451325,0.2834491368356505,0.6723601244643621,-0.08710804978758951,0.6976697326185202,0.008488031969325929,0.48424377626860815,0.36389968768384945,0.17699398935256863,0.6269356405285644,0.4812499404646972,0.5988994882624101,0.7872992744700734,0.6658520698578182,-0.2568099981621949,0.43637881174109394,0.6690400019581983,0.8647897764304034,0.737388024576067,0.592421458855183,-0.12758341630770306,0.2773950530516761,0.5327611339219072,0.5238015492029368,0.6963442291748856,0.45368940348047243,0.18806010893178593,-0.07959171249864162,0.10901806304923879,0.18410806272448219,0.0,0.46819232739235606,-0.19219445584045958,0.7289285438408806,0.1105246157790964,-0.010654200066318226,-0.05043150501384627,0.7598269234228591,0.6706078214380704,0.7782647698911571,0.650749029972706,-0.03838508052895548,0.3363229614392302,0.5309750920109976,0.6704944447541722,0.20568913975120112,0.14929703195223606,0.7728134775747191,0.13369614485311143,0.7736028014909092,0.13299062526728458,0.5399361029006995,0.30988467538117054,0.7576991444234862,0.5069451186054994,0.0747230559332344,0.502300068500883,-0.0919499999854155,-0.14191729853137294,0.7072143531231229,0.7804696053127619,0.1244725672726887,0.6055463377202118,-0.193961182477278,0.487107400673327,0.6047440469093623,-0.1935217446598109
Fusiform_L,0.18320198910329383,-0.004517313407006425,0.32619246868725804,-0.20767738331285227,0.17890888676914873,-0.008694589859496383,0.513963795733514,0.5501847700375909,0.0,0.8961259512691708,0.3790231070399637,0.8756800957440097,0.7933841108327339,-0.5112988785856174,-0.04361457015650959,0.12617834380907686,0.4215869892291798,0.4456769979361293,0.4631467887766469,-0.32640416475096745,0.0,0.05867962474034173,-0.4026451429518987,-0.6185507549184261,-0.19603023728796778,-0.19253827437943355,0.3436237241934635,0.4047145280455961,0.015544827320050936,0.26722788908185036,-0.49023142004100595,0.05729675793613817,-0.04095808806865666,0.5869973443964112,-0.4300769371837858,0.007306290498794269,0.797002301651691,-0.37845341110682035,-0.5154044654630754,0.0663128115417594,0.05067856698451154,-0.08229399868471776,-0.22441045210924676,0.02928528891054791,0.22130219203527832,-0.410880630818407,0.23915805804228465,-0.2001285543914453,0.467933535561348,-0.27034813623654885,0.21631039039909059,0.41046478037664214,0.5362437100909342,0.2013750578926058,0.06536487855500307,0.17237069764173849,0.5154915852529258,-0.2735266727657016,-0.42471018637699076,0.6766440652659699,0.6134974433982526,-0.16458482537880242,0.21146345152476892,-0.17607607732383454,0.5057150618127724,0.20064215409044192,0.139256540922818,1.0,0.13304629992776767,-0.3625753347139137,-0.028072783597672537,-0.562956008295176,0.08682590639215629,0.055892804382692764,0.5423524266423924,0.030760308065982876,0.102373673121817,0.21901762383314036,0.21226206144467014,-0.520839421007048,0.18677798755103622,-0.2906946187539136,0.01466351123212439,-0.0853450259722569,-0.21063671475243917,-0.014581709193248117,-0.2865482032915856,-0.13576461309069357,-0.03965140641559881,0.6695513690546991,-0.4134399832154218,-0.5347486361692193,-0.018707490168815146,0.5681778491173056,-0.684667678457941,0.6941990239903405,0.2603189569831858,0.8072162668587839,0.0,0.37581307720761203,-0.24480936866507388,-0.06069872392700229,-0.5486278891770262,-0.4970246864571551,0.7546268667662478,0.1507718749932976,-0.2497236775520275,-0.1384942047828469,0.14587765917289755,0.773859226722128,0.3354536052959945,-0.12394928471160278,-0.12266679216743831,0.6596579891960217,-0.4973010193285467,0.2869298255548868,-0.041640537101848486,-0.049930045984291564,0.5448939184292646,-0.30406496144843065,-0.710065745983351,-0.10079831995816323,-0.051116781934251676,0.2771847633133535,-0.39592389262156696,0.25978829682595805,0.08056653036964238,-0.12947170297032168,0.04734775928229183,0.5717055673119307,-0.13242330277115472,0.5843532037075352,0.5591047526466092,-0.10700685512871833,-0.5808042053957967
Paracentral_Lobule_R,0.2728594485709304,-0.12718714481423216,0.36639165480962077,-0.15766208257636738,0.1561432108846062,-0.20038561102375996,0.3719833555364115,0.15786924639303013,0.0,0.07003872638828158,0.23697992360317346,0.0850152851382565,0.23287157394733635,-0.3380291232405469,0.09643676121372997,-0.06932135253836855,0.20749920552800205,0.19175455964393073,0.33904811061271756,0.12419763522623803,0.0,0.14010748575810386,-0.10407644799328475,0.1214124628870143,-0.01652257487323562,0.18934953346091937,0.16252551675463042,0.23764147285267861,0.2836717310397271,-0.0894301971396557,0.051416628647901655,-0.1281640009730133,0.5629669861539305,0.2134345775761451,-0.1937406511638759,0.0722503306457871,0.07829914227484568,-0.061217021032493296,-0.069451847262843,0.03678188741494296,-0.19464745267017733,0.10772060588206657,-0.1137130393923661,0.4044277375817028,0.42396849959426675,0.0663323055700607,-0.002451338360044325,-0.011277843137709494,0.17877587075924176,-0.045895692252919715,-0.006530031864164772,0.44005158292296004,0.3050159835120648,0.021057008687690996,-0.07820163061825611,-0.09526104442761332,0.32694255937841493,-0.17140497378285457,-0.17086720784372098,0.2560362663840298,0.1322160695177765,0.0037331703950144925,-0.08871505075657003,0.05330143765563308,0.3947267193664905,0.11704755926644178,0.1688749163451325,0.13304629992776767,1.0,-0.2526818637887,-0.12691033415030914,-0.21411569113720721,0.1508053964616665,-0.21633427727798943,0.19195761184109533,0.1758977581725395,0.026188978289265984,0.3668261427280688,-0.18158234997615533,0.005591781060675015,0.23233931002616168,-0.020168825095274928,0.1935869575305961,0.2524254998890478,-0.1454981221739047,0.08824641977101137,-0.0236455129896767,-0.15717574901371972,0.06505799653021346,0.09078325721856076,0.014099436567613975,-0.10421039730502603,0.18199823355743625,-0.032021904940675396,-0.1364982953032045,0.34355953911403475,0.08067356182803247,0.32136261116095116,0.0,-0.023771311000696252,0.011532950389582986,0.16387458996578746,-0.060439811093150185,-0.1417638030751401,0.2383686058148133,-0.05274196487610981,0.03891722241695605,0.06800658057148003,0.036372814116015624,0.2463769771450477,0.09413914581509164,-0.06610729814542153,-0.09103011385420992,0.15910604197571507,-0.297655948289526,0.0647276091652998,0.322584630062378,0.23523727070993886,0.18008081932622125,-0.05800170428599695,-0.11413094908407331,0.024608999630424126,0.007044436092069873,0.3962675272657847,0.24809777659080692,0.06920065403891712,0.007285777576376112,-0.028435319805312807,0.16127920877511323,-0.0645129946719681,-0.10294241711179934,0.252839465780098,0.13295732874001193,-0.13125350532706703,-0.14276816112581484
OFCmed_L,-0.169349204330527,0.4708343699867785,-0.49802812569379235,0.03962915333083708,-0.11878627859918996,0.5020414389793496,-0.2260019021428712,-0.6577638011640191,0.0,-0.33163375849773186,-0.22219042241533135,-0.4107734201132823,-0.5499750661925971,0.5917554868227143,0.3657893354680287,0.292834874292229,-0.5607097990636692,-0.05133318436189781,-0.3952491777238701,0.30819013308983434,0.0,0.2553358123116567,0.04837038078884645,0.390104607518211,0.5961233154283996,-0.2553052443804645,0.14799510460400164,0.13330656979545474,0.1528700608078276,0.3629562516192905,0.5855806054008345,-0.21016871422177416,0.07268697589317911,-0.1145677768859325,0.4188976997219087,0.3949183801818865,-0.42576023126463697,0.6171185752115728,0.5555598395473317,0.3602917416468944,0.21420019936166765,0.5783435405062909,0.11281830044471484,0.13056109014039546,-0.33870439423303206,0.5360242724164666,-0.048946967027575686,0.5328454899965175,-0.4716133220404034,0.594284974440437,0.3541475906589597,-0.4483827574035496,-0.5175510552826762,0.5307270274961917,0.4084833121964017,0.17970546327528866,-0.7151509395779121,0.6659818938271657,0.372969082052938,-0.46204538242365784,-0.4613932016557468,0.5498601782352974,0.3887579555292341,0.3328773888519835,-0.5668942622148522,0.07736832534877243,0.2834491368356505,-0.3625753347139137,-0.2526818637887,1.0,0.4731537435495571,0.4229648072534401,0.37700022026654056,0.2470131114304536,-0.17287881115193043,0.08829347830699212,0.11156671482741333,0.12517063213785265,0.5741161661743486,0.34295570961290783,0.08198628301352547,0.5734703974528412,-0.2698991975918472,0.5077487042552035,0.5675255279456869,0.38537304286427465,0.46560368485103526,0.5800623326791107,-0.021540846397795545,-0.33937720410872735,0.6282684349919861,0.5911178649515965,0.41539798165891934,-0.06597564012203339,0.5060753160854281,-0.6813136423008684,-0.08312161129740675,-0.6012406670117293,0.0,-0.1454152494158054,-0.12958413217875728,0.4567625533878837,0.571024366722878,0.2767426336719447,-0.7080599736497768,0.4248338036987362,0.5955149821408796,0.5434465418942396,0.08809945602722334,-0.6359077938656058,-0.12371474867875154,0.3062909805302316,0.7165164844516146,-0.3084743604418025,0.6059639248226041,0.2098512726557475,-0.3580338085455576,0.2347789129446534,-0.22798851535276862,0.24490224533148794,0.614322025578824,0.22336277916659267,0.3740512188590431,-0.5024792540460111,0.5409328980430669,-0.570406482674111,-0.08305345895917687,0.4553048086774677,0.0976658592704671,0.03680155319779636,0.6176205296561433,-0.6691253321146101,-0.37383658086911997,0.5682609214634698,0.5299709402010666
ACC_sup_L,-0.03689134410254209,0.9716190073612135,0.15619638151324586,0.10951362903991267,0.21819028132296606,0.9263596316579903,0.39220194273286996,-0.10545993265140742,0.0,-0.008252847104030578,0.09413724933010875,0.013409389037198788,-0.09775535996936663,0.32665357078172874,0.8148572648180094,0.2756849157257909,-0.1808923323545743,0.5277436548885627,-0.04258429999407708,0.3993342999753179,0.0,0.612858096699397,0.08431333335612151,0.43631256487214654,0.9103629060353203,0.22475996644892474,0.4265520026104218,0.576671863904446,0.5880627091055555,0.8873433420768926,0.27701736200042376,-0.03082576786411412,0.28039512667607597,0.5003675031880325,-0.014592913916370059,0.8609593808275239,-0.11195954399902708,0.7211914073501913,-0.05006015573885284,0.5680933046196532,0.12641922263406932,0.7406625346869891,0.10741680030265853,0.18497398664262704,0.0007213374323889959,0.6506789616283195,0.04609826894063647,0.5724253725205636,-0.0935247338406664,0.6777325336849501,0.8041635308076115,-0.10661081726212292,-0.13877863352516248,0.4540258554238437,0.9661894376084809,0.402029296566839,-0.0731325909686353,0.3311590608722698,0.1416656817794923,0.12942243197660877,-0.08417127911056728,0.8646548100930522,0.8202243594572605,0.7114396215993078,-0.0800436892561231,0.6235887228910983,0.6723601244643621,-0.028072783597672537,-0.12691033415030914,0.4731537435495571,1.0,0.10687265646273561,0.40624652661297367,0.12849926064534317,0.3501937877451793,0.29886565961555245,-0.037215419764276496,0.5949534520366172,0.452719599057268,0.5574501743011836,0.6226582672100388,0.840966445907261,-0.030323250533398356,0.5541802387890977,0.7291830009421141,0.8196257547684209,0.7045655293375798,0.9521356959990537,0.07551045923891517,0.3179524265582452,0.6348349286351228,0.6037183392319656,0.5654253007224124,0.6781474582513963,0.4714606406246353,-0.1621752215923446,0.044265798502004045,0.014818891146104103,0.0,0.3009489764596221,-0.012940021532358438,0.5384087894016678,0.36559278915026044,0.052320344090191234,-0.1568525605435117,0.9313713989278238,0.8721230452078672,0.8211558049648494,0.5022412275707167,-0.09578844782214933,0.23545909060959538,0.3329139972147598,0.6870953029351594,-0.03689971434520878,0.1561269162223842,0.7687950789691209,0.19153416797866993,0.5935839830385976,-0.029494927405606632,0.47727907475956416,0.4352010934484634,0.6134138041123288,0.5033972154350371,-0.056255031642341934,0.42038697890507093,-0.06648872334795453,-0.03279050231960355,0.9477900960592492,0.5416453955080941,0.2595144919791909,0.50327678417867,-0.2253148867612034,0.2239139542636046,0.9601950057566443,0.1205379546703804
Cerebellum_Crus1_L,-0.18313037607955027,0.11471536148233903,-0.3423181465821969,0.11417877260412729,-0.313915753217727,0.151988103170247,-0.2888296678847788,-0.4721328414069652,0.0,-0.5014714532655357,-0.13944702212011595,-0.5604704428382535,-0.44694621850242433,0.45914868158118216,0.12220535354606982,-0.1043888590535927,-0.28211035220789504,-0.3392701202369814,-0.37265586057529126,0.04572072645308779,0.0,-0.13829282650876867,0.3012635263486841,0.42033587042538306,0.23546765362070232,0.09272662252293226,-0.2225870177568156,-0.25150064993696947,-0.15675990973712622,-0.011380793572632967,0.362511561853453,0.03961298641466643,-0.13963713369223132,-0.4203672270899597,0.32217278290750384,0.03365666938297466,-0.4693038436753609,0.3146856171291807,0.415460946761902,0.004012033721395355,0.08325574163744154,0.1386545551176605,0.3359386104596537,-0.027518249772796287,-0.18186362435358197,0.30976501599286427,-0.10288678481231388,0.21442324314143757,-0.4133187518894791,0.25915544658126966,-0.05956066398521041,-0.33062933484441737,-0.4235345871526128,-0.028966718706229695,0.06422023780663563,-0.11188645601198301,-0.4458696066084488,0.2788041117847195,0.3065431729263209,-0.565022968236554,-0.536636702634697,0.10409786278365338,-0.025543183090280922,0.03557911267985978,-0.40227449668000215,-0.22383499531979428,-0.08710804978758951,-0.562956008295176,-0.21411569113720721,0.4229648072534401,0.10687265646273561,1.0,-0.07285929766454594,0.1610025516635816,-0.3219478305352188,0.1614791278791414,-0.011289137180192524,-0.03504919885006389,0.07218245862259591,0.22464062351917027,-0.105836708442667,0.19901223011839825,-0.12265397585335679,0.09903359702497938,0.21856697214843027,-0.0002742234449871448,0.18073506545678958,0.19563438022325416,-0.10303791438931607,-0.3389689639786047,0.2610323278694013,0.469206371481185,0.004117281989079285,-0.2948404942009333,0.4992994223735502,-0.5201792357405811,-0.2112512744310893,-0.5980307413677116,0.0,-0.19669717369579498,0.11116601701742164,0.07007264933456964,0.3342574016354672,0.26958154437853754,-0.5285214178734429,-0.018466591875928806,0.1955880175905485,0.13314691435566742,-0.1686678146802517,-0.5445936777873797,-0.2914924666688328,0.20175028989935948,0.2141027094560661,-0.5274082000755649,0.459956225949742,-0.10909592461964342,-0.12538718347796726,-0.046527991394982315,-0.35587797300271184,0.10295120770982946,0.5302448515029059,-0.049367758090895546,0.0783885343758048,-0.26948859765095323,0.18376071364777768,-0.26986214160089916,0.12236797403525086,0.14488859082610678,-0.16818757027363154,-0.30071277848708755,0.15307453378423672,-0.44900732713353514,-0.44707484881984433,0.16801479289965557,0.39303093467481526
Red_N_L,-0.31221911699700466,0.3479791744686792,-0.1412486790408169,-0.13407534439955776,0.031209614675199466,0.2938089682439689,0.3127544256279471,-0.27322287236419923,0.0,0.149814551947187,0.239988324208661,0.10573913629190583,-0.049514843788313036,0.33531786419591225,0.3118070503229662,0.676782367926855,-0.5770428805709346,0.4470185516496913,0.07545564672043478,0.6420478872554161,0.0,0.5831741281057068,-0.22659380624497474,0.16149717709383568,0.48098687042173793,-0.29788640791393883,0.7035714494705811,0.6232499438336239,0.5823840013343604,0.33497779172766873,0.4232948229109992,-0.6917985993496278,0.3574461034651748,0.43016698702954986,0.03006133373906706,0.42837826034291576,-0.230553040403599,0.5464796181435907,0.29338153567728426,0.46670363029583917,-0.2678011752955844,0.39666317082356706,0.016134942869100048,0.009050339024323074,0.3568594356148099,0.5307601523455744,-0.23807307090010396,0.6985167496184488,-0.34035520093631666,0.12522322847777753,0.4212243262744385,-0.13254607244245645,-0.4105580665047077,0.7757088383668673,0.3255880750811472,0.6885274177831756,-0.2625654577448832,0.5818040907394686,0.1033486848848864,0.11017878447203827,-0.00911076034202644,0.5218855813239545,0.42550242471759137,0.4024382569394434,-0.06453674708921849,0.6384315251011692,0.6976697326185202,0.08682590639215629,0.1508053964616665,0.37700022026654056,0.40624652661297367,-0.07285929766454594,1.0,0.06709338494485008,0.47311264079362453,0.14830566797611514,0.3203939517862121,0.3758546919547674,0.6379523663424177,0.4287325183141439,0.5896084210886029,0.45827269050431585,-0.4728179835857082,0.40216023228840747,0.5134768595444147,0.6351800829027062,0.554590225126936,0.3378205363795659,-0.2128400096428441,0.11059329020263367,0.38540907066786956,0.41285038648571504,0.5581866910127484,0.14866772176195484,0.13405170896546376,-0.25086282025508344,0.14732665923552046,-0.0064428678795087424,0.0,0.36177278940736163,-0.2948213366717028,0.705275522454885,0.03463694479572842,-0.03557891713899803,-0.23144891262393366,0.5022556990338123,0.4665362619859542,0.6091053987773167,0.48484929008484995,-0.18634257877090485,0.17645135009773788,0.5096548803196815,0.7006315451936601,0.2846369954260538,0.32580772416133463,0.5171491951879064,-0.07616399419571167,0.49437238084766355,0.13738512836233785,0.44475650005289163,0.3249804053380965,0.5681133051777891,0.19835548071478537,-0.17363415823441886,0.4434942586379388,-0.41718692120929823,-0.13378297235605907,0.4274801804640745,0.6379815282773459,-0.03893105473227248,0.669630612415643,-0.3759978897857427,0.4065640113179153,0.3498925605927201,-0.1861103865304845
Cerebellum_7b_L,-0.050486924583387285,0.1305119011541628,-0.24341289846530745,-0.0019343395121408083,-0.07174264485514908,0.12938114458282346,-0.0969413102694611,-0.2202390271157422,0.0,0.09677276093438822,-0.024068434419990573,0.09767043418595132,-0.05439989208993345,0.09329438318242307,0.0008848551681104778,0.11608889418236712,-0.12737763732371435,-0.03246684648161816,-0.09810788502037492,-0.047390940842373386,0.0,0.019516931242517604,-0.18501839258876984,-0.026744007051512603,0.13241175256034546,-0.23724503820977136,0.027754173270477224,0.08595327783558179,-0.04647428194402307,0.17598136618169757,0.1024355324270811,0.011845320209127423,-0.13988184097978842,-0.021861949493316282,0.1875342668850428,0.06642359999785093,0.05614009361726067,0.010541135741073487,0.11950872351429537,0.06242572918469439,0.31598732105054783,0.1613160161627986,0.12420688826168641,0.05672597832758458,-0.0920826986696601,0.02176818656091811,0.12967071040825193,0.1380207660406274,-0.1532875553779963,0.1976088140773179,0.10003772462304755,-0.1614834222443306,-0.13800248496963527,0.23570729230000687,0.13846117449894474,0.15439215746493837,-0.24079519535253335,0.19479750759930642,0.12839960564684627,-0.08378627589244318,-0.1463641352001386,0.10963133728501859,0.10352222287214795,0.0271463913817154,-0.1491319513544367,0.0010452347260985243,0.008488031969325929,0.055892804382692764,-0.21633427727798943,0.2470131114304536,0.12849926064534317,0.1610025516635816,0.06709338494485008,1.0,-0.09710168808902846,0.06316004663761027,0.2227993718309962,-0.030323721733569224,0.2870834256837962,-0.05032284176880564,-0.05504885609221579,0.09104844517264435,-0.20045610047924903,0.16471710906987205,0.03700788631775434,0.031282048818840134,0.11976247783712954,0.1665203435987805,-0.08621715142717003,0.01778499279207828,0.13036253174768678,0.05650561767658584,-0.032407810236988105,0.07260613191391903,-0.008383883333821793,-0.11877415122391698,0.005621010257615097,-0.13179963968464747,0.0,0.11865183963157615,-0.1063458463437088,0.0729895394904685,0.13170159030379114,0.0533255608681897,-0.1542031589742852,0.16302810178104413,0.0993328029599193,0.14831113309267055,-0.005100369316536441,-0.11164246135365476,0.009004213316203819,0.10090825002930655,0.27026038397729657,0.01717878527873925,0.17228547402653716,0.13885406375218423,-0.3050442183353669,-0.07212705666005659,0.07273359582324368,0.026160680084624383,0.06793610947432822,-0.007292687659891304,-0.04565360319600088,-0.315389330084946,0.04785939678921765,-0.2562424000634139,0.2971902329487152,0.07449370579856865,-0.03294299810600266,0.17992581845147787,0.23884162981446727,-0.20055245731287222,-0.0700421929296821,0.16824329695588763,0.1092902868408415
