,Cerebellum_6_R,Temporal_Inf_L,Caudate_R,ACC_pre_L,Thal_PuA_L,Thal_AV_L,Frontal_Inf_Tri_R,Cerebellum_4_5_R,Cerebellum_Crus1_R,Frontal_Inf_Oper_R,SupraMarginal_R,Frontal_Inf_Tri_L,Precentral_R,Cerebellum_9_R,Frontal_Inf_Orb_2_R,Thal_IL_L,Thal_PuM_R,Heschl_L,VTA_L,Frontal_Sup_2_L,OFCmed_L,Cerebellum_7b_R,Thal_PuA_R,Cerebellum_Crus2_L,Insula_L,Cerebellum_4_5_L,Thal_LP_L,Vermis_6,Parietal_Sup_R,Frontal_Med_Orb_L,Precuneus_L,Temporal_Inf_R,OFCpost_R,SN_pc_R,OFCmed_R,SN_pr_L,Fusiform_L,Temporal_Pole_Mid_R,Precuneus_R,Frontal_Mid_2_R,Fusiform_R,OFCpost_L,Frontal_Mid_2_L,Temporal_Mid_R,Temporal_Pole_Sup_R,Thal_MDm_L,Thal_AV_R,Vermis_9,Cerebellum_10_R,Cerebellum_6_L,Supp_Motor_Area_R,Cerebellum_9_L,Thal_PuI_R,Postcentral_R,Thal_PuL_L,Cingulate_Post_L,Thal_VA_R,Caudate_L,Cuneus_L,Parietal_Inf_R,Lingual_L,ACC_sup_R,Rectus_R,Paracentral_Lobule_R,Frontal_Sup_2_R,LC_L,Thal_LP_R,Pallidum_R,Vermis_1_2,Frontal_Sup_Medial_L,Cerebellum_8_L,Red_N_R,LC_R,OFCant_L,Angular_L,Supp_Motor_Area_L,Rolandic_Oper_L,Frontal_Inf_Orb_2_L,Cerebellum_3_L,Cerebellum_Crus2_R,Amygdala_L,Frontal_Med_Orb_R,Lingual_R,Thal_LGN_R,ParaHippocampal_L,Hippocampus_R,N_Acc_L,Thal_VL_R,Occipital_Mid_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,Olfactory_L,Parietal_Sup_L,ParaHippocampal_R,Insula_R,Vermis_3,Temporal_Sup_R,ACC_sup_L,Vermis_4_5,Thal_IL_R,Thal_PuI_L,Amygdala_R,Heschl_R,ACC_pre_R,Raphe_D
Cerebellum_4_5_L,0.7247465636165263,0.6519842133815738,-0.11014011481306171,-0.4256035037364966,-0.5156555578456644,0.19598525081799348,-0.3709640109263866,0.8885225502211423,-0.5735222562383715,-0.3838489157245029,0.31069218926124087,-0.1291067610351798,-0.37142507307418693,0.3813796746696959,-0.5781941854878903,-0.5232109201556852,-0.18968867789587668,0.7738579031476699,0.29186951516062,-0.4252834813730353,-0.7080599736497768,-0.5487232410697273,0.7568236756910145,-0.20801053461108512,-0.19019706133851105,1.0,-0.20144148288020924,0.0,0.5988609771834598,-0.7760639287334187,0.36369796857515085,0.27997982675213406,-0.7978298852252405,-0.4862549194955654,-0.7386540568864784,0.0988210200951126,0.7546268667662478,-0.6131677586709637,0.7864621658589599,-0.381039394609199,0.9065936380583967,-0.7251846475032794,-0.23672467934326658,0.4133882591231894,-0.6176882059294254,0.27264036923176477,-0.5376391529262471,0.19462598167121042,-0.1577651667196199,-0.5804023399822705,-0.5931826672951532,0.6633237506798302,0.5372493233634081,-0.04247532614067263,0.18188189176860062,0.10531484573619533,-0.39966866476988455,-0.04118767980834608,0.0,0.19183692784536005,0.970551693368756,-0.12014067353739431,-0.7822257986979713,0.2383686058148133,-0.4059240460524477,0.8913286334931042,-0.23387430376094492,-0.0940914167779503,0.8957637542758162,-0.2589804894159517,0.6190207417508437,-0.518924262880244,-0.14036255027765374,0.10140250813360158,0.18049827688072762,-0.6018050872052041,0.35209248064746207,-0.27254565174342577,0.9689074501002127,-0.09408603232194893,-0.4187874125652307,-0.69828354786596,0.880767427935213,-0.5313432116029955,0.9398590316494085,-0.033993962254042616,-0.07992405992619617,-0.09580102704687433,0.0,-0.33016788575907974,-0.3538410027926057,0.09548189768180101,0.6361513708322529,0.607210710197066,-0.1818017234059431,0.8677704920997381,0.6944715960317949,-0.1568525605435117,0.8792562681586175,-0.4623383074214482,0.13859735876648518,-0.22991097194666363,0.16219179861500221,-0.13564273085018555,0.57602173798738
Thal_LP_L,-0.14255419286435103,-0.01150841610726741,0.6135327578473998,0.5912234028248601,0.43341408688420463,-0.06527298199101546,0.592059829405037,-0.14101236071157577,0.029201052584599613,0.619786314972494,-0.14452629786563265,0.5814812455583593,0.42442108626366726,-0.004481493621929066,0.25729600186788143,0.47670033258475086,0.5305908917856493,-0.19295329987988555,0.17089825515078577,0.5901206943115305,0.41539798165891934,0.08918948763946488,0.03798013470064053,-0.0200108258639689,0.6707524228768349,-0.20144148288020924,1.0,0.0,-0.05469755517798785,0.37469730472138807,-0.1270938752922074,0.03578172627067958,0.35826341271232504,0.5779497572509985,0.1815798411346123,0.4205467486258653,-0.018707490168815146,0.3189585222869559,-0.20509325052757435,0.6182425320409822,-0.13419431534990303,0.36794792860267367,0.5097496538396338,0.08283060533815119,0.4750080940547408,0.4200939157699206,0.6671009901195232,-0.12484691486874512,0.08913885394198941,0.058982662021644594,0.5603357063898612,-0.15295925758266518,0.13932398675156643,0.09211641505270962,0.5224803071734322,0.0014546231669812831,0.7072684532378768,0.4939379857651874,0.0,-0.03301709474739976,-0.1783926940775053,0.5270495283687517,0.1744631225568374,0.18199823355743625,0.5938834692333222,-0.169593690870837,0.6824180815423242,0.5732750003501866,-0.26846828640630105,0.5347205350365124,-0.03790841884298995,0.6061130935733777,0.1393817465632261,0.18478368154211722,0.03680968818809785,0.5289870452833924,0.08258895368302038,0.37165276186674084,-0.208004263703314,-0.03301343353486101,0.4602405829595393,0.29715574206351353,-0.21059621730258024,0.5400655562717208,0.00266345870976925,0.5962326936363468,0.5068696366104333,0.6150628336674253,0.0,0.6149932110714202,0.4106544125582046,0.5097260476227292,-0.020565395077624393,0.37348731809038677,0.5687668960095681,-0.140910799937772,0.0009631282869817285,0.5654253007224124,-0.22394813583428885,0.543860797109705,0.2345961915688249,0.4957061657608213,0.5029471241645264,0.4772560910177864,0.31662932391771387
Vermis_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parietal_Sup_R,0.39653478967126315,0.3854107576274371,-0.029078641547425337,-0.33647230745710655,-0.2679211488375581,0.29039233181508795,-0.22843281140506239,0.4790780624601785,-0.5430954268856527,-0.18079236368518775,0.3724210862376638,-0.13206390594729375,-0.07499590222294597,0.39265910111520885,-0.5678606393025672,-0.26264729267977704,-0.17181089086469484,0.4265308007868384,0.2797072981280394,-0.24553252827812447,-0.4483827574035496,-0.36452867479171164,0.3703423987121993,-0.0858619795132112,-0.14464636364258315,0.5988609771834598,-0.05469755517798785,0.0,1.0,-0.4988809844450337,0.4151184974872381,0.11178110189351535,-0.506135552170653,-0.32637335260134165,-0.5995666310664656,0.08696502638773249,0.41046478037664214,-0.48019073566636994,0.5746292608236241,-0.20867114397492334,0.5343329733847484,-0.5290755325000208,-0.1629401407751625,0.21501539750409668,-0.48751934555914533,0.1915879911978307,-0.2972302945030816,0.0939202963779234,0.01010764707693571,-0.5111885559790087,-0.2604642979220306,0.3325700709187683,0.18603525726300132,0.24016267906639865,0.13999816851790553,0.059970128447514134,-0.21405577858477962,-0.023375638691891586,0.0,0.30830535838802847,0.6026989754090096,-0.07589151815109571,-0.49150511526360147,0.44005158292296004,-0.1909556232399794,0.5592960128550093,-0.102374045676096,-0.02607774205463346,0.6022003165146629,-0.1562200951478202,0.43218953146684624,-0.27801859957908476,-0.07521516662646964,0.1410242241964091,0.22962685998336255,-0.31500695229333736,0.11342187703106552,-0.27153963492806826,0.5937736636984333,-0.22354217234555904,-0.23472094188448478,-0.507867159096806,0.5290105076340178,-0.3310753924374172,0.6061135995607988,-0.008068567520951737,0.03194276044960588,-0.0008499503731109759,0.0,-0.15228838764678443,-0.3317650034830784,0.1286059158611753,0.6932910834515773,0.30997755512003466,-0.06411480816645349,0.4647091063010057,0.4418648892467642,-0.10661081726212292,0.5369815238308269,-0.30205333593748795,-0.0032596538670838946,-0.08046183013707395,0.06972279451740183,-0.1313844156765697,0.35988364608592494
Frontal_Med_Orb_L,-0.6113595164121479,-0.42953183553668384,0.266183560390906,0.6405490676849205,0.6701240125463462,-0.22094477150755865,0.578830408599097,-0.687384340478249,0.42382012220974963,0.5936817925727346,-0.4612784854970776,0.4113405090253639,0.2963593430537888,-0.2173201015539991,0.6625751598306099,0.4839547974048236,0.42638910925733153,-0.6966282641941526,-0.1094434671638324,0.5574017904787782,0.6036934299126037,0.43077840128670664,-0.48465703007510014,0.3540447311125634,0.5059233932913556,-0.7760639287334187,0.37469730472138807,0.0,-0.4988809844450337,1.0,-0.40733773650554816,-0.15057452528505946,0.8635050645668996,0.6624247600968218,0.6859066019669355,0.17444412728272085,-0.6039644001941441,0.5626980876678858,-0.7517350264618028,0.5359938484007364,-0.7088679574777874,0.8080869850653709,0.4316169851782366,-0.25530196275875466,0.7266384267204644,0.06204749335090251,0.650141144514344,-0.28549655012239233,0.24971365414465763,0.3487942639858356,0.5150084205192605,-0.5372883537692991,-0.20993950511239823,-0.14871865696106468,0.1709513895260989,-0.2896072454158509,0.5696997584764596,0.2593796872142103,0.0,-0.17095749900149912,-0.7664018715649703,0.3058618435757478,0.6039245760940386,-0.1563161879158414,0.5276981539172455,-0.6935059839025393,0.28876486044466804,0.2728011109517768,-0.6936809299376153,0.43497634085875164,-0.41130272635040394,0.637161309254037,0.14672898746255797,0.07682556773772274,-0.06417843841810776,0.5751831806043177,-0.31257962193398314,0.44379387355492916,-0.7694783151604132,0.05312935587827286,0.5615594540808498,0.8700808945336245,-0.7254467149658416,0.5323878780676838,-0.6715969744534181,0.28790123859481687,0.21201795463992656,0.32279936280471067,0.0,0.331523070948864,0.4679253497451012,0.10624010126009813,-0.42213293996022977,-0.29889228421143166,0.40313493765218933,-0.639287394068683,-0.5006960384269542,0.4084417313202374,-0.7441058252944315,0.6931938600770152,0.14330689960487591,0.37400912436149764,0.1854459278509512,0.33414662902756437,-0.29814426374456826
Precuneus_L,0.4608576999759659,-0.07645813063612682,-0.010216562815406496,-0.25579954520897563,-0.1502895712506753,0.100417968744706,-0.16937147711179917,0.12082416623664334,0.19338354023130233,-0.2687090385861557,0.3948881241741482,-0.09116296876736027,-0.10526105805961421,-0.22515643371783456,-0.17494746338984193,-0.05068978810024474,-0.06912146592433709,0.2869159985484503,0.3993050386150473,0.014100158957972094,-0.2698991975918472,-0.19776935601861517,0.13445164085078387,0.01627028879774239,-0.12649587198028864,0.36369796857515085,-0.1270938752922074,0.0,0.4151184974872381,-0.40733773650554816,1.0,0.41074511203298786,-0.27855904744663174,-0.5357313953671079,-0.37320967329157145,0.05140110400303237,0.01466351123212439,-0.00193555488432415,0.6032520025755351,-0.09621624850728815,0.3383011225571188,-0.5960272600068623,0.12962622759668094,0.38798505839566205,-0.2283622482220472,-0.02197170924626358,-0.26026149859141406,0.03266439486583775,-0.6595900455271997,-0.12089586471145075,-0.04131030100959654,0.5848091042528774,-0.01957772293741605,0.13584730899038613,-0.19675487310853532,0.6656989171952099,-0.38239643153966507,0.04128535410215977,0.0,0.28381113693234417,0.3885895792537461,0.04751129736859668,-0.4142847316491877,0.1935869575305961,-0.024378161218996983,0.5911429835044271,-0.07514121979260427,0.04524991301020711,0.41848648094022334,0.004024582224826727,0.12415528045579258,-0.4337581396430089,-0.12681428627538271,-0.0033421201065509387,-0.08924155699629113,0.01421536455767987,0.26609317844926406,-0.5325212180733759,0.4710476272269918,0.4567422114517359,-0.12230665179318635,-0.3824423900405813,0.3928639024435434,-0.32496391431000116,0.3097821202890762,0.0019743767655383566,-0.029581355035089997,0.04125160278152216,0.0,-0.013879390400339904,-0.5765301767761778,0.04744347018935214,0.5101379004583003,0.1117280527367639,-0.0211565334767238,0.4881424643537899,0.44630884097178186,-0.030323250533398356,0.5105324846613793,-0.2818460467448558,-0.11466839299909487,0.06410273328665414,-0.08199677960079528,0.02717166258042164,0.09873109128448544
Temporal_Inf_R,0.3643518765853237,-0.38675647902477744,0.1816431729341349,0.024734531959244247,0.08546509150785911,0.0443578391317538,0.1841533128497656,0.2706613126574271,0.11904751043451976,-0.027117662133758103,0.25476170217639654,-0.09828748511611526,-0.06420727176431743,-0.3091615337204459,0.21434082290629172,0.011908566788550845,0.015917900548212096,-0.06052396438503622,0.051471287111181666,0.12753247544954716,-0.2553052443804645,-0.03939182144169006,0.3457564970293735,-0.02258274507374738,0.04722440123069294,0.27997982675213406,0.03578172627067958,0.0,0.11178110189351535,-0.15057452528505946,0.41074511203298786,1.0,0.07963242360544735,-0.13664866090522448,-0.2888080161622773,0.02717800525046374,-0.19253827437943355,0.47566946512800934,0.38802957658023696,0.031063765740231928,0.5487596550270167,-0.502731295881675,0.11058012685105237,0.8763124487456899,0.22342963802056012,0.14152666719558749,0.08815627933735182,0.24624758043992218,-0.3359127475418151,-0.12868576131202905,-0.06394163154576257,0.43532184152567927,0.0812741284302436,0.12519342051127977,-0.04386496297619169,0.2292463134315397,-0.23305649890187102,0.29023953009506287,0.0,0.22234507625987096,0.26434945710515706,0.2781847762162342,-0.32434189797206153,0.18934953346091937,0.14613536397934715,0.45439860668774823,0.06434079020657106,0.24376002662034563,0.3557380842042911,0.17949557525665974,-0.14864632954212414,-0.280889235852571,0.08351220730262901,0.307712370963162,-0.19791587247296394,-0.015928772580702025,-0.17653743233975358,-0.5667975331928189,0.4008548686895717,0.5064762123838032,-0.0927884834754449,-0.191305136839188,0.32388900852187563,-0.4208567519547772,0.20525292510137916,0.1591437730351622,0.038184948178360545,0.15835145570735784,0.0,0.1007686414472033,-0.5533662379701614,0.1533645825376499,0.35150318253360063,0.4949969157205829,0.317177898318801,0.5032342197859205,0.6973152472403327,0.22475996644892474,0.4091614877786112,-0.013551599626807404,-0.045925056990559085,0.19385058381545825,0.2679758545699547,0.250378630233176,0.15041947207301629
OFCpost_R,-0.5335080044556961,-0.6620903087977896,0.31501392917242166,0.6305076093053962,0.7582503924078496,-0.22089827630781866,0.6053202367765469,-0.691842858653082,0.560662208702756,0.5811297290235378,-0.38312147340953895,0.3061756009255003,0.38266305027054615,-0.4013892975801832,0.726540339744914,0.5997985866689328,0.43283190833210017,-0.8515116504180227,-0.23740324102221833,0.5801829898939935,0.614322025578824,0.4372699993474977,-0.4646823010129818,0.3324815368581077,0.4703271704637936,-0.7978298852252405,0.35826341271232504,0.0,-0.506135552170653,0.8635050645668996,-0.27855904744663174,0.07963242360544735,1.0,0.6404398772603053,0.6806460183799461,0.14757701581452562,-0.710065745983351,0.801459005792873,-0.7525505907001574,0.5480780059772562,-0.6544307419185031,0.6467167832382483,0.43233942483182247,-0.04971117852575653,0.879812904340335,-0.015155218872932532,0.7413471991155648,-0.14901403004380295,0.13708308584782491,0.37267852803716495,0.5869045562166119,-0.46279983225926935,-0.269362003210864,0.025663745134162898,0.07910823767847132,-0.20478046044235787,0.5354168937057842,0.3251928079928188,0.0,-0.20198655033013982,-0.8089800972727702,0.3853713085434754,0.6805756522489325,-0.11413094908407331,0.5961242739301901,-0.6428450630992452,0.2817325511712637,0.35749151477143903,-0.7332605316565055,0.4605557374194782,-0.515103018497933,0.5774974843575953,0.2634960672639089,0.18593532821011133,-0.1928068495717369,0.6477513678355072,-0.4821287998404633,0.21490892676143417,-0.74704204302679,0.2839385787307033,0.5790648831743076,0.7257641597185992,-0.7049314100148703,0.4866218246219141,-0.7072376092828088,0.31751243303765475,0.22127624907310728,0.316037256888066,0.0,0.3972030243367325,0.3147668190404431,0.09875835617905712,-0.37764301925910626,-0.22227627309434053,0.500140713336082,-0.5907350468794187,-0.39008837092006055,0.4352010934484634,-0.7014486344079388,0.6970003005314924,0.08505179019194156,0.47542226695656553,0.21430947864553457,0.37328737648824245,-0.32392730827472593
SN_pc_R,-0.432421439613343,-0.1130009197635417,0.5204188776079092,0.7877113205465595,0.6476213441375653,-0.2411294592141141,0.7028795091747674,-0.33657512903680015,0.13658377968402965,0.7934718895666988,-0.45181140495881805,0.6259494620010889,0.4625881308678943,-0.055654103355648174,0.4868189850251373,0.5996752957187476,0.604806368768436,-0.4527373835793714,-0.18442290707949258,0.6374325177097231,0.5328454899965175,0.26243738922108517,-0.13251886389318543,0.20012715575531917,0.7148571776218151,-0.4862549194955654,0.5779497572509985,0.0,-0.32637335260134165,0.6624247600968218,-0.5357313953671079,-0.13664866090522448,0.6404398772603053,1.0,0.5286520162393124,0.4176692378410611,-0.2001285543914453,0.38583889992080944,-0.6161464067881188,0.6673671395792777,-0.4482344026499195,0.6750940139723869,0.5029962627743833,-0.10797370068783813,0.7563182689126469,0.3491829589111042,0.7409283090739799,-0.17174549049628512,0.4016721243643087,0.14507416023297326,0.6037823404217537,-0.41729460084434555,0.1113447475381909,0.031841012346998876,0.48218120356965577,-0.3744864048076605,0.7549146222287219,0.47077481734803633,0.0,-0.1668844068171855,-0.4892633109281248,0.46971016144043104,0.5065316492039051,-0.011277843137709494,0.6432087658131518,-0.552018727607579,0.4136505408607415,0.59664933567828,-0.5957506663348051,0.5295957459626972,-0.26809747612001517,0.8474021428308142,0.2512735701025326,0.41461454103306417,0.0496490341530611,0.5754699199289192,-0.1650456832440917,0.5625258787546624,-0.5420399141246443,-0.07913657699625457,0.5679143934865226,0.6235497134267701,-0.5027084820499521,0.7204853562053423,-0.2816099674961382,0.5757334745270362,0.581149387906033,0.5913236042840231,0.0,0.5763028451826273,0.6300122707105594,0.45215519026934936,-0.2396322112607889,0.18922487752818726,0.5977859771802979,-0.44323185126776,-0.2965422032155687,0.5724253725205636,-0.6288960024606077,0.8264480193572737,0.3258675087959998,0.5443976020085948,0.5374775547841574,0.4625400884175152,0.13690308964272396
OFCmed_R,-0.4917786175205604,-0.4306116384056615,0.031264608523767494,0.48186989935670166,0.4415234886864024,-0.35623307136718724,0.28837054105106064,-0.6394681710167543,0.5088475939905133,0.33444865473658897,-0.5562901257250242,0.2256506693159921,0.11766728182785209,-0.2857625229471412,0.7052726220941838,0.49413035126811145,0.27340699605397,-0.6246586547540975,-0.3426201674810889,0.33310019813651026,0.6059639248226041,0.3783834256004706,-0.5052001666405767,0.2739309928514356,0.24088559101161663,-0.7386540568864784,0.1815798411346123,0.0,-0.5995666310664656,0.6859066019669355,-0.37320967329157145,-0.2888080161622773,0.6806460183799461,0.5286520162393124,1.0,0.056369811274156675,-0.4973010193285467,0.48808227448980374,-0.7950511713167281,0.29904648008597123,-0.7360327916654442,0.6407434340391545,0.2288219869134703,-0.3485714911310108,0.6457521119879118,-0.1653721750555816,0.4871180072925998,-0.24919909820396446,0.06588852709887978,0.4018796352753745,0.41081512513138363,-0.4496368093944826,-0.246166910210219,-0.23104470331420818,-0.11239531193349785,-0.17294382983012935,0.3994029337855315,0.004414572884679925,0.0,-0.2386513919471602,-0.7493293215130532,0.11251032678105817,0.8344311838804452,-0.297655948289526,0.2577922037373971,-0.6915433065796841,0.15135814041075293,0.11431681093707946,-0.7805703435150368,0.17172329398423264,-0.3705367165407428,0.46893076681930124,0.14387624898878937,0.032722304695383016,-0.11439604962646868,0.4163652678423998,-0.2601649229455941,0.3634926396091747,-0.7261601189209085,0.10739410668096537,0.426650399702543,0.7497561707301292,-0.7144344314102354,0.5137387078055239,-0.6743155011639792,0.08170237284179929,0.10886831975367287,0.047666521994441685,0.0,0.16966399291009424,0.44422288806115084,-0.09246463059036206,-0.4580854283484185,-0.34721176574448864,0.12495379357770996,-0.6018864926367002,-0.6566225699659795,0.1561269162223842,-0.6857904568238264,0.4781649550433362,0.008428668637108689,0.17390265677807196,0.024988449751258687,0.11897212396683318,-0.3376953369033955
SN_pr_L,0.10497759803910729,0.1875942522146574,0.4328269866621239,0.4172371446665503,0.5187945558400787,-0.10489138095211951,0.49144114092227026,0.028194796356787066,-0.004126403335301283,0.5839793349668166,-0.1269709387536537,0.6557958602731714,0.283756526400565,0.0913456270922775,0.11776605879205299,0.3688996963483006,0.7799069637874858,0.09126020588490127,0.5126517121448233,0.548076564199572,0.08809945602722334,-0.08430895984048507,0.2594277843277064,-0.005166114440813832,0.6680685068865166,0.0988210200951126,0.4205467486258653,0.0,0.08696502638773249,0.17444412728272085,0.05140110400303237,0.02717800525046374,0.14757701581452562,0.4176692378410611,0.056369811274156675,1.0,0.14587765917289755,0.0938087633700089,-0.007486142800752535,0.5981814067062488,0.06010897262020698,0.11971659265348197,0.6600110327759382,0.21072199985769066,0.3046399090828429,0.5512737687815056,0.35912367722799143,-0.18189671301316632,0.01484467565140249,-0.1738229468609633,0.39792876040212044,0.12766825661630063,0.568611038378854,-0.01349213394719225,0.5264119803897324,0.15854858420856482,0.38343687647297703,0.46200767132355247,0.0,0.07660165257379846,0.1330213146540659,0.4499154452970529,-0.16302161916088,0.036372814116015624,0.4999912946186709,0.1489584630282238,0.2438803139345442,0.7008784902189128,0.04103036084002064,0.43846038292621764,0.14281435031841086,0.43551469638086876,-0.013862838329341062,0.2546367216603812,0.07329863314283282,0.4805424109229992,0.23072751553371462,0.22870752189692234,0.071706266082571,-0.008786773861638855,0.6154009872978345,0.16554994461909928,0.07691223681882976,0.40967993016461196,0.31768995112355297,0.776465407139348,0.5797879807713732,0.6445163812717645,0.0,0.4365553349871955,0.20247374292600256,0.5707200023371181,0.19550729530956695,0.4144766447128667,0.5453016680552039,0.20060394152698555,0.29255000753054605,0.5022412275707167,0.1119098010404111,0.6078764555737596,0.6549132144729094,0.6215374867685747,0.6472782885980255,0.3963398590783448,0.4838660535928676
Fusiform_L,0.43857784262313165,0.8961259512691708,0.11373861816437397,-0.21063671475243917,-0.520839421007048,0.23915805804228465,-0.19603023728796778,0.7933841108327339,-0.5673244608021685,-0.1384942047828469,0.18320198910329383,0.05867962474034173,-0.0853450259722569,0.5448939184292646,-0.5769246887756118,-0.44701713818300365,-0.10079831995816323,0.797002301651691,0.17890888676914873,-0.2906946187539136,-0.3625753347139137,-0.4970246864571551,0.6695513690546991,-0.22441045210924676,-0.014581709193248117,0.7546268667662478,-0.018707490168815146,0.0,0.41046478037664214,-0.6039644001941441,0.01466351123212439,-0.19253827437943355,-0.710065745983351,-0.2001285543914453,-0.4973010193285467,0.14587765917289755,1.0,-0.684667678457941,0.5362437100909342,-0.16458482537880242,0.6237169679971956,-0.2735266727657016,-0.17607607732383454,-0.041640537101848486,-0.5347486361692193,0.3302619517560404,-0.410880630818407,0.08056653036964238,0.102373673121817,-0.4300769371837858,-0.39592389262156696,0.25978829682595805,0.5591047526466092,0.02928528891054791,0.4047145280455961,-0.03965140641559881,-0.06069872392700229,0.06536487855500307,0.0,-0.02299866865472786,0.773859226722128,-0.004517313407006425,-0.5154044654630754,0.13304629992776767,-0.2497236775520275,0.47944389946741456,-0.051116781934251676,-0.049930045984291564,0.5843532037075352,-0.10700685512871833,0.6515362399973144,-0.12266679216743831,-0.07518463321142325,0.030760308065982876,0.2603189569831858,-0.4134399832154218,0.5717055673119307,0.12617834380907686,0.6378532698394869,-0.4026451429518987,-0.32640416475096745,-0.5112988785856174,0.6941990239903405,-0.13242330277115472,0.8072162668587839,0.015544827320050936,0.0663128115417594,0.007306290498794269,0.0,-0.08229399868471776,0.21226206144467014,0.21631039039909059,0.2771847633133535,0.513963795733514,-0.12947170297032168,0.5154915852529258,0.32619246868725804,-0.028072783597672537,0.5501847700375909,-0.2865482032915856,0.2934006172189245,-0.25330073511485274,0.18677798755103622,-0.008694589859496383,0.5423524266423924
Temporal_Pole_Mid_R,-0.279788911051008,-0.7790299332432734,0.39250591989473155,0.5317094613627537,0.5948934353951483,-0.19253848558852085,0.5688656637796863,-0.5258156777743909,0.619989057437972,0.4254323443228923,-0.11564642620211082,0.1880786706170642,0.36189872894200315,-0.5742956366360389,0.7392487992805727,0.5109640282835534,0.3495396857593085,-0.6905288403300568,-0.167214587449257,0.5959868283283392,0.5060753160854281,0.3362013724256627,-0.24105253530039275,0.18331036563368266,0.3671432118319818,-0.6131677586709637,0.3189585222869559,0.0,-0.48019073566636994,0.5626980876678858,-0.00193555488432415,0.47566946512800934,0.801459005792873,0.38583889992080944,0.48808227448980374,0.0938087633700089,-0.684667678457941,1.0,-0.4407373659641585,0.5016364340654701,-0.3581749682261729,0.30233909434285117,0.4336911618953223,0.3425468896790703,0.8161613478119658,-0.0023513075496469685,0.6218862585001931,-0.023496470695031642,-0.173298583004069,0.3805584259465759,0.529830907637168,-0.1980760441776239,-0.25649094193781435,0.12929179024563447,-0.016112603221847866,0.17155030327714157,0.2768431815490131,0.42003413164406195,0.0,-0.0698941768322591,-0.5924272361787861,0.49544023655209984,0.43063814531491135,-0.1364982953032045,0.5916403982936287,-0.39393819904752453,0.27094811279345193,0.4013995679769906,-0.5530506577271165,0.5074482256683805,-0.5996458984538892,0.3422580297722653,0.24837358256265576,0.12083792644117042,-0.2597051047900919,0.6078149457645557,-0.355879730315084,-0.06010853906813971,-0.5068426075639989,0.5003521398646179,0.4455237187725076,0.4920250612559701,-0.5152451204843594,0.26597674492677287,-0.5631127613079264,0.2976317693606751,0.2254497842950492,0.32178697073682183,0.0,0.4836847006904347,0.037421698576427916,0.19931499590504542,-0.3046746822027445,-0.02251043167226507,0.558536240618144,-0.3329956546694037,-0.03451816846497562,0.4714606406246353,-0.3726056411114924,0.5047234194714283,0.01142317083600016,0.4377774709686873,0.250048682240982,0.4821452563427022,-0.2165123553456942
