,Olfactory_L,SN_pc_R,Frontal_Inf_Oper_L,Temporal_Mid_R,Temporal_Mid_L,ACC_sub_L,Cerebellum_8_L,Cingulate_Mid_R,Parietal_Inf_R,ACC_sup_R,Paracentral_Lobule_R,Thal_MDl_L,Calcarine_L,Thal_LGN_R,Cerebellum_7b_L,Thal_PuL_R,Vermis_9,Thal_MDm_R,Cerebellum_4_5_R,Cerebellum_Crus1_L,Fusiform_R,ACC_sup_L,Cerebellum_6_L,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Caudate_R,Vermis_1_2,Cerebellum_10_R,Frontal_Sup_2_R,Cerebellum_3_R,Thal_VL_R,Thal_AV_R,SN_pr_R,Cerebellum_9_R,Thal_VA_R,Frontal_Inf_Tri_L,Hippocampus_R,Temporal_Inf_R,Temporal_Sup_L,Vermis_6,Putamen_R,Precentral_R,Supp_Motor_Area_R,Cerebellum_9_L,Raphe_D,Rectus_R,Thal_PuM_L,Thal_VPL_L,ACC_pre_R,Calcarine_R,Cuneus_L,SN_pr_L,Pallidum_R,N_Acc_R,Thal_VPL_R,Angular_R,Parietal_Sup_R,ParaHippocampal_R,Paracentral_Lobule_L,Postcentral_L,Thal_PuA_R,Thal_MGN_L,Frontal_Inf_Orb_2_L,LC_L,Pallidum_L,Frontal_Mid_2_L,Cingulate_Post_L,Rectus_L,ParaHippocampal_L,Rolandic_Oper_L,SN_pc_L,OFCpost_L,Thal_AV_L,Thal_IL_R,Precuneus_L,Frontal_Inf_Tri_R,Postcentral_R,Heschl_L,OFClat_L,Cerebellum_7b_R,Thal_PuI_R,LC_R,Insula_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_2_L,Olfactory_R,Red_N_L,Thal_LP_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_L,Thal_PuM_R,Caudate_L,Supp_Motor_Area_L,Lingual_L,Lingual_R,Cerebellum_10_L,Thal_IL_L,Cerebellum_4_5_L,ACC_pre_L,Cerebellum_Crus2_R,Thal_MDl_R,Precentral_L,Heschl_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_L,Thal_PuA_L,Parietal_Sup_L,Thal_Re_R,Amygdala_R,Raphe_M,Occipital_Mid_L,OFCant_R,Temporal_Pole_Mid_R
ParaHippocampal_R,0.5218604725836252,0.18922487752818726,0.35882064425631854,0.6327706838312603,0.21626922176391464,0.23620753803635516,0.32421487797887544,0.28119707880275774,0.11083673255867456,0.4015991282325987,0.3719833555364115,0.6780751611336756,-0.012127389367472978,-0.013576619913463752,-0.0969413102694611,0.6302286160760666,0.15584207662266306,0.541480473758934,0.684266288619452,-0.2888296678847788,0.7064613686843895,0.39220194273286996,-0.4051118675519231,0.22270363953545724,0.26352298523458095,0.44503416110249744,0.43993869604920005,-0.041151760340002376,0.23698931685047298,0.6093861859090017,0.4192279226347216,0.13560188216868396,0.38504872117263284,0.1889224467491719,0.1804534496261945,0.330461725280128,0.5267527366013531,0.4949969157205829,0.44635878851254884,0.0,0.5446946515342733,0.13785769272700407,-0.00759106424237569,0.3273656618859676,0.7659564131805291,-0.41891563942868904,0.40197108042853386,0.4881609548585139,0.34425363239847995,0.34578403873927865,0.0,0.4144766447128667,0.46431797750978754,0.5428500207410621,0.3812161243679183,0.4974927259530201,0.30997755512003466,1.0,-0.4987483387195611,-0.14364135564021216,0.747327241620835,0.28004179589959405,-0.014389353857290734,0.5073997809091041,0.6453963035902751,0.22698052799937019,0.04320334432501686,-0.20301536084466418,0.7246786993302675,0.2206086227212804,0.36845575711564926,-0.26842518988469455,-0.008061804574316595,0.14068169058482194,0.1117280527367639,0.30331574715511195,0.14788415685958198,0.3463094511166646,-0.35658682000094405,-0.3854492634319853,0.5823953379193174,0.0857579907882074,0.418139339223635,0.040383111072571184,-0.07893661783636965,0.5761514980279878,0.1987218869604191,0.5217595434433285,0.3127544256279471,0.37348731809038677,-0.34513984588561203,0.040377797738005435,0.26920905630061365,0.452691350829473,-0.033821304320932874,0.6136379559497288,0.5563424969277833,0.4019412115285173,0.03584672454006592,0.607210710197066,0.22593628008110475,0.02567862779757346,0.575541546731413,-0.2460245263561009,0.6983706439982581,0.14488192599082458,-0.29889228421143166,-0.022026299535915807,0.458668678419644,0.07374192208750249,0.2924650404188747,0.49663271567049677,0.0,0.024151458257593544,-0.02251043167226507
Paracentral_Lobule_L,0.039723137863741244,-0.017656626100839533,0.06342345016831186,-0.13198834005018892,-0.5575148794649243,0.25299168500421043,-0.5623844557793238,0.4666292199284043,0.02200090017294712,0.18101647866479623,-0.14276816112581484,-0.4243204679247487,0.21087359440272632,0.25751979465875324,0.1092902868408415,-0.4026748928960011,-0.10666283842592317,-0.2169118656098405,-0.7024364212328639,0.39303093467481526,-0.5594212133667603,0.1205379546703804,0.5109754847585032,0.3149317554910855,0.31064792388442075,0.1755168005416659,-0.513647143978111,-0.3210370197414549,0.4081767769759242,-0.5859473910114139,0.15366056156973548,0.22365026206683472,0.1880309802468253,-0.4572365768471212,-0.0595566745699622,-0.025657397752176438,-0.011441568360306388,-0.012749375072112738,-0.5501619138557277,0.0,-0.001706155100020263,0.47806943151163667,0.5599462512042899,-0.26136069243556975,-0.4933781690515528,0.31712989608516984,-0.12634377499684257,-0.2686064482642493,0.19325728451052182,-0.2675875961312766,0.0,-0.10429316688277959,0.07248307436048947,0.10030416679973646,0.02315920860223793,-0.5995502864183879,-0.31719252047277513,-0.4987483387195611,1.0,0.5026531133189488,-0.558023865219289,-0.2730738049533731,-0.18414116694904473,-0.4405077024560137,-0.2835598126844761,0.2758125279752341,0.577271348930068,0.3395447412233571,-0.6534774491621541,0.0664501511867228,-0.5180824745354995,0.1881633922537708,0.018847020388299506,0.13608707460810457,0.25560904722911193,0.25119217354454054,0.40104144099436995,-0.3289937911465924,0.34888402769847593,0.31728384339808785,-0.570440074221844,-0.045318895229160924,0.1699857294930057,-0.1613843018964139,0.260707595173263,-0.3466654659020036,0.42116319573479616,-0.016931282539677697,-0.1861103865304845,0.0532433869444757,0.6570073858000918,-0.052003991497374,0.04997491375917049,0.1280870036780837,0.625948639475319,-0.5713540770712228,-0.5095792531651485,-0.5815973762632262,0.3505407401997236,-0.6519638939882523,0.11416973533732039,0.3050873464704996,-0.2990392831402316,0.7928679010838604,-0.29045015872627256,-0.09814601570475623,0.2943227236346294,0.24681402717276069,-0.43019696953276115,-0.15876218929868624,0.1904564937685702,-0.5933631811718905,0.0,0.3182268186005356,0.5331132497567366
Postcentral_L,0.1973482192253758,-0.18955910260279887,0.20769229557532604,-0.1962809420927322,-0.19521344301755575,-0.09861707825451646,-0.27470643017235824,0.33315502902071403,0.018416217416890607,0.16852054417772366,-0.19464745267017733,0.015316504662289624,0.4580204880848552,0.09753702974014139,0.31598732105054783,-0.13731819151186564,0.08511865203674332,0.02294266834102506,-0.09947890425570997,0.08325574163744154,-0.05633686733470517,0.12641922263406932,0.27406159990913037,0.19230844800200222,0.2500963555634448,0.2376344278304246,-0.03704564768358675,-0.24094754399535218,0.12896604627751201,-0.16332449987878161,0.17836214426418784,-0.15564206009334233,0.03931906771799416,-0.07323073352782176,-0.1396675895141718,0.014196486063768684,-0.11174332144673563,-0.07745765542933594,0.13214090228259726,0.0,0.2402717696087852,0.19050426207737933,0.12833366647398603,0.08150862868710422,-0.13753018476402168,-0.14642125046911647,-0.20524147971174353,-0.21704317919170876,0.2251753912583153,0.20301467808470497,0.0,-0.04546936362037549,-0.05815908153323157,0.07760663526526132,-0.036260031108631775,-0.1803256238887896,-0.0723396311562996,-0.14364135564021216,0.5026531133189488,1.0,-0.034348252305975116,-0.2637988253139825,-0.18620649513006424,-0.027204131381583105,0.1454988750621273,0.15848203285845427,0.48526675286959714,-0.13020189452515007,-0.0775277163957496,0.6492273556968572,-0.1733439492397661,-0.07181097886796806,0.2660195122209588,-0.11126765289325298,0.3025186104368359,0.09568553580828255,0.13925179304675803,0.3694150378883539,0.030190066340420447,0.036073546458549266,-0.2144013289962719,-0.19600329707788594,0.026684958579742724,0.023407207313292194,-0.09646660585012781,-0.11194852189502336,0.19786169640863607,0.15825145039441674,-0.2678011752955844,0.00760663175373179,0.23032840838435148,-0.01119619293775659,-0.10086957243794897,0.18262873966241616,0.23235532407273043,0.02265931273779438,-0.004499338434459309,-0.25746827384577675,-0.08488720084068187,-0.06610329443786124,-0.021924370444585662,-0.013110797884433645,-0.040067108818685845,0.5208413031791461,-0.19228676627775498,-0.06830386926193178,-0.16103125454281297,-0.26329712921614656,-0.19537571791520533,-0.23991962155326452,-0.12843914453586253,-0.500964259281226,0.0,-0.1988046630100836,-0.01771553880051584
Thal_PuA_R,0.40538993825832104,-0.13251886389318543,0.14514990040350917,0.4635046380788496,0.3287588988444324,-0.01836500987787757,0.4472834217046558,0.03251970658253865,0.08592258972330914,0.36549919551116056,0.09078325721856076,0.6511451224530477,0.03992418311352407,-0.23610123038782863,0.01778499279207828,0.5707831279903953,0.27680616410158143,0.5214355226217974,0.8289947230958941,-0.3389689639786047,0.7911705457572968,0.3179524265582452,-0.4761313311578468,0.15726199070134536,0.21066606605710883,0.3251172183839651,0.6002555479678091,-0.10377839614516554,0.03175495050914375,0.5831087298372334,0.2381954392726277,-0.18294290773779429,0.026370049644572503,0.36966620287624063,-0.09978507363445505,0.0693501806412485,0.1546372890323268,0.3457564970293735,0.6284130932251268,0.0,0.5717588775265163,-0.0230263067587048,-0.41022580748505,0.36527779208960753,0.7394882635605984,-0.6603386757444107,0.20846241850715255,0.38721754454866003,0.35064075600859435,0.39242861849983446,0.0,0.2594277843277064,0.12619256367654907,0.3818987570419252,0.15282148193046774,0.5117619448431122,0.3703423987121993,0.747327241620835,-0.558023865219289,-0.034348252305975116,1.0,0.2753732793037584,-0.06013121990354731,0.609415630277371,0.8259905550720782,0.03599343585136947,0.055070150052221566,-0.4365143113815968,0.7600390577158097,0.38653675866724013,0.3702012432602033,-0.3885906585073576,0.165491757543272,-0.12098526833013433,0.13445164085078387,0.12825747437903573,0.08163430485320161,0.5896697760100955,-0.4217716979871264,-0.5075187081490804,0.6412316002699887,-0.022423890043466798,0.28468277215196863,0.10255167243061138,-0.2019758787860438,0.4796638901372798,-0.019942779619838834,0.45315772452229436,0.11059329020263367,0.03798013470064053,-0.4035869995817945,0.04893932274560602,0.08225914534119914,0.4284965176400131,-0.2899777060714532,0.7770843645082623,0.6854888764317097,0.5340568054876519,-0.4367846829124562,0.7568236756910145,-0.03466503619179402,-0.11939901458351618,0.6236832536436467,-0.4499719015843111,0.507228060688631,-0.009139195098520507,-0.48465703007510014,-0.266914401459451,0.37345847553529343,-0.05929659775497461,-0.11443589040123374,0.24392779439009915,0.0,-0.2632822334830082,-0.24105253530039275
Thal_MGN_L,0.3791095342701619,0.5379218586156473,0.5301608544781868,-0.0035273032313831564,0.2889083611941264,0.33407963526535744,0.09342002782052028,0.26911163515644954,-0.11191079192368619,0.33960120942087274,-0.09526104442761332,0.44628823115403227,-0.4347434438585164,0.5024412331409567,0.15439215746493837,0.2689351618466189,-0.20174156301323856,0.5796882815104075,0.025100018897242993,-0.11188645601198301,-0.11662231453157518,0.402029296566839,-0.024871304331876693,0.340579671568461,0.3334574351997624,0.337745711707943,-0.2154101663990321,0.2740255200732386,0.3767805678029435,0.052875352738677356,0.40723860732575856,0.39100613858861455,0.10383732836716912,0.1626595986905643,0.4893768710684255,0.5688152363422465,0.5562414227763759,-0.23019926417760997,0.2562759239966618,0.0,0.3586782356384257,0.23569526099573176,0.2556169614028644,-0.2782653240644724,0.37300158617523493,0.07025415723572583,0.6906036818988059,0.719493332721294,0.32993614103039065,-0.4169579323307457,0.0,0.5712578020773095,0.48363147944704793,0.24266092705243753,0.44777145240993,0.009076514074693192,-0.12010858286537507,0.28004179589959405,-0.2730738049533731,-0.2637988253139825,0.2753732793037584,1.0,0.5198074956030108,-0.2073781313779942,0.3087104134311035,0.44791032500169775,-0.22544584722216995,0.19669888672578947,0.1163120759193386,0.05984639878504791,0.43436717235938643,0.4234835287202448,-0.1361542045391157,0.5639092067065931,-0.4009857824554722,0.41756199800544,-0.14641296814978,-0.10156344759380376,0.05315091208862476,-0.1003981088258902,0.5520063755550838,0.08125101800308235,0.4329154683460831,0.2747586649777324,0.2144823883032142,0.549997224113739,0.4001759052283766,0.38690811731259966,0.6885274177831756,0.29068459819140835,-0.08854417485953962,0.5275118020720321,0.6320465627291079,0.3580176131358413,0.31518298566765035,-0.04682764638689213,-0.11923365115229966,0.20617467534730785,0.2371184291907178,-0.07927527831501763,0.48838115866948306,-0.22597566737900382,0.5397559986214882,-0.05030621893711289,0.6106652002254779,0.5706287519127612,0.28764296074819,0.43680046520094457,-0.13315397887070343,0.4522710425550133,0.38089974572314855,0.32032074848608166,0.0,-0.011079729934868875,0.0776902857492785
Frontal_Inf_Orb_2_L,0.18246330199584598,0.5625258787546624,0.4421587673366163,-0.41040651766033415,0.4662587149240144,0.25950248418327376,0.0512603767953406,0.21812879181890354,-0.10012483574779618,0.18087931632835896,-0.06932135253836855,0.3080133844517112,-0.516471311949815,0.5478414638528245,0.11608889418236712,-0.03793126069526669,-0.243128472397041,0.35847889702354935,-0.22828616780353905,-0.1043888590535927,-0.4394516433319495,0.2756849157257909,0.04036432733291819,0.24522852722295926,0.2313948505245855,0.22427293325424807,-0.45637394159852157,0.3286481286409264,0.2563673298241137,-0.1426167513042504,0.2653581969191151,0.37839316955854685,0.0634289479734258,0.22199421023774477,0.6188699020543759,0.5827378821093296,0.35861897862672826,-0.5667975331928189,0.27377261633570793,0.0,0.13444086082519724,0.24522134569380694,0.2889264885965988,-0.3670691314005332,0.18175887481917796,0.3109209497970082,0.47364013457405474,0.4586372704457397,0.1802637708479975,-0.566640159950347,0.0,0.22870752189692234,0.22724152700028027,0.0692307026091173,0.26634872601910836,-0.0907411882105155,-0.27153963492806826,-0.014389353857290734,-0.18414116694904473,-0.18620649513006424,-0.06013121990354731,0.5198074956030108,1.0,-0.42492859923659737,0.11768228352429566,0.3258415186746945,-0.22856372562634472,0.3232496895079284,-0.09122313520327474,0.08608449881237011,0.41636027084595373,0.7157983349606498,-0.21742548513443077,0.4697337030689342,-0.5325212180733759,0.2739928474956567,-0.12945513826434543,-0.08652190906678033,0.2555178077361046,0.13245919437766282,0.2839926576219169,0.13300762953085976,0.19910832598929315,0.245720253607643,0.1659175923779771,0.4662100313114713,0.31475089765146763,0.22641743582878485,0.676782367926855,0.37165276186674084,-0.1236635132827258,0.7474765648679473,0.42949817793231687,0.1658278192643555,0.24417885542078932,-0.250415333626699,-0.3124701911670983,-0.03683389152091544,0.24224562310599293,-0.27254565174342577,0.40382768690356124,-0.3719295355661706,0.30091282243542017,-0.005310847271080066,0.2988836551840238,0.8120153446567858,0.44379387355492916,0.32467233581247357,-0.3493826606880151,0.5300233498218081,0.18405309019638652,0.26472785085323824,0.0,0.006074102789116548,-0.06010853906813971
LC_L,0.09588622937757289,-0.552018727607579,-0.12463206152606769,0.5555852186892468,0.20467916231053818,-0.3412862177235538,0.4982462813882502,-0.2967417476726963,0.2601068998299841,-0.03392862303266627,0.16721883765915022,0.3982762615721825,0.3615975008902005,-0.5489834946668862,-0.2520223794771594,0.3034050463607814,0.14254574634471584,0.0695579309313263,0.6696809898487615,-0.43590779168047805,0.810450022117045,-0.08520033417132862,-0.5086159760706456,-0.2135437768230527,-0.1734335445298499,-0.09536498937890764,0.83301353129508,-0.39049190716236515,-0.2943922766879387,0.5554892664414375,-0.02350893840650564,-0.4166847948251945,0.12902934843783115,0.16571614530158615,-0.43245820173928357,-0.09992384463015198,0.02492838270807919,0.45439860668774823,0.5189363981440852,0.0,0.06841837290836873,-0.38705260472636893,-0.4775839207285562,0.8282133654155425,0.4875622383815111,-0.7848297429563494,0.015926887418749723,0.06999281981546819,-0.06345439599656034,0.7231913849508769,0.0,0.1489584630282238,-0.022808587100733274,0.053762518887961755,0.08162009804436922,0.6206248444649802,0.5592960128550093,0.5073997809091041,-0.4405077024560137,-0.027204131381583105,0.609415630277371,-0.2073781313779942,-0.42492859923659737,1.0,0.47267957229361857,-0.08134595287607935,0.29337030657512975,-0.6900594457586628,0.8162643012038124,0.2546298585816712,0.10771954540453728,-0.8209417581917696,0.1150568965731578,-0.39646696680719057,0.5911429835044271,-0.31962534919593133,-0.06443128655969678,0.5920961783821346,-0.5200706431664303,-0.454304499084994,0.42718300220130456,-0.1513988927214027,-0.08577381965936455,-0.18194028960727607,-0.4295062286993357,0.04425958749251435,-0.2866859132917092,0.022071401207552185,-0.38781445331352776,-0.169593690870837,-0.34517852879444594,-0.5786314875431149,-0.08485663509397133,0.00428584043779202,-0.4433295173831411,0.8348711174483514,0.7597537204999409,0.5007462226805756,-0.37085524732329156,0.8913286334931042,-0.35469521298317047,0.16196197616714095,0.2891718976661947,-0.40013182563193767,0.11858958823345125,-0.5571456579374324,-0.6935059839025393,-0.317799591975437,0.6826044191693842,-0.3791701571582007,-0.08475354476350637,0.11759880982308002,0.0,-0.3887280001790101,-0.39393819904752453
Pallidum_L,0.6943814567946182,0.07129314001917475,0.43055907973210833,0.345400318610297,0.2941432326971031,0.20009290275303585,0.3124402420813251,0.3848882380066834,0.07377509264741779,0.7022042083125336,-0.032021904940675396,0.731926228413738,0.15216315080137732,0.03434349902749449,0.07260613191391903,0.36676013193848445,0.12940343490552614,0.7338007322924649,0.5372698934181046,-0.2948404942009333,0.5537753834756435,0.6781474582513963,-0.3655891294552786,0.5734658067813785,0.6091858845711755,0.6729704218587257,0.3872243468445201,-0.12137158239445574,0.40705466926387796,0.3655450234063847,0.5956599234882022,0.06958087306710409,0.13113055366269166,0.2891121199095206,0.0956834158453721,0.35276655917724176,0.3591945945645134,0.2687522725753619,0.5920661199514089,0.0,0.8290951484624086,0.26220308714852414,-0.11217945464627879,0.3303071851747024,0.6343043343335671,-0.586719486071822,0.37823348520605554,0.5446117402969632,0.6796434558380128,0.31524800960242355,0.0,0.4121442026226643,0.3496357110539297,0.6140357214053287,0.31387247815862096,0.3553910701084452,0.2696687342387882,0.6453963035902751,-0.2835598126844761,0.1454988750621273,0.8259905550720782,0.3087104134311035,0.11768228352429566,0.47267957229361857,1.0,0.38331290586447364,0.19505804743621735,-0.29595243265904747,0.623660942166996,0.5493775774531799,0.4133215040652429,-0.1911748617848368,0.21540975020557376,0.19689394860645082,0.1657982748501835,0.45021157827983715,0.20084484542306397,0.5286205128471121,-0.26191371039275396,-0.34745387329638294,0.5587863627878799,-0.025125401239704782,0.6199435561840253,0.09068614327314208,-0.09790408387801632,0.5973360897272514,0.3668110994107542,0.6903807489531599,0.14866772176195484,0.22475701637908552,-0.22794749199915365,0.20839922689922766,0.3175382188187869,0.7684303977817618,0.08899338650819197,0.5923808979345084,0.4757300051375185,0.370362237786499,-0.23392038282046015,0.5354311598329322,0.2419063621377967,-0.09285503774715746,0.7126094819027787,-0.1320365703112947,0.5656307356831413,0.1791203037769266,-0.25628147691759445,0.013543880879898145,0.24860634132376583,0.031529551421824016,0.10852833187589761,0.09641954638685496,0.0,-0.08056980776017579,-0.07029236135038719
Frontal_Mid_2_L,0.6071624358759942,0.5029962627743833,0.8652362880879281,0.20101273235869493,-0.03989217427533306,0.5324021045590631,-0.16402314671623966,0.6848235507498208,0.03848186681478726,0.6467605043522515,0.05330143765563308,0.5106567707776074,0.04272554438336169,0.5266421419794302,0.0271463913817154,0.052786741703612784,-0.26201707312222977,0.6809945431908916,-0.33368895045203245,0.03557911267985978,-0.247249020032645,0.7114396215993078,0.12521909787542154,0.7235696760965231,0.7358523291542148,0.6220729157587512,-0.27707956611030105,-0.1854721057461159,0.8063261094137826,-0.20753847576246964,0.8129746970964209,0.5927660438280531,0.5053075682223923,-0.14636505420567486,0.5195985882597178,0.8748086873965532,0.8164048230287775,0.11058012685105237,0.06286390187284761,0.0,0.5218237312690026,0.51647946084077,0.712164708685742,0.06211350864163328,0.2059506380166468,0.00623260791612834,0.783671894700895,0.715233073093376,0.6112216458777525,-0.2488764055847669,0.0,0.6600110327759382,0.7971298592033074,0.5862006768520557,0.7790341060511924,-0.17306693307972243,-0.1629401407751625,0.22698052799937019,0.2758125279752341,0.15848203285845427,0.03599343585136947,0.44791032500169775,0.3258415186746945,-0.08134595287607935,0.38331290586447364,1.0,0.34774540009163574,0.26928562736438544,-0.017824387054678672,0.3193964610251216,0.21467558837276474,0.3256543220060705,-0.14092516276252887,0.79763782887514,0.12962622759668094,0.7449605422824562,0.06404995028009033,-0.11343814850575323,0.1625790737477315,0.17320067696258878,0.329731021255758,0.05647781157916261,0.7291883246713674,-0.0885349377151557,0.3611533732210143,0.4849721800587196,0.888001751974796,0.5215570428439344,0.4024382569394434,0.5097496538396338,0.30432479613791436,0.22814246892068238,0.8719327979301977,0.6597997689827416,0.8225824398061361,-0.1677400062560578,-0.17439695276904693,-0.1777842431875021,0.5702486642856386,-0.23672467934326658,0.600986031849348,0.17753536933535707,0.5778879536564441,0.6478805996156445,0.6395813681024445,0.36245350920169833,0.4316169851782366,0.7221856501576807,-0.025416838693471066,0.33202576314057625,0.7420525575364636,0.08096952635408995,0.0,0.30804699135099556,0.4336911618953223
Cingulate_Post_L,0.18382468151691608,-0.3744864048076605,0.140897158315687,0.3374988247332364,-0.20339186011893406,-0.011735843378613723,-0.08920239101629572,0.32160403009217603,0.27424737821962525,0.1720129892316453,0.06505799653021346,0.10927811543023289,0.3356987136420342,-0.047168120737680556,-0.08621715142717003,-0.016238443325612778,-0.055717530548471395,-0.027941046694892467,-0.09627342900930798,-0.10303791438931607,0.08425721911783973,0.07551045923891517,0.09766520355470412,0.1458953010661318,0.17515329749904934,0.13399497512730213,0.095742818835994,-0.6825190584202846,0.21758890286090082,-0.02332497032340788,0.19275711471879534,-0.121131096398832,0.45504033919622605,-0.27658232494880985,-0.28518517912706215,0.0894867121331124,0.20853486042376537,0.2292463134315397,0.10003969127375917,0.0,0.11773840837273337,0.2929608440249867,0.2942839226810382,0.35344999634453655,0.08575014478059029,-0.2968628135539455,0.14940480346848478,0.013860589168757556,0.1538684684043212,0.1730030800240514,0.0,0.15854858420856482,0.22038735000296156,0.1522565803193142,0.27709263889490454,-0.09359296825523744,0.059970128447514134,0.04320334432501686,0.577271348930068,0.48526675286959714,0.055070150052221566,-0.22544584722216995,-0.22856372562634472,0.29337030657512975,0.19505804743621735,0.34774540009163574,1.0,-0.15881897798887815,0.12191677992622763,0.4089348493728477,-0.3237616790463454,-0.3538991993688904,-0.008147357141947415,-0.09862915529714764,0.6656989171952099,0.01381308035231038,0.3778306961698402,0.28043889066015437,-0.09728741086410915,-0.08773095495266522,0.01484536596114253,-0.14562063593140112,0.11497181123128884,-0.19783323509322823,-0.08716235410740299,-0.07765693026893312,0.27295083216656024,0.061150122674797316,-0.2128400096428441,0.0014546231669812831,0.28917195067669704,-0.33084629993088127,0.1569997106699743,0.14955007287843475,0.3363869226833297,0.19076016221204636,0.1888474973276016,-0.07734889879490965,0.1646289272131849,0.10531484573619533,-0.14811966120079825,0.3398164896125492,0.15934624202677294,0.5082079409717994,0.02276259838987883,-0.30320030832848777,-0.2896072454158509,-7.59623620605497e-05,0.036470229627660236,-0.3325824540567107,0.2241862312666573,-0.3754441354279687,0.0,-0.06785135614462771,0.17155030327714157
Rectus_L,-0.058028424912634276,0.5487422917982917,0.2873127755460978,-0.18474098435813616,-0.127107097135943,0.44682174788054124,-0.3355963862025065,0.3404826730311749,-0.17895882020679935,0.2635409549697635,0.051416628647901655,-0.1948261259738642,-0.49618525372505007,0.5457142635312211,0.1024355324270811,-0.25827689996912145,-0.16491521093667827,0.030579696082825458,-0.5650862174698401,0.362511561853453,-0.617058416351394,0.27701736200042376,0.3266544129116273,0.35993298790925304,0.2717766020114957,0.2347367332391808,-0.7618705017056496,0.1631648176790003,0.4247300713524606,-0.28574466020473754,0.14982574529526593,0.654912885554379,0.21022835209310695,-0.1729088206748076,0.6214305443482298,0.23888852738211516,0.22661879283228947,-0.13470679441249842,-0.5428056182161859,0.0,0.0070774737500952315,0.4294660031877468,0.5586573732365628,-0.5473534377538253,-0.2933689645709652,0.8323977228460264,0.21397400644500114,0.13281222611303817,0.1892104428915746,-0.7082046858569628,0.0,0.062128385843678975,0.2616616579316748,0.06779378552567442,0.05815197269293576,-0.47921242737417263,-0.4124699424373615,-0.20301536084466418,0.3395447412233571,-0.13020189452515007,-0.4365143113815968,0.19669888672578947,0.3232496895079284,-0.6900594457586628,-0.29595243265904747,0.26928562736438544,-0.15881897798887815,1.0,-0.6259781071384287,-0.3729554212609824,-0.16647713275562762,0.6242667018523657,-0.20236693248380153,0.5111799001642473,-0.31203071621514705,0.41633079103181514,0.12269937022459172,-0.722742499769931,0.44211799393556406,0.4379373306698254,-0.21925196139557498,0.29649420341616467,0.28426327330482487,0.003781860063909302,0.5353110121761253,0.07069097166185477,0.4102048356512531,-0.03046307702384186,0.4232948229109992,0.3531711732234804,0.35171419800033554,0.41443905502805684,0.2985302685738885,0.15977701187482032,0.5336951580296792,-0.7215031804255595,-0.5506243267839401,-0.3737079420897478,0.6382402942288039,-0.7299748083075861,0.4955666098800101,-0.0281647454965159,-0.1598939320126584,0.43423089954473776,0.12522674510926532,0.44558156815071126,0.685061031650119,0.5278106582150641,-0.4055018413051996,0.5930852428892426,0.3444207668696586,0.041792098276126864,0.0,0.6477244566647691,0.5885382912322529
ParaHippocampal_L,0.2814968857676882,-0.2816099674961382,0.0848629966584928,0.4004467089570706,0.5118590014867899,-0.30277743715948763,0.6400126297266191,-0.12159690864547137,0.20101623643089686,0.030127712933440496,0.32136261116095116,0.6809111208220151,0.14481961323870962,-0.32583976463960596,-0.13179963968464747,0.48149538731358266,0.10844638213723452,0.3422964326243753,0.8402997404951305,-0.5980307413677116,0.8413900763429257,0.014818891146104103,-0.5926479698390288,-0.14349483923606166,-0.0978938899064053,0.07812224635381378,0.8063333351487281,-0.08331152732102695,-0.20716720091478044,0.7649960324368861,0.11715287160238763,-0.3588704813346771,0.17465522668563205,0.401764169086333,-0.16640186605289295,0.13290580686768544,0.23339133340193713,0.20525292510137916,0.8173957197202176,0.0,0.25985789118160557,-0.18956835647449208,-0.37171862950415874,0.585011410179559,0.6839299061486827,-0.7276466146782723,0.2270136542073168,0.3240629018292277,-0.0075291604010994965,0.6272763213950511,0.0,0.31768995112355297,0.14701962707457528,0.11711713267636895,0.23456619583033975,0.7258624212583239,0.6061135995607988,0.7246786993302675,-0.6534774491621541,-0.0775277163957496,0.7600390577158097,0.1163120759193386,-0.09122313520327474,0.8162643012038124,0.623660942166996,-0.017824387054678672,0.12191677992622763,-0.6259781071384287,1.0,0.41929719235105833,0.3747403253287311,-0.5707054937876628,0.16871116796112381,-0.2287552096256943,0.3097821202890762,-0.18133876545313768,0.008487717040948708,0.7619099816207221,-0.551257757177765,-0.5518412288467986,0.6553794060201139,-0.09659532888560379,-0.005813500963181097,0.07245461752044975,-0.5546706507088325,0.40316060857007174,-0.22153764053230912,0.21318706581455846,-0.0064428678795087424,0.00266345870976925,-0.6077342704186646,-0.18188535564145183,0.0414933329740032,0.10973153536170539,-0.40384818913642845,0.9383283840747103,0.8314862382694308,0.6466503381648926,-0.33116068972921153,0.9398590316494085,-0.23927127303156764,-0.15137338363872307,0.5637809511517551,-0.5159544600864227,0.3597244599914814,-0.1045595201070372,-0.6715969744534181,-0.3382780357526305,0.6284122545400345,-0.23611188120854065,-0.002391139887147363,0.37796015089910107,0.0,-0.4772270370793441,-0.5631127613079264
