,Occipital_Sup_R,Frontal_Inf_Oper_L,Cingulate_Post_R,OFCmed_R,Heschl_L,Postcentral_R,ACC_pre_R,Calcarine_R,Precentral_R,Vermis_1_2,SupraMarginal_R,Thal_MDm_L,ParaHippocampal_R,Pallidum_L,Cuneus_L,OFCant_L,OFClat_L,ACC_sub_R,Frontal_Inf_Orb_2_R,Precentral_L,Vermis_4_5,Rolandic_Oper_R,OFCpost_L,Frontal_Med_Orb_L,Frontal_Mid_2_L,Thal_PuM_L,Frontal_Inf_Oper_R,Parietal_Sup_L,Angular_R,Cingulate_Post_L,Temporal_Sup_R,Frontal_Sup_2_L,Olfactory_L,Frontal_Inf_Orb_2_L,Vermis_6,Thal_PuA_R,Temporal_Sup_L,Cerebellum_Crus1_R,Putamen_L,Heschl_R,Cerebellum_4_5_L,VTA_R,SN_pc_L,Insula_R,Thal_AV_R,Cerebellum_7b_R,SN_pc_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Pallidum_R,Cerebellum_6_R,Postcentral_L,Temporal_Pole_Sup_L,Rectus_L,Occipital_Sup_L,Occipital_Mid_R,Thal_PuL_R,Hippocampus_L,Hippocampus_R,Thal_MDl_L,Parietal_Sup_R,Supp_Motor_Area_L,Thal_PuI_R,SN_pr_R,Cerebellum_3_L,Frontal_Med_Orb_R,Thal_LP_L,ACC_sub_L,Cuneus_R,Cerebellum_6_L,Angular_L,Fusiform_R,Thal_VL_R,Thal_VPL_R,Occipital_Inf_R,OFCant_R,Thal_VPL_L,Vermis_3,SupraMarginal_L,Red_N_R,Amygdala_R,Temporal_Mid_R,Caudate_R,N_Acc_R,Lingual_R,Rolandic_Oper_L,OFCmed_L,Cerebellum_10_L,VTA_L,Temporal_Inf_L,Temporal_Pole_Sup_R,Cingulate_Mid_R,Precuneus_R,Vermis_7,Cerebellum_9_R,Cerebellum_Crus1_L,Thal_LGN_L,Temporal_Mid_L,Raphe_D,N_Acc_L,Paracentral_Lobule_R,Frontal_Sup_Medial_R,Thal_MDm_R,Parietal_Inf_L,Fusiform_L,Cerebellum_10_R,Olfactory_R,OFCpost_R,OFClat_R,Vermis_8,Thal_VA_R,Thal_VL_L,Caudate_L,Thal_PuL_L,Cerebellum_Crus2_R,Calcarine_L,ACC_sup_R,Thal_IL_L,Lingual_L,LC_L,Red_N_L,Putamen_R,Insula_L,Cerebellum_4_5_R,Cerebellum_7b_L
Thal_PuA_R,0.740721939562828,0.6342447153691687,0.525915158337479,-0.02013633798584317,0.2491873620780202,0.5000005831866315,0.4481325071459171,0.6060292330691558,0.4705623516041183,0.6141363348468637,0.47941124803621643,0.8336942465449265,0.617907794093647,0.3088216832316728,0.3424649974950309,0.18031265400063698,0.09466438872785927,0.6971872019795863,0.26330499269948004,0.08094523651198882,0.5471892397429212,0.5277726240827308,-0.08358784234457028,0.28395695383384245,0.0828044796828259,0.7216891640642864,0.6898927029383767,-0.29605490337774226,0.5863820023256417,0.6113667859275053,0.5721993693947753,0.255521544025792,0.24134657184388095,0.37665325483572687,0.5537987277526107,1.0,0.4740328913917925,-0.014104997232112577,0.3629227343864552,0.6213939682975163,0.47028322291816643,0.20169373235526475,0.4195113317054007,0.6933222709611288,0.8040253391047092,-0.04734047138009036,0.3736524469554468,0.2858524903013228,0.5675568357439918,0.2937600221621741,0.44082673868173405,0.0238505121875722,0.32650007175761536,0.07281633653719802,0.5715700388089776,0.6593738767766377,0.9105925336135361,0.6518785153437001,0.630720445202465,0.7816441580998719,0.21380268935253283,0.46110381213152435,0.8668591772884784,0.21050761562748238,0.7607892683245403,0.10013961240052016,0.06213845816666477,0.684964369986774,0.7080265528294173,0.6875074883217315,0.5225699744831975,0.5024081259146493,0.7353298415049002,0.7851460748285406,0.2372560633466801,0.019137199839408526,0.7237023904953055,0.6794519863169218,0.053585896072925764,0.5513249042052302,0.6924693977396412,0.5148736766826314,0.7125141769187598,-0.13451642728097998,0.6603698238281499,0.5560539541479477,-0.2455980074572932,0.2921127009934379,0.3029380514223392,0.6214193995261831,0.37829878916185783,0.5589594700849322,0.6181103282626781,0.4137287784456099,0.4250935558725367,0.457555359995247,0.6622667262300539,0.6865339277074366,-0.24920442267286924,0.2173784515085352,0.37302717566068455,0.5043924649726681,0.9031249049790387,0.024202181948849773,0.6921734109493108,-0.0172611500488769,0.10313701352632922,0.24421407777776233,-0.18407635122025728,0.2031937718351458,0.4593546294864059,0.7327882616891637,0.7306936375937756,0.5008491929922924,0.05562798852442487,0.6278325352245363,0.6587669851365233,0.6659350323577495,0.7187292248900632,0.6673379516016273,0.5748490987321123,0.5332891628829506,0.5651429726376339,0.4793289296797664,0.032397505808451466
Temporal_Sup_L,0.36420771552942144,0.865118252406598,0.8485520310107563,0.15093670249998103,0.7089874312953437,0.3859357777633788,0.7027045665895735,0.8398056149633596,0.4171203856056425,0.7311925303344519,0.39067252658519447,0.5626335346952699,0.7792781936379453,0.7839524185344723,0.7246439669868646,0.12733701088569438,0.056148787226315375,0.7497037075004596,0.7666299558861878,0.3828174773288284,0.8183989257035104,0.7998360177350737,0.13493379600236552,0.5277021162149269,0.7018417254468808,0.16909891828414944,0.694618549410456,-0.1569004270608943,0.10002174419942036,0.867526104743765,0.8315475994323761,0.8158986433215075,0.4438955745329429,0.7729442779534804,0.48167559823307127,0.4740328913917925,1.0,0.20478391391904424,0.7785835195208353,0.6086672602985391,0.8589865465156944,0.5352576877691679,0.6995912962183408,0.818153671541876,0.6016877840727745,0.4475049794797552,0.6521833538811016,0.32732001859232135,0.5777519053000656,0.7254778198055178,0.807043076643173,0.20256181972668866,0.7471794109116403,0.3497918990883032,0.3075098171138923,0.15083622674224317,0.3449272651992123,0.6299118796137574,0.737366502530406,0.5242731884653338,-0.0035687315090335635,0.8456441963406022,0.6279119635063987,0.5841380690851162,0.7649322695911193,0.45040261514428914,-0.19429401506130217,0.7393941636469115,0.594901051950641,0.8297194486962417,0.15704321165048973,0.701823364037272,0.6765631185076822,0.6284921243395051,0.11043530506286818,0.02717547413788763,0.5874362271155624,0.765114794402938,0.35268716095282066,0.7130142564166801,0.742682678714254,0.6362110381351769,0.6077515666496549,0.27831251409662766,0.8269628616277666,0.8505156069659213,-0.13499918180408602,0.652886293939903,0.5773045175521891,0.7204552664920607,0.7908616051201005,0.8516246590517402,0.789314726788243,0.1989810723936769,0.6389502374710697,0.5552173533814964,0.6313132985296029,0.797586998806151,0.1854964538590454,0.5833168088204876,0.3392158126680601,0.7825780706835987,0.5820432872539513,0.05573570529325375,0.7217366472876231,0.42147076861112354,0.5948235562970238,0.73443521184137,-0.17058060638888906,0.5408105306844159,0.7484449273455329,0.638365975582222,0.7395372867969144,-0.21231075037223462,0.4625769747657059,0.8156076156949992,0.7830368755756928,0.6825317796577551,0.6955112627183445,0.6296966388019335,0.6642179954748906,0.8561957476582044,0.7975237390532461,0.8226441642474509,0.4795423029349922
Cerebellum_Crus1_R,-0.21308367800839767,0.3229887389035117,0.17649933704481485,0.20814187133184736,0.28833601660538566,-0.540187334343233,0.031018099466954815,0.23743939598816083,-0.5461568337643958,0.30157845480681267,-0.5041356826173631,0.244617809629128,0.37505485479917355,-0.09571809168808854,0.14873326729089362,0.02911113161441396,-0.2623779667900231,0.18779171671331582,0.1514937853150585,0.7289829659008072,0.17505281326262134,0.23683898280097715,0.4490772485509593,-0.08728556810832534,0.46286300671675085,0.3590920961744096,-0.07022434042085768,0.5497006165739795,-0.5189106224445797,0.2921684279158942,0.06235247916631826,0.37492398303209823,-0.08572221987031413,-0.2513255741955015,-0.03343240693147737,-0.014104997232112577,0.20478391391904424,1.0,-0.07977294619075827,-0.23433043622721408,0.1934025178751782,0.013593661446416756,0.1682805250741793,-0.09494097420650341,0.15300249944589484,0.7417377805116564,0.24936168389174937,0.4298800646649623,-0.0020410945176229877,0.07404817107616145,0.38090399152320137,0.6678802690798802,-0.3190702771232717,-0.21969218922481595,0.029326729042676688,-0.28775726025297166,-0.13779100608291478,0.24647207574255323,0.00997509886298976,0.22489832640268836,-0.543044064322934,0.1047229578540569,0.1186515025164174,0.09611233659577369,0.17493687839081073,0.053698900244439275,0.01348703238980841,0.09425807182669213,-0.008622207208024903,0.14729549735121514,0.4258137923545734,0.6000449406566932,0.18347317301725782,0.13414021955793706,0.792346108852051,0.38340459587657477,0.26075453375958335,0.3767284170270151,0.7117775295479605,0.13229279290073076,0.2535082087861134,0.6311084769121741,0.19068178533821672,0.22759293767231564,0.34472465662017876,-0.07203191249769683,-0.07141543429197937,0.009435246967623656,0.12452539207769601,-0.2206706532467781,0.33785665833078976,0.08955830051848188,-0.033447400455921615,0.2754845145397645,0.7293435395799006,0.09524242035415005,0.1637226830360731,-0.10742912073103725,0.4310086179722675,-0.06731482498910411,-0.30368781577364584,0.18185578794450633,0.1893668390599792,0.6384253235143886,-0.022624288314939237,0.1843264038103165,-0.01762834587856574,0.0793664584340357,0.6219786192849425,0.2322534187559719,0.2449629874975646,0.2360334486685601,0.12628923364619613,0.24784105022745279,0.8245215216903641,0.26991150852810813,0.08419804465627569,0.20877911933719998,0.3873640599816743,0.09626849726147954,0.30310223866743813,-0.05553091423742937,0.3247789893489552,0.24733543877037512,0.6738822310929505
Putamen_L,0.40524420761170543,0.6979776882005702,0.8101174226387629,0.15008943967500826,0.6281404219886447,0.572869260309375,0.7397084361836027,0.6875761412367147,0.5961965515303882,0.6663369579833706,0.5807914308193264,0.4786468073539553,0.6765322918063399,0.8453640852951376,0.5791243788485804,0.03351806124391471,0.13125193222509512,0.696052135552429,0.7660618626422747,0.03148762008460114,0.7533096123687475,0.794112885192561,0.0034764435514013196,0.5798451582125314,0.4115376178201953,0.06634632574834794,0.7721831000558022,-0.37096796046920694,0.3213033060170272,0.6975822828591692,0.8331589948762474,0.6094332192893198,0.4432359577071085,0.8352659633655587,0.484125631708615,0.3629227343864552,0.7785835195208353,-0.07977294619075827,1.0,0.6826743830301392,0.8012270828473818,0.4993474062695057,0.6370089868180868,0.8012990859540169,0.5042649510379061,0.20446046406355872,0.6515264293950481,0.1366717990920749,0.5627411689239209,0.8560569511770275,0.7219116046530407,-0.11191819567511416,0.8214857735372187,0.4789363471841823,0.21034594213591132,0.2859645797996441,0.33102000972822726,0.5488048656933874,0.7622171004873722,0.4632548450632363,0.19705056376196317,0.7763969912819684,0.5722642768368894,0.47866773100315274,0.6164718741647957,0.4850481174394195,-0.13516723236263128,0.7289070943337113,0.5160921725166072,0.7840620201597939,-0.12832930915993043,0.5894256899896018,0.6264227947719624,0.5677450203490497,-0.12804576245322072,-0.22308462605944593,0.486575371082881,0.6128652243139096,-0.052357560916603825,0.723690147772646,0.6132602300703834,0.4863997798208391,0.6151847718643974,0.31711771125406923,0.6855075658344129,0.8669575485363561,-0.07505836354845088,0.741431181851682,0.5176706272188,0.7077138375626643,0.7230397628418141,0.8735532855993003,0.7592788886632054,0.13143620658987065,0.4397645593072991,0.4845527212836312,0.5985004538577026,0.6567128317266816,0.13431573538212532,0.565332362128178,0.3534791181740271,0.7387047597961208,0.4822409983263832,-0.25549202594196313,0.7290051043655554,0.5751442069003038,0.6093752562810215,0.6737617850145624,-0.33352909124633734,0.41921318957999976,0.7149715930726461,0.5642463183304319,0.6853502854779121,-0.3867534462956559,0.13348728088837067,0.6441324676668234,0.7585380007723607,0.6311335259071977,0.5452802182590144,0.5689956459016882,0.6416468344050863,0.9172111255972327,0.7052204368648805,0.7641568730909766,0.2743630135922069
Heschl_R,0.5883835419619278,0.5517046359331941,0.6292303546120014,-0.0024118278516551492,0.4939268060510724,0.7727482003452175,0.518021141011813,0.6136532164975212,0.7555313480711516,0.5011323612285663,0.7187803208230052,0.49813172060868444,0.49000934791808576,0.5593816142754576,0.4590644516434513,-0.08766593798781246,0.03960551283413345,0.5156724744647978,0.4266436031135211,-0.11385572305942342,0.5344569635393012,0.5861080121006804,-0.2534658926012762,0.17944621111196057,0.15197735249435418,0.26577136114030453,0.7185470463962811,-0.5668244655639105,0.5282436006584542,0.5428625349651108,0.7517516912349806,0.3624851400508615,0.37108188112357937,0.5926349003340406,0.4249497826237442,0.6213939682975163,0.6086672602985391,-0.23433043622721408,0.6826743830301392,1.0,0.5770182976203759,0.24058596605140004,0.46622515725040026,0.775319308116422,0.44222109809969634,-0.008766198896997634,0.402501856635829,0.21465307991517177,0.5597760022174166,0.5833442878265485,0.578208556469257,-0.2442534867744866,0.5968467473921018,0.2351393249060792,0.354144013847261,0.5370626551373564,0.5558487664631717,0.3906255441195515,0.5804605098344148,0.4317828197711766,0.306267172168077,0.6920680999396768,0.5843620043338591,0.3042541146221461,0.5724364221787492,0.012231538359597212,-0.07760994651739775,0.5562313307966784,0.5817595278522515,0.6318910550181603,-0.01902411342570789,0.3446107152596468,0.5092413575500055,0.49404453209995014,-0.09003460953716144,-0.36575442833289457,0.37229637773447344,0.5162559744655533,-0.20791752933322197,0.5100368892844894,0.526577274969059,0.33888852789776447,0.5004080865633223,0.07886195771913007,0.5636275783964155,0.7271550449504269,-0.1406182193674448,0.5946637685256513,0.2713449029177363,0.7433396963975963,0.4955314513084208,0.7164608181627377,0.6878830659652454,0.26358404679947023,0.3142947060827774,0.5333495424977669,0.5048507449088795,0.6367419414640471,-0.11307890840032422,0.49793918574895124,0.4815131942825345,0.5751371889758966,0.568263333231691,-0.3547799474106518,0.6460191408256665,0.1867148264005178,0.4117399461641242,0.33160310065462884,-0.5420900521115936,0.4045500058330414,0.45795632283159193,0.46018552388009754,0.5648052772568429,-0.08055159677535263,0.04664114514221386,0.5949640681736112,0.7000314114639263,0.4741793544849968,0.4876292466291516,0.5195551055808624,0.4972296441168737,0.7374502532153431,0.5230605782096596,0.5106727682137733,0.08894095945545825
Cerebellum_4_5_L,0.33859056518704794,0.8471132043302494,0.8807061052258913,0.2952616479334397,0.706077339890466,0.36054534697355956,0.8150421926496523,0.8170953633490337,0.4018704557089059,0.8235581001661328,0.3526431750305638,0.6781729046805299,0.8327405591583825,0.7630397542502109,0.5933876306680879,0.10932377741013453,0.06749595274346948,0.7964142121248426,0.8087098929941163,0.40074490434331506,0.8998494430349373,0.8674703776642725,0.2738569109121983,0.5524553485539503,0.6541895537608179,0.21575192635468143,0.7434871950274483,-0.12961054849709228,0.13105695664111489,0.871801177709667,0.8142299982944425,0.7859896550706267,0.47371499432650704,0.7020919143135848,0.5781732087605386,0.47028322291816643,0.8589865465156944,0.1934025178751782,0.8012270828473818,0.5770182976203759,1.0,0.602746141175521,0.6582237611589199,0.8290336768963671,0.6904165556613718,0.43061288462370617,0.6918354340043907,0.15112799216897854,0.5624420838332048,0.7866001649745146,0.8019709791538409,0.23905404225993096,0.7359372265131199,0.34216845345685815,0.19111710161856793,0.13538428889492052,0.3927009764278558,0.7663931236762503,0.8426175629595813,0.6637897460925305,0.03335993986622856,0.7960957677426702,0.7107815322025378,0.5374235522165297,0.8023802757478495,0.5108670503376563,-0.13172465280303827,0.7973756733056102,0.5674062960952306,0.8499615014148719,0.10827322053953843,0.7832178590612782,0.7883658087523232,0.7343300401236991,0.13788576408603287,0.08617212670843907,0.7135059023761203,0.7869832830382865,0.2765306180890451,0.7048934206666323,0.7239393092163332,0.6676830503977376,0.7303164304737774,0.2529181057667881,0.8286413777314157,0.8660822284613696,-0.0031071866911273503,0.6945069804987318,0.5833144631513723,0.6016789611306422,0.8158032362568505,0.8920880883972121,0.7445478743850534,0.1225510140793339,0.6292166993691283,0.3857273096414162,0.74456149920422,0.6315276013439907,0.16191033112250527,0.43946922597517873,0.28881563981014785,0.8214662716756806,0.6526736139684114,0.06634486086457271,0.6938999201078333,0.5538183953383495,0.5444732519425426,0.7801537316876588,-0.07061126177203361,0.3797476620692538,0.8317796719444376,0.7569249855329904,0.8126756306624342,-0.2021390928858702,0.31987578758236473,0.8077962927187468,0.8083347736368683,0.7977054608672152,0.7281131405047252,0.6079122796822393,0.6760640675853014,0.8171598741861908,0.8898209017576917,0.9638651676740206,0.40748367694044774
VTA_R,0.13974105951102123,0.5127212569458092,0.5861482052948885,0.221363729260288,0.3789490540519511,0.20583632164944832,0.6235319220503501,0.46554721513954556,0.2530249300208714,0.5211803111818293,0.20173083208805495,0.44659942100114053,0.5939146582131093,0.5232873523159057,0.4942970591874665,-0.001667916147522944,-0.01860184393879179,0.5313215248486285,0.5530461755882049,0.30531126022621813,0.6608565438096683,0.5783827647243578,0.20571431266836068,0.5114217370286794,0.5271889821037853,0.05874674620701021,0.49763566337356174,-0.03472617051720947,0.030971621597446417,0.587104634447367,0.45047323685293506,0.6236385640125517,0.4378327131853637,0.522631653317488,0.2525233711850604,0.20169373235526475,0.5352576877691679,0.013593661446416756,0.4993474062695057,0.24058596605140004,0.602746141175521,1.0,0.5183591586970433,0.5011971573531108,0.5174235607827586,0.2805206391531238,0.4260121062520163,-0.06761665163981825,0.3499753343008938,0.5099031972961098,0.3565532798523933,0.19614002824041069,0.5525164993376694,0.2505685643979084,0.07631024634594981,-0.011954785379904386,0.18728483606039617,0.6221124774953202,0.6352725702348814,0.4016578461645304,-0.057890547568431636,0.5626568464898316,0.49375057080342616,0.6412297310767342,0.4259260486943623,0.4480659377702188,-0.06510891138867028,0.5033080949703141,0.27648597671161607,0.5016340756616972,0.039323065865264684,0.42368702094299815,0.5445365461599044,0.516671349683259,-0.015006359164547924,-0.019853952866277898,0.5434672703354544,0.5934356157247171,0.18945759687164557,0.3734025544674142,0.4854900191872742,0.41373575758098846,0.4984639939945873,0.2268214729788365,0.45684159946802055,0.5712318415299384,0.05599393639045632,0.4794802210852102,0.39571027238361867,0.33724360595522884,0.5515337209999267,0.5611054351220188,0.4586670832528252,-0.025244358141134227,0.26840268782356846,0.09467918660138609,0.46612648701492737,0.4056554021264294,0.10930102043237337,0.18157338255189698,0.1760360634585974,0.641573834975751,0.3702799489793813,0.08033156546361726,0.35560749946417974,0.5427370402467319,0.55848936574381,0.47092729066884537,-0.007005178691246675,-0.007712812828513662,0.64328865573936,0.5264744128873052,0.5369597661288699,-0.3274103681418826,0.07632266525771852,0.40288430614077986,0.5775802214174812,0.5954497803244007,0.373462725261182,0.35475477345015244,0.31783786385371826,0.4688518071128611,0.6057686395788026,0.6273304318448335,0.09346329597602222
SN_pc_L,0.35802853920519745,0.6726709429797895,0.6717978032408471,0.016318513866441176,0.28742721602310484,0.3374968619650034,0.4958462722239367,0.6774554819138182,0.3344419039905773,0.5803046456928419,0.36852122891315775,0.480516820130559,0.7000725919050713,0.6043078686838257,0.5221354692842212,0.14425114480405257,-0.05066270859444338,0.5655218344896548,0.6091009090475625,0.1565829637156134,0.6092400894038937,0.638371584375261,-0.02838668955291252,0.4243146925702403,0.375000361689866,0.25035811521290996,0.6097081189545455,-0.26033450698729216,0.12088553916576367,0.651970017589647,0.6457526594285989,0.5021206880393887,0.02985259135069111,0.6506448371224824,0.41710839680836,0.4195113317054007,0.6995912962183408,0.1682805250741793,0.6370089868180868,0.46622515725040026,0.6582237611589199,0.5183591586970433,1.0,0.649020092621231,0.528521695501149,0.5017515708515784,0.8576754209612927,0.40344052217352133,0.3543911791505327,0.5545920607841358,0.518174320859015,0.011326298422525851,0.5101435313801519,0.26753266723797675,0.22506764866518914,0.20194092059089144,0.2632175092273748,0.5016705596617081,0.565045380160269,0.44869779170042795,0.009993332994991801,0.6025120131210145,0.5603111744373039,0.6871782250564933,0.563677562213707,0.3235637577255176,-0.13852396184679394,0.6006414608654973,0.5143570892883713,0.6528371628320697,0.11039695947737632,0.5730880750477633,0.5535526034451647,0.5037872138820383,0.23549119739453783,-0.03876694875726511,0.4752653144126162,0.5862409275659763,0.16280248365021838,0.6582193874590898,0.650404484458896,0.5380327605957388,0.5312173805978286,0.07975922115277208,0.6735138643716038,0.6591737511773742,-0.1314988507413409,0.6529461478035588,0.5025442216695084,0.6567336833402613,0.5279783901239875,0.6489110107598619,0.5871091220710808,0.3855083161051301,0.5061961873699973,0.5369070699501385,0.5690204746900657,0.6257189566544522,-0.033830852723662166,0.2143080025495648,0.38746303781560143,0.6136846798353751,0.5057857054272762,-0.07786415665283974,0.6727599508861525,0.5288562569865645,0.4347337823761096,0.4877741776664619,-0.1421844124048168,0.4696981833382383,0.4798113150517436,0.5059658071186641,0.6296007516064969,-0.25297021912779644,0.38490772536052714,0.5878708029452215,0.6162291498618947,0.5069942243960728,0.5660193676727997,0.7591643531422103,0.7272698748942075,0.6889988189968121,0.5852174768676485,0.619438322225749,0.3584089002112047
Insula_R,0.5586412305046037,0.8081978563702695,0.8811531135596042,0.030316451974866224,0.5667314770073212,0.691814478492435,0.7957529548192819,0.7656146059816153,0.7327541016325977,0.8002417226997598,0.6841811838869538,0.7507744891398905,0.765886415453861,0.7310117464169545,0.5601266497534324,0.04098913266372985,0.04852355992875969,0.8425271888415932,0.6844288901456654,0.06116853101048151,0.8220499160006244,0.8580834802240118,-0.1281018295359292,0.496311556059513,0.39938334397259934,0.3504282226435956,0.919405723118196,-0.4690834838297837,0.4870684927976682,0.8240796082504203,0.9097966868396548,0.6081051890682967,0.5041543211165407,0.8064005054188439,0.5336627914767088,0.6933222709611288,0.818153671541876,-0.09494097420650341,0.8012990859540169,0.775319308116422,0.8290336768963671,0.5011971573531108,0.649020092621231,1.0,0.7687003363992954,0.106856586388183,0.6223299961579999,0.2757893837498075,0.6542173943700239,0.7144866370834124,0.6897119022624717,-0.11774392225386113,0.7938316746695213,0.34888982694954795,0.34121239241040086,0.46305358455871215,0.6573929945758383,0.7267114848049654,0.8809239362691729,0.7330225496497541,0.21175106796737156,0.8048031552965973,0.831802791211789,0.4612389670368856,0.8291801183350459,0.3332879752110865,-0.08316318327785438,0.854481229538764,0.6283758440858451,0.8837115087876098,0.06558317816775472,0.6259233579718797,0.8313998437707472,0.8240003974799176,-0.02178084369551294,-0.1798629272029826,0.734289156066722,0.7290081721607324,-0.06527933028308723,0.7347950429563598,0.7460606150720592,0.5742305275665677,0.7957003292973321,0.0889583405187083,0.8066585278569913,0.916681121193575,-0.12854679191306273,0.6826575997655471,0.5270515096737772,0.8250330999981165,0.7223689154834312,0.9140094114261177,0.7799653755800582,0.24894956748405153,0.4796772165609658,0.6106143010771145,0.7978879902648163,0.8367592248187568,-0.09203717204791897,0.4809918546861021,0.4449045612469235,0.8168680967831525,0.7771777883999255,-0.2528521369425964,0.8843119589083804,0.3808546086453389,0.5284610291358554,0.6452680444009782,-0.42355400052464814,0.46490420771203084,0.7335667213840318,0.792904588483505,0.8622355606650052,-0.11745478311378729,0.12420798880581815,0.7745561187497024,0.902135250279609,0.8020230864306482,0.7386709391168103,0.7585634232599672,0.7095755765939137,0.8673858997777802,0.8221703173745176,0.7889661386600937,0.25306475927576766
Thal_AV_R,0.5363203194576143,0.790465731518221,0.7211530939699367,0.11981365179283297,0.37533272151459296,0.34597894555768427,0.7159325725668275,0.6615042964907478,0.3734123745289975,0.8305892752978911,0.34582190680072794,0.9327553173212877,0.8108172161194875,0.43635470650157293,0.3614907563832619,0.11535396328728084,-0.04619166807643983,0.8668021557307604,0.49668297644543663,0.3275706260707431,0.776306145092433,0.7555079895233175,0.0793279755957263,0.4844208767263753,0.38882913936255203,0.6337887863702871,0.7825753921302141,-0.10740693270048823,0.38959871729210527,0.8018515000457301,0.6312442632403327,0.5316370253321168,0.3775843335956948,0.48126359744605784,0.6022467729466597,0.8040253391047092,0.6016877840727745,0.15300249944589484,0.5042649510379061,0.44222109809969634,0.6904165556613718,0.5174235607827586,0.528521695501149,0.7687003363992954,1.0,0.16051012275954743,0.5571080435094097,0.20132833039544706,0.5955767688638954,0.4719296625408406,0.5193714045860522,0.2163216292772528,0.45463846293509363,0.15620548110639487,0.4032320355447891,0.4144098666504908,0.7582040174629512,0.9130511622611807,0.8469751653147752,0.9362108669618083,0.05612402770576721,0.5742124237544581,0.9428282315740428,0.38255716807739604,0.8269298986682819,0.3550471049549744,0.05856411718159895,0.8462644317050658,0.60811869514722,0.8177997088767408,0.4718436643272304,0.7333078823594703,0.9387020269701961,0.9531075524663417,0.2882650965388926,0.08733413296994352,0.9526137572722969,0.8285492706023919,0.20625116135682356,0.6893382759557934,0.7399143724601264,0.6910066936316577,0.908995021446301,-0.06324232893315293,0.767513571306028,0.6747866147371158,-0.09963398923473359,0.41640075045489927,0.4929790492448163,0.533188459855276,0.5836656754075119,0.7034887142016042,0.6160613594632379,0.30082700828883147,0.5538963265943863,0.3695585581031336,0.8587702586953758,0.6689154940556117,-0.09051959701506812,0.15346771547810512,0.2940344674832588,0.7277540488751747,0.915253037331433,0.1538396396187025,0.7426770100323391,0.3482358841087915,0.22963889590911352,0.47768325598063865,-0.03058998680586529,0.13460492690853032,0.707966745445868,0.9403002578941612,0.8987617392555032,0.23701152200359624,0.12416328774161382,0.6755043803365709,0.7599808681354385,0.8735967888885781,0.8098219188821117,0.7093722617149495,0.7218783367620795,0.6151416422786917,0.8000436972656815,0.7457293631401826,0.20204547335060954
Cerebellum_7b_R,-0.18999961992921438,0.4233468500488547,0.32590890544095624,0.19560796748227316,0.3418031168068095,-0.3501714771716913,0.17766769041173783,0.38659044450285757,-0.3386232293318436,0.3526307934726861,-0.31828420098748095,0.15877803283596342,0.4702827253671515,0.18798448209809257,0.32939740238197995,0.07948054689324724,-0.1832982892575377,0.23096578142151114,0.4431369702149338,0.6526203259258335,0.3349861851647059,0.34079582685253523,0.41395894923066096,0.11656707976839611,0.5897863699704621,0.13564010480457447,0.04954522916738581,0.343773150617371,-0.5376050522926521,0.3986769109211099,0.22065392838378983,0.5207366602323114,-0.02856833156655022,0.09251873616056401,0.07098715456631255,-0.04734047138009036,0.4475049794797552,0.7417377805116564,0.20446046406355872,-0.008766198896997634,0.43061288462370617,0.2805206391531238,0.5017515708515784,0.106856586388183,0.16051012275954743,1.0,0.4680225356763216,0.34744415130566353,-0.01051885377454422,0.2791222131896688,0.4371765296758023,0.5318779210504404,0.015595452664140799,0.014053192006876202,-0.07360539451916262,-0.3429226453378638,-0.24747559554195595,0.26068124164872913,0.14698395413606238,0.14805251702626598,-0.43817881434802813,0.2869086510079706,0.12086723846824167,0.40110086832981545,0.2562415748913553,0.24568460873763287,-0.16557373764406438,0.20394514794986893,0.0937870849701034,0.2435572600207151,0.19471264725856435,0.5517638777727271,0.20859045302067303,0.11392146289500901,0.5399725756548025,0.3472003433877377,0.21135153643359414,0.39811148760440324,0.6513424089002574,0.22553714111145945,0.29299462592653597,0.5410713735332897,0.15995763375050043,0.2771106380708953,0.3816712664244689,0.18730146970296785,0.04209738636344773,0.30281195096202684,0.1979328091558432,0.00794611450216899,0.4371182130157959,0.2701590767887188,0.1332712091597189,0.27225677580651036,0.635815935632907,0.14755963428311278,0.24125621390055774,0.08809173752459458,0.3342078014983687,0.08050597186169457,-0.005493280957944381,0.3199244016299688,0.13908146646455452,0.4452557847275565,0.10009770427018855,0.40675510648868557,0.2713091231723422,0.3281015150517244,0.4185851625869339,0.39789039329272,0.28513520705377643,0.21163113993299792,0.20644719416494026,-0.12568426436717725,0.7489066539303403,0.3683297731476051,0.2130283330902384,0.20313716588706687,0.3360910059547271,0.23882921228587892,0.34291335749328145,0.2252678198594121,0.3809251659602141,0.42315746311953856,0.6934157391554023
